date,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingInvestingCashFlow,annualIncomeTaxPayable,annualInvestingCashFlow,trailingSaleOfInvestment,trailingPurchaseOfBusiness,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,annualNonCurrentDeferredTaxesLiabilities,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,annualLongTermDebt,trailingStockBasedCompensation,annualCurrentLiabilities,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualStockBasedCompensation,annualGoodwill,annualTotalAssets,annualInventory,quarterlyBasicEPS,annualRetainedEarnings,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlyBasicAverageShares,quarterlyGoodwill,quarterlyInvestmentsAndAdvances,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyInventory,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingChangeInWorkingCapital,annualCapitalStock,annualOtherIncomeExpense,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,quarterlyOperatingExpense,annualAccountsPayable,annualOperatingCashFlow,annualCommonStockIssuance,trailingOperatingIncome,quarterlyOtherIntangibleAssets,quarterlyCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,annualChangeInAccountPayable,quarterlyCapitalStock,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,trailingTotalRevenue,annualOperatingIncome,trailingChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,annualGrossPPE,quarterlyCurrentDebt,trailingEndCashPosition,annualCashAndCashEquivalents,quarterlyInterestExpense,annualBasicEPS,annualNetOtherInvestingChanges,trailingPretaxIncome,annualPretaxIncome,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyTotalAssets,quarterlyDilutedAverageShares,annualOtherNonCurrentLiabilities,trailingOperatingExpense,trailingSellingGeneralAndAdministration,annualCapitalExpenditure,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualOperatingExpense,annualOtherNonCurrentAssets,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyDilutedEPS,trailingBeginningCashPosition,trailingInterestExpense,trailingCapitalExpenditure,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,quarterlyAccountsPayable,annualCurrentAssets,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualTaxProvision,annualOtherCurrentLiabilities,quarterlyEbitda,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualInterestExpense,annualDilutedEPS,annualRepaymentOfDebt,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualTotalRevenue,annualDilutedAverageShares,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyCurrentLiabilities,annualGrossProfit,quarterlyCurrentAssets,annualFreeCashFlow,annualTotalNonCurrentAssets,quarterlySellingGeneralAndAdministration,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,annualChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,quarterlyPretaxIncome,annualBasicAverageShares,quarterlyNetPPE,quarterlyTaxProvision,trailingNetIncome,trailingTaxProvision,quarterlyOperatingIncome,trailingDepreciationAndAmortization,annualChangeInInventory,quarterlyTotalRevenue,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualCashDividendsPaid,annualCurrentDeferredRevenue,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualNetIncome,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualBeginningCashPosition,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlyRepaymentOfDebt,quarterlyChangeInInventory,trailingDeferredIncomeTax,quarterlyCommonStockIssuance,quarterlySaleOfInvestment,quarterlyStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,annualCurrentAccruedExpenses,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyCashFlowFromContinuingFinancingActivities,trailingCashDividendsPaid,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,quarterlyPurchaseOfInvestment,annualChangesInAccountReceivables,trailingNetOtherInvestingChanges,quarterlyCapitalExpenditure,quarterlyPurchaseOfBusiness,quarterlyEndCashPosition,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyDeferredIncomeTax,quarterlyNetOtherInvestingChanges,quarterlyChangeInAccountPayable,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,annualNonCurrentDeferredRevenue,trailingOtherIncomeExpense,quarterlyOtherNonCashItems,trailingPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,trailingChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyDepreciationAndAmortization,quarterlyResearchAndDevelopment,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangesInAccountReceivables,annualDeferredIncomeTax,trailingDilutedAverageShares
2007-03-31,101569256.64,101569256.64,,,,,,,,,,,,,,,,,,,,,0.382076,,,,237900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101569256.64,,,237900000.0,,,,,,,,,,,0.382076,,,,,,,,,,,,,,,,1460058826.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460058826.32,,,1460058826.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,101630743.36,80330743.36,,,,,,1063574496.56,,,,43600000.0,,,,75627102.19,4012800000.0,,,,,,,,,,,5530800000.0,,1609400000.0,461800000.0,,,,324400000.0,,,9746979.75,,,,,,,1224725059.69,,,,,1087500000.0,755500000.0,,,,,,125200000.0,,755500000.0,,,,,7849100000.0,,410600000.0,,,51284300.35,,,,,1794850428.32,10381000000.0,80330743.36,,14163300000.0,,,,,,417500000.0,,,,,,,,,,-1946004548.77,,4600800000.0,,0.0,,,,,3686700000.0,,,-1077258826.32,,,,,,1384426148.59,,,,,,7245900000.0,,6314200000.0,,,1224725059.69,,3135100000.0,,,5414200000.0,,,147004869.76,,417500000.0,45436112.5,,,-1115458826.32,,,1460941173.68,-543894416.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,141973398.07,141973398.07,,,,,,,,,,,,,,,,,,,,,0.603143,,,,235380000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141973398.07,,,245420000.0,,,,,,,,,,,0.578458,,,,,,,,,,,,,,,,1632142944.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632142944.53,,,1632142944.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,142520577.45,142520577.45,,,-838126027.0,,,1049434510.75,3978321723.5,464457615.5,166263831.25,1873947300.5,1741716814.5,,9914572576.5,,4695628442.0,,62400000.0,6077690961.0,17269022016.25,344239373.0,,5487509197.25,-67867007.5,184882254.0,,6077690961.0,,1741716814.5,464457615.5,9100000.0,-128000000.0,601092725.25,344239373.0,,4695628442.0,,,119317652.0,62761980.5,450043629.25,-1476955813.75,,,5849365552.5,892179610.0,34834094.25,,1155738983.0,2042213004.25,2042213004.25,,3255608940.75,1155738983.0,,119317652.0,990376246.5,2042213004.25,1063348281.0,,805493992.5,,8698473860.0,1079063232.25,1590166998.25,,2042213004.25,,1.98,0.0,,720109844.25,958944831.25,13170181517.25,142520577.45,,17269022016.25,,1049434510.75,,,-170968483.75,1079063232.25,,5050678430.75,958944831.25,-629019603.0,5050678430.75,,,,,-1476955813.75,,5849365552.5,8570548156.25,0.0,-415810096.75,-47246208.0,105504227.5,,3978321723.5,204501613.0,1873947300.5,-3747099532.56,,466359646.5,222000000.0,1.9,-450000000.0,,,6192003427.5,245420000.0,,,9914572576.5,5856172423.25,8570548156.25,721211126.25,8698473860.0,,13170181517.25,3255608940.75,,25425293.5,5487509197.25,,37200000.0,,235380000.0,450043629.25,,,,-3747099532.56,,29429038.5,1639409902.44,-629019603.0,1590166998.25,-139036852.5,601092725.25,466359646.5,335831004.25,466359646.5,,-553800000.0,957844053.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,118586656.86,118586656.86,,,,,,,,,,,,,,,,,,,,,0.090911,,,,237898200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118586656.86,,,237898200.0,,,,,,,,,,,0.090911,,,,,,,,,,,,,,,,1668655702.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668655702.86,,,1668655702.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,118713343.14,89613343.14,,,,,,1137991429.2,,,,71000000.0,,,,90200038.56,4584500000.0,,,,,,,,,,228800000.0,6422900000.0,,2363100000.0,464700000.0,,,,375500000.0,,,10367346.96,,,,,,,1392914412.0,,,,,1176000000.0,1276900000.0,,,,,,120600000.0,,1276900000.0,,,,,9159600000.0,,771000000.0,,,65158428.96,,,,,1063167059.52,12947800000.0,89613343.14,,17410700000.0,234880000.0,,,,,455000000.0,,,,,,,,,,-1358958009.48,,5678800000.0,,0.0,,,,,4324800000.0,,,-1210755702.86,,,,,,1582128794.04,,,,,,8983900000.0,,8251100000.0,,,1392914412.0,,3963900000.0,,,5454300000.0,,,169531797.48,,455000000.0,50684137.44,,,-1261555702.86,,,1670444297.14,-626761743.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,,,,87800000.0,-1258200000.0,,,,5762200000.0,1406100000.0,180700000.0,,3999300000.0,,12136300000.0,,,,62300000.0,9093200000.0,24463300000.0,343900000.0,,5809200000.0,,251400000.0,,,,,,11000000.0,-91700000.0,,,,8138100000.0,,,125500000.0,46000000.0,690700000.0,,,,10407700000.0,922700000.0,10600000.0,,,,2572500000.0,,6367200000.0,2295800000.0,,,1343000000.0,,1318100000.0,,876000000.0,,,1616000000.0,,,2572500000.0,,1.92,0.0,,746800000.0,,,,1025200000.0,,,553900000.0,,,-220600000.0,,,6133400000.0,0.0,-925300000.0,521300000.0,,,,,,,,11107600000.0,,-105300000.0,-19400000.0,255800000.0,,,232900000.0,0.0,,,439100000.0,344800000.0,1.88,-1057500000.0,,,7476900000.0,233920000.0,,,,7009400000.0,,702100000.0,13355700000.0,,18503500000.0,,,-109300000.0,,,0.0,,228680000.0,,,,,,,65600000.0,,,1640800000.0,-225300000.0,,513900000.0,467500000.0,439100000.0,,-1049100000.0,1062300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,,,,,,,924400000.0,,,,0.0,,,,,6662600000.0,,,,,,0.0,,,,,8371600000.0,929600000.0,4163200000.0,817000000.0,,,,346500000.0,,,,,,,,,,,,,,,2007900000.0,1098200000.0,,,,,,125500000.0,,1098200000.0,,,,,12265700000.0,,381700000.0,,,,,,,,0.0,15218500000.0,,,20436100000.0,,,,,,,54400000.0,,,,,0.0,,,,,,8499200000.0,,0.0,,,,,5047100000.0,,,,,,,,,,,,,,,8935300000.0,,8170400000.0,,,,,6283200000.0,,,5076200000.0,,,,,643600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,,,,71600000.0,-388900000.0,,,423300000.0,5894000000.0,809600000.0,311800000.0,0.0,3586400000.0,,10566300000.0,,7548900000.0,,54900000.0,8697500000.0,22351500000.0,306700000.0,,9949200000.0,,398400000.0,,8697500000.0,1023900000.0,3586400000.0,1295100000.0,50500000.0,-53300000.0,,306700000.0,,7548900000.0,,,125600000.0,144800000.0,680500000.0,,,,6432700000.0,818800000.0,4100000.0,,2000700000.0,1666700000.0,1666700000.0,,5709500000.0,2000700000.0,,125600000.0,1416400000.0,1666700000.0,946000000.0,,2172100000.0,,12756200000.0,1602700000.0,720700000.0,,1666700000.0,,1.795,0.0,,662600000.0,0.0,16275800000.0,,1023900000.0,22351500000.0,,423300000.0,,,-253300000.0,1602700000.0,71600000.0,5808600000.0,2000700000.0,-922200000.0,691600000.0,,,,,,,9774000000.0,9595300000.0,0.0,-9500000.0,-445100000.0,-273400000.0,,5894000000.0,155700000.0,0.0,,,437700000.0,355400000.0,1.765,-1243700000.0,,,8684300000.0,247640000.0,,,10566300000.0,7980700000.0,9595300000.0,565500000.0,12756200000.0,,16275800000.0,5709500000.0,,-102100000.0,5904300000.0,,0.0,,243740000.0,680500000.0,,,,,,12400000.0,,-922200000.0,720700000.0,-189800000.0,910900000.0,506900000.0,703600000.0,437700000.0,,-144800000.0,1318100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,,,,,,,985700000.0,,,,134500000.0,,,,,8210300000.0,,,,,,0.0,,,,,8940700000.0,1026500000.0,3980800000.0,791100000.0,,,919400000.0,435400000.0,,,,,,,,,,,,,,,1950500000.0,1103600000.0,,,,,,125800000.0,,1103600000.0,,,,,12972100000.0,,151600000.0,,,,,,,,0.0,16583800000.0,,,22795500000.0,,,,,,,66400000.0,,,,,0.0,,,,,,6696300000.0,,0.0,,,,,6022200000.0,,,,,,,,,,,,,,,10396900000.0,,9823400000.0,,,,,6186900000.0,,,6016300000.0,,,,,691100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,,,115800000.0,-410000000.0,,,388600000.0,6446600000.0,1232500000.0,83200000.0,0.0,3598200000.0,,12074800000.0,,8843400000.0,,70400000.0,9106300000.0,24345100000.0,366000000.0,,6407400000.0,,380800000.0,,9106300000.0,965800000.0,3598200000.0,1232500000.0,23700000.0,-23800000.0,,366000000.0,,8843400000.0,,,126400000.0,73400000.0,708400000.0,,,,11703600000.0,1361200000.0,42700000.0,,1904500000.0,1965200000.0,1965200000.0,,5622400000.0,1904500000.0,,126400000.0,1508900000.0,1965200000.0,1709800000.0,,973000000.0,,13087600000.0,1715600000.0,255400000.0,,1965200000.0,,2.375,0.0,,851300000.0,0.0,17697200000.0,,965800000.0,24345100000.0,,630100000.0,,,-217500000.0,1715600000.0,115800000.0,7587500000.0,0.0,-1007200000.0,659200000.0,,,,,,,11703600000.0,11257500000.0,0.0,-46400000.0,-18600000.0,681600000.0,,6446600000.0,190300000.0,0.0,,,586000000.0,276800000.0,2.295,,,,9331000000.0,267800000.0,,,12074800000.0,8560500000.0,11257500000.0,1143700000.0,13087600000.0,,17697200000.0,5622400000.0,,225500000.0,6407400000.0,,0.0,,246620000.0,708400000.0,,,,,,-46300000.0,,-1007200000.0,255400000.0,-267100000.0,,661000000.0,770500000.0,586000000.0,,-200100000.0,946000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,,,,,,442600000.0,,,,0.0,,,,,8908200000.0,,,,,,0.0,,,,,9338500000.0,974800000.0,3957300000.0,730900000.0,,,,483000000.0,,,,,,,,,,,,,,,1915100000.0,1768800000.0,,,,,,126600000.0,,1768800000.0,,,,,13349200000.0,,690600000.0,,,,,,,,333600000.0,17683500000.0,,,24592500000.0,,,,,,,75800000.0,,,,,0.0,,,,,,10883000000.0,,0.0,,,,,6694300000.0,,,,,,,,,,,,,,,11649400000.0,,11243300000.0,,,,,6034100000.0,,,10557600000.0,,,,,707400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,,,,113400000.0,-709800000.0,,,553100000.0,6663300000.0,741400000.0,200500000.0,0.0,3893000000.0,,12253000000.0,,8919700000.0,,78800000.0,9430800000.0,25150600000.0,333900000.0,,10803500000.0,,383500000.0,,9430800000.0,190800000.0,3893000000.0,741400000.0,,-469800000.0,,333900000.0,,6305100000.0,,,126600000.0,16100000.0,728300000.0,,,,7292700000.0,665200000.0,28800000.0,,1859900000.0,1946600000.0,2402300000.0,,6003300000.0,1859900000.0,,126600000.0,1689100000.0,1946600000.0,1428200000.0,,1866300000.0,,13406200000.0,728300000.0,518400000.0,,2402300000.0,,3.38,0.0,,1008400000.0,801300000.0,17800600000.0,,992100000.0,24694900000.0,,553100000.0,,,-253200000.0,1781300000.0,113400000.0,7372200000.0,801300000.0,-1053000000.0,674100000.0,,,,,,,11165500000.0,11744400000.0,0.0,-182200000.0,-62600000.0,-251700000.0,,6663300000.0,91900000.0,0.0,,,840100000.0,297200000.0,3.225,,,,10021800000.0,268440000.0,,,11797300000.0,9238500000.0,11288700000.0,412000000.0,13406200000.0,,18256300000.0,6003300000.0,,-620900000.0,10803500000.0,,0.0,,248540000.0,728300000.0,,,,,,32700000.0,,-1053000000.0,974100000.0,-218400000.0,,916500000.0,783300000.0,840100000.0,,-469800000.0,1709800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,,,,,,,383200000.0,,,,66200000.0,,,,,5586000000.0,2385000000.0,,,,,0.0,,,,,9385800000.0,212800000.0,3814100000.0,671300000.0,,,968100000.0,410400000.0,,,,,,,,,,,,,,,1767500000.0,1350600000.0,,,,,,126700000.0,,1350600000.0,,,,,13338800000.0,,397800000.0,,,,,,,,838700000.0,16658800000.0,,,23715500000.0,,,,,,717200000.0,,,,,,0.0,,,,,,6777700000.0,,0.0,,,,,6820900000.0,,,,,,,,,,,,,,,10729600000.0,,10376700000.0,,,,,5929200000.0,,,11058800000.0,,,,,717200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,,,,102900000.0,-773100000.0,,,887300000.0,6811000000.0,680300000.0,215100000.0,0.0,3680600000.0,,12096600000.0,,6204200000.0,,92800000.0,9457200000.0,24877600000.0,348200000.0,,11186300000.0,,396600000.0,,9457200000.0,1063700000.0,3680600000.0,680300000.0,,-566500000.0,,348200000.0,,6204200000.0,,,126500000.0,64700000.0,768300000.0,,,,7227500000.0,908300000.0,56000000.0,,1827400000.0,1945300000.0,1945300000.0,,5720400000.0,1827400000.0,,126500000.0,1788300000.0,1945300000.0,1359300000.0,,1982500000.0,,13452900000.0,768300000.0,1085900000.0,,1945300000.0,,3.31,0.0,,1091900000.0,245100000.0,17817000000.0,,176500000.0,24877600000.0,,35634000000.0,,,-330100000.0,1767000000.0,,7532300000.0,1132300000.0,-998700000.0,8273700000.0,,,,,,,7227500000.0,11424700000.0,0.0,-134500000.0,-20100000.0,50400000.0,,6811000000.0,197200000.0,-1085900000.0,,,822700000.0,299800000.0,3.14,,,,10373100000.0,270520000.0,,,12096600000.0,9514800000.0,11424700000.0,578200000.0,13452900000.0,,17817000000.0,5720400000.0,,-388200000.0,11186300000.0,,0.0,,248680000.0,768300000.0,,,,,,-17600000.0,,-998700000.0,1085900000.0,-306600000.0,,894700000.0,858300000.0,822700000.0,,-566500000.0,1428200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,,,,,,,34756000000.0,,,,-994200000.0,,,,,6115400000.0,,,,,,0.0,,,,,9938200000.0,1096400000.0,3148200000.0,709300000.0,,,1027300000.0,336900000.0,,,,,,,,,,,,,,,1843900000.0,1425300000.0,,,,,,133400000.0,,1425300000.0,,,,,14001700000.0,,994200000.0,,,,,,,,88100000.0,17378000000.0,,,25387800000.0,,,,,,821000000.0,64400000.0,,,,,0.0,,,,,,7306100000.0,,2797100000.0,,,,,7743500000.0,,,,,,,,,,,,,,,12059600000.0,,11386100000.0,,,,,5318400000.0,,,6525600000.0,,,,,821000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,,,120100000.0,-478600000.0,,,820200000.0,7586800000.0,650700000.0,213700000.0,0.0,3520600000.0,,11772200000.0,,5986500000.0,,105400000.0,9472800000.0,25005400000.0,304500000.0,,6902500000.0,,414500000.0,,9472800000.0,1063400000.0,3520600000.0,650700000.0,,-201400000.0,,304500000.0,,5986500000.0,,,134900000.0,99200000.0,773300000.0,,,,7150200000.0,1374200000.0,42400000.0,,1667800000.0,2221600000.0,2221600000.0,,5386700000.0,1667800000.0,,134900000.0,1978200000.0,2221600000.0,1883200000.0,,2164600000.0,,13255200000.0,773300000.0,941400000.0,,2221600000.0,,3.62,0.0,,1295800000.0,158500000.0,17158900000.0,,1063400000.0,25005400000.0,,34317800000.0,,,-284500000.0,1815800000.0,120100000.0,7911500000.0,103200000.0,-1042500000.0,7204500000.0,,,,,,,7150200000.0,11750200000.0,136000000.0,-197000000.0,-19600000.0,688600000.0,,7586800000.0,283700000.0,-941400000.0,,,936500000.0,267900000.0,3.48,,,,11019400000.0,272060000.0,,,11772200000.0,10076100000.0,11750200000.0,1089700000.0,13255200000.0,,17158900000.0,5386700000.0,,-133400000.0,6903700000.0,,2591200000.0,,258760000.0,773300000.0,,,,,,36700000.0,,-1042500000.0,941400000.0,-397300000.0,917800000.0,1012100000.0,943300000.0,936500000.0,,-201400000.0,1359300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,,,,,33291200000.0,,,,-952500000.0,,,,,5897900000.0,,,,,,0.0,,,,,9465700000.0,1086200000.0,3212700000.0,643800000.0,,,947800000.0,324900000.0,,,,,,,,,,,,,,,1662600000.0,1208000000.0,,,,,,135000000.0,,1208000000.0,,,,,13199300000.0,,952500000.0,,,,,,,,99100000.0,16645600000.0,,,24192700000.0,,,,,,742700000.0,55700000.0,,,,,0.0,,,,,,7003400000.0,,2493100000.0,,,,,7246500000.0,,,,,,,,,,,,,,,11501500000.0,,10993400000.0,,,,,5144100000.0,,,7204200000.0,,,,,742700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,,,,158600000.0,-697600000.0,,,37854000000.0,7500100000.0,667600000.0,179900000.0,0.0,4134900000.0,,12595800000.0,,6337600000.0,,102200000.0,9979400000.0,26753800000.0,327300000.0,,7106700000.0,,376400000.0,,9979400000.0,1429100000.0,4134900000.0,667600000.0,,-489100000.0,,327300000.0,,6337600000.0,,,132600000.0,138600000.0,772500000.0,,,,7846300000.0,1703700000.0,25000000.0,,1668900000.0,2512700000.0,2512700000.0,,6331200000.0,1668900000.0,,132600000.0,2091000000.0,2512700000.0,2247600000.0,,2256000000.0,,14238200000.0,772500000.0,653200000.0,,2512700000.0,,4.12,0.0,,1451900000.0,148600000.0,18927000000.0,,1429100000.0,26753800000.0,,37854000000.0,,,-214400000.0,1865200000.0,158600000.0,7808800000.0,104800000.0,-1092700000.0,7151800000.0,,,,,,,7846300000.0,12515600000.0,2412900000.0,-510800000.0,-5600000.0,434700000.0,,7500100000.0,300400000.0,-653200000.0,,,1077200000.0,262700000.0,4.025,,,,11528900000.0,267500000.0,,,12595800000.0,10064800000.0,12515600000.0,1489300000.0,14238200000.0,,18927000000.0,6331200000.0,,295000000.0,7106700000.0,,2412900000.0,,261480000.0,772500000.0,,,,,,-9700000.0,,-1092700000.0,653200000.0,-460000000.0,990400000.0,1151500000.0,1464100000.0,1077200000.0,,-489100000.0,1883200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,,,,,37056400000.0,,,,-518700000.0,,,,,6109200000.0,,,,,,0.0,,,,,10057300000.0,1615200000.0,4217000000.0,696800000.0,,,1017400000.0,321700000.0,,,,,,,,,,,,,,,1714200000.0,1353000000.0,,,,,,132700000.0,,1353000000.0,,,,,14508000000.0,,518700000.0,,,,,,,,110400000.0,18528200000.0,,,26335800000.0,,,,,,731100000.0,38300000.0,,,,,0.0,,,,,,7764400000.0,,2806400000.0,,,,,7467500000.0,,,,,,,,,,,,,,,11916800000.0,,11827800000.0,,,,,6611400000.0,,,7619600000.0,,,,,731100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,598500000.0,-902500000.0,,,41466800000.0,7637400000.0,552300000.0,156600000.0,700000.0,4661200000.0,,14215500000.0,,6799400000.0,,99000000.0,10670600000.0,28749200000.0,329000000.0,,7698500000.0,,368500000.0,,10670600000.0,1917300000.0,4661200000.0,552300000.0,,-669500000.0,1081000000.0,329000000.0,,6799400000.0,,,132900000.0,12300000.0,797700000.0,,,,8538300000.0,1359900000.0,27600000.0,,1715400000.0,2382400000.0,2382400000.0,,6517900000.0,1715400000.0,,132900000.0,2085200000.0,2382400000.0,1946600000.0,,2382300000.0,,15373800000.0,797700000.0,932000000.0,,2382400000.0,,4.5,0.0,,1492600000.0,137500000.0,20733400000.0,,1917300000.0,28749200000.0,,41466800000.0,,,-246400000.0,1917900000.0,598500000.0,8142000000.0,178700000.0,-1120200000.0,7378900000.0,,,,,,,8538300000.0,13375400000.0,2858400000.0,-587600000.0,-23600000.0,-246600000.0,,7637400000.0,247500000.0,-932000000.0,,,1160200000.0,224100000.0,4.42,,,,12235200000.0,262600000.0,,,14215500000.0,10524300000.0,13375400000.0,1113500000.0,15373800000.0,,20733400000.0,6517900000.0,,-164100000.0,7698500000.0,,0.0,,257700000.0,797700000.0,,,,,,7800000.0,,-1120200000.0,932000000.0,-545800000.0,1081000000.0,1245100000.0,1710900000.0,1160200000.0,,-669500000.0,2247600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,46305600000.0,,,,-1057200000.0,,,,,7340200000.0,,,,,,0.0,,,,,12293500000.0,1994500000.0,5339100000.0,713000000.0,,,1216400000.0,408800000.0,,,,,,,,,,,,,,,2036700000.0,2147400000.0,,,,,,133000000.0,,2147400000.0,,,,,17599500000.0,,1057200000.0,,,,,,,,186600000.0,23152800000.0,,,32131000000.0,,,,,,925900000.0,584000000.0,,,,,0.0,,,,,,9379800000.0,,3428000000.0,,,,,8519700000.0,,,,,,,,,,,,,,,15509400000.0,,14531500000.0,,,,,7643400000.0,,,7782500000.0,,,,,925900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
