date,trailingDeferredIncomeTax,annualChangesInAccountReceivables,annualDeferredIncomeTax,trailingBeginningCashPosition,annualInterestExpense,quarterlySaleOfInvestment,trailingChangesInAccountReceivables,quarterlyBasicEPS,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,annualSellingGeneralAndAdministration,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingCapitalExpenditure,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyEbitda,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,quarterlyChangeInInventory,trailingGrossProfit,quarterlyOperatingExpense,annualRepaymentOfDebt,trailingChangeInAccountPayable,annualCostOfRevenue,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCashItems,annualCapitalStock,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyDilutedAverageShares,annualBasicEPS,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,trailingFreeCashFlow,annualTaxProvision,quarterlyRetainedEarnings,annualInventory,trailingTaxProvision,quarterlyTaxProvision,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyNetPPE,annualGrossProfit,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,trailingPurchaseOfBusiness,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyOperatingIncome,annualFreeCashFlow,annualNetIncome,annualCurrentDebt,quarterlyAccumulatedDepreciation,trailingSellingGeneralAndAdministration,trailingOtherNonCashItems,annualBeginningCashPosition,annualOperatingExpense,annualCurrentDeferredRevenue,annualPurchaseOfInvestment,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualCashDividendsPaid,quarterlyChangeInCashSupplementalAsReported,annualPretaxIncome,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualInvestingCashFlow,trailingPretaxIncome,trailingCashDividendsPaid,annualTotalAssets,annualDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,trailingPurchaseOfInvestment,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualStockholdersEquity,trailingStockBasedCompensation,annualDilutedEPS,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualGoodwill,annualSaleOfInvestment,quarterlyOtherIncomeExpense,annualCommonStockIssuance,quarterlyInventory,trailingSaleOfInvestment,quarterlyDilutedEPS,annualStockBasedCompensation,annualRetainedEarnings,annualBasicAverageShares,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyLongTermDebt,annualTotalRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualChangeInAccountPayable,annualAccountsPayable,trailingTotalRevenue,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCashDividendsPaid,annualEndCashPosition,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,trailingEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,quarterlyDepreciationAndAmortization,annualCurrentLiabilities,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualNetPPE,trailingRepaymentOfDebt,annualOperatingIncome,annualEbitda,quarterlyCapitalStock,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,annualGrossPPE,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,quarterlyBasicAverageShares,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualGainsLossesNotAffectingRetainedEarnings,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingNetOtherInvestingChanges,quarterlyInterestExpense,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualInvestmentsAndAdvances
2002-12-31,,,,,,,,,,149069000.0,-93727000.0,-68988000.0,,,17992000.0,0.0,20124000.0,667388000.0,,,97811000.0,,,276439000.0,,,386486000.0,34252000,64843000.0,155000.0,-1032000.0,0.0,,201734000.0,120341000.0,-6763000.0,,77653000.0,44418000.0,-19026000.0,-1203000.0,,172770000.0,,,190868000.0,,,81000.0,,172770000.0,,0.79,95800000.0,,276439000.0,,38082000.0,385589000.0,88306000.0,,10555000.0,,28527000.0,55342000.0,773199000.0,129552000.0,,335399000.0,25999000.0,0.0,64843000.0,-5731000.0,,-9716000.0,,,-4051000.0,225352000.0,250200000,28964000,92090000.0,64843000.0,,-93727000.0,,,75923000.0,667388000.0,,,43384000.0,,47820000.0,81732000.0,-19593000.0,14930000.0,102925000.0,17972000,17972000,-26531000.0,,,611838000.0,83128000.0,,,,,155000.0,,603000.0,386486000.0,,0.78,,48466000.0,,21602000.0,18914000.0,77653000.0,,,-437000.0,1261000.0,88306000.0,,,,385589000.0,81731000.0,,,18914000.0,,81732000.0,964067000.0,120341000.0,,120341000.0,111116000.0,,17992000.0,,,129552000.0,-4870000.0,120341000.0,182246000.0,,-32490000.0,120341000.0,,,5288000.0,95800000.0,-2886000.0,105411000.0,55342000.0,,105811000.0,127413000.0,81000.0,,47820000.0,-7505000.0,149069000.0,120341000.0,,,,,611838000.0,17972000,182246000.0,335399000.0,-14158000.0,-68988000.0,97811000.0,225352000.0,37653000.0,,,,,,,,,,,,,,,,
2003-03-31,,,,,,,,0.16,,150490000.0,,-71970000.0,-5946000.0,,22318000.0,0.0,-17794000.0,,,,,,,,,,387576000.0,25301000,,,0.0,,,178023000.0,103867000.0,-6179000.0,,,,,-3484000.0,,158309000.0,,,,,,,,158309000.0,82207000.0,,77676000.0,,261960000.0,,,392726000.0,,,7507000.0,,20290000.0,56763000.0,,133533000.0,,,,,,-6179000.0,,-11415000.0,,,,,219632000,19714000,,,,-93727000.0,,,,,,,576000.0,,51428000.0,,,-16474000.0,,12783000,12783000,,,,,,,,,,145000.0,,178000.0,,,,,41609000.0,,,16680000.0,55213000.0,,,576000.0,,91790000.0,,0.16,,,,,,,,82105000.0,,103867000.0,,103867000.0,,,,,,,-5647000.0,,,,,,,,5587000.0,,,120341000.0,,,,,80000.0,,,,,,,80790000.0,,,598785000.0,12783000,187255000.0,336825000.0,0.0,,92807000.0,211209000.0,-5603000.0,,,,,,,,,,,,,,,,
2003-06-30,,,,,,,,0.21,,150295000.0,,-67435000.0,-2285000.0,,15686000.0,0.0,-3872000.0,,,,,,,,,,401116000.0,31431000,,,0.0,,,195428000.0,113650000.0,-4187000.0,,,,,2404000.0,,169689000.0,,,,,,,,169689000.0,81561000.0,,65728000.0,,265137000.0,,,403920000.0,,,9880000.0,,26704000.0,56568000.0,,135253000.0,,,,,,-4187000.0,,-7820000.0,,,,,240720000,25739000,,,,-93727000.0,,,,,,,18644000.0,,54176000.0,,,9783000.0,,16824000,16824000,,,,,,,,,,0.0,,,,,,,45292000.0,,,16028000.0,50042000.0,,,965000.0,,89386000.0,,0.21,,,,,,,,81077000.0,,113650000.0,,113650000.0,,,,,,,-5630000.0,,,,,,,,5692000.0,,,103867000.0,,,,,80000.0,,,,,,,80403000.0,,,602097000.0,16824000,186310000.0,336960000.0,273000.0,,94082000.0,200981000.0,14457000.0,,,,,,,,,,,,,,,,
2003-09-30,,,,,,,,0.19,,153391000.0,,-73121000.0,-188000.0,,18042000.0,0.0,21785000.0,,,,,,,,,,405648000.0,35833000,,,0.0,,,206488000.0,144435000.0,-2815000.0,,,,,2327000.0,,176439000.0,,,,,,,,176439000.0,81733000.0,,76346000.0,,285415000.0,,,413415000.0,,,8889000.0,,24024000.0,59664000.0,,141558000.0,,,,,,-2815000.0,,-4917000.0,,,,,250185000,30049000,,,,-93727000.0,,,,,,,43229000.0,,54481000.0,,,30785000.0,,15135000,15135000,,,,,,,,,,0.0,,,,,,,43697000.0,,,17189000.0,58304000.0,,,-6025000.0,,87059000.0,,0.19,,,,,,,,87077000.0,,144435000.0,,144435000.0,,,,,,,-5640000.0,,,,,,,,5784000.0,,,113650000.0,,,,,80000.0,,,,,,,80301000.0,,,623552000.0,15135000,186034000.0,338137000.0,-273000.0,,92439000.0,217904000.0,40414000.0,,,,,,,,,,,,,,,,
2003-12-31,,,,,,,,,,164979000.0,-104451000.0,-73247000.0,-141590000.0,,18816000.0,2000000.0,17422000.0,697013000.0,,,100142000.0,-150009000.0,,276737000.0,,,290248000.0,43418000,67876000.0,17915000.0,0.0,0.0,,229973000.0,122568000.0,-10337000.0,,96438000.0,2227000.0,-23518000.0,3721000.0,,192576000.0,,,176545000.0,,,71000.0,,192576000.0,,0.86,133169000.0,,276737000.0,,39863000.0,431615000.0,83338000.0,,13587000.0,,36721000.0,60528000.0,809912000.0,200330000.0,,347010000.0,17541000.0,2000000.0,67876000.0,-10337000.0,,-63816000.0,,,4968000.0,333499000.0,275920000,37397000,85508000.0,67876000.0,,-104451000.0,,,120341000.0,697013000.0,,,46577000.0,,52842000.0,147488000.0,-21851000.0,-21867000.0,107739000.0,23134000,23134000,-23518000.0,,,623747000.0,79541000.0,,,,,17915000.0,,7708000.0,290248000.0,,0.85,,45947000.0,,23084000.0,15054000.0,96438000.0,,,-676000.0,8892000.0,83338000.0,,,,431615000.0,78637000.0,,,15054000.0,,147488000.0,986457000.0,122568000.0,,122568000.0,109026000.0,,18816000.0,,,200330000.0,-4934000.0,122568000.0,186340000.0,,-87968000.0,122568000.0,,,6021000.0,133169000.0,-5160000.0,144435000.0,60528000.0,,112899000.0,135983000.0,71000.0,,52842000.0,0.0,164979000.0,122568000.0,,,,,623747000.0,23134000,186340000.0,347010000.0,75000000.0,-73247000.0,100142000.0,333499000.0,36240000.0,,,,,,,,,,,,,,,,
2004-03-31,,,,,,,,0.2,,166321000.0,,-73696000.0,,,17676000.0,0.0,-3344000.0,,,,,,,,,,305305000.0,30126000,,,0.0,,,220065000.0,135363000.0,-5930000.0,,,,,-10524000.0,,196216000.0,,,,,,,,196216000.0,72467000.0,,127645000.0,,298499000.0,,,440341000.0,,,8504000.0,,22984000.0,61870000.0,,170925000.0,,,,,,-5930000.0,,-720000.0,,,,,263988000,23849000,,,,-104451000.0,,,,,,,17413000.0,,21202000.0,,,12795000.0,,14480000,14480000,,,,,,,,,,0.0,,5034000.0,,,,,43923000.0,,,18123000.0,91682000.0,,,-865000.0,,93862000.0,,0.2,,,,,,,,149723000.0,,135363000.0,,135363000.0,,,,,,,-5754000.0,,,,,,,,6277000.0,,,122568000.0,,,,,71000.0,18287000.0,,,,,,70691000.0,,,603875000.0,14480000,185336000.0,305376000.0,0.0,,58170000.0,298570000.0,11483000.0,,,,,,,,,,,,,,,,
2004-06-30,,,,,,,,0.28,,169063000.0,,-70882000.0,,,15567000.0,0.0,15799000.0,,,,,,,,,,323861000.0,42788000,,,0.0,,,236735000.0,169774000.0,-7929000.0,,,,,6089000.0,,201780000.0,,,,,,,,201780000.0,73747000.0,,127237000.0,,320554000.0,,,454925000.0,,,11934000.0,,32253000.0,64612000.0,,167065000.0,,,,,,-7929000.0,,-1465000.0,,,,,284241000,34955000,,,,-104451000.0,,,,,,,43951000.0,,20608000.0,,,34411000.0,,20319000,20319000,,,,,,,,,,0.0,,4270000.0,,,,,47506000.0,,,16054000.0,93937000.0,,,-2702000.0,,87773000.0,,0.28,,,,,,,,146457000.0,,169774000.0,,169774000.0,,,,,,,-5735000.0,,,,,,,,7833000.0,,,135363000.0,,,,,72000.0,17733000.0,,,,,,71570000.0,,,618163000.0,20319000,174178000.0,297609000.0,0.0,,58819000.0,294302000.0,36022000.0,,,,,,,,,,,,,,,,
2004-09-30,,,,,,,,0.3,,172244000.0,,-67862000.0,,,16565000.0,0.0,3150000.0,,,,,,,,,,281344000.0,40539000,,,0.0,,,235672000.0,123598000.0,-8060000.0,,,,,-660000.0,,202024000.0,,,,,,,,202024000.0,72554000.0,,133975000.0,,273833000.0,,,461512000.0,,,12278000.0,,33184000.0,67793000.0,,160620000.0,,,,,,-8060000.0,,-70469000.0,,,,,283313000,33648000,,,,-104451000.0,,,,,,,30947000.0,,19983000.0,,,-46176000.0,,20906000,20906000,,,,,,,,,,0.0,,6107000.0,,,,,47641000.0,,,15880000.0,94814000.0,,,-464000.0,,88433000.0,,0.29,,,,,,,,140637000.0,,123598000.0,,123598000.0,,,,,,,-5569000.0,,,,,,,,6891000.0,,,169774000.0,,,,,70000.0,22596000.0,,,,,,70511000.0,,,575939000.0,20906000,173367000.0,302106000.0,0.0,,60946000.0,294595000.0,22887000.0,,,,,,,,,,,,,,,,
2004-12-31,,,,,,,,,,198188000.0,-121677000.0,-73226000.0,-1304000.0,,25182000.0,0.0,8410000.0,820894000.0,,,73426000.0,-72311000.0,,268349000.0,,,296233000.0,40967000,77674000.0,0.0,-13183000.0,0.0,,254181000.0,109865000.0,-26260000.0,,107226000.0,-12703000.0,-34996000.0,959000.0,,220874000.0,,,191211000.0,,,91000.0,,220874000.0,,1.1,150948000.0,,268349000.0,,44467000.0,477912000.0,87474000.0,,11751000.0,,33720000.0,76511000.0,946653000.0,162556000.0,,341388000.0,24015000.0,0.0,77674000.0,-13077000.0,,-21898000.0,,,-4136000.0,313504000.0,306322000,33307000,95354000.0,77674000.0,18540000.0,-121677000.0,,,122568000.0,820894000.0,,-198198000.0,38039000.0,,29855000.0,132701000.0,-22627000.0,-13733000.0,122141000.0,21969000,21969000,-48179000.0,,,609737000.0,72627000.0,,,,,0.0,10230000.0,1216000.0,296233000.0,,1.07,,52141000.0,,28661000.0,16057000.0,107226000.0,,185015000.0,413000.0,16627000.0,87474000.0,,,,477912000.0,70734000.0,,,16057000.0,,132701000.0,1137864000.0,120095000.0,,109865000.0,130350000.0,,25182000.0,,,162556000.0,-5569000.0,109865000.0,191451000.0,10230000.0,-94552000.0,120095000.0,,,7660000.0,150948000.0,-3618000.0,123598000.0,76511000.0,,125759000.0,154420000.0,91000.0,18540000.0,29855000.0,0.0,198188000.0,109865000.0,,,,,609737000.0,21969000,191451000.0,341388000.0,-16241000.0,-73226000.0,73426000.0,313504000.0,24962000.0,,,,,,,,,,,,,,,,
2005-03-31,,,,,,48705000.0,,0.25,,201997000.0,,-65465000.0,-5045000.0,,20891000.0,0.0,3838000.0,,,,,,,,,,315611000.0,36293000,,,-45996000.0,,,239687000.0,150802000.0,-6136000.0,,,,,-3786000.0,,210926000.0,,,,,,,,210926000.0,71353000.0,,155886000.0,,305604000.0,,,489338000.0,,,10399000.0,,28106000.0,80320000.0,,187999000.0,,,,,,-8845000.0,,20383000.0,,,,,289351000,28761000,,,,-121677000.0,,,,,,,29077000.0,,29219000.0,,,40937000.0,,17707000,17707000,,,,,,,,,,0.0,5775000.0,1709000.0,,,,,49664000.0,,,17390000.0,117060000.0,,,-655000.0,,91260000.0,,0.25,,,,,,,,158780000.0,,156577000.0,,150802000.0,,,,,,,-6281000.0,,,,,,,,7532000.0,,,109865000.0,,,,,91000.0,17935000.0,,,,,,69747000.0,,,659496000.0,17707000,194946000.0,353892000.0,0.0,,78626000.0,343885000.0,20232000.0,,,,,,,,,,,,,,,,
2005-06-30,,,,,,23460000.0,,0.33,,203507000.0,,-64280000.0,-6466000.0,,19083000.0,0.0,6281000.0,,,,,,,,,,337075000.0,44934000,,,42011000.0,,,256138000.0,151637000.0,-15639000.0,,,,,-4226000.0,,219102000.0,,,,,,,,219102000.0,71452000.0,,161362000.0,,308723000.0,,,505838000.0,,,13054000.0,,35863000.0,81830000.0,,171255000.0,,,,,,-8570000.0,,-15404000.0,,,,,310057000,37036000,,,,-121677000.0,,,,,,,36988000.0,,30612000.0,,,835000.0,,22809000,22809000,,,,,,,,,,0.0,10605000.0,2371000.0,,,,,53919000.0,,,17295000.0,114777000.0,,,-1173000.0,,95486000.0,,0.32,,,,,,,,140643000.0,,162242000.0,,151637000.0,,,,,,,-6309000.0,,,,,,,,7898000.0,,,150802000.0,,,,,91000.0,27502000.0,,,,,,69955000.0,,,669692000.0,22809000,206675000.0,360969000.0,0.0,,72464000.0,332617000.0,28418000.0,,,,,,,,,,,,,,,,
2005-09-30,,,,,,32445000.0,,0.25,,203628000.0,,-67823000.0,-7606000.0,,18555000.0,0.0,-9741000.0,,,,,,,,,,352671000.0,38062000,,,-1563000.0,,,239259000.0,152814000.0,2182000.0,,,,,-8523000.0,,209250000.0,,,,,,,,209250000.0,71632000.0,,149724000.0,,311834000.0,,,517243000.0,,,10629000.0,,28376000.0,81951000.0,,172143000.0,,,,,,-6860000.0,,-12155000.0,,,,,290791000,30009000,,,,-121677000.0,,,,,,,16059000.0,,33584000.0,,,1177000.0,,17747000,17747000,,,,,,,,,,0.0,,1793000.0,,,,,51532000.0,,,16605000.0,103954000.0,,,-1633000.0,,104009000.0,,0.25,,,,,,,,138559000.0,,152814000.0,,152814000.0,,,,,,,-6342000.0,,,,,,,,8053000.0,,,151637000.0,,,,,91000.0,27215000.0,,,,,-21840000.0,70257000.0,,,674538000.0,17747000,205007000.0,362704000.0,0.0,,75746000.0,321867000.0,9199000.0,,,,,,,,,,,,,,,,
2005-12-31,,,,,,66000000.0,,,,219554000.0,-135501000.0,-68701000.0,-5521000.0,,20276000.0,0.0,8323000.0,851644000.0,,,83076000.0,-24638000.0,,308154000.0,,,354628000.0,35200000,74033000.0,0.0,0.0,0.0,,239683000.0,155409000.0,-6609000.0,,112023000.0,45544000.0,-30884000.0,4610000.0,,212366000.0,,,206163000.0,,,91000.0,,212366000.0,,1.06,159056000.0,,308154000.0,,44918000.0,526537000.0,99399000.0,,10836000.0,,26606000.0,84053000.0,974767000.0,165182000.0,,370712000.0,8701000.0,0.0,74033000.0,-6609000.0,,-23767000.0,,,-11925000.0,324238000.0,290731000,27317000,83216000.0,74033000.0,26757000.0,-135501000.0,,,109865000.0,851644000.0,,-160380000.0,31976000.0,,41699000.0,123483000.0,-25408000.0,2595000.0,118951000.0,15770000,15770000,-26202000.0,,,678866000.0,71356000.0,,,,,0.0,,304000.0,354628000.0,,1.04,,51048000.0,,31366000.0,16683000.0,112023000.0,,170610000.0,-711000.0,6177000.0,99399000.0,,,,526537000.0,70047000.0,,,16683000.0,,123483000.0,1180930000.0,155409000.0,,155409000.0,114100000.0,,20276000.0,,,165182000.0,-6476000.0,155409000.0,203583000.0,,-30943000.0,155409000.0,,,7883000.0,159056000.0,-4172000.0,152814000.0,84053000.0,,123123000.0,154489000.0,91000.0,26757000.0,41699000.0,-5548000.0,219554000.0,155409000.0,-66000000.0,,,,678866000.0,15770000,203583000.0,370712000.0,0.0,-68701000.0,83076000.0,324238000.0,25367000.0,,,,,,,,,,,,,,,,
2006-03-31,,,,,,54555000.0,,-0.15,,207255000.0,,-67451000.0,-175000.0,,27401000.0,0.0,-6774000.0,,,,,,,,,,339834000.0,3476000,,,-1981000.0,,,218786000.0,129773000.0,-31431000.0,,,,,-347000.0,,223141000.0,,,,,,,,202301000.0,70131000.0,,151681000.0,,295488000.0,,,509190000.0,,,-6196000.0,,-16524000.0,71754000.0,,165312000.0,,,,,,-13625000.0,,-6357000.0,,,,,265780000,-4355000,,,,-135501000.0,,,,,,,11613000.0,,41692000.0,,,-25636000.0,,-10328000,-10328000,,,,,,,,,,0.0,15825000.0,651000.0,,,,,46994000.0,112446000.0,,16511000.0,97501000.0,,,-33009000.0,,99746000.0,,-0.15,,,,,,,,123620000.0,,145598000.0,,129773000.0,,,,,,,-7019000.0,,,,,,,,7831000.0,,,155409000.0,,,,,91000.0,26779000.0,,,,,-70380000.0,70131000.0,,,656827000.0,-10328000,93653000.0,361339000.0,186000.0,,83486000.0,316993000.0,-2012000.0,,,,,,,,,,,,,,,,
2006-06-30,,,,,,41650000.0,,0.2,,210182000.0,,-67690000.0,-5187000.0,,21555000.0,0.0,-12795000.0,,,,,,,,,,345555000.0,30250000,,,1981000.0,,,235666000.0,121553000.0,5974000.0,,,,,-4716000.0,,211758000.0,,,,,,,,211758000.0,71148000.0,,152505000.0,,282895000.0,,,516216000.0,,,8438000.0,,22501000.0,74681000.0,,152215000.0,,,,,,-9832000.0,,-25465000.0,,,,,284111000,23908000,,,,-135501000.0,,,,,,,10219000.0,,41478000.0,,,-8220000.0,,14063000,14063000,,,,,,,,,,0.0,2000000.0,1478000.0,,,,,48445000.0,112446000.0,,17695000.0,103832000.0,,,-1407000.0,,104462000.0,,0.2,,,,,,,,110737000.0,,123553000.0,,121553000.0,,,,,,,-7036000.0,,,,,,,,6342000.0,,,129773000.0,,,,,91000.0,27118000.0,,,,,-27825000.0,70203000.0,,,650275000.0,14063000,92341000.0,367380000.0,280000.0,,87912000.0,304720000.0,387000.0,,,,,,,,,,,,,,,,
2006-09-30,,,,,,35925000.0,,0.19,,217045000.0,,-66647000.0,-24143000.0,,22966000.0,0.0,4116000.0,,,,,,,,,,333023000.0,27891000,,,2000000.0,,,227973000.0,118287000.0,-4698000.0,,,,,2716000.0,,206962000.0,,,,,2310000.0,,,206962000.0,70580000.0,,169696000.0,,278533000.0,,,522471000.0,,,8013000.0,,21231000.0,81544000.0,,148924000.0,,,,,,-6698000.0,,-24162000.0,,,,,276345000,21011000,,,,-135501000.0,,,,,,,26524000.0,,40553000.0,,,-3266000.0,,13218000,13218000,,,,,,,,,,0.0,,1464000.0,,,,,48372000.0,112446000.0,,18935000.0,114991000.0,,,220000.0,,101746000.0,,0.19,,,,,,,,108371000.0,,118287000.0,,118287000.0,,,,,,,-6964000.0,,,,,,,,6880000.0,,,121553000.0,,,,,91000.0,31739000.0,,,,,-33925000.0,69630000.0,,,651643000.0,13218000,90595000.0,373110000.0,481000.0,,88525000.0,318620000.0,19826000.0,,,,,,,,,,,,,,,,
2006-12-31,,,,,,41795000.0,,,,226830000.0,-140947000.0,-65107000.0,-37947000.0,,20815000.0,0.0,1014000.0,833548000.0,,,98212000.0,-67452000.0,,276959000.0,,,318980000.0,33333000,32817000.0,0.0,0.0,1836000.0,,237781000.0,121353000.0,-7506000.0,,120074000.0,-34056000.0,-37661000.0,2510000.0,,212527000.0,,,195203000.0,,2482000.0,91000.0,,212527000.0,,0.47,167541000.0,,276959000.0,,19859000.0,531563000.0,92092000.0,,9604000.0,,25468000.0,85883000.0,920206000.0,178328000.0,,387890000.0,-14439000.0,0.0,32817000.0,-7506000.0,,-18634000.0,,,163000.0,345869000.0,289173000,25254000,38134000.0,32817000.0,26652000.0,-140947000.0,,,155409000.0,854388000.0,,-173925000.0,27439000.0,,42155000.0,136173000.0,-27791000.0,3066000.0,52676000.0,15864000,15864000,-37661000.0,,,664849000.0,70506000.0,,,,28285000.0,0.0,,1807000.0,318980000.0,,0.47,,51392000.0,112446000.0,29132000.0,19421000.0,120074000.0,112446000.0,173925000.0,214000.0,5400000.0,92092000.0,,,,531563000.0,69418000.0,,,19421000.0,,136173000.0,1115409000.0,121353000.0,,121353000.0,75795000.0,,20815000.0,,,178328000.0,-6772000.0,121353000.0,91349000.0,,-74618000.0,121353000.0,,,8079000.0,167541000.0,-33982000.0,118287000.0,85883000.0,,65818000.0,94950000.0,91000.0,26652000.0,42155000.0,0.0,226830000.0,121353000.0,-41795000.0,,,,664849000.0,15864000,91349000.0,387890000.0,889000.0,-65107000.0,98212000.0,345869000.0,19933000.0,,,,,,,,,,,,,,,,
2007-03-31,,,,,,77250000.0,,0.16,,227765000.0,,-64879000.0,-46023000.0,,28485000.0,0.0,-12505000.0,,,,,,,,,,277893000.0,25368000,,,0.0,,,222961000.0,100806000.0,-17492000.0,,,,,-4145000.0,,205410000.0,,,,,2382000.0,,,205410000.0,66811000.0,,160380000.0,,271121000.0,,,533696000.0,,,6257000.0,,16757000.0,86818000.0,,250354000.0,,,,,,-5292000.0,,-11617000.0,,,,,273640000,17551000,,,,-140947000.0,,,,,,,8194000.0,,73576000.0,,,-20547000.0,,10500000,10500000,,,,,,,,,,0.0,12200000.0,1128000.0,,,,,50679000.0,112446000.0,,20509000.0,105128000.0,,,-794000.0,,93544000.0,,0.16,,,,,,,,176778000.0,,113006000.0,,100806000.0,,,,,,,-6909000.0,,,,,,,,7817000.0,,,121353000.0,,,,,91000.0,26767000.0,,,,,-89450000.0,65939000.0,,,688627000.0,10500000,90182000.0,417506000.0,187000.0,,128060000.0,410734000.0,2902000.0,,,,,,,,,,,,,,,,
2007-06-30,,,,,,21800000.0,,0.21,,227339000.0,,-64152000.0,-55000.0,,27848000.0,0.0,-17725000.0,,,,,,,,,,289176000.0,29163000,,,12200000.0,,,236151000.0,99011000.0,7129000.0,,,,,-1594000.0,,215127000.0,,,,,1807000.0,,,215127000.0,65343000.0,,164811000.0,,268244000.0,,,540708000.0,,,8129000.0,,21921000.0,86392000.0,,232212000.0,,,,,,-5071000.0,,-15183000.0,,,,,287241000,21024000,,,,-140947000.0,,,,,,,6013000.0,,73083000.0,,,-1795000.0,,13792000,13792000,,,,,,,,,,0.0,,1765000.0,,,,,51090000.0,112446000.0,,24320000.0,105830000.0,,,897000.0,,94929000.0,,0.21,,,,,,,,159129000.0,,99011000.0,,99011000.0,,,,,,,-6779000.0,,,,,,,,8139000.0,,,100806000.0,,,,,91000.0,31133000.0,,,,,-9600000.0,64523000.0,,,686199000.0,13792000,88500000.0,417955000.0,41000.0,,130617000.0,397023000.0,942000.0,,,,,,,,,,,,,,,,
