date,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,annualOtherIncomeExpense,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,trailingGrossProfit,annualOperatingCashFlow,annualNetPPE,annualTotalNonCurrentAssets,quarterlyBasicAverageShares,annualGrossProfit,quarterlyStockholdersEquity,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,annualChangeInInventory,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyCurrentDebt,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,annualBeginningCashPosition,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,annualNonCurrentDeferredTaxesLiabilities,trailingSellingGeneralAndAdministration,quarterlyDilutedEPS,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualInvestingCashFlow,annualDeferredIncomeTax,trailingDeferredIncomeTax,annualAccumulatedDepreciation,annualCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCommonStockIssuance,trailingCapitalExpenditure,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyChangeInWorkingCapital,trailingInterestExpense,quarterlyAccountsPayable,trailingCashDividendsPaid,trailingOperatingExpense,annualChangesInAccountReceivables,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNetPPE,annualStockBasedCompensation,quarterlyDilutedAverageShares,annualGoodwill,quarterlyTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,trailingChangeInInventory,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyEbitda,annualBasicEPS,annualInventory,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,annualRepaymentOfDebt,annualTotalRevenue,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualInterestExpense,annualCommonStockIssuance,annualFreeCashFlow,quarterlyCurrentAssets,quarterlyRetainedEarnings,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyDepreciationAndAmortization,trailingCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,annualDilutedEPS,annualAccountsPayable,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,annualOtherCurrentAssets,annualEndCashPosition,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,trailingTaxProvision,trailingNetIncome,trailingEndCashPosition,quarterlyTotalRevenue,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,trailingPretaxIncome,annualCashAndCashEquivalents,quarterlyOtherNonCurrentLiabilities,annualNetIncomeContinuousOperations,annualCostOfRevenue,quarterlyFreeCashFlow,annualCurrentDebt,annualInvestmentsAndAdvances,annualNetIncome,annualPretaxIncome,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualBasicAverageShares,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualOtherNonCurrentAssets,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualSellingGeneralAndAdministration,annualCurrentAssets,annualOtherNonCashItems,annualDilutedAverageShares,annualLongTermDebt,annualDepreciationAndAmortization,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualStockholdersEquity,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyBasicEPS,quarterlyInventory,annualTotalAssets,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,trailingChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,quarterlyChangeInInventory,quarterlyOperatingExpense,trailingRepurchaseOfCapitalStock,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlySaleOfInvestment,quarterlyOtherShortTermInvestments,trailingOtherNonCashItems,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,annualPurchaseOfInvestment,quarterlyIncomeTaxPayable,quarterlyChangeInAccountPayable,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
1970-01-01 00:00:00.912384000,,160900000.0,160900000.0,10500000.0,17700000.0,,,144000000.0,377000000.0,755300000.0,,703700000.0,388100000.0,239900000.0,17700000.0,17700000.0,8900000.0,,,77600000.0,,-1700000.0,723300000.0,,-346300000.0,,-10300000.0,163600000.0,,98400000.0,9600000.0,13500000.0,,100000.0,518600000.0,-9200000.0,,723300000.0,4200000.0,,,142200000.0,,-62600000.0,2000000.0,,-346300000.0,-63700000.0,-125000000.0,-700000.0,,,85000000.0,208500000.0,65900000.0,,145900000.0,,,,,,,377000000.0,,,,27600000.0,0.0,-77000000.0,,,208500000.0,,100200000.0,0.71,250900000.0,4200000.0,,8800000.0,,,1881100000.0,,,36900000.0,14100000.0,80300000.0,503800000.0,262300000.0,,518000000.0,15200000.0,,,-11600000.0,871000000.0,0.705,145900000.0,9700000.0,353000000.0,,,143200000.0,-22200000.0,,22400000.0,0.0,185100000.0,353000000.0,,,,,585700000.0,-1900000.0,,,17700000.0,98400000.0,103800000.0,1177400000.0,131900000.0,163600000.0,,103800000.0,158700000.0,,1259100000.0,50000000.0,146197183.0,755300000.0,-46900000.0,217400000.0,243400000.0,,871000000.0,217400000.0,50000000.0,50000000.0,463800000.0,503800000.0,9800000.0,147234043.0,250400000.0,54800000.0,22400000.0,-63000000.0,388100000.0,2200000.0,0.0,-9900000.0,,250900000.0,1259100000.0,54900000.0,-800000.0,,,103800000.0,,,262300000.0,,518000000.0,,,,4200000.0,250400000.0,,342300000.0,28500000.0,158400000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.920160000,,156800000.0,,,,,,,,,142896000.0,,367600000.0,,16100000.0,16100000.0,17700000.0,,,27400000.0,,,,,-353100000.0,,-9800000.0,190800000.0,,,8100000.0,,,0.0,,-24300000.0,,725300000.0,,,0.0625,15700000.0,,,,,,,-7900000.0,2600000.0,,,32600000.0,171600000.0,23300000.0,,140000000.0,,,,,,,372200000.0,,142896000.0,,9200000.0,,,,,,,46200000.0,,,,,-1600000.0,,,,,,,,,460300000.0,245700000.0,,502400000.0,13600000.0,,,-12300000.0,,,,-37800000.0,,,,112700000.0,,,,,,347200000.0,,,,,441500000.0,,,,,99200000.0,,,5900000.0,,,,,,1217200000.0,18200000.0,,756900000.0,,,158900000.0,,849600000.0,227900000.0,18200000.0,18200000.0,,,,,,,21400000.0,,,2800000.0,0.0,-9600000.0,0.0625,246400000.0,,,200000.0,,,,,,,,,,,,,248000000.0,,282600000.0,3200000.0,126300000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.928108800,,147300000.0,,,,,,,,,144836000.0,,351000000.0,,13500000.0,13500000.0,0.0,,,16100000.0,,,,,-351600000.0,,-12300000.0,206600000.0,,,8200000.0,,,0.0,,-22000000.0,,718200000.0,,,0.02,26400000.0,,,,,,,-16600000.0,5700000.0,,,35700000.0,174600000.0,-46300000.0,,146200000.0,,,,,,,366600000.0,,144836000.0,,10300000.0,,,,,,,50600000.0,,,,,-2600000.0,,,,,,,,,481300000.0,219400000.0,,527400000.0,14900000.0,,,-12200000.0,,,,37700000.0,,,,122100000.0,,,,,,344200000.0,,,,,468200000.0,,,,,100800000.0,,,14100000.0,,,,,,1222600000.0,5800000.0,,741300000.0,,,172700000.0,,871600000.0,227400000.0,5800000.0,5800000.0,,,,,,,22700000.0,,,-11400000.0,0.0,-12200000.0,0.02,262200000.0,,,0.0,,,,,,,,,,,,,243400000.0,,295500000.0,-15400000.0,137000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.936057600,,145400000.0,,,,175300000.0,,,,,141582000.0,,356300000.0,,13900000.0,13900000.0,0.0,,,38300000.0,,,,,-362300000.0,,-12100000.0,213000000.0,,,8200000.0,,,-100000.0,,-12600000.0,-40200000.0,726800000.0,,,0.0875,28200000.0,,,,,,,-16100000.0,3100000.0,,,44000000.0,186400000.0,-9500000.0,,134400000.0,,,,,,,364500000.0,,141582000.0,,12900000.0,,,,,,,57500000.0,,,,,400000.0,,,,,,,,,506400000.0,221200000.0,,533800000.0,13500000.0,,,-11700000.0,,,,,,,,120300000.0,,,,,,343800000.0,,,,,476800000.0,,,,,-100000.0,,,16100000.0,,,,,,1233900000.0,25400000.0,,727500000.0,,,177800000.0,,877600000.0,217600000.0,25400000.0,25400000.0,,,,,,,37800000.0,,,2600000.0,13900000.0,-12000000.0,0.09,271400000.0,,,100000.0,,,,,,,,,,,,,343900000.0,,299000000.0,-9800000.0,133800000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.943920000,,142800000.0,142800000.0,900000.0,12000000.0,173800000.0,,229300000.0,363300000.0,698200000.0,,774600000.0,382400000.0,252300000.0,12000000.0,12000000.0,13900000.0,,,81700000.0,,16000000.0,735000000.0,,-371700000.0,,-15100000.0,100600000.0,,90600000.0,7900000.0,17700000.0,,100000.0,579700000.0,-22100000.0,-34200000.0,735000000.0,3800000.0,,,159000000.0,,-45900000.0,9300000.0,,-371700000.0,-49300000.0,-147900000.0,200000.0,,,82600000.0,221200000.0,76600000.0,,148800000.0,,,,,,,363300000.0,,,,27700000.0,0.0,-188500000.0,,,221200000.0,,98000000.0,0.725,234200000.0,-5700000.0,,-1900000.0,173800000.0,,2006900000.0,,,32400000.0,11600000.0,180000000.0,490600000.0,242800000.0,,470600000.0,15400000.0,,-34200000.0,-12500000.0,806400000.0,0.715,148800000.0,,335800000.0,,,167300000.0,44100000.0,,30500000.0,12000000.0,194900000.0,335800000.0,,,,,620400000.0,400000.0,,,12000000.0,90600000.0,103300000.0,1232300000.0,143900000.0,100600000.0,,103300000.0,163400000.0,,1188800000.0,54000000.0,142482759.0,698200000.0,-48700000.0,192100000.0,265300000.0,,806400000.0,192100000.0,54000000.0,54000000.0,522300000.0,490600000.0,8000000.0,144475524.0,241400000.0,57400000.0,30500000.0,-81000000.0,382400000.0,7000000.0,12000000.0,-12100000.0,,234200000.0,1188800000.0,60100000.0,100000.0,,,103300000.0,,,242800000.0,,470600000.0,,,,3800000.0,241400000.0,,355100000.0,38000000.0,182700000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.951782400,,144189000.0,,,,171896000.0,,,,,278148000.0,,353379000.0,,24009000.0,24009000.0,11961000.0,,,34606000.0,,,,,-384070000.0,,-12334000.0,188172000.0,,,7406000.0,,,0.0,,-40398000.0,-34018000.0,746426000.0,,,0.0875,-2568000.0,,,,,,,30130000.0,104000.0,,,37894000.0,179516000.0,-36039000.0,,142365000.0,,,,,,,362356000.0,,279272000.0,,10189000.0,,,,,,,52358000.0,,,,,12048000.0,,,,,,,,,482988000.0,215501000.0,,510053000.0,14464000.0,,,-13205000.0,,,,,,,,125938000.0,,,,,,336863000.0,,,,,462403000.0,,,,,96992000.0,,,-14902000.0,,,,,,1200295000.0,24417000.0,,717307000.0,,,178296000.0,,846916000.0,210762000.0,24417000.0,24417000.0,,,,,,,31041000.0,,,4118000.0,24009000.0,-15260000.0,0.0875,247316000.0,,,139000.0,,,,,,,,,,,,,239871000.0,,284107000.0,,140402000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.959731200,,138059000.0,,,,173854000.0,,,,,138297143.0,,334419000.0,,28451000.0,28451000.0,24009000.0,,,35851000.0,,,,,-394180000.0,,-10741000.0,202233000.0,,,8313000.0,,,0.0,,-25745000.0,-42298000.0,750627000.0,,,0.175,40692000.0,,,,,,,-23672000.0,3926000.0,,,42683000.0,181029000.0,5466000.0,,143505000.0,,,,,,,356447000.0,,279272000.0,,11649000.0,,,,,,,56596000.0,,,,,4442000.0,,,,,,,,,474892000.0,202863000.0,,526767000.0,13913000.0,,,-13059000.0,,,,,,,,127799000.0,,,,,,334131000.0,,,,,485724000.0,,,,,99047000.0,,,29951000.0,,,,,,1195317000.0,24202000.0,,720425000.0,,,184395000.0,,860898000.0,225919000.0,24202000.0,24202000.0,,,,,,,19213000.0,,,1481000.0,28451000.0,-11807000.0,0.175,252033000.0,,,-16000.0,,,,,,,,,,,,,235084000.0,,301329000.0,,141712000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.967680000,,136942000.0,,,,174751000.0,,,,,135934783.0,,347499000.0,,35922000.0,35922000.0,28451000.0,,,41983000.0,,,,,-402602000.0,,-12481000.0,606832000.0,,,9089000.0,,,0.0,,-254000.0,-47631000.0,757449000.0,,,0.225,10578000.0,,,,,,,390884000.0,408000.0,,,52452000.0,179867000.0,-31608000.0,,141718000.0,,,,,,,354847000.0,,138955556.0,,14950000.0,,,,,,,66828000.0,,,,,7471000.0,,,,,,,,,513921000.0,220379000.0,,928417000.0,14376000.0,,,-13010000.0,,,,,,,,120403000.0,,,,,,334623000.0,,,,,495866000.0,,,,,101289000.0,,,-1903000.0,,,,,,1610539000.0,31265000.0,,1096618000.0,,,187231000.0,,1263040000.0,604829000.0,27033000.0,31265000.0,,,,,,,17373000.0,,,-1380000.0,35922000.0,-395547000.0,0.23,274170000.0,,,-2557000.0,,,,,,,,,,,,,233334000.0,,308635000.0,,134779000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.975542400,,453000000.0,453000000.0,17700000.0,23900000.0,175300000.0,,202000000.0,373000000.0,1039900000.0,,866100000.0,359300000.0,287400000.0,23900000.0,23900000.0,35922000.0,,,100925000.0,,-9800000.0,780000000.0,,-407000000.0,,-18044000.0,551900000.0,,110000000.0,14892000.0,12000000.0,,0.0,640000000.0,-5903000.0,-79300000.0,780000000.0,3200000.0,,,153298000.0,,-442600000.0,-5100000.0,,-407000000.0,-53600000.0,-142742000.0,4562000.0,,,93071000.0,290000000.0,77381000.0,,185300000.0,,,,,,,373000000.0,,,,29812000.0,0.0,254600000.0,,,290000000.0,,111618000.0,1.0,274000000.0,11900000.0,,-12061000.0,175300000.0,,2123500000.0,,,39700000.0,9000000.0,148400000.0,620000000.0,263300000.0,,1027200000.0,18547000.0,,-79300000.0,-13026000.0,1300600000.0,0.99,185300000.0,9980000.0,273400000.0,,,204560000.0,15200000.0,,18800000.0,23900000.0,226100000.0,273400000.0,,,,,679507000.0,-4000000.0,,,23900000.0,110000000.0,137500000.0,1257400000.0,135254000.0,551900000.0,,137500000.0,204100000.0,,1659900000.0,57616000.0,137500000.0,1039900000.0,-52300000.0,213900000.0,316178000.0,,1300600000.0,213900000.0,71113000.0,57616000.0,578700000.0,620000000.0,10700000.0,138888889.0,160200000.0,61300000.0,18800000.0,-72300000.0,359300000.0,22746000.0,23900000.0,-19986000.0,,274000000.0,1659900000.0,66600000.0,-1566000.0,,303300000.0,137500000.0,,,263300000.0,,1027200000.0,,303300000.0,,3200000.0,160200000.0,,363329000.0,,223107000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.983318400,,473439000.0,,,,183825000.0,,,,,136338462.0,,385666000.0,,31292000.0,31292000.0,23890000.0,,,31625000.0,,,,,-420500000.0,,-21148000.0,335933000.0,,,14287000.0,,,0.0,,-6168000.0,-69063000.0,802266000.0,,,0.19,-39247000.0,,,,,,,67345000.0,9394000.0,,,44939000.0,0.0,-84368000.0,,162242000.0,,,,,,,381766000.0,,139926316.0,,10468000.0,,,,,,,62224000.0,,,,,7402000.0,,,,,,,,,601038000.0,270904000.0,,734843000.0,17285000.0,,,-13693000.0,,,,,,,,163556000.0,,,,,,556137000.0,,,,,533504000.0,,,,,102115000.0,,,-60395000.0,,,,,,1689126000.0,26586000.0,,1088088000.0,,,208495000.0,,1290980000.0,232883000.0,26586000.0,26586000.0,,,,,,,20672000.0,,,7052000.0,31292000.0,-20749000.0,0.195,284956000.0,,,399000.0,236668000.0,264118000.0,,,,,,,,,,,454022000.0,,325009000.0,,163556000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.991267200,,441214000.0,,,,193240000.0,,,,,136594872.0,,370247000.0,,47484000.0,47484000.0,31292000.0,,,35713000.0,,,,,-430739000.0,,-30487000.0,303140000.0,,,13784000.0,,,0.0,,-3437000.0,-103722000.0,825398000.0,,,0.19,86088000.0,,,,,,,-39914000.0,9818000.0,,,49570000.0,0.0,33154000.0,,169930000.0,,,,,,,394659000.0,,140189474.0,,11821000.0,,,,,,,68891000.0,,,,,16192000.0,,,,,,,,,601453000.0,280729000.0,,709421000.0,19321000.0,,,-13777000.0,,,,,,,,171943000.0,,,,,,571474000.0,,,,,567140000.0,,,,,117176000.0,,,55601000.0,,,,,,1651142000.0,26636000.0,,1049689000.0,,,221513000.0,,1280895000.0,213816000.0,26636000.0,26636000.0,,,,,,,20158000.0,,,3108000.0,47484000.0,-30360000.0,0.195,285170000.0,,,127000.0,236351000.0,248641000.0,,,,,,,,,,,454298000.0,,345627000.0,,171943000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.999216000,,467288000.0,,,,200046000.0,,,,,137248000.0,,425299000.0,,32134000.0,32134000.0,47484000.0,,,45110000.0,,,,,-453747000.0,,-28476000.0,328878000.0,,,12699000.0,,,0.0,,-1272000.0,-74861000.0,862433000.0,,,0.245,-4717000.0,,,,,,,17718000.0,6971000.0,,,56439000.0,0.0,-26213000.0,,160500000.0,,,,,,,408686000.0,,140048980.0,,14931000.0,,,,,,,74690000.0,,,,,-15350000.0,,,,,,,,,619873000.0,300114000.0,,737996000.0,18251000.0,,,-13824000.0,,,,,,,,172506000.0,,,,,,566823000.0,,,,,570710000.0,,,,,112611000.0,,,-33193000.0,,,,,,1730118000.0,34312000.0,,1110245000.0,,,228945000.0,,1304819000.0,234271000.0,34312000.0,34312000.0,,,,,,,21246000.0,,,6009000.0,32134000.0,-28003000.0,0.25,295088000.0,,,473000.0,248618000.0,271405000.0,,,,,,,,,,,454212000.0,,341765000.0,,172506000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.007078400,,464600000.0,464600000.0,13400000.0,31300000.0,202900000.0,,204500000.0,424500000.0,1136200000.0,,972300000.0,463100000.0,314600000.0,31300000.0,31300000.0,32134000.0,,,77952000.0,,-3300000.0,887300000.0,,-462800000.0,,-31989000.0,210800000.0,,115300000.0,12130000.0,23900000.0,,0.0,730700000.0,-1023000.0,-83900000.0,887300000.0,25800000.0,,,162376000.0,,-111900000.0,2200000.0,,-462800000.0,-112100000.0,-130549000.0,3017000.0,,,90652000.0,0.0,51027000.0,,184000000.0,,,,,,,424500000.0,,,,25680000.0,0.0,-85400000.0,,,0.0,,108795000.0,1.065,278100000.0,7400000.0,,-844000.0,202900000.0,,2373300000.0,,,52900000.0,29200000.0,92400000.0,635800000.0,344100000.0,,713700000.0,18143000.0,,-83900000.0,-13806000.0,1308900000.0,1.045,184000000.0,,595200000.0,,,211895000.0,-26400000.0,,0.0,31300000.0,241600000.0,595200000.0,,,,,701946000.0,-500000.0,,,31300000.0,115300000.0,146600000.0,1401000000.0,130387000.0,210800000.0,,146600000.0,190400000.0,,1772000000.0,59066000.0,137652582.0,1136200000.0,-55100000.0,247100000.0,313347000.0,,1308900000.0,247100000.0,59066000.0,59066000.0,719900000.0,635800000.0,18400000.0,140287081.0,454100000.0,73000000.0,0.0,-11900000.0,463100000.0,-2769000.0,31300000.0,-32788000.0,,278100000.0,1772000000.0,62900000.0,-1499000.0,318900000.0,295500000.0,146600000.0,,,344100000.0,318900000.0,713700000.0,,295500000.0,,25800000.0,454100000.0,,388599000.0,,222695000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.014854400,,456452000.0,,,,217094000.0,,,,,139214178.0,,476988000.0,,62181000.0,62181000.0,31331000.0,,,42082000.0,,,,,-474754000.0,,-35817000.0,296136000.0,,,11063000.0,,,0.0,,-5257000.0,-98979000.0,917309000.0,,,0.12,-14814000.0,,,,,,,80549000.0,14966000.0,,,52098000.0,259579000.0,-60238000.0,,184269000.0,,,,,,,442555000.0,,139214178.0,,13246000.0,,,,,,,67004000.0,,,,,30850000.0,,,,,,,,,645239000.0,358873000.0,,739984000.0,14906000.0,,,-14536000.0,,,,2355000.0,,,,132786000.0,,,,,,590568000.0,,,,,518906000.0,,,,,136433000.0,,,-50631000.0,,,,,,1818685000.0,33841000.0,,1173446000.0,,,185251000.0,,1330552000.0,274439000.0,33841000.0,33841000.0,,,,,,,31282000.0,,,6358000.0,62181000.0,-35230000.0,0.12,281882000.0,,,587000.0,,269894000.0,,,,,,,,,,,454135000.0,,333655000.0,,133153000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.022803200,,482140000.0,,,,228110000.0,,,,,140054167.0,,542408000.0,,40158000.0,40158000.0,62181000.0,,,43987000.0,,,,,-493840000.0,,-39264000.0,271773000.0,,,11118000.0,,,0.0,,-2310000.0,-61553000.0,961762000.0,,,0.24,45476000.0,,,,,,,-30391000.0,11361000.0,,,55502000.0,0.0,-19095000.0,,165539000.0,,,,,,,467922000.0,,140054167.0,,13794000.0,,,,,,,72875000.0,,,,,-22023000.0,,,,,,,,,638808000.0,375851000.0,,712435000.0,17373000.0,,,-14671000.0,,,,-167000.0,,,,135534000.0,,,,,,595461000.0,,,,,552620000.0,,,,,141472000.0,,,6212000.0,,,,,,1850304000.0,33613000.0,,1211496000.0,,,192695000.0,,1307896000.0,261434000.0,33613000.0,33613000.0,,,,,,,31490000.0,,,2085000.0,40158000.0,-38348000.0,0.24,289727000.0,,,916000.0,275123000.0,277433000.0,,,,,,,,,,,453989000.0,,359925000.0,,137193000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.030752000,,502659000.0,,,,229294000.0,,,,,140708000.0,,584883000.0,,23329000.0,23329000.0,40158000.0,,,46975000.0,,,,,-510058000.0,,-16674000.0,260477000.0,,,10613000.0,,,0.0,,-704000.0,-40135000.0,982583000.0,,,0.25,19100000.0,,,,,,,-25585000.0,1307000.0,,,57204000.0,0.0,-25817000.0,,176469000.0,,,,,,,472525000.0,,140708000.0,,15387000.0,,,,,,,72644000.0,,,,,-16829000.0,,,,,,,,,663559000.0,395724000.0,,722283000.0,15440000.0,,,-14723000.0,,,,,,,,129765000.0,,,,,,598026000.0,,,,,545011000.0,,,,,144065000.0,,,2426000.0,,,,,,1905192000.0,35177000.0,,1241633000.0,,,189887000.0,,1320309000.0,266449000.0,35177000.0,35177000.0,,,,,,,30389000.0,,,1842000.0,23329000.0,-16279000.0,0.25,316492000.0,,,895000.0,285337000.0,293349000.0,,,,,,,,,,,453961000.0,,355124000.0,,132683000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.038614400,,6500000.0,6500000.0,15100000.0,47300000.0,230700000.0,,223700000.0,468300000.0,1206200000.0,,856600000.0,592300000.0,344500000.0,47300000.0,47300000.0,23329000.0,,,101756000.0,,-20200000.0,972800000.0,,-504500000.0,,-18945000.0,137300000.0,,211200000.0,10806000.0,31300000.0,,0.0,578900000.0,1471000.0,-97300000.0,972800000.0,,,,173938000.0,,-105600000.0,21100000.0,,-504500000.0,-110700000.0,-136173000.0,566000.0,,,112896000.0,0.0,64050000.0,,202300000.0,,,,,,,468300000.0,,,499500000.0,31873000.0,0.0,-111600000.0,,,0.0,,131977000.0,1.29,306300000.0,16000000.0,,24002000.0,230700000.0,,2320000000.0,,,43600000.0,28200000.0,113000000.0,724600000.0,458900000.0,,673400000.0,19081000.0,,-97300000.0,-14670000.0,1338500000.0,1.26,202300000.0,,665100000.0,,,172815000.0,-41100000.0,,0.0,47300000.0,277700000.0,665100000.0,,,,,703463000.0,0.0,,,47300000.0,211200000.0,179800000.0,1463400000.0,154993000.0,137300000.0,,179800000.0,234800000.0,,1930800000.0,77169000.0,139379845.0,1206200000.0,-58600000.0,231900000.0,288767000.0,,1338500000.0,231900000.0,77169000.0,77169000.0,570900000.0,724600000.0,19100000.0,142698413.0,453900000.0,66800000.0,0.0,-6800000.0,592300000.0,4815000.0,47300000.0,-15743000.0,,306300000.0,1930800000.0,74300000.0,-2398000.0,333800000.0,341800000.0,179800000.0,499500000.0,,458900000.0,333800000.0,673400000.0,,341800000.0,,,453900000.0,,414696000.0,,175871000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.046390400,,541023000.0,,,,236220000.0,,,,,140556000.0,,639624000.0,,21002000.0,21002000.0,47332000.0,,,49007000.0,,,,,-526763000.0,,-19697000.0,207966000.0,,,10516000.0,,,0.0,,-21008000.0,-55441000.0,1016360000.0,,,0.25,-32298000.0,,,,,,,40696000.0,6741000.0,,,58882000.0,0.0,-85895000.0,,187033000.0,,,,,,,489597000.0,,140556000.0,,15340000.0,,,,,,,77017000.0,,,,,-26330000.0,,,,,,,,,711196000.0,458845000.0,,669320000.0,18135000.0,,,-15415000.0,,,,3170000.0,,,,140880000.0,,,,,,675077000.0,,,,,555147000.0,,,,,220964000.0,,,-51995000.0,,,,,,1984021000.0,35139000.0,,1272825000.0,,,199840000.0,,1344397000.0,242205000.0,35139000.0,35139000.0,,,,,,,38857000.0,,,3410000.0,21002000.0,-38684000.0,0.25,346805000.0,,,530000.0,274321000.0,304532000.0,,,,,,,,,,,454113000.0,,355307000.0,,140958000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.054339200,,529637000.0,,,,81785000.0,,,,,139202000.0,,721212000.0,,24994000.0,24994000.0,21002000.0,,,55276000.0,,,,,-550205000.0,,-23493000.0,153238000.0,,,10677000.0,,,0.0,,-14067000.0,169148000.0,1049984000.0,,,0.28,43167000.0,,,,,,,-76254000.0,11356000.0,,,59981000.0,0.0,-17595000.0,,201874000.0,,,,,,,499779000.0,,142410000.0,,16845000.0,,,,,,,79261000.0,,,,,3992000.0,,,,,,,,,773125000.0,470279000.0,,631597000.0,19280000.0,,,-15312000.0,,,,,,,,152152000.0,,,,,,683086000.0,,,,,596125000.0,,,,,231557000.0,,,19674000.0,,,,,,2035895000.0,39959000.0,,1262770000.0,,,213375000.0,,1314683000.0,233354000.0,39959000.0,39959000.0,,,,,,,0.0,,,7209000.0,24994000.0,28271000.0,0.29,384600000.0,,,49477000.0,276485000.0,325710000.0,,,,,,,,,,,451529000.0,,382750000.0,,153394000.0,,,,,,,,,,,,,,,,,,,,,,,
