,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCashItems,annualCurrentDeferredRevenue,annualTotalRevenue,annualBasicAverageShares,annualCostOfRevenue,annualOtherCurrentAssets,annualCurrentDebt,annualOperatingIncome,annualEndCashPosition,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingCostOfRevenue,annualOtherShortTermInvestments,annualCommonStockIssuance,annualFreeCashFlow,trailingTaxProvision,quarterlyRetainedEarnings,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyCashDividendsPaid,trailingEndCashPosition,annualNetOtherFinancingCharges,quarterlyPurchaseOfInvestment,annualAccountsPayable,quarterlyEbitda,quarterlyStockBasedCompensation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualNetIncomeContinuousOperations,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyFreeCashFlow,quarterlyChangeInWorkingCapital,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyTotalNonCurrentAssets,annualOperatingExpense,quarterlyCurrentAssets,quarterlyDilutedAverageShares,trailingNetIncome,annualBasicEPS,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualTotalLiabilitiesNetMinorityInterest,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyTotalRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,trailingPretaxIncome,annualCashAndCashEquivalents,annualCurrentAssets,annualAccountsReceivable,annualBeginningCashPosition,annualLongTermDebt,quarterlyLongTermDebt,annualNetIncome,annualCashDividendsPaid,annualDilutedAverageShares,quarterlyOtherCurrentAssets,annualSellingGeneralAndAdministration,quarterlyBasicEPS,annualOtherNonCurrentAssets,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyCostOfRevenue,quarterlyInvestmentsAndAdvances,annualStockholdersEquity,trailingRepurchaseOfCapitalStock,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,quarterlyInventory,quarterlyGrossProfit,annualTotalAssets,quarterlyNetOtherInvestingChanges,annualTaxProvision,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,quarterlyNetIncome,annualRetainedEarnings,annualDilutedEPS,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashAndCashEquivalents,annualCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDeferredRevenue,quarterlyRepaymentOfDebt,quarterlyOperatingExpense,trailingOtherIncomeExpense,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,annualStockBasedCompensation,annualOtherIntangibleAssets,quarterlyTaxProvision,annualOtherIncomeExpense,quarterlyBasicAverageShares,quarterlyCapitalStock,annualNetPPE,annualTotalNonCurrentAssets,annualOperatingCashFlow,annualInventory,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualCurrentLiabilities,annualGrossProfit,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,quarterlyInterestExpense,annualEbitda,quarterlyCommonStockIssuance,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,trailingPurchaseOfBusiness,quarterlyPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,trailingCapitalExpenditure,trailingPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,annualPretaxIncome,trailingOperatingExpense,annualInterestExpense,annualChangesInAccountReceivables,quarterlyTotalAssets,trailingBeginningCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,annualGoodwill,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,trailingInvestingCashFlow,annualGrossPPE,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyAccountsPayable,quarterlyDilutedEPS,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,trailingGrossProfit,annualInvestingCashFlow,annualCapitalExpenditure,annualChangeInCashSupplementalAsReported,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,annualChangeInAccountPayable,annualChangeInInventory,trailingInterestExpense,trailingCashDividendsPaid,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDeferredIncomeTax,quarterlyChangeInInventory,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,trailingResearchAndDevelopment,trailingChangesInAccountReceivables,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
1364688000,,469541000.0,-9946000.0,,,,,,,,,,37546000.0,,,,,,777600000.0,13551000.0,518700000.0,46537000.0,,,,-34192000.0,,148346000.0,11671000.0,,,,,93908000.0,,98025000.0,-88701000.0,-158375000.0,,,-7901000.0,3954533000.0,,2933107000.0,330802552.0,,,,,,2219173000.0,,,362421000.0,1475063000.0,5181853000.0,,,,,,,,2364983000.0,,,,56309000.0,,0.11,,,1206144000.0,330609000.0,,597697000.0,1575271000.0,,,861216000.0,212128000.0,,,2962680000.0,2012000.0,,289123000.0,613847000.0,,10324000.0,,40666000.0,1851945000.0,,,37546000.0,,,,187294000.0,518700000.0,,518700000.0,,-1783024000.0,515822000.0,,59670000.0,362421000.0,794704000.0,,,,19004000.0,,326759455.0,3312000.0,,,,,,837042000.0,,,,,42395000.0,,,,-53939000.0,,-14115000.0,,,1095756000.0,-79886000.0,,-496665000.0,-8815000.0,,,,1382131000.0,,,,,6887640000.0,,-185446000.0,,,45943000.0,,19267000.0,,,,,,-570597000.0,,1089297000.0,597820000.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,,499458000.0,22494000.0,,,,,,,,,,69902000.0,,,,,,847502000.0,51479000.0,485495000.0,44215000.0,,,,-9884000.0,,198077000.0,10628000.0,,,,,31842000.0,,180128000.0,133820000.0,14803000.0,,,-24000.0,3877440000.0,,2470848000.0,331631185.0,,,,,,1881607000.0,,,369697000.0,1742014000.0,4636839000.0,,,,,,,,2166944000.0,,,,58057000.0,,0.21,,,1222364000.0,323783000.0,,588288000.0,1620100000.0,,,1018827000.0,209205000.0,,,2755232000.0,-27142000.0,,167188000.0,723187000.0,,24936000.0,,71129000.0,1842070000.0,,,69902000.0,,,,192912000.0,485495000.0,,485495000.0,,-737326000.0,543059000.0,,116944000.0,369697000.0,796479000.0,,,,45815000.0,,327423589.0,3313000.0,,,,,,525842000.0,,,,,37532000.0,,,,-42678000.0,,-45337000.0,,,1029686000.0,164557000.0,,-243324000.0,-30737000.0,,,,1355765000.0,,,,,6348288000.0,,-201671000.0,,,-33727000.0,,24319000.0,,,,,,-33205000.0,,518700000.0,562099000.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,,496615000.0,-53413000.0,,,,,,,,,,94444000.0,,,,,,941946000.0,-38768000.0,502621000.0,47524000.0,,,,-9311000.0,,225599000.0,15243000.0,,,,,70661000.0,,157379000.0,110778000.0,61795000.0,,,-5999000.0,3996635000.0,,2180700000.0,332061402.0,,,,,,1623488000.0,,,394263000.0,1733866000.0,4341028000.0,,,,,,,,2097760000.0,,,,56754000.0,,0.29,,,1234000000.0,402787000.0,,619780000.0,1758031000.0,,,1032348000.0,208201000.0,,,2717540000.0,19212000.0,,168460000.0,701518000.0,,19694000.0,,94166000.0,1899584000.0,,,94444000.0,,,,211756000.0,502621000.0,,502621000.0,,-127577000.0,544139000.0,,150292000.0,394263000.0,800577000.0,,,,56126000.0,,328307961.0,3314000.0,,,,,,224396000.0,,,,,27783000.0,,,,-10735000.0,,-37082000.0,,,1088273000.0,149969000.0,,-99655000.0,-39191000.0,,,,1399092000.0,,,,,6177335000.0,,-156967000.0,,,17276000.0,,9133000.0,,,,,,17126000.0,,485495000.0,536743000.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,,638696000.0,-22146000.0,,7184794000.0,328110004.0,4189389000.0,67452000.0,374597000.0,700705000.0,491912000.0,,114646000.0,,58442000.0,,588750000.0,,1056592000.0,-491256000.0,491912000.0,52994000.0,,,-151044000.0,-11724000.0,817519000.0,262435000.0,10887000.0,2703430000.0,321798000.0,196740000.0,,58442000.0,,265173000.0,432853000.0,278517000.0,198696000.0,-16628000.0,-7003000.0,4450359000.0,2294700000.0,2548055000.0,332519441.0,,0.96,,-146123000.0,,2358978000.0,5062408000.0,11111000.0,942186000.0,2233851000.0,5062408000.0,47616000.0,,491912000.0,2548055000.0,1486489000.0,1089297000.0,2113652000.0,2113652000.0,316538000.0,,331762854.0,67452000.0,2104310000.0,0.35,1119961000.0,69688000.0,1486489000.0,612114000.0,316538000.0,589778000.0,1895785000.0,-63011000.0,191270000.0,1276998000.0,198696000.0,1895785000.0,,2703430000.0,-57009000.0,,126954000.0,956853000.0,6998414000.0,-7338000.0,187187000.0,115837000.0,2290474000.0,,612114000.0,114646000.0,1056592000.0,0.95,,160777000.0,491912000.0,3319000.0,491912000.0,,-194312000.0,691680000.0,,182079000.0,458596000.0,841228000.0,,48429000.0,841228000.0,66242000.0,-62927000.0,329912177.0,3319000.0,458596000.0,4450359000.0,745108000.0,126954000.0,,374597000.0,2358978000.0,2995405000.0,589778000.0,-553741000.0,27372000.0,834457000.0,,,-43692000.0,,-457207000.0,160777000.0,491912000.0,1119961000.0,510468000.0,-483590000.0,-26637000.0,-77615000.0,-65111000.0,,,1984381000.0,508985000.0,,135082000.0,-76946000.0,6998414000.0,,-146123000.0,2290474000.0,11111000.0,-106438000.0,,16969000.0,,942186000.0,-11591000.0,0.0,-483590000.0,-10709000.0,-2842239000.0,502621000.0,817519000.0,0.34,,,-866281000.0,,,1984381000.0,,-464994000.0,-156358000.0,-597385000.0,,,,,,,,,,,,,,,,,,,,
1396224000,,528395000.0,-19240000.0,,,,,,,,,,67663000.0,,,,,,1124255000.0,-3496000.0,428237000.0,65203000.0,,,,-12660000.0,,199062000.0,11171000.0,,,,,62834000.0,,105784000.0,-283619000.0,-378983000.0,,,-1239000.0,4509868000.0,,2333490000.0,333349519.0,,,,,,1913842000.0,,0.0,446660000.0,1860842000.0,4815100000.0,,,,,,,,2322251000.0,,,,74314000.0,,0.21,,,1415383000.0,382600000.0,,579007000.0,1989556000.0,,,1161460000.0,201577000.0,,,2901258000.0,26498000.0,,128311000.0,699382000.0,,18953000.0,,67942000.0,2304503000.0,,,67663000.0,,,,143193000.0,428237000.0,,428237000.0,,-411931000.0,593598000.0,,105844000.0,446660000.0,830374000.0,,,,37902000.0,,330035445.0,3320000.0,,,,,,306607000.0,,,,,28015000.0,,,,436000.0,,-24414000.0,,,1173414000.0,-269966000.0,,208328000.0,-13653000.0,,,,1607235000.0,,,,,6843358000.0,,-133547000.0,,,78169000.0,,10999000.0,,,,,,-63675000.0,,491912000.0,734087000.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,566202000.0,-12129000.0,,,,,,,,,,105464000.0,,,,,,1229719000.0,1498000.0,381866000.0,63295000.0,,,,-28806000.0,,286075000.0,13300000.0,,,,,71323000.0,,182836000.0,6030000.0,-110047000.0,,,-8803000.0,4578284000.0,,2893487000.0,333918620.0,,,,,,2455658000.0,,0.0,455322000.0,2126806000.0,5297496000.0,,,,,,,,2251947000.0,,,,84691000.0,,0.32,,,1638197000.0,377164000.0,,589891000.0,2132782000.0,,,1314473000.0,214414000.0,,,2841838000.0,38798000.0,,86822000.0,812333000.0,,8395000.0,,130199000.0,2334972000.0,,,105464000.0,,,,134766000.0,381866000.0,,381866000.0,,-626183000.0,629497000.0,,194310000.0,455322000.0,816674000.0,,,,64111000.0,,330133061.0,3321000.0,,,,,,731461000.0,,,,,28470000.0,,,,-23374000.0,,-30803000.0,,,756902000.0,45982000.0,,-97605000.0,-39952000.0,,,,1724197000.0,,,,,7471771000.0,,-111095000.0,,,-202127000.0,,24057000.0,,,,,,-46371000.0,,428237000.0,770494000.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,601026000.0,-13475000.0,,,,,,,,,,107099000.0,,,,,,1336818000.0,-112508000.0,615358000.0,67159000.0,,,,-27518000.0,,273997000.0,19659000.0,,,,,70163000.0,,177905000.0,253449000.0,121841000.0,,,14188000.0,4540785000.0,,2989169000.0,334293046.0,,,,,,2422928000.0,,0.0,455859000.0,2275076000.0,5347116000.0,,,,,,,,2338294000.0,,,,83606000.0,,0.32,,,1608628000.0,472376000.0,,585894000.0,2145935000.0,,,1428986000.0,219437000.0,,,2924188000.0,27335000.0,,71469000.0,846090000.0,,-4178000.0,,109692000.0,2314943000.0,,,107099000.0,,,,125945000.0,615358000.0,,615358000.0,,-736183000.0,668185000.0,,178997000.0,455859000.0,815366000.0,,,,69305000.0,,330419006.0,3328000.0,,,,,,631812000.0,,,,,27841000.0,,,,-11437000.0,,-117427000.0,,,735180000.0,292462000.0,,71434000.0,-39013000.0,,,,1791116000.0,,,,,7529954000.0,,-217197000.0,,,-14979000.0,,26301000.0,,,,,,233492000.0,,381866000.0,711099000.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,,743337000.0,-31967000.0,,9049918000.0,330620206.0,5611262000.0,84401000.0,506025000.0,734595000.0,740884000.0,,204277000.0,,63467000.0,,490538000.0,,1541095000.0,-37050000.0,740884000.0,69444000.0,,,-38473000.0,-20901000.0,827530000.0,395264000.0,15627000.0,2575968000.0,513503000.0,26190000.0,,63467000.0,,268070000.0,514678000.0,393379000.0,218280000.0,-16685000.0,-34773000.0,4627783000.0,2704061000.0,3057101000.0,335106838.0,,1.47,,-324020000.0,,2807518000.0,5383486000.0,0.0,1017042000.0,2787194000.0,5383486000.0,57007000.0,,740884000.0,3057101000.0,1736229000.0,491912000.0,1918077000.0,1918077000.0,484503000.0,,334171509.0,84401000.0,2438960000.0,0.62,775396000.0,88214000.0,1736229000.0,788858000.0,484503000.0,657891000.0,2259830000.0,-76811000.0,265101000.0,1706343000.0,218280000.0,2259830000.0,,2575968000.0,55838000.0,,45604000.0,1080851000.0,7684884000.0,33837000.0,263759000.0,205670000.0,2333821000.0,,788858000.0,204277000.0,1541095000.0,1.45,,149233000.0,740884000.0,3330000.0,740884000.0,,-722556000.0,812781000.0,,298111000.0,497926000.0,802360000.0,,59757000.0,802360000.0,92441000.0,148469000.0,331875303.0,3330000.0,497926000.0,4627783000.0,661780000.0,45604000.0,,506025000.0,2807518000.0,3438656000.0,657891000.0,-206234000.0,27709000.0,1154398000.0,,,-4098000.0,,-33590000.0,149233000.0,740884000.0,775396000.0,593302000.0,-519116000.0,-414226000.0,-78624000.0,-89885000.0,,,2301493000.0,777262000.0,,112035000.0,-307979000.0,7684884000.0,,-324020000.0,2333821000.0,0.0,-169042000.0,,26857000.0,,1017042000.0,-28469000.0,-29000.0,-519116000.0,125526000.0,-2496853000.0,615358000.0,827530000.0,0.61,,,-232069000.0,,,2301493000.0,,-151556000.0,-171242000.0,248972000.0,,,,,,,,,,,,,,,,,,,,
1427760000,,531775000.0,-31834000.0,,,,,,,,,,92937000.0,,,,,,1634032000.0,-106833000.0,379028000.0,69846000.0,,,,-11878000.0,,246101000.0,15941000.0,,,,,64973000.0,,160105000.0,-198478000.0,-320279000.0,,,-532000.0,4524952000.0,,3100708000.0,335698590.0,,,,,,2934424000.0,,,479751000.0,2052503000.0,5320639000.0,,,,,,,,1772859000.0,,,,103230000.0,,0.28,,,1537100000.0,501337000.0,,613356000.0,2259308000.0,,,1290777000.0,209805000.0,,,2386215000.0,13853000.0,,47522000.0,761726000.0,,-26059000.0,,93138000.0,2267009000.0,,,92937000.0,,,,152738000.0,379028000.0,,379028000.0,,-804510000.0,601621000.0,,150041000.0,479751000.0,789017000.0,,,,56903000.0,,331976907.0,3330000.0,,,,,,1175891000.0,,,,,26214000.0,,,,-15579000.0,,-89874000.0,,,779370000.0,-179850000.0,,-60435000.0,-18628000.0,,,,1758533000.0,,,,,7625660000.0,,-430550000.0,,,155574000.0,,15854000.0,,,,-5092000.0,,-361856000.0,,740884000.0,702125000.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,610158000.0,-39717000.0,,,,,,,,,,125029000.0,,,,,,1759061000.0,-64004000.0,336422000.0,70605000.0,,,,-11575000.0,,306386000.0,13191000.0,,,,,69682000.0,,221769000.0,105899000.0,-31683000.0,,,-2956000.0,4665406000.0,,2794853000.0,336154524.0,,,,,,2578360000.0,,,484032000.0,2390506000.0,4956731000.0,,,,,,,,1750764000.0,,,,104193000.0,,0.38,,,1604620000.0,421108000.0,,627607000.0,2459592000.0,,,1487974000.0,222539000.0,,,2378371000.0,12610000.0,,36984000.0,902532000.0,,1188000.0,,133153000.0,2313819000.0,,,125029000.0,,,,167294000.0,336422000.0,,336422000.0,,-680516000.0,680763000.0,,209627000.0,484032000.0,806102000.0,,,,76474000.0,,331999935.0,3331000.0,,,,,,743592000.0,,,,,26154000.0,,,,-13938000.0,,-32672000.0,,,838914000.0,137659000.0,,-120034000.0,-31760000.0,,,,1834768000.0,,,,,7460259000.0,,-370734000.0,,,-41805000.0,,8709000.0,,,,-21000.0,,-42606000.0,,379028000.0,764524000.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,626905000.0,-36493000.0,,,,,,,,,,149123000.0,,,,,,1908184000.0,-1461109000.0,440357000.0,75047000.0,,,,-8466000.0,,328603000.0,18987000.0,,,,,63885000.0,,236947000.0,149665000.0,-16654000.0,,,-3056000.0,6143436000.0,,3412028000.0,336561877.0,,,,,,3552090000.0,,,503666000.0,2712559000.0,6965939000.0,,,,,,,,2735891000.0,,,,145168000.0,,0.45,,,2275025000.0,542530000.0,,677958000.0,2545679000.0,,,1773660000.0,231905000.0,,,3413849000.0,15451000.0,,43596000.0,938899000.0,,3151000.0,,149991000.0,2997042000.0,,,149123000.0,,,,204031000.0,440357000.0,,440357000.0,,-879522000.0,701952000.0,,222857000.0,503666000.0,1527123000.0,,,,72866000.0,,332684487.0,3342000.0,,,,,,978945000.0,,,,,30699000.0,,,,-9389000.0,,-1448049000.0,,,883700000.0,184601000.0,,1390639000.0,-34936000.0,,,,2573145000.0,,,,,9555464000.0,,-446454000.0,,,-116791000.0,,8500000.0,,,,-19404000.0,,103935000.0,,336422000.0,1320325000.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,,864771000.0,-37692000.0,,10855810000.0,332616301.0,7082932000.0,220956000.0,1750781000.0,825173000.0,540403000.0,,180043000.0,,,,512433000.0,,2088227000.0,12987000.0,540403000.0,98598000.0,,,-45011000.0,-8368000.0,1484119000.0,431616000.0,26590000.0,3299160000.0,558877000.0,-12065000.0,,,,206352000.0,455347000.0,356551000.0,217943000.0,-24523000.0,-9469000.0,6165929000.0,2947705000.0,4852014000.0,337223824.0,,1.64,,-485675000.0,,4959713000.0,8258873000.0,82194000.0,1144788000.0,3700242000.0,8258873000.0,-16911000.0,,540403000.0,4852014000.0,2471740000.0,740884000.0,2679555000.0,2679555000.0,547132000.0,,336414856.0,220956000.0,2633609000.0,0.54,881697000.0,42572000.0,2471740000.0,866894000.0,547132000.0,619605000.0,2712652000.0,-145736000.0,314096000.0,2530521000.0,217943000.0,2712652000.0,,3299160000.0,125212000.0,,,1169721000.0,11017943000.0,4809000.0,320853000.0,182595000.0,3085997000.0,,866894000.0,180043000.0,2088227000.0,1.63,,100361000.0,540403000.0,3342000.0,540403000.0,,-943714000.0,963369000.0,,297205000.0,529823000.0,1450469000.0,,74709000.0,1450469000.0,114610000.0,167126000.0,333783269.0,3342000.0,529823000.0,6165929000.0,651897000.0,,,1750781000.0,4959713000.0,3772878000.0,619605000.0,-1653977000.0,35813000.0,1312706000.0,,,-6105000.0,,-83382000.0,100361000.0,540403000.0,881697000.0,509487000.0,-614965000.0,-420622000.0,-54140000.0,-40287000.0,,,3208932000.0,879730000.0,,118880000.0,-231979000.0,11017943000.0,,-485675000.0,3085997000.0,82194000.0,-228957000.0,,9509000.0,,1144788000.0,-14935000.0,-6000.0,-614965000.0,100046000.0,-3308262000.0,440357000.0,1484119000.0,0.53,,,789548000.0,,,3208932000.0,,-1618959000.0,-139464000.0,-200481000.0,,,,,,,,,,,,,,,,,,,,
1459382400,,635838000.0,-23440000.0,,,,,,,,,,82167000.0,,,,,,2170394000.0,1306000.0,489229000.0,86994000.0,,,,-7716000.0,,256549000.0,12594000.0,,,,,,,110289000.0,-362108000.0,-443349000.0,,,,6213201000.0,,3621934000.0,337506232.0,,,,,,3656342000.0,,59030000.0,528350000.0,2846734000.0,6968437000.0,,,,,,,,2675123000.0,,,,212724000.0,,0.25,,,2344825000.0,552031000.0,,636972000.0,2817595000.0,,,2013613000.0,220533000.0,,,3312095000.0,57807000.0,,,833121000.0,,13071000.0,,84640000.0,3133866000.0,,,82167000.0,,,,85534000.0,489229000.0,,489229000.0,,-294727000.0,722832000.0,,134765000.0,528350000.0,1416336000.0,,,,50125000.0,,333992935.0,3353000.0,,,,,,994377000.0,,,,,34790000.0,,,,-6134000.0,,-36121000.0,,,914116000.0,-328640000.0,,272314000.0,-33468000.0,,,,2661965000.0,,,,,9835135000.0,,-471355000.0,,,145976000.0,,9969000.0,,,,-4252000.0,,-51174000.0,,540403000.0,1351062000.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,688974000.0,-41983000.0,,,,,,,,,,121668000.0,,,,,,2292062000.0,-40824000.0,431768000.0,90268000.0,,,,-16268000.0,,314739000.0,15960000.0,,,,,,,174062000.0,73033000.0,-35289000.0,,,,6199433000.0,,3723139000.0,338080641.0,,,,,,3700087000.0,,46530000.0,533575000.0,3207537000.0,7018802000.0,,,,,,,,2667539000.0,,,,230805000.0,,0.36,,,2373157000.0,502766000.0,,651176000.0,2855118000.0,,,2254233000.0,226742000.0,,,3318715000.0,47343000.0,,,953304000.0,,380000.0,,123445000.0,3061024000.0,,,121668000.0,,,,85034000.0,431768000.0,,431768000.0,,-924197000.0,779242000.0,,187484000.0,533575000.0,1396240000.0,,,,64039000.0,,335076746.0,3356000.0,,,,,,995295000.0,,,,,36987000.0,,,,1529000.0,,-29779000.0,,,981852000.0,118623000.0,,-130826000.0,-45590000.0,,,,2704792000.0,,,,,9922572000.0,,-572181000.0,,,-73816000.0,,12092000.0,,,,-860000.0,,-57461000.0,,489229000.0,1381802000.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,686723000.0,-64874000.0,,,,,,,,,,104163000.0,,,,,,2392931000.0,-103000.0,446346000.0,92725000.0,,,,-7429000.0,,292265000.0,14792000.0,,,,,,,161256000.0,101529000.0,31944000.0,,,,6218114000.0,,4558656000.0,338488975.0,,,,,,4521821000.0,,46866000.0,550779000.0,3193487000.0,7795267000.0,,,,,,,,2659941000.0,,,,213082000.0,,0.31,,,2399161000.0,608979000.0,,613505000.0,2935025000.0,,,2252783000.0,249883000.0,,,3273446000.0,37264000.0,,,940704000.0,,9111000.0,,110853000.0,3045084000.0,,,104163000.0,,,,85355000.0,446346000.0,,446346000.0,,-954302000.0,779448000.0,,162267000.0,550779000.0,1414831000.0,,,,51414000.0,,335770122.0,3373000.0,,,,,,1702091000.0,,,,,37273000.0,,,,-13511000.0,,-23938000.0,,,957537000.0,156828000.0,,-142327000.0,-55299000.0,,,,2819730000.0,,,,,10776770000.0,,-585341000.0,,,-25885000.0,,7499000.0,,,,-22684000.0,,14578000.0,,431768000.0,1365528000.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,,777454000.0,-39280000.0,,13071589000.0,335414831.0,9123727000.0,179656000.0,1254653000.0,791946000.0,762576000.0,,263975000.0,,,,259110000.0,,2656906000.0,32182000.0,762576000.0,96940000.0,,,-23837000.0,-6248000.0,1446438000.0,528951000.0,20138000.0,3196940000.0,584064000.0,-206743000.0,,,,346339000.0,446656000.0,239951000.0,232238000.0,-27426000.0,-9642000.0,6066526000.0,3155916000.0,4713061000.0,338839469.0,,1.71,,-791018000.0,,4525402000.0,7722342000.0,58351000.0,1285201000.0,3823831000.0,7722342000.0,40734000.0,,762576000.0,4713061000.0,2605602000.0,540403000.0,2548153000.0,2548153000.0,571973000.0,,338424563.0,179656000.0,2788989000.0,0.78,881101000.0,35051000.0,2605602000.0,890321000.0,571973000.0,648787000.0,3014487000.0,-169577000.0,366927000.0,2603098000.0,232238000.0,3014487000.0,,3196940000.0,83166000.0,,,1220733000.0,10779587000.0,18172000.0,296662000.0,265126000.0,2981392000.0,,890321000.0,263975000.0,2656906000.0,1.69,,70719000.0,762576000.0,3373000.0,762576000.0,,-910070000.0,874394000.0,,396210000.0,560756000.0,1411039000.0,,63484000.0,1411039000.0,131084000.0,225580000.0,336843925.0,3373000.0,560756000.0,6066526000.0,450315000.0,,,1254653000.0,4525402000.0,3947862000.0,648787000.0,-108927000.0,35801000.0,1392504000.0,,,-5721000.0,,-19089000.0,70719000.0,762576000.0,881101000.0,503504000.0,-724445000.0,-198804000.0,-56848000.0,-37661000.0,,,3270749000.0,880726000.0,,144851000.0,-236923000.0,10779587000.0,,-791018000.0,2981392000.0,58351000.0,-283198000.0,,5491000.0,,1285201000.0,-9642000.0,370000.0,-724445000.0,316230000.0,-3083296000.0,446346000.0,1446438000.0,0.78,,,-199643000.0,,,3270749000.0,,-7439000.0,-191205000.0,222173000.0,,,,,,,,,,,,,,,,,,,,
1490918400,,606231000.0,-42988000.0,,,,,,,,,,129597000.0,,,,,,2786503000.0,-20525000.0,533281000.0,94037000.0,,,,-7289000.0,,310823000.0,15411000.0,,,,,,,193857000.0,-365765000.0,-523138000.0,,,,6150537000.0,,3776575000.0,339690579.0,,,,,,3473152000.0,,109894000.0,551633000.0,2981204000.0,6668873000.0,,,,,,,,2549286000.0,,,,201111000.0,,0.38,,,2499115000.0,467717000.0,,646435000.0,3211945000.0,,,2087079000.0,242486000.0,,,3195721000.0,20518000.0,,,894125000.0,,23055000.0,,131503000.0,3019585000.0,,,129597000.0,,,,78142000.0,533281000.0,,533281000.0,,-149179000.0,700268000.0,,182776000.0,551633000.0,1403262000.0,,,,51273000.0,,336907836.0,3379000.0,,,,,,791453000.0,,,,,34010000.0,,,,1138000.0,,-35771000.0,,,933571000.0,-342030000.0,,117770000.0,-23735000.0,,,,2681699000.0,,,,,9927112000.0,,-737231000.0,,,146191000.0,,7220000.0,,,,-1900000.0,,-229295000.0,,762576000.0,1320584000.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
