date,quarterlyOtherNonCurrentLiabilities,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualCashDividendsPaid,quarterlyChangeInCashSupplementalAsReported,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualDilutedAverageShares,trailingSaleOfInvestment,annualTotalAssets,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyResearchAndDevelopment,trailingPurchaseOfInvestment,annualLongTermDebt,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualStockholdersEquity,trailingChangeInInventory,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyCurrentAccruedExpenses,trailingStockBasedCompensation,annualSaleOfInvestment,annualCommonStockIssuance,annualStockBasedCompensation,quarterlyInventory,annualRetainedEarnings,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,annualAccountsReceivable,trailingOperatingCashFlow,annualDilutedEPS,quarterlyCashAndCashEquivalents,trailingOperatingIncome,annualBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,trailingTotalRevenue,annualAccountsPayable,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualCurrentLiabilities,quarterlyBasicAverageShares,annualNetPPE,quarterlyBeginningCashPosition,annualOperatingIncome,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualOtherNonCurrentLiabilities,annualGrossPPE,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,annualInvestmentsAndAdvances,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,trailingDeferredIncomeTax,annualCapitalExpenditure,annualInterestExpense,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyBasicEPS,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualChangesInAccountReceivables,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingCapitalExpenditure,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyEbitda,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,quarterlyGrossProfit,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyOperatingExpense,trailingGrossProfit,quarterlyChangeInInventory,annualRepaymentOfDebt,annualCostOfRevenue,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyCurrentDeferredRevenue,annualResearchAndDevelopment,annualCapitalStock,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingCommonStockIssuance,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,annualTaxProvision,annualInventory,quarterlyTaxProvision,trailingTaxProvision,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyStockBasedCompensation,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyOperatingIncome,quarterlyTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,annualChangeInInventory,annualFreeCashFlow,annualCurrentDebt,annualNetIncome,annualBasicEPS,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,trailingOtherNonCashItems,annualOperatingExpense,quarterlyDilutedAverageShares,annualPurchaseOfBusiness,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingBasicAverageShares,annualGoodwill,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingDilutedAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingRepurchaseOfCapitalStock,quarterlyGoodwill,trailingBasicEPS
1970-01-01 00:00:00.765072000,4400000.0,3900000.0,,,12400000.0,,,-2600000.0,-2600000.0,,,,,,,,,22100000.0,,,,,,,,15600000.0,,-1.7,,,,,,33800000.0,,228700000.0,,,,1600000.0,,,,,27100000.0,,,27100000.0,,,,,,,,,,,4400000.0,,,,1529412.0,,14700000.0,,,,,,1900000.0,,,,,-82100000.0,2500000.0,,,422400000.0,-2600000.0,,,204200000.0,,100000.0,158600000.0,260100000.0,2900000.0,,,,200000.0,,,,,82700000.0,-1.7,1400000.0,,2000000.0,149600000.0,-100000.0,,,,,,,,,,,,,162300000.0,4400000.0,,,,-3800000.0,,8900000.0,-86700000.0,0.0,,,8900000.0,,700000.0,,,100000.0,,,,,4500000.0,,,,25400000.0,,218200000.0,,,,,-15700000.0,,45600000.0,234700000.0,,,,,,,,95300000.0,-1000000.0,,0.0,24500000.0,,,,,,,,-37100000.0,,,,1529412.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.772934400,8000000.0,-1600000.0,,,-14300000.0,,,-1300000.0,-1300000.0,,,,,,,,,18300000.0,,,,,,,,14800000.0,,-0.9,,,,,,35100000.0,,225000000.0,,,,1400000.0,,,,,12800000.0,,,12800000.0,,,,,,,,,,,4500000.0,,,,1444444.0,,0.0,,,,,,2000000.0,,,,,-20000000.0,2900000.0,,,415100000.0,-1300000.0,,,207900000.0,,-2400000.0,15200000.0,256100000.0,-3900000.0,,,,17400000.0,,,,,267400000.0,-0.9,1400000.0,,-3400000.0,150300000.0,-200000.0,,,,,,,,,,,,,159000000.0,6100000.0,,,,-5000000.0,,10500000.0,-9900000.0,0.0,,,8900000.0,,-1300000.0,,,0.0,,,,,4400000.0,,,,21700000.0,,207200000.0,,,,,-13400000.0,,192700000.0,234400000.0,,,,,,,,-2900000.0,-2300000.0,,1600000.0,25300000.0,,,,,,,,-74700000.0,,,,1444444.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.780883200,7800000.0,1000000.0,,,1800000.0,,,1600000.0,1600000.0,,,,,,,,,17200000.0,,,,,,,,15800000.0,,1.1,,,,,,35100000.0,,225000000.0,,,4300000.0,1400000.0,,,,,14600000.0,,,14600000.0,,,,,,0.0,,,,,4700000.0,,,,1454545.0,,0.0,,,,,,2000000.0,,,,,-4400000.0,3100000.0,,,416400000.0,1600000.0,,,210200000.0,,0.0,13100000.0,255100000.0,-13800000.0,,,,11000000.0,,,,,332500000.0,1.1,1700000.0,,-3300000.0,145400000.0,0.0,,,,,,,,,,,,,161300000.0,5200000.0,,,,9600000.0,,7700000.0,1400000.0,0.0,,,7200000.0,,0.0,,,100000.0,,,,,2700000.0,,,,20900000.0,,206200000.0,,,100000.0,,-15400000.0,,197100000.0,234200000.0,1700000.0,,,,,,,-600000.0,-14800000.0,,500000.0,23500000.0,,,,,,,,-135400000.0,,,,1454545.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.788832000,5200000.0,3100000.0,,-2300000.0,600000.0,-97200000.0,-3600000.0,-1600000.0,-1600000.0,1538788.0,,412800000.0,,1600000.0,,,227200000.0,14000000.0,,,,,160300000.0,,,18500000.0,17800000.0,,,,43300000.0,,,35900000.0,-17000000.0,227200000.0,,,-8000000.0,1600000.0,-107900000.0,,,-2.6,15100000.0,,1538788.0,15100000.0,6400000.0,,2500000.0,,234000000.0,0.0,,15100000.0,91300000.0,,4200000.0,,0.0,18500000.0,,207100000.0,0.0,7700000.0,25500000.0,,,100000.0,2000000.0,15100000.0,600000.0,5200000.0,285200000.0,-1400000.0,2900000.0,,,412800000.0,-1600000.0,,,220700000.0,,0.0,13600000.0,252500000.0,-12000000.0,,-33200000.0,11400000.0,14700000.0,,-100000.0,,,285200000.0,,2500000.0,,1000000.0,131600000.0,200000.0,,-78100000.0,11900000.0,,,,13600000.0,,,192100000.0,,,160300000.0,13600000.0,-3900000.0,,14000000.0,-200000.0,0.0,16700000.0,-2000000.0,0.0,,500000.0,7300000.0,,-700000.0,,66500000.0,,103900000.0,,,,3100000.0,,,,18500000.0,,192100000.0,300000.0,35900000.0,100000.0,,-17000000.0,,207100000.0,234000000.0,-1500000.0,37400000.0,220700000.0,,-3700000.0,131600000.0,-3900000.0,-500000.0,-15100000.0,,9400000.0,35200000.0,252500000.0,-1300000.0,-26800000.0,2000000.0,-3900000.0,-2.6,,-78100000.0,14700000.0,,29700000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.796608000,5300000.0,-3300000.0,,,5600000.0,,,-3200000.0,-3200000.0,,,,,,,,,16700000.0,,,,,,,,14800000.0,,-2.0,,,,,,35900000.0,,226100000.0,,,2600000.0,600000.0,,,,,20700000.0,,,20700000.0,,,,,,,,,,,4000000.0,,,,1600000.0,,15100000.0,,,,,,7100000.0,,,,,-2400000.0,1700000.0,,,416700000.0,-3200000.0,,,232500000.0,,0.0,11900000.0,257700000.0,-16000000.0,,,,,,,,,294700000.0,-2.0,1900000.0,,-3500000.0,116200000.0,,,,,,,,,,,,,,159000000.0,300000.0,,,,0.0,,6200000.0,4900000.0,0.0,,,9900000.0,,,,,100000.0,,,,,5900000.0,,,,25700000.0,,184200000.0,,,300000.0,,-20200000.0,,220600000.0,232000000.0,-2900000.0,,,,,,,4000000.0,-12700000.0,,-3700000.0,21000000.0,,,,,,,,-74100000.0,,,,1600000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.804470400,16800000.0,4900000.0,,,26400000.0,,,3400000.0,1200000.0,,,,,,,,,16700000.0,,,,,,,,14800000.0,,1.9,,,,,,33400000.0,,226100000.0,,,2100000.0,1200000.0,,,,,47100000.0,,,47100000.0,,,,,,,,,,,4500000.0,,,,1545455.0,,0.0,,,,,,2100000.0,,,,,0.0,2600000.0,,,433000000.0,3400000.0,,,262000000.0,,-2400000.0,11200000.0,267500000.0,-26000000.0,,,,,,,,,325700000.0,2.2,4600000.0,,-200000.0,78300000.0,,,,,,,,,,,,,,165500000.0,5600000.0,,,,3700000.0,,8800000.0,12800000.0,0.0,,,7700000.0,,,,,,,,,,3200000.0,,,,23400000.0,,171000000.0,,,-800000.0,,-16800000.0,,250800000.0,244100000.0,400000.0,,,,,,,8700000.0,-30900000.0,,1100000.0,23600000.0,,,,,,,,-74900000.0,,,,1789474.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.812419200,23700000.0,9500000.0,,,-30300000.0,,,2000000.0,2000000.0,,,,,,,,,13100000.0,,,,,,,,16400000.0,,1.2,,,,,,32100000.0,,234600000.0,,,4200000.0,1600000.0,,,,,16900000.0,,,16900000.0,,,,,,0.0,,,,,4300000.0,,,,1538462.0,,0.0,,,,,,2300000.0,,,,,0.0,2200000.0,,,447700000.0,2000000.0,,,315500000.0,,23600000.0,15400000.0,279400000.0,-45000000.0,,,,,,,,,341400000.0,1.3,4100000.0,,2500000.0,70100000.0,,,,,,,,,,,,,,168300000.0,5400000.0,,,,-600000.0,,8400000.0,-46700000.0,0.0,,,7300000.0,,1300000.0,,,,,,,,3000000.0,,,,19500000.0,,132200000.0,,,1100000.0,,-14800000.0,,300100000.0,259900000.0,3100000.0,,,,,,,7000000.0,-54500000.0,,1100000.0,24800000.0,,,,,,,,-41300000.0,,,,1666667.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.820368000,33400000.0,9800000.0,,-2300000.0,-400000.0,-37900000.0,-1100000.0,-1200000.0,-1200000.0,1588835.0,,445600000.0,,1400000.0,,,150000000.0,13100000.0,700000.0,,,,239800000.0,,,17800000.0,16900000.0,,,,70100000.0,,,31000000.0,-15900000.0,150000000.0,,,1100000.0,1400000.0,-2400000.0,,,0.7,16500000.0,,1588835.0,16500000.0,20900000.0,,5700000.0,,184800000.0,0.0,,16500000.0,18300000.0,,4100000.0,,0.0,21000000.0,,304800000.0,0.0,-800000.0,16100000.0,,,9500000.0,2200000.0,16500000.0,2800000.0,33400000.0,377500000.0,0.0,2000000.0,,,445600000.0,-1200000.0,,,319000000.0,,-900000.0,14200000.0,205800000.0,-500000.0,,-108400000.0,9700000.0,1700000.0,,-1800000.0,,,377500000.0,,5700000.0,,5700000.0,65300000.0,,,-72700000.0,11500000.0,,,,14200000.0,,,126600000.0,,,239800000.0,3700000.0,1100000.0,,13100000.0,-300000.0,22600000.0,5100000.0,-8900000.0,0.0,,1300000.0,5500000.0,,1100000.0,,61600000.0,600000.0,89200000.0,,,,1400000.0,,,,21000000.0,,126600000.0,200000.0,31000000.0,-200000.0,,-15900000.0,,304800000.0,184800000.0,-1400000.0,27600000.0,319000000.0,,4500000.0,65300000.0,-1300000.0,-1400000.0,-10300000.0,,-400000.0,22900000.0,205800000.0,3200000.0,-87500000.0,2200000.0,1100000.0,0.7,,-72700000.0,15100000.0,,28400000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.828230400,33600000.0,1300000.0,,,67400000.0,,,100000.0,100000.0,,,,,,,,,17900000.0,,135700000.0,,,,,,17500000.0,,0.1,,,,,,29400000.0,,150000000.0,,,1900000.0,1400000.0,,,,,83900000.0,,,83900000.0,,,,,,,,,,,3200000.0,,,,2046488.0,,16500000.0,,,,,,1700000.0,,,,,-81000000.0,700000.0,,,578500000.0,100000.0,,,343300000.0,,0.0,29200000.0,208000000.0,-16500000.0,,,,30900000.0,,,,,389600000.0,0.1,3400000.0,,-2300000.0,100400000.0,,,,,,,,,,,,,,370500000.0,2000000.0,,,,-1100000.0,,5100000.0,-69000000.0,0.0,,,6300000.0,,1500000.0,,,200000.0,,,,,3100000.0,,,,23000000.0,,235200000.0,,,100000.0,,-15800000.0,,314100000.0,185000000.0,200000.0,,,,,,,135200000.0,-17800000.0,,-1200000.0,22600000.0,,,,,,,,-75500000.0,,,,2046488.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.836092800,35500000.0,-2400000.0,,,-37500000.0,,,-56900000.0,-56900000.0,,,,,,,,,18900000.0,,8900000.0,,,,,,13400000.0,,-26.3,,,,,,29900000.0,,149800000.0,,,-106600000.0,1400000.0,,,,,46400000.0,,,46400000.0,,,,,,,,,,,2300000.0,,,,2163498.0,,0.0,,,,7100000.0,,20000000.0,,,,,-34000000.0,800000.0,,,579200000.0,-56900000.0,,,352800000.0,,-5700000.0,75300000.0,229000000.0,-12200000.0,,,,3100000.0,,,,,364300000.0,-26.3,3400000.0,,-1800000.0,131000000.0,,,,,,,,,,,,,,350200000.0,700000.0,,,,-17400000.0,,5400000.0,-56700000.0,0.0,,,9800000.0,,-400000.0,,,,,,,,4700000.0,,,,42300000.0,,226400000.0,,,-600000.0,,-72600000.0,,277500000.0,186700000.0,-57500000.0,,,,,,,21500000.0,-9800000.0,,-4400000.0,18800000.0,,,,,,,,-86800000.0,,,,2163498.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.844041600,34600000.0,-500000.0,,,-13200000.0,,,1900000.0,1900000.0,,,,,,,,,18500000.0,,0.0,,,,,,14800000.0,,0.9,,,,,,33700000.0,,149800000.0,,,5000000.0,,,,,,33200000.0,,,33200000.0,,,,,,-2600000.0,,,,,3700000.0,,,,2111111.0,,0.0,,,,7100000.0,,24600000.0,,,,,-3700000.0,1000000.0,,,580000000.0,1900000.0,,,365200000.0,,-100000.0,56000000.0,231600000.0,-9500000.0,,,,17100000.0,,,,,396600000.0,0.9,4100000.0,,-3700000.0,117600000.0,-700000.0,,,,,,,,,,,,,348400000.0,1000000.0,,,,-15200000.0,,6800000.0,-9600000.0,0.0,,,9500000.0,,-1000000.0,,,,,,,,5800000.0,,,,47200000.0,,214800000.0,,,-600000.0,,-70800000.0,,309200000.0,184400000.0,1300000.0,,,,,,,-3100000.0,-9000000.0,,-2700000.0,21600000.0,,,,,,,,-87400000.0,,,,2111111.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.851990400,12500000.0,9400000.0,,-11000000.0,10300000.0,-131300000.0,-55800000.0,300000.0,300000.0,2169960.0,,580300000.0,,,,,190000000.0,15200000.0,100000.0,0.0,,,346200000.0,,,30200000.0,13400000.0,,,,92200000.0,144600000.0,,32000000.0,-70500000.0,190000000.0,,,4000000.0,,-149000000.0,,,-25.4,43500000.0,,2146900.0,43500000.0,7800000.0,,4300000.0,,202500000.0,-2600000.0,,43500000.0,150500000.0,,4200000.0,,0.0,31600000.0,,312500000.0,0.0,-10900000.0,2500000.0,,7100000.0,-95600000.0,12100000.0,43500000.0,-12200000.0,12500000.0,401500000.0,-30300000.0,1100000.0,,,580300000.0,300000.0,,,369100000.0,,0.0,56600000.0,234100000.0,-16300000.0,,-62300000.0,3600000.0,41100000.0,,-1400000.0,,,401500000.0,,4300000.0,,7700000.0,124100000.0,0.0,,-89000000.0,12600000.0,,,,56600000.0,,,211200000.0,,,346200000.0,1600000.0,-54600000.0,,15200000.0,21500000.0,0.0,-400000.0,4000000.0,0.0,,27000000.0,2200000.0,,1700000.0,,77600000.0,-100000.0,92700000.0,,,7100000.0,-2000000.0,,,,31600000.0,,211200000.0,-1200000.0,32000000.0,0.0,,-70500000.0,,312500000.0,202500000.0,300000.0,15100000.0,369100000.0,,-100000.0,124100000.0,-54600000.0,-3100000.0,-25700000.0,,-2600000.0,29800000.0,234100000.0,1800000.0,-54500000.0,12100000.0,-54600000.0,-25.4,,-89000000.0,16500000.0,,26000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.859766400,9300000.0,-400000.0,,,14200000.0,,,-1700000.0,-1700000.0,,,,,,,,,19000000.0,,,,,,,,21500000.0,,-0.8,,,,,,35900000.0,,189700000.0,,,7800000.0,,,,,,57600000.0,,,57600000.0,,,,,,-2600000.0,,,,,7000000.0,,,,2189100.0,,43500000.0,,,,7100000.0,,8000000.0,,,,,-8400000.0,2300000.0,,,572800000.0,-4300000.0,,,373200000.0,,-300000.0,57900000.0,230900000.0,-9200000.0,,,,34900000.0,,,,,409800000.0,-0.8,4900000.0,,-5500000.0,97600000.0,,,,,,,,,,,,,,341900000.0,-300000.0,,,,-300000.0,,3000000.0,17400000.0,0.0,,,10300000.0,,-4800000.0,,,,,,,,3300000.0,,,,31900000.0,,199600000.0,,,,,-72200000.0,,315300000.0,199000000.0,,,,,,,,-2900000.0,-8800000.0,,-7300000.0,24500000.0,,,,,,,,-94500000.0,,,,2189100.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.867628800,8800000.0,7300000.0,,,2600000.0,,,-300000.0,-300000.0,,,,,,,,,23900000.0,,,,,,,,31500000.0,,-0.1,,,,,,36000000.0,,191600000.0,,,9800000.0,,,,,,60300000.0,,,60300000.0,,,,,,-2700000.0,,,,,6500000.0,,,,2189100.0,,0.0,,,,7100000.0,,8900000.0,,,,,-46400000.0,2100000.0,,,578800000.0,-2900000.0,,,393500000.0,,-100000.0,14700000.0,240100000.0,-300000.0,,,,65800000.0,,,,,482400000.0,-0.1,6900000.0,,-500000.0,77800000.0,,,,,,,,,,,,,,338700000.0,-1400000.0,,,,-13500000.0,,2200000.0,-1700000.0,0.0,,,10100000.0,,1600000.0,,,,,,,,3600000.0,,,,39700000.0,,185300000.0,,,,,-72500000.0,,378800000.0,200400000.0,,,,,,,,-2800000.0,-7600000.0,,-7900000.0,33700000.0,,,,,,,,-103600000.0,,,,2189100.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.875577600,4438000.0,2704000.0,,,-16066000.0,,,-6268000.0,-6268000.0,,,,,,,,,8817000.0,,,,,,,10354000.0,43069000.0,,-2.9,15466000.0,,,,,32827000.0,,185899000.0,,,-2385000.0,3138000.0,,,,,44189000.0,,,44189000.0,,,,,,-2599000.0,,,,,11114000.0,,,,2189100.0,,0.0,,,,30028000.0,,8898000.0,,,,,-38425000.0,1982000.0,,,560113000.0,-8903000.0,,,394400000.0,,-514000.0,16901000.0,231006000.0,-4952000.0,,,,22563000.0,,,,,488594000.0,-2.9,4350000.0,-14477000.0,-136000.0,78343000.0,,,,,,,,,,,,,,329107000.0,3985000.0,,,,11705000.0,,-4441000.0,-10950000.0,44189000.0,,,2688000.0,,2715000.0,,,,,,,,2688000.0,,,,37531000.0,,165713000.0,,,,,-78724000.0,,377499000.0,193475000.0,-6268000.0,,,,,,,-7920000.0,-7656000.0,,-7129000.0,38628000.0,,,,,,,,-111095000.0,,,,2189100.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.883526400,152153000.0,7619000.0,,-10532000.0,70015000.0,-23792000.0,-14325000.0,-5818000.0,-5818000.0,2189100.0,,661422000.0,,2720000.0,,,145999000.0,7300000.0,985000.0,,,,322089000.0,,11103000.0,40940000.0,35631000.0,,20529000.0,,204981000.0,,,35927000.0,-84542000.0,145999000.0,,,-2325000.0,2720000.0,-180511000.0,11103000.0,,-6.4,114204000.0,,2189000.0,114204000.0,17223000.0,,5983000.0,,300872000.0,-2633000.0,,114204000.0,77318000.0,,11017000.0,,114204000.0,38461000.0,,380449000.0,44189000.0,-24950000.0,10681000.0,,30028000.0,-8722000.0,4649000.0,114204000.0,-2037000.0,152153000.0,500023000.0,-87286000.0,3990000.0,,,661422000.0,-8450000.0,,,401351000.0,-13045000.0,688000.0,20902000.0,339333000.0,-412000.0,,-32087000.0,10320000.0,81718000.0,,-594000.0,,,500023000.0,,5983000.0,-13045000.0,361000.0,98437000.0,,,-119574000.0,13392000.0,,,,20902000.0,,,260071000.0,,,322089000.0,8431000.0,-24614000.0,,7300000.0,58000.0,-226000.0,1340000.0,-28542000.0,114204000.0,20529000.0,70749000.0,3926000.0,,-2771000.0,,150595000.0,,139037000.0,,,30028000.0,3926000.0,,,,38461000.0,,260071000.0,-242000.0,35927000.0,-240000.0,,-84542000.0,,380449000.0,300872000.0,-6058000.0,-11558000.0,401351000.0,,-5775000.0,98437000.0,-14083000.0,90938000.0,-8031000.0,,-2586000.0,42280000.0,339333000.0,-3256000.0,-14864000.0,4649000.0,-14083000.0,-6.4,,-119574000.0,43455000.0,,13392000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.891302400,16554000.0,-10352000.0,,,25039000.0,,,-57961000.0,-57961000.0,,,,,,,,,7300000.0,,,,,,,9197000.0,21540000.0,,-27.7,17237000.0,,,,,44608000.0,,288590000.0,,,-109012000.0,,,,,,139243000.0,,,139243000.0,,,,,,-2633000.0,,,,,8854000.0,,,,2189900.0,,114204000.0,,,,30036000.0,,3857000.0,,,,,-12877000.0,3815000.0,,,599937000.0,-60594000.0,,,347069000.0,,-311000.0,86293000.0,338237000.0,-15699000.0,,,,49294000.0,,,,,377162000.0,-27.7,4699000.0,-12913000.0,-14992000.0,59820000.0,,,,,,,,,,,,,,261700000.0,5616000.0,,,,-334000.0,,-374000.0,38335000.0,139243000.0,,,2864000.0,,-11109000.0,,,54506000.0,,,,,2864000.0,,,,33093000.0,,252868000.0,,,-9000.0,,-142502000.0,,260776000.0,305144000.0,-57970000.0,,,,,,,-2944000.0,-5347000.0,,-3238000.0,21166000.0,,,,,,,,-116386000.0,,,,2189900.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,8434000.0,1377000.0,,,5754000.0,,,-5166000.0,-5166000.0,,,,,,,,,7300000.0,,,,,,,8934000.0,32507000.0,,-3.6,20462000.0,,,,,42328000.0,,288590000.0,,,-2557000.0,,,,,,144997000.0,,,144997000.0,,,,,,-2633000.0,,,,,7874000.0,,,,2189900.0,,139243000.0,,,,30036000.0,,381000.0,,,,,-7469000.0,3653000.0,,,582901000.0,-7799000.0,,,345617000.0,,-123000.0,82169000.0,329113000.0,-5497000.0,,,,25329000.0,,,,,373268000.0,-3.6,3946000.0,-13027000.0,-3057000.0,41025000.0,,,,,,,,,,,,,,253788000.0,4482000.0,,,,-311000.0,,-251000.0,10743000.0,144997000.0,,,3141000.0,,2279000.0,,,0.0,,,,,3141000.0,,,,32089000.0,,237284000.0,,,428000.0,,-147667000.0,,263448000.0,297024000.0,-4738000.0,,,,,,,-6366000.0,-6874000.0,,-3392000.0,32256000.0,,,,,,,,-109820000.0,,,,2189900.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,11542000.0,-1426000.0,,,-4038000.0,,,-21000.0,-6366000.0,,,,,,,,,3745000.0,,,,,,,9002000.0,25665000.0,,0.0,22259000.0,,,,,44334000.0,,261719000.0,,,-2261000.0,,,,,,140959000.0,,,140959000.0,,,,,,-2633000.0,,,,,6744000.0,,,,2189900.0,,144997000.0,,,,30036000.0,,302000.0,,,,,-1448000.0,3219000.0,,,554280000.0,-2654000.0,,,346395000.0,,-274000.0,80437000.0,303450000.0,-8371000.0,,,,27548000.0,,,,,380687000.0,0.0,3883000.0,-13330000.0,-3196000.0,13590000.0,,,,,,,,,,,,,,250830000.0,1710000.0,,,,-143000.0,,-1775000.0,19864000.0,140959000.0,,,3259000.0,,-2005000.0,,,-6345000.0,,,,,3259000.0,,,,30189000.0,,207885000.0,,,79000.0,,-147689000.0,,265958000.0,273261000.0,-6287000.0,,,,,,,-22476000.0,-6945000.0,,-5034000.0,23890000.0,,,,,,,,-114729000.0,,,,2189900.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,24020000.0,-5971000.0,,,10241000.0,,,-8068000.0,-11249000.0,,,,,,,,,9465000.0,,,14375000.0,,,,8892000.0,20215000.0,,-2.2,9730000.0,,,,,53938000.0,,199154000.0,,,-217000.0,,,,,,45468000.0,,,59843000.0,,,,,,,,,,,2817000.0,,,,3730800.0,,35227000.0,,,,39900000.0,,909000.0,,,,,-1255000.0,3744000.0,,,259077000.0,-8068000.0,,,136404000.0,,-296000.0,6781000.0,247392000.0,-7948000.0,,,,5266000.0,,,,,264829000.0,-2.2,4114000.0,243000.0,651000.0,0.0,,,,,,,,,,,,,,11685000.0,-4470000.0,,,,-259000.0,,-2193000.0,16508000.0,45468000.0,,,5094000.0,,1041000.0,,,,,,,,2277000.0,,,,24218000.0,,122673000.0,,,1000.0,,-403000000.0,,129623000.0,223174000.0,-11248000.0,,,,,,,-296000.0,-1977000.0,,-7287000.0,18022000.0,,,,,,,,-135206000.0,,,,3730800.0,,,,,,,,,,,,,,,,,,,,
