,quarterlyOtherCurrentAssets,trailingChangesInAccountReceivables,trailingInterestExpense,annualCurrentAssets,annualInterestExpense,annualBeginningCashPosition,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualGrossPPE,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,trailingCapitalExpenditure,annualOtherNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,annualEbitda,annualDeferredIncomeTax,annualSellingGeneralAndAdministration,annualNetIncomeCommonStockholders,annualAccumulatedDepreciation,quarterlyChangeInAccountPayable,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyOperatingExpense,trailingDeferredIncomeTax,trailingNetIncomeCommonStockholders,annualBasicEPS,quarterlyCurrentDeferredRevenue,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,annualCapitalExpenditure,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyStockholdersEquity,annualTaxProvision,quarterlyTaxProvision,quarterlyRepaymentOfDebt,annualCurrentDeferredRevenue,annualStockBasedCompensation,annualCapitalStock,annualCurrentDebt,quarterlyNetPPE,quarterlyCommonStockIssuance,quarterlyOtherNonCashItems,annualOtherCurrentAssets,annualOtherNonCashItems,annualNetOtherFinancingCharges,annualGrossProfit,quarterlyEbitda,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,trailingTaxProvision,quarterlyStockBasedCompensation,annualTotalLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualOperatingExpense,annualBasicAverageShares,quarterlyCurrentAssets,trailingNetIncomeContinuousOperations,annualPurchaseOfBusiness,quarterlyPurchaseOfBusiness,trailingOtherNonCashItems,annualFreeCashFlow,trailingOperatingExpense,trailingPurchaseOfBusiness,quarterlyRetainedEarnings,quarterlyPretaxIncome,annualCostOfRevenue,quarterlyTotalRevenue,quarterlyDilutedEPS,quarterlyIncomeTaxPayable,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyOperatingIncome,quarterlyCurrentLiabilities,quarterlyGrossPPE,quarterlyCashFlowFromContinuingFinancingActivities,trailingFreeCashFlow,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,annualNetIncome,quarterlyTotalAssets,trailingPretaxIncome,trailingNetIncome,annualPretaxIncome,annualGoodwill,trailingCashDividendsPaid,annualTotalAssets,quarterlyLongTermDebt,annualLongTermDebt,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,trailingPurchaseOfInvestment,annualAccountsReceivable,quarterlyBasicAverageShares,trailingInvestingCashFlow,quarterlyCostOfRevenue,quarterlyOtherShortTermInvestments,quarterlyCurrentAccruedExpenses,trailingNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyOtherCurrentLiabilities,annualChangeInWorkingCapital,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyBasicEPS,annualSaleOfInvestment,quarterlyInvestmentsAndAdvances,annualCommonStockIssuance,annualOtherShortTermInvestments,annualStockholdersEquity,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingIncome,annualDepreciationAndAmortization,annualTotalRevenue,trailingStockBasedCompensation,annualPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyNetIncome,annualInvestingCashFlow,trailingSaleOfInvestment,quarterlyGoodwill,quarterlyNetIncomeContinuousOperations,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,trailingEndCashPosition,quarterlyDilutedAverageShares,quarterlyEndCashPosition,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,trailingTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualAccountsPayable,trailingOperatingIncome,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,annualNetPPE,quarterlyCashDividendsPaid,annualOtherIntangibleAssets,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,annualCurrentLiabilities,annualChangeInAccountPayable,quarterlyInterestExpense,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,annualRepurchaseOfCapitalStock,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,annualDilutedAverageShares,trailingOtherIncomeExpense,annualCashAndCashEquivalents,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyOtherNonCurrentAssets,annualDilutedEPS,annualNetOtherInvestingChanges,annualInventory,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingCostOfRevenue,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,quarterlyChangeInInventory,annualChangeInInventory,trailingChangeInInventory,trailingGrossProfit,trailingResearchAndDevelopment,quarterlyInventory,trailingDilutedAverageShares
1372550400,840000000.0,,,,,,,,,666000000.0,,0.0,,,-581000000.0,,,,,,-32000000.0,,1984000000.0,0.0,-15000000.0,,2096000000.0,259000000.0,868000000.0,,,,,,,98000000.0,1000000.0,,,,,7018000000.0,,385000000.0,,,,,,471000000.0,,13000000.0,,,,,1299000000.0,,,,22000000.0,,-27000000.0,,-175000000.0,,,8962000000.0,,,-4000000.0,,,,,8823000000.0,1233000000.0,,2096000000.0,0.696,,,,1228000000.0,4327000000.0,890000000.0,-638000000.0,,-419000000.0,-61000000.0,742000000.0,,12021000000.0,,,,,,,,,,3059000000.0,,,1210000000.0,,0.0,2742000000.0,2194000000.0,,1617000000.0,1121000000.0,,567000000.0,364000000.0,0.698,,265000000.0,,,,,665000000.0,,,,,,,848000000.0,,,1050000000.0,848000000.0,,807000000.0,,,848000000.0,225000000.0,,1220000000.0,2348000000.0,,10000000.0,,,,2348000000.0,,,5090000000.0,,,-73000000.0,,-377000000.0,,,,,5000000.0,,,61000000.0,,,4992000000.0,637000000.0,,5000000.0,,,,681000000.0,,816000000.0,,,,,,,,,,,,,,,,,,,
1380499200,878000000.0,,,,,,,,,809000000.0,,-667000000.0,,,-345000000.0,,,,,,598000000.0,,2348000000.0,0.0,120000000.0,,2218000000.0,280000000.0,970000000.0,,,,,,,93000000.0,-11000000.0,,,,,7657000000.0,,375000000.0,,,,,,474000000.0,,19000000.0,,,,,1321000000.0,,,,28000000.0,,-2000000.0,,334000000.0,,,10559000000.0,,,-6000000.0,,,,,9630000000.0,1254000000.0,,2218000000.0,0.727,,,,1248000000.0,5420000000.0,919000000.0,-416000000.0,,-445000000.0,-50000000.0,1322000000.0,,13730000000.0,,,,,,,,,,3171000000.0,,,1210000000.0,,0.0,2594000000.0,2731000000.0,,2323000000.0,1191000000.0,,549000000.0,1065000000.0,0.73,,249000000.0,,,,,642000000.0,,,,,,,879000000.0,,,1101000000.0,879000000.0,,906000000.0,,,879000000.0,117000000.0,,1210000000.0,3413000000.0,,3000000.0,,,,3413000000.0,,,6007000000.0,,,-72000000.0,,-625000000.0,,,,,3000000.0,,,64000000.0,,,6062000000.0,655000000.0,,-5000000.0,,,,1272000000.0,,852000000.0,,,,,,,,,,,,,,,,,,,
1388448000,911000000.0,,,10950000000.0,14000000.0,2052000000.0,,-236000000.0,920000000.0,501000000.0,,23000000.0,,902000000.0,-751000000.0,4772000000.0,-119000000.0,3490000000.0,3116000000.0,-394000000.0,252000000.0,,3413000000.0,0.0,178000000.0,,2126000000.0,338000000.0,1111000000.0,,,0.257,911000000.0,,1547000000.0,117000000.0,4000000.0,2987000000.0,-299000000.0,1274000000.0,,7484000000.0,1384000000.0,288000000.0,,911000000.0,63000000.0,0.0,,526000000.0,,19000000.0,911000000.0,67000000.0,8000000.0,8346000000.0,989000000.0,3292000000.0,,,36000000.0,6747000000.0,-85000000.0,117000000.0,535000000.0,3748000000.0,12110000000.0,10950000000.0,,-20000000.0,-8000000.0,,3836000000.0,,,10121000000.0,911000000.0,0.0,2126000000.0,0.052,,3116000000.0,,1015000000.0,6032000000.0,920000000.0,-792000000.0,,-394000000.0,-146000000.0,1199000000.0,3116000000.0,14242000000.0,,,4500000000.0,1122000000.0,,14242000000.0,,,-255000000.0,3292000000.0,,2317000000.0,12010000000.0,,0.0,2696000000.0,2987000000.0,,2317000000.0,1274000000.0,750000000.0,598000000.0,186000000.0,0.052,2845000000.0,240000000.0,,2696000000.0,7484000000.0,,715000000.0,4598000000.0,258000000.0,8346000000.0,,-2526000000.0,,623000000.0,-4000000.0,,1122000000.0,623000000.0,10121000000.0,1040000000.0,-2629000000.0,3599000000.0,623000000.0,-239000000.0,,12050000000.0,3599000000.0,,-97000000.0,,715000000.0,4135000000.0,3599000000.0,338000000.0,,6295000000.0,-84000000.0,526000000.0,-73000000.0,672000000.0,-590000000.0,,,6032000000.0,302000000.0,7000000.0,240000000.0,,71000000.0,-2443000000.0,6295000000.0,6747000000.0,672000000.0,598000000.0,-7000000.0,12150000000.0,,3599000000.0,1053000000.0,178000000.0,902000000.0,0.256,-4000000.0,,,,,,,,,,,,,,,,,
1396224000,913000000.0,,,,,,,,,766000000.0,,-144000000.0,,,-1669000000.0,,,,,,-101000000.0,,3599000000.0,0.0,180000000.0,,2177000000.0,297000000.0,892000000.0,,,,,,,117000000.0,178000000.0,,,,,6567000000.0,,411000000.0,,,,,,528000000.0,,2000000.0,,,,,1360000000.0,,,,-74000000.0,,-67000000.0,,-236000000.0,,,11342000000.0,,,-146000000.0,,,,,10861000000.0,1281000000.0,,2177000000.0,0.73,,,,1285000000.0,5994000000.0,926000000.0,-279000000.0,,-398000000.0,-49000000.0,568000000.0,,14802000000.0,,,,,,,1494000000.0,,,3460000000.0,,,1185000000.0,,0.0,2543000000.0,2604000000.0,,2471000000.0,1336000000.0,,619000000.0,420000000.0,0.73,,173000000.0,,,,,2230000000.0,,,,,,,870000000.0,,,1286000000.0,870000000.0,,819000000.0,,,870000000.0,130000000.0,,1189000000.0,4019000000.0,,2000000.0,,,,4019000000.0,,,6562000000.0,,,-131000000.0,,-619000000.0,,,,,6000000.0,,,73000000.0,,,8224000000.0,723000000.0,,26000000.0,,,,519000000.0,,858000000.0,,,,,,,,,,,,,,,,,,,
1404086400,918000000.0,,,,,,,,,547000000.0,,24000000.0,,,-1158000000.0,,,,,,40000000.0,,4019000000.0,0.0,188000000.0,,2377000000.0,420000000.0,994000000.0,,,,918000000.0,,,125000000.0,-7000000.0,,,,,6266000000.0,,442000000.0,,,,,,539000000.0,,20000000.0,,,,,1469000000.0,,,,28000000.0,,-10000000.0,,-321000000.0,,,10577000000.0,,,-195000000.0,,,,,11666000000.0,1373000000.0,,2377000000.0,0.8,146000000.0,,,1383000000.0,5790000000.0,961000000.0,-1306000000.0,,-422000000.0,-53000000.0,729000000.0,,14375000000.0,,,,,,,1494000000.0,,,3798000000.0,,,1165000000.0,,0.0,2836000000.0,2556000000.0,,2477000000.0,1333000000.0,,652000000.0,-1141000000.0,0.8,,164000000.0,,,,,2271000000.0,,,,,,,931000000.0,,,1527000000.0,931000000.0,,913000000.0,,,931000000.0,-562000000.0,,1169000000.0,2878000000.0,,5000000.0,,,,2878000000.0,,,5714000000.0,,,-129000000.0,,-854000000.0,,,,,15000000.0,,,81000000.0,,,8061000000.0,759000000.0,,-27000000.0,,,,676000000.0,,887000000.0,,,,,,,,,,,,,,,,,,,
1412035200,953000000.0,,,,,,,,,1453000000.0,,110000000.0,,,-404000000.0,,,,,,-102000000.0,,2878000000.0,0.0,-92000000.0,,2503000000.0,319000000.0,1083000000.0,,,,,,,119000000.0,-4000000.0,,,,,6501000000.0,,403000000.0,,,,,,553000000.0,,2000000.0,,,,,1512000000.0,,,,3000000.0,,-3000000.0,,285000000.0,,,10956000000.0,,,5000000.0,,,,,12553000000.0,1418000000.0,,2503000000.0,0.87,150000000.0,,,1420000000.0,5849000000.0,986000000.0,-510000000.0,,-433000000.0,-70000000.0,1385000000.0,,14659000000.0,,,,,,,1494000000.0,,,3703000000.0,,,1157000000.0,,0.0,1857000000.0,2887000000.0,,2259000000.0,1417000000.0,,649000000.0,1584000000.0,0.88,,163000000.0,,,,,2262000000.0,,,,,,,1015000000.0,,,1456000000.0,1015000000.0,,1000000000.0,,,1015000000.0,880000000.0,,1160000000.0,4462000000.0,,9000000.0,,,,4462000000.0,,,6319000000.0,,,-128000000.0,,-504000000.0,,,,,11000000.0,,,83000000.0,,,8111000000.0,705000000.0,,15000000.0,,,,1315000000.0,,887000000.0,,,,,,,,,,,,,,,,,,,
1419984000,244000000.0,,,10997000000.0,48000000.0,3599000000.0,,21000000.0,1052000000.0,1069000000.0,,31000000.0,,1385000000.0,-155000000.0,5448000000.0,-91000000.0,4046000000.0,3617000000.0,-437000000.0,59000000.0,,4462000000.0,0.0,-260000000.0,,2416000000.0,419000000.0,1398000000.0,,,3.11,950000000.0,,1538000000.0,115000000.0,-68000000.0,3210000000.0,-334000000.0,1451000000.0,,6790000000.0,1462000000.0,206000000.0,,950000000.0,-15000000.0,0.0,,615000000.0,,719000000.0,244000000.0,743000000.0,4000000.0,9473000000.0,1107000000.0,4332000000.0,,,28000000.0,8505000000.0,-11000000.0,115000000.0,-896000000.0,4367000000.0,1165000000.0,10997000000.0,,-525000000.0,-189000000.0,,3073000000.0,,,13169000000.0,1007000000.0,0.0,2416000000.0,0.69,,3617000000.0,,1018000000.0,6222000000.0,1052000000.0,-244000000.0,,-437000000.0,-162000000.0,725000000.0,3617000000.0,15329000000.0,,,5079000000.0,1522000000.0,,15329000000.0,1494000000.0,1494000000.0,-515000000.0,4332000000.0,,2161000000.0,1153000000.0,,0.0,1168000000.0,3210000000.0,,2161000000.0,1451000000.0,-1168000000.0,674000000.0,675000000.0,0.7,3835000000.0,245000000.0,,1168000000.0,6790000000.0,,2283000000.0,5106000000.0,321000000.0,9473000000.0,,-2385000000.0,,801000000.0,690000000.0,,1522000000.0,801000000.0,13169000000.0,1314000000.0,-2339000000.0,5137000000.0,801000000.0,242000000.0,,1157000000.0,5137000000.0,,5000000.0,,2283000000.0,3407000000.0,5137000000.0,419000000.0,,6305000000.0,21000000.0,615000000.0,-127000000.0,714000000.0,-408000000.0,,,6222000000.0,-104000000.0,16000000.0,245000000.0,,84000000.0,-3386000000.0,6305000000.0,8505000000.0,714000000.0,674000000.0,-10000000.0,1169000000.0,,5137000000.0,563000000.0,-260000000.0,1385000000.0,3.1,99000000.0,,,,,,,,,,,,,,,,,
1427760000,953000000.0,,,,,,,,,682000000.0,,-138000000.0,,,-947000000.0,,,,,,159000000.0,,5137000000.0,0.0,-639000000.0,,2230000000.0,406000000.0,967000000.0,,,,,,,102000000.0,-9000000.0,,,,,6301000000.0,,320000000.0,,,,,,602000000.0,,147000000.0,,,,,1444000000.0,,,,-53000000.0,,37000000.0,,-327000000.0,,,10348000000.0,,,-12000000.0,,,,,14006000000.0,1340000000.0,,2230000000.0,0.89,137000000.0,,,1263000000.0,5937000000.0,1053000000.0,-1100000000.0,,-451000000.0,-57000000.0,911000000.0,,14633000000.0,,,,,,,1495000000.0,,,4285000000.0,,,1148000000.0,,0.0,1589000000.0,2763000000.0,,2142000000.0,1430000000.0,,765000000.0,-930000000.0,0.89,,242000000.0,,,,,2362000000.0,,,,,,,1020000000.0,,,1469000000.0,1020000000.0,,880000000.0,,,1020000000.0,-519000000.0,,1152000000.0,4207000000.0,,94000000.0,,,,4207000000.0,,,5796000000.0,,,-184000000.0,,-1123000000.0,,,,,17000000.0,,,87000000.0,,,8299000000.0,648000000.0,,21000000.0,,,,854000000.0,,1490000000.0,,,,,,,,,,,,,,,,,,,
1435622400,1000000000.0,,,,,,,,,356000000.0,,-203000000.0,,,-848000000.0,,,,,,139000000.0,,4207000000.0,0.0,-493000000.0,,2390000000.0,481000000.0,1058000000.0,,,,,,,101000000.0,9000000.0,,,,,6404000000.0,,320000000.0,,,,,,632000000.0,,188000000.0,,,,,1350000000.0,,,,30000000.0,,-36000000.0,,-374000000.0,,,10217000000.0,,,-572000000.0,,,,,14746000000.0,1241000000.0,,2390000000.0,0.81,125000000.0,,,1332000000.0,6476000000.0,1106000000.0,-1016000000.0,,-474000000.0,-86000000.0,821000000.0,,15272000000.0,,,,,,,1495000000.0,,,5055000000.0,,,1138000000.0,,0.0,1716000000.0,2982000000.0,,2402000000.0,1558000000.0,,764000000.0,-846000000.0,0.81,,233000000.0,,,,,2360000000.0,,,,,,,921000000.0,,,1940000000.0,921000000.0,,966000000.0,,,921000000.0,-703000000.0,,1141000000.0,3361000000.0,,-74000000.0,,,,3361000000.0,,,5077000000.0,,,-183000000.0,,-410000000.0,,,,,17000000.0,,,92000000.0,,,8836000000.0,862000000.0,,4000000.0,,,,735000000.0,,1589000000.0,,,,,,,,,,,,,,,,,,,
1443571200,871000000.0,,,,,,,,,680000000.0,,392000000.0,,,-930000000.0,,,,,,-521000000.0,,3361000000.0,0.0,-536000000.0,,2530000000.0,381000000.0,1173000000.0,,,,,,,95000000.0,-8000000.0,,,,,6267000000.0,,375000000.0,,,,,,641000000.0,,258000000.0,,,,,1461000000.0,,,,24000000.0,,17000000.0,,-98000000.0,,,9625000000.0,,,0.0,,,,,15543000000.0,1352000000.0,,2530000000.0,0.86,,,,1357000000.0,5943000000.0,1125000000.0,-1100000000.0,,-484000000.0,-106000000.0,1272000000.0,,14634000000.0,,,,,,,1495000000.0,,,5009000000.0,,,1130000000.0,,0.0,1232000000.0,3065000000.0,,1993000000.0,1456000000.0,,803000000.0,516000000.0,0.86,,234000000.0,,,,,2393000000.0,,,,,,,977000000.0,,,1907000000.0,977000000.0,,1079000000.0,,,977000000.0,369000000.0,,1133000000.0,3877000000.0,,10000000.0,,,,3877000000.0,,,5109000000.0,,,-181000000.0,,-197000000.0,,,,,15000000.0,,,94000000.0,,,8336000000.0,820000000.0,,7000000.0,,,,1166000000.0,,843000000.0,,,,,,,,,,,,,,,,,,,
1451520000,895000000.0,,,10985000000.0,61000000.0,5137000000.0,,-133000000.0,1166000000.0,384000000.0,,-184000000.0,,1598000000.0,-793000000.0,5385000000.0,-16000000.0,4162000000.0,3808000000.0,-491000000.0,86000000.0,,3877000000.0,0.0,-676000000.0,,2517000000.0,472000000.0,1410000000.0,,,3.36,895000000.0,,610000000.0,79000000.0,9000000.0,3472000000.0,-342000000.0,1459000000.0,,6028000000.0,1150000000.0,135000000.0,,895000000.0,22000000.0,0.0,,675000000.0,,90000000.0,895000000.0,683000000.0,25000000.0,9667000000.0,1130000000.0,5284000000.0,,,21000000.0,10207000000.0,-34000000.0,79000000.0,-21000000.0,4528000000.0,1134000000.0,10985000000.0,,-584000000.0,0.0,,3701000000.0,,,16222000000.0,1025000000.0,0.0,2517000000.0,0.79,,3808000000.0,,1107000000.0,6269000000.0,1166000000.0,758000000.0,,-491000000.0,-93000000.0,1039000000.0,3808000000.0,16269000000.0,,,4958000000.0,1891000000.0,,16269000000.0,3287000000.0,3287000000.0,-727000000.0,5284000000.0,,2147000000.0,1121000000.0,,0.0,991000000.0,3472000000.0,,2147000000.0,1459000000.0,-820000000.0,572000000.0,1870000000.0,0.79,2102000000.0,166000000.0,,991000000.0,6028000000.0,,3938000000.0,5139000000.0,366000000.0,9667000000.0,,-1892000000.0,,890000000.0,-715000000.0,,1891000000.0,890000000.0,16222000000.0,1317000000.0,-2458000000.0,5747000000.0,890000000.0,138000000.0,,1124000000.0,5747000000.0,,-70000000.0,,3938000000.0,4043000000.0,5747000000.0,472000000.0,,6738000000.0,-120000000.0,675000000.0,-179000000.0,803000000.0,-162000000.0,,,6269000000.0,-137000000.0,12000000.0,166000000.0,,93000000.0,-3518000000.0,6738000000.0,10207000000.0,803000000.0,572000000.0,-7000000.0,1137000000.0,,5747000000.0,946000000.0,-676000000.0,1598000000.0,3.35,1000000.0,,,,,,,,,,,,,,,,,
1459382400,937000000.0,,,,,,,,,204000000.0,,-18000000.0,,,-1357000000.0,,,,,,-116000000.0,,5747000000.0,0.0,-620000000.0,,,409000000.0,1058000000.0,,,,937000000.0,,,76000000.0,-8000000.0,,,,,5479000000.0,,378000000.0,,,,,,669000000.0,,189000000.0,,,,,1452000000.0,,,,-40000000.0,,-20000000.0,,-175000000.0,,,10606000000.0,,,0.0,,,,,16972000000.0,1337000000.0,,2446000000.0,0.86,354000000.0,,,1388000000.0,6440000000.0,1195000000.0,-1545000000.0,,-526000000.0,-75000000.0,1008000000.0,,15905000000.0,,,,,,,3333000000.0,,,5299000000.0,,,1109000000.0,,,1314000000.0,3232000000.0,,2206000000.0,1596000000.0,,545000000.0,-853000000.0,0.86,,169000000.0,,,,,3954000000.0,,,,,,,959000000.0,,,1886000000.0,959000000.0,,963000000.0,,,959000000.0,-385000000.0,,1112000000.0,4894000000.0,,-31000000.0,,,,4894000000.0,,,6208000000.0,,,-212000000.0,,-506000000.0,,,,,20000000.0,,,95000000.0,,,10394000000.0,788000000.0,,20000000.0,,,,933000000.0,,924000000.0,,,,,,,,,,,,,,,,,,,
1467244800,250000000.0,,,,,,,,,195000000.0,,-7000000.0,,,-462000000.0,,,,,,48000000.0,,4894000000.0,0.0,-697000000.0,,,452000000.0,1216000000.0,,,,936000000.0,,,83000000.0,-5000000.0,,,,,5837000000.0,,382000000.0,,,,,,680000000.0,,179000000.0,,,,,1480000000.0,,,,29000000.0,,12000000.0,,-237000000.0,,,10998000000.0,,,0.0,,,,,17746000000.0,1365000000.0,,2694000000.0,0.89,126000000.0,,,1478000000.0,6462000000.0,1241000000.0,-649000000.0,,-561000000.0,-106000000.0,1059000000.0,,16282000000.0,,,,,,,3306000000.0,,,5284000000.0,,,1098000000.0,,,1271000000.0,3437000000.0,,2208000000.0,1619000000.0,,562000000.0,282000000.0,0.89,,172000000.0,,,,,3951000000.0,,,,,,,983000000.0,,,1834000000.0,983000000.0,,1123000000.0,,,983000000.0,-110000000.0,,1101000000.0,5176000000.0,,-91000000.0,,,,5176000000.0,,,6447000000.0,,,-209000000.0,,-194000000.0,,,,,22000000.0,,,93000000.0,,,10413000000.0,762000000.0,,10000000.0,,,,953000000.0,,998000000.0,,,,,,,,,,,,,,,,,,,
1475193600,234000000.0,,,,,,,,,252000000.0,,-218000000.0,,,-591000000.0,,,,,,206000000.0,,5176000000.0,0.0,-717000000.0,,,437000000.0,1198000000.0,,,,997000000.0,,,82000000.0,-3000000.0,,,,,6219000000.0,,449000000.0,,,,,,698000000.0,,237000000.0,,,,,1749000000.0,,,,26000000.0,,7000000.0,,-122000000.0,,,11776000000.0,,,0.0,,,,,18722000000.0,1633000000.0,,2880000000.0,1.08,162000000.0,,,1682000000.0,7121000000.0,1283000000.0,-774000000.0,,-585000000.0,-99000000.0,1425000000.0,,17323000000.0,,,,,,,3326000000.0,,,5547000000.0,,,1096000000.0,,,1774000000.0,3768000000.0,,2435000000.0,1702000000.0,,545000000.0,29000000.0,1.08,,149000000.0,,,,,3953000000.0,,,,,,,1184000000.0,,,1814000000.0,1184000000.0,,1105000000.0,,,1184000000.0,-630000000.0,,1099000000.0,5205000000.0,,-26000000.0,,,,5205000000.0,,,6979000000.0,,,-209000000.0,,-780000000.0,,,,,23000000.0,,,93000000.0,,,11074000000.0,747000000.0,,11000000.0,,,,1326000000.0,,1289000000.0,,,,,,,,,,,,,,,,,,,
1483142400,991000000.0,,,13228000000.0,95000000.0,5747000000.0,,-348000000.0,1336000000.0,421000000.0,,-105000000.0,,1929000000.0,-1101000000.0,6114000000.0,-20000000.0,4525000000.0,4059000000.0,-603000000.0,73000000.0,,5205000000.0,0.0,-924000000.0,,,609000000.0,1383000000.0,,,3.7,991000000.0,,974000000.0,81000000.0,-17000000.0,4040000000.0,-382000000.0,1611000000.0,,5656000000.0,1587000000.0,378000000.0,,991000000.0,50000000.0,0.0,,733000000.0,,284000000.0,991000000.0,889000000.0,46000000.0,,1433000000.0,5447000000.0,,,35000000.0,12991000000.0,-19000000.0,81000000.0,-333000000.0,4898000000.0,1098000000.0,13228000000.0,,0.0,0.0,,4102000000.0,,,19418000000.0,1311000000.0,,2756000000.0,0.86,161000000.0,4059000000.0,,1373000000.0,7206000000.0,1336000000.0,675000000.0,,-603000000.0,-102000000.0,992000000.0,4059000000.0,18675000000.0,,,5646000000.0,1756000000.0,,18675000000.0,5180000000.0,5180000000.0,-837000000.0,5447000000.0,,2509000000.0,1087000000.0,,,1614000000.0,4040000000.0,,2509000000.0,1611000000.0,-867000000.0,524000000.0,1516000000.0,0.86,1072000000.0,132000000.0,,1614000000.0,5656000000.0,,5785000000.0,5878000000.0,373000000.0,10776000000.0,,-1824000000.0,,933000000.0,-1167000000.0,,1756000000.0,933000000.0,19418000000.0,1291000000.0,-2293000000.0,6721000000.0,933000000.0,-42000000.0,,1090000000.0,6721000000.0,,-32000000.0,,5785000000.0,4484000000.0,6721000000.0,609000000.0,,8335000000.0,-137000000.0,733000000.0,-207000000.0,722000000.0,-344000000.0,,,7206000000.0,211000000.0,30000000.0,132000000.0,161000000.0,92000000.0,-3511000000.0,8335000000.0,12991000000.0,722000000.0,524000000.0,5000000.0,1101000000.0,,6721000000.0,890000000.0,-924000000.0,1929000000.0,3.69,-33000000.0,,,,,,,,,,,,,,,,,
1490918400,984000000.0,,,,,,,,,560000000.0,,-112000000.0,,,-962000000.0,,,,,,-67000000.0,,6721000000.0,0.0,-863000000.0,,,680000000.0,1176000000.0,,,,984000000.0,,,83000000.0,-130000000.0,,,,,5611000000.0,,397000000.0,,,,,,748000000.0,,275000000.0,,,,,1609000000.0,,,,39000000.0,,8000000.0,,-750000000.0,,,12885000000.0,,,,,,,,20263000000.0,1478000000.0,,2734000000.0,1.0,352000000.0,,,1558000000.0,7095000000.0,1373000000.0,-1237000000.0,,-625000000.0,-94000000.0,745000000.0,,18570000000.0,,,,,,,5216000000.0,,,5685000000.0,,,1078000000.0,,,1654000000.0,3540000000.0,,2638000000.0,1701000000.0,,538000000.0,-715000000.0,1.0,,136000000.0,,,,,5837000000.0,,,,,,,1081000000.0,,,1775000000.0,1081000000.0,,1084000000.0,,,1081000000.0,-246000000.0,,1082000000.0,6006000000.0,,-41000000.0,,,,6006000000.0,,,7660000000.0,,,-238000000.0,,-582000000.0,,,,,39000000.0,,,92000000.0,,,12932000000.0,702000000.0,,-56000000.0,,,,651000000.0,,1522000000.0,,,,,,,,,,,,,,,,,,,
