date,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCashItems,trailingChangeInAccountPayable,annualCurrentDeferredRevenue,annualCostOfRevenue,annualOtherCurrentAssets,annualTotalRevenue,annualCurrentDebt,annualEndCashPosition,quarterlyCashDividendsPaid,annualOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingCostOfRevenue,annualFreeCashFlow,trailingTaxProvision,quarterlyEndCashPosition,annualOtherShortTermInvestments,quarterlyInvestingCashFlow,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,annualNetOtherFinancingCharges,trailingEndCashPosition,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,annualChangeInAccountPayable,quarterlyStockBasedCompensation,annualNetIncomeContinuousOperations,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyFreeCashFlow,quarterlyChangeInWorkingCapital,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyTotalNonCurrentAssets,trailingNetIncome,quarterlyCurrentAssets,annualOperatingExpense,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,trailingPretaxIncome,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyGrossPPE,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualAccountsReceivable,annualBeginningCashPosition,annualLongTermDebt,quarterlyLongTermDebt,annualCurrentAssets,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyChangeInInventory,annualCashDividendsPaid,annualOtherNonCurrentAssets,annualSaleOfInvestment,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,quarterlyStockholdersEquity,annualDepreciationAndAmortization,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,quarterlyInvestmentsAndAdvances,annualStockholdersEquity,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,annualTotalAssets,quarterlyInventory,quarterlyGrossProfit,trailingCommonStockIssuance,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentAccruedExpenses,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,annualCapitalStock,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,quarterlyRepaymentOfDebt,trailingOtherIncomeExpense,quarterlyOperatingExpense,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyTaxProvision,annualOtherIncomeExpense,trailingChangeInInventory,quarterlyCapitalStock,annualTotalNonCurrentAssets,annualNetPPE,annualOperatingCashFlow,annualInventory,annualGrossProfit,quarterlyCurrentDebt,annualCurrentLiabilities,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,quarterlyInterestExpense,annualEbitda,quarterlyCommonStockIssuance,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,trailingPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,annualPretaxIncome,trailingOperatingExpense,trailingChangesInAccountReceivables,annualInterestExpense,annualChangesInAccountReceivables,quarterlyTotalAssets,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualGoodwill,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualRepaymentOfDebt,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyAccountsPayable,trailingStockBasedCompensation,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,annualOtherCurrentLiabilities,trailingGrossProfit,annualInvestingCashFlow,trailingNetOtherFinancingCharges,trailingDeferredIncomeTax,annualCapitalExpenditure,annualChangeInCashSupplementalAsReported,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualResearchAndDevelopment,annualBasicEPS,trailingBasicEPS,quarterlyBasicEPS,trailingDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingSaleOfInvestment,quarterlyBasicAverageShares,quarterlyDilutedAverageShares,annualDilutedEPS,trailingPurchaseOfInvestment,annualDilutedAverageShares,trailingDilutedEPS,annualBasicAverageShares,quarterlyNonCurrentDeferredRevenue
,,48369000.0,9602000.0,,,,,,,,-251557000.0,,328335000.0,,,,,122260000.0,,-419446000.0,,,59902000.0,,,,433388000.0,,,,,,,13651000.0,,,2639371000.0,373486000.0,-68716000.0,-19854000.0,,,2857000.0,8007872000.0,,1515212000.0,,1297075000.0,,,,,,6897297000.0,6058846000.0,,,,,,4640280000.0,,60475000.0,,248217000.0,,,,1062620000.0,,,14654000.0,,3464238000.0,,308612000.0,4761771000.0,2158688000.0,,,,,16260000.0,,116160000.0,480683000.0,,,63534000.0,743383000.0,328335000.0,328335000.0,,,,135911000.0,,106837000.0,,122260000.0,,,,107197000.0,334197000.0,,6897297000.0,,365939000.0,,5862000.0,,,0.0,,,,,,47213000.0,,,,55549000.0,,34984000.0,-19039000.0,,,,,,,1253000.0,383944000.0,101295000.0,,-452660000.0,,,129809000.0,,,,,,,,9523084000.0,,,,-2173000.0,,,,,,,,,65793000.0,,56467000.0,,,811441000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44011000.0,5785000.0,,,,,,,,-195866000.0,,165674000.0,,,,,58546000.0,,-508583000.0,,,63922000.0,,,,289751000.0,,,,,,,16831000.0,,,2653476000.0,225829000.0,-103439000.0,161075000.0,,,-1966000.0,8574424000.0,,1521289000.0,,1655998000.0,,,,,,7859618000.0,6647202000.0,,,,,,4870077000.0,,66383000.0,,-62507000.0,,,,1047478000.0,,,15282000.0,,3448511000.0,,350429000.0,4991204000.0,2321215000.0,,,,,18303000.0,,179235000.0,332261000.0,,,0.0,746377000.0,165674000.0,165674000.0,,,,75377000.0,,105845000.0,,58546000.0,,,,106432000.0,175716000.0,,7457490000.0,,369276000.0,,10042000.0,,,0.0,,,,,,43712000.0,,,,68416000.0,,-19000.0,-1858000.0,,,,,,,1281000.0,395633000.0,49236000.0,-402128000.0,-499072000.0,,,228981000.0,,,,,,,,10095713000.0,,,,9146000.0,,,,,,,,,-63714000.0,,122260000.0,,,1032876000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,241745000.0,8862000.0,,,,,,,,-215737000.0,,221048000.0,,,,,526074000.0,,-539383000.0,,,67933000.0,,,,331016000.0,,,,,,,11038000.0,,,2206215000.0,260508000.0,-294436000.0,-49057000.0,,,-4672000.0,9039309000.0,,1681999000.0,,1285636000.0,,,,,,8306055000.0,6911201000.0,,,,,,5509484000.0,,80601000.0,,-127298000.0,,,,626620000.0,,,14381000.0,,3810107000.0,,441980000.0,5625565000.0,1633454000.0,,,,,21182000.0,,306901000.0,572761000.0,,,0.0,746607000.0,221048000.0,221048000.0,,,,537112000.0,,101700000.0,,526074000.0,,,,312253000.0,213898000.0,,7903927000.0,,387185000.0,,-7150000.0,,,0.0,,,,,,45660000.0,,,,67792000.0,,338114000.0,7969000.0,,,,,,,1590000.0,243008000.0,763903000.0,-402128000.0,-537444000.0,,,210648000.0,,,,,,,,10721308000.0,,,,9879000.0,,,,,,,,,467528000.0,,58546000.0,,,587348000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-516011000.0,-11602000.0,,106679000.0,6938080000.0,5423000.0,9293868000.0,45198000.0,91902000.0,-216058000.0,1117579000.0,-164930000.0,,,-846711000.0,,91902000.0,5915000.0,-548173000.0,,7968000.0,76280000.0,0.0,,,354861000.0,5733873000.0,415682000.0,-310142000.0,,866023000.0,74954000.0,5915000.0,,,1794806000.0,257756000.0,-380120000.0,-17210000.0,10110000.0,,-1499000.0,9444088000.0,,1183401000.0,1238209000.0,1150547000.0,,2913000.0,,,6884420000.0,9040064000.0,6884420000.0,100100000.0,91902000.0,609152000.0,56467000.0,5618549000.0,5618549000.0,1183401000.0,5423000.0,866023000.0,37733000.0,-879218000.0,308524000.0,54534000.0,609152000.0,550127000.0,194227000.0,14727000.0,12647000.0,-3740156000.0,268037000.0,418247000.0,5733873000.0,1200836000.0,10110000.0,-3740156000.0,,,-34920000.0,10627489000.0,272348000.0,593970000.0,,6680000.0,36566000.0,743694000.0,150966000.0,150966000.0,,,418247000.0,97817000.0,,100597000.0,,91902000.0,106679000.0,,,336214000.0,148892000.0,,8339238000.0,23481000.0,,,-2074000.0,20825000.0,,,9444088000.0,8339238000.0,1258145000.0,272348000.0,2355788000.0,45198000.0,1150547000.0,14727000.0,-84783000.0,73944000.0,1406441000.0,-365111000.0,385987000.0,,,97817000.0,,100597000.0,96145000.0,308524000.0,235560000.0,-121559000.0,-700826000.0,-615680000.0,,,95567000.0,14538000.0,,872703000.0,,,265701000.0,227484000.0,10627489000.0,,-700826000.0,743694000.0,2913000.0,,14538000.0,,9040064000.0,,-5280000.0,,,-434172000.0,-4724395000.0,526074000.0,,,415682000.0,,,792875000.0,95567000.0,,-2015585000.0,,,-2104856000.0,35435000.0,,,,,,,,,,,,,,,,,,,,
,,55732000.0,-18504000.0,,,,,,,,-225968000.0,,216877000.0,,,,,105956000.0,,-376435000.0,,,72603000.0,,,-119850000.0,468747000.0,,,,7114000.0,,,5949000.0,,,1630100000.0,360853000.0,171428000.0,52290000.0,,,6719000.0,9698287000.0,,901332000.0,,845182000.0,,,,,,,6556160000.0,,,,,,5587915000.0,,3170000.0,,127742000.0,,,,522853000.0,,,14540000.0,,0.0,,342230000.0,5710978000.0,959139000.0,129840000.0,,,-75799000.0,35291000.0,,144607000.0,670961000.0,,,3754000.0,734949000.0,307167000.0,307167000.0,,,,111905000.0,,108523000.0,,105956000.0,55699000.0,-525975000.0,,310108000.0,314099000.0,,8432979000.0,,400519000.0,,6932000.0,,,,,,,,,44496000.0,,,,82045000.0,,,0.0,,,,-5511000.0,,,0.0,429181000.0,-38692000.0,,-257753000.0,,,46203000.0,,,,,,,,10599619000.0,,,,-8971000.0,85010000.0,,,,,,,,14054000.0,,91902000.0,,,328144000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,53749000.0,2083000.0,,,,,,,,-239859000.0,,63559000.0,,,,,114229000.0,,-499079000.0,,,76174000.0,,,-244150000.0,332151000.0,,,,7994000.0,,,9630000.0,,,1151817000.0,219220000.0,16369000.0,32738000.0,,,2984000.0,10126074000.0,,875328000.0,,860241000.0,,,,,,,6678225000.0,,,,,,5692651000.0,,4272000.0,,-43047000.0,,,,425654000.0,,,14571000.0,,0.0,,423389000.0,5817984000.0,625993000.0,374922000.0,,,-59707000.0,36757000.0,,187654000.0,525824000.0,,,944000.0,734949000.0,150738000.0,150738000.0,,,,123859000.0,,110762000.0,,114229000.0,73031000.0,-983258000.0,,306604000.0,155297000.0,,8613411000.0,,402792000.0,,4559000.0,,,,,,,,,44382000.0,,,,100680000.0,,,3354000.0,,,,-851000.0,,,0.0,273499000.0,233853000.0,,-257130000.0,,,1727000.0,4120000.0,,,,,,,11001402000.0,,,,-3122000.0,95882000.0,,,,,,,,8273000.0,,105956000.0,,,290799000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33534000.0,1836000.0,,,,,,,,-239909000.0,,-16471000.0,,,,,50059000.0,,-350205000.0,,,81684000.0,,,-170500000.0,252746000.0,,,,6772000.0,,,12682000.0,,,1129596000.0,177347000.0,-95241000.0,-60742000.0,,,-6040000.0,10392749000.0,,861971000.0,,813189000.0,,,,,,9616309000.0,7105504000.0,,,,,,6166083000.0,,6841000.0,,-33446000.0,,,,388810000.0,,,21076000.0,,0.0,,358210000.0,6292315000.0,837031000.0,550950000.0,,,-1123000.0,-6285000.0,,221148000.0,292565000.0,,,13788000.0,736347000.0,72456000.0,72456000.0,,,,62741000.0,,105156000.0,,50059000.0,,-258846000.0,,115218000.0,69559000.0,,8710685000.0,,394767000.0,,-2897000.0,,,,,,,,,46078000.0,,,,101503000.0,,575570000.0,-583209000.0,,,,118000.0,,,0.0,93337000.0,192698000.0,-905624000.0,-188578000.0,,,119537000.0,5481000.0,,,,,,,11254720000.0,,,,,36465000.0,,,,,,,,-64170000.0,,114229000.0,,,261483000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30921000.0,7444000.0,,,3802949000.0,148373000.0,5417295000.0,40887000.0,68183000.0,-251519000.0,1127607000.0,162215000.0,,,78257000.0,,68183000.0,6055000.0,-120037000.0,,939691000.0,82342000.0,-7647000.0,,,457752000.0,6311725000.0,358997000.0,-16024000.0,3402000.0,791542000.0,-323999000.0,6055000.0,,,1505782000.0,370187000.0,-14299000.0,-348285000.0,663298000.0,,8303000.0,10463009000.0,,1271963000.0,486739000.0,823539000.0,,6807000.0,,,7135264000.0,9649405000.0,7135264000.0,-649047000.0,68183000.0,623891000.0,91902000.0,6176918000.0,6176918000.0,1271963000.0,148373000.0,791542000.0,-152841000.0,-957255000.0,0.0,,623891000.0,426180000.0,173936000.0,21810000.0,-7141000.0,0.0,312803000.0,365168000.0,6311725000.0,1022332000.0,663298000.0,0.0,,120605000.0,5223000.0,11734972000.0,389954000.0,483450000.0,,12777000.0,-667533000.0,745505000.0,261181000.0,261181000.0,,,365168000.0,74238000.0,,112997000.0,,68183000.0,,-1186658000.0,,113263000.0,265364000.0,,8670247000.0,25282000.0,383959000.0,383959000.0,4183000.0,70986000.0,,,10463009000.0,8670247000.0,826878000.0,389954000.0,1614346000.0,40887000.0,823539000.0,21810000.0,,110046000.0,1511396000.0,360767000.0,-3362000.0,,,74238000.0,,112997000.0,-101592000.0,0.0,30861000.0,107300000.0,-979158000.0,-45160000.0,,,442000.0,,,804319000.0,,,394274000.0,28431000.0,11734972000.0,,-979158000.0,745505000.0,6807000.0,-188926000.0,,,9649405000.0,,11966000.0,,,18124000.0,-2954737000.0,50059000.0,,,358997000.0,,,495159000.0,442000.0,,-1345756000.0,,,-748621000.0,-23719000.0,,,,,,,,,,,,,,,,,,,,
,,48754000.0,-542000.0,,,,,,,,-267908000.0,,140112000.0,,,,,384297000.0,,-266142000.0,,,83276000.0,,,-50000.0,434273000.0,,,,7508000.0,,,3726000.0,,,1871981000.0,344338000.0,381062000.0,155827000.0,,,1433000.0,10653190000.0,,1416637000.0,,782544000.0,,,,,,9839358000.0,6953690000.0,,,,,,6014898000.0,,135156000.0,,46978000.0,,,,542667000.0,,,156248000.0,,0.0,,366557000.0,6171146000.0,1395613000.0,653390000.0,,,-12336000.0,6659000.0,,342976000.0,476368000.0,,,3248000.0,772999000.0,240111000.0,240111000.0,,,,388023000.0,,,,384297000.0,,-241998000.0,,132030000.0,246035000.0,,8784207000.0,,442594000.0,,5924000.0,,,,,,,,,40853000.0,,,,104962000.0,,504480000.0,8932000.0,,,,-149619000.0,,,0.0,500783000.0,81473000.0,-1055151000.0,-119721000.0,,,0.0,,,,,,,,12069827000.0,,,,32058000.0,83350000.0,,,,,,,,316114000.0,,68183000.0,,,365589000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44255000.0,-3947000.0,,,,,,,,-270726000.0,,-47756000.0,,,,,78808000.0,,-484255000.0,,,83877000.0,,,-5546000.0,234303000.0,,,,7717000.0,,,3002000.0,,,1267706000.0,199184000.0,-105558000.0,176187000.0,,,-1278000.0,10421294000.0,,934796000.0,,836634000.0,,,,,,10329313000.0,7020462000.0,,,,,,6049443000.0,,91136000.0,,112562000.0,,,,520808000.0,,,134385000.0,,0.0,,307594000.0,6183828000.0,940390000.0,7587000.0,,,-50698000.0,-48758000.0,,231057000.0,327316000.0,,,13833000.0,773745000.0,42843000.0,42843000.0,,,,81810000.0,,,,78808000.0,,-168144000.0,,128132000.0,47412000.0,,9202653000.0,,433072000.0,,4569000.0,,,,,,,,,40693000.0,,,,103014000.0,,70042000.0,0.0,,,,-3766000.0,,,4237000.0,383218000.0,-204452000.0,-1126660000.0,-488776000.0,,,71839000.0,9811000.0,,,,,,,11356090000.0,,,,15770000.0,21266000.0,,,,,,,,-305489000.0,,384297000.0,,,323224000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,219474000.0,-11123000.0,,,,,,,,-256154000.0,,10341000.0,,,,,77700000.0,,-423150000.0,,,85612000.0,,,-450000.0,296233000.0,,,,7135000.0,,,2270000.0,,,1290644000.0,208147000.0,-221559000.0,12640000.0,,,4337000.0,10765031000.0,,949300000.0,,824657000.0,,,,,,10763239000.0,6981194000.0,,,,,,6004646000.0,,127345000.0,,-45972000.0,,,,446439000.0,,,151891000.0,,0.0,,491067000.0,6156537000.0,777411000.0,7863000.0,,,-30510000.0,1345000.0,,277073000.0,513233000.0,,,20757000.0,772825000.0,107387000.0,107387000.0,,,,79970000.0,,,,77700000.0,,-597475000.0,,305086000.0,109380000.0,,9560135000.0,,424007000.0,,1993000.0,,,,,,,,,35182000.0,,,,101241000.0,,-565590000.0,1078059000.0,,,,-3003000.0,,,201000.0,218895000.0,203147000.0,-1203104000.0,-440454000.0,,,25000.0,,,,,,,,11714331000.0,,,,44426000.0,73044000.0,,,,,,0.0,,-1108000.0,,78808000.0,,,287183000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-476331000.0,14778000.0,,,4307212000.0,115269000.0,5884827000.0,35265000.0,49540000.0,-271214000.0,1058171000.0,126796000.0,,,-148471000.0,,49540000.0,2032000.0,-320301000.0,,1161160000.0,90246000.0,0.0,,,423513000.0,6564105000.0,329174000.0,-47905000.0,6070000.0,617222000.0,125208000.0,2032000.0,,,1454496000.0,306502000.0,-202416000.0,-219446000.0,8723000.0,-15083000.0,,11028569000.0,,1121423000.0,519444000.0,842450000.0,,26163000.0,,,7406555000.0,11087468000.0,7406555000.0,13720000.0,49540000.0,556995000.0,68183000.0,6404916000.0,6404916000.0,1121423000.0,115269000.0,617222000.0,-98929000.0,-1066002000.0,0.0,,556995000.0,229493000.0,176433000.0,140851000.0,-834000.0,0.0,343011000.0,462560000.0,6564105000.0,1534079000.0,8723000.0,0.0,,45639000.0,23034000.0,12149992000.0,362058000.0,-79583000.0,,15536000.0,-24118000.0,781233000.0,226881000.0,226881000.0,,,462560000.0,51572000.0,,,,49540000.0,,-337822000.0,,-386085000.0,229931000.0,,9801369000.0,28430000.0,423296000.0,423296000.0,3050000.0,-12860000.0,,,11028569000.0,9801369000.0,1202283000.0,362058000.0,1577615000.0,35265000.0,842450000.0,140851000.0,-177920000.0,103336000.0,1388322000.0,1152228000.0,-1086991000.0,,,51572000.0,-21532000.0,,14639000.0,0.0,99387000.0,192754000.0,-1286099000.0,-301803000.0,,,0.0,,,632758000.0,,,412553000.0,63481000.0,12149992000.0,,-1286099000.0,781233000.0,26163000.0,-114179000.0,,,11087468000.0,,,8216000.0,,-28160000.0,-1345439000.0,77700000.0,,,329174000.0,,,272922000.0,0.0,,-1493848000.0,,,-1350754000.0,-18643000.0,,,,,,,,,,,,,,,,,,,,
,,45532000.0,2142000.0,,,,,,,,-274208000.0,,139663000.0,,,,,60138000.0,,-221633000.0,,,95964000.0,,,,461003000.0,,,,10189000.0,,,2640000.0,,,1687577000.0,363135000.0,79632000.0,-71833000.0,,,,11142464000.0,,1108982000.0,,747272000.0,,,,,,11285766000.0,7480980000.0,,,,,,6554271000.0,,162624000.0,,,,,,570876000.0,,,179437000.0,,0.0,,396218000.0,6733708000.0,1182946000.0,19677000.0,,,,1904000.0,,296211000.0,504631000.0,,,-8299000.0,781233000.0,247202000.0,247202000.0,,,,62778000.0,,,,60138000.0,,-758615000.0,,141496000.0,257799000.0,,9911966000.0,,413332000.0,,10597000.0,,,,,,,,,35080000.0,,,,107240000.0,,57373000.0,0.0,,,,-3060000.0,,,16256000.0,290587000.0,-58356000.0,-1373800000.0,-210955000.0,,,0.0,,,,,,,,12251446000.0,,,,15962000.0,,,,,,,,,10598000.0,,49540000.0,,,295677000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,54774000.0,-2310000.0,,,,,,,,-294399000.0,,42336000.0,,,,,130906000.0,,-2354672000.0,,,104972000.0,,,,383837000.0,,,,10600000.0,,,1996000.0,,,1628095000.0,270419000.0,-62102000.0,79355000.0,,,,13377377000.0,,1264026000.0,,894408000.0,,,,,,13122981000.0,8700288000.0,,,,,,7638161000.0,,137026000.0,,,,,,520482000.0,,,159818000.0,,0.0,,484167000.0,7805880000.0,1197930000.0,30284000.0,,,,8446000.0,,343568000.0,430165000.0,,,-402000.0,1189518000.0,156616000.0,148228000.0,,,,132902000.0,,,,130906000.0,,-2175693000.0,,159746000.0,162399000.0,,11651472000.0,,499001000.0,,5783000.0,,,,,,,,,22955000.0,,,,116466000.0,,712814000.0,579419000.0,,,,-1945551000.0,,,0.0,348858000.0,2076582000.0,-1471509000.0,-410960000.0,,,0.0,,,,,,,,14641403000.0,,,,12174000.0,,,,,,,,,70768000.0,,60138000.0,,,368367000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,57768000.0,-4286000.0,,,,,,,,-294904000.0,,-38045000.0,,,,,136233000.0,,-526794000.0,,,112942000.0,,,,317031000.0,,,,10350000.0,,,3151000.0,,,1715316000.0,272343000.0,61701000.0,187525000.0,,,,13840878000.0,,1237170000.0,,1470228000.0,,,,,,13473400000.0,9310174000.0,,,,,,7652318000.0,,141426000.0,,37252000.0,,,,622726000.0,,,151000000.0,,0.0,,320888000.0,7839946000.0,1272263000.0,206505000.0,,,28578000.0,-68254000.0,,306895000.0,443053000.0,,,-178498000.0,1220006000.0,76050000.0,66765000.0,,,,139384000.0,,,,136233000.0,109228000.0,-710146000.0,,170710000.0,80089000.0,,11903288000.0,,335767000.0,,4039000.0,,,,,,,,,424076000.0,,,,124000000.0,,29105000.0,5730000.0,,,,-22827000.0,,,155485000.0,390764000.0,141357000.0,-1570112000.0,-329063000.0,,,64180000.0,6617000.0,,,,,,,15078048000.0,,,,12406000.0,-4625000.0,,,,,,0.0,,5327000.0,,130906000.0,,,386888000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,53535000.0,6794000.0,,84300000.0,4963120000.0,180140000.0,6850440000.0,424117000.0,106816000.0,-295942000.0,1244807000.0,91872000.0,,,-71781000.0,,106816000.0,1229000.0,-449323000.0,,1466957000.0,117026000.0,580694000.0,,,459123000.0,7583023000.0,401053000.0,31158000.0,6318000.0,697162000.0,165669000.0,1229000.0,,,1819452000.0,338910000.0,-151012000.0,-29378000.0,200612000.0,0.0,,14243122000.0,,1275494000.0,642513000.0,1585169000.0,,6569000.0,,,9168192000.0,13983888000.0,9168192000.0,-175124000.0,106816000.0,623223000.0,49540000.0,7388170000.0,7388170000.0,1275494000.0,180140000.0,668974000.0,172000.0,-1159453000.0,159601000.0,1178000.0,623223000.0,235826000.0,211609000.0,152550000.0,2340000.0,0.0,430904000.0,339405000.0,7583023000.0,1309981000.0,200612000.0,0.0,,43295000.0,3187000.0,15518616000.0,306740000.0,509471000.0,,18815000.0,12075000.0,1219597000.0,217294000.0,206779000.0,,,339405000.0,108045000.0,,,,106816000.0,84300000.0,-1572726000.0,,170561000.0,215690000.0,,12306366000.0,37457000.0,331409000.0,331409000.0,-1604000.0,-54717000.0,,,14243122000.0,12306366000.0,1344365000.0,306740000.0,1887320000.0,424117000.0,1585169000.0,152550000.0,-1971581000.0,126407000.0,1620994000.0,667665000.0,-4455000.0,,,108045000.0,-143000.0,,67888000.0,159601000.0,314156000.0,105750000.0,-1677522000.0,-465168000.0,,,126193000.0,14422000.0,,715977000.0,,,474113000.0,2779000.0,15518616000.0,,-1677522000.0,1219597000.0,6569000.0,-2622000.0,14422000.0,,13983888000.0,0.0,,0.0,,-29417000.0,-5217180000.0,136233000.0,,,401053000.0,,,2265333000.0,126193000.0,,-3552422000.0,,,-1416146000.0,57276000.0,,,,,,,,,,,,,,,,,,,,
,,48523000.0,18391000.0,,,,,,,,-318597000.0,,998196000.0,,,,,156535000.0,,-1017839000.0,,,101917000.0,,,,1378957000.0,,,,,,,11000.0,,,1305860000.0,253945000.0,-258311000.0,-34406000.0,,,,16351807000.0,,1055983000.0,,957373000.0,,,,,,13339883000.0,9960057000.0,,,,,,8741496000.0,,145072000.0,,23050000.0,,,,476662000.0,,,172979000.0,,0.0,,404301000.0,9002684000.0,901475000.0,3350358000.0,,,60267000.0,1023095000.0,,193906000.0,404385000.0,,,3890000.0,614012000.0,1126097000.0,1114733000.0,,,,156546000.0,,,,156535000.0,5006000.0,-1556287000.0,,150440000.0,1140220000.0,,12018544000.0,,346423000.0,,14123000.0,,,,,,,,,108224000.0,,,,136820000.0,,87327000.0,42032000.0,,,,-1905066000.0,,,0.0,254999000.0,812559000.0,-1321339000.0,-513310000.0,,,0.0,17068000.0,,,,,,,17407790000.0,,,,23361000.0,-92306000.0,,,,,,,,49719000.0,,106816000.0,,,323121000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,55500000.0,-9855000.0,,,,,,,,-309634000.0,,2615000.0,,,,,186910000.0,,-384607000.0,,,99102000.0,,,,357223000.0,,,,,,,11000.0,,,1240314000.0,289439000.0,-147071000.0,93041000.0,,,,16821858000.0,,1037561000.0,,1176741000.0,,,,,,13993414000.0,10527896000.0,,,,,,9043393000.0,,101280000.0,,-44682000.0,,,,438625000.0,,,167208000.0,,0.0,,623567000.0,9351155000.0,796273000.0,3259129000.0,,,-10929000.0,-31318000.0,,230061000.0,444041000.0,,,1438646000.0,600152000.0,123787000.0,111421000.0,,,,186921000.0,,,,186910000.0,5153000.0,-430228000.0,,154602000.0,123811000.0,,12593701000.0,,329902000.0,,24000.0,,,,,,,,,108050000.0,,,,134310000.0,,6257000.0,73324000.0,,,,-251000.0,,,0.0,344490000.0,70492000.0,-1399713000.0,-491561000.0,,,0.0,8780000.0,,,,,,,17859419000.0,,,,-12177000.0,44520000.0,,,,,,,,30375000.0,,156535000.0,,,299482000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
