date,annualOperatingIncome,trailingFreeCashFlow,annualAccountsPayable,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,annualChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualTaxProvision,annualOtherCurrentAssets,quarterlyRetainedEarnings,trailingCostOfRevenue,trailingTotalRevenue,quarterlyPurchaseOfInvestment,quarterlyBasicAverageShares,quarterlyTotalRevenue,trailingTaxProvision,annualNetIncomeContinuousOperations,trailingEndCashPosition,trailingPretaxIncome,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualPretaxIncome,annualCurrentDebt,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,quarterlyFreeCashFlow,annualCostOfRevenue,quarterlyTotalAssets,annualFreeCashFlow,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualNetIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualRepurchaseOfCapitalStock,annualOtherNonCashItems,annualTotalAssets,annualCurrentAssets,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentAssets,quarterlyCostOfRevenue,quarterlyDilutedEPS,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyAccountsReceivable,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyInvestmentsAndAdvances,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,quarterlyLongTermDebt,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyGrossProfit,quarterlyEndCashPosition,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyChangeInAccountPayable,quarterlyInventory,quarterlyOperatingExpense,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,annualTotalNonCurrentAssets,annualOperatingCashFlow,quarterlyCurrentDeferredRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOtherIntangibleAssets,quarterlyDilutedAverageShares,annualGrossProfit,annualBasicAverageShares,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyRepaymentOfDebt,annualEbitda,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,quarterlyTaxProvision,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualChangeInInventory,quarterlyChangesInAccountReceivables,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,trailingOtherNonCashItems,quarterlyAccumulatedDepreciation,annualIncomeTaxPayable,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,quarterlyOtherIntangibleAssets,annualBasicEPS,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,annualInvestingCashFlow,trailingInvestingCashFlow,trailingOperatingExpense,quarterlySaleOfInvestment,annualDilutedAverageShares,quarterlyGrossPPE,annualOperatingExpense,trailingCapitalExpenditure,annualPurchaseOfInvestment,trailingDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,trailingBeginningCashPosition,quarterlyChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingInterestExpense,trailingNetIncome,quarterlyBasicEPS,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualChangesInAccountReceivables,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,annualDilutedEPS,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualInventory,trailingChangeInWorkingCapital,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualCapitalStock,trailingSellingGeneralAndAdministration,trailingBasicAverageShares,quarterlyGoodwill,quarterlyStockBasedCompensation,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,annualStockBasedCompensation,annualGoodwill,trailingChangeInInventory,trailingChangeInAccountPayable,trailingSaleOfInvestment,annualOtherShortTermInvestments,trailingResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.859766400,,,,,,155802000.0,144992000.0,-19143000.0,,-2136000.0,,,,,,,,,,236129000.0,,,,37612000.0,155447000.0,,,,,,,,,,1506336000.0,,44418000.0,,2301285000.0,,,28986000.0,,,2156293000.0,30380000.0,,,1244723000.0,30380000.0,,,,,,,19558000.0,34044000.0,0.77,88808000.0,,,-5311000.0,,57967000.0,,,,,794949000.0,,-2672000.0,488634000.0,,738553000.0,-31139000.0,,,121403000.0,8827000.0,,,3389000.0,,37946000.0,62330000.0,,,,,,,,8827000.0,8827000.0,,37612000.0,,,7928000.0,,,,,200955000.0,16361000.0,,1701374000.0,46741000.0,,,,,,-25828000.0,,41664000.0,-38208000.0,15853000.0,37101000.0,,-900869000.0,,,,,,,,593000.0,,,,,,,,,2602243000.0,,,,,-55000.0,899000.0,70246000.0,,,23928000.0,,,,59073000.0,41664000.0,,,0.77,746000.0,,25330000.0,,,,,,,,76595000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.867628800,,,,,,172601000.0,175678000.0,-19487000.0,,5626000.0,,,,,,,,,,255505000.0,,,,37612000.0,166975000.0,,,,,,,,,,1520126000.0,,-13478000.0,,2334419000.0,,,19377000.0,,,2158741000.0,20042000.0,,,1242141000.0,20042000.0,,,,,,,17970000.0,47856000.0,0.52,60781000.0,,,3953000.0,,75491000.0,,,,,814293000.0,,1080000.0,487237000.0,,738560000.0,-19812000.0,,,119119000.0,7773000.0,,,2256000.0,,42431000.0,77341000.0,,,,,,,,7773000.0,7773000.0,,37612000.0,,,8827000.0,,,,,200901000.0,9126000.0,,1705681000.0,29168000.0,,,,,,-23765000.0,,61587000.0,8471000.0,14991000.0,39926000.0,,-916114000.0,,,,,,,,490000.0,,,,,,,,,2621795000.0,,,,,-10000.0,-1054000.0,10287000.0,,,-32777000.0,,,,41778000.0,61587000.0,,,0.52,149000.0,,50233000.0,,,,,,,,59820000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.875577600,,,,,,233328000.0,186813000.0,-18938000.0,,-2646000.0,,,,,,,,,,240280000.0,,,,37612000.0,217174000.0,,,,,,,,,,1559662000.0,,26124000.0,,2358681000.0,,,19719000.0,,,2171868000.0,21141000.0,,,1221811000.0,21141000.0,,,,,,,18474000.0,111148000.0,0.52,84371000.0,,,1342000.0,,95121000.0,,,,,799019000.0,,5087000.0,494278000.0,,706332000.0,-22539000.0,,,106026000.0,10255000.0,,,2123000.0,,37512000.0,62149000.0,,,,,,,,10255000.0,10255000.0,,37612000.0,,,7773000.0,,,,,200820000.0,10715000.0,,1709709000.0,31856000.0,,,,,,-23881000.0,,88088000.0,-24984000.0,14267000.0,43152000.0,,-930636000.0,,,,,,,,85000.0,,,,,,,,,2640345000.0,,,,,-44000.0,2482000.0,50005000.0,,,6536000.0,,,,43877000.0,88088000.0,,,0.52,5887000.0,,60869000.0,,,,,,,,61977000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.883526400,183568000.0,,111938000.0,748503000.0,,258606000.0,217121000.0,-17849000.0,,-8227000.0,,,,,6905000.0,1586917000.0,18666000.0,46472000.0,18545000.0,259299000.0,,,,,208908000.0,,92274000.0,,,6905000.0,-3333000.0,138746000.0,87588000.0,,1586917000.0,,21834000.0,290471000.0,2405432000.0,78898000.0,,19018000.0,92274000.0,-75417000.0,2188311000.0,20713000.0,50681000.0,,1223534000.0,20713000.0,-168000.0,-7383000.0,2405432000.0,217121000.0,703684000.0,818515000.0,18545000.0,97422000.0,,59080000.0,87098000.0,258606000.0,-3317000.0,,122031000.0,,,59080000.0,259299000.0,818515000.0,,964000.0,493932000.0,,703684000.0,-24342000.0,,,111486000.0,6905000.0,122031000.0,,7634000.0,,36328000.0,72643000.0,,15402000.0,1716927000.0,2188311000.0,173397000.0,,6905000.0,6905000.0,6905000.0,,,458032000.0,37612000.0,10255000.0,,,255541000.0,-76588000.0,200728000.0,10270000.0,,1716927000.0,30983000.0,,2659327000.0,4459000.0,,,-21025000.0,,87588000.0,-21867000.0,15650000.0,50681000.0,,-942400000.0,,1223534000.0,,,2.32,,7928000.0,-737000.0,-94499000.0,,7065000.0,-97832000.0,,,,37612000.0,2659327000.0,274464000.0,,,,-59000.0,-3350000.0,42859000.0,-942400000.0,,20979000.0,,493932000.0,,38843000.0,87588000.0,,,,283000.0,,111938000.0,,87588000.0,,431000.0,,2.32,-1023000.0,57152000.0,36328000.0,,60761000.0,,,200728000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.891302400,,,,,,244277000.0,207375000.0,-18895000.0,,-1255000.0,,,,,,,,,,269860000.0,,,,37612000.0,238170000.0,,,,,,,,,,1618608000.0,,27178000.0,,2447246000.0,,,28050000.0,,,2239871000.0,29455000.0,,,1275906000.0,29455000.0,,,,,,,17124000.0,114926000.0,0.75,71717000.0,,,-7024000.0,,125072000.0,,,,,828638000.0,,-1717000.0,503554000.0,,750116000.0,-28348000.0,,,123244000.0,3338000.0,,,987000.0,,38045000.0,66689000.0,,,,,,,,3338000.0,3338000.0,,37612000.0,,,6905000.0,,,,,200658000.0,13125000.0,,1719117000.0,42580000.0,,,,,,-21324000.0,,82815000.0,-23721000.0,15123000.0,104926000.0,,-960926000.0,,,,,,,,-210000.0,,,,,,,,,2680043000.0,,,,,,-3567000.0,48502000.0,,,-3349000.0,,,,56555000.0,82815000.0,,,0.75,1997000.0,109000.0,89745000.0,,,,,,,,78209000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,,,,,,234198000.0,202819000.0,-18906000.0,,583000.0,,,,,,,,,,272721000.0,,,,37612000.0,221622000.0,,,,,,,,,,1607155000.0,,20217000.0,,2438685000.0,,,20351000.0,,,2235866000.0,21768000.0,,,1274746000.0,21768000.0,,,,,,,16967000.0,90349000.0,0.54,61949000.0,,,-7062000.0,,113727000.0,,,,,831530000.0,,660000.0,499487000.0,,749876000.0,-29397000.0,,,131273000.0,2430000.0,,,3015000.0,,37384000.0,88490000.0,,,,,,,,2430000.0,2430000.0,,37612000.0,,,3338000.0,,,,,200587000.0,9213000.0,,1720067000.0,30981000.0,,,,,,-22335000.0,,87694000.0,-14063000.0,15120000.0,113831000.0,,-67856000.0,,,,,,,,320000.0,,,,,,,,,1787923000.0,,,,,,-908000.0,42552000.0,,,-11339000.0,,,,42783000.0,87694000.0,,,0.54,-4450000.0,,84555000.0,,,,,,,,64691000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,,,,,,243117000.0,263959000.0,-18830000.0,,-1922000.0,,,,,,,,,,277607000.0,,,,37612000.0,392378000.0,,,,,,,,,,1664166000.0,,27312000.0,,2500419000.0,,,22305000.0,,,2236460000.0,23715000.0,,,1318658000.0,23715000.0,,,,,,,18249000.0,276695000.0,0.59,56714000.0,,,-12539000.0,,178285000.0,,,,,836253000.0,,1341000.0,502075000.0,,816035000.0,-29016000.0,,,115683000.0,4916000.0,,,3657000.0,,36044000.0,68224000.0,,,,,,,,4916000.0,4916000.0,,37612000.0,,,2430000.0,,,,,200239000.0,12392000.0,,1700390000.0,36107000.0,,,,,,-16477000.0,,28724000.0,-12287000.0,15329000.0,128504000.0,,-1000692000.0,,,,,,,,-245000.0,,,,,,,,,2701082000.0,,,,,,2486000.0,43789000.0,,,2203000.0,,,,47459000.0,28724000.0,,,0.59,1797000.0,109000.0,157679000.0,,,,,,,,66792000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,191221000.0,,101975000.0,1121976000.0,226000.0,204918000.0,230223000.0,-13237000.0,,-7675000.0,,,,,22867000.0,1615255000.0,-7639000.0,44630000.0,19007000.0,278607000.0,,,,,269805000.0,,89176000.0,,,22867000.0,-15933000.0,133806000.0,44553000.0,,1615255000.0,,5996000.0,626437000.0,2451620000.0,80703000.0,,12810000.0,89176000.0,-69868000.0,2221397000.0,14236000.0,129437000.0,,1308705000.0,14236000.0,,-10269000.0,2451620000.0,230223000.0,815937000.0,836365000.0,19007000.0,144467000.0,,58390000.0,83518000.0,204918000.0,10692000.0,,116486000.0,,,58390000.0,278607000.0,836365000.0,,-1209000.0,491592000.0,,815937000.0,-18356000.0,,,125338000.0,22867000.0,116486000.0,,60000.0,,37253000.0,80914000.0,,7720000.0,1711509000.0,2221397000.0,169887000.0,,22867000.0,22867000.0,22867000.0,,,495539000.0,37612000.0,4916000.0,,,278364000.0,-48808000.0,557532000.0,9900000.0,,1711509000.0,24136000.0,,2720896000.0,-925000.0,,,-29048000.0,,44553000.0,1263000.0,20763000.0,129437000.0,,-1009387000.0,,1308705000.0,,,2.37,,6905000.0,-1215000.0,-89184000.0,,-10182000.0,-105117000.0,,,,37612000.0,2720896000.0,304318000.0,,,,,17951000.0,35044000.0,-1009387000.0,,4846000.0,,491592000.0,,44424000.0,44553000.0,,,,-9526000.0,226000.0,101975000.0,,44553000.0,,-1350000.0,,2.37,15962000.0,68672000.0,37253000.0,,66335000.0,,,557532000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,,,,,,287365000.0,245220000.0,-17468000.0,,-6408000.0,,,,,,,,,,290641000.0,,,,37612000.0,174149000.0,,,,,,,,,,1617791000.0,,25483000.0,,2465798000.0,,,29501000.0,,,2220578000.0,29501000.0,,,1232532000.0,29501000.0,,,,,,,17724000.0,39908000.0,0.78,79047000.0,,,-4921000.0,,147608000.0,,,,,848007000.0,,-3029000.0,491234000.0,,734757000.0,-26558000.0,,,134241000.0,12870000.0,,,2983000.0,,40282000.0,74412000.0,,,,,,,,12870000.0,12870000.0,,37612000.0,,,22867000.0,,,,,557140000.0,16700000.0,,1714771000.0,46201000.0,,,,,,-21637000.0,,113058000.0,-30559000.0,16992000.0,129467000.0,,-1028346000.0,,,,,,,,-402000.0,,,,,,,,,2743117000.0,,,,,,-9997000.0,47120000.0,,,-11052000.0,,,,59829000.0,113058000.0,,,0.78,-489000.0,226000.0,95260000.0,,,,,,,,83212000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,,,,,,371631000.0,320086000.0,-17463000.0,,1719000.0,,,,,,,,,,294418000.0,,,,37612000.0,165072000.0,,,,,,,,,,1701859000.0,,8445000.0,,2553498000.0,,,21242000.0,,,2233412000.0,21242000.0,,,1231607000.0,21242000.0,,,,,,,100464000.0,41381000.0,0.56,146774000.0,,,-14334000.0,,129645000.0,,,,,851639000.0,,-1438000.0,489695000.0,,738547000.0,-44214000.0,,,123691000.0,14671000.0,,,8989000.0,,41720000.0,83967000.0,,,,,,,,14671000.0,14671000.0,,37612000.0,,,12870000.0,,,,,556995000.0,10525000.0,,1725905000.0,31767000.0,,,,,,-29880000.0,,134343000.0,7690000.0,17310000.0,139280000.0,,-1042176000.0,,,,,,,,-154000.0,,,,,,,,,2768081000.0,,,,,,1801000.0,38325000.0,,,-10113000.0,,,,39724000.0,134343000.0,,,0.56,-1793000.0,226000.0,90514000.0,,,,,,,,64058000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,,,,,,363725000.0,305169000.0,-17464000.0,,10390000.0,,,,,,,,,,298973000.0,,,,37612000.0,161978000.0,,,,,,,,,,1700348000.0,,61712000.0,,2555603000.0,,,22019000.0,,,2250434000.0,22019000.0,,,1236591000.0,22019000.0,,,,,,,68094000.0,64611000.0,0.59,117721000.0,,,-10273000.0,,153236000.0,,,,,855255000.0,,1312000.0,490317000.0,,741849000.0,-31869000.0,,,97367000.0,17207000.0,,,8900000.0,,40408000.0,57425000.0,,,,,,,,17207000.0,17207000.0,,37612000.0,,,14671000.0,,,,,556968000.0,10574000.0,,1728351000.0,32593000.0,,,,,,-21596000.0,,99656000.0,-48903000.0,16818000.0,140267000.0,,-1060783000.0,,,,,,,,-63000.0,,,,,,,,,2789134000.0,,,,,,2536000.0,83308000.0,,,44263000.0,,,,39942000.0,99656000.0,,,0.59,319000.0,-686000.0,146348000.0,,,,,,,,61138000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,172458000.0,,145737000.0,658336000.0,1534000.0,346437000.0,350408000.0,-17468000.0,,-4687000.0,,,,,111338000.0,1778212000.0,49084000.0,45672000.0,54388000.0,300093000.0,,,,,157136000.0,,91349000.0,,,111338000.0,-30476000.0,137021000.0,108858000.0,,1778212000.0,,23974000.0,192961000.0,2636993000.0,119614000.0,,18588000.0,91349000.0,-69863000.0,2286585000.0,18588000.0,146019000.0,,1327162000.0,18588000.0,,1014000.0,2636993000.0,350408000.0,821558000.0,858781000.0,54388000.0,47060000.0,,91842000.0,91349000.0,346437000.0,-948000.0,,113748000.0,,,91842000.0,300093000.0,858781000.0,,1468000.0,497901000.0,,821558000.0,-38809000.0,,,110076000.0,111338000.0,113748000.0,,9181000.0,,38940000.0,77113000.0,,30051000.0,1745683000.0,2286585000.0,230588000.0,,111338000.0,111338000.0,111338000.0,,,465375000.0,37612000.0,17207000.0,,,267894000.0,-667000.0,557154000.0,7873000.0,,1745683000.0,26461000.0,,2819405000.0,-1687000.0,,,-37861000.0,,108858000.0,71105000.0,17427000.0,146019000.0,,-1073722000.0,,1327162000.0,,,2.43,,22867000.0,-333000.0,-110974000.0,,-1820000.0,-141450000.0,,,,37612000.0,2819405000.0,292917000.0,,,,,94131000.0,61835000.0,-1073722000.0,,25986000.0,,497901000.0,,32963000.0,108858000.0,,,,143000.0,1534000.0,145737000.0,,108858000.0,,-952000.0,,2.43,88471000.0,59486000.0,38940000.0,,68547000.0,,,557154000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,,,,,,330380000.0,354416000.0,-17456000.0,,-5681000.0,,,,,,,,,,324716000.0,,,,37612000.0,166333000.0,,,,,,,,,,1756997000.0,,22104000.0,,2640172000.0,,,42079000.0,,,2285756000.0,42079000.0,,,1321380000.0,42079000.0,,,,,,,128238000.0,37549000.0,1.12,183112000.0,,,-7185000.0,,120067000.0,,,,,883175000.0,,-1272000.0,490764000.0,,824142000.0,-14511000.0,,,128784000.0,39693000.0,,,11953000.0,,40212000.0,58818000.0,,,,,,,,39693000.0,39693000.0,,37612000.0,,,111338000.0,,,,,556788000.0,23496000.0,,1748809000.0,65575000.0,,,,,,-24826000.0,,20054000.0,-104064000.0,17287000.0,154074000.0,,-1091961000.0,,,,,,,,-379000.0,,,,,,,,,2840770000.0,,,,,,-71645000.0,46930000.0,,,1065000.0,,,,69966000.0,20054000.0,,,1.12,182000.0,1671000.0,127214000.0,,,,,,,,94110000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,,,,,,683842000.0,681581000.0,-17465000.0,,6080000.0,,,,,,,,,,339774000.0,,,,37612000.0,213081000.0,,,,,,,,,,2113396000.0,,21706000.0,,3010830000.0,,,32522000.0,,,2329249000.0,32522000.0,,,1323868000.0,32522000.0,,,,,,,400765000.0,121686000.0,0.864671,455161000.0,,,8172000.0,,155929000.0,,,,,897434000.0,,1391000.0,502190000.0,,821073000.0,-38340000.0,,,91395000.0,43669000.0,,,50103000.0,,38821000.0,77199000.0,,,,,,,,43669000.0,43669000.0,,37612000.0,,,39693000.0,,,,,555383000.0,16211000.0,,1759163000.0,48733000.0,,,,,,-29012000.0,,33613000.0,-8402000.0,16726000.0,160643000.0,,-1110710000.0,,,,,,,,-1417000.0,,,,,,,,,2869873000.0,,,,,,3976000.0,50718000.0,,,1446000.0,,,,14196000.0,33613000.0,,,0.864671,6487000.0,2277000.0,195068000.0,,,,,,,,38542000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,,,,,,834668000.0,772096000.0,-17465000.0,,-5565000.0,,,,,,,,,,363870000.0,,,,37524000.0,231539000.0,,,,,,,,,,2256092000.0,,-29063000.0,,3171938000.0,,,41561000.0,,,2399842000.0,41561000.0,,,1316339000.0,41561000.0,,,,,,,477401000.0,163054000.0,1.11,500578000.0,,,-24812000.0,,206116000.0,,,,,915846000.0,,2902000.0,526107000.0,,783478000.0,-42418000.0,,,68485000.0,18491000.0,,,84864000.0,,35919000.0,74138000.0,,,,,,,,18491000.0,18491000.0,,37524000.0,,,43669000.0,,,,,557464000.0,21839000.0,,1781154000.0,63400000.0,,,,,,-35106000.0,,107071000.0,11197000.0,17116000.0,295778000.0,,-1126861000.0,,,,,,,,1687000.0,,,,,,,,,2908015000.0,,,,,,-25178000.0,6043000.0,,,-22460000.0,,,,-5653000.0,107071000.0,,,1.11,23072000.0,2526000.0,227019000.0,,,,,,,,19853000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,261663000.0,,272376000.0,1019353000.0,-921000.0,2208643000.0,2163860000.0,-17464000.0,,-2979000.0,,,,,106795000.0,3713381000.0,-40970000.0,70818000.0,1714801000.0,370126000.0,,,,,408399000.0,,139883000.0,,,106795000.0,-29808000.0,210701000.0,160374000.0,,3713381000.0,,-21414000.0,372176000.0,4639258000.0,-6667000.0,,23720000.0,139883000.0,-69850000.0,2475398000.0,23720000.0,299827000.0,,1393837000.0,23720000.0,-8014000.0,-8145000.0,4639258000.0,2163860000.0,864114000.0,925877000.0,1714801000.0,49888000.0,,1775893000.0,139883000.0,2208643000.0,-5983000.0,,262603000.0,,,1775893000.0,370126000.0,925877000.0,,1083000.0,526514000.0,,864114000.0,-57341000.0,,,358511000.0,106795000.0,262603000.0,,-141702000.0,,34836000.0,164616000.0,,15960000.0,1805036000.0,2475398000.0,133635000.0,,106795000.0,106795000.0,106795000.0,,,647177000.0,37556000.0,18491000.0,,,365634000.0,14432000.0,558168000.0,9272000.0,,1805036000.0,32992000.0,,2947608000.0,4104000.0,,,-51358000.0,,160374000.0,115701000.0,13448000.0,299827000.0,,-1142572000.0,,1393837000.0,,,3.72,,111338000.0,-392000.0,-140302000.0,,46718000.0,-152610000.0,,,,37556000.0,2947608000.0,385514000.0,,,,0.0,88304000.0,29944000.0,-1142572000.0,,-21021000.0,,526514000.0,,193895000.0,160374000.0,,,,16977000.0,-921000.0,272376000.0,,160374000.0,,-501000.0,,3.72,-4543000.0,223870000.0,34836000.0,,64576000.0,,,558168000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,,,,,,1320157000.0,1271190000.0,-17451000.0,,,,,,,,,,,,387445000.0,,,,37415000.0,288245000.0,,,,,,,,,,3067878000.0,,-179163000.0,,4001399000.0,,,34770000.0,,,2730209000.0,34770000.0,,,1636105000.0,34770000.0,,,,,,,915423000.0,92288000.0,0.93,839908000.0,,,-4338000.0,,256984000.0,,,,,933521000.0,,-3827000.0,585014000.0,,905024000.0,-56568000.0,,,195957000.0,30263000.0,,,2109000.0,,38663000.0,128120000.0,,,,,,,,30263000.0,30263000.0,,37415000.0,,,106795000.0,,,,,556888000.0,17282000.0,,1839230000.0,52052000.0,,,,,,-52230000.0,,255573000.0,106969000.0,19283000.0,422112000.0,,-1163037000.0,,,,,,,,116525000.0,,,,,,,,,3002267000.0,,,,,-7968000.0,-76532000.0,-126933000.0,,,-89173000.0,,,,67837000.0,255573000.0,,,0.93,62307000.0,-2768000.0,224676000.0,,,,,,,,93797000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,,,,,,1190353000.0,1010945000.0,-17463000.0,,,,,,,,,,,,406070000.0,,,,37412000.0,329226000.0,,,,,,,,,,2982150000.0,,69526000.0,,3934426000.0,,,36088000.0,,,2923481000.0,36088000.0,,,1681900000.0,36088000.0,,,,,,,788960000.0,123684000.0,0.96,808185000.0,,,840000.0,,112508000.0,,,,,952276000.0,,204000.0,602749000.0,,899619000.0,-37978000.0,,,205542000.0,25542000.0,,,-135000.0,,36396000.0,128724000.0,,,,,,,,25542000.0,25542000.0,,37412000.0,,,30263000.0,,,,,556778000.0,21861000.0,,1860321000.0,57949000.0,,,,,,-48525000.0,,193389000.0,-84794000.0,20346000.0,550181000.0,,-1180589000.0,,,,,,,,-121754000.0,,,,,,,,,3040910000.0,,,,,1571000.0,-4721000.0,118051000.0,,,97387000.0,,,,76818000.0,193389000.0,,,0.96,24702000.0,-2528000.0,188779000.0,,,,,,,,104599000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,,,,,,1183443000.0,842881000.0,-17429000.0,,-3835000.0,,,,,,,,,,422565000.0,,,,37410000.0,398001000.0,,,,,,,,,,2979664000.0,,-57746000.0,,3949201000.0,,,33923000.0,,,3106320000.0,33923000.0,,,1686208000.0,33923000.0,,,,,,,410614000.0,196637000.0,0.91,495367000.0,,,232000.0,,304142000.0,,,,,969537000.0,,3113000.0,633589000.0,,870140000.0,-35854000.0,,,201364000.0,62415000.0,,,894000.0,,33283000.0,132366000.0,,,,,,,,62415000.0,62415000.0,,37410000.0,,,25542000.0,,,,,556054000.0,17055000.0,,1873548000.0,50978000.0,,,,,,-37505000.0,,334610000.0,92968000.0,19966000.0,672380000.0,,-1201079000.0,,,,,,,,174000.0,,,,,,,,,3074627000.0,,,,,-1572000.0,36873000.0,-20241000.0,,,-49222000.0,,,,68998000.0,334610000.0,,,0.91,28036000.0,-3536000.0,353466000.0,,,,,,,,97581000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
