,quarterlyNetIncomeCommonStockholders,annualBasicEPS,trailingTaxProvision,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualEndCashPosition,annualCurrentDebt,annualCurrentAccruedExpenses,quarterlyDilutedAverageShares,annualOtherCurrentAssets,annualBasicAverageShares,annualCostOfRevenue,quarterlyOtherNonCashItems,trailingOperatingIncome,annualAccountsPayable,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyCashDividendsPaid,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,trailingEndCashPosition,annualAccumulatedDepreciation,annualInvestmentsAndAdvances,quarterlyRetainedEarnings,quarterlyChangeInWorkingCapital,annualFreeCashFlow,quarterlyDeferredIncomeTax,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,annualOtherNonCurrentAssets,annualChangeInWorkingCapital,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyIncomeTaxPayable,annualTotalAssets,quarterlyOtherCurrentAssets,annualNetIncome,annualRetainedEarnings,quarterlyBasicEPS,annualDilutedAverageShares,quarterlyLongTermDebt,annualLongTermDebt,quarterlyChangeInInventory,annualBeginningCashPosition,annualAccountsReceivable,annualCurrentAssets,trailingNetOtherInvestingChanges,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,annualCommonStockIssuance,quarterlyGrossProfit,annualDilutedEPS,trailingRepurchaseOfCapitalStock,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,quarterlyOperatingExpense,annualOtherNonCashItems,quarterlyInvestmentsAndAdvances,trailingNetIncomeCommonStockholders,trailingChangeInAccountPayable,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualStockholdersEquity,quarterlyGoodwill,quarterlyNetIncome,trailingCommonStockIssuance,quarterlyNetIncomeContinuousOperations,annualTaxProvision,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyTaxProvision,annualInventory,trailingCashFlowFromContinuingFinancingActivities,annualStockBasedCompensation,quarterlyNetPPE,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyCashAndCashEquivalents,quarterlyCommonStockIssuance,trailingOtherIncomeExpense,annualCapitalStock,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualCurrentLiabilities,trailingChangeInInventory,annualOtherIntangibleAssets,annualIncomeTaxPayable,annualNonCurrentDeferredTaxesLiabilities,quarterlyBasicAverageShares,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,annualGrossProfit,trailingPurchaseOfBusiness,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualEbitda,annualNetPPE,annualPurchaseOfBusiness,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,trailingCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInInventory,quarterlyTotalAssets,trailingPretaxIncome,trailingNetIncome,annualGoodwill,trailingChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,trailingBeginningCashPosition,quarterlyTotalNonCurrentAssets,annualChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingCapitalExpenditure,quarterlyOtherShortTermInvestments,annualOtherNonCurrentLiabilities,annualGrossPPE,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyChangesInAccountReceivables,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,annualPretaxIncome,annualDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyAccountsPayable,annualRepaymentOfDebt,trailingGrossProfit,trailingChangeInWorkingCapital,annualOperatingIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,annualTotalRevenue,quarterlyBeginningCashPosition,annualPurchaseOfInvestment,trailingTotalRevenue,trailingDeferredIncomeTax,annualCapitalExpenditure,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualInvestingCashFlow,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
823046400,1400000.0,,,-3800000.0,0.0,,,,131764706.0,,,,300000.0,,,,,,-900000.0,,8500000.0,,,,,,80600000.0,-11300000.0,,0.0,,,,,,236000000.0,,,,-8500000.0,,,,,,257200000.0,121300000.0,151800000.0,4000000.0,188100000.0,,,,8800000.0,,,0.010625,,97100000.0,,-9200000.0,,,,,,-100000.0,,139000000.0,,,,,12800000.0,,,114700000.0,,,,8800000.0,,,,,4300000.0,86300000.0,,,1400000.0,,1400000.0,,,0.0,900000.0,,,,132100000.0,,-125100000.0,17700000.0,44700000.0,,900000.0,57400000.0,,,,,57400000.0,2500000.0,,10800000.0,,,,,,131764706.0,,2300000.0,,2100000.0,,,,38600000.0,,,,-4700000.0,-3800000.0,37700000.0,,,,322300000.0,,,,,,,134200000.0,,,12700000.0,,,,,29400000.0,,,,,,,,4500000.0,0.010625,97800000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
830822400,3500000.0,,,-2900000.0,0.0,,,,133333333.0,,,,,,,,,,-800000.0,,12600000.0,,,,,,83300000.0,7400000.0,,300000.0,,,,,,271400000.0,,,,13300000.0,,,,,,259500000.0,156000000.0,168500000.0,7700000.0,227000000.0,,,,8000000.0,,,0.02625,,97100000.0,,4600000.0,,,,,,-100000.0,,151400000.0,,,,,17100000.0,,,115400000.0,,,,9400000.0,,,,,4500000.0,89000000.0,,,3500000.0,,3500000.0,,,0.0,2300000.0,,,,130600000.0,,-128900000.0,18400000.0,40100000.0,,800000.0,69800000.0,,,,,69800000.0,2700000.0,,10800000.0,,,,,,133333333.0,,5800000.0,,2800000.0,,,,0.0,,,,16200000.0,-2900000.0,-800000.0,,,,360400000.0,,,,,,,133400000.0,,,17000000.0,,,,,12400000.0,,,,,,,,4900000.0,0.02625,128200000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
838771200,8200000.0,0.145625,,-7400000.0,0.0,0.0,10800000.0,,,9900000.0,132064000.0,600500000.0,,,122400000.0,,104700000.0,,-1000000.0,,20800000.0,,100000.0,,-130200000.0,,90600000.0,-900000.0,26200000.0,-1000000.0,,,,2900000.0,4700000.0,255100000.0,37400000.0,,,5900000.0,19200000.0,0.0,64000000.0,,,261600000.0,150400000.0,191200000.0,14900000.0,217000000.0,255100000.0,,351300000.0,9900000.0,19200000.0,90600000.0,,133333333.0,86300000.0,86300000.0,1400000.0,13400000.0,,217000000.0,,-3500000.0,0.0,,165100000.0,19200000.0,,,,26100000.0,0.145625,,104700000.0,,18100000.0,134300000.0,11200000.0,100000.0,,,,5300000.0,96200000.0,96200000.0,,8200000.0,,8200000.0,12600000.0,19300000.0,0.0,5200000.0,38700000.0,,,131400000.0,,-130200000.0,18400000.0,38700000.0,,1000000.0,64000000.0,,,,44500000.0,64000000.0,2500000.0,,10800000.0,150400000.0,,,,18400000.0,,,13400000.0,,2900000.0,75800000.0,,,100000.0,57700000.0,131400000.0,,13300000.0,-7400000.0,-11700000.0,,64000000.0,3500000.0,351300000.0,,,,,50500000.0,,134300000.0,,,17200000.0,,,0.0,261600000.0,-5900000.0,,,9600000.0,,31800000.0,-800000.0,,5900000.0,,122400000.0,,,,38400000.0,,,,3000000.0,676300000.0,0.0,,,,-18300000.0,17200000.0,,-18300000.0,,24400000.0,,,,,,,,,,,,,,
846720000,3200000.0,,,-9800000.0,0.0,,,,131282051.0,,,,100000.0,,,,,,-1000000.0,,11600000.0,,,,,,92800000.0,10500000.0,,800000.0,,,,,,294900000.0,,,,11300000.0,,,,,,270000000.0,189600000.0,186800000.0,6500000.0,252100000.0,,,,9600000.0,,,0.024375,,86300000.0,,-3600000.0,,,,,,-100000.0,,170900000.0,,,,,15900000.0,,,105300000.0,,,,9400000.0,,,,,4300000.0,98500000.0,,,3200000.0,,3200000.0,,,-1300000.0,2200000.0,,,,135600000.0,,-134400000.0,19100000.0,42300000.0,,1200000.0,73000000.0,,,,,73000000.0,2400000.0,,10800000.0,,,,,,131282051.0,,5400000.0,,5700000.0,,,,0.0,,,,19800000.0,-8500000.0,-1000000.0,,,,393400000.0,,,,,,,141300000.0,,,17400000.0,,,,,9000000.0,,,,,,,,5100000.0,0.024375,161400000.0,,,,,,,,,,64000000.0,,,,,,,,,,,,,,,,,,,,,,,
854668800,-1500000.0,,,-6900000.0,0.0,,,,133333333.0,,,,100000.0,,,,,,-1000000.0,,3800000.0,,,,,,90300000.0,-15800000.0,,900000.0,,,,,,273000000.0,,,,-17000000.0,,,,,,275300000.0,166800000.0,183900000.0,-1000000.0,223400000.0,,,,12700000.0,,,-0.01125,,86300000.0,,-6700000.0,,,,,,0.0,,176200000.0,,,,,7700000.0,,,106200000.0,,,,8700000.0,,,,,3900000.0,96000000.0,,,-1500000.0,,-1500000.0,,,-1300000.0,-1000000.0,,,,137100000.0,,-138200000.0,19900000.0,48900000.0,,900000.0,53700000.0,,,,,53700000.0,2400000.0,,10800000.0,,,,,,133333333.0,,-2500000.0,,8500000.0,,,,0.0,,,,-11400000.0,-5600000.0,-1000000.0,,,,369000000.0,,,,,,,145600000.0,,,13400000.0,,,,,-19200000.0,,,,,,,,4800000.0,-0.01125,142600000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
862358400,7900000.0,,,-8600000.0,0.0,,,,134468085.0,,,,0.0,,,,,,-1000000.0,,19100000.0,,,,,,97200000.0,-6900000.0,,-300000.0,,,,,,252200000.0,,,,-2000000.0,,,,,,271300000.0,146300000.0,180100000.0,14500000.0,203200000.0,,,,8300000.0,,,0.05875,,86300000.0,,-2600000.0,,,,,,0.0,,156900000.0,,,,,23200000.0,,,105900000.0,,,,8700000.0,,,,,4100000.0,102800000.0,,,7900000.0,,7900000.0,,,-1400000.0,5300000.0,,,,140100000.0,,-131200000.0,19600000.0,51600000.0,,900000.0,49200000.0,,,,,49200000.0,2300000.0,,10800000.0,,,,,,134468085.0,,13200000.0,,11700000.0,,,,0.0,,,,5200000.0,-7200000.0,-1000000.0,,,,355000000.0,,,,,,,151800000.0,,,17100000.0,,,,,-4600000.0,,,,,,,,4600000.0,0.05875,118400000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
870307200,3600000.0,0.099375,,-9100000.0,0.0,0.0,10800000.0,,,9300000.0,132064000.0,656600000.0,-7200000.0,,124600000.0,,95200000.0,,-1200000.0,,12900000.0,,0.0,,-135200000.0,,99500000.0,-11400000.0,-24800000.0,100000.0,,,,11600000.0,-23600000.0,244700000.0,37300000.0,,,-17100000.0,13100000.0,-4100000.0,20000000.0,,,278700000.0,149500000.0,170400000.0,7200000.0,194700000.0,244700000.0,,349800000.0,9300000.0,13100000.0,99500000.0,,132173913.0,75500000.0,75500000.0,-6700000.0,64000000.0,,194700000.0,,-4200000.0,0.0,,152600000.0,13100000.0,,,,17800000.0,0.099375,,95200000.0,,17100000.0,155100000.0,10600000.0,-7000000.0,,,,4900000.0,105100000.0,105100000.0,,3600000.0,,3600000.0,8700000.0,20200000.0,-100000.0,2300000.0,58300000.0,,,143500000.0,,-135200000.0,19700000.0,58300000.0,,700000.0,20000000.0,,,,5500000.0,20000000.0,2200000.0,,10800000.0,149500000.0,,,,19700000.0,,,5900000.0,,11600000.0,64700000.0,,,-10800000.0,47600000.0,143500000.0,,-8100000.0,-9000000.0,-12000000.0,,20000000.0,-19600000.0,349800000.0,,,,,-43900000.0,,155100000.0,,,14100000.0,,,0.0,278700000.0,-29100000.0,,,9300000.0,,21800000.0,1500000.0,,5700000.0,,124600000.0,,,,27400000.0,,,,3700000.0,721300000.0,0.0,,,,-30300000.0,14100000.0,,-34400000.0,,-15000000.0,,,,,,,,,,,,,,
878256000,5200000.0,,,-12800000.0,0.0,,,,134193548.0,,,,,,,,,,-1200000.0,,15200000.0,,,,,,103400000.0,3500000.0,,1800000.0,,,,,,270200000.0,,,,2700000.0,,,,,,291000000.0,173600000.0,168900000.0,10000000.0,205900000.0,,,,13600000.0,,,0.03875,,75500000.0,,8800000.0,,,,,,0.0,,150500000.0,,,,,18400000.0,,,96600000.0,,,,8400000.0,,,,,3200000.0,109100000.0,,,5200000.0,,5200000.0,,,0.0,3500000.0,,,,151500000.0,,-139500000.0,21100000.0,49400000.0,,700000.0,21000000.0,,,,,21000000.0,2100000.0,,10800000.0,,,,,,134193548.0,,8700000.0,,21900000.0,,,,0.0,,,,15500000.0,-12800000.0,-1700000.0,,,,379300000.0,,,,,,,173400000.0,,,17300000.0,,,,,900000.0,,,,,,,,5200000.0,0.03875,145500000.0,,,,,,,,,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,
886204800,-1000000.0,,,-10600000.0,0.0,,,,133333333.0,,,,,,,,,,-1300000.0,,5900000.0,,,,,,101200000.0,-22400000.0,,2300000.0,,,,,,232100000.0,,,,-25900000.0,,,,,,300900000.0,133600000.0,136800000.0,-200000.0,156600000.0,,,,13400000.0,,,-0.0075,,75500000.0,,-4000000.0,,,,,,0.0,,127300000.0,,,,,9500000.0,,,98500000.0,,,,9700000.0,,,,,3600000.0,106900000.0,,,-1000000.0,,-1000000.0,,,0.0,-700000.0,,,,157300000.0,,-143600000.0,23000000.0,53500000.0,,700000.0,3200000.0,,,,,3200000.0,2100000.0,,20100000.0,,,,,,133333333.0,,-1700000.0,,25100000.0,,,,100000.0,,,,-15300000.0,-10600000.0,8000000.0,,,,339000000.0,,,,,,,182400000.0,,,14100000.0,,,,,-17800000.0,,,,,,,,6000000.0,-0.0075,99400000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
893894400,3000000.0,,,-9000000.0,0.0,,,,133333333.0,,,,,,,,,,-1200000.0,,14300000.0,,,,,,103000000.0,3800000.0,,2000000.0,,,,,,219600000.0,,,,9200000.0,,,,,,306600000.0,119200000.0,134200000.0,7600000.0,142700000.0,,,,17300000.0,,,0.0225,,75500000.0,,1900000.0,,,,,,0.0,,116200000.0,,,,,18000000.0,,,100400000.0,,,,10400000.0,,,,,3700000.0,109100000.0,,,3000000.0,,3000000.0,,,-3000000.0,2300000.0,,,,158300000.0,,-148300000.0,24900000.0,51600000.0,,-400000.0,3600000.0,,,,,3600000.0,2100000.0,,15600000.0,,,,,,133333333.0,,5300000.0,,27700000.0,,,,-700000.0,,,,15200000.0,-6000000.0,-5800000.0,,,,328700000.0,,,,,,,186000000.0,,,16200000.0,,,,,500000.0,,,,,,,,6700000.0,0.0225,87400000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
901843200,8000000.0,0.115,,-18600000.0,0.0,0.0,16800000.0,,,12900000.0,132064000.0,518800000.0,,,109100000.0,,96000000.0,,-1300000.0,-2000000.0,21700000.0,,0.0,,-152700000.0,,109700000.0,7700000.0,-11500000.0,500000.0,,,,22200000.0,-7400000.0,235600000.0,38100000.0,,,2500000.0,15200000.0,3700000.0,2600000.0,,,326000000.0,139600000.0,149700000.0,15200000.0,154400000.0,235600000.0,,349900000.0,12900000.0,15200000.0,109700000.0,,133953488.0,70300000.0,70300000.0,-4300000.0,20000000.0,,154400000.0,,-5000000.0,100000.0,,124700000.0,15200000.0,,,,25000000.0,0.115,,96000000.0,,13700000.0,195500000.0,9800000.0,,,,,3300000.0,114300000.0,114300000.0,,8000000.0,,8000000.0,9700000.0,24400000.0,3700000.0,4600000.0,55800000.0,,,173300000.0,,-152700000.0,25600000.0,55800000.0,,-700000.0,2600000.0,,,,38200000.0,2600000.0,2000000.0,,16800000.0,139600000.0,,,,25600000.0,,,12600000.0,,22200000.0,70800000.0,,,600000.0,57100000.0,173300000.0,,22800000.0,-20300000.0,-5200000.0,,2600000.0,2400000.0,349900000.0,,,,,-17400000.0,,195500000.0,,,13700000.0,,,100000.0,326000000.0,-1000000.0,,,8400000.0,,24900000.0,6600000.0,,6500000.0,,109100000.0,,,,32700000.0,,,,500000.0,589600000.0,0.0,-5000000.0,,,-49700000.0,13700000.0,,-51000000.0,,-4700000.0,,,,,,,,,,,,,,
909792000,2600000.0,,,-4200000.0,0.0,,,,130000000.0,,,,-1400000.0,,,,,,-1300000.0,,11800000.0,,,,,,111000000.0,-5300000.0,,-200000.0,,,,,,239100000.0,,,,-3500000.0,,,,,,330700000.0,143500000.0,141000000.0,5800000.0,159200000.0,,,,13500000.0,,,0.02,,70300000.0,,4600000.0,,,,,,0.0,,124900000.0,,,,,16100000.0,,,95600000.0,,,,10300000.0,,,,,4300000.0,115500000.0,,,2600000.0,,2600000.0,,,600000.0,1700000.0,,,,173800000.0,,-156900000.0,25300000.0,51300000.0,,400000.0,2800000.0,,,,,2800000.0,1900000.0,,21300000.0,,,,,,130000000.0,,4300000.0,,21600000.0,,,,0.0,,,,1300000.0,-4800000.0,3200000.0,,,,354600000.0,,,,,,,195400000.0,,,16000000.0,,,,,200000.0,,,,,,,,6000000.0,0.02,106200000.0,,,,,,,,,,2600000.0,,,,,,,,,,,,,,,,,,,,,,,
917740800,-1800000.0,,,-4300000.0,0.0,,,,130909091.0,,,,-200000.0,,,,,,-1300000.0,,9300000.0,,,,,,107900000.0,-4300000.0,,-1200000.0,,,,,,227100000.0,,,,-900000.0,,,,,,335800000.0,123300000.0,118800000.0,2700000.0,145700000.0,,,,15600000.0,,,-0.01375,,79300000.0,,2000000.0,,,,,,-100000.0,,103600000.0,,,,,15200000.0,,,103800000.0,,,,12500000.0,,,,,5900000.0,112100000.0,,,-1800000.0,,-1800000.0,,,800000.0,-1200000.0,,,,174000000.0,,-161800000.0,24600000.0,43500000.0,,-3600000.0,2800000.0,,,,,2800000.0,2000000.0,,13700000.0,,,,,,130909091.0,,-3000000.0,,19500000.0,,,,0.0,,,,4200000.0,-5100000.0,100000.0,,,,339200000.0,,,,,,,193500000.0,,,11400000.0,,,,,0.0,,,,,,,,6600000.0,-0.01375,98200000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
925430400,8800000.0,,,-7200000.0,0.0,,,,134095238.0,,,,-400000.0,,,,,,-1400000.0,,17800000.0,,,,,,115300000.0,-1400000.0,,1100000.0,,,,,,260900000.0,,,,1400000.0,,,,,,343400000.0,157300000.0,141500000.0,10700000.0,186300000.0,,,,13900000.0,,,0.065625,,79100000.0,,-9500000.0,,,,,,-100000.0,,117300000.0,,,,,24200000.0,,,103600000.0,,,,13500000.0,,,,,6500000.0,119800000.0,,,8800000.0,,8800000.0,,,800000.0,5900000.0,,,,177100000.0,,-166300000.0,24600000.0,58700000.0,,6000000.0,3500000.0,,,,,3500000.0,2000000.0,,13700000.0,,,,,,134095238.0,,14700000.0,,17300000.0,,,,0.0,,,,9400000.0,-8000000.0,-1600000.0,,,,380700000.0,,,,,,,194400000.0,,,17100000.0,,,,,700000.0,,,,,,,,7100000.0,0.065625,126500000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
933379200,10300000.0,0.15125,,-8300000.0,4200000.0,4200000.0,13700000.0,,,12200000.0,132064000.0,429800000.0,,,144300000.0,,81200000.0,,-1300000.0,,25200000.0,,0.0,,-171300000.0,,124300000.0,14300000.0,20700000.0,0.0,,-1100000.0,,15300000.0,3300000.0,262100000.0,129200000.0,,,23700000.0,19900000.0,2900000.0,4200000.0,,,352200000.0,180900000.0,196700000.0,18500000.0,194800000.0,262100000.0,,391000000.0,12200000.0,19900000.0,124300000.0,,133565217.0,56600000.0,56600000.0,3800000.0,2600000.0,,194800000.0,,-5300000.0,0.0,,85400000.0,19900000.0,,,,111300000.0,0.15125,,81200000.0,,102800000.0,196200000.0,92800000.0,,,,,86100000.0,128900000.0,128900000.0,,10300000.0,,10300000.0,13200000.0,26400000.0,700000.0,6800000.0,54900000.0,,,180900000.0,,-171300000.0,24600000.0,54900000.0,,500000.0,4200000.0,,,100000.0,47600000.0,4200000.0,1900000.0,,13700000.0,180900000.0,,,,24600000.0,,,17100000.0,,15300000.0,168200000.0,,,0.0,65400000.0,180900000.0,,32700000.0,-9000000.0,-23800000.0,,4200000.0,900000.0,391000000.0,,,,,1600000.0,,196200000.0,,,22900000.0,,,0.0,352200000.0,700000.0,,,7800000.0,,33100000.0,-300000.0,,6700000.0,,144300000.0,,,,39000000.0,-1100000.0,,100000.0,2000000.0,598000000.0,0.0,,,,-26900000.0,22900000.0,,-24000000.0,,-22100000.0,,,,,,,,,,,,,,
941328000,3200000.0,,,-5200000.0,10800000.0,,,,131282051.0,,,,,,,,,,-1400000.0,,12400000.0,,,,,,126200000.0,4400000.0,,-200000.0,,,,,,283100000.0,,,,7200000.0,,,,,,358100000.0,201600000.0,200600000.0,6000000.0,217500000.0,,,,12400000.0,,,0.024375,,56600000.0,,4900000.0,,,,,,0.0,,160100000.0,,,,,40500000.0,,,81500000.0,,,,34500000.0,,,,,28100000.0,131000000.0,,,3200000.0,,3200000.0,,,800000.0,2100000.0,,,,182400000.0,,-175700000.0,24900000.0,50000000.0,,600000.0,10800000.0,,,,,10800000.0,1600000.0,,13700000.0,,,,,,131282051.0,,5300000.0,,14200000.0,,,,0.0,,,,13200000.0,-6000000.0,-1400000.0,,,,414100000.0,,,,,,,196600000.0,,,19800000.0,,,,,6600000.0,,,,,,,,6400000.0,0.024375,168100000.0,,,,,-800000.0,,100000.0,,,4200000.0,,,,,,,,,,,,,,,,,,,,,,,
949276800,-4900000.0,,,-4900000.0,6900000.0,,,,132064000.0,,,,,,,,,,-1400000.0,,200000.0,,,,,,119900000.0,5000000.0,,-300000.0,,,,,,300400000.0,,,,1800000.0,,,,,,360000000.0,227100000.0,218400000.0,-6800000.0,230100000.0,,,,17900000.0,,,-0.036875,,48000000.0,,-3500000.0,,,,,,0.0,,212900000.0,,,,,5500000.0,,,73300000.0,,,,12300000.0,,,,,5300000.0,125200000.0,,,-4900000.0,,-4900000.0,,,0.0,-3200000.0,,,,182200000.0,,-177800000.0,25300000.0,53500000.0,,-100000.0,6900000.0,,,,,6900000.0,1500000.0,,18000000.0,,,,,,132064000.0,,-8100000.0,,13300000.0,,,,-4300000.0,,,,6700000.0,-4900000.0,-5700000.0,,,,425600000.0,,,,,,,195500000.0,,,14700000.0,,,,,-3900000.0,,,,,,,,7000000.0,-0.036875,194400000.0,,,,,-300000.0,,100000.0,,,10800000.0,,,,,,,,,,,,,,,,,,,,,,,
957052800,8171000.0,,,-3372000.0,4619000.0,,,,131312000.0,,,,-2790000.0,,,,,,-1409000.0,,20970000.0,,,,,,126626000.0,-6758000.0,,-246000.0,,,,,,306744000.0,,,,181000.0,,,,,,364458000.0,223091000.0,256940000.0,14362000.0,236161000.0,,,,14492000.0,,,0.0625,,58024000.0,,-11081000.0,,,,,,0.0,,229850000.0,,,,,27090000.0,,,83653000.0,,,,12728000.0,,,,,6120000.0,125118000.0,,,8171000.0,,8171000.0,,,1200000.0,5274000.0,,,,182221000.0,,-182237000.0,25629000.0,64605000.0,,320000.0,4619000.0,,,,,4619000.0,1402000.0,,13738000.0,,,,,,131312000.0,,13445000.0,,13480000.0,,,,-7968000.0,,,,4753000.0,-4572000.0,-3656000.0,,,,431862000.0,,,,,,,195701000.0,,,19856000.0,,,,,-2275000.0,,,,,,,,6581000.0,0.0625,189497000.0,,,,,66000.0,,87000.0,,,6900000.0,,,,,,,,,,,,,,,,,,,,,,,
965001600,4951000.0,0.08875,,-6671000.0,3628000.0,3628000.0,13738000.0,,,16911000.0,129040000.0,802392000.0,,,223870000.0,,68040000.0,,-1284000.0,,20658000.0,,-764000.0,,-184628000.0,,130293000.0,10274000.0,27543000.0,-3384000.0,,862000.0,,21949000.0,12916000.0,334781000.0,136770000.0,-7224000.0,,18362000.0,11445000.0,2400000.0,3628000.0,,,359937000.0,266741000.0,289951000.0,13143000.0,267104000.0,334781000.0,,464362000.0,16911000.0,11445000.0,130293000.0,,131282051.0,42857000.0,42857000.0,7078000.0,4194000.0,,267104000.0,,-5493000.0,0.0,,176294000.0,11445000.0,,,,113657000.0,0.08875,,68040000.0,,109274000.0,197258000.0,100514000.0,,,,,92999000.0,129581000.0,129581000.0,,4951000.0,,4951000.0,7189000.0,27496000.0,400000.0,2997000.0,56599000.0,,,175309000.0,,-184628000.0,25183000.0,56599000.0,,-3875000.0,3628000.0,,,87000.0,46804000.0,3628000.0,1493000.0,,13738000.0,266741000.0,,,,25183000.0,,,7948000.0,,21949000.0,163554000.0,,,-20000.0,54280000.0,175309000.0,,22151000.0,-3789000.0,-16471000.0,,3628000.0,-2603000.0,464362000.0,,,,,-566000.0,,197258000.0,,,29133000.0,,,0.0,359937000.0,-991000.0,,,5914000.0,0.0,18634000.0,-4130000.0,,7515000.0,,223870000.0,,,,26784000.0,862000.0,,87000.0,-2997000.0,965946000.0,4619000.0,-3282000.0,,,-19261000.0,29133000.0,,-20143000.0,,-27227000.0,,,,,,,,,,,,,,
972950400,20412000.0,,,-6202000.0,33595000.0,,,,120816000.0,,,,,,,,,,-1359000.0,,40139000.0,,,,,,149346000.0,11312000.0,,369000.0,,,,,,359216000.0,,,,32425000.0,,,,,,364887000.0,291513000.0,325963000.0,33587000.0,308830000.0,,,,14850000.0,,,0.16875,,42857000.0,,195000.0,,,,,,0.0,,278851000.0,,,,,47112000.0,,,67703000.0,,,,13525000.0,,,,,6973000.0,147518000.0,,,20412000.0,,20412000.0,,,-1049000.0,13382000.0,,,,176027000.0,,-188860000.0,24846000.0,56404000.0,,1067000.0,33595000.0,,,,,33595000.0,1436000.0,,13738000.0,,,,,,120816000.0,,33794000.0,,21877000.0,,,,-50000.0,,,,37578000.0,-5153000.0,-1409000.0,,,,506734000.0,,,,,,,197904000.0,,,40449000.0,,,,,29967000.0,,,,,,,,6552000.0,0.16875,237326000.0,,,,,-254000.0,,87000.0,,,3628000.0,,,,,,,,,,,,,,,,,,,,,,,
