,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingOperatingExpense,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingCapitalExpenditure,quarterlyGrossPPE,annualOtherNonCurrentAssets,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyBasicAverageShares,annualRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualCurrentAssets,trailingNetIncomeContinuousOperations,annualChangesInAccountReceivables,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyStockBasedCompensation,trailingNetIncomeCommonStockholders,annualNetOtherFinancingCharges,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyEbitda,quarterlyChangeInAccountPayable,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTotalRevenue,trailingRepurchaseOfCapitalStock,quarterlyOperatingExpense,quarterlyGrossProfit,quarterlyChangeInInventory,trailingCommonStockIssuance,trailingFreeCashFlow,quarterlyOtherNonCashItems,annualTotalNonCurrentAssets,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingChangeInAccountPayable,annualGrossProfit,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyDilutedEPS,annualChangeInWorkingCapital,quarterlyPurchaseOfBusiness,annualOtherCurrentAssets,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyNetPPE,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,annualChangeInInventory,quarterlyCapitalExpenditure,trailingTaxProvision,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualPurchaseOfBusiness,annualFreeCashFlow,annualCostOfRevenue,trailingOtherNonCashItems,annualBeginningCashPosition,annualNetIncome,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,trailingSaleOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyOperatingCashFlow,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,annualOtherNonCashItems,annualBasicAverageShares,trailingNetIncome,quarterlyOtherCurrentLiabilities,annualStockholdersEquity,trailingPurchaseOfInvestment,annualLongTermDebt,quarterlyCurrentAccruedExpenses,trailingChangeInInventory,trailingStockBasedCompensation,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyDilutedAverageShares,annualDepreciationAndAmortization,quarterlyCommonStockIssuance,quarterlyCostOfRevenue,annualRetainedEarnings,quarterlyGoodwill,annualInventory,annualBasicEPS,trailingChangeInWorkingCapital,quarterlyLongTermDebt,annualGoodwill,quarterlyNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualPurchaseOfInvestment,annualCommonStockIssuance,quarterlyOtherIncomeExpense,annualCapitalStock,annualStockBasedCompensation,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyInventory,annualOperatingIncome,annualOtherIncomeExpense,annualAccountsPayable,annualOperatingCashFlow,trailingOperatingIncome,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashAndCashEquivalents,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,annualChangeInAccountPayable,trailingRepaymentOfDebt,quarterlyCapitalStock,annualEndCashPosition,quarterlyBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,annualEbitda,trailingTotalRevenue,trailingChangeInCashSupplementalAsReported,quarterlyPurchaseOfInvestment,annualGrossPPE,quarterlyChangesInAccountReceivables,quarterlyInterestExpense,quarterlyCurrentDebt,trailingEndCashPosition,quarterlyBasicEPS,annualCashAndCashEquivalents,trailingPretaxIncome,annualNetOtherInvestingChanges,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualDilutedAverageShares,annualIncomeTaxPayable,quarterlyNetIncomeCommonStockholders,annualPretaxIncome,annualDilutedEPS,quarterlyOtherIntangibleAssets,quarterlyFreeCashFlow,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingOtherIncomeExpense,quarterlyInvestmentsAndAdvances,trailingBasicEPS,annualOtherShortTermInvestments,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,trailingNetOtherFinancingCharges,trailingDilutedEPS,annualCashDividendsPaid,quarterlyCashDividendsPaid,trailingDilutedAverageShares,trailingInterestExpense,trailingResearchAndDevelopment,annualInvestmentsAndAdvances
865036800,,,,,,,1224600000.0,,,,,,,,148709677.0,,13500000.0,,,,,,,46400000.0,467800000.0,,,,,,990500000.0,0.0,,,94900000.0,,,,,0.0,-67100000.0,,,210300000.0,287100000.0,-86400000.0,,,-8300000.0,,824200000.0,609100000.0,,,192200000.0,,227400000.0,,,0.3,,,,,74100000.0,28000000.0,742300000.0,980100000.0,637900000.0,,,-2000000.0,76800000.0,,-67100000.0,,-244500000.0,,,,,,,,,200000.0,,17700000.0,69400000.0,,46100000.0,46100000.0,,,,,,141300000.0,,,,,,,,,153666667.0,,4200000.0,350800000.0,,,,,,209700000.0,,,,,,0.0,,,,,750600000.0,,,,,,,,4800000.0,,,4800000.0,18100000.0,,,,,,,0.0,,,,,,,,2700000.0,,,0.31,,,,,5900000.0,836500000.0,,,46100000.0,,,16800000.0,2300000.0,1002800000.0,1827000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
872985600,,,,,-297500000.0,,1336900000.0,7500000.0,,888600000.0,810800000.0,-255800000.0,-7800000.0,,,,19500000.0,,,778800000.0,,,,46000000.0,449800000.0,195000000.0,142700000.0,,,0.0,1075200000.0,0.0,,800000.0,157500000.0,,8800000.0,,,0.0,-125000000.0,2691400000.0,,286700000.0,420000000.0,41100000.0,,,15500000.0,1105200000.0,778800000.0,592500000.0,,1209900000.0,262500000.0,,216300000.0,808800000.0,117500000.0,,-84600000.0,,46000000.0,,130500000.0,49000000.0,823800000.0,1081100000.0,946300000.0,195000000.0,,-8200000.0,133300000.0,-153600000.0,-127100000.0,,-255800000.0,,,-120000000.0,1481500000.0,,3900000.0,195000000.0,,-100000.0,,17900000.0,132900000.0,-295400000.0,81500000.0,81500000.0,,1884000000.0,-2900000.0,151162791.0,,142700000.0,1075200000.0,,198400000.0,,,,,592500000.0,,77800000.0,3100000.0,526300000.0,823800000.0,,709400000.0,1.29,,198400000.0,,,,,14600000.0,0.0,,,,,709400000.0,321300000.0,0.0,449800000.0,177500000.0,,1081100000.0,,4700000.0,,4700000.0,4700000.0,24200000.0,216300000.0,16600000.0,,,,0.0,0.0,118600000.0,399100000.0,,,,1336900000.0,,2800000.0,,,,4700000.0,,0.0,,7500000.0,808800000.0,152343750.0,,81500000.0,312500000.0,1.28,16600000.0,5800000.0,1105200000.0,1884000000.0,0.0,17900000.0,,,,,,,,,,,,,,,,,,,,,,,
880848000,,,,,,,1419600000.0,,,,,,,,153225806.0,,-4900000.0,,,,,,,45200000.0,465300000.0,,,,,,1131800000.0,0.0,,,98300000.0,,,,,0.0,-70400000.0,,,221400000.0,300100000.0,-15400000.0,,,-5700000.0,,796900000.0,602900000.0,,,201800000.0,,219600000.0,,,0.31,,,,,76100000.0,28600000.0,871300000.0,1132000000.0,675300000.0,,,13600000.0,78700000.0,,-70400000.0,,-287600000.0,,,,,,,,,-300000.0,,16600000.0,56500000.0,,47500000.0,47500000.0,,,,,,137600000.0,,,,,,,,,153225806.0,,9000000.0,375200000.0,,,,,,203000000.0,,,,,,-100000.0,,,,,724900000.0,,,,,,,,4400000.0,,,4400000.0,19600000.0,,,,,,,4700000.0,,,,,,,,2500000.0,,,0.31,,,,,9000000.0,822500000.0,,,47500000.0,,,16400000.0,-13900000.0,1157400000.0,1954300000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
888624000,,,,,,,1463400000.0,,,,,,,,149565217.0,,-64600000.0,,,,,,,43000000.0,399200000.0,,,,,,1168600000.0,0.0,,,78600000.0,,,,,0.0,-55200000.0,,,216100000.0,274200000.0,5000000.0,,,2100000.0,,787300000.0,533300000.0,,,195600000.0,,278900000.0,,,0.22,,,,,55100000.0,20700000.0,905700000.0,1166900000.0,607100000.0,,,63300000.0,58100000.0,,-55200000.0,,-296500000.0,,,,,,,,,400000.0,,15100000.0,-7600000.0,,34400000.0,34400000.0,,,,,,134100000.0,,,,,,,,,156363636.0,,2500000.0,332900000.0,,,,,,263800000.0,,,,,,0.0,,,,,719800000.0,,,,,,,,4800000.0,,,4800000.0,20500000.0,,,,,,,0.0,,,,,,,,3000000.0,,,0.23,,,,,10300000.0,812200000.0,,,34400000.0,,,16300000.0,-62800000.0,1193500000.0,1980800000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
896572800,,,,,,,1570000000.0,,,,,,,,154000000.0,,39900000.0,,,,,,,59600000.0,466100000.0,,,,,,1224700000.0,0.0,,,112900000.0,,,,,0.0,-173700000.0,,,243000000.0,333500000.0,-24800000.0,,,-17800000.0,,853300000.0,634600000.0,,,220600000.0,,351400000.0,,,0.35,,,,,86200000.0,32300000.0,877700000.0,1243600000.0,743700000.0,,,76400000.0,90500000.0,,-173700000.0,,-326400000.0,,,,,,,,,1100000.0,,13400000.0,98400000.0,,53900000.0,53900000.0,,,,,,168500000.0,,,,,,,,,154000000.0,,7500000.0,410200000.0,,,,,,338000000.0,,,,,,-100000.0,,,,,768500000.0,,,,,,,,5900000.0,,,5900000.0,22400000.0,,,,,,,0.0,,,,,,,,4200000.0,,,0.35,,,,,58100000.0,986000000.0,,,53900000.0,,,55700000.0,-75300000.0,1357400000.0,2210700000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
904521600,,,,,-437200000.0,,1778500000.0,22200000.0,,1067400000.0,970800000.0,-351000000.0,20200000.0,-23400000.0,,-28700000.0,72500000.0,,,1117100000.0,,,,99500000.0,683400000.0,227900000.0,176400000.0,,,100000.0,1302100000.0,0.0,,2000000.0,189300000.0,,18200000.0,,,6600000.0,-137900000.0,3242900000.0,,386900000.0,542100000.0,-12100000.0,,,600000.0,1631000000.0,1117100000.0,859800000.0,,1449800000.0,352800000.0,,586200000.0,1446000000.0,136200000.0,,42900000.0,,99500000.0,,146700000.0,54600000.0,1051700000.0,1427500000.0,1216900000.0,227900000.0,,-81200000.0,155200000.0,-47300000.0,-137900000.0,,-351000000.0,,,-70100000.0,1793100000.0,,4700000.0,227900000.0,,800000.0,,41100000.0,219800000.0,-437200000.0,92100000.0,92100000.0,,2748100000.0,-20800000.0,151933333.0,,176400000.0,1302100000.0,,545100000.0,,,,,859800000.0,,96600000.0,8700000.0,674800000.0,1051700000.0,,966600000.0,1.5,,545100000.0,,,,,27700000.0,0.0,,,,,966600000.0,382400000.0,-100000.0,683400000.0,367100000.0,,1427500000.0,,6600000.0,,6600000.0,6600000.0,34100000.0,586200000.0,181300000.0,,,,6600000.0,0.0,72100000.0,479000000.0,,,,1778500000.0,,8500000.0,,,,6600000.0,,0.0,,22200000.0,1446000000.0,153986486.0,,92100000.0,364100000.0,1.48,181300000.0,81900000.0,1631000000.0,2748100000.0,100000.0,41100000.0,,,,,,,,,,,,,,,,,,,,,,,
912384000,,,,,,,1941200000.0,,,,,,,-50300000.0,150882353.0,,-25200000.0,,,,,,,86200000.0,659900000.0,,,,,,1303600000.0,0.0,,,118000000.0,,,,,7100000.0,-190700000.0,,,315000000.0,404700000.0,-38400000.0,,,-13500000.0,,1138000000.0,854400000.0,,,286700000.0,,782200000.0,,,0.34,,,,,81300000.0,30000000.0,1103000000.0,1574500000.0,900900000.0,,,150300000.0,89700000.0,,-190700000.0,,-366700000.0,,,,,,,,,400000.0,,37100000.0,40900000.0,,51300000.0,51300000.0,,,,,,194500000.0,,,,,,,,,150882353.0,,500000.0,496200000.0,,,,,,745100000.0,,,,,,100000.0,,,,,1005000000.0,,,,,,,,7100000.0,,,7100000.0,28300000.0,,,,,,,6600000.0,,,,,,,,8500000.0,,,0.34,,,,,47500000.0,1636600000.0,,,51300000.0,,,180200000.0,-149800000.0,1802200000.0,2940200000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,
920160000,,,,,,,1995700000.0,,,,,,,-27200000.0,150000000.0,,-87100000.0,,,,,,,103000000.0,634900000.0,,,,,,1319300000.0,0.0,,,95700000.0,,,,,6300000.0,-74400000.0,,,314600000.0,381900000.0,-28000000.0,,,22400000.0,,1145100000.0,845400000.0,,,286200000.0,,929600000.0,,,0.24,,,,,57000000.0,21000000.0,1139000000.0,1600200000.0,852500000.0,,,73900000.0,67300000.0,,-74400000.0,,-395500000.0,,,,,,,,,-700000.0,,90200000.0,-300000.0,,36000000.0,36000000.0,,,,,,210500000.0,,,,,,,,,150000000.0,,6800000.0,470600000.0,,,,,,839400000.0,,,,,,-100000.0,,,,,995800000.0,,,,,,,,6300000.0,,,6300000.0,28400000.0,,,,,,,7100000.0,,,,,,,,10200000.0,,,0.24,,,,,68200000.0,1775000000.0,,,36000000.0,,,280800000.0,-74700000.0,1949200000.0,3094300000.0,-100000.0,,,,,,,,,,,,,,,,,,,,,,,,
928108800,,,,,,,1997500000.0,,,,,,,-53500000.0,150512821.0,,23600000.0,,,,,,,103400000.0,714600000.0,,,,,,1326500000.0,0.0,,,135300000.0,,,,,5800000.0,-61000000.0,,,335600000.0,439900000.0,-95700000.0,,,-7800000.0,,1236900000.0,977600000.0,,,304600000.0,,926400000.0,,,0.39,,,,,93100000.0,34400000.0,1197800000.0,1581700000.0,970200000.0,,,-45200000.0,104300000.0,,-61000000.0,,-415800000.0,,,,,,,,,-600000.0,,80700000.0,105600000.0,,58700000.0,58700000.0,,,,,,263000000.0,,,,,,,,,150512821.0,,2100000.0,530300000.0,,,,,,845700000.0,,,,,,-100000.0,,,,,1091500000.0,,,,,,,,5800000.0,,,5800000.0,31000000.0,,,,,,,6300000.0,,,,,,,,11100000.0,,,0.39,,,,,98500000.0,1904000000.0,,,58700000.0,,,313400000.0,44600000.0,1993600000.0,3230500000.0,-100000.0,,,,,,,,,,,,,,,,,,,,,,,,
936057600,,,,,-428300000.0,,2089100000.0,83900000.0,,1426800000.0,1298300000.0,-450600000.0,42900000.0,-103600000.0,,-234600000.0,-20200000.0,,,1225100000.0,,,,63600000.0,757400000.0,244800000.0,243200000.0,,,400000.0,1323800000.0,0.0,,-700000.0,212600000.0,,45300000.0,,,5900000.0,-102200000.0,4116400000.0,,461600000.0,633400000.0,-39500000.0,,,-1000000.0,2059700000.0,1225100000.0,1000600000.0,,1860000000.0,420800000.0,,960400000.0,1961000000.0,143000000.0,,-108900000.0,,63600000.0,,156300000.0,57600000.0,1296500000.0,1638500000.0,1392700000.0,244800000.0,,-58800000.0,171800000.0,-201600000.0,-102200000.0,,-450600000.0,,,-120900000.0,2256400000.0,,6600000.0,244800000.0,,200000.0,,72100000.0,161200000.0,-428300000.0,98700000.0,98700000.0,,3284800000.0,100000.0,149268293.0,,243200000.0,1323800000.0,,888300000.0,,,,,1000600000.0,,128500000.0,2200000.0,759300000.0,1296500000.0,,1129700000.0,1.64,,888300000.0,,,,,11600000.0,-100000.0,1500000.0,,,,1129700000.0,433200000.0,-100000.0,757400000.0,307400000.0,,1638500000.0,,5900000.0,,5900000.0,5900000.0,40800000.0,960400000.0,337300000.0,,,1500000.0,5900000.0,5800000.0,120200000.0,561700000.0,,,,2089100000.0,,15400000.0,,,,5900000.0,,0.0,,83900000.0,1961000000.0,150184049.0,,98700000.0,387800000.0,1.63,337300000.0,59000000.0,2059700000.0,3284800000.0,500000.0,72100000.0,,,,,,,,,,,,,,,,,,,,,,,
943920000,,,,,,,2159100000.0,,,,,,,-151900000.0,140000000.0,,-60900000.0,,,,,,1225500000.0,55400000.0,730500000.0,,,,,,1225500000.0,0.0,,,135800000.0,,,,,6700000.0,-65300000.0,,,345900000.0,451600000.0,-51100000.0,,,900000.0,,1276100000.0,990900000.0,,,315800000.0,,1150100000.0,,,0.4,,,,,91100000.0,35100000.0,,1675700000.0,1006500000.0,,,39900000.0,105700000.0,,-65300000.0,,-483400000.0,,,,,,,,,800000.0,,67500000.0,26100000.0,,56000000.0,56000000.0,,,,,,260400000.0,,,,,,,,,140000000.0,,1200000.0,554900000.0,,,,,,1082600000.0,,,,,,0.0,,,,,1180800000.0,,,,,,,,6700000.0,,,6700000.0,30100000.0,,,,,,,5900000.0,,,,,,,,14600000.0,,,0.4,,,,,79500000.0,2141000000.0,,,56000000.0,,,335200000.0,-39200000.0,2090400000.0,3366500000.0,-3600000.0,,,,,,,,,,,,,,,,,,,,,,,,
951782400,,,,,,,2200600000.0,,,,,,,-67400000.0,139642857.0,,-3000000.0,,,,,,1200200000.0,58000000.0,691200000.0,,,,,,1200200000.0,-4000000.0,,,111000000.0,,,,,6800000.0,-55400000.0,,,339300000.0,419400000.0,33400000.0,,,9300000.0,,1231100000.0,1002400000.0,,,308400000.0,,1141700000.0,,,0.28,,,,,63600000.0,24500000.0,,1699900000.0,924200000.0,,,-20700000.0,80100000.0,,-60700000.0,,-500700000.0,,,,,,,,,100000.0,,67500000.0,76300000.0,,39100000.0,39100000.0,,,,,,263100000.0,,,,,,,,,139642857.0,,3300000.0,504800000.0,,,,,,1074200000.0,,,,,,0.0,,,,,1147400000.0,,,,,,,,6800000.0,,,6800000.0,30900000.0,,,,,,,6700000.0,,,,,,,,16500000.0,48100000.0,,0.28,,,,,80100000.0,2144100000.0,,,39100000.0,,,333200000.0,15600000.0,2113200000.0,3344300000.0,3700000.0,,,,,,,,,,,,,,,,,,,,,,,,
959731200,,,,,,,2248057000.0,,,,,,,-157208000.0,134424000.0,,11372000.0,,,,,,1145572000.0,50330000.0,659019000.0,,,,,,1145572000.0,-113000.0,,,159809000.0,,,,,6821000.0,-53157000.0,,,356359000.0,483043000.0,14211000.0,,,2397000.0,,1208339000.0,919170000.0,,,323234000.0,,1278067000.0,,,0.5,,,,,109265000.0,42000000.0,,1720274000.0,1059415000.0,,,-60960000.0,126684000.0,,-54144000.0,,-527783000.0,,,,,,,,,3000.0,,62656000.0,114120000.0,,67265000.0,67265000.0,,,,,,260151000.0,,,,,,,,,134424000.0,,3177000.0,576372000.0,,,,,,1215411000.0,,,,,,0.0,,,,,1133182000.0,,,,,,,,6821000.0,,,6821000.0,33081000.0,,,,,,,6800000.0,,,,,,,,17419000.0,,,0.5,,,,,82984000.0,2197237000.0,,,67265000.0,,,331212000.0,59976000.0,2134470000.0,3342809000.0,-100000.0,,,,,,,,,,,,,,,,,,,,,,,,
967680000,,,,,-249657000.0,,2320376000.0,63504000.0,,1495090000.0,1368290000.0,-561936000.0,39338000.0,-263417000.0,,-639925000.0,127710000.0,,,1186780000.0,,,-4468000.0,49426000.0,788825000.0,267590000.0,245719000.0,,,10610000.0,992179000.0,-350000.0,,1051000.0,232294000.0,,76830000.0,,,6969000.0,-68492000.0,4482696000.0,,453593000.0,653168000.0,24204000.0,,,,2146438000.0,1186780000.0,1034544000.0,,2007110000.0,420874000.0,,1306495000.0,2341039000.0,167600000.0,,75182000.0,,49426000.0,,171220000.0,66000000.0,1564118000.0,1758440000.0,1492645000.0,267590000.0,,-227800000.0,199575000.0,20715000.0,-69513000.0,,-561936000.0,,,263303000.0,2475586000.0,,5918000.0,267590000.0,,148000.0,,56558000.0,296440000.0,-242349000.0,105220000.0,105220000.0,,3333218000.0,,132945000.0,,245719000.0,992179000.0,,1249937000.0,,,,,1034544000.0,,126800000.0,-2222000.0,839477000.0,1564118000.0,,1108978000.0,2.01,,1249937000.0,,,,,5455000.0,0.0,1543000.0,,,,1108978000.0,512020000.0,0.0,788825000.0,512960000.0,,1758440000.0,-4468000.0,6969000.0,,6969000.0,6969000.0,32719000.0,1306495000.0,324494000.0,,,1543000.0,6969000.0,6821000.0,-269560000.0,638820000.0,,,,2320376000.0,,28355000.0,,,,6969000.0,,-4463000.0,,63504000.0,2341039000.0,133869000.0,,105220000.0,435190000.0,2.0,324494000.0,226927000.0,2146438000.0,3333218000.0,10610000.0,56558000.0,,,,,,,,,,,,,,,,,,,,,,,
975542400,,,,,,,2339830000.0,,,,,,,-154640000.0,116717000.0,,-56673000.0,,,,,,,0.0,791611000.0,,,,,,895851000.0,-18469000.0,,,141232000.0,,,,,7041000.0,-34018000.0,,,365261000.0,476029000.0,-71021000.0,,,,,1256358000.0,1047374000.0,,,334797000.0,,1466483000.0,,,0.46,,,,,87788000.0,34000000.0,1617906000.0,1749414000.0,1063566000.0,,,6511000.0,110768000.0,,-55048000.0,,-590416000.0,,,,,,,,,72000.0,,58105000.0,27579000.0,,53788000.0,53788000.0,,,,,,34259000.0,,,,221504000.0,,,24772000.0,,117050000.0,,1543000.0,587537000.0,,324470000.0,,,,1408378000.0,,,,,,0.0,,,,,1179999000.0,,,,,,,,7041000.0,,,7041000.0,30464000.0,,,,,,,6969000.0,,,,,,,,22980000.0,,,0.46,,,,,31346000.0,2513857000.0,,,53788000.0,,,,-27469000.0,2153350000.0,3409708000.0,1167000.0,,,,,,,,,,,,,,,,,,,,,,,,
983318400,,,,,,,2371747000.0,,,,,,,-50072000.0,113908000.0,,-96572000.0,,,,,,,0.0,659284000.0,,,,,,878573000.0,4226000.0,,,108059000.0,,,,,7110000.0,-31556000.0,,,350832000.0,428112000.0,20838000.0,,,,,1238392000.0,937163000.0,,,320053000.0,,1575389000.0,,,0.28,,,,,51736000.0,20000000.0,1649642000.0,1756108000.0,973999000.0,,,65682000.0,77280000.0,,-38023000.0,,-615639000.0,,,,,,,,,69000.0,,55344000.0,-34057000.0,,31736000.0,31736000.0,,,,,,53217000.0,,,,224662000.0,,,22984000.0,,114496000.0,,3006000.0,545887000.0,,322446000.0,,,,1520045000.0,,,,,,0.0,,,,,1159161000.0,,,,,,,,7110000.0,,,7110000.0,30779000.0,,,,,,,7041000.0,,,,,,,,25544000.0,,,0.28,,,,,22844000.0,2512552000.0,,,31736000.0,,,,-72080000.0,2152733000.0,3391125000.0,1081000.0,,,,,,,,,,,,,,,,,,,,,,,,
991267200,,,,,,,2414098000.0,,,,,,,-56878000.0,112364000.0,,118684000.0,,,,,,,0.0,782007000.0,,,,,,889646000.0,9091000.0,,,158317000.0,,,,,7188000.0,-33530000.0,,,385163000.0,513029000.0,-55781000.0,,,,,1293616000.0,1111821000.0,,,354712000.0,,1445699000.0,,,0.56,,,,,104025000.0,40500000.0,1713167000.0,1770310000.0,1139957000.0,,,-179052000.0,127866000.0,,-44234000.0,,-643788000.0,,,,,,,,,78000.0,,52970000.0,212660000.0,,63525000.0,63525000.0,,,,,,89018000.0,,,,240796000.0,,,22581000.0,,113037000.0,,3579000.0,626928000.0,,320424000.0,,,,1392729000.0,,,,,,0.0,,,,,1214942000.0,,,,,,,,7188000.0,,,7188000.0,30451000.0,,,,,,,7110000.0,,,,,,,,23841000.0,,,0.57,,,,,11319000.0,2557520000.0,,,63525000.0,,,,168426000.0,2153550000.0,3447166000.0,1563000.0,,,,,,,,,,,,,,,,,,,,,,,,
999216000,,,,,-169296000.0,,2372311000.0,7575000.0,,1498909000.0,1498909000.0,-661868000.0,-46981000.0,-104507000.0,,-366097000.0,63303000.0,,,1328511000.0,,,-7219000.0,40768000.0,945666000.0,175526000.0,28835000.0,,,3063000.0,866213000.0,7704000.0,292153000.0,317000.0,238105000.0,,100665000.0,,,7286000.0,-23039000.0,4818185000.0,,397653000.0,596119000.0,-58200000.0,,,,2104001000.0,1328511000.0,1266654000.0,,2013289000.0,489347000.0,,1299645000.0,2566299000.0,111500000.0,,28742000.0,,40768000.0,,43477000.0,17000000.0,825196000.0,1710443000.0,1640663000.0,175526000.0,,-229618000.0,198466000.0,-164164000.0,-31991000.0,,-661868000.0,,,289641000.0,2804896000.0,,6969000.0,175526000.0,,98000.0,,74243000.0,252755000.0,-122143000.0,26477000.0,26477000.0,,3432512000.0,,112834000.0,,28835000.0,866213000.0,,1225402000.0,292153000.0,,,19135000.0,1266654000.0,,131333000.0,40282000.0,1044544000.0,825196000.0,305390000.0,1242896000.0,1.56,,1225402000.0,305390000.0,,,,48410000.0,0.0,1195000.0,,19135000.0,,1242896000.0,514380000.0,-126689000.0,945666000.0,458937000.0,,1710443000.0,-7219000.0,7286000.0,,7286000.0,7286000.0,39639000.0,1299645000.0,,,,1195000.0,7286000.0,7188000.0,-336477000.0,645713000.0,,,,2372311000.0,,28300000.0,,,,7286000.0,,2552000.0,,7575000.0,2566299000.0,113801000.0,,26477000.0,287026000.0,1.54,,220764000.0,2104001000.0,3432512000.0,-748000.0,74243000.0,,,,,,,,,,,,,,,,,,,,,,,
1007078400,,,,,,,2386253000.0,,,,,,,-69447000.0,107984000.0,,-114968000.0,,,,,,910268000.0,0.0,894928000.0,,,,,,910268000.0,474000.0,,,183673000.0,,,,,7285000.0,-14728000.0,,,360632000.0,516136000.0,-82541000.0,,,,,1416383000.0,1241770000.0,,,360632000.0,,1352814000.0,,,0.76,,,,,136077000.0,52000000.0,,1698124000.0,1176052000.0,,,7565000.0,155504000.0,,-16211000.0,,-688129000.0,,,,,,,,,-1000.0,,72172000.0,7162000.0,,84077000.0,84077000.0,,,,,,48324000.0,,,,298518000.0,,,31110000.0,,110605000.0,,21938000.0,659916000.0,,305390000.0,,,,1280642000.0,,,,,,0.0,,,,,1325437000.0,,,,,,,,7285000.0,,,7285000.0,28169000.0,,,,,,,7286000.0,,,,,,,,19427000.0,,,0.78,,,,,4362000.0,2594584000.0,,,84077000.0,,,,-9049000.0,2088469000.0,3504852000.0,-166000.0,,,,,,,,,,,,,,,,,,,,,,,,
1014854400,,,,,,,2392543000.0,,,,,,,-99764000.0,106846000.0,,24064000.0,,,,,,891600000.0,0.0,838092000.0,,,,,,891600000.0,276000.0,,,149073000.0,,,,,7228000.0,4813000.0,,,353751000.0,474900000.0,16555000.0,,,,,1350012000.0,1206581000.0,,,353751000.0,,1323267000.0,,,0.58,,,,,102871000.0,39100000.0,,1682335000.0,1081311000.0,,,-117874000.0,121149000.0,,-24411000.0,,-710208000.0,,,,,,,,,-28000.0,,71325000.0,113033000.0,,63771000.0,63771000.0,,,,,,67707000.0,,,,300782000.0,,,17959000.0,,109797000.0,,8131000.0,606411000.0,,305390000.0,,,,1251942000.0,,,,,,0.0,,,,,1273420000.0,,,,,,,,7228000.0,,,7228000.0,27924000.0,,,,,,,7285000.0,,,,,,,,18278000.0,,,0.6,,,,,3860000.0,2529848000.0,,,63771000.0,,,,88622000.0,2071436000.0,3421448000.0,2459000.0,,,,,,,,,,,,,,,,,,,,,,,,
