date,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,quarterlyEbitda,quarterlyPurchaseOfInvestment,annualNetOtherFinancingCharges,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingEndCashPosition,annualCashAndCashEquivalents,trailingTaxProvision,annualTaxProvision,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,annualCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyGrossProfit,annualCostOfRevenue,annualNetIncomeContinuousOperations,annualDilutedAverageShares,annualTotalRevenue,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualDeferredIncomeTax,quarterlyCurrentLiabilities,trailingFreeCashFlow,quarterlyGrossPPE,annualDilutedEPS,quarterlyCurrentAssets,annualCommonStockIssuance,annualOperatingExpense,annualOtherNonCurrentAssets,quarterlyOtherNonCashItems,annualAccumulatedDepreciation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,quarterlyRepurchaseOfCapitalStock,annualBasicAverageShares,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,trailingCostOfRevenue,annualChangeInWorkingCapital,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingNetOtherInvestingChanges,quarterlyRetainedEarnings,quarterlyDilutedEPS,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,trailingOperatingExpense,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualRetainedEarnings,trailingNetIncomeCommonStockholders,trailingNetIncome,annualTotalAssets,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,annualNetIncomeCommonStockholders,quarterlyLongTermDebt,annualNetIncome,annualAccountsReceivable,annualBeginningCashPosition,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyBasicAverageShares,annualFreeCashFlow,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,quarterlyRepaymentOfDebt,annualStockholdersEquity,annualOtherNonCashItems,annualOtherCurrentAssets,quarterlyOtherCurrentAssets,annualLongTermDebt,trailingStockBasedCompensation,annualCurrentLiabilities,annualStockBasedCompensation,quarterlyBasicEPS,quarterlyCurrentDebt,annualInventory,quarterlyCapitalExpenditure,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyCurrentDeferredRevenue,quarterlyInventory,trailingOperatingCashFlow,trailingOtherIncomeExpense,quarterlyInvestmentsAndAdvances,annualCapitalStock,trailingOtherNonCashItems,quarterlyOtherIncomeExpense,annualPurchaseOfBusiness,annualNetPPE,quarterlyOperatingExpense,annualGrossProfit,quarterlyPretaxIncome,annualOperatingCashFlow,quarterlyPurchaseOfBusiness,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingCashFlow,annualOtherIntangibleAssets,trailingPurchaseOfBusiness,quarterlyChangeInCashSupplementalAsReported,annualEbitda,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,quarterlyNetPPE,annualBasicEPS,trailingChangeInCashSupplementalAsReported,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,annualGrossPPE,annualGoodwill,annualNetOtherInvestingChanges,trailingInterestExpense,annualOtherCurrentLiabilities,quarterlyDilutedAverageShares,trailingPretaxIncome,annualInterestExpense,annualPretaxIncome,trailingChangesInAccountReceivables,annualPurchaseOfInvestment,annualRepaymentOfDebt,quarterlyTotalAssets,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,trailingChangeInWorkingCapital,annualOtherIncomeExpense,annualInvestingCashFlow,annualCapitalExpenditure,trailingGrossProfit,annualAccountsPayable,trailingInvestingCashFlow,quarterlyOtherIntangibleAssets,trailingOperatingIncome,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,quarterlyAccountsPayable,trailingTotalRevenue,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingRepaymentOfDebt,annualOperatingIncome,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyChangeInInventory,trailingDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyOtherShortTermInvestments,trailingCashDividendsPaid,trailingChangeInInventory,annualCashDividendsPaid,trailingDilutedEPS,annualChangeInAccountPayable,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingCommonStockIssuance,annualChangeInInventory,annualOtherShortTermInvestments,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.419984000,7498000.0,536055000.0,-73362000.0,-8276000.0,-42545000.0,-224602000.0,1382029000.0,,1382029000.0,,4630000.0,-46775000.0,1571855000.0,,543122000.0,4504514000.0,,47485000.0,-188414000.0,127222000.0,444252000.0,4919969000.0,-104450000.0,198874019.0,6866964000.0,,-70010000.0,,-17664000.0,2010781000.0,,1550776000.0,-0.49,2267691000.0,,1799303000.0,100420000.0,-12526000.0,-855439000.0,2493733000.0,4504514000.0,,198874019.0,,4768000.0,-14356000.0,,-140308000.0,251907000.0,3799000.0,,-1042603000.0,,2267691000.0,,,,1479037000.0,419301000.0,536055000.0,1127603000.0,-1042603000.0,,,5988361000.0,1296954000.0,-13157000.0,-96467000.0,2015915000.0,-90807000.0,419301000.0,1299184000.0,-186456000.0,-216002000.0,,126472000.0,3720670000.0,1330160000.0,352154000.0,2493733000.0,27161000.0,-8759000.0,1296954000.0,-1830000.0,11396000.0,11396000.0,2015915000.0,,2010781000.0,39029000.0,,47485000.0,12824000.0,-42014000.0,26117000.0,,240864000.0,,368143000.0,-9412000.0,-855439000.0,196759000.0,-10389000.0,100420000.0,543122000.0,12824000.0,,,127222000.0,2004000.0,,-138928000.0,-229843000.0,695337000.0,491027000.0,1946995000.0,-210890000.0,269409000.0,-169992000.0,,196759000.0,1382029000.0,283241000.0,1052193000.0,,23729000.0,374635000.0,5112000.0,,10332000.0,695337000.0,-0.49,,82845000.0,179349000.0,3720670000.0,1550776000.0,1479037000.0,-19378000.0,,10332000.0,,,106312000.0,-99820000.0,,-19600000.0,-253773000.0,5988361000.0,241227000.0,27161000.0,,-144806000.0,-384294000.0,-142937000.0,,732259000.0,,1052193000.0,,111411000.0,,1358300000.0,2004000.0,1382029000.0,1382029000.0,1382029000.0,,4768000.0,732259000.0,,-70010000.0,,147692000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,9497000.0,,44123000.0,-3913000.0,,-50583000.0,1606658000.0,,,,,-24423000.0,1120312000.0,,,4949849000.0,,,-62168000.0,,399023000.0,,,,,,,,,2506981000.0,,1546259000.0,,2653113000.0,,,,-898000.0,,,,,,,,,,,311593000.0,4371000.0,,-1100882000.0,-0.31,,,,,1421618000.0,434543000.0,544471000.0,721289000.0,,,,,1195948000.0,-1426000.0,,1968771000.0,,,,-58279000.0,-66526000.0,200155435.0,,,,314545000.0,2442868000.0,111894000.0,-8682000.0,,,,38069000.0,,,,,-0.31,64104000.0,,-29365000.0,25363000.0,,,,,-14160000.0,-870467000.0,195387000.0,-19200000.0,553556000.0,1081883000.0,,,,,,,-17560000.0,,,423446000.0,,-65781000.0,,-19792000.0,,,,342546000.0,,,224629000.0,,745000.0,,22221000.0,675792000.0,,,,-47700000.0,3685288000.0,,,,,,200155435.0,,,,,,,6338401000.0,313181000.0,,,,,,,,,1034322000.0,,84541000.0,,1382029000.0,2009000.0,1606658000.0,,1606658000.0,,,794302000.0,,-114478000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,8065000.0,,139343000.0,-7110000.0,,-113358000.0,1525819000.0,,,,,44926000.0,1765777000.0,,,5268951000.0,,,11951000.0,,486678000.0,,,,,,,,,2727280000.0,,1609705000.0,,2752748000.0,,,,2010000.0,,,,,,,,,,,-102191000.0,-5786000.0,,-1085826000.0,0.06,,,,,1619123000.0,524227000.0,635490000.0,1279099000.0,,,,,1251396000.0,-14904000.0,,1973173000.0,,,,15056000.0,20212000.0,200767811.0,,,,326839000.0,2541671000.0,128346000.0,-8488000.0,,,,46897000.0,,,,,0.06,57289000.0,,-37979000.0,25650000.0,,,,,-8826000.0,-907942000.0,194607000.0,-7840000.0,485274000.0,1201446000.0,,,,,,,5452000.0,,,441752000.0,,25122000.0,,-60475000.0,,,,14608000.0,,,-80839000.0,,4910000.0,,24248000.0,701763000.0,,,,-74358000.0,3960768000.0,,,,,,208778589.0,,,,,,,6713516000.0,-23371000.0,,,,,,,,,1154608000.0,,88571000.0,,1606658000.0,2016000.0,1525819000.0,,1525819000.0,,,808807000.0,,-87931000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,8032000.0,,242857000.0,-6107000.0,,-63183000.0,1061383000.0,,,,,157578000.0,2622917000.0,,,4717561000.0,,,78931000.0,,648595000.0,,,,,,,,,2131764000.0,,1604708000.0,,2296595000.0,,,,1522000.0,,,,,,,,,,,-589887000.0,-5766000.0,,-996777000.0,0.38,,,,,1629510000.0,631344000.0,785861000.0,1974322000.0,,,,,1331438000.0,-8787000.0,,1993963000.0,,,,89049000.0,104382000.0,201392591.0,,,,361975000.0,2585797000.0,135972000.0,-5740000.0,,,,48477000.0,,,,,0.39,42131000.0,,-30162000.0,25844000.0,,,,,-4534000.0,-885185000.0,208758000.0,1244000.0,477832000.0,521648000.0,,,,,,,-14235000.0,,,491017000.0,,117959000.0,,-24234000.0,,,,-379730000.0,,,-464436000.0,,13577000.0,,33192000.0,719523000.0,,,,-110048000.0,3968759000.0,,,,,,208738780.0,,,,,,,6265354000.0,-409892000.0,,,,,,,,,1141894000.0,,99054000.0,,1525819000.0,2019000.0,1061383000.0,,1061383000.0,,,748932000.0,,-94234000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,7767000.0,529651000.0,80152000.0,-4868000.0,-46456000.0,-63861000.0,1303125000.0,,1303125000.0,,22122000.0,-31766000.0,1736725000.0,,618640000.0,4709322000.0,,42352000.0,-94402000.0,81811000.0,514962000.0,5196473000.0,-15769000.0,200973485.0,7245731000.0,,-111657000.0,,-9611000.0,2101206000.0,,1626220000.0,-0.33,2288315000.0,,1902943000.0,111127000.0,3891000.0,-894938000.0,2608116000.0,4709322000.0,,200973485.0,,6128000.0,-67235000.0,,-141331000.0,239154000.0,-2430000.0,,-1075111000.0,,2288315000.0,,,,1604315000.0,452600000.0,529651000.0,1221763000.0,-1075111000.0,,,6156241000.0,1236953000.0,-1599000.0,-65687000.0,2002662000.0,-32508000.0,452600000.0,1382029000.0,-78334000.0,-73837000.0,,157711000.0,3867926000.0,1397908000.0,394549000.0,2608116000.0,34703000.0,-40659000.0,1236953000.0,6525000.0,20240000.0,20240000.0,2002662000.0,,2101206000.0,33361000.0,,42352000.0,14388000.0,-44985000.0,26024000.0,,-36469000.0,,397241000.0,-18936000.0,-894938000.0,199472000.0,-10673000.0,111127000.0,618640000.0,14388000.0,,,81811000.0,2020000.0,,-14266000.0,-121778000.0,731282000.0,546728000.0,2049258000.0,-70947000.0,300202000.0,-17277000.0,,199472000.0,1303125000.0,322778000.0,1147080000.0,,241742000.0,506475000.0,2890000.0,,15589000.0,731282000.0,-0.33,,-78904000.0,164871000.0,3867926000.0,1626220000.0,1604315000.0,-26716000.0,,15589000.0,,,102881000.0,6353000.0,,-21998000.0,-63569000.0,6156241000.0,277793000.0,34703000.0,,-40609000.0,-290985000.0,-142491000.0,,721548000.0,,1147080000.0,,125075000.0,,1061383000.0,2020000.0,1303125000.0,1303125000.0,1303125000.0,,6128000.0,721548000.0,,-111657000.0,,146315000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,8923000.0,,71360000.0,-5165000.0,,-85744000.0,1699281000.0,,,,,-32129000.0,1207716000.0,,,5522516000.0,,,-57854000.0,,423513000.0,,,,,,,,,2926237000.0,,1650212000.0,,2966254000.0,,,,7212000.0,,,,,,,,,,,463960000.0,-1698000.0,,-1120919000.0,-0.29,,,,,1619552000.0,480681000.0,620142000.0,784203000.0,,,,,1184388000.0,-6520000.0,,1992851000.0,,,,-44518000.0,-55954000.0,201696142.0,,,,336181000.0,2596279000.0,135308000.0,-9764000.0,,,,38631000.0,,,,,-0.29,43990000.0,,-30681000.0,25432000.0,,,,,-43525000.0,-927422000.0,204032000.0,-53289000.0,464058000.0,1354101000.0,,,,,,,7978000.0,,,455642000.0,,-49027000.0,,-48543000.0,,,,517398000.0,,,396156000.0,,6927000.0,,29082000.0,722790000.0,,,,-16878000.0,3960920000.0,,,,,,201696142.0,,,,,,,6927174000.0,486717000.0,,,,,,,,,1154520000.0,,94955000.0,,1303125000.0,2023000.0,1699281000.0,,1699281000.0,,,878922000.0,,-112905000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,8221000.0,,162575000.0,-8343000.0,,-133666000.0,1512099000.0,,,,,73880000.0,2179258000.0,,,5627644000.0,,,26449000.0,,573570000.0,,,,,,,,,3023434000.0,,1662253000.0,,2969952000.0,,,,-168000.0,,,,,,,,,,,-145351000.0,-1010000.0,,-1083176000.0,0.13,,,,,1670676000.0,634562000.0,778101000.0,1605688000.0,,,,,1188507000.0,1816000.0,,1985190000.0,,,,37741000.0,36461000.0,201896009.0,,,,374826000.0,2604210000.0,127887000.0,-8876000.0,,,,43548000.0,,,,,0.13,44918000.0,,-48199000.0,25284000.0,,,,,-7672000.0,-949441000.0,198617000.0,-15805000.0,510567000.0,1347953000.0,,,,,,,-7379000.0,,,499690000.0,,41867000.0,,-87283000.0,,,,-6423000.0,,,-187182000.0,,5406000.0,,38653000.0,712812000.0,,,,-154792000.0,4073474000.0,,,,,,208601733.0,,,,,,,7043426000.0,-54622000.0,,,,,,,,,1179419000.0,,95424000.0,,1699281000.0,2024000.0,1512099000.0,,1512099000.0,,,813809000.0,,-136404000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,8093000.0,,276696000.0,-5120000.0,,-40764000.0,1039706000.0,,,,,191539000.0,3170416000.0,,,4897981000.0,,,102503000.0,,742413000.0,,,,,,,,,2280997000.0,,1694877000.0,,2407205000.0,,,,-5315000.0,,,,,,,,,,,-658957000.0,-11388000.0,,-972100000.0,0.49,,,,,1671629000.0,785418000.0,905729000.0,2428003000.0,,,,,1280758000.0,-4037000.0,,1984511000.0,,,,111079000.0,132761000.0,202118412.0,,,,414412000.0,2616984000.0,125040000.0,-10155000.0,,,,48798000.0,,,,,0.51,46693000.0,,-40860000.0,25249000.0,,,,,-35384000.0,-974287000.0,198660000.0,-40606000.0,489489000.0,518678000.0,,,,,,,-20330000.0,,,550874000.0,,146585000.0,,4133000.0,,,,-391459000.0,,,-472393000.0,,13824000.0,,34314000.0,720590000.0,,,,-173673000.0,4009824000.0,,,,,,217690217.0,,,,,,,6417029000.0,-432319000.0,,,,,,,,,1128116000.0,,104862000.0,,1512099000.0,2027000.0,1039706000.0,,1039706000.0,,,775583000.0,,-144273000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,7486000.0,589327000.0,47852000.0,-10294000.0,-158707000.0,-166303000.0,1526591000.0,,1526591000.0,,28029000.0,-37090000.0,1797544000.0,,804973000.0,5414750000.0,,53317000.0,-118108000.0,82032000.0,532730000.0,6082708000.0,20297000.0,202076243.0,8354934000.0,,-176707000.0,,-7891000.0,2460344000.0,,1745311000.0,-0.23,2673551000.0,,2077162000.0,120285000.0,1563000.0,-993775000.0,2954406000.0,5414750000.0,,202076243.0,,5506000.0,-146128000.0,,82190000.0,422538000.0,6205000.0,,-1073457000.0,,2673551000.0,,,,1747088000.0,568936000.0,589327000.0,1264814000.0,-1073457000.0,,,6764266000.0,1126016000.0,2871000.0,-47010000.0,2259736000.0,2942000.0,568936000.0,1303125000.0,-101360000.0,-92971000.0,,417429000.0,4090715000.0,1548450000.0,421998000.0,2954406000.0,36775000.0,-578036000.0,1126016000.0,3292000.0,31677000.0,31677000.0,2259736000.0,,2460344000.0,32723000.0,,53317000.0,15114000.0,-60321000.0,30541000.0,,99212000.0,,403651000.0,-72126000.0,-993775000.0,197811000.0,208912000.0,120285000.0,804973000.0,15114000.0,,,82032000.0,2034000.0,,-24210000.0,-240546000.0,751536000.0,569820000.0,2272226000.0,-91099000.0,597490000.0,-108853000.0,,197811000.0,1526591000.0,477974000.0,1180797000.0,,486885000.0,558483000.0,1872000.0,,15754000.0,751536000.0,-0.23,,223466000.0,199215000.0,4090715000.0,1745311000.0,1747088000.0,-5870000.0,,15754000.0,,,106506000.0,48326000.0,,-28922000.0,-606831000.0,6764266000.0,417653000.0,36775000.0,,-42805000.0,-426477000.0,-180061000.0,,781505000.0,,1180797000.0,,108410000.0,,1039706000.0,2034000.0,1526591000.0,1526591000.0,1526591000.0,,5506000.0,781505000.0,,-176707000.0,,195064000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,7936000.0,,85356000.0,-10608000.0,,-75027000.0,2227555000.0,,,,,-22025000.0,1413181000.0,,,6482950000.0,,,-45570000.0,,487681000.0,,,,,,,,,3539331000.0,,1801614000.0,,3601449000.0,,,,3613000.0,,,,,,,,,,,697530000.0,-1203000.0,,-1106450000.0,-0.22,,,,,1724113000.0,584638000.0,707811000.0,925500000.0,,,,,1116743000.0,-838000.0,,2258820000.0,,,,-32993000.0,-47770000.0,203730897.0,,,,383308000.0,2943619000.0,143277000.0,-11775000.0,,,,49463000.0,,,,,-0.22,59943000.0,,-58881000.0,26010000.0,,,,,-14919000.0,-1019448000.0,203206000.0,-5066000.0,526264000.0,1796015000.0,,,,,,,5841000.0,,,509706000.0,,-41249000.0,,-15308000.0,,,,760701000.0,,,700964000.0,,6521000.0,,51141000.0,782166000.0,,,,-6558000.0,4222068000.0,,,,,,203730897.0,,,,,,,7823517000.0,701820000.0,,,,,,,,,1189525000.0,,100595000.0,,1526591000.0,2047000.0,2227555000.0,,2227555000.0,,,924421000.0,,-165231000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,8165000.0,,214336000.0,-7601000.0,,-96913000.0,2216812000.0,,,,,113548000.0,2818693000.0,,,6794203000.0,,,62641000.0,,675819000.0,,,,,,,,,3836657000.0,,1873443000.0,,3984278000.0,,,,13608000.0,,,,,,,,,,,-148520000.0,-6740000.0,,-1024972000.0,0.29,,,,,1754974000.0,865107000.0,1000778000.0,2142874000.0,,,,,1226639000.0,-7667000.0,,2249157000.0,,,,81478000.0,80555000.0,204688374.0,,,,434385000.0,2957546000.0,155788000.0,-62432000.0,,,,52019000.0,,,,,0.31,66430000.0,,-69726000.0,27927000.0,,,,,-23217000.0,-1056070000.0,205770000.0,-19099000.0,527791000.0,1737491000.0,,,,,,,3887000.0,,,562271000.0,,90539000.0,,-19520000.0,,,,42938000.0,,,-10743000.0,,9984000.0,,49929000.0,817373000.0,,,,-275517000.0,4267148000.0,,,,,,213879152.0,,,,,,,8251426000.0,-26788000.0,,,,,,,,,1167010000.0,,95870000.0,,2227555000.0,2054000.0,2216812000.0,,2216812000.0,,,982029000.0,,-136134000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,7820000.0,,310434000.0,-3948000.0,,-63559000.0,1801013000.0,,,,,201384000.0,3559418000.0,,,6195982000.0,,,114996000.0,,826492000.0,,,,,,,,,3212877000.0,,1937824000.0,,3563629000.0,,,,7971000.0,,,,,,,,,,,-670891000.0,-1958000.0,,-888579000.0,0.53,,,,,1764512000.0,991215000.0,1227613000.0,2732926000.0,,,,,1378974000.0,-1529000.0,,2240461000.0,,,,136393000.0,148770000.0,205287843.0,,,,475864000.0,2983105000.0,170318000.0,-10401000.0,,,,57225000.0,,,,,0.56,71674000.0,,-55892000.0,26627000.0,,,,,-6978000.0,-1093010000.0,202049000.0,-1498000.0,511657000.0,909037000.0,,,,,,,-1773000.0,,,625108000.0,,174455000.0,,-6138000.0,,,,-386377000.0,,,-415799000.0,,25685000.0,,51086000.0,844814000.0,,,,-112678000.0,4246895000.0,,,,,,223132186.0,,,,,,,7810524000.0,-442269000.0,,,,,,,,,1125912000.0,,109352000.0,,2216812000.0,2060000.0,1801013000.0,,1801013000.0,,,953467000.0,,-117866000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,18834000.0,875787000.0,-57250000.0,-3013000.0,-128209000.0,-92087000.0,1825322000.0,,1825322000.0,,-17154000.0,-202479000.0,2546156000.0,,925220000.0,6086119000.0,,347593000.0,-229713000.0,105271000.0,598665000.0,7748791000.0,7774000.0,204923740.0,10337448000.0,,-108542000.0,,-71539000.0,3577000000.0,,2013729000.0,-0.48,3152742000.0,,2498229000.0,147909000.0,6060000.0,-1127793000.0,2509119000.0,6086119000.0,,204923740.0,,9569000.0,-133020000.0,,128989000.0,250870000.0,-61638000.0,,-1079472000.0,,3152742000.0,,,,1754589000.0,725304000.0,875787000.0,1947491000.0,-1079472000.0,,,7504263000.0,1181196000.0,4976000.0,-97646000.0,1952366000.0,-6015000.0,725304000.0,1526591000.0,-190893000.0,-173781000.0,,373594000.0,4351521000.0,1907723000.0,614166000.0,2509119000.0,122876000.0,-26247000.0,1181196000.0,31252000.0,31308000.0,31308000.0,1952366000.0,,3577000000.0,42755000.0,,347593000.0,17467000.0,-64913000.0,26158000.0,,-127083000.0,,455534000.0,-83095000.0,-1127793000.0,137635000.0,-101420000.0,147909000.0,925220000.0,17467000.0,,,105271000.0,2069000.0,,-6758000.0,-73116000.0,885936000.0,801144000.0,2588657000.0,-233125000.0,623006000.0,-32150000.0,,137635000.0,1825322000.0,205744000.0,1098288000.0,,24309000.0,552876000.0,-59344000.0,,16829000.0,885936000.0,-0.48,,298731000.0,261733000.0,4351521000.0,2013729000.0,1754589000.0,-5058000.0,,16829000.0,,,106722000.0,-9380000.0,,,-110855000.0,7504263000.0,140831000.0,122876000.0,,1197000.0,-327586000.0,-249412000.0,,1034303000.0,,1098288000.0,,149717000.0,,1801013000.0,2069000.0,1825322000.0,1825322000.0,1825322000.0,,9569000.0,1034303000.0,,-108542000.0,,90428000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,10870000.0,,83468000.0,,,-88726000.0,2948783000.0,,,,,-5992000.0,1482384000.0,,,7745327000.0,,,-50291000.0,,550300000.0,,,,,,,,,4438713000.0,,2052874000.0,,4644690000.0,,,,26111000.0,,,,,,,,,,,691674000.0,,,-1113378000.0,-0.24,,,,,1772671000.0,783807000.0,1020621000.0,932084000.0,,,,,1137671000.0,5532000.0,,2747399000.0,,,,-33906000.0,-41028000.0,206728167.0,,,,434611000.0,3306614000.0,155998000.0,-321850000.0,,,,44164000.0,,,,,-0.24,119414000.0,,-71039000.0,29741000.0,,,,,-138582000.0,-1165973000.0,138517000.0,404150000.0,684820000.0,2039018000.0,,,,,,,406000.0,,,556292000.0,,-34144000.0,,-23219000.0,,,,775498000.0,,,1119961000.0,,6884000.0,,58825000.0,886901000.0,,,,-53080000.0,4472858000.0,,,,,,206728167.0,,,,,,,9117548000.0,704459000.0,,,,,,,,,1128466000.0,,87871000.0,,1828822000.0,2076000.0,2942407000.0,,2942407000.0,,,1200835000.0,,-92280000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,12076000.0,,220932000.0,,,-225669000.0,2300313000.0,,,,,134833000.0,2868315000.0,,,7547289000.0,,,52187000.0,,733208000.0,,,,,,,,,4206751000.0,,2080322000.0,,4263356000.0,,,,25166000.0,,,,,,,,,,,-466055000.0,,,-1044019000.0,0.24,,,,,1823948000.0,949422000.0,1180102000.0,2135107000.0,,,,,1163049000.0,-60209000.0,,2743104000.0,,,,69359000.0,83356000.0,207331781.0,,,,476438000.0,3340538000.0,169266000.0,-50800000.0,,,,59655000.0,,,,,0.25,84946000.0,,-57222000.0,35992000.0,,,,,-42012000.0,-1189883000.0,134974000.0,-89419000.0,869218000.0,1846156000.0,,,,,,,-6391000.0,,,598375000.0,,95155000.0,,-108238000.0,,,,-255672000.0,,,-648470000.0,,11799000.0,,60966000.0,890439000.0,,,,-175936000.0,4689453000.0,,,,,,215105119.0,,,,,,,8952809000.0,-312894000.0,,,,,,,,,1105848000.0,,89785000.0,,2948783000.0,2079000.0,2293264000.0,,2293264000.0,,,1034581000.0,,-125837000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,11369000.0,,335827000.0,,,-64461000.0,1909798000.0,,,,,244537000.0,3835246000.0,,,6960770000.0,,,151894000.0,,910890000.0,,,,,,,,,3608798000.0,,2143873000.0,,3881047000.0,,,,24465000.0,,,,,,,,,,,-620273000.0,,,-871336000.0,0.7,,,,,1835353000.0,1252585000.0,1409170000.0,2924356000.0,,,,,1317389000.0,13578000.0,,2731985000.0,,,,172683000.0,183197000.0,207614413.0,,,,524654000.0,3351972000.0,180626000.0,-18446000.0,,,,49764000.0,,,,,0.73,81832000.0,,-68628000.0,35993000.0,,,,,-33752000.0,-1230516000.0,130911000.0,-46605000.0,843454000.0,890783000.0,,,,,,,-10576000.0,,,666353000.0,,200228000.0,,-9411000.0,,,,-264250000.0,,,-390515000.0,,17031000.0,,66330000.0,913357000.0,,,,-316856000.0,4630652000.0,,,,,,216788983.0,,,,,,,8511699000.0,-332878000.0,,,,,,,,,1038488000.0,,99606000.0,,2300313000.0,2083000.0,1900305000.0,,1900305000.0,,,1160683000.0,,-134918000.0,,,,,,,,,,,,,,,,,,,,,,,,,
