date,quarterlyCurrentAssets,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,annualOperatingIncome,quarterlyRetainedEarnings,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,quarterlyOtherNonCashItems,annualOtherCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualResearchAndDevelopment,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingTotalRevenue,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentLiabilities,annualDilutedAverageShares,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualNetOtherInvestingChanges,annualDilutedEPS,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,quarterlyFreeCashFlow,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,annualCostOfRevenue,annualBasicAverageShares,annualNetIncome,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,quarterlyDilutedEPS,annualPretaxIncome,quarterlyTotalAssets,trailingOperatingIncome,annualFreeCashFlow,annualInvestmentsAndAdvances,annualSellingGeneralAndAdministration,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyGrossProfit,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualOtherNonCurrentAssets,annualCurrentAssets,annualOtherNonCashItems,annualStockholdersEquity,annualLongTermDebt,annualDepreciationAndAmortization,quarterlyOtherCurrentAssets,trailingPretaxIncome,annualTotalAssets,annualRetainedEarnings,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyAccountsReceivable,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyGoodwill,annualNetIncomeCommonStockholders,quarterlyInventory,quarterlyLongTermDebt,trailingNetIncomeCommonStockholders,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyChangeInInventory,quarterlyCurrentAccruedExpenses,quarterlyInvestingCashFlow,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,annualCommonStockIssuance,annualOtherIntangibleAssets,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,annualGrossProfit,quarterlyOperatingExpense,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,annualNetPPE,quarterlyBasicEPS,annualTotalNonCurrentAssets,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,annualEbitda,quarterlyStockholdersEquity,quarterlyBasicAverageShares,quarterlyBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,annualChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,annualGrossPPE,quarterlyCurrentDebt,quarterlyAccumulatedDepreciation,trailingChangeInCashSupplementalAsReported,annualBeginningCashPosition,annualPurchaseOfBusiness,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,trailingOtherNonCashItems,trailingOtherIncomeExpense,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,quarterlyDilutedAverageShares,quarterlyGrossPPE,trailingOperatingExpense,annualAccumulatedDepreciation,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,annualInvestingCashFlow,trailingInvestingCashFlow,trailingDeferredIncomeTax,quarterlyOperatingCashFlow,trailingCapitalExpenditure,annualCapitalExpenditure,annualBasicEPS,trailingSellingGeneralAndAdministration,annualPurchaseOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,trailingNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,annualChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyTotalRevenue,trailingInterestExpense,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyIncomeTaxPayable,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,trailingPurchaseOfBusiness,trailingStockBasedCompensation,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,annualNetOtherFinancingCharges,quarterlyNetPPE,annualStockBasedCompensation,annualChangeInCashSupplementalAsReported,trailingChangeInInventory,annualInventory,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyEbitda,quarterlyTaxProvision,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,trailingResearchAndDevelopment,quarterlyChangeInCashSupplementalAsReported,trailingChangeInWorkingCapital,annualCapitalStock,annualGoodwill,annualInterestExpense,trailingChangesInAccountReceivables,quarterlyCurrentDeferredRevenue,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualChangeInAccountPayable,annualSaleOfInvestment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,trailingBasicEPS,annualOtherShortTermInvestments,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,quarterlyOtherShortTermInvestments,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingChangeInAccountPayable
1970-01-01 00:00:00.599529600,160600000.0,,,42600000.0,105900000.0,,65500000.0,328200000.0,,2700000.0,,,,,,,0.0,65500000.0,12400000.0,127800000.0,62300000.0,32432432.0,103500000.0,,,,,0.74,33200000.0,24000000.0,,0.0,,215500000.0,32432432.0,24000000.0,,13600000.0,,36400000.0,264100000.0,,0.0,,59100000.0,,7000000.0,,,127800000.0,8700000.0,8700000.0,160600000.0,,136300000.0,57100000.0,,2700000.0,,264100000.0,105900000.0,,,,,62300000.0,,,24000000.0,57700000.0,57100000.0,,8400000.0,,,,,,,,,,,,,33200000.0,112700000.0,,,,0.0,94800000.0,,103500000.0,0.0,33200000.0,,,33200000.0,53600000.0,136300000.0,,,,,,,142900000.0,13600000.0,-48100000.0,,0.0,,,,,0.0,,,,,,,70100000.0,,142900000.0,,-48100000.0,,,,0.0,,,,,,0.74,,,,,,-192500000.0,48700000.0,,,,93100000.0,,,,,,,,,8400000.0,,,94800000.0,,,,57700000.0,48700000.0,,-192500000.0,,,,,,,,,6200000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.607305600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,,,,,,,,6800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,,,,,,,,,31940000.0,,,,,,,,,,,,,,,,,,,,,,,31940000.0,,,,,,,,,,,,,,,,,,,90400000.0,,,,,90400000.0,,,,,,,,,,,,,,,,,,,90400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.615168000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,,,,,,7200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,,,,,,,32086000.0,,,,,,,,,,,,,,,,,,,,,,,32086000.0,,,,,,,,,,,,,,,,,,,90600000.0,,,,,90600000.0,,,,,,,,,,,,,,,,,,,90600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.623116800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,5300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,32294000.0,,,,,,,,,,,,,,,,,,,,,,,32294000.0,,,,,,,,,,,,,,,,,,,78400000.0,,,,,78400000.0,,,,,,,,,,,,,,,,,,,78400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.631065600,194300000.0,,,41600000.0,127800000.0,31500000.0,124700000.0,355600000.0,,5300000.0,,,,,-19500000.0,,0.0,124700000.0,12400000.0,206700000.0,82000000.0,32682927.0,172400000.0,,,,1200000.0,0.82,18400000.0,26800000.0,,100000.0,-5000000.0,237200000.0,32682927.0,26800000.0,,7400000.0,,39200000.0,366700000.0,,1400000.0,,63900000.0,,7500000.0,,,206700000.0,8500000.0,8500000.0,194300000.0,100000.0,160000000.0,106100000.0,12900000.0,5300000.0,,366700000.0,127800000.0,,,,,82000000.0,,,26800000.0,88600000.0,106100000.0,,18500000.0,,,,,,,,,1900000.0,17800000.0,,,18400000.0,118400000.0,,,,4400000.0,146100000.0,,172400000.0,21700000.0,18400000.0,,,18400000.0,54500000.0,160000000.0,,,-9700000.0,,-8500000.0,,205600000.0,7400000.0,-59500000.0,,33200000.0,,,,,100000.0,,,,,17800000.0,,76800000.0,,205600000.0,,-59500000.0,,,1400000.0,-26700000.0,,,,,-20300000.0,0.82,,-7600000.0,,,,-217700000.0,43100000.0,,,31500000.0,96300000.0,,,,,,,,,18500000.0,,100000.0,146100000.0,,-14800000.0,,88600000.0,43100000.0,,-217700000.0,,,,,,,,,6900000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.638841600,203600000.0,,4000000.0,,127800000.0,,,,-100000.0,,,,,19300000.0,,,,124300000.0,,,84900000.0,,172600000.0,,-400000.0,,,,,,5800000.0,0.0,,,,,7300000.0,,0.22,,376200000.0,,,,,7300000.0,7300000.0,37300000.0,,209200000.0,26600000.0,,,,,,,180900000.0,,,,-800000.0,0.0,0.0,,,,,,,105800000.0,,18500000.0,,,,-1400000.0,,-4300000.0,71900000.0,,,,11000000.0,,,,23300000.0,,,,,0.22,,,22700000.0,,,22700000.0,,167000000.0,33181818.0,18400000.0,,,,,,,-59500000.0,,,,3000000.0,,0.0,,,,,,,,,33181818.0,205500000.0,,,,-1300000.0,,,,,8900000.0,,,,,,-400000.0,,-3100000.0,14000000.0,,,,,109200000.0,,,-2300000.0,,,,,,,,,146000000.0,,,,,,,18000000.0,3700000.0,,1000000.0,,4300000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.646704000,212900000.0,,4600000.0,,127800000.0,,,,300000.0,,,,,22500000.0,,,,128500000.0,,,87000000.0,,176000000.0,,-500000.0,,,,,,14700000.0,0.0,,,,,7600000.0,,0.24,,388900000.0,,,,,7600000.0,7600000.0,41800000.0,,215500000.0,27000000.0,,,,,,,178100000.0,,,,-1000000.0,0.0,-200000.0,,,,,,,109300000.0,,19200000.0,,,,400000.0,,-4500000.0,74300000.0,,,,11500000.0,,,,27100000.0,,,,,0.24,,,34800000.0,,,34800000.0,,173400000.0,31666667.0,0.0,,,,,,,-59500000.0,,,,3000000.0,,-2800000.0,,,,,,,,,31666667.0,208500000.0,,,,,,,,,17700000.0,,,,,,-900000.0,,-3000000.0,14700000.0,,,,,116100000.0,,,5200000.0,,,,,,,,,149000000.0,,,,,,,19300000.0,3900000.0,,300000.0,,12200000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.654652800,218800000.0,,4200000.0,,127800000.0,,,,-100000.0,,,,,21300000.0,,,,133500000.0,,,87500000.0,,182400000.0,,-400000.0,,,,,,4500000.0,200000.0,,,,,5700000.0,,0.18,,401200000.0,,,,,5700000.0,5700000.0,37100000.0,,221000000.0,27900000.0,,,,,,,181000000.0,,,,2400000.0,0.0,0.0,,,,,,,113700000.0,,19600000.0,,,,-4000000.0,,-3100000.0,65200000.0,-1400000.0,,,8600000.0,,,,25500000.0,,,,,0.18,,,37800000.0,,,37800000.0,,180200000.0,31666667.0,0.0,,,,,,,-59500000.0,,,,3000000.0,,-200000.0,,,,,,,,,31666667.0,214000000.0,,,,,,,,,9600000.0,,,,,,-3700000.0,,-5100000.0,11600000.0,,,,,102300000.0,,,-200000.0,,,,,,,,,154500000.0,,,,,,,15800000.0,2900000.0,,400000.0,,2900000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.662601600,236900000.0,,4400000.0,52200000.0,150600000.0,37700000.0,134200000.0,441100000.0,-200000.0,6300000.0,,,,21700000.0,-500000.0,,0.0,134200000.0,14300000.0,237200000.0,103000000.0,32873563.0,188200000.0,,500000.0,,-700000.0,0.87,44300000.0,28600000.0,4100000.0,100000.0,-5700000.0,286900000.0,32873563.0,28600000.0,8000000.0,38900000.0,,42900000.0,425100000.0,,29100000.0,,84800000.0,8000000.0,8000000.0,38000000.0,,237200000.0,28600000.0,28600000.0,236900000.0,-100000.0,187900000.0,112900000.0,17200000.0,6300000.0,,425100000.0,150600000.0,-1300000.0,0.0,3200000.0,,103000000.0,,,28600000.0,98500000.0,112900000.0,,21200000.0,,,,1200000.0,,-7100000.0,75500000.0,-1500000.0,3000000.0,,11700000.0,,44300000.0,154200000.0,26100000.0,,,3100000.0,159600000.0,,188200000.0,46600000.0,44300000.0,,,44300000.0,69400000.0,187900000.0,,0.0,-1700000.0,,-3800000.0,,235700000.0,38900000.0,-76100000.0,,18400000.0,,3400000.0,,200000.0,100000.0,,,,,,,102000000.0,,235700000.0,,-76100000.0,,,1400000.0,-19000000.0,,,10400000.0,,-17500000.0,0.87,,-800000.0,3300000.0,,-6300000.0,11900000.0,26400000.0,,,37700000.0,113500000.0,,,-3200000.0,,,,,,21200000.0,,0.0,159600000.0,,25900000.0,,98500000.0,26400000.0,,16300000.0,3700000.0,,1300000.0,,6500000.0,,,,12400000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.670377600,232700000.0,,4700000.0,,150600000.0,,,,-100000.0,,,,,20000000.0,,,,124800000.0,,,93100000.0,,180100000.0,,-800000.0,,,,,,-300000.0,-100000.0,,,,,7500000.0,,0.23,,412800000.0,,,,,7500000.0,7500000.0,39700000.0,,217900000.0,10000000.0,,,,,,,5400000.0,,,,-200000.0,0.0,0.0,,,,,,101100000.0,103700000.0,,21200000.0,,,,-6600000.0,,-4600000.0,72700000.0,-1500000.0,,,11400000.0,,,,24700000.0,,,,,0.23,,,42100000.0,,,42100000.0,,194900000.0,32608696.0,44300000.0,,,,,,36700000.0,-76100000.0,,,,3600000.0,,100000.0,,,,,,18500000.0,,,32608696.0,227700000.0,,,,,,,,,3300000.0,,,,,,-800000.0,,-3600000.0,15000000.0,13700000.0,,,42700000.0,112400000.0,,,-8800000.0,,,,,,,,,151600000.0,,,,,,,19700000.0,3900000.0,,600000.0,,-2100000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.678240000,231500000.0,,4700000.0,,150600000.0,,,,300000.0,,,,,22600000.0,,,,118800000.0,,,95800000.0,,184700000.0,,-3900000.0,,,,,,3900000.0,0.0,,,,,7900000.0,,0.24,,416200000.0,,,,,7900000.0,7900000.0,42700000.0,,214600000.0,14000000.0,,,,,,,6500000.0,,,,-600000.0,0.0,-100000.0,,,,,,102000000.0,99200000.0,,19600000.0,,,,-800000.0,,-13400000.0,74300000.0,-1600000.0,,,11900000.0,,,,27300000.0,,,,,0.24,,,41200000.0,,,41200000.0,,201600000.0,32916667.0,0.0,,,,,,38400000.0,-76100000.0,,,,3400000.0,,-300000.0,,,,,,18900000.0,,,32916667.0,227900000.0,,,,,,,,,12800000.0,,,,,,-300000.0,,-8900000.0,15400000.0,11600000.0,,,45800000.0,117000000.0,,,-100000.0,,,,,,,,,151800000.0,,,,,,,20100000.0,4000000.0,,700000.0,,-1000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.686188800,242400000.0,,4400000.0,,150600000.0,,,,-300000.0,,,,,23300000.0,,,,121800000.0,,,108500000.0,,192800000.0,,400000.0,,,,,,-700000.0,100000.0,,,,,5900000.0,,0.18,,435200000.0,,,,,5900000.0,5900000.0,39700000.0,,230300000.0,13600000.0,,,,,,,3900000.0,,,,-300000.0,0.0,0.0,,,,,,105000000.0,101900000.0,,19800000.0,,,,-700000.0,,-9300000.0,76300000.0,-1700000.0,,,9000000.0,,,,27700000.0,,,,,0.18,,,45500000.0,,,45500000.0,,204900000.0,32777778.0,0.0,,,,,,49000000.0,-76100000.0,,,,3000000.0,,200000.0,,,,,,21200000.0,,,32777778.0,234100000.0,,,,,,,,,8700000.0,,,,,,4800000.0,,-9400000.0,12000000.0,11400000.0,,,48100000.0,116000000.0,,,-1300000.0,,,,,,,,,158000000.0,,,,,,,16400000.0,3100000.0,,300000.0,,4300000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.694137600,255000000.0,,4600000.0,55600000.0,168400000.0,34900000.0,142600000.0,479500000.0,,8000000.0,,,,27700000.0,-17800000.0,,0.0,142600000.0,15500000.0,266000000.0,123400000.0,33483146.0,222700000.0,,1000000.0,,-29300000.0,0.89,24500000.0,29800000.0,8500000.0,0.0,-6400000.0,311800000.0,33483146.0,29800000.0,8500000.0,12400000.0,,45300000.0,477700000.0,,11400000.0,,93700000.0,8500000.0,8500000.0,45700000.0,,266000000.0,43900000.0,43900000.0,255000000.0,,211700000.0,119400000.0,18400000.0,8000000.0,,477700000.0,168400000.0,-28200000.0,0.0,3400000.0,,123400000.0,,,29800000.0,117400000.0,119400000.0,,23200000.0,,,,-600000.0,,-25700000.0,88500000.0,-1600000.0,3600000.0,,13000000.0,,24500000.0,167700000.0,32300000.0,,,3500000.0,178800000.0,,222700000.0,31800000.0,24500000.0,,,24500000.0,74000000.0,211700000.0,,0.0,1400000.0,,-8700000.0,,269000000.0,12400000.0,-90200000.0,,44300000.0,,3800000.0,,-100000.0,0.0,,,,,,,112100000.0,,269000000.0,,-90200000.0,,,1400000.0,-53000000.0,,,7000000.0,,-20400000.0,0.89,,-3300000.0,-2300000.0,,1500000.0,13400000.0,76100000.0,,,34900000.0,134200000.0,,,-7600000.0,,,,,,23200000.0,,-100000.0,178800000.0,,-19800000.0,,117400000.0,76100000.0,,18000000.0,4500000.0,,2000000.0,,-21000000.0,,,,13800000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.702000000,253600000.0,,5400000.0,,174700000.0,,,,-200000.0,,,,,26800000.0,,,,140400000.0,,,120300000.0,,228300000.0,,-2700000.0,,,,,,4000000.0,0.0,,,,,8000000.0,,0.24,,481900000.0,,,,,8000000.0,8000000.0,48100000.0,,260700000.0,41100000.0,,,,,,,8000000.0,,,,-8200000.0,0.0,0.0,,,,,,121200000.0,117900000.0,,22500000.0,,,,-2900000.0,,-14500000.0,84700000.0,-1700000.0,,,12100000.0,,,,32200000.0,,,,,0.24,,,17100000.0,,,17100000.0,,221200000.0,33333333.0,24500000.0,,,,,,52000000.0,-90200000.0,,,,3800000.0,,0.0,,,,,,,,,33333333.0,277400000.0,,,,,,,,,7600000.0,,,,,,-500000.0,,-3600000.0,15900000.0,14200000.0,,,54100000.0,132800000.0,,,-5600000.0,,,,,,,,,187200000.0,,,,,,,21300000.0,4100000.0,,1800000.0,,-7400000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.709862400,266500000.0,,5600000.0,,181500000.0,,,,,,,,,32200000.0,,,,141900000.0,,,126700000.0,,231800000.0,,,,,,,,12400000.0,-100000.0,,,,,8600000.0,,0.25,,498300000.0,,,,,8600000.0,8600000.0,54600000.0,,268600000.0,42900000.0,,,,,,,7600000.0,,,,-4000000.0,0.0,100000.0,,,,,,120700000.0,119200000.0,,22800000.0,,,,2000000.0,,-6000000.0,94200000.0,-1700000.0,,,13100000.0,,,,37700000.0,,,,,0.25,,,29300000.0,,,29300000.0,,229700000.0,34400000.0,0.0,,,,,,56400000.0,-90200000.0,,,,3900000.0,,-100000.0,,,,,,,,,34400000.0,279100000.0,,,,,,,,,17100000.0,,,,,,1100000.0,,-4700000.0,16900000.0,12900000.0,,,57400000.0,148800000.0,,,2800000.0,,,,,,,,,188900000.0,,,,,,,22500000.0,4500000.0,,900000.0,,12200000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.717811200,272200000.0,,5700000.0,,181500000.0,,,,,,,,,32100000.0,,,,146600000.0,,,129200000.0,,235800000.0,,,,,,,,12800000.0,0.0,,,,,6200000.0,,0.18,,508000000.0,,,,,6200000.0,6200000.0,51300000.0,,275800000.0,43300000.0,,,,,,,7300000.0,,,,-1700000.0,0.0,100000.0,,,,,,129100000.0,122400000.0,,24200000.0,,,,-4200000.0,,-5200000.0,86700000.0,-1800000.0,,,9400000.0,,,,37900000.0,,,,,0.18,,,31500000.0,,,31500000.0,,232200000.0,34444444.0,0.0,,,,,,53900000.0,-90200000.0,,,,4100000.0,,100000.0,,,,,,,,,34444444.0,282700000.0,,,,,,,,,16300000.0,,,,,,-8900000.0,,-3500000.0,13400000.0,75300000.0,,,,138000000.0,,,4500000.0,,,,,,,,,192500000.0,,,,,,,19200000.0,3200000.0,,100000.0,,2200000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.725760000,289800000.0,,4900000.0,60900000.0,194300000.0,37000000.0,171400000.0,567100000.0,1000000.0,7700000.0,,,,33100000.0,-19600000.0,,0.0,171400000.0,16600000.0,294400000.0,123000000.0,33917526.0,245100000.0,,,,-4600000.0,0.97,36300000.0,32000000.0,-4800000.0,0.0,-7000000.0,360400000.0,33917526.0,32900000.0,10200000.0,15000000.0,,48600000.0,534900000.0,,24400000.0,,124200000.0,10200000.0,9300000.0,52500000.0,,294400000.0,6700000.0,6700000.0,289800000.0,900000.0,240500000.0,134600000.0,21600000.0,7700000.0,,534900000.0,194300000.0,9300000.0,0.0,4200000.0,,123000000.0,,,32900000.0,129000000.0,134600000.0,,36800000.0,,,,2000000.0,,-3400000.0,94900000.0,-1800000.0,4700000.0,38800000.0,14100000.0,,36300000.0,206700000.0,38000000.0,,,3200000.0,199600000.0,,245100000.0,43700000.0,36300000.0,,,36300000.0,82500000.0,240500000.0,,0.0,-2700000.0,,-3100000.0,,300900000.0,15000000.0,-101300000.0,,24500000.0,,3700000.0,,100000.0,0.0,,,,,38800000.0,,145800000.0,,300900000.0,,-101300000.0,,,8800000.0,-29100000.0,,,2700000.0,,-19300000.0,0.97,,-5200000.0,5600000.0,,-7500000.0,14500000.0,71000000.0,,,37000000.0,147400000.0,,,-21300000.0,,,,,,36800000.0,,100000.0,199600000.0,,11800000.0,,129000000.0,71000000.0,,19400000.0,4800000.0,,1900000.0,,4800000.0,,,,15500000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.733536000,292100000.0,,6400000.0,,201100000.0,,,,,,,,,32600000.0,,,,176600000.0,,,139400000.0,,271100000.0,,,,,,,,7300000.0,0.0,,,,,8600000.0,,0.25,,563200000.0,,,,,8600000.0,8600000.0,55700000.0,,316000000.0,7200000.0,,,,,,,8300000.0,,,,-38200000.0,0.0,300000.0,,,,,,137100000.0,139900000.0,,36700000.0,,,,4000000.0,,-43000000.0,101900000.0,-1800000.0,,,13200000.0,,,,39000000.0,,,,,0.25,,,15800000.0,,,15800000.0,,247200000.0,34400000.0,36300000.0,,,,,,67400000.0,-101300000.0,,,,3700000.0,,0.0,,,,,,38100000.0,,,34400000.0,327100000.0,,,,,,,,,12100000.0,,,,,,10400000.0,,-4800000.0,16700000.0,7300000.0,,,64700000.0,157600000.0,,,-2900000.0,,,,,,,,,225800000.0,,,,,,,23100000.0,4600000.0,,200000.0,,-20500000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.741398400,298500000.0,,7300000.0,,208400000.0,,,,,,,,,36500000.0,,,,179700000.0,,,133900000.0,,272100000.0,,,,,,,,15500000.0,100000.0,,,,,9300000.0,,0.27,,570600000.0,,,,,9300000.0,9300000.0,61200000.0,,313600000.0,8400000.0,,,,,,,8400000.0,,,,-400000.0,0.0,100000.0,,,,,,136500000.0,142400000.0,,37200000.0,,,,2700000.0,,-7700000.0,113700000.0,-1900000.0,,,14300000.0,,,,43300000.0,,,,,0.27,,,25000000.0,,,25000000.0,,257000000.0,34444444.0,0.0,,,,,,60200000.0,-101300000.0,,,,3700000.0,,0.0,,,,,,37500000.0,,,34444444.0,327500000.0,,,,,,,,,21400000.0,,,,,,-4500000.0,,-5900000.0,17900000.0,2300000.0,,,71400000.0,174900000.0,,,4900000.0,,,,,,,,,226200000.0,,,,,,,25200000.0,5000000.0,,1400000.0,,9100000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.749347200,296100000.0,,7300000.0,,208400000.0,,,,,,,,,34400000.0,,,,171400000.0,,,131000000.0,,268500000.0,,500000.0,,,,,,0.0,0.0,,,,,5900000.0,,0.17,,564600000.0,,,,,5900000.0,5900000.0,54700000.0,,302400000.0,7700000.0,,,,,,,8200000.0,,,,800000.0,0.0,100000.0,,,,,,144800000.0,134800000.0,,36600000.0,,,,-5400000.0,,-5500000.0,102200000.0,-2000000.0,,,9700000.0,,,,41400000.0,,,,,0.17,,,16500000.0,,,16500000.0,,262200000.0,34705882.0,0.0,,,,,,60800000.0,-101300000.0,,,,3700000.0,,0.0,,,,,,36300000.0,,,34705882.0,325800000.0,,,,,,,,,6800000.0,,,,,,-9800000.0,,-6800000.0,13300000.0,2400000.0,,,67800000.0,156900000.0,,,-6500000.0,,,,,,,,,224500000.0,,,,,,,20600000.0,3800000.0,,2200000.0,,-8400000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.757296000,322200000.0,,7100000.0,66700000.0,220400000.0,44700000.0,219900000.0,666800000.0,,8100000.0,,,,37500000.0,-16600000.0,,0.0,219900000.0,18600000.0,370800000.0,150900000.0,34387755.0,318400000.0,,-500000.0,,-105300000.0,0.98,11300000.0,33700000.0,-800000.0,0.0,-7600000.0,431000000.0,34387755.0,33700000.0,10000000.0,15000000.0,,52300000.0,640600000.0,,22000000.0,,141000000.0,10000000.0,10000000.0,63400000.0,,370800000.0,5400000.0,5400000.0,322200000.0,,269800000.0,183500000.0,28100000.0,8100000.0,,640600000.0,220400000.0,-67500000.0,0.0,100000.0,,150900000.0,,,33700000.0,159300000.0,183500000.0,,36400000.0,,,,-2300000.0,,-74900000.0,114000000.0,-1900000.0,6100000.0,51600000.0,15200000.0,,11300000.0,235800000.0,44600000.0,,,100000.0,261400000.0,,318400000.0,46400000.0,11300000.0,,,11300000.0,94800000.0,269800000.0,,0.0,59700000.0,,-1000000.0,,382800000.0,15000000.0,-121400000.0,,36300000.0,,3700000.0,,0.0,0.0,,,,,51600000.0,,169100000.0,,382800000.0,,-121400000.0,,,1200000.0,-131100000.0,,,6100000.0,,-24400000.0,0.98,,-1400000.0,63600000.0,,-6900000.0,18800000.0,91200000.0,,,44700000.0,177400000.0,,,-12100000.0,,,,,,36400000.0,,0.0,261400000.0,,-25100000.0,,159300000.0,91200000.0,,25900000.0,5200000.0,,2300000.0,,-5300000.0,,,,14500000.0,,,,,,,,,,,,,,,,,,,,
