date,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualInvestmentsAndAdvances,quarterlyOperatingIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualDilutedAverageShares,quarterlyGrossProfit,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,trailingBeginningCashPosition,quarterlyChangeInInventory,annualInterestExpense,trailingChangesInAccountReceivables,quarterlyInvestingCashFlow,annualTotalRevenue,quarterlyEndCashPosition,trailingResearchAndDevelopment,annualCurrentAssets,trailingCostOfRevenue,quarterlyDilutedEPS,annualChangesInAccountReceivables,quarterlyStockBasedCompensation,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,annualDilutedEPS,trailingOperatingExpense,annualOtherNonCurrentAssets,annualNetOtherFinancingCharges,annualResearchAndDevelopment,quarterlyCashDividendsPaid,annualAccumulatedDepreciation,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyEbitda,annualChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyPretaxIncome,quarterlyOperatingExpense,trailingFreeCashFlow,quarterlyGoodwill,trailingCommonStockIssuance,quarterlyBasicAverageShares,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,quarterlyCurrentDeferredRevenue,quarterlyCurrentAssets,trailingChangeInAccountPayable,trailingNetIncomeCommonStockholders,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualTaxProvision,annualCurrentDeferredRevenue,annualTotalAssets,annualOtherCurrentAssets,annualCostOfRevenue,quarterlyOtherCurrentAssets,annualLongTermDebt,annualNetIncome,annualBeginningCashPosition,annualCashDividendsPaid,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,trailingTaxProvision,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyInvestmentsAndAdvances,trailingPurchaseOfBusiness,quarterlyResearchAndDevelopment,quarterlyOtherNonCurrentAssets,annualSaleOfInvestment,annualOtherNonCashItems,annualPurchaseOfBusiness,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeContinuousOperations,trailingStockBasedCompensation,annualInvestingCashFlow,annualDepreciationAndAmortization,annualChangeInInventory,quarterlyBasicEPS,quarterlyCapitalExpenditure,trailingSaleOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyNetIncome,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualCapitalStock,trailingNetIncome,annualGoodwill,quarterlyTaxProvision,annualStockBasedCompensation,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyNetPPE,quarterlyCostOfRevenue,annualNetPPE,quarterlyCurrentAccruedExpenses,annualCurrentLiabilities,annualOperatingCashFlow,quarterlyCommonStockIssuance,quarterlyAccountsReceivable,trailingNetOtherInvestingChanges,annualOtherIntangibleAssets,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,annualInventory,trailingChangeInInventory,trailingChangeInWorkingCapital,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,trailingGrossProfit,annualOtherCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInCashSupplementalAsReported,trailingPretaxIncome,annualNetOtherInvestingChanges,annualPretaxIncome,trailingPurchaseOfInvestment,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,trailingOtherIncomeExpense,annualNonCurrentDeferredRevenue,trailingTotalRevenue,annualBasicEPS,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,annualOtherIncomeExpense,annualOperatingIncome,annualGrossPPE,trailingInvestingCashFlow,quarterlySaleOfInvestment,annualAccountsPayable,quarterlyChangesInAccountReceivables,trailingCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,quarterlyDepreciationAndAmortization,quarterlyDilutedAverageShares,quarterlyInterestExpense,trailingBasicAverageShares,trailingDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherShortTermInvestments,trailingOtherNonCashItems,trailingDilutedEPS,trailingBasicEPS,quarterlyDeferredIncomeTax,quarterlyIncomeTaxPayable,annualOtherShortTermInvestments,annualIncomeTaxPayable,trailingDilutedAverageShares
2004-03-31,,68723000.0,,,,224966000.0,3502893000.0,,631261000.0,,-93512000.0,559667000.0,,,1543191000.0,1600124000.0,,,,,,,-30659000.0,,,-827148000.0,,642486000.0,,,,0.225,,,,,,,,,,-3847000.0,,,,,262875000.0,,1895788000.0,,,,,2861250000.0,,,212035000.0,406295000.0,,,,616804000.0,0.0,1607105000.0,,2516165000.0,,,,406981000.0,3782234000.0,,,-962000000.0,,,,,,0.0,,,,,,,,,621395000.0,,,,73962000.0,,,,,0.0,145244000.0,,,,,0.235,-19208000.0,,-2720000.0,145244000.0,251876000.0,0.0,,,1274393000.0,,,,66791000.0,,,,686000.0,624406000.0,638124000.0,911930000.0,,980167000.0,,,11502000.0,951661000.0,,,,-587670000.0,,,,1230156000.0,,,,1680000.0,232668000.0,,4056876000.0,,,,,,,,,,,,,7285127000.0,145244000.0,,4768962000.0,,,,,,,,,,,,,,,,642486000.0,,67271000.0,642486000.0,37909000.0,652968000.0,14450000.0,,,,,,,,,,,,,,
2004-06-30,,26386000.0,,,,272242000.0,3699805000.0,,685709000.0,,-83613000.0,586992000.0,,,1621245000.0,1723159000.0,,,,,,,-14582000.0,,,-548684000.0,,303285000.0,,,,0.28,,,,,,,,,,-4622000.0,,,,,310492000.0,,1996127000.0,,,,,3038861000.0,,,260334000.0,413467000.0,,,,617664000.0,0.0,1703678000.0,,2461641000.0,,,,414827000.0,3983401000.0,,,-996000000.0,,,,,,0.0,,,,,,,,,713818000.0,,,,81021000.0,,,,,0.0,182233000.0,,,,,0.295,-23952000.0,,-43086000.0,182233000.0,246869000.0,0.0,,,1282309000.0,,,,78101000.0,,,,1360000.0,783753000.0,727159000.0,935536000.0,,1098369000.0,,,11724000.0,1094029000.0,,,,-339201000.0,,,,642486000.0,,,,3363000.0,222917000.0,,4413385000.0,,,,,,,,,,,,,7683206000.0,182233000.0,,5221565000.0,,,,,,,,,,,,,,,,303285000.0,,18317000.0,303285000.0,38250000.0,654544000.0,12716000.0,,,,,,,,,,,,,,
2004-09-30,,28479000.0,,,,291921000.0,3737792000.0,,739993000.0,,-91466000.0,578613000.0,,,1745285000.0,1723302000.0,,,,,,,961000.0,,,-47472000.0,,531610000.0,,,,0.31,,,,,,,,,,-4628000.0,,,,,333000000.0,,1659334000.0,,,,,3235026000.0,,,280832000.0,448072000.0,,,,618252000.0,0.0,2078458000.0,,2689413000.0,,,,452126000.0,4184682000.0,,,-1008000000.0,,,,,,0.0,,,,,,,,,740944000.0,,,,77298000.0,,,,,0.0,200793000.0,,,,,0.325,-26958000.0,,3986000.0,200793000.0,270351000.0,0.0,,,918390000.0,,,,80039000.0,,,,4054000.0,786724000.0,715302000.0,1005292000.0,,1110093000.0,,,10712000.0,1110281000.0,,,,228325000.0,,,,303285000.0,,,,3366000.0,243393000.0,,4440461000.0,,,,,,,,,,,,,7922474000.0,200793000.0,,5233061000.0,,,,,,,,,,,,,,,,531610000.0,,389752000.0,531610000.0,41079000.0,655934000.0,13619000.0,,,,,,,,,,,,,,
2004-12-31,,7500000.0,,,,316004000.0,3874211000.0,655402000.0,835702000.0,,116037000.0,612066000.0,-115906000.0,,1979580000.0,1768002000.0,,1787532000.0,746000000.0,609115000.0,1165457000.0,,109808000.0,54984000.0,,-210327000.0,6889301000.0,609115000.0,,2918690000.0,,,,,746000000.0,,1.15,,91705000.0,0.0,,-4634000.0,-1015036000.0,,,1671925000.0,354894000.0,,1671925000.0,617928000.0,3874211000.0,131088000.0,45957000.0,3448122000.0,,917310000.0,304516000.0,519698000.0,,,,,43100000.0,2202286000.0,,2918690000.0,,,3448122000.0,521739000.0,4619682000.0,424763000.0,,-1015036000.0,311717000.0,,8493893000.0,0.0,3996636000.0,0.0,925535000.0,746000000.0,1230156000.0,-17731000.0,5575203000.0,,,1795673000.0,746390000.0,,,,91705000.0,43100000.0,,,4619682000.0,0.0,217730000.0,,-1633631000.0,156128000.0,65528000.0,,-45788000.0,,3765000.0,217730000.0,264120000.0,0.0,,,925535000.0,3369000.0,,,86786000.0,,1231065000.0,,2041000.0,703996000.0,752966000.0,1143878000.0,752966000.0,1165457000.0,2202286000.0,1033216000.0,12019000.0,1231065000.0,,4730532000.0,2892665000.0,77505000.0,703996000.0,,,531610000.0,,,1261261000.0,3369000.0,218332000.0,746390000.0,4730532000.0,,0.0,116037000.0,609115000.0,-621041000.0,,0.0,1057717000.0,,609115000.0,-38055000.0,,8493893000.0,217730000.0,,5575203000.0,,,,1.205,,,8141000.0,1105133000.0,1768002000.0,,,612066000.0,,,,609115000.0,,424763000.0,609115000.0,38890000.0,,14199000.0,,,,,,,,,,,,,,
2005-03-31,,78000000.0,,,,271837000.0,3883774000.0,,775184000.0,,36531000.0,647051000.0,,,1825948000.0,1824953000.0,,,,,,,-32141000.0,,,-233451000.0,,673072000.0,,,,0.29,,,,,,,,,,-4639000.0,,,,,317572000.0,,1676843000.0,,,,,3631739000.0,,,259664000.0,503347000.0,,,,619760000.0,0.0,2206931000.0,,2916956000.0,,,,508682000.0,4738928000.0,,,-1094000000.0,,,,,,0.0,,,,,,,,,749307000.0,,,,111336000.0,,,,,0.0,188256000.0,,,,,0.305,-25951000.0,,-427000.0,188256000.0,311991000.0,0.0,,,927536000.0,,,,71408000.0,,,,5335000.0,747168000.0,730953000.0,1050764000.0,,1163485000.0,,,13083000.0,1164672000.0,,,,63957000.0,,,,609115000.0,,,,3373000.0,286040000.0,,4863457000.0,,,,,,,,,,,,,8622702000.0,188256000.0,,5705746000.0,,,,,,,,,,,,,,,,673072000.0,,396395000.0,673072000.0,45735000.0,658780000.0,13488000.0,,,,,,,,,,,,,,
2005-06-30,,9185000.0,,,,321021000.0,3864798000.0,,849603000.0,,-89287000.0,654376000.0,,,1928627000.0,1803344000.0,,,,,,,-21986000.0,,,-88383000.0,,808655000.0,,,,0.35,,,,,,,,,,-4628000.0,,,,,365414000.0,,1632601000.0,,,,,3856131000.0,,,315890000.0,528582000.0,,,,619278000.0,22100000.0,2232197000.0,,3040150000.0,,,,537158000.0,4801340000.0,,,-1097000000.0,,,,,,0.0,,,,,,,,,701119000.0,,,,124868000.0,,,,,0.0,229020000.0,,,,,0.37,-30970000.0,,-43621000.0,229020000.0,282598000.0,0.0,,,931482000.0,,,,86870000.0,,,,8576000.0,752706000.0,706344000.0,1079024000.0,,1206106000.0,,,11146000.0,1176582000.0,,,,135583000.0,,,,673072000.0,,,,3375000.0,251628000.0,,4794776000.0,,,,,,,,,,,,,8666138000.0,229020000.0,,5625988000.0,,,,,,,,,,,,,,,,808655000.0,,371715000.0,808655000.0,44393000.0,657448000.0,12815000.0,,,,,,,,,,,,,,
2005-09-30,,35543000.0,,,,319682000.0,4028927000.0,,847871000.0,,-86429000.0,719825000.0,,,1966375000.0,1860922000.0,,,,,,,-27629000.0,,,-540013000.0,,275621000.0,,,,0.35,,,,,,,,,,-6175000.0,,,-47126000.0,,363181000.0,,1829363000.0,,,,,4078777000.0,,,313529000.0,528189000.0,,,,619180000.0,-22100000.0,2199564000.0,,2799939000.0,,,,523612000.0,4994148000.0,,,-1123000000.0,,,,,,0.0,,,,,,,,,893712000.0,,,,157620000.0,,,,,0.0,228821000.0,,,,,0.37,-842521000.0,,-308274000.0,228821000.0,307863000.0,0.0,,,935651000.0,,,,84708000.0,,,,-4577000.0,878328000.0,737922000.0,1118504000.0,,1360933000.0,,,13512000.0,1364320000.0,,,,-533034000.0,,,,808655000.0,,,,3379000.0,-534658000.0,,5327594000.0,,,,,,,,,,,,,9023075000.0,228821000.0,,6223136000.0,,,,,,,,,,,,,,,,275621000.0,,118806000.0,275621000.0,43499000.0,657254000.0,9203000.0,,,,,,,,,,,,,,
2005-12-31,,6301000.0,-257696000.0,,,352128000.0,4082759000.0,655966000.0,972357000.0,,-109279000.0,782854000.0,-121206000.0,,2263754000.0,1878951000.0,,2180347000.0,897800000.0,315551000.0,1301781000.0,,59278000.0,44933000.0,,-103559000.0,7984704000.0,315551000.0,,2945019000.0,,,,,897800000.0,,1.38,,160780000.0,0.0,,-6111000.0,-1130779000.0,,-160992000.0,1814173000.0,395473000.0,,1814173000.0,617810000.0,4082759000.0,129029000.0,59931000.0,4324369000.0,,1082595000.0,345359000.0,620229000.0,,,,,22100000.0,2268586000.0,,2945019000.0,,,4324369000.0,606299000.0,5080350000.0,183951000.0,,-1130779000.0,336642000.0,,9163109000.0,0.0,4539689000.0,0.0,857771000.0,897800000.0,609115000.0,-21553000.0,6218090000.0,,,2175751000.0,956402000.0,,,,160780000.0,,,,5080350000.0,0.0,251703000.0,,-965406000.0,176972000.0,-22478000.0,,778236000.0,,-159238000.0,251703000.0,301349000.0,0.0,,,857771000.0,3385000.0,,,93656000.0,,1407858000.0,,-13930000.0,825263000.0,748172000.0,1291397000.0,748172000.0,1301781000.0,2268586000.0,1203801000.0,22190000.0,1407858000.0,,5309138000.0,3445015000.0,39930000.0,825263000.0,,,275621000.0,,,1441640000.0,3385000.0,1079585000.0,956402000.0,5309138000.0,,0.0,-109279000.0,315551000.0,-293564000.0,,22100000.0,1234442000.0,,315551000.0,-511560000.0,,9163109000.0,251703000.0,,6218090000.0,,,,1.455,,,-4596000.0,1264668000.0,1878951000.0,,,782854000.0,,,,315551000.0,,183951000.0,315551000.0,43345000.0,,9427000.0,,,,,,,,,,,,,,
2006-03-31,,61433000.0,,,,297071000.0,3979847000.0,,916689000.0,,-67048000.0,807254000.0,,,2143661000.0,1932733000.0,,,,,,,-46891000.0,,,-239153000.0,,260823000.0,,,,0.335,,,,,,,,,,-6123000.0,,,,,343440000.0,,1824640000.0,,,,,4533965000.0,,,289113000.0,619618000.0,,,,613676000.0,-84102000.0,2155207000.0,,3001125000.0,,,,619618000.0,5374331000.0,,,-1179593000.0,,,,,,0.0,,,,,,,,,960689000.0,,,,156502000.0,,,,,0.0,215719000.0,,,,,0.35,-27582000.0,,-154291000.0,215719000.0,337222000.0,0.0,,,863951000.0,,,,73394000.0,,,,0.0,886581000.0,753140000.0,1226972000.0,,1341365000.0,,,28454000.0,1388559000.0,,,,-54728000.0,,,,315551000.0,,,,3394000.0,309640000.0,,5443411000.0,,,,,,,,,,,,,9354178000.0,215719000.0,,6353053000.0,,,,,,,,,,,,,,,,260823000.0,,6588000.0,260823000.0,46369000.0,648090000.0,9794000.0,,,,,,,,,,,,,,
2006-06-30,,-67877000.0,,,,381282000.0,6052739000.0,,1032111000.0,,61951000.0,820960000.0,,,2349764000.0,2081073000.0,,,,,,,6679000.0,,,-1929563000.0,,284733000.0,,,,0.49,,,,,,,,,,-6147000.0,,,,,433184000.0,,3515645000.0,,,,,4842340000.0,,,367796000.0,650829000.0,,6361364000.0,,615718000.0,0.0,2537094000.0,,3244221000.0,,,,666446000.0,5859522000.0,,,-1225245000.0,,,,,,0.0,,,,,,,,,1132928000.0,,,,176145000.0,,,,,0.0,314522000.0,,,,,0.51,-31738000.0,,1636144000.0,314522000.0,314411000.0,0.0,,,2382717000.0,,,,53274000.0,,,,15617000.0,1009847000.0,855828000.0,1317653000.0,,1435792000.0,,,31953000.0,1561321000.0,,,,23910000.0,,,,260823000.0,,,,3403000.0,282673000.0,,1274703000.0,,,,,,,,,,,,,11912261000.0,314522000.0,,8668040000.0,,,,,,,,,,,,,,,,284733000.0,,280342000.0,284733000.0,51902000.0,648006000.0,17481000.0,,,,,,,,,,,,,,
2006-09-30,,88963000.0,,,,392324000.0,5871171000.0,,1101777000.0,,54088000.0,844469000.0,,,2442723000.0,2096606000.0,,,,,,,-7670000.0,,,-81501000.0,,263952000.0,,,,0.415,,,,,,,,,,-6155000.0,,19955000.0,,,447755000.0,,3506494000.0,,,,,5104256000.0,,,366620000.0,709453000.0,,6157212000.0,,616688000.0,0.0,2364677000.0,,3228291000.0,,,,710215000.0,6151397000.0,,,-1250159000.0,,,,,,0.0,,,,,,,,,1244951000.0,,,,206245000.0,,,,,0.0,268071000.0,,,,,0.435,-39969000.0,,-371349000.0,268071000.0,432420000.0,0.0,,,2261543000.0,,,,98549000.0,,,,762000.0,1020982000.0,846447000.0,1340946000.0,,1506396000.0,,,17867000.0,1595579000.0,,,,-20781000.0,,,,284733000.0,,,,3407000.0,392451000.0,,1584373000.0,,,,,,,,,,,,,12022568000.0,268071000.0,,8794277000.0,,,,,,,,,,,0.0,,,,,263952000.0,,13812000.0,263952000.0,55431000.0,651476000.0,26645000.0,,,,,,,,,,,,,,
2006-12-31,,34168000.0,,,,447316000.0,6219491000.0,650502000.0,1192806000.0,,191985000.0,952337000.0,-137706000.0,,2660256000.0,2154390000.0,,2725390000.0,1122029000.0,317810000.0,1496364000.0,,51250000.0,79829000.0,,-519153000.0,9596404000.0,317810000.0,,3394902000.0,,,,,1122029000.0,24154000.0,1.74,,300434000.0,0.0,,-6164000.0,-1280022000.0,17671000.0,,3759935000.0,510804000.0,,3759935000.0,615968000.0,6219491000.0,116687000.0,98415000.0,5421809000.0,,1409545000.0,422643000.0,745490000.0,,6596123000.0,,,0.0,2459556000.0,,3394902000.0,,,5421809000.0,745490000.0,6644660000.0,10855000.0,,-1280022000.0,324143000.0,,12864151000.0,0.0,5353021000.0,0.0,2422861000.0,1122029000.0,315551000.0,-24589000.0,9469249000.0,,,2741769000.0,1337074000.0,,,,300434000.0,98485000.0,67191000.0,,6644660000.0,0.0,323717000.0,,-2769370000.0,217190000.0,3368000.0,,-38417000.0,,108337000.0,323717000.0,463198000.0,0.0,,,2422861000.0,3412000.0,,6596123000.0,98926000.0,,1674970000.0,,0.0,1005360000.0,874368000.0,1467450000.0,874368000.0,1496364000.0,2459556000.0,1547251000.0,20141000.0,1674970000.0,,1698324000.0,4243383000.0,53858000.0,1005360000.0,,,263952000.0,,,1735183000.0,3412000.0,424781000.0,1337074000.0,1698324000.0,,0.0,191985000.0,317810000.0,2259000.0,,-84102000.0,1446172000.0,,317810000.0,1218841000.0,,12864151000.0,323717000.0,,9469249000.0,,,,1.82,,,16379000.0,1517993000.0,2154390000.0,,0.0,952337000.0,,,,317810000.0,,10855000.0,317810000.0,63488000.0,,25909000.0,,,,,,,,,,,,,,
2007-03-31,,-12798000.0,,,,374634000.0,6041475000.0,,1152402000.0,,227946000.0,949344000.0,,,2556040000.0,2180959000.0,,,,,,,-27623000.0,,,-328222000.0,,197564000.0,,,,0.39,,,,,,,,,,-6182000.0,,17425000.0,,,438101000.0,,3942980000.0,,,,,5733749000.0,,,348769000.0,777768000.0,,6855949000.0,,619336000.0,0.0,2098495000.0,,3306074000.0,,,,777768000.0,7046743000.0,,,-1292251000.0,,,,,,0.0,,,,,,,,,1648146000.0,,,,295346000.0,,,,,0.0,254804000.0,,,,,0.41,-31442000.0,,-114648000.0,254804000.0,322898000.0,0.0,,,2294834000.0,,,,93965000.0,,,,0.0,1050106000.0,888708000.0,1403638000.0,,1118641000.0,,,36757000.0,1682874000.0,,,,-120246000.0,,,,317810000.0,,,,3421000.0,291456000.0,,1742141000.0,,,,,,,,,,,,,13088218000.0,254804000.0,,9782144000.0,,,,,,,,,,,,,,,,197564000.0,,30510000.0,197564000.0,63467000.0,655900000.0,27453000.0,,,,,,,,,,,,,,
2007-06-30,,-23930000.0,,,,447806000.0,5812636000.0,,1215034000.0,,288122000.0,987804000.0,,,2671212000.0,2234372000.0,,,,,,,10129000.0,,,-103398000.0,,174145000.0,,,,0.48,,,,,,,,,,-9242000.0,,17624000.0,,,511724000.0,,3783844000.0,,,,,6035661000.0,,,424671000.0,767228000.0,,6879815000.0,,618942000.0,0.0,2028792000.0,,3279012000.0,,,,781563000.0,7334058000.0,,,-1346663000.0,,,,,,0.0,,,,,,,,,1650640000.0,,,,339810000.0,,,,,0.0,311154000.0,,,,,0.505,-38939000.0,,-288150000.0,311154000.0,368766000.0,0.0,,,2133204000.0,,,,113517000.0,,,,14335000.0,1048858000.0,887709000.0,1456178000.0,,1015615000.0,,,25089000.0,1732186000.0,,,,-23419000.0,,,,197564000.0,,,,3427000.0,329827000.0,,1760348000.0,,,,,,,,,,,,,13146694000.0,311154000.0,,9867682000.0,,,,,,,,,,,,,,,,174145000.0,,25373000.0,174145000.0,63918000.0,655472000.0,24087000.0,,,,,,,,,,,,,,
2007-09-30,,29749000.0,,,,462934000.0,5721687000.0,,1249211000.0,,413845000.0,1016023000.0,,,2731151000.0,2274991000.0,,,,,,,-18280000.0,,,-169345000.0,,209281000.0,,,,0.74,,,,,,,,,,-9311000.0,,15740000.0,0.0,,525960000.0,,3629269000.0,,,,,6510071000.0,,,438081000.0,786277000.0,,7336697000.0,,620648000.0,276423000.0,2092418000.0,,3386053000.0,,,,655116000.0,8053351000.0,,,-1372580000.0,,,,,,0.0,,,,,,,,,1702423000.0,,,131161000.0,305630000.0,,,,,0.0,334501000.0,,,,,0.78,-29805000.0,,-184614000.0,483721000.0,382797000.0,0.0,,,1926846000.0,,,,103580000.0,,,,0.0,1080832000.0,902411000.0,1481940000.0,,1056035000.0,,,103420000.0,1826709000.0,,,,35136000.0,,,,174145000.0,,,,3450000.0,352992000.0,,1844247000.0,,,,,,,,,,,,,13775038000.0,483721000.0,,10388985000.0,,,,,,,,,,,,,,,,209281000.0,,20360000.0,209281000.0,63026000.0,656272000.0,25670000.0,,,,,,,,,,,,,,
2007-12-31,,120580000.0,-117486000.0,,,464770000.0,8386247000.0,658918000.0,1450530000.0,,542690000.0,1125600000.0,-162071000.0,,3141177000.0,2511097000.0,,3300186000.0,1213998000.0,239108000.0,1266424000.0,,73868000.0,109702000.0,,-2844794000.0,11025917000.0,239108000.0,,4049767000.0,,,,,1369904000.0,29870000.0,2.095,,507550000.0,0.0,601424000.0,-9540000.0,-1402463000.0,22558000.0,0.0,5486394000.0,542851000.0,,5486394000.0,622450000.0,8386247000.0,113601000.0,733028000.0,6820756000.0,,1483704000.0,434712000.0,985760000.0,,9241011000.0,,,23219000.0,2899853000.0,,4049767000.0,,,6820756000.0,769178000.0,9085688000.0,330480000.0,,-1402463000.0,423101000.0,,17471935000.0,0.0,5985022000.0,0.0,3395764000.0,1369904000.0,317810000.0,-34275000.0,13422168000.0,,,2713097000.0,2090630000.0,,,216582000.0,507550000.0,301278000.0,73347000.0,,9085688000.0,0.0,320225000.0,,-3445759000.0,268492000.0,38094000.0,,-61885000.0,,2299582000.0,320225000.0,571314000.0,177349000.0,,-23219000.0,3395764000.0,3526000.0,,9241011000.0,114487000.0,,1984384000.0,,0.0,1193615000.0,1108634000.0,1690647000.0,1108634000.0,1266424000.0,2899853000.0,1645775000.0,567762000.0,1984384000.0,,2564973000.0,5040895000.0,29827000.0,1193615000.0,,,209281000.0,,,2009201000.0,3526000.0,509429000.0,2090630000.0,2564973000.0,,177349000.0,542690000.0,239108000.0,-78702000.0,,0.0,1637099000.0,,239108000.0,1712170000.0,,17471935000.0,320225000.0,,13422168000.0,,,,2.2,,,14335000.0,1740709000.0,2511097000.0,,1636000.0,1125600000.0,,,,239108000.0,,330480000.0,239108000.0,78081000.0,,32793000.0,,,,,,,,,,,,,,
2008-03-31,,-51273000.0,,,,413222000.0,8278427000.0,,1417716000.0,,721498000.0,1144649000.0,,,3028874000.0,2598783000.0,,,,,,,-60258000.0,,,-52800000.0,,233819000.0,,,,0.415,,,,,,,,,,-9553000.0,,20832000.0,,,500316000.0,,5296983000.0,,,,,7082735000.0,,,376075000.0,1004494000.0,,9480869000.0,,637606000.0,48504000.0,2981444000.0,,4155273000.0,,,,818390000.0,9574595000.0,,,-1471048000.0,,,,,,0.0,,,,,,,,,2092839000.0,,,186104000.0,504133000.0,,,,,0.0,276505000.0,,,,,0.435,-38960000.0,,-285441000.0,276505000.0,333158000.0,0.0,,,3204144000.0,,,,99570000.0,,,,0.0,1292297000.0,1127735000.0,1611158000.0,,1535673000.0,,,27288000.0,2099508000.0,,,,-5289000.0,,,,239108000.0,,,,3530000.0,294198000.0,,2585012000.0,,,,,,,,,,,,,17853022000.0,276505000.0,,13697749000.0,,,,,,,,,,,,,,,,233819000.0,,301122000.0,233819000.0,87094000.0,671948000.0,40669000.0,,,,,,,,,,,,,,
2008-06-30,,113321000.0,,,,510464000.0,7920333000.0,,1560299000.0,,830121000.0,1193576000.0,,,3283895000.0,2621536000.0,,,,,,,-7890000.0,,,-83614000.0,,284100000.0,,,,0.545,,,,,,,,,,-9567000.0,,21567000.0,,,593900000.0,,4826812000.0,,,,,7436616000.0,,,478022000.0,1049835000.0,,9463471000.0,,638466000.0,0.0,3093521000.0,,4191727000.0,,,,859969000.0,10074281000.0,,,-1489649000.0,,,,,,0.0,,,,,,,,,2086756000.0,,,189866000.0,509606000.0,,,,,0.0,363448000.0,,,,,0.57,-44907000.0,,-445572000.0,363448000.0,581772000.0,0.0,,,2740056000.0,,,,114574000.0,,,,0.0,1297456000.0,1131887000.0,1723596000.0,,1587298000.0,,,15615000.0,2094317000.0,,,,50281000.0,,,,233819000.0,,,,3536000.0,536865000.0,,2697923000.0,,,,,,,,,,,,,17994614000.0,363448000.0,,13802887000.0,,,,,,,,,,,,,,,,284100000.0,,312647000.0,284100000.0,83436000.0,673102000.0,33854000.0,,,,,,,,,,,,,,
2008-09-30,,-43395000.0,,,,522140000.0,7448411000.0,,1510570000.0,,514763000.0,1148488000.0,,,3208181000.0,2589808000.0,,,,,,,4033000.0,,,-173539000.0,,286519000.0,,,,0.555,,,,,,,,,,-9588000.0,,21620000.0,,,606666000.0,,4436793000.0,,,,,7799020000.0,,,492992000.0,988430000.0,,9266686000.0,,639774000.0,0.0,3011618000.0,,4121066000.0,,,,806424000.0,10172237000.0,,,-1483495000.0,,,,,,0.0,,,,,,,,,2045491000.0,,,182006000.0,501921000.0,,,,,0.0,371992000.0,,,,,0.58,-34313000.0,,-260390000.0,371992000.0,434743000.0,0.0,,,2391302000.0,,,,121000000.0,,,,0.0,1274851000.0,1106313000.0,1697611000.0,,1546750000.0,,,29290000.0,2100795000.0,,,,2419000.0,,,,284100000.0,,,,3542000.0,400430000.0,,2624662000.0,,,,,,,,,,,,,17620648000.0,371992000.0,,13499582000.0,,,,,,,,,,,,,,,,286519000.0,,316380000.0,286519000.0,84526000.0,674668000.0,30218000.0,,,,,,,,,,,,,,
