date,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualBasicEPS,quarterlyDilutedAverageShares,quarterlyChangesInAccountReceivables,annualBasicAverageShares,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,trailingGrossProfit,annualOtherCurrentLiabilities,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,trailingCapitalExpenditure,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlySaleOfInvestment,trailingInterestExpense,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingRepaymentOfDebt,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,annualGrossPPE,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyOperatingIncome,trailingDepreciationAndAmortization,trailingNetIncomeContinuousOperations,quarterlyBasicEPS,quarterlyTotalRevenue,annualPurchaseOfBusiness,trailingStockBasedCompensation,annualDilutedAverageShares,annualNetOtherFinancingCharges,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualStockBasedCompensation,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,quarterlyAccumulatedDepreciation,trailingNetOtherFinancingCharges,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,trailingDeferredIncomeTax,quarterlyBasicAverageShares,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,annualDilutedEPS,trailingFreeCashFlow,trailingBeginningCashPosition,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyGrossPPE,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,quarterlyCurrentAssets,trailingCostOfRevenue,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualGoodwill,quarterlyNetPPE,annualInventory,quarterlyPretaxIncome,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyTaxProvision,trailingOperatingExpense,annualDeferredIncomeTax,trailingChangeInInventory,quarterlyStockBasedCompensation,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualTotalAssets,quarterlyTotalAssets,annualRetainedEarnings,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyGoodwill,trailingPretaxIncome,trailingChangeInWorkingCapital,quarterlyLongTermDebt,annualGainsLossesNotAffectingRetainedEarnings,annualNetOtherInvestingChanges,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualCostOfRevenue,annualOperatingIncome,annualCurrentDebt,annualPretaxIncome,annualCashDividendsPaid,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,annualEndCashPosition,trailingTaxProvision,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingInvestingCashFlow,annualAccountsPayable,quarterlyOtherNonCurrentLiabilities,quarterlyCurrentDebt,annualOtherNonCashItems,quarterlyInterestExpense,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,annualStockholdersEquity,quarterlyChangeInAccountPayable,annualSaleOfInvestment,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyDilutedEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentAssets,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyChangeInInventory,annualCommonStockIssuance,quarterlyInvestingCashFlow,annualOtherShortTermInvestments,annualRepurchaseOfCapitalStock,annualOtherIntangibleAssets,annualNetPPE,annualNetIncomeCommonStockholders,annualCurrentLiabilities,annualChangeInAccountPayable,annualEbitda,annualOtherNonCurrentAssets,annualOperatingCashFlow,trailingOtherNonCashItems,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
1994-08-31,800000.0,42100000.0,0.83,,,15301205.0,13500000.0,-8200000.0,,3300000.0,,2600000.0,,,,10900000.0,,,,,,32800000.0,10900000.0,4300000.0,,,-11900000.0,0.0,,,13500000.0,5900000.0,13500000.0,9400000.0,12700000.0,-100000.0,0.0,20100000.0,,,,26300000.0,,,15301205.0,0.0,,,1000000.0,,-700000.0,-17800000.0,9200000.0,-2700000.0,,-800000.0,,,,33600000.0,-4700000.0,,,112200000.0,4600000.0,3300000.0,6200000.0,0.83,,,8200000.0,,5900000.0,,,45500000.0,,,,,-2700000.0,36400000.0,,3200000.0,6200000.0,7700000.0,,20500000.0,2800000.0,,,,,66000000.0,-3300000.0,,6100000.0,,10400000.0,,,4600000.0,9400000.0,,54900000.0,54900000.0,36400000.0,12700000.0,12800000.0,,,,3800000.0,,-100000.0,10900000.0,,-4600000.0,3800000.0,46200000.0,32400000.0,600000.0,20500000.0,-17700000.0,,4900000.0,9600000.0,0.0,,,,400000.0,,,4300000.0,800000.0,600000.0,200000.0,,800000.0,-100000.0,,42100000.0,,9900000.0,0.0,,15900000.0,7800000.0,6200000.0,-12300000.0,,6200000.0,4900000.0,,4900000.0,12800000.0,13500000.0,,,,4600000.0,45500000.0,,,-4600000.0,-4200000.0,-1700000.0,500000.0,2400000.0,,,,3200000.0,12700000.0,8200000.0,,33200000.0,6200000.0,10400000.0,,,,,,,,,,,,,,,,,
1994-11-30,,43300000.0,,15277778.0,,,,0.0,,,,,,,,,,,,,,,15300000.0,4100000.0,,,,13500000.0,,,10200000.0,,10200000.0,,,-500000.0,100000.0,8500000.0,,,0.36,29800000.0,,,,,,,100000.0,,,,,-2700000.0,,,,,15277778.0,,-4500000.0,,,,-3400000.0,4800000.0,5900000.0,,,,9500000.0,,6100000.0,,,47700000.0,,,,,,37300000.0,,3400000.0,,8800000.0,,8800000.0,3300000.0,,,,,,,,5400000.0,,12300000.0,,,4600000.0,9700000.0,,,57400000.0,,,,,,,3800000.0,,,,,8700000.0,,,,,,,,5500000.0,,,,,,300000.0,-4500000.0,,,800000.0,600000.0,,,,0.0,,,,,0.0,,17500000.0,,6900000.0,400000.0,,6300000.0,5500000.0,,5500000.0,14100000.0,,,,0.36,,,,,-4600000.0,9000000.0,-700000.0,,-4900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-02-28,,44500000.0,,15135135.0,,,,-100000.0,,,,,,,,,,,,,,,13500000.0,6000000.0,,,,0.0,,,10200000.0,,10200000.0,,,-400000.0,200000.0,8800000.0,,,0.37,29400000.0,,,,,,,-2400000.0,,,,,-2700000.0,,,,,15135135.0,,-5000000.0,,,,100000.0,4000000.0,3500000.0,,,,10600000.0,,6200000.0,,,49500000.0,,,,,,38300000.0,,3500000.0,,8900000.0,,9000000.0,3300000.0,,,,,,,,3100000.0,,12000000.0,,,4100000.0,9700000.0,,,59200000.0,,,,,,,3200000.0,,,,,8400000.0,,,,,,,,5600000.0,,,,,,200000.0,2000000.0,,,900000.0,600000.0,,,,-600000.0,,,,,0.0,,17400000.0,,6300000.0,200000.0,,6200000.0,5600000.0,,5600000.0,14700000.0,,,,0.37,,,,,-4600000.0,8600000.0,,,1600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-31,,44500000.0,,15312500.0,,,,0.0,,,,,,,,,,,,,,,17000000.0,5000000.0,,,,0.0,,,8400000.0,,8400000.0,,,-300000.0,0.0,7700000.0,,,0.32,29900000.0,,,,,,,1900000.0,,,,,-2700000.0,,,,,15312500.0,,-4600000.0,,,,-1900000.0,4000000.0,7000000.0,,,,9600000.0,,6200000.0,,,48600000.0,,,,,,38600000.0,,3500000.0,,7700000.0,,8000000.0,2800000.0,,,,,,,,6700000.0,,13000000.0,,,4100000.0,9600000.0,,,58200000.0,,,,,,,3200000.0,,,,,9000000.0,,,,,,,,4900000.0,,,,,,300000.0,-3800000.0,,,900000.0,600000.0,,,,100000.0,,,,,0.0,,16900000.0,,5700000.0,0.0,,6100000.0,4900000.0,,4900000.0,13700000.0,,,,0.32,,,,,-4700000.0,9200000.0,,,-4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-31,900000.0,44500000.0,1.33,,,15400478.0,11100000.0,200000.0,,5700000.0,,-2400000.0,,,,13500000.0,,,,,,35100000.0,16500000.0,4700000.0,,,1200000.0,0.0,,,11100000.0,6500000.0,11100000.0,10000000.0,20500000.0,-200000.0,100000.0,6700000.0,,,,27700000.0,,,15400478.0,-100000.0,,,1000000.0,,-100000.0,-18900000.0,-5100000.0,-3000000.0,,-1400000.0,,,,36100000.0,-4800000.0,,-4100000.0,116800000.0,2800000.0,5700000.0,5000000.0,1.33,,,11100000.0,,6500000.0,,,49600000.0,,,,,-3000000.0,38300000.0,,3500000.0,4900000.0,7300000.0,,6900000.0,2800000.0,,,,,67600000.0,600000.0,-700000.0,4800000.0,,11800000.0,,,4000000.0,10000000.0,,59600000.0,59600000.0,38300000.0,20500000.0,15100000.0,,,,3100000.0,,100000.0,16500000.0,,9000000.0,3100000.0,49200000.0,31500000.0,700000.0,32700000.0,-18600000.0,,4500000.0,20000000.0,0.0,,,,200000.0,2200000.0,,4700000.0,900000.0,700000.0,-800000.0,,1000000.0,-200000.0,,44500000.0,,,0.0,,15900000.0,12200000.0,4900000.0,600000.0,,6500000.0,4500000.0,,4500000.0,15100000.0,11100000.0,,,,4000000.0,49600000.0,,,-4700000.0,9200000.0,-700000.0,400000.0,2200000.0,,,,3500000.0,20500000.0,11100000.0,,32500000.0,6500000.0,21400000.0,,,,,,,,,,,,,,,,,
1995-11-30,,45200000.0,,15588235.0,,,,-1600000.0,,,,,,,,,8800000.0,,,,,,8800000.0,3200000.0,,,,11000000.0,,,20300000.0,,20300000.0,,,-300000.0,100000.0,8100000.0,,,0.34,27600000.0,,,,,,,1400000.0,,,,,-3000000.0,,,,,15588235.0,,-4700000.0,,,,9200000.0,5700000.0,7000000.0,,,,9600000.0,,6500000.0,,,48900000.0,,,,,,38700000.0,,3500000.0,,8400000.0,,8300000.0,3100000.0,,,,,,,100000.0,6700000.0,,11500000.0,,,4200000.0,10100000.0,,,59000000.0,,,,,,,3100000.0,,,,,7800000.0,,,,,,,,5300000.0,,,,,,200000.0,,,,900000.0,700000.0,,,,0.0,,,,,0.0,,16100000.0,,4200000.0,200000.0,,6600000.0,5300000.0,,5300000.0,13800000.0,,200000.0,,0.34,,,,,-4800000.0,8000000.0,600000.0,,6900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-02-29,,46400000.0,,15128205.0,,,,1500000.0,,,,,,,,,4400000.0,,,14900000.0,,,2400000.0,6600000.0,,,,0.0,,,2700000.0,,2700000.0,,,-300000.0,0.0,9800000.0,,,0.39,35100000.0,,,,,,,-9100000.0,,,,,-3000000.0,,,,,15128205.0,,-5400000.0,,,,-17600000.0,4100000.0,-2900000.0,,,,11400000.0,,6700000.0,,,36900000.0,,,,,,39800000.0,,3700000.0,,9900000.0,,10100000.0,4000000.0,,,,,,,100000.0,-3200000.0,,14900000.0,,,3600000.0,24500000.0,,,61400000.0,,,,,,,2400000.0,,,,,10200000.0,,,,,,,,5900000.0,,,,,,300000.0,,,,1000000.0,700000.0,,,,-600000.0,,,,,0.0,,20200000.0,,5800000.0,100000.0,,5900000.0,5900000.0,,5900000.0,15000000.0,,200000.0,,0.39,,,,,-4800000.0,10400000.0,-1500000.0,,-9300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-05-31,,47100000.0,,15151515.0,,,,-14900000.0,,,,,,,,,0.0,,,14600000.0,,,3200000.0,4900000.0,,,,0.0,,,7300000.0,,7300000.0,,,-400000.0,300000.0,7700000.0,,,0.33,34200000.0,,,,,,,3700000.0,,,,,-3000000.0,,,,,15151515.0,,-4500000.0,,,,4600000.0,4000000.0,9300000.0,,,,9600000.0,,6800000.0,,,35900000.0,,,,,,40100000.0,,3800000.0,,7400000.0,,8400000.0,2400000.0,,,,,,,,8900000.0,,15000000.0,,,3500000.0,24300000.0,,,60200000.0,,,,,,,2400000.0,,,,,11000000.0,,,,,,,,5000000.0,,,,,,700000.0,,,,900000.0,700000.0,,,,-100000.0,,,,,0.0,,19200000.0,,6100000.0,-300000.0,,5900000.0,5000000.0,,5000000.0,13100000.0,,200000.0,,0.33,,,,,-4700000.0,11500000.0,-300000.0,,-300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-31,1000000.0,47200000.0,1.38,,,15423728.0,6700000.0,0.0,,4600000.0,,-4300000.0,,,,11100000.0,-100000.0,,,14400000.0,,39200000.0,3300000.0,5800000.0,,,700000.0,0.0,,,6700000.0,7100000.0,6700000.0,24100000.0,21300000.0,-400000.0,100000.0,7000000.0,,,,34000000.0,,,15428571.0,0.0,,,-1500000.0,,-1300000.0,-19300000.0,-3100000.0,-3200000.0,,-1400000.0,,,,41000000.0,-4700000.0,,,130900000.0,-500000.0,4600000.0,4800000.0,1.38,,,11100000.0,,7100000.0,,,37600000.0,,,,,-3200000.0,40400000.0,,3900000.0,6200000.0,7700000.0,,7600000.0,2600000.0,,600000.0,,,73700000.0,-5500000.0,,4400000.0,,16100000.0,,,3400000.0,24100000.0,,61700000.0,61700000.0,40400000.0,21300000.0,14500000.0,,,,2400000.0,,-15000000.0,3300000.0,,10300000.0,2400000.0,57200000.0,32700000.0,700000.0,33400000.0,-19100000.0,,5100000.0,16800000.0,0.0,,,,600000.0,,,5800000.0,1000000.0,700000.0,,,1800000.0,0.0,,47200000.0,,13100000.0,0.0,,17900000.0,12100000.0,6200000.0,600000.0,,5800000.0,5100000.0,,5100000.0,14500000.0,6700000.0,,,,3400000.0,37600000.0,,,-4800000.0,10900000.0,-100000.0,500000.0,-400000.0,,,14400000.0,3900000.0,21300000.0,11100000.0,,34500000.0,5800000.0,18200000.0,,,,,,,,,,,,,,,,,
1996-11-30,,48500000.0,,15555556.0,,,,0.0,,,,,,,,,100000.0,,,14300000.0,,,3000000.0,5800000.0,,,,6700000.0,,,10500000.0,,10500000.0,,,-400000.0,1000000.0,7100000.0,,,0.27,28300000.0,,,,,300000.0,,2600000.0,,,,,-3200000.0,,,,,15555556.0,,-3800000.0,,,,3800000.0,5500000.0,7600000.0,,,,12000000.0,,7300000.0,,,40300000.0,,,,,,40100000.0,,4100000.0,,6600000.0,,7600000.0,2400000.0,,,,,,,,7200000.0,,11200000.0,,,4000000.0,24200000.0,,,64500000.0,,,,,,,2400000.0,,,,,9500000.0,,,,,,,,4200000.0,,,,,,500000.0,,,,1000000.0,700000.0,,,,0.0,,,,,0.0,,17100000.0,,5200000.0,-400000.0,,5800000.0,4200000.0,,4200000.0,16000000.0,,600000.0,,0.27,,,,,-4800000.0,10000000.0,1200000.0,,-200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-28,,50300000.0,,15714286.0,,,,0.0,,,,,,,,,0.0,,,14000000.0,,,5900000.0,9900000.0,,,,0.0,,,5000000.0,,5000000.0,,,-300000.0,400000.0,10700000.0,,,0.42,39800000.0,,,,,-100000.0,,-8100000.0,,,,,-3500000.0,,,,,15714286.0,,-4400000.0,,,,-5600000.0,4800000.0,-900000.0,,,,15400000.0,,7500000.0,,,45900000.0,,,,,,41900000.0,,4000000.0,,10300000.0,,11300000.0,3700000.0,,,,,,,,-1200000.0,,17200000.0,,,3400000.0,23200000.0,,,69100000.0,,,,,,,2400000.0,,,,,11300000.0,,,,,,,,6600000.0,,,,,,600000.0,,,,1000000.0,700000.0,,,,0.0,,,,,0.0,,22600000.0,,3900000.0,-500000.0,,5200000.0,6600000.0,,6600000.0,18800000.0,,,,0.42,,,,,-4800000.0,11900000.0,,,-200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-05-31,,51000000.0,,15454545.0,,,,0.0,,,,,,,,,0.0,,,13700000.0,,,3100000.0,4200000.0,,,,0.0,,,8100000.0,,8100000.0,,,-200000.0,300000.0,8300000.0,,,0.33,34500000.0,,,,,,,3100000.0,,,,,-3500000.0,,,,,15454545.0,,-5200000.0,,,,3100000.0,3900000.0,8500000.0,,,,8900000.0,,7500000.0,,,39700000.0,,,,,,42200000.0,,4000000.0,,8100000.0,,8800000.0,3000000.0,,,,,,,,8300000.0,,14700000.0,,,2700000.0,22900000.0,,,62600000.0,,,,,,,1700000.0,,,,,11000000.0,,,,,,,,5100000.0,,,,,,500000.0,,,,1000000.0,800000.0,,,,-700000.0,,,,,0.0,,19800000.0,,6200000.0,-200000.0,,5200000.0,5100000.0,,5100000.0,11600000.0,,,,0.33,,,,,-4800000.0,11500000.0,,,-200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-08-31,1000000.0,51300000.0,1.38,,,15512140.0,10900000.0,0.0,,3900000.0,,4100000.0,,,,6700000.0,0.0,,,13400000.0,,42600000.0,3400000.0,6700000.0,,,-1200000.0,0.0,,,10900000.0,7900000.0,10900000.0,23000000.0,21400000.0,-600000.0,200000.0,8700000.0,,,,35300000.0,,,15588235.0,0.0,,,2100000.0,,800000.0,-18200000.0,-1100000.0,-3700000.0,,-1500000.0,,,,44800000.0,-4800000.0,,,137900000.0,2800000.0,3900000.0,8100000.0,1.38,,,11400000.0,,7900000.0,,,42400000.0,,,,,-3700000.0,42400000.0,,4200000.0,5500000.0,8400000.0,,9300000.0,2900000.0,,,,,79500000.0,-300000.0,,7500000.0,,15200000.0,,,2700000.0,23000000.0,,65400000.0,65400000.0,42400000.0,21400000.0,14100000.0,,,,1700000.0,,0.0,3400000.0,,10800000.0,1700000.0,58400000.0,34700000.0,800000.0,33400000.0,-19400000.0,,5500000.0,21800000.0,0.0,,,,600000.0,,,6700000.0,1000000.0,800000.0,-100000.0,,2200000.0,0.0,,51300000.0,,100000.0,0.0,,20100000.0,12000000.0,5500000.0,-200000.0,,5400000.0,5500000.0,,5500000.0,14100000.0,10900000.0,,,,2700000.0,42400000.0,,,-5000000.0,11400000.0,700000.0,1900000.0,-500000.0,,,13400000.0,4200000.0,21400000.0,11400000.0,,36900000.0,5400000.0,23300000.0,,,,,,,,,,,,,,,,,
1997-11-30,,52500000.0,,15294118.0,,,,,,,,,,,,,,,,13200000.0,,,4600000.0,5700000.0,,,,10900000.0,,,14600000.0,,14600000.0,,,-500000.0,,8300000.0,,,0.34,33600000.0,,,,,500000.0,,1800000.0,,,,,-3700000.0,,,,,15294118.0,,-5000000.0,,,,3700000.0,6000000.0,8300000.0,,,,12500000.0,,7300000.0,,,45800000.0,,,,,,42600000.0,,3600000.0,,8100000.0,,8800000.0,2900000.0,,,,,,,200000.0,7800000.0,,13800000.0,,,2800000.0,22000000.0,,,67800000.0,,,,,,,1700000.0,,,,,11000000.0,,,,,,,,5200000.0,,,,,,500000.0,,,,1100000.0,800000.0,,,,0.0,,,,,0.0,,19800000.0,,2000000.0,-200000.0,,5200000.0,5200000.0,,5200000.0,15300000.0,,,,0.34,,,,,-5000000.0,11500000.0,1900000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-02-28,,54400000.0,,15750000.0,,,,,,,,,,,,,,,,12900000.0,,,2500000.0,8300000.0,,,,0.0,,,13200000.0,,13200000.0,,,-300000.0,,10000000.0,,,0.41,39200000.0,,,,,,,-2600000.0,,,,,-3500000.0,,,,,15365854.0,,-4600000.0,,,,-1300000.0,6700000.0,3800000.0,,,,15900000.0,,7100000.0,,,50600000.0,,,,,,44000000.0,,3600000.0,,9900000.0,,10600000.0,3600000.0,,,,,,,,3500000.0,,16100000.0,,,1900000.0,21600000.0,,,72200000.0,,,,,,,900000.0,,,,,12500000.0,,,,,,,,6300000.0,,,,,,600000.0,,,,1000000.0,900000.0,,,,400000.0,,,,,0.0,,23100000.0,,1900000.0,-100000.0,,5100000.0,6300000.0,,6300000.0,17800000.0,,,,0.4,,,,,-5000000.0,13100000.0,-400000.0,,-300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-05-31,,53400000.0,,15769231.0,,,,-200000.0,,,,,,,,,,,,12700000.0,,,4800000.0,4700000.0,,,,0.0,,,15300000.0,,15300000.0,,,-200000.0,200000.0,6200000.0,,,0.26,31800000.0,,,,,,,2700000.0,,,,,-3600000.0,,,,,15769231.0,,-4900000.0,,,,2000000.0,4300000.0,7400000.0,,,,9900000.0,,7200000.0,,,43100000.0,,,,,,43100000.0,,3600000.0,,6400000.0,,6700000.0,2300000.0,,,,,,,,7200000.0,,13700000.0,,,1900000.0,22100000.0,,,65200000.0,,,,,,,900000.0,,,,,11400000.0,,,,,,,,4100000.0,,,,,,500000.0,,,,1000000.0,900000.0,,,,-100000.0,,,,,0.0,,18100000.0,,2300000.0,200000.0,,5800000.0,4100000.0,,4100000.0,11800000.0,,,,0.26,,,,,-5000000.0,11900000.0,-400000.0,,-300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-08-31,1100000.0,55000000.0,1.4,,,15604160.0,8600000.0,100000.0,,6200000.0,,-2300000.0,,,,10900000.0,,,,12500000.0,,45900000.0,10500000.0,6900000.0,,,100000.0,0.0,,,8600000.0,7400000.0,8600000.0,21100000.0,21900000.0,-300000.0,0.0,9700000.0,,,,39800000.0,,,15664119.0,100000.0,,,-2400000.0,,1800000.0,-19400000.0,-6700000.0,-3800000.0,,-1300000.0,,,,48100000.0,-4900000.0,,-6100000.0,144400000.0,-6700000.0,6200000.0,4200000.0,1.4,,,13900000.0,,7400000.0,,,49800000.0,,,,,-3800000.0,44300000.0,,3600000.0,3700000.0,9900000.0,,10300000.0,3600000.0,,-300000.0,,,82200000.0,-500000.0,,3900000.0,,18500000.0,,,2000000.0,21100000.0,,70900000.0,70900000.0,44300000.0,21900000.0,15900000.0,,,,900000.0,,100000.0,10500000.0,,11000000.0,900000.0,62200000.0,34100000.0,800000.0,34300000.0,-20000000.0,,6300000.0,22400000.0,0.0,,,,600000.0,-5900000.0,,6900000.0,1100000.0,800000.0,,,2200000.0,100000.0,,55000000.0,,,0.0,,21300000.0,12400000.0,3700000.0,0.0,,5000000.0,6300000.0,,6300000.0,15900000.0,8600000.0,,,,2000000.0,49800000.0,,,-5000000.0,11600000.0,700000.0,1200000.0,-6100000.0,,,12500000.0,3600000.0,21900000.0,13900000.0,,36300000.0,5000000.0,23700000.0,,,,,,,,,,,,,,,,,
1998-11-30,,52700000.0,,15416667.0,,,,100000.0,,,,,,,,,,,,12200000.0,,,11600000.0,7200000.0,,,,8600000.0,,,11100000.0,,11100000.0,,,-400000.0,400000.0,5600000.0,,,0.24,29600000.0,,,,,,,6500000.0,,,,,-3800000.0,,,,,15416667.0,,-5900000.0,,,,2500000.0,5700000.0,10600000.0,,,,13700000.0,,7500000.0,,,47400000.0,,,,,,43000000.0,,3700000.0,,5800000.0,-1200000.0,6100000.0,2100000.0,,,,,,,-100000.0,10200000.0,,12600000.0,,,2100000.0,21100000.0,,,68500000.0,,,,,,,900000.0,,,,,10900000.0,,,,,,,,3700000.0,,,,,,500000.0,-1800000.0,,,1200000.0,800000.0,,,,-100000.0,,,,,0.0,,17000000.0,,2000000.0,200000.0,,5200000.0,3700000.0,,3700000.0,15800000.0,,,,0.24,,,,,-5000000.0,11400000.0,-300000.0,,-2100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-28,,54500000.0,,15813953.0,,,,0.0,,,,,,,,,,,,11900000.0,,,12800000.0,10400000.0,,,,0.0,,,4400000.0,,4400000.0,,,-200000.0,0.0,10600000.0,,,0.44,41700000.0,,,,,,,-10400000.0,,,,,-3800000.0,,,,,15454545.0,,-5700000.0,,,,-6700000.0,6500000.0,-3000000.0,,,,17800000.0,,7500000.0,,,52800000.0,,,,,,44800000.0,,3700000.0,,10700000.0,0.0,11100000.0,3900000.0,,,,,,,,-3200000.0,,18100000.0,,,1300000.0,20800000.0,,,73600000.0,,,,,,,100000.0,,,,,12500000.0,,,,,,,,6800000.0,,,,,,500000.0,,,,1200000.0,900000.0,,,,-700000.0,,,,,0.0,,23600000.0,,1600000.0,100000.0,,5200000.0,6800000.0,,6800000.0,19100000.0,,,,0.43,,,,,-5000000.0,13000000.0,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-31,,54300000.0,,15333333.0,,,,-100000.0,,,,,,,,,5500000.0,,,31400000.0,,,5600000.0,7200000.0,,,,0.0,,,9800000.0,,9800000.0,,,-19900000.0,200000.0,7300000.0,,,0.3,33500000.0,,,,,,,3600000.0,,,,,-3700000.0,,,,,15333333.0,,11200000.0,,,,5500000.0,4300000.0,8700000.0,,,,12400000.0,,7200000.0,,,43900000.0,,,,,,44500000.0,,3500000.0,,7300000.0,0.0,7900000.0,2700000.0,,,,,,,,-11200000.0,,14300000.0,,,17400000.0,40200000.0,,,84100000.0,,,,,,,16100000.0,,,,,11300000.0,,,,,,,,4600000.0,,,,,,600000.0,,,,1300000.0,900000.0,,,,0.0,,,,,0.0,,19200000.0,,5500000.0,-100000.0,,5300000.0,4600000.0,,4600000.0,29800000.0,,,,0.3,,,,,-5000000.0,11900000.0,,,-14400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
