date,trailingNetIncome,annualGoodwill,annualTotalAssets,trailingPretaxIncome,quarterlyAccountsReceivable,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentLiabilities,annualRetainedEarnings,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncome,annualPretaxIncome,annualCashDividendsPaid,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,annualIncomeTaxPayable,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualAccountsPayable,trailingInvestingCashFlow,annualOtherNonCashItems,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualOperatingIncome,annualStockholdersEquity,annualNonCurrentDeferredRevenue,quarterlyOtherIncomeExpense,quarterlyInventory,annualTaxProvision,trailingEndCashPosition,annualCurrentLiabilities,quarterlyCurrentDebt,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyOperatingExpense,trailingOtherIncomeExpense,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualInvestmentsAndAdvances,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualSaleOfInvestment,annualCommonStockIssuance,annualOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,annualEbitda,annualDilutedAverageShares,annualCurrentAssets,quarterlyBasicEPS,trailingInterestExpense,annualNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualBasicAverageShares,annualGrossPPE,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualDilutedEPS,annualBasicEPS,annualInterestExpense,quarterlyOtherIntangibleAssets,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,annualTotalNonCurrentAssets,annualRepaymentOfDebt,quarterlyDilutedAverageShares,annualSellingGeneralAndAdministration,annualCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,trailingTaxProvision,annualInventory,quarterlyTaxProvision,quarterlyNetPPE,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyEbitda,quarterlyAccumulatedDepreciation,annualCapitalStock,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,quarterlyDilutedEPS,annualCurrentDeferredRevenue,annualCostOfRevenue,annualTotalRevenue,annualStockBasedCompensation,annualCurrentDebt,annualAccumulatedDepreciation,quarterlyCurrentAssets,quarterlyRetainedEarnings,annualOperatingExpense,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,annualDeferredIncomeTax,annualResearchAndDevelopment,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyIncomeTaxPayable,quarterlyNonCurrentDeferredRevenue,trailingOperatingExpense,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyPretaxIncome,trailingCostOfRevenue,trailingBeginningCashPosition,quarterlyOtherNonCashItems,trailingPurchaseOfInvestment,trailingSaleOfInvestment,quarterlyNetOtherInvestingChanges,trailingNetOtherFinancingCharges,quarterlyBeginningCashPosition,trailingCapitalExpenditure,quarterlyStockBasedCompensation,quarterlyFreeCashFlow,trailingBasicEPS,trailingChangeInInventory,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyRepurchaseOfCapitalStock,trailingChangeInAccountPayable,trailingRepurchaseOfCapitalStock,trailingCashDividendsPaid,trailingNetOtherInvestingChanges,quarterlyResearchAndDevelopment,trailingChangesInAccountReceivables,trailingDilutedAverageShares,trailingCashFlowFromContinuingFinancingActivities,quarterlyNetOtherFinancingCharges,trailingCommonStockIssuance,trailingDepreciationAndAmortization,quarterlyDeferredIncomeTax,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInvestingCashFlow,quarterlyPurchaseOfInvestment,quarterlyDepreciationAndAmortization,quarterlyChangeInInventory,trailingDeferredIncomeTax,quarterlyCashDividendsPaid,trailingBasicAverageShares,trailingOtherNonCashItems,trailingPurchaseOfBusiness,quarterlyEndCashPosition,quarterlyChangesInAccountReceivables,trailingDilutedEPS,trailingResearchAndDevelopment,annualRepurchaseOfCapitalStock,trailingChangeInWorkingCapital,quarterlyOperatingCashFlow,quarterlySaleOfInvestment,trailingStockBasedCompensation,trailingRepaymentOfDebt,quarterlyRepaymentOfDebt,quarterlyChangeInAccountPayable,quarterlyChangeInCashSupplementalAsReported
,,36894000000.0,751368000000.0,,6430000000.0,36894000000.0,4645000000.0,0.0,281255000000.0,-54787000000.0,33551000000.0,6430000000.0,,69335000000.0,115166000000.0,153836000000.0,-48614000000.0,751368000000.0,464013000000.0,91325000000.0,,-165927000000.0,,,96108000000.0,,153619000000.0,0.0,,,33551000000.0,80235000000.0,33929000000.0,78894000000.0,156020000000.0,506748000000.0,317000000.0,,3847000000.0,38413000000.0,,209805000000.0,,69335000000.0,78894000000.0,,35573000000.0,61000000.0,,6000000.0,,,,,6000000.0,264507000000.0,185613000000.0,,132000000.0,727000000.0,77000000.0,243734000000.0,406169000000.0,,207123000000.0,77000000.0,2598000000.0,33929000000.0,,235314000000.0,20312459133.0,287355000000.0,,,115166000000.0,,0.0,-8578000000.0,,20057674088.0,406169000000.0,0.0,87426000000.0,5.67,5.74,1243000000.0,727000000.0,,,-6881000000.0,2139000000.0,,464013000000.0,,,138472000000.0,-115798000000.0,264507000000.0,506748000000.0,78894000000.0,96108000000.0,0.0,,3847000000.0,,406169000000.0,-49774000000.0,-1292000000.0,-353000000.0,,-350192000000.0,2139000000.0,,115423000000.0,,35573000000.0,24853000000.0,452103000000.0,0.0,,-350192000000.0,287355000000.0,281255000000.0,271230000000.0,61000000.0,756361000000.0,,243734000000.0,,-42939000000.0,,427250000000.0,11433000000.0,185613000000.0,,0.0,,,,317000000.0,,209805000000.0,-3945000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7012000000.0,36894000000.0,,0.0,,,4981000000.0,,,,,,,827779000000.0,484999000000.0,,,,,,,,,,,,,,28853000000.0,,,,,,4052000000.0,,,,4959000000.0,,,,50207000000.0,56000000.0,,77000000.0,,,,,,,,,,,0.0,287919000000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,694000000.0,,536657000000.0,,2139000000.0,,,,,,,317424000000.0,538796000000.0,317424000000.0,106446000000.0,0.0,,,,423855000000.0,,,,,,,,,0.0,,,,,,,342780000000.0,,,,,,,,,,,,,,0.0,,,,183000000.0,,259066000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,36894000000.0,861935000000.0,,7632000000.0,36894000000.0,-23187000000.0,0.0,281255000000.0,-39637000000.0,28615000000.0,7925000000.0,,,119640000000.0,159071000000.0,-50201000000.0,861935000000.0,540053000000.0,118014000000.0,,-171572000000.0,,,111696000000.0,,-4773000000.0,204803000000.0,,,28615000000.0,86292000000.0,28902000000.0,87543000000.0,157591000000.0,576157000000.0,248000000.0,,4249000000.0,39047000000.0,,255630000000.0,4981000000.0,85716000000.0,87543000000.0,,43489000000.0,39000000.0,,40260000000.0,,,,,40183000000.0,292346000000.0,204803000000.0,,93000000.0,813000000.0,162000000.0,284532000000.0,440164000000.0,-93713000000.0,231379000000.0,239000000.0,5704000000.0,28902000000.0,,246265000000.0,20321332465.0,321882000000.0,,,119640000000.0,,0.0,8756000000.0,,20062910111.0,440164000000.0,0.0,78894000000.0,5.89,5.96,902000000.0,813000000.0,,-93713000000.0,-3276000000.0,2139000000.0,,540053000000.0,,,156438000000.0,-113365000000.0,87543000000.0,576157000000.0,87543000000.0,111646000000.0,204803000000.0,,4249000000.0,,440164000000.0,-51051000000.0,-943000000.0,-457000000.0,,-417908000000.0,2139000000.0,,120024000000.0,,43489000000.0,25783000000.0,485231000000.0,0.0,4981000000.0,-417908000000.0,321882000000.0,281255000000.0,301857000000.0,39000000.0,858072000000.0,,284532000000.0,,,,459448000000.0,23056000000.0,,,0.0,,,,248000000.0,,255630000000.0,-5232000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9590000000.0,36894000000.0,,0.0,,,4983000000.0,,,,,,,924512000000.0,554807000000.0,,,,,,,,,,,,,,28828000000.0,,,,,,3408000000.0,,,,170000000.0,,,,61367000000.0,17000000.0,,41365000000.0,,,,,,,,,,,125000000.0,313018000000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,778000000.0,,-139525000000.0,,2139000000.0,,,,,,,112558000000.0,610161000000.0,112558000000.0,116229000000.0,217476000000.0,,,,450941000000.0,,,,,,,,,0.0,,,,,,,369705000000.0,361011000000.0,,,,,,,,,,,,,0.0,,,,195000000.0,,284190000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,36894000000.0,952558000000.0,,9165000000.0,36894000000.0,-54267000000.0,0.0,374697000000.0,0.0,28617000000.0,9165000000.0,,18846000000.0,125870000000.0,166582000000.0,-52575000000.0,952558000000.0,569873000000.0,103340000000.0,,-169356000000.0,,,117882000000.0,,-7861000000.0,246687000000.0,,,28617000000.0,97167000000.0,28895000000.0,86259000000.0,151299000000.0,649064000000.0,261000000.0,,7944000000.0,40603000000.0,,273244000000.0,0.0,92362000000.0,86259000000.0,,107768000000.0,17000000.0,,43928000000.0,,,,,43928000000.0,332946000000.0,246687000000.0,,136000000.0,818000000.0,122000000.0,302139000000.0,464400000000.0,-114402000000.0,226756000000.0,122000000.0,1265000000.0,28895000000.0,,264260000000.0,20315252412.0,382685000000.0,,,125870000000.0,,0.0,-1020000000.0,,20068193892.0,464400000000.0,0.0,87543000000.0,6.2,6.27,565000000.0,818000000.0,,-114402000000.0,7435000000.0,2140000000.0,,569873000000.0,-5330000000.0,,125502000000.0,-123416000000.0,86259000000.0,649064000000.0,86259000000.0,116266000000.0,246687000000.0,,7944000000.0,,464400000000.0,-58420000000.0,-651000000.0,-3492000000.0,,-465923000000.0,2140000000.0,,125979000000.0,,51753000000.0,28721000000.0,527999000000.0,,0.0,-465923000000.0,382685000000.0,374697000000.0,347979000000.0,17000000.0,930323000000.0,,302139000000.0,,,,499278000000.0,5426000000.0,,,0.0,,,,261000000.0,,273244000000.0,-4865000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,11173000000.0,36894000000.0,,0.0,,,4985000000.0,,,,,,,1021909000000.0,585132000000.0,,,,,,,,,,,,,,28919000000.0,,,,,,6426000000.0,,,,,,,,69962000000.0,19000000.0,,45965000000.0,,,,,,,,,,,2210000000.0,336605000000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,968000000.0,,-114086000000.0,,2142000000.0,,,,,,,96405000000.0,683511000000.0,96405000000.0,119989000000.0,297207000000.0,,,,470955000000.0,,,,,,,,,0.0,,,,,,,436777000000.0,408316000000.0,,,,,,,,,,,,,0.0,,,,282000000.0,,307686000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,36894000000.0,1052109000000.0,,11722000000.0,36894000000.0,8736000000.0,0.0,416197000000.0,-85310000000.0,28619000000.0,11722000000.0,,30999000000.0,129274000000.0,171300000000.0,-55425000000.0,1052109000000.0,605516000000.0,105511000000.0,,-191176000000.0,,,123896000000.0,,-12271000000.0,0.0,,,28619000000.0,101262000000.0,29004000000.0,70906000000.0,158158000000.0,723447000000.0,334000000.0,,7195000000.0,41919000000.0,,297796000000.0,,103774000000.0,70906000000.0,,118531000000.0,51000000.0,,48476000000.0,,,,,48476000000.0,402903000000.0,331997000000.0,,531000000.0,924000000.0,5418000000.0,326800000000.0,500260000000.0,721305000000.0,230709000000.0,5418000000.0,5443000000.0,29004000000.0,,272606000000.0,20341515930.0,446593000000.0,,,129274000000.0,,0.0,-15364000000.0,,20090824422.0,500260000000.0,0.0,86259000000.0,6.36,6.43,390000000.0,924000000.0,,721305000000.0,871000000.0,2142000000.0,,605516000000.0,0.0,,149015000000.0,-125198000000.0,402903000000.0,723447000000.0,70906000000.0,123896000000.0,331997000000.0,,7195000000.0,,500260000000.0,-54897000000.0,400000000.0,436000000.0,,-528711000000.0,2142000000.0,0.0,129381000000.0,,57988000000.0,35049000000.0,560413000000.0,,,-528711000000.0,446593000000.0,416197000000.0,367206000000.0,51000000.0,1028971000000.0,,326800000000.0,,,,525364000000.0,13077000000.0,331997000000.0,,0.0,,,,334000000.0,,297796000000.0,-7063000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14680000000.0,36894000000.0,,0.0,,,28621000000.0,,,127902000000.0,,,,1118199000000.0,618627000000.0,,,,,,,,,,,,,,29025000000.0,,,,,,7602000000.0,,,,,,,,70009000000.0,60000000.0,,51106000000.0,,,,,,,,,,,6320000000.0,358221000000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,1118000000.0,,755943000000.0,,2142000000.0,,,,,,,451614000000.0,758085000000.0,66013000000.0,119829000000.0,385601000000.0,,,,505357000000.0,,,,,,,,,0.0,,,,,,,499572000000.0,450865000000.0,,,505357000000.0,,,,,,,,385601000000.0,,0.0,,,,344000000.0,,329196000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,36894000000.0,1167392000000.0,,13907000000.0,36894000000.0,-1398000000.0,0.0,457219000000.0,-42980000000.0,4989000000.0,13907000000.0,,43115000000.0,121692000000.0,158579000000.0,-55491000000.0,1167392000000.0,700203000000.0,84589000000.0,,-171475000000.0,,,173157000000.0,,-14958000000.0,0.0,,,4989000000.0,105162000000.0,5755000000.0,44931000000.0,143006000000.0,788773000000.0,662000000.0,,9152000000.0,36776000000.0,,370913000000.0,,125811000000.0,44931000000.0,,130200000000.0,104000000.0,,54067000000.0,,,,,54067000000.0,419908000000.0,374977000000.0,,43000000.0,1063000000.0,6816000000.0,376668000000.0,583962000000.0,786631000000.0,224985000000.0,6816000000.0,5372000000.0,5755000000.0,,263687000000.0,20343120320.0,467189000000.0,,,121692000000.0,,0.0,-25921000000.0,,20101232387.0,583962000000.0,0.0,70906000000.0,5.98,6.05,331000000.0,1063000000.0,,786631000000.0,615000000.0,2142000000.0,,700203000000.0,-23633000000.0,,140894000000.0,-140396000000.0,419908000000.0,788773000000.0,44931000000.0,173157000000.0,0.0,,9152000000.0,,583962000000.0,-79431000000.0,-21000000.0,-2156000000.0,,-593946000000.0,2142000000.0,-1363000000.0,121803000000.0,,61789000000.0,106088000000.0,630177000000.0,,,-593946000000.0,467189000000.0,457219000000.0,381083000000.0,104000000.0,1177908000000.0,,376668000000.0,,,,524089000000.0,19204000000.0,374977000000.0,,0.0,,,,662000000.0,,370913000000.0,-7273000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,16072000000.0,36894000000.0,,0.0,,,4991000000.0,,,155606000000.0,,,,1244166000000.0,738181000000.0,,,,,,,,,,,,,,5772000000.0,,,,,,8660000000.0,,,,,,,,67524000000.0,106000000.0,,56276000000.0,,,,,,,,,,,7767000000.0,416070000000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,819000000.0,,429774000000.0,,0.0,,,,,,,455371000000.0,826108000000.0,73907000000.0,176474000000.0,0.0,,,,614038000000.0,,,,,,,,,0.0,,,,,,,505985000000.0,488917000000.0,,,614038000000.0,,,,,,,,381464000000.0,,0.0,,,,675000000.0,,410298000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,35300000000.0,1296449000000.0,,16340000000.0,35300000000.0,-2610000000.0,0.0,492602000000.0,-2000000000.0,4992000000.0,16340000000.0,,52727000000.0,109279000000.0,142592000000.0,-50924000000.0,1296449000000.0,818866000000.0,39193000000.0,,-146219000000.0,,,223503000000.0,,-15921000000.0,0.0,,,4992000000.0,116737000000.0,5930000000.0,66744000000.0,126808000000.0,856576000000.0,840000000.0,,9130000000.0,33187000000.0,,431876000000.0,,134725000000.0,66744000000.0,,127615000000.0,98000000.0,,70571000000.0,,,,,70571000000.0,420862000000.0,354118000000.0,22859000000.0,8215000000.0,766000000.0,8731000000.0,437806000000.0,682991000000.0,455839000000.0,211022000000.0,8731000000.0,8384000000.0,5930000000.0,,259151000000.0,20408441343.0,477583000000.0,,,109279000000.0,,0.0,21859000000.0,,20293253516.0,682991000000.0,0.0,44931000000.0,5.35,5.38,228000000.0,766000000.0,,455839000000.0,-137000000.0,0.0,,818866000000.0,0.0,,129934000000.0,-171829000000.0,420862000000.0,856576000000.0,66744000000.0,223503000000.0,352118000000.0,,9130000000.0,,682991000000.0,-42944000000.0,-10000000.0,-271000000.0,,-670260000000.0,0.0,-9508000000.0,109405000000.0,,62615000000.0,118936000000.0,641448000000.0,,,-670260000000.0,477583000000.0,492602000000.0,395704000000.0,98000000.0,1353251000000.0,,437806000000.0,,,,522512000000.0,5347000000.0,354118000000.0,,0.0,,,,840000000.0,,431876000000.0,-7927000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,18374000000.0,35300000000.0,,0.0,,,4993000000.0,,,162754000000.0,,,,1342808000000.0,829261000000.0,,,,,,,,,,,,,,6001000000.0,,,,,,6657000000.0,,,,,,,,58554000000.0,158000000.0,,71543000000.0,,,,,,,,,,,5384000000.0,447962000000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,736000000.0,,490622000000.0,,0.0,,,,,,,457499000000.0,892735000000.0,100833000000.0,204050000000.0,350179000000.0,,,,688381000000.0,,,,,,,,,0.0,,,,,,,513547000000.0,527584000000.0,,,688381000000.0,,,,,,,,356666000000.0,,0.0,,,,850000000.0,,441961000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,35343000000.0,1427895000000.0,,17743000000.0,35343000000.0,-623000000.0,0.0,500104000000.0,-24965000000.0,4995000000.0,17743000000.0,,67575000000.0,108539000000.0,143734000000.0,-47912000000.0,1427895000000.0,939198000000.0,61184000000.0,,-142743000000.0,,,243579000000.0,,-15397000000.0,323345000000.0,,,4995000000.0,137532000000.0,6489000000.0,79842000000.0,115643000000.0,917336000000.0,1291000000.0,,9994000000.0,35079000000.0,,501038000000.0,,163404000000.0,79842000000.0,,152140000000.0,203000000.0,,115936000000.0,,,,,115936000000.0,422339000000.0,342497000000.0,38611000000.0,1024000000.0,768000000.0,4575000000.0,507527000000.0,700416000000.0,515206000000.0,235089000000.0,4575000000.0,-6832000000.0,6489000000.0,,281295000000.0,20479705763.0,488697000000.0,,,108539000000.0,,0.0,5836000000.0,,20473119088.0,700416000000.0,0.0,73812000000.0,5.3,5.3,455000000.0,768000000.0,,515206000000.0,12694000000.0,0.0,,939198000000.0,-19834000000.0,,154390000000.0,-173905000000.0,422339000000.0,917336000000.0,79842000000.0,243579000000.0,323330000000.0,,9994000000.0,,700416000000.0,-86510000000.0,-27938000000.0,-1005000000.0,,-741416000000.0,0.0,-376000000.0,108655000000.0,,78100000000.0,131633000000.0,668335000000.0,,,-741416000000.0,488697000000.0,500104000000.0,421059000000.0,203000000.0,1441832000000.0,,507527000000.0,,,,536702000000.0,17751000000.0,342497000000.0,,0.0,,,,1291000000.0,,501038000000.0,-5830000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,22146000000.0,35343000000.0,,0.0,,,4996000000.0,,,203242000000.0,,,,1490827000000.0,965547000000.0,,,,,,,,,,,,,,6476000000.0,,,,,,6947000000.0,,,,,,,,72735000000.0,192000000.0,,120554000000.0,,,,,,,,,,,3691000000.0,530821000000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,768000000.0,,554798000000.0,,0.0,,,,,,,465619000000.0,956928000000.0,95800000000.0,233490000000.0,337359000000.0,,,,713431000000.0,,,,,,,,,0.0,,,,,,,525280000000.0,539912000000.0,,,713431000000.0,,,,,,,,369819000000.0,,0.0,,,,1288000000.0,,524345000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,35343000000.0,1520994000000.0,,19045000000.0,35343000000.0,5729000000.0,0.0,536313000000.0,-89287000000.0,0.0,19045000000.0,,80608000000.0,108741000000.0,144462000000.0,-46991000000.0,1520994000000.0,934349000000.0,62936000000.0,,-194523000000.0,,,250838000000.0,,-15770000000.0,335297000000.0,,,0.0,139032000000.0,2467000000.0,90413000000.0,129140000000.0,979021000000.0,2175000000.0,,8832000000.0,35623000000.0,,536389000000.0,4998000000.0,180950000000.0,90413000000.0,,160108000000.0,292000000.0,,124074000000.0,,,,,124074000000.0,457607000000.0,367194000000.0,65881000000.0,0.0,1708000000.0,4528000000.0,538856000000.0,738929000000.0,576891000000.0,253701000000.0,4528000000.0,11931000000.0,2467000000.0,,283286000000.0,20475482897.0,586645000000.0,,,108741000000.0,,0.0,10220000000.0,,20475482897.0,738929000000.0,0.0,79842000000.0,5.31,5.31,235000000.0,1708000000.0,,576891000000.0,-448000000.0,0.0,,934349000000.0,0.0,,182406000000.0,-190765000000.0,457607000000.0,979021000000.0,90413000000.0,250838000000.0,335297000000.0,,8832000000.0,,738929000000.0,-48958000000.0,-1735000000.0,886000000.0,,-823825000000.0,0.0,-2451000000.0,108839000000.0,,84289000000.0,148214000000.0,708421000000.0,,4998000000.0,-823825000000.0,586645000000.0,536313000000.0,431067000000.0,292000000.0,1562754000000.0,,538856000000.0,,,,560207000000.0,23187000000.0,367194000000.0,,0.0,,,,2175000000.0,,536389000000.0,-4930000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,26268000000.0,35343000000.0,,0.0,,,,,,215930000000.0,,,,1574896000000.0,959037000000.0,,,,,,,,,,,,,,2652000000.0,,,,,,7307000000.0,,,,5000000000.0,,,,75509000000.0,305000000.0,,127855000000.0,,,,,,,,,,,5824000000.0,553368000000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,1621000000.0,,616231000000.0,,0.0,,,,,,,478069000000.0,1018361000000.0,83008000000.0,238674000000.0,316924000000.0,,,,751922000000.0,,,,,,,,,0.0,,,,,,,615859000000.0,576784000000.0,,,751922000000.0,,,,,,,,395061000000.0,,0.0,,,,2347000000.0,,550716000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,35343000000.0,1522113000000.0,,24153000000.0,35343000000.0,48397000000.0,0.0,,-106296000000.0,,24153000000.0,,90640000000.0,114279000000.0,148137000000.0,-106036000000.0,1522113000000.0,963917000000.0,51271000000.0,,-106533000000.0,,,233169000000.0,,-15673000000.0,279371000000.0,,,,150741000000.0,3250000000.0,120636000000.0,136416000000.0,985636000000.0,2888000000.0,,10222000000.0,33723000000.0,,529982000000.0,,90640000000.0,120636000000.0,,158865000000.0,362000000.0,,132543000000.0,,,,,132543000000.0,465637000000.0,345001000000.0,129439000000.0,0.0,1721000000.0,6504000000.0,533232000000.0,754463000000.0,583506000000.0,245514000000.0,6504000000.0,-1246000000.0,3250000000.0,,299086000000.0,20475482897.0,558196000000.0,,,114279000000.0,,0.0,30750000000.0,,20475482897.0,1699965000000.0,0.0,90413000000.0,5.58,5.58,208000000.0,1721000000.0,,583506000000.0,-3952000000.0,0.0,,963917000000.0,-5000000000.0,,192390000000.0,-194243000000.0,465637000000.0,985636000000.0,120636000000.0,233169000000.0,279371000000.0,,10222000000.0,,754463000000.0,-108231000000.0,3052000000.0,-1690000000.0,,-945502000000.0,0.0,-168000000.0,114414000000.0,,158865000000.0,141766000000.0,740514000000.0,,,-945502000000.0,558196000000.0,,462332000000.0,362000000.0,1699965000000.0,,533232000000.0,,,38016000000.0,598748000000.0,-6546000000.0,345001000000.0,,0.0,,,,2888000000.0,,529982000000.0,-8367000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,34482000000.0,35343000000.0,,,,,,,,225909000000.0,,,,1565120000000.0,990507000000.0,,,,,,,,,,,,,,3889000000.0,,,,,,10641000000.0,,,,,,,,65471000000.0,364000000.0,,136782000000.0,,,,,,,,,,,19901000000.0,530093000000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,2307000000.0,,629551000000.0,,0.0,,,,,,,468770000000.0,1031681000000.0,82751000000.0,209224000000.0,4594000000.0,,,,758663000000.0,,,,,,,,,0.0,,,,,,,574613000000.0,,,,758663000000.0,,,,,,,,386019000000.0,,,,,,3525000000.0,,526204000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,35343000000.0,1535910000000.0,,26540000000.0,35343000000.0,-10189000000.0,,,-129099000000.0,,26540000000.0,,93953000000.0,117781000000.0,153895000000.0,-59930000000.0,1535910000000.0,1000794000000.0,10987000000.0,10553000000.0,-212231000000.0,,,190847000000.0,,-15741000000.0,5022000000.0,,,,154621000000.0,5703000000.0,57302000000.0,127435000000.0,1052405000000.0,4881000000.0,,8857000000.0,35944000000.0,,474398000000.0,,93953000000.0,57302000000.0,,132814000000.0,822000000.0,,145912000000.0,,,,,145912000000.0,425614000000.0,368312000000.0,110087000000.0,,2620000000.0,12369000000.0,480101000000.0,766454000000.0,650275000000.0,206151000000.0,20811000000.0,-16400000000.0,5703000000.0,,308658000000.0,20475482897.0,535116000000.0,,,117781000000.0,,,-63900000000.0,,20475482897.0,1829561000000.0,,120636000000.0,5.75,5.75,142000000.0,2620000000.0,,650275000000.0,15161000000.0,0.0,,1000794000000.0,0.0,,202516000000.0,-195164000000.0,425614000000.0,1052405000000.0,57302000000.0,190847000000.0,5022000000.0,,8857000000.0,,766454000000.0,-57820000000.0,2252000000.0,1212000000.0,,-1063107000000.0,402130000000.0,-375000000.0,117951000000.0,,132814000000.0,134393000000.0,736819000000.0,,,-1063107000000.0,535116000000.0,,474991000000.0,822000000.0,1829561000000.0,,480101000000.0,,,44001000000.0,602426000000.0,-45529000000.0,368312000000.0,,,,,10553000000.0,4881000000.0,,474398000000.0,-7058000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
