,trailingNetIncome,annualRetainedEarnings,quarterlyTotalAssets,trailingPretaxIncome,annualNetIncome,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyLongTermDebt,quarterlyOtherShortTermInvestments,annualPurchaseOfInvestment,annualAccountsReceivable,quarterlyFreeCashFlow,quarterlyChangeInCashSupplementalAsReported,annualCashDividendsPaid,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualGoodwill,annualPretaxIncome,annualCommonStockIssuance,trailingSaleOfInvestment,quarterlyNetIncome,quarterlyDepreciationAndAmortization,trailingCommonStockIssuance,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,trailingChangeInWorkingCapital,trailingInvestingCashFlow,annualAccountsPayable,quarterlyInvestmentsAndAdvances,trailingChangeInAccountPayable,annualOtherNonCashItems,trailingTotalRevenue,annualStockholdersEquity,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualEndCashPosition,annualDepreciationAndAmortization,annualTaxProvision,annualTotalAssets,quarterlyEndCashPosition,trailingEndCashPosition,annualCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,annualCashAndCashEquivalents,trailingOperatingCashFlow,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyNetOtherFinancingCharges,quarterlyChangeInAccountPayable,annualSaleOfInvestment,quarterlyNetIncomeCommonStockholders,quarterlyCashDividendsPaid,annualInvestmentsAndAdvances,quarterlyInvestingCashFlow,annualOtherShortTermInvestments,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,annualNetIncomeCommonStockholders,annualGrossPPE,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualBeginningCashPosition,quarterlySaleOfInvestment,annualInterestExpense,quarterlyChangesInAccountReceivables,trailingChangesInAccountReceivables,annualSellingGeneralAndAdministration,trailingRepurchaseOfCapitalStock,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingRepaymentOfDebt,quarterlyCapitalStock,annualCapitalExpenditure,quarterlyBeginningCashPosition,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,quarterlyStockholdersEquity,trailingInterestExpense,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,trailingTaxProvision,quarterlyNetPPE,annualStockBasedCompensation,quarterlyTaxProvision,trailingNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualTotalRevenue,trailingOtherNonCashItems,annualCapitalStock,annualNetOtherFinancingCharges,annualFreeCashFlow,annualAccumulatedDepreciation,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,trailingSellingGeneralAndAdministration,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualChangesInAccountReceivables,quarterlyOperatingCashFlow,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyTotalRevenue,trailingBeginningCashPosition,trailingPurchaseOfBusiness,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGrossPPE,annualDilutedEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherNonCurrentAssets,quarterlyTotalNonCurrentAssets,annualOperatingExpense,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,quarterlyCurrentLiabilities,annualCostOfRevenue,quarterlyGrossProfit,trailingBasicAverageShares,annualEbitda,trailingOperatingIncome,quarterlyResearchAndDevelopment,annualChangeInInventory,annualNonCurrentDeferredRevenue,quarterlyBasicAverageShares,quarterlyOperatingExpense,quarterlyDilutedEPS,quarterlyOtherNonCurrentLiabilities,annualIncomeTaxPayable,annualInventory,quarterlyOtherIncomeExpense,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,annualDilutedAverageShares,trailingResearchAndDevelopment,quarterlyBasicEPS,quarterlyDeferredIncomeTax,annualCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,trailingDilutedEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentAssets,quarterlyEbitda,trailingNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,trailingPurchaseOfInvestment,annualResearchAndDevelopment,annualBasicEPS,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherCurrentLiabilities,quarterlyInventory,quarterlyOtherNonCurrentAssets,annualCurrentDebt,quarterlyOtherCurrentAssets,annualOtherIncomeExpense,trailingDilutedAverageShares,annualOtherNonCurrentLiabilities,annualGrossProfit,annualNonCurrentDeferredTaxesLiabilities,trailingOperatingExpense,annualCurrentDeferredRevenue,annualOtherCurrentAssets,quarterlyNonCurrentDeferredRevenue,trailingCapitalExpenditure,quarterlyDilutedAverageShares,annualBasicAverageShares,annualDeferredIncomeTax,trailingStockBasedCompensation,trailingCostOfRevenue,annualOtherCurrentLiabilities,trailingGrossProfit,trailingChangeInInventory,quarterlyChangeInInventory,annualCurrentLiabilities,trailingBasicEPS
1419984000,,-2585436000.0,88355367000.0,,-842083000.0,94781000.0,0.0,1266241000.0,82933606000.0,-136953000.0,278489000.0,1329484000.0,562623000.0,-1208984000.0,47328000.0,278489000.0,94781000.0,-836954000.0,0.0,,-658076000.0,2886000.0,,-7802877000.0,-658272000.0,-836954000.0,,,227829000.0,3196024000.0,,5057636000.0,,13328491000.0,58454000.0,1266241000.0,1741244000.0,4595000.0,5325000.0,88355367000.0,1741244000.0,,47328000.0,,-22770000.0,1741244000.0,,134512000.0,,3977000.0,-1815000.0,0.0,-676068000.0,-302270000.0,3196024000.0,-1373603000.0,82933606000.0,,,0.0,75021586000.0,35876000.0,6128468000.0,204883000.0,,1188808000.0,0.0,-914051000.0,,,,552436000.0,0.0,512659000.0,5986000.0,,209338000.0,,227829000.0,204883000.0,,922535000.0,,1178621000.0,-356000.0,1741244000.0,13328491000.0,,-119000.0,2863217000.0,,,1072000.0,-209000.0,,,74000.0,-842279000.0,,0.0,,-627616000.0,,922535000.0,1474000.0,6128468000.0,,0.0,-658481000.0,-2585436000.0,0.0,,814413000.0,16876000.0,,,-658481000.0,606742000.0,-21376000.0,1329484000.0,,1492000.0,-600027000.0,,,75021586000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427760000,,,78675677000.0,,,94781000.0,,2401400000.0,70491746000.0,,,-5041972000.0,179082000.0,,140774000.0,247801000.0,,,,,-476409000.0,4018000.0,,,-476499000.0,,,,,4487130000.0,,,,,50938000.0,,,,,,1920326000.0,,,,-189527000.0,,,129420000.0,,-187000.0,-21716000.0,,-494401000.0,-302285000.0,,9945526000.0,,,,,65551087000.0,,,,,,0.0,,,,,,41016000.0,,28886000.0,,,,295846000.0,773999000.0,,922536000.0,,1741244000.0,,1920326000.0,13119505000.0,,-145366000.0,,,,,14000.0,,,39000.0,,,,,,,,,,,,-476485000.0,-3364147000.0,,,-5316604000.0,,,,-476485000.0,-4724472000.0,,-5041972000.0,,4677000.0,-425547000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,,75545680000.0,,,71815000.0,,2974023000.0,68249262000.0,,,456816000.0,-135168000.0,,58139000.0,234006000.0,,,,,900220000.0,5255000.0,,,900071000.0,,,,,5224737000.0,,,,,52009000.0,,,,,,1785158000.0,,,,-107931000.0,,,113072000.0,,445000.0,-13189000.0,,882228000.0,-302302000.0,,2249955000.0,,,,,62950875000.0,,,,,,-20540000.0,,,,,,1616000.0,,17011000.0,,,,189768000.0,-354965000.0,,922537000.0,,1920326000.0,,1785158000.0,12589999000.0,,-750352000.0,,,,,-7683000.0,,,985000.0,,,,,,,,,,,,892388000.0,-2766250000.0,,,50482000.0,,,,892388000.0,-2841939000.0,,456816000.0,,-9558000.0,967363000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,,75338687000.0,,,71815000.0,,3093454000.0,67040519000.0,,,1418596000.0,452265000.0,,63280000.0,228169000.0,,,,,-627294000.0,4595000.0,,,-627491000.0,,,,,5367070000.0,,,,,49457000.0,,,,,,2237423000.0,,,,-169174000.0,,,110297000.0,,1231000.0,17375000.0,,-645286000.0,-302323000.0,,1114393000.0,,,,,63054354000.0,,,,,,0.0,,,,,,148075000.0,,6160000.0,,,,208834000.0,262855000.0,,922537000.0,,1785158000.0,,2237423000.0,12278828000.0,,-374629000.0,,,,,-370000.0,,,65000.0,,,,,,,,,,,-50062000.0,-627861000.0,-3695884000.0,,,1023410000.0,,,,-627861000.0,-2080724000.0,,1418596000.0,,16494000.0,-578404000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,,-3324616000.0,75190893000.0,,466556000.0,71815000.0,0.0,4733752000.0,67233494000.0,-583611000.0,231336000.0,-459000.0,-468165000.0,-1209250000.0,53088000.0,231336000.0,71815000.0,463793000.0,,,670039000.0,6102000.0,,11668915000.0,669666000.0,463793000.0,,,204931000.0,5357701000.0,,-4641516000.0,,11895974000.0,47836000.0,4733752000.0,1769258000.0,19970000.0,-1954000.0,75190893000.0,1769258000.0,,53088000.0,,-116979000.0,1769258000.0,,118807000.0,,3616000.0,-9100000.0,206633000.0,652047000.0,-302340000.0,5357701000.0,-1640959000.0,67233494000.0,38536000.0,38536000.0,-114260000.0,63284971000.0,-26630000.0,-3167019000.0,-377596000.0,,28014000.0,76568000.0,394588000.0,,,,1741244000.0,15926000.0,471596000.0,-4164000.0,,200240000.0,,204931000.0,-377596000.0,,922418000.0,,2237423000.0,-1654509000.0,1769258000.0,11895974000.0,,-384162000.0,-8473882000.0,,,1156000.0,6085000.0,,,67000.0,465747000.0,,-172100000.0,,686999000.0,,922418000.0,5105000.0,-3167019000.0,,-101498000.0,675751000.0,-3324616000.0,,,-398804000.0,7326000.0,,,675751000.0,1173253000.0,47893000.0,-459000.0,,-4287000.0,723587000.0,,,63284971000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459382400,,,77443965000.0,,,71815000.0,,7738955000.0,71657258000.0,,,-133493000.0,646878000.0,,54679000.0,232180000.0,,,,,-867918000.0,6999000.0,,,-868080000.0,,,,,6876876000.0,,,,,47945000.0,,,,,,2416136000.0,,,,-164924000.0,,,147447000.0,,-106000.0,38670000.0,,-885910000.0,-298771000.0,,-663202000.0,,35853000.0,,,65785958000.0,,,,,,1053000.0,,,,,,18539000.0,,-1547000.0,,,,218662000.0,640366000.0,,922308000.0,,1769258000.0,,2416136000.0,11648452000.0,,-499843000.0,,,,,-837000.0,,,69000.0,,,,,,,,,,,,-868917000.0,-4487982000.0,-102712000.0,,-508642000.0,,,,-868917000.0,1443573000.0,,-133493000.0,,-29271000.0,-820972000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,,77716470000.0,,,71815000.0,,7677337000.0,70942834000.0,,,1999345000.0,319114000.0,,62868000.0,227225000.0,,,,,-278112000.0,11306000.0,,,-278497000.0,,,,,6689876000.0,,,,,49221000.0,,,,,,2735250000.0,,,,-559000.0,,,152755000.0,,-2537000.0,-6747000.0,,-296104000.0,-295448000.0,,721497000.0,,43306000.0,,,66154597000.0,,,,,,1064000.0,,,,,,61291000.0,,4749000.0,,,,222303000.0,1117046000.0,,922308000.0,,2416136000.0,,2735250000.0,11553215000.0,,-73987000.0,,,,,-76000.0,,,1015000.0,,,,,,,,,,,,-278573000.0,-5061565000.0,0.0,,1669016000.0,,,,-278573000.0,-2401728000.0,,1999345000.0,,-1262000.0,-229352000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,,86909306000.0,,,71815000.0,,7858171000.0,76407978000.0,,,-1160202000.0,-353062000.0,,115606000.0,260583000.0,,,,,731216000.0,8652000.0,,,730880000.0,,,,,6775400000.0,,,,,97737000.0,,,,,,2382188000.0,,,,-2550000.0,,,174154000.0,,436000.0,-39356000.0,,708413000.0,-333459000.0,,2148916000.0,,532072000.0,,,73647503000.0,,,,,,-125451000.0,,,,,,11553000.0,,10768000.0,,,,288926000.0,1119677000.0,,1210748000.0,,2735250000.0,,2382188000.0,13253662000.0,,-141449000.0,,,,,-1926000.0,,,5865000.0,,,,,,,,,,,-2550000.0,728954000.0,-4655440000.0,0.0,,-1418675000.0,,,,728954000.0,-1469265000.0,,-1032713000.0,,-35730000.0,754115000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,,-3136017000.0,87905046000.0,,1433756000.0,71815000.0,-169547000.0,7865015000.0,78368118000.0,-243569000.0,270400000.0,5976046000.0,-842442000.0,-1220931000.0,184319000.0,270400000.0,71815000.0,1431191000.0,,,1848570000.0,7804000.0,,-2062149000.0,1848483000.0,1431191000.0,,,347332000.0,6790240000.0,,5305658000.0,,12568180000.0,55453000.0,7865015000.0,1539746000.0,34761000.0,-1595000.0,87905046000.0,1539746000.0,,184319000.0,,-75536000.0,1539746000.0,,183396000.0,,307000.0,56790000.0,101173000.0,1825097000.0,-293253000.0,6790240000.0,-4269360000.0,78368118000.0,686400000.0,686400000.0,-102712000.0,75329074000.0,49357000.0,6855863000.0,-1085893000.0,414399000.0,-229512000.0,-46213000.0,1351496000.0,448620000.0,,,1769258000.0,9790000.0,657752000.0,13742000.0,,250356000.0,,347332000.0,-1085893000.0,,1210748000.0,-174167000.0,2382188000.0,-805157000.0,1539746000.0,12568180000.0,,-89878000.0,-5023226000.0,,414399000.0,7047000.0,1244000.0,,-34221000.0,98000.0,1432786000.0,,-3645000.0,,1608971000.0,,1210748000.0,-1900000.0,6681696000.0,-34221000.0,-536000.0,1849727000.0,-3136017000.0,0.0,,5563959000.0,-33360000.0,,-46678000.0,1849727000.0,-2595806000.0,27712000.0,6022724000.0,,32903000.0,1905180000.0,,,75329074000.0,,448620000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490918400,,,84658957000.0,,,71815000.0,,7677676000.0,75436692000.0,,,170389000.0,-720325000.0,,161378000.0,266887000.0,,,,,440511000.0,6905000.0,,,440408000.0,,,,,6615912000.0,,,,,53828000.0,,,,,,819421000.0,,,,-42214000.0,,,198425000.0,,-849000.0,3470000.0,,417038000.0,-329147000.0,,2535198000.0,,663683000.0,,,72011608000.0,,,,,,-96917000.0,,,,,,70220000.0,,3294000.0,,,,343856000.0,-1126091000.0,,1210749000.0,,1539746000.0,,819421000.0,12640026000.0,,-213204000.0,,,,,977000.0,,,101000.0,,,,,,,,,,,-1700000.0,441385000.0,-3024670000.0,0.0,,-248216000.0,,,-7210000.0,441385000.0,-3433122000.0,,177599000.0,,-46139000.0,495213000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,,,84976578000.0,,,71815000.0,,7536028000.0,76409530000.0,,,-242738000.0,-118729000.0,,84948000.0,263217000.0,,,,,14624000.0,6792000.0,,,14522000.0,,,,,6280524000.0,,,,,54023000.0,,,,,,700692000.0,,,,-17733000.0,,,222281000.0,,364000.0,-69581000.0,,-8849000.0,-329164000.0,,258330000.0,,634368000.0,,,72367153000.0,,,,,,91144000.0,,,,,,97921000.0,,5181000.0,,,,270668000.0,-850767000.0,,1210749000.0,,819421000.0,,700692000.0,12602514000.0,,-161624000.0,,,,,-329000.0,,,1048000.0,,,,,,,,,,,-17733000.0,14193000.0,-3339228000.0,0.0,,-616536000.0,,,-2790000.0,14193000.0,-137111000.0,,-239948000.0,,-76550000.0,68216000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,,,97574181000.0,,,71815000.0,,7383071000.0,93034551000.0,,,5015799000.0,167148000.0,,121231000.0,293207000.0,,,,,367547000.0,6713000.0,,,367315000.0,,,,,6289906000.0,,,,,57016000.0,,,,,,867840000.0,,,,-5580000.0,,,268937000.0,,-515000.0,90773000.0,,337192000.0,-327763000.0,,-8219310000.0,,595960000.0,,,83418963000.0,,,,,,852000.0,,,,,,20811000.0,,-25797000.0,,,,352842000.0,-640149000.0,,1731262000.0,,700692000.0,,867840000.0,14148758000.0,,-150764000.0,,,,,1371000.0,,,127000.0,,,,,,,,,,,-3086000.0,368686000.0,-3320160000.0,-185312000.0,,4456536000.0,,,-1081000.0,368686000.0,3369578000.0,,5016880000.0,,99642000.0,425702000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514678400,,-2961749000.0,101760050000.0,,1569604000.0,71815000.0,-3462000.0,7118985000.0,94320003000.0,-102350000.0,323526000.0,1977296000.0,-161251000.0,-1353172000.0,253068000.0,323526000.0,71815000.0,1575998000.0,1647606000.0,,746922000.0,6140000.0,,-14665948000.0,746771000.0,,,,460838000.0,5781474000.0,,5166897000.0,,14865473000.0,59257000.0,7118985000.0,706589000.0,26550000.0,6982000.0,101760050000.0,706589000.0,,207770000.0,,-36823000.0,706589000.0,,318711000.0,,384000.0,113761000.0,234590000.0,714588000.0,-367098000.0,5781474000.0,-9240166000.0,92881681000.0,604080000.0,604080000.0,-185312000.0,86888477000.0,138423000.0,6932239000.0,-1126020000.0,393051000.0,-833157000.0,1459000.0,1459969000.0,441971000.0,,,1539746000.0,45638000.0,1008354000.0,-34880000.0,,224124000.0,,460838000.0,-1126020000.0,,1731977000.0,-11493000.0,867840000.0,-1358131000.0,706589000.0,14865473000.0,,-832539000.0,6900552000.0,,393051000.0,1406000.0,4963000.0,,-48920000.0,130000.0,1569016000.0,843452000.0,,,1800122000.0,,1731977000.0,-616000.0,6920746000.0,-48920000.0,-21077000.0,751734000.0,-2961749000.0,0.0,,1575113000.0,27490000.0,,-412000.0,751734000.0,7101207000.0,-52202000.0,1977708000.0,,50537000.0,810991000.0,,,86888477000.0,,441971000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522454400,,,100382233000.0,,,71815000.0,,7044742000.0,,,,1332667000.0,277686000.0,,,326989000.0,,,,,1327800000.0,5822000.0,,,1327704000.0,,,,,5823305000.0,,,,,62510000.0,,,,,,984275000.0,,,,-3949050000.0,,,367421000.0,,-333000.0,-101282000.0,,1294034000.0,-381642000.0,,-945942000.0,,617326000.0,,,86439298000.0,,,,,,2564000.0,,,,,,2813000.0,,-2963000.0,,,,358960000.0,-3000080000.0,,1734765000.0,,706589000.0,,984275000.0,13937264000.0,,-1299595717000.0,,,480063000.0,,564000.0,,-52723000.0,,,412081000.0,,,,,,,,,,1328268000.0,-2015612000.0,-412500000.0,,944009000.0,,,-249000.0,,-109288000.0,,1332916000.0,,-146606000.0,1390778000.0,,,,,442402000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530316800,,,98832997000.0,,,71815000.0,,6799057000.0,,,,957002000.0,151054000.0,,,323769000.0,,,,,595919000.0,7085000.0,,,595887000.0,,,,,5928673000.0,,,,,63781000.0,,,,,,1135329000.0,,,,-3824753000.0,,,442692000.0,,-373000.0,190380000.0,,564542000.0,-379274000.0,,2019530000.0,,618208000.0,,,85059141000.0,,,,,,,,,,,,1320000.0,,3722000.0,,,,547258000.0,-3434447000.0,,1734811000.0,,984275000.0,,1135329000.0,13768590000.0,,-1430569595000.0,,,477887000.0,,3262000.0,,,,,48963000.0,,,,,,,,,,599149000.0,-1800370000.0,0.0,,278770000.0,,,-132000.0,,-2825610000.0,,957134000.0,,138007000.0,662930000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538265600,,,105961803000.0,,,103043000.0,,8419677000.0,,,,733107000.0,-52582000.0,,,1614118000.0,,,,,385578000.0,50932000.0,,,385429000.0,,,,,4210466000.0,,,,,126509000.0,,,,,,1082747000.0,,,,-10023336000.0,,,500973000.0,,-74000.0,35218000.0,,353903000.0,-644473000.0,,-1493063000.0,,588833000.0,,,91005947000.0,,,,,,,,,,,,1301000.0,,-9227000.0,,,,2905033000.0,-3822956000.0,,1791199000.0,,1135329000.0,,1082747000.0,14949994000.0,,-1138547216000.0,,,,,-7242000.0,,,,,1070646000.0,,,,,,,,,,378187000.0,-1811955000.0,0.0,,-1349960000.0,,,,,707374000.0,,733107000.0,,87947000.0,504696000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546214400,,-4493660000.0,105787527000.0,,54408000.0,100854000.0,,8041429000.0,,0.0,426144000.0,-401139000.0,653002000.0,-1540886000.0,,426144000.0,100854000.0,51773000.0,1532356000.0,,-2254889000.0,8525000.0,,-908420000.0,-2254872000.0,,,,1153964000.0,3290466000.0,,-129958000.0,,14112112000.0,77073000.0,8041429000.0,1735749000.0,72364000.0,-2375000.0,105787527000.0,1735749000.0,,,,0.0,1735749000.0,,586774000.0,,-1263000.0,171324000.0,26228000.0,-2287383000.0,-135497000.0,3290466000.0,-488945000.0,,557813000.0,557813000.0,-412500000.0,91669726000.0,295640000.0,2622018000.0,-1979865000.0,,1029160000.0,,-74904000.0,,,,706589000.0,20794000.0,1897860000.0,-11095000.0,,329873000.0,,1153964000.0,-1979865000.0,,1791306000.0,-381000.0,1082747000.0,-5118337493000.0,1735749000.0,14112112000.0,,-1249624965000.0,-684438000.0,,,,1041000.0,,,,54148000.0,666000.0,-258334000.0,,385142000.0,,1791306000.0,-2043000.0,2621637000.0,,0.0,-2253831000.0,-4493660000.0,0.0,,-2777000.0,188898000.0,,,,1543086000.0,-19563000.0,-401139000.0,,109550000.0,-2173262000.0,,,91669726000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553990400,,,119172549000.0,,,98551000.0,,8348775000.0,,,,-942097000.0,-213144000.0,,,1965181000.0,,,,,-849150000.0,7072000.0,,,-849251000.0,,,,,3547577000.0,,,,,83737000.0,,,,,,1522605000.0,,,,-18499451000.0,,,647695000.0,,-2142000.0,-146537000.0,,-881644000.0,-426819000.0,,-7903991000.0,,500745000.0,,,103391105000.0,,,,,,,,,,,,241000.0,,-29491000.0,,,,5187767000.0,-319376000.0,,1792649000.0,,1735749000.0,,1522605000.0,15776217000.0,,-1404633044000.0,,,,,2581000.0,,,,,1319709000.0,,,,,,,,,,-846670000.0,-5809931000.0,0.0,,-4253000.0,,,,,8632944000.0,,-942097000.0,,-264632000.0,-757230000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561852800,,,131800776000.0,,,96591000.0,,8096929000.0,,,,-743993000.0,459706000.0,,,446262000.0,,,,,-1776330000.0,9466000.0,,,-1776413000.0,,,,,2596570000.0,,,,,78408000.0,,,,,,1982311000.0,,,,-25325200000.0,,,750217000.0,,-3161000.0,266936000.0,,-1808752000.0,-466570000.0,,-15111879000.0,,425328000.0,,,116093369000.0,,,,,,,,,,,,15000.0,,-45792000.0,,,,1312111000.0,1365003000.0,,2124908000.0,,1522605000.0,,1982311000.0,15702681000.0,,-1380791927000.0,,,,,-5915000.0,,,,,468170000.0,,,,,,,,,,-1782328000.0,-7982649000.0,-55000000.0,,-16416000.0,,,,,16315578000.0,,-743993000.0,,315539000.0,-1703920000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569801600,-5627428000.0,,128956120000.0,-5636905000.0,,94904000.0,,8807769000.0,,,,-709303000.0,-188390000.0,,,676973000.0,,,,22769000.0,-747059000.0,7569000.0,1829691000.0,,-747169000.0,,107000.0,-20254494000.0,,2786178000.0,166193000.0,,-5318846000.0,,66138000.0,,,,,,1793921000.0,1793921000.0,,23762200000.0,,,-2796532000.0,766905000.0,,-906000.0,-125530000.0,,-783210000.0,-400602000.0,,3250321000.0,,386051000.0,,,113732416000.0,,,,,,,,,711174000.0,-5760989000.0,,1719000.0,,-17676000.0,-104054000.0,,-385304000.0,811423000.0,2313815000.0,-5119526620000.0,1996406000.0,,1982311000.0,,1793921000.0,15219296000.0,2751591000.0,2783621259000.0,,-9200000.0,,,-6907000.0,-7472000.0,,,,41146000.0,,32632000.0,,21380000.0,,,,,,-754076000.0,-9125895000.0,-330304000.0,305356000.0,44826000.0,,-5627705000.0,,,-2729408000.0,,-709303000.0,-1429488000.0,-160350000.0,-684434000.0,1082747000.0,0.0,,-2796532000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
