date,annualInvestingCashFlow,quarterlyNetIncome,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyOperatingCashFlow,quarterlyDilutedAverageShares,annualAccountsReceivable,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,quarterlyLongTermDebt,trailingPurchaseOfInvestment,trailingPurchaseOfBusiness,annualStockholdersEquity,annualLongTermDebt,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,trailingPretaxIncome,trailingNetIncome,trailingCashDividendsPaid,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,quarterlyNetPPE,quarterlyInventory,annualStockBasedCompensation,annualRetainedEarnings,quarterlyCommonStockIssuance,quarterlyTaxProvision,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,quarterlyOtherIncomeExpense,annualChangeInWorkingCapital,annualBasicEPS,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyChangeInCashSupplementalAsReported,annualInventory,annualSaleOfInvestment,annualGoodwill,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,annualOtherIntangibleAssets,annualOperatingIncome,trailingOtherIncomeExpense,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualCapitalStock,annualAccountsPayable,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingRepaymentOfDebt,trailingGrossProfit,annualOtherIncomeExpense,quarterlyCapitalStock,quarterlyBeginningCashPosition,annualRepaymentOfDebt,quarterlyBasicEPS,annualEndCashPosition,trailingTotalRevenue,quarterlyBasicAverageShares,annualDilutedAverageShares,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,annualGrossPPE,annualNetOtherInvestingChanges,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,quarterlyCurrentDebt,annualCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,annualPretaxIncome,annualDilutedEPS,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingOperatingIncome,trailingEndCashPosition,quarterlyTotalAssets,annualInvestmentsAndAdvances,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualDeferredIncomeTax,quarterlySaleOfInvestment,trailingOperatingExpense,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,annualCapitalExpenditure,annualAccumulatedDepreciation,quarterlyGrossProfit,trailingDeferredIncomeTax,annualRepurchaseOfCapitalStock,annualCurrentAssets,annualOperatingExpense,trailingCapitalExpenditure,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangesInAccountReceivables,trailingNetIncomeContinuousOperations,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,trailingBeginningCashPosition,quarterlyOtherCurrentAssets,quarterlyNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,quarterlyOperatingIncome,quarterlyNetOtherInvestingChanges,quarterlyTotalRevenue,quarterlyIncomeTaxPayable,trailingInterestExpense,annualCurrentAccruedExpenses,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyEndCashPosition,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualEbitda,annualInterestExpense,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyInvestingCashFlow,annualNetOtherFinancingCharges,quarterlyCashDividendsPaid,trailingFreeCashFlow,quarterlyCurrentLiabilities,trailingCommonStockIssuance,quarterlyOperatingExpense,annualTotalNonCurrentAssets,quarterlyPurchaseOfBusiness,annualGrossProfit,quarterlyPretaxIncome,annualCostOfRevenue,quarterlyCurrentDeferredRevenue,quarterlyRetainedEarnings,quarterlyOtherNonCashItems,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,annualOtherCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,annualChangeInInventory,trailingTaxProvision,annualNetIncomeContinuousOperations,annualPurchaseOfBusiness,annualOtherNonCashItems,annualBasicAverageShares,trailingOtherNonCashItems,annualCashDividendsPaid,quarterlyDilutedEPS,annualBeginningCashPosition,quarterlyOtherNonCurrentLiabilities,annualCurrentDebt,annualNetIncome,trailingDepreciationAndAmortization,annualFreeCashFlow,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.254268800,,12235007.9521,,12525025.727383,15174681.225685,79608588.0,,6335485.078118,,131933763.68229,,,,,9031714.847039,-11363772.578252,-3601621.845443,,,,,,,,23067639.629526,,,712294882.589578,,,,,-2735522.499766,,,-6642342.595191,,,23532603.611189,,832918.234516,,,,,,22657872.579287,,,,,,,,,,7194311.90944,,,,7194311.90944,,,,680008419.870895,5923597.054137,,0.159042,,,78002990.0,,,,,,,830957058.658434,,4146318.645336,,,11573059.380242,,,,-6079324.192331,4758162.597062,12753411.446653,,,,866032369.725886,,12235007.9521,82540929.927963,2217844.141316,,,,,,,,,-41408925.063149,,,19544391.430443,,,,,,535040696.042661,,,1911003.546906,26832257.460941,,0.0,,-3249042.959956,5240901.861727,924182.437249,42202264.00973,286275.610441,,,,27301077.271332,7194311.90944,,,,,,,,,,-2681148.2918,,-5294133.789952,,39827860.417251,,14303489.568716,,-3708.883605,,9789503.227617,,,-317053045.18664,-10346319.474547,,73159322.668164,,,820.467103,321546449.621106,3239779.212274,,495212835.625409,35075311.067453,,,,,,,,,,,0.159042,,284774066.797642,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,-18622863.145831,29125527.17783,,29387462.545182,12443180.479516,,21635946.900965,6494126.635469,-10106007.067138,135000477.509311,,,388061312.195588,135000477.509311,7074777.95817,-8504435.386495,-883398.480363,54208767.070958,880135612.644447,,,,45091204.278483,,21635946.900965,43993887.880814,,715643205.042498,,,-294328144.398816,,-30887372.944618,10037245.726292,,25156815.013876,-4878235.125585,0.754465,22948142.488779,,-4733582.370812,,,,25309903.543119,10037245.726292,24397888.008793,,-46520867.15691,715643205.042498,,28177824.467577,,,447599083.182122,178841562.410467,2575685.225862,728910323.751313,33414191.576736,47500716.263967,12612930.952154,,,10372457.262917,728910323.751313,7194311.90944,-104097.029892,,2575685.225862,,,80128340.0,-31761054.34056,12612930.952154,950696208.576067,-481329.385923,,839615127.494986,,3208862.57282,2575685.225862,,11559781.999152,24575494.222137,0.754465,254646165.600229,-31798014.785304,5355796.883076,12097472.404594,4775.093114,,,880135612.644447,22948142.488779,29125527.17783,,,950696208.576067,,,7074777.95817,-38063222.232834,,,9941743.864005,-46520867.15691,-10424983.287174,-235053003.533569,19890395.329731,,,40520485.14946,52548944.704422,,491592971.062936,,,-1375568.833135,33414191.576736,,0.0,,-30676188.834012,6961620.89381,-317609.67407,44288283.338524,4775.093114,,,,15953358.888234,2575685.225862,6494126.635469,,59645688.090918,-3060834.686276,,89749785.12081,20083086.620189,,,-8870781.566638,-41279724.954637,-1942164.433157,,43993887.880814,,12928774.435921,839615127.494986,46777.06053,80726769.171999,-1499910.399436,98114793.238468,,-294328144.398816,3744176.197889,,54208767.070958,0.0,-235053003.533569,-60126.592994,388061312.195588,1690270.386599,,447599083.182122,40520485.14946,491592971.062936,-37684079.839557,,,62259574.061694,0.0,-17424314.774138,78629118.0,,-15687135.89915,,5636519.912138,254646165.600229,3208862.57282,59645688.090918,,37075732.976793,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,,6807926.231116,,6871689.228958,8841475.377673,93858730.0,,0.0,,281575436.531293,,,,,6877575.044144,24590935.844614,-4079850.892682,,,,,,,,24925446.340985,,,730679811.653914,,,,39896017.265058,-3565823.033157,0.0,,-846576.4175,,,22740827.938003,,-1952128.703159,,,,,,25563076.319404,,,,,,,,,,693545.22268,,,,693545.22268,,,,788612909.55464,2645673.925839,,0.068668,,,93858730.0,,,,,,,854895036.29586,-57877.182656,100441436.138905,,,4761624.484991,,,,-6921718.658034,4941141.848146,11589170.100059,,,,885376692.171866,,6807926.231116,,-4823425.544438,,,,,,10309986.266431,,,-93174416.323327,,,19447714.34177,,,,,,491049637.041397,,,-2074749.852855,26387090.44536,,0.0,,-3728663.919953,6397881.106533,-66705.905435,45010790.661173,76515.59741,,,,19836178.144006,693545.22268,,,,,,,,,,-35408083.186188,,-5657249.36237,,127636845.203061,,13049833.235236,,-41513635.471846,,3305866.195801,,,-301111438.100844,-4524229.93918,,53689425.15205,,,-15112811.45772,394327055.130469,2014910.731803,,363412791.838336,30481655.876005,,,,,,,,,,,0.068668,,25694526.191878,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,-2121240.868988,,-1982734.08595,11954464.286495,93901732.0,,0.0,,300947727.919552,,,,,8636751.731335,-25284418.436399,-7292884.141945,,,,,,,,22232236.030737,,,717926192.96082,,,,,-390854.757613,0.0,,-3278626.316289,,,28246845.650318,,1572658.064699,,,,,,21166872.213262,,,,,,,,,,2273029.124372,,,,2273029.124372,,,,754400910.729532,693545.22268,,-0.018974,,,93901732.0,,,,,,,891761692.439048,,107454700.692534,,,4661580.144551,,,,13533045.856592,5849539.891851,11445646.33102,,,,932698984.916042,,-2121240.868988,81425000.0,2016291.496435,,,,,,,,,-78602599.373873,,,19318850.203965,,,,,,593438003.984442,,,3002555.563888,28197514.467318,,0.0,34768048.572242,831405.595316,5486196.755526,31188990.318678,40485722.417228,,,,,14921597.379307,2273029.124372,,,,,,,,,,14931847.534921,,-1647560.427972,,152042500.711507,,13832653.448439,,1287850.441963,,-2373588.843563,,10115738.54473,-336537330.424058,5137075.020292,,75991841.381273,,,,339260980.9316,2836543.022484,,441395503.272934,40937292.476995,,,,,,,,,,,-0.018974,,25302153.495873,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,1485753.052917,,1587516.960651,6404099.103034,76650000.0,,0.0,,305925566.970343,,,,,8797247.528591,-454995.7955,-2828660.584679,,,,,,,,23259352.587711,,,720668734.250824,,,,,-2005233.572398,0.0,,-780189.959294,,,30340182.205854,,718683.66424,,,,,,24395231.634038,,,,,,,,,,3049040.511727,,,,3049040.511727,,,,0.0,2273029.124372,,0.019384,,,76650000.0,,,,,,,895935258.77108,,114046326.807521,,,3575438.518355,,,,5356000.0,6280286.877302,12617441.758493,,,,939551269.625896,,1485753.052917,,-338824.47109,,,,,,,,,-88941655.359566,,,19647218.453189,,,,,,605656134.909866,,,-3877989.855247,25254894.359372,,0.0,,-2282039.98899,5335336.305486,-31244401.102524,44042450.087226,762744.717969,,,,18480012.024048,3049040.511727,,,,,,,,,,-5228358.262283,,-5788813.004773,,156012793.176972,,14311882.147703,,-1540061.064321,,-417716.611746,,,-347901725.140531,-4097047.445911,,77081798.798217,,,,333895134.71603,3736189.18395,,449643341.732894,43616010.854817,,,,,,,,,,,0.019384,,27342508.238031,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,-45322748.360262,16969643.880046,,17108281.128208,17972733.58922,,27077667.573188,13355863.06191,-14756638.93777,359558470.644697,,,348873180.291153,359558470.644697,13177891.537354,3774058.294499,-6626271.953882,80940049.592065,980760078.387458,,,,49476083.826588,,27077667.573188,124780035.194369,,728959366.50136,,,-347746360.582307,,-15680278.672373,3673412.254039,,3083198.682783,727883.538634,0.209966,35896256.598944,,2010411.03437,,36206207.006879,,,3673412.254039,26558936.187578,,-99829027.355623,728959366.50136,,24096144.616861,,,507106862.901936,182852743.56103,5145176.771717,0.0,33500639.897616,45172772.356423,8818589.025756,,,228963.365861,0.0,3049040.511727,-81258998.56023,,5145176.771717,,,94338193.0,2625579.907215,8818589.025756,981330987.042073,-427931.530955,,926159814.429691,-6364508.679968,71489561.670133,5145176.771717,,11346461.635338,-144976.803711,0.209966,30867061.270197,4456000.0,7297183.603948,13823825.637016,199968.005119,,,980760078.387458,35896256.598944,16969643.880046,,-3665951.575292,981330987.042073,,,13177891.537354,-20155775.075988,-2570687.740165,,14883618.621021,-99829027.355623,-20827667.573188,-252371620.540713,26415924.062733,,,54600263.957767,60921252.599584,,631886898.096305,-6811910.094385,,3678067.682848,33500639.897616,,0.0,,-14976476.762361,8098858.321068,-305814.841674,52974860.250311,199968.005119,,,,22549011.696799,5145176.771717,13355863.06191,,19635858.262678,2349624.06015,,74939009.758439,25607902.735562,,,-19618154.446713,4455287.154055,-6248282.500037,,124780035.194369,,18317065.741666,926159814.429691,-3750871.231024,85017397.216445,1428002.455835,97835346.344585,,-347746360.582307,-1057071.031457,,80940049.592065,0.0,-252371620.540713,-27302805.49956,348873180.291153,5424421.102122,,507106862.901936,54600263.957767,631886898.096305,-20224764.037754,,,20079787.234043,-45516717.325228,-4541273.396257,94338193.0,,-19341905.295153,,2795552.711566,30867061.270197,71489561.670133,19635858.262678,,24345104.783235,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,5160971.69491,,7120000.823121,19841343.334259,104095103.0,,13179203.835746,,449858525.995205,,,,,86674692.10112,93391363.397845,-3684497.53578,,,,,,,,35789322.056569,,10226255.517486,920439135.310883,2000185.202334,,,28500581.329547,-570011.626591,9836301.715179,,-333364.200389,,,39038594.108508,,-2797584.138449,,,,,,43643958.80277,32855922.873517,,,,,,,,,2575341.33819,,,,12411643.053369,,,,0.0,5372925.476639,,0.051445,,,103988566.0,,,,,,,1138762848.41189,-14795608.646891,73541788.848762,,,16156845.798479,,,,977456.7604,8249735.057773,13165828.111656,,,,1209805434.659588,,5160971.69491,73942031.669599,-1273780.494079,1188124414.812071,,,,,,,,-108325873.794899,,,30136535.2759,,,,,,804541572.779373,,,2594890.473398,6994474.797049,,197549.155786,,-837526.108385,13747157.658631,3432416.581782,73780494.07867,469179.244992,,,,27965552.36596,2575341.33819,,,,,,,,2492000.288093,,-115976787.974195,,-6020104.742209,,135573252.667428,,16389377.617269,,-100929098.373306,,6549989.196531,,,-370700990.832484,-1908612.937412,,,,-267685279.501188,-2215225.689621,369755430.029529,3829572.69706,,668968320.111945,71042586.247698,,,,,,,,,,,0.051445,,183384263.975059,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,7568248.46157,,8335398.339735,16585369.588551,112752711.0,,2046421.343906,,464236154.132078,,,,,9798455.375212,1053769.382066,-7089673.36415,,,,,,,,36143807.045802,,10517077.602941,919508115.475158,2124891.587164,,,99757.331503,602981.869244,10819601.040763,,-1258621.401726,,,41983645.1493,,6827444.131015,,,,,,36870689.299137,29815594.928344,,,,,,,,,8933217.692975,,,,19752818.733738,,,,0.0,2575341.33819,,0.072275,,,112532765.0,,,,,,,1138153058.274481,-3276294.87601,3323627.803246,,,9495696.224401,,,,79479322.655617,7667368.768843,11716466.523457,,,,1215970759.509354,,7568248.46157,72493082.228555,-1692601.201705,1191533473.753769,,,,,,,,-109982240.944947,,,32128402.098047,,,,,,748085739.065791,,,-3798789.205484,6658613.141701,,239540.742576,,203569.143118,16515921.199356,-55098.612097,68999091.397183,703134.679718,,,,28322215.501279,8933217.692975,,,,,,,,500193.98771,,-10774337.454294,,-7122628.500264,,63331681.328212,,15612480.898691,,-353270.602038,,8938380.208979,,,-372432164.53971,-189433.566532,,84528972.039813,,-272025358.278611,745973.63494,430479494.486433,4345805.971999,,684754057.737579,77817701.234874,,,,,,,,,,,0.072275,,101876058.315781,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,18872506.50477,,19661751.951431,26292762.840898,119464919.0,,2389900.742026,,453808422.472776,,,,,9934470.463525,-6132518.34414,-27686848.662564,,,,,,,,31968777.103209,,11643056.760143,917021297.099354,2617326.78038,,,-1906689.24407,-15866820.853811,4842440.011564,,-4361568.854197,,,39416979.859304,,6354644.199397,,,,,,35542064.180399,45697214.9947,,,,,,,,,14960971.379011,,,,19803411.390575,,,,0.0,8933217.692975,,0.154187,,,119212025.0,,,,,,,1143012431.338537,6850934.071229,3038450.419196,,,-1394085.821666,,,,-73714946.516334,7159101.859882,9550585.773483,,,,1217243904.789438,,18872506.50477,68566059.554785,3100331.777695,1189187626.481642,,,,,,,,-83855642.285824,,,28106389.129806,,,,,,746893129.035367,,,10240229.078043,3995374.385661,,0.0,,-16039455.388978,13960682.278115,-89277.110092,63648453.310205,780572.419775,,,,21625710.70637,14960971.379011,,,,,,,,-5151777.970512,-605459.876926,-14300238.164072,,-6691515.577032,,75733834.441553,,14145706.851691,,6624953.537356,,3794931.09762,,,-336771706.658957,3911672.792852,,81511997.687193,,-272166329.382288,-119462616.500778,432391828.081334,4581285.535318,,671159294.593813,74231473.450901,,,,,,,,,,,0.154187,,104058976.582827,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,-159639569.049951,-7869874.110387,,-7369600.535804,5542032.561463,,43480901.077375,5884427.032321,-7573947.110676,444063663.075416,,,503621939.27522,444063663.075416,10618021.547502,70274065.289988,-21034572.993823,52136141.038198,1256207639.56905,,,,47030362.389814,,43480901.077375,81251714.005877,9510284.03526,926499510.284035,2658178.256611,753183.153771,-358550440.744368,89707917.674107,-6728185.128774,815866.797258,,-2777377.397105,-1510284.03526,0.195886,39000979.431929,,56352028.619007,2658178.256611,,9510284.03526,116401567.091087,815866.797258,45442594.028816,46133202.742409,-94524975.514202,926499510.284035,54132223.31048,37075416.25857,,3908912.830558,633628795.298727,270948090.107738,71387855.044074,0.0,8209598.432909,68261508.325171,72203721.841332,,,-8627815.866797,0.0,14960971.379011,-135723800.195886,,71387855.044074,,,116962788.0,158586679.725759,72203721.841332,1206946131.243879,3879529.872674,,1114368266.405485,3647022.340996,2606268.364349,71387855.044074,,-15492540.43236,4175318.315377,0.195886,102603330.06856,-874056.210162,7775762.377374,12597481.981218,398628.795299,,,1256207639.56905,39000979.431929,-7869874.110387,54132223.31048,-11567838.426672,1206946131.243879,,,10618021.547502,-22858961.802155,,,17173359.451518,-94524975.514202,-59495592.556317,-280446620.959843,28355067.245926,,,141839373.163565,77598432.908913,,714880509.304603,-11433888.34476,,-10546614.381217,8209598.432909,,2407443.682664,,-6185549.44791,-5174752.383619,591489.013081,73797661.274741,398628.795299,,46133202.742409,,6275458.694013,71387855.044074,5884427.032321,,22900097.943193,66736532.81097,,81020568.070519,29814887.365328,6068496.525268,-15206.254093,-18588205.457391,5867776.68952,-8672117.488037,,81251714.005877,,33529819.629545,1114368266.405485,-3342584.562012,114673849.167483,-14097785.664579,156274240.940255,,-358550440.744368,16293131.791405,,52136141.038198,2407443.682664,-280446620.959843,-14791931.640427,503621939.27522,4948246.220334,,633628795.298727,141839373.163565,714880509.304603,-22565132.22331,-1064642.507346,,26740450.538688,-98000000.0,18106758.080313,116712934.0,,-28506366.307542,,4651322.233105,102603330.06856,2606268.364349,22900097.943193,,8765915.768854,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,2279219.412455,,2871575.908831,11163564.562849,141064685.0,,13694360.084594,,391116657.144862,,,,,9502761.323431,-8865301.540528,-11670725.962454,,,,,,,,39297992.402602,,9505768.209199,946201802.126871,2908660.833308,,,0.0,-2261178.097844,834911.948362,,-2320313.517956,,,39481412.434475,,-9525814.114322,,,,,,39450341.281535,45973278.808471,,,,,,,,,63528480.219703,,,,64363392.168065,,,,0.0,73054294.334025,,0.020046,,,140582077.0,,,,,,,1140459652.604464,0.0,1653787.172625,,,-507161.399605,,,,65149.191649,8751039.881328,11257780.316926,,,,1268463782.06092,,2279219.412455,58477914.424031,4762907.057161,,,,,,,,,-100846939.491435,,,25134558.138136,,,,,,666414088.26212,,,262601.357108,10315622.776157,,2531797.817001,,-2333343.356286,9554880.67675,-109250.182919,64584899.419671,390895.149893,,,228523.318399,20619218.009241,63528480.219703,,,,,,,,1912379.348709,-188431.508154,-11779976.145373,,-8024375.820629,,84700965.210332,,15579677.461387,,0.0,,610397.810987,,,-374940614.006074,-1123572.982129,,53059506.269357,,,-906074.911547,563734953.042467,4393060.107647,,581713123.051789,128004129.456455,,,,,,,,,,,0.020046,,103945034.128153,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,5965981.712713,,6361223.085242,16964900.206469,153962584.0,,3394946.416282,,463153082.292793,,,,,12074525.612034,129804345.688723,-18763150.13273,,,,,,,,38882115.819487,,9558548.815259,943655491.102153,3296627.666896,,,73903254.350605,-769835.807689,818995.182381,,-1829711.926064,,,39071871.005801,,95836200.963524,,,,,,35920755.087995,41688132.926949,,,,,,,,,187929407.137941,,,,188748402.320322,,,,0.0,62316389.735523,,0.039327,,,153414269.0,,,,,,,1139577229.377642,0.0,4396814.47252,,,-1798249.926261,,,,-238914.561007,6142955.461607,9825975.813588,,,,1392163995.673975,,5965981.712713,58509487.759316,-85537.311965,,,,,,,,,-94750761.970308,,,28363976.010225,,,,,,725393766.591289,,,-1651754.989677,8660898.633369,,2103038.049356,,-1050044.243437,12101071.674368,-2218070.986137,64284731.09822,264477.435847,,,607609.871202,22608396.421198,158153573.88654,,,,,,,,-1456100.678399,-443417.559729,-50984170.681349,,-8457378.822141,,79155441.942778,,16262904.335857,,-29777799.626389,,5591387.277554,,,-372921050.044243,2636000.0,,53691869.039426,,,-321502.310491,628148657.949071,5388850.65382,,646238324.64851,252586766.296333,,,,,,,,,,,0.039327,,97273621.07954,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,-239776.479553,,-44704.089408,17755651.511303,169641183.0,,9734315.468631,,78240284.480569,,,,,123382270.764542,281797307.594615,-14511557.023114,,,,,,,,64076200.1524,,36821945.643891,1513092202.184404,23289814.579629,,,45857251.714503,-4686817.373635,846329.692659,,-3280670.561341,,,38347980.695961,,-146774701.549403,,,,,,72483616.967234,59210566.421133,,,,,,,,,16657353.314707,,,,17503683.007366,,,,0.0,163432054.86411,,0.0,,,168977490.0,,,,,,,1859298958.597917,0.0,2770637.541275,,,3244094.488189,,,,-1439674.87935,9861315.722631,16451104.90221,,,,1998606045.21209,,-239776.479553,58410972.821946,7108966.217932,,,,,,,,,-108515113.030226,,,28142240.284481,,,,,,1230545085.09017,,,4789433.578867,20555753.111506,,7385318.770638,,-4996697.993396,7505207.010414,383032.766066,100625857.251715,298704.597409,,,423672.847346,21580899.161798,16657353.314707,,,,,,,,182880.365761,-1109474.218948,-445580899.161798,,-9345186.690373,,115893319.78664,,20637033.274067,,-431940055.880112,,-4731521.463043,,,-398919989.83998,771000.0,,121221234.442469,,,-329184.658369,673392938.785878,4445008.890018,,1114651765.303531,139307086.614173,,,,,,,,,,,0.0,,852577089.154178,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,-789908828.64409,6371808.41154,,13783388.357585,16710332.70967,,90830594.171869,8319009.277967,0.0,774019681.754672,,,922012806.208096,774019681.754672,19015309.148297,300752386.112554,-32602719.248762,127271996.22046,2792675130.424294,,,,57002703.979574,,90830594.171869,174374516.249007,61778394.298523,2173954343.958264,23634188.755868,1966165.07343,-408253671.48156,83035129.148814,-5862053.159769,,,1057191.675374,-3904184.634561,0.090468,37841641.285446,,37528270.699777,23634188.755868,1894000.0,61778394.298523,205262205.602967,,-28709121.060633,99984922.046983,-105411979.936271,2173954343.958264,57076083.350924,45388659.368937,,-7592251.942543,1208884935.114542,371809253.842365,53398068.01162,1368949468.753455,34461164.219012,63313329.915664,53398068.01162,,,-6950936.340882,1368949468.753455,16657353.314707,-75824010.132384,,53398068.01162,,,158909621.0,707699808.007398,53398068.01162,2466174120.201441,219132.917182,,2558218992.18962,0.0,1777188.062282,53398068.01162,,-15892386.539093,9586562.528271,0.090468,20997557.371611,-318737265.730374,11047770.465815,15676821.327809,541801.111748,,,2792675130.424294,37841641.285446,5598812.020197,57076083.350924,-26823055.047274,2466174120.201441,,,19015309.148297,-14378335.997105,,,19709900.183951,-105411979.936271,-78333986.711297,-292219776.243177,167994117.854484,,,234456138.234673,205536624.347879,,1383259451.36355,-14972407.345979,,-7252927.332046,34461164.219012,,11536644.451816,,-6112143.46472,15208319.008257,2191192.861302,139284996.793851,541801.111748,,99984922.046983,682954.507008,35501533.887782,53398068.01162,8319009.277967,,13834524.491622,-19867716.092197,,102717047.133681,36127780.625836,-8199821.157681,-1881118.340929,-279701056.228545,-7924972.105787,-11789900.976262,,174374516.249007,,152785798.846228,2558218992.18962,-249632108.113246,250925283.716816,7921335.197817,120883970.125549,,-408253671.48156,-384000.0,,127271996.22046,11536644.451816,-292219776.243177,,922012806.208096,5243047.250245,,1208884935.114542,234456138.234673,1383259451.36355,-13636500.708664,-3639817.858328,,23223063.236935,-712343817.536665,-1171000.0,158304340.0,,-37881849.160158,,73265784.103817,20997557.371611,1777188.062282,14607520.882965,,-15020656.795633,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,18880534.670008,,16538404.835618,-4603666.027815,201702137.0,,13822792.274805,,872003538.257408,,,,,19997051.45216,-1523416.384097,-16126590.987272,,,,,,,,117981227.578751,,64892623.716153,2317150719.937098,14960931.741117,,,28921322.915131,5682834.537324,0.0,,1377954.690648,,,36659295.297066,,-35650891.935722,,,,,,88532114.600226,87418546.365915,,,,,,,,,16560027.51978,,,,16560027.51978,,,,1430678657.427883,52210919.455501,,0.098285,,,200666444.0,,,,,,,2725839107.572854,,29735122.119023,,,-20730257.015087,,,,-1079168.509509,12033023.73581,23408521.303258,,,,2939406359.034842,,17553688.141923,55353088.603863,-35300014.742739,,,,,,,,,-88350287.483414,,,104836601.30719,,,,,,1521074254.263109,,,-51058037.249988,27124674.431176,,6981178.436287,,5496093.174112,30539092.830115,-1789768.538995,193368715.907416,440316.477468,,,412796.697626,57662784.41201,16560027.51978,,,,,,,,-5960980.883582,8331613.347093,-30092879.256966,,-13526954.641506,,185214998.280014,,74297508.477075,,-12485134.404639,,22221239.372942,,5630000.0,-415389454.027225,-384000.0,,135878912.968696,,,-43959899.749373,932486117.253919,4776647.501106,,1335859255.983095,213567251.461988,,,,,,,,,,,0.098285,,21400560.22409,,,,,,,,,,,,,,,,,,
