date,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCommonStockIssuance,annualFreeCashFlow,annualChangeInWorkingCapital,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualOperatingIncome,quarterlyRetainedEarnings,annualNetOtherInvestingChanges,trailingChangeInAccountPayable,quarterlyCurrentLiabilities,annualRetainedEarnings,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,trailingFreeCashFlow,quarterlyGoodwill,trailingCommonStockIssuance,trailingPretaxIncome,annualNonCurrentDeferredRevenue,annualTaxProvision,annualNetIncome,annualTotalAssets,annualPretaxIncome,annualEndCashPosition,quarterlyTotalAssets,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualLongTermDebt,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualCurrentDeferredRevenue,trailingTotalRevenue,annualOtherCurrentAssets,annualCostOfRevenue,trailingPurchaseOfInvestment,quarterlyBasicAverageShares,trailingInvestingCashFlow,annualAccountsPayable,trailingOperatingIncome,quarterlyOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,trailingTaxProvision,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentAssets,annualOtherNonCurrentAssets,annualStockholdersEquity,annualOtherNonCashItems,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyGrossProfit,annualRepurchaseOfCapitalStock,annualCashAndCashEquivalents,annualDepreciationAndAmortization,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyLongTermDebt,quarterlyChangeInInventory,annualAccountsReceivable,trailingOperatingCashFlow,annualCurrentAssets,quarterlyOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,quarterlyCostOfRevenue,annualNetPPE,annualCurrentLiabilities,quarterlyDilutedEPS,annualBasicAverageShares,quarterlyAccountsReceivable,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,annualOtherIntangibleAssets,quarterlyCapitalStock,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,annualRepaymentOfDebt,annualEbitda,quarterlyOperatingExpense,quarterlyPretaxIncome,annualBasicEPS,annualOtherIncomeExpense,annualOtherNonCurrentLiabilities,quarterlyBeginningCashPosition,quarterlyCurrentDeferredRevenue,trailingGrossProfit,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,quarterlyDilutedAverageShares,annualCashCashEquivalentsAndMarketableSecurities,annualOtherCurrentLiabilities,quarterlyOtherCurrentAssets,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,trailingOtherIncomeExpense,trailingCapitalExpenditure,trailingDepreciationAndAmortization,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,annualGrossPPE,annualTotalNonCurrentAssets,quarterlyChangesInAccountReceivables,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlySaleOfInvestment,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyAccountsPayable,annualAccumulatedDepreciation,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyBasicEPS,annualPurchaseOfBusiness,trailingOtherNonCashItems,quarterlyResearchAndDevelopment,trailingOperatingExpense,trailingDeferredIncomeTax,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualCapitalExpenditure,annualDilutedAverageShares,annualNetIncomeContinuousOperations,annualPurchaseOfInvestment,annualDilutedEPS,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyOperatingIncome,quarterlyGrossPPE,quarterlyIncomeTaxPayable,trailingNetOtherFinancingCharges,trailingStockBasedCompensation,annualInvestingCashFlow,quarterlyTotalRevenue,trailingChangesInAccountReceivables,trailingCashDividendsPaid,annualInventory,trailingBeginningCashPosition,trailingNetIncome,annualGoodwill,annualStockBasedCompensation,annualInterestExpense,trailingCostOfRevenue,quarterlyOtherCurrentLiabilities,quarterlyNetPPE,annualChangesInAccountReceivables,annualCapitalStock,annualTotalRevenue,quarterlyTaxProvision,trailingResearchAndDevelopment,annualResearchAndDevelopment,quarterlyCommonStockIssuance,trailingChangeInInventory,quarterlyOtherShortTermInvestments,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,annualNetOtherFinancingCharges,annualGrossProfit,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyChangeInCashSupplementalAsReported,annualDeferredIncomeTax,trailingBasicAverageShares,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingDilutedAverageShares,trailingBasicEPS
1970-01-01 00:00:01.191110400,172262000.0,29058000.0,10146000.0,147170000.0,20182000.0,11467000.0,49388000.0,,186952000.0,409749000.0,98000.0,,143204000.0,409749000.0,733418000.0,50536000.0,,39364000.0,,,,65131000.0,142831000.0,991697000.0,209416000.0,368467000.0,991697000.0,1563000.0,44158000.0,9691000.0,,258279000.0,13522000.0,,0.0,74265000.0,,,,9281000.0,,19367000.0,-120442000.0,,,4272000.0,,,,172262000.0,280941000.0,,178802000.0,85581000.0,85581000.0,797156000.0,18274000.0,3321000.0,,113974000.0,,368467000.0,14805000.0,109787000.0,44158000.0,44158000.0,,-20749000.0,368467000.0,,14883000.0,9691000.0,-3131000.0,28165000.0,,733418000.0,16000.0,29058000.0,162973000.0,,14989000.0,85552000.0,143204000.0,,109202000.0,28165000.0,,231217000.0,109787000.0,142831000.0,35389000.0,110000.0,,35389000.0,,201757000.0,62745000.0,56575000.0,1.31,1519000.0,19367000.0,325909000.0,13522000.0,,,4930000.0,10000.0,797156000.0,,599684000.0,9051000.0,0.0,30524000.0,,,-81353000.0,363537000.0,,,,,599684000.0,368467000.0,1563000.0,166905000.0,258279000.0,,1360000.0,,107769000.0,-19730000.0,,9281000.0,-81353000.0,,7518000.0,,11467000.0,,220811000.0,,,,12459000.0,,,57496000.0,-8108000.0,-15803000.0,113573000.0,142831000.0,-427825000.0,1.26,4867000.0,-9795000.0,51229000.0,166905000.0,,,,-192797000.0,128963000.0,,,14883000.0,,,39364000.0,,3111000.0,,9051000.0,85552000.0,,110000.0,482028000.0,12064000.0,,44109000.0,1926000.0,,231217000.0,,21278000.0,21845000.0,407763000.0,,55501000.0,42558000.0,-33119000.0,,,,,,,
1970-01-01 00:00:01.199059200,,63850000.0,,,,,74789000.0,,,457710000.0,,,173572000.0,,629184000.0,50986000.0,,258967000.0,,,,,,,,,1126631000.0,,47673000.0,,,497447000.0,,,,,,110592000.0,,,,36947000.0,-66255000.0,,,5246000.0,,,,237422000.0,,,,41842000.0,,,,6309000.0,,132261000.0,,,,,47673000.0,47673000.0,,-175830000.0,280246000.0,17694000.0,14585000.0,9209000.0,-462000.0,,,,-254000.0,,,,17966000.0,,,0.42,,37955000.0,,,127334000.0,,,111000.0,,93672000.0,,,64893000.0,72572000.0,,,,368467000.0,18358000.0,,,,7000.0,867178000.0,114700000.0,,,0.0,,,,-81353000.0,,,,,,480973000.0,280246000.0,1571000.0,,,,363000.0,,140610000.0,-7035000.0,,11154000.0,,,24507000.0,,16358000.0,,,0.43,,,13907000.0,,,76266000.0,-1477000.0,,,,,,11569000.0,,67368000.0,166432000.0,,,,,150227000.0,,,,,,,,,,15155000.0,85079000.0,,,,24607000.0,,,5639000.0,,200727000.0,,5875000.0,,,,72614000.0,-88221000.0,,,,,,,,
1970-01-01 00:00:01.206921600,,61946000.0,,,,,31354000.0,,,514488000.0,,,159260000.0,,549429000.0,55310000.0,,272542000.0,,,,,,,,,1191268000.0,,56778000.0,,,641839000.0,,,,,,111192000.0,,,,34135000.0,-97169000.0,,,7329000.0,,,,221206000.0,,,,178913000.0,,,,5243000.0,,155311000.0,,,,,56778000.0,56778000.0,,24015000.0,347502000.0,19001000.0,20153000.0,8810000.0,-5655000.0,,,,-1190000.0,,,,17246000.0,,,0.49,,43399000.0,,,124121000.0,,,112000.0,,93863000.0,,,70786000.0,86929000.0,,,,280246000.0,24594000.0,,,,33000.0,947670000.0,114736000.0,,,0.0,,,,-81353000.0,,,,,,376407000.0,347502000.0,1591000.0,,,,632000.0,,128766000.0,-8700000.0,,6885000.0,,,-28665000.0,,25471000.0,,,0.51,,,15725000.0,,,34508000.0,-3154000.0,,,,,,7730000.0,,84525000.0,165918000.0,,,,,172557000.0,,,,,,,,,,2069000.0,84565000.0,,,,29792000.0,,,2867000.0,,28905000.0,,7766000.0,,,,91854000.0,67256000.0,,,,,,,,
1970-01-01 00:00:01.214784000,,62785000.0,,,,,48204000.0,,,560936000.0,,,178646000.0,,619986000.0,54979000.0,,273552000.0,,,,,,,,,1275607000.0,,46448000.0,,,655621000.0,,,,,,111844000.0,,,,35392000.0,-49604000.0,,,6832000.0,,,,241431000.0,,,,192726000.0,,,,6965000.0,,138301000.0,,,,,46448000.0,46448000.0,,-38883000.0,369907000.0,18985000.0,22000000.0,8408000.0,-2757000.0,,,,-241000.0,,,,16016000.0,,,0.4,,45933000.0,,,134881000.0,,,113000.0,,90751000.0,,,70095000.0,70867000.0,,,,347502000.0,30894000.0,,,,0.0,1011477000.0,114875000.0,,,0.0,,,,-81353000.0,,,,,,419459000.0,369907000.0,1607000.0,,,,329000.0,,13756000.0,-4750000.0,,8431000.0,,,-2018000.0,,25926000.0,,,0.42,,,15366000.0,,,51239000.0,-3035000.0,,,,,,10121000.0,,68206000.0,167128000.0,,,,,154317000.0,,,,,,,,,,2833000.0,85775000.0,,,,24117000.0,,,3543000.0,,49552000.0,,4727000.0,,,,75038000.0,22405000.0,,,,,,,,
1970-01-01 00:00:01.222732800,264795000.0,64122000.0,14686000.0,250864000.0,56254000.0,4739000.0,96517000.0,,286783000.0,609495000.0,40000.0,,200673000.0,609495000.0,691869000.0,62815000.0,,250356000.0,,,,100770000.0,199458000.0,1336146000.0,301802000.0,394761000.0,1336146000.0,1593000.0,48559000.0,7782000.0,,644277000.0,37344000.0,,0.0,67777000.0,,,,10137000.0,,39585000.0,-91069000.0,,,5407000.0,,,,264795000.0,299376000.0,,224090000.0,198046000.0,198046000.0,1049253000.0,5698000.0,3229000.0,,146581000.0,,394761000.0,24814000.0,146788000.0,48559000.0,48559000.0,,-80640000.0,394761000.0,16755000.0,18133000.0,7782000.0,1307000.0,27650000.0,,691869000.0,1440000.0,64122000.0,264474000.0,,16549000.0,87915000.0,200673000.0,,111492000.0,27650000.0,,119667000.0,146788000.0,199458000.0,83060000.0,112000.0,,83060000.0,,311597000.0,79897000.0,71434000.0,1.79,-245000.0,39585000.0,369907000.0,37344000.0,,,26294000.0,0.0,1049253000.0,,514428000.0,4811000.0,0.0,34896000.0,,,-90638000.0,368467000.0,,,,,514428000.0,394761000.0,1593000.0,178553000.0,644277000.0,,802000.0,,16244000.0,-1265000.0,16755000.0,10137000.0,-90638000.0,,62430000.0,,4739000.0,,285671000.0,,,,17082000.0,,,102461000.0,-5944000.0,-13610000.0,114781000.0,199458000.0,-304097000.0,1.74,5476000.0,-7567000.0,66684000.0,178553000.0,,,,-271338000.0,163130000.0,,,18133000.0,,,250356000.0,,2126000.0,,4811000.0,87915000.0,,112000.0,640231000.0,22254000.0,,62080000.0,2637000.0,,119667000.0,,-12670000.0,21746000.0,572454000.0,,72091000.0,24854000.0,-21750000.0,,,,,,,
1970-01-01 00:00:01.230681600,,62729000.0,,,,,88107000.0,,,687579000.0,,,191247000.0,,739312000.0,54467000.0,,236687000.0,,,,,,,,,1401212000.0,,78095000.0,,,661900000.0,,,,,,112608000.0,,,,40615000.0,-96801000.0,,,6519000.0,,,,253976000.0,,,,221642000.0,,,,792000.0,,184486000.0,,,,,78095000.0,78095000.0,,-89068000.0,402434000.0,15227000.0,16316000.0,6887000.0,-2388000.0,,,,-1382000.0,,,,4228000.0,,,0.68,,23667000.0,,,118028000.0,,,112000.0,,86714000.0,,,70013000.0,116960000.0,,,,394761000.0,39481000.0,,,,0.0,1127148000.0,114870000.0,,,0.0,,,,-90638000.0,,,,,,583557000.0,402434000.0,1527000.0,,,,263000.0,,17050000.0,6918000.0,,11060000.0,,,19537000.0,,-3778000.0,,,0.69,,,15546000.0,,,97424000.0,-9317000.0,,,,,,3394000.0,,114473000.0,175447000.0,,,,,180258000.0,,,,,,,,,,21151000.0,84809000.0,,,,38623000.0,,,2970000.0,,181123000.0,,-1626000.0,,,,120992000.0,7673000.0,,,,,,,,
1970-01-01 00:00:01.238457600,,60699000.0,,,,,30087000.0,,,757030000.0,,,147932000.0,,725487000.0,53420000.0,,225548000.0,,,,,,,,,1423900000.0,,69451000.0,,,698413000.0,,,,,,112852000.0,,,,39905000.0,-98452000.0,,,8066000.0,,,,208631000.0,,,,24184000.0,,,,691000.0,244535000.0,172142000.0,,,,,69451000.0,69789000.0,,-64072000.0,372528000.0,14341000.0,14113000.0,6453000.0,-1322000.0,,,,-1630000.0,,,,31982000.0,,,0.6,,45245000.0,,,109576000.0,,,113000.0,,79218000.0,,,64764000.0,108219000.0,,,,402434000.0,25372000.0,,,,-8321000.0,1195095000.0,115059000.0,,,0.0,,,,,,,,,,566071000.0,372528000.0,1540000.0,,,,149000.0,,36936000.0,10039000.0,,10060000.0,,,-60654000.0,,,,,0.62,,,16244000.0,,,32643000.0,-2556000.0,,,,,,2151000.0,,107378000.0,,1384000.0,,,,204124000.0,,,,,,,,,,0.0,86895000.0,,,,38430000.0,,,-1335000.0,,193543000.0,,13021000.0,,,,116434000.0,-29906000.0,,,,,,,,
1970-01-01 00:00:01.246320000,,61581000.0,,,,,59513000.0,,,808176000.0,,,148331000.0,,738148000.0,55575000.0,,250582000.0,,,,,,,,,1508749000.0,,51146000.0,,,770601000.0,,,,,,113261000.0,,,,29205000.0,-109470000.0,,,6916000.0,,,,209912000.0,,,,24873000.0,,,,2065000.0,289745000.0,151494000.0,,,,,51146000.0,51517000.0,,-87776000.0,363376000.0,15223000.0,9986000.0,6315000.0,3855000.0,,,,322000.0,,,,19750000.0,,,0.44,,49817000.0,,,102525000.0,,,113000.0,,81694000.0,,,72797000.0,79019000.0,,,,372528000.0,35110000.0,,,,0.0,1276667000.0,115528000.0,,,0.0,,,-387000.0,,,,,,,574655000.0,363376000.0,1615000.0,,,-3477000.0,187000.0,,43999000.0,2875000.0,,110709000.0,,10838000.0,-4844000.0,,2081000.0,,,0.45,,,17222000.0,,,65197000.0,-5684000.0,,,,,,9757000.0,,78697000.0,,897000.0,,,,171244000.0,,,,,,,,,,0.0,90577000.0,,,,27502000.0,,,1830000.0,,211279000.0,6371000.0,3353000.0,,,,78697000.0,-9152000.0,,,,,,,,
1970-01-01 00:00:01.254268800,218210000.0,61626000.0,3502000.0,249660000.0,-11473000.0,9541000.0,71953000.0,,368513000.0,852475000.0,0.0,,156584000.0,852475000.0,900838000.0,62514000.0,,261121000.0,,,10759000.0,127073000.0,242991000.0,1581315000.0,371419000.0,451678000.0,1581315000.0,1624000.0,44299000.0,5825000.0,,680477000.0,37204000.0,,0.0,64768000.0,,,,113822000.0,,31469000.0,-68500000.0,,,7231000.0,205938000.0,3934000.0,,218210000.0,176908000.0,,225489000.0,15450000.0,15450000.0,1341108000.0,15767000.0,2279000.0,205938000.0,146613000.0,,451678000.0,28732000.0,100901000.0,44299000.0,44703000.0,,4415000.0,451678000.0,13573000.0,12975000.0,5825000.0,-3783000.0,22981000.0,,900838000.0,2565000.0,61626000.0,273225000.0,,17264000.0,92178000.0,156584000.0,,113101000.0,22981000.0,,283808000.0,100901000.0,242991000.0,82035000.0,113000.0,,82035000.0,-1522000.0,397245000.0,86493000.0,67221000.0,2.15,2906000.0,42228000.0,363376000.0,37204000.0,,,56917000.0,0.0,1341108000.0,,735486000.0,0.0,0.0,21523000.0,,-401000.0,-97633000.0,394761000.0,,,,,735486000.0,451678000.0,1624000.0,189811000.0,680477000.0,26491000.0,336000.0,,78923000.0,-14595000.0,13573000.0,12921000.0,-97633000.0,10759000.0,34488000.0,,9541000.0,,286222000.0,,,,18079000.0,,,77961000.0,-6008000.0,-23565000.0,115367000.0,244346000.0,-373223000.0,2.11,6221000.0,-3638000.0,60120000.0,189811000.0,3934000.0,,,-236501000.0,163877000.0,,,12975000.0,,,261121000.0,21758000.0,935000.0,,0.0,92178000.0,1797000.0,113000.0,719503000.0,22518000.0,,66710000.0,37000.0,,283808000.0,6207000.0,-9850000.0,5827000.0,654735000.0,,74788000.0,88302000.0,5237000.0,,,,,,,
1970-01-01 00:00:01.262217600,,61195000.0,,,,,87720000.0,,,921561000.0,,,181911000.0,,954341000.0,58266000.0,,258868000.0,,,,,,,,,1676443000.0,,69086000.0,,,722102000.0,,,,,,114085000.0,,,,32069000.0,-264913000.0,,,7806000.0,,,,243106000.0,,,,15176000.0,,,,4653000.0,246022000.0,185423000.0,,,,,69086000.0,69493000.0,,-140873000.0,406238000.0,13263000.0,9493000.0,5407000.0,3490000.0,,,,2022000.0,,,,35793000.0,,,0.59,,43507000.0,,,111694000.0,,,114000.0,,77595000.0,,,81066000.0,106379000.0,,,,451678000.0,28294000.0,,,,0.0,1411038000.0,116138000.0,,,0.0,,,-398000.0,,,,,,,779005000.0,406238000.0,1648000.0,,,-20400000.0,85000.0,,134784000.0,-5629000.0,,122090000.0,,10456000.0,23783000.0,,6858000.0,,,0.61,,,22800000.0,,,98464000.0,-10744000.0,,,,,,-2148000.0,,104357000.0,,29879000.0,,,,221216000.0,,,,,,,,,,0.0,98292000.0,,,,36886000.0,,,1921000.0,,372767000.0,5327000.0,69962000.0,,,-15661000.0,112163000.0,-45440000.0,,,,,,,,
1970-01-01 00:00:01.269993600,,61364000.0,,,,,78573000.0,,,1007459000.0,,,163705000.0,,975034000.0,56354000.0,,259514000.0,,,,,,,,,1699460000.0,,85898000.0,,,724426000.0,,,,,,113985000.0,,,,32470000.0,-111820000.0,,,9588000.0,,,,225069000.0,,,,15496000.0,,,,5631000.0,249633000.0,213798000.0,,,,,85898000.0,86319000.0,,-21180000.0,417349000.0,12919000.0,10446000.0,4880000.0,-1073000.0,,,,-109000.0,,,,29623000.0,,,0.74,,44427000.0,,,109601000.0,,,113000.0,,72297000.0,,,81602000.0,133929000.0,,,,406238000.0,17290000.0,,,,171000.0,1452468000.0,115995000.0,,,0.0,,,-392000.0,,,,,,,799446000.0,417349000.0,1647000.0,,,-1047000.0,112000.0,,97914000.0,-4801000.0,,10678000.0,,11095000.0,-8604000.0,,5568000.0,,,0.75,,,25248000.0,,,86018000.0,-7445000.0,,,,,,-50403000.0,,132196000.0,,24489000.0,,,,243421000.0,,,,,,,,,,0.0,100880000.0,,,,47610000.0,,,0.0,,382097000.0,7111000.0,-69567000.0,,,-67463000.0,143629000.0,11111000.0,,,,,,,,
1970-01-01 00:00:01.277856000,,58463000.0,,,,,67451000.0,,,1070911000.0,,,171616000.0,,1012238000.0,65692000.0,,258853000.0,,,,,,,,,1703186000.0,,63452000.0,,,690948000.0,,,,,,113254000.0,,,,29316000.0,-179439000.0,,,8151000.0,,,,230079000.0,,,,15351000.0,,,,6606000.0,222664000.0,190213000.0,,,,,63452000.0,63688000.0,,100031000.0,519098000.0,12919000.0,16989000.0,4470000.0,-6504000.0,,,,-413000.0,,,,40056000.0,,,0.55,,47650000.0,,,126775000.0,,,113000.0,,69322000.0,,,93205000.0,98082000.0,,,,417349000.0,12041000.0,,,,-171000.0,1473107000.0,115282000.0,,,0.0,,,-402000.0,-100740000.0,,,,,,822869000.0,519098000.0,1675000.0,,,-3148000.0,392000.0,,287159000.0,-11352000.0,,13284000.0,,11758000.0,689000.0,,4558000.0,,,0.56,,,27513000.0,,,74969000.0,-7518000.0,,,,,,-72391000.0,,97008000.0,196226000.0,17841000.0,,,,230269000.0,,,,,,,,,,0.0,95486000.0,,,,34394000.0,,,2139000.0,,303771000.0,8063000.0,336000.0,,,-94524000.0,106625000.0,101749000.0,,,,,,,,
1970-01-01 00:00:01.285804800,217093000.0,51337000.0,4060000.0,288991000.0,-306000.0,7801000.0,55247000.0,,436407000.0,1135922000.0,0.0,,165756000.0,1135922000.0,1060413000.0,69201000.0,,264580000.0,,,12775000.0,154185000.0,283447000.0,1711772000.0,437012000.0,545861000.0,1711772000.0,0.0,65011000.0,0.0,,651359000.0,9647000.0,,0.0,131815000.0,,,,148214000.0,,27015000.0,-89880000.0,,,9392000.0,190837000.0,7895000.0,,217093000.0,643443000.0,,249513000.0,14878000.0,14878000.0,1494679000.0,975000.0,7749000.0,190837000.0,201464000.0,-241362000.0,545861000.0,34937000.0,144608000.0,65011000.0,63327000.0,,17665000.0,545861000.0,11547000.0,28338000.0,0.0,-11609000.0,54257000.0,,1060413000.0,-5743000.0,51337000.0,327298000.0,,26343000.0,94097000.0,165756000.0,,113452000.0,54257000.0,,302269000.0,144608000.0,283447000.0,67019000.0,112000.0,,67019000.0,-7680000.0,471344000.0,98618000.0,98622000.0,2.5,605000.0,27015000.0,519098000.0,9647000.0,,,94183000.0,0.0,1473737000.0,,848130000.0,0.0,0.0,-184774000.0,,-6488000.0,-49371000.0,451678000.0,,,,,848130000.0,545861000.0,0.0,143468000.0,651359000.0,-6734000.0,114000.0,,123586000.0,5751000.0,11547000.0,3606000.0,-49371000.0,12775000.0,-16174000.0,,7801000.0,,354491000.0,,,,29417000.0,,,67847000.0,-12600000.0,-38307000.0,115388000.0,282827000.0,-646052000.0,2.46,-59832000.0,-15696000.0,102846000.0,143468000.0,7895000.0,,,-44357000.0,227807000.0,,,28338000.0,,,264580000.0,27694000.0,703000.0,,0.0,94097000.0,-31329000.0,112000.0,922713000.0,35295000.0,,104978000.0,0.0,,302269000.0,7193000.0,244000.0,24639000.0,790898000.0,-63714000.0,108128000.0,26763000.0,-16031000.0,,,,,,,
1970-01-01 00:00:01.293753600,,43949000.0,,,,,61006000.0,,,1222309000.0,,,144330000.0,,924057000.0,75259000.0,,266236000.0,,,,,,,,,1760131000.0,,86387000.0,,,836074000.0,,,,,,112035000.0,,,,29867000.0,-309660000.0,,,9539000.0,,,,188279000.0,,,,15069000.0,,,,9386000.0,367727000.0,213573000.0,,,,,86387000.0,86765000.0,,-162210000.0,433638000.0,559000.0,27799000.0,,536000.0,,,,1079000.0,,,,29139000.0,,,0.76,,68638000.0,,,110928000.0,,,112000.0,,67340000.0,,,103586000.0,111066000.0,,,,545861000.0,8065000.0,,,,0.0,1550698000.0,113713000.0,,,0.0,,,0.0,-54356000.0,,,,,,704231000.0,433638000.0,,,,-14789000.0,283000.0,,159825000.0,-6640000.0,,122111000.0,,13523000.0,-23702000.0,,8032000.0,,,0.77,,,28327000.0,,,70652000.0,-9646000.0,,,,,,-20831000.0,,109987000.0,153465000.0,14154000.0,,,,242712000.0,,,,,,,,,,0.0,99109000.0,,,,24301000.0,,,2536000.0,,270593000.0,10984000.0,-143000.0,,,-45966000.0,119526000.0,-112223000.0,,,,,,,,
1970-01-01 00:00:01.301529600,,38220000.0,,,,,91034000.0,,,1304370000.0,,,147612000.0,,1022435000.0,72700000.0,,267255000.0,,,,,,,,,1825968000.0,,82061000.0,,,803533000.0,,,,,,112140000.0,,,,23775000.0,-58347000.0,,,11506000.0,,,,185832000.0,,,,6135000.0,,,,1919000.0,347092000.0,221569000.0,,,,,82061000.0,82482000.0,,12474000.0,520268000.0,606000.0,31382000.0,,-3574000.0,,,,2024000.0,,,,28457000.0,,,0.72,,73657000.0,,,128342000.0,,,112000.0,0.0,61804000.0,,,101099000.0,122494000.0,,,,433638000.0,10575000.0,,,,0.0,1618261000.0,113346000.0,,,0.0,,,0.0,-60666000.0,,,,,,787086000.0,520268000.0,,,,-5429000.0,85000.0,,78551000.0,6168000.0,,136216000.0,,13839000.0,-13879000.0,,10355000.0,,,0.73,,,28399000.0,,,100940000.0,-9906000.0,,,,,,-27773000.0,,120470000.0,164256000.0,821000.0,,,,250026000.0,,,,,,,,,,0.0,103590000.0,,,,40012000.0,,,0.0,,266818000.0,10856000.0,83115000.0,,,-29158000.0,131976000.0,86630000.0,,,,,,,,
1970-01-01 00:00:01.309392000,,38745000.0,,,,,111785000.0,,,1366118000.0,,,136616000.0,,1093916000.0,69123000.0,,268009000.0,,,,,,,,,1831227000.0,,61748000.0,,,737311000.0,,,,,,111494000.0,,,,5857000.0,-86788000.0,,,12930000.0,,,,175361000.0,,,,6314000.0,,,,1338000.0,280380000.0,191066000.0,,,,,61748000.0,62047000.0,,9952000.0,594604000.0,621000.0,23416000.0,,7965000.0,,,,234000.0,,,,27933000.0,,,0.55,,39370000.0,,,34749000.0,,,111000.0,0.0,55463000.0,,,103209000.0,90451000.0,,,,520268000.0,12976000.0,,,,0.0,1633699000.0,112349000.0,,,6233000.0,,,0.0,-67343000.0,,,,,,903671000.0,594604000.0,,,,34283000.0,0.0,,107243000.0,2045000.0,,5621000.0,,14850000.0,34248000.0,,11895000.0,,,0.55,,,34086000.0,,,122568000.0,-10783000.0,,,,,,-58333000.0,,87857000.0,175677000.0,3675000.0,,,,218999000.0,,,,,,,,,,0.0,108334000.0,,,,28404000.0,,,2893000.0,,309067000.0,11076000.0,-169229000.0,,,-67376000.0,103381000.0,74336000.0,,,,,,,,
