date,annualGrossPPE,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,annualBasicAverageShares,quarterlyChangesInAccountReceivables,trailingInterestExpense,annualInterestExpense,quarterlyChangeInInventory,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,annualBeginningCashPosition,trailingGrossProfit,trailingOtherIncomeExpense,quarterlySaleOfInvestment,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyOtherIntangibleAssets,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyDilutedAverageShares,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,annualOtherIncomeExpense,annualBasicEPS,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,trailingCapitalExpenditure,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,annualDilutedAverageShares,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyCapitalExpenditure,trailingChangeInInventory,trailingDepreciationAndAmortization,annualStockBasedCompensation,quarterlyOperatingIncome,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualCurrentDebt,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,annualOperatingExpense,annualCapitalStock,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualTotalRevenue,quarterlyOperatingCashFlow,quarterlyOtherNonCashItems,trailingOperatingExpense,annualDeferredIncomeTax,annualGrossProfit,quarterlyPretaxIncome,quarterlyCurrentAssets,trailingCostOfRevenue,quarterlyRepurchaseOfCapitalStock,quarterlyPurchaseOfBusiness,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualInventory,quarterlyTaxProvision,quarterlyRetainedEarnings,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,annualAccumulatedDepreciation,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualChangeInWorkingCapital,quarterlyNetPPE,annualDilutedEPS,trailingNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualGoodwill,quarterlyAccountsReceivable,annualTotalAssets,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,trailingChangeInWorkingCapital,quarterlyTotalAssets,annualCashDividendsPaid,annualRetainedEarnings,annualAccountsReceivable,annualPurchaseOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,quarterlyLongTermDebt,quarterlyBasicAverageShares,annualAccountsPayable,trailingInvestingCashFlow,annualOperatingIncome,trailingOperatingIncome,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlySellingGeneralAndAdministration,annualFreeCashFlow,trailingSaleOfInvestment,trailingCommonStockIssuance,quarterlyDepreciationAndAmortization,annualPretaxIncome,annualEndCashPosition,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,trailingTotalRevenue,annualLongTermDebt,trailingPurchaseOfInvestment,annualOtherNonCashItems,annualOtherCurrentAssets,annualDepreciationAndAmortization,quarterlyCurrentDebt,annualCurrentLiabilities,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,annualStockholdersEquity,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingEndCashPosition,annualTaxProvision,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyInventory,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,trailingChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyOperatingExpense,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedEPS,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualSaleOfInvestment,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualRepurchaseOfCapitalStock,annualCurrentAssets,annualEbitda,annualOtherNonCurrentAssets,annualNetPPE,trailingNetOtherInvestingChanges,trailingSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,annualIncomeTaxPayable,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingDilutedEPS,annualOtherIntangibleAssets
1970-01-01 00:00:01.080691200,,,,,8345000000.0,,-116000000.0,,,,,-7000000.0,,,,,,,,,6117000000.0,548000000.0,531000000.0,,,329034000.0,,,-398000000.0,280000000.0,,114000000.0,280000000.0,,,,33000000.0,,3183000000,,,,891000000,-138000000.0,,,,462000000,,,,,-9243000000.0,-240000000.0,0.53,,,,,,,,650000000.0,,,,,290000000.0,2472000000.0,,,,22502000000.0,3966000000.0,,,,125000000.0,12000000.0,,116000000.0,1656000000.0,,,,,1871000000.0,166000000.0,,13259000000.0,,,,,,,30113000000.0,,,1233000000.0,,1547000000.0,1288000000.0,,,,,32585000000.0,,,,,,512000000.0,10150000000.0,327057000.0,,,,,,174000000,174000000,,,,,,,,,,,,,,,,,,1871000000.0,,,,172000000.0,,,-243000000.0,280000000.0,,,,174000000,10030000000.0,,,1895000000.0,-44000000.0,428000000.0,,2138000000.0,0.0,,24240000000.0,,1433000000.0,,,0.53,,-122000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,,,,8433000000.0,,69000000.0,,,,,-20000000.0,,,,,,,,,,613000000.0,532000000.0,,,329103000.0,,,-394000000.0,100000000.0,,280000000.0,100000000.0,,,,33000000.0,,3150000000,,,,932000000,-197000000.0,,,,562000000,,,,,-9353000000.0,-573000000.0,0.62,,,,,,,,320000000.0,,,,,382000000.0,2419000000.0,,,,22655000000.0,3743000000.0,,,,-95000000.0,-93000000.0,,178000000.0,1739000000.0,,,,,1552000000.0,-180000000.0,,13302000000.0,,,,,,,29591000000.0,,,1339000000.0,,1578000000.0,1198000000.0,,,,,32010000000.0,,,,,,123000000.0,9916000000.0,327284000.0,,,,,,204000000,204000000,,,,,,,,,,,19499000000.0,,,,,,,1552000000.0,,,,180000000.0,,,72000000.0,100000000.0,,,,204000000,9487000000.0,,,1952000000.0,27000000.0,448000000.0,,2018000000.0,0.0,,23577000000.0,,1390000000.0,,,0.62,,-122000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,,,,,8624410000.0,,213366000.0,,,,,5839000.0,,,,,,,,,,575845000.0,216618000.0,,,329099000.0,,,-377876000.0,67892000.0,,100000000.0,67892000.0,,,,32984000.0,,3536319000,,,,1079863000,-210743000.0,,,,666113000,,,,,-9294783000.0,-602103000.0,0.91,,,,,,,,565288000.0,,,,,514592000.0,2119314000.0,,,,22633152000.0,3482351000.0,,,,318517000.0,43794000.0,,215970000.0,1913305000.0,,,,,977409000.0,-32083000.0,,13338369000.0,,,,,,,29105802000.0,,,1392621000.0,,1929097000.0,1382191000.0,,,,,31225116000.0,,,,,,354545000.0,10110552000.0,327499000.0,,,,,,298622000,298622000,,,,,,,,,,,18783232000.0,,,,,,,977409000.0,,,,151521000.0,,,4732000.0,67892000.0,,,,298622000,8947248000.0,,,2154128000.0,-19400000.0,442183000.0,,2019446000.0,0.0,,22600706000.0,,1488015000.0,,,0.91,,-123751000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,22892000000.0,1111000000.0,878000000.0,,8589000000.0,-61000000.0,-293366000.0,327387000.0,,,667000000.0,-15839000.0,18835000000.0,,114000000.0,,,,,-846000000.0,,611000000.0,145000000.0,,,,,,-356000000.0,53000000.0,29056000000.0,67892000.0,53000000.0,5000000.0,2.68,,33000000.0,,2584334000,,328982000.0,,1141761000,-300257000.0,,,,521511000,-37000000.0,-1457000000.0,-2000000.0,1111000000.0,-9414000000.0,-41897000.0,,5773000000.0,33000000.0,,,874000000.0,4469000000.0,12453000000.0,341712000.0,,,258000000.0,7984000000.0,358697000.0,2012000000.0,,-1000000.0,,22892000000.0,3308000000.0,,2324000000.0,,-340517000.0,295206000.0,458000000.0,161363000.0,1857000000.0,,,,-9414000000.0,1111000000.0,-14917000.0,8000000.0,13478000000.0,2.67,,,,-127000000.0,,29056000000.0,,,1356000000.0,31068000000.0,1586000000.0,600857000.0,878000000.0,22479000000.0,,,31068000000.0,-491000000.0,1857000000.0,1356000000.0,,-356000000.0,41455000.0,10013000000.0,,611000000.0,,2211000000.0,,-481000000.0,201334000,197334000,,1031000000.0,,,,1545000000.0,53000000.0,,,,18835000000.0,,10013000000.0,,1000000.0,145000000.0,,1111000000.0,3308000000.0,1586000000.0,53000000.0,163814000.0,,8589000000.0,-314732000.0,53000000.0,,671000000.0,,201334000,8807000000.0,,,1983477000.0,34400000.0,458000000.0,,2324000000.0,5000000.0,,22479000000.0,1877000000.0,1461966000.0,,,,,-123249000.0,278000000.0,53000000.0,,-2000000.0,2012000000.0,4044000000.0,8807000000.0,13478000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,,,,,8621000000.0,,-33000000.0,,,,,7000000.0,,,,,,27000000.0,,,6034000000.0,663000000.0,248000000.0,,,329427000.0,,,-352000000.0,81000000.0,,53000000.0,81000000.0,,,,33000000.0,,2813000000,,,,901000000,-229000000.0,,,,434000000,,,,,-9480000000.0,-359000000.0,0.49,,,,,,,,569000000.0,,,,,262000000.0,2066000000.0,,,,23030000000.0,3643000000.0,,,,205000000.0,-14000000.0,,121000000.0,1881000000.0,,,,,1270000000.0,28000000.0,,13550000000.0,,,,,,,29195000000.0,,,1259000000.0,,1710000000.0,895000000.0,,,,,31261000000.0,,,,,,340000000.0,9720000000.0,327908000.0,,,,,,160000000,141000000,,,,,,,,,,,,,,,,,,1270000000.0,,,,171000000.0,,,-181000000.0,81000000.0,,,,160000000,8864000000.0,,,1918000000.0,-30000000.0,478000000.0,,2347000000.0,18000000.0,,22640000000.0,,1484000000.0,,,0.48,,-135000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,,,,,8640000000.0,,-67000000.0,,,,,-59000000.0,,,,,,8000000.0,,,,696000000.0,301000000.0,,,329879000.0,,,-364000000.0,50000000.0,,81000000.0,50000000.0,,,,33000000.0,,2929000000,,,,923000000,-233000000.0,,,,459000000,,,,,-9576000000.0,-109000000.0,0.54,,,,,,,,362000000.0,,,,,420000000.0,2304000000.0,,,,23228000000.0,3754000000.0,,,,-139000000.0,76000000.0,,241000000.0,1924000000.0,,,,,1499000000.0,-31000000.0,,13652000000.0,,,,,,,28907000000.0,,,1445000000.0,,1559000000.0,933000000.0,,,,,31211000000.0,,,,,,129000000.0,9569000000.0,328063000.0,,,,,,178000000,179000000,,,,,,,,,,,18603000000.0,,,,,,,1499000000.0,,,,161000000.0,,,-285000000.0,50000000.0,,,,178000000,8492000000.0,,,1996000000.0,29000000.0,508000000.0,,2411000000.0,120000000.0,,22571000000.0,,1537000000.0,,,0.54,,-135000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,,,,,8828000000.0,,-3000000.0,,,,,12000000.0,,,,,,-14000000.0,,,,652000000.0,236000000.0,,,330193000.0,,,-354000000.0,140000000.0,,50000000.0,140000000.0,,,,33000000.0,,3587000000,,,,1137000000,-294000000.0,,,,603000000,,,,,-9688000000.0,-581000000.0,1.01,,,,,,,,981000000.0,,,,,569000000.0,2407000000.0,,,,23461000000.0,3845000000.0,,,,204000000.0,-38000000.0,,237000000.0,2115000000.0,,,,,1230000000.0,90000000.0,,13773000000.0,,,,,,,28967000000.0,,,1535000000.0,,1963000000.0,1287000000.0,,,,,31374000000.0,,,,,,687000000.0,9419000000.0,328119000.0,,,,,,333000000,332000000,,,,,,,,,,,18517000000.0,,,,,,,1230000000.0,,,,158000000.0,,,-311000000.0,140000000.0,,,,333000000,8437000000.0,,,2300000000.0,-26000000.0,496000000.0,,2345000000.0,124000000.0,,22546000000.0,,1697000000.0,,,1.01,,-142000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,23790000000.0,2774000000.0,861000000.0,,9188000000.0,11000000.0,-83000000.0,328000000.0,,,657000000.0,-20000000.0,17016000000.0,,53000000.0,,,,,-1208000000.0,,727000000.0,237000000.0,,,,,,-47000000.0,64000000.0,29524000000.0,140000000.0,64000000.0,218000000.0,2.62,,33000000.0,,2712000000,,330000000.0,,1124000000,-452000000.0,,,,629000000,-60000000.0,-876000000.0,-18000000.0,2774000000.0,-9792000000.0,173000000.0,,5912000000.0,33000000.0,,,873000000.0,4011000000.0,11989000000.0,308000000.0,,,154000000.0,7978000000.0,376000000.0,2317000000.0,,0.0,,23790000000.0,5453000000.0,,2726000000.0,,31000000.0,130000000.0,518000000.0,155000000.0,2159000000.0,,,,-9792000000.0,2774000000.0,-76000000.0,301000000.0,13998000000.0,2.61,,,,-186000000.0,,29524000000.0,,,1498000000.0,31841000000.0,1952000000.0,896000000.0,861000000.0,22653000000.0,,,31841000000.0,-546000000.0,2159000000.0,1498000000.0,,-47000000.0,-144000000.0,8155000000.0,,727000000.0,,2066000000.0,,-1333000000.0,191000000,221000000,,1012000000.0,,,,1627000000.0,64000000.0,,,,17016000000.0,,8155000000.0,,,237000000.0,,2774000000.0,5453000000.0,1952000000.0,64000000.0,168000000.0,,9188000000.0,-556000000.0,64000000.0,,754000000.0,,191000000,8916000000.0,,,1816000000.0,9000000.0,518000000.0,,2726000000.0,-85000000.0,,22653000000.0,2220000000.0,1187000000.0,,,,,-134000000.0,,64000000.0,,-170000000.0,2317000000.0,4026000000.0,8916000000.0,13998000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,,,,,9320000000.0,,-23000000.0,,,,,-52000000.0,,,,,,25000000.0,,,5940000000.0,612000000.0,235000000.0,,,330000000.0,,,5000000.0,28000000.0,,64000000.0,28000000.0,,,,33000000.0,,2845000000,,,,803000000,-447000000.0,,,,413000000,,,,,-9859000000.0,-50000000.0,0.67,,,,,,,,402000000.0,,,,,355000000.0,2099000000.0,,-30000000.0,,24144000000.0,5450000000.0,,,,120000000.0,6000000.0,,134000000.0,2232000000.0,,,,,3046000000.0,-36000000.0,,14285000000.0,,,,,,,29698000000.0,,,1226000000.0,,1792000000.0,976000000.0,,,,,31797000000.0,,,,,,-45000000.0,8004000000.0,329000000.0,,,,,,221000000,221000000,,,,,,,,,,,,,,,,,,3046000000.0,,,,167000000.0,,,-388000000.0,28000000.0,,,,221000000,8882000000.0,,,1869000000.0,-8000000.0,610000000.0,,2759000000.0,104000000.0,,22477000000.0,,1456000000.0,,,0.67,,-148000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,,,,9488000000.0,,60000000.0,,,,,-19000000.0,,,,,,15000000.0,,,,682000000.0,254000000.0,,,330000000.0,,,18000000.0,583000000.0,,28000000.0,583000000.0,,,,33000000.0,,2786000000,,,,871000000,-278000000.0,,,,518000000,,,,,-9883000000.0,666000000.0,0.92,,,,,,,,149000000.0,,,,,521000000.0,2812000000.0,,0.0,,24303000000.0,5389000000.0,,,,-303000000.0,26000000.0,,217000000.0,2385000000.0,,,,,3105000000.0,555000000.0,,14420000000.0,,,,,,,29766000000.0,,,1346000000.0,,1602000000.0,992000000.0,,,,,32578000000.0,,,,,,-129000000.0,8729000000.0,328000000.0,,,,,,304000000,304000000,,,,,,,,,,,17547000000.0,,,,,,,3105000000.0,,,,173000000.0,,,-260000000.0,583000000.0,,,,304000000,9406000000.0,,,1794000000.0,13000000.0,629000000.0,,2792000000.0,176000000.0,,23090000000.0,,1276000000.0,,,0.91,,-148000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,,,,,9208000000.0,,-61000000.0,,,,,41000000.0,,,,,,69000000.0,,,,611000000.0,168000000.0,,,325000000.0,,,21000000.0,41000000.0,,583000000.0,41000000.0,,,,32000000.0,,3401000000,,,,1141000000,-265000000.0,,,,707000000,,,,,-9986000000.0,-1060000000.0,1.41,,,,,,,,692000000.0,-651000000.0,,,,726000000.0,2214000000.0,,-677000000.0,,24496000000.0,5264000000.0,,,,73000000.0,4000000.0,,272000000.0,2695000000.0,,,,,2880000000.0,-542000000.0,,14510000000.0,,,,,,,29948000000.0,,,1420000000.0,,1773000000.0,1317000000.0,,,,,32162000000.0,,,,,,427000000.0,8760000000.0,322000000.0,,,,,,454000000,454000000,,,,,,,,,,,17610000000.0,,,,,,,2880000000.0,,,,180000000.0,,,-174000000.0,41000000.0,,,,454000000,9503000000.0,,,2084000000.0,-27000000.0,585000000.0,,2778000000.0,199000000.0,,22954000000.0,,1377000000.0,,,1.4,,-143000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,24722000000.0,2975000000.0,1254000000.0,,9035000000.0,26000000.0,-53000000.0,324000000.0,,,702000000.0,5000000.0,,,64000000.0,,,12000000.0,,-1315000000.0,,726000000.0,149000000.0,,,,,,-269000000.0,90000000.0,29113000000.0,41000000.0,90000000.0,649000000.0,3.84,,32000000.0,,2470000000,,327000000.0,,860000000,-325000000.0,,,,490000000,-25000000.0,-804000000.0,-14000000.0,2975000000.0,-10055000000.0,-360000000.0,,5142000000.0,32000000.0,,,1258000000.0,4253000000.0,11501000000.0,696000000.0,-177000000.0,,159000000.0,7248000000.0,451000000.0,2083000000.0,,-86000000.0,,24722000000.0,5255000000.0,,2740000000.0,,38000000.0,123000000.0,577000000.0,172000000.0,2806000000.0,,,,-10055000000.0,2975000000.0,49000000.0,-72000000.0,14667000000.0,3.81,,,,-77000000.0,,29113000000.0,,,1267000000.0,31196000000.0,1554000000.0,947000000.0,1254000000.0,22161000000.0,,,31196000000.0,-586000000.0,2806000000.0,1267000000.0,,-269000000.0,371000000.0,8535000000.0,,726000000.0,,2106000000.0,,-1109000000.0,275000000,279000000,,624000000.0,,,,2053000000.0,90000000.0,,,,,,8535000000.0,,-827000000.0,149000000.0,,2975000000.0,5255000000.0,1554000000.0,90000000.0,189000000.0,,9035000000.0,-287000000.0,90000000.0,,795000000.0,,275000000,8548000000.0,,,1523000000.0,8000000.0,577000000.0,,2740000000.0,150000000.0,,22161000000.0,1939000000.0,1033000000.0,,,,,-147000000.0,121000000.0,90000000.0,,-793000000.0,2083000000.0,3653000000.0,8548000000.0,14667000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,,,,8299000000.0,,-1000000.0,,,,,15000000.0,,,,,,25000000.0,,,5898000000.0,625000000.0,233000000.0,,,316000000.0,,,-246000000.0,89000000.0,,90000000.0,89000000.0,,,,30000000.0,,2973000000,,,,900000000,-296000000.0,,,,744000000,,,,,-10191000000.0,346000000.0,0.92,,,,,,,,-75000000.0,-361000000.0,,,,490000000.0,2347000000.0,,-891000000.0,,24977000000.0,6398000000.0,,,,-163000000.0,53000000.0,,200000000.0,2941000000.0,,,,,4340000000.0,-1000000.0,,14786000000.0,,,,,,,29443000000.0,,,1434000000.0,,1433000000.0,1121000000.0,,,,,31790000000.0,,,,,,-371000000.0,8546000000.0,314000000.0,,,,,,290000000,290000000,,,,,,,,,,,,,,,,,,4340000000.0,,,,180000000.0,,,-272000000.0,89000000.0,,,,290000000,8759000000.0,,,1852000000.0,20000000.0,591000000.0,,2826000000.0,-74000000.0,,23491000000.0,,1108000000.0,,,0.92,,-159000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,,,,8640000000.0,,2000000.0,,,,,7000000.0,,,,,,612000000.0,,,,801000000.0,322000000.0,,,308000000.0,,,-219000000.0,37000000.0,,89000000.0,37000000.0,,,,30000000.0,,3109000000,,,,1286000000,-401000000.0,,,,580000000,,,,,-10330000000.0,108000000.0,1.11,,,,,,,,206000000.0,-297000000.0,,,,560000000.0,2536000000.0,,-27000000.0,,25340000000.0,6282000000.0,,,,-243000000.0,32000000.0,,222000000.0,3279000000.0,,,,,4416000000.0,-52000000.0,,15010000000.0,,,,,,,29497000000.0,,,1594000000.0,,1065000000.0,1185000000.0,,,,,32033000000.0,,,,,,-195000000.0,8742000000.0,304000000.0,,,,,,338000000,338000000,,,,,,,,,,,,,,,,,,4416000000.0,,,,198000000.0,,,-366000000.0,37000000.0,,,,338000000,8589000000.0,,,1924000000.0,26000000.0,583000000.0,,2849000000.0,178000000.0,,23393000000.0,,1344000000.0,,,1.1,,-152000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,,,,,8768000000.0,,1377000000.0,,,,,40000000.0,,,,,,373000000.0,,,,760000000.0,401000000.0,,,307000000.0,,,-213000000.0,30000000.0,,37000000.0,30000000.0,,,,30000000.0,,3641000000,,,,1218000000,-430000000.0,,,,743000000,,,,,-10248000000.0,-1896000000.0,1.36,,,,,,,,1020000000.0,-128000000.0,,,,686000000.0,2406000000.0,,0.0,,25286000000.0,5378000000.0,,,,544000000.0,-243000000.0,,273000000.0,3387000000.0,,,,,2838000000.0,-7000000.0,,15038000000.0,,,,,,,29247000000.0,,,1432000000.0,,1780000000.0,1495000000.0,,,,,31653000000.0,,,,,,590000000.0,8617000000.0,304000000.0,,,,,,413000000,413000000,,,,,,,,,,,,,,,,,,2838000000.0,,,,194000000.0,-476000000.0,,869000000.0,30000000.0,,,,413000000,8600000000.0,,,2146000000.0,-24000000.0,543000000.0,,2317000000.0,137000000.0,,22885000000.0,,1403000000.0,,,1.34,,-153000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,25731000000.0,2917000000.0,1309000000.0,,8977000000.0,39000000.0,3000000.0,306000000.0,,,743000000.0,17000000.0,,,90000000.0,,,284000000.0,,-1633000000.0,,777000000.0,324000000.0,,,,,,-50000000.0,129000000.0,29838000000.0,30000000.0,129000000.0,644000000.0,4.27,,31000000.0,,3079000000,,310000000.0,,896000000,-506000000.0,,,,475000000,79000000.0,-1342000000.0,19000000.0,2917000000.0,-10348000000.0,100000000.0,,5497000000.0,31000000.0,,,1309000000.0,5014000000.0,12802000000.0,543000000.0,-563000000.0,,-9000000.0,7788000000.0,456000000.0,2230000000.0,,-51000000.0,,25731000000.0,5148000000.0,,2671000000.0,,-71000000.0,149000000.0,521000000.0,188000000.0,3487000000.0,,,,-10348000000.0,2917000000.0,99000000.0,67000000.0,15383000000.0,4.22,,,,1381000000.0,,29838000000.0,,,1256000000.0,32068000000.0,1454000000.0,1213000000.0,1309000000.0,23091000000.0,,,32068000000.0,-616000000.0,3487000000.0,1256000000.0,-1397000000.0,-50000000.0,37000000.0,8869000000.0,,777000000.0,,2291000000.0,,-313000000.0,268000000,268000000,,61000000.0,,,,2192000000.0,129000000.0,,,,,,8869000000.0,,-1349000000.0,324000000.0,,2917000000.0,5148000000.0,1454000000.0,129000000.0,171000000.0,-330000000.0,8977000000.0,-544000000.0,129000000.0,,883000000.0,,268000000,8848000000.0,,,1866000000.0,-3000000.0,521000000.0,,2671000000.0,152000000.0,,23091000000.0,1694000000.0,1391000000.0,,,,,-152000000.0,1294000000.0,129000000.0,,-969000000.0,2230000000.0,4049000000.0,8848000000.0,15383000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,,,,8991000000.0,,-39000000.0,,,,,-17000000.0,,,,,,58000000.0,,,5606000000.0,754000000.0,466000000.0,,,307000000.0,,,-108000000.0,70000000.0,,129000000.0,70000000.0,,,,31000000.0,,3277000000,,,,960000000,-711000000.0,,,,512000000,,,,,-10454000000.0,227000000.0,0.91,,,,,,,,356000000.0,-278000000.0,,,,463000000.0,2370000000.0,,,,26359000000.0,6169000000.0,,,,-75000000.0,89000000.0,,187000000.0,3596000000.0,,,,,3832000000.0,-59000000.0,,15905000000.0,,,,,,,30045000000.0,,,1264000000.0,,1583000000.0,1328000000.0,,,,,32415000000.0,,,,,,-355000000.0,8332000000.0,304000000.0,,,,,,276000000,276000000,,,,,,,,,,,,,,,,,,3832000000.0,,,,171000000.0,,,-642000000.0,70000000.0,,,,276000000,8534000000.0,,,1949000000.0,17000000.0,570000000.0,,2717000000.0,122000000.0,,23424000000.0,,1437000000.0,,,0.9,,-168000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,,,,9221000000.0,,44000000.0,,,,,-14000000.0,,,,,,668000000.0,,,,930000000.0,629000000.0,,,307000000.0,,,-129000000.0,70000000.0,,70000000.0,70000000.0,,,,31000000.0,,3245000000,,,,923000000,-906000000.0,,,,484000000,,,,,-10606000000.0,1003000000.0,0.86,,,,,,,,-40000000.0,-249000000.0,,,,423000000.0,2835000000.0,,,,27309000000.0,7137000000.0,,,,-596000000.0,40000000.0,,160000000.0,3858000000.0,,,,,5116000000.0,0.0,,16703000000.0,,,,,,,30710000000.0,,,1553000000.0,,1091000000.0,1386000000.0,,,,,33545000000.0,,,,,,-946000000.0,8603000000.0,304000000.0,,,,,,263000000,263000000,,,,,,,,,,,,,,,,,,5116000000.0,,,,175000000.0,,,-963000000.0,70000000.0,,,,263000000,8401000000.0,,,1859000000.0,14000000.0,583000000.0,,2724000000.0,114000000.0,,24324000000.0,,1375000000.0,,,0.85,,-167000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,,,,9301000000.0,,-183000000.0,,,,,-3000000.0,,,,,,490000000.0,,,,744000000.0,653000000.0,,,307000000.0,,,-189000000.0,181000000.0,,70000000.0,181000000.0,,,,31000000.0,,3904000000,,,,1278000000,-560000000.0,,,,788000000,,,,,-10714000000.0,-316000000.0,1.55,,,,,,,,1112000000.0,-93000000.0,,,,709000000.0,2804000000.0,,,,27871000000.0,7047000000.0,,,,163000000.0,149000000.0,,238000000.0,3994000000.0,,,,,4901000000.0,111000000.0,,17157000000.0,,,,,,,30758000000.0,,,1383000000.0,,1402000000.0,1662000000.0,,,,,33562000000.0,,,,,,552000000.0,8674000000.0,304000000.0,,,,,,471000000,471000000,,,,,,,,,,,,,,,,,,4901000000.0,,,,177000000.0,-440000000.0,,-685000000.0,181000000.0,,,,471000000,8018000000.0,,,2242000000.0,-1000000.0,587000000.0,,2793000000.0,98000000.0,,24261000000.0,,1454000000.0,,,1.54,,-168000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
