date,annualPretaxIncome,quarterlyLongTermDebt,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualGoodwill,quarterlyOtherCurrentLiabilities,quarterlyTotalAssets,annualAccountsReceivable,annualDilutedAverageShares,annualLongTermDebt,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualNetIncome,quarterlyCurrentAccruedExpenses,trailingInvestingCashFlow,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,annualSaleOfInvestment,annualOtherNonCashItems,annualStockholdersEquity,quarterlyNetIncomeContinuousOperations,trailingStockBasedCompensation,quarterlyGoodwill,annualDepreciationAndAmortization,annualTotalRevenue,trailingChangeInAccountPayable,trailingSaleOfInvestment,annualInvestingCashFlow,annualRetainedEarnings,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualTaxProvision,annualCapitalStock,annualOtherCurrentAssets,trailingResearchAndDevelopment,annualStockBasedCompensation,annualCostOfRevenue,quarterlyTaxProvision,trailingCostOfRevenue,quarterlyNetPPE,quarterlyStockBasedCompensation,annualTotalNonCurrentAssets,annualBasicAverageShares,annualNetOtherFinancingCharges,annualResearchAndDevelopment,trailingTaxProvision,trailingDepreciationAndAmortization,quarterlyOtherNonCashItems,quarterlyEbitda,annualGrossProfit,annualInventory,trailingChangeInInventory,trailingPurchaseOfBusiness,quarterlyResearchAndDevelopment,quarterlyChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualNonCurrentDeferredTaxesLiabilities,annualChangeInWorkingCapital,quarterlyDilutedEPS,annualFreeCashFlow,quarterlyRetainedEarnings,annualPurchaseOfBusiness,quarterlyPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,trailingOtherNonCashItems,quarterlyPretaxIncome,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,trailingFreeCashFlow,annualChangeInInventory,quarterlyGrossPPE,annualOperatingExpense,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,quarterlyCurrentAssets,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,trailingBeginningCashPosition,quarterlyChangeInInventory,quarterlyBasicEPS,annualInterestExpense,trailingInterestExpense,trailingChangesInAccountReceivables,annualCurrentAssets,annualBeginningCashPosition,annualChangesInAccountReceivables,quarterlyOtherCurrentAssets,trailingChangeInCashSupplementalAsReported,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingOperatingExpense,annualGrossPPE,trailingCapitalExpenditure,annualOtherNonCurrentAssets,quarterlyChangesInAccountReceivables,annualSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,quarterlyBasicAverageShares,annualAccumulatedDepreciation,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyChangeInAccountPayable,annualRepaymentOfDebt,trailingRepurchaseOfCapitalStock,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOperatingExpense,quarterlyGrossProfit,trailingNetOtherFinancingCharges,trailingGrossProfit,annualOtherCurrentLiabilities,annualCapitalExpenditure,trailingDeferredIncomeTax,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,annualBasicEPS,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,annualCashFlowFromContinuingFinancingActivities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyDilutedAverageShares,trailingOperatingIncome,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyInventory,trailingTotalRevenue,trailingOtherIncomeExpense,annualOperatingIncome,annualOtherIncomeExpense,annualCurrentLiabilities,annualAccountsPayable,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualNetPPE,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,trailingEndCashPosition,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualDilutedEPS,annualRepurchaseOfCapitalStock,quarterlyOtherNonCurrentAssets,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualEbitda,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,quarterlyNetOtherFinancingCharges,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualCommonStockIssuance,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,annualPurchaseOfInvestment,annualCurrentDeferredRevenue,quarterlyCommonStockIssuance,quarterlyPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,trailingDilutedAverageShares
1970-01-01 00:00:01.498780800,,3719000000.0,,,,,32000000.0,7802000000.0,,,,4218000000.0,,,406000000.0,,975000000.0,440000000.0,,,76000000.0,209000000.0,4272000000.0,,,,,247000000.0,,1495000000.0,,,,,,,247000000.0,336000000.0,0.0,,-1397000000.0,,,,,,,98000000.0,,1355000000.0,11000000.0,,,,,,,-4000000.0,445000000.0,,,,,86000000.0,-148000000.0,,,,0.5,,1843000000.0,,0.0,,-11000000.0,,345000000.0,82000000.0,1269000000.0,,,2752000000.0,,1784000000.0,,3584000000.0,-51000000.0,,384000000.0,-64000000.0,180000000.0,,6000000.0,0.5,,,,,,,353000000.0,,,,,,,,,-19000000.0,,-125000000.0,490800000.0,,5000000.0,629000000.0,-29000000.0,,,199000000.0,-542000000.0,445000000.0,829000000.0,,,,,,11000000.0,,,,1715000000.0,,,247000000.0,,261000000.0,-40000000.0,705000000.0,494000000.0,,2000000.0,,1498000000.0,,,,,,,705000000.0,,,,-51000000.0,,41000000.0,705000000.0,850000000.0,,,59000000.0,,,,,65000000.0,,6056000000.0,,1210000000.0,,129000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,4952000000.0,,,,,40000000.0,9288000000.0,,,,4394000000.0,,,413000000.0,,1009000000.0,435000000.0,,,1276000000.0,213000000.0,5523000000.0,,,,,296000000.0,,1530000000.0,,,,,,,298000000.0,328000000.0,0.0,,-1447000000.0,,,,,,,117000000.0,,1388000000.0,11000000.0,,,,,,,19000000.0,514000000.0,,,,,96000000.0,63000000.0,,,,0.61,,2140000000.0,,-79000000.0,,-16000000.0,,413000000.0,128000000.0,1347000000.0,,,2835000000.0,,1746000000.0,,4894000000.0,-48000000.0,,465000000.0,956000000.0,439000000.0,,11000000.0,0.61,,,,,,,357000000.0,,,,,,,,,-17000000.0,,-125000000.0,489100000.0,,5000000.0,705000000.0,10000000.0,,,213000000.0,-455000000.0,447000000.0,912000000.0,,,,,,-1000000.0,,,,1989000000.0,,,298000000.0,,269000000.0,-128000000.0,1981000000.0,492400000.0,,-9000000.0,,1490000000.0,,,,,,,1981000000.0,,,,-52000000.0,,43000000.0,1981000000.0,750000000.0,,,58000000.0,,,,,64000000.0,,7269000000.0,,1318000000.0,,391000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,1525000000.0,4953000000.0,,8586000000.0,,1510000000.0,44000000.0,8586000000.0,998000000.0,493161000.0,4953000000.0,4369000000.0,-206000000.0,864000000.0,432000000.0,,998000000.0,457000000.0,,,-417000000.0,201000000.0,5706000000.0,,,29000000.0,1770000000.0,80000000.0,,1510000000.0,242000000.0,5307000000.0,,,-270000000.0,2109000000.0,81000000.0,361000000.0,-750000000.0,,-1471000000.0,663000000.0,5000000.0,228000000.0,,44000000.0,1775000000.0,350000000.0,,1435000000.0,11000000.0,4369000000.0,489918000.0,-26000000.0,382000000.0,,,11000000.0,543000000.0,3532000000.0,1427000000.0,,,110000000.0,293000000.0,6800000000.0,380000000.0,-29000000.0,0.16,1122000000.0,2109000000.0,-82000000.0,0.0,,130000000.0,,430000000.0,60000000.0,1460000000.0,,19000000.0,2906000000.0,1807000000.0,1094000000.0,,4217000000.0,-83000000.0,862000000.0,509000000.0,-967000000.0,608000000.0,,54000000.0,0.17,175000000.0,,,4217000000.0,727000000.0,-50000000.0,228000000.0,,864000000.0,,127000000.0,,2906000000.0,,75000000.0,8000000.0,1334000000.0,-125000000.0,487323000.0,-1471000000.0,5000000.0,1981000000.0,46000000.0,-750000000.0,,261000000.0,-505000000.0,494000000.0,1003000000.0,,,44000000.0,-224000000.0,,29000000.0,,432000000.0,837000000.0,1770000000.0,1.76,1564000000.0,81000000.0,-251000000.0,380000000.0,-54000000.0,1564000000.0,491022000.0,,-29000000.0,,1427000000.0,,,1725000000.0,-25000000.0,1094000000.0,261000000.0,1564000000.0,1346000000.0,1435000000.0,,-51000000.0,,50000000.0,1564000000.0,,,1269000000.0,63000000.0,5706000000.0,-10000000.0,1.75,-500000000.0,75000000.0,60000000.0,6800000000.0,1942000000.0,1269000000.0,201000000.0,525000000.0,-21000000.0,-505000000.0,1564000000.0,,1564000000.0,36000000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,4954000000.0,,,,,29000000.0,8690000000.0,,,,4423000000.0,,,419000000.0,,943000000.0,447000000.0,,,90000000.0,211000000.0,5715000000.0,,,,,350000000.0,,1532000000.0,,,,,,,352000000.0,338000000.0,,,-1519000000.0,,,,,,,67000000.0,,1453000000.0,11000000.0,,,,,,,5000000.0,524000000.0,,,,,97000000.0,85000000.0,,,,0.72,,2399000000.0,,0.0,,-141000000.0,,417000000.0,92000000.0,1366000000.0,,,2972000000.0,,1000000000.0,,4267000000.0,-53000000.0,,461000000.0,-262000000.0,389000000.0,,-33000000.0,0.72,,,,,,,229000000.0,,,,,,,,,60000000.0,,-190000000.0,485900000.0,,5000000.0,1564000000.0,-46000000.0,,,217000000.0,-429000000.0,458000000.0,919000000.0,,,,,,8000000.0,,,,1960000000.0,,,352000000.0,,246000000.0,-45000000.0,1654000000.0,489800000.0,,3000000.0,,1441000000.0,,,,,,,1654000000.0,,,,-62000000.0,,47000000.0,1654000000.0,,,,60000000.0,,,,,78000000.0,,6715000000.0,,1280000000.0,,336000000.0,-12000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,4955000000.0,,,,,29000000.0,8603000000.0,,,,4364000000.0,,,434000000.0,,973000000.0,447000000.0,,,-96000000.0,204000000.0,5654000000.0,,,,,382000000.0,,1514000000.0,,,,,,,384000000.0,359000000.0,,,-1522000000.0,,,,,,,55000000.0,,1470000000.0,11000000.0,,,,,,,6000000.0,546000000.0,,,,,102000000.0,-195000000.0,,,,0.79,,2722000000.0,,,,-14000000.0,,437000000.0,53000000.0,1415000000.0,,,2992000000.0,,967000000.0,,4239000000.0,-73000000.0,,484000000.0,-271000000.0,267000000.0,,10000000.0,0.79,,,,,,,288000000.0,,,,,,,,,-69000000.0,,-215000000.0,483800000.0,,5000000.0,1654000000.0,18000000.0,,,230000000.0,-543000000.0,484000000.0,968000000.0,,,,,,-3000000.0,,,,1970000000.0,,,384000000.0,,229000000.0,-76000000.0,1558000000.0,487500000.0,,-1000000.0,,1420000000.0,,,,,,,1558000000.0,,,,-60000000.0,,46000000.0,1558000000.0,,,,63000000.0,,,,,75000000.0,,6621000000.0,,1225000000.0,,194000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,,6441000000.0,,,,,39000000.0,10459000000.0,,,,6383000000.0,,,425000000.0,,929000000.0,473000000.0,105000000.0,,-272000000.0,201000000.0,7338000000.0,,,,,347000000.0,,2537000000.0,,,,,,,347000000.0,367000000.0,,,-1559000000.0,,,,,,,71000000.0,,1556000000.0,14000000.0,,,,,,,-28000000.0,556000000.0,,,,,108000000.0,123000000.0,,,,0.71,,3067000000.0,,,,0.0,,418000000.0,75000000.0,1480000000.0,,,3115000000.0,,1003000000.0,,4076000000.0,-74000000.0,,500000000.0,1263000000.0,550000000.0,,52000000.0,0.72,,,,,,,315000000.0,,,,,,,,,46000000.0,,-143000000.0,482000000.0,,5000000.0,1558000000.0,-11000000.0,,,238000000.0,-619000000.0,507000000.0,1007000000.0,,,,,,2000000.0,,,,2118000000.0,,,347000000.0,,446000000.0,-2064000000.0,1286000000.0,485800000.0,,-34000000.0,,1441000000.0,,,,,,,1286000000.0,,,,-61000000.0,,54000000.0,1391000000.0,,,,84000000.0,,,,,97000000.0,,8341000000.0,,2120000000.0,,476000000.0,-26000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,1690000000.0,6443000000.0,,10777000000.0,,2519000000.0,34000000.0,10777000000.0,1036000000.0,486898000.0,6443000000.0,6378000000.0,-243000000.0,1428000000.0,487000000.0,,1036000000.0,544000000.0,99000000.0,,316000000.0,187000000.0,7369000000.0,,28000000.0,-14000000.0,2185000000.0,345000000.0,,2519000000.0,308000000.0,5825000000.0,,,-2259000000.0,3270000000.0,345000000.0,420000000.0,,9000000.0,-1599000000.0,266000000.0,5000000.0,271000000.0,,53000000.0,1911000000.0,73000000.0,,1658000000.0,17000000.0,6378000000.0,483063000.0,-19000000.0,432000000.0,,,3000000.0,578000000.0,3914000000.0,1391000000.0,,,125000000.0,99000000.0,8592000000.0,474000000.0,112000000.0,0.71,1452000000.0,3270000000.0,-1998000000.0,-6000000.0,,43000000.0,,418000000.0,35000000.0,1564000000.0,,61000000.0,3257000000.0,2033000000.0,1223000000.0,,4399000000.0,-138000000.0,1424000000.0,436000000.0,-197000000.0,584000000.0,,32000000.0,0.72,206000000.0,,,4399000000.0,1564000000.0,-67000000.0,271000000.0,,1428000000.0,,-112000000.0,,3257000000.0,,94000000.0,-104000000.0,1484000000.0,-150000000.0,480603000.0,-1599000000.0,5000000.0,1286000000.0,76000000.0,0.0,,313000000.0,-629000000.0,584000000.0,1020000000.0,,,34000000.0,-338000000.0,,42000000.0,,487000000.0,38000000.0,2185000000.0,2.96,1602000000.0,345000000.0,533000000.0,474000000.0,-74000000.0,1602000000.0,484479000.0,,30000000.0,,1391000000.0,,,1881000000.0,-16000000.0,1223000000.0,313000000.0,1602000000.0,1790000000.0,1658000000.0,99000000.0,-60000000.0,,59000000.0,1701000000.0,9000000.0,,2046000000.0,101000000.0,7369000000.0,37000000.0,2.93,-698000000.0,94000000.0,35000000.0,8592000000.0,2204000000.0,2046000000.0,187000000.0,446000000.0,19000000.0,-629000000.0,1701000000.0,,1602000000.0,49000000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,,6444000000.0,,,,,55000000.0,10883000000.0,,,,6504000000.0,,,448000000.0,,970000000.0,518000000.0,65000000.0,,126000000.0,181000000.0,7484000000.0,,,,,312000000.0,,2522000000.0,,,,,,,312000000.0,369000000.0,,,-1642000000.0,,,,,,,69000000.0,,1841000000.0,18000000.0,,,,,,,,535000000.0,,,,,102000000.0,-39000000.0,,,,0.65,,3495000000.0,,,,-16000000.0,,381000000.0,65000000.0,1455000000.0,,,3483000000.0,,1082000000.0,,4379000000.0,-63000000.0,,428000000.0,-243000000.0,389000000.0,,17000000.0,0.65,,,,,,,255000000.0,,,36000000.0,,,,,,75000000.0,,-150000000.0,479600000.0,,5000000.0,1602000000.0,-79000000.0,,,235000000.0,-598000000.0,509000000.0,937000000.0,,,,,,4000000.0,,,,2317000000.0,,,312000000.0,,464000000.0,-23000000.0,1728000000.0,483100000.0,,-1000000.0,,1361000000.0,,,,,,,1728000000.0,,,,-79000000.0,,56000000.0,1793000000.0,,,,98000000.0,,,,,87000000.0,,8566000000.0,,1989000000.0,,326000000.0,-8000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,6446000000.0,,,,,55000000.0,10986000000.0,,,,6502000000.0,,,443000000.0,,994000000.0,465000000.0,25000000.0,,27000000.0,188000000.0,7500000000.0,,,,,371000000.0,,2505000000.0,,,,,,,371000000.0,406000000.0,,,-1685000000.0,,,,,,,84000000.0,,1934000000.0,17000000.0,,,,,,,,608000000.0,,,,,111000000.0,-177000000.0,,,,0.77,,3788000000.0,,,,-6000000.0,,455000000.0,31000000.0,1547000000.0,,,3619000000.0,,1075000000.0,,4484000000.0,-103000000.0,,526000000.0,-226000000.0,318000000.0,,-67000000.0,0.77,,,,,,,306000000.0,,,40000000.0,,,,,,-46000000.0,,-150000000.0,478800000.0,,5000000.0,1728000000.0,57000000.0,,,290000000.0,-669000000.0,556000000.0,1082000000.0,,,,,,4000000.0,,,,2411000000.0,,,371000000.0,,446000000.0,-59000000.0,1755000000.0,482300000.0,,-25000000.0,,1404000000.0,,,,,,,1751000000.0,,,,-78000000.0,,55000000.0,1776000000.0,,,,98000000.0,,,,,87000000.0,,8575000000.0,,1916000000.0,,215000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,,6447000000.0,,,,,14000000.0,11272000000.0,,,,6654000000.0,,,451000000.0,,1030000000.0,479000000.0,12000000.0,,60000000.0,198000000.0,7542000000.0,,,,,433000000.0,,2550000000.0,,,,,,,433000000.0,391000000.0,,,-1725000000.0,,,,,,,95000000.0,,2006000000.0,16000000.0,,,,,,,,691000000.0,,,,,112000000.0,-32000000.0,,,,0.9,,4217000000.0,,,,-8000000.0,,528000000.0,52000000.0,1584000000.0,,,3731000000.0,,1052000000.0,,4618000000.0,-128000000.0,,564000000.0,-232000000.0,506000000.0,,-53000000.0,0.91,,,,,,,322000000.0,,,50000000.0,,,,,,-47000000.0,,-150000000.0,477800000.0,,5000000.0,1755000000.0,-6000000.0,,,284000000.0,-699000000.0,541000000.0,1105000000.0,,,,,,6000000.0,,,,2678000000.0,,,433000000.0,,473000000.0,-209000000.0,1815000000.0,481500000.0,,10000000.0,,1439000000.0,,,,,,,1811000000.0,,,,-78000000.0,,56000000.0,1823000000.0,,,,107000000.0,,,,,91000000.0,,8594000000.0,,1935000000.0,,378000000.0,-1000000.0,,,,,,,,,,,,,,,,,,,,,,
