date,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,annualOperatingIncome,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,annualTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualChangeInAccountPayable,trailingChangeInAccountPayable,annualAccountsPayable,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyRetainedEarnings,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyPurchaseOfInvestment,quarterlyBasicEPS,trailingEndCashPosition,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,annualNetOtherInvestingChanges,trailingTaxProvision,annualCashDividendsPaid,annualCurrentDeferredRevenue,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualInvestmentsAndAdvances,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualDilutedEPS,trailingSaleOfInvestment,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyOtherNonCurrentAssets,annualLongTermDebt,annualOtherNonCashItems,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualCurrentAssets,annualTotalAssets,quarterlyOtherCurrentAssets,annualStockholdersEquity,annualCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyGoodwill,annualBasicEPS,quarterlyInventory,quarterlyCostOfRevenue,quarterlyOtherIncomeExpense,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyDilutedAverageShares,quarterlyStockholdersEquity,annualRetainedEarnings,annualCurrentLiabilities,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInInventory,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,annualAccountsReceivable,annualSaleOfInvestment,quarterlyGrossProfit,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyPretaxIncome,annualNetPPE,quarterlyDilutedEPS,trailingGrossProfit,quarterlyOperatingExpense,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,annualOtherIntangibleAssets,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyCurrentDeferredRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEbitda,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyTaxProvision,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualDilutedAverageShares,annualChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyAccumulatedDepreciation,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualGrossPPE,trailingOtherNonCashItems,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualIncomeTaxPayable,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,quarterlyGrossPPE,annualInvestingCashFlow,annualDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,quarterlyBasicAverageShares,annualOperatingExpense,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingOperatingExpense,trailingCapitalExpenditure,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,trailingDeferredIncomeTax,annualCapitalExpenditure,annualChangesInAccountReceivables,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingInterestExpense,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyAccountsPayable,trailingNetIncome,trailingPurchaseOfBusiness,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyEbitda,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,trailingChangeInInventory,quarterlyNetPPE,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingStockBasedCompensation,annualInventory,quarterlyStockBasedCompensation,annualBasicAverageShares,annualRepaymentOfDebt,trailingChangeInWorkingCapital,annualCapitalStock,annualGoodwill,annualStockBasedCompensation,annualInterestExpense,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.749347200,1532000000.0,-17200000.0,,1284900000.0,298300000.0,,28300000.0,6181700000.0,866900000.0,,,,695100000.0,177000000.0,,249900000.0,250900000.0,2151800000.0,112800000.0,633300000.0,0.0,866900000.0,,,,,1631600000.0,87700000.0,137900000.0,-55200000.0,,-68100000.0,,250700000.0,2151800000.0,5500000.0,5036200000.0,-85300000.0,,,15900000.0,193400000.0,51600000.0,1698800000.0,3230800000.0,163700000.0,39800000.0,-82200000.0,0.01332,,635100000.0,355400000.0,163700000.0,500400000.0,,,,1532000000.0,3230800000.0,250900000.0,1079000000.0,,,,0.01332,281300000.0,1343300000.0,2400000.0,6800000.0,,212100000.0,-52100000.0,,,1079000000.0,633300000.0,1284900000.0,500400000.0,11100000.0,12200000.0,,,,13100000.0,288300000.0,,0.0,-100000000.0,,,1698800000.0,1145500000.0,69000000.0,1213600000.0,,,205300000.0,87700000.0,5800000.0,321500000.0,87700000.0,491700000.0,,87700000.0,510400000.0,168100000.0,0.0,29200000.0,-153300000.0,,,,,510510511.0,19400000.0,,16400000.0,,-1153400000.0,51600000.0,-5300000.0,-57100000.0,2367000000.0,,96200000.0,-20500000.0,355400000.0,,,,321500000.0,2367000000.0,-335500000.0,-23900000.0,,,,,847200000.0,,,,,62600000.0,-1153400000.0,-11400000.0,-54100000.0,,,-298300000.0,,83000000.0,538200000.0,,,11100000.0,,695100000.0,,,,-8100000.0,97300000.0,111300000.0,9400000.0,-8500000.0,,1213600000.0,538200000.0,,,281300000.0,,510510511.0,,,168100000.0,,,53400000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.757296000,1560500000.0,-17900000.0,,1328600000.0,,,60400000.0,,,,,,,171000000.0,,,,,,653500000.0,,827100000.0,,-1200000.0,0.07326,,1585000000.0,,,,,,,,2155700000.0,-26300000.0,,35800000.0,,,,,,1700600000.0,3261100000.0,,38100000.0,38100000.0,,,,368000000.0,167900000.0,,,,,,,249700000.0,,,,,,294000000.0,1272000000.0,2300000.0,,,,-3700000.0,,511940512.0,1105400000.0,,,459100000.0,,-14800000.0,,,,,313000000.0,,0.0,-65900000.0,,,,,69600000.0,,0.06993,,231400000.0,,,,99000000.0,,,99000000.0,,168100000.0,87700000.0,31500000.0,,,,,,,,,10600000.0,,-1153400000.0,137200000.0,36400000.0,-67100000.0,,,,2900000.0,,,,,318400000.0,2367700000.0,,,,,,488670489.0,,,,,,40800000.0,,,11300000.0,,,,,81600000.0,561300000.0,,,,,630100000.0,,,,-4500000.0,-57500000.0,142000000.0,,,,1214300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.765072000,1581200000.0,-17900000.0,,1356700000.0,,,68700000.0,,,,,,,178000000.0,,,,,,661100000.0,,818400000.0,,600000.0,0.04662,,1682100000.0,,,,,,,,2175100000.0,21300000.0,,23200000.0,,,,,,1707100000.0,3288300000.0,,25500000.0,25500000.0,,,,365300000.0,160900000.0,,,,,,,244900000.0,,,,,,289000000.0,1372400000.0,-600000.0,,,,-1200000.0,,516071627.0,1113200000.0,,,453100000.0,,6100000.0,,,,,309700000.0,,0.0,-76500000.0,,,,,47800000.0,,0.044955,,246900000.0,,,,63300000.0,,,63300000.0,,168100000.0,0.0,22300000.0,,,,,,,,,10500000.0,,-1153400000.0,98700000.0,-58300000.0,-77800000.0,,,,1800000.0,,,,,318200000.0,2381400000.0,,,,,,497640498.0,,,,,,99100000.0,,,-35700000.0,,,,,62800000.0,571600000.0,,,,,686400000.0,,,,-400000.0,12700000.0,131700000.0,,,,1228000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.772934400,1691400000.0,-17900000.0,,1480900000.0,,,63000000.0,,,,,,,180500000.0,,,,,,688800000.0,,973100000.0,,-600000.0,0.088245,,1757800000.0,,,,,,,,2454000000.0,-49500000.0,,43300000.0,,,,,,1917100000.0,3608500000.0,,45600000.0,45600000.0,,,,399300000.0,207500000.0,,,,,,,262600000.0,,,,,,308200000.0,1416500000.0,5400000.0,,,,5100000.0,,520120120.0,1154500000.0,,,573800000.0,,-3500000.0,,,,,341300000.0,,0.0,-190600000.0,,,,,85900000.0,,0.08325,,243500000.0,,,,93100000.0,,,93100000.0,,168100000.0,0.0,40300000.0,,,,,,,,,9600000.0,,-1153400000.0,69800000.0,70900000.0,-199000000.0,,,,700000.0,,,,,418400000.0,2444600000.0,,,,,,490679359.0,,,,,,149500000.0,,,29800000.0,,,,,97800000.0,636300000.0,,,,,774800000.0,,,,-13000000.0,68800000.0,160800000.0,,,,1291200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.780883200,1778500000.0,-17700000.0,,1516400000.0,365200000.0,,66200000.0,6870500000.0,1087700000.0,,,,814900000.0,213800000.0,,34700000.0,274200000.0,2604100000.0,140300000.0,730700000.0,0.0,1087700000.0,,-20500000.0,,,1845600000.0,132600000.0,165200000.0,-167700000.0,,-71400000.0,,305500000.0,2604100000.0,154200000.0,5503700000.0,53600000.0,,,165200000.0,99700000.0,44000000.0,2028400000.0,3806900000.0,201200000.0,56000000.0,56000000.0,0.2997,,743300000.0,417400000.0,201200000.0,670300000.0,,,,1778500000.0,3806900000.0,274200000.0,1202800000.0,,,,0.31968,304700000.0,1442800000.0,-5200000.0,155900000.0,,258300000.0,-167900000.0,,,1202800000.0,730700000.0,1516400000.0,670300000.0,,4200000.0,,,,11500000.0,402800000.0,,0.0,-164100000.0,,,2028400000.0,1366800000.0,102200000.0,1333400000.0,,,280000000.0,132600000.0,1900000.0,493800000.0,132600000.0,447200000.0,,132600000.0,623500000.0,162100000.0,0.0,46200000.0,91800000.0,,,,,520186854.0,-8000000.0,,10000000.0,,-1335800000.0,44000000.0,42800000.0,-3600000.0,2669200000.0,,87700000.0,-1000000.0,417400000.0,,,,493800000.0,2669200000.0,-497100000.0,-9400000.0,,,,,1001600000.0,,,,,157800000.0,-1335800000.0,-21700000.0,39500000.0,,,-347500000.0,,122800000.0,657500000.0,,,,,814900000.0,,,,8500000.0,10700000.0,189000000.0,4400000.0,44900000.0,,1333400000.0,657500000.0,,,304700000.0,,487675175.0,,,162100000.0,,,40700000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.788832000,1828700000.0,-19100000.0,,1596500000.0,,,73400000.0,,,,,,,184700000.0,,,,,,752800000.0,,1085800000.0,,,0.07992,,1857600000.0,,,,,,,,2682300000.0,-31400000.0,,38800000.0,,,,,,2067800000.0,3896500000.0,,41200000.0,41200000.0,,,,419800000.0,198400000.0,,,,,,,246700000.0,,,,,,336700000.0,1506900000.0,-400000.0,,,,-2400000.0,,530930931.0,1214200000.0,,,666000000.0,,-32200000.0,,,,,350700000.0,,151000000.0,-106800000.0,,,,,76100000.0,,0.074925,,258100000.0,,,,151000000.0,,,151000000.0,,164100000.0,132600000.0,34900000.0,,,,,,,,,12600000.0,,-1390800000.0,105900000.0,49100000.0,-107500000.0,,,,2800000.0,,,,,489800000.0,2770400000.0,,,,,,492492492.0,,,,,,76100000.0,,,18400000.0,,,,,92600000.0,686200000.0,,,,,804400000.0,,,,-1400000.0,-23500000.0,166000000.0,,,,1379600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.796608000,2004200000.0,-19200000.0,,1866500000.0,,,69500000.0,,,,,,,205200000.0,,,,,,765900000.0,,1065300000.0,,,0.061605,,2050500000.0,,,,,,,,2931800000.0,-119000000.0,,30000000.0,,,,,,2173000000.0,4177200000.0,,32300000.0,32300000.0,,,,433400000.0,210300000.0,,,,,,,263800000.0,,,,,,368500000.0,1692500000.0,-2200000.0,,,,7300000.0,,530930931.0,1245400000.0,,,631900000.0,,-25800000.0,,,,,358000000.0,,129200000.0,-131500000.0,,,,,59700000.0,,0.058275,,274700000.0,,,,129200000.0,,,129200000.0,,162100000.0,151000000.0,27400000.0,,,,,,,,,15700000.0,,-1441100000.0,278100000.0,105900000.0,-122800000.0,,,,500000.0,,,,,513000000.0,2890800000.0,,,,,,492492492.0,,,,,,3800000.0,,,-21800000.0,,,,,83300000.0,671400000.0,,,,,917000000.0,,,,-6600000.0,-103200000.0,152800000.0,,,,1449700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.804470400,2052500000.0,-19200000.0,,1922300000.0,,,81700000.0,,,,,,,197900000.0,,,,,,802000000.0,,1081000000.0,,,0.10656,,2180900000.0,,,,,,,,3003300000.0,41400000.0,,52900000.0,,,,,,2250000000.0,4302500000.0,,55300000.0,55300000.0,,,,441400000.0,219000000.0,,,,,,,264500000.0,,,,,,359400000.0,1780200000.0,-1800000.0,,,,-1500000.0,,533333333.0,1299200000.0,,,639600000.0,,17200000.0,,,,,400700000.0,,111600000.0,-115900000.0,,,,,99700000.0,,0.101565,,279600000.0,,,,111600000.0,,,111600000.0,,160800000.0,129200000.0,44400000.0,,,,,,,,,15400000.0,,-1504100000.0,238800000.0,-51800000.0,-108700000.0,,,,7100000.0,,,,,530800000.0,3004300000.0,,,,,,494894895.0,,,,,,150100000.0,,,-17600000.0,,,,,121100000.0,753100000.0,,,,,930400000.0,,,,-300000.0,24900000.0,202800000.0,,,,1500200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.812419200,2063900000.0,-18800000.0,,1909500000.0,448800000.0,,63900000.0,8330300000.0,1071200000.0,,,,983500000.0,221100000.0,,-110800000.0,317100000.0,2980700000.0,162900000.0,853300000.0,103800000.0,1071200000.0,,,,,2241300000.0,103800000.0,195800000.0,12000000.0,,-76300000.0,,358700000.0,2980700000.0,28500000.0,6784100000.0,64700000.0,,,195800000.0,-80500000.0,197900000.0,2257000000.0,4320900000.0,219100000.0,67000000.0,67000000.0,0.355833,,808900000.0,441200000.0,219100000.0,630000000.0,,,,2063900000.0,4320900000.0,317100000.0,1340200000.0,,,,0.3775,355500000.0,1804500000.0,-5300000.0,186400000.0,,288500000.0,8600000.0,,,1340200000.0,853300000.0,1909500000.0,630000000.0,,800000.0,,,,,436800000.0,,103800000.0,-97800000.0,,,2257000000.0,1546200000.0,123300000.0,1518800000.0,,,285000000.0,103800000.0,-9700000.0,519100000.0,103800000.0,370200000.0,,103800000.0,737300000.0,160100000.0,111600000.0,56300000.0,52500000.0,,,,,523840749.0,-40000000.0,,13700000.0,,-1522700000.0,197900000.0,-50700000.0,-111700000.0,3041500000.0,,132600000.0,-700000.0,441200000.0,,,,519100000.0,3041500000.0,-452000000.0,-1700000.0,,,,,1097400000.0,,,,,140200000.0,-1522700000.0,,-7800000.0,,,-450700000.0,,151800000.0,728100000.0,,,,,983500000.0,,,,6600000.0,-9000000.0,215700000.0,9700000.0,-28800000.0,,1518800000.0,728100000.0,,,355500000.0,,493774834.0,,,160100000.0,,,57400000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.820368000,2388400000.0,-20000000.0,,2194700000.0,,,78000000.0,,,,,,,209900000.0,,,,,,880300000.0,,1311200000.0,,,0.08991,,2186300000.0,,,,,,,,3505900000.0,-35200000.0,,44600000.0,,,,,,2496200000.0,4884600000.0,,47000000.0,47000000.0,,,,535900000.0,291800000.0,,,,,,,345500000.0,,,,,,398100000.0,1794900000.0,1400000.0,,,,-4200000.0,,536936937.0,1378700000.0,,,775300000.0,,-23200000.0,,,,,391400000.0,,112700000.0,-206600000.0,,,,,85200000.0,,0.084915,,287900000.0,,,,112700000.0,,,112700000.0,,158600000.0,103800000.0,38200000.0,,,,,,,,,15400000.0,,-1553500000.0,325800000.0,171300000.0,-79400000.0,,,,2500000.0,,,,,606300000.0,3151600000.0,,,,,,498498498.0,,,,,,44200000.0,,,8900000.0,,,,,103500000.0,811800000.0,,,,,1057100000.0,,,,-4800000.0,-76100000.0,181500000.0,,,,1598100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.828230400,2490800000.0,-19900000.0,,2235800000.0,,,94300000.0,,,,,,,216900000.0,,,,,,896800000.0,,1306200000.0,,,0.068265,,2440400000.0,,,,,,,,3542000000.0,6200000.0,,34100000.0,,,,,,2459500000.0,4950300000.0,,36400000.0,36400000.0,,,,544100000.0,251600000.0,,,,,,,346800000.0,,,,,,422600000.0,2035900000.0,100000.0,,,,-5700000.0,,540540541.0,1408300000.0,,,762100000.0,,-26300000.0,,,,,404500000.0,,125100000.0,-93300000.0,,,,,65900000.0,,0.064935,,311200000.0,,,,125100000.0,,,125100000.0,,157100000.0,112700000.0,29500000.0,,,,,,,,,21300000.0,,-1600100000.0,307500000.0,-4100000.0,-103600000.0,,,,-500000.0,,,,,592400000.0,3215600000.0,,,,,,502102102.0,,,,,,109800000.0,,,12400000.0,,,,,93300000.0,769000000.0,,,,,1159300000.0,,,,800000.0,-26800000.0,187600000.0,,,,1615500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.836092800,2644600000.0,-20200000.0,,2358200000.0,,,81000000.0,,,,,,,234800000.0,,,,,,945900000.0,,1302400000.0,,,0.1332,,2705600000.0,,,,,,,,3660600000.0,104700000.0,,66900000.0,,,,,,2454300000.0,5098900000.0,,69300000.0,69300000.0,,,,535100000.0,266700000.0,,,,,,,358300000.0,,,,,,429800000.0,2251500000.0,7000000.0,,,,-11000000.0,,540540541.0,1438300000.0,,,767300000.0,,-7500000.0,,,,,454100000.0,,164300000.0,-85200000.0,,,,,121500000.0,,0.12654,,315800000.0,,,,164300000.0,,,164300000.0,,156000000.0,125100000.0,52200000.0,,,,,,,,,19900000.0,,-1643800000.0,268600000.0,-58200000.0,-77900000.0,,,,-4800000.0,,,,,586700000.0,3244700000.0,,,,,,503303303.0,,,,,,182600000.0,,,39200000.0,,,,,138300000.0,825600000.0,,,,,1264000000.0,,,,-6800000.0,36400000.0,219300000.0,,,,1600900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.844041600,2593500000.0,-19900000.0,,2302200000.0,500000000.0,,76400000.0,10009400000.0,1312600000.0,,,,1272900000.0,226800000.0,,-129000000.0,331800000.0,3614800000.0,181600000.0,1010700000.0,164100000.0,1312600000.0,,,,,2677100000.0,164100000.0,234700000.0,100000.0,,-80000000.0,,416300000.0,3614800000.0,21500000.0,8291300000.0,79600000.0,,,234700000.0,97200000.0,285500000.0,2529100000.0,5122600000.0,247300000.0,82000000.0,82000000.0,0.425,,888400000.0,556100000.0,247300000.0,756500000.0,,,,2593500000.0,5122600000.0,331800000.0,1507800000.0,,,,0.449167,421100000.0,2209000000.0,3400000.0,225200000.0,,329700000.0,21000000.0,,,1507800000.0,1010700000.0,2302200000.0,756500000.0,,14700000.0,,,,,468100000.0,,164100000.0,-122200000.0,,,2529100000.0,1718100000.0,143700000.0,1679100000.0,,,303200000.0,164100000.0,11900000.0,602700000.0,164100000.0,467600000.0,,164100000.0,829700000.0,154600000.0,164300000.0,61700000.0,99700000.0,,,,,529882353.0,-42300000.0,,20500000.0,,-1706900000.0,285500000.0,-9300000.0,-109500000.0,3386000000.0,,103800000.0,9700000.0,556100000.0,,,,602700000.0,3386000000.0,-507300000.0,39500000.0,,,,,1218100000.0,,,,,131000000.0,-1706900000.0,,-200000.0,,,-370400000.0,,164900000.0,743800000.0,,,,,1272900000.0,,,,50300000.0,-62500000.0,241300000.0,6900000.0,60300000.0,,1679100000.0,743800000.0,,,421100000.0,,501372913.0,,,154600000.0,,,77100000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.851990400,3085600000.0,-20900000.0,,3703000000.0,,,86800000.0,,,100000.0,,,,276800000.0,,,,,,1042900000.0,,1356400000.0,,,0.10323,,2761300000.0,,,,,,,,5059400000.0,-87900000.0,,50800000.0,,,,,,3528900000.0,6614500000.0,,54900000.0,53100000.0,,,,637800000.0,382600000.0,,,,,,,756100000.0,,,,,,381200000.0,2267800000.0,5600000.0,,,,-14900000.0,,541741742.0,1555100000.0,,,718600000.0,,-24600000.0,,,,,493500000.0,,139400000.0,-1226200000.0,,,,,99500000.0,,0.094905,,363600000.0,,,,139400000.0,,,139400000.0,,152900000.0,165200000.0,44600000.0,,,,,,,,,32500000.0,,-1706900000.0,1593800000.0,1225300000.0,-63000000.0,,,,7000000.0,,,,,1626800000.0,3226400000.0,,,,,,503303303.0,,,,,,-24900000.0,,,-25800000.0,,,,,129900000.0,883900000.0,,,,,1225300000.0,,,,400000.0,-162100000.0,216700000.0,,,,1519500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.859766400,2633200000.0,-21000000.0,,3266200000.0,,,91500000.0,,,,,,,264000000.0,,,,,,1090000000.0,,1246200000.0,,,0.12987,,2743600000.0,,,,,,,,4512400000.0,86700000.0,,65600000.0,,,,,,3459000000.0,6092200000.0,,-1600000.0,68100000.0,,,,579500000.0,404700000.0,,,,,,,335500000.0,,,,,,378000000.0,2276800000.0,-69700000.0,,,,-20000000.0,,545345345.0,1579800000.0,,,666700000.0,,-11500000.0,,,,,466800000.0,,176600000.0,468000000.0,,,,,2500000.0,,0.12321,,355500000.0,,,,176600000.0,,,176600000.0,,151100000.0,139400000.0,4100000.0,,,,,,,,,33500000.0,,-1457600000.0,1041600000.0,-600300000.0,-82800000.0,,,,20800000.0,,,,,1590300000.0,2921600000.0,,,,,,509909910.0,,,,,,169500000.0,,,37200000.0,,,,,111300000.0,961400000.0,,,,,1263200000.0,,,,-20800000.0,42800000.0,202800000.0,,,,1464000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.867628800,2604100000.0,-21000000.0,,3105100000.0,,,85100000.0,,,,,,,271000000.0,,,,,,1143400000.0,,1335500000.0,,,0.14319,,2879300000.0,,,,,,,,4440600000.0,199700000.0,,72100000.0,,,,,,3468800000.0,6072900000.0,,74400000.0,74400000.0,,,,515800000.0,398800000.0,,,,,,,361100000.0,,,,,,359900000.0,2360800000.0,5400000.0,,,,2900000.0,,545945946.0,1632300000.0,,,819700000.0,,17100000.0,,,,,518500000.0,,200500000.0,-119500000.0,,,,,134600000.0,,0.134865,,356100000.0,,,,200500000.0,,,200500000.0,,148800000.0,176600000.0,60200000.0,,,,,,,,,28500000.0,,-1706900000.0,768700000.0,-150000000.0,-93700000.0,,,,-37100000.0,,,,,1581300000.0,3195600000.0,,,,,,509909910.0,,,,,,293400000.0,,,23900000.0,,,,,162400000.0,1011500000.0,,,,,1324900000.0,,,,-37900000.0,200400000.0,247500000.0,,,,1488700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.875577600,2529300000.0,-20500000.0,,2972700000.0,597100000.0,,91500000.0,11145400000.0,1388000000.0,,,,1341900000.0,250900000.0,,8200000.0,359500000.0,4360700000.0,180900000.0,1217900000.0,111800000.0,1388000000.0,,,,,2761200000.0,111800000.0,220600000.0,-43400000.0,,-83400000.0,,401500000.0,4360700000.0,39500000.0,9130700000.0,90500000.0,,,288500000.0,238000000.0,656200000.0,3519300000.0,6048600000.0,426000000.0,92900000.0,92900000.0,0.52,,1062700000.0,581600000.0,426000000.0,806400000.0,,,,2529300000.0,6048600000.0,359500000.0,1687900000.0,,,,0.548333,373400000.0,2225300000.0,0.0,279000000.0,,354900000.0,-11400000.0,,,1687900000.0,1217900000.0,2972700000.0,806400000.0,,-22700000.0,,,,,535900000.0,,111800000.0,-135900000.0,,,3519300000.0,2014700000.0,164900000.0,1533000000.0,,,342400000.0,111800000.0,-58700000.0,1560300000.0,111800000.0,608900000.0,,111800000.0,952000000.0,143400000.0,200500000.0,72000000.0,358600000.0,,,,,536538462.0,-41700000.0,,28200000.0,,-1567100000.0,656200000.0,-116400000.0,-131400000.0,3100100000.0,,165200000.0,12400000.0,581600000.0,,,,1560300000.0,3100100000.0,-1013600000.0,-45400000.0,,,,,1417600000.0,,,,,170900000.0,-1567100000.0,,-88700000.0,,,-370900000.0,,193500000.0,974600000.0,,,,,1341900000.0,,,,12900000.0,-72900000.0,285000000.0,3100000.0,-53400000.0,,1533000000.0,974600000.0,,,373400000.0,,508814590.0,,,143400000.0,,,122700000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.883526400,2883900000.0,-22100000.0,,3116000000.0,,,92900000.0,,,,,,,285800000.0,,,,,,1261100000.0,,1544300000.0,,,0.124875,,3056300000.0,,,,,,,,4660300000.0,-27100000.0,,63000000.0,,,,,,3524600000.0,6408500000.0,,65300000.0,65300000.0,,,,579500000.0,418500000.0,,,,,,,402100000.0,,,,,,390000000.0,2529200000.0,1700000.0,,,,-1500000.0,,547747748.0,1748200000.0,,,964800000.0,,-13400000.0,,,,,527100000.0,,248100000.0,-87100000.0,,,,,116100000.0,,0.11655,,378700000.0,,,,248100000.0,,,248100000.0,,142800000.0,111800000.0,50800000.0,,,,,,,,,30100000.0,,-1633400000.0,672800000.0,164500000.0,-86000000.0,,,,1700000.0,,,,,1558000000.0,3181500000.0,,,,,,505105105.0,,,,,,58900000.0,,,136300000.0,,,,,148400000.0,1015100000.0,,,,,1428100000.0,,,,-200000.0,-92900000.0,241300000.0,,,,1548100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
