,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyFreeCashFlow,quarterlyRetainedEarnings,annualFreeCashFlow,quarterlyGoodwill,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyDilutedEPS,trailingPretaxIncome,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualNetOtherInvestingChanges,annualPretaxIncome,annualEndCashPosition,annualCurrentDebt,annualTaxProvision,annualCurrentDeferredRevenue,annualTotalAssets,annualOtherCurrentAssets,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualCostOfRevenue,quarterlyTotalNonCurrentAssets,annualNetIncome,annualLongTermDebt,annualCashDividendsPaid,trailingTotalRevenue,annualOperatingIncome,annualAccountsPayable,trailingInvestingCashFlow,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,trailingTaxProvision,annualDilutedAverageShares,quarterlyPurchaseOfInvestment,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,annualOtherNonCashItems,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyBasicAverageShares,annualStockholdersEquity,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeContinuousOperations,annualBasicAverageShares,annualDepreciationAndAmortization,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,quarterlyEndCashPosition,annualCurrentAssets,quarterlyInventory,annualNetPPE,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCurrentLiabilities,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualCommonStockIssuance,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,quarterlyPretaxIncome,annualOtherNonCurrentLiabilities,quarterlyOperatingExpense,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyCurrentDeferredRevenue,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlyBasicEPS,annualOtherIncomeExpense,annualGrossPPE,annualTotalNonCurrentAssets,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,annualSellingGeneralAndAdministration,quarterlyCashAndCashEquivalents,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,trailingPurchaseOfBusiness,trailingOtherNonCashItems,quarterlyChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,quarterlyOperatingIncome,annualPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,annualDilutedEPS,quarterlyAccountsPayable,annualCapitalExpenditure,trailingStockBasedCompensation,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,annualInvestingCashFlow,quarterlyTotalRevenue,annualChangeInInventory,quarterlyGrossPPE,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,trailingBeginningCashPosition,annualInterestExpense,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,quarterlyDilutedAverageShares,annualPurchaseOfInvestment,annualCapitalStock,trailingNetIncome,annualGoodwill,quarterlyTaxProvision,annualTotalRevenue,annualBasicEPS,annualStockBasedCompensation,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyNetPPE,quarterlyStockBasedCompensation,annualDeferredIncomeTax,trailingOperatingExpense,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualAccumulatedDepreciation,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyEbitda,annualInventory,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInInventory,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,annualChangeInAccountPayable,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
915062400,291858000.0,,525776000.0,-9959000.0,11872000.0,216837000.0,28545000.0,,,233918000.0,267840000.0,-20864000.0,,,216837000.0,20765000.0,0.0,77358000.0,9768000.0,78334000.0,26909000.0,,699825000.0,8416000.0,,699825000.0,6126000.0,711020000.0,431985000.0,41739000.0,226965000.0,-7837000.0,,96436000.0,68345000.0,,,9265000.0,36752000.0,,227751750.0,112412000.0,,68355000.0,,,525776000.0,,1219000.0,,48152000.0,,174049000.0,-27999000.0,-828000.0,6126000.0,220947750.0,38369000.0,9768000.0,72459000.0,6126000.0,28141000.0,226965000.0,-8036000.0,,-7198000.0,139199000.0,9768000.0,267840000.0,89830000.0,214411000.0,41739000.0,72459000.0,139199000.0,233918000.0,68355000.0,78386000.0,4793000.0,158674000.0,-1926000.0,7085000.0,,291858000.0,149219000.0,6024000.0,,,134805000.0,334000.0,,149219000.0,7791000.0,36752000.0,36044000.0,14780000.0,-112316000.0,,,16853000.0,,9084000.0,174049000.0,,-283479000.0,94187000.0,,8416000.0,,684000.0,,-3439000.0,497890000.0,431985000.0,,,,,78334000.0,16853000.0,82089000.0,9768000.0,5139000.0,,,,8719000.0,,28141000.0,12108000.0,,-2489000.0,-20864000.0,0.183704,68345000.0,-49841000.0,,,,-163489000.0,206826000.0,3085000.0,497890000.0,120018000.0,,-12902000.0,50449000.0,,-12994000.0,24774000.0,,23659000.0,14780000.0,,,-3038000.0,334000.0,,,1665000.0,927474000.0,0.18963,,,,214411000.0,,-1692000.0,,2984000.0,,7085000.0,-283479000.0,3153000.0,216454000.0,-3163000.0,3744000.0,21373000.0,89830000.0,,,,,,,,,,,,,,,,,,,
922838400,290195000.0,,,,10095000.0,229503000.0,,,,254320000.0,281270000.0,,0.0667,,,18653000.0,,,,,,,,,,726338000.0,14596000.0,,445068000.0,,,,,,,,,9286000.0,35843000.0,,,-2476000.0,,67028000.0,,,544515000.0,,,,55306000.0,217065966.0,,,0.0,14596000.0,,,,,14596000.0,27571000.0,226781000.0,-33234000.0,,-320000.0,,8577000.0,,90960000.0,,,,148617000.0,,,,,175572000.0,-1930000.0,,,,,9768000.0,,,,334000.0,,169325000.0,22803000.0,,26157000.0,,0.0,,,,,,181823000.0,,-284867000.0,,,9838000.0,,,0.0667,,,,,,,,93180000.0,18102000.0,,8577000.0,6026000.0,,,,-5695000.0,,,29149000.0,,,-26751000.0,,69175000.0,,,,,,230878000.0,,493582000.0,,,-6819000.0,,,15129000.0,16914000.0,,,91965000.0,,220688905.0,,,,,8207000.0,,,,,,208715000.0,,,,,911000.0,9525000.0,,-1273000.0,,,-1191000.0,38435000.0,,,,,,,,,,,,,,,,,,,,
930700800,290465000.0,,,,16050000.0,243137000.0,,,,260948000.0,290319000.0,,0.069664,,,19775000.0,,,,,,,,,,747541000.0,15564000.0,,457222000.0,,,,,,,,,9438000.0,36327000.0,,,-1032000.0,,68194000.0,,,551413000.0,,,,56715000.0,218111694.0,,,0.0,15564000.0,,,,,15564000.0,27437000.0,226701000.0,-31267000.0,,683000.0,,7505000.0,,97026000.0,,,,153046000.0,,,,,174925000.0,-1930000.0,,,,,8577000.0,,,,334000.0,,181429000.0,24406000.0,,27131000.0,,0.0,,,,,,196128000.0,,-288564000.0,,,8488000.0,,,0.071147,,,,,,,,99418000.0,18045000.0,,7505000.0,5861000.0,,,,-3766000.0,,,29584000.0,,,-28438000.0,,73099000.0,,,,,,231640000.0,,496163000.0,,,-6844000.0,,,7301000.0,22894000.0,,,88431000.0,,223340330.0,,,,,8842000.0,,,,,,207599000.0,,,,,2298000.0,10540000.0,,1287000.0,,,-1072000.0,39022000.0,,,,,,,,,,,,,,,,,,,,
938649600,288884000.0,,,,9544000.0,256774000.0,,,,313983000.0,296949000.0,,0.069664,,,21452000.0,,,,,,,,,,815565000.0,15594000.0,,518616000.0,,,,,,,,,9591000.0,36727000.0,,,,,67959000.0,,,602867000.0,,,,59108000.0,219035981.0,,,0.0,15594000.0,,,,,15594000.0,25497000.0,226660000.0,-75082000.0,,182000.0,,9602000.0,,99945000.0,,,,155095000.0,,,,,167150000.0,-1956000.0,,,,,7505000.0,,,,334000.0,,236084000.0,24188000.0,,28590000.0,,394000.0,,,,,,212698000.0,,-296283000.0,,,10443000.0,,,0.071147,,,,,,,,162461000.0,18721000.0,,9602000.0,6512000.0,,,,-8737000.0,,,30518000.0,,2659000.0,-26735000.0,,58597000.0,,,,,,226258000.0,,510856000.0,,,-6094000.0,,,61541000.0,15638000.0,,,92925000.0,,223738380.0,,,,,8594000.0,,,,,,214573000.0,,,,,1146000.0,9119000.0,,-3468000.0,,,2097000.0,40109000.0,,,,,,,,,,,,,,,,,,,,
946598400,289198000.0,,551934000.0,-12369000.0,64549000.0,269861000.0,100238000.0,,,262736000.0,256101000.0,-27395000.0,,,269861000.0,19471000.0,255000.0,94461000.0,8636000.0,99674000.0,33693000.0,,768150000.0,13548000.0,,768150000.0,15015000.0,696011000.0,512049000.0,60768000.0,231756000.0,-7744000.0,,118797000.0,73377000.0,,,11309000.0,29661000.0,,222243750.0,,,44174000.0,,,551934000.0,,37428000.0,,57657000.0,,216216000.0,-9281000.0,102000.0,15015000.0,218004750.0,39624000.0,8636000.0,71706000.0,15015000.0,27781000.0,231756000.0,-8448000.0,,-105000.0,112756000.0,8636000.0,256101000.0,102396000.0,219571000.0,60768000.0,71706000.0,112756000.0,262736000.0,44174000.0,130569000.0,4541000.0,178364000.0,-1928000.0,6764000.0,,289198000.0,248304000.0,9602000.0,,,158421000.0,334000.0,,248304000.0,23064000.0,29661000.0,28111000.0,17979000.0,3369000.0,,,15400000.0,,-1132000.0,216216000.0,,-297209000.0,16330000.0,,13548000.0,,9768000.0,,440000.0,516780000.0,512049000.0,,,,,99674000.0,15400000.0,79351000.0,8636000.0,6377000.0,,,,5829000.0,,27781000.0,29546000.0,,2088000.0,-27395000.0,0.274074,73377000.0,-30331000.0,,,,-148031000.0,236021000.0,-68000.0,516780000.0,109989000.0,,-10574000.0,60768000.0,,-67641000.0,75123000.0,,24776000.0,17979000.0,,,,334000.0,,,8049000.0,924797000.0,0.278519,,,,219571000.0,,5118000.0,,102000.0,186000.0,6764000.0,-297209000.0,40882000.0,228786000.0,,-966000.0,40855000.0,102396000.0,,,,,,,,,,,,,,,,,,,
954460800,286152000.0,,,,2354000.0,284699000.0,,,,254619000.0,262717000.0,,0.077037,,,23832000.0,,,,,,,,,,768158000.0,16754000.0,,505441000.0,,,,,,,,,10802000.0,26799000.0,,,,,47303000.0,,,540771000.0,,,,65845000.0,216033750.0,,,0.0,16754000.0,,,,,16754000.0,27948000.0,231405000.0,-4611000.0,,-679000.0,,4822000.0,,110168000.0,,,86953000.0,116807000.0,,,,,189967000.0,-1916000.0,,,,,8636000.0,,,,334000.0,,248173000.0,26179000.0,,31958000.0,,947000.0,,,,,,227387000.0,,-301186000.0,,,13172000.0,,,0.077037,,,,,,,,98401000.0,11804000.0,,4822000.0,7029000.0,,,,-17623000.0,,,33887000.0,,,-30211000.0,,69265000.0,,,,,,255812000.0,,511151000.0,,,-5558000.0,,,-7115000.0,7912000.0,,,0.0,,218889000.0,,,,,9425000.0,,,,,,209965000.0,,,,,670000.0,6982000.0,,-2021000.0,,-1611000.0,-3814000.0,44689000.0,,,,,,,,,,,,,,,,,,,,
962323200,288200000.0,,,,12941000.0,300001000.0,,,,240110000.0,274148000.0,,0.078519,,,23468000.0,,,,,,,,,,771982000.0,17223000.0,,497834000.0,,,,,,,,,10293000.0,25523000.0,,,,,45984000.0,,,528310000.0,,,,67531000.0,216526500.0,,,0.0,17223000.0,,,,,17223000.0,28595000.0,234082000.0,-4801000.0,,-69000.0,,3394000.0,,113717000.0,,,,,,,,,187973000.0,-1921000.0,,,,,4822000.0,,,,334000.0,,246517000.0,27036000.0,,33761000.0,,-2610000.0,,,,,,243672000.0,,-306440000.0,,,23935000.0,,,0.08,,,,,,,,80116000.0,11683000.0,,3394000.0,6665000.0,,,,-12205000.0,,,33770000.0,,,-30674000.0,,72228000.0,,,,,,255504000.0,,511773000.0,,,-6111000.0,,,-15679000.0,19052000.0,,,87766000.0,,219051000.0,,,,,9813000.0,,,,,,205333000.0,,,,,1356000.0,8289000.0,,1031000.0,,0.0,-1428000.0,44063000.0,,,,,,,,,,,,,,,,,,,,
970272000,285479000.0,,,,18346000.0,315393000.0,,,,315370000.0,303178000.0,,0.078519,,,24241000.0,,,,,,,,,,858790000.0,17318000.0,,555612000.0,,,,,,,,,9989000.0,23804000.0,,,-152000.0,,47536000.0,,,600849000.0,,,,68336000.0,216931500.0,,,0.0,17318000.0,,,,,17318000.0,28733000.0,232942000.0,-87158000.0,,249000.0,,6942000.0,,130034000.0,,,,,,,,,186762000.0,-1926000.0,,,,,3394000.0,,,,334000.0,,298265000.0,26516000.0,,34230000.0,,-81017000.0,,,,,,257941000.0,,-309176000.0,,,20950000.0,,,0.08,,,,,,,,147283000.0,15488000.0,,6942000.0,7839000.0,,,,-4415000.0,,,34106000.0,,1692000.0,-32793000.0,,77026000.0,,,,,,255098000.0,,518987000.0,,,-5989000.0,,,66371000.0,24335000.0,,,91061000.0,,219570750.0,,,,,9198000.0,,,,,,209811000.0,,,,,908000.0,8546000.0,,-249000.0,,0.0,3548000.0,44095000.0,,,,,,,,,,,,,,,,,,,,
978220800,280495000.0,,578150000.0,-39495000.0,16529000.0,330696000.0,50170000.0,,,297655000.0,303100000.0,-30165000.0,,,330696000.0,23606000.0,0.0,106138000.0,7187000.0,87315000.0,37606000.0,,858988000.0,18869000.0,,858988000.0,17237000.0,750366000.0,555888000.0,68532000.0,233616000.0,-7697000.0,,135890000.0,127601000.0,,,12173000.0,13713000.0,,219604500.0,1672000.0,,42454000.0,,,578150000.0,,1000000.0,,69906000.0,,280838000.0,-1611000.0,0.0,17237000.0,216884250.0,43257000.0,7187000.0,,17237000.0,33166000.0,233616000.0,-10830000.0,,-50000.0,,7187000.0,303100000.0,129365000.0,213955000.0,68532000.0,,,297655000.0,42454000.0,79724000.0,7649000.0,188340000.0,-1934000.0,8111000.0,,280495000.0,299479000.0,6942000.0,,,179147000.0,334000.0,,299479000.0,26407000.0,13713000.0,35779000.0,82739000.0,0.0,,,15298000.0,,-1449000.0,280838000.0,,-314566000.0,26227000.0,,18869000.0,,8636000.0,,-549000.0,528521000.0,555888000.0,,,,,87315000.0,15298000.0,95147000.0,7187000.0,7670000.0,,,,-5252000.0,,33166000.0,34127000.0,,2028000.0,-30165000.0,0.312593,127601000.0,-29554000.0,,,,-107400000.0,258246000.0,-6622000.0,528521000.0,138404000.0,,-11896000.0,68532000.0,,-17350000.0,28425000.0,,29203000.0,82739000.0,,,-143000.0,334000.0,,,9170000.0,1024660000.0,0.315556,,,,213955000.0,,6430000.0,,0.0,4715000.0,8111000.0,-314566000.0,2239000.0,274294000.0,0.0,245000.0,46300000.0,129365000.0,,,,,,,,,,,,,,,,,,,
985996800,278565000.0,,,,-7876000.0,347007000.0,,296177000.0,,291137000.0,317905000.0,,0.081481,,,24144000.0,,,,,,,,,,869617000.0,18272000.0,,551712000.0,,,,,,,,,11256000.0,11406000.0,,,,,46033000.0,,,569702000.0,,,,68147000.0,220212000.0,,,0.0,18272000.0,,,,,18272000.0,34182000.0,232977000.0,-5711000.0,,255000.0,,7207000.0,,136994000.0,,,83355000.0,145546000.0,,,,,195924000.0,-1961000.0,,,,,7187000.0,,,,334000.0,,,28298000.0,,32444000.0,,1302000.0,,,,,,299915000.0,,-318428000.0,,,10783000.0,,,0.082963,,,,,,,,130218000.0,13990000.0,,7207000.0,7660000.0,,,,-26954000.0,,,35703000.0,,,-33388000.0,,77564000.0,,,,,,264071000.0,,527930000.0,,,-7013000.0,,,6594000.0,-863000.0,,,0.0,,224390250.0,,,,,10026000.0,,,,,,209502000.0,,,,,5253000.0,6783000.0,,-3437000.0,,,20000.0,46959000.0,,,,,,,,,,,,,,,,,,,,
993859200,281173000.0,,,,-65339000.0,363681000.0,,,,350142000.0,379254000.0,,0.082963,,,23180000.0,,,,,,,,,,953550000.0,18653000.0,,574296000.0,,,,,,,,,10766000.0,15175000.0,,,,,47019000.0,,,631315000.0,,,,66474000.0,222304500.0,,,0.0,18653000.0,,,,,18653000.0,34356000.0,231642000.0,-34713000.0,,104000.0,,7806000.0,,146445000.0,,,82524000.0,196676000.0,,,,,194948000.0,-1979000.0,,,,,7207000.0,,,,334000.0,,314552000.0,28520000.0,,30900000.0,,4599000.0,,,,,,322235000.0,,-324286000.0,,,10634000.0,,,0.084444,,,,,,,,188568000.0,14979000.0,,7806000.0,7158000.0,,,,-54289000.0,,,35574000.0,,,-33941000.0,,79050000.0,,,,,,261422000.0,,537011000.0,,,-39312000.0,,,61339000.0,-26027000.0,,,0.0,,226138500.0,,,,,9867000.0,,,,,,212725000.0,,,,,4675000.0,7173000.0,,-1157000.0,,,599000.0,46340000.0,,,,,,,,,,,,,,,,,,,,
1001808000,354469000.0,,,,55370000.0,379430000.0,,,,315776000.0,388667000.0,,0.078519,,,23745000.0,,,,,,,,,,997000000.0,17727000.0,,608333000.0,,,,,,,,,11276000.0,12556000.0,,,,,48597000.0,,,670245000.0,,,,64773000.0,223175250.0,,,0.0,17727000.0,,,,,17727000.0,36057000.0,305856000.0,-43550000.0,,422000.0,,7943000.0,,146454000.0,,,,204083000.0,,,,,191760000.0,-1978000.0,,,,,7806000.0,,,,334000.0,,347101000.0,26932000.0,,31807000.0,,-397000.0,,,,,,326755000.0,,-333854000.0,,,13308000.0,,,0.08,,,,,,,,141334000.0,14374000.0,,7943000.0,6456000.0,,,,1392000.0,,,32966000.0,,,-35477000.0,,79703000.0,,,,,,256533000.0,,546489000.0,,,24949000.0,,,13266000.0,30421000.0,,,94739000.0,,227481750.0,,,,,9205000.0,,,,,,212635000.0,,,,,1679000.0,6431000.0,,-3613000.0,,,137000.0,44242000.0,,,,,,,,,,,,,,,,,,,,
1009756800,358081000.0,,694231000.0,-57016000.0,44564000.0,388929000.0,26719000.0,387420000.0,,336150000.0,379347000.0,-37023000.0,,,388929000.0,27586000.0,8684000.0,84362000.0,14139000.0,167399000.0,18251000.0,,1029289000.0,13341000.0,,1029289000.0,11459000.0,777919000.0,649942000.0,66111000.0,303434000.0,-7878000.0,,109550000.0,86707000.0,,,13152000.0,21151000.0,,225753750.0,,,48028000.0,,,694231000.0,,-3092000.0,,41976000.0,,335058000.0,-11628000.0,0.0,11459000.0,221656500.0,46450000.0,14139000.0,80503000.0,11459000.0,33496000.0,303434000.0,-68550000.0,,1944000.0,181031000.0,14139000.0,379347000.0,152525000.0,214494000.0,66111000.0,80503000.0,181031000.0,336150000.0,48028000.0,56134000.0,12501000.0,195287000.0,-1960000.0,8215000.0,,358081000.0,,7943000.0,,,156000000.0,334000.0,,,612000.0,21151000.0,36669000.0,1541000.0,3180000.0,,,22354000.0,,6952000.0,335058000.0,,-347259000.0,103342000.0,,13341000.0,,7187000.0,,2725000.0,561753000.0,649942000.0,,,,,167399000.0,22354000.0,98655000.0,14139000.0,6639000.0,,,,22835000.0,,33496000.0,5307000.0,,42000.0,-37023000.0,0.293333,86707000.0,-29415000.0,,,,-152524000.0,237263000.0,-6139000.0,561753000.0,131820000.0,,-8039000.0,66111000.0,,22143000.0,52603000.0,,27913000.0,1541000.0,,,,334000.0,,387420000.0,-10847000.0,1019289000.0,0.297778,,,,214494000.0,,3681000.0,,0.0,894000.0,8215000.0,-347259000.0,5115000.0,241370000.0,0.0,6196000.0,18459000.0,152525000.0,,,,,,,,,,,,,,,,,,,
1017532800,357786000.0,,,,4903000.0,406627000.0,,,,323754000.0,390722000.0,,0.087407,,,27775000.0,,,,,,,,,,1036562000.0,19665000.0,,645840000.0,,,,,,,,,7932000.0,20065000.0,,,,,50974000.0,,,681540000.0,,,,71772000.0,221393250.0,,,0.0,19665000.0,,,,,19665000.0,34955000.0,302766000.0,-5276000.0,,-196000.0,,12360000.0,,146425000.0,,,81518000.0,196925000.0,,,,,191786000.0,-1967000.0,,,,,14139000.0,,,,336000.0,,384713000.0,29344000.0,,35338000.0,,-1224000.0,,,,,,355022000.0,,-352007000.0,,,15590000.0,,,0.088889,,,,,,,,160532000.0,21791000.0,,12360000.0,6894000.0,,,,-18443000.0,,,36434000.0,,1735000.0,-38788000.0,,81704000.0,,,,,,263558000.0,,562160000.0,,,-4052000.0,,,-5458000.0,8955000.0,,,0.0,,226165500.0,,,,,9679000.0,,,,,,210153000.0,,,,,4001000.0,9431000.0,,-1934000.0,,,-1779000.0,44366000.0,,,,,,,,,,,,,,,,,,,,
1025395200,354657000.0,,,,43894000.0,425973000.0,,,,303639000.0,386532000.0,,0.093333,,,27009000.0,,,,,,,,,,1042912000.0,21325000.0,,656380000.0,,,,,,,,,8336000.0,16026000.0,,,,,56329000.0,,,658296000.0,,,,73006000.0,222689250.0,,,0.0,21325000.0,,,,,21325000.0,34776000.0,303855000.0,-8660000.0,,86000.0,,15422000.0,,142064000.0,,,88741000.0,197070000.0,,,,,194420000.0,-1980000.0,,,,,12360000.0,,,,337000.0,,390569000.0,31407000.0,,35302000.0,,-4775000.0,,,,,,384616000.0,,-369174000.0,,,13512000.0,,,0.096296,,,,,,,,123744000.0,24000000.0,,15422000.0,6383000.0,,,,24454000.0,,,37704000.0,,,-31911000.0,,91154000.0,,,,,,267426000.0,,578656000.0,,,-3885000.0,,,-36057000.0,47779000.0,,,0.0,,228129750.0,,,,,10082000.0,,,,,,209482000.0,,,,,3139000.0,8578000.0,,-4601000.0,,,3062000.0,46040000.0,,,,,,,,,,,,,,,,,,,,
1033344000,317931000.0,,,,18799000.0,445378000.0,,,,301078000.0,366269000.0,,0.094815,,,26123000.0,,,,,,,,,,1016194000.0,21381000.0,,649925000.0,,,,,,,,,8274000.0,3978000.0,,,,,52346000.0,,,619009000.0,,,,72445000.0,222250500.0,,,0.0,21381000.0,,,,,21381000.0,34166000.0,279787000.0,-2119000.0,,-591000.0,,18269000.0,,135420000.0,,,83924000.0,181415000.0,,,,,184550000.0,-1975000.0,,,,,15422000.0,,,,338000.0,,390696000.0,31294000.0,,34385000.0,,2644000.0,,,,,,397185000.0,,-376718000.0,,,15447000.0,,,0.096296,,,,,,,,136553000.0,24101000.0,,18269000.0,6175000.0,,,,-7922000.0,,,38060000.0,,,-33566000.0,,80601000.0,,,,,,256995000.0,,583601000.0,,,-4763000.0,,,-18596000.0,23562000.0,,,0.0,,226570500.0,,,,,9913000.0,,,,,,206883000.0,,,,,1716000.0,5832000.0,,1091000.0,,,2847000.0,46334000.0,,,,,,,,,,,,,,,,,,,,
1041292800,348405000.0,,609825000.0,-17563000.0,18693000.0,464731000.0,86289000.0,,,261420000.0,350569000.0,-34719000.0,,,464731000.0,23909000.0,-2355000.0,122898000.0,13483000.0,110422000.0,39200000.0,,1030006000.0,14080000.0,,1030006000.0,21327000.0,754571000.0,679437000.0,83698000.0,279636000.0,-7896000.0,,148687000.0,81108000.0,,,8408000.0,27536000.0,,226982250.0,,,80247000.0,,,609825000.0,,-6376000.0,,68748000.0,,420181000.0,-7346000.0,0.0,21327000.0,222196500.0,32950000.0,13483000.0,66603000.0,21327000.0,41233000.0,279636000.0,-3674000.0,,93000.0,175230000.0,13483000.0,350569000.0,129451000.0,204329000.0,83698000.0,66603000.0,175230000.0,261420000.0,80247000.0,103663000.0,13415000.0,183815000.0,-1974000.0,8320000.0,,348405000.0,394861000.0,18269000.0,,,181637000.0,339000.0,,394861000.0,30853000.0,27536000.0,32259000.0,3287000.0,1000000.0,,,21803000.0,,-656000.0,420181000.0,,-383002000.0,-84590000.0,,14080000.0,,14139000.0,,-608000.0,587331000.0,679437000.0,,,,,110422000.0,21803000.0,104816000.0,13483000.0,5729000.0,,,,-15652000.0,,41233000.0,36489000.0,,10216000.0,-34719000.0,0.368889,81108000.0,-17374000.0,,,,-19729000.0,252563000.0,23546000.0,587331000.0,137284000.0,,-4674000.0,83698000.0,,-24479000.0,23367000.0,,25181000.0,3287000.0,,,,339000.0,,,9526000.0,1040542000.0,0.376296,,,,204329000.0,,10954000.0,,0.0,4559000.0,8320000.0,-383002000.0,-932000.0,285971000.0,0.0,-4786000.0,44897000.0,129451000.0,,,,,,,,,,,,,,,,,,,
1049068800,432656000.0,,,,22458000.0,482484000.0,,,,312535000.0,395382000.0,,0.087407,,,27315000.0,,,,,,,,,,1178607000.0,19718000.0,,783225000.0,,,,,,,,,8586000.0,28020000.0,,,,,89454000.0,,,745191000.0,,,,72467000.0,222628500.0,,,0.0,19718000.0,,,,,19718000.0,46348000.0,358288000.0,-116755000.0,,-887000.0,,21270000.0,,142285000.0,,,84991000.0,197573000.0,,,,,195064000.0,-1966000.0,,,,,13483000.0,,,,339000.0,,484653000.0,29158000.0,,35790000.0,,995000.0,,,,,,433416000.0,,-393320000.0,,,16758000.0,,,0.088889,,,,,,,,137361000.0,28595000.0,,21270000.0,6632000.0,,,,-6151000.0,,,36677000.0,,5707000.0,-34442000.0,,90183000.0,,,,,,267531000.0,,602438000.0,,,-3491000.0,,,98593000.0,25949000.0,,,0.0,,227110500.0,,,,,9440000.0,,,,,,209118000.0,,,,,816000.0,7325000.0,,-1911000.0,,-5848000.0,7787000.0,45263000.0,,,,,,,,,,,,,,,,,,,,
