,trailingFreeCashFlow,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualOperatingIncome,quarterlyRetainedEarnings,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,annualChangeInAccountPayable,annualOtherCurrentAssets,quarterlyOtherNonCashItems,annualAccountsPayable,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingTotalRevenue,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,trailingTaxProvision,trailingEndCashPosition,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualNetIncomeContinuousOperations,annualCashDividendsPaid,annualPretaxIncome,quarterlyFreeCashFlow,annualCostOfRevenue,annualInvestmentsAndAdvances,annualNetIncome,annualCurrentDebt,annualFreeCashFlow,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyNetIncome,annualOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyOtherNonCurrentAssets,annualLongTermDebt,annualStockholdersEquity,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingPretaxIncome,quarterlyDilutedEPS,annualTotalAssets,quarterlyOtherCurrentAssets,quarterlyAccountsReceivable,annualCurrentLiabilities,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyInventory,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,annualSaleOfInvestment,quarterlyGrossProfit,annualCommonStockIssuance,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,annualGrossProfit,annualOtherIncomeExpense,annualNetPPE,quarterlyOperatingExpense,quarterlyPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,annualDilutedEPS,annualTotalNonCurrentAssets,annualEbitda,quarterlyStockholdersEquity,trailingRepaymentOfDebt,quarterlyCapitalStock,annualBasicAverageShares,quarterlyBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,annualChangeInInventory,quarterlyDilutedAverageShares,trailingCashFlowFromContinuingFinancingActivities,annualBasicEPS,trailingDepreciationAndAmortization,quarterlyInterestExpense,trailingChangeInCashSupplementalAsReported,annualOtherNonCashItems,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyAccumulatedDepreciation,annualGrossPPE,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualPurchaseOfBusiness,annualIncomeTaxPayable,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualInvestingCashFlow,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,trailingOperatingExpense,quarterlySaleOfInvestment,trailingCapitalExpenditure,annualAccumulatedDepreciation,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,annualCapitalExpenditure,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,trailingDeferredIncomeTax,annualChangesInAccountReceivables,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,trailingPurchaseOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,trailingInterestExpense,trailingCashDividendsPaid,trailingBeginningCashPosition,trailingNetIncome,quarterlyChangeInWorkingCapital,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyNetPPE,quarterlyBasicEPS,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyCommonStockIssuance,annualInventory,quarterlyOtherShortTermInvestments,annualRepaymentOfDebt,trailingChangeInWorkingCapital,annualCapitalStock,quarterlyBasicAverageShares,annualDilutedAverageShares,annualInterestExpense,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingPurchaseOfBusiness,annualGoodwill,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,annualNonCurrentDeferredRevenue,annualOtherIntangibleAssets,trailingBasicAverageShares,quarterlyChangeInAccountPayable,trailingBasicEPS,quarterlyChangeInInventory,trailingChangesInAccountReceivables,trailingOtherNonCashItems,annualStockBasedCompensation,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable,quarterlyGoodwill
1135987200,,10137833998180.0,9473112212620.0,,,,,10071456307440.0,,,,,,,,,559840309800.0,,,,,7347608791700.0,,17450600407730.0,,,,5341750567790.0,,,,,,1815499840.0,,,,,,27588434405910.0,398148034670.0,,398148034670.0,,398148034670.0,,16820721004320.0,,757674174550.0,10700863271770.0,,,,,,244.723443,,118109770.0,1505663347960.0,,,,4298959408460.0,1377632357280.0,,1552080487570.0,,,186377217060.0,,,1026846340380.0,5563088276770.0,,,,,1042791159330.0,,0.0,,1648927729680.0,,,,559840309800.0,640981721790.0,,,1464443038230.0,2146881289290.0,,,,,10210471506730.0,,397675595590.0,,1693974819460.0,,259723384230.0,,,,1627134321.0,,,,5078720110.0,,,,,4722382933910.0,-8686028705340.0,,,,,,,,,,15435765841300.0,,404762181790.0,,,,,,,,,-1337909913340.0,,,,,,,482950849530.0,1603103908210.0,,,,,1769993013220.0,,,,,,482950849530.0,,,6749737135960.0,244.817931,,,,,682438251060.0,,,,1626468663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143763200,,10756473798150.0,10048611263850.0,438206221350.0,636181742250.0,,1882062175500.0,10480461552900.0,,7567796725200.0,21078507853350.0,,50376648600.0,,2090748619350.0,,449527381590.0,-167137479000.0,,796727884050.0,17616407989050.0,7567796725200.0,1572504732000.0,18032015340000.0,,,,5388215457700.0,1572504732000.0,-760240124550.0,1374882318450.0,-245056500900.0,2091454834050.0,-256238233650.0,16978460710050.0,,1374882318450.0,4766360712750.0,-256238233650.0,28788489138150.0,383587018840.0,,383587018840.0,10951389055350.0,383587018840.0,,17616407989050.0,2217984967800.0,820974588750.0,10951389055350.0,5651600839200.0,10581332552550.0,10756473798150.0,-129943504800.0,,,28788489138150.0,50376648600.0,5488818350850.0,10048611263850.0,1467161039250.0,10480461552900.0,4381226971160.0,1467161039250.0,1374882318450.0,1624176107550.0,,1213629961950.0,30727974290.0,,,1095221297250.0,5651600839200.0,5488818350850.0,,,692325810900.0,1006988486540.0,,1572504732000.0,,-3382179900750.0,4100047143300.0,301553676900.0,7080626284650.0,449527381590.0,560515995310.0,2208686474250.0,2520480264300.0,1572504732000.0,2208686474250.0,,841.185041,18032015340000.0,3095692137450.0,10581332552550.0,,397834281000.0,1626725000.0,0.0,878648789250.0,198974338080.0,,,-249293789100.0,,,841.464467,,5121883000.0,,62735405850.0,,,4766360712750.0,-8808615953100.0,15889242237750.0,,820974588750.0,1486699645950.0,,,,,,15889242237750.0,-3382179900750.0,438206221350.0,2217984967800.0,,,33309793350.0,,,,-8808615953100.0,2520480264300.0,-1038724121250.0,-2776718497950.0,,,,,557461104950.0,1724340892500.0,,,1095221297250.0,,2090748619350.0,,,,,,557461104950.0,85805086050.0,0.0,7080626284650.0,,1724340892500.0,,,1624176107550.0,636181742250.0,,,397834281000.0,,1627249500.0,21657250800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1151625600,,10552336145900.0,9971827676200.0,,,,,10666399360700.0,,,,,,,,,588639482000.0,,,,,7759276160200.0,,18227210108000.0,,,,5645212962200.0,,,,,,0.0,,,,,,28779546253900.0,371965182400.0,,371965182400.0,,371965182400.0,,17731103836400.0,,822377455300.0,10952015482900.0,,,,,,230.611542,,-114521300.0,1701328432800.0,,,,4543518056200.0,1527485099400.0,,1644754910600.0,,,76271185800.0,,,1070087027200.0,5866811677700.0,,,,,1101694906000.0,,0.0,,0.0,,,,588639482000.0,555313783700.0,,,1401855233300.0,2064360953800.0,,,,,10466101607000.0,,397503432300.0,,0.0,,230645898200.0,,,,1612290600.0,,,,9390746600.0,,,,,4872423229800.0,-8885707667000.0,,,,,,,,,,16160902292100.0,,299358678200.0,,,,,,,,,0.0,,,,,,,513055424000.0,1645556559700.0,,,,,1926362787300.0,,,,,,513055424000.0,,,7275194625100.0,230.714611,,,,,662505720500.0,,,,1612290600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159574400,,10895613976720.0,10418063342460.0,,,,,11051650046540.0,,,,,,,,,569850336680.0,,,,,8026061080000.0,,19133067341930.0,,,,5830107162450.0,,,,,,97729096680.0,,,,,,30028681318650.0,405434114850.0,,405434114850.0,,405434114850.0,,18444124422460.0,,785727773670.0,11510197800890.0,,,,,,252.018318,,19829092080.0,1751923891330.0,,,,4679547700570.0,1492139179020.0,,1701879039890.0,,,47330154310.0,,,1136631885300.0,6103701421030.0,,,,,1150559461880.0,,1905127233710.0,,-1720055707630.0,,,,569968366990.0,611042914870.0,,,1905127233710.0,2389641656260.0,,,,,10987559588210.0,,396817902220.0,,0.0,,225910013340.0,,,,1804998746.0,,,,11566970380.0,,,,,5202185913250.0,-9109107204560.0,,,,,,,,,,16731976745600.0,,431754873980.0,,,,,,,,,1570039183620.0,,,,,,,580591094890.0,1708842828180.0,,,,,2014895422010.0,,,,,,580591094890.0,,,7622869541040.0,252.136348,,,,,484514422550.0,,,,1804998746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167523200,,10915421398350.0,10817570082690.0,,,,,11323968497310.0,,,,,,,,,629248241580.0,,,,,8308433791350.0,,20099636368910.0,,,,6146181604430.0,,,,,,-97729096680.0,,,,,,31015057767260.0,426760300050.0,,426760300050.0,,426760300050.0,,19126003874040.0,,794833618810.0,12203320892420.0,,,,,,266.246049,,0.0,1808225650700.0,,,,4942324724540.0,1467293572780.0,,1820486825290.0,,,80471398280.0,,,1194452678020.0,6319147494520.0,,,,,1203856879890.0,,0.0,,1720055707630.0,,,,629129201050.0,615915702220.0,,,1435985913390.0,1939765436350.0,,,,,11270043137220.0,,397000167550.0,,1905127233710.0,,240223789540.0,,,,1610794000.0,,,,11785012470.0,,,,,5556811940400.0,-9332301389880.0,,,,,,,,,,17228616866370.0,,577227529970.0,,,,,,,,,-1570039183620.0,,,,,,,574727678840.0,1867150713050.0,,,,,1926313856460.0,,,,,,574727678840.0,,,7896315476490.0,266.400802,,,,,503779522960.0,,,,1610058000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175299200,,11761177803360.0,11744329497600.0,699970521120.0,461266552800.0,,2234344548480.0,11741855270880.0,,8327068936320.0,23901501396480.0,,0.0,,2207363695200.0,,688955148020.0,143858610720.0,,896494814880.0,20071398433920.0,8327068936320.0,1896671511360.0,20750279117760.0,,,,6284098159130.0,1896671511360.0,-1104683320320.0,1640883596640.0,-338497779360.0,2377849698240.0,401649470880.0,19190927182560.0,,1640883596640.0,5854020419520.0,401649470880.0,32511456921120.0,437026716750.0,,437026716750.0,12705389847840.0,437026716750.0,,20071398433920.0,2476229665440.0,765832080000.0,12705389847840.0,6251428358880.0,11813018744160.0,11761177803360.0,-295139901600.0,,,32511456921120.0,0.0,2019911566080.0,11744329497600.0,1665154582560.0,11741855270880.0,5028913409520.0,1665154582560.0,1640883596640.0,1800412309920.0,,1379911587840.0,66245565870.0,,,1309808497440.0,6251428358880.0,2019911566080.0,,,823446216480.0,1255184749610.0,,1896671511360.0,,-3807010179840.0,4710574213920.0,270161993760.0,8044889269920.0,688955148020.0,595932004670.0,2357938064160.0,3231929197920.0,1896671511360.0,2357938064160.0,,1021.39213,20750279117760.0,3614256136320.0,11813018744160.0,,396229736160.0,1605211500.0,0.0,879999970080.0,199869633320.0,,,-133490422560.0,,,1021.970864,,16512748010.0,,71752574880.0,,,5854020419520.0,-9442473905760.0,17487363175680.0,,765832080000.0,1566303334080.0,,,,,,17487363175680.0,-3807010179840.0,699970521120.0,2476229665440.0,,,132076578720.0,,,,-9442473905760.0,3231929197920.0,-1119057399360.0,-2830279727040.0,,,,,566229601590.0,2017790800320.0,,,1309808497440.0,,2207363695200.0,,,,,,566229601590.0,330368177280.0,0.0,8044889269920.0,,2017790800320.0,,,1800412309920.0,461266552800.0,,,396229736160.0,,1606117500.0,49248893760.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1183161600,,12455939089440.0,12261222670950.0,,,,,12034607737350.0,,,,,,,,,598066368240.0,,,,,8983557873180.0,,21735081658620.0,,,,6523800561300.0,,,,,,0.0,,,,,,34191020748060.0,491655877680.0,,491655877680.0,,491655877680.0,,21244780544130.0,,831208797210.0,13324834935390.0,,,,,,307.777565,,0.0,1900609595280.0,,,,5250200002410.0,1787055807900.0,,1933247072130.0,,,116509634340.0,,,1392203918160.0,6760145157810.0,,,,,1273600558890.0,,0.0,,0.0,,,,598066368240.0,739208060580.0,,,2027095213110.0,2610998148000.0,,,,,12287578973010.0,,397068774960.0,,0.0,,304205916300.0,,,,1605211000.0,,,,11330746680.0,,,,,6320709243090.0,-9824250012720.0,,,,,,,,,,18234496735950.0,,945501546330.0,,,,,,,,,0.0,,,,,,,675534190650.0,1982511188130.0,,,,,2170946431830.0,,,,,,675534190650.0,,,8410246723230.0,308.023885,,,,,583902934890.0,,,,1605211000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191110400,,12432457221620.0,12401111418950.0,,,,,12491474593680.0,,,,,,,,,580643678030.0,,,,,8470830007250.0,,21480371493410.0,,,,6493862863030.0,,,,,,252947997370.0,,,,,,33912828715030.0,451126954910.0,,451126954910.0,,451126954910.0,,20871941426200.0,,816827986060.0,13250892684740.0,,,,,,282.904481,,0.0,1891770860040.0,,,,5316156277000.0,1682798842240.0,,1918409051320.0,,,63495343870.0,,,1340061769090.0,6313940252100.0,,,,,1177706586030.0,,2012905738490.0,,-2162286285280.0,,,,580528858240.0,623701099280.0,,,2012905738490.0,2691261057810.0,,,,,12389399800370.0,,397276473400.0,,0.0,,219994717640.0,,,,1598968000.0,,,,12974636270.0,,,,,6711331545290.0,-9770590030050.0,,,,,,,,,,18000068838720.0,,625078936760.0,,,,,,,,,1677517131900.0,,,,,,,597177727790.0,1898774867230.0,,,,,2108206164190.0,,,,,,597177727790.0,,,8229478808670.0,283.225976,,,,,678355319320.0,,,,1598968000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199059200,,12763496355450.0,12991841055780.0,,,,,12777579288510.0,,,,,,,,,655527003150.0,,,,,8406058035790.0,,21851906028790.0,,,,6732536157160.0,,,,,,-252947997370.0,,,,,,34615402384240.0,460154249270.0,,460154249270.0,,460154249270.0,,21397899091570.0,,842181750850.0,13435676985790.0,,,,,,289.907236,,0.0,1855594084620.0,,,,5473454880010.0,1651726863180.0,,2020900894110.0,,,90421371790.0,,,1335978562430.0,6227897722510.0,,,,,1259081277150.0,,0.0,,2162286285280.0,,,,655527003150.0,654856387290.0,,,1694646278220.0,2592042068210.0,,,,,12539287119590.0,,398345820840.0,,2012905738490.0,,251704486120.0,,,,1595457500.0,,,,10618084450.0,,,,,7449312742190.0,-9938974122440.0,,,,,,,,,,18355203165440.0,,581312181310.0,,,,,,,,,-1677517131900.0,,,,,,,603554274000.0,1863641474940.0,,,,,2027159975470.0,,,,,,603554274000.0,,,8416229043000.0,289.907236,,,,,897395789990.0,,,,1594609000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206921600,,12028417761720.0,11883637622040.0,-240003991880.0,673746145880.0,,2259547345240.0,12349187534000.0,,7953235730920.0,26163526150960.0,,0.0,,2202213612240.0,,648989702210.0,-240801678600.0,,907169222320.0,19836873352960.0,7953235730920.0,1620799704200.0,20274703651400.0,,,,6375216892700.0,1620799704200.0,-1308704775000.0,1709642062640.0,-428756612000.0,2425565893840.0,220560378080.0,21417389877800.0,,1709642062640.0,6198324946920.0,220560378080.0,32303121413120.0,303919450770.0,,303919450770.0,12500050034920.0,303919450770.0,,19836873352960.0,2486588927920.0,906172113920.0,12500050034920.0,5953335413040.0,11812743214800.0,12028417761720.0,-310200423240.0,,,32303121413120.0,0.0,2030511545760.0,11883637622040.0,1599262162760.0,12349187534000.0,5346639639450.0,1599262162760.0,1709642062640.0,1816930926480.0,,1483996431720.0,44743653530.0,,,1093728203960.0,5953335413040.0,2030511545760.0,,,982750039040.0,1028577253250.0,,1620799704200.0,,-3856316737000.0,4746136273160.0,315784230280.0,7774653616480.0,648989702210.0,403882614560.0,2294545850080.0,2967394598400.0,1620799704200.0,2294545850080.0,,1082.789526,20274703651400.0,3743543776960.0,11812743214800.0,,395154058920.0,1588722500.0,0.0,702762000320.0,129813671270.0,,,-149267127480.0,,,1083.210306,,10771423060.0,,68202214560.0,,,6198324946920.0,-9538438665240.0,17313092281720.0,,906172113920.0,1891315213120.0,,,,,,17313092281720.0,-3856316737000.0,-240003991880.0,2486588927920.0,,,81064912920.0,,,,-9538438665240.0,2967394598400.0,-1224847958560.0,-2746834220320.0,,,,,379587551040.0,1883836900120.0,,,1093728203960.0,,2202213612240.0,,,,,,379587551040.0,-270515508920.0,0.0,7774653616480.0,,1883836900120.0,,,1816930926480.0,673746145880.0,,,395154058920.0,,1589331000.0,45866986400.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1214784000,,12954333171380.0,12995327224440.0,,,-236406119460.0,,12540569361220.0,353971965930.0,,,,,-76996602250.0,,,629141892040.0,,,,,8292799567850.0,,21270709629850.0,-308623622260.0,,,6222387483900.0,,,,,,258496179140.0,,,,,,34225042801230.0,353971965930.0,,353971965930.0,,353971965930.0,,21288126792290.0,,873619379460.0,13235025612410.0,,,,,,224.9777,,106202210.0,1875424826390.0,,,,5180118994960.0,1793118113640.0,,2068181837540.0,-492034838930.0,,108007647570.0,,,1163657614970.0,6255522573420.0,,,,,1042268488940.0,,1910790162320.0,,-1015186925390.0,,,,629248094250.0,453483436700.0,,,1910790162320.0,2593139361570.0,,,,,12267311074890.0,,397408669820.0,,1630416327920.0,,174808837660.0,,,,1574873000.0,,,,14337298350.0,,,-675339853390.0,313402721710.0,7209537025850.0,-9901869251560.0,,-212404420.0,,,,,,,,17937553269000.0,,23895497250.0,,,,,,351635517310.0,,,933836032530.0,,,280373834400.0,,,,413020394690.0,1878717094900.0,,,,19753611060.0,2113954990050.0,,,,,263169076380.0,766992360620.0,,,8035684017440.0,225.017844,,,,,682349199250.0,,,,1574644000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222732800,,12709547647200.0,12768146778840.0,,,-5302052820.0,,12958779396960.0,404955666630.0,,,,,173001689530.0,,,659637603000.0,,,,,8020557457200.0,,20950090271280.0,-61727128340.0,,,6113489514840.0,,,,,,-79519807820.0,,,,,,33659637918480.0,143053938000.0,,143053938000.0,,143053938000.0,,20788704236040.0,,870403738320.0,12833845624440.0,,,,,,88.872948,,0.0,1756066563360.0,,,,5280491732160.0,1749072815280.0,,2006675869560.0,-41079503350.0,,39949136760.0,,,1089117314640.0,6061036404240.0,,,,,832997782680.0,,1893398343840.0,,-516867767650.0,,,,659637603000.0,187665573480.0,,,1893398343840.0,2644272569520.0,,,,,12202924774920.0,,406273183920.0,,1910790162320.0,,86150260440.0,,,,1570140500.0,,,,12715905600.0,,,-694481077370.0,-110266129750.0,7033167387360.0,-10101303476880.0,,1161280551580.0,,,,,,,,18217548123720.0,,-381265236240.0,,,,,,162934795970.0,,,614961269550.0,,,-53182987680.0,,,,173360179680.0,1919783847960.0,,,,-76339390980.0,2066122728240.0,,,,,77193330180.0,578315846310.0,,,8116244646840.0,88.892869,,,,,750874225680.0,,,,1569994000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230681600,,11315474598180.0,11347984588920.0,,,-197812372920.0,,12285144098520.0,349317973560.0,,,,,58371963720.0,,,655194366450.0,,,,,6838449309150.0,,18246005277750.0,-40655445180.0,,,4798038745080.0,,,,,,-882935723880.0,,,,,,29561479875930.0,-164456964330.0,,-164456964330.0,,-164456964330.0,,18186433898070.0,,859970984100.0,10977298046460.0,,,,,,-105.16528,,0.0,1489375302030.0,,,,4503087767640.0,1486287761010.0,,1856974303470.0,32569456920.0,,52215767250.0,,,904013848650.0,5074464476400.0,,,,,294950977440.0,,1727751630780.0,,51306343860.0,,,,655103556420.0,-281874333120.0,,,1727751630780.0,2286233315280.0,,,,,10792408825380.0,,396658211040.0,,1893398343840.0,,-100254273120.0,,,,1568176500.0,,,,12077733990.0,,,-460182793800.0,421454794380.0,6776335248630.0,-9470305598610.0,,-90810030.0,,,,,,,952419840.0,16739012829900.0,,-1132037833980.0,,,,,,445110083760.0,,,-422752930080.0,,,-126300903390.0,,,,-360152578980.0,1475572177470.0,,,,102535655100.0,1609789401810.0,,,,,-759269074950.0,-10834605420.0,,,7268707231290.0,-105.16528,,,,,558481684500.0,,,,1568176500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238457600,,11298929000000.0,10589293000000.0,-1107781000000.0,495326000000.0,-470454800.0,-461011000000.0,11531622000000.0,386924393880.0,7872007000000.0,20529570000000.0,-837402000000.0,0.0,-615592051000.0,1299455000000.0,,607701353370.0,154587000000.0,,-56442000000.0,18461300000000.0,7872007000000.0,2444280000000.0,17763108000000.0,-225068804220.0,,,3553270561710.0,2489458000000.0,-2598771000000.0,-461215000000.0,-439991000000.0,-560381000000.0,2180864352560.0,18455800000000.0,2102874000000.0,-436937000000.0,6317184000000.0,1476905000000.0,29062037000000.0,-765396878510.0,,-765396878510.0,2533485000000.0,-789674878510.0,,18461300000000.0,2534781000000.0,293633000000.0,2533485000000.0,6301469000000.0,10061207000000.0,11298929000000.0,-70587000000.0,,,29062037000000.0,0.0,1392749000000.0,10589293000000.0,1540681000000.0,11531622000000.0,3627884251450.0,1540681000000.0,-436937000000.0,1459394000000.0,-2098226114640.0,1495170000000.0,-390010585760.0,,,642293000000.0,6301469000000.0,1392749000000.0,2102874000000.0,,1475877000000.0,-74613689740.0,,2444280000000.0,,250528349180.0,2073770000000.0,-190955000000.0,7401681000000.0,607701353370.0,-914358496940.0,2984784000000.0,1476905000000.0,2489458000000.0,2984784000000.0,,-278.26,17763108000000.0,981671000000.0,10061207000000.0,,0.0,1570208500.0,1727751630780.0,698841000000.0,-214814692320.0,,,192379000000.0,,,-278.26,,8015307160.0,,-461215000000.0,,74249613660.0,6317184000000.0,-9791258000000.0,17192939000000.0,90810030.0,293633000000.0,1628547000000.0,,51298000000.0,,,-118416720.0,17192939000000.0,-1230220000000.0,-1107781000000.0,2534781000000.0,,51298000000.0,-194990000000.0,,516196602960.0,,-9791258000000.0,350860628000.0,-636075000000.0,,714843056670.0,,,,-682315043110.0,710041000000.0,,,642293000000.0,-240939875180.0,1299455000000.0,,,,,573493668390.0,-347878649230.0,815733000000.0,0.0,7401681000000.0,,710041000000.0,,,1459394000000.0,495326000000.0,-2704078000000.0,,0.0,,1570208500.0,46882000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1246320000,,11705931000000.0,10618117000000.0,,,-109756000000.0,,11344044000000.0,334712000000.0,,,,,38282000000.0,,,478125000000.0,,,,,8184464000000.0,,17698611000000.0,-1969458000000.0,,,3836077000000.0,,,,,,170392000000.0,,,,,,29404542000000.0,-77822000000.0,,-77822000000.0,,-87165000000.0,,18802581000000.0,,253675000000.0,0.0,,,,,,-49.64,,0.0,1405885000000.0,,,,3552815000000.0,1575080000000.0,,1483992000000.0,0.0,,42380000000.0,,,728003000000.0,6565472000000.0,,4785003000000.0,,,283262000000.0,,2689374000000.0,,-234281000000.0,,,,478125000000.0,-138508000000.0,,,2730461000000.0,3162318000000.0,,,,,10066208000000.0,,0.0,,2444280000000.0,,-47797000000.0,-882487000000.0,,,1567727639.0,,,,8800000000.0,,,-388562000000.0,-96095000000.0,6122822000000.0,-9988204000000.0,,0.0,,,,,,,,17221114000000.0,,-916112000000.0,,,50190000000.0,,,1972241000000.0,,,558954000000.0,,,245094000000.0,,,,-194863000000.0,728299000000.0,,,,-22361000000.0,1485528000000.0,,,,,287457000000.0,205004000000.0,,,7232910000000.0,-49.64,,,230000000.0,,431857000000.0,,,,1567727639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254268800,,11600862000000.0,9639195000000.0,,,0.0,,11365880000000.0,351761000000.0,,,,,12173000000.0,,,459453000000.0,,,,,8401294000000.0,,16937897000000.0,-2470124000000.0,,,4541566000000.0,,,,,,704661000000.0,,,,,,28538759000000.0,21836000000.0,,21836000000.0,,22188000000.0,,18040489000000.0,,209230000000.0,0.0,,,,,,13.92,,0.0,1857405000000.0,,,,4024109000000.0,1515150000000.0,,1460746000000.0,0.0,,10702000000.0,,,633349000000.0,6922762000000.0,,4550194000000.0,,,517457000000.0,,2652505000000.0,,-464503000000.0,,,,459453000000.0,75533000000.0,,,2771912000000.0,3541606000000.0,,,,,9973659000000.0,,0.0,,2689374000000.0,,5705000000.0,-1340221000000.0,,,1568012500.0,,,,10365000000.0,,,-304381000000.0,-520625000000.0,5055207000000.0,-10008255000000.0,,0.0,,,,,,,,16877016000000.0,,-1031171000000.0,,,64577000000.0,,,2170672000000.0,,,1009042000000.0,,,-36869000000.0,,,,58004000000.0,701508000000.0,,,,78815000000.0,1677912000000.0,,,,,468317000000.0,437659000000.0,,,6868761000000.0,13.92,,,321000000.0,,769694000000.0,,,,1568008500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262217600,,12371090000000.0,10414522000000.0,,,-62720000000.0,,11456379000000.0,360185000000.0,,,,,11687000000.0,,,542876000000.0,,,,,8467513000000.0,,17181441000000.0,-3159975000000.0,,,5292890000000.0,,,,,,140207000000.0,,,,,,29552531000000.0,153219000000.0,,153219000000.0,,167588000000.0,,18882035000000.0,,204922000000.0,0.0,,,,,,97.72,,0.0,1988877000000.0,,,,4560905000000.0,1551414000000.0,,1416601000000.0,0.0,,21485000000.0,,,704595000000.0,6915321000000.0,,4783371000000.0,,,731985000000.0,,2135559000000.0,,-1442179000000.0,,,,542876000000.0,224887000000.0,,,2506727000000.0,3882370000000.0,,,,,10133132000000.0,,0.0,,2652505000000.0,,115719000000.0,-108169000000.0,0.0,,1568005000.0,,,,7240000000.0,,,-343133000000.0,414151000000.0,5664319000000.0,-10260451000000.0,,0.0,,,,,,,,17029248000000.0,,-962767000000.0,,,92715000000.0,,,1939972000000.0,,,483340000000.0,,,-516946000000.0,,,,189109000000.0,767717000000.0,,,,38878000000.0,1701706000000.0,,,,,-37437000000.0,592312000000.0,,,6768797000000.0,97.72,,,-30000000.0,,1375643000000.0,,,,1568005000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
