date,trailingFreeCashFlow,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualOperatingIncome,quarterlyRetainedEarnings,quarterlyDepreciationAndAmortization,trailingCommonStockIssuance,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,annualChangeInAccountPayable,annualOtherCurrentAssets,quarterlyOtherNonCashItems,annualAccountsPayable,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,trailingTaxProvision,trailingEndCashPosition,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualCashDividendsPaid,annualPretaxIncome,quarterlyFreeCashFlow,annualCostOfRevenue,annualInvestmentsAndAdvances,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyTotalAssets,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,quarterlyNetIncome,annualOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentAssets,annualStockholdersEquity,annualLongTermDebt,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingPretaxIncome,quarterlyDilutedEPS,annualTotalAssets,quarterlyOtherCurrentAssets,quarterlyAccountsReceivable,annualCurrentLiabilities,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyInventory,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,annualAccountsReceivable,trailingOperatingCashFlow,annualSaleOfInvestment,quarterlyGrossProfit,annualCommonStockIssuance,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,annualGrossProfit,annualNetPPE,quarterlyOperatingExpense,annualOtherIncomeExpense,quarterlyPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualOperatingCashFlow,quarterlyCurrentDeferredRevenue,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,annualDilutedEPS,trailingGrossProfit,annualTotalNonCurrentAssets,annualEbitda,quarterlyStockholdersEquity,quarterlyCapitalStock,trailingRepaymentOfDebt,annualBasicAverageShares,quarterlyBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,annualChangeInInventory,quarterlyDilutedAverageShares,annualBasicEPS,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,trailingChangeInCashSupplementalAsReported,annualOtherNonCashItems,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyAccumulatedDepreciation,annualGrossPPE,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualPurchaseOfBusiness,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualInvestingCashFlow,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,trailingOperatingExpense,quarterlySaleOfInvestment,trailingCapitalExpenditure,annualAccumulatedDepreciation,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,annualCapitalExpenditure,trailingInvestingCashFlow,annualChangesInAccountReceivables,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,trailingInterestExpense,trailingCashDividendsPaid,trailingBeginningCashPosition,trailingNetIncome,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyNetPPE,quarterlyBasicEPS,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyCommonStockIssuance,annualInventory,quarterlyOtherShortTermInvestments,annualRepaymentOfDebt,trailingChangeInWorkingCapital,annualCapitalStock,quarterlyBasicAverageShares,annualDilutedAverageShares,annualGoodwill,annualInterestExpense,trailingSellingGeneralAndAdministration,trailingBasicAverageShares,quarterlyChangesInAccountReceivables,quarterlyStockBasedCompensation,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualStockBasedCompensation,annualIncomeTaxPayable,trailingChangeInInventory,trailingChangeInAccountPayable,annualDeferredIncomeTax,trailingDepreciationAndAmortization,trailingDeferredIncomeTax,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
2007-12-31,,70442000000.0,52077000000.0,-6419000000.0,-3357000000.0,,36687000000.0,71258000000.0,2491000000.0,,46991000000.0,199804000000.0,,1907000000.0,-2491000000.0,26553000000.0,,7086000000.0,-950000000.0,,99068000000.0,19824000000.0,46991000000.0,8744000000.0,95362000000.0,-246000000.0,,,58310000000.0,8744000000.0,-506000000.0,19248000000.0,,-6586000000.0,39072000000.0,1235000000.0,129505000000.0,,19248000000.0,10422000000.0,6736000000.0,165804000000.0,,5572000000.0,5572000000.0,26854000000.0,5572000000.0,,99068000000.0,13683000000.0,25430000000.0,26854000000.0,65506000000.0,21723000000.0,70442000000.0,-2228000000.0,,,165804000000.0,1907000000.0,27934000000.0,52077000000.0,200000000.0,71258000000.0,37755000000.0,19248000000.0,200000000.0,20227000000.0,-451000000.0,1558000000.0,8683000000.0,1181000000.0,,,11585000000.0,21723000000.0,,27934000000.0,,770000000.0,20555000000.0,133000000.0,-4683000000.0,8744000000.0,,70299000000.0,60554000000.0,9594000000.0,3689000000.0,11740000000.0,8744000000.0,5232000000.0,25827000000.0,,8744000000.0,8744000000.0,8.479904,,95362000000.0,45370000000.0,65506000000.0,8746000000.0,,2255294231.0,4014000000.0,-4880000000.0,6168000000.0,,,-3952000000.0,,8.538386,,703000000.0,,1000000.0,-5285000000.0,3413000000.0,6736000000.0,-89630000000.0,150184000000.0,,13892000000.0,13683000000.0,3641000000.0,,,5232000000.0,-714000000.0,150184000000.0,-14845000000.0,-6419000000.0,33612000000.0,,614000000.0,,-89630000000.0,6520000000.0,-513000000.0,4649000000.0,-15405000000.0,,,10961000000.0,18588000000.0,,11585000000.0,,26553000000.0,,,,,,-213000000.0,13469000000.0,5104000000.0,2975000000.0,60554000000.0,,18588000000.0,,43000000.0,20227000000.0,,,,8746000000.0,,2274384984.0,1558000000.0,2604000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,,78271924698.7476,57819927667.840614,,0.0,,,,2218000000.0,,,,,,83703153.871666,,,7627000000.0,,,,,47612880809.86749,,100729638812.99452,-168985612.533363,,,62046147285.96472,,,,,,,4720542017.403939,,,,,,179001563511.74213,,5688655853.693204,5688655853.693204,,5848165637.486378,,105432808477.70811,10156509104.692116,,3262843696.204931,,,,,,2.526888,,13046636870.449629,29476144601.146576,,,,40460209415.815155,,22644000000.0,21939702143.1166,-135820211.942703,,,1026000000.0,,,12381749553.846397,21143732528.94076,25670020057.170834,,,,21585937870.14956,,-3861400211.626842,13172981253.652142,,,,9809062050.8852,,11645793521.691751,,,,,13172981253.652142,13809441084.034807,,,,,72253194143.93784,9460035692.288256,,,9456877082.708193,,6659928299.562533,,0.0,,2251250000.0,,,405881331.038077,,,-3675042246.403133,36324010.170723,7677000584.342772,-89630000000.0,,,1302926451.775928,,,,,6904000000.0,-674363145.34342,153458000000.0,,-10507114768.079092,,,108972030.512169,,,8395584263.807072,,4570508062.350953,,,,11776875819.26436,260585290.355186,,,17000000.0,27227214580.141823,,,,,,963375921.919171,14270598082.723986,,,63860768489.71083,2.542681,,,14213743.110283,,636459830.382666,,,,2237267081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,88447000000.0,63045000000.0,,,,,,2329000000.0,,,,,,-249703153.871666,,,6992000000.0,,,,,49812000000.0,,101792000000.0,-64014387.466637,,,68202000000.0,,,,,,,-1109542017.403939,,,,,,190239000000.0,,7453000000.0,7453000000.0,,7453000000.0,,112857000000.0,14333000000.0,,29121000000.0,,,,,,3.30865,,15542000000.0,34425000000.0,,,,44356000000.0,,24824000000.0,27068000000.0,626820211.942703,,,680000000.0,,,12204000000.0,23275000000.0,,,,,23846000000.0,,-3363599788.373158,11412000000.0,,,,9172000000.0,,15220000000.0,,,,,11412000000.0,11412000000.0,,,,,76035000000.0,9455000000.0,,,13172981253.652142,,7767000000.0,,,,2252900000.0,,,447000000.0,,,-4114957753.596867,-1548324010.170723,7553000000.0,-89630000000.0,,,-231926451.775928,,,,,6901000000.0,,155400000000.0,,-10211000000.0,,,31027969.487831,,,3005415736.192928,,-2590508062.350953,,,,14674000000.0,273000000.0,,,,30395000000.0,,,,,,-7189375921.919171,17002076770.005842,,,65770000000.0,3.340161,,,366786256.889717,,,,,,2231329568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,81777000000.0,58271000000.0,,,,,,1571000000.0,,,,,,165000000.0,,,6630000000.0,,,,,47965000000.0,,97412000000.0,-161000000.0,,,62020000000.0,,,,,,,5827000000.0,,,,,,179189000000.0,,4295000000.0,4295000000.0,,4295000000.0,,106236000000.0,13290000000.0,,26856000000.0,,,,,,1.910327,,13173000000.0,28142000000.0,,,,43936000000.0,,26118000000.0,21829000000.0,53000000.0,,,721000000.0,,,11654000000.0,23021000000.0,,,,,18084000000.0,,-2971000000.0,18633000000.0,,,,8502000000.0,,9982000000.0,,,,,18633000000.0,18633000000.0,,,,,71543000000.0,8350000000.0,,,11412000000.0,,5687000000.0,,,,2248306180.0,,,339000000.0,,,-3299000000.0,1695000000.0,7574000000.0,-86438000000.0,,,-107000000.0,,,,,7181000000.0,,149813000000.0,,-5722000000.0,,,668000000.0,,,9126000000.0,,8220000000.0,,,,9582000000.0,89000000.0,,,,24490000000.0,,,,,,5129000000.0,11454000000.0,,,63375000000.0,1.910327,,,-18000000.0,,,,,,2248306180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,,65509368822.56313,47786563465.768295,-6787872038.310549,-3794443800.985606,260322410.000835,32203413425.397446,73707436589.91563,,,47377286521.70281,223196536459.05838,-4254252860.762313,13422613247.208843,-672775649.413927,20623938524.932484,,6903472478.213659,3579085112.899184,,95163849987.47112,19692624662.416126,47377286521.70281,17152044992.621878,99189798702.56424,-725247153.158671,,,44869536459.05839,17152044992.621878,0.0,15247654314.113094,,-7180443800.985606,34940278976.52922,39406242.169446,154556338224.23923,22041094746.22045,14742322577.052649,9477406242.169447,10749784224.740374,164699167525.12738,,-1289677422.947351,-1289677422.947351,4237547679.371885,-784345685.886906,,95163849987.47112,0.0,26590472478.213657,4237547679.371885,68201687223.320435,22539465991.034885,65509368822.56313,-1296043656.207367,,,164699167525.12738,13422613247.208843,21281008992.955982,47786563465.768295,16192889161.121475,73707436589.91563,34614338224.23922,14742322577.052649,16192889161.121475,13393379179.775595,-5865706907.592505,1495113734.4433,,390485758.832865,,,11099200935.490158,22539465991.034885,22041094746.22045,21281008992.955982,,3295097029.261909,10255198234.819166,,-5193648355.931731,17152044992.621878,,68640198234.81917,64234206643.0938,11106784809.421722,2909485758.832865,338278976.52922,17412367402.62271,5940084082.746332,25989085948.158253,,17152044992.621878,17412367402.62271,6.556784,,99189798702.56424,45411643511.42913,68201687223.320435,8255143803.769803,,2234856551.0,18633000000.0,-1103934070.217446,1122624662.416126,,,5596235765.793357,,6.598547,,855530445.193084,,-673775649.413927,-5422679705.988808,-1286934070.217446,10749784224.740374,-87256730796.00189,151490937439.0957,,219283681.821978,0.0,8335885513.823538,-1357295987.972269,,5940084082.746332,175956343.792633,151490937439.0957,-15389648355.93173,-6787872038.310549,36436784809.42172,,2487097029.261909,,-87256730796.00189,5462085948.158254,-1119247153.158671,-704496477.990924,-16511679705.988808,,4485341203.329899,-851586574.602556,219951554.973968,,11099200935.490158,,20623938524.932484,,,,,,4676085112.899184,6323855945.652477,9495503522.009075,1183283681.821978,64234206643.0938,,219951554.973968,,,13393379179.775595,260322410.000835,,,8255143803.769803,,2246658542.0,1495113734.4433,1844530445.193084,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,,63088557213.93035,41273631840.79602,,-5306799.33665,,,,,,,,,,-55721393.034826,,,6202321724.709784,,,,,50390713101.160866,,99688225538.9718,-424543946.932007,,,33788391376.451077,,,,,,,2003316749.585406,,,,,,162776782752.90216,,3038142620.232172,3038142620.232172,,3083250414.593698,,91664344941.95688,0.0,,4303814262.023217,,,,,,1.353234,,12002653399.668325,19820895522.38806,,,,20202985074.626865,,16417910447.761194,13395688225.538973,0.0,,,619568822.553897,,,11247761194.029852,25310779436.15257,21605306799.33665,,,,13585406301.824211,,-3267661691.542289,17670315091.210613,,,,8547927031.509121,,5606633499.170813,,,,,17670315091.210613,17869320066.33499,,,,,69780431177.4461,7868656716.41791,,,16346268656.716417,,2523383084.577114,-4533333333.333333,-173797678.27529,,2235400000.0,,,334328358.208955,,,-3295522388.059701,-753565505.804312,6329684908.789386,,,,0.0,,,,,7832835820.895522,,,,-4673963515.754561,,,546600331.674959,,,5298839137.645108,,1277611940.298507,,,,5037479270.315091,92868988.391376,,,,18433167495.85406,,,,,,192371475.953566,8144610281.923715,,,64707131011.60863,1.366501,,,11940298.507463,,199004975.124378,,,,2223300971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,71193669678.43314,47927773724.67591,,-3763142608.5987,,,,,,,,,,441545513.355832,,,6627756888.714294,,,,,53726359503.90033,,103783882372.74818,-139460767.137245,,,37283236994.21965,,,,,,,-1811106187.825487,,,,,,174977552051.18134,,3043100061.731859,3043100061.731859,,3118861888.994893,,101654133228.57623,0.0,,4342275099.612773,,,,,,1.360907,,12981929401.200966,21362029294.573208,,,,22868847859.026882,,16997306246.14176,16483809416.91453,0.0,,,551377742.858746,,,12011055614.793198,27554857174.92564,21446209102.643246,,,,14414389135.192772,,-4082638549.773161,20061451259.89113,,,,9294853807.733318,,5752286884.785903,,,,,20061451259.89113,20365901565.74443,,,,,71972332903.08098,8321174027.723217,,,17670315091.210613,,2633424995.79101,3036335746.487831,-346714134.957776,,2235600000.0,,,311465289.859139,,,-4836247071.505931,2320712932.708178,11106122678.040295,,,,0.0,,,,,8354845950.951232,,,,-6532353106.234918,,,1158040781.743303,,,3025140883.680444,,1263215266.615461,,,,5119535327.459453,131881699.309726,,,,19692463101.184128,,,,,,-3304218380.942622,8592411960.438375,,,68412930018.51956,1.360907,,,10507650.311214,,304450305.853303,,,,2235600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,70940108361.39992,49857958705.52058,,-142811391.59606,,,,,,,,,,459101930.345271,,,6601259335.188168,,,,,55628935422.46303,,108611802606.53098,-425891317.560562,,,42196514863.08391,,,,,,,2481680198.234223,,,,,,179551910967.93088,,2815932054.473569,2815932054.473569,,2892077903.060477,,105486894127.9836,0.0,,4655147166.495827,,,,,,1.259335,,11921218333.57739,20790745350.710205,,,,27734661004.539463,,20429052569.92239,17575047591.15537,0.0,,,582808610.338263,,,13023868794.845512,28036315712.40299,21777712695.855907,,,,14461853858.544443,,-3907570603.610601,20171328159.320545,,,,9169717381.754284,,5713867330.50227,,,,,20171328159.320545,20653097085.956947,,,,,72660711670.81564,8594230487.6263,,,20061451259.89113,,2821789427.441792,-2917997287.953151,-217517180.763127,,2236800000.0,,,289939961.927076,,,-4527477868.007951,-3656765233.31769,8803631571.2403,,,,0.0,,,,,8559086249.816957,,,,-8411187582.369307,,,1250403549.050621,,,7009158066.242174,,-555177770.686116,,,,5292136476.79016,247474007.907454,,,,20377800556.45043,,,,,,1137912214.697652,8660575081.506329,,,72180407087.4213,1.259335,,,9767602.506554,,481768926.636404,,,,2236800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,,71289185626.68347,49297954037.48066,-7262593844.91948,-3375689742.046904,445584274.17044,47895294859.30426,79334059258.41022,,,57031921600.0917,160686858845.7791,818098458.364376,12191243051.177717,-102763176.002972,22039944982.52049,,6271575449.456824,-4750988595.334976,,106329875637.57236,11105220929.566164,57031921600.0917,16708693907.960342,111748524270.73184,416797286.716065,,,44837813055.18941,16708693907.960342,-747893862.112442,12363172674.651842,,-7557739698.55006,23468393604.218006,-1941757113.366829,101808126540.20288,21184595105.736717,12102412745.716087,732133646.627314,10020631554.816895,183037709897.4153,,2958622270.617227,2958622270.617227,4414293082.698149,3018797638.833171,,106329875637.57236,0.0,26636196916.728752,4414293082.698149,75293713106.7683,27848300762.221333,71289185626.68347,0.0,,1.318127,183037709897.4153,11745658777.007278,22521347928.248035,49297954037.48066,17061149636.082296,79334059258.41022,29500257894.43521,12102412745.716087,319502550.289415,19867900739.297382,0.0,1664851853.97444,,550174795.117199,,,12820218923.720556,27848300762.221333,21184595105.736717,22521347928.248035,,3617685827.268038,15337555160.754198,90263052.323915,-3453573937.009877,16708693907.960342,,58878732305.57625,73915410625.25073,9924637515.043842,2779528912.831681,5948764972.204711,16708693907.960342,10765659923.204767,17708751217.83483,,16708693907.960342,17154278182.130781,5.415783,,111748524270.73184,34410281391.48375,75293713106.7683,8411656828.471546,,2230599211.0,20171328159.320545,-4109118001.031578,2929967333.37154,-60906322.977724,508789496.030693,-6041893518.253195,2244565217.0,5.430111,,159034901.713565,,742162874.663304,-4317370243.633936,-2019500194.617754,10020631554.816895,-100051578887.04224,173966989512.29297,,-77368330.563356,0.0,17652874090.20574,-802338242.879248,,9100808069.230328,,173966989512.29297,-14711444781.935928,-7262593844.91948,10983437446.271994,,662641164.799156,,-100051578887.04224,2375613130.267107,-573098744.913749,-3097461001.360524,-16976617571.20752,,-492864920.625824,5412917645.710356,176227864.060978,,12820218923.720556,,22039944982.52049,,,,,,-2777053905.043572,8868703077.54026,-1111811565.132672,-77368330.563356,73915410625.25073,1.332455,176227864.060978,,58047500.998685,19867900739.297382,445584274.17044,-4475901197.776377,,8411656828.471546,2220430108.0,2237292199.0,1664851853.97444,759355837.010717,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,,72285840862.40921,49950999476.43276,,0.0,,,,,,,,,,115453288.404999,,,6325766220.515781,,,,,54175784343.9971,,110196136342.27873,-236276497.200929,,,44517982520.90913,,,,,,,2411094255.527662,,,,,,182481977204.68793,,3507900495.375156,3507900495.375156,,3595161701.727772,,104126783820.42986,0.0,,4393937359.87864,,,,,,1.570702,,10494166923.975351,24058585831.46505,,,,29133160600.894093,,18374525097.66543,19043080186.33624,0.0,,,703459571.211857,,,12734766207.09098,26483104887.970036,21181650982.024193,,,,15384821920.015036,,-3572339540.066319,17390487186.027466,,,,8965082092.657976,,6988951388.795661,,,,,17390487186.027466,18690007920.632576,,,,,76901287438.41373,7881700653.787808,,,15656002899.757011,,3393789687.067889,-806830538.737263,-92631126.743546,,2233333333.0,,,261783619.057847,,,-4650351058.545557,-1358589858.905342,9182563868.49065,,,,-667212608.573078,,,,,11104995368.443663,,,,-4040865094.174979,,,1361274819.100807,,,7061445314.073219,,2130515915.101559,,,,6419739827.357059,421538750.688021,,,,21972371759.588665,,,,,,1389466901.15319,9762515270.711111,,,71888466753.48038,1.570702,,,30877042.247849,,1299520734.605109,,,,2233333333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,70730369937.1253,48640152069.01594,,-3204659550.616562,,,,,,,,,,287870784.315184,,,5889018862.406785,,,,,54515767412.389725,,107744796997.61174,-275494229.513503,,,44264512355.607544,,,,,,,2194842284.902226,,,,,,178475166934.73706,,3778573865.574889,3778573865.574889,,3860213481.503144,,103155919481.40567,0.0,,4187990446.946435,,,,,,1.681532,,10100160842.228395,22168201978.84681,,,,29157527903.689625,,16403470292.927816,18435931179.022274,0.0,,,625091387.62977,,,12584685870.253937,27797679972.705563,20206414193.108154,,,,15106984451.917921,,-2833324055.975988,18072817663.40108,,,,8385728907.735049,,7295169859.1412,,,,,18072817663.40108,20026075937.027832,,,,,74273772968.75761,7155042160.159867,,,17390487186.027466,,3434956377.638056,,-288759914.831733,,2242500000.0,,,253448359.896671,,,-3174867053.264162,-532524826.477512,10382853243.651606,,,,-1038689813.808362,,,,,10682604669.29863,,,,464249159.233806,,,410426696.715346,,,5369709338.166387,,2003860455.712888,,,,6721255544.182873,460593654.042989,,,,21393234878.393528,,,,,,-764375513.52342,9748784147.14386,,,70459862553.00482,1.693717,,,42233061.568499,,1953258273.626749,,,,2230935252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,81592575431.32819,59937583471.88531,,0.0,,,,,,,,,,84493990.024258,,,6597345253.345689,,,,,57430019896.97185,,115391534247.32208,-115838534.710676,,,48008940009.26708,,,,,,,2713347324.811251,,,,,,196984109678.65027,,3852653383.84802,3852653383.84802,,3924882117.255853,,117367603368.85715,0.0,,10950148545.885689,,,,,,1.717136,,11354902014.227697,23760527678.595764,,,,32595600861.293575,,23513859739.97656,19312327945.705795,-205783749.89779,,,546485322.576249,,,13296900978.494917,29390280465.53463,15429692823.462072,,,,15413339147.973507,,-4112949385.374363,24867126386.6554,,,,8622475401.346453,,7231050178.527624,,,,,24867126386.6554,27164817792.79893,,,,,78474474638.17493,8002398539.071656,,,20213142903.867645,,3306168061.271771,,-1181553054.048897,,2243650794.0,,,171713592.629944,,,-3969854724.84941,2353566464.062798,13901986971.571861,,,,-10902450.325711,,,,,12556897162.637302,,,,-4478181471.285671,,,170350786.33923,,,6683202049.660661,,4923819128.349096,,,,6790863746.627054,456540107.389136,,,,22065196652.94775,,,,,,884461282.673281,10008449399.002426,,,74056256643.68066,1.730764,,,4088418.872142,,2297691406.143531,,,,2225984252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,75722835483.44194,53532384625.615105,-3318260406.969012,-3307726507.023875,1602606729.6183,25116371857.959835,,,,55857161856.62987,186828035643.03763,3300970873.786408,8263066897.193776,763924573.415078,24537837478.388084,,5843531582.492949,-659662189.120894,,109651549408.16599,13602872722.436495,56119164782.55087,19269849714.05772,115416943742.51895,-360089526.676514,,,44120412104.647385,19269849714.05772,-107727091.368533,14372921931.10786,,-6780156935.762734,27975794653.544353,-1639193193.881124,123914084319.72337,21420401649.15547,14059050405.639048,6225561909.828435,12838143370.129007,191139779225.9609,,2419321876.652158,2419321876.652158,6550073148.025003,2481074238.33891,,109651549408.16599,262002925.921,25448862880.70222,6550073148.025003,80348450591.83401,27640643702.62003,75722835483.44194,0.0,,,191139779225.9609,54528527.729751,24150817927.915947,53794387551.53611,244713392.738396,,29133632413.157368,14059050405.639048,244713392.738396,20747439819.124886,-939038928.703974,1199627610.054529,,2123274313.230001,,,13229152812.874052,24920867136.58731,21420401649.15547,24150817927.915947,,2138582258.279026,14986779691.490019,119696768.187259,-4625158580.065827,19269849714.05772,,62913951323.31427,73100146296.05,11521358462.420427,3257082058.784413,5490853663.056742,20872456443.67602,10659662189.120893,24595025934.299774,,19269849714.05772,20872456443.67602,6.264131,,115416943742.51895,40719510573.21452,80348450591.83401,7812209070.3551,,2234829043.0,24867126386.6554,-4452719776.566033,3009779424.717832,,20133138.435298,-2521611916.478255,,6.29073,,6156027.469288,,852506982.311478,-5647667300.657662,-4691210877.440954,12838143370.129007,-102348716584.6522,175448862880.7022,,636008519.121615,262002925.921,15510041228.88682,-1146429046.415747,,10659662189.120893,,175448862880.7022,-15902380635.722836,-3318260406.969012,37797579465.35444,,1716112308.157737,,-102348716584.6522,4008474106.776538,-869796515.494082,-5307895350.730243,-18369464024.47134,,-3606862614.709403,3465421229.069591,4964755951.589307,,13229152812.874052,,24537837478.388084,,,,,,-2243243098.930373,10587486235.23053,4239925522.010906,-1859289799.175422,73100146296.05,,473467216.385158,,33839971.872287,20747439819.124886,1602606729.6183,-972203750.498737,,7812209070.3551,,2244494576.0,1199627610.054529,618433302.300838,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,,96443396492.81337,64034394149.04131,,0.0,,,,,,,,,,794905825.544292,,,,,,,,58038008640.894585,,115190749159.91302,-211786632.027786,,,58738316437.46647,,,,,,,480049699.262983,,,,,,211634145652.7264,,5571400333.210968,5571400333.210968,,5701296134.18801,,122072402789.9359,0.0,,4893683110.722051,,,,,,2.470844,,12376810775.703838,27896535170.700024,,,,38481631039.44879,,,21907209216.954227,293677463.07853,,,751136588.258549,,,14407138621.410217,28541778442.94468,17791489001.214245,,,,20256685398.017677,,-7087792618.529918,24464179820.9697,,,,9384971620.591309,,11450597238.302319,,,,,24464179820.9697,27324711264.225002,,,,,88293846892.38416,8299212153.728857,,,20457176743.003983,,5749301104.114308,-721486459.774659,0.0,,2251100000.0,,,192019879.705193,,,-7587609070.115494,3182447123.937537,16482647615.282522,,,,69183633.129077,,,,,13005111117.38627,,,,-6377601445.796741,,,409454155.25372,,,8067658769.378477,,4162313274.786096,,,,10871713777.426369,683364866.009657,,,,25955157710.445316,,,,,,-828791686.668737,14308304859.79725,,,77591562420.58002,2.484963,,,0.0,,2860531443.255302,,,,2242045455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,85703944987.33261,68418385812.52262,,-3723488961.273978,,,,,,,,,,441549040.897575,,,,,,,,59289178429.243576,,132202678248.28085,-4445892146.217879,,,58581252262.03402,,,,,,,2676800579.080709,,,,,,217906623235.61346,,3946435034.382917,3946435034.382917,,4070937386.898299,,127707564241.76619,0.0,,12939558450.959103,,,,,,1.751719,,12267824828.085415,26445168295.33116,,,,41094462540.71661,,,23090843286.283028,-304017372.421281,,,642779587.404995,,,13925443358.668114,29547593195.801666,23656894679.695984,,,,17486789721.31741,,-9022077452.04488,19380383640.96996,,,,9273977560.622513,,9039449873.326096,,,,,19380383640.96996,23900108577.633007,,,,,88846905537.45929,8545783568.584872,,,25084328628.30257,,4968512486.427796,,-1417300036.192544,,2252892562.0,,,230184581.976113,,,-4654361201.592472,-4147665580.890337,17790807093.73869,,,,-2895403.546869,,,,,12972855591.7481,,,,-7494752081.071299,,,654361201.592472,,,7331161780.673181,,-5838581252.262034,,,,8212812160.694897,557365182.772349,,,,26630474122.3308,,,,,,689106044.154904,11645313065.508505,,,80091205211.72638,1.751719,,,512486427.795874,,4519724936.663047,,,,2252892562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
