date,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualAccountsReceivable,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,quarterlyNetIncome,quarterlyLongTermDebt,trailingInvestingCashFlow,trailingPretaxIncome,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualTotalAssets,trailingPurchaseOfInvestment,trailingSaleOfInvestment,quarterlyBasicEPS,quarterlyResearchAndDevelopment,annualLongTermDebt,trailingPurchaseOfBusiness,trailingNetIncome,annualStockholdersEquity,annualDepreciationAndAmortization,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyGoodwill,trailingStockBasedCompensation,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualChangeInWorkingCapital,annualRetainedEarnings,quarterlyOtherShortTermInvestments,annualCurrentLiabilities,annualBasicEPS,annualSaleOfInvestment,annualInventory,trailingChangeInWorkingCapital,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyInventory,annualOtherShortTermInvestments,annualGoodwill,quarterlyDilutedAverageShares,annualStockBasedCompensation,annualResearchAndDevelopment,annualOtherCurrentAssets,trailingOperatingCashFlow,trailingFreeCashFlow,annualCostOfRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,annualGrossProfit,quarterlySellingGeneralAndAdministration,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyAccumulatedDepreciation,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyPretaxIncome,annualChangeInInventory,trailingCostOfRevenue,quarterlyNetPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,annualPurchaseOfBusiness,quarterlyTotalRevenue,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicAverageShares,trailingTaxProvision,annualOtherNonCashItems,annualNetIncomeContinuousOperations,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,annualNetIncome,annualDilutedEPS,trailingOtherNonCashItems,annualBeginningCashPosition,annualCashDividendsPaid,annualCurrentDebt,annualFreeCashFlow,trailingCapitalExpenditure,trailingOperatingExpense,quarterlyGrossPPE,quarterlySaleOfInvestment,annualCurrentAssets,annualDilutedAverageShares,annualOtherNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualCapitalExpenditure,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualRepurchaseOfCapitalStock,trailingInterestExpense,quarterlyAccountsPayable,quarterlyDilutedEPS,quarterlyOtherCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyNetOtherInvestingChanges,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOperatingIncome,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyChangeInWorkingCapital,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualEbitda,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyEbitda,quarterlyStockBasedCompensation,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,quarterlyChangeInAccountPayable,trailingChangesInAccountReceivables,quarterlyChangeInInventory,quarterlyGrossProfit,annualNetOtherFinancingCharges,quarterlyEndCashPosition,quarterlyOperatingExpense,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,annualInterestExpense,annualAccountsPayable,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualOperatingIncome,trailingGrossProfit,trailingOtherIncomeExpense,quarterlyCashDividendsPaid,annualCapitalStock,annualOtherIncomeExpense,trailingResearchAndDevelopment,annualTotalRevenue,annualOtherIntangibleAssets,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,quarterlyBeginningCashPosition,annualCashCashEquivalentsAndMarketableSecurities,trailingRepaymentOfDebt,trailingTotalRevenue,annualEndCashPosition,annualBasicAverageShares,trailingChangeInCashSupplementalAsReported,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,quarterlyChangesInAccountReceivables,quarterlyFreeCashFlow,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyOtherNonCurrentAssets,annualGrossPPE,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentAssets,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,annualPretaxIncome,trailingOperatingIncome,quarterlyTotalAssets,quarterlyOtherIntangibleAssets,quarterlyNetIncomeCommonStockholders,annualCommonStockIssuance,trailingBasicAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,annualCurrentDeferredRevenue,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,trailingNetOtherInvestingChanges,annualIncomeTaxPayable,trailingChangeInAccountPayable,annualDeferredIncomeTax,trailingDeferredIncomeTax,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
1970-01-01 00:00:01.490918400,2102000000.0,1711000000.0,,,0.0,8499000000.0,-360000000.0,,1711000000.0,36526000000.0,,,,,,,,1.075177,1135000000.0,,,,,,,1616000000.0,15490000000.0,,4677000000.0,,,,1508000000.0,,,,,,-86000000.0,2123000000.0,1427000000.0,,,1603000000.0,,,,,,,6797000000.0,,1368000000.0,,158000000.0,-4984000000.0,,,5063000000.0,375000000.0,2086000000.0,,,2612000000.0,8844000000.0,15547000000.0,51822000000.0,-6000000.0,-63000000.0,,6538000000.0,-1794000000.0,1591365972.0,,,,,-95000000.0,,,,,,,,,,7596000000.0,444000000.0,,,,-895000000.0,,,,,,,,,1.06,0.0,,0.0,-2542000000.0,2419000000.0,,,-282000000.0,,,,,,,4998000000.0,2419000000.0,141000000.0,,,-266000000.0,,71000000.0,4922000000.0,,4740000000.0,2503000000.0,-684000000.0,,,,,,,,,,-1027000000.0,,,,,,,,4740000000.0,6248000000.0,,18000000.0,5100000000.0,,,,,,,,-970000000.0,-34000000.0,2007000000.0,,273000000.0,425000000.0,,1263000000.0,,,60666000000.0,,374000000.0,50117000000.0,,26000000.0,,,65664000000.0,28629000000.0,1711000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,2003000000.0,1915000000.0,,,0.0,8518000000.0,1348000000.0,,1915000000.0,33817000000.0,,,,,,,,1.201591,1223000000.0,,,,,,,1528000000.0,15652000000.0,,4859000000.0,,,,1117000000.0,,,,,,-83000000.0,2052000000.0,1582000000.0,,,1600000000.0,,,,,,,6391000000.0,,1504000000.0,,175000000.0,-5129000000.0,,,5951000000.0,438000000.0,2353000000.0,,,2657000000.0,12259000000.0,16962000000.0,48726000000.0,-7000000.0,-37000000.0,,6944000000.0,-980000000.0,1593720873.0,,,,,-126000000.0,,,,,,,,,,7786000000.0,902000000.0,,,,-5000000.0,,,,,,,,,1.19,0.0,,0.0,-2548000000.0,2689000000.0,,,-542000000.0,,,,,,,6009000000.0,2689000000.0,76000000.0,,,-264000000.0,,-70000000.0,5416000000.0,,6088000000.0,2727000000.0,318000000.0,,,,,,,,,,-1024000000.0,,,,,,,,6088000000.0,7205000000.0,,18000000.0,4740000000.0,,,,,,,,-421000000.0,-133000000.0,1877000000.0,,284000000.0,3420000000.0,,1305000000.0,,,60985000000.0,,379000000.0,50032000000.0,,-8000000.0,,,66994000000.0,28366000000.0,1915000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,3271000000.0,1631000000.0,,,0.0,8999000000.0,2358000000.0,,1631000000.0,33974000000.0,,,,,,,,1.021851,1222000000.0,,,,,,,1616000000.0,15748000000.0,,4891000000.0,,,,1108000000.0,,,,,,-358000000.0,1971000000.0,1785000000.0,,,1603000000.0,,,,,,,6147000000.0,,1452000000.0,,226000000.0,-5197000000.0,,,6547000000.0,464000000.0,2095000000.0,,,2697000000.0,13033000000.0,18930000000.0,49120000000.0,-5000000.0,-80000000.0,,6995000000.0,-810000000.0,1596123191.0,,,,,-126000000.0,,,,,,,,,,7894000000.0,544000000.0,,,,-5000000.0,,,,,,,,,1.01,0.0,,0.0,-2613000000.0,2705000000.0,,,964000000.0,,,,,,,6687000000.0,2705000000.0,71000000.0,,,974000000.0,,-120000000.0,5379000000.0,,8446000000.0,2674000000.0,-109000000.0,,,,,,,,,,-1026000000.0,,,,,,,,8446000000.0,9554000000.0,,18000000.0,6088000000.0,,,,,,,,-447000000.0,4000000.0,3145000000.0,,293000000.0,3821000000.0,,1327000000.0,,,62153000000.0,,379000000.0,49910000000.0,,-239000000.0,,,68840000000.0,28167000000.0,1631000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,2584000000.0,52000000.0,-274000000.0,5088000000.0,0.0,8190000000.0,857000000.0,-2230000000.0,52000000.0,30953000000.0,,,2490000000.0,,70786000000.0,,,0.032661,1402000000.0,30953000000.0,,,5097000000.0,1501000000.0,,2280000000.0,15785000000.0,,5088000000.0,7609000000.0,9000000.0,5459000000.0,486000000.0,16641000000.0,3.334525,2793000000.0,1605000000.0,,-661000000.0,2090000000.0,1605000000.0,486000000.0,15785000000.0,1602000000.0,365000000.0,4982000000.0,0.0,,,7040000000.0,2490000000.0,21176000000.0,1951000000.0,49563000000.0,1863000000.0,-5268000000.0,65689000000.0,2418000000.0,5459000000.0,1141000000.0,1193000000.0,93000000.0,,2803000000.0,16641000000.0,21223000000.0,49048000000.0,-7000000.0,-128000000.0,-308000000.0,7739000000.0,-1928000000.0,1592131025.0,,2422000000.0,5309000000.0,,-182000000.0,5309000000.0,3.3,,5100000000.0,-4107000000.0,6415000000.0,9431000000.0,,,8071000000.0,903000000.0,21223000000.0,1603000000.0,1326000000.0,-505000000.0,11257000000.0,,-529000000.0,-5268000000.0,6275000000.0,-1410000000.0,,1474000000.0,0.03,0.0,,0.0,-2727000000.0,2106000000.0,-391000000.0,,-131000000.0,0.0,,5309000000.0,9919000000.0,-25000000.0,4203000000.0,5097000000.0,2106000000.0,77000000.0,,7609000000.0,-19000000.0,,212000000.0,5459000000.0,-246000000.0,9303000000.0,3353000000.0,201000000.0,,1150000000.0,1474000000.0,,49048000000.0,9960000000.0,9919000000.0,,,-1030000000.0,18000000.0,-1188000000.0,,28216000000.0,27559000000.0,-2727000000.0,2803000000.0,9303000000.0,9789000000.0,-5512000000.0,18000000.0,8446000000.0,9789000000.0,,,9303000000.0,1592131025.0,,,-392000000.0,-228000000.0,2402000000.0,,299000000.0,6415000000.0,9303000000.0,1326000000.0,8071000000.0,2090000000.0,65689000000.0,,369000000.0,49563000000.0,8190000000.0,-25000000.0,7727000000.0,,70786000000.0,27559000000.0,52000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,2645000000.0,2783000000.0,,,,15521000000.0,-296000000.0,,2783000000.0,30906000000.0,,,,,,,,1.753877,1244000000.0,,,,,,,1927000000.0,15880000000.0,,5841000000.0,,,,467000000.0,,,,,,76000000.0,2057000000.0,1738000000.0,,,1596000000.0,,,,,,,2304000000.0,,1791000000.0,,54000000.0,-5403000000.0,,,4977000000.0,14000000.0,2797000000.0,,,2828000000.0,17058000000.0,20444000000.0,48731000000.0,-7000000.0,-372000000.0,,7934000000.0,-2509000000.0,1586769969.0,,,,,-119000000.0,,,,,,,,,,8231000000.0,311000000.0,,,,-1431000000.0,,,,,,,,,1.74,,,,-2630000000.0,2972000000.0,,,-828000000.0,,,,,,,3553000000.0,2972000000.0,191000000.0,,,,,-71000000.0,6007000000.0,,9007000000.0,3035000000.0,-447000000.0,,,,,,,,,,-1137000000.0,,,,,,,,9007000000.0,9474000000.0,,18000000.0,9303000000.0,,,,,,,,-267000000.0,-681000000.0,2526000000.0,,309000000.0,6381000000.0,,903000000.0,,,65789000000.0,,445000000.0,48898000000.0,,37000000.0,,,69342000000.0,27230000000.0,2783000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,2866000000.0,1983000000.0,,,,15543000000.0,-5460000000.0,,1983000000.0,30579000000.0,,,,,,,,1.309665,1322000000.0,,,,,,,1934000000.0,15692000000.0,,5793000000.0,,,,196000000.0,,,,,,-478000000.0,1505000000.0,1580000000.0,,,1572000000.0,,,,,,,1670000000.0,,1760000000.0,,1057000000.0,-5427000000.0,,,5495000000.0,29000000.0,2012000000.0,,,2787000000.0,17224000000.0,13845000000.0,47792000000.0,-3006000000.0,-29000000.0,,8278000000.0,-8978000000.0,1514127908.0,,,,,-114000000.0,,,,,,,,,,8214000000.0,1200000000.0,,,,-7516000000.0,,,,,,,,,1.26,,,,-2639000000.0,2762000000.0,,,-702000000.0,,,,,,,-3375000000.0,2762000000.0,85000000.0,,,,,-120000000.0,6344000000.0,,3547000000.0,3582000000.0,687000000.0,,,,,,,,,,-1531000000.0,,,,,,,,3547000000.0,3743000000.0,,18000000.0,9007000000.0,,,,,,,,-370000000.0,-124000000.0,2752000000.0,,320000000.0,6530000000.0,,909000000.0,,,65016000000.0,,443000000.0,47796000000.0,,-71000000.0,,,61641000000.0,26903000000.0,1983000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,4524000000.0,2747000000.0,,,,15721000000.0,4468000000.0,,2747000000.0,36487000000.0,,,,,,,,1.826268,1268000000.0,,,,,,,1835000000.0,15718000000.0,,5780000000.0,,,,770000000.0,,,,,,-151000000.0,1463000000.0,1786000000.0,,,1515000000.0,,,,,,,1490000000.0,,1919000000.0,,455000000.0,-5499000000.0,,,6789000000.0,14000000.0,2761000000.0,,,2950000000.0,15387000000.0,18465000000.0,53698000000.0,-2408000000.0,-140000000.0,,8236000000.0,916000000.0,1504160311.0,,,,,-282000000.0,,,,,,,,,,8449000000.0,403000000.0,,,,-1009000000.0,,,,,,,,,1.81,,,,-2559000000.0,3214000000.0,,,812000000.0,,,,,,,-2921000000.0,3214000000.0,75000000.0,,,,,-176000000.0,6401000000.0,,8015000000.0,3187000000.0,-963000000.0,,,,,,,,,,-1461000000.0,,,,,,,,8015000000.0,8785000000.0,,18000000.0,3547000000.0,,,,,,,,-944000000.0,-1000000.0,4242000000.0,,339000000.0,4021000000.0,,943000000.0,,,69085000000.0,,435000000.0,47699000000.0,,-62000000.0,,,66164000000.0,26625000000.0,2747000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,3392000000.0,-1826000000.0,-1006000000.0,5384000000.0,,8339000000.0,-726000000.0,-1792000000.0,-1826000000.0,35002000000.0,,,1067000000.0,,59352000000.0,,,-1.234765,6495000000.0,35002000000.0,,,-8446000000.0,1765000000.0,,2022000000.0,15663000000.0,,5384000000.0,8778000000.0,-1126000000.0,3368000000.0,772000000.0,17239000000.0,3.845622,2160000000.0,1605000000.0,,87000000.0,2621000000.0,1605000000.0,772000000.0,15663000000.0,1496000000.0,421000000.0,10329000000.0,,,,7718000000.0,1067000000.0,25035000000.0,1929000000.0,42407000000.0,44000000.0,-5513000000.0,67798000000.0,-490000000.0,3368000000.0,-547000000.0,-2373000000.0,-226000000.0,,2883000000.0,17239000000.0,16945000000.0,50559000000.0,-614000000.0,-195000000.0,-736000000.0,8305000000.0,-3825000000.0,1478824398.0,,1610000000.0,5687000000.0,,-123000000.0,5687000000.0,3.66,,9303000000.0,-5580000000.0,5308000000.0,12789000000.0,,,8396000000.0,246000000.0,16945000000.0,1546000000.0,7000000.0,-2058000000.0,18228000000.0,,-638000000.0,-5513000000.0,7399000000.0,-12014000000.0,,1546000000.0,-1.234765,,,,-2480000000.0,-2141000000.0,-591000000.0,,-408000000.0,,,5687000000.0,6807000000.0,-6035000000.0,-2014000000.0,-8446000000.0,-2141000000.0,70000000.0,,8778000000.0,,,141000000.0,6283000000.0,-104000000.0,7289000000.0,8424000000.0,-283000000.0,,1348000000.0,1546000000.0,,50559000000.0,13427000000.0,6807000000.0,,,-1451000000.0,18000000.0,-466000000.0,,32753000000.0,21233000000.0,-2480000000.0,2883000000.0,7289000000.0,8061000000.0,-14396000000.0,18000000.0,8015000000.0,8061000000.0,,,7289000000.0,1478824398.0,,,-211000000.0,215000000.0,3269000000.0,,380000000.0,5308000000.0,7289000000.0,7000000.0,8396000000.0,2621000000.0,67798000000.0,,442000000.0,42407000000.0,8339000000.0,-8000000.0,5197000000.0,,59352000000.0,21233000000.0,-1826000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,3017000000.0,2456000000.0,,,,14509000000.0,-2392000000.0,,2456000000.0,35066000000.0,,,,,,,,1.661438,1289000000.0,,,,,,,1694000000.0,15606000000.0,,5680000000.0,,,,331000000.0,,,,,,-296000000.0,1477000000.0,1702000000.0,,,1483000000.0,,,,,,,1116000000.0,,1680000000.0,,331000000.0,-5510000000.0,,,4234000000.0,88000000.0,2544000000.0,,,2860000000.0,13904000000.0,14413000000.0,50691000000.0,-3200000000.0,-320000000.0,,7828000000.0,-5383000000.0,1478237817.0,,,,,-107000000.0,,,,,,,,,,8370000000.0,594000000.0,,,,-620000000.0,,,,,,,,,1.65,,,,-2516000000.0,3165000000.0,,,-462000000.0,,,,,,,-7826000000.0,3165000000.0,189000000.0,,,,,-128000000.0,6134000000.0,,4897000000.0,2969000000.0,-27000000.0,,,,,,,,,,-1588000000.0,,,,,,,,4897000000.0,5228000000.0,,18000000.0,7289000000.0,,,,,,,,-194000000.0,-316000000.0,2910000000.0,,387000000.0,2078000000.0,,1567000000.0,,,64595000000.0,,503000000.0,42356000000.0,,21000000.0,,,56769000000.0,20846000000.0,2456000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,2477000000.0,741000000.0,,,,47619000000.0,275000000.0,,741000000.0,,,,,,,,,0.501228,1291000000.0,,,,,,,1819000000.0,15642000000.0,,5482000000.0,,,,244000000.0,,,,,,-2375000000.0,1473000000.0,1895000000.0,,,1484000000.0,,,,,,,1148000000.0,,1654000000.0,,2453000000.0,-5564000000.0,,,3384000000.0,66000000.0,807000000.0,,,2879000000.0,16941000000.0,15100000000.0,48767000000.0,-197000000.0,-120000000.0,,8255000000.0,-2070000000.0,1478370551.0,,,,,-128000000.0,,,,,,,,,,8443000000.0,472000000.0,,,,-3000000.0,,,,,,,,,0.49,,,,-2491000000.0,3491000000.0,,,-1306000000.0,,,,,,,-8566000000.0,3491000000.0,87000000.0,,,,,-160000000.0,6436000000.0,,5172000000.0,2945000000.0,-140000000.0,,,,,,,,,,-1592000000.0,,,,,,,,5172000000.0,5416000000.0,,18000000.0,4897000000.0,,,,,,,,-364000000.0,220000000.0,2349000000.0,,358000000.0,5641000000.0,,1589000000.0,,,65708000000.0,,502000000.0,42042000000.0,,-279000000.0,,,57142000000.0,20459000000.0,741000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,4555000000.0,1884000000.0,,,,15990000000.0,5476000000.0,,1884000000.0,33126000000.0,,,,,,,,1.274021,2285000000.0,,,,,,,1920000000.0,15537000000.0,,5529000000.0,,,,0.0,,,,,,-196000000.0,131000000.0,1929000000.0,,,1483000000.0,,,,,,,1058000000.0,,1657000000.0,,302000000.0,-5598000000.0,,,3673000000.0,117000000.0,2001000000.0,,,2894000000.0,17493000000.0,20166000000.0,50174000000.0,-307000000.0,-36000000.0,,8479000000.0,-441000000.0,1478782106.0,,,,,-154000000.0,,,,,,,,,,8492000000.0,1589000000.0,,,,-4000000.0,,,,,,,,,1.26,,,,-2528000000.0,2617000000.0,,,761000000.0,,,,,,,-8226000000.0,2617000000.0,75000000.0,,,,,-113000000.0,6559000000.0,,10648000000.0,3942000000.0,1378000000.0,,,,,,,,,,-1591000000.0,,,,,,,,10648000000.0,10648000000.0,,18000000.0,5172000000.0,,,,,,,,-21000000.0,-111000000.0,4401000000.0,,480000000.0,5276000000.0,,1677000000.0,,,67667000000.0,,503000000.0,39275000000.0,,-74000000.0,,,59441000000.0,19036000000.0,1884000000.0,,,,,,,,,,,,,,,,,,
