date,annualNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyFreeCashFlow,annualRetainedEarnings,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,trailingChangeInWorkingCapital,annualNetIncome,annualDilutedEPS,annualPretaxIncome,quarterlyLongTermDebt,quarterlyDepreciationAndAmortization,annualBasicEPS,annualCommonStockIssuance,annualAccountsReceivable,annualOtherShortTermInvestments,annualFreeCashFlow,annualCashDividendsPaid,annualGoodwill,quarterlyTotalNonCurrentAssets,quarterlyDilutedAverageShares,quarterlyTotalAssets,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,annualTotalRevenue,annualInvestingCashFlow,annualOtherCurrentAssets,trailingSaleOfInvestment,quarterlySellingGeneralAndAdministration,quarterlyNetIncome,annualPurchaseOfInvestment,annualAccountsPayable,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualTaxProvision,trailingTotalRevenue,annualTotalAssets,annualLongTermDebt,annualNonCurrentDeferredRevenue,annualStockholdersEquity,quarterlyPurchaseOfInvestment,annualDepreciationAndAmortization,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyOtherNonCurrentAssets,annualCashAndCashEquivalents,quarterlyTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,annualSaleOfInvestment,quarterlyInvestmentsAndAdvances,trailingEndCashPosition,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyGrossProfit,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualChangeInAccountPayable,trailingOtherIncomeExpense,quarterlyCashDividendsPaid,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,annualOtherIntangibleAssets,annualOtherNonCurrentAssets,quarterlyDilutedEPS,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualCurrentAssets,annualCashCashEquivalentsAndMarketableSecurities,annualBasicAverageShares,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,annualEbitda,annualRepaymentOfDebt,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,trailingChangesInAccountReceivables,quarterlyChangeInInventory,quarterlyOtherIntangibleAssets,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,annualInterestExpense,quarterlySaleOfInvestment,trailingGrossProfit,quarterlyOperatingExpense,quarterlyCurrentDeferredRevenue,trailingCapitalExpenditure,annualOtherIncomeExpense,annualSellingGeneralAndAdministration,quarterlyBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyRepaymentOfDebt,quarterlyCapitalStock,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,annualCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetOtherFinancingCharges,annualDilutedAverageShares,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyTotalRevenue,annualOtherNonCashItems,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,trailingTaxProvision,quarterlyEbitda,quarterlyCommonStockIssuance,annualInventory,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualCurrentDeferredRevenue,trailingOtherNonCashItems,annualStockBasedCompensation,annualPurchaseOfBusiness,annualCapitalStock,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualCostOfRevenue,trailingSellingGeneralAndAdministration,trailingOperatingExpense,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualOperatingExpense,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyAccumulatedDepreciation,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,trailingNetIncomeContinuousOperations,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetPPE,quarterlyOperatingIncome,trailingCostOfRevenue,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyRetainedEarnings,quarterlyCurrentAssets,annualChangesInAccountReceivables,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualResearchAndDevelopment,trailingBasicAverageShares,trailingStockBasedCompensation,quarterlyCurrentDebt,trailingCashDividendsPaid,trailingChangeInInventory,annualCurrentDebt,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.443571200,,308262000.0,592620000.0,178520000.0,58094000.0,258462000.0,,,,,,,,,29321208000.0,465174000.0,,,,,,,,37290660000.0,199215352.0,43202087000.0,,294398000.0,,,,,91191000.0,293917000.0,,,,986338000.0,34451443000.0,,,,,,,,,,282855000.0,,,,209894000.0,,35065799000.0,,156756000.0,,548815000.0,,,56218000.0,304079000.0,1301492000.0,37470000.0,653069000.0,,293917000.0,,,,,,,,,,1.48,,,,,,,,,,,,-28096000.0,562800000.0,8059825000.0,,,,,,,3847785000.0,,,,12604000.0,,80826000.0,446802000.0,,,,197264160.0,1301492000.0,381963000.0,1301492000.0,,,,-1791058000.0,2568000.0,,0.0,306094000.0,,1568345000.0,,1.49,-6539000.0,,,,,1245689000.0,,,,,1093635000.0,,,,-1100547000.0,-537934000.0,,,,,,796396000.0,,35847836000.0,,614356000.0,,,,79880000.0,-266681000.0,,-11136000.0,,-58802000.0,,-3581457000.0,-60054000.0,446802000.0,,46658000.0,,,32266379000.0,572243000.0,,,0.0,345606000.0,3220402000.0,5911427000.0,,46745000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,1792776000.0,310739000.0,598028000.0,106794000.0,58094000.0,63626000.0,3472132000.0,,170388000.0,,,1178730000.0,5.72,1365699000.0,29806843000.0,477072000.0,5.78,,106794000.0,,-203616000.0,,58094000.0,37062352000.0,,43914479000.0,2331013000.0,264712000.0,4991551000.0,-1715905000.0,0.0,,103579000.0,264209000.0,,417892000.0,,938834000.0,34760039000.0,2403098000.0,189805000.0,,43914479000.0,29806843000.0,463167000.0,8348963000.0,,1866045000.0,274410000.0,,310739000.0,728631000.0,247391000.0,2403098000.0,35488670000.0,583909000.0,19312000.0,54975000.0,583909000.0,,,-31078000.0,260269000.0,2403098000.0,-455665000.0,687418000.0,,264209000.0,,,,,,32240339000.0,-6307000.0,3541957000.0,247391000.0,,3360040000.0,34760039000.0,-793945000.0,,6852127000.0,2403098000.0,203850828.0,36175024000.0,,47401000.0,1178730000.0,68576000.0,419932000.0,8348963000.0,4331628000.0,-4043743000.0,,915844000.0,,,3541957000.0,1490369000.0,938834000.0,1099884000.0,14587000.0,,71727000.0,463167000.0,,134570000.0,381308000.0,,2403098000.0,365380000.0,2403098000.0,37062352000.0,,-3563656000.0,-602013000.0,2457000.0,,0.0,417892000.0,-728291000.0,1301492000.0,,,-6307000.0,,206224135.0,195557000.0,,1285446000.0,-425568000.0,,1177172000.0,,1061685000.0,,260269000.0,,604392000.0,-890184000.0,463167000.0,,,,2457000.0,953810000.0,110353000.0,36175024000.0,,728631000.0,2365416000.0,,,47401000.0,1102537000.0,-3934685000.0,-1472000.0,295122000.0,-180189000.0,2626135000.0,-3934685000.0,230249000.0,463167000.0,365380000.0,47311000.0,,35488670000.0,32240339000.0,615691000.0,,,,310203000.0,3472132000.0,6852127000.0,48468000.0,-28205000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,319307000.0,634014000.0,77018000.0,58094000.0,146590000.0,,,,,,,,,29812797000.0,471942000.0,,,,,,,,36539485000.0,197743117.0,43717710000.0,,223141000.0,,,,,87028000.0,223080000.0,,,,923668000.0,34616106000.0,,,,,,,,,,284562000.0,,,,259097000.0,,35258454000.0,,-11250000.0,,749317000.0,,,-38197000.0,200186000.0,2929232000.0,-314831000.0,655652000.0,,223080000.0,,,,,,,,,,1.13,,,,,,,,,,,,30984000.0,363177000.0,8392850000.0,,,,,,,3246109000.0,,,,14175000.0,,82472000.0,452805000.0,,,,196022650.0,2929232000.0,397334000.0,2929232000.0,,,,-533078000.0,2408000.0,,0.0,323041000.0,,2403098000.0,,1.14,-7926000.0,,,,,1289666000.0,,,,,1011688000.0,,,,689000.0,-692183000.0,,,,,,838773000.0,,36362122000.0,,642348000.0,,,,49251000.0,524631000.0,,-246732000.0,,-174259000.0,,-4353265000.0,30105000.0,452805000.0,,34449000.0,,,32008857000.0,573180000.0,,,,255184000.0,3690953000.0,7178225000.0,,32345000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,303516000.0,594433000.0,73778000.0,58094000.0,-91120000.0,,,,,,,,,29139129000.0,456466000.0,,,,,,,,35276898000.0,190528697.0,42922807000.0,,230582000.0,,,,,86466000.0,233273000.0,,,,920867000.0,33919020000.0,,,,,,,,,,280715000.0,,,,281232000.0,,34507980000.0,,69006000.0,,778202000.0,,,24398000.0,146689000.0,2584552000.0,-328078000.0,582803000.0,,233273000.0,,,,,,,,,,1.22,,,,,,,,,,,,9364000.0,523321000.0,8351710000.0,,,,,,,3013094000.0,,,,15842000.0,,81971000.0,469078000.0,,,,188601172.0,2584552000.0,431434000.0,2584552000.0,,,,-2099622000.0,2380000.0,,0.0,285444000.0,,2929232000.0,,1.24,-10923000.0,,,,,1177236000.0,,,,,1001050000.0,,,,-791738000.0,-867241000.0,,,,,,776121000.0,,35424514000.0,,588960000.0,,,,53113000.0,-343695000.0,,-297049000.0,,-97470000.0,,-4488551000.0,27272000.0,469078000.0,,35624000.0,,,30935963000.0,500832000.0,,,,263869000.0,3924226000.0,7645909000.0,,33978000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,295395000.0,568580000.0,69744000.0,58094000.0,-25425000.0,,,,,,,,,27997884000.0,444612000.0,,,,,,,,35115235000.0,185326517.0,41797800000.0,,220378000.0,,,,,80750000.0,225627000.0,,,,931553000.0,32798650000.0,,,,,,,,,,273905000.0,,,,292126000.0,,33370773000.0,,53817000.0,,868856000.0,,,-21656000.0,61424000.0,2228019000.0,86328000.0,611269000.0,,225627000.0,,,,,,,,,,1.22,,,,,,,,,,,,33397000.0,922875000.0,8369518000.0,,,,,,,2774749000.0,,,,19976000.0,,75075000.0,468704000.0,,,,181710294.0,2228019000.0,474056000.0,2228019000.0,,,,-1801552000.0,2282000.0,,0.0,276728000.0,,2584552000.0,,1.24,-9131000.0,,,,,1179849000.0,,,,,977289000.0,,,,-1274064000.0,-856523000.0,,,,,,831098000.0,,35678687000.0,,572123000.0,,,,53164000.0,-356638000.0,,-235087000.0,,-77043000.0,,-4765476000.0,108061000.0,468704000.0,,42711000.0,,,30913211000.0,536194000.0,,,,258772000.0,4146969000.0,6682565000.0,,41485000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,2434831000.0,287205000.0,576839000.0,64923000.0,58094000.0,-488963000.0,4509007000.0,,265072000.0,,,1046630000.0,5.52,1200396000.0,27716999000.0,438152000.0,5.64,,64923000.0,,-458918000.0,,58094000.0,35552741000.0,,41620453000.0,2161043000.0,365415000.0,4867623000.0,-1331112000.0,0.0,,96768000.0,364650000.0,,330437000.0,,910903000.0,32420547000.0,2035447000.0,173496000.0,,41620453000.0,27716999000.0,463090000.0,8524447000.0,,1811172000.0,252679000.0,,287205000.0,617642000.0,288318000.0,2035447000.0,33038189000.0,874665000.0,63938000.0,74207000.0,874665000.0,,,38981000.0,52673000.0,2035447000.0,-774531000.0,644033000.0,,364650000.0,,,,,,31538400000.0,-1769000.0,2506932000.0,288318000.0,,3381232000.0,32420547000.0,-1021119000.0,,6067712000.0,2035447000.0,185514370.0,36625011000.0,,51804000.0,1046630000.0,-33680000.0,625458000.0,8524447000.0,4103429000.0,-5213724000.0,,-367046000.0,,,2506932000.0,2403098000.0,910903000.0,1091861000.0,24214000.0,,93196000.0,463090000.0,,3526000.0,351012000.0,,2035447000.0,578979000.0,2035447000.0,35552741000.0,,-3840150000.0,-779472000.0,2282000.0,,0.0,330437000.0,-2417166000.0,2228019000.0,,,-1769000.0,,189682036.0,175511000.0,,1220872000.0,-491064000.0,,1039516000.0,,1113402000.0,,52673000.0,,-352053000.0,-1424203000.0,463090000.0,,,0.0,2282000.0,935240000.0,161340000.0,36625011000.0,,617642000.0,2373866000.0,,,51804000.0,-191344000.0,-5086611000.0,-242251000.0,332714000.0,-142292000.0,2493757000.0,-5086611000.0,99634000.0,463090000.0,578979000.0,60712000.0,,33038189000.0,31538400000.0,550837000.0,,,,422571000.0,4509007000.0,6067712000.0,40065000.0,53532000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,297059000.0,560950000.0,60518000.0,58094000.0,-69351000.0,,,,,,,,,27520504000.0,442765000.0,,,,,,,,35461037000.0,175903060.0,41442898000.0,,261236000.0,,,,,83482000.0,261173000.0,,,,912962000.0,32266491000.0,,,,,,,,,,285678000.0,,,,277651000.0,,32865915000.0,,2697000.0,,884054000.0,,,37453000.0,59386000.0,1935630000.0,-478678000.0,596012000.0,,261173000.0,,,,,,,,,,1.48,,,,,,,,,,,,3138000.0,370226000.0,8519654000.0,,,,,,,2357851000.0,,,,21956000.0,,79974000.0,490947000.0,,,,169911481.0,1935630000.0,615286000.0,1935630000.0,,,,-1995691000.0,2229000.0,,0.0,302365000.0,,2035447000.0,,1.54,-294000.0,,,,,1156962000.0,,,,,1025284000.0,,,,-422689000.0,-870860000.0,,,,,,801509000.0,,37002125000.0,,599424000.0,,,,57989000.0,-99858000.0,,-297028000.0,,-46360000.0,,-5406447000.0,40518000.0,490947000.0,,38585000.0,,,31595678000.0,516038000.0,,,,296841000.0,4767381000.0,5981861000.0,,36145000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,247784000.0,571350000.0,81758000.0,58094000.0,-167911000.0,,,,,,,,,27180966000.0,438910000.0,,,,,,,,34722983000.0,169263392.0,41019489000.0,,282870000.0,,,,,84633000.0,282880000.0,,,,887294000.0,31898929000.0,,,,,,,,,,275018000.0,,,,293953000.0,,32442242000.0,,74877000.0,,953409000.0,,,59495000.0,46892000.0,1601080000.0,-608401000.0,586212000.0,,282880000.0,,,,,,,,,,1.67,,,,,,,,,,,,-18085000.0,334757000.0,8520758000.0,,,,,,,2147554000.0,,,,21907000.0,,80938000.0,478950000.0,,,,163150532.0,1601080000.0,655949000.0,1601080000.0,,,,-970844000.0,2174000.0,,0.0,295529000.0,,1935630000.0,,1.73,-3066000.0,,,,,1157562000.0,,,,,1036647000.0,,,,-522890000.0,-965065000.0,,,,,,797154000.0,,36584819000.0,,543313000.0,,,,23998000.0,-334137000.0,,-299581000.0,,-52011000.0,,-5591740000.0,-17821000.0,478950000.0,,41956000.0,,,30993079000.0,505274000.0,,,,322719000.0,5047251000.0,6296506000.0,,40534000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,292900000.0,566161000.0,76107000.0,58094000.0,-557863000.0,,,,,,,,,27287634000.0,431026000.0,,,,,,,,35331917000.0,164411228.0,41006730000.0,,266103000.0,,,,,83920000.0,265847000.0,,,,832774000.0,31823094000.0,,,,,,,,,,280195000.0,,,,292824000.0,,32404135000.0,,46507000.0,,1108446000.0,,,18112000.0,42267000.0,1454233000.0,-893310000.0,635280000.0,,265847000.0,,,,,,,,,,1.62,,,,,,,,,,,,12259000.0,457089000.0,8546475000.0,,,,,,,1978654000.0,,,,24706000.0,,80997000.0,447136000.0,,,,158372466.0,1454233000.0,685938000.0,1454233000.0,,,,-1253173000.0,2117000.0,,0.0,288141000.0,,1601080000.0,,1.68,-347000.0,,,,,1201441000.0,,,,,1009250000.0,,,,-70801000.0,-1375105000.0,,,,,,817242000.0,,37499611000.0,,581041000.0,,,,5050000.0,-146869000.0,,-267296000.0,,-60345000.0,,-5889244000.0,46528000.0,447136000.0,,34158000.0,,,31610367000.0,554283000.0,,,,298029000.0,5313120000.0,5674813000.0,,30066000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,1705943000.0,254865000.0,566587000.0,73877000.0,58094000.0,-1289914000.0,5580257000.0,,64720000.0,,,1076151000.0,6.43,1235872000.0,28420739000.0,428227000.0,6.68,,73877000.0,,-2085039000.0,,58094000.0,35967656000.0,,42040144000.0,2113889000.0,270144000.0,4713802000.0,-3427395000.0,0.0,,96256000.0,266251000.0,,307391000.0,,829742000.0,32839074000.0,1659669000.0,164718000.0,,42040144000.0,28420739000.0,452846000.0,8579710000.0,,1740928000.0,271500000.0,,254865000.0,562256000.0,320339000.0,1659669000.0,33401330000.0,1118635000.0,26184000.0,91918000.0,1118635000.0,,,38142000.0,38972000.0,1659669000.0,-1447006000.0,631250000.0,,266251000.0,,,19978000.0,,,32427941000.0,14274000.0,1799276000.0,320339000.0,,3140217000.0,32839074000.0,-1138782000.0,,6072488000.0,1659669000.0,161059552.0,38495025000.0,,829742000.0,1076151000.0,-7879000.0,543871000.0,8579710000.0,4089191000.0,-4695453000.0,,-374746000.0,,,1799276000.0,2035447000.0,829742000.0,1112391000.0,23349000.0,,92956000.0,452846000.0,,153202000.0,348291000.0,,1659669000.0,673948000.0,1659669000.0,35967656000.0,,-5225256000.0,-475745000.0,2058000.0,,0.0,307391000.0,-87568000.0,1454233000.0,,,14274000.0,,167287508.0,150265000.0,,1197837000.0,-274770000.0,,1080353000.0,,1018010000.0,,38972000.0,,928812000.0,-2014226000.0,452846000.0,,,,2058000.0,724312000.0,157021000.0,38495025000.0,,562256000.0,2265048000.0,,,829742000.0,206118000.0,-6067084000.0,-274877000.0,334865000.0,-116054000.0,2448754000.0,-6067084000.0,-4505000.0,452846000.0,673948000.0,50019000.0,,33401330000.0,32427941000.0,538294000.0,,,,318283000.0,5580257000.0,6072488000.0,-10567000.0,50276000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,298166000.0,555181000.0,89140000.0,58094000.0,-391646000.0,,,,,,,,,28890287000.0,425453000.0,,,,,,,,35687339000.0,154146803.0,42493720000.0,,265719000.0,,,,,85782000.0,265399000.0,,,,828251000.0,33243348000.0,,,,,,,,,,274449000.0,,,,319836000.0,,33845441000.0,,16312000.0,,1157996000.0,,,87192000.0,37034000.0,2452130000.0,-522902000.0,565113000.0,,265399000.0,,,,,,,,,,1.72,,,,,,,,,,,,-15944000.0,585681000.0,8592625000.0,,,,,,,1676811000.0,,,,21031000.0,,82668000.0,,,,,147194589.0,2152165000.0,712390000.0,2152165000.0,,,,-1084956000.0,1923000.0,,,303927000.0,,2024125000.0,,1.8,35995000.0,,,,,1120294000.0,,,,,1001508000.0,,,,212808000.0,-1129614000.0,,,,,,737968000.0,,38427265000.0,,602093000.0,,,,,427874000.0,,-313371000.0,,-33848000.0,,-6239584000.0,27237000.0,444006000.0,,39228000.0,,,32187681000.0,482445000.0,,,,301606000.0,5846544000.0,6806381000.0,,39772000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,269792000.0,521043000.0,100692000.0,58094000.0,-725957000.0,,,,,,,,,28545513000.0,422086000.0,,,,,,,,36408150000.0,149474890.0,42019387000.0,,254347000.0,,,,,85272000.0,254240000.0,,,,794238000.0,32741842000.0,,,,,,,,,,284865000.0,,,,331461000.0,,33295571000.0,,19997000.0,,1177121000.0,,,37247000.0,37120000.0,1858473000.0,-718873000.0,609938000.0,,254240000.0,,,,,,,,,,1.7,,,,,,,,,,,,-13322000.0,589154000.0,8669467000.0,,,,,,,1559175000.0,,,,25180000.0,,81886000.0,398262000.0,,,,145272520.0,1598502000.0,750536000.0,1598502000.0,,,,-1157387000.0,1923000.0,,305783000.0,283937000.0,,2452130000.0,,1.75,42585000.0,,,,,1130981000.0,,,,,996445000.0,,,,-484516000.0,-1333207000.0,,,,,,607250000.0,,39336031000.0,,553729000.0,,,,794740000.0,-596139000.0,,-195309000.0,,-66552000.0,,-6359040000.0,-62092000.0,398262000.0,,37615000.0,,,32976991000.0,528052000.0,,,,289494000.0,6095973000.0,5611237000.0,,37302000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,,290814000.0,497536000.0,114569000.0,58094000.0,-526350000.0,,,,,,,,,28387468000.0,415333000.0,,,,,,,,36543598000.0,147123818.0,42149536000.0,,264277000.0,,,,,63401000.0,263351000.0,,,,804467000.0,32660259000.0,,,,,,,,,,292082000.0,,,,338951000.0,,33225944000.0,,107768000.0,,1153990000.0,,,7149000.0,54995000.0,1408769000.0,-1073078000.0,634924000.0,,263351000.0,36286000.0,,,,,,,,,1.79,,,,,,,,,,,,-18164000.0,142582000.0,8869852000.0,,,,,,,1470459000.0,,,,27406000.0,,61064000.0,408254000.0,,,,145669773.0,1175969000.0,789939000.0,1175969000.0,,,,-1739645000.0,1923000.0,,,274871000.0,,1858473000.0,,1.81,52415000.0,,,,,1132460000.0,,,,,1008070000.0,,,,-93695000.0,-1243066000.0,,,,,,716716000.0,,39792074000.0,,565685000.0,,,,804467000.0,-450057000.0,,-88367000.0,,-53892000.0,,-6576230000.0,-17226000.0,408254000.0,,39089000.0,,,33215844000.0,573860000.0,,,,300655000.0,6359681000.0,5605938000.0,,40642000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,1801096000.0,262559000.0,551801000.0,40379000.0,58094000.0,-1464084000.0,6591674000.0,,4781000.0,,,1015632000.0,6.83,1150933000.0,29507587000.0,428516000.0,7.0,,40379000.0,,-3108037000.0,,58094000.0,38234597000.0,,43208915000.0,2120845000.0,233154000.0,4537093000.0,-4052610000.0,,,70771000.0,232642000.0,,294251000.0,,770949000.0,33771491000.0,1415035000.0,144079000.0,,43208915000.0,29507587000.0,421542000.0,8828048000.0,,1691388000.0,322678000.0,,262559000.0,556810000.0,331753000.0,1204018000.0,34328301000.0,1135398000.0,61426000.0,94703000.0,1135398000.0,,,25549000.0,30971000.0,1415035000.0,-1737757000.0,601557000.0,,232642000.0,,,,,,35081486000.0,-1824000.0,1383666000.0,331753000.0,,2840372000.0,33771491000.0,-834398000.0,,4974317000.0,1204018000.0,145162220.0,41932355000.0,,,1015632000.0,67269000.0,483679000.0,8828048000.0,4016395000.0,-4360520000.0,,-611828000.0,,,1383666000.0,2024125000.0,770949000.0,1174074000.0,21086000.0,,65069000.0,,,157137000.0,305226000.0,,1204018000.0,804598000.0,1204018000.0,38234597000.0,,-5948409000.0,-378532000.0,1866000.0,,,294251000.0,600410000.0,1408769000.0,,,-1824000.0,,148706266.0,205503000.0,,1153358000.0,-150864000.0,,1017497000.0,,1010372000.0,,30971000.0,,965813000.0,-2242522000.0,,,,,1866000.0,778438000.0,147588000.0,41932355000.0,,556810000.0,2125561000.0,,,,6494000.0,-6850869000.0,-237351000.0,290687000.0,3428000.0,2411532000.0,-6850869000.0,56862000.0,421542000.0,804598000.0,28147000.0,,34328301000.0,35081486000.0,536488000.0,,,,259178000.0,6591674000.0,4974317000.0,19839000.0,29872000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,,313589000.0,517570000.0,94174000.0,58094000.0,-349909000.0,,,,,,,,,30759154000.0,425849000.0,,,,,,,,38210394000.0,139618644.0,44716954000.0,,246897000.0,,,,,66873000.0,234186000.0,,,,781586000.0,35161616000.0,,,,,,,,,,334179000.0,,,,325447000.0,,35747173000.0,,59006000.0,,1128299000.0,,,16510000.0,20256000.0,2574231000.0,-783189000.0,644523000.0,,234186000.0,,,,,,,,,,1.68,,,,,,,,,,,,-55039000.0,312420000.0,8906178000.0,,,,,,,1323272000.0,,,,0.0,,63463000.0,,,,,138153456.0,2348132000.0,842101000.0,2348132000.0,,,,-537246000.0,1866000.0,,,271968000.0,,1415035000.0,,1.7,-37470000.0,,,,,1162093000.0,,,,,1041402000.0,,,,1197088000.0,-1095609000.0,,,,,,745700000.0,,42024649000.0,,585557000.0,,,,,1159599000.0,,-140978000.0,,21657000.0,,-6864996000.0,-22319000.0,405940000.0,,36579000.0,,,35159653000.0,581060000.0,,,,281374000.0,6825312000.0,6506560000.0,,37769000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,254834000.0,484337000.0,60302000.0,58094000.0,-192250000.0,,,,,,,,,29019666000.0,419093000.0,,,,,,,,38245593000.0,137072268.0,43067924000.0,,334394000.0,,,,,64543000.0,331460000.0,,,,774312000.0,33489134000.0,,,,,,,,,,332441000.0,,,,311867000.0,,33989749000.0,,87601000.0,,1138200000.0,,,60338000.0,57220000.0,970285000.0,-546068000.0,701826000.0,,331460000.0,,,,,,,,,,2.42,,,,,,,,,,,,33964000.0,420726000.0,9013009000.0,,,,,,,1218095000.0,,,,0.0,,62146000.0,,,,,135917192.0,782884000.0,892173000.0,782884000.0,,,,-4081726000.0,1810000.0,,,245781000.0,,2574231000.0,,2.44,-95900000.0,,,,,1186163000.0,,,,,1133670000.0,,,,-1832422000.0,-966794000.0,,,,,,774544000.0,,42462117000.0,,500615000.0,,,,,-1603946000.0,,-179080000.0,,22860000.0,,-7132213000.0,-83661000.0,402007000.0,,49677000.0,,,35329904000.0,639680000.0,,,,382136000.0,7157186000.0,4822331000.0,,50286000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,,242002000.0,459393000.0,54863000.0,58094000.0,-532532000.0,,,,,,,,,29283522000.0,415313000.0,,,,,,,,38197903000.0,134175597.0,43549014000.0,,271991000.0,,,,,64712000.0,270290000.0,,,,762261000.0,33833603000.0,,,,,,,,,,312311000.0,,,,316235000.0,,34309023000.0,,149274000.0,,1162488000.0,,,9351000.0,6431000.0,1196613000.0,-910928000.0,679791000.0,,270290000.0,,,,,,,,,,2.01,,,,,,,,,,,,5651000.0,438723000.0,9174916000.0,,,,,,,1171947000.0,,,,0.0,,62367000.0,,,,,133182744.0,1036919000.0,935812000.0,1036919000.0,,,,-904429000.0,1810000.0,,,233418000.0,,970285000.0,,2.03,-108139000.0,,,,,1139184000.0,,,,,1054125000.0,,,,321660000.0,-1349651000.0,,,,,,817119000.0,,42546281000.0,,475420000.0,,,,,227851000.0,,-105551000.0,,18294000.0,,-7242465000.0,46942000.0,403137000.0,,42445000.0,,,35303816000.0,617424000.0,,,,326501000.0,7424094000.0,5351111000.0,,43653000.0,,,,,,,,,,,,,,,,,,,
