date,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyCurrentAssets,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyDepreciationAndAmortization,annualTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsPayable,annualOtherCurrentAssets,quarterlyOtherNonCashItems,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedEPS,annualEndCashPosition,quarterlyCurrentLiabilities,trailingCostOfRevenue,trailingTaxProvision,trailingNetIncome,trailingPretaxIncome,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentLiabilities,annualCashAndCashEquivalents,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualNetIncome,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,trailingOperatingIncome,annualInvestmentsAndAdvances,quarterlyTotalAssets,annualDilutedAverageShares,quarterlyTotalNonCurrentAssets,annualCurrentDebt,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualOtherNonCashItems,annualLongTermDebt,annualBasicAverageShares,annualCurrentAssets,annualDepreciationAndAmortization,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualStockholdersEquity,quarterlyInvestingCashFlow,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInventory,annualTotalAssets,annualTaxProvision,quarterlyAccountsReceivable,quarterlyNetOtherInvestingChanges,annualNetIncomeCommonStockholders,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualCurrentLiabilities,annualRetainedEarnings,annualCurrentAccruedExpenses,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyOperatingExpense,quarterlyCashDividendsPaid,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,annualTotalNonCurrentAssets,annualNetPPE,annualRepaymentOfDebt,annualOperatingCashFlow,annualGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,annualEbitda,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyPretaxIncome,annualChangeInInventory,quarterlyBasicEPS,quarterlyCurrentDebt,annualGrossPPE,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyInterestExpense,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,annualIncomeTaxPayable,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualDilutedEPS,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalExpenditure,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyTotalRevenue,quarterlyIncomeTaxPayable,trailingOperatingExpense,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyDilutedAverageShares,quarterlyTaxProvision,annualInventory,annualGoodwill,quarterlyNetPPE,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualBasicEPS,annualOtherCurrentLiabilities,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,trailingResearchAndDevelopment,annualStockBasedCompensation,annualInterestExpense,trailingBeginningCashPosition,trailingBasicAverageShares,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,trailingCommonStockIssuance,annualChangesInAccountReceivables,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingStockBasedCompensation,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,trailingInterestExpense,quarterlyChangeInInventory,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDeferredIncomeTax,quarterlyCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares,trailingFreeCashFlow
1993-12-31,,883400000.0,3697100000.0,19800000.0,4500900000.0,,5054800000.0,,,2126800000.0,,329600000.0,1104400000.0,779300000.0,,1950800000.0,-129100000.0,,652600000.0,2126800000.0,,0.0,2928000000.0,,,,,-442700000.0,-126200000.0,1164100000.0,539600000.0,315900000.0,491100000.0,1560700000.0,480200000.0,701900000.0,-523600000.0,-708400000.0,,,9623600000.0,1200500000.0,5926500000.0,524800000.0,1623600000.0,889300000.0,487700000.0,5054800000.0,,-523600000.0,-523600000.0,487700000.0,3840800000.0,988200000.0,835200000.0,1200500000.0,3697100000.0,398300000.0,-25800000.0,1104400000.0,4568800000.0,-400600000.0,-11900000.0,0.0,1103000000.0,9623600000.0,210800000.0,,-41600000.0,480200000.0,,,2928000000.0,4500900000.0,,127500000.0,835200000.0,,,177200000.0,,2349100000.0,-177100000.0,1238600000.0,539600000.0,,1238600000.0,49300000.0,,,5926500000.0,4200200000.0,,1516900000.0,4891700000.0,539600000.0,4568800000.0,539600000.0,1050900000.0,0.0,,-737400000.0,-192300000.0,,524800000.0,6566500000.0,-2366300000.0,-212400000.0,,,1164100000.0,432400000.0,0.0,,-2366300000.0,,4239100000.0,127500000.0,6566500000.0,,290700000.0,,-866700000.0,528300000.0,-231600000.0,-17600000.0,0.4,-218600000.0,-633500000.0,,,,-725500000.0,2073600000.0,1800800000.0,,,329600000.0,-285000000.0,159300000.0,,-213800000.0,1103000000.0,,4200200000.0,-523100000.0,0.0,0.4,2073600000.0,-725500000.0,107200000.0,,-96500000.0,,-1001700000.0,6452400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-31,,,3840600000.0,,4834800000.0,,,,,,,,,77800000.0,,374100000.0,,,,2146500000.0,0.29,,2721600000.0,,,,,-439500000.0,,1146200000.0,,56200000.0,,,,,330700000.0,,,,9809000000.0,,5968400000.0,,1119100000.0,,1358000000.0,4868100000.0,1157652000.0,330700000.0,330700000.0,,,,,,,,,1137500000.0,,-196500000.0,-35100000.0,604900000.0,1095200000.0,,,,-34000000.0,,,,,,,145600000.0,854700000.0,,,517900000.0,,601300000.0,-181000000.0,404900000.0,,,,,,,,,,,,604900000.0,4940900000.0,604900000.0,,539600000.0,,482700000.0,,0.29,772000000.0,,-2465500000.0,-111900000.0,,,,,0.0,,,,,,6671000000.0,,388900000.0,,,168100000.0,,-13900000.0,,81200000.0,,,,227200000.0,517800000.0,1728600000.0,1637000000.0,,,221000000.0,60400000.0,-356800000.0,1157652000.0,152000000.0,,,4205500000.0,,,,,517800000.0,,,65300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-06-30,,,3999200000.0,,5000800000.0,,,,,,,,,30500000.0,,428300000.0,,,,2480400000.0,0.3,,2547800000.0,,,,,-361500000.0,,1127900000.0,,180000000.0,,,,,346600000.0,,,,10177500000.0,,6178300000.0,,1154000000.0,,1491100000.0,5028200000.0,1157036000.0,346600000.0,346600000.0,,,,,,,,,1165700000.0,,-257500000.0,30900000.0,706800000.0,1131300000.0,,,,-13600000.0,,,,,,,179200000.0,1173300000.0,,,524500000.0,,678900000.0,-180700000.0,398100000.0,,,,,,,,,,,,706800000.0,5149300000.0,706800000.0,,604900000.0,,506000000.0,,0.3,676300000.0,,-2553300000.0,-139200000.0,,,,,0.0,,,,,,6842400000.0,,256800000.0,,,319200000.0,,-15300000.0,,27400000.0,,,,250600000.0,475100000.0,1662800000.0,1678500000.0,,,208700000.0,33200000.0,-48900000.0,1168396000.0,159400000.0,,,4289100000.0,,,,,475100000.0,,,101900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-09-30,,,4176700000.0,,5144300000.0,,,,,,,,,109400000.0,,455200000.0,,,,2470200000.0,0.28,,2722800000.0,,,,,-191800000.0,,1131600000.0,,405000000.0,,,,,318700000.0,,,,10507700000.0,,6331000000.0,,1239300000.0,,1637900000.0,5193000000.0,1156280000.0,318700000.0,318700000.0,,,,,,,,,1045100000.0,,-89300000.0,-58200000.0,999600000.0,1041900000.0,,,,-17700000.0,,,,,,,164200000.0,1174400000.0,,,578100000.0,,715800000.0,-180600000.0,400500000.0,,,,,,,,,,,,999600000.0,5314700000.0,999600000.0,,706800000.0,,465300000.0,,0.28,738500000.0,,-2587700000.0,-97300000.0,,,,,0.0,,,,,,6880300000.0,,292400000.0,,,502300000.0,,-12800000.0,,-127000000.0,,,,260600000.0,523500000.0,1776700000.0,1817400000.0,,,207600000.0,34100000.0,-4500000.0,1167168000.0,146600000.0,,,4292600000.0,,,,,523500000.0,,,292800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-31,,955800000.0,3962300000.0,50500000.0,5062100000.0,,9151800000.0,,838700000.0,3482300000.0,,878200000.0,621900000.0,-154600000.0,,140700000.0,-421300000.0,,1794900000.0,3482300000.0,,536900000.0,5669500000.0,,,,,-157700000.0,-72900000.0,1167600000.0,536900000.0,314600000.0,1185100000.0,1247500000.0,1286100000.0,1698600000.0,290100000.0,-723100000.0,,,14507400000.0,1167968000.0,10545100000.0,2724400000.0,951700000.0,1387000000.0,1722100000.0,9151800000.0,,290100000.0,189100000.0,1722100000.0,1398300000.0,63100000.0,2125800000.0,1156044944.0,3962300000.0,432200000.0,-111000000.0,621900000.0,5355600000.0,-3861700000.0,-33900000.0,536900000.0,968900000.0,14507400000.0,513500000.0,,-7600000.0,1286100000.0,,,5669500000.0,5062100000.0,,188900000.0,2125800000.0,,,-373000000.0,,673200000.0,-180800000.0,4411500000.0,536900000.0,,4411500000.0,-96300000.0,,,10545100000.0,4411500000.0,,1532300000.0,4464100000.0,536900000.0,5355600000.0,536900000.0,2227100000.0,999600000.0,,244600000.0,107100000.0,,2724400000.0,7026400000.0,-2614900000.0,-228100000.0,,,1167600000.0,539600000.0,192500000.0,,-2614900000.0,,2669200000.0,188900000.0,7026400000.0,,448900000.0,,-4405000000.0,542700000.0,172200000.0,-69000000.0,1.1125,2855700000.0,-576500000.0,,,100300000.0,278500000.0,2066900000.0,578700000.0,,,878200000.0,44500000.0,-11100000.0,,55500000.0,968900000.0,,4411500000.0,2837300000.0,192500000.0,1.1125,2066900000.0,278500000.0,-2700000.0,,-462700000.0,,-1150500000.0,5711600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-31,,,4433600000.0,,5467000000.0,140100000.0,,,,,,,,-21900000.0,,407200000.0,,,,2996500000.0,0.35,,6129000000.0,,,,,-57000000.0,,1139100000.0,,186900000.0,,,,,393200000.0,,,,14960700000.0,,10527100000.0,,1344900000.0,,1730900000.0,9125500000.0,1156248000.0,393200000.0,374800000.0,,,,,,,,,628900000.0,,-55800000.0,33200000.0,978800000.0,901100000.0,,,,-3400000.0,,,,,,,218700000.0,1638700000.0,,,372400000.0,,784000000.0,-186600000.0,4379100000.0,,,,,,,,,,,,978800000.0,5835200000.0,978800000.0,,536900000.0,,527900000.0,,0.35,3620000000.0,,-2684800000.0,-96900000.0,66200000.0,,,,0.0,,,,,,7101900000.0,,129900000.0,,,283800000.0,,-22400000.0,,188000000.0,,,,236700000.0,560900000.0,1725300000.0,1717300000.0,,,783700000.0,60900000.0,-288500000.0,1174132000.0,153100000.0,,,4417100000.0,,,,,701000000.0,,,441900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-30,,,4410300000.0,,5614300000.0,139200000.0,,,,,,,,-83400000.0,,436300000.0,,,,3470200000.0,0.29,,5653200000.0,,,,,-146300000.0,,1141700000.0,,314200000.0,,,,,327100000.0,,,,15097200000.0,,10686900000.0,,1294600000.0,,1866700000.0,9123400000.0,1157136000.0,327100000.0,310000000.0,,,,,,,,,660800000.0,,-220900000.0,50300000.0,989700000.0,903400000.0,,,,-5500000.0,,,,,,,226400000.0,2102100000.0,,,320200000.0,,836000000.0,-186800000.0,4352600000.0,,,,,,,,,,,,989700000.0,5973800000.0,989700000.0,,978800000.0,,436600000.0,,0.29,3169200000.0,,-2753700000.0,-148800000.0,72300000.0,,,,0.0,,,,,,7221300000.0,,99700000.0,,,463000000.0,,-42600000.0,,-245800000.0,,,,260500000.0,458600000.0,1609900000.0,1614800000.0,,,874100000.0,44200000.0,35900000.0,1174676000.0,126600000.0,,,4467600000.0,,,,,597800000.0,,,10900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-30,,,4111000000.0,,6670200000.0,140500000.0,,,,,,,,41900000.0,,444100000.0,,,,3449700000.0,1.08,,5315300000.0,,,,,-24800000.0,,1056700000.0,,163800000.0,,,,,1228000000.0,,,,14251100000.0,,10140100000.0,,1352700000.0,,1948800000.0,8765000000.0,1146148000.0,1228000000.0,310500000.0,,,,,,,,,521500000.0,,-18500000.0,5400000.0,976200000.0,834000000.0,,,,7200000.0,,,,,,,275200000.0,2117800000.0,,,279200000.0,,845200000.0,-186500000.0,4027100000.0,,,,,,,,,,,,976200000.0,5486100000.0,976200000.0,,989700000.0,,437300000.0,,1.08,2581200000.0,,-2591600000.0,-147400000.0,75600000.0,,,,0.0,,,,,,6755800000.0,,98100000.0,,,311200000.0,,15100000.0,,-283600000.0,,,,260600000.0,507500000.0,1958000000.0,1631900000.0,,,776100000.0,31200000.0,-220400000.0,1167140000.0,126800000.0,,,4164200000.0,,,,,648000000.0,,,-13500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-31,,1273300000.0,4138600000.0,54700000.0,6484300000.0,133900000.0,8979900000.0,,1042300000.0,4012900000.0,,1018000000.0,491100000.0,53600000.0,,566400000.0,-232700000.0,,1981800000.0,4012900000.0,,999500000.0,4967000000.0,,,,,-144800000.0,-54100000.0,1124500000.0,999500000.0,608400000.0,1306600000.0,1332000000.0,2290900000.0,1765600000.0,342600000.0,-747200000.0,,,14412500000.0,1176944000.0,10273900000.0,1908800000.0,1439600000.0,430800000.0,1929400000.0,8979900000.0,,342600000.0,311300000.0,1929400000.0,1854000000.0,-9800000.0,2592900000.0,1136923077.0,4138600000.0,553700000.0,-156000000.0,491100000.0,5432600000.0,-267600000.0,-18900000.0,999500000.0,839600000.0,14412500000.0,459000000.0,,-52400000.0,2290900000.0,,,4967000000.0,6484300000.0,,295500000.0,2592900000.0,,,360200000.0,,984800000.0,-187300000.0,4105200000.0,999500000.0,,4105200000.0,70100000.0,,,10273900000.0,4239300000.0,,1824600000.0,5431800000.0,999500000.0,5432600000.0,999500000.0,2535500000.0,976200000.0,,363800000.0,-22100000.0,,1908800000.0,6828300000.0,-2589000000.0,-158200000.0,72100000.0,,1124500000.0,536900000.0,0.0,,-2589000000.0,,3450000000.0,295500000.0,6828300000.0,,103100000.0,,-562800000.0,766600000.0,144000000.0,-106100000.0,2.015,-472300000.0,-551300000.0,,,284500000.0,454800000.0,2040200000.0,1799800000.0,,,1018000000.0,7700000.0,240300000.0,,52500000.0,839600000.0,,4239300000.0,-813700000.0,0.0,2.015,2040200000.0,588700000.0,462600000.0,,23300000.0,,-372900000.0,6763800000.0,,,286300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-31,,,3847500000.0,,6881600000.0,132700000.0,,,,,,,,-62700000.0,,460000000.0,,,,3878300000.0,0.35,,4436500000.0,,,,,-75700000.0,,992700000.0,,119900000.0,,,,,389200000.0,,,,14160400000.0,,10312900000.0,,1398000000.0,,1984600000.0,8314800000.0,1092628000.0,389200000.0,389200000.0,,,,,,,,,355500000.0,,-216900000.0,64400000.0,898400000.0,843700000.0,,,,-9600000.0,,,,,,,309400000.0,2576200000.0,,,385300000.0,,868700000.0,-187600000.0,4114200000.0,,,,,,,,,,,,898400000.0,5845600000.0,898400000.0,,999500000.0,,523800000.0,,0.36,2027600000.0,,-2623300000.0,-101100000.0,69900000.0,,,,0.0,,,,,,6837400000.0,,55500000.0,,,221000000.0,,-7800000.0,,-86200000.0,,,,276000000.0,529300000.0,1593500000.0,1783300000.0,,,815400000.0,157200000.0,-395400000.0,1124714000.0,134600000.0,,,4214100000.0,,,,,662000000.0,,,-101100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-30,,,4058900000.0,,7014200000.0,136200000.0,,,,,,,,-108400000.0,,479000000.0,,,,3847900000.0,0.31,,4517200000.0,,,,,-46000000.0,,954700000.0,,454900000.0,,,,,344000000.0,,,,14258800000.0,,10199900000.0,,1329400000.0,,1874600000.0,8365100000.0,1094554000.0,345700000.0,345700000.0,,,,,,,,,381600000.0,,1900000.0,100000000.0,1125000000.0,870400000.0,,,,-10200000.0,,,,,,,306300000.0,2586900000.0,,,368900000.0,,888600000.0,-187500000.0,4084600000.0,,,,,,,,,,,,1125000000.0,5893700000.0,1125000000.0,,898400000.0,,465300000.0,,0.31,1951200000.0,,-2645700000.0,-131700000.0,75500000.0,,,,0.0,,,,,,6886400000.0,,192900000.0,,,586600000.0,,-61900000.0,,-338900000.0,,,,273400000.0,440800000.0,1720100000.0,1698300000.0,,,845900000.0,-5900000.0,219000000.0,1122626000.0,119600000.0,,,4240700000.0,,,,,577000000.0,,,226600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-30,,,3860800000.0,,7231900000.0,135900000.0,,,,,,,,15500000.0,,473100000.0,,,,3832000000.0,0.37,,4194100000.0,,,,,-70500000.0,,917400000.0,,352300000.0,,,,,414700000.0,,,,14052800000.0,,10192000000.0,,1436900000.0,,1867100000.0,8026100000.0,1092932000.0,415600000.0,415600000.0,,,,,,,,,453100000.0,,-133400000.0,96300000.0,738100000.0,878300000.0,,,,-12300000.0,,,,,,,332300000.0,2582300000.0,,,367000000.0,,899700000.0,-187200000.0,4039100000.0,,,,,,,,,,,,738100000.0,6026700000.0,738100000.0,,1125000000.0,,559400000.0,,0.38,1499400000.0,,-2722100000.0,-128100000.0,74100000.0,,,,0.0,,,,,,7007900000.0,,81700000.0,,,480400000.0,,-102100000.0,,-739500000.0,,,,290700000.0,537200000.0,1987200000.0,1803900000.0,,,707500000.0,-3400000.0,-83200000.0,1118540000.0,143800000.0,,,4285800000.0,,,,,673100000.0,,,-386900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-31,,1547500000.0,3891300000.0,218400000.0,7207300000.0,138700000.0,8207100000.0,,1189500000.0,3984900000.0,,829300000.0,459100000.0,57800000.0,,579800000.0,-185100000.0,,2046800000.0,3984900000.0,,813700000.0,4222200000.0,,,,,-102100000.0,-40800000.0,1092400000.0,813700000.0,620400000.0,1523500000.0,1574900000.0,1523500000.0,2031300000.0,372000000.0,-753200000.0,,,14307200000.0,1123426000.0,10415900000.0,1212900000.0,1607400000.0,396900000.0,2080700000.0,8207100000.0,,373000000.0,373000000.0,2080700000.0,1991900000.0,-97800000.0,2516500000.0,1093453237.0,3891300000.0,543500000.0,-314500000.0,459100000.0,6100100000.0,-119600000.0,12600000.0,813700000.0,881400000.0,14307200000.0,507800000.0,,-8700000.0,1519900000.0,,,4222200000.0,7207300000.0,,376000000.0,2516500000.0,,,453700000.0,,1067900000.0,-190900000.0,4028200000.0,813700000.0,,4028200000.0,273300000.0,,,10415900000.0,4307000000.0,,1991400000.0,5771700000.0,813700000.0,6100100000.0,813700000.0,2590300000.0,738100000.0,,482800000.0,-42200000.0,,1212900000.0,7096400000.0,-2789400000.0,-83000000.0,69300000.0,,1092400000.0,999500000.0,0.0,,-2789400000.0,,3724900000.0,376000000.0,7096400000.0,,66800000.0,,-468000000.0,703400000.0,207300000.0,-142700000.0,1.39,-496500000.0,-443900000.0,,,349400000.0,539500000.0,2180000000.0,2061100000.0,,,829300000.0,59400000.0,74500000.0,,109800000.0,881400000.0,,4307000000.0,-1661100000.0,0.0,1.39,2180000000.0,678200000.0,-185800000.0,,75600000.0,,-294300000.0,7346600000.0,,,288800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-31,,,4275700000.0,,7629300000.0,139000000.0,,,,,,,,7300000.0,,471700000.0,,,,3882400000.0,0.38,,4061700000.0,,,,,-60200000.0,,997400000.0,,245000000.0,,,,,432000000.0,,,,14513600000.0,,10237900000.0,,1550700000.0,,2048600000.0,7944100000.0,1100600000.0,432600000.0,432600000.0,,,,,,,,,562500000.0,,2200000.0,-1400000.0,1042100000.0,876300000.0,,,,-16100000.0,,,,,,,375400000.0,2509600000.0,,,402300000.0,,911900000.0,-197900000.0,3995000000.0,,,,,,,,,,,,1042100000.0,6569500000.0,1042100000.0,,813700000.0,,576800000.0,,0.39,1333600000.0,,-2808200000.0,-58700000.0,60600000.0,,,,0.0,,,,,,7002500000.0,,137400000.0,,,303700000.0,,,,-22400000.0,,53000000.0,,301200000.0,638800000.0,2033300000.0,1953000000.0,,,694800000.0,-153400000.0,-121800000.0,1125500000.0,144200000.0,,,4194300000.0,,,,,777800000.0,,,228400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-30,,,4992100000.0,,5633600000.0,136000000.0,,,,,,,,-40900000.0,,572700000.0,,,,3919100000.0,-1.57,,3699900000.0,,,,,-64600000.0,,1015700000.0,,566100000.0,,,,,-1732700000.0,,,,12288900000.0,,7296800000.0,,1575900000.0,,1583000000.0,7619000000.0,1102500000.0,-1732100000.0,-1732100000.0,,,,,,,,,527900000.0,,1099400000.0,-1766900000.0,1853000000.0,945800000.0,,,,-2400000.0,,,,,,,401600000.0,2501800000.0,,,412800000.0,,1035400000.0,-198900000.0,1557300000.0,,,,,,,,,,,,1853000000.0,4669900000.0,1853000000.0,,1042100000.0,,-1288900000.0,,-1.57,578000000.0,,-2883400000.0,-77300000.0,62500000.0,,,,0.0,,,,,,7039900000.0,,44000000.0,,,643400000.0,,,,-913500000.0,,44500000.0,,326700000.0,540500000.0,2306500000.0,1988700000.0,,,815400000.0,164900000.0,-18500000.0,1102500000.0,443200000.0,,,4156500000.0,,,,,676500000.0,,,810900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,,,4609100000.0,,5302400000.0,124800000.0,,,,,,,,-9300000.0,,587200000.0,,,,3781300000.0,0.4,,3647000000.0,,,,,-126800000.0,,1049900000.0,,416600000.0,,,,,456200000.0,,,,11819200000.0,,7210100000.0,,1697100000.0,,1570800000.0,7428300000.0,1101800000.0,456900000.0,456900000.0,,,,,,,,,454600000.0,,-24900000.0,29900000.0,1504100000.0,914700000.0,,,,-5900000.0,,,,,,,387600000.0,2343800000.0,,,463000000.0,,1057400000.0,-198000000.0,1544100000.0,,,,,,,,,,,,1504100000.0,4390900000.0,1504100000.0,,1853000000.0,,612300000.0,,0.41,423400000.0,,-2928100000.0,-77700000.0,57300000.0,,,,0.0,,,,,,7023300000.0,,174700000.0,,,494300000.0,,,,-781300000.0,,,,345400000.0,639700000.0,2494100000.0,2160100000.0,,,729500000.0,-56000000.0,-14200000.0,1129900000.0,155400000.0,,,4095200000.0,,,,,764500000.0,,,-348900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-31,,2034100000.0,5320700000.0,365400000.0,4483100000.0,110000000.0,7771800000.0,,1382000000.0,3580200000.0,,985500000.0,589300000.0,5100000.0,,682800000.0,480400000.0,,2458300000.0,3580200000.0,,1947500000.0,4191600000.0,,,,,-136900000.0,-34200000.0,1038600000.0,1947500000.0,806400000.0,-385100000.0,1853100000.0,-385100000.0,510200000.0,456900000.0,-818000000.0,,,12577400000.0,1107714286.0,7256700000.0,227600000.0,1840800000.0,365700000.0,1604500000.0,7771800000.0,,457500000.0,457500000.0,1604500000.0,2314400000.0,-37800000.0,2326100000.0,1107714286.0,5320700000.0,509800000.0,-351300000.0,589300000.0,4645600000.0,-267000000.0,24400000.0,1947500000.0,900700000.0,12577400000.0,895300000.0,1883200000.0,-9800000.0,-387700000.0,,,4191600000.0,4483100000.0,,215500000.0,2326100000.0,1883200000.0,,575000000.0,,1201500000.0,-223200000.0,1550500000.0,1947500000.0,,1550500000.0,-1714000000.0,,,7256700000.0,4101700000.0,,2400400000.0,6664500000.0,1947500000.0,4645600000.0,1947500000.0,2968100000.0,1504100000.0,,610000000.0,-65800000.0,,227600000.0,7034900000.0,-2933200000.0,-152600000.0,53700000.0,,1038600000.0,813700000.0,0.0,,-2933200000.0,,4206200000.0,215500000.0,7034900000.0,,9600000.0,,809700000.0,959000000.0,-293000000.0,-171800000.0,-0.35,-237400000.0,-366300000.0,,,408700000.0,639300000.0,2978500000.0,2415800000.0,,,985500000.0,-248500000.0,634900000.0,,152500000.0,900700000.0,,4101700000.0,-1954600000.0,0.0,-0.35,2978500000.0,749300000.0,1133800000.0,,443400000.0,,-388500000.0,8517600000.0,,,234100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-03-31,,,4779000000.0,,4551800000.0,119200000.0,,,,,,,,-13500000.0,,566000000.0,,,,3562900000.0,0.46,,3530500000.0,,,,,-7900000.0,,892100000.0,,-20400000.0,,,,,520500000.0,,,,12046800000.0,,7267800000.0,,1786200000.0,,1705100000.0,7093400000.0,1101100000.0,521100000.0,528300000.0,,,,,,,,,702800000.0,,-48500000.0,16700000.0,1264700000.0,977800000.0,,,,-7400000.0,,,,,,,333600000.0,2337200000.0,,,482900000.0,,1049900000.0,-220700000.0,1520900000.0,,,,,,,,,,,,1264700000.0,4793400000.0,1264700000.0,,1947500000.0,,704400000.0,,0.47,220000000.0,,-2973100000.0,-77700000.0,48600000.0,,,,0.0,,,,,,7014900000.0,,19900000.0,,,57300000.0,,-461900000.0,,-679500000.0,,,,364700000.0,736300000.0,2469100000.0,2269100000.0,,,841400000.0,108400000.0,-677900000.0,1130600000.0,176100000.0,,,4041800000.0,,,,,855500000.0,,,-682800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
