,timestamp,quarterlyCommonStockIssuance,trailingDepreciationAndAmortization,quarterlyInterestExpense,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,annualBasicAverageShares,annualChangeInInventory,annualCurrentLiabilities,trailingChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualDepreciationAndAmortization,annualSaleOfInvestment,annualStockBasedCompensation,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,trailingOtherNonCashItems,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,annualCapitalStock,quarterlyInventory,annualPurchaseOfBusiness,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,annualOperatingCashFlow,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,trailingPretaxIncome,quarterlyDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,annualInventory,trailingCashDividendsPaid,trailingNetIncome,quarterlyPurchaseOfBusiness,annualNetPPE,quarterlyPretaxIncome,quarterlyNetPPE,annualEbitda,annualBasicEPS,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyOtherShortTermInvestments,annualGrossPPE,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualOtherCurrentLiabilities,annualDilutedAverageShares,trailingChangesInAccountReceivables,quarterlyOtherIntangibleAssets,annualGoodwill,quarterlyTotalAssets,annualInterestExpense,quarterlyTotalNonCurrentAssets,annualRepaymentOfDebt,annualGainsLossesNotAffectingRetainedEarnings,quarterlyBasicEPS,trailingChangeInWorkingCapital,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,trailingCapitalExpenditure,annualTotalRevenue,quarterlyCashAndCashEquivalents,trailingGrossProfit,annualPurchaseOfInvestment,annualCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,annualAccountsPayable,trailingInvestingCashFlow,trailingDeferredIncomeTax,annualInvestingCashFlow,annualPretaxIncome,quarterlySaleOfInvestment,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,annualCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,trailingInterestExpense,annualEndCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,annualOperatingIncome,quarterlyCapitalStock,trailingRepaymentOfDebt,annualDilutedEPS,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingPurchaseOfInvestment,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,quarterlyStockBasedCompensation,annualNetOtherFinancingCharges,quarterlyEbitda,annualCurrentAccruedExpenses,quarterlyPurchaseOfInvestment,trailingTaxProvision,trailingNetOtherFinancingCharges,quarterlyOperatingIncome,trailingEndCashPosition,quarterlyTotalRevenue,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,annualCurrentDeferredRevenue,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyBasicAverageShares,trailingResearchAndDevelopment,annualCostOfRevenue,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,annualOtherNonCurrentAssets,trailingCostOfRevenue,annualChangesInAccountReceivables,annualChangeInWorkingCapital,quarterlyRetainedEarnings,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingOperatingExpense,trailingNetIncomeContinuousOperations,trailingNetIncomeCommonStockholders,quarterlyAccountsReceivable,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,annualNetIncome,annualFreeCashFlow,annualCommonStockIssuance,annualCashDividendsPaid,quarterlyOperatingExpense,quarterlyLongTermDebt,quarterlyChangeInInventory,annualBeginningCashPosition,annualAccountsReceivable,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,quarterlyOtherNonCurrentLiabilities,annualTotalNonCurrentAssets,quarterlyNetIncome,quarterlyDilutedEPS,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,annualTaxProvision,quarterlyOtherCurrentAssets,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,annualSellingGeneralAndAdministration,annualStockholdersEquity,annualLongTermDebt,annualOtherNonCashItems,annualOtherCurrentAssets,trailingBasicAverageShares,trailingOtherIncomeExpense,trailingCommonStockIssuance,trailingPurchaseOfBusiness,trailingBasicEPS,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualIncomeTaxPayable,trailingDilutedAverageShares
29,1138665600,22768000.0,,59000.0,-23445000.0,-27232000.0,,508815592.0,60726000.0,438659000.0,,,,97977000.0,397686000.0,,-282249000.0,27477000.0,,8260000.0,0.0,180000.0,254792000.0,,-2110000.0,,,446408000.0,225383000.0,187448000.0,910795000.0,950174000.0,160738000.0,,,8260000.0,18676000.0,254792000.0,,,,178152000.0,116728000.0,178152000.0,438074000.0,0.59363,0.0,92435000.0,-9684000.0,,398418000.0,460401000.0,343244000.0,,0.0,548578711.0,,160738000.0,,1915299000.0,72000.0,366367000.0,,-3633000.0,,,10624000.0,201938000.0,,2375687000.0,551756000.0,,-338058000.0,-79600000.0,950174000.0,,179395000.0,,,-41787000.0,360221000.0,180400000.0,23788000.0,,-61377000.0,179395000.0,,551756000.0,-3633000.0,,340097000.0,180000.0,,0.550275,-14660000.0,364308000.0,,551756000.0,302586000.0,,0.0,136130000.0,259264000.0,-155527000.0,,,112342000.0,,633614000.0,98052000.0,,254940000.0,457543000.0,,-10703000.0,,551756000.0,,,570698000.0,,,,1464892000.0,352099000.0,18884000.0,,,-50000000.0,460401000.0,,438659000.0,1548932000.0,,398418000.0,,-10622000.0,,457543000.0,-282249000.0,,,78813000.0,27477000.0,,,20133000.0,875100000.0,-188509000.0,1548932000.0,,,,318186000.0,875100000.0,1457756000.0,378674000.0,302586000.0,259264000.0,,0.0,302586000.0,366808000.0,127988000.0,,142598000.0,,30055000.0,208512000.0,318186000.0,,,10624000.0,366367000.0,98052000.0,,50163000.0,98052000.0,,57635000.0,0.0,1915299000.0,18884000.0,,204441000.0,1457756000.0,,,0.0,,,,,,,,,
30,1146355200,86655000.0,,1000.0,-20667000.0,43125000.0,,,,,,,,,,,-282249000.0,31028000.0,,8260000.0,6470000.0,,346366000.0,,-244000.0,,,,50396000.0,-63993000.0,,,,,585555000.0,,18572000.0,,,,,,109248000.0,180206000.0,,,0.0,122404000.0,,,467290000.0,,,,,,,22989000.0,,2161453000.0,,438826000.0,,,0.173333,,,29729000.0,,,487763000.0,,,,955053000.0,,,,,,,22523000.0,24031000.0,,,298147000.0,,,-2451000.0,,,371000.0,,,,551756000.0,,,,,,124716000.0,,-92344000.0,,,100685000.0,,681807000.0,90676000.0,,288757000.0,552802000.0,,-157514000.0,,487763000.0,,,,,521905500.0,,,,,,,-50000000.0,462455000.0,,534386000.0,1722627000.0,,,,,,,,,,-81747000.0,,,,,965776000.0,,,,,,391270000.0,,1608651000.0,393050000.0,,229434000.0,204603000.0,0.0,,,,,188072000.0,,-87958000.0,,,6805000.0,,10156000.0,,90676000.0,0.153333,65668000.0,90676000.0,,,0.0,,18416000.0,,,,,,,,,,,,,,,
31,1154304000,15775000.0,,6000.0,-20111000.0,-101311000.0,,,,,,,,,,,-282249000.0,37527000.0,,,7892000.0,,378661000.0,,-106000.0,,,,17002000.0,-99340000.0,,,,,578383500.0,,17769000.0,,,,,,104522000.0,177144000.0,,,0.0,127257000.0,,,462744000.0,,,,,,,29428000.0,,2183829000.0,,457540000.0,,,0.166667,,,-3109000.0,,,388423000.0,,,,851167000.0,,,,,,,71770000.0,24208000.0,,,230916000.0,,,-2374000.0,,,373000.0,,,,487763000.0,,,,,,120024000.0,,-66690000.0,,,95816000.0,,687519000.0,86753000.0,,292128000.0,529281000.0,,-15031000.0,,388423000.0,,,,,525366000.0,,,,,,,-124978000.0,459393000.0,,505044000.0,1726289000.0,,,,,,,,,,-143688000.0,,,,,926548000.0,,,,,,459636000.0,,1654548000.0,395391000.0,,272899000.0,203657000.0,0.0,,,,,196312000.0,,-30357000.0,,,1229000.0,,,,86753000.0,0.146667,69055000.0,86753000.0,,,8816000.0,,24237000.0,,,,,,,,,,,,,,,
32,1162252800,52177000.0,,22000.0,-28786000.0,60374000.0,340000.0,,,,,,,,,,-282249000.0,42104000.0,,,8197000.0,,373558000.0,,84000.0,,,,289318000.0,353323000.0,,,,,586439280.0,,21816000.0,,,,,,128327000.0,220540000.0,,,0.0,140732000.0,,,431849000.0,,,,,,,26538000.0,,2531153000.0,,505265000.0,,,0.2001,,,260532000.0,,,741746000.0,,,,1173595000.0,,,,,,,52452000.0,25031000.0,,,324396000.0,,,-1325000.0,,,380000.0,,,,388423000.0,,,,,,142644000.0,,-20024000.0,,,117613000.0,,820572000.0,106511000.0,,333942000.0,685436000.0,,3631000.0,,741746000.0,,,,,528721139.0,,,,,,23407000.0,0.0,502789000.0,,657769000.0,2025888000.0,,,,,-2620000.0,,,,,137091000.0,,,,,1033059000.0,,,,,,439252000.0,,1845717000.0,486630000.0,,333033000.0,203679000.0,0.0,,,,,216329000.0,,5775000.0,,,,,,,106511000.0,0.18009,75597000.0,106511000.0,,,6608000.0,,27667000.0,,,,,,,,,,,,,,,
33,1170201600,66553000.0,,-8000.0,-75692000.0,-55818000.0,,528341829.0,-91395000.0,638807000.0,,,,107562000.0,227067000.0,,-308670000.0,28349000.0,,,-22371000.0,388000.0,354680000.0,,-505000.0,,,587111000.0,230395000.0,-197332000.0,1300449000.0,1117850000.0,45511000.0,,,,-11947000.0,354680000.0,,,,260828000.0,151559000.0,260828000.0,561014000.0,0.84709,0.0,162276000.0,0.0,,573436000.0,569498000.0,-7342000.0,,0.0,586962519.0,,45511000.0,301425000.0,2675263000.0,21000.0,643493000.0,,1436000.0,,,,154703000.0,,3068771000.0,544414000.0,,-220834000.0,-145256000.0,1117850000.0,,272075000.0,,,-540823000.0,494480000.0,80322000.0,34292000.0,,-53630000.0,272075000.0,,544414000.0,1436000.0,,453452000.0,388000.0,,0.76705,-771000.0,741746000.0,,544414000.0,448130000.0,,188000.0,172806000.0,365552000.0,-41776000.0,,,138514000.0,,878873000.0,163506000.0,,385706000.0,668344000.0,,-371909000.0,,544414000.0,,1180000.0,846997000.0,,,,1768322000.0,553467000.0,29537000.0,,46655000.0,-100000000.0,569498000.0,,638807000.0,2031770000.0,,573436000.0,,41766000.0,16149000.0,668344000.0,-308670000.0,,,-44526000.0,28349000.0,,,-132870000.0,1196565000.0,-274978000.0,2031770000.0,,,,518680000.0,1196565000.0,2006919000.0,493167000.0,448834000.0,365552000.0,301425000.0,0.0,448834000.0,441855000.0,221160000.0,,247192000.0,,21145000.0,551756000.0,518680000.0,1180000.0,,,643493000.0,163506000.0,,84916000.0,163506000.0,,46350000.0,0.0,2675263000.0,29537000.0,,293530000.0,2006919000.0,,107566000.0,0.0,,,,,,,,,
34,1177891200,44111000.0,,,-37627000.0,-80889000.0,,,,,,,,,,,-308670000.0,33454000.0,,,0.0,,332635000.0,,-665000.0,,,,306489000.0,134537000.0,,,,,598299000.0,,21530000.0,,,,,,153789000.0,271190000.0,,,0.0,158321000.0,,,628073000.0,,,,,,,50914000.0,,2800868000.0,,646635000.0,,,0.246667,,,268862000.0,,,678951000.0,,,,1307024000.0,,,,,,,214775000.0,31334000.0,,,334046000.0,,,1284000.0,,,393000.0,,,,544414000.0,,,,,,172580000.0,,-268211000.0,,,141246000.0,,844280000.0,132259000.0,,380138000.0,704974000.0,,-91063000.0,,678951000.0,,,,,541246500.0,,,,,,37405000.0,-125000000.0,579860000.0,,623867000.0,2154233000.0,,,,,,,,,,105431000.0,,,,,1328824000.0,,,,,,471519000.0,,2095894000.0,464142000.0,,285435000.0,291077000.0,0.0,,,,,238892000.0,,22840000.0,,,4386000.0,,,,132259000.0,0.22,80571000.0,132259000.0,,,0.0,,81107000.0,,,,,,,,,,,,,,,
35,1185840000,86957000.0,,,-30076000.0,-37429000.0,,,,,,,,,,,-308670000.0,25912000.0,,31897000.0,0.0,,276305000.0,,466000.0,,,,331111000.0,235794000.0,,,,,603829500.0,,28119000.0,,,,,,200851000.0,264832000.0,,,0.0,157952000.0,,,656818000.0,,,,,,,54735000.0,,3036267000.0,,638862000.0,,,0.313333,,,301035000.0,,,914745000.0,,,,1571563000.0,,,,,,,159886000.0,31892000.0,,,323381000.0,,,1586000.0,,,402000.0,,,,678951000.0,,,,,,216652000.0,,-187698000.0,,,184760000.0,,935253000.0,172732000.0,,423992000.0,775989000.0,,-57888000.0,,914745000.0,,,,,547305000.0,,,,,,29460000.0,-124386000.0,573502000.0,,680798000.0,2397405000.0,,,,,,,,,,57625000.0,,,,,1501556000.0,,,,,,508435000.0,,2260278000.0,511261000.0,,353833000.0,293383000.0,0.0,,,,,239232000.0,,55649000.0,,,3584000.0,,63294000.0,,172732000.0,0.286667,81280000.0,172732000.0,,,0.0,,95191000.0,,,,,,,,,,,,,,,
36,1193788800,73322000.0,,,-49703000.0,-51719000.0,,,,,,,,,,,-308670000.0,25156000.0,,59898000.0,0.0,,306143000.0,,1542000.0,,,,380125000.0,141957000.0,,,,,612985000.0,,31138000.0,,,,,,266799000.0,322946000.0,,,0.0,179529000.0,,,796251000.0,,,,,,,78173000.0,,3475263000.0,,719209000.0,,,0.42,,,330422000.0,,,1056702000.0,,,,1852953000.0,,,,,,,147051000.0,33030000.0,,,449792000.0,,,3350000.0,,,615000.0,,,,914745000.0,,,,,,280871000.0,,-283797000.0,,,247841000.0,,1115597000.0,235661000.0,,515553000.0,997337000.0,,-186449000.0,,1056702000.0,,,,,554966000.0,,,,,,32003000.0,-125041000.0,631616000.0,,856442000.0,2756054000.0,,,,,28002000.0,,,,,100630000.0,,,,,1737217000.0,,,,,,552407000.0,,2477926000.0,600044000.0,,402987000.0,292934000.0,0.0,,,,,267712000.0,,-29899000.0,,,3663000.0,,80997000.0,,235661000.0,0.38,88183000.0,235661000.0,,,0.0,,140895000.0,,,,,,,,,,,,,,,
37,1201737600,21579000.0,,,-70339000.0,-156286000.0,,550108000.0,-3690000.0,967161000.0,,,,133192000.0,753839000.0,,-393710000.0,38051000.0,,86900000.0,220000.0,619000.0,358521000.0,,-582000.0,,,1270196000.0,252471000.0,-329733000.0,1869280000.0,1809478000.0,106926000.0,,,86900000.0,22909000.0,358521000.0,,,,359808000.0,279902000.0,359808000.0,969538000.0,1.45,0.0,195835000.0,0.0,,1082509000.0,753518000.0,182555000.0,,0.0,606732000.0,,106926000.0,354057000.0,3747671000.0,54000.0,858842000.0,,8034000.0,,,75698000.0,182132000.0,,4097860000.0,726969000.0,,-1251870000.0,-187745000.0,1809478000.0,,492099000.0,,,-761318000.0,901341000.0,232127000.0,36936000.0,,-326323000.0,492099000.0,,726969000.0,8034000.0,,836346000.0,619000.0,,1.31,760000.0,1056702000.0,,726969000.0,797645000.0,,220000.0,299435000.0,469206000.0,-512164000.0,,,262499000.0,,1202730000.0,256993000.0,,549597000.0,1129759000.0,,-425918000.0,,726969000.0,,5856000.0,1032934000.0,,,,2228580000.0,691637000.0,162598000.0,,-22538000.0,-178085000.0,753518000.0,,967161000.0,2888829000.0,,1082509000.0,,89516000.0,22237000.0,1129759000.0,-393710000.0,,,-93737000.0,38051000.0,,,169949000.0,1994210000.0,-552512000.0,2888829000.0,,,,666494000.0,1994210000.0,2617912000.0,653133000.0,797645000.0,469206000.0,354057000.0,-75542000.0,797645000.0,1082451000.0,225969000.0,,287098000.0,,-52280000.0,544414000.0,666494000.0,5856000.0,,75698000.0,858842000.0,256993000.0,,91263000.0,256993000.0,,103696000.0,0.0,3747671000.0,162598000.0,,341297000.0,2617912000.0,,76330000.0,0.0,,,,,,,,,
38,1209513600,30457000.0,,,-202173000.0,-93439000.0,,,,,,,,,,,-393710000.0,40389000.0,,114596000.0,0.0,,420126000.0,,-4284000.0,,,,145245000.0,76339000.0,,,,,591989000.0,,36213000.0,,,,,,213018000.0,522056000.0,,,0.0,218830000.0,,,818331000.0,,,,,,,125001000.0,,3807458000.0,,1058465000.0,,,0.32,,,-56928000.0,,,803308000.0,,,,1621639000.0,,,,,,,545803000.0,41358000.0,,,427855000.0,,,1549000.0,,,623000.0,,,,726969000.0,,,,,,244337000.0,,-289649000.0,,,202979000.0,,1153388000.0,176805000.0,,514843000.0,1070280000.0,,24533000.0,,803308000.0,,,,,555673000.0,,,,,,37144000.0,-123896000.0,915766000.0,,876552000.0,2748993000.0,,,,,31186000.0,,,,,-142486000.0,,,,,2171015000.0,,,,,,651800000.0,,2737178000.0,638545000.0,,433989000.0,371019000.0,-1500000.0,,,,,311864000.0,,-61149000.0,,,14708000.0,,79132000.0,,176805000.0,0.3,93034000.0,176805000.0,,,0.0,,193728000.0,,,,,,,,,,,,,,,
39,1217462400,9524000.0,,,-53514000.0,9524000.0,,,,,,,,,,,-352908000.0,35404000.0,,88956000.0,0.0,,432279000.0,,-3289000.0,,,,80957000.0,-84165000.0,,,,,555417000.0,,-25671000.0,,,,,,-146600000.0,599478000.0,,,0.0,212910000.0,,,938087000.0,,,,,,,145148000.0,,3960049000.0,,1145830000.0,,,-0.22,,,27443000.0,,,719143000.0,,,,1657230000.0,,,,,,,264705000.0,46306000.0,,,438892000.0,,,-966000.0,,,625000.0,,,,803308000.0,,,,,,-109086000.0,,-389055000.0,,,-155392000.0,,892676000.0,-120929000.0,,149917000.0,1297134000.0,,-174646000.0,,719143000.0,,,,,555417000.0,,,,,,17599000.0,0.0,952386000.0,,1135016000.0,2814219000.0,,,,,-25639000.0,,,,,161713000.0,,,,,2050086000.0,,,,,,679416000.0,,2662915000.0,742759000.0,,685301000.0,365800000.0,3218000.0,,,,,305309000.0,,-11990000.0,,,10823000.0,,73162000.0,,-120929000.0,-0.22,92399000.0,-120929000.0,,,0.0,,162118000.0,,,,,,,,,,,,,,,
40,1225411200,26749000.0,,,-109008000.0,-272991000.0,,,,,,,,,,,-355011000.0,37193000.0,,85007000.0,0.0,,523988000.0,,-13578000.0,,,,43003000.0,-257890000.0,,,,,564536000.0,,-745000.0,,,,,,61003000.0,609674000.0,,,0.0,212360000.0,,,843635000.0,,,,,,,155646000.0,,3648898000.0,,1168799000.0,,,0.11,,,-66005000.0,,,461253000.0,,,,1304888000.0,,,,,,,320639000.0,49304000.0,,,387252000.0,,,-3970000.0,,,629000.0,,,,719143000.0,,,,,,114438000.0,,-239283000.0,,,65134000.0,,897655000.0,61748000.0,,367843000.0,1161823000.0,,-27902000.0,,461253000.0,,,,,543807000.0,,,,,,54519000.0,-299740000.0,964685000.0,,1004465000.0,2480099000.0,,,,,-3979000.0,,,,,-117343000.0,,,,,2111834000.0,,,,,,607834000.0,,2487075000.0,529812000.0,,613182000.0,366286000.0,-250000.0,,,,,302709000.0,,-92015000.0,,,4031000.0,,72351000.0,,61748000.0,0.11,90349000.0,61748000.0,,,0.0,,157358000.0,,,,,,,,,,,,,,,
41,1233360000,6817000.0,,,-42975000.0,7632000.0,,548126000.0,-177295000.0,778591000.0,,,,185023000.0,1226646000.0,,-382955000.0,40026000.0,,,815000.0,629000.0,537834000.0,,-20424000.0,,,249360000.0,-19845000.0,-43565000.0,1174269000.0,1255390000.0,147101000.0,,,,-22710000.0,537834000.0,,,,625798000.0,-170375000.0,625798000.0,141191000.0,-0.05,0.0,211779000.0,-442000.0,,837702000.0,1008753000.0,-309281000.0,,0.0,548126000.0,,147101000.0,369844000.0,3350727000.0,406000.0,1182769000.0,,3865000.0,,,151850000.0,-62820000.0,,3424859000.0,417688000.0,,-999953000.0,-407670000.0,1255390000.0,,218864000.0,,,-209367000.0,-42954000.0,95499000.0,48055000.0,,-349274000.0,218864000.0,,417688000.0,3865000.0,,-43832000.0,629000.0,,-0.05,-41575000.0,461253000.0,,417688000.0,-30041000.0,,815000.0,-108498000.0,559727000.0,-81966000.0,,,-156553000.0,,481140000.0,-147665000.0,,141666000.0,956075000.0,,-31352000.0,,417688000.0,,,1218101000.0,,,,2250590000.0,855879000.0,177484000.0,,60389000.0,0.0,1008753000.0,,778591000.0,2167958000.0,,837702000.0,,-23277000.0,-24845000.0,956075000.0,-382955000.0,,,64783000.0,40026000.0,,,-33333000.0,1964169000.0,-423636000.0,2167958000.0,,,,318435000.0,1964169000.0,2394652000.0,339474000.0,-30041000.0,559727000.0,369844000.0,-1910000.0,-30041000.0,-158310000.0,73547000.0,,298219000.0,,-12141000.0,726969000.0,318435000.0,,,151850000.0,1182769000.0,-147665000.0,,86440000.0,-147665000.0,,-12913000.0,0.0,3350727000.0,177484000.0,,362222000.0,2394652000.0,,169651000.0,0.0,,,,,,,,,
42,1241049600,39660000.0,,,-20777000.0,-38637000.0,,,,,,,,,,,,44677000.0,,,0.0,,327259000.0,,20000.0,,,,142128000.0,94586000.0,,,,,542307000.0,,-23483000.0,,,,,,-224821000.0,601053000.0,,,0.0,301797000.0,,,825873000.0,,,14171000.0,,,,142446000.0,,3178704000.0,,1158020000.0,,,-0.37,,,121351000.0,,,512274000.0,,,,1338147000.0,,,,,,,226960000.0,50658000.0,,,226114000.0,,,4931000.0,,,636000.0,,,,417688000.0,,,,169848000.0,,-180307000.0,,-215088000.0,,,-230965000.0,,664231000.0,-201338000.0,,189696000.0,859828000.0,,-8905000.0,7250000.0,512274000.0,,,,,542307000.0,,,,,,1474000.0,-78075000.0,,,702172000.0,2020684000.0,,,,,-15378000.0,,,,,144547000.0,,,,,1762831000.0,,,,,,304393000.0,,2318876000.0,474535000.0,,476058000.0,369844000.0,0.0,,,,,420661000.0,,211233000.0,,,,,132305000.0,,-201338000.0,-0.37,118864000.0,-201338000.0,,,0.0,,157656000.0,-222000.0,,,,,,,,,,,,,,
43,1248998400,7432000.0,,,-17656000.0,7551000.0,,,,,,,,,,,,42068000.0,,,0.0,,279216000.0,,-2773000.0,,,,135117000.0,11511000.0,,,,,546639000.0,,-1799000.0,,,,,,-107101000.0,582914000.0,,,0.0,192855000.0,,,942320000.0,,,-47929000.0,,,,135678000.0,,3298409000.0,,1130504000.0,,,-0.19,,,117461000.0,,,523785000.0,,,,1466105000.0,,,,,,,200739000.0,49322000.0,,,275978000.0,,,8670000.0,,,638000.0,,,,512274000.0,,,,25376000.0,,-110107000.0,,-315022000.0,,,-110107000.0,,776520000.0,-105302000.0,,156723000.0,1051000000.0,,-131157000.0,49236000.0,523785000.0,,,,,546639000.0,,,,,,979000.0,0.0,,,891321000.0,2167905000.0,,,,,-12653000.0,,,,,170328000.0,,,,,1657529000.0,,,,,,351960000.0,,2247409000.0,619797000.0,,615343000.0,369844000.0,782000.0,,,,,266830000.0,,45331000.0,,,,,134619000.0,,-105302000.0,-0.19,73975000.0,-105302000.0,,,1466105000.0,,159679000.0,119000.0,,,,,,,,,,,,,,
44,1256947200,45100000.0,,,-16593000.0,44885000.0,,,,,,,,,,,,42901000.0,,106406000.0,-215000.0,,277643000.0,,2362000.0,,,,141317000.0,90705000.0,,,,,574381000.0,,2630000.0,,,,,,110207000.0,565296000.0,,,198133000.0,197948000.0,,,1019589000.0,,,-45991000.0,,,,127817000.0,,3463574000.0,,1105858000.0,,,0.2,,,124724000.0,,,614490000.0,,,,1634079000.0,,,,,,,196596000.0,48770000.0,,,321530000.0,,,9645000.0,,,646000.0,,,,523785000.0,,,,22982000.0,,107845000.0,,-274500000.0,,,107845000.0,,903206000.0,107577000.0,,391783000.0,1039939000.0,,-95497000.0,40102000.0,614490000.0,,,,,551283000.0,,,,,,2017000.0,0.0,,,888806000.0,2357716000.0,,,,,2258000.0,,,,,-42287000.0,,,,,1765106000.0,,,,,,397820000.0,,2423635000.0,511423000.0,,567276000.0,369844000.0,-1000000.0,,,,,283938000.0,,1165000.0,,,15109000.0,,126373000.0,,107577000.0,0.19,85990000.0,107577000.0,,,1634079000.0,,151133000.0,,,,,,,,,,,,,,,
45,1264896000,45837000.0,,,-22575000.0,47260000.0,,549574000.0,204656000.0,784378000.0,,,,196664000.0,752434000.0,242826000.0,-516625000.0,20866000.0,,17739000.0,1423000.0,653000.0,330674000.0,0.0,2691000.0,,6630000.0,487807000.0,69245000.0,-167269000.0,1176923000.0,1728227000.0,120458000.0,,,17739000.0,8345000.0,330674000.0,,,0.0,571858000.0,139421000.0,571858000.0,-98945000.0,-0.12,29950000.0,216251000.0,-218000.0,,1281006000.0,1088483000.0,29533000.0,23008000.0,29950000.0,549574000.0,,120458000.0,369844000.0,3585918000.0,3320000.0,1105088000.0,,12172000.0,,,111950000.0,46670000.0,,3326445000.0,447221000.0,,-1193948000.0,-77601000.0,1728227000.0,,344527000.0,,,-519333000.0,-82294000.0,128139000.0,47914000.0,,61059000.0,344527000.0,,447221000.0,12172000.0,,-98945000.0,653000.0,,-0.12,16651000.0,614490000.0,,447221000.0,-67987000.0,24620000.0,1105000.0,202167000.0,439851000.0,-389338000.0,,,134282000.0,,982488000.0,131076000.0,6630000.0,438721000.0,920778000.0,,-283774000.0,22778000.0,447221000.0,,19624000.0,1275868000.0,,,,2149522000.0,908851000.0,136400000.0,119366000.0,-3434000.0,78075000.0,1088483000.0,,784378000.0,2480830000.0,,1281006000.0,,-21147000.0,4626000.0,920778000.0,-516625000.0,,,-136173000.0,42928000.0,,-56741000.0,136415000.0,1896182000.0,0.0,2480830000.0,,,,374963000.0,1896182000.0,2665140000.0,543767000.0,-67987000.0,390277000.0,369844000.0,0.0,-67987000.0,410206000.0,138029000.0,,304439000.0,,-53073000.0,417688000.0,374963000.0,19624000.0,,94211000.0,1105088000.0,131076000.0,,88188000.0,131076000.0,,-14307000.0,0.0,3585918000.0,136400000.0,,367017000.0,2665140000.0,,1036000.0,1728227000.0,,,,,,,,,
46,1272585600,63062000.0,,,-17080000.0,62780000.0,,,,,,,,,,,,41867000.0,,,0.0,,388139000.0,,3332000.0,,,,-5397000.0,41000.0,,,,,590997000.0,,13131000.0,,,,,,150725000.0,548916000.0,,,0.0,218105000.0,,,1317634000.0,,,-155011000.0,,,,115423000.0,,3803030000.0,,1076050000.0,,,0.24,,,-22477000.0,,,447262000.0,,,,1764896000.0,,,,,,,186701000.0,47147000.0,,,362740000.0,,,10872000.0,,,663000.0,,,,447221000.0,,,,25177000.0,,147393000.0,,-226963000.0,,,147393000.0,,1001813000.0,137594000.0,,456377000.0,942385000.0,,-57342000.0,16822000.0,447262000.0,,,,,567183000.0,,,,,,1974000.0,,,,765293000.0,2726980000.0,,,,,14398000.0,,,,,-231687000.0,,,,,2033776000.0,,,,,,529663000.0,,2860645000.0,545436000.0,,402553000.0,369844000.0,0.0,,,,,308984000.0,,-56816000.0,,,,,152994000.0,,137594000.0,0.23,90879000.0,137594000.0,,,1764896000.0,,177092000.0,-282000.0,,,,,,,,,,,,,,
