date,quarterlyEndCashPosition,trailingEndCashPosition,annualCurrentAccruedExpenses,trailingNetOtherFinancingCharges,trailingTaxProvision,quarterlyEbitda,annualCashAndCashEquivalents,annualCurrentDeferredRevenue,annualDilutedEPS,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualBasicAverageShares,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,trailingOperatingIncome,quarterlyInvestingCashFlow,annualInvestmentsAndAdvances,annualNetOtherFinancingCharges,quarterlyCashDividendsPaid,quarterlyDilutedAverageShares,annualOtherShortTermInvestments,annualFreeCashFlow,trailingOperatingExpense,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualChangeInAccountPayable,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualBasicEPS,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyOtherNonCashItems,annualOtherNonCurrentAssets,annualOperatingExpense,annualChangeInWorkingCapital,quarterlyOperatingIncome,trailingCostOfRevenue,trailingNetIncomeContinuousOperations,annualCurrentAssets,annualChangesInAccountReceivables,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,quarterlyIncomeTaxPayable,annualTotalLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,trailingBeginningCashPosition,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualRetainedEarnings,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualNetIncome,quarterlyLongTermDebt,trailingNetIncomeCommonStockholders,trailingNetOtherInvestingChanges,annualAccountsReceivable,quarterlyOtherNonCurrentLiabilities,annualBeginningCashPosition,annualCashDividendsPaid,quarterlyChangeInInventory,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualCommonStockIssuance,annualSellingGeneralAndAdministration,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyInvestmentsAndAdvances,annualTotalNonCurrentAssets,annualOtherCurrentAssets,quarterlyBasicEPS,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyStockholdersEquity,annualOtherNonCashItems,annualStockholdersEquity,quarterlyBasicAverageShares,quarterlySellingGeneralAndAdministration,annualLongTermDebt,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTaxProvision,annualDepreciationAndAmortization,annualDilutedAverageShares,annualTotalAssets,quarterlyNetPPE,quarterlyOtherIncomeExpense,quarterlyInventory,annualStockBasedCompensation,annualChangeInInventory,annualInventory,annualCurrentLiabilities,quarterlyTaxProvision,trailingChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualPurchaseOfBusiness,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,quarterlyCurrentDebt,trailingOtherNonCashItems,annualCapitalStock,trailingDepreciationAndAmortization,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualIncomeTaxPayable,annualSaleOfInvestment,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyPretaxIncome,annualGrossProfit,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,annualOperatingCashFlow,annualNetPPE,annualEbitda,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,trailingCashDividendsPaid,trailingPretaxIncome,trailingPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,annualChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualNonCurrentDeferredRevenue,annualOtherCurrentLiabilities,annualGrossPPE,annualNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,trailingChangeInCashSupplementalAsReported,quarterlyChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,trailingChangesInAccountReceivables,quarterlyDilutedEPS,quarterlySaleOfInvestment,annualInterestExpense,annualGoodwill,quarterlyChangesInAccountReceivables,annualPretaxIncome,quarterlyDepreciationAndAmortization,annualInvestingCashFlow,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingIncome,quarterlyAccountsPayable,quarterlyCapitalStock,trailingChangeInWorkingCapital,trailingDeferredIncomeTax,annualAccountsPayable,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,trailingInvestingCashFlow,annualCapitalExpenditure,annualTotalRevenue,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,annualOtherIncomeExpense,annualRepaymentOfDebt,annualPurchaseOfInvestment,trailingGrossProfit,trailingTotalRevenue,annualEndCashPosition,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,annualResearchAndDevelopment,trailingBasicAverageShares,trailingStockBasedCompensation,trailingRepurchaseOfCapitalStock,quarterlyStockBasedCompensation,trailingDilutedEPS,quarterlyPurchaseOfInvestment,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.167523200,212520685.0,,107718972.5,,,1149422791.5,39775390.0,,5.560782,2809344837.5,7761709297.5,1271115010.0,505841000.0,,702472286.5,1824121307.5,,-1880963095.0,,-143924557.5,,,172747427.5,3278290117.5,,-29014805662.5,703925455.0,,,,-17676292.5,7517557240.0,5.560782,,657961550.0,,1249286740.0,2954719495.0,-865716097.5,1149422791.5,,,4667743950.0,,,,,7517557240.0,,3657510949.0,,39737395247.5,,6246442230.0,4667743950.0,703925455.0,,,275674672.5,2809344837.5,2809344837.5,508385867.5,,,3270124775.0,762729142.5,462336662.5,-3074335685.0,,107718972.5,3270124775.0,4965363912.5,,2610559585.0,-1307852963.5,-2457275755.0,702472286.5,702472286.5,,13434287247.5,275674672.5,,,,10584473957.5,412003265.0,10584473957.5,,-397088354.5,508385867.5,,1271115010.0,1105428290.0,2669567992.5,506200000.0,18102031197.5,10722589585.0,310456517.0,,,,,6246442230.0,414345812.0,,,-29014805662.5,,,,,212522817.5,-257857623.5,1824121307.5,,6559309835.0,,,,,,,212522817.5,900731747.5,1159198869.0,6845926365.0,900731747.5,1249286740.0,4995016592.5,10722589585.0,6560774862.5,2672809392.5,,,4995016592.5,,,,,,-249813845.0,13434287247.5,18102031197.5,,2672809392.5,39737395247.5,-199518832.5,172747427.5,,,3278290117.5,762729142.5,,,,462319602.5,,,3914775260.0,,-1880963095.0,657961550.0,3891206870.0,1641792557.5,6559309835.0,,,1641792557.5,0.0,,,-1716726475.0,14607635662.5,39775390.0,,537662960.0,,,,,212520685.0,,-3363869475.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,0.0,,,,,1488280993.5,,,,,,,,,591798870.6,,,0.0,,,,505841000.0,,,,,591798870.6,,,,,7712150184.0,,,,,,,,818415177.9,,,,,,,,,,3700338222.3,,39445139352.0,,6746183337.3,5022699701.1,,,93641249.1,303387279.3,,,166119053.4,,,,799847793.3,,,,93141373.8,3191099003.1,900974829.3,,,2799363393.0,1980948215.1,591798870.6,591798870.6,,,,1.169873,,,10479665554.8,,,505841000.0,959875773.6,,,965966846.7,,,,,10409185194.6,-54011217.6,,,,,,327745400.4,,,-29035954157.4,,,,,477491994.9,205950680.7,1887605245.5,,,,,,,,,,,919544271.0,,876018092.1,1790271501.9,,,,3375388420.8,,,0.0,,,,,,,13169116037.7,18191815738.8,,,,,456528088.8,,,0.0,,,1.169873,,,,,,,,3323775781.8,,1390048297.2,6564092959.5,,,,0.0,,,,,20963906.1,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,0.0,,,,,918827469.2,,,,,,,,,602986433.0,,,0.0,,,,505841000.0,,,,,1073080754.4,,,,,6752273532.2,,,,,,,,918827469.2,,,,,,,,,,3667350544.6,,40414671227.0,,5778469391.4,4727152888.0,,,,211874067.4,,,151300598.6,,,,822503542.2,,,,,3132700195.4,1954429739.8,,,1712920804.8,794093335.6,602986433.0,602986433.0,,,,1.192068,,,10977789845.8,,,505841000.0,827998123.6,,,973804140.8,,,,,10276986749.4,267699323.0,83602881.4,,,,,251990876.0,,,-30137684477.6,,,,,167612697.4,297644695.2,1876153651.6,,,,,,,,,,,633980963.6,,834813796.0,1891109944.6,,,,2490568968.2,,,0.0,,,,,,,13002910490.0,17730063378.0,,,,,,,,0.0,,,1.192068,,,,,,,,3329648827.4,,1411746771.6,6575060264.0,,,,0.0,,,,,167612697.4,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,0.0,,,,,862603119.7,,,,,,,,,524032660.9,,,0.0,,,,505841000.0,,,,,1593732467.6,,,,,7060790744.7,,,,,,,,862603119.7,,,,,,,,,,3605578725.7,,40741057825.3,,4582782290.8,5671442657.3,,,,188795926.9,,,1643992389.9,,,,834016064.0,,,,,3017346274.6,1963726572.5,,,1641852153.2,779249033.5,524032660.9,524032660.9,,,,1.03594,,,11467326096.8,,,505841000.0,779744340.2,,,2478008453.9,,,,,10130920995.3,11379260.2,95998114.8,,,,,276680881.4,,,-30610136830.0,,,,,1227708127.1,72771703.2,477155811.3,,,,,,,,,,,800713542.3,,804092959.6,1921660229.3,,,,2532987497.6,,,0.0,,,,,,,12856674184.2,18528116841.5,,,,,,,,0.0,,,1.03594,,,,,,,,657463899.4,,1572638981.9,0.0,,,,0.0,,,,,1227708127.1,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,933197640.96,,264819692.8,,,527320060.0,933197640.96,,4.67306,2362764618.24,8022098639.36,3244027438.08,505841000.0,,646698706.54,806073149.44,,-2270051463.68,,0.0,,,,2738579434.24,,-31534955495.68,,,,,-112139971.84,9018647539.2,4.67306,,659502255.36,,2040508421.12,3495664456.96,-842761720.32,527320060.0,,,5201832563.2,,,,,9018647539.2,,3770176889.42,,41814814945.28,,5774620101.12,5201832563.2,,,,318928480.0,2362764618.24,2362764618.24,2502822516.48,,,2831816049.92,741204921.6,213018407.68,-2628510160.64,,264819692.8,2831816049.92,2148419149.36,,3012011308.8,1621757740.06,1094437680.06,646698706.54,646698706.54,,13721240632.32,318928480.0,,,,9904425656.32,673041025.28,9904425656.32,,697642319.0,2502822516.48,,3244027438.08,977405178.88,2698899656.96,505841000.0,18923073195.52,10279859449.6,-388226540.88,,,,,5774620101.12,122266385.98,,,-31534955495.68,,,,,933197640.96,-18822807.92,806073149.44,,0.0,,,,,,,933197640.96,861545784.32,989263256.62,6704249660.16,861545784.32,2040508421.12,4729994680.32,10279859449.6,5907484860.16,2857647253.76,,,4729994680.32,,,,,,720179233.28,13721240632.32,18923073195.52,,2857647253.76,41814814945.28,1780.48,,,,2738579434.24,741204921.6,,,,436691207.68,,,3340169797.12,,-2270051463.68,659502255.36,3208585203.2,1846080005.12,0.0,,,1846080005.12,0.0,,,-1991415246.08,14726348299.52,933197640.96,,295896190.72,,-8938009.6,,,933197640.96,,-1739763983.36,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,0.0,,,,,1458622710.0,,,,,,,,,489434279.0,,,0.0,,,,506237272.0,,,,,489434279.0,,,,,8234646971.0,,,,,,,,766945229.0,,,,,,,,,,3836918630.0,,41009083241.0,,5105476475.0,5155887907.0,,,917777715.0,104014633.0,,,2381789920.0,,,,747380576.0,,,,381426004.0,2835489314.0,1735033050.0,,,2101885580.0,1334940351.0,489434279.0,489434279.0,,,,-0.883982,,,10377260362.0,,,506237272.0,465477668.0,,,3129170496.0,,,,,10067108464.0,-68580232.0,125378696.0,,,,,215819139.0,,,-30941974777.0,,,,,896216241.0,61490906.0,442618173.0,,,,,,,,,,,779822366.0,,801184682.0,1669948565.0,,,,2574747817.0,,,0.0,,,,,,,13456019426.0,18611907333.0,,,,,895517441.0,,,0.0,,,-0.883982,,,,,,,,658335986.0,,1706684481.0,0.0,,,,0.0,,,,,698800.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,0.0,,,,,952895818.8,,,,,,,,,633947195.7,,,0.0,,,,505841000.0,,,,,494606969.84,,,,,7741897886.52,,,,,,,,952895818.8,,,,,,,,,,3880625370.0,,42530268744.56,,4605165178.44,4856533624.42,,,,274838927.86,,,2373948430.9,,,,762784277.18,,,,,2949792378.72,2068872065.96,,,1811753304.04,858857485.24,633947195.7,633947195.7,,,,1.253323,,,10390107500.52,,,505841000.0,855722980.52,,,3136732708.08,,,,,9955289133.44,-18570823.28,132040213.34,,,,,248771786.52,,,-32574979611.12,,,,,465813894.66,306780871.58,375237241.72,,,,,,,,,,,682870366.62,,762600739.48,2032922616.46,,,,2469866828.9,,,0.0,,,,,,,13275471762.62,18132005387.04,,,,,451301648.52,,,0.0,,,1.253323,,,,,,,,656812801.16,,1760061107.82,0.0,,,,0.0,,,,,14512246.14,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,1245116000.0,,,,,1723701412.0,,,,,,,,,605532824.0,,,-510455000.0,,,-2115000.0,505841000.0,,,,,1106942616.0,,,,,8182104372.0,,,,460113000.0,,,,1032443412.0,,,,,-121972000.0,,,,,4147174304.0,,43548916528.0,,4981576548.0,5894458752.0,,0.0,,290287348.0,,,2357900480.0,,,,842627344.0,,,,199399512.0,3160402804.0,2174106532.0,,,1973067772.0,940624360.0,605532824.0,605532824.0,,,,1.197113,,,11142692080.0,,,505841000.0,940624360.0,,-69902000.0,3200527824.0,,,,,10071612824.0,-25233260.0,144984944.0,,,,,337317604.0,,,-33477303704.0,,,,,1261285896.0,132067208.0,441559924.0,,,,,4915000.0,,,,,,942850428.0,,719537520.0,2106062348.0,,,,2291657160.0,-67102000.0,-513533000.0,1356506000.0,,,,,,,13430337700.0,19324796452.0,,,,,1256670220.0,,778949000.0,842973000.0,,,1.197113,,,,-306783000.0,,691258000.0,,670000292.0,,2048959952.0,0.0,,,,466167000.0,,,,,4615676.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,1741138703.85,,174684515.42,,,4794915563.62,31995476.79,,4.749105,2420153050.73,8727067821.92,4099752375.41,505841000.0,,675263982.73,518881858.6,,-554465897.56,,-262686545.28,-1433611659.04,,1709143227.06,3027671246.45,,-33606816319.54,659605470.72,,,,,9947069866.91,4.749105,,140177274.48,352857642.33,1231097792.06,3523292085.53,-920532623.6,4084340189.33,,,6460319898.53,,169929376.4,,,9947069866.91,,4005431040.78,,43476496070.75,,5847317491.5,6460319898.53,659605470.72,-11459781.88,,369095060.63,2420153050.73,2420153050.73,3217595341.04,,,3153069624.77,882157034.37,933346093.25,-2217982659.04,,174684515.42,3153069624.77,2308040089.92,,3089041631.35,1697390950.86,-2386949238.47,675263982.73,675263982.73,,13533202355.99,369095060.63,,,,10046452387.61,801604642.33,10046452387.61,,750700535.35,3217595341.04,,4099752375.41,1081773992.09,2775837374.29,505841000.0,19993522254.52,9869679751.21,-12747857.53,164422164.75,,,164422164.75,5847317491.5,197624804.09,,,-33606816319.54,,,,,1741138703.85,-92021816.9,518881858.6,,0.0,,,-283600545.28,,,,1741138703.85,1852573062.49,1075490225.81,7253127578.86,1852573062.49,1231097792.06,5130267858.92,9869679751.21,6505672867.62,2838876866.98,-918508350.76,-558402612.47,1968925858.92,,,,,,807792610.6,13533202355.99,19993522254.52,,2838876866.98,43476496070.75,435218.12,1709143227.06,,495951610.6,1410523246.45,882157034.37,,,,419221539.1,,,3501929357.81,710575374.29,-2074795897.56,140177274.48,3729835493.33,2314874250.5,0.0,,,2314874250.5,1245116000.0,,,-2102596612.47,15980195400.78,31995476.79,,408486930.47,,,,,1741138703.85,,-2247679350.76,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,1783683000.0,,,,,1603565000.0,,,,,,,,,482640000.0,,,-651401000.0,,,,505841000.0,,,,,3875758000.0,,,,,9304267000.0,,,,119305000.0,,,,832071000.0,,,,,-398058000.0,,,,,3959512000.0,,43828640000.0,,5201068000.0,6550076000.0,,0.0,,341004000.0,,,3845582000.0,,,,84536000.0,,,,1415378000.0,3163691000.0,2321658000.0,,,1637854000.0,805783000.0,482640000.0,482640000.0,1024637000.0,,,0.954134,,,10518033000.0,,,505841000.0,800136000.0,,,4103199000.0,,,,,9688046000.0,-303678000.0,173300000.0,,,,,,,,-34140594000.0,,,,,1783683000.0,167245000.0,277783000.0,,,,,-164378000.0,,,,,,785472000.0,,1514129000.0,161486000.0,,,,561516000.0,-164378000.0,-652669000.0,858456000.0,,,,,,,13272224000.0,19822300000.0,,,,,,,42677000.0,205787000.0,,,0.954134,,,,-172355000.0,,650848000.0,,66795000.0,,1997948000.0,6575480000.0,,,,1741006000.0,,,,,1783683000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,933674000.0,,,,,1553627000.0,,,,,,,,,545251000.0,,,-576009000.0,,,,,,,,,640281000.0,,,,,8303060000.0,,,,-160829000.0,,,,527119000.0,,,,,-336236000.0,,,,,3935109000.0,,44237576000.0,,4271618000.0,5791785000.0,,0.0,728201000.0,347890000.0,,,3185102000.0,,,,759536000.0,,,,170290000.0,3139964000.0,2273607000.0,,,1661502000.0,1134383000.0,545251000.0,545251000.0,296775000.0,,,,,,10679674000.0,,,,420026000.0,,,4031442000.0,,,,,9563794000.0,680529000.0,168130000.0,,,,,,,,-34673782000.0,,,,,933674000.0,54220000.0,135655000.0,,,,,223024000.0,,,,,,863372000.0,,764984000.0,992331000.0,,,,592020000.0,-1263745000.0,-576383000.0,989745000.0,,,,,,,13190949000.0,18982734000.0,,,,,0.0,,-850009000.0,413362000.0,,,,,,,-110000000.0,,636035000.0,,793425000.0,,1975372000.0,0.0,,,,1783683000.0,,,,,933674000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,1547705000.0,,,,,1672898000.0,,,,,,,,,600264000.0,,,-513026000.0,,,-1585000.0,,,,,,4234810000.0,,,,,8574275000.0,,,,440264000.0,,,,1209044000.0,,,,,-276438000.0,,,,,3910093000.0,,,,5934887000.0,6308010000.0,,-1743931000.0,,327102000.0,,,2272524000.0,,,,344654000.0,,,,359445000.0,2997139000.0,2283813000.0,,,1626280000.0,417236000.0,600264000.0,600264000.0,1216905000.0,,,,,,10881510000.0,,,,1168003000.0,,-72326000.0,2639388000.0,,,,,9469968000.0,-410191000.0,170359000.0,,,,,-620953000.0,,,,,,,,1547705000.0,291161000.0,1657829000.0,,,,,-27422000.0,,,,,,768301000.0,,,168196000.0,,,,1114047000.0,42667000.0,-514879000.0,1084390000.0,,,,,,,13147775000.0,19455785000.0,,,,,,,614031000.0,569511000.0,,,,,,,-38038000.0,,613436000.0,,71220000.0,,1843972000.0,6575480000.0,,,,933674000.0,,,,,1547705000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,2277016000.0,,142185000.0,,,1280534000.0,2277016000.0,,4.2958,2172973000.0,8955508000.0,2749500000.0,505841000.0,,544818000.0,1767559000.0,,-555465000.0,340299000.0,31467000.0,-324879000.0,,0.0,2089262000.0,,-35311697000.0,,,,,,10404016000.0,4.2958,,811447000.0,-444042000.0,1119025000.0,3770024000.0,-823066000.0,502009000.0,,,7048276000.0,-385055000.0,187666000.0,,,10404016000.0,,3991061000.0,,44983834000.0,,7654516000.0,7048276000.0,,0.0,728201000.0,227867000.0,2172973000.0,2172973000.0,1752402000.0,,,2931292000.0,203171000.0,1741006000.0,-1488705000.0,,142185000.0,2931292000.0,2076430000.0,,3220523000.0,1914631000.0,1412622000.0,544818000.0,544818000.0,340299000.0,13413155000.0,227867000.0,,,,10057415000.0,-45302000.0,10057415000.0,,832358000.0,1752402000.0,0.0,2749500000.0,989308000.0,2505475000.0,505841000.0,20461431000.0,9672137000.0,112359000.0,148436000.0,,,148436000.0,7654516000.0,989308000.0,,,-35311697000.0,,,,,2277016000.0,-69758000.0,1767559000.0,,6575480000.0,,,243000.0,,,,2277016000.0,728676000.0,745136000.0,6840267000.0,728676000.0,1119025000.0,4413403000.0,9672137000.0,6110624000.0,429419000.0,-196036000.0,-580210000.0,1480812000.0,,,,,,536010000.0,13413155000.0,20461431000.0,,429419000.0,44983834000.0,0.0,0.0,,729311000.0,900602000.0,203171000.0,,,,442868000.0,728201000.0,-64662000.0,3162281000.0,605156000.0,-2295901000.0,811447000.0,3070243000.0,2362422000.0,6575480000.0,,,2362422000.0,1547705000.0,,,-2324141000.0,15795775000.0,2277016000.0,,79019000.0,-396854000.0,,,,2277016000.0,,-1581492000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,2778192000.0,,,,,1377191000.0,,,,,,,,,402973000.0,,,-553919000.0,,,,505841000.0,,,,,3769733000.0,,,,,9454235000.0,,,,118372000.0,,,,706891000.0,,,,,-62944000.0,,,,,3893728000.0,,9472860000.0,,6219441000.0,6766215000.0,,0.0,727256000.0,339971000.0,,,1689236000.0,,,,235082000.0,,,,329998000.0,2710476000.0,2207527000.0,,,1686201000.0,979310000.0,402973000.0,402973000.0,1752752000.0,,,0.79664,,,11667777000.0,,,505841000.0,900931000.0,,,3234794000.0,,,,,9472860000.0,0.0,168608000.0,,,,,270050000.0,,,,,343516000.0,,,2778192000.0,135510000.0,1873096000.0,,,,,-5928000.0,,,,,,673023000.0,,700344000.0,220572000.0,,,,343318000.0,38718000.0,-556569000.0,1016377000.0,,,,,,,14355797000.0,21122012000.0,,,,,2774728000.0,,501176000.0,459808000.0,,,0.79664,,,,99873000.0,,568658000.0,,70918000.0,,2093309000.0,6575480000.0,,,,2277016000.0,,,,,3464000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,1181519000.0,,,,,1612111000.0,,,,,,,,,777338000.0,,,-286478000.0,,,,,,,,,4547071000.0,,,,,8435698000.0,,,,109198000.0,,,,1178228000.0,,,,,-28521000.0,,,,,3897419000.0,,,,5297260000.0,5231057000.0,,0.0,727256000.0,369877000.0,,,1612755000.0,,,,247807000.0,,,,401075000.0,2689337000.0,2077689000.0,,,1819730000.0,641502000.0,777338000.0,777338000.0,1627552000.0,,,,,,11127538000.0,,,,838686000.0,,,3138438000.0,,,,,9655951000.0,0.0,178919000.0,,,,,359765000.0,,,,,307959000.0,,,1181519000.0,137731000.0,421149000.0,,,,,2716000.0,,,,,,1137103000.0,,624364000.0,198780000.0,,,,362656000.0,-2431211000.0,-461718000.0,1121016000.0,,,,,,,14332179000.0,19563236000.0,,,,,1174246000.0,,-1596673000.0,659298000.0,,,,,,,-86315000.0,,337277000.0,,4987000.0,,2134619000.0,6575480000.0,,,,2778192000.0,,,,,7273000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,1632943000.0,,,,,1312779000.0,,,,,,,,,647435000.0,,,-471946000.0,,,-558000.0,,,,,,1221017000.0,,,,,8883741000.0,,,,89335000.0,,,,810204000.0,,,,,-151039000.0,,,,,3973684000.0,,10829163000.0,,5892679000.0,5621887000.0,,-1516776000.0,727256000.0,370965000.0,,,1507536000.0,,,,1198293000.0,,,,241036000.0,2669874000.0,2237352000.0,,,1736332000.0,926128000.0,647435000.0,647435000.0,94988000.0,,,,,,11193992000.0,,,,888139000.0,,-104593000.0,2991062000.0,,,,,9671620000.0,185463000.0,169156000.0,,,,,149640000.0,,,-1157543000.0,,267730000.0,,,1632943000.0,29452000.0,420406000.0,,,,,-5069000.0,,,,,,797075000.0,,665008000.0,2086495000.0,,,,1975255000.0,-110220000.0,-498489000.0,1033590000.0,,,,,,,14455846000.0,20077733000.0,,,,,,,451424000.0,535101000.0,,,,,,,-68421000.0,,486252000.0,,4377000.0,,2178836000.0,6575480000.0,,,,1181519000.0,,,,,1632943000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,1556715000.0,,307200000.0,,,1393373000.0,1556700000.0,,4.45,2398800000.0,0.0,2579400000.0,505841000.0,,571090000.0,420400000.0,,-346368000.0,114400000.0,-3668100000.0,-992070000.0,,0.0,2405800000.0,,-1647976000.0,0.0,,,95000000.0,,8299180000.0,4.45,,4400000.0,-76272000.0,2202300000.0,12209000000.0,-1118400000.0,630139000.0,,,5147400000.0,87500000.0,271667000.0,,,8299200000.0,,3991313000.0,,11848673000.0,,5719846000.0,5147449000.0,0.0,1691672000.0,1064792000.0,116959000.0,2398800000.0,2398800000.0,1405314000.0,,,2546200000.0,231915000.0,2277000000.0,-1919906000.0,,307245000.0,2546225000.0,2270330000.0,,9653000000.0,1720983000.0,1090844000.0,571090000.0,571090000.0,100837000.0,14818900000.0,240500000.0,,,,11667114000.0,3664500000.0,11667100000.0,,1010028000.0,1405300000.0,-101947000.0,2579334000.0,1027200000.0,1913500000.0,505841000.0,19966300000.0,10200697000.0,35802000.0,77499000.0,4504000.0,,77500000.0,5719800000.0,247698000.0,,,-1647976000.0,,,,,1556715000.0,53278000.0,420412000.0,,6575500000.0,,,2882000.0,972100000.0,178500000.0,,1556700000.0,1730500000.0,818788000.0,15756100000.0,665682000.0,1763677000.0,4532300000.0,10200700000.0,5460200000.0,548284000.0,-1091135000.0,-609689000.0,1361275000.0,,,,38700000.0,,-720300000.0,14818845000.0,19966294000.0,,661400000.0,11848673000.0,-3600000.0,0.0,,-76228000.0,751586000.0,897900000.0,,,,120700000.0,1064792000.0,142364000.0,3426000000.0,521307000.0,-1658700000.0,3397535000.0,3547100000.0,2780672000.0,6575480000.0,,,2786800000.0,1632943000.0,,,-2126500000.0,15756100000.0,1556715000.0,,221265000.0,-1742818000.0,,,,1556700000.0,,-3593800000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,2269814000.0,,,,,1354277000.0,,,,,,,,-23869000.0,418337000.0,,,-701053000.0,,,-5000.0,505841000.0,,,,,418337000.0,,,,,10158604000.0,,,,39451000.0,,,,627614000.0,,,,,-230365000.0,,,,,3965953000.0,,47186805000.0,,7697981000.0,5854017000.0,,0.0,1064792000.0,240543000.0,,,1300661000.0,,,,227047000.0,,,,245303000.0,2578602000.0,2393765000.0,,,1572188000.0,944574000.0,418337000.0,418337000.0,108138000.0,,,0.78,,,10397887000.0,,,505841000.0,944574000.0,,,2460623000.0,,,,,9950266000.0,22462000.0,98229000.0,,,,,259631000.0,,,-37236539000.0,,,,,2269814000.0,137800000.0,1098820000.0,,,,,-107848000.0,,,,,,677968000.0,,737906000.0,1959489000.0,,,,549024000.0,590617000.0,-722536000.0,823535000.0,,,,,,,14702474000.0,20556491000.0,,,,,0.0,,713099000.0,100999000.0,,,0.78,,,,-125291000.0,,538509000.0,,3404070000.0,,2426885000.0,6575480000.0,,,,1556715000.0,,,,,2269814000.0,,,,,,,,,,,,,,,,,,,,,,,
