,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyInvestmentsAndAdvances,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,trailingPurchaseOfBusiness,quarterlyDilutedEPS,annualPurchaseOfBusiness,annualPurchaseOfInvestment,annualAccountsReceivable,annualDepreciationAndAmortization,quarterlyLongTermDebt,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualInventory,trailingPretaxIncome,trailingNetIncome,annualGoodwill,quarterlyTaxProvision,quarterlyOtherIncomeExpense,trailingCashDividendsPaid,annualChangeInInventory,quarterlyInventory,quarterlyNetPPE,annualStockBasedCompensation,quarterlyCommonStockIssuance,trailingNetOtherInvestingChanges,annualOperatingCashFlow,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyOtherCurrentLiabilities,quarterlyCurrentAccruedExpenses,annualChangeInWorkingCapital,annualOtherIntangibleAssets,annualNetPPE,annualDilutedAverageShares,annualGrossProfit,annualCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,annualCashCashEquivalentsAndMarketableSecurities,annualOperatingIncome,trailingChangeInWorkingCapital,annualDilutedEPS,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualTotalRevenue,annualCapitalStock,trailingOtherIncomeExpense,annualBasicEPS,trailingGrossProfit,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualRepaymentOfDebt,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,annualCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyChangesInAccountReceivables,quarterlyDilutedAverageShares,annualPretaxIncome,annualEndCashPosition,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,trailingOperatingIncome,trailingCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,annualOtherIncomeExpense,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,annualAccountsPayable,trailingInvestingCashFlow,annualGrossPPE,quarterlyCurrentDebt,quarterlyDeferredIncomeTax,quarterlyGrossProfit,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,trailingNetIncomeContinuousOperations,trailingOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredRevenue,annualCashAndCashEquivalents,trailingDeferredIncomeTax,annualNetIncomeContinuousOperations,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyOperatingIncome,annualCurrentAccruedExpenses,trailingNetOtherFinancingCharges,annualCapitalExpenditure,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,annualNetOtherFinancingCharges,annualInterestExpense,annualChangesInAccountReceivables,quarterlyBasicEPS,quarterlyChangeInInventory,quarterlyEndCashPosition,trailingBeginningCashPosition,trailingCostOfRevenue,quarterlyOtherNonCashItems,annualCurrentAssets,quarterlyBasicAverageShares,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,annualEbitda,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualDeferredIncomeTax,annualAccumulatedDepreciation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyStockBasedCompensation,quarterlyRetainedEarnings,annualCommonStockIssuance,annualBasicAverageShares,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentLiabilities,quarterlyOperatingExpense,quarterlyCashDividendsPaid,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingNetIncomeCommonStockholders,annualCostOfRevenue,trailingOperatingCashFlow,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyGoodwill,quarterlyStockholdersEquity,annualRetainedEarnings,annualTotalAssets,annualNetIncome,quarterlyOtherCurrentAssets,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualBeginningCashPosition,annualLongTermDebt,annualCurrentDebt,quarterlyRepaymentOfDebt,annualCashDividendsPaid,annualOtherNonCashItems,annualOtherCurrentAssets,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,trailingTaxProvision,trailingDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,trailingStockBasedCompensation,annualInvestmentsAndAdvances,trailingSellingGeneralAndAdministration,quarterlyOtherShortTermInvestments,trailingChangeInInventory,trailingDilutedEPS,trailingInterestExpense,quarterlySellingGeneralAndAdministration,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
765072000,,,,,-1300000.0,,,0.15,,,,,1252800000.0,10400000.0,10400000.0,,61400000.0,33000000.0,-9900000.0,-32000000.0,,,,,7100000.0,-200000.0,,,10400000.0,2519600000.0,,,,,95100000.0,51300000.0,,81900000.0,,,,,,,-6400000.0,20100000.0,39300000.0,,53000000.0,,,,,,22700000.0,,,,,,1000000.0,,,,,,10400000.0,3006400000.0,,,700000.0,69333333.0,,,,2821800000.0,,,47200000.0,47200000.0,,,,24900000.0,,-300000.0,,,,129300000.0,3700000.0,82600000.0,,2242600000.0,,,,,23000000.0,-400000.0,,-8700000.0,,,,,177700000.0,,-51300000.0,,,,-29600000.0,,,,,0.15,,46500000.0,,,40200000.0,,69333333.0,-31200000.0,,,,,,,,,,579600000.0,,,184600000.0,,234200000.0,133900000.0,-8600000.0,,,17500000.0,,,,,,,,358900000.0,,763800000.0,,,,18800000.0,,2300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772934400,,,,,18200000.0,,,0.34,,,,,1263400000.0,22700000.0,22700000.0,,60000000.0,33000000.0,9800000.0,-69200000.0,,,,,14300000.0,400000.0,,,11100000.0,2576000000.0,,,,,94700000.0,57700000.0,,88800000.0,,,,,,,-25700000.0,19700000.0,39900000.0,,46500000.0,,,,,,22800000.0,,,,,,-36200000.0,,,,,,22700000.0,3061100000.0,,,-7400000.0,66764706.0,,,,2881500000.0,,,21300000.0,21300000.0,,,,25100000.0,,,,,,120400000.0,3300000.0,100400000.0,,2270300000.0,,,,,27200000.0,-10600000.0,,4300000.0,,,,,195100000.0,,-32000000.0,,,,-68400000.0,,,,,0.34,,20900000.0,,,39400000.0,,66764706.0,-12300000.0,,,,,,,,,,592800000.0,,,179600000.0,,236400000.0,132400000.0,-8400000.0,,,37000000.0,,,,,,,,364800000.0,,790800000.0,,,,22300000.0,,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780883200,,,,,38800000.0,,,0.42,,,,,1252600000.0,27800000.0,27800000.0,,61200000.0,55500000.0,30100000.0,-68000000.0,,,,,17100000.0,-300000.0,,,10500000.0,2620900000.0,,,,,100000000.0,58900000.0,,90400000.0,,,,,,,16600000.0,20200000.0,40400000.0,,20900000.0,,,,,,22800000.0,,,,,,-12500000.0,,,,,,26800000.0,3117900000.0,,,-2200000.0,63809524.0,,,,2925000000.0,,,38400000.0,38400000.0,,,,25200000.0,,,,,,153200000.0,3800000.0,109800000.0,,2299000000.0,,,,,24600000.0,1700000.0,,-2600000.0,,,,,209800000.0,,-28800000.0,,,,-69000000.0,,,,,0.42,,37500000.0,,,40300000.0,,63809524.0,-8600000.0,-600000.0,,,,,,,,,611000000.0,,,192900000.0,,268200000.0,138600000.0,-8700000.0,,-1400000.0,44900000.0,,,,,,,,363900000.0,,818900000.0,,,,21100000.0,,400000.0,,,,11700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788832000,,371600000.0,,835100000.0,73000000.0,,,,-6000000.0,-1000000.0,54700000.0,80600000.0,1306400000.0,17700000.0,17700000.0,-290500000.0,80500000.0,55800000.0,60300000.0,-96500000.0,9800000.0,,,,11400000.0,600000.0,,,9800000.0,2703400000.0,,,,177300000.0,95200000.0,54700000.0,,76800000.0,10400000.0,22700000.0,2703400000.0,63846154.0,385200000.0,276800000.0,-7400000.0,20600000.0,40800000.0,,37500000.0,31500000.0,-153500000.0,,1.17,,22700000.0,770200000.0,40800000.0,,1.17,,-40700000.0,,-118500000.0,,-20800000.0,-22900000.0,16700000.0,3206700000.0,90300000.0,,2700000.0,,128600000.0,30100000.0,,3036100000.0,,,31500000.0,31500000.0,,,500000.0,24300000.0,,-500000.0,43600000.0,,3238500000.0,156400000.0,6700000.0,92400000.0,-2800000.0,2371600000.0,538700000.0,,,,43600000.0,19700000.0,,18900000.0,,31500000.0,,78700000.0,187600000.0,3238500000.0,-41300000.0,76800000.0,,-265700000.0,-123500000.0,,128700000.0,99600000.0,-6200000.0,,,30100000.0,,,41400000.0,170600000.0,,-20700000.0,-400000.0,-72900000.0,74700000.0,80500000.0,17500000.0,-535100000.0,,11900000.0,,618900000.0,,63846154.0,170600000.0,2371600000.0,276800000.0,133700000.0,-12700000.0,-88400000.0,-1500000.0,29100000.0,,,385000000.0,,,,-535100000.0,371600000.0,,835100000.0,618900000.0,3206700000.0,78700000.0,16900000.0,49900000.0,-26500000.0,53000000.0,1306400000.0,156400000.0,-41500000.0,-38400000.0,161300000.0,16900000.0,3036100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
796608000,,,,,16300000.0,,,0.19,,,,,1297400000.0,13500000.0,13500000.0,,68600000.0,41800000.0,4800000.0,-57100000.0,,,,,8400000.0,-100000.0,,,10200000.0,2739800000.0,,,,,92600000.0,48600000.0,,89200000.0,,,,,,,12900000.0,21300000.0,41200000.0,,30100000.0,,,,,,22700000.0,,,,,,-15300000.0,,,,,,12500000.0,3228800000.0,,,5000000.0,65789474.0,,,,3051000000.0,,,43900000.0,43900000.0,500000.0,,,24700000.0,,,,,,177900000.0,4800000.0,88200000.0,,2384100000.0,,,,,29400000.0,1200000.0,,-14200000.0,,,,,180800000.0,,-45000000.0,,,,-33700000.0,,,,,0.19,,43000000.0,,,42700000.0,,65789474.0,-23700000.0,,,,,,,,,,621000000.0,,,177800000.0,,296500000.0,133200000.0,-11500000.0,,,21900000.0,,,,,,,,374600000.0,,844700000.0,,,,17200000.0,,22700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804470400,,,,,34100000.0,,,0.4,,,,,1309400000.0,27400000.0,27400000.0,,57000000.0,24800000.0,22600000.0,-79400000.0,,,,,17200000.0,-7000000.0,,,10500000.0,2803200000.0,,,,,97000000.0,62300000.0,,81600000.0,,,,,,,-28800000.0,21300000.0,41600000.0,,43000000.0,,,,,,22700000.0,,,,,,-54600000.0,,,,,,26400000.0,3289000000.0,,,-24700000.0,66000000.0,,,,3113300000.0,,,14800000.0,14800000.0,500000.0,,,24100000.0,,,,,,189000000.0,4200000.0,103700000.0,,2419600000.0,,,,,41500000.0,-22300000.0,,12100000.0,,,,,200700000.0,,-33500000.0,,,,-76100000.0,,,,,0.4,,14200000.0,,,42500000.0,,66000000.0,-12200000.0,,,,,,,,,,636800000.0,,,175700000.0,,312100000.0,137200000.0,-11500000.0,,,44600000.0,,,,,,,,379900000.0,,869400000.0,,,,20300000.0,,6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812419200,,,,,62700000.0,,,0.47,,,,,1369500000.0,32600000.0,32600000.0,,82700000.0,53900000.0,51000000.0,-87100000.0,,,,,20300000.0,-300000.0,,,10400000.0,2851100000.0,,,,,104100000.0,72900000.0,100000.0,94600000.0,,,,,,,11100000.0,21900000.0,42000000.0,,14200000.0,,,,,,22800000.0,,,,,,-33200000.0,,,,,,31600000.0,3374400000.0,,,-4000000.0,67234043.0,,,,3187000000.0,,,26000000.0,26000000.0,-300000.0,,,23800000.0,,,,,,173200000.0,1900000.0,118900000.0,,2473800000.0,,,,,32100000.0,1900000.0,,-9400000.0,,,,,223000000.0,,-26200000.0,,,,-93900000.0,,,,,0.47,,25300000.0,,,43800000.0,,67234043.0,-4300000.0,-500000.0,,,,,,,,,657700000.0,,,187400000.0,,300000000.0,145100000.0,-11700000.0,,-500000.0,52900000.0,,,,,,,,382000000.0,,900600000.0,,,,18100000.0,,-20700000.0,,,,-23700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820368000,900000.0,395100000.0,,919200000.0,49800000.0,,,,-5700000.0,,65300000.0,87000000.0,1383300000.0,18500000.0,18500000.0,-302400000.0,75900000.0,58600000.0,38000000.0,-107200000.0,9600000.0,,,,11700000.0,200000.0,,,9600000.0,2940000000.0,,,,179100000.0,103000000.0,65300000.0,200000.0,45400000.0,2000000.0,22600000.0,2940000000.0,66742424.0,406100000.0,321100000.0,-2100000.0,22500000.0,42400000.0,,25300000.0,23700000.0,-153800000.0,,1.32,,22600000.0,802800000.0,42400000.0,,1.32,,-48600000.0,,-85500000.0,200000.0,16900000.0,-6900000.0,17500000.0,3403100000.0,116400000.0,,8800000.0,,149700000.0,23200000.0,,3238700000.0,,,23700000.0,23700000.0,200000.0,,-7100000.0,23100000.0,,,43300000.0,,3530800000.0,192900000.0,4400000.0,95300000.0,-1400000.0,2483900000.0,559900000.0,,,,43300000.0,21200000.0,,11200000.0,,23700000.0,,92100000.0,198300000.0,3530800000.0,-49000000.0,45400000.0,,-330800000.0,-98700000.0,,162900000.0,95700000.0,-14900000.0,,,23200000.0,,,44900000.0,164400000.0,,-26500000.0,-300000.0,-66800000.0,88100000.0,75900000.0,15300000.0,-590800000.0,,-300000.0,,664500000.0,,66742424.0,164400000.0,2483900000.0,321100000.0,144300000.0,-11800000.0,-151700000.0,-1000000.0,30200000.0,,,396700000.0,,,,-590800000.0,395100000.0,,919200000.0,664500000.0,3403100000.0,92100000.0,18000000.0,57600000.0,8900000.0,30100000.0,1383300000.0,192900000.0,-49600000.0,-46500000.0,173900000.0,18000000.0,3238700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
828230400,,,,,277600000.0,,,0.23,,,,,1494200000.0,17000000.0,17000000.0,,87800000.0,40700000.0,264700000.0,-38100000.0,,,,,10600000.0,-100000.0,,,11500000.0,3335400000.0,,,,,98500000.0,66800000.0,,107500000.0,,,,,,,7400000.0,24000000.0,42900000.0,,23200000.0,,,,,,22700000.0,,,,,,2600000.0,,,,,,16000000.0,3839600000.0,,,3600000.0,69565217.0,,,,3656700000.0,,,30800000.0,30800000.0,300000.0,,,26400000.0,,,,,,492600000.0,5100000.0,99700000.0,,2902200000.0,,,,,20300000.0,-3200000.0,,-23000000.0,,,,,198200000.0,,-43400000.0,,,,-298000000.0,,,,,0.23,,30600000.0,,,48100000.0,,69565217.0,-19400000.0,,,,,,,,,,668600000.0,,,182900000.0,,620400000.0,143100000.0,-12900000.0,,-266400000.0,27600000.0,,,,,,,,400800000.0,,937400000.0,,,,18700000.0,,5700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836092800,,,,,40500000.0,,,0.35,,,,,1564000000.0,26500000.0,26500000.0,,88300000.0,22200000.0,27400000.0,-60900000.0,,,,,16600000.0,200000.0,,,12200000.0,3370500000.0,,,,,106400000.0,75500000.0,,48500000.0,,,,,,,-8500000.0,25300000.0,97200000.0,,30600000.0,,,,,,22700000.0,,,,,,-38700000.0,,,,,,25500000.0,3889900000.0,,,-18600000.0,72857143.0,,,,3693000000.0,,,22600000.0,22600000.0,,,,32500000.0,,,,,,295500000.0,1000000.0,122200000.0,,2776300000.0,,,,,22700000.0,-27800000.0,,2400000.0,,,,,228600000.0,,-29900000.0,,,,-58100000.0,,,,,0.35,,22100000.0,,,50600000.0,,72857143.0,-4600000.0,,,,,,,,,,633400000.0,,,196900000.0,,419000000.0,152100000.0,-13100000.0,,-900000.0,43100000.0,,,,,,,,402500000.0,,1113600000.0,,,,25700000.0,,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844041600,,,,,24100000.0,,,0.45,,,,,1714500000.0,36300000.0,36300000.0,,94700000.0,73800000.0,9500000.0,-74400000.0,,,,,22600000.0,1500000.0,,,12100000.0,3420700000.0,,,,,109700000.0,77700000.0,,104100000.0,,,,,,,14500000.0,26300000.0,97700000.0,,22100000.0,,,,,,22700000.0,,,,,,-600000.0,,,,,,35300000.0,3957100000.0,,,-5000000.0,78444444.0,,,,3751600000.0,,,37200000.0,37200000.0,,,,32800000.0,,,,,,162100000.0,7600000.0,137900000.0,,2814800000.0,,,,,25700000.0,5900000.0,,3000000.0,,,,,247600000.0,,-18500000.0,,,,-68800000.0,,,,,0.45,,36600000.0,,,52500000.0,,78444444.0,7800000.0,-600000.0,,,,,,,,,655000000.0,,,205500000.0,,291900000.0,156400000.0,-14600000.0,,3800000.0,58900000.0,,,,,,,,410200000.0,,1142300000.0,,,,21100000.0,,-700000.0,,,,-61600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851990400,,419900000.0,,1156900000.0,59000000.0,,,,-302400000.0,,71000000.0,101900000.0,1715400000.0,21900000.0,21900000.0,-565100000.0,82300000.0,71800000.0,44300000.0,-100300000.0,11100000.0,,,,13900000.0,100000.0,,,11100000.0,3537400000.0,,,,208500000.0,103500000.0,71000000.0,100000.0,93600000.0,-7500000.0,22700000.0,3537400000.0,74580153.0,476400000.0,335000000.0,-24100000.0,26300000.0,98000000.0,,36600000.0,13000000.0,-125700000.0,,1.31,,22700000.0,894600000.0,98000000.0,,1.31,,-28500000.0,,-46100000.0,100000.0,6400000.0,-10700000.0,20900000.0,4032200000.0,345900000.0,,13300000.0,,165500000.0,13000000.0,,3864900000.0,,,13000000.0,13000000.0,,,1600000.0,33300000.0,,,36800000.0,,4220200000.0,204500000.0,8500000.0,116700000.0,-1300000.0,2875300000.0,602100000.0,,,,36800000.0,17600000.0,,11100000.0,,13000000.0,,101700000.0,220200000.0,4220200000.0,-33600000.0,93600000.0,,-273700000.0,-140200000.0,,401200000.0,125100000.0,-6700000.0,,,13000000.0,,,52400000.0,167300000.0,,-7300000.0,-300000.0,-23800000.0,97700000.0,82300000.0,22200000.0,-682800000.0,,-6500000.0,,662200000.0,,74580153.0,167300000.0,2875300000.0,335000000.0,150300000.0,-14700000.0,-65200000.0,-38900000.0,35800000.0,,,418200000.0,,,,-682800000.0,419900000.0,,1156900000.0,662200000.0,4032200000.0,101700000.0,18300000.0,63800000.0,-2600000.0,23700000.0,1715400000.0,204500000.0,27700000.0,-55300000.0,203600000.0,18300000.0,3864900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
859766400,,,,,12800000.0,,,0.22,,,,,1730900000.0,18000000.0,18000000.0,,85000000.0,55900000.0,-3100000.0,-55100000.0,,,,,11300000.0,-800000.0,,,12000000.0,3566000000.0,,,,,98300000.0,69000000.0,100000.0,112800000.0,,,,,,,-2600000.0,27800000.0,98500000.0,,13000000.0,,,,,,22700000.0,,,,,,800000.0,,,,,,17000000.0,4061500000.0,,,1200000.0,77272727.0,,,,3897100000.0,,,10400000.0,10400000.0,,,,33500000.0,,,,,,193800000.0,7300000.0,115100000.0,,2895700000.0,,,,,23300000.0,4300000.0,,-13500000.0,,,,,213400000.0,,-33600000.0,,,,-55400000.0,,,,,0.22,,10400000.0,,,55500000.0,,77272727.0,-5800000.0,,,,,,,,,,664300000.0,,,164400000.0,,330000000.0,148700000.0,-15900000.0,,-100000.0,29300000.0,,,,,,,,427800000.0,,1165800000.0,,,,20100000.0,,-400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867628800,,,,,68300000.0,,,0.39,,,,,1792700000.0,31600000.0,31600000.0,,93500000.0,42500000.0,52300000.0,-87200000.0,,,,,19700000.0,-200000.0,,,12200000.0,3628300000.0,,,,,103300000.0,73000000.0,,99100000.0,,,,,,,-900000.0,26900000.0,99000000.0,,10400000.0,,,,,,22700000.0,,,,,,-44700000.0,,,,,,30600000.0,4148600000.0,,,-15900000.0,78461538.0,,,,3969400000.0,,,9400000.0,9400000.0,,,,33800000.0,,,,,,192500000.0,5700000.0,134600000.0,,2958000000.0,,,,,27300000.0,-27200000.0,,4000000.0,,,,,237900000.0,,-17200000.0,,,,-95700000.0,,,,,0.39,,9400000.0,,,53800000.0,,78461538.0,9700000.0,,,,,,,,,,679900000.0,,,179200000.0,,318900000.0,151800000.0,-16000000.0,,0.0,51300000.0,,,,,,,,434200000.0,,1190600000.0,,,,21600000.0,,-8800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875577600,,,,,20200000.0,,,0.54,,,,,1800900000.0,43500000.0,43500000.0,,93000000.0,83700000.0,4100000.0,-88800000.0,,,,,26900000.0,200000.0,,,12900000.0,3691900000.0,,,,,111400000.0,78700000.0,,108500000.0,,,,,,,1200000.0,28300000.0,99300000.0,,9400000.0,,,,,,22700000.0,,,,,,-5100000.0,,,,,,42500000.0,4216200000.0,,,-1900000.0,78703704.0,,,,4033400000.0,,,10700000.0,10700000.0,,,,33500000.0,,,,,,191200000.0,7300000.0,154600000.0,,2992700000.0,,,,,28500000.0,6700000.0,,1200000.0,,,,,266000000.0,,-6900000.0,,,,-86700000.0,,,,,0.54,,10700000.0,,,56500000.0,,78703704.0,21400000.0,-600000.0,,,,,,,,,707400000.0,,,182800000.0,,328200000.0,161500000.0,-16100000.0,,0.0,70400000.0,,,,,,,,442200000.0,,1223500000.0,,,,22800000.0,,1700000.0,,,,-10400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883526400,,454400000.0,,1240100000.0,52500000.0,,,,-3100000.0,,71700000.0,112500000.0,1870000000.0,25900000.0,25900000.0,-357200000.0,86500000.0,85000000.0,36400000.0,-121300000.0,11400000.0,,,,16800000.0,-100000.0,,,11400000.0,3805400000.0,,,,267100000.0,108500000.0,71700000.0,100000.0,103700000.0,3700000.0,22700000.0,3805400000.0,79379310.0,532600000.0,306500000.0,2000000.0,29500000.0,99600000.0,,10700000.0,12700000.0,-89400000.0,,1.45,,22700000.0,954200000.0,99600000.0,,1.45,,-36300000.0,,-69900000.0,100000.0,-5400000.0,-300000.0,24900000.0,4314300000.0,89700000.0,,7300000.0,,193800000.0,12700000.0,,4141400000.0,,,12700000.0,12700000.0,,,-900000.0,33300000.0,,,42800000.0,,4560800000.0,159900000.0,11600000.0,128400000.0,-1300000.0,3074200000.0,622000000.0,,,,42800000.0,19900000.0,,14300000.0,,12700000.0,,119100000.0,236900000.0,4560800000.0,-31500000.0,103700000.0,,-352400000.0,-119400000.0,,153800000.0,134000000.0,-9300000.0,,,12700000.0,,,59100000.0,172900000.0,,-2000000.0,-200000.0,23100000.0,115100000.0,86500000.0,31900000.0,-755400000.0,,6000000.0,,717200000.0,,79379310.0,172900000.0,3074200000.0,306500000.0,159900000.0,-16100000.0,-85300000.0,-3000000.0,42700000.0,,,421600000.0,,,,-755400000.0,454400000.0,,1240100000.0,717200000.0,4314300000.0,119100000.0,21300000.0,74700000.0,2100000.0,13000000.0,1870000000.0,159900000.0,-27400000.0,-64100000.0,224900000.0,21300000.0,4141400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
891302400,,,,,44500000.0,,,0.26,,,,,1877200000.0,21600000.0,21600000.0,,85300000.0,59000000.0,27200000.0,-53000000.0,,,,,13900000.0,-1000000.0,,,12700000.0,3831600000.0,,,,,100200000.0,67100000.0,,120900000.0,,,,,,,12600000.0,30800000.0,100000000.0,,12700000.0,,,,,,22800000.0,,,,,,6000000.0,,,,,,20600000.0,4378000000.0,,,4400000.0,79230769.0,,,,4178500000.0,,,25300000.0,25300000.0,,,,34100000.0,,,,,,191500000.0,4800000.0,125800000.0,,3126800000.0,,,,,26900000.0,4300000.0,,-15900000.0,,,,,226000000.0,,-28700000.0,,,,-73600000.0,,,,,0.26,,25300000.0,,,61700000.0,,79230769.0,2100000.0,,,,,,,,,,721500000.0,,,199500000.0,,339300000.0,154500000.0,-17300000.0,,-21400000.0,35500000.0,,,,,,,,459400000.0,,1251200000.0,,,,39700000.0,,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899164800,,,,,89200000.0,,,0.42,,,,,1894200000.0,35100000.0,35100000.0,,98100000.0,32100000.0,71700000.0,-97200000.0,,,,,22300000.0,-100000.0,,,12400000.0,3926200000.0,,,,,108800000.0,74400000.0,,107100000.0,,,,,,,-900000.0,31100000.0,100400000.0,,25300000.0,,,,,,24300000.0,,,,,,-65100000.0,,,,,,34100000.0,4481800000.0,,,-22900000.0,81190476.0,,,,4278800000.0,,,24300000.0,24300000.0,,,,34900000.0,,,,,,251500000.0,6800000.0,147200000.0,,3202800000.0,,,,,27500000.0,-37600000.0,,600000.0,,,,,256000000.0,,-15600000.0,,,,-104700000.0,,,,,0.42,,24300000.0,,,62100000.0,,81190476.0,15500000.0,,,,,,,,,,739100000.0,,,203000000.0,,386100000.0,162800000.0,-17500000.0,,-8500000.0,57400000.0,,,,,,,,466900000.0,,1279000000.0,,,,23200000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907113600,,,,,52000000.0,,,0.57,,,,,2080700000.0,46600000.0,46600000.0,,115200000.0,84700000.0,34600000.0,-91500000.0,,,,,29400000.0,-100000.0,,,12500000.0,4002100000.0,,,,,113000000.0,88600000.0,200000.0,115400000.0,,,,,,,4800000.0,33700000.0,100800000.0,,24300000.0,,,,,,24400000.0,,,,,,-6800000.0,,,,,,45600000.0,4585500000.0,,,-7900000.0,80000000.0,,,,4373000000.0,,,29200000.0,29200000.0,,,,35500000.0,,,,,,103500000.0,7600000.0,169500000.0,,3268900000.0,,,,,29800000.0,4500000.0,,2300000.0,,,,,282500000.0,,-600000.0,,,,-114400000.0,,,,,0.57,,29200000.0,,,67200000.0,,80000000.0,33100000.0,-500000.0,,,,,,,,,768300000.0,,,212500000.0,,248900000.0,170100000.0,-17400000.0,,-12200000.0,76000000.0,,,,,,,,475300000.0,,1316600000.0,,,,21400000.0,,-11300000.0,,,,-57600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
