date,annualNetOtherFinancingCharges,annualCurrentAccruedExpenses,quarterlyEbitda,trailingTaxProvision,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,trailingEndCashPosition,quarterlyPurchaseOfInvestment,annualNetIncomeContinuousOperations,quarterlyStockBasedCompensation,annualCashAndCashEquivalents,annualCurrentDeferredRevenue,annualCostOfRevenue,annualTotalRevenue,quarterlyNetIncomeCommonStockholders,quarterlyDilutedEPS,quarterlyGrossProfit,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,trailingOperatingIncome,annualCurrentDebt,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlyRetainedEarnings,trailingFreeCashFlow,trailingOperatingExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccumulatedDepreciation,quarterlyOtherNonCashItems,trailingCostOfRevenue,annualChangesInAccountReceivables,annualChangeInWorkingCapital,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,trailingBeginningCashPosition,annualDilutedAverageShares,quarterlyChangeInWorkingCapital,annualRetainedEarnings,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyBasicAverageShares,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualCashDividendsPaid,annualBeginningCashPosition,quarterlyLongTermDebt,quarterlyChangeInInventory,annualBasicAverageShares,annualAccountsReceivable,annualNetIncome,annualCommonStockIssuance,annualFreeCashFlow,quarterlyNetIncome,quarterlyOperatingExpense,quarterlyNetIncomeContinuousOperations,quarterlyCurrentDeferredRevenue,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,annualLongTermDebt,quarterlyStockholdersEquity,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,annualTaxProvision,quarterlyOtherCurrentAssets,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,annualChangeInInventory,quarterlyInventory,quarterlyNetPPE,trailingCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,quarterlyOtherIncomeExpense,annualDepreciationAndAmortization,annualInventory,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyInterestExpense,trailingDepreciationAndAmortization,annualCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,annualCapitalStock,annualPurchaseOfBusiness,trailingOperatingCashFlow,annualIncomeTaxPayable,annualSaleOfInvestment,annualStockBasedCompensation,quarterlyBasicEPS,annualOtherIntangibleAssets,quarterlyPretaxIncome,annualGrossProfit,annualNetPPE,annualCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyChangeInCashSupplementalAsReported,annualEbitda,quarterlyOtherCurrentLiabilities,annualNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,trailingCashDividendsPaid,trailingNetIncome,trailingPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyTotalNonCurrentAssets,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualOtherCurrentLiabilities,trailingPretaxIncome,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyOtherShortTermInvestments,annualDilutedEPS,annualGrossPPE,annualRepaymentOfDebt,annualPretaxIncome,annualPurchaseOfInvestment,annualOtherNonCurrentLiabilities,trailingChangeInWorkingCapital,quarterlyFreeCashFlow,quarterlyOtherIntangibleAssets,annualGoodwill,quarterlyTotalAssets,annualInterestExpense,annualInvestingCashFlow,quarterlyDilutedAverageShares,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlySaleOfInvestment,annualBasicEPS,annualOperatingIncome,annualOtherIncomeExpense,quarterlyDepreciationAndAmortization,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingGrossProfit,annualCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,trailingDeferredIncomeTax,trailingInvestingCashFlow,trailingTotalRevenue,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,trailingInterestExpense,annualEndCashPosition,trailingChangeInInventory,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingOtherIncomeExpense,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable,annualInvestmentsAndAdvances
1970-01-01 00:00:00.588988800,,,-796400000.0,,,298400000.0,,,24800000.0,,25800000.0,,1001600000.0,1129200000.0,,,,,,,,3700000.0,,193900000.0,19000000.0,,93200000.0,,,,125100000.0,230200000.0,,,131300000.0,,,44100000.0,169200000.0,,-105700000.0,,,,,-796400000.0,,,230200000.0,,169200000.0,,121016000.0,,131300000.0,,24800000.0,,,,,,,,,0.0,30800000.0,,121016000.0,,24800000.0,,0.0,,,5600000.0,,74200000.0,107200000.0,0.0,168200000.0,30800000.0,168200000.0,,,6200000.0,13000000.0,6200000.0,337400000.0,44100000.0,,,81300000.0,88200000.0,,,,,81300000.0,,,,,125100000.0,,3700000.0,-105700000.0,,13300000.0,,,,,,,,,,,127600000.0,88200000.0,25800000.0,0.0,,19000000.0,,53400000.0,121400000.0,13300000.0,,,,,,107200000.0,,,121400000.0,,,,,0.01415,193900000.0,,37800000.0,,0.0,,,,,337400000.0,4000000.0,0.0,,,,0.01415,34400000.0,7500000.0,,,25800000.0,,,25800000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.596851200,,,326100000.0,,,326100000.0,,,,,,,,,,0.004746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326100000.0,,,,,,,,,,,,,,,,122592000.0,,,,,,,,,,,,,,8300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122592000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.604627200,,,315900000.0,,,315900000.0,,,,,,,,,,0.005273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315900000.0,,,,,,,,,,,,,,,,122968000.0,,,,,,,,,,,,,,6900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122968000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.612576000,,,14600000.0,,,334900000.0,,,,,,,,,6200000.0,0.004688,35600000.0,,,,,,,206800000.0,,,,,,,154200000.0,269700000.0,,,134200000.0,,,,194600000.0,,,,,,,9600000.0,,,,,,,,,,299300000.0,,,,,,121768000.0,,,,,27200000.0,,,,,,,6200000.0,26000000.0,6200000.0,,,,-100000.0,,,187000000.0,,21000000.0,,,33400000.0,,40400000.0,,,89100000.0,92300000.0,,,1700000.0,,,,,1800000.0,,,,29100000.0,-114500000.0,,13300000.0,,,,,,,,0.004688,,9500000.0,,,,,,19600000.0,,,49400000.0,,3300000.0,,,,,111900000.0,,,,,,,,,,,,,,,,,,381600000.0,,,121768000.0,,,,,,,,8500000.0,,,8500000.0,,,,,,,,,75700000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.620524800,0.0,,21100000.0,,,326100000.0,,,28500000.0,,19100000.0,,1152000000.0,1303100000.0,7100000.0,,42800000.0,-3600000.0,0.0,,,5300000.0,900000.0,212100000.0,10000000.0,,103100000.0,,,,155400000.0,315400000.0,,-1000000.0,140000000.0,,,72900000.0,228300000.0,,-118300000.0,100000.0,,,-12300000.0,16000000.0,-2500000.0,,315400000.0,,228300000.0,,120400000.0,17000000.0,140000000.0,283300000.0,28500000.0,,,,0.0,,,,-4700000.0,2800000.0,60500000.0,4800000.0,120400000.0,,28500000.0,800000.0,11600000.0,7100000.0,26800000.0,7100000.0,,82900000.0,103800000.0,100000.0,190900000.0,60500000.0,190900000.0,200000.0,21700000.0,54500000.0,14900000.0,54500000.0,419200000.0,72900000.0,,-3000000.0,84300000.0,93800000.0,,,600000.0,20200000.0,84300000.0,0.0,-7100000.0,5900000.0,,155400000.0,-17100000.0,5300000.0,-118300000.0,,12300000.0,-4700000.0,,,,,2200000.0,,,,10700000.0,151100000.0,93800000.0,19100000.0,38000000.0,31200000.0,10000000.0,10600000.0,68200000.0,86300000.0,12300000.0,3600000.0,,,,,103800000.0,16300000.0,,86300000.0,,0.0,,,0.02168,212100000.0,,43400000.0,,100000.0,,24100000.0,,,419200000.0,10300000.0,-23800000.0,,,,0.02168,48000000.0,5700000.0,5100000.0,,19100000.0,,-26400000.0,19100000.0,63800000.0,,,,,0.0,,2100000.0,63800000.0,,0.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.628387200,,,18400000.0,,,280800000.0,,,,,,,,,7000000.0,0.005508,39800000.0,1000000.0,0.0,,,,-2400000.0,222800000.0,,,,,-1200000.0,,148700000.0,305800000.0,,,145800000.0,,,,220600000.0,,,-200000.0,,,,13100000.0,,,,,,,,-34700000.0,,241000000.0,,,,,0.0,121264000.0,,,,,59700000.0,4400000.0,,,,,,7000000.0,26700000.0,7000000.0,,,,-100000.0,,,198400000.0,,21400000.0,,,47300000.0,,71900000.0,,,79900000.0,99700000.0,,,-100000.0,,,4000000.0,-11200000.0,2300000.0,,,4500000.0,42700000.0,-123100000.0,,12300000.0,100000.0,,,,,,,0.005508,,10700000.0,,,,,-22400000.0,13500000.0,-17000000.0,,50400000.0,,3700000.0,,,,,113200000.0,,,,,,,,,,,,,,,-33600000.0,,,419000000.0,,,121264000.0,,11800000.0,,,,5300000.0,,2100000.0,,,2100000.0,,,,,,19100000.0,,,55600000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.636163200,,,16300000.0,,,277300000.0,,,,,,,,,5400000.0,0.004102,37700000.0,-5300000.0,0.0,,,,-2500000.0,233500000.0,,,,,-1500000.0,,160900000.0,314200000.0,,,149800000.0,,,,230500000.0,,,-200000.0,,,,10800000.0,,,,,,,,-11800000.0,,239600000.0,,,,,0.0,121288000.0,,,,,57200000.0,-7600000.0,,,,,,5400000.0,26900000.0,5400000.0,,,,100000.0,,,201700000.0,,21400000.0,,,39800000.0,,69600000.0,,,87500000.0,105200000.0,,,100000.0,,,1900000.0,-11000000.0,2600000.0,,,8300000.0,55600000.0,-128300000.0,,12300000.0,-100000.0,,,,,,,0.004102,,8300000.0,,,,,-900000.0,12800000.0,2200000.0,,49900000.0,,2900000.0,,,,,118000000.0,,,,,,,,,,,,,,,-11900000.0,,,432200000.0,,,121288000.0,,5800000.0,,,,5500000.0,,4300000.0,,,4300000.0,,,,,,0.0,,,55400000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.644112000,,,17500000.0,,,285400000.0,,,,,,,,,6300000.0,0.004805,40700000.0,-5500000.0,0.0,,,,-5100000.0,240200000.0,,,,,-1500000.0,,131400000.0,281600000.0,,,154600000.0,,,,199300000.0,,,-200000.0,,,,11700000.0,,,,,,,,35100000.0,,244700000.0,,,,,0.0,118624000.0,,,,,55500000.0,2500000.0,,,,,,6300000.0,29000000.0,6300000.0,,,,100000.0,,,201400000.0,,23200000.0,,,36500000.0,,67900000.0,,,84900000.0,107600000.0,,,0.0,,,100000.0,-8100000.0,2100000.0,,,-42400000.0,21400000.0,-132600000.0,,12300000.0,100000.0,,,,,,,0.004805,,9600000.0,,,,,47400000.0,11500000.0,-600000.0,,54900000.0,,3300000.0,,,,,119100000.0,,,,,,,,,,,,,,,39300000.0,,,400700000.0,,,118624000.0,,-17100000.0,,,,5800000.0,,3700000.0,,,3700000.0,,,,,,0.0,,,55100000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.652060800,0.0,,18300000.0,,,293700000.0,,,25900000.0,,9300000.0,,978500000.0,1137200000.0,7100000.0,,40500000.0,-15600000.0,0.0,,,10700000.0,-7100000.0,251300000.0,11900000.0,,110400000.0,,-1400000.0,,148900000.0,289200000.0,,-200000.0,160300000.0,,,66400000.0,215300000.0,,-136700000.0,900000.0,,,12000000.0,12700000.0,-17100000.0,,289200000.0,-300000.0,215300000.0,,114840000.0,23400000.0,160300000.0,253200000.0,25900000.0,,,,100000.0,,,,-5600000.0,19100000.0,54400000.0,2700000.0,114840000.0,,25900000.0,2000000.0,17200000.0,7100000.0,27800000.0,7100000.0,,88200000.0,126500000.0,0.0,200400000.0,54400000.0,200400000.0,300000.0,22200000.0,40800000.0,13900000.0,40800000.0,415700000.0,66400000.0,,2000000.0,82200000.0,114600000.0,,,0.0,22200000.0,82200000.0,-4000000.0,-13400000.0,1600000.0,,148900000.0,-15600000.0,10700000.0,-136700000.0,,12000000.0,-100000.0,,,,,17100000.0,,,,11100000.0,158700000.0,114600000.0,9300000.0,60900000.0,36800000.0,11900000.0,5600000.0,70500000.0,69500000.0,12000000.0,4000000.0,,,,,126500000.0,-9800000.0,,69500000.0,,100000.0,,,0.019922,251300000.0,,39800000.0,,0.0,,23400000.0,,,415700000.0,8600000.0,-25400000.0,,,16600000.0,0.019922,48300000.0,100000.0,5600000.0,,9300000.0,,-43700000.0,9300000.0,68700000.0,,,,,0.0,,-45200000.0,68700000.0,,0.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.659923200,,,13500000.0,,,289500000.0,,,,,,,,,3600000.0,0.003047,37100000.0,-11100000.0,0.0,,,,-4500000.0,265300000.0,,,,,-1400000.0,,181500000.0,308900000.0,,,162600000.0,,,,246400000.0,,,-100000.0,,,,7700000.0,,,,200000.0,,,,-20100000.0,,252400000.0,,,,,0.0,112168000.0,,,,,52700000.0,-8200000.0,,,,,,3600000.0,29400000.0,3600000.0,,,,100000.0,,,198200000.0,,23600000.0,,,40900000.0,,64900000.0,,,90400000.0,123200000.0,,,0.0,,,,-14300000.0,2200000.0,,,22600000.0,49500000.0,-142100000.0,,12100000.0,100000.0,,,,,,,0.003047,,5500000.0,,,,,-10400000.0,12500000.0,1100000.0,,45600000.0,,1900000.0,,,,,135700000.0,,,,,,,,,,,,,,,-24700000.0,,,444600000.0,,,112168000.0,,3200000.0,,,,5800000.0,,10400000.0,,,10400000.0,,,,,,9300000.0,,,86400000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.667699200,,,10100000.0,,,279900000.0,,,,,,,,,1500000.0,0.001289,31600000.0,-11600000.0,0.0,,,,-300000.0,276100000.0,,,,,-1400000.0,,176700000.0,298000000.0,,,162700000.0,,,,239300000.0,,,200000.0,,,,4300000.0,,,,,,,,1000000.0,,248300000.0,,,,,100000.0,112456000.0,,,,,50600000.0,-8700000.0,,,,,,1500000.0,27300000.0,1500000.0,,,,0.0,,,199000000.0,,21500000.0,,,42000000.0,,62600000.0,,,99100000.0,128300000.0,,,0.0,,,,-11000000.0,2000000.0,,,1000000.0,53300000.0,-147800000.0,,12000000.0,0.0,,,,,,,0.001289,,2300000.0,,,,,8600000.0,12000000.0,-2100000.0,,43800000.0,,800000.0,,,,,140300000.0,,,,,,,,,,,,,,,-2400000.0,,,438300000.0,,,112456000.0,,-700000.0,,,,5800000.0,,8300000.0,,,8300000.0,,,,,,0.0,,,79600000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.675648000,,,12300000.0,,,288000000.0,,,,,,,,,2800000.0,0.002344,35200000.0,-8800000.0,0.0,,,,0.0,283100000.0,,,,,-1300000.0,,179200000.0,299900000.0,,,164100000.0,,,,240000000.0,,,-300000.0,,,,6300000.0,,,,,,,,600000.0,,252800000.0,,,,,-200000.0,112768000.0,,,,,48800000.0,1900000.0,,,,,,2800000.0,28900000.0,2800000.0,,,,0.0,,,200600000.0,,22900000.0,,,42300000.0,,60800000.0,,,97200000.0,130200000.0,,,0.0,,,200000.0,-7900000.0,2000000.0,,,2600000.0,58900000.0,-152900000.0,,12000000.0,-100000.0,,,,,,,0.002344,,4300000.0,,,,,9600000.0,10500000.0,3500000.0,,46800000.0,,1500000.0,,,,,140700000.0,,,,,,,,,,,,,,,1700000.0,,,440600000.0,,,112768000.0,,-800000.0,,,,6000000.0,,11800000.0,,,11800000.0,,,,,,0.0,,,73500000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.683596800,0.0,,14500000.0,,,303900000.0,,,12000000.0,,11700000.0,,1020600000.0,1161300000.0,4100000.0,,36700000.0,-2400000.0,0.0,,,28400000.0,0.0,289700000.0,9300000.0,,113800000.0,,-1400000.0,,198900000.0,318800000.0,,800000.0,26300000.0,,,58300000.0,257200000.0,,-157000000.0,,,,-28900000.0,8500000.0,-4800000.0,,318800000.0,,257200000.0,,112832000.0,-10400000.0,26300000.0,267200000.0,12000000.0,,,,200000.0,,,,-5500000.0,9300000.0,45500000.0,3300000.0,112832000.0,,12000000.0,1600000.0,-33600000.0,4100000.0,28200000.0,4100000.0,,90200000.0,142000000.0,0.0,203600000.0,45500000.0,203600000.0,,22200000.0,35800000.0,6300000.0,35800000.0,460800000.0,58300000.0,,-11700000.0,93900000.0,132700000.0,,,100000.0,23600000.0,93900000.0,400000.0,-9500000.0,2400000.0,,198900000.0,1000000.0,28400000.0,-157000000.0,,12800000.0,0.0,,,,,7800000.0,,,,6200000.0,140700000.0,132700000.0,11700000.0,9100000.0,1300000.0,9300000.0,-100000.0,50500000.0,91800000.0,12800000.0,2100000.0,,,,,142000000.0,2400000.0,,91800000.0,,100000.0,,,0.009844,289700000.0,,18300000.0,,0.0,,-8200000.0,,,460800000.0,8600000.0,-33900000.0,,,6100000.0,0.009844,26900000.0,0.0,6000000.0,,11700000.0,,-42700000.0,11700000.0,78700000.0,,,,,0.0,,27200000.0,78700000.0,,0.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.691459200,,,12900000.0,,,261400000.0,,,,,,,,,2800000.0,0.002344,35800000.0,-100000.0,0.0,,,,,293800000.0,,,,,-1400000.0,,168500000.0,291100000.0,,,168300000.0,,,,224700000.0,,,100000.0,,,,6800000.0,,,,,,,,-7500000.0,,225600000.0,,,,,0.0,112872000.0,,,,,43400000.0,8900000.0,,,,,,2800000.0,29000000.0,2800000.0,,,,0.0,,,205000000.0,,22900000.0,,,82500000.0,,56200000.0,,,85000000.0,131000000.0,,,-100000.0,,,,-4500000.0,2200000.0,,,-5700000.0,61900000.0,-162800000.0,,12800000.0,100000.0,,,,,,,0.002344,,4500000.0,,,,,1800000.0,7600000.0,-4000000.0,,46800000.0,,1700000.0,,,,,138600000.0,,,,,,,,,,,,,,,-2700000.0,,,429700000.0,,,112872000.0,,4400000.0,,,,6100000.0,,7700000.0,,,7700000.0,,,,,,11700000.0,,,59800000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.699321600,,,9500000.0,,,265800000.0,,,,,,,,,400000.0,0.000352,31600000.0,-28400000.0,0.0,,,,,299200000.0,,,,,-1300000.0,,161900000.0,332800000.0,,,167400000.0,,,,266100000.0,,,-300000.0,,,,3200000.0,,,,,,,,2500000.0,,234200000.0,,,,,0.0,113568000.0,,,,,91300000.0,-8800000.0,,,,,,400000.0,28400000.0,400000.0,,,,100000.0,,,205200000.0,,22100000.0,,,95200000.0,,104200000.0,,,93800000.0,131200000.0,,,0.0,,,,-6400000.0,2500000.0,,,16900000.0,31200000.0,-168000000.0,,12800000.0,-1100000.0,,,,,,,0.000352,,700000.0,,,,,9300000.0,7300000.0,-2100000.0,,46600000.0,,300000.0,,,,,138500000.0,,,,,,,,,,,,,,,2900000.0,,,471300000.0,,,113568000.0,,,,,,6300000.0,,5500000.0,,,5500000.0,,,,,,0.0,,,84100000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.707270400,,,13500000.0,,,290400000.0,,1600000.0,,,,,,,2800000.0,0.002227,36600000.0,-6000000.0,0.0,,,,,295200000.0,,,,,-1400000.0,,178100000.0,346800000.0,,,168700000.0,,,,278700000.0,,,,,,,6800000.0,,,,,,,,-6800000.0,,253800000.0,,,,,0.0,98328000.0,,,,,87800000.0,,,,,,,2800000.0,29800000.0,2800000.0,,,,0.0,,,206800000.0,,23100000.0,,,108900000.0,,100600000.0,,,93900000.0,132100000.0,,,100000.0,,,200000.0,-7600000.0,2400000.0,,,11800000.0,89100000.0,-163100000.0,,12800000.0,-19000000.0,,,,,,,0.002227,,4500000.0,,,,,2900000.0,6600000.0,8600000.0,,37900000.0,,1700000.0,,,,,138700000.0,,,,,,,,,,,,,,,-4700000.0,,,485500000.0,,,98328000.0,,,,,,6700000.0,,14100000.0,,,14100000.0,,,,,,0.0,,,51100000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.715219200,100000.0,,19900000.0,,,348200000.0,,1800000.0,12500000.0,,11500000.0,,1017800000.0,1165800000.0,6500000.0,,43900000.0,-3500000.0,0.0,,,59100000.0,0.0,297300000.0,6700000.0,,117700000.0,,-1400000.0,,203900000.0,378300000.0,,-300000.0,173800000.0,,,99700000.0,303600000.0,,-166600000.0,,,,-34800000.0,13400000.0,-900000.0,,378300000.0,,303600000.0,,113768000.0,-23000000.0,173800000.0,304300000.0,12500000.0,,,,0.0,,,,-5500000.0,11700000.0,87200000.0,,113768000.0,,12500000.0,2500000.0,-19500000.0,6500000.0,30500000.0,6500000.0,,92100000.0,137400000.0,0.0,212100000.0,87200000.0,212100000.0,-100000.0,24000000.0,51300000.0,7800000.0,51300000.0,515700000.0,99700000.0,,-12300000.0,106200000.0,130700000.0,,,100000.0,25600000.0,106200000.0,300000.0,-6000000.0,2900000.0,,203900000.0,9800000.0,59100000.0,-166600000.0,,12500000.0,20100000.0,,,,,,,,,10600000.0,148000000.0,130700000.0,11500000.0,5000000.0,-9000000.0,6700000.0,-2700000.0,55900000.0,57000000.0,12500000.0,4100000.0,,,,,137400000.0,-200000.0,,57000000.0,,0.0,,,0.010195,297300000.0,,20300000.0,-14400000.0,0.0,,-15000000.0,,,515700000.0,10000000.0,-38000000.0,,,,0.010195,30300000.0,0.0,6500000.0,,11500000.0,,-24500000.0,11500000.0,87800000.0,,,,,0.0,,32800000.0,87800000.0,,0.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.723081600,,,14200000.0,,,326200000.0,,,,,,,,,2900000.0,0.002344,39100000.0,11500000.0,0.0,,,,,296800000.0,,,,,-1400000.0,,195700000.0,372500000.0,,,175300000.0,,,,294600000.0,,,-100000.0,,,,7400000.0,,,,,,,,-13200000.0,,287100000.0,,,,,0.0,116168000.0,,,,,86500000.0,1000000.0,,,,,,2900000.0,31700000.0,2900000.0,,,,-100000.0,,,214000000.0,,24900000.0,,,85900000.0,,98900000.0,,,105200000.0,130200000.0,,,0.0,,,400000.0,-6300000.0,2800000.0,,,-6300000.0,54600000.0,-166600000.0,,12500000.0,100000.0,,,,,,,0.002344,,4600000.0,,,,,-3300000.0,5900000.0,2000000.0,,55400000.0,,1700000.0,,,,,136100000.0,,,,,,,,,,,,,,,-9600000.0,,,508600000.0,,,116168000.0,,17800000.0,,,,6800000.0,,13400000.0,,,13400000.0,,,,,,11500000.0,,,85700000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.730857600,,,17200000.0,,,413400000.0,,,,,,,,,4800000.0,0.003867,42200000.0,-7200000.0,0.0,,,,,309600000.0,,,,,-1400000.0,,200000000.0,381600000.0,,,178800000.0,,,,296500000.0,,,,,,,10300000.0,,,,,,,,-7500000.0,,371200000.0,,,,,0.0,116328000.0,,,,,84100000.0,-4600000.0,,,,,,4800000.0,31900000.0,4800000.0,,,,-100000.0,,,220800000.0,,25000000.0,,,75800000.0,,96500000.0,,,109800000.0,130300000.0,,,0.0,,,3400000.0,-7000000.0,2500000.0,,,2500000.0,57500000.0,-179300000.0,,12500000.0,-100000.0,,,,,,,0.003867,,7800000.0,,,,,4800000.0,5400000.0,-100000.0,,62800000.0,,3000000.0,,,,,135700000.0,,,,,,,,,,,,,,,-2200000.0,,,517300000.0,,,116328000.0,,-300000.0,,,,6900000.0,,13400000.0,,,13400000.0,,,,,,0.0,,,79700000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.738806400,,,19500000.0,,,438400000.0,,,,,,,,,6500000.0,0.005156,45800000.0,-8800000.0,0.0,,,,,311700000.0,,,,,-1400000.0,,208600000.0,387000000.0,,,183800000.0,,,,298000000.0,,,,,,,12700000.0,,,,,,,,10300000.0,,392600000.0,,,,,0.0,116704000.0,,,,,76900000.0,700000.0,,,,,,6500000.0,33100000.0,6500000.0,,,,0.0,,,226300000.0,,26300000.0,,,80800000.0,,89400000.0,,,109100000.0,132400000.0,,,0.0,,,400000.0,-8900000.0,2200000.0,,,-14800000.0,50900000.0,-179300000.0,,12500000.0,0.0,,,,,,,0.005156,,10500000.0,,,,,23700000.0,4900000.0,300000.0,,66300000.0,,4000000.0,,,,,137300000.0,,,,,,,,,,,,,,,14800000.0,,,524300000.0,,,116704000.0,,-100000.0,,,,6800000.0,,13600000.0,,,13600000.0,,,,,,0.0,,,91400000.0,,,,,,,,,,,,,,,,,,,,,
