,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyDilutedAverageShares,quarterlyChangeInCashSupplementalAsReported,annualInvestingCashFlow,annualBasicAverageShares,quarterlyNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualNonCurrentDeferredRevenue,annualTotalAssets,trailingPurchaseOfBusiness,trailingNetIncome,annualStockholdersEquity,quarterlyOtherCurrentLiabilities,annualLongTermDebt,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyCurrentAccruedExpenses,trailingChangeInInventory,trailingNetOtherInvestingChanges,quarterlyCostOfRevenue,annualCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyAccountsReceivable,annualRetainedEarnings,trailingStockBasedCompensation,quarterlyGoodwill,annualSaleOfInvestment,annualGoodwill,annualCommonStockIssuance,annualStockBasedCompensation,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualBasicEPS,annualCapitalStock,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,trailingChangeInWorkingCapital,annualAccountsPayable,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCashDividendsPaid,trailingGrossProfit,quarterlyCashAndCashEquivalents,annualNetPPE,annualDilutedAverageShares,trailingOperatingIncome,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualOtherIntangibleAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,annualEndCashPosition,annualEbitda,quarterlyBasicEPS,trailingTotalRevenue,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOperatingIncome,trailingRepaymentOfDebt,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,annualGrossPPE,annualDilutedEPS,quarterlyInterestExpense,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,trailingPretaxIncome,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalAssets,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyIncomeTaxPayable,trailingCapitalExpenditure,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGrossPPE,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyNonCurrentDeferredRevenue,trailingInterestExpense,trailingBeginningCashPosition,quarterlyChangeInWorkingCapital,annualOtherNonCurrentAssets,annualCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangesInAccountReceivables,annualRepurchaseOfCapitalStock,trailingOperatingExpense,quarterlyBasicAverageShares,quarterlyStockBasedCompensation,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyEbitda,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,annualNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingChangesInAccountReceivables,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,annualInterestExpense,quarterlyEndCashPosition,annualRepaymentOfDebt,quarterlyChangeInInventory,quarterlyGrossProfit,quarterlyOperatingExpense,annualTotalRevenue,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyCurrentAssets,annualGrossProfit,quarterlySellingGeneralAndAdministration,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualInventory,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,annualChangeInWorkingCapital,quarterlyPretaxIncome,trailingCostOfRevenue,quarterlyNetPPE,annualOtherCurrentAssets,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyDilutedEPS,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,annualChangeInInventory,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,trailingTaxProvision,annualNetIncome,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualFreeCashFlow,annualBeginningCashPosition,annualOperatingExpense,annualCurrentDeferredRevenue,annualCashDividendsPaid,trailingSellingGeneralAndAdministration,annualCostOfRevenue,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,trailingDeferredIncomeTax,annualInvestmentsAndAdvances,quarterlyInvestmentsAndAdvances,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1056931200,52000000.0,,,0.0,700000.0,,46100000.0,-29300000.0,132222222.0,700000.0,,,,2080300000.0,,,1183200000.0,244900000.0,401600000.0,14100000.0,56400000.0,104600000.0,,,446700000.0,495500000.0,600000.0,23100000.0,420000000.0,905300000.0,,,30100000.0,,2300000.0,,213900000.0,,401600000.0,0.45,66400000.0,,1600000.0,420000000.0,,114000000.0,,401600000.0,,-5300000.0,,442600000.0,289200000.0,132222222.0,,152800000.0,465700000.0,23100000.0,465700000.0,15600000.0,228100000.0,95000000.0,66400000.0,442600000.0,141600000.0,,,23700000.0,396500000.0,85200000.0,,442600000.0,-5400000.0,,32000000.0,903800000.0,0.45,6100000.0,,,,,,,897100000.0,2080300000.0,90100000.0,700000.0,184900000.0,228100000.0,722600000.0,-18200000.0,0.0,26600000.0,0.0,,,-73000000.0,-3100000.0,431900000.0,903800000.0,-614600000.0,5600000.0,10800000.0,0.0,114000000.0,300000.0,,,,32700000.0,184900000.0,1357700000.0,,-18200000.0,,-6000000.0,,,,,216400000.0,20000000.0,-1000000.0,104600000.0,1183200000.0,0.0,59500000.0,244900000.0,,,,,-15600000.0,24900000.0,442600000.0,,,133000000.0,128600000.0,2092700000.0,,,722600000.0,8200000.0,1357700000.0,517100000.0,128600000.0,495500000.0,,30600000.0,897100000.0,401600000.0,213900000.0,,,57200000.0,1000000.0,,289200000.0,0.0,905300000.0,300000.0,,579700000.0,59500000.0,-25400000.0,33100000.0,4400000.0,9600000.0,,,59500000.0,-614600000.0,32000000.0,79800000.0,226200000.0,431900000.0,,-21200000.0,,1575600000.0,,,,,,,,,,,,,,,
1064880000,81500000.0,,,0.0,26000000.0,133200000.0,64000000.0,,,26000000.0,,,,,,,,261800000.0,,,,103500000.0,,,419700000.0,,3400000.0,22100000.0,426100000.0,,,,,,,,216100000.0,,401600000.0,,,,0.0,,,,,,,-6600000.0,,506600000.0,,,,,528700000.0,,,13400000.0,,,66600000.0,,,0.195,,,442600000.0,,,,,,30600000.0,,,6300000.0,,,,,,,923700000.0,2128600000.0,,26000000.0,184400000.0,227300000.0,721900000.0,,0.0,67200000.0,,,,,,,911400000.0,,,1400000.0,0.0,126200000.0,100000.0,,,,43400000.0,,,,-22300000.0,,,,132600000.0,,,,57200000.0,0.0,,1204900000.0,,,,,,,,-12900000.0,,506600000.0,,18700000.0,139500000.0,95700000.0,,,,,-600000.0,1406700000.0,,95700000.0,522100000.0,,,,401600000.0,,,,,38800000.0,,289900000.0,,924700000.0,12800000.0,0.195,559200000.0,,-14300000.0,,43800000.0,-4600000.0,,,,-621500000.0,,,,,,,,,,,,,,,,,,,,,,,
1072828800,45900000.0,,,0.0,33100000.0,133600000.0,-12700000.0,,,33100000.0,,,,,,,,259800000.0,,,,122400000.0,,,449700000.0,,4600000.0,21600000.0,418500000.0,,,,,,,,231800000.0,,401400000.0,,,,-6000000.0,,,,,,,-6700000.0,,493900000.0,,,,,515500000.0,,,13700000.0,,,66300000.0,,,0.25,,,506600000.0,,,,,,8400000.0,,,6300000.0,,,,,,,898900000.0,2122500000.0,,33100000.0,177300000.0,236800000.0,721600000.0,,0.0,31300000.0,,,,,,,924500000.0,,,1700000.0,0.0,106900000.0,4900000.0,,,,-5700000.0,,,,-15600000.0,,,,132600000.0,,,,67700000.0,0.0,,1223600000.0,,,,,,,,-12900000.0,,493900000.0,,-100000.0,158900000.0,104900000.0,,,,,1200000.0,1400900000.0,,104900000.0,497500000.0,,,,401400000.0,,,,,43200000.0,,292100000.0,,936200000.0,10100000.0,0.25,608600000.0,,-14600000.0,,54000000.0,-45000000.0,,,,-632400000.0,,,,,,,,,,,,,,,,,,,,,,,
1080691200,59900000.0,,,0.0,35500000.0,134200000.0,41000000.0,,,35500000.0,,,,,,,,282600000.0,,,,132800000.0,,,498700000.0,,21700000.0,18500000.0,443200000.0,,,,,,,,244400000.0,,401400000.0,,,,-1400000.0,,,,,,,-6600000.0,,534900000.0,,,,,553400000.0,,,13300000.0,,,66400000.0,,,0.265,,,493900000.0,,,,,,7800000.0,,,5900000.0,,,,,,,941600000.0,2195600000.0,,35500000.0,171700000.0,238200000.0,725300000.0,,0.0,45400000.0,,,,,-24100000.0,,920600000.0,,,4300000.0,0.0,117000000.0,-10700000.0,,,,16700000.0,,,,-11000000.0,,,,132400000.0,,,,71200000.0,-1300000.0,,1254000000.0,,,,,,,,-11500000.0,,534900000.0,,,165500000.0,107600000.0,,,,,5500000.0,1470300000.0,,107600000.0,540200000.0,,,,401400000.0,,,,,52200000.0,,289300000.0,,946300000.0,16700000.0,0.265,664200000.0,,-14500000.0,,57900000.0,-9600000.0,,,,-631300000.0,,,,,,,,,,,,,,,,,,,,,,,
1088553600,83000000.0,,,0.0,38200000.0,,92600000.0,-16600000.0,132139303.0,31100000.0,2800000.0,,,2225800000.0,,,1278800000.0,288200000.0,401400000.0,17400000.0,55100000.0,115900000.0,,,520200000.0,542800000.0,7300000.0,16100000.0,457500000.0,967600000.0,,,7900000.0,,37000000.0,,220900000.0,2800000.0,401400000.0,1.005,66300000.0,,-3600000.0,457500000.0,,128800000.0,,404200000.0,,-6700000.0,,627500000.0,283300000.0,133467337.0,,270300000.0,643600000.0,16100000.0,643600000.0,14700000.0,223300000.0,-69700000.0,66300000.0,627500000.0,264400000.0,,,-11000000.0,534900000.0,209300000.0,,627500000.0,-2800000.0,,9900000.0,896600000.0,0.995,6000000.0,,,,,,,947000000.0,2225800000.0,180000000.0,38200000.0,165400000.0,223300000.0,672000000.0,-12100000.0,0.0,60000000.0,0.0,,,-66400000.0,-13300000.0,421000000.0,896600000.0,-613300000.0,23200000.0,500000.0,0.0,128800000.0,28900000.0,,,,8600000.0,165400000.0,1553800000.0,,-12100000.0,,-56500000.0,,,,,184900000.0,68300000.0,-1500000.0,115900000.0,1278800000.0,0.0,132800000.0,288200000.0,,,,,20700000.0,24500000.0,627500000.0,,,166400000.0,112800000.0,2518600000.0,,,672000000.0,11300000.0,1553800000.0,630300000.0,112800000.0,542800000.0,,54300000.0,947000000.0,404200000.0,220900000.0,,,63000000.0,45800000.0,,283300000.0,0.0,967600000.0,14700000.0,,686600000.0,125700000.0,-23000000.0,46700000.0,53600000.0,-10500000.0,,,132800000.0,-613300000.0,9900000.0,203900000.0,442600000.0,421000000.0,,-26600000.0,,1888300000.0,,,,,,,,,,,,,,,
1096502400,4500000.0,,,0.0,40100000.0,140800000.0,-79200000.0,,,40100000.0,,,,,,,,123600000.0,,,,247100000.0,,,504100000.0,,8500000.0,14500000.0,469500000.0,,,,,,,,231400000.0,4100000.0,401400000.0,,,,-1700000.0,,,,,,,-8000000.0,,548300000.0,,,,,562800000.0,,,12600000.0,,,66700000.0,,,0.3,,,627500000.0,,,,,,7500000.0,,,6000000.0,,,,,,,897900000.0,2224500000.0,,40100000.0,173100000.0,278400000.0,741900000.0,,0.0,-13200000.0,,,,,,,917700000.0,,,500000.0,0.0,114200000.0,1500000.0,,,,-55000000.0,,,,-11600000.0,,,,132600000.0,,,,76900000.0,0.0,,1326600000.0,,,,,,,,-80800000.0,,548300000.0,,-3000000.0,165300000.0,101000000.0,,,,,5200000.0,1482600000.0,,101000000.0,492400000.0,,,,405500000.0,,,,,58900000.0,,290400000.0,,999700000.0,18800000.0,0.29,669400000.0,,-17700000.0,,64300000.0,-3400000.0,,,,-627300000.0,,,,,,,,,,,,,,,,,,,,,,,
1104451200,80300000.0,,,0.0,45100000.0,141800000.0,-317900000.0,,,45100000.0,,,,,,,,273600000.0,,,,125300000.0,,,540200000.0,,14300000.0,,485000000.0,,,,,,,,229700000.0,14700000.0,401400000.0,,,,-3500000.0,,,,,,,-8000000.0,,230400000.0,,,,,230400000.0,,,19400000.0,,,66600000.0,,,0.34,,,548300000.0,,,,,,4100000.0,,,6000000.0,,,,,,,968900000.0,2325500000.0,,45100000.0,156200000.0,673600000.0,1129100000.0,,0.0,63600000.0,,,,,,,951600000.0,,,12600000.0,0.0,149800000.0,3000000.0,,,,-7400000.0,,,,2000000.0,,,,133000000.0,,,,92200000.0,0.0,,1356600000.0,,,,,,,,-366900000.0,,230400000.0,,-18400000.0,197000000.0,124200000.0,,,,,17200000.0,1196400000.0,,124200000.0,552800000.0,,,,416100000.0,,,,,64900000.0,,299300000.0,,1008800000.0,19800000.0,0.325,737200000.0,,-16700000.0,,72800000.0,-33400000.0,,,,-652300000.0,,,,,,,,,,,,,,,,,,,,,,,
1112227200,66700000.0,,,0.0,55800000.0,141400000.0,45200000.0,,,55800000.0,,,,,,,,149200000.0,,,,264000000.0,,,547400000.0,,8200000.0,,488600000.0,,,,,,,,236200000.0,15000000.0,401400000.0,,,,-1000000.0,,,,,,,-8000000.0,,275600000.0,,,,,275600000.0,,,18400000.0,,,133500000.0,,,0.42,,,230400000.0,,,,,,2300000.0,,,6100000.0,,,,,,,964500000.0,2373700000.0,,55800000.0,149200000.0,672700000.0,1124900000.0,,0.0,49200000.0,,,,,0.0,,959400000.0,,,400000.0,0.0,132600000.0,300000.0,,,,14000000.0,,,,-600000.0,,,,132800000.0,,,,107100000.0,0.0,,1409200000.0,,,,,,,,-18000000.0,,275600000.0,,,224700000.0,136000000.0,,,,,,1248800000.0,,136000000.0,548100000.0,,,,416400000.0,,,,,83200000.0,,303000000.0,,1056600000.0,27400000.0,0.4,772100000.0,,-17500000.0,,88700000.0,-2600000.0,,,,-656400000.0,,,,,,,,,,,,,,,,,,,,,,,
1120089600,149900000.0,,,0.0,61200000.0,,102000000.0,-488900000.0,133026316.0,61200000.0,26700000.0,,,2457400000.0,,,1439100000.0,169200000.0,401400000.0,8500000.0,71400000.0,253100000.0,,,585100000.0,590200000.0,2400000.0,,494000000.0,1093700000.0,,,13400000.0,,33400000.0,,230300000.0,26700000.0,401400000.0,1.52,132900000.0,,-100000.0,494000000.0,,163700000.0,,428100000.0,,-7900000.0,,377600000.0,307800000.0,138493151.0,,301400000.0,377600000.0,,377600000.0,21000000.0,669000000.0,-63300000.0,132900000.0,377600000.0,392600000.0,,,-6300000.0,275600000.0,321200000.0,,377600000.0,0.0,,4200000.0,957600000.0,1.46,5900000.0,,,,,,,1018300000.0,2457400000.0,298400000.0,61200000.0,163000000.0,669000000.0,1139800000.0,-6600000.0,0.0,126800000.0,0.0,,,-75000000.0,-20200000.0,502600000.0,957600000.0,-649800000.0,16500000.0,-100000.0,0.0,163700000.0,11700000.0,,,,47500000.0,163000000.0,1317600000.0,,-6600000.0,,-56400000.0,,,,,-249900000.0,116400000.0,0.0,253100000.0,1439100000.0,0.0,202200000.0,169200000.0,,,,,-23200000.0,24000000.0,377600000.0,,,236800000.0,141400000.0,3000600000.0,,,1139800000.0,,1317600000.0,823800000.0,141400000.0,590200000.0,,96200000.0,1018300000.0,428100000.0,230300000.0,,,-900000.0,91400000.0,,307800000.0,0.0,1093700000.0,30200000.0,,821900000.0,202200000.0,-23100000.0,-17000000.0,95400000.0,-23900000.0,,,202200000.0,-649800000.0,4200000.0,226400000.0,627500000.0,502600000.0,,-31900000.0,,2176800000.0,,,,,,,,,,,,,,,
1128038400,83400000.0,,,0.0,50300000.0,141100000.0,351500000.0,,,50300000.0,,,,,,,,172000000.0,,,,246300000.0,,,534800000.0,,13600000.0,,458300000.0,,,,,,,,240500000.0,27100000.0,700000000.0,,,,-600000.0,,,,,,,-10600000.0,,729100000.0,,,,,729100000.0,,,20200000.0,,,132800000.0,,,0.38,,,377600000.0,,,,,,3800000.0,,,6400000.0,,,,,,,1311300000.0,2806500000.0,,50300000.0,166500000.0,667700000.0,1140600000.0,,0.0,59400000.0,,,,,-6000000.0,,967600000.0,,,,0.0,162100000.0,300000.0,,,,-600000.0,,,,2300000.0,,,,132500000.0,,,,103600000.0,0.0,,1495200000.0,,,,,,,,-24000000.0,,729100000.0,,-31700000.0,224900000.0,141500000.0,,,,,13200000.0,1665900000.0,,141500000.0,584200000.0,,,,727100000.0,,,,,79600000.0,,306400000.0,,1128500000.0,29300000.0,0.36,759700000.0,,-24000000.0,,83400000.0,291200000.0,,,,-661200000.0,,,,,,,,,,,,,,,,,,,,,,,
1135987200,25900000.0,,,0.0,30000000.0,141700000.0,-451000000.0,,,30000000.0,,,,,,,,299500000.0,,,,155900000.0,,,602300000.0,,6400000.0,,490600000.0,,,,,,,,411300000.0,42400000.0,699800000.0,,,,-200000.0,,,,,,,-10700000.0,,278100000.0,,,,,278100000.0,,,24300000.0,,,133000000.0,,,0.23,,,729100000.0,,,,,,9000000.0,,,10100000.0,,,,,,,1362200000.0,2885800000.0,,30000000.0,173600000.0,1086900000.0,1592200000.0,,0.0,14200000.0,,,,,0.0,,999100000.0,,,,0.0,155600000.0,1600000.0,,,,-16800000.0,,,,-400000.0,,,,132900000.0,,,,92600000.0,-462400000.0,,1523600000.0,,,,,,,,-474100000.0,,278100000.0,,3400000.0,239300000.0,171000000.0,,,,,,1293600000.0,,171000000.0,620000000.0,,,,742200000.0,,,,,61000000.0,,331700000.0,,1147800000.0,31000000.0,0.22,841600000.0,,-11700000.0,,68300000.0,-400000.0,,,,-667400000.0,,,,,,,,,,,,,,,,,,,,,,,
1143763200,105700000.0,,,0.0,72500000.0,142000000.0,57400000.0,,,72500000.0,,,,,,,,380300000.0,,,,153500000.0,,,584200000.0,,8700000.0,,538700000.0,,,907300000.0,,,,,468200000.0,36900000.0,699600000.0,,,,0.0,,,,,,,-10700000.0,,335500000.0,,,,,335500000.0,,,25100000.0,,,133300000.0,,,0.54,,,278100000.0,,,,,,9800000.0,,,10100000.0,,,,,,,1453900000.0,3046400000.0,,72500000.0,172600000.0,173800000.0,1597500000.0,,0.0,49100000.0,,,,,-10200000.0,,1020800000.0,,,,0.0,173800000.0,-5400000.0,,,,-11200000.0,,,,-600000.0,,,,133200000.0,,,,144200000.0,18900000.0,,1592500000.0,,,,,,,,-37700000.0,,335500000.0,,-54800000.0,296900000.0,177800000.0,,,,,,1448900000.0,,177800000.0,717400000.0,,,,736500000.0,,,,,111300000.0,,343800000.0,,1201400000.0,38800000.0,0.52,881100000.0,,-56600000.0,,119100000.0,-11700000.0,,,,-677000000.0,,,,,,,,,,,,,,,,,,,,,,,
1151625600,119200000.0,,-335800000.0,0.0,85100000.0,,-154200000.0,-768600000.0,132905028.0,85100000.0,28600000.0,,,3142300000.0,,,1662100000.0,236500000.0,699500000.0,,98400000.0,148500000.0,,,651400000.0,752100000.0,5100000.0,112600000.0,560600000.0,1252800000.0,,951100000.0,223200000.0,951100000.0,33800000.0,,468900000.0,28600000.0,699500000.0,1.79,132800000.0,,-400000.0,560600000.0,,235600000.0,,728100000.0,,-10700000.0,,181300000.0,365300000.0,139122807.0,,334200000.0,293900000.0,112600000.0,293900000.0,28800000.0,193400000.0,236400000.0,132800000.0,181300000.0,505100000.0,,,-1200000.0,335500000.0,406700000.0,,181300000.0,0.0,,1600000.0,1037100000.0,1.71,9900000.0,,,,,,,1480200000.0,3142300000.0,380800000.0,85100000.0,204100000.0,193400000.0,1713900000.0,11700000.0,0.0,65100000.0,0.0,,,-146400000.0,-28700000.0,695400000.0,1037100000.0,-671800000.0,-1800000.0,,0.0,235600000.0,1700000.0,,,,28300000.0,204100000.0,1428400000.0,,11700000.0,,-44900000.0,,,,,-196300000.0,164700000.0,-112600000.0,148500000.0,1662100000.0,0.0,237900000.0,236500000.0,,,,,-232800000.0,36500000.0,181300000.0,,2100000.0,341000000.0,205100000.0,3474800000.0,129900000.0,,1713900000.0,,1428400000.0,1102100000.0,205100000.0,752100000.0,,142900000.0,1480200000.0,728100000.0,468900000.0,,,-300000.0,128900000.0,,365300000.0,0.0,1252800000.0,43800000.0,,992400000.0,237900000.0,-54100000.0,-81000000.0,135900000.0,-42700000.0,,,237900000.0,-671800000.0,1600000.0,187800000.0,377600000.0,695400000.0,129900000.0,-42700000.0,,2372700000.0,,,,,,,,,,,,,,,
1159574400,54200000.0,,,0.0,83900000.0,141700000.0,114800000.0,,,83900000.0,,,,,,,,220500000.0,,,,153600000.0,,,640900000.0,,4900000.0,,560400000.0,,,953300000.0,,,,,498900000.0,21400000.0,550000000.0,,,,-18500000.0,,,,,,,-14700000.0,,296100000.0,,,,,296100000.0,,,27300000.0,,,133100000.0,,,0.63,,,181300000.0,,,,,,149900000.0,,,9800000.0,,-7500000.0,,,,,1451700000.0,3190400000.0,,83900000.0,184300000.0,186700000.0,1727500000.0,,0.0,19200000.0,,,,,-6900000.0,,1104300000.0,,,120100000.0,0.0,231300000.0,-7100000.0,,,,-49900000.0,,,,17100000.0,,,,132900000.0,,,,163800000.0,0.0,,1738700000.0,,,,,,,,77600000.0,,296100000.0,,-31100000.0,305900000.0,169400000.0,,125000000.0,,,,1462900000.0,,169400000.0,880300000.0,,,,571400000.0,,,,,110600000.0,,403200000.0,,1316400000.0,26700000.0,0.6,946800000.0,,-35000000.0,,136500000.0,-17900000.0,,,,-701100000.0,,,,,,,,,,,,,,,,,,,,,,,
1167523200,128100000.0,,,0.0,94000000.0,141600000.0,71800000.0,,,94000000.0,,,,,,,,182500000.0,,,,158300000.0,,,683700000.0,,4500000.0,,534200000.0,,,951800000.0,,,,,501100000.0,21200000.0,550000000.0,,,,-200000.0,,,,,,,-14700000.0,,367900000.0,,,,,367900000.0,,,27500000.0,,,132900000.0,,,0.71,,,296100000.0,,,,,,149200000.0,,,9800000.0,,-75200000.0,,,,,1436100000.0,3233800000.0,,94000000.0,186300000.0,177500000.0,1719600000.0,,0.0,100400000.0,,,,,-19500000.0,,1113100000.0,,,75200000.0,0.0,220600000.0,-200000.0,,,,-600000.0,,,,5600000.0,,,,132900000.0,,,,178600000.0,0.0,,1797700000.0,,,,,,,,-27700000.0,,367900000.0,,-2200000.0,332500000.0,181400000.0,,154300000.0,,,,1514200000.0,,181400000.0,864900000.0,,,,571200000.0,,,,,143600000.0,,404000000.0,,1380000000.0,49600000.0,0.67,1016200000.0,,-27700000.0,,151100000.0,-30400000.0,,,,-709100000.0,,,,,,,,,,,,,,,,,,,,,,,
1175299200,141000000.0,,,0.0,214900000.0,141700000.0,113900000.0,,,214900000.0,,,,,,,,404300000.0,,,,183300000.0,,,719100000.0,,18400000.0,40800000.0,630300000.0,,,1207100000.0,,,,,523000000.0,24500000.0,411000000.0,,,,166200000.0,,,,,,,-14800000.0,,481800000.0,,,,,522600000.0,,,34300000.0,,,133200000.0,,,1.62,,,367900000.0,,,,,,319300000.0,,,10500000.0,,-182200000.0,,,,,1621500000.0,3940800000.0,,214900000.0,180900000.0,313700000.0,2152900000.0,,0.0,104900000.0,,,,,-20600000.0,,1178600000.0,,,166800000.0,0.0,279100000.0,4700000.0,,,,18000000.0,,,,-2300000.0,,,,133000000.0,,,,146100000.0,33200000.0,,1995400000.0,,,,,,,,-18300000.0,,481800000.0,,7100000.0,353300000.0,241500000.0,,,,,7900000.0,1787900000.0,,241500000.0,1186000000.0,,,,435500000.0,,,,,272100000.0,,451200000.0,,1563300000.0,63800000.0,1.52,1072400000.0,,-36100000.0,,111800000.0,-10600000.0,,,,-727400000.0,,,,,,,,,,,,,,,,,,,,,,,
1183161600,115300000.0,,-356000000.0,66500000.0,87600000.0,,-113500000.0,-382900000.0,132341598.0,87600000.0,61800000.0,,,4406000000.0,,,1903800000.0,380800000.0,408900000.0,15300000.0,135200000.0,187500000.0,,,827400000.0,1638100000.0,7900000.0,60900000.0,748500000.0,1472500000.0,,1525200000.0,473700000.0,1525200000.0,35700000.0,,556800000.0,61800000.0,408900000.0,3.63,129600000.0,,-300000.0,748500000.0,,350000000.0,,537200000.0,,-14000000.0,,368300000.0,459200000.0,140058309.0,,438600000.0,429200000.0,60900000.0,429200000.0,46100000.0,417900000.0,133300000.0,129600000.0,368300000.0,676400000.0,,,147200000.0,481800000.0,541200000.0,,368300000.0,33100000.0,,719800000.0,1193000000.0,3.43,11000000.0,,-91100000.0,,,,,2175300000.0,4406000000.0,660800000.0,87600000.0,174900000.0,417900000.0,2577200000.0,18600000.0,0.0,85000000.0,66500000.0,,,-129100000.0,-199900000.0,830700000.0,1193000000.0,-733800000.0,-16300000.0,111600000.0,0.0,350000000.0,-13700000.0,,,,30400000.0,174900000.0,1828800000.0,,18600000.0,,-246900000.0,,,,,187000000.0,187900000.0,33100000.0,187500000.0,1903800000.0,0.0,480400000.0,380800000.0,,,,,-414500000.0,41100000.0,368300000.0,,-19800000.0,380200000.0,238400000.0,4243000000.0,,,2577200000.0,0.0,1828800000.0,1371900000.0,238400000.0,1638100000.0,,190900000.0,2175300000.0,537200000.0,556800000.0,,,-2100000.0,134500000.0,,459200000.0,0.0,1472500000.0,50800000.0,,1207600000.0,480400000.0,-30300000.0,-46000000.0,141800000.0,192200000.0,,,480400000.0,-733800000.0,719800000.0,309500000.0,181300000.0,830700000.0,,-58200000.0,,2871100000.0,,,,,,,,,,,,,,,
1191110400,64100000.0,,,117300000.0,100200000.0,137900000.0,-24700000.0,,,100200000.0,,,,,,,,327300000.0,,,,185600000.0,,,849600000.0,,11800000.0,50300000.0,751700000.0,,,1532800000.0,,,,,612200000.0,43000000.0,408100000.0,,,,1700000.0,,,,,,,-20600000.0,,343600000.0,,,,,393900000.0,,,41900000.0,,,135900000.0,,,0.76,,,368300000.0,,,,,,567900000.0,,,15100000.0,,-4000000.0,,,,,1978200000.0,4450800000.0,,100200000.0,180300000.0,406900000.0,2580700000.0,,0.0,31600000.0,,,,,-50000000.0,,1189800000.0,,,12400000.0,0.0,329000000.0,7000000.0,,,,-102600000.0,,,,45700000.0,,,,132600000.0,,,,205900000.0,0.0,,2143100000.0,,,,,,,,-25600000.0,,343600000.0,,-55400000.0,380900000.0,216900000.0,,,,,,1870100000.0,,216900000.0,1409800000.0,,,,568400000.0,,,,,152600000.0,,460700000.0,,1511500000.0,52800000.0,0.73,1230500000.0,,-32500000.0,,164000000.0,-62500000.0,,,,-729100000.0,,,,,,,,,,,,,,,,,,,,,,,
