,timestamp,annualPurchaseOfInvestment,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,annualCashDividendsPaid,trailingPurchaseOfInvestment,quarterlyOperatingCashFlow,annualLongTermDebt,trailingCashDividendsPaid,annualGoodwill,annualTotalAssets,annualPretaxIncome,annualDilutedEPS,trailingNetIncome,annualBasicAverageShares,trailingInvestingCashFlow,quarterlyOtherShortTermInvestments,annualOtherNonCashItems,annualStockholdersEquity,quarterlyDilutedAverageShares,annualBasicEPS,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyAccountsReceivable,annualSaleOfInvestment,trailingSaleOfInvestment,annualStockBasedCompensation,quarterlyOtherIncomeExpense,annualRetainedEarnings,quarterlyNetIncome,quarterlyGoodwill,quarterlyInventory,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,trailingChangeInWorkingCapital,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,annualCommonStockIssuance,annualOtherShortTermInvestments,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualOtherIntangibleAssets,annualOperatingIncome,trailingRepaymentOfDebt,quarterlyPurchaseOfInvestment,annualChangeInAccountPayable,quarterlyCapitalStock,annualAccountsPayable,annualOtherIncomeExpense,annualCurrentLiabilities,quarterlyBeginningCashPosition,annualOperatingCashFlow,annualEbitda,quarterlyCashAndCashEquivalents,annualNetPPE,annualOtherNonCurrentLiabilities,quarterlyBasicEPS,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyCurrentDebt,quarterlyNetOtherFinancingCharges,annualIncomeTaxPayable,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,trailingPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentAssets,annualCashAndCashEquivalents,annualGainsLossesNotAffectingRetainedEarnings,annualDilutedAverageShares,annualCurrentAssets,annualChangesInAccountReceivables,annualBeginningCashPosition,quarterlyBasicAverageShares,quarterlyIncomeTaxPayable,trailingInterestExpense,quarterlySaleOfInvestment,trailingBeginningCashPosition,annualInterestExpense,quarterlyGrossPPE,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,quarterlyRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingChangeInCashSupplementalAsReported,annualGrossPPE,trailingCapitalExpenditure,annualOtherNonCurrentAssets,quarterlyStockholdersEquity,annualNetOtherFinancingCharges,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyOperatingExpense,quarterlyGrossProfit,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,trailingGrossProfit,annualOtherCurrentAssets,trailingCostOfRevenue,annualTotalRevenue,annualCostOfRevenue,quarterlySellingGeneralAndAdministration,annualCapitalStock,annualCurrentDebt,quarterlyRepaymentOfDebt,annualTaxProvision,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyNetPPE,trailingTaxProvision,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,quarterlyEbitda,annualInventory,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyDilutedEPS,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,quarterlyCommonStockIssuance,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,trailingNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,trailingPurchaseOfBusiness,annualTotalLiabilitiesNetMinorityInterest,annualNonCurrentDeferredTaxesLiabilities,annualFreeCashFlow,annualChangeInInventory,annualNetIncome,quarterlyAccumulatedDepreciation,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,trailingBasicEPS,trailingNetOtherInvestingChanges,quarterlyChangeInInventory,trailingChangesInAccountReceivables,trailingOtherNonCashItems,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable,annualInvestmentsAndAdvances
51,1033344000,,,5966000.0,0.0,10617000.0,,,39148000.0,,,,,,,,,,,,,347364048.0,,67442000.0,605123000.0,176063000.0,,,129128000.0,,,,-1167000.0,,20666000.0,,197078000.0,,20666000.0,,557316000.0,47807000.0,,25204000.0,,,,,,20666000.0,,,-7957000.0,,,,,9426000.0,,,,,,43000.0,,,,19238000.0,,,25204000.0,,,0.06125,11482000.0,33248000.0,83373000.0,800000.0,,,474234000.0,1028636000.0,658409000.0,,849740000.0,,25876000.0,,,,,,,340204960.0,,,,,,429954000.0,,,,,83185000.0,,0.0,,,-46023000.0,,,,,178896000.0,,25204000.0,,,-2057000.0,,47852000.0,92052000.0,,,,,,,,,,,,38780000.0,,,,,,244617000.0,370227000.0,158299000.0,,,31551000.0,,53626000.0,,499958000.0,10885000.0,0.06,,,,,2063000.0,,,,-5900000.0,44200000.0,-25225000.0,,,268115000.0,,,,,,,-271655000.0,,,,,,,,,,,,,,,,,,,,,,,,,
52,1041292800,,131252000.0,-4545000.0,102418000.0,39493000.0,,,18592000.0,565885000.0,,,1078908000.0,122662000.0,0.23125,,339566792.0,,,,166982000.0,,0.23625,29525000.0,676012000.0,175019000.0,36238000.0,,131252000.0,,,,-1367000.0,522440000.0,22482000.0,,205643000.0,-52612000.0,22482000.0,,565885000.0,7709000.0,,20659000.0,,676012000.0,,20659000.0,-86267000.0,22482000.0,,,-24768000.0,5777000.0,,,,9168000.0,486841000.0,173947000.0,,,,43000.0,88533000.0,-5355000.0,235914000.0,25204000.0,131563000.0,210185000.0,20659000.0,160690000.0,102418000.0,,8752000.0,13624000.0,78363000.0,-1500000.0,,20659000.0,486841000.0,1078908000.0,689744000.0,,911926000.0,0.0,4382000.0,20659000.0,-81219000.0,347564800.0,389164000.0,,27975000.0,,,,,,45930000.0,446117000.0,152928000.0,-285427000.0,,-625000.0,88533000.0,,0.0,,80344000.0,-81219000.0,,446117000.0,,4382000.0,166982000.0,-11000000.0,20659000.0,,-7316000.0,0.0,29525000.0,47585000.0,92027000.0,39493000.0,,,-18816000.0,,,,0.0,,1062002000.0,700302000.0,38772000.0,43000.0,78363000.0,,42318000.0,,235914000.0,389164000.0,160690000.0,,,34323000.0,361700000.0,53610000.0,205643000.0,522440000.0,11841000.0,,,,689744000.0,15606000.0,755000.0,,,,-4968000.0,44442000.0,1631000.0,-12433000.0,,267046000.0,,911926000.0,7709000.0,112747000.0,12897000.0,80344000.0,-285427000.0,,80344000.0,187753000.0,,,,,,,,,,,,,,,,,,,,,,
53,1049068800,,,11483000.0,104695000.0,0.0,,,35782000.0,,,,,,,,,,,,,348088336.0,,83872000.0,677960000.0,182653000.0,,,149003000.0,,,,-1724000.0,,23313000.0,,209069000.0,,23313000.0,,566806000.0,6459000.0,,32142000.0,,,,,,23313000.0,,,-22275000.0,,,,,9159000.0,,,,,,43000.0,,,,20659000.0,,,32142000.0,,,0.06875,8124000.0,29187000.0,82437000.0,-2500000.0,,,495066000.0,1126308000.0,703808000.0,,933842000.0,,4031000.0,,,,,,,340581440.0,,,,,,463121000.0,,,,,89573000.0,,0.0,,,-79164000.0,,,,,192466000.0,,32142000.0,,,0.0,,49950000.0,95121000.0,,,,,,,,,,,,41142000.0,,,,,,255882000.0,422500000.0,167103000.0,,,35323000.0,,54330000.0,,545753000.0,12010000.0,0.0675,,,,,44000.0,,,,-6595000.0,45171000.0,-2024000.0,3310000.0,,277774000.0,,,,,,,-296018000.0,,,,,,,,,,,,,,,,,,,,,,,,,
54,1056931200,,,-9814000.0,107184000.0,0.0,,,34301000.0,,,,,,,,,,,,,349378440.0,,81427000.0,742648000.0,203200000.0,,,158817000.0,,,,-12052000.0,,19479000.0,,211535000.0,,19479000.0,,624663000.0,10801000.0,,22328000.0,,,,,,19479000.0,,,-20353000.0,,,,,9933000.0,,,,,,43000.0,,,,32142000.0,,,22328000.0,,,0.0575,7694000.0,28034000.0,10255000.0,-3453000.0,,,501414000.0,1147662000.0,720117000.0,,928756000.0,,7769000.0,,,,,,,340994192.0,,,,,,485847000.0,,,,,94426000.0,,0.0,,,-73415000.0,,,,,218906000.0,,22328000.0,,,-14086000.0,,52434000.0,101693000.0,,,,,,,,,,,,42868000.0,,,,,,186108000.0,427545000.0,171260000.0,,,29513000.0,,59192000.0,,565232000.0,10034000.0,0.05625,,,,,1164000.0,,,,-6267000.0,49259000.0,-23762000.0,-5478000.0,,304893000.0,,,,,,,-314587000.0,,,,,,,,,,,,,,,,,,,,,,,,,
55,1064880000,,,-5347000.0,98467000.0,0.0,,,35266000.0,,,,,,,,,,,,,354151816.0,,82962000.0,681446000.0,208677000.0,,,159555000.0,,,,-2447000.0,,28212000.0,,210770000.0,,28212000.0,,573933000.0,9046000.0,,16981000.0,,,,,,28212000.0,,,-13569000.0,,,,,9511000.0,,,,,,44000.0,,,,22328000.0,,,16981000.0,,,0.08125,7179000.0,26388000.0,1168000.0,3183000.0,,,504290000.0,1143258000.0,722827000.0,,866716000.0,,7391000.0,,,,,,,345521408.0,,,,,,490711000.0,,,,,101140000.0,,0.0,,,-70628000.0,,,,,276542000.0,,16981000.0,,,-4691000.0,,53749000.0,106121000.0,,,,,,,,,,,,44616000.0,,,,,,185270000.0,420431000.0,172294000.0,,,42746000.0,,61883000.0,,593444000.0,14534000.0,0.08,,,,,26577000.0,,,,-8878000.0,52372000.0,-27044000.0,-2457000.0,,314798000.0,,,,,,,-318417000.0,,,,,,,,,,,,,,,,,,,,,,,,,
56,1072828800,,172488000.0,6552000.0,108056000.0,0.0,,,54055000.0,532280000.0,,,1181384000.0,157561000.0,0.295,,344402752.0,,,197000.0,323406000.0,,0.3025,90128000.0,640336000.0,226194000.0,38480000.0,,172488000.0,,,,-1131000.0,626430000.0,32986000.0,,221385000.0,-81297000.0,32986000.0,,532280000.0,,,23533000.0,,640336000.0,,23533000.0,-75233000.0,32986000.0,,,-25100000.0,35919000.0,,,,9877000.0,516335000.0,204420000.0,,,,44000.0,116835000.0,-17354000.0,217642000.0,16981000.0,159404000.0,242900000.0,23533000.0,178266000.0,108056000.0,,6508000.0,45599000.0,10679000.0,13370000.0,,23533000.0,516335000.0,1181384000.0,730035000.0,,857978000.0,-51101000.0,7014000.0,23533000.0,-64944000.0,352526880.0,451349000.0,,20659000.0,,,,,,29505000.0,505735000.0,177353000.0,-327469000.0,,11168000.0,116835000.0,,0.0,,103990000.0,-64944000.0,,505735000.0,,7014000.0,323406000.0,10600000.0,23533000.0,,2874000.0,-16644000.0,90128000.0,58227000.0,115845000.0,0.0,,,-30196000.0,,,,0.0,,1239504000.0,820724000.0,48727000.0,44000.0,10679000.0,,53571000.0,,217642000.0,451349000.0,178266000.0,,,49979000.0,418780000.0,67495000.0,221385000.0,626430000.0,16993000.0,,,,730035000.0,-4798000.0,8134000.0,,,,-8456000.0,57618000.0,-22403000.0,-173000.0,,342039000.0,,857978000.0,,129208000.0,4647000.0,103990000.0,-327469000.0,,103990000.0,214360000.0,,,,,,,,,,,,,,,,,,,,,,
57,1080691200,,,4871000.0,113057000.0,0.0,,,31846000.0,,,,,,,,,,,,,359512656.0,,85328000.0,629607000.0,233230000.0,,,186493000.0,,,,-1500000.0,,35658000.0,,224810000.0,,35658000.0,,516550000.0,,,28404000.0,,,,,,35658000.0,,,-7151000.0,,,,,9789000.0,,,,,,88000.0,,,,23533000.0,,,28404000.0,,,0.1025,5755000.0,25152000.0,10465000.0,-19874000.0,,,515978000.0,1200052000.0,725150000.0,,843083000.0,,6658000.0,,,,,,,351911216.0,,,,,,499907000.0,,,,,117683000.0,,0.0,,,-66180000.0,,,,,356969000.0,,28404000.0,,,0.0,,60748000.0,122031000.0,,,,,,,,,,,,51315000.0,,,,,,213476000.0,474902000.0,174320000.0,,,54028000.0,,71072000.0,,662088000.0,18370000.0,0.1,,,,,15224000.0,,,,-6694000.0,61283000.0,-19824000.0,-13601000.0,,355261000.0,,,,,,,-325587000.0,,,,,,,,,,,,,,,,,,,,,,,,,
58,1088553600,,,-9777000.0,113558000.0,0.0,,,53876000.0,,,,,,,,,,,,,359458936.0,,96151000.0,578996000.0,254031000.0,,,206248000.0,,,,-2219000.0,,40367000.0,,230266000.0,,40367000.0,,465438000.0,,,18627000.0,,,,,,40367000.0,,,-13305000.0,,,,,10088000.0,,,,,,88000.0,,,,28404000.0,,,18627000.0,,,0.115,5673000.0,42057000.0,11230000.0,14074000.0,,,518498000.0,1213069000.0,723284000.0,,813174000.0,,6303000.0,,,,,,,352698416.0,,,,,,498332000.0,,,,,126797000.0,,0.0,,,-65342000.0,,,,,399895000.0,,18627000.0,,,-1486000.0,,64034000.0,133088000.0,,,,,,,,,,,,54301000.0,,,,,,234178000.0,489785000.0,175559000.0,,,61162000.0,,79142000.0,,702455000.0,20795000.0,0.1125,,,,,1643000.0,,,,-11819000.0,69054000.0,-50348000.0,19916000.0,,387119000.0,,,,,,,-322773000.0,,,,,,,,,,,,,,,,,,,,,,,,,
59,1096502400,,,3896000.0,97815000.0,0.0,,,47338000.0,,,,,,,,,,,,,357869236.0,,127336000.0,556046000.0,250417000.0,,,199271000.0,,,,-1607000.0,,41646000.0,,233888000.0,,41646000.0,,458231000.0,,,22523000.0,,,,,,41646000.0,,,-39487000.0,,,,,10091000.0,,,,,,88000.0,,,,18627000.0,,,22523000.0,,,0.1175,5597000.0,36611000.0,11612000.0,17000000.0,,,546282000.0,1257702000.0,759432000.0,,825929000.0,,5948000.0,,,,,,,351844000.0,,,,,,517496000.0,,,,,130935000.0,,0.0,-16704000.0,,-64036000.0,,,,,431773000.0,,22523000.0,,,-28760000.0,,63383000.0,133686000.0,,,,,,,,,,,,53647000.0,,,,,,269883000.0,498270000.0,185441000.0,,,63099000.0,,80394000.0,,744101000.0,21453000.0,0.1175,,,,,5549000.0,,,,-10727000.0,70303000.0,-3955000.0,-19917000.0,,384103000.0,,,,,,,-332055000.0,,,,,,,,,,,,,,,,,,,,,,,,,
60,1104451200,,214158000.0,7649000.0,115391000.0,0.0,,,75191000.0,432144000.0,,,1306711000.0,247441000.0,0.455,,352092328.0,,,,481604000.0,,0.465,125807000.0,547535000.0,262287000.0,40257000.0,,214158000.0,,,,-1337000.0,789741000.0,45640000.0,,247303000.0,-86002000.0,45640000.0,,432144000.0,,,30172000.0,,547535000.0,,30172000.0,-115610000.0,45640000.0,,,-26059000.0,30335000.0,,,,10289000.0,545411000.0,276644000.0,,,,88000.0,134856000.0,-6663000.0,277572000.0,22523000.0,208251000.0,316901000.0,30172000.0,197753000.0,115391000.0,,5515000.0,60090000.0,16909000.0,-11200000.0,,30172000.0,545411000.0,1306711000.0,777696000.0,,825107000.0,0.0,6451000.0,30172000.0,-55078000.0,358946624.0,529015000.0,,23533000.0,,,,,,22540000.0,547008000.0,215008000.0,-349255000.0,,1344000.0,134856000.0,-45643000.0,0.0,-12765000.0,163311000.0,-55078000.0,,547008000.0,,6451000.0,481604000.0,0.0,30172000.0,,6639000.0,0.0,125807000.0,65672000.0,141676000.0,0.0,,,-44341000.0,,,,0.0,,1530446000.0,999965000.0,55745000.0,88000.0,16909000.0,,84130000.0,,277572000.0,529015000.0,197753000.0,,,69152000.0,530481000.0,86293000.0,247303000.0,789741000.0,23512000.0,,,,777696000.0,3339000.0,7919000.0,,,,-15101000.0,76004000.0,-41483000.0,16941000.0,,403963000.0,,825107000.0,,163910000.0,-14511000.0,163311000.0,-349255000.0,,163311000.0,253837000.0,,,,,,,,,,,,,,,,,,,,,,
61,1112227200,,,-3915000.0,122987000.0,2691000.0,,,38596000.0,,,,,,,,,,,,,359618664.0,,115682000.0,581129000.0,263425000.0,,,230516000.0,,,,-1664000.0,,46376000.0,,263390000.0,,46376000.0,,458142000.0,,,26257000.0,,,,,,46376000.0,,,-65514000.0,,,,,11178000.0,,,,,,88000.0,,,,30172000.0,,,26257000.0,,,0.1325,5403000.0,26121000.0,17514000.0,0.0,,,595060000.0,1393159000.0,837557000.0,,866145000.0,,6087000.0,,,,,,,352066944.0,,,,,,550469000.0,,,,,149129000.0,,0.0,-4723000.0,,-59506000.0,,,,,527014000.0,,26257000.0,,,0.0,,68637000.0,145970000.0,,,,,,,,,,,,57823000.0,,,,,,285016000.0,555602000.0,203165000.0,,,70266000.0,,88511000.0,,833426000.0,23890000.0,0.13,,-131000.0,,,4048000.0,,,,-12475000.0,77333000.0,23003000.0,-18827000.0,,409395000.0,,,,,,,-347304000.0,,,,,,,,,,,,,,,,,,,,,,,,,
62,1120089600,,,-795000.0,132937000.0,2705000.0,,,49101000.0,,,,,,,,,,,,,361089164.0,,105728000.0,591349000.0,282421000.0,,,232819000.0,,,,-1398000.0,,52056000.0,,268811000.0,,52056000.0,,458412000.0,,,25462000.0,,,,,,52056000.0,,,-62577000.0,,,,,13064000.0,,,,,,88000.0,,,,26257000.0,,,25462000.0,,,0.1475,5775000.0,33663000.0,18993000.0,-2643000.0,,,640393000.0,1450914000.0,882363000.0,,868906000.0,,5722000.0,,,,,,,353451208.0,,,,,,552876000.0,,,,,150131000.0,,0.0,0.0,,-66955000.0,,,,,582008000.0,,25462000.0,,,0.0,,75175000.0,161221000.0,,,,,,,,,,,,62476000.0,,,,,,277557000.0,568551000.0,207565000.0,,,78873000.0,,99110000.0,,882825000.0,26817000.0,0.145,,-41103000.0,,,12995000.0,,,,-15438000.0,86046000.0,12681000.0,25084000.0,,443642000.0,,,,,,,-345311000.0,,,,,,,,,,,,,,,,,,,,,,,,,
63,1128038400,,,12599000.0,124304000.0,2714000.0,,,67123000.0,,,,,,,,,,,,,362791260.0,,121366000.0,549979000.0,285420000.0,,,241047000.0,,,,-5022000.0,,52089000.0,,270544000.0,,52089000.0,,425675000.0,,,38061000.0,,,,,,52089000.0,,-2705000.0,-18023000.0,,,,,13191000.0,,,,,,89000.0,,,,25462000.0,,,38061000.0,,,0.1475,5548000.0,53701000.0,15247000.0,-1942000.0,,,643825000.0,1472940000.0,887155000.0,,839140000.0,,1871000.0,,,,,,,355101620.0,,,,,,557520000.0,,,,,149834000.0,,0.0,-3981000.0,,-68096000.0,,,,,633800000.0,,38061000.0,,,0.0,,75486000.0,161575000.0,,,,,,,,,,,,62422000.0,,,,,,289161000.0,585785000.0,209988000.0,,,75519000.0,,99280000.0,,932278000.0,23430000.0,0.1425,,4678000.0,,,7412000.0,,,,-13422000.0,86089000.0,-36501000.0,-8501000.0,,446995000.0,,,,,,,-347532000.0,,,,,,,,,,,,,,,,,,,,,,,,,
64,1135987200,,302867000.0,608000.0,141405000.0,0.0,-8034000.0,,74804000.0,765970000.0,,,1932540000.0,307968000.0,0.57,,354206520.0,,,,689235000.0,,0.5825,143634000.0,907375000.0,330738000.0,51642000.0,,302867000.0,,,,-3185000.0,985317000.0,55818000.0,,325865000.0,-569428000.0,55818000.0,,765970000.0,,,38669000.0,,907375000.0,,38669000.0,348301000.0,55818000.0,,-2686000.0,-423314000.0,36450000.0,,,,14209000.0,886720000.0,343327000.0,,,,89000.0,177266000.0,-11269000.0,335930000.0,38061000.0,229624000.0,394969000.0,38669000.0,253889000.0,141405000.0,,7364000.0,59018000.0,15030000.0,-601000.0,,38669000.0,886720000.0,1932540000.0,1222726000.0,,1243305000.0,0.0,82117000.0,38669000.0,-77742000.0,361886948.0,709814000.0,,30172000.0,,,,,,24090000.0,606297000.0,252150000.0,-352408000.0,,1800000.0,177266000.0,-8704000.0,0.0,0.0,206339000.0,-77742000.0,,606297000.0,,82117000.0,689235000.0,-2543000.0,38669000.0,,8497000.0,0.0,143634000.0,83518000.0,177377000.0,0.0,,,-57121000.0,,,,0.0,,1808147000.0,1162004000.0,69429000.0,89000.0,15030000.0,,101629000.0,,335930000.0,709814000.0,253889000.0,,,83310000.0,646143000.0,108068000.0,325865000.0,985317000.0,27492000.0,,,,1222726000.0,-35823000.0,11995000.0,,,,-15786000.0,93859000.0,349118000.0,-33579000.0,,508115000.0,,1243305000.0,,172503000.0,-20636000.0,206339000.0,-352408000.0,,206339000.0,302816000.0,,,,,,,,,,,,,,,,,,,,,,
65,1143763200,,,-1365000.0,137648000.0,2734000.0,,,55903000.0,,,,,,,,,,,,,366120696.0,,154845000.0,879056000.0,373023000.0,,,335104000.0,,,,-2724000.0,,57274000.0,902584000.0,347842000.0,,57274000.0,,741408000.0,,,37304000.0,,,,,,57274000.0,,-2679000.0,-35842000.0,,,,,17907000.0,,,,,,89000.0,,,,38669000.0,,,37304000.0,,,0.16,10184000.0,35743000.0,16409000.0,1289000.0,,,,2008938000.0,1238143000.0,,1249670000.0,,71590000.0,,,,,,,357788640.0,,,,,,632383000.0,,,,,196626000.0,,0.0,,,-69940000.0,,,,,759268000.0,,37304000.0,,,0.0,,97577000.0,195968000.0,,,,,,,,,,,,79801000.0,,,,,,370614000.0,770795000.0,263969000.0,,,85483000.0,,116298000.0,,1039906000.0,28209000.0,0.1575,,,,,3996000.0,,,,-20160000.0,98391000.0,-21426000.0,-21059000.0,,568991000.0,,,,,,,-368414000.0,,,,,,,,,,,,,,,,,,,,,,,,,
66,1151625600,,,8616000.0,150470000.0,2742000.0,,,87072000.0,,,,,,,,,,,,,366963192.0,,167032000.0,846341000.0,396934000.0,,,336866000.0,,,,-18394000.0,,53341000.0,910247000.0,366378000.0,,53341000.0,,695871000.0,,,45920000.0,,,,,,53341000.0,,-2685000.0,-11093000.0,,,,,18835000.0,,,,,,89000.0,,,,37304000.0,,,45920000.0,,,0.15,10002000.0,73301000.0,10933000.0,1896000.0,,,,2051536000.0,1242037000.0,,1242166000.0,,74160000.0,,,,,,,358178124.0,,,,,,648515000.0,,,,,215118000.0,,0.0,,,-60738000.0,,,,,809370000.0,,45920000.0,,,0.0,,116654000.0,209664000.0,,,,,,,,,,,,82950000.0,,,,,,395825000.0,809499000.0,257630000.0,,,79614000.0,,111845000.0,,1090555000.0,26273000.0,0.145,,,,,5767000.0,,,,-13771000.0,93010000.0,-67363000.0,-2310000.0,,606598000.0,,,,,,,-390885000.0,,,,,,,,,,,,,,,,,,,,,,,,,
67,1159574400,,,16843000.0,140909000.0,2678000.0,,,71014000.0,,,,,,,,,,,,,366679136.0,,181858000.0,825590000.0,418123000.0,,,369580000.0,,,,-9337000.0,,66699000.0,910569000.0,384253000.0,,66699000.0,,684681000.0,,,62763000.0,,,,,,66699000.0,,-2681000.0,-25065000.0,,,,,18383000.0,,,,,,87000.0,,,,45920000.0,,,62763000.0,,,0.1875,9308000.0,47422000.0,3842000.0,1330000.0,,,,2121635000.0,1238699000.0,,1257818000.0,,67398000.0,,,,,,,357689116.0,,,,,,652568000.0,,,,,243850000.0,,0.0,-13226000.0,,-66089000.0,,,,,863817000.0,,62763000.0,,,0.0,,109738000.0,218295000.0,,,,,,,,,,,,85742000.0,,,,,,432228000.0,882936000.0,260732000.0,,,95659000.0,,126940000.0,,1066838000.0,28960000.0,0.1825,,-29382000.0,,,3476000.0,,,,-23592000.0,108557000.0,-29106000.0,29842000.0,,636418000.0,,,,,,,-391836000.0,,,,,,,,,,,,,,,,,,,,,,,,,
68,1167523200,,383858000.0,11372000.0,167571000.0,0.0,-10724000.0,,75608000.0,677173000.0,,926242000.0,2195397000.0,373272000.0,0.6975,,357855288.0,,,19025000.0,902994000.0,,0.715,209550000.0,844744000.0,495170000.0,73124000.0,,383858000.0,,,,3188000.0,1142536000.0,78377000.0,926242000.0,416499000.0,-98973000.0,78377000.0,,677173000.0,,,74135000.0,,844744000.0,,74135000.0,-155158000.0,78377000.0,,-2679000.0,-26973000.0,21882000.0,,,,17999000.0,,424592000.0,,,,89000.0,234868000.0,-27267000.0,447659000.0,62763000.0,289597000.0,497716000.0,74135000.0,274143000.0,167571000.0,,9305000.0,50710000.0,3241000.0,4384000.0,,74135000.0,,2195397000.0,1260792000.0,,1292403000.0,0.0,60407000.0,74135000.0,-81084000.0,366694652.0,934605000.0,,38669000.0,,,,,,38799000.0,678544000.0,342841000.0,-404401000.0,,-2541000.0,234868000.0,-72658000.0,0.0,-39216000.0,255691000.0,-81084000.0,,678544000.0,,60407000.0,902994000.0,8899000.0,74135000.0,,35466000.0,0.0,209550000.0,39619000.0,164253000.0,0.0,,,-82421000.0,,,,0.0,,2471430000.0,1683250000.0,94348000.0,89000.0,3241000.0,,117581000.0,,447659000.0,934605000.0,274143000.0,,,112516000.0,788180000.0,142633000.0,416499000.0,1142536000.0,34139000.0,,,44420000.0,1260792000.0,-55642000.0,8643000.0,,,,-24898000.0,124634000.0,-37263000.0,-62115000.0,,659423000.0,,1292403000.0,,207176000.0,-81878000.0,255691000.0,-404401000.0,,255691000.0,363588000.0,,,,,,,,,,,,,,,,,,,,,,
69,1175299200,,,10954000.0,199318000.0,0.0,,,62463000.0,,,,,,,,,,,,,365086836.0,,165275000.0,884597000.0,440516000.0,,,392529000.0,,,,-3149000.0,,77704000.0,937707000.0,427747000.0,,77704000.0,,685279000.0,,,85089000.0,,,,,,77704000.0,,-2684000.0,-46977000.0,,,,,19064000.0,,,,-2007000.0,,178000.0,,,,74135000.0,,,85089000.0,,,0.22,9042000.0,39835000.0,2702000.0,1642000.0,,,,2244737000.0,1273305000.0,,1270485000.0,,55023000.0,,,,,,,356265528.0,,,,,,700264000.0,,,,,217911000.0,,0.0,-13983000.0,,,,,,,974252000.0,,85089000.0,,,0.0,,87971000.0,210568000.0,,,,,,,,,,,,87971000.0,,,,,,385888000.0,971432000.0,280575000.0,,,110406000.0,,141661000.0,,1164190000.0,32702000.0,0.215,,2990000.0,,,2975000.0,,,,-22628000.0,122597000.0,-4532000.0,-37295000.0,,651084000.0,,,,,,,-419689000.0,,,,,,,,,,,,,,,,,,,,,,,,,
