date,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualOperatingIncome,quarterlyGoodwill,quarterlyCurrentLiabilities,annualNetOtherInvestingChanges,annualGainsLossesNotAffectingRetainedEarnings,annualRetainedEarnings,trailingNetIncome,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualTotalAssets,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualPretaxIncome,annualCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,annualCurrentDebt,quarterlyTotalAssets,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,annualOtherCurrentAssets,quarterlyBasicAverageShares,trailingTotalRevenue,annualNetIncome,annualLongTermDebt,annualCostOfRevenue,quarterlyTotalNonCurrentAssets,trailingOperatingIncome,annualFreeCashFlow,annualAccountsPayable,trailingInvestingCashFlow,trailingEndCashPosition,trailingTaxProvision,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualStockholdersEquity,quarterlyOtherNonCurrentAssets,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualOtherNonCashItems,annualRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,annualTaxProvision,annualDepreciationAndAmortization,quarterlyChangeInInventory,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,annualCurrentAssets,annualNetPPE,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCurrentLiabilities,annualBasicAverageShares,quarterlyOperatingExpense,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualOtherNonCurrentAssets,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,annualOtherIntangibleAssets,quarterlyDilutedEPS,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualEbitda,annualRepaymentOfDebt,annualBasicEPS,annualOtherNonCurrentLiabilities,quarterlyDilutedAverageShares,trailingRepaymentOfDebt,annualOtherCurrentLiabilities,trailingGrossProfit,annualChangeInCashSupplementalAsReported,quarterlyPretaxIncome,trailingNetIncomeCommonStockholders,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,trailingInterestExpense,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,annualBeginningCashPosition,annualOtherIncomeExpense,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualSellingGeneralAndAdministration,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,trailingPurchaseOfBusiness,quarterlyAccountsPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,annualOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfBusiness,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,annualCapitalExpenditure,trailingOperatingExpense,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,trailingStockBasedCompensation,annualInvestingCashFlow,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,quarterlyCapitalExpenditure,annualNonCurrentDeferredTaxesLiabilities,annualDilutedAverageShares,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingBeginningCashPosition,annualChangesInAccountReceivables,trailingCashDividendsPaid,trailingChangesInAccountReceivables,trailingCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,annualInterestExpense,annualCapitalStock,quarterlyTaxProvision,quarterlyNetPPE,annualPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,annualDilutedEPS,annualTotalRevenue,trailingResearchAndDevelopment,quarterlyStockBasedCompensation,annualDeferredIncomeTax,quarterlyEbitda,trailingChangeInInventory,annualGrossProfit,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualStockBasedCompensation,annualAccumulatedDepreciation,annualGoodwill,annualInventory,quarterlyRepurchaseOfCapitalStock,annualNetOtherFinancingCharges,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlySaleOfInvestment,trailingOtherNonCashItems,trailingDilutedEPS,quarterlyPurchaseOfInvestment,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingDilutedAverageShares
,,4239739732.5,,1997767642.5,,32810737.5,,5504534493.75,2263096687.5,,,,,3190911682.5,334338626.25,,,,,,,228100578.75,,,11207324835.0,,149322397.5,,595400000.0,,,,,8016413152.5,,,,,,,,79498766.25,6502836420.0,-10597725.0,,,,163189136.25,,649962393.75,,,,155399130.0,149322397.5,,,,,-62899683.75,2985640683.75,454405725.0,,,583676111.25,,0.0,,,,,929010442.5,1746588746.25,,,351596486.25,1279494393.75,,,,,,152855223.75,-110289453.75,,,,,0.248738,167018940.0,276865942.5,,,,,595400000.0,,,,,242369820.0,,-27535995.0,,4592630407.5,,0.0,-103847152.5,,152855223.75,152855223.75,,0.0,,,,-11592675.0,,,,634057515.0,,820404112.5,,59217615.0,,0.252506,,423688905.0,-17864628.75,-135375761.25,7299315.0,,,,-177222453.75,,17257860.0,,,,,66035283.75,,,,,117256365.0,,-84445627.5,,,,,298365907.5,1929456787.5,,,,,,-14163716.25,,,86970690.0,1658907270.0,,0.0,,,,5748097.5,,381086201.25,,,,4844351.25,,,,,0.0,,,,,,,,,,,,,,
,,4376734141.44,,1881409136.36,,97946510.02,,5260401872.52,2000058729.76,,,,,3202877580.52,352901018.44,,,,,,,207636253.88,,,10930228057.0,,157600501.88,,588327998.0,,,,,7727350476.48,,,,,,,,74344777.67,6376792871.2,-139909389.36,,,,158426590.72,,664087045.12,,,,170373873.84,157600501.88,,,,,-29562394.49,3150793356.28,453197041.84,,,605791830.24,,0.0,,,,,938908769.36,1705213438.84,,,366412097.0,1305674395.32,,,,,,163686046.76,-89361037.09,,,,,0.263721,152855223.75,262257190.96,,,,,588327998.0,,,,,244051162.28,,-30541828.08,,4429869686.68,,0.0,-160204768.14,,163686046.76,163686046.76,,0.0,,,,-30542845.16,,,,606218060.72,,641628690.28,,59253877.08,,0.263721,,353680065.12,-92395779.45,-59209144.27,13571010.56,,,,-81515510.16,,13511078.56,,,,,43564603.96,,,,,194445699.92,,-96499189.9,,,,,297674948.12,1969761440.44,,,,,,19913551.17,,,73677288.44,1647606037.36,,0.0,,,,4936887.66,,377649817.03,,,,4936887.66,,,,,0.0,,,,,,,,,,,,,,
,,,,,,198494792.68,,,,,,,,,344536708.0,,,,,,,,,,,,153857370.0,,596600746.0,,,,,,,,,,,,,74335881.78,,-105325663.94,,,,,,668218332.9,,,,166964269.7,153857370.0,,,,,21234242.44,,,,,,,0.0,,,,,,,,,360008490.4,1304453727.2,6925728.4,,,,,152675953.0,-104700283.76,,,,,0.259502,163686046.76,,,,,,596742596.0,,,,,256893322.0,,-16389007.42,,,,0.0,-214085977.56,,,,,,,,,-10298907.64,,,,,,,,54474250.1,,0.259502,,,-187942217.7,40528811.62,,,,,,,15471782.4,,,,,,,,,,289581141.58,,-91086348.9,,,,,308209842.5,1972672060.1,,,,,,-4393595.52,,,89929052.3,,,,,,,4900158.64,,385703453.88,,,,4900158.64,,,,,,,,,,,,,,,,,,,
,,4314723809.72,-57930680.0,2171723478.8,,204695037.36,1225335784.16,5242680474.64,1821476681.4,0.0,-34705363.04,2171723478.8,,3299815288.0,397865326.36,11042425160.0,,6135766360.0,,1015973608.68,,672280655.68,-209388000.0,338104387.28,11042645017.4,210085960.0,181836653.38,0.0,,,621978678.48,3090511741.16,5176046931.4,7742829729.4,,533939400.0,252945589.72,,,,81645964.88,90847620.9,6136200491.12,-9604899.5,,,4906658800.0,166510223.32,,780889573.32,15356515.92,0.0,,199275004.1,181836653.38,932162571.88,210243001.0,342288657.48,318967720.0,9156159.12,3090511741.16,298398838.8,,,573481625.84,,0.0,1595473045.64,3299954880.0,1688763077.2,621978678.48,932162571.88,1595473045.64,1821675600.0,588837590.0,419288440.76,1461391894.4,-3493016.4,4314090760.0,,934568440.0,1899847120.0,210243001.0,-182842056.44,,,,5842623160.0,,152675953.0,3031240.28,1559237754.28,-69796000.0,1.04345,672280655.68,,,0.0,,55138840.0,305665417.18,,-56828518.98,210243001.0,4760737698.72,,0.0,-117806872.28,-1586561492.36,210243001.0,210243001.0,,0.0,,154947120.0,0.0,23124295.56,,3275324569.56,7742470280.0,599683742.2,,338104387.28,1383430703.76,59399294.2,,,,252945589.72,-91347695.02,56694861.66,,673684951.2,,1448906331.36,-34705363.04,-94922560.0,21423114.4,,-400629040.0,,,81645964.88,,-487176080.0,3275324569.56,,333017914.82,,-128322877.46,298398838.8,596166848.0,-62071676.68,-390159640.0,361601132.56,2242281467.72,,-29310132.24,,,,54229992.96,224296425.6,3031240.28,106390413.08,1688763077.2,,0.0,1.04345,7850289046.92,,7968214.36,,455912332.28,,2674242115.52,65475627.6,-25254864.18,23553358.16,-1586561492.36,5242680474.64,573481625.84,,-217763520.0,,,,,,,,,,,,,
,,3519250682.36,,2475005778.94,,181178849.81,,5615029237.85,2995800091.78,,,,,3567156048.04,385639981.46,,,,,,,207877197.19,,,11823733571.03,,157258197.24,,599273258.0,,,,,8256577522.99,,,,,,,,92707519.62,6515050774.14,-178497990.7,,,,180854822.66,,718291467.88,,,,170234181.04,157258197.24,,,,,-14027768.48,2256577959.79,317253865.23,,,613918225.97,,0.0,,,,,1093911933.95,1714462660.48,,,402838746.67,1428577602.93,,,,,,196808131.79,-134541286.91,,,,,0.260712,224379490.25,3243995.95,,,,,602173280.0,,,,,265228512.96,,-62288446.69,,5157414260.14,,0.0,-373848372.76,,196808131.79,196808131.79,,0.0,,,,-44002886.97,,,,639715256.45,,1230896460.06,,54573620.96,,0.260712,,288681374.61,-150899816.2,-17451282.92,,,,,-137757721.93,,17198765.21,,,,,106748696.12,,,,,260032160.32,,-78853310.51,,,,,315452721.21,2146869070.81,,,,,,-27571358.46,,,94994331.92,1774165593.98,,0.0,,,,5321494.16,,412509653.54,,,,9552469.36,,,,,,,,,,,,,,,,,,,
,,3302328507.24,,2740207844.64,,160903553.23,,6347501860.56,4141330188.24,,,,,4063878513.24,431314118.76,,,,,,,236528182.8,,,13130522183.52,,203749402.92,,600007258.0,,,,,9066643670.28,,,,,,,,108658628.58,7443658695.48,205816786.54,,,,214456814.88,,830206453.44,,,,219432597.72,203749402.92,,,,,-13450239.28,2420102431.32,357674502.36,,,664763930.88,,0.0,,,,,1307039588.4,1854207461.4,,,448854512.4,1587680141.88,,,,,,470127358.68,-276974747.53,,,,,0.336479,196808131.79,3590475.0,,,,,603656668.0,,,,,325361868.72,,-176732141.27,,5521260932.88,,0.0,-890715280.88,,470127358.68,470127358.68,,0.0,,,,-33385595.67,,,,521195813.04,,1875549244.8,,62755758.24,,0.340582,,297506348.16,290366996.08,-71874811.0,,,,,-336576460.92,,17540393.64,,,,,62196875.16,,,,,268045054.52,,-107141501.29,,,,,381351941.04,2417886595.32,,,,,,250489384.14,,,105929271.0,1914301754.4,,486234845.04,,,,5931670.0,,496776255.54,,,,-10165517.32,,,,,,,,,,,,,,,,,,,
,,4004364403.94,,2631875142.08,,154771775.44,,5814610670.64,2766273553.1,,,,,3922443003.4,395092100.52,,,,,,,231343223.28,,,12251021376.82,,181821878.64,,602316830.0,,,,,8328578373.42,,,,,,,,69636416.52,6770637957.04,129099619.2,,,,185783556.86,,773754866.84,,,,198105190.62,181821878.64,,,,,12206578.4,3163091504.18,332152121.02,,,622872088.12,,0.0,,,,,1172967875.84,1830792106.7,,,411817881.84,1470221420.06,20157932.3,,,,,419507896.24,-108748661.16,,,,,0.30085,470127358.68,3220560.42,,,,,605155556.0,,,,,310303087.74,,-38383473.48,,5323314141.88,,0.0,407018448.6,,419507896.24,419507896.24,,0.0,,,,-75790293.7,,,,466641520.76,,580647451.8,,55096605.08,,0.30085,,301348770.4,-177198147.48,-15991881.92,,,,,-144961907.9,,16725781.32,,,,,78747068.26,,,,,225613171.68,,-70841396.24,,,,,361936985.0,2243976286.9,,,,,,-24443009.94,,,112197897.12,1805313063.76,,465172493.2,,,,3704941.14,,435036109.34,,,,12607415.84,,,,,,,,,,,,,,,,,,,
,,4346754201.3,-177934879.3,2900890352.0,,138122363.92,1446508979.5,6120817889.2,2849492723.7,0.0,-145902435.5,2900890352.0,,3874235428.6,439325565.76,12853475605.9,,7196246925.0,,1235928857.9,,431383075.6,-174415987.3,710046238.4,12853475605.9,393145953.0,216837528.36,0.0,,,735746932.3,3240445384.4,5946603411.1,8979240177.3,,634976542.4,316276960.3,,,,88379829.8,107371560.88,7196246925.0,2131730.36,188255458.7,,5546960290.2,179119121.8,,892784951.06,11043155.3,0.0,188255458.7,236448822.02,216837528.36,1155988353.7,393145953.0,434857605.5,378374125.6,29050748.76,3240445384.4,381135102.4,,,608360034.3,,0.0,2020531244.6,3874235428.6,1900270854.8,735746932.3,1155988353.7,2020531244.6,2849492723.7,601442652.0,462556868.88,1649547373.2,-4203242.04,4346754201.3,,1028693187.5,179119121.8,393145953.0,-325640850.0,,,,520723833.6,,419507896.24,3338436.0,1843988132.2,-1001156353.8,1.221838,431383075.6,,,470350293.1,,166654875.5,370818381.06,,-297301680.76,393145953.0,5546960290.2,,0.0,-143611148.76,-1910609479.8,393145953.0,393145953.0,,0.0,,226491077.5,0.0,-72597244.26,,3810880334.6,8979240177.3,520723833.6,,710046238.4,1597324329.6,64718196.66,,,,316276960.3,26665255.3,-72616903.46,,801071252.4,,1669906740.4,-145902435.5,-574705742.2,23231303.12,,-393716645.1,,,88379829.8,,-845905545.6,3810880334.6,,275002800.98,,-136880437.06,381135102.4,604135698.0,13779319.4,-11065712.3,430228082.18,2542332324.26,,-225776020.6,,,,-31820140.24,229685148.7,3338436.0,134369559.04,1900270854.8,,470350293.1,1.218078,9063019131.0,,6080808.6,,542908138.6,,3116415719.9,72582410.8,-951212.58,21038913.9,-1910609479.8,6120817889.2,608360034.3,,158550145.4,,,,,,,,,,,,,
,,4094470183.02,,2732523740.8,,41187443.78,,5765567865.68,2684109211.98,,,,,3649376226.44,404733760.48,,,,,,,406345760.24,,,12107464599.86,,156313690.26,,604500814.0,,,,,8458088373.42,,,,,,,,96312027.84,6778579395.0,-376166093.38,,-3219749.96,,168723113.72,,733119217.74,,,177329180.98,176438189.9,156313690.26,,,,,-51981326.18,3052371123.76,359014160.96,,,573051041.22,,5370027.32,,,,,1088895213.98,1822535711.08,,,423254051.22,1417432947.14,,,,,,438876850.3,-320099523.52,,,,,0.258515,370327906.2,3144674.4,,,,,608442714.0,,,,,264548566.94,,-239952821.92,,5225016751.08,,0.0,-301371004.34,,370327906.2,370327906.2,,0.0,,,,-129251075.66,,,,490501213.44,,668835415.36,,58067404.36,,0.258515,,297920361.62,252505313.9,-135717489.46,22966747.02,,,,-137434311.7,,18520290.74,,,,,83250296.92,,,,,124171434.94,,-82983991.16,,,,,309865166.52,2150552164.88,,,,,,68548944.1,,,88110377.04,1789979831.92,,443051334.74,,,,5051310.32,,418927999.14,,,,-40449436.86,,,,,,,,,,,,,,,,,,,
,,5189837532.75,,2803680339.75,,130242200.47,,6149313459.0,2499336580.5,,,,,4021502982.75,410637060.0,,,,,,,400619803.5,,,13160606935.5,,180120660.75,,605036528.0,,,,,9139103952.75,,,,,,,,91760546.91,7689174113.25,431809459.63,,7438850.96,,0.0,,774971075.25,,,238299079.5,197612523.0,180120660.75,,,,,-31133167.57,4117189817.25,401233189.5,,,674788839.75,,6133860.0,,,,,1165896893.25,2035663044.75,,,429137417.25,1431320343.75,,,,,,310321509.75,-614315301.98,,,,,0.297023,438876850.3,3073146.75,,,,,609752022.0,,,,,300434805.0,,-535385041.58,,5367404490.75,,0.0,86321188.34,,310321509.75,310321509.75,,0.0,,,,-54262549.09,,,,481250360.25,,796529382.75,,62293907.25,,0.297023,,339019409.25,260372416.6,-91789312.04,13875094.98,,,,-22010748.75,,18500357.25,,,,,83495787.75,,,,,211921957.31,,-81679756.84,,,,,345833658.0,2206291419.0,,,,,,-119399886.85,,,102822282.0,1835311698.0,,0.0,,,,5055052.93,,454489259.16,,,,-15388.89,,,,,,,,,,,,,,,,,,,
,,4945975625.6,,3194091609.44,,235802406.07,,6427636046.4,2718317045.08,,,,,4114111019.72,440614249.24,,,,,,,178773937.96,,,13713027248.6,,205609871.4,,606490724.0,,,,,9598916228.88,,,,,,,,116522779.85,7664292670.68,-487766834.53,,-10464227.96,,401389668.52,,849548578.92,,,242984180.48,222992705.92,205609871.4,,,,,5477449.15,4039786498.84,446983071.24,,,683513021.24,,4373503.2,,,,,1270736816.64,2147428357.76,,,460944412.6,1537538182.56,-12777948.97,,,,,291526384.6,-207852175.34,,,,,0.338689,310321509.75,3277182.28,,,,,610270724.0,,,,,342856881.08,,-87061746.54,,5709165187.04,,0.0,-463293047.08,,291526384.6,291526384.6,,712111609.0,,,,9246456.67,,,,556235979.04,,836139447.56,,62550667.4,,0.338689,,399645421.2,-185748526.5,11438808.98,-14958864.12,,,,-261503831.32,,20330163.36,,,,,125869274.84,,,,,363151723.75,,-127349317.68,,,,,388604166.32,2387086761.48,,,,,,-42601396.25,,,119864175.16,1903701270.76,,0.0,,,,5846615.51,,521930328.33,,,,-2768063.29,,,,,-29765692.8,,,,,,,,,,,,,,
,,5562275234.1,-222206400.0,3586615756.75,,247526111.53,1600882922.6,7087959807.5,3288817517.05,0.0,-374793528.85,3586615756.75,,4393991909.45,526372660.62,15070686150.0,,8851221600.0,,1372092886.45,,499284664.45,-216805550.0,1323979800.0,15070570417.5,352598350.0,266348155.94,0.0,,,826448868.7,4239667250.0,6384081686.45,10676578508.05,,-722942350.0,417734915.65,,,,125264228.7,125376344.05,8851092751.15,372545920.38,533931888.75,,5903129050.0,0.0,,1050223174.35,-202146.1,-504593700.0,533931888.75,291267470.46,266348155.94,841707813.05,352823642.6,463776390.35,429753350.0,-39553684.9,4239520655.5,453517090.0,,,746471538.8,,7392271.89,2159042252.9,4393977250.0,2028945806.55,826448868.7,841707813.05,2159042252.9,3289117650.0,598025488.0,552583697.0,1847370243.97,-9898490.23,5562103950.0,,1115661300.0,3059195750.0,352823642.6,-667688226.11,,,,7617513150.0,,291526384.6,3434940.6,2076794251.35,-1028530930.05,1.365644,1322436700.0,,,1965137850.0,,-50922300.0,433983812.85,,-515070979.91,352823642.6,6096442445.6,,0.0,-350188066.97,-2137867063.15,352823642.6,352823642.6,,0.0,,403520650.0,23886416.45,-20776042.62,,4166812869.7,10676708900.0,529786350.6,,1324435014.5,1825436377.7,85632756.18,,,,417734915.65,284832622.45,-90615416.98,,908316496.1,,1887063933.95,-374793528.85,-1377470589.95,26211036.38,,-1838603650.0,,,125264228.7,,-1809284750.0,4166812869.7,,416788071.1,,-169261959.57,453517090.0,598025488.0,-117190729.5,611839150.0,497639477.35,2897593418.32,,-195043210.7,,,,42855633.1,274948014.9,3434940.6,142716342.39,2028945806.55,,148700059.95,1.365644,9872028543.0,,6476751.29,,644992913.08,,3487946856.55,85513972.7,112163937.59,22429730.05,-2137867063.15,7087959807.5,746471538.8,-23058115.2,-59409350.0,,,,,,,,,,,,,
,,5221368603.43,,3762455189.29,,267437249.17,,8465307720.24,4411853661.25,,,,,4567193489.11,414419452.16,,,,,,,206187980.39,,,16482855444.44,,277736415.74,,608342254.0,,,,,11915661955.33,,,,,,,,107477451.62,9633222264.68,-270066201.58,,-7315639.17,,0.0,,801736031.67,,,478080280.65,295124833.22,277736415.74,,,,,-21628324.76,4185385190.84,471641708.58,,,767618871.11,,106069646.48,,,,,1290063004.79,2323164090.03,,,435800399.02,1633628178.98,,,,,,434953317.12,-1235877499.5,,,,,0.453526,342799801.96,3338102.39,,,,,613226584.0,,,,,397881864.73,,-1276471463.26,,6262095674.66,,0.0,-70943483.94,,434953317.12,434953317.12,,0.0,,,,-90525318.8,,,,555799670.16,,2417803378.27,,89345401.18,,0.457274,,416112866.33,962574395.58,45530277.31,20868199.94,,,,-288384909.89,,21380946.86,,,,,186752323.38,,,,,360704714.51,,-93267465.34,,,,,365935632.65,2435364210.65,,,,,,92153515.16,,,102757031.51,2131941722.96,,0.0,,,,4907077.98,,594704717.53,,,,-11677736.14,,,,,,,,,,,,,,,,,,,
,,5846556459.15,,3978428694.43,,249574981.76,,8819101312.86,4637046085.44,,,,,4789374792.16,426237282.24,,,,,,,631131588.68,,,17175692014.9,,228544402.93,,608764650.0,,,,,12386317222.74,,,,,,,,124948470.77,10483602544.59,151526619.39,,,,0.0,,890106503.86,,,476790242.24,256954376.56,228544402.93,,,,,-29573134.93,4378301028.25,465917406.39,,,816229671.94,,32717243.8,,,,,1364372257.66,2316617038.15,,,447515339.06,1817615089.11,,,,,,535054108.42,-180973469.98,,,,,0.371248,434953317.12,3521329.62,,,,,613611944.0,,,,,393005820.05,,-104397647.05,,6498592486.68,,0.0,-431940774.45,,535054108.42,535054108.42,,0.0,,,,554478.13,,,,576056508.43,,2560029540.55,,92173053.99,,0.375198,,407112465.56,-102032684.53,-23827259.67,30422517.32,,,,-426889731.38,,21278056.82,,,,,131025373.42,,,,,375441169.89,,-125866188.13,,,,,442591164.8,2707721592.97,,,,,,81690215.38,,,136051443.49,2210737812.88,,0.0,,,,5321207.63,,610127344.81,,,,560824.28,,,,,,,,,,,,,,,,,,,
,,7488258150.0,,4132793426.69,,275358408.79,,8815182167.04,2610571120.0,,,,,4629246640.0,406676669.37,,,,,,,208406440.76,,,17024786600.0,,210171224.22,,603062346.0,,,,,12395539960.0,,,,,,,,115283926.64,10098829270.0,37453000.23,,,,3020225180.0,,866278929.91,,,485259377.18,238815077.21,210171224.22,,,,,17545964.35,6023056417.46,480879349.74,,,799147844.34,,45170.98,,,,,1408944392.19,2301616414.19,,,424238834.87,1795645363.87,3010801.64,,,,,482123109.31,-137462203.26,,,,,0.342676,535054108.42,3474271.41,,,,,603062346.0,,,,,358001044.37,,-12290360.8,,6925957330.0,,0.0,-497364788.91,,482123109.31,482123109.31,,729202918.24,,,,67252174.16,,,,9375314780.0,,477543706.51,,89699441.75,,0.342676,,499175154.26,-325421360.05,17057577.25,4306971.02,,,,-353829738.01,,21703098.27,,,,,124227204.29,,,,,406659660.54,,-131301251.75,,,,,442040095.04,2661924293.78,,,,,,-47864203.75,,,119185967.16,2237200260.28,,0.0,,,,5102589.24,,447700486.12,,,,289116.43,,,,,0.0,,,,,,,,,,,,,,
,,7522645556.58,130669309.54,4206906628.54,,238817553.7,1636972778.98,8636547148.46,2396956994.74,0.0,-372106323.82,4206906628.54,,4633214579.84,424709903.85,16881580127.72,,9919602551.32,,1460947923.82,,618393220.06,-205468190.62,345230839.8,16881580127.72,520254565.6,173336436.69,360033792.58,,,897393757.26,5929584851.96,6955753788.06,12248365547.88,,1031188193.42,470541385.16,,,,113423268.42,108163932.41,9919602551.32,-319530756.7,481943220.22,165523276.83,6761786486.84,268284521.12,,902347469.28,-10545884.58,0.0,481943220.22,204602479.19,173336436.69,659531772.9,520254565.6,457567535.04,455873781.44,-2850187.72,5929584851.96,502077716.14,,,783972757.26,,-506760.47,2531796416.38,4633214579.84,2223507552.42,897393757.26,659531772.9,2531796416.38,2396956994.74,610217918.0,519836667.32,1670770934.74,6160187.11,7522645556.58,178184391.0,1541817096.82,268284521.12,520254565.6,-170627421.56,,,,536947112.24,,482123109.31,3373896.68,2272611284.02,-2885569369.76,1.470692,618393220.06,,,619338395.06,,174477792.72,302084095.49,,-27558024.01,520254565.6,6761786486.84,,0.0,-1885320322.46,-2370395308.82,520254565.6,520254565.6,,360033792.58,,345776772.88,146136153.24,-29608489.91,,4593902861.24,12248365547.88,536947112.24,,345230839.8,1682196000.1,82386770.64,,,,470541385.16,-180989743.4,91908714.65,-2318551.6,1003380388.78,,1842218664.44,-372106323.82,-1420717495.12,19512763.47,,-510628903.4,,,113423268.42,,-1724940594.3,4593902861.24,,399011551.88,,-160193998.18,502077716.14,613773748.0,-36505683.06,354130607.6,382510801.96,2573118404.02,,-52327156.42,,,,48498265.93,355789578.76,3373896.68,97481616.3,2223507552.42,,619338395.06,1.463131,10434945231.48,,4688687.79,53279136.68,492634798.54,,3479191443.42,84408664.34,281910.85,20019562.64,-2370395308.82,8636547148.46,783972757.26,0.0,-400617338.66,,,,,,,,,,,,,
,,7413125761.36,,4520639260.8,,131235473.68,,8933255486.8,2578700804.88,,,,,4683625315.28,462057628.32,,,,,,,685758664.56,,,17288420043.44,,176087659.12,,605546436.0,,,,,12604794728.16,,,,,,,,122092930.64,9991826566.24,-176341445.12,,-59512426.56,,284720561.2,,866400415.84,,,469642315.76,203093613.04,176087659.12,,,,,-43864372.24,5747755479.44,494355606.0,,,840668858.08,,4592355.28,,,,,1365696649.6,2605208557.36,,,485774515.68,1838506214.64,,,,,,417646640.08,-169613383.04,,,,,0.285021,537276675.2,3484286.56,,,,,613493102.0,,,,,303827913.92,,-56390468.32,,7096580435.76,,808991.68,-59699056.88,,417646640.08,417646640.08,,0.0,,,,-51253839.68,,,,539078946.24,,539135169.6,,89659079.84,,0.288926,,377773345.52,-192461150.96,-78232462.8,-20273987.44,,,,-423792946.56,,23716887.36,,,,,159443201.92,,,,,246303607.84,,-115068134.16,,,,,380625900.16,2704906630.48,,,,,,-119630035.12,,,100734300.88,2273172134.32,,2578465760.0,,,,4857073.6,,515579924.4,,,,122598160.0,,,,,,,,,,,,,,,,,,,
,,7542515972.48,,4423945952.0,,258384299.12,,8815223935.36,2617639646.08,,,,,4726983040.64,457614435.84,,,,,,,665400118.4,,,17162460638.08,,201786447.36,,604818738.0,,,,,12435477597.44,,,,,,,,120147039.92,10160155618.56,124306054.4,,112613920.96,,261708084.48,,890371822.72,,,474581395.2,228728048.0,201786447.36,,,,,17526922.64,5885485703.68,501623687.68,,,810991295.36,,9333595.52,,,,,1407505896.96,2583344466.56,,,481381553.28,1886351706.88,,,,,,450313124.48,-140018636.8,,,,,0.326672,417646640.08,0.0,,,,,612504538.0,,,,,339114744.32,,-21864001.44,,6796115033.6,,-808991.68,-123055095.44,,450313124.48,450313124.48,,764625393.28,,,,-40481807.04,,,,523646760.96,,529442306.56,,84322882.56,,0.330515,,379667422.08,-210399214.48,45218606.16,15224022.64,,,,-456882690.56,,23767117.44,,,,,119091544.32,,,,,399766751.84,,-141382452.72,,,,,408990269.44,2776723529.6,,,,,,41088094.0,,,110386696.32,2256066009.6,,0.0,,,,4963839.68,,543584666.8,,,,4963839.68,,,,,,,,,,,,,,,,,,,
