date,annualRetainedEarnings,quarterlyBasicEPS,trailingNetIncome,annualGoodwill,quarterlyAccountsReceivable,quarterlyGoodwill,annualTotalAssets,quarterlyCurrentAccruedExpenses,annualNetOtherInvestingChanges,trailingPretaxIncome,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualAccountsReceivable,annualPurchaseOfInvestment,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlyBasicAverageShares,quarterlyCostOfRevenue,annualNetIncome,trailingChangeInWorkingCapital,annualPretaxIncome,quarterlyTotalAssets,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,annualAccountsPayable,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualLongTermDebt,annualOtherCurrentAssets,annualDepreciationAndAmortization,annualEndCashPosition,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,trailingCashFlowFromContinuingFinancingActivities,quarterlyInventory,annualTaxProvision,annualBasicEPS,trailingEndCashPosition,quarterlyPurchaseOfInvestment,quarterlyDilutedAverageShares,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingOperatingCashFlow,quarterlyInterestExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyInvestmentsAndAdvances,annualInvestmentsAndAdvances,trailingOtherIncomeExpense,quarterlyOperatingExpense,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualOtherNonCurrentAssets,annualCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,annualSaleOfInvestment,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualNetPPE,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualCurrentAssets,annualEbitda,trailingNetOtherInvestingChanges,annualRepurchaseOfCapitalStock,quarterlyNetOtherInvestingChanges,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,annualDilutedAverageShares,annualInterestExpense,quarterlyOtherIntangibleAssets,annualDilutedEPS,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlySaleOfInvestment,quarterlyCapitalStock,trailingGrossProfit,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyStockholdersEquity,annualBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingCapitalExpenditure,quarterlyBeginningCashPosition,quarterlyAccountsPayable,trailingInterestExpense,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyDilutedEPS,quarterlyNetPPE,trailingTaxProvision,quarterlyEbitda,quarterlyTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,annualInventory,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualPurchaseOfBusiness,annualCapitalStock,annualNetIncomeContinuousOperations,annualCostOfRevenue,trailingOtherNonCashItems,annualCurrentDeferredRevenue,annualTotalRevenue,annualCurrentDebt,quarterlyPurchaseOfBusiness,annualOperatingExpense,quarterlyCurrentAssets,quarterlyPretaxIncome,quarterlyRepurchaseOfCapitalStock,quarterlyRetainedEarnings,quarterlyGrossPPE,trailingFreeCashFlow,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,trailingOperatingExpense,annualTotalLiabilitiesNetMinorityInterest,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyOtherNonCashItems,annualAccumulatedDepreciation,annualGrossProfit,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,trailingCostOfRevenue,trailingPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyChangeInInventory,trailingRepurchaseOfCapitalStock,quarterlyStockBasedCompensation,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,annualStockBasedCompensation,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
1970-01-01 00:00:00.930700800,,0.75,,,6722000000.0,,,,,,10795000000.0,-136000000.0,,,17381000000.0,389000000.0,1553000000.0,2591000000.0,,,,57873000000.0,,49135000000.0,,1506000000.0,,,,1173000000,,1167000000.0,,2051000000.0,,,,,,,31410000000.0,,232000000.0,41000000.0,-2509000000.0,,584000000.0,,,,,1581000000.0,,3558000000.0,,,,315000000.0,3234000000.0,,,,,3557000000.0,305000000.0,1167000000.0,,,,,,,,-603000000.0,,42402000000.0,,,,,11349000000.0,,,,,-940000000.0,,,,,,,,,,,,,,5704000000.0,-333000000.0,,252000000.0,359000000.0,,232000000.0,,,,,15133000000.0,,512000000.0,,368000000.0,5955000000.0,,,,920000000.0,0.74,37786000000.0,,3653000000,700000000.0,,,,8295000000,,-48157000000.0,,-1821000000.0,,,,,,,,,,,,8738000000.0,1873000000.0,-190000000.0,2294000000.0,85943000000.0,,,10992000000.0,,,,2210000000.0,,-25000000.0,,,163000000.0,2147000000,1479000000.0,280000000.0,,29000000.0,,,-679000000.0,,,,251000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,,0.76,,,6929000000.0,,,,,,10561000000.0,32000000.0,,,17463000000.0,533000000.0,1553000000.0,2584000000.0,,,,59022000000.0,,50125000000.0,,1629000000.0,,,,1174000000,,1174000000.0,,2083000000.0,,,,,,,31493000000.0,,264000000.0,65000000.0,-1955000000.0,,624000000.0,,,,,1585000000.0,,3286000000.0,,,,309000000.0,3469000000.0,,,,,3602000000.0,169000000.0,1174000000.0,,,,,,,,-600000000.0,,42862000000.0,,,,,11766000000.0,,,,,-24000000.0,,,,,,,,,,,,,,5720000000.0,-307000000.0,,245000000.0,359000000.0,,264000000.0,,,,,15710000000.0,,299000000.0,,232000000.0,6550000000.0,,,,1045000000.0,0.74,38359000000.0,,3747000000,700000000.0,,,,8304000000,,-49380000000.0,,-2176000000.0,,,,,,,,,,,,8897000000.0,1874000000.0,-235000000.0,2757000000.0,87739000000.0,,,11369000000.0,,,,2709000000.0,,114000000.0,,,-722000000.0,2118000000,1533000000.0,35000000.0,,103000000.0,,,-229000000.0,,,,163000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,2806000000.0,,,,7025000000.0,,62614000000.0,,-1212000000.0,,10253000000.0,833000000.0,7025000000.0,-855000000.0,18463000000.0,-113000000.0,,2638000000.0,4202000000.0,,6765000000.0,62614000000.0,-2399000000.0,52018000000.0,1476000000.0,1468000000.0,,6465000000.0,,719000000,-9629000000.0,719000000.0,169000000.0,2089000000.0,,18463000000.0,971000000.0,6070000000.0,1097000000.0,8495000000.0,32608000000.0,16081000000.0,1097000000.0,-577000000.0,-4167000000.0,,664000000.0,2557000000.0,2.71,,,,1097000000.0,5455000000.0,,13467000000.0,,324000000.0,3892000000.0,,,,,3818000000.0,-60000000.0,719000000.0,,,839000000.0,12719000000.0,433000000.0,6000000.0,795000000.0,-598000000.0,1936000000.0,46075000000.0,,10656000000.0,39299000000.0,32608000000.0,12719000000.0,10596000000.0,14716000000.0,,-723000000.0,-212000000.0,89238000000.0,,1547000000.0,4202000000.0,,860000000.0,,237000000.0,10253000000.0,1583000000.0,1263000000.0,,2.65,5970000000.0,6000000.0,-418000000.0,53000000.0,359000000.0,,1097000000.0,52018000000.0,,-9180000000.0,8241000000.0,16081000000.0,1553000000.0,1936000000.0,,264000000.0,6465000000.0,,,,971000000.0,,39299000000.0,,3881000000,483000000.0,414000000.0,-167000000.0,-92000000.0,8608000000,,-49939000000.0,664000000.0,-3364000000.0,,,359000000.0,4208000000.0,10217000000.0,,,33174000000.0,5455000000.0,,14462000000.0,10596000000.0,1202000000.0,-90000000.0,2806000000.0,89238000000.0,,,13467000000.0,,46075000000.0,,3251000000.0,928000000.0,47000000.0,-49939000000.0,22957000000.0,1749000000.0,2152000000,1547000000.0,839000000.0,-1331000000.0,150000000.0,,,-60000000.0,3892000000.0,,,296000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,,0.47,,,7085000000.0,,,,,,9928000000.0,-737000000.0,,,20149000000.0,961000000.0,1551000000.0,2641000000.0,,,,66052000000.0,,56192000000.0,,1587000000.0,,,,731000000,,731000000.0,,2068000000.0,,,,,,,34493000000.0,,360000000.0,-677000000.0,-3898000000.0,,589000000.0,,,,,1575000000.0,,5812000000.0,,,,370000000.0,4416000000.0,,,,,3688000000.0,0.0,731000000.0,,,,,,,,-598000000.0,,48794000000.0,,,,,16443000000.0,,,,,-1992000000.0,,,,,,,,,,,,,,5893000000.0,914000000.0,,208000000.0,359000000.0,,360000000.0,,,,,16833000000.0,,988000000.0,,1097000000.0,7000000000.0,,,,1198000000.0,0.46,39749000000.0,,3825000000,457000000.0,,,,8534000000,,-51061000000.0,,-2155000000.0,,,,,,,,,,,,9860000000.0,1188000000.0,-506000000.0,2895000000.0,90810000000.0,,,14301000000.0,,,,3116000000.0,,90000000.0,,,45000000.0,2205000000,1489000000.0,628000000.0,,58000000.0,,,-10000000.0,,,,-5000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,,1.81,,,12360000000.0,,,,,,14823000000.0,50000000.0,,,33286000000.0,-264000000.0,2718000000.0,11411000000.0,,,,157013000000.0,,136877000000.0,,4224000000.0,,,,4907000000,,4907000000.0,,,,,,,,,62681000000.0,,1346000000.0,6806000000.0,-3697000000.0,,1385000000.0,,,,,2747000000.0,,20060000000.0,,,,916000000.0,14572000000.0,,,,,3220000000.0,-9000000.0,4907000000.0,,,,,,,,-1501000000.0,,100798000000.0,,,,,31149000000.0,,,,,1262000000.0,,,,,,,,,,,,40954000000.0,,5376000000.0,-735000000.0,,,275000000.0,,1346000000.0,,,,,34176000000.0,,1701000000.0,,360000000.0,13275000000.0,,,,4690000000.0,1.79,64774000000.0,,6380000000,3188000000.0,,,,16787000000,,-86122000000.0,,-5477000000.0,,,,,,,,,,,,20136000000.0,8095000000.0,-876000000.0,11512000000.0,150896000000.0,,,38117000000.0,,,,5213000000.0,,-701000000.0,,,-1466000000.0,2156000000,4782000000.0,355000000.0,,322000000.0,,,1760000000.0,,,,2089000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,,1.28,,,14180000000.0,,,,,,13939000000.0,-518000000.0,,,32825000000.0,-532000000.0,2708000000.0,9627000000.0,,,,157528000000.0,,137434000000.0,,3211000000.0,,,,2644000000,,3470000000.0,,,,,,,,,62068000000.0,,828000000.0,1930000000.0,-534000000.0,,1487000000.0,,,,,2722000000.0,,18888000000.0,,,,915000000.0,15304000000.0,,,,,3211000000.0,-90000000.0,3470000000.0,,,,,,,,-1290000000.0,,101076000000.0,,,,,29543000000.0,,,,,-855000000.0,,,,,,,,,,,,41586000000.0,,6930000000.0,-1986000000.0,,,275000000.0,,828000000.0,,,,,34482000000.0,,942000000.0,,1346000000.0,14927000000.0,,,,3485000000.0,1.27,66305000000.0,,6930000000,2022000000.0,,,,16557000000,,-88191000000.0,,-4248000000.0,,,,,,,,,,,,20094000000.0,4666000000.0,-881000000.0,13891000000.0,154496000000.0,,,39008000000.0,,,,3716000000.0,,1225000000.0,,,-3700000000.0,3719000000,5193000000.0,114000000.0,,35000000.0,,,-1467000000.0,,,,794000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,14667000000.0,,,,14010000000.0,,164735000000.0,,-2748000000.0,,16340000000.0,-71000000.0,14010000000.0,-1204000000.0,42491000000.0,-1971000000.0,,10217000000.0,11797000000.0,,17819000000.0,164735000000.0,-4421000000.0,142614000000.0,-1806000000.0,3239000000.0,,13965000000.0,,1693000000,-16055000000.0,1863000000.0,763000000.0,,,42491000000.0,3831000000.0,12261000000.0,757000000.0,12965000000.0,74091000000.0,34578000000.0,757000000.0,30000000.0,-7926000000.0,,1910000000.0,7009000000.0,4.34,,,,757000000.0,14838000000.0,,34236000000.0,,885000000.0,15260000000.0,,,,,3239000000.0,132000000.0,1863000000.0,,41990000000.0,1613000000.0,31120000000.0,576000000.0,-3058000000.0,983000000.0,-1032000000.0,2370000000.0,108327000000.0,,15827000000.0,69504000000.0,74091000000.0,31120000000.0,22121000000.0,25226000000.0,,-2294000000.0,-1163000000.0,158957000000.0,,5433000000.0,11797000000.0,,-1276000000.0,,2033000000.0,16340000000.0,2737000000.0,3490000000.0,41990000000.0,4.31,6597000000.0,-3058000000.0,8279000000.0,61000000.0,275000000.0,,757000000.0,142614000000.0,,-17633000000.0,,34578000000.0,2713000000.0,2370000000.0,,828000000.0,13965000000.0,,,,3831000000.0,,69504000000.0,,6597000000,852000000.0,33000000.0,-1048000000.0,-530000000.0,16814000000,,-89453000000.0,1910000000.0,-5753000000.0,,,275000000.0,10810000000.0,39481000000.0,,,64707000000.0,14838000000.0,,12261000000.0,22121000000.0,2545000000.0,-31000000.0,14667000000.0,158957000000.0,,,34236000000.0,,108327000000.0,,3782000000.0,3434000000.0,149000000.0,-89453000000.0,25226000000.0,4073000000.0,3358000000,5433000000.0,1613000000.0,-1261000000.0,161000000.0,,,-1544000000.0,15260000000.0,,,556000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,,0.58,,,13988000000.0,,,,,,16031000000.0,-68000000.0,,,44394000000.0,-1376000000.0,2704000000.0,9299000000.0,,,,167798000000.0,,145821000000.0,,3360000000.0,,,,1754000000,,1572000000.0,,,,,,,,,75984000000.0,,689000000.0,117000000.0,-6454000000.0,,2049000000.0,,,,,2725000000.0,,17429000000.0,,,,921000000.0,15559000000.0,,,,,3360000000.0,-95000000.0,1572000000.0,,,,,,,,-1040000000.0,,111399000000.0,,,,,30369000000.0,,,,,-454000000.0,,,,,,,,,,,,44083000000.0,,6967000000.0,-3569000000.0,,577000000.0,275000000.0,,689000000.0,,,,,34698000000.0,,1699000000.0,,757000000.0,12610000000.0,,,,567000000.0,0.58,71369000000.0,,6967000000,1004000000.0,,,,16266000000,,-91523000000.0,,-4478000000.0,,,,,,,,,,,,21977000000.0,2758000000.0,-6000000.0,15200000000.0,162892000000.0,,,35415000000.0,,,,3102000000.0,,-46000000.0,,,3284000000.0,3607000000,5376000000.0,1010000000.0,,77000000.0,,,-2170000000.0,,,,416000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,,-0.38,,,13777000000.0,,,,,,15792000000.0,1927000000.0,,,44280000000.0,-129000000.0,2707000000.0,9713000000.0,,,,170173000000.0,,146913000000.0,,3400000000.0,,,,-1021000000,,-1021000000.0,,,,,,,,,75761000000.0,,2616000000.0,-3644000000.0,-4421000000.0,,2047000000.0,,,,,2707000000.0,,20591000000.0,,,,909000000.0,15689000000.0,,,,,3395000000.0,-253000000.0,-1021000000.0,,,,,,,,-1039000000.0,,113525000000.0,,,,,29744000000.0,,,,,-56000000.0,,,,,,,,,,,,43627000000.0,,7196000000.0,-1476000000.0,,433000000.0,275000000.0,,2616000000.0,,,,,34909000000.0,,3413000000.0,,689000000.0,11740000000.0,,,,279000000.0,-0.38,73542000000.0,,7201000000,117000000.0,,,,16909000000,,-93677000000.0,,-4685000000.0,,,,,,,,,,,,23260000000.0,-904000000.0,-2000000.0,13137000000.0,167219000000.0,,,37764000000.0,,,,4556000000.0,,261000000.0,,,1792000000.0,3801000000,5433000000.0,797000000.0,,165000000.0,,,-791000000.0,,,,-765000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,,0.69,,,13726000000.0,,,,,,15354000000.0,-1251000000.0,,,45043000000.0,2124000000.0,2712000000.0,9925000000.0,,,,169503000000.0,,147671000000.0,,3402000000.0,,,,1883000000,,1875000000.0,,,,,,,,,76526000000.0,,1365000000.0,98000000.0,-4282000000.0,,2259000000.0,,,,,2735000000.0,,18847000000.0,,,,797000000.0,16129000000.0,,,,,3402000000.0,-47000000.0,1875000000.0,,,,,,,,-1040000000.0,,112768000000.0,,,,,30694000000.0,,,,,-703000000.0,,,,,,,,,,,,44080000000.0,,7079000000.0,-2635000000.0,,328000000.0,275000000.0,,1365000000.0,,,,,34836000000.0,,1613000000.0,,2616000000.0,11945000000.0,,,,1487000000.0,0.69,72897000000.0,,7079000000,984000000.0,,,,17004000000,,-93415000000.0,,-3314000000.0,,,,,,,,,,,,21832000000.0,2867000000.0,-10000000.0,13968000000.0,166312000000.0,,,36242000000.0,,,,5438000000.0,,-211000000.0,,,-2407000000.0,3677000000,5450000000.0,248000000.0,,194000000.0,,,-508000000.0,,,,901000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,10704000000.0,,,,14254000000.0,,170795000000.0,8150000000.0,-1121000000.0,,15887000000.0,-386000000.0,14254000000.0,-2002000000.0,45657000000.0,1783000000.0,,12714000000.0,389000000.0,,2766000000.0,170795000000.0,-4168000000.0,147608000000.0,2402000000.0,3495000000.0,,5171000000.0,,-2026000000,-21626000000.0,-2037000000.0,664000000.0,,,45657000000.0,1199000000.0,13657000000.0,979000000.0,11532000000.0,78087000000.0,32539000000.0,979000000.0,-2079000000.0,-6469000000.0,,1968000000.0,2176000000.0,0.14,,,,979000000.0,18669000000.0,8150000000.0,38020000000.0,,742000000.0,16543000000.0,,,,,3850000000.0,91000000.0,-2037000000.0,,44262000000.0,1991000000.0,28927000000.0,501000000.0,-1934000000.0,1595000000.0,-1049000000.0,2970000000.0,116107000000.0,,19773000000.0,74419000000.0,78087000000.0,28927000000.0,23187000000.0,25189000000.0,,-18000000.0,92000000.0,169586000000.0,,6030000000.0,389000000.0,,222000000.0,,757000000.0,15887000000.0,2730000000.0,3369000000.0,44262000000.0,0.14,4297000000.0,-1934000000.0,-5508000000.0,257000000.0,275000000.0,,979000000.0,147608000000.0,,-17371000000.0,,32539000000.0,2710000000.0,2970000000.0,,1365000000.0,5171000000.0,,,,1199000000.0,,74419000000.0,,3942000000,71000000.0,-304000000.0,2075000000.0,-47000000.0,17011000000,,-95167000000.0,1968000000.0,-4894000000.0,,,275000000.0,590000000.0,41651000000.0,,,67190000000.0,18669000000.0,,14007000000.0,23187000000.0,-1955000000.0,0.0,10704000000.0,169586000000.0,,,38020000000.0,,116107000000.0,,6677000000.0,1065000000.0,660000000.0,-95167000000.0,25539000000.0,-594000000.0,447000000,6030000000.0,1991000000.0,-2402000000.0,65000000.0,,,1067000000.0,16543000000.0,,,513000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,,-0.18,,,15412000000.0,,,,,,17727000000.0,36000000.0,,,46580000000.0,2104000000.0,2719000000.0,9764000000.0,,,,171325000000.0,,147153000000.0,,3320000000.0,,,,4000000,,-501000000.0,,,,,,,,,82682000000.0,,1015000000.0,-1261000000.0,-2020000000.0,,1770000000.0,,,,,2732000000.0,,16344000000.0,,,,814000000.0,18375000000.0,,,,,3100000000.0,36000000.0,-501000000.0,,,,,,,,-1051000000.0,,117792000000.0,,,,,27705000000.0,,,,,24000000.0,,,,,,,,,,,,45127000000.0,,6611000000.0,-2151000000.0,,532000000.0,275000000.0,,1015000000.0,,,,,31007000000.0,,2379000000.0,,979000000.0,13120000000.0,,,,1232000000.0,-0.18,74321000000.0,,6831000000,969000000.0,,,,16375000000,,-98868000000.0,,-2374000000.0,,,,,,,,,,,,24172000000.0,973000000.0,,9065000000.0,173189000000.0,,,35110000000.0,,,,4478000000.0,,148000000.0,,,-2422000000.0,3511000000,5646000000.0,1364000000.0,,222000000.0,,,-886000000.0,,,,369000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,,-0.78,,,13068000000.0,,,,,,17684000000.0,1947000000.0,,,44639000000.0,2428000000.0,2726000000.0,10796000000.0,,,,168293000000.0,,145152000000.0,,3356000000.0,,,,-2118000000,,-2115000000.0,,,,,,,,,81147000000.0,,2962000000.0,-3418000000.0,-1493000000.0,,1843000000.0,,,,,2726000000.0,,16969000000.0,,,,798000000.0,18824000000.0,,,,,3356000000.0,68000000.0,-2115000000.0,,,,,,,,-1045000000.0,,116827000000.0,,,,,25537000000.0,,,,,1075000000.0,,,,,,,,,,,,45231000000.0,,6039000000.0,-1582000000.0,,594000000.0,275000000.0,,2962000000.0,,,,,28642000000.0,,3731000000.0,,1015000000.0,13130000000.0,,,,1323000000.0,-0.78,74384000000.0,,6039000000,325000000.0,,,,16835000000,,-101418000000.0,,-3136000000.0,,,,,,,,,,,,23141000000.0,-1793000000.0,,5842000000.0,175802000000.0,,,35680000000.0,,,,5564000000.0,,41000000.0,,,-2124000000.0,2683000000,5581000000.0,769000000.0,,202000000.0,,,-41000000.0,,,,415000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,,1.61,,,12956000000.0,,,,,,17599000000.0,2689000000.0,,,46029000000.0,3438000000.0,2732000000.0,10391000000.0,,,,169099000000.0,,145633000000.0,,3320000000.0,,,,4408000000,,4405000000.0,,,,,,,,,82430000000.0,,5651000000.0,2981000000.0,2536000000.0,,1612000000.0,,,,,2749000000.0,,11422000000.0,,,,803000000.0,18802000000.0,,,,,793000000.0,-21000000.0,4405000000.0,,,,,,,,-1051000000.0,,113414000000.0,,,,,24735000000.0,,,,,763000000.0,,,,,,,,,,,,46761000000.0,,6810000000.0,-1922000000.0,,522000000.0,275000000.0,,5651000000.0,,,,,31845000000.0,,5897000000.0,,2962000000.0,14242000000.0,,,,0.0,1.6,74137000000.0,,9337000000,932000000.0,,,,17201000000,,-102642000000.0,,-2598000000.0,,,,,,,,,,,,23466000000.0,5340000000.0,,9223000000.0,176779000000.0,,,30984000000.0,,,,6036000000.0,,-222000000.0,,,-5883000000.0,6017000000,5320000000.0,246000000.0,,229000000.0,,,944000000.0,,,,85000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,10536000000.0,,,,12598000000.0,,167468000000.0,7159000000.0,1779000000.0,,19405000000.0,-4213000000.0,12598000000.0,-2099000000.0,44791000000.0,2146000000.0,,11001000000.0,4079000000.0,,6202000000.0,167468000000.0,-4200000000.0,146547000000.0,10116000000.0,3427000000.0,,4917000000.0,,2290000000,-6828000000.0,2290000000.0,86000000.0,,,44791000000.0,0.0,13423000000.0,1438000000.0,14997000000.0,83664000000.0,32616000000.0,1438000000.0,24000000.0,-5851000000.0,,1502000000.0,1618000000.0,1.49,,,,1438000000.0,9288000000.0,7159000000.0,27047000000.0,,822000000.0,19468000000.0,,,,,3427000000.0,-9000000.0,2290000000.0,,46739000000.0,2042000000.0,25312000000.0,915000000.0,-2662000000.0,1931000000.0,-1053000000.0,3480000000.0,110711000000.0,,22100000000.0,74496000000.0,83664000000.0,25312000000.0,20921000000.0,28420000000.0,,,-83000000.0,178028000000.0,,5683000000.0,4079000000.0,,459000000.0,,979000000.0,19405000000.0,2745000000.0,3237000000.0,46739000000.0,1.49,6213000000.0,-2662000000.0,-1728000000.0,283000000.0,275000000.0,,1438000000.0,146547000000.0,,-11984000000.0,,32616000000.0,2729000000.0,3480000000.0,,5651000000.0,4917000000.0,,,,0.0,,74496000000.0,,6213000000,-608000000.0,74000000.0,-14813000000.0,469000000.0,17214000000,,-103532000000.0,1502000000.0,-3876000000.0,,,275000000.0,4584000000.0,41952000000.0,,,67625000000.0,9288000000.0,,10676000000.0,20921000000.0,1682000000.0,,10536000000.0,178028000000.0,,,27047000000.0,,110711000000.0,,6022000000.0,1722000000.0,119000000.0,-103532000000.0,25673000000.0,-4384000000.0,2786000000,5683000000.0,2042000000.0,-1800000000.0,262000000.0,,,-1817000000.0,19468000000.0,,,853000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,,1.42,,,11462000000.0,,,,,,19250000000.0,2697000000.0,,,43462000000.0,3345000000.0,2748000000.0,5141000000.0,,,,172053000000.0,,149762000000.0,,3385000000.0,,,,1758000000,,3908000000.0,,4253000000.0,,,,,,,84045000000.0,,4135000000.0,200000000.0,-2094000000.0,,1536000000.0,,,,,2780000000.0,,10619000000.0,,,,778000000.0,21333000000.0,,,,,7638000000.0,-155000000.0,3908000000.0,,,,,,,,-1056000000.0,,112477000000.0,,,,,25981000000.0,,,,,24000000.0,,,,,,,,,,,,46661000000.0,,11138000000.0,-2616000000.0,,518000000.0,276000000.0,,4135000000.0,,,,,35773000000.0,,5614000000.0,,1438000000.0,12767000000.0,,,,0.0,1.41,77120000000.0,,6885000000,838000000.0,,,,16279000000,,-102027000000.0,,-2467000000.0,,,,,,,,,,,,22291000000.0,2596000000.0,,13424000000.0,179147000000.0,,,28432000000.0,,,,5812000000.0,,-447000000.0,,,-1021000000.0,3500000000,5046000000.0,1479000000.0,,256000000.0,,,625000000.0,,,,310000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,,0.12,,,10077000000.0,,,,,,19347000000.0,-3299000000.0,,,38846000000.0,2330000000.0,2754000000.0,5042000000.0,,,,167626000000.0,,149095000000.0,,3366000000.0,,,,1266000000,,338000000.0,,5673000000.0,,,,,,,80014000000.0,,820000000.0,172000000.0,-2990000000.0,,1245000000.0,,,,,2786000000.0,,10083000000.0,,,,692000000.0,21821000000.0,,,,,9057000000.0,-39000000.0,338000000.0,,,,,,,,-1059000000.0,,109346000000.0,,,,,26298000000.0,,,,,74000000.0,,,,,,,,,,,,47026000000.0,,11787000000.0,-2159000000.0,,627000000.0,276000000.0,,820000000.0,,,,,34225000000.0,,1726000000.0,,4135000000.0,12573000000.0,,,,986000000.0,0.12,75771000000.0,,6114000000,573000000.0,,,,16829000000,,-103413000000.0,,-2827000000.0,,,,,,,,,,,,18531000000.0,1839000000.0,,11200000000.0,179184000000.0,,,29332000000.0,,,,5157000000.0,,191000000.0,,,-5466000000.0,2730000000,6676000000.0,906000000.0,,215000000.0,,,-759000000.0,,,,442000000.0,,,,,,,,,,,,,,,,,,,,,,,,
