date,annualPretaxIncome,trailingCashDividendsPaid,annualNetIncome,annualCashDividendsPaid,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlyTotalAssets,annualLongTermDebt,annualPurchaseOfInvestment,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyDilutedAverageShares,quarterlyCostOfRevenue,trailingInvestingCashFlow,quarterlyTotalNonCurrentAssets,annualBasicEPS,quarterlyChangeInCashSupplementalAsReported,annualGoodwill,annualSaleOfInvestment,annualIncomeTaxPayable,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,annualOtherNonCashItems,quarterlyInvestmentsAndAdvances,annualOperatingIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualTotalAssets,quarterlyBasicEPS,annualCashFlowFromContinuingFinancingActivities,quarterlyGoodwill,trailingCommonStockIssuance,annualDepreciationAndAmortization,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashAndCashEquivalents,quarterlyInventory,trailingTotalRevenue,quarterlyCurrentDeferredRevenue,trailingOperatingCashFlow,quarterlyPurchaseOfInvestment,annualNetPPE,quarterlyOperatingExpense,annualChangeInAccountPayable,quarterlyCashDividendsPaid,trailingOtherIncomeExpense,annualOperatingCashFlow,trailingOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,quarterlyCurrentDebt,annualCurrentLiabilities,annualCommonStockIssuance,quarterlyOtherIntangibleAssets,quarterlyInterestExpense,annualOtherShortTermInvestments,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualDilutedEPS,annualOtherIntangibleAssets,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyFreeCashFlow,trailingNetOtherInvestingChanges,annualOtherNonCurrentLiabilities,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualChangesInAccountReceivables,quarterlyDilutedEPS,trailingBeginningCashPosition,annualInterestExpense,trailingCapitalExpenditure,annualBeginningCashPosition,annualCurrentAssets,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualGrossPPE,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlyCapitalStock,annualDilutedAverageShares,quarterlyAccountsPayable,annualRepaymentOfDebt,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossProfit,quarterlyBeginningCashPosition,annualOtherIncomeExpense,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingGrossProfit,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,quarterlyStockholdersEquity,quarterlyBasicAverageShares,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,trailingCostOfRevenue,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualCapitalStock,annualOtherCurrentAssets,quarterlyTaxProvision,quarterlyNetPPE,annualCurrentDeferredRevenue,annualCostOfRevenue,annualTotalRevenue,trailingResearchAndDevelopment,quarterlyEbitda,annualResearchAndDevelopment,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,annualStockBasedCompensation,annualFreeCashFlow,annualInventory,trailingTaxProvision,annualNetOtherFinancingCharges,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualPurchaseOfBusiness,annualBasicAverageShares,annualNetIncomeContinuousOperations,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,annualOperatingExpense,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyPretaxIncome,quarterlyCapitalExpenditure,quarterlyPurchaseOfBusiness,trailingNetIncome,quarterlyCurrentAssets,quarterlyGrossPPE,annualChangeInInventory,quarterlyOperatingIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,trailingFreeCashFlow,trailingBasicAverageShares,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingInterestExpense,trailingChangesInAccountReceivables,trailingChangeInInventory,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDeferredIncomeTax,trailingDilutedAverageShares
2002-12-31,3005000000.0,,1974000000.0,-968000000.0,,2739000000.0,15329000000.0,2140000000.0,-7000000.0,2140000000.0,2275000000.0,2527000000.0,,,2114000000.0,,9270000000.0,2.53,-203000000.0,,18000000.0,,2527000000.0,4879000000.0,5993000000.0,74000000.0,,3046000000.0,-1927000000.0,511000000.0,511000000.0,12748000000.0,955000000.0,15329000000.0,,-1021000000.0,,,954000000.0,618000000.0,511000000.0,618000000.0,0.0,,618000000.0,1931000000.0,,,,-3000000.0,5621000000.0,1228000000.0,,-243000000.0,,2992000000.0,,4879000000.0,945000000.0,1237000000.0,4457000000.0,522000000.0,2167000000.0,22000000.0,,-1361000000.0,618000000.0,,2.495,2167000000.0,,226000000.0,1482000000.0,9336000000.0,-942000000.0,0.0,,766000000.0,,2739000000.0,4000000000.0,-2284000000.0,0.0,618000000.0,618000000.0,,439000000.0,84000000.0,,,,80000000.0,,616000000.0,6059000000.0,1974000000.0,7000000.0,579000000.0,,1482000000.0,15058000000.0,3720000000.0,-9437000000.0,-129000000.0,,5000000.0,791000000.0,945000000.0,,,,-2284000000.0,2024000000.0,821000000.0,0.0,2275000000.0,,,,,2000000.0,-763000000.0,5993000000.0,,966000000.0,0.0,,,-9437000000.0,1237000000.0,5000000.0,439000000.0,255000000.0,5621000000.0,,8496000000.0,16332000000.0,,1022000000.0,1070000000.0,7836000000.0,9270000000.0,-31000000.0,,,2229000000.0,1931000000.0,,-78000000.0,,,,151000000.0,1047000000.0,332000000.0,,780000000.0,1974000000.0,12748000000.0,,96000000.0,497000000.0,4790000000.0,,,273000000.0,,999000000.0,,4457000000.0,786000000.0,-233000000.0,,,6059000000.0,15058000000.0,279000000.0,796000000.0,9336000000.0,4138000000.0,,,,,,,,,,,,,,,,,
2003-03-31,,,,,,2718000000.0,15845000000.0,,,2119000000.0,2529000000.0,,,790600000.0,2211000000.0,,9381000000.0,,-57000000.0,,,,2643000000.0,4837000000.0,,,,,,502000000.0,502000000.0,,963000000.0,,0.645,,,,,,502000000.0,561000000.0,-93000000.0,,561000000.0,1957000000.0,,,,,,1326000000.0,,-257000000.0,,,,,,1200000000.0,,,2428000000.0,23000000.0,,-465000000.0,561000000.0,,,,,234000000.0,1403000000.0,9529000000.0,,-14000000.0,,644000000.0,,,,,,,,,1303000000.0,7000000.0,,0.635,,,,,,,2000000.0,,,,,,,-173000000.0,,5000000.0,,963000000.0,,,,-2227000000.0,2107000000.0,618000000.0,,,,,,,,,6316000000.0,780000000.0,,0.0,,,-9641000000.0,,,,248000000.0,5550000000.0,,,,,1015000000.0,,,,5000000.0,,,,,,,,,,-322000000.0,78000000.0,-23000000.0,,,,12935000000.0,,160000000.0,,,,,270000000.0,,764000000.0,,4692000000.0,764000000.0,-120000000.0,,,6464000000.0,15191000000.0,,781000000.0,,4318000000.0,,,,,,,,,,,,,,,,,
2003-06-30,,,,,,2822000000.0,16566000000.0,,,1962000000.0,2796000000.0,,,792400000.0,2323000000.0,,9529000000.0,,413000000.0,,,,2771000000.0,4784000000.0,,,,,,619000000.0,619000000.0,,1021000000.0,,0.79,,,,,,619000000.0,974000000.0,0.0,,974000000.0,1990000000.0,,,,,,1297000000.0,,-258000000.0,,,,,,1059000000.0,,,2533000000.0,24000000.0,,-149000000.0,974000000.0,,,,,241000000.0,1441000000.0,9611000000.0,,-9000000.0,,982000000.0,,,,,,,,,1302000000.0,23000000.0,,0.78,,,,,,,2000000.0,,,,,,,-107000000.0,,5000000.0,,972000000.0,,,,-1988000000.0,2257000000.0,561000000.0,,,,,,,,,6955000000.0,781800000.0,,0.0,,,-9883000000.0,,,,310000000.0,5555000000.0,,,,,1201000000.0,,,,12000000.0,,,,,,,,,,-575000000.0,270000000.0,5000000.0,,,,13256000000.0,,110000000.0,,,,,276000000.0,,1126000000.0,,4827000000.0,941000000.0,-144000000.0,,,7037000000.0,15438000000.0,,960000000.0,,4580000000.0,,,,,,,,,,,,,,,,,
2003-09-30,,,,,,2583000000.0,16797000000.0,,,1738000000.0,2744000000.0,,,797500000.0,2322000000.0,,9455000000.0,,305000000.0,,,,2791000000.0,4321000000.0,,,,,,663000000.0,663000000.0,,994000000.0,,0.85,,,,,,663000000.0,1279000000.0,0.0,,1279000000.0,1882000000.0,,,,0.0,,1264000000.0,,-260000000.0,,,,,,1255000000.0,,,2594000000.0,22000000.0,,-122000000.0,1279000000.0,,,,,242000000.0,1394000000.0,9289000000.0,,4000000.0,,465000000.0,,,,,,,,,1390000000.0,120000000.0,,0.83,,,,,,,26000000.0,,,,,,,-114000000.0,,9000000.0,,969000000.0,,,,-1902000000.0,2294000000.0,974000000.0,,,,,,,,,7508000000.0,784600000.0,,0.0,,,-10040000000.0,,,,339000000.0,5467000000.0,,,,,1272000000.0,,,,26000000.0,,,,,,,,,,-238000000.0,144000000.0,164000000.0,,,,13649000000.0,,155000000.0,,,,,270000000.0,,617000000.0,,4968000000.0,1014000000.0,-152000000.0,,,7342000000.0,15507000000.0,,1030000000.0,,4616000000.0,,,,,,,,,,,,,,,,,
2003-12-31,3657000000.0,,2403000000.0,-1034000000.0,72000000.0,833000000.0,17600000000.0,1735000000.0,-16000000.0,1735000000.0,416000000.0,2714000000.0,393000000.0,,2429000000.0,,9880000000.0,3.07,557000000.0,2419000000.0,34000000.0,880000000.0,2714000000.0,4633000000.0,7885000000.0,34000000.0,218000000.0,3806000000.0,-969000000.0,671000000.0,619000000.0,14010000000.0,1061000000.0,17600000000.0,,-1627000000.0,2419000000.0,,,1836000000.0,619000000.0,1836000000.0,0.0,426000000.0,1836000000.0,1816000000.0,,196000000.0,,-6000000.0,5609000000.0,1254000000.0,,-259000000.0,,3773000000.0,,4633000000.0,1087000000.0,1202000000.0,5082000000.0,555000000.0,274000000.0,15000000.0,,-233000000.0,1836000000.0,,3.02,274000000.0,,,120000000.0,9715000000.0,-685000000.0,-4000000.0,218000000.0,1005000000.0,,833000000.0,4705000000.0,-1554000000.0,0.0,1836000000.0,1836000000.0,,0.0,131000000.0,38000000.0,,,84000000.0,,618000000.0,7720000000.0,2403000000.0,4000000.0,,,120000000.0,15841000000.0,4039000000.0,-10232000000.0,-291000000.0,,9000000.0,795300000.0,1087000000.0,-719000000.0,,,-1554000000.0,2289000000.0,1279000000.0,-93000000.0,416000000.0,,,,393000000.0,1218000000.0,-677000000.0,7885000000.0,,1202000000.0,0.0,,,-10232000000.0,1202000000.0,9000000.0,0.0,305000000.0,5609000000.0,196000000.0,9285000000.0,18232000000.0,,1217000000.0,1102000000.0,8947000000.0,9880000000.0,-9000000.0,,,3096000000.0,1816000000.0,,-23000000.0,72000000.0,426000000.0,,-492000000.0,514000000.0,,-439000000.0,782800000.0,2455000000.0,14010000000.0,,130000000.0,1006000000.0,5141000000.0,,,286000000.0,880000000.0,1266000000.0,,5082000000.0,938000000.0,-261000000.0,,,7720000000.0,15841000000.0,281000000.0,1035000000.0,9715000000.0,4718000000.0,,,,,,,,,,,,,,,,,
2004-03-31,,,,,,2996000000.0,17978000000.0,,,1718000000.0,1534000000.0,,1457000000.0,799500000.0,2436000000.0,,9915000000.0,,-18000000.0,,,,2904000000.0,4714000000.0,,,,,,722000000.0,722000000.0,,1104000000.0,,0.92,,,,,,722000000.0,1818000000.0,0.0,,1818000000.0,1880000000.0,,,,,,1386000000.0,,-282000000.0,,,,,,1106000000.0,,,2816000000.0,19000000.0,,-219000000.0,1818000000.0,,,,,252000000.0,1587000000.0,9877000000.0,,-12000000.0,,784000000.0,,,,,,,,,1461000000.0,-57000000.0,,0.9,,,,,,,9000000.0,,,,,,,-438000000.0,,9000000.0,,1066000000.0,,,,-1781000000.0,2503000000.0,1836000000.0,,,,,,,,,8101000000.0,782900000.0,,0.0,,,-10273000000.0,,,,366000000.0,5512000000.0,,,,,1369000000.0,,,,9000000.0,,,,,,,,,,-731000000.0,3000000.0,3000000.0,,,,14383000000.0,,134000000.0,,,,,282000000.0,,942000000.0,,5163000000.0,1108000000.0,-158000000.0,,,8063000000.0,15785000000.0,,1117000000.0,,4939000000.0,,,,,,,,,,,,,,,,,
2004-06-30,,,,,,3008000000.0,18362000000.0,,,1303000000.0,1547000000.0,,1581000000.0,799700000.0,2452000000.0,,9735000000.0,,496000000.0,,,,2913000000.0,4311000000.0,,,,,,773000000.0,773000000.0,,1084000000.0,,0.99,,,,,,773000000.0,2314000000.0,0.0,,2314000000.0,1940000000.0,,,,,,1374000000.0,,-282000000.0,,,,,,1358000000.0,,,2799000000.0,16000000.0,,-216000000.0,2314000000.0,,,,,245000000.0,1480000000.0,9905000000.0,,-11000000.0,,1075000000.0,,,,,,,,,1460000000.0,-72000000.0,,0.97,,,,,,,0.0,,,,,,,-354000000.0,,9000000.0,,1108000000.0,,,,-1838000000.0,2560000000.0,1818000000.0,,,,,,,,,8457000000.0,782500000.0,,0.0,,,-10268000000.0,,,,389000000.0,5456000000.0,,,,,1431000000.0,,,,-13000000.0,,,,,,,,,,-582000000.0,309000000.0,4000000.0,,,,14763000000.0,,218000000.0,,,,,290000000.0,,1295000000.0,,5594000000.0,1180000000.0,-220000000.0,,,8627000000.0,15724000000.0,,1186000000.0,,5012000000.0,,,,,,,,,,,,,,,,,
2004-09-30,,,,,,2811000000.0,18064000000.0,,,1284000000.0,1387000000.0,,1393000000.0,796200000.0,2457000000.0,,9767000000.0,,-114000000.0,,,,2853000000.0,4095000000.0,,,,,,775000000.0,775000000.0,,1047000000.0,,0.99,,,,,,775000000.0,2200000000.0,0.0,,2200000000.0,1953000000.0,,,,,,1329000000.0,,-281000000.0,,,,,,1377000000.0,,,2789000000.0,17000000.0,,-212000000.0,2200000000.0,,,,,243000000.0,1510000000.0,9368000000.0,,-8000000.0,,487000000.0,,,,,,,,,1291000000.0,-3000000.0,,0.97,,,,,,,0.0,,,,,,,-443000000.0,,9000000.0,,1116000000.0,,,,-1735000000.0,2512000000.0,2314000000.0,,,,,,,,,8696000000.0,780600000.0,,0.0,,,-10404000000.0,,,,389000000.0,5468000000.0,,,,,1426000000.0,,,,5000000.0,,,,,,,,,,-646000000.0,-37000000.0,214000000.0,,,,15233000000.0,,71000000.0,,,,,282000000.0,,722000000.0,,5273000000.0,1178000000.0,-235000000.0,,,8297000000.0,15872000000.0,,1183000000.0,,4969000000.0,,,,,,,,,,,,,,,,,
2004-12-31,4555000000.0,,2990000000.0,-1125000000.0,55000000.0,855000000.0,20708000000.0,727000000.0,-10000000.0,727000000.0,459000000.0,2792000000.0,359000000.0,,2613000000.0,,11988000000.0,3.83,557000000.0,2655000000.0,13000000.0,867000000.0,2792000000.0,4259000000.0,10378000000.0,-14000000.0,227000000.0,4578000000.0,-938000000.0,782000000.0,720000000.0,15649000000.0,1097000000.0,20708000000.0,,-2534000000.0,2655000000.0,,,2757000000.0,720000000.0,2757000000.0,0.0,1284000000.0,2757000000.0,1897000000.0,,226000000.0,,-5000000.0,5711000000.0,1386000000.0,35000000.0,-280000000.0,,4282000000.0,,4259000000.0,1168000000.0,2094000000.0,6071000000.0,508000000.0,277000000.0,17000000.0,,-291000000.0,2757000000.0,,3.75,277000000.0,,,14000000.0,10330000000.0,-1791000000.0,16000000.0,227000000.0,999000000.0,,855000000.0,5623000000.0,132000000.0,0.0,2757000000.0,2757000000.0,,0.0,139000000.0,56000000.0,,,69000000.0,,1836000000.0,8720000000.0,2990000000.0,4000000.0,,,14000000.0,16290000000.0,4332000000.0,-10579000000.0,-556000000.0,,9000000.0,796500000.0,1168000000.0,-868000000.0,,,132000000.0,2478000000.0,2200000000.0,0.0,459000000.0,,,,359000000.0,921000000.0,-937000000.0,10378000000.0,,1503000000.0,0.0,,,-10579000000.0,2094000000.0,9000000.0,0.0,359000000.0,5711000000.0,226000000.0,9958000000.0,20011000000.0,,1397000000.0,1143000000.0,10053000000.0,11988000000.0,-15000000.0,,,3345000000.0,1897000000.0,,-15000000.0,55000000.0,1284000000.0,,-575000000.0,310000000.0,,-73000000.0,780500000.0,3052000000.0,15649000000.0,,85000000.0,585000000.0,5475000000.0,,,289000000.0,867000000.0,1323000000.0,,6071000000.0,1089000000.0,-324000000.0,,,8720000000.0,16290000000.0,7000000.0,1092000000.0,10330000000.0,5091000000.0,,,,,,,,,,,,,,,,,
2005-03-31,,,,,,3521000000.0,20755000000.0,,,707000000.0,1393000000.0,,1442000000.0,787000000.0,2537000000.0,,11833000000.0,,-88000000.0,,,,2899000000.0,4228000000.0,,,,,,809000000.0,809000000.0,,1114000000.0,,1.05,,,,,,809000000.0,2669000000.0,0.0,,2669000000.0,1980000000.0,,,,,,1405000000.0,,-324000000.0,,,,,,2201000000.0,,,2850000000.0,20000000.0,,-302000000.0,2669000000.0,,,,,242000000.0,3359000000.0,10465000000.0,,-57000000.0,,768000000.0,,,,,,,,,1374000000.0,-114000000.0,,1.03,,,,,,,,,,,,,,-671000000.0,,9000000.0,,1201000000.0,,,,-214000000.0,2629000000.0,2757000000.0,,,,,,,,,10290000000.0,771700000.0,,-87000000.0,,,-10447000000.0,,,,396000000.0,5624000000.0,,,,,1466000000.0,,,,5000000.0,,,,,,,,,,-750000000.0,-12000000.0,13000000.0,,,,16051000000.0,,195000000.0,,,,,291000000.0,,1003000000.0,,6237000000.0,1220000000.0,-235000000.0,,,8922000000.0,16071000000.0,,1224000000.0,,5166000000.0,,,,,,,,,,,,,,,,,
2005-06-30,,,,,,3445000000.0,19557000000.0,,,706000000.0,1340000000.0,,1662000000.0,780200000.0,2594000000.0,,11609000000.0,,-904000000.0,,,,2951000000.0,4151000000.0,,,,,,776000000.0,776000000.0,,1121000000.0,,1.01,,,,,,776000000.0,1765000000.0,0.0,,1765000000.0,2020000000.0,,,,,,1417000000.0,,-323000000.0,,,,,,1103000000.0,,,2752000000.0,19000000.0,,-181000000.0,1765000000.0,,,,,237000000.0,3341000000.0,9457000000.0,,21000000.0,,951000000.0,,,,,,,,,1212000000.0,-79000000.0,,1.0,,,,,,,,,,,,,,-514000000.0,,9000000.0,,1201000000.0,,,,-467000000.0,2700000000.0,2669000000.0,,,,,,,,,10100000000.0,768000000.0,,28000000.0,,,-10407000000.0,,,,492000000.0,5516000000.0,,,,,1520000000.0,,,,23000000.0,,,,,,,,,,-1822000000.0,213000000.0,-59000000.0,,,,16446000000.0,,92000000.0,,,,,296000000.0,,1168000000.0,,5306000000.0,1280000000.0,-217000000.0,,,7948000000.0,15923000000.0,,1283000000.0,,5294000000.0,,,,,,,,,,,,,,,,,
2005-09-30,,,,,,3552000000.0,21366000000.0,,,688000000.0,1520000000.0,,1528000000.0,772300000.0,2632000000.0,,13199000000.0,,83000000.0,,,,3061000000.0,4240000000.0,,,,,,853000000.0,853000000.0,,1165000000.0,,1.12,,,,,,853000000.0,1848000000.0,0.0,,1848000000.0,2098000000.0,,,,-371000000.0,,1460000000.0,,-321000000.0,,,,,,2582000000.0,,,3980000000.0,20000000.0,,-1481000000.0,1848000000.0,,,,,255000000.0,3615000000.0,11119000000.0,,19000000.0,,708000000.0,,,,,,,,,1160000000.0,-21000000.0,,1.1,,,,,,,358000000.0,,,,,,,-624000000.0,,9000000.0,,1249000000.0,,,,-445000000.0,2750000000.0,1765000000.0,,,,,,,,,10247000000.0,762200000.0,,-1264000000.0,,,-10528000000.0,,,,417000000.0,5604000000.0,,,,,1545000000.0,,,,-10000000.0,,,,,,,,,,653000000.0,35000000.0,104000000.0,,,,16944000000.0,,180000000.0,,,,,295000000.0,,916000000.0,,6879000000.0,1283000000.0,-208000000.0,,,8167000000.0,16132000000.0,,1290000000.0,,5382000000.0,,,,,,,,,,,,,,,,,
2005-12-31,4983000000.0,,3199000000.0,-1286000000.0,45000000.0,848000000.0,20513000000.0,1309000000.0,-1627000000.0,1309000000.0,390000000.0,2838000000.0,455000000.0,,2618000000.0,,13398000000.0,4.18,-776000000.0,3473000000.0,1581000000.0,989000000.0,2838000000.0,5175000000.0,10100000000.0,250000000.0,272000000.0,5009000000.0,-2241000000.0,851000000.0,761000000.0,17358000000.0,1135000000.0,20513000000.0,,-3679000000.0,3473000000.0,,,1072000000.0,761000000.0,1072000000.0,0.0,1609000000.0,1072000000.0,2162000000.0,,237000000.0,,-301000000.0,5593000000.0,1495000000.0,113000000.0,-318000000.0,,4258000000.0,,5175000000.0,1256000000.0,1072000000.0,5238000000.0,545000000.0,486000000.0,23000000.0,,-277000000.0,1072000000.0,,4.12,486000000.0,,,122000000.0,10413000000.0,-2377000000.0,-59000000.0,272000000.0,888000000.0,,848000000.0,6051000000.0,-411000000.0,0.0,1072000000.0,1072000000.0,,0.0,-80000000.0,-184000000.0,,,82000000.0,,2757000000.0,7115000000.0,3199000000.0,327000000.0,,,122000000.0,16127000000.0,4535000000.0,-10534000000.0,-568000000.0,,9000000.0,776900000.0,1256000000.0,-656000000.0,,,-411000000.0,2707000000.0,1848000000.0,0.0,390000000.0,,,,455000000.0,-1685000000.0,-943000000.0,10100000000.0,,1694000000.0,0.0,,,-10534000000.0,1072000000.0,9000000.0,0.0,389000000.0,5593000000.0,237000000.0,10381000000.0,21167000000.0,,1520000000.0,1242000000.0,10786000000.0,13398000000.0,232000000.0,,,3315000000.0,2162000000.0,,-76000000.0,45000000.0,1609000000.0,,-1760000000.0,-209000000.0,,-1293000000.0,764900000.0,3289000000.0,17358000000.0,,78000000.0,27000000.0,5777000000.0,,,360000000.0,989000000.0,1171000000.0,,5238000000.0,1200000000.0,-283000000.0,,,7115000000.0,16127000000.0,-294000000.0,1212000000.0,10413000000.0,5325000000.0,,,,,,,,,,,,,,,,,
2006-03-31,,,,,,3876000000.0,21613000000.0,,,1291000000.0,1348000000.0,,1424000000.0,768600000.0,2721000000.0,,13692000000.0,,-160000000.0,,,,3105000000.0,5167000000.0,,,,,,899000000.0,899000000.0,,1183000000.0,,1.19,,3492000000.0,,,,899000000.0,1296000000.0,0.0,,912000000.0,2379000000.0,,,,-397000000.0,,1505000000.0,,-347000000.0,,,,,,1343000000.0,,,482000000.0,22000000.0,,-588000000.0,912000000.0,,,,,246000000.0,4144000000.0,10624000000.0,,1000000.0,,428000000.0,,,,,,,,,1141000000.0,-200000000.0,,1.17,,,,,,,5000000.0,,,,,,,-251000000.0,,9000000.0,,1342000000.0,,,,-486000000.0,2874000000.0,1072000000.0,,,,,,,,,10989000000.0,754400000.0,,0.0,,,-10694000000.0,,,,443000000.0,5574000000.0,,,,,1615000000.0,,,,,,,,,,,,,,-228000000.0,-556000000.0,-5000000.0,,,,16215000000.0,384000000.0,100000000.0,,,,,322000000.0,,618000000.0,,5457000000.0,1355000000.0,-190000000.0,,,7921000000.0,16268000000.0,,1369000000.0,,5595000000.0,,,,,,,,,,,,,,,,,
2006-06-30,,,,,,3832000000.0,22033000000.0,,,1253000000.0,1395000000.0,,1230000000.0,770400000.0,2840000000.0,,13932000000.0,,75000000.0,,,,3171000000.0,5085000000.0,,,,,,882000000.0,882000000.0,,1322000000.0,,1.17,,3572000000.0,,,,882000000.0,1246000000.0,0.0,,987000000.0,2557000000.0,,,,-1675000000.0,,1673000000.0,,-348000000.0,,,,,,1458000000.0,,,501000000.0,25000000.0,,-251000000.0,987000000.0,,,,,233000000.0,4216000000.0,10511000000.0,,5000000.0,,539000000.0,,,,,,,,,1127000000.0,-152000000.0,,1.15,,,,,,,1742000000.0,,,,,,,-527000000.0,,9000000.0,,1343000000.0,,,,-349000000.0,2848000000.0,912000000.0,,,,,,,,,11522000000.0,755100000.0,,0.0,,,-10777000000.0,,,,272000000.0,5643000000.0,,,,,1408000000.0,,,,,,,,,,,,,,-523000000.0,-230000000.0,-63000000.0,,,,16591000000.0,259000000.0,275000000.0,,,,,351000000.0,,800000000.0,,5426000000.0,1164000000.0,-261000000.0,,,8101000000.0,16420000000.0,,1175000000.0,,5688000000.0,,,,,,,,,,,,,,,,,
2006-09-30,,,,,,3607000000.0,22683000000.0,,,1230000000.0,1537000000.0,,1383000000.0,756200000.0,2990000000.0,,14374000000.0,,12000000.0,,,,3332000000.0,4837000000.0,,,,,,894000000.0,894000000.0,,1186000000.0,,1.2,,3862000000.0,,,,894000000.0,1129000000.0,0.0,,999000000.0,2632000000.0,,,,-370000000.0,,1526000000.0,,-342000000.0,,,,,,2570000000.0,,,630000000.0,37000000.0,,-590000000.0,999000000.0,,,,,249000000.0,4100000000.0,11700000000.0,,-31000000.0,,787000000.0,,,,,,,,,1216000000.0,-23000000.0,,1.18,,,,,,,444000000.0,,,,,,,-1243000000.0,,9000000.0,,1373000000.0,,,,-277000000.0,2868000000.0,987000000.0,,,,,,,,,10983000000.0,745200000.0,,0.0,,,-10964000000.0,,,,412000000.0,5782000000.0,,,,,1591000000.0,,,,128000000.0,,,,,,,,,,-487000000.0,11000000.0,-43000000.0,,,,17127000000.0,130000000.0,51000000.0,,,,,340000000.0,,1099000000.0,,6863000000.0,1318000000.0,-312000000.0,,,8309000000.0,16746000000.0,,1342000000.0,,5858000000.0,,,,,,,,,,,,,,,,,
