date,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyGrossProfit,annualCapitalExpenditure,annualRepurchaseOfCapitalStock,trailingOperatingExpense,trailingDeferredIncomeTax,trailingCapitalExpenditure,annualOtherNonCurrentAssets,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualCurrentAssets,annualCashAndCashEquivalents,annualChangesInAccountReceivables,quarterlyIncomeTaxPayable,trailingNetOtherFinancingCharges,trailingBeginningCashPosition,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,trailingInterestExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyNetOtherInvestingChanges,quarterlyEbitda,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyChangeInInventory,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,annualTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyChangeInAccountPayable,annualInterestExpense,annualNetOtherFinancingCharges,trailingChangesInAccountReceivables,quarterlyCashDividendsPaid,annualFreeCashFlow,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,quarterlyOperatingExpense,quarterlyDilutedEPS,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,annualOtherCurrentAssets,trailingNetIncomeCommonStockholders,trailingCostOfRevenue,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,quarterlyGoodwill,trailingFreeCashFlow,annualBasicEPS,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingTaxProvision,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,trailingDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualCostOfRevenue,annualBeginningCashPosition,annualCashDividendsPaid,annualCurrentDebt,annualDilutedEPS,annualInvestingCashFlow,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,trailingInvestingCashFlow,annualOtherNonCashItems,annualPurchaseOfInvestment,quarterlyCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,annualStockholdersEquity,annualLongTermDebt,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,trailingStockBasedCompensation,annualDepreciationAndAmortization,trailingPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualGoodwill,quarterlyOtherIncomeExpense,annualStockBasedCompensation,quarterlyTaxProvision,annualRetainedEarnings,annualInventory,quarterlyInventory,quarterlyNetPPE,trailingChangeInInventory,annualCurrentLiabilities,quarterlyDilutedAverageShares,annualBasicAverageShares,quarterlyCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualCapitalStock,quarterlyChangeInCashSupplementalAsReported,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyCostOfRevenue,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,trailingGrossProfit,trailingChangeInWorkingCapital,quarterlyCapitalStock,annualOperatingIncome,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualAccountsPayable,trailingRepaymentOfDebt,annualRepaymentOfDebt,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,annualEbitda,trailingTotalRevenue,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,trailingEndCashPosition,trailingPretaxIncome,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingPurchaseOfInvestment,annualGrossPPE,annualDilutedAverageShares,quarterlyInterestExpense,annualOtherNonCurrentLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyFreeCashFlow,quarterlyCurrentDebt,trailingOperatingIncome,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,quarterlySaleOfInvestment,quarterlyBasicEPS,quarterlyNetIncomeCommonStockholders,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,annualPretaxIncome,quarterlyBasicAverageShares,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,annualOtherShortTermInvestments,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
1970-01-01 00:00:00.594259200,-8300000.0,11000000.0,,,,,,,,,,,300000.0,12900000.0,11900000.0,,2500000.0,-26400000.0,,30700000.0,4900000.0,,,,,13300000.0,,23500000.0,,,,,-26400000.0,,,,,,43200000.0,6200000.0,,2500000.0,,,500000.0,,,,0.0,34600000.0,,,,16400000.0,,,22200000.0,,,,1300000.0,,,41000000.0,,6200000.0,,,,0.023627,11900000.0,1200000.0,30700000.0,5700000.0,,2500000.0,1300000.0,-8300000.0,,,0.0,,26800000.0,0.0,,300000.0,0.023627,0.0,,300000.0,,,,,5400000.0,,41000000.0,5100000.0,,700000.0,,,,1100000.0,,,52900000.0,,,,,,34600000.0,17000000.0,17000000.0,15200000.0,,5700000.0,,105810505.0,,1100000.0,5100000.0,,,,,,,,,,,6700000.0,4900000.0,6700000.0,,,,,3500000.0,800000.0,,,,,0.0,4900000.0,,15200000.0,5400000.0,,,5400000.0,0.0,,,52900000.0,,,22200000.0,,,,23500000.0,105810505.0,,0.0,4900000.0,,300000.0,,,,,,,,,3700000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.602208000,,,,,,,,,,,,,,,,,,7900000.0,,,,,,,,7900000.0,,,,,,,7900000.0,,,,,,,,,,,,,,,,,,,,,,,0.007876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800000.0,,,,,,,,,,,1100000.0,,,,,,,,,,,,,,,,,,,66019163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007876,800000.0,,,,66019163.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.609897600,,,,,,1600000.0,4000000.0,,,,,,,,11700000.0,,,200000.0,,,,,,,,11500000.0,,23300000.0,,,,,800000.0,,,,,,,,,,,,,,,,,35400000.0,,,400000.0,,3800000.0,0.001575,,,,,,,,42000000.0,3200000.0,6200000.0,,,,,,,32600000.0,5500000.0,,,1200000.0,-9000000.0,,,0.0,,,,,,,,300000.0,300000.0,,,,,3600000.0,,,,,300000.0,,,,,,,,,,200000.0,,100000.0,,,17300000.0,14300000.0,,,99006528.0,,,1200000.0,5000000.0,,,,,,,,,,7500000.0,6500000.0,,,,,,,,,,,,,,6500000.0,,,,,,,,,,53700000.0,,,21100000.0,,,,,,100000.0,,6500000.0,,300000.0,,,,,0.001575,300000.0,,,,99006528.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.617846400,,,,0.0,,2400000.0,3900000.0,,,,,,,,12100000.0,,,600000.0,,,,,,,,11100000.0,500000.0,23900000.0,,-200000.0,0.0,,1200000.0,,,-800000.0,,,,,,,,,,,,-100000.0,,35700000.0,,,700000.0,,3300000.0,0.004725,,,,,,,,42700000.0,2700000.0,6200000.0,,,,,,,33700000.0,5900000.0,,,1300000.0,-9500000.0,,,0.0,,,,,,,,500000.0,200000.0,,,,-600000.0,3200000.0,-200000.0,,,1500000.0,500000.0,,,,,,,,,,200000.0,,200000.0,,,18100000.0,14400000.0,,,105813323.0,,,1200000.0,5000000.0,,,,1000000.0,,,,,,7200000.0,6500000.0,,,600000.0,,,,,,0.0,,,,,7600000.0,,,,,,,,,,54800000.0,,,21100000.0,,,,,,100000.0,,7600000.0,900000.0,300000.0,,0.0,,,0.004725,500000.0,,,,105813323.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.625795200,-7300000.0,5300000.0,,-500000.0,,,-700000.0,-1300000.0,,,,,300000.0,7700000.0,9500000.0,,1700000.0,2100000.0,,33600000.0,7800000.0,,,,,-9000000.0,1700000.0,16600000.0,,-1200000.0,0.0,-600000.0,2600000.0,,3000000.0,-100000.0,,200000.0,26500000.0,3000000.0,,-4700000.0,-300000.0,,100000.0,0.0,,0.0,3600000.0,29600000.0,,,300000.0,11700000.0,-2800000.0,,12500000.0,1600000.0,,,13800000.0,,,36600000.0,-3300000.0,3000000.0,,,,-0.007185,9500000.0,800000.0,33600000.0,6500000.0,,-4700000.0,13800000.0,-7300000.0,,,-100000.0,,14800000.0,4900000.0,-300000.0,,-0.007185,-1400000.0,-6200000.0,300000.0,,100000.0,,-600000.0,,-100000.0,36600000.0,2000000.0,1500000.0,200000.0,,2400000.0,,1100000.0,-1200000.0,,46100000.0,,,-1900000.0,,100000.0,29600000.0,8700000.0,8700000.0,9300000.0,,6500000.0,,105810192.0,,1100000.0,2000000.0,,,,300000.0,,,,,,-8300000.0,2900000.0,7800000.0,2900000.0,500000.0,,,,4000000.0,-1300000.0,0.0,,,,4900000.0,7800000.0,,9300000.0,6400000.0,,-600000.0,,0.0,-600000.0,,46100000.0,,,12500000.0,,,,16600000.0,105810192.0,-200000.0,-100000.0,7800000.0,900000.0,,,0.0,,,,-6200000.0,,,2500000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.633744000,,,,100000.0,,1100000.0,2300000.0,,,,,,,,8500000.0,,,600000.0,,,,,,,,6400000.0,0.0,16800000.0,,-200000.0,0.0,0.0,1100000.0,,,-500000.0,,-200000.0,,,,,,,,,,-200000.0,,27400000.0,,,700000.0,,1700000.0,-0.002634,,,,,,,,34500000.0,1200000.0,3100000.0,,,,,,,30700000.0,5400000.0,,,12200000.0,-7700000.0,,,-100000.0,,,,,,,,-2000000.0,300000.0,,,,-200000.0,4300000.0,-100000.0,,,-1600000.0,500000.0,,,,,,,,,,200000.0,,200000.0,,,9200000.0,9100000.0,,,99152541.0,,100000.0,1200000.0,2000000.0,,,,-1900000.0,,,,,,4100000.0,2900000.0,,,500000.0,,,,,,7800000.0,,,,,5900000.0,,,,,,,,,,43000000.0,,,12300000.0,,,,,,,,5900000.0,-1800000.0,,,0.0,,,-0.002634,-2000000.0,,,,99152541.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.641433600,,,,0.0,,900000.0,1900000.0,,,,,,,,8000000.0,,,300000.0,,,,,,,,6200000.0,-1300000.0,17200000.0,,11200000.0,0.0,-100000.0,700000.0,,,300000.0,,,,,,,,,,,,0.0,,27900000.0,,,600000.0,,1600000.0,0.000718,,,,,,,,33600000.0,1200000.0,3100000.0,,,,,,,29600000.0,4900000.0,,,2000000.0,-8100000.0,,,-100000.0,,,,,,,,500000.0,100000.0,,,,-200000.0,4000000.0,-1400000.0,,,-300000.0,500000.0,,,,,,,,,,300000.0,,100000.0,,,8900000.0,9100000.0,,,94657726.0,,0.0,1200000.0,2000000.0,,,,9600000.0,,,,,,4300000.0,2800000.0,,,400000.0,,,,,,0.0,,,,,15500000.0,,,,,,,,,,41600000.0,,,12000000.0,,,,,,100000.0,,15500000.0,-500000.0,,,0.0,,,0.000718,500000.0,,,,94657726.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.649382400,,,,400000.0,,700000.0,2200000.0,,,,,,,,8100000.0,,,400000.0,,,,,,,,7000000.0,-100000.0,17300000.0,,-600000.0,0.0,100000.0,900000.0,,,1300000.0,,,,,,,,,,,,-100000.0,,28200000.0,,,700000.0,,1800000.0,0.000718,,,,,,,,31700000.0,1300000.0,3100000.0,,,,,,,28100000.0,5000000.0,,,1800000.0,-8500000.0,,,-100000.0,,,,,,,,500000.0,100000.0,,,,-700000.0,4300000.0,-1800000.0,,,1300000.0,500000.0,,,,,,,,,,300000.0,,200000.0,,,7600000.0,8800000.0,,,88531322.0,,100000.0,1200000.0,2000000.0,,,,-1200000.0,,,,,,4800000.0,2800000.0,,,500000.0,,,,,,0.0,,,,,14400000.0,,,,,,,,,,39800000.0,,,11700000.0,,,,,,,,14400000.0,600000.0,,,0.0,,,0.000718,500000.0,,,,88531322.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.657331200,-8900000.0,5200000.0,,0.0,,,2400000.0,-1100000.0,-4900000.0,,,,100000.0,7000000.0,8300000.0,,2000000.0,500000.0,,27900000.0,15200000.0,,,,,6600000.0,-1400000.0,17400000.0,,400000.0,0.0,-100000.0,900000.0,,7300000.0,200000.0,,,26200000.0,3300000.0,,-500000.0,500000.0,,200000.0,-100000.0,,0.0,400000.0,28800000.0,200000.0,,800000.0,8800000.0,1900000.0,,11300000.0,-2800000.0,,,1700000.0,,,30900000.0,1500000.0,3300000.0,,,,-0.004726,8300000.0,700000.0,27900000.0,5000000.0,,-500000.0,1700000.0,-8900000.0,,,100000.0,,17400000.0,7800000.0,-300000.0,,-0.004726,10800000.0,600000.0,100000.0,,,,0.0,,-1800000.0,30900000.0,2000000.0,2100000.0,600000.0,,1800000.0,,1200000.0,1300000.0,,39200000.0,,,300000.0,,200000.0,28800000.0,7400000.0,7400000.0,8500000.0,,5000000.0,,79465517.0,0.0,1200000.0,2000000.0,,,,800000.0,,,,,,4200000.0,2700000.0,15200000.0,2700000.0,400000.0,,,,1800000.0,1000000.0,0.0,,,,1500000.0,15200000.0,,8500000.0,3600000.0,,-100000.0,,0.0,-5100000.0,,39200000.0,,,11300000.0,,,,17400000.0,79465517.0,100000.0,100000.0,15200000.0,2100000.0,,,3100000.0,,,,600000.0,,,2700000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.665280000,,,-1000000.0,,,500000.0,2100000.0,,,,,,,,7600000.0,,,500000.0,,,,,,,,6300000.0,,17100000.0,,-100000.0,0.0,0.0,900000.0,,,,,200000.0,,,,,,,,,,-100000.0,,29200000.0,,,700000.0,,1600000.0,0.0063,,,,,,,,30400000.0,1200000.0,3200000.0,,,,,,,27100000.0,4400000.0,,,1500000.0,-8900000.0,,,-100000.0,,,,,,,,500000.0,-100000.0,,,,-100000.0,3900000.0,-1100000.0,,,2100000.0,500000.0,,,,,,,,,,300000.0,,200000.0,,,6700000.0,8200000.0,,,79359112.0,,,1300000.0,2000000.0,,,,800000.0,,,,,,4200000.0,2800000.0,,,400000.0,,,,,,15200000.0,,,,,16000000.0,,,,,,,,,,38000000.0,,,10900000.0,,,,,,,,16000000.0,2000000.0,,,0.0,,,0.0063,500000.0,,,,79359112.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.672969600,,,-1100000.0,,,700000.0,2500000.0,,,,,,,,7900000.0,,,500000.0,,,,,,,,6300000.0,,16800000.0,,-100000.0,0.0,0.0,1000000.0,,,,,-100000.0,,,,,,,,,,0.0,,29800000.0,,,800000.0,,2000000.0,0.007876,,,,,,,,29900000.0,1600000.0,3300000.0,,,,,,,27200000.0,4600000.0,,,1400000.0,-8900000.0,,,0.0,,,,,,,,600000.0,0.0,,,,-100000.0,3900000.0,-1100000.0,,,1700000.0,600000.0,,,,,,,,,,200000.0,,200000.0,,,6000000.0,7900000.0,,,76184240.0,,,1300000.0,2000000.0,,,,600000.0,,,,,,3800000.0,2700000.0,,,500000.0,,,,,,0.0,,,,,16500000.0,,,,,,,,,,37800000.0,,,10600000.0,,,,,,,,16500000.0,1600000.0,,,0.0,,,0.007876,600000.0,,,,76184240.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.680918400,,,-100000.0,,,1000000.0,2600000.0,,,,,,,,8700000.0,,,700000.0,,,,,,,,6600000.0,,16700000.0,,-500000.0,0.0,-200000.0,1200000.0,,,,,0.0,,,,,,,,,,-100000.0,,30300000.0,,,900000.0,,1900000.0,0.007876,,,,,,,,30300000.0,1500000.0,3400000.0,,,,,,,28500000.0,5300000.0,,,1700000.0,-8900000.0,,,0.0,,,,,,,,600000.0,0.0,,,,-300000.0,4300000.0,-200000.0,,,1800000.0,600000.0,,,,,,,,,,200000.0,,300000.0,,,5900000.0,7800000.0,,,76184240.0,,,1400000.0,2000000.0,,,,1000000.0,,,,,,4000000.0,2700000.0,,,500000.0,,,,,,0.0,,,,,17600000.0,,,,,,,,,,39000000.0,,,10500000.0,,,,,,,,17600000.0,1500000.0,,,0.0,,,0.007876,600000.0,,,,76184240.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.688867200,-10200000.0,6200000.0,-2400000.0,,,900000.0,3000000.0,-600000.0,-4600000.0,,,,300000.0,8000000.0,8700000.0,,2400000.0,700000.0,,26100000.0,16500000.0,,,,,6200000.0,,17800000.0,,-1200000.0,0.0,-1300000.0,1100000.0,,1400000.0,,,,25400000.0,3300000.0,,2400000.0,,,200000.0,-100000.0,,0.0,7400000.0,30900000.0,100000.0,,800000.0,10400000.0,2300000.0,,11400000.0,3800000.0,,,1000000.0,,,28800000.0,1900000.0,3300000.0,,,,0.029928,8700000.0,700000.0,26100000.0,5400000.0,,2400000.0,1000000.0,-10200000.0,,,0.0,,15000000.0,15200000.0,-200000.0,,0.029928,-1900000.0,700000.0,300000.0,,,,-100000.0,4500000.0,-2400000.0,28800000.0,2000000.0,2400000.0,700000.0,,1800000.0,,1300000.0,1900000.0,,37500000.0,,,100000.0,,100000.0,30900000.0,5500000.0,5500000.0,7600000.0,,5400000.0,,80192925.0,,1300000.0,2000000.0,,,,-1000000.0,,,,,200000.0,3200000.0,3500000.0,16500000.0,3500000.0,400000.0,,,,2400000.0,900000.0,0.0,900000.0,,,8000000.0,16500000.0,,7600000.0,4200000.0,,-1500000.0,4500000.0,0.0,-4800000.0,,37500000.0,,,11400000.0,,,,17800000.0,80192925.0,100000.0,0.0,16500000.0,2300000.0,,,-100000.0,,,,700000.0,,,3100000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.696816000,,,-200000.0,200000.0,,900000.0,2600000.0,,,,,,,,7600000.0,,,300000.0,,,,,,,,5400000.0,-700000.0,18100000.0,,-600000.0,0.0,100000.0,700000.0,,,,,,,,,,,,,,,-200000.0,,31000000.0,,,300000.0,,2300000.0,0.00315,,,,,,,,28700000.0,1900000.0,3300000.0,,,,,,,25000000.0,4300000.0,,,1000000.0,-10600000.0,,,0.0,,,,,,,,200000.0,100000.0,,,,-700000.0,3400000.0,-400000.0,,,300000.0,200000.0,,,,,,,,,,0.0,,100000.0,,,5500000.0,7500000.0,,,63485176.0,,,1300000.0,2000000.0,,,,-700000.0,,,,,,2800000.0,3700000.0,,,400000.0,,,,,,16500000.0,,,,,15800000.0,,,,,,,,,,36300000.0,,,11300000.0,,,,,,,,15800000.0,-400000.0,,,0.0,,,0.00315,200000.0,,,,63485176.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.704592000,,,-800000.0,,,700000.0,2400000.0,,,,,,,,7900000.0,,,400000.0,,,,,,,,5700000.0,-1400000.0,19100000.0,,-600000.0,0.0,100000.0,900000.0,,,,,,,,,,,,,,,0.0,,31300000.0,,,400000.0,,2000000.0,0.00315,,,,,,,,28400000.0,1500000.0,3900000.0,,,,,,,24500000.0,4000000.0,,,1000000.0,-11000000.0,,,100000.0,,,,,,,,300000.0,300000.0,,,,-700000.0,3300000.0,-600000.0,,,-600000.0,300000.0,,,,,,,,,,0.0,,100000.0,,,5900000.0,8100000.0,,,63485176.0,,,1200000.0,2600000.0,,,,-1900000.0,,,,,,3300000.0,3400000.0,,,500000.0,,,,,,0.0,,,,,13900000.0,,,,,,,,,,36300000.0,,,11800000.0,,,,,,,,13900000.0,-1300000.0,,,100000.0,,,0.00315,300000.0,,,,63485176.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.712540800,,,-700000.0,,,900000.0,1700000.0,,,,,,,,8300000.0,,,200000.0,,,,,,,,5600000.0,100000.0,19000000.0,,-1500000.0,0.0,-2200000.0,700000.0,,,,,,,,,,,,,,,-100000.0,,31700000.0,,,700000.0,,1500000.0,0.007876,,,,,,,,28100000.0,1500000.0,3800000.0,,,,,,,23700000.0,4500000.0,,,1100000.0,-11000000.0,,,0.0,,,,,,,,500000.0,1000000.0,,,,700000.0,3600000.0,-1000000.0,,,1200000.0,500000.0,,,,,,,,,,600000.0,,200000.0,,,5900000.0,8000000.0,,,63486867.0,,0.0,1200000.0,2600000.0,,,,-1200000.0,,,,,,3900000.0,3700000.0,,,500000.0,,,,,,0.0,,,,,12700000.0,,,,,,,,,,36400000.0,,,12700000.0,,,,,,100000.0,,12700000.0,1900000.0,,,-200000.0,,,0.007876,500000.0,,,,63486867.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.720489600,-11000000.0,6500000.0,-900000.0,-500000.0,,700000.0,1700000.0,-700000.0,-2600000.0,,,,1100000.0,8400000.0,20800000.0,,-600000.0,-600000.0,,31000000.0,18800000.0,,,,,5000000.0,1400000.0,19500000.0,,-6800000.0,0.0,-7000000.0,-100000.0,,2300000.0,,,-400000.0,21700000.0,4400000.0,,-600000.0,-600000.0,,200000.0,3900000.0,,0.0,100000.0,30000000.0,100000.0,,-2700000.0,8900000.0,2300000.0,,15400000.0,-600000.0,,,1700000.0,,,25600000.0,1800000.0,4400000.0,,,,-0.009451,20800000.0,-600000.0,31000000.0,16400000.0,,-600000.0,1700000.0,-11000000.0,,,-100000.0,,12800000.0,16500000.0,-300000.0,10300000.0,-0.009451,-9500000.0,-1700000.0,1100000.0,,100000.0,,0.0,5400000.0,13000000.0,25600000.0,3100000.0,-100000.0,-1700000.0,,1900000.0,,1400000.0,-700000.0,,46400000.0,,,-2000000.0,,-1000000.0,30000000.0,6200000.0,6200000.0,8500000.0,,16400000.0,,63486585.0,0.0,1400000.0,3100000.0,,,,6100000.0,,,,,200000.0,3300000.0,5800000.0,18800000.0,5800000.0,500000.0,,,,500000.0,-1600000.0,0.0,700000.0,,,800000.0,18800000.0,,8500000.0,2400000.0,,-9000000.0,5400000.0,0.0,11000000.0,,46400000.0,,,15400000.0,,,,19500000.0,63486585.0,100000.0,-100000.0,18800000.0,-100000.0,10300000.0,,3900000.0,,,,-1700000.0,,,-1200000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.728438400,,,,300000.0,,700000.0,2200000.0,,,,,,,,8500000.0,,,100000.0,,,,,,,,6000000.0,-1800000.0,19600000.0,,-1000000.0,0.0,-600000.0,500000.0,,,500000.0,,,,,,,,,,,,-200000.0,,30300000.0,,,,,2100000.0,0.007876,,,,,,,,25900000.0,1700000.0,4600000.0,,,,,,,19200000.0,3900000.0,,,1600000.0,-11400000.0,,,100000.0,,,,,,,,500000.0,1500000.0,,,,-400000.0,2900000.0,-10200000.0,,,-500000.0,0.0,,,,,,,,,,200000.0,,,,,5700000.0,8200000.0,,,63486867.0,,,1300000.0,3200000.0,,,,-11600000.0,,,,,,3800000.0,5500000.0,,,400000.0,,,,,,18800000.0,,,,,7200000.0,,,,,,,,,,34400000.0,,,15200000.0,,,,,,200000.0,,7200000.0,-900000.0,300000.0,,0.0,,,0.007876,500000.0,,,,63486867.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.736128000,,,,100000.0,,800000.0,2000000.0,,,,,,,,8400000.0,,,200000.0,,,,,,,,6000000.0,300000.0,19700000.0,,-400000.0,0.0,-200000.0,600000.0,,,200000.0,,,,,,,,,,,,0.0,,30300000.0,,,,,1800000.0,0.00315,,,,,,,,26100000.0,1800000.0,4300000.0,,,,,,,19300000.0,4100000.0,,,1300000.0,-11700000.0,,,0.0,,,,,,,,200000.0,1700000.0,,,,-200000.0,3000000.0,-100000.0,,,900000.0,200000.0,,,,,,,,,,-100000.0,,,,,5500000.0,8000000.0,,,63485176.0,,,1300000.0,3000000.0,,,,300000.0,,,,,,4000000.0,5500000.0,,,400000.0,,,,,,0.0,,,,,7600000.0,,,,,,,,,,34500000.0,,,15200000.0,,,,,,,,7600000.0,700000.0,300000.0,,-100000.0,,,0.00315,200000.0,,,,63485176.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.744076800,,,,0.0,,900000.0,2800000.0,,,,,,,,8700000.0,,,400000.0,,,,,,,,7300000.0,500000.0,19900000.0,,-700000.0,0.0,-500000.0,800000.0,,,500000.0,,,,,,,,,,,,-100000.0,,29700000.0,,,400000.0,,2400000.0,0.00315,,,,,,,,25500000.0,2000000.0,4200000.0,,,,,,,18800000.0,4500000.0,,,1400000.0,-12000000.0,,,0.0,,,,,,,,300000.0,1900000.0,,,,-200000.0,3300000.0,-800000.0,,,1300000.0,300000.0,,,,,,,,,,-100000.0,,100000.0,,,5000000.0,7900000.0,,,88881613.0,,,1200000.0,3000000.0,,,,-200000.0,,,,,,4500000.0,5600000.0,,,400000.0,,,,,,0.0,,,,,7300000.0,,,,,,,,,,34200000.0,,,15400000.0,,,,,,100000.0,,7300000.0,1100000.0,300000.0,,0.0,,,0.00315,300000.0,,,,88881613.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.752025600,-12000000.0,7500000.0,-100000.0,100000.0,,900000.0,2300000.0,-1000000.0,-700000.0,,,,1800000.0,9100000.0,8200000.0,,500000.0,-100000.0,,16700000.0,5500000.0,,,,,6600000.0,700000.0,19700000.0,,-2800000.0,0.0,-2600000.0,300000.0,,-13300000.0,300000.0,,0.0,25900000.0,4000000.0,,1000000.0,500000.0,,500000.0,0.0,,0.0,1800000.0,29700000.0,,,0.0,9600000.0,2400000.0,,17000000.0,-300000.0,,,1700000.0,,,25500000.0,2000000.0,4000000.0,,,,0.012601,8200000.0,100000.0,16700000.0,4200000.0,,1000000.0,1700000.0,-12000000.0,,,-100000.0,,16300000.0,18800000.0,-300000.0,400000.0,0.012601,-4900000.0,0.0,1800000.0,,-100000.0,,-200000.0,2900000.0,-100000.0,25500000.0,2900000.0,1100000.0,0.0,,1600000.0,,1200000.0,1500000.0,,33700000.0,,,300000.0,,0.0,29700000.0,4700000.0,4700000.0,7700000.0,,4200000.0,,79359112.0,,1200000.0,2900000.0,,,,-1800000.0,,,,,,4300000.0,7500000.0,5500000.0,7500000.0,400000.0,,,,500000.0,600000.0,0.0,900000.0,,,2800000.0,5500000.0,,7700000.0,2100000.0,,-3900000.0,2900000.0,0.0,-11200000.0,,33700000.0,,,17000000.0,,,,19700000.0,79359112.0,200000.0,-100000.0,5500000.0,900000.0,400000.0,,100000.0,,,,0.0,,,600000.0,,,,,,,,,,,,,,,,,
