date,annualNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualRetainedEarnings,quarterlyCostOfRevenue,annualDilutedAverageShares,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyAccountsReceivable,trailingPretaxIncome,annualNetIncome,annualFreeCashFlow,annualGoodwill,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingChangeInWorkingCapital,quarterlyFreeCashFlow,annualAccountsReceivable,trailingOperatingIncome,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,annualAccountsPayable,quarterlyDilutedEPS,annualInvestingCashFlow,quarterlyNetIncome,annualPretaxIncome,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,trailingCommonStockIssuance,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,annualTaxProvision,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualStockholdersEquity,annualLongTermDebt,trailingTotalRevenue,annualOtherNonCashItems,annualOperatingIncome,annualDilutedEPS,annualOtherCurrentAssets,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualCurrentLiabilities,quarterlyCurrentDebt,annualBasicAverageShares,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,annualDepreciationAndAmortization,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,quarterlyBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualOtherIntangibleAssets,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualNetPPE,annualEbitda,annualCurrentAssets,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualGrossPPE,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyBasicEPS,quarterlyOtherIntangibleAssets,annualInterestExpense,annualRepaymentOfDebt,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOperatingExpense,quarterlyChangeInInventory,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingGrossProfit,trailingOtherIncomeExpense,annualCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyEbitda,trailingTaxProvision,trailingNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyTotalRevenue,annualCurrentDebt,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualCapitalStock,annualPurchaseOfBusiness,annualCostOfRevenue,annualTotalRevenue,quarterlyOperatingCashFlow,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,annualGrossProfit,quarterlyGrossPPE,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualInventory,trailingCashDividendsPaid,quarterlyTaxProvision,annualNonCurrentDeferredTaxesLiabilities,trailingBeginningCashPosition,trailingNetIncome,annualBasicEPS,annualAccumulatedDepreciation,quarterlyNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,quarterlyPurchaseOfBusiness,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyPretaxIncome,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyNetPPE,annualChangeInWorkingCapital,trailingOperatingExpense,quarterlyRetainedEarnings,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualStockBasedCompensation,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingChangeInAccountPayable
1970-01-01 00:00:01.112227200,,78926000.0,,,7047000.0,,,,,,,,,2775685000.0,1122857000.0,,,1101293000.0,,,22500000.0,,,21817000.0,,,1.165546,,59410000,,7610000.0,39730000,,7154000.0,,,,1123110000.0,,,,,,,,,-11200000.0,19161000.0,,4205000.0,,,,,,,58228000,,1307537000.0,123576000.0,,486676000.0,1712000.0,1245762000.0,-505000.0,,,-25939000.0,47460949.0,471330000.0,40871000.0,,,,,,,,,,,,,,,,,,,3207000.0,11850000.0,,,-23539000.0,1.223824,,,,,,78745000.0,,,1245762000.0,,,,1324688000.0,,,0.0,,,,106629000.0,-1003000.0,,,1383913000.0,,762708000.0,,,-4781000.0,,,454061000.0,,,51985000,,,44831000,130623000,,,,,,,,,,27281000.0,-7149000.0,483054000.0,,,,1652828000.0,184427000.0,,,,,,,7650000.0,,,,,,,51331413.0,,,6548000.0,2702000.0,47380000.0,,,106000000.0,,,,104122000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,,151649000.0,,,167126000.0,,,,,,,,,3263711000.0,1665146000.0,,,1220876000.0,,,96700000.0,,,109367000.0,,,-0.203971,,9002000,,1872000.0,6171000,,62009000.0,,,,1330243000.0,,,,,,,,,-80603000.0,28330000.0,,70162000.0,,,,,,,-9636000,,1634776000.0,53529000.0,,125194000.0,-336847000.0,1129271000.0,21985000.0,,,,47639239.0,211602000.0,-24242000.0,,,,,,,,,,,,,,,,,,,11797000.0,321644000.0,,,-158543000.0,-0.203971,,,,,,1872000.0,,,1129271000.0,,,,1280920000.0,,,79079000.0,,,,49843000.0,-22433000.0,,,1851018000.0,,1245762000.0,,,-6173000.0,,,73882000.0,,,113666000,,,51657000,220655000,,,,,,,,,,102873000.0,9036000.0,-160092000.0,,,,1598565000.0,304533000.0,,,,,,,9029000.0,,,,,,,51659664.0,,,2047000.0,33782000.0,15200000.0,,,1328350000.0,,,,70873000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,,694636000.0,,,246761000.0,,,,,,,,,3694973000.0,1710886000.0,,,1226785000.0,,,-42547000.0,,,110717000.0,,,-1.913439,,-126105000,,2431000.0,-125853000,,40642000.0,,,,1337502000.0,,,,,,,,,-520253000.0,27420000.0,,21797000.0,,,,,,,-121916000,,1843642000.0,85001000.0,,109302000.0,-646379000.0,443322000.0,60814000.0,256900000.0,,-5809000.0,63685317.0,15738000.0,-126430000.0,,,,,,,,-6312000.0,,,,,,,,,,,-193018000.0,211972000.0,,,45993000.0,-1.913439,24400000.0,,,,,61317000.0,,,443322000.0,,,,1137958000.0,,,14283000.0,,,,287090000.0,9946000.0,,,1658499000.0,,1129271000.0,,0.0,-15098000.0,,,-12121000.0,,,64326000,,,23684000,331762000,,,,,,,,,,-27449000.0,174118000.0,-685949000.0,,,,1984087000.0,506140000.0,,,,,,,6558000.0,,,,,,,63685317.0,-171304000.0,,2620000.0,-132204000.0,-119295000.0,,,1561446000.0,,,,90874000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,373623000.0,820699000.0,,,652083000.0,55684259.0,225690000.0,,,,-27044000.0,-115336000.0,,3966462000.0,1782402000.0,-12622000.0,,1411666000.0,-1264895000.0,,-191989000.0,,,89085000.0,,93807000.0,,-1180333000.0,62143000,-29214000.0,180326000.0,61140000,,48776000.0,,21092000.0,3966462000.0,1612818000.0,576123000.0,218202000.0,1411666000.0,,113419000.0,82181000.0,-0.388515,287985000.0,-652839000.0,25140000.0,550596000.0,24155000.0,55684259.0,576123000.0,225690000.0,,,158581000.0,65238000,15964000.0,2163414000.0,-98347000.0,305459000.0,107798000.0,-198819000.0,576123000.0,-86359000.0,244239000.0,,193282000.0,,15964000.0,15413000.0,,1612818000.0,-4065000.0,247353000.0,23402000.0,,820699000.0,-6310000.0,1396822000.0,,107798000.0,1635238000.0,240762000.0,2184060000.0,,,,-230186000.0,176348000.0,218202000.0,-21640000.0,206944000.0,509712000.0,,23402000.0,104014000.0,-148168000.0,806309000.0,89085000.0,-162881000.0,,,576123000.0,,,-362689000.0,1396822000.0,1782402000.0,,212097000.0,702794000.0,,93807000.0,287985000.0,-134678000.0,188380000.0,,1728572000.0,-53270000.0,443322000.0,,,-336637000.0,,-50306000.0,186972000.0,-3489000.0,17880000.0,113310000,,,64534000,553736000,24155000.0,,,161333000.0,,1728572000.0,-293649000.0,1018979000.0,1262493000.0,144648000.0,-62586000.0,132801000.0,,243514000.0,,2184060000.0,550596000.0,10130000.0,,,2163414000.0,244239000.0,,2099000.0,,,,-0.388515,,,,11669000.0,,-1085000.0,89989000.0,63239000.0,,-1666000.0,1635238000.0,-5731000.0,,,206944000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,,876281000.0,,,353556000.0,,156382000.0,,,,,,,4070428000.0,1798207000.0,,,1413614000.0,,,-135088000.0,,,197241000.0,,,0.747892,,49707000,,,49046000,,46607000.0,,,,1610855000.0,,,,,,,,,-116987000.0,30589000.0,,22167000.0,,,,,,,48718000,,2237303000.0,146470000.0,,107459000.0,-77339000.0,464850000.0,-7527000.0,275485000.0,,,63685492.0,16050000.0,21471000.0,,,,,,,,,,,,,,,,,,,-33359000.0,217303000.0,,,45112000.0,0.767318,23402000.0,,,,,107363000.0,-31246000.0,,464850000.0,,,,1341131000.0,,,44139000.0,,,112709000.0,432646000.0,-4173000.0,,,1772877000.0,,576123000.0,,,-105327000.0,,,-4173000.0,,,85714000,,,39107000,500026000,,,,,,,,,,-29761000.0,-46668000.0,-111273000.0,,,,2272221000.0,626448000.0,,,,,,,8658000.0,,,,,,,66673276.0,,,2811000.0,-40886000.0,42581000.0,,,1651296000.0,,,,335190000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,901262000.0,,,363454000.0,,158209000.0,,,,,,,4117915000.0,1969183000.0,,,1506287000.0,,,-17556000.0,,,192571000.0,,,1.07813,,71111000,,91123000.0,69363000,,45794000.0,,,,1698858000.0,,,,,,,,,-45795000.0,31614000.0,,21601000.0,,,,,,,69696000,,2232612000.0,144145000.0,,108494000.0,-203642000.0,463677000.0,9595000.0,285716000.0,,,63685492.0,16324000.0,46122000.0,,,,,,,,,,,,,,,,,,,63192000.0,215754000.0,,,125916000.0,1.097556,26714000.0,,,,,119657000.0,-10231000.0,,463677000.0,,,,1364939000.0,,,-44139000.0,,,127626000.0,284140000.0,-7237000.0,,,0.0,,464850000.0,,,-145635000.0,,,74390000.0,,,70282000,,,24488000,507599000,,,,,,,,,,128079000.0,-43225000.0,-1173000.0,,,,2148732000.0,533754000.0,,,,,,,9155000.0,,,,,,,66430299.0,,,5476000.0,72787000.0,52690000.0,,,1817651000.0,,,,226318000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,,1037198000.0,,,386647000.0,,141231000.0,,,,,,,4103314000.0,910725000.0,,,1185911000.0,,,359444000.0,,,137786000.0,,,1.583201,,103102000,,69877000.0,142000,,-38779000.0,,,,1323697000.0,,,,,,,,,-196792000.0,27776000.0,,18752000.0,,,,,,,101050000,,2137676000.0,-13387000.0,,64081000.0,-251604000.0,280706000.0,-1986000.0,279523000.0,,-23024000.0,63685492.0,15410000.0,22441000.0,,,,,,,,-6311000.0,,,,,,,,,,,-7198000.0,214205000.0,,,-407785000.0,1.583201,26553000.0,,,,,0.0,6193000.0,,280706000.0,,,,1317904000.0,,,194712000.0,,,61978000.0,1383306000.0,-14653000.0,,,0.0,,463677000.0,,,215750000.0,,,-29335000.0,,,-13387000,,,-13387000,373260000,,,,,,,,,,143694000.0,233622000.0,-137245000.0,,,,3192589000.0,813979000.0,,,,,,,1546000.0,,,,,,,63685492.0,61651000.0,,-8143000.0,-9184000.0,-7186000.0,,,804681000.0,,,,592018000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,1005457000.0,539115000.0,,,401930000.0,63685492.0,197792000.0,,,,798833000.0,228850000.0,,4244747000.0,1188909000.0,-25245000.0,,1184990000.0,-243162000.0,,22050000.0,,,139868000.0,,69853000.0,,1058887000.0,574913000,-31833000.0,-91970000.0,1269000,,17832000.0,,13271000.0,4244747000.0,1324858000.0,1912235000.0,0.0,1184990000.0,,110599000.0,-89790000.0,12.325654,95062000.0,116412000.0,27461000.0,317013000.0,23970000.0,63685492.0,1912235000.0,197792000.0,,,71454000.0,563472000,179932000.0,1641871000.0,-26862000.0,566575000.0,75990000.0,1591472000.0,1912235000.0,-7652000.0,245502000.0,,-15905000.0,,179932000.0,23305000.0,,1324858000.0,-7570000.0,290188000.0,25916000.0,,539115000.0,-6311000.0,2451350000.0,,75990000.0,907071000.0,-18336000.0,3055838000.0,,,,1358040000.0,69999000.0,0.0,782936000.0,25398000.0,1242214000.0,,25916000.0,106612000.0,-35764000.0,460091000.0,139868000.0,0.0,44106000.0,,1912235000.0,,,-61338000.0,2451350000.0,1188909000.0,,371863000.0,8965000.0,,69853000.0,95062000.0,-9701000.0,108977000.0,,0.0,111897000.0,280706000.0,,,-26126000.0,,23069000.0,-31917000.0,-24276000.0,8822000.0,-9030000,,,-26862000,375068000,23970000.0,,,0.0,,0.0,-208645000.0,1567720000.0,1477930000.0,48176000.0,-33130000.0,1607731000.0,,-89790000.0,,3055838000.0,317013000.0,2000.0,,,1641871000.0,245502000.0,,3148000.0,,,,12.325654,,,,-100647000.0,,-142000.0,62347000.0,-14110000.0,,92634000.0,907071000.0,85064000.0,,,25398000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,563552000.0,,,362886000.0,,160062000.0,,,,,,,4622667000.0,1197801000.0,,,1675498000.0,,,-39148000.0,,,142811000.0,,,1.486072,,96578000,,7679000.0,68717000,,16294000.0,,,,1818309000.0,,,,,,,,,-75671000.0,32977000.0,,23620000.0,,,,,,,94656000,,2077170000.0,-11507000.0,,71492000.0,-34555000.0,2331521000.0,63000.0,235358000.0,,-18451000.0,63685492.0,201943000.0,84781000.0,,,,,,,,-6311000.0,,,,,,,,,,,2378000.0,0.0,,,-243000.0,1.486072,25772000.0,,,,,7679000.0,10144000.0,,2331521000.0,,,,2895073000.0,,,51471000.0,,,66497000.0,91504000.0,-1389000.0,,,2359399000.0,,1912235000.0,,,-27010000.0,,,465979000.0,,,-2892000,,,-19186000,351379000,,,,,,,,,,-12138000.0,-29585000.0,419286000.0,,,,3424866000.0,258861000.0,,,,,,,6949000.0,,,,,,,63685492.0,,,362000.0,11484000.0,64076000.0,,,898594000.0,,,,8682000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,309473000.0,,,243372000.0,,148742000.0,,,,,,,5220672000.0,689770000.0,,,2017677000.0,,,23485000.0,,,135608000.0,,,-0.388515,,-25519000,,3860000.0,-47390000,,-1024000.0,,,,2153285000.0,,,,,,,,,1259000.0,35499000.0,,23111000.0,,,,,,,-25011000,,2723854000.0,-52000000.0,,30709000.0,278853000.0,3134713000.0,6643000.0,267330000.0,,-323000.0,63685492.0,177496000.0,-16705000.0,,,,,,,,-9467000.0,,,,,,,,,,,-10779000.0,0.0,,,15276000.0,-0.388515,23402000.0,,,,,3860000.0,-31972000.0,,3134713000.0,,,,3444186000.0,,,275315000.0,,,76022000.0,669243000.0,-1457000.0,,,0.0,,2331521000.0,,,3901000.0,,,588753000.0,,,-55860000,,,-55860000,191372000,,,,,,,,,,19584000.0,13171000.0,887190000.0,,,,4530902000.0,570569000.0,,,,,,,1155000.0,,,,,,,63685492.0,,,663000.0,-13179000.0,-66829000.0,,,458163000.0,,,,322694000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,,6087273000.0,,,279015000.0,,113235000.0,,1600306000.0,,,,,13464085000.0,3507871000.0,,,2040058000.0,,,-2321985000.0,,,6765952000.0,,,0.514783,,13849000,,,-3542000,,6261000.0,,,,8928059000.0,,,,,,,,,-76721000.0,36252000.0,,1068262000.0,,,,,,,13849000,,11033820000.0,-64475000.0,,3042106000.0,-29787000.0,2840498000.0,,233865000.0,,2530805000.0,68805494.0,,0.0,,,,,,,,-2751000.0,,,,,,,,,,,,,,,-14227000.0,0.514783,20400000.0,,,,,0.0,16255000.0,,1140641000.0,,,,7227914000.0,,,38208000.0,,,76487000.0,703982000.0,-1057000.0,,,,,3134713000.0,,,-5436000.0,,,2051313000.0,,,-58214000,,,-64475000,214540000,,-82506000.0,,,,,,,,-2316549000.0,431839000.0,-295393000.0,,,527871000.0,9956214000.0,2105761000.0,,,,,,,9772000.0,,,,,,,68805494.0,0.0,,8455000.0,-448725000.0,-100727000.0,,,445365000.0,,,,460416000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,-21925000.0,512560000.0,,,929740000.0,67215854.0,,,,,308319000.0,-2998382000.0,,12433646000.0,8515150000.0,-37354000.0,,2028574000.0,-154697000.0,,-660734000.0,,,807815000.0,,81432000.0,,90915000.0,25839000,486731000.0,,11425000,,14425000.0,,8436000.0,12433646000.0,,2112832000.0,0.0,2028574000.0,,-3504097000.0,307045000.0,1.534636,0.0,-3564000.0,35607000.0,198422000.0,,67215854.0,2112832000.0,,,,35956000.0,-179498000,5920209000.0,3386055000.0,29413000.0,337492000.0,2042058000.0,-123596000.0,2112832000.0,,266223000.0,,104116000.0,,5920209000.0,313982000.0,,,151686000.0,-2915818000.0,39579000.0,,512560000.0,-18825000.0,2625392000.0,,2042058000.0,513304000.0,343001000.0,3918496000.0,,,,280708000.0,,0.0,102982000.0,0.0,-22731000.0,,39579000.0,134296000.0,-32475000.0,1884477000.0,807815000.0,413769000.0,29309000.0,,2112832000.0,,,-82564000.0,2625392000.0,8515150000.0,,-27502000.0,3101666000.0,,81432000.0,0.0,-28572000.0,,,0.0,313982000.0,2840498000.0,,,-54019000.0,,217272000.0,-4379000.0,2616147000.0,23736000.0,-369931000,,,-384356000,959153000,,,,413769000.0,,0.0,-47651000.0,1766812000.0,2487626000.0,-606715000.0,-3919522000.0,-730375000.0,,720814000.0,,3918496000.0,198422000.0,-13527000.0,,,3386055000.0,266223000.0,,-4831000.0,,,,1.534636,,,,-47651000.0,,-23007000.0,651312000.0,-105981000.0,,46425000.0,513304000.0,200892000.0,,,0.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,441535000.0,,,491561000.0,,,,,,,,,13136515000.0,,,,2023739000.0,,,-199965000.0,,,,,,6.682466,,470351000,,,-19313000,,8994000.0,,,,,,,,,,,,,-1129000.0,35962000.0,,,,,,,,,485259000,,3271198000.0,-14681000.0,,,84031000.0,1974813000.0,-2055743000.0,227675000.0,,-103068000.0,72573684.0,5974718000.0,1853000.0,,,,,,,,-358000.0,,,,,,,,,,,1467331000.0,0.0,,,-1185553000.0,6.682466,41479000.0,,,,,1853000.0,39604000.0,,1974813000.0,,,,2416348000.0,,,63137000.0,,,213561000.0,,-5565000.0,,,0.0,,2112832000.0,,,-18702000.0,,,-108976000.0,,,-7540000,,,-16534000,476880000,,,,,,,,,,-181263000.0,-798565000.0,-207079000.0,,,,,,,226804000.0,,,,,10444000.0,,,,,,,72573684.0,-5821000.0,,873000.0,-256246000.0,-14681000.0,,,507467000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,279088000.0,,,526720000.0,,24614000.0,,716849000.0,,,,,14080895000.0,7123421000.0,,,2035376000.0,,,-69701000.0,,,0.0,,,-1.330666,,-98843000,,,-96919000,,9365000.0,,,,2161965000.0,,,,,,,,,-483000.0,36103000.0,,1114828000.0,,,,,,,-98843000,,5138908000.0,-676410000.0,,128323000.0,164173000.0,2086634000.0,,245635000.0,,267101000.0,72573684.0,6433524000.0,637884000.0,,,,,,,,358000.0,,,,,,,,,,,,,,,34923000.0,-1.330666,41151000.0,,,,,0.0,-17960000.0,,4189247000.0,,,,4468335000.0,,,145114000.0,,,1425558000.0,95959000.0,-1741000.0,,,,,1974813000.0,,,-6341000.0,,,265986000.0,,,-667045000,,,-676410000,-149690000,,,,,,,,,,-63360000.0,806123000.0,111821000.0,,,,6957474000.0,2976943000.0,,237888000.0,,,,,22290000.0,,,,,,,72573684.0,112000.0,,-4119000.0,205999000.0,-712513000.0,,,520423000.0,,,,174055000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,,,,2297080000.0,,,,1185634000.0,,,,,21372660000.0,10017482000.0,,,4922207000.0,,,-477000000.0,,,128153000.0,,,0.310812,,23336000,,,24722000,,217902000.0,,,,6031137000.0,,,,,,,,,-1913000.0,,,1038768000.0,,,,,,,23336250,,11504031000.0,-501787000.0,,0.0,354335000.0,2586225000.0,,1033968000.0,,34396000.0,72573684.0,5930257000.0,559062000.0,,,,,,,,0.0,,,,,,,,,,,,,,,1150630000.0,0.310812,2072341000.0,,,,,0.0,66904000.0,,5526134000.0,,,,5526134000.0,,,6873000.0,,,,3023970000.0,-59147000.0,,,,,2086634000.0,,,-674377000.0,,,-41385000.0,,,-283885000,,,-501787000,1795293000,,,,,,,,,,197377000.0,4491000.0,499591000.0,,,,11355178000.0,5472894000.0,,,,,,,32553000.0,,,,,,,72573684.0,-62250000.0,,1055000.0,129044000.0,-501787000.0,,,2014884000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,53000000.0,,,,2243040000.0,73098760.0,,,939000000.0,,-43000000.0,47000000.0,,18815000000.0,10419000000.0,0.0,,4571000000.0,-2000000.0,,793666000.0,939000000.0,,0.0,,,,823000000.0,-458568000,-3126000000.0,,-457642000,,95739000.0,,47000000.0,18815000000.0,6003000000.0,2612000000.0,,4571000000.0,,-2775000000.0,-3126000000.0,-0.777031,0.0,1525000.0,,6470000000.0,,73098760.0,6474000000.0,,,,332000000.0,-457568750,4261000000.0,12473000000.0,-2006671000.0,565000000.0,-35000000.0,220461000.0,2612000000.0,,894000000.0,,-845429000.0,,4261000000.0,1487427000.0,,6003000000.0,,841000000.0,1994000000.0,,,0.0,6474000000.0,-17000000.0,-35000000.0,4199000000.0,-2794000000.0,8396000000.0,,,4590000000.0,499000000.0,,,-42000000.0,2986000000.0,14507000.0,,1994000000.0,,-302000000.0,2113000000.0,0.0,0.0,,,6474000000.0,,,-794000000.0,6474000000.0,10419000000.0,,349876000.0,-922000000.0,,,0.0,-235547000.0,,,,2645000000.0,2586225000.0,,,-94580000.0,,-528000000.0,-1037625000.0,-647000000.0,,-1910932000,,,-2006671000,236369000,,-391000000.0,,0.0,,,-68000000.0,8153000000.0,5027000000.0,888246000.0,-2787049000.0,94667000.0,-348000.0,-3126000000.0,4590000000.0,8396000000.0,6470000000.0,-17000000.0,,,12473000000.0,894000000.0,,-61602000.0,,,,-0.777031,-391000000.0,,,-41000.0,,-14809000.0,-462797000.0,-2006671000.0,,,4199000000.0,-384000000.0,,,2986000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,,,,,1649000000.0,,,,983000000.0,,,,,16438000000.0,9557000000.0,,,4566000000.0,,,-392000000.0,,,991000000.0,,,0.009713,,1000000,,,127000000,,96000000.0,,,,6973000000.0,,,,,,,,,0.0,,,,,,,,,,1250000,,10118000000.0,117000000.0,,2101000000.0,-50000000.0,2080000000.0,,888000000.0,,-110000000.0,77217000.0,3677000000.0,0.0,,,,,,,,-19000000.0,,,,,,,,,,,,0.0,,,1000000.0,0.009713,,,,,,0.0,,,4895000000.0,,,,4895000000.0,,,0.0,,,,0.0,-9000000.0,,,,,2612000000.0,,,-51000000.0,,,-136000000.0,,,213000000,,,117000000,1766000000,,,,,,,,,,-341000000.0,-83000000.0,-532000000.0,,,,6881000000.0,3145000000.0,,,,,,,-10000000.0,,,,,,,77217000.0,0.0,,-17000000.0,89000000.0,117000000.0,,,1821000000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,,4545000000.0,,,1255000000.0,,2884000000.0,1053000000.0,1170000000.0,,,,,18479000000.0,5396000000.0,,,4574000000.0,,,1000000.0,,,2423000000.0,,,1.544349,,130000000,,271000000.0,631000000,,103000000.0,,,,8447000000.0,,,,,,,,,0.0,67000000.0,,,,,,,,,127000000,,12136000000.0,242000000.0,,598000000.0,-36000000.0,2031000000.0,,1050000000.0,,-51000000.0,77217000.0,,679000000.0,,,,,,,,-19000000.0,,,,,,,,,,,,0.0,,,7000000.0,1.651191,1025000000.0,,,,,271000000.0,,,2031000000.0,,,,6576000000.0,,,1000000.0,,,538000000.0,0.0,-17000000.0,,,,,2080000000.0,,,-47000000.0,,,-89000000.0,,,791000000,,,-29000000,1497000000,,-551000000.0,,,,,,,,48000000.0,79000000.0,-49000000.0,,,3271000000.0,13083000000.0,3689000000.0,,,,,,,-10000000.0,,,,,,,87512600.0,,,-11000000.0,-1403000000.0,621000000.0,,,2720000000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,,,,,1384000000.0,,1929000000.0,1045000000.0,1242000000.0,,,,,18254000000.0,10638000000.0,,,4634000000.0,,,470000000.0,,,2083000000.0,,,1.350091,,110000000,,257000000.0,463000000,,96000000.0,,,,8194000000.0,,,,,,,,,0.0,73000000.0,,,,,,,,,110250000,,11119000000.0,798000000.0,,673000000.0,-58000000.0,2093000000.0,,1017000000.0,,-439000000.0,77217000.0,5203000000.0,-10000000.0,,,,,,,,-19000000.0,,,,,,,,,,,,0.0,,,3000000.0,1.398656,1005000000.0,,,,,257000000.0,,,5357000000.0,,,,5357000000.0,,,0.0,,,555000000.0,0.0,-9000000.0,,,,,2031000000.0,,,-60000000.0,,,-407000000.0,,,627000000,,,541000000,2182000000,,-632000000.0,,,,,,,,530000000.0,95000000.0,62000000.0,,,3344000000.0,7616000000.0,2925000000.0,,,,,,,-5000000.0,,,,,,,86483040.0,,,-10000000.0,1216000000.0,458000000.0,,,2712000000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,
