,timestamp,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualDilutedAverageShares,annualChangeInWorkingCapital,annualCommonStockIssuance,annualFreeCashFlow,quarterlyFreeCashFlow,quarterlyRetainedEarnings,annualOperatingIncome,annualNetOtherInvestingChanges,quarterlyCurrentLiabilities,annualTotalRevenue,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentAssets,annualRetainedEarnings,trailingCommonStockIssuance,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,annualEndCashPosition,annualTaxProvision,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,annualCurrentDeferredRevenue,quarterlyDilutedEPS,annualTotalAssets,annualPretaxIncome,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,trailingPurchaseOfInvestment,annualCostOfRevenue,annualNonCurrentDeferredRevenue,annualNetIncome,annualLongTermDebt,trailingInvestingCashFlow,annualAccountsPayable,trailingOperatingIncome,annualOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualDilutedEPS,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyChangeInAccountPayable,annualIncomeTaxPayable,annualSaleOfInvestment,annualOtherNonCashItems,annualBasicAverageShares,annualStockholdersEquity,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,annualCashAndCashEquivalents,annualDepreciationAndAmortization,trailingSaleOfInvestment,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,quarterlyLongTermDebt,quarterlyInvestingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyEndCashPosition,annualCurrentAssets,quarterlyChangeInInventory,quarterlyCurrentAccruedExpenses,annualChangeInAccountPayable,quarterlyAccountsReceivable,annualOperatingCashFlow,annualOtherNonCurrentAssets,quarterlyCostOfRevenue,annualNetPPE,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualCurrentLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualNetIncomeCommonStockholders,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,annualRepaymentOfDebt,annualEbitda,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,quarterlyOperatingExpense,annualOtherNonCurrentLiabilities,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,trailingGrossProfit,quarterlyStockholdersEquity,annualCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,annualOtherCurrentLiabilities,quarterlyBasicAverageShares,quarterlyRepaymentOfDebt,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,trailingOtherIncomeExpense,quarterlyOtherCurrentAssets,annualGrossPPE,quarterlySaleOfInvestment,quarterlyCashAndCashEquivalents,annualOtherIncomeExpense,trailingCapitalExpenditure,quarterlyChangesInAccountReceivables,annualTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,annualSellingGeneralAndAdministration,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyResearchAndDevelopment,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,trailingOtherNonCashItems,trailingOperatingExpense,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyIncomeTaxPayable,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyTotalRevenue,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,trailingStockBasedCompensation,annualNetIncomeContinuousOperations,annualOperatingExpense,annualPurchaseOfInvestment,quarterlyOperatingIncome,annualChangeInInventory,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualInvestingCashFlow,quarterlyOperatingCashFlow,trailingNetOtherFinancingCharges,trailingChangesInAccountReceivables,trailingBeginningCashPosition,annualInterestExpense,annualGoodwill,trailingResearchAndDevelopment,quarterlyNetPPE,annualStockBasedCompensation,quarterlyOtherCurrentLiabilities,trailingCostOfRevenue,trailingNetIncome,annualChangesInAccountReceivables,quarterlyTaxProvision,annualCapitalStock,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyDilutedAverageShares,quarterlyOtherShortTermInvestments,annualNetOtherFinancingCharges,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualInventory,annualAccumulatedDepreciation,annualBasicEPS,annualDeferredIncomeTax,trailingChangeInInventory,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingBasicAverageShares,annualInvestmentsAndAdvances,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualCashDividendsPaid,trailingDilutedAverageShares,quarterlyCashDividendsPaid,trailingBasicEPS
52,1036022400,,87864000.0,865233000.0,133616000.0,-96280000.0,119868000.0,-229804000.0,-115753000.0,198863000.0,41319000.0,-1592000.0,777369000.0,906534000.0,,-9004000.0,929315000.0,198863000.0,,,221523000.0,312580000.0,-88947000.0,-97836000.0,1423000.0,359245000.0,,1978714000.0,-288940000.0,,1049399000.0,1978714000.0,,139223000.0,,-199993000.0,,,246789000.0,,0.0,,-1.495,,46265000.0,-101939000.0,,-171677000.0,865233000.0,39386000.0,,,932331000.0,,133616000.0,1113481000.0,,273935000.0,0.0,312580000.0,116100000.0,,169912000.0,-97836000.0,-97836000.0,,,181455000.0,,207206000.0,,-130259000.0,,312580000.0,929315000.0,,169912000.0,,207206000.0,-181049000.0,39386000.0,35321000.0,185040000.0,102153000.0,789888000.0,777369000.0,87864000.0,-199993000.0,735000.0,,347661000.0,,157419000.0,,-178455000.0,789888000.0,184295000.0,,,359245000.0,,1113481000.0,414733000.0,,40884000.0,4639000.0,0.0,,,,-51809000.0,-247016000.0,271696000.0,,0.0,432056000.0,123297000.0,312580000.0,-296323000.0,,,1049399000.0,,471798000.0,,414733000.0,1423000.0,,,52542000.0,,,68609000.0,-124200000.0,,,,,,246789000.0,-9004000.0,,,-48755000.0,309256000.0,432056000.0,,,-199993000.0,725992000.0,-774574000.0,89640000.0,,-113631000.0,-12853000.0,275721000.0,-102900000.0,,,,,,,185040000.0,,0.0,,,,-80619000.0,735000.0,,16273000.0,225545000.0,,,102153000.0,0.0,-35081000.0,767311000.0,,-247016000.0,-1.495,-128167000.0,,135905000.0,-129904000.0,,,,,,,,,,,
53,1043971200,,86715000.0,,,,,,19244000.0,225842000.0,,,742413000.0,,,,1007548000.0,,,,93789000.0,,,34385000.0,,,0.225,,,,1010467000.0,2018015000.0,,,,,,,,,,,,,43902000.0,-98067000.0,,,829128000.0,30368000.0,,,,,,,,229577000.0,0.0,,,,,34385000.0,34385000.0,,,-21260000.0,,,,9210000.0,,347339000.0,,,164136000.0,,220573000.0,,,38559000.0,,,,,,,743000.0,,312580000.0,,,,48946000.0,763419000.0,189841000.0,,,383558000.0,,1188887000.0,,0.23,,0.0,,148130000.0,,,,-247016000.0,,,0.0,,89025000.0,347339000.0,,,,,,,,470260000.0,78000.0,,,-57975000.0,,,67269000.0,-4650000.0,,,,,,194641000.0,3818000.0,,,,268136000.0,429470000.0,,,,,,39736000.0,,25153000.0,-12218000.0,,31462000.0,,,,,,,182454000.0,,0.0,,,,14561000.0,,,25153000.0,,,153278000.0,122921000.0,,34759000.0,,,,,,,83638000.0,,,,,,,,,,,,
54,1051660800,,97999000.0,,,,,,112558000.0,236114000.0,,,767513000.0,,,,930365000.0,,,,105210000.0,,,22289000.0,,,0.145,,,,1133987000.0,2064352000.0,,,,,,,,,,,,,46972000.0,-38673000.0,,,865512000.0,59716000.0,,,,,,,,232652000.0,0.0,,,,,22289000.0,22289000.0,,,-167836000.0,,,,-10735000.0,,268822000.0,,,,,246006000.0,,,59376000.0,,,,,,,740000.0,,347339000.0,,,,38926000.0,894149000.0,182991000.0,,,445189000.0,,1198840000.0,,0.15,,-163769000.0,,148702000.0,,,,-247016000.0,,,0.0,,42093000.0,268822000.0,,,,,,,,392099000.0,28000.0,,,-11939000.0,,,68612000.0,44644000.0,,,,,,168516000.0,-269000.0,,,,292028000.0,427138000.0,,,,,,49661000.0,,-29529000.0,-7487000.0,,120045000.0,,,,,,,180122000.0,,153780000.0,,,,16637000.0,,,38266000.0,,,153034000.0,123277000.0,,-78517000.0,,,,,,,96633000.0,,,,,,,,,,,,
55,1059609600,,85546000.0,,,,,,111834000.0,240139000.0,,,785962000.0,,,,1074009000.0,,,,97952000.0,,,48475000.0,,,0.3,,,,1095241000.0,2169250000.0,,,,,,,,,,,,,46899000.0,-85295000.0,,,871508000.0,46310000.0,,,,,,,,266064000.0,0.0,,,,,48475000.0,48475000.0,,,-26030000.0,,,,3707000.0,,426284000.0,,,178497000.0,,201802000.0,,,34302000.0,,,,,,,771000.0,,268822000.0,,,,68026000.0,868186000.0,177889000.0,,,425830000.0,,1297742000.0,,0.315,,-654000.0,,153240000.0,,,,-247016000.0,,,0.0,,79040000.0,426284000.0,,,,,,,,568093000.0,28000.0,,,79574000.0,,,70716000.0,-40667000.0,,,,,,181607000.0,-6388000.0,,,,300366000.0,427761000.0,,,,,,88175000.0,,57414000.0,-13838000.0,,125672000.0,,,,,,,180745000.0,,0.0,,,,19551000.0,,,216269000.0,,,162696000.0,141809000.0,,157462000.0,,,,,,,135074000.0,-158855000.0,,,,,,,,,,,
56,1067558400,,68984000.0,873943000.0,158326000.0,2911000.0,334928000.0,341386000.0,97750000.0,251979000.0,307611000.0,-170360000.0,804959000.0,1176983000.0,,2183000.0,1239206000.0,251979000.0,,,103762000.0,524308000.0,69265000.0,44575000.0,,398878000.0,,2307353000.0,218989000.0,,1068147000.0,2307353000.0,,147461000.0,,149724000.0,,,204226000.0,,0.0,,0.95,,46337000.0,-104564000.0,,-260746000.0,873943000.0,47519000.0,,,288779000.0,,151251000.0,1433410000.0,,276920000.0,0.0,524308000.0,184110000.0,,201855000.0,44575000.0,44575000.0,,,-43202000.0,,200998000.0,,2052000.0,,524308000.0,1239206000.0,,201855000.0,,200998000.0,391534000.0,47519000.0,39533000.0,184313000.0,174049000.0,836315000.0,804959000.0,68984000.0,149724000.0,1560000.0,,426284000.0,,491721000.0,,63091000.0,836315000.0,191984000.0,,,398878000.0,,1433410000.0,698357000.0,,211728000.0,-168398000.0,0.0,,,,74182000.0,-291442000.0,312580000.0,,0.0,475755000.0,78621000.0,524308000.0,4234000.0,,,1068147000.0,,400713000.0,,698357000.0,,,,-6749000.0,,,79283000.0,-29830000.0,,,,,,204226000.0,2183000.0,,,-50148000.0,316453000.0,475755000.0,,,149724000.0,721911000.0,-326599000.0,84936000.0,,21144000.0,-16605000.0,-258328000.0,114355000.0,,,,,,,184313000.0,,0.0,,,,18516000.0,1560000.0,,55240000.0,285880000.0,,,174049000.0,0.0,98024000.0,1029522000.0,,-291442000.0,0.99,-30503000.0,,131273000.0,-34096000.0,,,,,,,,,,,
57,1075507200,,73849000.0,,,,,,-3661000.0,228961000.0,,,744826000.0,,,,1184783000.0,,,,99883000.0,,,32152000.0,,,0.19,,,,1046628000.0,2231411000.0,,,,,,,,,,,,,48230000.0,-156529000.0,,,818675000.0,56785000.0,,,,,,,,249382000.0,0.0,,,,,32152000.0,32152000.0,,,-47720000.0,,,,-1069000.0,,412728000.0,,,179635000.0,,194386000.0,,,35882000.0,,,,,,,1557000.0,,524308000.0,,,,43609000.0,803313000.0,179464000.0,,,415803000.0,,1412736000.0,,0.21,,-685000.0,,156316000.0,,,,-291442000.0,,,0.0,,124474000.0,412728000.0,,,,,,,,617768000.0,,,,-68750000.0,,,70337000.0,,,,,,,149388000.0,2272000.0,,,,285264000.0,477972000.0,,,,,,69918000.0,,-74802000.0,-14980000.0,,11319000.0,,,,,,,186530000.0,,0.0,,,,11457000.0,,,86135000.0,,,165864000.0,205040000.0,,-111580000.0,,,,,,,118148000.0,-160937000.0,,,,,,,,,,,
58,1083283200,,72883000.0,,,,,,81249000.0,226403000.0,,,769704000.0,,,,1166298000.0,,,,113359000.0,,,28739000.0,,,0.18,,,,1072175000.0,2238473000.0,,,,,,,,,,,,,48042000.0,-360824000.0,,,842587000.0,74644000.0,,,,,,,,255421000.0,0.0,,,,,28739000.0,28739000.0,,,-335000.0,,,,925000.0,,456123000.0,,,181669000.0,,220854000.0,,,39183000.0,,,,,,,1552000.0,,412728000.0,,,,38500000.0,815490000.0,192131000.0,,,430302000.0,,1395886000.0,,0.19,,-686000.0,,154806000.0,,,,-291442000.0,,,0.0,,409139000.0,456123000.0,,,,,,,,613014000.0,,,,16193000.0,,,70136000.0,,,,,,,157733000.0,-1690000.0,,,,294604000.0,473483000.0,,,,,,63290000.0,,-45540000.0,-9149000.0,,90398000.0,,,,,,,182041000.0,,0.0,,,,9761000.0,,,31861000.0,,,161840000.0,156891000.0,,43395000.0,,,,,,,111332000.0,-77401000.0,,,,,,,,,,,
59,1091232000,,80736000.0,,,,,,117809000.0,249844000.0,,,727278000.0,,,,1164761000.0,,,,98589000.0,,,41828000.0,,,0.26,,,,1056795000.0,2221556000.0,,,,,,,,,,,,,48258000.0,-310446000.0,,,808014000.0,93512000.0,,,,,,,,242925000.0,0.0,,,,,41828000.0,41828000.0,,,-60548000.0,,,,1277000.0,,499234000.0,,,182569000.0,,143006000.0,,,38756000.0,,,,,,,1548000.0,,456123000.0,,,,43050000.0,783202000.0,175590000.0,,,385302000.0,,1413542000.0,,0.27,,-685000.0,,155199000.0,,,,-291442000.0,,,0.0,,262442000.0,499234000.0,,,,,,,,699345000.0,,,,45886000.0,,,68471000.0,,,,,,,159407000.0,-3400000.0,,,,281681000.0,471523000.0,,,,,,67335000.0,,-26102000.0,-10944000.0,,128753000.0,,,,,,,180081000.0,,0.0,,,,1222000.0,,,23896000.0,,,160346000.0,200111000.0,,43111000.0,,,,,,,115593000.0,-49998000.0,,,,,,,,,,,
60,1099180800,,85983000.0,827138000.0,159991000.0,27732000.0,156716000.0,219032000.0,23635000.0,202146000.0,193526000.0,-2739000.0,741155000.0,1092104000.0,,-3377000.0,913033000.0,202146000.0,,,112088000.0,346709000.0,17255000.0,-28382000.0,,368913000.0,,2092187000.0,91592000.0,,1179154000.0,2092187000.0,,154487000.0,,74337000.0,,,184146000.0,,0.0,,0.46,,48244000.0,-229064000.0,,-423303000.0,827138000.0,209224000.0,,,992712000.0,,154439000.0,1265049000.0,,189889000.0,0.0,346709000.0,192774000.0,,188096000.0,-28382000.0,-28382000.0,,,-63430000.0,,132258000.0,,-495000.0,,346709000.0,913033000.0,,188096000.0,,132258000.0,264037000.0,209224000.0,40666000.0,178155000.0,232320000.0,791775000.0,741155000.0,85983000.0,74337000.0,1474000.0,,499234000.0,,386300000.0,,-33567000.0,791775000.0,196906000.0,,,368913000.0,,1265049000.0,579029000.0,,-177599000.0,-683000.0,0.0,,,,-266587000.0,-322788000.0,524308000.0,,0.0,500943000.0,196657000.0,346709000.0,638000.0,,,1179154000.0,,423919000.0,,579029000.0,,,,34403000.0,,,76337000.0,,,,,,,184146000.0,-3377000.0,,,-45005000.0,230555000.0,500943000.0,,,74337000.0,744091000.0,-1056863000.0,-7017000.0,,-120143000.0,-9932000.0,-172033000.0,33567000.0,,,,,,,178155000.0,,0.0,,,,-5185000.0,1474000.0,,14824000.0,285281000.0,,,232320000.0,0.0,-152525000.0,937617000.0,,-322788000.0,0.48,-50855000.0,,41227000.0,-134967000.0,,,,,,,,,,,
61,1107129600,,89550000.0,,,,,,135745000.0,186945000.0,,,845241000.0,,,,892392000.0,,,,108213000.0,,,-14325000.0,,,-0.1,,,,1252730000.0,2145122000.0,,,,,,,,,,,,,50482000.0,-71538000.0,,,934791000.0,67861000.0,,,,,,,,199428000.0,0.0,,,,,-14325000.0,-14325000.0,,,-72785000.0,,,,-501000.0,,376367000.0,,,196517000.0,,108028000.0,,,41876000.0,,,,,,,1451000.0,,346709000.0,,,,-19154000.0,855820000.0,189982000.0,,,482192000.0,,1210331000.0,,-0.1,,-738000.0,,146060000.0,,,,-322788000.0,,,0.0,,97114000.0,376367000.0,,,,,,,,582503000.0,,,,111003000.0,,,72917000.0,-7205000.0,,,,,,166532000.0,-6818000.0,,,,241304000.0,496320000.0,,,,,,9446000.0,,-37892000.0,-6330000.0,,142075000.0,,,,,,,173532000.0,,0.0,,,,-4829000.0,,,2268000.0,,,146060000.0,206136000.0,,29658000.0,,,,,,,59928000.0,-40160000.0,,,,,,,,,,,
62,1114819200,,87902000.0,,,,,,-26573000.0,176841000.0,,,842164000.0,,,,866127000.0,,,,106090000.0,,,-4972000.0,,,-0.03,,,,1236170000.0,2102297000.0,,,,,,,,,,,,,50630000.0,-79872000.0,,,930066000.0,68627000.0,,,,,,,,202715000.0,0.0,,,,,-4972000.0,-4972000.0,,,8970000.0,,,,1322000.0,,343129000.0,,,189664000.0,,134808000.0,,,41624000.0,,,,,,,1437000.0,,376367000.0,,,,-19006000.0,818704000.0,194944000.0,,,467162000.0,,1172231000.0,,-0.03,,-738000.0,,144801000.0,,,,-322788000.0,,,0.0,,104686000.0,343129000.0,,,,,,,,524321000.0,,,,-58300000.0,,,80025000.0,,,,,,,185338000.0,-10558000.0,,,,244339000.0,498413000.0,,,,,,7771000.0,,-30039000.0,-15106000.0,,-11467000.0,,,,,,,175625000.0,,0.0,,,,-14034000.0,,,14940000.0,,,144801000.0,181192000.0,,-33238000.0,,,,,,,58401000.0,-44979000.0,,,,,,,,,,,
63,1122768000,,96125000.0,,,,,,50955000.0,190390000.0,,,824164000.0,,,,801803000.0,,,,108282000.0,,,17294000.0,,,0.12,,,,1320660000.0,2122463000.0,,,,,,,,,,,,,38807000.0,-48846000.0,,,920289000.0,68672000.0,,,,,,,,208370000.0,0.0,,,,,17294000.0,17294000.0,,,-92387000.0,,,,35895000.0,,319954000.0,,,197315000.0,,108673000.0,,,43080000.0,,,,,,,1442000.0,,343129000.0,,,,29584000.0,922100000.0,198396000.0,,,415448000.0,,1202174000.0,,0.12,,-739000.0,,143830000.0,,,,-322788000.0,,,0.0,,50617000.0,319954000.0,,,,,,,,499414000.0,,,,13238000.0,,,81948000.0,,,,,,,211401000.0,-16964000.0,,,,251450000.0,497706000.0,,,,,,9974000.0,,3967000.0,-13292000.0,,64247000.0,,,,,,,174918000.0,,0.0,,,,12290000.0,,,7213000.0,,,145668000.0,179460000.0,,-23175000.0,,,,,,,48781000.0,-3246000.0,,,,,,,,,,,
64,1130716800,,105860000.0,922540000.0,144970000.0,128375000.0,48615000.0,225627000.0,65500000.0,171108000.0,34502000.0,-2953000.0,816680000.0,991931000.0,,-18101000.0,947479000.0,171108000.0,,,111759000.0,404436000.0,7689000.0,-13475000.0,,415689000.0,,2141476000.0,-7789000.0,,1193997000.0,2141476000.0,,172601000.0,,-15478000.0,,,231359000.0,,0.0,,-0.11,,35138000.0,-172728000.0,,-88386000.0,922540000.0,69920000.0,,,422523000.0,,144970000.0,1218936000.0,,208817000.0,0.0,404436000.0,175057000.0,,169632000.0,-13475000.0,-13475000.0,,,-15273000.0,,100178000.0,,2779000.0,,404436000.0,947479000.0,,169632000.0,,100178000.0,269190000.0,69920000.0,46021000.0,170195000.0,182070000.0,871498000.0,816680000.0,105860000.0,-15478000.0,1459000.0,,319954000.0,,209559000.0,,787000.0,871498000.0,201506000.0,,,415689000.0,,1218936000.0,586506000.0,,57727000.0,-738000.0,0.0,,,,-39771000.0,-346786000.0,346709000.0,,0.0,516981000.0,170106000.0,404436000.0,39495000.0,,,1193997000.0,,434344000.0,,586506000.0,,,,62434000.0,,,82102000.0,,,,,,,231359000.0,-18101000.0,,,-43563000.0,254838000.0,516981000.0,,,-15478000.0,784828000.0,-372984000.0,7311000.0,,24193000.0,-8835000.0,-171475000.0,74335000.0,,,,,,,170195000.0,,0.0,,,,14262000.0,1459000.0,,24194000.0,316992000.0,,,182070000.0,0.0,84482000.0,819330000.0,,-346786000.0,-0.11,-14647000.0,,42449000.0,-1000.0,,,,,,,,,,,
65,1138665600,,105960000.0,,,,,,12262000.0,171559000.0,,,794214000.0,,,,868424000.0,,,,107993000.0,,,1697000.0,,,0.01,,,,1201607000.0,2070031000.0,,,,,,,,,,,,,29729000.0,-103992000.0,,,900174000.0,73575000.0,,,,,,,,213627000.0,0.0,,,,,1697000.0,1697000.0,,,-39516000.0,,,,995000.0,,314498000.0,,,,,83997000.0,,,46562000.0,,,,,,,1427000.0,,404436000.0,,,,3026000.0,879684000.0,202937000.0,,,475962000.0,,1169857000.0,,0.01,,-762000.0,,144989000.0,,,,-346786000.0,,,0.0,,84671000.0,314498000.0,,,,,,,,514285000.0,,,,-31089000.0,,,87604000.0,-52000.0,,,,,,146477000.0,-14658000.0,,,,260189000.0,511902000.0,,,,,,10690000.0,,-70549000.0,-7539000.0,,19801000.0,,,,,,,165116000.0,,171775000.0,,,,1329000.0,,,10433000.0,,,146969000.0,199787000.0,,-89938000.0,,,,,,,40419000.0,-80982000.0,,,,,,,,,,,
66,1146355200,,114598000.0,,,,,,9757000.0,168774000.0,,,818687000.0,,,,940437000.0,,,735175000.0,112386000.0,,,5375000.0,,,0.04,,,,1191323000.0,2131760000.0,,,,,,,,,,,,,28245000.0,-91631000.0,,,933285000.0,75148000.0,,,,,,,,218924000.0,0.0,,,,,5375000.0,5375000.0,,,-56567000.0,,,,-2314000.0,,294931000.0,,,172232000.0,,138325000.0,,,55855000.0,,,,,,,1438000.0,,314498000.0,,,,9143000.0,124021000.0,210813000.0,,,477449000.0,,1198475000.0,,0.04,,762000.0,,143352000.0,,,,-346786000.0,,,0.0,,51422000.0,294931000.0,,,,,,,,534540000.0,,,,-22306000.0,,,91296000.0,122000.0,,,,,,169006000.0,-15269000.0,,,,274779000.0,513591000.0,,,,,,8111000.0,,9951000.0,-17120000.0,,26877000.0,,,,,,,166805000.0,,0.0,,,,3768000.0,,,27995000.0,,,146010000.0,239609000.0,,-19567000.0,,,,,,,36356000.0,-18044000.0,,,,,,,,,,,
67,1154304000,,120983000.0,,,,,,47653000.0,175667000.0,,,787859000.0,,,,781225000.0,,,744493000.0,107863000.0,,,7550000.0,,,0.05,,,,1284156000.0,2065381000.0,,,,,,,,,,,,,27572000.0,-87042000.0,,,908842000.0,72900000.0,,,,,,,,221763000.0,0.0,,,,,7550000.0,7550000.0,,,-22344000.0,,,,-1266000.0,,269717000.0,,,163973000.0,,110875000.0,,,55445000.0,,,,,,,1404000.0,,294931000.0,,,,15574000.0,113595000.0,208610000.0,,,428607000.0,,1156539000.0,,0.05,,0.0,,142538000.0,,,,-346786000.0,,,0.0,,85466000.0,269717000.0,,,,,,,,511274000.0,,,,6386000.0,,,93972000.0,3762000.0,,,,,,195279000.0,-12699000.0,,,,277208000.0,511064000.0,,,,,,13153000.0,,-65807000.0,-11812000.0,,59465000.0,,,,,,,164278000.0,,0.0,,,,8024000.0,,,4711000.0,,,143964000.0,241557000.0,,-25214000.0,,,,,,,40725000.0,-70518000.0,,,,,,,,,,,
68,1162252800,,123559000.0,994655000.0,144728000.0,26097000.0,69566000.0,154483000.0,84811000.0,170743000.0,30232000.0,0.0,871096000.0,1095560000.0,,-12481000.0,894490000.0,170743000.0,,735643000.0,112929000.0,330759000.0,18977000.0,10120000.0,,445598000.0,,2157822000.0,43719000.0,,1263332000.0,2157822000.0,,223527000.0,,24742000.0,,,234149000.0,,0.0,,0.17,,28944000.0,-84261000.0,,-199992000.0,994655000.0,74631000.0,,,305698000.0,64958000.0,142830000.0,1163167000.0,,226572000.0,0.0,330759000.0,114490000.0,,191349000.0,10120000.0,10120000.0,,,-35350000.0,,122584000.0,,14573000.0,,330759000.0,894490000.0,,191349000.0,,122584000.0,205890000.0,74631000.0,56812000.0,140660000.0,241963000.0,106144000.0,871096000.0,123559000.0,24742000.0,1406000.0,,269717000.0,,144722000.0,,15976000.0,106144000.0,215138000.0,,,445598000.0,,1163167000.0,572722000.0,,-73677000.0,0.0,0.0,,,,-130426000.0,-382304000.0,404436000.0,,0.0,522964000.0,84139000.0,330759000.0,13487000.0,,,1263332000.0,,443234000.0,,572722000.0,,,,73106000.0,,,95518000.0,-29012000.0,,,,,,234149000.0,-12481000.0,,,-51407000.0,283384000.0,522964000.0,,,24742000.0,841801000.0,-366926000.0,11434000.0,,-4021000.0,-14936000.0,-153777000.0,99747000.0,,,,,735643000.0,,140660000.0,,0.0,,,,5856000.0,1406000.0,,26427000.0,370629000.0,15812000.0,,241963000.0,0.0,61042000.0,872033000.0,,-382304000.0,0.17,-25180000.0,,40378000.0,-30448000.0,,,,,,,,,,,
69,1170201600,,132946000.0,,,,,,43772000.0,192838000.0,,,874958000.0,,,,1023991000.0,,,735132000.0,119485000.0,,,23357000.0,,,0.16,,,,1251773000.0,2275764000.0,,,,,,,,,,,,,27179000.0,-126161000.0,,,1007904000.0,79178000.0,,,,,,,,241835000.0,0.0,,,,,23357000.0,23357000.0,,,-73325000.0,,,,3025000.0,,377156000.0,,,345228000.0,,141081000.0,,,58375000.0,,,,,,,1443000.0,,330759000.0,,,,27756000.0,92899000.0,222013000.0,,,522922000.0,,1267860000.0,,0.16,,0.0,,142772000.0,,,,-382304000.0,,,0.0,,65129000.0,377156000.0,,,,,,,,679705000.0,,,,-12663000.0,,,95884000.0,804000.0,,,,,,6808000.0,-11047000.0,,,,300210000.0,521889000.0,,,,,,19822000.0,,63513000.0,-12293000.0,,56065000.0,,,,,,,139585000.0,,0.0,,,,4399000.0,,,81583000.0,,17391000.0,148113000.0,302549000.0,,46397000.0,,,,,,,47001000.0,-18070000.0,,,,,,,,,,,
70,1177891200,,139937000.0,,,,,,74347000.0,226606000.0,,,897443000.0,,,,1121097000.0,,,736799000.0,101563000.0,,,41265000.0,,,0.28,,,,1229907000.0,2351004000.0,,,,,,,,,,,,,25497000.0,-52621000.0,,,1037380000.0,79383000.0,,,,,,,,237511000.0,0.0,,,,,41265000.0,41265000.0,,,8080000.0,,,,13771000.0,,461074000.0,,,350845000.0,,166850000.0,,,55417000.0,,,,,,,1447000.0,,377156000.0,,,,57016000.0,81130000.0,200163000.0,,,540003000.0,,1313624000.0,,0.29,,0.0,,144370000.0,,,,-382304000.0,,,0.0,,48222000.0,461074000.0,,,,,,,,767537000.0,,,,-21000.0,,,91956000.0,9873000.0,,,,,,6595000.0,-5830000.0,,,,292928000.0,523348000.0,,,,,,37348000.0,,-14667000.0,-13819000.0,,88166000.0,,,,,,,141044000.0,,0.0,,,,15751000.0,,,48657000.0,,15834000.0,149783000.0,306463000.0,,83918000.0,,,,,,,62845000.0,-63324000.0,,,,,,,,,,,
