date,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyBasicEPS,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,trailingNetIncome,annualGoodwill,quarterlyTotalAssets,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,trailingChangeInWorkingCapital,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualRetainedEarnings,annualPurchaseOfInvestment,annualCostOfRevenue,trailingOperatingIncome,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualLongTermDebt,annualOperatingIncome,annualPretaxIncome,annualCashDividendsPaid,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,trailingTaxProvision,trailingPurchaseOfInvestment,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyInterestExpense,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualBasicEPS,annualInvestmentsAndAdvances,quarterlyInvestingCashFlow,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualTaxProvision,trailingSaleOfInvestment,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualCurrentAssets,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyCashDividendsPaid,quarterlyOperatingExpense,annualCommonStockIssuance,annualOtherShortTermInvestments,annualSaleOfInvestment,annualOtherIntangibleAssets,annualRepurchaseOfCapitalStock,annualNetPPE,annualCurrentLiabilities,annualEbitda,annualOtherNonCurrentAssets,trailingNetOtherInvestingChanges,annualOperatingCashFlow,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyChangesInAccountReceivables,trailingInterestExpense,annualCashCashEquivalentsAndMarketableSecurities,annualDilutedEPS,quarterlyNetOtherInvestingChanges,annualDilutedAverageShares,quarterlyChangeInInventory,annualChangeInCashSupplementalAsReported,trailingGrossProfit,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,trailingRepaymentOfDebt,quarterlyOtherCurrentAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,annualBasicAverageShares,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,trailingNetOtherFinancingCharges,trailingOtherNonCashItems,trailingPurchaseOfBusiness,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyNonCurrentDeferredRevenue,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualCashFlowFromContinuingFinancingActivities,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyAccumulatedDepreciation,annualCapitalExpenditure,annualCurrentDeferredRevenue,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,trailingDeferredIncomeTax,annualNetIncomeContinuousOperations,annualTotalRevenue,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,trailingResearchAndDevelopment,trailingOperatingExpense,annualDeferredIncomeTax,annualCapitalStock,quarterlyGrossPPE,trailingFreeCashFlow,annualChangesInAccountReceivables,quarterlyCurrentLiabilities,annualInterestExpense,trailingBeginningCashPosition,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,quarterlyPurchaseOfBusiness,trailingChangesInAccountReceivables,quarterlyCurrentAssets,annualInventory,quarterlyTaxProvision,quarterlyDeferredIncomeTax,quarterlyBasicAverageShares,annualAccumulatedDepreciation,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,quarterlyRetainedEarnings,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyResearchAndDevelopment,trailingChangeInInventory,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualResearchAndDevelopment,quarterlyOtherNonCashItems,trailingBasicAverageShares,trailingStockBasedCompensation,trailingDilutedEPS,trailingBasicEPS,trailingCommonStockIssuance,trailingDilutedAverageShares
1970-01-01 00:00:01.309392000,,,,4764000000000.0,865.486378,1990000000000.0,20897000000000.0,8682000000000.0,,,,29080000000000.0,,,,,,,7130000000000.0,,,,,,,1643000000000.0,259000000000.0,,,,,,,421000000000.0,,,,,,,,,1552000000000.0,,,,3034000000000.0,,199000000000.0,,,,,,,,,3353000000000.0,,,,729000000000.0,15000000000.0,,,421000000000.0,,17079000000000.0,,5904000000000.0,,,,,,,,,2920000000000.0,,,,,,,,,,,,,12001000000000.0,,,,,,,,,,,,,,1118000000000.0,,,,,,,865.486378,,,4647000000000.0,,1572000000000.0,,,,,,,,1118000000000.0,,,,,,433000000000.0,5343000000000.0,,,,,,,,,,,,,,,,,,,,,,716000000000.0,,,,,,,,,8397000000000.0,,,,361000000000.0,,,,,8183000000000.0,,102000000000.0,,,,13582000000000.0,,,,1301000000000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,,,4887000000000.0,526.281503,1628000000000.0,21039000000000.0,9503000000000.0,,,,29473000000000.0,,,,,,,7988000000000.0,,,,,,,1533000000000.0,256000000000.0,,,,,,,256000000000.0,,,,,,,,,1515000000000.0,,,,3034000000000.0,,187000000000.0,,,,,,,,,3364000000000.0,,,,646000000000.0,7000000000.0,,,256000000000.0,522223616.0,17234000000000.0,,5914000000000.0,,,,,,,,,2848000000000.0,,,,,,,,,,,,,12239000000000.0,,,,,,,,,,,,,,1246000000000.0,,,,,,,526.281503,,,4074000000000.0,,1655000000000.0,,,,,,,,1246000000000.0,,,,,,516000000000.0,4992000000000.0,,,,,,,,,,,,,,,,,,,,,,623000000000.0,,,,,,,,,7731000000000.0,,,,364000000000.0,,,,,8434000000000.0,,108000000000.0,,522223616.0,,13724000000000.0,,,,1302000000000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,,321787000000.0,449395000000.0,4622298000000.0,,1832205000000.0,22294750000000.0,10802475000000.0,,,449395000000.0,32085409000000.0,32085409000000.0,19547600000000.0,1446551000000.0,,,-22865000000.0,8886114000000.0,10219633000000.0,-446371000000.0,7196205000000.0,,310653000000.0,,27334000000.0,215151000000.0,8886114000000.0,6624761000000.0,1597886000000.0,-586150000000.0,1445169000000.0,2112438000000.0,214551000000.0,-1534916000000.0,,,,160981000000.0,,,,320511000000.0,-18745000000.0,1635361000000.0,,2112438000000.0,1445169000000.0,-424199000000.0,2991733000000.0,,11704236000000.0,,,2973.0,1150883000000.0,,4546846000000.0,,316735000000.0,,674727000000.0,-4681078000000.0,1150883000000.0,,214551000000.0,,19547600000000.0,124437000000.0,86053000000.0,,167907000000.0,10802475000000.0,98761000000.0,9790659000000.0,,4622298000000.0,,-407915000000.0,,253625000000.0,306539000000.0,2194090000000.0,,14022695000000.0,8745125000000.0,4748420000000.0,86053000000.0,,2150309000000.0,,11704236000000.0,218545000000.0,320511000000.0,1446551000000.0,,,1698794000000.0,2973.0,,486602024.0,,283528000000.0,,-6072755000000.0,1445169000000.0,,,,1161641000000.0,,2194090000000.0,,4814334000000.0,-22865000000.0,1635361000000.0,,310653000000.0,,,1564499000000.0,-4654078000000.0,486536104.0,,38873786000000.0,1698794000000.0,22294750000000.0,,,,-65055000000.0,4954761000000.0,6379051000000.0,,,,,202711000000.0,32113000000.0,160981000000.0,,,124437000000.0,768472000000.0,,-2647997000000.0,-24851091000000.0,-3685225000000.0,167907000000.0,8169085000000.0,,,1281151000000.0,21990051000000.0,218545000000.0,,,,316735000000.0,1564499000000.0,38873786000000.0,,-1412493000000.0,8745125000000.0,158801000000.0,,,212886000000.0,,,,,9790659000000.0,674727000000.0,-2265000000.0,,,-24851091000000.0,14022695000000.0,,10219633000000.0,,534169000000.0,,,14793846000000.0,,-1967590000000.0,253625000000.0,175917000000.0,,,,,,,
1970-01-01 00:00:01.333152000,-213407000000.0,,,5210000000000.0,741.061852,1593000000000.0,22199000000000.0,10096000000000.0,,,,33117000000000.0,,,,,,,8377000000000.0,,,,,,,2071000000000.0,407000000000.0,,,,,,,387000000000.0,,,,775976000000.0,,,,-117217000000.0,1719000000000.0,,,,3074000000000.0,,194000000000.0,,-277785000000.0,,1589591000000.0,76399000000.0,,,-900714000000.0,4165000000000.0,,,,895000000000.0,4000000000.0,,,387000000000.0,522223616.0,20668000000000.0,,6490000000000.0,,,,,,,,-28000000.0,2895000000000.0,,,,,,,,,,,,,12449000000000.0,,,,79326000000.0,,,,-2286000000.0,,-231566000000.0,,,,1571000000000.0,,,197870000000.0,,-1081880000000.0,,741.061852,,,6606000000000.0,,3242000000000.0,,1462149000000.0,,,,,,1571000000000.0,,203000000.0,-1012395000000.0,,,1270000000000.0,5758000000000.0,,,,,,,,,-442199000000.0,,,,,,,,,229622000000.0,,,,892000000000.0,798988000000.0,,,,,,,,10572000000000.0,,,,525000000000.0,,,-831000000.0,,10918000000000.0,,118000000000.0,117013000000.0,522223616.0,,14196000000000.0,,,,1494976000000.0,,,,127442000000.0,,,,-165000000.0,,,,,,
1970-01-01 00:00:01.341014400,991769000000.0,,,4927000000000.0,455.743465,1599000000000.0,22339000000000.0,9889000000000.0,,,,32170000000000.0,,,,,,,8167000000000.0,,,,,,,2286000000000.0,238000000000.0,,,,,,,238000000000.0,,,,770839000000.0,,,,-213715000000.0,1722000000000.0,,,,2833000000000.0,,789000000000.0,,18178000000.0,,1411185000000.0,-80333000000.0,,,-1262399000000.0,4174000000000.0,,,,942000000000.0,8000000000.0,,,238000000000.0,486429322.0,19474000000000.0,,6635000000000.0,,,,,,,,-498029000000.0,3101000000000.0,,,,,,,,,,,,,12696000000000.0,,,,978043000000.0,,,,13369000000.0,,-45494000000.0,,,,1401000000000.0,,,66920000000.0,,-2504372000000.0,,455.743465,,,5909000000000.0,,2561000000000.0,,1589591000000.0,,,,,,1401000000000.0,,11021000000.0,-1123845000000.0,,,1073000000000.0,5773000000000.0,,,,,,,,,1066147000000.0,,,,,,,,,-1032533000000.0,,,,843000000000.0,2115614000000.0,,,,,,,,9585000000000.0,,,,300000000000.0,,,-18877000000.0,,9831000000000.0,,62000000000.0,62772000000.0,486429322.0,,14493000000000.0,,,,1862000000000.0,,,,-178406000000.0,,,,115120000000.0,,,,,,
1970-01-01 00:00:01.348963200,267693000000.0,,,4732000000000.0,712.338524,1942000000000.0,23243000000000.0,10290000000000.0,,,,33729000000000.0,,,,,,,8449000000000.0,,,,,,,2453000000000.0,372000000000.0,,,,,,,372000000000.0,,,,897205000000.0,,,,-200636000000.0,1841000000000.0,,,,2968000000000.0,,873000000000.0,,9564000000.0,,1279020000000.0,-156552000000.0,,,-465352000000.0,4577000000000.0,,,,801000000000.0,4000000000.0,,,372000000000.0,486429322.0,20522000000000.0,,6958000000000.0,,,,,,,,0.0,3365000000000.0,,,,,,,,,,,,,13207000000000.0,,,,171023000000.0,,,,1087000000.0,,124703000000.0,,,,1274000000000.0,,,141130000000.0,,-579050000000.0,,712.338524,,,6446000000000.0,,3679000000000.0,,1411185000000.0,,,,,,1274000000000.0,,0.0,-685594000000.0,,,1212000000000.0,6519000000000.0,,,,,,,,,-10291000000.0,,,,,,,,,-619048000000.0,,,,818000000000.0,953287000000.0,,,,,,,,10232000000000.0,,,,470000000000.0,,,-18181000000.0,,10486000000000.0,,98000000000.0,96417000000.0,486429322.0,,15358000000000.0,,,,2240205000000.0,,,,-132156000000.0,,,,40062000000.0,,,,,,
1970-01-01 00:00:01.356912000,-129732000000.0,-23524000000.0,598027000000.0,3961261000000.0,,3219808000000.0,23996654000000.0,10067673000000.0,,,598027000000.0,34479499000000.0,34479499000000.0,21314987000000.0,1057047000000.0,,,1325000000.0,8236734000000.0,10646383000000.0,-1110658000000.0,8353808000000.0,,361942000000.0,,-2644362000000.0,124984000000.0,8236734000000.0,1867867000000.0,1422502000000.0,-486602000000.0,2054696000000.0,3186643000000.0,39047000000.0,916323000000.0,,,863526000000.0,157395000000.0,,,-579090000000.0,111241000000.0,-190149000000.0,1822895000000.0,,3186643000000.0,2054696000000.0,-2076509000000.0,3307546000000.0,-29238000000.0,12309179000000.0,2054696000000.0,338063000000.0,2128.398575,1082965000000.0,-1215916000000.0,3307901000000.0,,279518000000.0,,934870000000.0,-178516000000.0,1082965000000.0,,39047000000.0,,21314987000000.0,134978000000.0,95178000000.0,,170682000000.0,10067673000000.0,177577000000.0,10482845000000.0,,3961261000000.0,11455000000.0,4995034000000.0,11369000000.0,244979000000.0,476762000000.0,2614566000000.0,,15734420000000.0,11247314000000.0,5202539000000.0,95178000000.0,,5721398000000.0,,12309179000000.0,311171000000.0,111241000000.0,1057047000000.0,611333000000.0,,2299675000000.0,2128.398575,-35694000000.0,522223616.0,-135222000000.0,609527000000.0,,-4767923000000.0,2054696000000.0,,,70842000000.0,1445169000000.0,-602621000000.0,2614566000000.0,,4165638000000.0,1325000000.0,1822895000000.0,,361942000000.0,,1279020000000.0,1564499000000.0,-162516000000.0,522223616.0,,41067623000000.0,2299675000000.0,23996654000000.0,145000000.0,-1983241000000.0,,-65243000000.0,-1687133000000.0,6527709000000.0,,,,,-279281000000.0,-287579000000.0,157395000000.0,,1513523000000.0,134978000000.0,-1266474000000.0,,-3844381000000.0,-25333203000000.0,-4805075000000.0,170682000000.0,14356034000000.0,155485000000.0,,1142984000000.0,24577709000000.0,311171000000.0,1853509000000.0,,,279518000000.0,1564499000000.0,41067623000000.0,,1839725000000.0,11247314000000.0,472491000000.0,,,126502000000.0,,,-27354000000.0,,10482845000000.0,934870000000.0,1518000000.0,3316000000.0,,-25333203000000.0,15734420000000.0,,10646383000000.0,,-1086481000000.0,,,16223901000000.0,792647000000.0,2127180000000.0,244979000000.0,153150000000.0,-345166000000.0,,,,,,
1970-01-01 00:00:01.364688000,-557632000000.0,,,3646545000000.0,372.5,1359441000000.0,23528626000000.0,9951124000000.0,,,,34074876000000.0,,,,,,,8231207000000.0,,,,,,,982914000000.0,212627000000.0,,,,,,,181589000000.0,,,,890207000000.0,,,,-196136000000.0,44196000000.0,,,,3356417000000.0,,123127000000.0,,-65883000000.0,,1492548000000.0,-276119000000.0,,,-755792000000.0,4745022000000.0,,,,1214967000000.0,23614000000.0,1095659000000.0,,181589000000.0,487271612.0,21135379000000.0,149056000000.0,91439000000.0,,166724000000.0,,,,,,-627000000.0,4377729000000.0,,,,,,,,,,,,,12020877000000.0,,,,244657000000.0,,,,15826000000.0,,-277524000000.0,,,,1492548000000.0,,,98521000000.0,,-2032017000000.0,3147941000000.0,372.5,,10434000000.0,1541517000000.0,,440636000000.0,,2057613000000.0,1564499000000.0,,,,,1797208000000.0,,230000000.0,-718605000000.0,,,367293000000.0,6104463000000.0,,,,,,,152037000000.0,,-960207000000.0,,,,,,,,,29296000000.0,,,,328548000000.0,160973000000.0,,,,,,,,11184255000000.0,,,,295310000000.0,,,-115000000.0,,10546250000000.0,,82683000000.0,82683000000.0,487271612.0,,15739141000000.0,,10335293000000.0,,1308644000000.0,36280000000.0,,,-565065000000.0,,304660000000.0,,-42009000000.0,,,,,,
1970-01-01 00:00:01.372550400,565796000000.0,,,3592063000000.0,222.5,2188023000000.0,23382048000000.0,9769705000000.0,,,,33490250000000.0,,,,,,,8012355000000.0,,,,,,,1000565000000.0,133363000000.0,,,,,,,108512000000.0,,,,890759000000.0,,,,-275937000000.0,40068000000.0,,,,3797982000000.0,,112161000000.0,,21398000000.0,,1881565000000.0,-442458000000.0,,,-717264000000.0,3569021000000.0,,,,865922000000.0,-62734000000.0,1011594000000.0,,108512000000.0,487607296.0,20409455000000.0,151608000000.0,85221000000.0,,163678000000.0,,,,,,-508594000000.0,3220757000000.0,,,,,,,,,,,,,12124396000000.0,,,,403566000000.0,,,,12425000000.0,,324336000000.0,,,,1881565000000.0,,,357349000000.0,,-1333996000000.0,3107325000000.0,222.5,,-1680000000.0,1088429000000.0,,414515000000.0,,1492548000000.0,1564499000000.0,,,,,2242406000000.0,,-230000000.0,-835223000000.0,,,348264000000.0,5757044000000.0,,,,,,,149235000000.0,,190792000000.0,,,,,,,,,-295061000000.0,,,,297755000000.0,1401019000000.0,,,,,,,,10639750000000.0,,,,200985000000.0,,,-7277000000.0,,10108202000000.0,,67622000000.0,67622000000.0,487408098.0,,15713744000000.0,,10440858000000.0,,1203905000000.0,,,,389017000000.0,,360841000000.0,,109039000000.0,,,,,,
1970-01-01 00:00:01.380499200,292352000000.0,,,3173860000000.0,217.5,2465149000000.0,24064972000000.0,11018261000000.0,,,,34122239000000.0,,,,,,,8669463000000.0,,,,,,,589800000000.0,136297000000.0,,,,,,,106037000000.0,,,,903217000000.0,,,,28033000000.0,89087000000.0,,,,2981704000000.0,,112413000000.0,,127000000.0,,2033079000000.0,131408000000.0,,,-1049853000000.0,3269464000000.0,,,,776254000000.0,-78191000000.0,980142000000.0,,106037000000.0,487742300.0,20889171000000.0,157169000000.0,81484000000.0,,156701000000.0,,,,,,1747000000.0,2913497000000.0,,,,,,,,,,,,,12240012000000.0,,,,208104000000.0,,,,11806000000.0,,78338000000.0,,,,2033079000000.0,,,-157245000000.0,,-1409492000000.0,3920124000000.0,217.5,,10681000000.0,1224760000000.0,,427419000000.0,,1881565000000.0,1564499000000.0,,,,,2444642000000.0,,230000000.0,-961451000000.0,,,355967000000.0,5734613000000.0,,,,,,,146645000000.0,,453074000000.0,,,,,,,,,-50234000000.0,,,,347509000000.0,1253803000000.0,,,,,15815821000000.0,,,9870910000000.0,,,,197265000000.0,,,-7248000000.0,,10057267000000.0,,60968000000.0,60968000000.0,487742300.0,,15815821000000.0,,10544386000000.0,,1212895000000.0,,,,151514000000.0,,411563000000.0,,-209120000000.0,,,,,,
1970-01-01 00:00:01.388448000,172405000000.0,39172000000.0,592339000000.0,3239743000000.0,,5860715000000.0,24878198000000.0,10788585000000.0,,,592339000000.0,34850117000000.0,34850117000000.0,22012701000000.0,-189931000000.0,,,24538000000.0,8463187000000.0,10019389000000.0,-715945000000.0,13124383000000.0,,339596000000.0,,2878830000000.0,-570032000000.0,8463187000000.0,323384000000.0,-38166000000.0,-511275000000.0,2070869000000.0,3020706000000.0,-586069000000.0,472921000000.0,,,936565000000.0,147837000000.0,,,-271905000000.0,180812000000.0,-156327000000.0,1716686000000.0,,3020706000000.0,2070869000000.0,102601000000.0,3620748000000.0,7419000000.0,11727741000000.0,2070869000000.0,441806000000.0,-389.5,1036548000000.0,-1259674000000.0,601046000000.0,,49579000000.0,,673618000000.0,218131000000.0,1036548000000.0,,-586069000000.0,,22012701000000.0,169498000000.0,75748000000.0,,143601000000.0,10788585000000.0,-145363000000.0,9971919000000.0,,3239743000000.0,-3801000000.0,1445599000000.0,0.0,480062000000.0,420731000000.0,3235054000000.0,,16386964000000.0,11224116000000.0,4032884000000.0,75748000000.0,,4111073000000.0,,11727741000000.0,411896000000.0,180812000000.0,-189931000000.0,82168000000.0,,2550931000000.0,-391.0,-885000000.0,487474862.0,44417000000.0,13256000000.0,,-5963181000000.0,2070869000000.0,,,122106000000.0,2057613000000.0,-1187676000000.0,3235054000000.0,,4482100000000.0,24538000000.0,1716686000000.0,,339596000000.0,,2033079000000.0,1564499000000.0,4408000000.0,487474862.0,,41951817000000.0,2550931000000.0,24878198000000.0,-230000000.0,-1122873000000.0,,-16338000000.0,-844553000000.0,6461761000000.0,,,,,-36939000000.0,169567000000.0,147837000000.0,,686507000000.0,169498000000.0,-311794000000.0,,-3782583000000.0,-25564853000000.0,-3638152000000.0,143601000000.0,10610114000000.0,4205000000.0,,-87745000000.0,24057881000000.0,411896000000.0,1295278000000.0,,,49579000000.0,1564499000000.0,41951817000000.0,,938495000000.0,11224116000000.0,450302000000.0,,,-731726000000.0,,,-1698000000.0,,9971919000000.0,673618000000.0,-161694000000.0,-161694000000.0,,-25564853000000.0,16386964000000.0,,10019389000000.0,,307440000000.0,,,10933498000000.0,37790000000.0,370166000000.0,480062000000.0,171461000000.0,-14237000000.0,,,,,,
1970-01-01 00:00:01.396224000,-576230000000.0,,,2951866000000.0,-147.5,3136403000000.0,24308491000000.0,10485922000000.0,,,,34317494000000.0,,,,,,,8338456000000.0,,,,,,,1234618000000.0,-40891000000.0,,,,,,,-72038000000.0,,,,951255000000.0,,,,-155421000000.0,158633000000.0,,,,3408894000000.0,,120576000000.0,,-6676000000.0,,1694762000000.0,-294453000000.0,,,-1210839000000.0,2709671000000.0,,,,637068000000.0,-67585000000.0,1023449000000.0,,-72038000000.0,487607296.0,21713815000000.0,140587000000.0,74800000000.0,,145445000000.0,,,,,,0.0,2557639000000.0,,,,,,,,,,,,,11501519000000.0,,,,34044000000.0,,,,-52062000000.0,,-10822000000.0,,,,1694762000000.0,,,161002000000.0,,-1815823000000.0,3716060000000.0,-147.5,,13002000000.0,1327360000000.0,,441268000000.0,,2070869000000.0,1564499000000.0,,,,,2171282000000.0,,,-1169381000000.0,,,152032000000.0,5846074000000.0,,,,,,,148215000000.0,,-344120000000.0,,,,,,,,,241046000000.0,,,,376891000000.0,593151000000.0,,,,,16314178000000.0,,,11227893000000.0,,,,-25852000000.0,,,-16249000000.0,,10009003000000.0,,15039000000.0,15039000000.0,487607296.0,,16314178000000.0,,9777677000000.0,,1045979000000.0,42555000000.0,,,-376107000000.0,,476520000000.0,,33033000000.0,,,,,,
1970-01-01 00:00:01.404086400,-740208000000.0,,,3121218000000.0,-1610.5,3347216000000.0,24560171000000.0,11578726000000.0,,,,34116383000000.0,,,,,,,9517343000000.0,,,,,,,1230973000000.0,-757214000000.0,,,,,,,-786884000000.0,,,,955696000000.0,,,,-118114000000.0,250560000000.0,,,,3595800000000.0,,117266000000.0,,-59439000000.0,,2315814000000.0,163461000000.0,,,-569972000000.0,2548253000000.0,,,,499556000000.0,-83502000000.0,991493000000.0,,-786884000000.0,488613752.0,22284793000000.0,138867000000.0,70900000000.0,,142054000000.0,,,,,,-222347000000.0,3361296000000.0,,,,,,,,,,,,,10705147000000.0,,,,25499000000.0,,,,8517000000.0,,134575000000.0,,,,2315814000000.0,,,242957000000.0,,-2723581000000.0,3638613000000.0,-1611.0,,-3434000000.0,1472377000000.0,,426968000000.0,,1694762000000.0,1564499000000.0,,,,,2694879000000.0,,,-711498000000.0,,,-813043000000.0,5895469000000.0,,,,,,,146472000000.0,,518045000000.0,,,,,,,,,1225015000000.0,,,,324014000000.0,-28710000000.0,,,,,,,,10706067000000.0,,,,-992584000000.0,,,-3418000000.0,,9556212000000.0,,-235370000000.0,-235370000000.0,488611716.0,,16368571000000.0,,8976231000000.0,,80378000000.0,46860000000.0,,,621052000000.0,,379065000000.0,,-1251304000000.0,,,,,,
1970-01-01 00:00:01.412035200,15411000000.0,,,3006704000000.0,99.5,2988041000000.0,24439334000000.0,11853913000000.0,,,,34118232000000.0,,,,,,,9775049000000.0,,,,,,,1275131000000.0,74000000000.0,,,,,,,48848000000.0,,,,967212000000.0,,,,-97220000000.0,218862000000.0,,,,3151656000000.0,,133019000000.0,,-167000000.0,,2041256000000.0,-338243000000.0,,,-742257000000.0,2967512000000.0,,,,400292000000.0,-83804000000.0,995364000000.0,,48848000000.0,489472918.0,22192151000000.0,139164000000.0,66646000000.0,,138925000000.0,,,,,,-426000000.0,2632409000000.0,,,,,,,,,,,,,10769173000000.0,,,,-242040000000.0,,,,-506000000.0,,108210000000.0,,,,2041256000000.0,,,59322000000.0,,-2088569000000.0,3735634000000.0,98.5,,-744000000.0,1195722000000.0,,391653000000.0,,2315814000000.0,1564499000000.0,,,,,2444583000000.0,,12339000000.0,-704534000000.0,,,335103000000.0,5955553000000.0,,,,,,,146903000000.0,,-443650000000.0,,,,,,,,,-257573000000.0,,,,328273000000.0,719945000000.0,,,,,,,,10338238000000.0,,,,89758000000.0,,,-12920000000.0,,9678898000000.0,,15758000000.0,15758000000.0,489472918.0,,16161862000000.0,,9026262000000.0,,1189989000000.0,43156000000.0,,,-274558000000.0,,403327000000.0,,23273000000.0,,,,,,
1970-01-01 00:00:01.419984000,-213806000000.0,-44669000000.0,579748000000.0,3123360000000.0,-468.956195,2170200000000.0,25025440000000.0,12024571000000.0,,,579748000000.0,33799275000000.0,33799275000000.0,22011718000000.0,-1030240000000.0,,,25790000000.0,9859741000000.0,8568399000000.0,-505680000000.0,13404555000000.0,,349615000000.0,,2368000000000.0,-261900000000.0,9859741000000.0,-662403000000.0,-1207748000000.0,-222773000000.0,1888663000000.0,2955644000000.0,-244900000000.0,-1514833000000.0,,45799000000.0,980601000000.0,147439000000.0,,,-134925000000.0,229115000000.0,-1113095000000.0,1200032000000.0,,2955644000000.0,1888663000000.0,130190000000.0,3854764000000.0,99009000000.0,10338237000000.0,1888663000000.0,51291000000.0,-2107.5,1043540000000.0,-647890000000.0,3253900000000.0,,-266335000000.0,,418883000000.0,-367600000000.0,1043540000000.0,,-244900000000.0,522223616.0,22011718000000.0,143964000000.0,72041000000.0,,143530000000.0,12024571000000.0,-417944000000.0,8773835000000.0,,3123360000000.0,0.0,3205300000000.0,34053000000.0,332708000000.0,729832000000.0,2964285000000.0,,16468196000000.0,9987147000000.0,3148068000000.0,72041000000.0,,1916413000000.0,,10338237000000.0,302469000000.0,229115000000.0,-1030240000000.0,195505000000.0,,2221371000000.0,-2107.5,-618000000.0,488887542.0,69247000000.0,-182206000000.0,,-8809383000000.0,1888663000000.0,,,266551000000.0,2070869000000.0,-2181410000000.0,2964285000000.0,-468.956195,4886233000000.0,25790000000.0,1200032000000.0,,349615000000.0,,2041256000000.0,1564499000000.0,-113708000000.0,488867542.0,,43676559000000.0,2221371000000.0,25025440000000.0,0.0,-845833000000.0,,-18396000000.0,48600000000.0,5424100000000.0,,,,,32727000000.0,301210000000.0,147439000000.0,,-344626000000.0,143964000000.0,1071691000000.0,,-3170958000000.0,-27208363000000.0,-3431246000000.0,143530000000.0,10985226000000.0,-136797000000.0,,-941413000000.0,23727378000000.0,302469000000.0,632027000000.0,,,-266335000000.0,1564499000000.0,43676559000000.0,,13008000000.0,9987147000000.0,501052000000.0,,,-319000000000.0,45799000000.0,,14191000000.0,,8773835000000.0,418883000000.0,-57100000000.0,-61762000000.0,522223616.0,-27208363000000.0,16468196000000.0,,8568399000000.0,,1029201000000.0,59451000000.0,,10322823000000.0,-152593000000.0,-614351000000.0,332708000000.0,192022000000.0,81903000000.0,,,,,,
