,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualGrossPPE,trailingNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,quarterlyBasicEPS,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlySaleOfInvestment,annualInterestExpense,quarterlyChangesInAccountReceivables,trailingChangesInAccountReceivables,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossProfit,trailingRepaymentOfDebt,quarterlyCapitalStock,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyBeginningCashPosition,annualOtherIncomeExpense,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentAssets,trailingCapitalExpenditure,annualRepaymentOfDebt,trailingGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyStockholdersEquity,quarterlyAccountsPayable,trailingInterestExpense,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,quarterlyDilutedAverageShares,annualStockBasedCompensation,annualNetOtherFinancingCharges,quarterlyEbitda,trailingTaxProvision,quarterlyTaxProvision,annualBasicEPS,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,trailingOtherNonCashItems,annualTotalRevenue,annualCostOfRevenue,annualCapitalStock,annualCurrentDebt,quarterlyPurchaseOfBusiness,annualOperatingExpense,annualFreeCashFlow,quarterlyCurrentAssets,annualAccumulatedDepreciation,annualGrossProfit,quarterlyPretaxIncome,trailingFreeCashFlow,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,quarterlyRetainedEarnings,quarterlyOperatingCashFlow,trailingSellingGeneralAndAdministration,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,trailingCostOfRevenue,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,annualChangesInAccountReceivables,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,quarterlyIncomeTaxPayable,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,quarterlyGoodwill,trailingPretaxIncome,annualNetIncome,annualNetOtherInvestingChanges,quarterlyLongTermDebt,quarterlyOtherShortTermInvestments,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,quarterlyFreeCashFlow,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,trailingChangeInWorkingCapital,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyTotalAssets,quarterlyCostOfRevenue,annualGoodwill,annualPretaxIncome,annualDilutedAverageShares,annualCommonStockIssuance,trailingSaleOfInvestment,quarterlyDepreciationAndAmortization,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,trailingInvestingCashFlow,annualAccountsPayable,quarterlyInvestmentsAndAdvances,annualDilutedEPS,trailingChangeInAccountPayable,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualStockholdersEquity,annualOtherCurrentAssets,trailingPurchaseOfInvestment,annualLongTermDebt,annualBasicAverageShares,annualEndCashPosition,annualTaxProvision,annualNonCurrentDeferredRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyDilutedEPS,annualTotalAssets,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,trailingEndCashPosition,annualCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,annualCurrentLiabilities,annualCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualIncomeTaxPayable,quarterlyChangeInAccountPayable,annualSaleOfInvestment,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyCashDividendsPaid,annualInvestmentsAndAdvances,quarterlyInvestingCashFlow,annualOtherShortTermInvestments,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,annualChangeInAccountPayable,quarterlyOtherNonCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,annualGainsLossesNotAffectingRetainedEarnings,annualOtherNonCurrentAssets,annualEbitda,annualNetPPE,annualOperatingCashFlow,annualCurrentAssets,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualChangeInInventory,trailingNetOtherFinancingCharges,annualInventory,trailingResearchAndDevelopment,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualResearchAndDevelopment,quarterlyInventory,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
1128038400,,0.0,21733000.0,,,,,,0.075,,,141961000.0,,,,,,60340000.0,3655000.0,107361000.0,,1382000.0,,,180123000.0,,,,,,,368496000.0,214909000.0,641647000.0,15004000.0,,,,126515000.0,589124000.0,,,52602000.0,,8789000.0,,,11476000.0,,-61473000.0,,,,,,,,,,,,591860000.0,,,49372000.0,,,,,359809000.0,62899000.0,,,,,-27221000.0,11476000.0,,47021000.0,0.0,,,9141000.0,235536000.0,,,-16706000.0,,,,187988000.0,130089000.0,,,179876000.0,,,,,,,153587000.0,,34786000.0,,35678000.0,,,,115085000.0,146865000.0,771736000.0,128175000.0,,,,,,5581000.0,40583000.0,40583000.0,,,,,,,,,54759000.0,,,,,,,,,,,,,0.07,,130000.0,214909000.0,,,,-148783000.0,,,,,,,0.0,,,,,40583000.0,,,,-38564000.0,,35166000.0,,,130089000.0,,,7389000.0,,548744000.0,,,,,,,,,,,,,,,,,,,,,
1135987200,-2358000.0,0.0,19974000.0,166266000.0,0.0,211718000.0,,,,,199296000.0,294985000.0,,,,,206899000.0,69884000.0,2121000.0,120924000.0,,1393000.0,,-71770000.0,214909000.0,-1326000.0,19867000.0,206470000.0,,,,424001000.0,196938000.0,714145000.0,16420000.0,,,47451000.0,146982000.0,,,0.0,56320000.0,,-4510000.0,0.305,,12964000.0,19867000.0,-64736000.0,166266000.0,,,,885830000.0,479915000.0,1393000.0,,,228299000.0,87990000.0,663423000.0,-64736000.0,405915000.0,53163000.0,,,,-47340000.0,417482000.0,66200000.0,,,-31897000.0,,-22197000.0,12964000.0,,51040000.0,0.0,,,17107000.0,256902000.0,155748000.0,,-19150000.0,,,,211718000.0,155748000.0,,,206470000.0,417482000.0,,,166266000.0,0.0,,227063000.0,153971000.0,-17971000.0,-625792000.0,44003000.0,,,,119461000.0,153971000.0,869893000.0,135978000.0,,185272000.0,587580000.0,47451000.0,,5280000.0,57673000.0,57673000.0,177616000.0,-204546000.0,,16420000.0,,0.2825,,,64604000.0,,714145000.0,19974000.0,,,545976000.0,196938000.0,19006000.0,,,21400000.0,,,869893000.0,-737000.0,196938000.0,,119461000.0,,-368461000.0,155748000.0,196938000.0,,,,,0.0,,,,512827000.0,57673000.0,,,,-95673000.0,227063000.0,34500000.0,424001000.0,34500000.0,155748000.0,,,7741000.0,,,2121000.0,7741000.0,199016000.0,146982000.0,159760000.0,663423000.0,,,,,,,,,,,,,,,
1143763200,,0.0,25055000.0,,,,,,0.085,,,103126000.0,,,,,,73735000.0,2843000.0,126891000.0,,1403000.0,,,196938000.0,,,,,,,422548000.0,165362000.0,793151000.0,21439000.0,,,,161577000.0,597416000.0,,,60186000.0,,9388000.0,,,13587000.0,,-71229000.0,,,,,,,,,,,,709133000.0,,,56552000.0,,,,,464646000.0,-3927000.0,,,,,-20587000.0,22667000.0,,53156000.0,0.0,,,-63318000.0,285479000.0,,,-3489000.0,,,,232806000.0,138874000.0,,,225194000.0,,18270000.0,,,,,257186000.0,,-31576000.0,,-24514000.0,,,,117435000.0,217683000.0,934327000.0,158588000.0,,,,,,7030000.0,47164000.0,47164000.0,,,,,,,,,66705000.0,,,,,,,,,,2302000.0,,,0.08,,-41000.0,165362000.0,,,,-133248000.0,,,,,,,9080000.0,,,,,47164000.0,,,,-50709000.0,,15803000.0,,,141176000.0,,,9903000.0,,558660000.0,,,,,,,,,,,,,,,,,,,,,
1151625600,,0.0,26298000.0,,,,,,0.0975,,,45741000.0,,,,,,87845000.0,7061000.0,148516000.0,,1409000.0,,,165362000.0,,,,,,,468200000.0,203105000.0,874193000.0,24871000.0,,,,179277000.0,601972000.0,,,68472000.0,,10961000.0,,,9285000.0,,-78506000.0,,,,,,,,,,,,811590000.0,,,66032000.0,,,,,519717000.0,51599000.0,,,,,-24402000.0,14768000.0,,60671000.0,0.0,,,-20748000.0,336836000.0,,,1876000.0,,,,257783000.0,169320000.0,,,234476000.0,,18430000.0,,,,,265095000.0,,37743000.0,,27197000.0,,,,144449000.0,266259000.0,1046066000.0,188320000.0,,,,,,7801000.0,55071000.0,55071000.0,,,,,,,,,80044000.0,,,,,,,,,,2553000.0,,,0.0925,,1508000.0,203105000.0,,,,-53651000.0,,,,,,,5483000.0,,,,,55071000.0,,,,-32312000.0,,15414000.0,,,171873000.0,,,10576000.0,,562168000.0,,,,,,,,,,,,,,,,,,,,,
1159574400,,-14773000.0,30355000.0,,,,,,0.1075,,,123973000.0,,,,,,100331000.0,7862000.0,169095000.0,,1418000.0,,,203105000.0,,,,,,,535598000.0,197700000.0,966558000.0,27648000.0,,,,198108000.0,603344000.0,,,77625000.0,,11913000.0,,,14564000.0,,-85982000.0,,,,,,,,,,,,921217000.0,,,72940000.0,,,,,580744000.0,86746000.0,,8290000.0,,,-26223000.0,20960000.0,,68764000.0,0.0,,,6949000.0,377522000.0,,,1619000.0,,,,284090000.0,213281000.0,,,261295000.0,,26775000.0,,,,,337898000.0,,-5405000.0,,60523000.0,,,,185633000.0,296722000.0,1182512000.0,208427000.0,,,,,,8861000.0,61027000.0,61027000.0,,,,,,,,,91470000.0,,,,,,,,,,2673000.0,,,0.1,,-611000.0,197700000.0,,,,-196192000.0,,,,,,,8121000.0,,,,,61027000.0,,,,-113215000.0,,21467000.0,,,215954000.0,,,13494000.0,,564808000.0,,,,,,,,,,,,,,,,,,,,,
1167523200,68999000.0,0.0,32500000.0,232795000.0,0.0,315693000.0,,,,,196938000.0,62490000.0,,,,,343238000.0,115490000.0,11778000.0,191842000.0,,1425000.0,,-104734000.0,197700000.0,1253000.0,19401000.0,285590000.0,,,,648159000.0,265937000.0,1073499000.0,27839000.0,,,82895000.0,220154000.0,,,33249000.0,86823000.0,,12754000.0,0.4125,,13964000.0,19401000.0,-95539000.0,232795000.0,,,,1424267000.0,787923000.0,1425000.0,,,377401000.0,148142000.0,1040391000.0,-95539000.0,636344000.0,82287000.0,,,,-2282000.0,650277000.0,118458000.0,,9185000.0,-45560000.0,,-33522000.0,24500000.0,,76352000.0,0.0,,,31557000.0,424430000.0,252482000.0,,-2288000.0,,,,315693000.0,249503000.0,,,285590000.0,650277000.0,27190000.0,,232795000.0,0.0,,382222000.0,298475000.0,68237000.0,-488161000.0,84936000.0,,,,202263000.0,298475000.0,1325981000.0,232588000.0,27190000.0,277811000.0,602248000.0,51400000.0,,10471000.0,69533000.0,69533000.0,258943000.0,-272338000.0,,27839000.0,,0.3875,,33760000.0,105019000.0,,1073499000.0,32500000.0,,,563432000.0,265937000.0,45016000.0,,2979000.0,34163000.0,,,1325981000.0,397000.0,265937000.0,,202263000.0,,-105070000.0,249503000.0,265937000.0,,,,,10565000.0,,,,335330000.0,69533000.0,,,,-76102000.0,382222000.0,20463000.0,648159000.0,20463000.0,252482000.0,,,16759000.0,2979000.0,,11778000.0,16759000.0,293106000.0,220154000.0,252876000.0,1040391000.0,,,,,,,,,,,,,,,
1175299200,,0.0,43605000.0,,,,,,0.1325,,,103915000.0,,,,,,121759000.0,12386000.0,205361000.0,,1437000.0,,,265937000.0,,15638000.0,,,,,673101000.0,273038000.0,1197329000.0,36935000.0,,,,235937000.0,607032000.0,,,95862000.0,,14810000.0,,,20106000.0,,-106663000.0,,,,,,,,,,,,1137593000.0,,,90256000.0,,,,,724873000.0,12483000.0,,8502000.0,,,-28675000.0,40600000.0,,83602000.0,0.0,,,-66928000.0,460270000.0,,,-16797000.0,,,,342600000.0,239334000.0,,,307097000.0,,27262000.0,,,,,400063000.0,,7101000.0,,-16192000.0,,,,186761000.0,347763000.0,1444690000.0,254909000.0,,,,,,12260000.0,75446000.0,75446000.0,,,,,,,,,109499000.0,,,,,,,,,,8027000.0,,,0.125,,-17000.0,273038000.0,,,,-121585000.0,,,,,,,20494000.0,,,,,75446000.0,,,,-46345000.0,,19367000.0,,,247361000.0,,,18577000.0,,571608000.0,,,,,,,,,,,,,,,,,,,,,
1183161600,,0.0,37007000.0,,,,,,0.1425,,,140787000.0,,,,,,133517000.0,14076000.0,224188000.0,,1446000.0,,,273038000.0,,15004000.0,,,,,710236000.0,268985000.0,1317243000.0,24619000.0,,,,265749000.0,608192000.0,,,103724000.0,,15373000.0,,,15882000.0,,-117436000.0,,,,,,,,,,,,1229570000.0,,,97650000.0,,,,,807150000.0,52038000.0,,12135000.0,,,-42196000.0,25789000.0,,90671000.0,0.0,,,-48654000.0,516514000.0,,,-6773000.0,,,,383185000.0,259119000.0,,,354784000.0,,43351000.0,,,,,441251000.0,,-4053000.0,,9842000.0,,,,219496000.0,403599000.0,1584354000.0,292326000.0,,,,,,13053000.0,82277000.0,82277000.0,,,,,,,,,120464000.0,,,,,,,,,,7992000.0,,,0.135,,529000.0,268985000.0,,,,-181140000.0,,,,,,,9907000.0,,,,,82277000.0,,,,-82549000.0,,14755000.0,,,267111000.0,,,24654000.0,,576208000.0,,,,,,,,,,,,,,,,,,,,,
1191110400,,-11955000.0,46662000.0,,,,,,0.165,,,170955000.0,,,,,,140421000.0,16754000.0,241551000.0,,2903000.0,,,268985000.0,,19069000.0,,,,,809256000.0,296488000.0,1443507000.0,29775000.0,,,,291629000.0,609128000.0,,,115000000.0,,15537000.0,,,11834000.0,,-129931000.0,,,,,,,,,,,,1353594000.0,,,111691000.0,,,,,903304000.0,129903000.0,,11037000.0,,,-39562000.0,17936000.0,,101130000.0,0.0,,,1676000.0,558837000.0,,,7166000.0,,,,421560000.0,286354000.0,,,385419000.0,,43596000.0,,,,,512768000.0,,27503000.0,,90341000.0,,,,237510000.0,428501000.0,1739013000.0,317286000.0,,,,,,13870000.0,96154000.0,96154000.0,,,,,,,,,126551000.0,,,,,,,,,,9152000.0,,,0.16,,2644000.0,296488000.0,,,,-241750000.0,,,,,,,6102000.0,,,,,96154000.0,,,,-122312000.0,,14156000.0,,,295506000.0,,,27406000.0,,579118000.0,,,,,,,,,,,,,,,,,,,,,
1199059200,73908000.0,0.0,59828000.0,350133000.0,52237000.0,499028000.0,,,,14267000.0,265937000.0,604960000.0,,,,,494102000.0,152323000.0,15203000.0,258442000.0,,2880000.0,,-182467000.0,296488000.0,3274000.0,29020000.0,596127000.0,,,,670425000.0,339845000.0,1468210000.0,36176000.0,,,4008000.0,356047000.0,,,42265000.0,120854000.0,,18503000.0,0.61,,19281000.0,29020000.0,-142981000.0,350133000.0,,,,2135577000.0,1206035000.0,2880000.0,,,548020000.0,161853000.0,1242179000.0,-142981000.0,929542000.0,114759000.0,,,,25061000.0,999560000.0,149896000.0,,-34463000.0,-82003000.0,,-72034000.0,-80317000.0,,106119000.0,52237000.0,,,31903000.0,599956000.0,370096000.0,,41465000.0,,,,499028000.0,340684000.0,,15145000.0,596127000.0,999560000.0,148789000.0,,350133000.0,0.0,,330580000.0,436456000.0,43357000.0,-968669000.0,77862000.0,14267000.0,,,223251000.0,436456000.0,1838306000.0,341514000.0,148789000.0,414356000.0,607186000.0,67103000.0,,14735000.0,96256000.0,96256000.0,381522000.0,-277339000.0,,36176000.0,,0.575,,-2789000.0,137588000.0,,1468210000.0,59828000.0,,,576310000.0,339845000.0,64223000.0,,29412000.0,53918000.0,,,1838306000.0,118000.0,339845000.0,,223251000.0,,-424194000.0,340684000.0,339845000.0,15145000.0,,,,5762000.0,,,,1020617000.0,96256000.0,,,,-26133000.0,330580000.0,45565000.0,670425000.0,45565000.0,370096000.0,,,33777000.0,29412000.0,,15203000.0,33777000.0,435440000.0,356047000.0,344320000.0,1242179000.0,,,,,,,,,,,,,,,
1206921600,,0.0,54635000.0,,,,,,0.175,,,226688000.0,,,,,,165146000.0,16057000.0,276841000.0,,2888000.0,,,339845000.0,,26372000.0,,,,,474947000.0,449739000.0,1601026000.0,47450000.0,,,,393251000.0,598104000.0,,,127988000.0,,19996000.0,,,12834000.0,,-151743000.0,,,,,,,,,,,,1116421000.0,,,121869000.0,,,,,1101433000.0,22261000.0,,10582000.0,,,-53423000.0,16876000.0,,111695000.0,0.0,,,-99818000.0,643106000.0,,,-6669000.0,,,,544994000.0,312660000.0,,,825236000.0,,151380000.0,,,,,25208000.0,,109894000.0,,-31162000.0,15469000.0,,,238838000.0,519396000.0,1941657000.0,366265000.0,,,,,,16293000.0,101873000.0,101873000.0,,,,,,,,,148853000.0,,,,,,,,,,27971000.0,,,0.17,,3954000.0,449739000.0,,,,-97860000.0,,,12502000.0,,,,4042000.0,,,,,101873000.0,,,,66156000.0,,44580000.0,,,340631000.0,,,205525000.0,,576342000.0,,,,,,,,,,,,,,,,,,,,,
1214784000,,0.0,68953000.0,,,,,,0.18,,,13278000.0,,,,,,184882000.0,13932000.0,304560000.0,,2916000.0,,,449739000.0,,24249000.0,,,,,551172000.0,521193000.0,1754374000.0,50809000.0,,,,409810000.0,598664000.0,,,137455000.0,,20201000.0,,,27458000.0,,-151743000.0,,,,,,,,,,,,1268620000.0,,,124057000.0,,,,,1205289000.0,74765000.0,,1872000.0,,,-31787000.0,38573000.0,,119678000.0,0.0,,,-62415000.0,685427000.0,,,13675000.0,,,,561553000.0,328447000.0,,,841161000.0,,157737000.0,,,,,29979000.0,,71454000.0,,42978000.0,16507000.0,,,253389000.0,583132000.0,2109781000.0,380867000.0,,,,,,17777000.0,103856000.0,103856000.0,,,,,,,,,167105000.0,,,,,,,,,,26960000.0,,,0.175,,-485000.0,521193000.0,,,,-10250000.0,,,10453000.0,,,,11115000.0,,,,,103856000.0,,,,-40466000.0,,47165000.0,,,355407000.0,,,198331000.0,,579418000.0,,,,,,,,,,,,,,,,,,,,,
1222732800,,0.0,74873000.0,,,,,,0.195,,,22194000.0,,,,,,186159000.0,-1529000.0,328790000.0,,2912000.0,,,521193000.0,,28572000.0,,,,,595396000.0,569262000.0,1843029000.0,45753000.0,,,,453350000.0,599610000.0,,,162105000.0,,20370000.0,,,8521000.0,,-182300000.0,,,,,,,,,,,,1321208000.0,,,133198000.0,,,,,1318117000.0,139766000.0,,12020000.0,,,-61115000.0,-18212000.0,,142631000.0,0.0,,,-7452000.0,734726000.0,,,2896000.0,,,,635650000.0,345898000.0,,,891020000.0,,156298000.0,,,,,26134000.0,,48069000.0,,78651000.0,15268000.0,,,271573000.0,599950000.0,2212228000.0,405936000.0,,,,,,19474000.0,112828000.0,112828000.0,,,,,,,,,166685000.0,,,,,,,,,,23301000.0,,,0.19,,-14777000.0,569262000.0,,,,-20222000.0,,,8033000.0,,,,1102000.0,,,,,112828000.0,,,,-59143000.0,,44855000.0,,,369199000.0,,,198275000.0,,582682000.0,,,,,,,,,,,,,,,,,,,,,
1230681600,395221000.0,0.0,77586000.0,430845000.0,0.0,654442000.0,,,,14111000.0,339845000.0,8400000.0,,,,,652021000.0,190631000.0,-9479000.0,333297000.0,,2917000.0,,-169410000.0,569262000.0,-23648000.0,38123000.0,906441000.0,,,,762579000.0,735066000.0,1965578000.0,39970000.0,,,44034000.0,455254000.0,,,16993000.0,163919000.0,,23798000.0,0.745,,6063000.0,38123000.0,-199188000.0,430845000.0,,,,2816304000.0,1572816000.0,2917000.0,,,726818000.0,260295000.0,1468119000.0,-199188000.0,1243488000.0,136086000.0,,,0.0,-5028000.0,1430405000.0,192913000.0,,13493000.0,-108876000.0,,-23085000.0,6797000.0,,142666000.0,0.0,,,60809000.0,753045000.0,408982000.0,,-14930000.0,,,,654442000.0,387577000.0,,7294000.0,906441000.0,1430405000.0,154035000.0,,430845000.0,0.0,,27513000.0,579639000.0,165804000.0,-135200000.0,169828000.0,14111000.0,,,309484000.0,579639000.0,2374560000.0,419748000.0,154035000.0,515210000.0,597880000.0,54876000.0,,21253000.0,112288000.0,112288000.0,516670000.0,-55006000.0,,39970000.0,,0.72,,37967000.0,169378000.0,,1965578000.0,77586000.0,,,580242000.0,735066000.0,84365000.0,,21405000.0,74797000.0,,,2374560000.0,-12340000.0,735066000.0,,309484000.0,,-6868000.0,387577000.0,735066000.0,7294000.0,,,,734000.0,,,,270560000.0,112288000.0,,,,-21553000.0,27513000.0,47790000.0,762579000.0,47790000.0,408982000.0,-27835000.0,,249362000.0,21405000.0,,-9479000.0,249362000.0,591467000.0,455254000.0,429705000.0,1468119000.0,,,,,,,,,,,,,,,
1238457600,,0.0,71831000.0,,,,,,0.195,,,18974000.0,,-13342000.0,,,,188024000.0,-24996000.0,326154000.0,,2920000.0,,,735066000.0,,31706000.0,,,,,808640000.0,758568000.0,2072711000.0,55713000.0,,,,456301000.0,595986000.0,,,159282000.0,,22357000.0,,11763000.0,8764000.0,,-216655000.0,,,,,,,,,-1304000.0,,,1525656000.0,,,135489000.0,,,-12882000.0,,1543533000.0,75090000.0,,-1130000.0,,,-20472000.0,-2299000.0,,138130000.0,0.0,,,-73762000.0,745862000.0,,,3935000.0,,,,672956000.0,340520000.0,,,903389000.0,,155006000.0,,,,,50072000.0,,23502000.0,,54618000.0,13977000.0,,,253101000.0,600707000.0,2429045000.0,419708000.0,,,,,,21152000.0,113132000.0,113132000.0,,,,,160482000.0,,,,166872000.0,,,,,,,,,,15814000.0,,,0.19,,-5111000.0,758568000.0,,,,-40743000.0,,,1837000.0,,,,1819000.0,,,16861000.0,,113132000.0,,,,-43545000.0,,47037000.0,,,356334000.0,,,35430000.0,,583226000.0,,,,,,,,,,,,,,,,,,,,,
1246320000,,0.0,99224000.0,,,,,,0.24,,,20816000.0,,-12314000.0,,,,191582000.0,7894000.0,343252000.0,,2931000.0,,,758568000.0,,32107000.0,,,,,983172000.0,860377000.0,2267697000.0,45739000.0,,,,446926000.0,598544000.0,,,173249000.0,,27911000.0,,8386000.0,9683000.0,,-234533000.0,,,,,,,,,0.0,,,1763674000.0,,,169166000.0,,,-583000.0,,1684792000.0,151258000.0,,-2610000.0,,,-9553000.0,12432000.0,,151670000.0,0.0,,,-8550000.0,776592000.0,,,-8802000.0,,,,681459000.0,389858000.0,,,909613000.0,,154196000.0,,,,,122795000.0,,101809000.0,,141705000.0,15108000.0,,,312012000.0,635916000.0,2673287000.0,433340000.0,,,,,,21579000.0,141255000.0,141255000.0,,,,,160782000.0,,,,170003000.0,,,,,,,,,,15732000.0,,,0.235,,14874000.0,860377000.0,,,,-88152000.0,,,624000.0,,,,3332000.0,,,-16975000.0,,141255000.0,,,,-76889000.0,,45858000.0,,,405590000.0,,,42932000.0,,584674000.0,,,,,,,,,,,,,,,,,,,,,
1254268800,,0.0,97419000.0,,,,,,0.235,,,37147000.0,,-36306000.0,,,,216107000.0,6364000.0,377889000.0,,2946000.0,,,860377000.0,,36777000.0,,,,,1182701000.0,992926000.0,2436218000.0,53403000.0,,,,460237000.0,605164000.0,,,184083000.0,,27127000.0,,11856000.0,15313000.0,,-254059000.0,,,,,,,,,-4472000.0,,,2016826000.0,,,163699000.0,,,-1099000.0,,1821364000.0,208455000.0,,-6859000.0,,,-31988000.0,21464000.0,,161782000.0,0.0,,,57381000.0,853488000.0,,,-12796000.0,,,,714296000.0,508374000.0,,,959656000.0,,160881000.0,,,,,189775000.0,,132549000.0,,176467000.0,31890000.0,,,418194000.0,684770000.0,2976482000.0,475599000.0,,,,,,22301000.0,136572000.0,136572000.0,,,,,157032000.0,,,,193806000.0,,,,,,,,,,31890000.0,,,0.225,,-2747000.0,992926000.0,,,,-99932000.0,,,0.0,,,,7250000.0,,,9836000.0,,136572000.0,,,,-99245000.0,,65474000.0,,,540264000.0,,,43996000.0,,587328000.0,,,,,,,,,,,,,,,,,,,,,
1262217600,365864000.0,0.0,125205000.0,534963000.0,0.0,756086000.0,,,,38455000.0,735066000.0,21760000.0,,-36489000.0,,,721359000.0,215017000.0,,381925000.0,,2972000.0,,-76639000.0,992926000.0,2566000.0,51605000.0,1030672000.0,,,,1399332000.0,1100930000.0,2653177000.0,54640000.0,,,76948000.0,481516000.0,,13260000.0,31556000.0,191247000.0,,24593000.0,0.91,-18745000.0,27891000.0,51605000.0,-274570000.0,534963000.0,-68613000.0,,,3278663000.0,1849443000.0,2972000.0,,-62837000.0,810730000.0,595686000.0,2307568000.0,-274570000.0,1429220000.0,168597000.0,,,-1695000.0,-26589000.0,1965368000.0,237522000.0,,7845000.0,64074000.0,,-14626000.0,45351000.0,,166908000.0,0.0,-98451000.0,,89005000.0,902721000.0,685063000.0,,-8926000.0,,,,756086000.0,646608000.0,,0.0,1030672000.0,1965368000.0,192372000.0,,534963000.0,0.0,,298402000.0,709240000.0,108004000.0,-348209000.0,222896000.0,38455000.0,,,540363000.0,709240000.0,3338240000.0,520796000.0,192372000.0,636951000.0,602230000.0,61651000.0,,24339000.0,144004000.0,144004000.0,618490000.0,-394764000.0,,54640000.0,151131000.0,0.89,,-2754000.0,190678000.0,,2653177000.0,125205000.0,,,586608000.0,1100930000.0,101988000.0,,38455000.0,89371000.0,,,3338240000.0,-4450000.0,1100930000.0,,540363000.0,,-119382000.0,646608000.0,1100930000.0,0.0,,,,19155000.0,,,-3047000.0,98697000.0,144004000.0,,,151131000.0,-175085000.0,298402000.0,75757000.0,1399332000.0,75757000.0,685063000.0,-16259000.0,6675000.0,49278000.0,38455000.0,,,49278000.0,707861000.0,481516000.0,672325000.0,2307568000.0,,,,,,,,,,,,,,,
1269993600,,0.0,162220000.0,,,,,,0.255,,,13876000.0,,-92220000.0,,,,220799000.0,44043000.0,403816000.0,,2994000.0,,,1100930000.0,,53576000.0,,,,,1433881000.0,1080942000.0,2886369000.0,85630000.0,,,,478363000.0,613328000.0,,,210398000.0,,27252000.0,,-1808000.0,30103000.0,,-297911000.0,,,,,,,,,,,,2469233000.0,,,178752000.0,,,-2315000.0,,2116868000.0,2328000.0,,-7504000.0,,,-24219000.0,43541000.0,,183017000.0,0.0,,,-190567000.0,959720000.0,,,23326000.0,,,,776274000.0,578147000.0,,,1040514000.0,,193898000.0,,,,,352939000.0,,-19988000.0,,-21891000.0,,,,438941000.0,812325000.0,3509747000.0,555904000.0,,,,,,27381000.0,151500000.0,151500000.0,,,,,137447000.0,,,,194993000.0,,,,,,,,,,45231000.0,,,0.245,,-10319000.0,1080942000.0,,,,-46798000.0,,,,,,,15753000.0,,,36088000.0,,151500000.0,,,,-57141000.0,,76745000.0,,,623378000.0,,,67477000.0,,595770000.0,,,,,,,,,,,,,,,,,,,,,
