date,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualRetainedEarnings,annualTotalAssets,quarterlyCurrentAssets,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyGoodwill,annualNetOtherInvestingChanges,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualCurrentDeferredRevenue,annualCostOfRevenue,annualOperatingIncome,annualPretaxIncome,annualNetIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,quarterlyTotalAssets,annualEndCashPosition,trailingOperatingIncome,annualCurrentDebt,trailingTaxProvision,annualFreeCashFlow,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,quarterlyInterestExpense,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyGrossProfit,quarterlyInventory,annualTaxProvision,quarterlyOtherIncomeExpense,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncome,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,annualAccountsReceivable,annualCurrentAssets,quarterlyChangeInInventory,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyDilutedEPS,annualCommonStockIssuance,quarterlyInvestingCashFlow,annualSaleOfInvestment,annualOtherShortTermInvestments,annualOtherIntangibleAssets,quarterlyAccountsReceivable,annualRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,annualNetPPE,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualCurrentLiabilities,annualBasicAverageShares,annualEbitda,quarterlyStockholdersEquity,annualOtherNonCurrentLiabilities,quarterlyBeginningCashPosition,quarterlyChangesInAccountReceivables,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,trailingGrossProfit,annualOtherCurrentLiabilities,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualBeginningCashPosition,quarterlyRepaymentOfDebt,trailingOtherIncomeExpense,quarterlyOtherCurrentAssets,quarterlyOtherIntangibleAssets,annualSellingGeneralAndAdministration,annualBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlySaleOfInvestment,quarterlyCapitalStock,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlyCurrentDebt,quarterlyDilutedAverageShares,annualGrossPPE,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyOperatingIncome,annualPurchaseOfBusiness,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,annualDilutedAverageShares,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,annualOperatingExpense,annualChangeInInventory,quarterlyGrossPPE,annualCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,annualCapitalExpenditure,annualInvestingCashFlow,trailingSellingGeneralAndAdministration,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,annualPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,annualTotalRevenue,annualChangesInAccountReceivables,quarterlyCurrentLiabilities,quarterlyPretaxIncome,trailingCostOfRevenue,quarterlyPurchaseOfBusiness,annualInterestExpense,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualGoodwill,annualInventory,quarterlyTaxProvision,annualDilutedEPS,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,annualNetOtherFinancingCharges,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyEbitda,annualGrossProfit,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyInvestmentsAndAdvances,trailingInvestingCashFlow,trailingChangeInAccountPayable,trailingOtherNonCashItems,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,trailingChangeInWorkingCapital,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingOperatingCashFlow,trailingPurchaseOfBusiness,annualInvestmentsAndAdvances,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,trailingDeferredIncomeTax,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingSaleOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,trailingFreeCashFlow,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingEndCashPosition,trailingChangeInCashSupplementalAsReported,quarterlyNonCurrentDeferredRevenue,trailingCapitalExpenditure,trailingStockBasedCompensation,trailingInterestExpense,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingBeginningCashPosition,trailingBasicEPS
1970-01-01 00:00:00.599529600,,,,,,,,,88500000.0,146500000.0,,,85400000.0,,,,,,11200000.0,,,21500000.0,,193800000.0,39800000.0,41500000.0,24700000.0,,,,0.0,,,,0.0,,,,,,,,,61100000.0,,,,16800000.0,,,,,,,16900000.0,,,,74300000.0,,,,,,,,,40100000.0,,,24700000.0,26800000.0,,47800000.0,5300000.0,0.0,37600000.0,401325355.0,46800000.0,,-100000.0,,,16900000.0,,,,,,,,,0.0,,,,,140200000.0,0.061546,,,,1700000.0,72200000.0,,,72600000.0,,24700000.0,,,,,,401325355.0,,,26400000.0,,,147200000.0,,,,,,0.0,,,,,,,,,380800000.0,,,,,,,-45800000.0,,,11900000.0,,0.061546,,,,,,,187000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.607305600,,,,,,,,,,,,,,402589770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0,,,,,,,,,,,,0.007913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402589770.0,,,,,88800000.0,,88800000.0,,,,,,,,,,,,0.007913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.615168000,,,,46000000.0,,59100000.0,74800000.0,,,,86900000.0,,,401866954.0,,,,,,,37400000.0,,,,,,,10600000.0,,161700000.0,,,,,,,,21100000.0,,,,,,,,56400000.0,12000000.0,,600000.0,6000000.0,10600000.0,93200000.0,10600000.0,,,24900000.0,,,,,,39300000.0,0.026377,,,,,,,,,,,,,,,,,68500000.0,,,,,,,,,,,21800000.0,21800000.0,,,,14700000.0,40100000.0,,,,,,,,,401866954.0,,,,,17100000.0,,115500000.0,,,11300000.0,,,,,,,77000000.0,,0.026377,,,,,,-48300000.0,,,,35900000.0,,,47200000.0,17800000.0,,,,,95900000.0,,,7200000.0,,28700000.0,,,,,19000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.623116800,,6000000.0,,47100000.0,,56000000.0,75000000.0,,,,89600000.0,,,408109662.0,,,,,,,38300000.0,,,,,,,6100000.0,,164600000.0,,,,,,1900000.0,,22400000.0,,,,,-200000.0,,0.0,50000000.0,11400000.0,,600000.0,6000000.0,6100000.0,93100000.0,6100000.0,,,24700000.0,,,,600000.0,-3100000.0,40300000.0,0.014947,,-2100000.0,,,,,,,,,,,,,,,71500000.0,,0.0,,,100000.0,,,,,,24700000.0,24700000.0,,,,14300000.0,40200000.0,,,,,,,,,408109662.0,,-2200000.0,,100000.0,9700000.0,,106000000.0,,,10600000.0,-200000.0,,,100000.0,,,77900000.0,,0.014947,,,,8200000.0,-3200000.0,-49100000.0,2900000.0,,,35400000.0,,,46000000.0,10300000.0,,,,,98800000.0,,,4200000.0,,28800000.0,,,,,11700000.0,,900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.631065600,,4600000.0,1600000.0,47500000.0,,50500000.0,75700000.0,,99400000.0,160100000.0,84400000.0,,87900000.0,,,-2200000.0,,,10900000.0,,34600000.0,,,211600000.0,36500000.0,38700000.0,23500000.0,3800000.0,-12600000.0,160100000.0,0.0,,,,23200000.0,2000000.0,,23000000.0,8200000.0,,1600000.0,7500000.0,0.0,72200000.0,0.0,41500000.0,11500000.0,15200000.0,600000.0,6800000.0,3800000.0,87900000.0,3800000.0,,26000000.0,24500000.0,,,84400000.0,-100000.0,-3200000.0,36600000.0,,300000.0,-2300000.0,,,40300000.0,,,23500000.0,28600000.0,,47500000.0,6800000.0,31900000.0,40400000.0,398922124.0,44000000.0,72200000.0,23000000.0,0.0,,26000000.0,-600000.0,,32200000.0,,9100000.0,,26000000.0,26000000.0,16900000.0,,,10900000.0,40300000.0,146700000.0,0.058909,,,,2200000.0,75700000.0,,,31400000.0,-2000000.0,23500000.0,100000.0,4900000.0,,92000000.0,,398922124.0,8200000.0,400000.0,24500000.0,,-200000.0,154200000.0,600000.0,31400000.0,-12400000.0,,-8700000.0,-10500000.0,,6600000.0,-3100000.0,-2800000.0,1300000.0,,,32200000.0,402300000.0,,40400000.0,5600000.0,,,,-2800000.0,99400000.0,,11500000.0,1800000.0,0.058909,28600000.0,,-100000.0,,-1500000.0,6900000.0,190700000.0,800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.638841600,,10000000.0,,43300000.0,,51500000.0,79600000.0,,,,89100000.0,,,409449350.0,,,,,,,38800000.0,,,,,,,3600000.0,,168700000.0,,,,,,1800000.0,,22200000.0,,,,,-100000.0,,0.0,46100000.0,12300000.0,,500000.0,10100000.0,3600000.0,96100000.0,3600000.0,,,21100000.0,,,,-800000.0,-3300000.0,40600000.0,0.008792,,-4500000.0,,,,,,,,,,,,,,,72600000.0,,26000000.0,,,-3400000.0,,,,,,29300000.0,29300000.0,,,,12200000.0,41100000.0,,,,,,,,,409449350.0,,-1100000.0,,100000.0,5500000.0,,97600000.0,,,11600000.0,-4800000.0,,,10400000.0,,,71400000.0,,0.008792,,,,11100000.0,-3300000.0,-43000000.0,3400000.0,,,41200000.0,,,52800000.0,6000000.0,,,,,99700000.0,,,2400000.0,,28400000.0,,,,,7300000.0,,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.646704000,,5900000.0,,45100000.0,,63400000.0,82600000.0,,,,99300000.0,,,396450958.0,,,,,,,39100000.0,,,,,,,12200000.0,,181900000.0,,,,,,1900000.0,,24200000.0,,,,,100000.0,,0.0,60400000.0,13700000.0,,600000.0,11500000.0,12200000.0,100400000.0,12200000.0,,,20900000.0,,,,-1200000.0,-3300000.0,41000000.0,0.030773,,-5600000.0,,,,,,,,,,,,,,,81500000.0,,0.0,,,-2700000.0,,,,,,29300000.0,29300000.0,,,,15900000.0,41100000.0,,,,,,,,,396450958.0,,-2900000.0,,0.0,19400000.0,,123800000.0,,,12700000.0,-200000.0,,,-5800000.0,,,74400000.0,,0.030773,,,,8800000.0,-3200000.0,-44400000.0,-100000.0,,,42600000.0,,,55300000.0,20200000.0,,,,,108600000.0,,,8000000.0,,30000000.0,,,,,21300000.0,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.654652800,,4900000.0,,44700000.0,,59700000.0,83300000.0,,,,100200000.0,,,406195841.0,,,,,,,39700000.0,,,,,,,7500000.0,,183500000.0,,,,,,1900000.0,,24300000.0,,,,,0.0,,0.0,53300000.0,12300000.0,,700000.0,11500000.0,7500000.0,97700000.0,7500000.0,,,20400000.0,,,,1400000.0,-3300000.0,41600000.0,0.018464,,-2500000.0,,,,,,,,,,,,,,,85800000.0,,0.0,,,-500000.0,,,,,,30500000.0,30500000.0,,,,15800000.0,41600000.0,,,,,,,,,406195841.0,,-2000000.0,,100000.0,11700000.0,,113000000.0,,,10200000.0,-600000.0,,,-2000000.0,,,75800000.0,,0.018464,,,,6900000.0,-3200000.0,-45600000.0,1200000.0,,,42800000.0,,,53000000.0,12400000.0,,,,,112800000.0,,,4900000.0,,30200000.0,,,,,13600000.0,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.662601600,,7600000.0,3900000.0,41700000.0,,55500000.0,83400000.0,,113700000.0,178000000.0,94600000.0,,91300000.0,,,-10100000.0,,,12200000.0,,38200000.0,,,230100000.0,42900000.0,45300000.0,27400000.0,4100000.0,-13200000.0,178000000.0,0.0,,,,28400000.0,1900000.0,,23900000.0,10200000.0,,2300000.0,7500000.0,-100000.0,86700000.0,0.0,46400000.0,12900000.0,17900000.0,600000.0,11800000.0,4100000.0,91300000.0,4100000.0,,31800000.0,17800000.0,,,94600000.0,-500000.0,-3300000.0,40100000.0,,300000.0,-4900000.0,,,41800000.0,,,27400000.0,29800000.0,,41700000.0,11800000.0,36300000.0,49600000.0,404720536.0,50400000.0,86700000.0,23900000.0,0.0,,31800000.0,-3500000.0,,39400000.0,,5800000.0,,31800000.0,31800000.0,26000000.0,,,12200000.0,41800000.0,155900000.0,0.067701,,,,2500000.0,83400000.0,,,76600000.0,-1900000.0,27400000.0,100000.0,6300000.0,,101900000.0,,404720536.0,10200000.0,1600000.0,17800000.0,,1300000.0,163400000.0,-1100000.0,76600000.0,-13000000.0,,-7900000.0,-17500000.0,,9500000.0,-3300000.0,-46800000.0,1300000.0,,,39400000.0,436400000.0,,49600000.0,6800000.0,,,,-46800000.0,113700000.0,,12900000.0,2700000.0,0.067701,29800000.0,,-100000.0,,-4000000.0,8200000.0,206300000.0,1400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.670377600,,5600000.0,,42200000.0,,54200000.0,84700000.0,,,,102000000.0,,,413577599.0,,,,,,,42400000.0,,,,,,,4000000.0,,186700000.0,,,,,,1900000.0,,23300000.0,,,,,-100000.0,,0.0,50400000.0,14800000.0,,500000.0,11900000.0,4000000.0,99200000.0,4000000.0,,,18900000.0,,,,-1900000.0,-3400000.0,44300000.0,0.009672,,-3200000.0,,,,,,,,,,,,,,,87500000.0,,31800000.0,,,-200000.0,,,,,,34600000.0,34600000.0,,,,12500000.0,41800000.0,,,,,,,,,413577599.0,,-3700000.0,,200000.0,6100000.0,,104600000.0,,,13400000.0,-200000.0,,,3200000.0,,,77000000.0,,0.009672,,,,9300000.0,-3300000.0,-46000000.0,2800000.0,,,43600000.0,,,57000000.0,6600000.0,,,,,114300000.0,,,2600000.0,,31000000.0,,,,,8000000.0,,800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.678240000,,1400000.0,,40200000.0,,68600000.0,84200000.0,,,,112300000.0,,,396616233.0,,,,,,,43100000.0,,,,,,,13600000.0,,196500000.0,,,,,,2000000.0,,21500000.0,,,,,200000.0,,0.0,67000000.0,15700000.0,,600000.0,11600000.0,13600000.0,98700000.0,13600000.0,,,18700000.0,,,,-900000.0,-3500000.0,45100000.0,0.03429,,-2300000.0,,,,,,,,,,,,,,,97800000.0,,0.0,,,-500000.0,,,,,,31700000.0,31700000.0,,,,15100000.0,41800000.0,,,,,,,,,396616233.0,,-1200000.0,,100000.0,21900000.0,,135600000.0,,,11400000.0,-400000.0,,,-13100000.0,,,76800000.0,,0.03429,,,,2600000.0,-3200000.0,-46000000.0,-2900000.0,,,47100000.0,,,58500000.0,22500000.0,,,,,124500000.0,,,8900000.0,,30800000.0,,,,,23900000.0,,400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.686188800,,13300000.0,,44000000.0,,65100000.0,83500000.0,,,,122300000.0,,,407551462.0,,,,,,,43800000.0,,,,,,,8600000.0,,205800000.0,,,,,,1900000.0,,22800000.0,,,,,-100000.0,,0.0,59400000.0,14500000.0,,500000.0,11500000.0,8600000.0,102600000.0,8600000.0,,,21200000.0,,,,1200000.0,-3400000.0,45800000.0,0.021102,,-2000000.0,,,,,,,,,,,,,,,103200000.0,,0.0,,,-500000.0,,,,,,41300000.0,41300000.0,,,,13800000.0,41600000.0,,,,,,,,,407551462.0,,-1600000.0,,200000.0,13600000.0,,124500000.0,,,10300000.0,3100000.0,,,400000.0,,,77600000.0,,0.021102,,,,14900000.0,-3300000.0,-47200000.0,9600000.0,,,48300000.0,,,58600000.0,14200000.0,,,,,129700000.0,,,5600000.0,,30400000.0,,,,,15600000.0,,900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.694137600,,3300000.0,-10500000.0,43100000.0,,60100000.0,83500000.0,,131600000.0,204600000.0,121100000.0,,99500000.0,,,-1500000.0,,,12200000.0,,40600000.0,,,248000000.0,50000000.0,52100000.0,31500000.0,5200000.0,-13700000.0,204600000.0,0.0,,,,23600000.0,2000000.0,,22200000.0,10100000.0,,3300000.0,7800000.0,-100000.0,105100000.0,0.0,50700000.0,15100000.0,20600000.0,500000.0,11600000.0,5200000.0,99500000.0,5200000.0,,41200000.0,20900000.0,,,121100000.0,-500000.0,-3400000.0,42600000.0,,700000.0,-2000000.0,,,41800000.0,,,31500000.0,30100000.0,,43100000.0,11600000.0,32000000.0,56400000.0,402547908.0,57800000.0,105100000.0,22200000.0,0.0,,41200000.0,-300000.0,,46300000.0,,9400000.0,,41200000.0,41200000.0,31800000.0,,,12200000.0,41800000.0,169800000.0,0.078252,,,,2100000.0,83500000.0,,,78300000.0,-1900000.0,31500000.0,200000.0,8100000.0,,110800000.0,,402547908.0,10100000.0,-2100000.0,20900000.0,,-1000000.0,177600000.0,-2100000.0,78300000.0,-13100000.0,,-8400000.0,-9500000.0,,5200000.0,-3300000.0,-48200000.0,-100000.0,,,46300000.0,475600000.0,,56400000.0,8700000.0,,,,-48200000.0,131600000.0,,15100000.0,3500000.0,0.078252,30100000.0,,-100000.0,,400000.0,10100000.0,227600000.0,1200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.702000000,,8500000.0,,43900000.0,,60700000.0,83600000.0,,,,129300000.0,,,414329731.0,,,,,,,46800000.0,,,,,,,5100000.0,,212900000.0,,,,,,1900000.0,-10000000.0,23200000.0,,,,,0.0,,0.0,56700000.0,17000000.0,,400000.0,12100000.0,5100000.0,105900000.0,5100000.0,,,20700000.0,,,,-1800000.0,,48700000.0,0.012309,,-12300000.0,,,,,,,,,,,,,,,107000000.0,,41200000.0,,,-800000.0,,,,,,35600000.0,35600000.0,,,,21500000.0,41800000.0,,,,,,,,,414329731.0,,-1500000.0,,300000.0,8000000.0,,117400000.0,,,11600000.0,-200000.0,,,2300000.0,,,78900000.0,,0.012309,,,,10000000.0,-3300000.0,-49200000.0,-5600000.0,,,50400000.0,,,62000000.0,8400000.0,,,,,133200000.0,,,3300000.0,,29700000.0,,,,,9900000.0,,900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.709862400,,7000000.0,,43700000.0,,75000000.0,85400000.0,,,,144400000.0,,,396865231.0,,,,,,,46600000.0,,,,,,,16400000.0,,229800000.0,,,,,,2000000.0,-10200000.0,23000000.0,,,,,0.0,,0.0,75200000.0,17900000.0,,500000.0,13800000.0,16400000.0,109700000.0,16400000.0,,,20700000.0,,,,-500000.0,,48600000.0,0.041324,,-14500000.0,,,,,,,,,,,,,,,120100000.0,,0.0,,,-2900000.0,,,,,,26300000.0,26300000.0,,,,35100000.0,42300000.0,,,,,,,,,396865231.0,,-1400000.0,,300000.0,26600000.0,,150200000.0,,,12400000.0,-100000.0,,,-10400000.0,,,79300000.0,,0.041324,,,,8400000.0,-3200000.0,-50000000.0,-9300000.0,,,53600000.0,,,66000000.0,27100000.0,,,,,146200000.0,,,10700000.0,,29300000.0,,,,,28600000.0,,-1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.717811200,,7100000.0,,45500000.0,,70600000.0,84900000.0,,,,152100000.0,,,403956772.0,,,,,,,48600000.0,,,,,,,10300000.0,,237000000.0,,,,,,2000000.0,-200000.0,23100000.0,,,,,-3600000.0,,0.0,67100000.0,18300000.0,,500000.0,13700000.0,10300000.0,109900000.0,10300000.0,,,22400000.0,,,,-400000.0,,50600000.0,0.025498,,-2400000.0,,,,,,,,,,,,,,,127100000.0,,0.0,,,-600000.0,,,,,,29300000.0,29300000.0,,,,36700000.0,42300000.0,,,,,,,,,403956772.0,,-1600000.0,,300000.0,16500000.0,,137700000.0,,,11600000.0,800000.0,,,-5500000.0,,,80100000.0,,0.025498,,,,8700000.0,-3300000.0,-51200000.0,2900000.0,,,52800000.0,,,64400000.0,17000000.0,,,,,153100000.0,,,6700000.0,,28900000.0,,,,,18500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.725760000,,4100000.0,-15800000.0,44300000.0,,65200000.0,84200000.0,,142000000.0,236300000.0,152100000.0,,106400000.0,,,-4300000.0,,,46700000.0,,45200000.0,,,271500000.0,61000000.0,62800000.0,38000000.0,6200000.0,-14200000.0,236300000.0,0.0,,,,26700000.0,2100000.0,-10300000.0,23100000.0,12000000.0,,3600000.0,8000000.0,0.0,129900000.0,0.0,57100000.0,18300000.0,24800000.0,500000.0,13100000.0,6200000.0,106400000.0,6200000.0,,20100000.0,21200000.0,,,152100000.0,100000.0,-3500000.0,47300000.0,,1000000.0,-12100000.0,,,42300000.0,,,38000000.0,28800000.0,,44300000.0,13100000.0,33300000.0,62100000.0,403920469.0,69000000.0,129900000.0,23100000.0,0.0,,20100000.0,0.0,,50100000.0,,-21200000.0,,20100000.0,20100000.0,41200000.0,,,46700000.0,42300000.0,187200000.0,0.094078,,,,1900000.0,84200000.0,,,76000000.0,-2100000.0,38000000.0,100000.0,9800000.0,,122300000.0,,403920469.0,12000000.0,-1000000.0,21200000.0,,-2200000.0,195200000.0,-2600000.0,76000000.0,-13200000.0,,-6600000.0,-41300000.0,,6200000.0,-3400000.0,-47200000.0,-9200000.0,,-30700000.0,50100000.0,527700000.0,,62100000.0,10300000.0,,,,-47200000.0,142000000.0,,18300000.0,4100000.0,0.094078,28800000.0,,0.0,,-500000.0,11900000.0,256200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.733536000,,5600000.0,,41600000.0,,65600000.0,85100000.0,,,,154500000.0,,,419404777.0,,,,,,,50800000.0,,,,,,,5900000.0,,239600000.0,,,,,,1800000.0,-300000.0,23100000.0,,,,,0.0,,0.0,61700000.0,18400000.0,,400000.0,12600000.0,5900000.0,107200000.0,5900000.0,,,18500000.0,,,,-1100000.0,-3900000.0,52600000.0,0.014068,,-2700000.0,,,,,,,,,,,,,,,132400000.0,,20100000.0,,,0.0,,,,,,21900000.0,21900000.0,,,,44600000.0,42200000.0,,,,,,,,,419404777.0,,-2400000.0,,500000.0,9100000.0,,127300000.0,,,12700000.0,-400000.0,,,-200000.0,,,77500000.0,,0.014068,,,,8000000.0,-3400000.0,-47200000.0,1900000.0,,,52900000.0,,,65600000.0,9600000.0,,,,,144200000.0,,,3700000.0,,30300000.0,,,,,10900000.0,,900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.741398400,,9500000.0,,41300000.0,,80900000.0,84500000.0,,,,175800000.0,,,402287194.0,,,,,,,49900000.0,,,,,,,19100000.0,,260300000.0,,,,,,2100000.0,-300000.0,23600000.0,,,,,-100000.0,,0.0,82300000.0,19400000.0,,600000.0,12100000.0,19100000.0,112300000.0,19100000.0,,,17700000.0,,,,-1000000.0,-3900000.0,52000000.0,0.047479,,-2400000.0,,,,,,,,,,,,,,,148000000.0,,0.0,,,0.0,,,,,,27600000.0,27600000.0,,,,46300000.0,42200000.0,,,,,,,,,402287194.0,,-2100000.0,,500000.0,30300000.0,,163200000.0,,,13000000.0,-100000.0,,,-10300000.0,,,77400000.0,,0.047479,,,,11600000.0,-3500000.0,-47200000.0,5700000.0,,,58000000.0,,,71000000.0,31000000.0,,,,,159700000.0,,,11900000.0,,30200000.0,,,,,32400000.0,,900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.749347200,,11200000.0,,42000000.0,,77100000.0,83800000.0,,,,185100000.0,,,403246395.0,,,,24600000.0,,,53700000.0,,,,,,,11700000.0,,268900000.0,,,,,,2200000.0,-10200000.0,0.0,,,,,200000.0,,0.0,74700000.0,17300000.0,,600000.0,12000000.0,11700000.0,112700000.0,11700000.0,,,17400000.0,,,,,-4000000.0,55900000.0,0.029015,,-12300000.0,,,,,,,,,,,,,,,156200000.0,,0.0,,,-500000.0,,,,,,24800000.0,24800000.0,,,,56000000.0,42200000.0,,,,,,,,,403246395.0,,-1600000.0,,400000.0,18800000.0,,151800000.0,,,12600000.0,-900000.0,,,-500000.0,,,76800000.0,,0.029015,,,,12800000.0,-3400000.0,-47200000.0,-2800000.0,,,58100000.0,,,70700000.0,19500000.0,,,,,167700000.0,,,7800000.0,,29600000.0,,,,,21000000.0,,-1900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.757296000,,6000000.0,-14100000.0,39700000.0,,69900000.0,82700000.0,,171900000.0,267200000.0,184500000.0,,106700000.0,,,-400000.0,,,63100000.0,,49200000.0,,,293500000.0,70500000.0,72900000.0,44500000.0,7900000.0,-15700000.0,267200000.0,0.0,,,,32300000.0,2200000.0,-9500000.0,26700000.0,12300000.0,,,8300000.0,-100000.0,160500000.0,0.0,63500000.0,15800000.0,28400000.0,800000.0,11600000.0,7900000.0,106700000.0,7900000.0,,18100000.0,13000000.0,,,184500000.0,,-3900000.0,51400000.0,,1800000.0,-10700000.0,,,42200000.0,,,44500000.0,28900000.0,,39700000.0,11600000.0,40000000.0,67000000.0,404898821.0,78800000.0,160500000.0,26700000.0,0.0,,18100000.0,100000.0,,54700000.0,,-2000000.0,,18100000.0,18100000.0,20100000.0,,,63100000.0,42200000.0,203500000.0,0.109904,,,,2400000.0,82700000.0,,,78800000.0,-1600000.0,44500000.0,400000.0,12100000.0,,133400000.0,,404898821.0,12300000.0,-500000.0,13000000.0,,-3100000.0,211800000.0,1500000.0,78800000.0,-13900000.0,,-7700000.0,-28100000.0,,7600000.0,-3600000.0,-49900000.0,-6800000.0,,-20300000.0,54700000.0,575800000.0,,67000000.0,12900000.0,,,,-49900000.0,171900000.0,,15800000.0,5000000.0,0.109904,28900000.0,,0.0,,-1900000.0,14300000.0,282300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
