date,annualOperatingIncome,trailingFreeCashFlow,annualAccountsPayable,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,annualDilutedEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,annualChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualTaxProvision,annualOtherCurrentAssets,annualBasicAverageShares,quarterlyRetainedEarnings,trailingCostOfRevenue,trailingTotalRevenue,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,quarterlyDilutedAverageShares,trailingTaxProvision,annualNetIncomeContinuousOperations,trailingEndCashPosition,annualCashAndCashEquivalents,annualBasicEPS,annualNetOtherInvestingChanges,annualPretaxIncome,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyTotalAssets,annualCostOfRevenue,annualFreeCashFlow,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualNetIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,trailingSaleOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualOtherNonCashItems,annualTotalAssets,annualCurrentAssets,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyBasicEPS,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyChangeInInventory,annualDilutedAverageShares,annualSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyInventory,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyChangeInAccountPayable,quarterlyOperatingExpense,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,annualTotalNonCurrentAssets,annualOperatingCashFlow,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOtherIntangibleAssets,annualGrossProfit,quarterlyBasicAverageShares,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,annualEbitda,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,quarterlyTaxProvision,quarterlyNetPPE,quarterlyPretaxIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualChangeInInventory,quarterlyChangesInAccountReceivables,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualIncomeTaxPayable,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOtherIntangibleAssets,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,annualInvestingCashFlow,trailingInvestingCashFlow,trailingOperatingExpense,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyGrossPPE,trailingCapitalExpenditure,annualPurchaseOfInvestment,quarterlyRepurchaseOfCapitalStock,trailingDeferredIncomeTax,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,trailingBeginningCashPosition,trailingPurchaseOfInvestment,quarterlyChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyDilutedEPS,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncome,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualChangesInAccountReceivables,trailingChangeInInventory,annualOtherCurrentLiabilities,trailingStockBasedCompensation,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualInventory,trailingChangeInWorkingCapital,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualCapitalStock,annualGoodwill,annualStockBasedCompensation,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingInterestExpense,annualCurrentDeferredRevenue,trailingNetOtherInvestingChanges,trailingChangeInAccountPayable,quarterlyPurchaseOfBusiness,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.896572800,863800000.0,,584600000.0,9553100000.0,,1703800000.0,3532600000.0,-34500000.0,,,100500000.0,0.16875,431700000.0,720500000.0,,431700000.0,0.0,2135500000.0,-61000000.0,253400000.0,353000000.0,2316521739.0,3043400000.0,,,,2307700000.0,,,399600000.0,,108600000.0,0.1725,-105900000.0,653000000.0,481800000.0,2135500000.0,203000000.0,5397400000.0,5832000000.0,11600000.0,,-67700000.0,399600000.0,-127300000.0,1864800000.0,-67700000.0,275900000.0,2623800000.0,,0.0,-67700000.0,-202300000.0,,,5397400000.0,3532600000.0,379400000.0,3261900000.0,353000000.0,1461200000.0,,399600000.0,,233500000.0,-28600000.0,,,,,1703800000.0,3043400000.0,3261900000.0,,2368000000.0,,52300000.0,379400000.0,-176200000.0,,32200000.0,846500000.0,0.0,1396600000.0,,,-123300000.0,,821000000.0,,-150800000.0,1153100000.0,1864800000.0,517500000.0,108600000.0,108600000.0,108600000.0,435800000.0,3721100000.0,,0.0,,1097300000.0,-271400000.0,300000.0,-42800000.0,1153100000.0,-110500000.0,,1819600000.0,-58000000.0,,,-153800000.0,,481800000.0,-227300000.0,12800000.0,275900000.0,-666500000.0,,0.0,,445400000.0,435800000.0,,-100000.0,-505900000.0,,-113900000.0,-595000000.0,,,,,2857300000.0,1819600000.0,,,-50300000.0,,-41700000.0,356800000.0,-666500000.0,,,,,,52300000.0,,25500000.0,637400000.0,,-107200000.0,,584600000.0,,,637400000.0,,,,0.0,7800000.0,,-336800000.0,126000000.0,1396600000.0,,60000000.0,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.904521600,,,,,,1532900000.0,3409100000.0,-34400000.0,,150200000.0,57200000.0,,,652600000.0,,422300000.0,,,,,,,3130800000.0,,,,2504800000.0,2290400000.0,,,,,,,,,1955200000.0,283300000.0,5304600000.0,,,,163800000.0,,,1895500000.0,163800000.0,,,,0.0,163800000.0,,,,,,,,326200000.0,1505400000.0,,,,,-16000000.0,,0.035625,,,,,3349400000.0,,,,46600000.0,375700000.0,-98000000.0,,,999400000.0,0.0,1160100000.0,,,-4600000.0,,709800000.0,,,,,,,167800000.0,167800000.0,,,2290400000.0,108600000.0,,,,300000.0,107000000.0,1177200000.0,270800000.0,,,,,,-85600000.0,,349600000.0,-203600000.0,14200000.0,281800000.0,-702100000.0,,,,,436500000.0,,0.0,,,,,,,,,,1879300000.0,,,-43300000.0,,59200000.0,368900000.0,,,,,,0.035,,,289600000.0,750800000.0,,-1700000.0,,432500000.0,,,,,,,,6400000.0,,,346800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.912384000,,,,,,1572700000.0,3299500000.0,-34200000.0,,187700000.0,61600000.0,,,531900000.0,,441400000.0,,,,,,,3016300000.0,,,,1913000000.0,2260608000.0,,,,,,,,,2014100000.0,214200000.0,5249900000.0,,,,68900000.0,,,1950400000.0,68900000.0,,,,0.0,68900000.0,,,,,,,,336000000.0,1168000000.0,,,,,-17100000.0,,0.015,,,,,3235800000.0,,,,52300000.0,389100000.0,-97000000.0,,,745000000.0,0.0,1197700000.0,,,-27600000.0,,593500000.0,,,,,,,254600000.0,254600000.0,,,2260608000.0,0.0,,,,300000.0,44900000.0,1230800000.0,113800000.0,,,,,,-88000000.0,,432900000.0,-99200000.0,10100000.0,284100000.0,-736800000.0,,,,,435500000.0,,0.0,,,,,,,,,,1967600000.0,,,-150700000.0,,86800000.0,302200000.0,,,,,,0.015,,,151500000.0,709900000.0,,-16700000.0,,429900000.0,,,,,,,,2900000.0,,,213100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.920160000,,,,,,1591000000.0,3342200000.0,-33700000.0,,-268800000.0,69100000.0,,,569800000.0,,442800000.0,,,,,,,3042600000.0,,,,2176800000.0,2250400000.0,,,,,,,,,2033800000.0,-148800000.0,5292200000.0,,,,124200000.0,,,1950000000.0,124200000.0,,,,0.0,124200000.0,,,,,,,,329200000.0,1295800000.0,,,,,-20300000.0,,0.0275,,,,,3258400000.0,,,,54100000.0,388700000.0,-106900000.0,,,881000000.0,0.0,1147400000.0,,,-26300000.0,,638900000.0,,,,,,,127900000.0,127900000.0,,,2250400000.0,0.0,,,,300000.0,81200000.0,1244300000.0,205400000.0,,,,,,-91800000.0,,556900000.0,30500000.0,10400000.0,274300000.0,-762600000.0,,,,,431400000.0,,0.0,,,,,,,,,,2006900000.0,,,-68600000.0,,-126700000.0,-57000000.0,,,,,,0.0275,,,242100000.0,704300000.0,,18500000.0,,329800000.0,,,,,,,,8900000.0,,,311200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.928108800,856800000.0,,373200000.0,8776900000.0,,1446900000.0,3264900000.0,-33900000.0,,,40900000.0,0.19625,465900000.0,672300000.0,,465900000.0,0.0,1912800000.0,214900000.0,294700000.0,311500000.0,2271194969.0,3066500000.0,,,,2182300000.0,,,451400000.0,,198100000.0,0.19875,-59600000.0,746100000.0,420100000.0,1912800000.0,228200000.0,5247700000.0,5264700000.0,576900000.0,,94400000.0,451400000.0,-136200000.0,1982800000.0,94400000.0,290400000.0,2426600000.0,,0.0,94400000.0,-299800000.0,,,5247700000.0,3264900000.0,386100000.0,3334900000.0,311500000.0,1295500000.0,,451400000.0,,228800000.0,-6200000.0,,,,,1446900000.0,3066500000.0,3334900000.0,,2300127389.0,,79800000.0,386100000.0,-114600000.0,,54400000.0,886800000.0,0.0,1199300000.0,,,-8200000.0,,713200000.0,,-66600000.0,1265800000.0,1982800000.0,961000000.0,198100000.0,198100000.0,198100000.0,426600000.0,3512200000.0,,0.0,,1085600000.0,-444100000.0,300000.0,61600000.0,1265800000.0,156000000.0,,2001300000.0,197300000.0,,,-118700000.0,,420100000.0,-171800000.0,9400000.0,290400000.0,-735500000.0,,0.0,,108600000.0,426600000.0,,0.0,-384100000.0,,37900000.0,-416500000.0,,,,,2655400000.0,2001300000.0,,,-37200000.0,,70200000.0,346900000.0,-735500000.0,,,,,,79800000.0,,173600000.0,653600000.0,,37800000.0,,373200000.0,,,653600000.0,,,,0.0,36200000.0,,89500000.0,214500000.0,1199300000.0,,44100000.0,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.936057600,,,,,,1807800000.0,3457300000.0,-33900000.0,,,61600000.0,,,626500000.0,,543200000.0,,,,,,,3094600000.0,,,,2501100000.0,2240800000.0,,,,,,,,,2351000000.0,30400000.0,5704300000.0,,,,200200000.0,,,2247000000.0,200200000.0,,,,0.0,200200000.0,,,,,,,,300500000.0,1473100000.0,,,,,-9000000.0,,0.044375,,,,,3353300000.0,,,,81000000.0,462200000.0,-288400000.0,,,1028000000.0,226200000.0,1229400000.0,,,-7000000.0,,688100000.0,,,,,,,226200000.0,226200000.0,,,2240800000.0,198100000.0,,,,3200000.0,122700000.0,1525400000.0,322900000.0,,,,,,-285700000.0,,539600000.0,19300000.0,10000000.0,299100000.0,-775800000.0,,,,,422500000.0,,0.0,,,,,,,,,,2301200000.0,,,-130100000.0,,28100000.0,316100000.0,,,,62700000.0,,0.04375,,,339900000.0,780200000.0,,-8400000.0,-80400000.0,488000000.0,,,,,,,,5100000.0,,,401500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.943920000,,,,,,1786800000.0,3285600000.0,-33600000.0,,,49800000.0,,,624800000.0,,560000000.0,,,,,,,2941100000.0,,,,2059700000.0,2263157895.0,,,,,,,,,2346800000.0,190400000.0,5559400000.0,,,,107500000.0,,,2273800000.0,107500000.0,,,,0.0,107500000.0,,,,,,,,270900000.0,1147000000.0,,,,,-1300000.0,,0.04875,,,,,3212600000.0,,,,87600000.0,472400000.0,-68500000.0,,,912700000.0,253000000.0,1251700000.0,,,-16800000.0,,715800000.0,,,,,,,253000000.0,253000000.0,,,2205128205.0,226200000.0,,,,3200000.0,65900000.0,1549000000.0,173400000.0,,,,,,-72900000.0,,619100000.0,-173300000.0,6700000.0,307500000.0,-806000000.0,,,,,417300000.0,,0.0,,,,,,,,,,2355000000.0,,,-241000000.0,,26800000.0,263300000.0,,,,,,0.0475,,,196900000.0,676300000.0,,7600000.0,-84400000.0,491400000.0,,,,,,,,22100000.0,,,287900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.951782400,,,,,,2019400000.0,3483300000.0,-33000000.0,,,56000000.0,,,632400000.0,,554200000.0,,,,,,,2928700000.0,,,,2161600000.0,2235384615.0,,,,,,,,,2573600000.0,-196900000.0,5777700000.0,,,,145300000.0,,,2294400000.0,145300000.0,,,,0.0,145300000.0,,,,,,,,297900000.0,1230400000.0,,,,,-25200000.0,,0.06625,,,,,3204100000.0,,,,91300000.0,462900000.0,-98500000.0,,,931200000.0,159400000.0,1388900000.0,,,200000.0,,688400000.0,,,,,,,159400000.0,159400000.0,,,2193207547.0,253000000.0,,,,3200000.0,83800000.0,1553200000.0,229100000.0,,,,,,-89100000.0,,852800000.0,90300000.0,13900000.0,327600000.0,-795500000.0,,,,,413600000.0,,0.0,,,,,,,,,,2348700000.0,,,-112600000.0,,-93600000.0,-107800000.0,,,,,,0.065,,,242800000.0,691700000.0,,-2700000.0,-78600000.0,474900000.0,,,,,,,,2300000.0,,,298800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.959731200,984900000.0,,543800000.0,8995100000.0,-122800000.0,2140000000.0,3596400000.0,-32600000.0,,,56200000.0,0.25875,580600000.0,722600000.0,,580600000.0,254300000.0,2720600000.0,-79600000.0,340100000.0,326700000.0,2206095238.0,2887000000.0,,,,2272700000.0,,,579100000.0,,254300000.0,0.2625,-45400000.0,919200000.0,974300000.0,2720600000.0,316100000.0,5856900000.0,5180200000.0,340000000.0,,126000000.0,579100000.0,-133100000.0,2260500000.0,126000000.0,266200000.0,2606400000.0,,0.0,126000000.0,-646300000.0,,,5856900000.0,3596400000.0,470300000.0,3136300000.0,326700000.0,1288600000.0,,579100000.0,,223600000.0,-9900000.0,,,,,2140000000.0,2887000000.0,3136300000.0,,2238067633.0,,110300000.0,470300000.0,15400000.0,,23900000.0,984100000.0,254300000.0,1446000000.0,,,2800000.0,,778800000.0,,-20700000.0,1583400000.0,2260500000.0,759900000.0,254300000.0,254300000.0,254300000.0,410900000.0,3814900000.0,,159400000.0,,1208500000.0,-252100000.0,3100000.0,67700000.0,1583400000.0,193700000.0,,2393800000.0,-275400000.0,,,27800000.0,,974300000.0,-188400000.0,14400000.0,266200000.0,-810400000.0,,0.0,,198100000.0,410900000.0,,0.0,-419900000.0,,36800000.0,-440000000.0,,,,,2830000000.0,2393800000.0,,,-162600000.0,,94900000.0,288300000.0,-810400000.0,,,65800000.0,,,110300000.0,,205300000.0,621900000.0,,40300000.0,-122800000.0,543800000.0,,,621900000.0,,,,0.0,-5600000.0,,56200000.0,261500000.0,1446000000.0,,45000000.0,,,3100000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.967680000,,,,,,2316400000.0,3936000000.0,-32400000.0,,,52400000.0,,,701100000.0,,571700000.0,,,,,,,3058900000.0,,,,2636700000.0,2183896104.0,,,,,,,,,2888100000.0,106300000.0,6191100000.0,,,,210200000.0,,,2255100000.0,210200000.0,,,,0.0,210200000.0,,,,,,,,356000000.0,1569200000.0,,,,,5500000.0,1703700000.0,0.0975,,,,,3303000000.0,,,,104600000.0,467100000.0,-63400000.0,,,1067500000.0,407100000.0,1469200000.0,,,-20000000.0,,701100000.0,,,,,,,407100000.0,407100000.0,,,2155897436.0,254300000.0,,,,3100000.0,120800000.0,1587900000.0,331000000.0,,,,,,-69600000.0,,1031900000.0,27600000.0,15400000.0,260100000.0,-840300000.0,,,,,407100000.0,,0.0,,,,,,,,,,2428200000.0,,,-5900000.0,,152800000.0,175900000.0,,,,-83700000.0,,0.09625,,,366400000.0,694900000.0,,-3000000.0,-142200000.0,589600000.0,,,,,,,,8600000.0,,,418800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.975542400,,,,,,1847200000.0,3504700000.0,-32400000.0,,,54900000.0,,,673100000.0,,578600000.0,,,,,,,3113800000.0,,,,2198700000.0,2170909091.0,,,,,,,,,2425800000.0,48400000.0,5777500000.0,,,,119400000.0,,,2272800000.0,119400000.0,,,,0.0,119400000.0,,,,,,,,296500000.0,1327300000.0,,,,,-5700000.0,1509100000.0,0.055,,,,,3351700000.0,,,,112400000.0,466200000.0,-82100000.0,,,871400000.0,325500000.0,1373600000.0,,,6400000.0,,673100000.0,,,,,,,325500000.0,325500000.0,,,2170909091.0,407100000.0,,,,3100000.0,68600000.0,1609800000.0,188000000.0,,,,,,-81700000.0,,924300000.0,-166800000.0,16700000.0,258800000.0,-873000000.0,,,,,404200000.0,,0.0,,,,,,,,,,2482800000.0,,,-33100000.0,,-81600000.0,130100000.0,,,,-45200000.0,,0.055,,,198300000.0,587400000.0,,1000000.0,-156900000.0,335500000.0,,,,,,,,6300000.0,,,253200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.983318400,,,,,,1945000000.0,3660800000.0,-32400000.0,,,59700000.0,,,660200000.0,,565200000.0,,,,,,,3159900000.0,,,,2170100000.0,2226285714.0,,,,,,,,,2510200000.0,-54200000.0,5966200000.0,,,,97400000.0,,,2305400000.0,97400000.0,,,,0.0,97400000.0,,,,,,,,299800000.0,1341500000.0,,,,,-25900000.0,1669700000.0,0.045,,,,,3456000000.0,,,,112300000.0,452900000.0,-100400000.0,,,828600000.0,185900000.0,1505400000.0,,,-6200000.0,,660200000.0,,,,,,,185900000.0,185900000.0,,,2164444444.0,325500000.0,,,,3100000.0,50800000.0,1621600000.0,148200000.0,,,,,,-76200000.0,,879400000.0,-38300000.0,14000000.0,283200000.0,-915400000.0,,,,,400600000.0,,0.0,,,,,,,,,,2537000000.0,,,0.0,,-139600000.0,22000000.0,,,,-135800000.0,,0.04375,,,168400000.0,583000000.0,,700000.0,-135900000.0,482600000.0,,,,,,,,39000000.0,,,228100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.991267200,1014200000.0,,432000000.0,9488800000.0,-162000000.0,1786700000.0,3625300000.0,-32500000.0,,,47100000.0,0.27,538400000.0,655300000.0,,538400000.0,304000000.0,2325100000.0,-259500000.0,331700000.0,0.0,2164036697.0,3194300000.0,,,,2483300000.0,,,589700000.0,,304000000.0,0.2725,-37400000.0,921400000.0,860700000.0,2325100000.0,238400000.0,5819600000.0,5784900000.0,338900000.0,,162700000.0,589700000.0,-129700000.0,2194300000.0,162700000.0,0.0,2689700000.0,,0.0,162700000.0,-157000000.0,,,5819600000.0,3625300000.0,435900000.0,3494500000.0,0.0,1546800000.0,472100000.0,589700000.0,,214100000.0,-11300000.0,1621400000.0,,,472100000.0,1786700000.0,3194300000.0,3494500000.0,,2184074074.0,,102200000.0,435900000.0,-96400000.0,,56000000.0,936500000.0,304000000.0,1424100000.0,1621400000.0,,-14400000.0,,655300000.0,,-34100000.0,1618800000.0,2194300000.0,656500000.0,304000000.0,304000000.0,304000000.0,397300000.0,3703900000.0,,185900000.0,,1228300000.0,-349900000.0,2800000.0,91500000.0,1618800000.0,254200000.0,,2552800000.0,-16700000.0,,,-90100000.0,,860700000.0,-172400000.0,12600000.0,0.0,-934000000.0,,0.0,,254300000.0,397300000.0,,0.0,-317600000.0,,79800000.0,-342300000.0,,,,,2689700000.0,2552800000.0,,,-118000000.0,,118100000.0,328500000.0,-934000000.0,,,5200000.0,,,102200000.0,,281200000.0,21900000.0,,81100000.0,-162000000.0,432000000.0,,,21900000.0,,,,0.0,2100000.0,,49700000.0,328300000.0,1424100000.0,,58700000.0,,,2800000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.999216000,,,,,,1854000000.0,3981000000.0,-32200000.0,,,63100000.0,,,696200000.0,,742900000.0,,,,,,,3341800000.0,,,,2613700000.0,2183013699.0,,,,,,,,,2596900000.0,178100000.0,6278100000.0,,,,199200000.0,,,2297100000.0,204200000.0,,,,0.0,199200000.0,,,,,,,,0.0,1584800000.0,693300000.0,,,,4300000.0,1784100000.0,0.0925,,,,,3681200000.0,,,,104600000.0,638000000.0,-51800000.0,,,1028900000.0,364900000.0,1486800000.0,,,-5500000.0,,696200000.0,,,,,,,364900000.0,364900000.0,,,2153513514.0,304000000.0,,,,2800000.0,110000000.0,1638600000.0,314200000.0,,,,,,-57300000.0,,605600000.0,-90100000.0,13000000.0,0.0,-991500000.0,,,,,394200000.0,,0.0,,,,,,,,,,2630100000.0,,,-5100000.0,,60900000.0,235400000.0,,,,-14400000.0,,0.09125,,,332700000.0,110100000.0,,-12500000.0,-129800000.0,445000000.0,,,,,,,,4500000.0,,,395800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.007078400,,,,,,1677300000.0,3898900000.0,-32200000.0,,,76600000.0,,,677700000.0,,743700000.0,,,,,,,3414900000.0,,,,2336800000.0,2155000000.0,,,,,,,,,2421000000.0,158100000.0,6192700000.0,,,,129300000.0,,,2293800000.0,129300000.0,,,,0.0,129300000.0,,,,,,,,0.0,1441400000.0,625500000.0,,,,-6800000.0,1659900000.0,0.06,,,,,3771700000.0,,,,119400000.0,624000000.0,-64300000.0,,,895400000.0,459800000.0,1435800000.0,,,-6500000.0,,677700000.0,,,,,,,459800000.0,459800000.0,,,2155000000.0,364900000.0,,,,2800000.0,69600000.0,1627000000.0,198900000.0,,,,,,-63700000.0,,599000000.0,-73900000.0,12300000.0,0.0,-1021800000.0,,,,,391000000.0,,0.0,,,,,,,,,,2648800000.0,,,-39600000.0,,94900000.0,221800000.0,,,,9600000.0,,0.06,,,217700000.0,73600000.0,,6300000.0,-118200000.0,379200000.0,,,,,,,,6400000.0,,,294300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.014854400,,,,,,1634100000.0,3950700000.0,-32200000.0,,,70800000.0,,,682500000.0,,743000000.0,,,,,,,3497100000.0,,,,2260300000.0,2196521739.0,,,,,,,,,2377100000.0,10000000.0,6245000000.0,,,,126300000.0,,,2294300000.0,126300000.0,,,,0.0,126300000.0,,,,,,,,0.0,1376800000.0,670900000.0,,,,-50400000.0,1814300000.0,0.05875,,,,,3867900000.0,,,,127500000.0,615200000.0,-98200000.0,,,883500000.0,349600000.0,1432600000.0,,,100000.0,,682500000.0,,,,,,,349600000.0,349600000.0,,,2149787234.0,459800000.0,,,,2900000.0,62700000.0,1587100000.0,189000000.0,,,,,,-52200000.0,,532800000.0,-85300000.0,12100000.0,0.0,-1059800000.0,,,,,387200000.0,,0.0,,,,,,,,,,2646900000.0,,,-12100000.0,,-110200000.0,62200000.0,,,,-148600000.0,,0.0575,,,201000000.0,57500000.0,,2300000.0,-136900000.0,372900000.0,,,,,,,,21600000.0,,,271800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.022803200,1067900000.0,,504400000.0,9893000000.0,-197500000.0,1836200000.0,4157700000.0,-32300000.0,,,66100000.0,0.305,767800000.0,764000000.0,,767800000.0,575500000.0,2604000000.0,112500000.0,349000000.0,0.0,2139677419.0,3495000000.0,,,,2682200000.0,,,668300000.0,,575500000.0,0.31,-35600000.0,1017300000.0,480500000.0,2604000000.0,452500000.0,6443000000.0,6004700000.0,798700000.0,,208400000.0,663300000.0,-128900000.0,2285300000.0,208400000.0,0.0,2820400000.0,,0.0,208400000.0,-226900000.0,,,6443000000.0,4157700000.0,625900000.0,3839000000.0,0.0,1601700000.0,768300000.0,663300000.0,,276600000.0,17300000.0,1807100000.0,,,768300000.0,1836200000.0,3495000000.0,3839000000.0,,2174754098.0,,141600000.0,625900000.0,-88500000.0,,59500000.0,1080500000.0,575500000.0,1373800000.0,1807100000.0,,8800000.0,,764000000.0,,-3000000.0,1614500000.0,2285300000.0,1081500000.0,575500000.0,575500000.0,575500000.0,437800000.0,3888300000.0,,349600000.0,,1344500000.0,-478200000.0,2800000.0,106700000.0,1614500000.0,315100000.0,,2741700000.0,55400000.0,,,-109600000.0,,480500000.0,-228900000.0,10200000.0,0.0,-1127200000.0,,0.0,,304000000.0,437800000.0,,329900000.0,-282800000.0,,15200000.0,-302800000.0,,,,,2820400000.0,2741700000.0,,,-170100000.0,,225900000.0,562100000.0,-1127200000.0,,,265900000.0,,,141600000.0,,316500000.0,83000000.0,,19100000.0,-197500000.0,504400000.0,,,83000000.0,,,,329900000.0,27000000.0,,271500000.0,382600000.0,1373800000.0,,47600000.0,,,2800000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.030752000,,,,,,1786600000.0,4304300000.0,-31900000.0,,,58500000.0,,,799000000.0,,896800000.0,,,,,,,3370900000.0,,,,2796300000.0,2173333333.0,,,,,,,,,2683400000.0,130400000.0,6355900000.0,,,,-48900000.0,,,2051600000.0,217200000.0,,,,0.0,-48900000.0,,,,,,,,0.0,1639200000.0,917500000.0,,,,-11200000.0,2028000000.0,-0.0225,,,,,3672500000.0,,,,160200000.0,736300000.0,-50100000.0,,,1157100000.0,430000000.0,1424800000.0,,,-13500000.0,,799000000.0,,,,,,,430000000.0,430000000.0,,,2173333333.0,575500000.0,,,,2800000.0,116900000.0,1625800000.0,334100000.0,,,,,,-43700000.0,,223000000.0,-249200000.0,10500000.0,0.0,-1189100000.0,,,,,184800000.0,,0.0,,,,,,,,,,2814900000.0,,,-53100000.0,,-145500000.0,174100000.0,,,,-102700000.0,,-0.0225,,,358100000.0,159500000.0,,,-245000000.0,486600000.0,,,,,,,,4900000.0,,,416600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
