date,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualCashAndCashEquivalents,annualInvestmentsAndAdvances,quarterlyOperatingIncome,quarterlyTotalRevenue,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualCapitalExpenditure,trailingDeferredIncomeTax,trailingRepurchaseOfCapitalStock,annualNetIncomeContinuousOperations,quarterlyGrossProfit,quarterlyDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangesInAccountReceivables,annualCurrentDeferredRevenue,trailingCostOfRevenue,trailingBeginningCashPosition,annualInterestExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingChangesInAccountReceivables,quarterlyIncomeTaxPayable,trailingFreeCashFlow,quarterlyEbitda,quarterlyGrossPPE,annualOtherNonCurrentAssets,annualDeferredIncomeTax,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyRepurchaseOfCapitalStock,quarterlyBasicAverageShares,annualAccumulatedDepreciation,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyRetainedEarnings,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingOperatingExpense,trailingNetIncomeContinuousOperations,annualDilutedAverageShares,annualEbitda,quarterlyStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,annualOtherShortTermInvestments,annualTotalLiabilitiesNetMinorityInterest,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyOperatingExpense,annualFreeCashFlow,annualCommonStockIssuance,annualRetainedEarnings,trailingNetIncomeCommonStockholders,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,annualNetIncome,annualCostOfRevenue,trailingOperatingCashFlow,quarterlyLongTermDebt,annualCashDividendsPaid,annualBeginningCashPosition,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlySellingGeneralAndAdministration,annualLongTermDebt,quarterlyRepaymentOfDebt,quarterlyOtherNonCurrentLiabilities,annualCurrentDebt,annualTaxProvision,annualTotalAssets,trailingTaxProvision,quarterlyNetOtherInvestingChanges,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,annualOtherNonCashItems,annualOtherCurrentAssets,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,trailingDepreciationAndAmortization,trailingPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyDilutedAverageShares,quarterlyCurrentDebt,quarterlyCapitalExpenditure,annualStockholdersEquity,annualNonCurrentDeferredTaxesLiabilities,annualIncomeTaxPayable,annualSaleOfInvestment,annualBasicEPS,trailingSaleOfInvestment,trailingStockBasedCompensation,annualDepreciationAndAmortization,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualBasicAverageShares,annualStockBasedCompensation,quarterlyOtherIncomeExpense,annualPurchaseOfBusiness,annualAccountsReceivable,quarterlyInvestmentsAndAdvances,quarterlyChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,trailingPretaxIncome,annualDilutedEPS,quarterlyOperatingCashFlow,annualGoodwill,annualGrossProfit,quarterlyPretaxIncome,annualNetPPE,quarterlyNetPPE,quarterlyPurchaseOfBusiness,trailingNetIncome,annualCurrentLiabilities,annualOperatingCashFlow,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyOtherCurrentLiabilities,annualRepaymentOfDebt,annualChangeInWorkingCapital,annualNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,annualOtherCurrentLiabilities,quarterlyBasicEPS,quarterlyDepreciationAndAmortization,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,annualCapitalStock,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualTotalRevenue,trailingPurchaseOfInvestment,annualPretaxIncome,trailingTotalRevenue,annualPurchaseOfInvestment,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualCashFlowFromContinuingFinancingActivities,trailingCashFlowFromContinuingFinancingActivities,quarterlySaleOfInvestment,trailingInterestExpense,trailingEndCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingInvestingCashFlow,annualAccountsPayable,annualGrossPPE,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,quarterlyAccountsPayable,trailingRepaymentOfDebt,annualOperatingIncome,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingChangeInInventory,annualInventory,annualResearchAndDevelopment,trailingCashDividendsPaid,quarterlyInventory,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,annualOtherIntangibleAssets,trailingBasicAverageShares,trailingBasicEPS,trailingNetOtherInvestingChanges,quarterlyChangeInInventory,annualChangeInInventory,trailingNetOtherFinancingCharges,trailingDilutedEPS,quarterlyCashDividendsPaid,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance
1970-01-01 00:00:01.490918400,1042000.0,29318000.0,3723000.0,,,76628000.0,248206000.0,,,,,158883000.0,-48588000.0,,,,,145632000.0,1.16,328737000.0,,,,,,,,,19531000.0,,89897000.0,1067571000.0,,,277922000.0,235145000.0,-9516000.0,46748000.0,,2931000.0,122000.0,706769000.0,,,,,,,826523000.0,93592000.0,23704000.0,,,,9026000.0,2941000.0,102574000.0,69004000.0,,,,,,140475000.0,,,,64943000.0,,,27043000.0,69004000.0,,-1698000.0,1606000.0,,,,,0.0,,,23627000.0,,,,0.0,580000.0,1123000.0,,,-33092000.0,48070000.0,6651000.0,-29627000.0,,,,,,,,,,55912000.0,55912000.0,,,0.0,,,,27976000.0,-197282000.0,,,109656000.0,,,76050000.0,,870289000.0,,,,,20138000.0,,81557000.0,70716000.0,,,,,,1.2,13267000.0,,-3410000.0,,,,877338000.0,1155260000.0,,,,80029000.0,,,,,,,170098000.0,,55912000.0,,,,7571000.0,,,-522000.0,-26532000.0,,,,,,88541000.0,24114000.0,,,519000.0,,130907000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,-2750000.0,-35918000.0,-351000.0,,,55088000.0,218301000.0,,,,,145722000.0,-38095000.0,,,,,123271000.0,0.83,296349000.0,,,,,,,,,3636000.0,,69416000.0,1097750000.0,,,272771000.0,204868000.0,-141000.0,47151000.0,,3298000.0,92000.0,746616000.0,,,,,,,872214000.0,91481000.0,20641000.0,,,,10933000.0,2941000.0,95030000.0,68183000.0,,,,,,131524000.0,,,,63270000.0,,,26778000.0,68183000.0,,-1702000.0,1433000.0,,,,,0.0,,,22156000.0,,,,0.0,495000.0,1756000.0,,,930000.0,48192000.0,6665000.0,-30238000.0,,,,,,,,,,39847000.0,39847000.0,,,0.0,,,,-13161000.0,-209566000.0,,,24004000.0,,,55332000.0,,888184000.0,,,,,15485000.0,,89414000.0,79520000.0,,,,,,0.85,13589000.0,,-5354000.0,,,,895792000.0,1168563000.0,,,,-6234000.0,,,,,,,155696000.0,,39847000.0,,,,17792000.0,,,-608000.0,-25649000.0,,,,,,66282000.0,22489000.0,,,522000.0,,158883000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,5715000.0,72520000.0,441000.0,,,59692000.0,236209000.0,,,,,255746000.0,-25401000.0,,,,,131906000.0,0.81,375209000.0,,,,,,,,,10750000.0,,74748000.0,1118021000.0,,,386846000.0,285063000.0,0.0,47316000.0,,3333000.0,1537000.0,785920000.0,,,,,,,915721000.0,90146000.0,23184000.0,,,,12243000.0,2941000.0,104303000.0,72214000.0,,,,,,192549000.0,,,,61596000.0,,,27209000.0,72214000.0,,-1702000.0,1341000.0,,,,,0.0,,,24702000.0,,,,0.0,567000.0,766000.0,,,-842000.0,48292000.0,6680000.0,-25891000.0,,,,,,,,,,39304000.0,39304000.0,,,0.0,,,,110024000.0,-220481000.0,,,136267000.0,,,60570000.0,,897540000.0,,,,,21266000.0,,89609000.0,76111000.0,,,,,,0.83,13611000.0,,-6831000.0,,,,904084000.0,1290930000.0,,,,110376000.0,,,,,,,269751000.0,,39304000.0,,,,24254000.0,,,-598000.0,-24449000.0,,,,,,180142000.0,27523000.0,,,522000.0,,145722000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,1371000.0,-48458000.0,-8973000.0,153474000.0,,91346000.0,271418000.0,20757000.0,,,280540000.0,248008000.0,-39980000.0,-123954000.0,,,203319000.0,162485000.0,1.41,317622000.0,-19848000.0,142193000.0,,,2169000.0,79487000.0,5378000.0,,16182000.0,,105864000.0,1154223000.0,723000.0,-5160000.0,374862000.0,238135000.0,-1643000.0,47342000.0,-231939000.0,3126000.0,2132000.0,854176000.0,-11300000.0,374862000.0,,,48235000.0,339925000.0,985951000.0,79487000.0,20757000.0,203319000.0,89271000.0,317622000.0,10908000.0,2941000.0,108933000.0,71139000.0,180944000.0,,854176000.0,,,142193000.0,203319000.0,410840000.0,,59925000.0,,130907000.0,18362000.0,71139000.0,59925000.0,-1703000.0,1200000.0,6691000.0,80209000.0,1303573000.0,,0.0,928711000.0,280540000.0,24589000.0,3883000.0,24589000.0,,0.0,527000.0,723000.0,,,-2729000.0,48382000.0,6691000.0,-38198000.0,985951000.0,18362000.0,16182000.0,65259000.0,4.31,,,54228000.0,-152064000.0,68256000.0,68256000.0,47140000.0,12688000.0,0.0,,10908000.0,,-7738000.0,-231939000.0,,4.22,34971000.0,2941000.0,563294000.0,91576000.0,922284000.0,922284000.0,,,238135000.0,304898000.0,23320000.0,,89271000.0,95298000.0,-6805000.0,17462000.0,,242745000.0,95298000.0,1.44,13761000.0,117101000.0,-4253000.0,-724000.0,,,928711000.0,1303573000.0,,1200000.0,523000.0,-3227000.0,,974134000.0,,283528000.0,,-94054000.0,242745000.0,248008000.0,68256000.0,,-35733000.0,,15642000.0,,,-724000.0,-17424000.0,,,29139000.0,1154223000.0,,153474000.0,29139000.0,,282754000.0,523000.0,,255746000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,563000.0,20447000.0,1928000.0,,,90092000.0,275681000.0,,,,,315662000.0,-38525000.0,,,,,164654000.0,1.52,340971000.0,,,,,,,,,30234000.0,,105020000.0,1192110000.0,,,435364000.0,261666000.0,-12032000.0,47432000.0,,3469000.0,539000.0,926683000.0,,,,,,,1051012000.0,79305000.0,26571000.0,,,,9469000.0,2941000.0,111027000.0,74562000.0,,,,,,137078000.0,,,,58274000.0,,,19900000.0,74562000.0,,-1716000.0,1131000.0,,,,,,,,16994000.0,,,,,346000.0,833000.0,,,-12829000.0,48397000.0,6670000.0,-35347000.0,,,,,,,,,,73681000.0,73681000.0,,,981000.0,,,,67654000.0,-241954000.0,,,119008000.0,,,90727000.0,,950156000.0,,,,,17046000.0,,91910000.0,,,,,,,1.55,13947000.0,,-3558000.0,,,,956619000.0,1391983000.0,,,,83661000.0,,,,,,,334756000.0,,73681000.0,,,,13944000.0,,,-526000.0,-17122000.0,,,,,,242846000.0,36100000.0,,,525000.0,,248008000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,-1936000.0,-42142000.0,-682000.0,,,58488000.0,236818000.0,,,,,221632000.0,-28910000.0,,,,,134581000.0,0.95,299668000.0,,,,,,,,,46000.0,,74079000.0,200141000.0,,,1281570000.0,223831000.0,-1031000.0,47604000.0,,3265000.0,479000.0,972877000.0,,,,,,,1100300000.0,75837000.0,18995000.0,,,,0.0,2941000.0,102237000.0,76093000.0,,,,,,0.0,,,,56619000.0,,,19218000.0,76093000.0,,-1717000.0,,,,,,,,,8748000.0,,,,,57000.0,657000.0,,,-1899000.0,48411000.0,6572000.0,-43819000.0,,,,,,,,,,46038000.0,46038000.0,,,,,,,-94030000.0,-87956000.0,,,24654000.0,,,59998000.0,,112185000.0,,,,,13960000.0,,76522000.0,139140000.0,,,,,,0.97,14024000.0,,-4226000.0,,,,118398000.0,1399968000.0,,,,-19165000.0,,,,,,,298154000.0,,46038000.0,,,,19052000.0,,,-515000.0,-4143000.0,,,,,,221632000.0,35444000.0,,,526000.0,,315662000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,-10565000.0,-93232000.0,-14797000.0,,,29420000.0,155454000.0,,,,,106546000.0,-148294000.0,,,,,86668000.0,0.7,114333000.0,,,,,,,,,0.0,,46851000.0,197270000.0,,,255199000.0,54936000.0,-6225000.0,47682000.0,,10332000.0,12998000.0,1006638000.0,,,,,,,1138358000.0,59397000.0,13511000.0,,,,65120000.0,2941000.0,68786000.0,57248000.0,,,,,,0.0,,,,54976000.0,,,4421000.0,41638000.0,,-1643000.0,,,,,,,,,8607000.0,,,,,558000.0,743000.0,,,-7541000.0,48422000.0,6572000.0,-24119000.0,,,,,,,,,,33761000.0,33761000.0,,,371000.0,,,,-115086000.0,-86362000.0,,,-47126000.0,,,42481000.0,,110908000.0,,,,,8720000.0,,68754000.0,,,,,,,0.71,3812000.0,,-69501000.0,,,,997492000.0,1252691000.0,,,,-71245000.0,,,,,,,113633000.0,,33761000.0,,,,17565000.0,,,-652000.0,-10190000.0,,,,,,44879000.0,16996000.0,,,526000.0,,221632000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,-2368000.0,17952000.0,2044000.0,120346000.0,,80149000.0,177548000.0,8907000.0,,,165758000.0,182013000.0,-22506000.0,-124853000.0,,,229011000.0,114866000.0,1.56,110420000.0,-59264000.0,0.0,,,1536000.0,29902000.0,-14306000.0,,5442000.0,,98259000.0,200728000.0,478000.0,-11507000.0,309466000.0,80518000.0,-5470000.0,47708000.0,-89689000.0,2442000.0,690000.0,1082169000.0,-24758000.0,309466000.0,,,48414000.0,324209000.0,1213597000.0,29902000.0,8907000.0,229011000.0,69002000.0,110420000.0,46830000.0,2941000.0,62682000.0,34717000.0,74232000.0,,1082169000.0,,,0.0,229011000.0,421594000.0,,23437000.0,,248008000.0,6465000.0,33947000.0,23437000.0,-1643000.0,,36468000.0,57989000.0,1324017000.0,,,1014551000.0,147388000.0,6963000.0,14706000.0,6963000.0,,,575000.0,478000.0,,,-4576000.0,48422000.0,36468000.0,-21568000.0,1213597000.0,6465000.0,5442000.0,65116000.0,4.81,,,35673000.0,-238235000.0,75531000.0,75531000.0,47608000.0,19508000.0,521000.0,-131550000.0,46830000.0,,75467000.0,-89689000.0,,4.73,102549000.0,2941000.0,423907000.0,93794000.0,111039000.0,111039000.0,0.0,,80518000.0,199085000.0,18263000.0,,69002000.0,,-6719000.0,-96975000.0,,189348000.0,,1.58,3890000.0,-65995000.0,18021000.0,-453000.0,,,1014551000.0,1324017000.0,,,527000.0,80981000.0,,845501000.0,,287000000.0,,-46948000.0,189348000.0,182013000.0,75531000.0,,-26845000.0,,14555000.0,,,-453000.0,-15493000.0,,,14274000.0,200728000.0,,120346000.0,14274000.0,,258149000.0,527000.0,3440000.0,106546000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,-4903000.0,-12399000.0,2855000.0,,,72431000.0,197287000.0,,,,,88767000.0,-340852000.0,,,,,125155000.0,1.52,346600000.0,,,,,,,,,23500000.0,,93385000.0,213619000.0,,,198208000.0,126002000.0,-18127000.0,47699000.0,,2636000.0,3902000.0,1155412000.0,,,,,,,1272873000.0,220598000.0,15543000.0,,,,74653000.0,151228000.0,72132000.0,52724000.0,,,,,,5168000.0,,,,199994000.0,,,9427000.0,46950000.0,,-59850000.0,11177000.0,,,,,,,,12337000.0,,,,-2385000.0,2586000.0,2020000.0,,,171269000.0,48274000.0,48422000.0,-34648000.0,,,,,,,,,,73243000.0,73243000.0,,,1119000.0,,,,-93246000.0,-84194000.0,,,76337000.0,,,84699000.0,,129425000.0,-361184000.0,,,,11456000.0,,14243000.0,2089000.0,,,,,,1.54,6100000.0,,-24722000.0,,,208594000.0,1421265000.0,1619473000.0,,,,41689000.0,,,,,,,102710000.0,,73243000.0,,,,56752000.0,,,-560000.0,-1772000.0,,,,,,88467000.0,13295000.0,,,529000.0,,182013000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,4801000.0,54210000.0,-1482000.0,,,50994000.0,174820000.0,,,,,66101000.0,-144910000.0,,,,,97993000.0,1.06,349715000.0,,,,,,,,,45000.0,,74974000.0,218103000.0,,,108717000.0,113266000.0,-340000.0,47851000.0,,2549000.0,-221000.0,1206524000.0,,,,,,,1327807000.0,236449000.0,16934000.0,,,,13660000.0,160871000.0,76827000.0,46999000.0,,,,,,10042000.0,,,,207888000.0,,,17752000.0,44942000.0,,-12191000.0,,,,,,,,,11328000.0,,,,0.0,2907000.0,1940000.0,,,9246000.0,48313000.0,48422000.0,-145055000.0,,,,,,,,,,51112000.0,51112000.0,,,2668000.0,,,,-22666000.0,-88436000.0,,,112998000.0,,,65237000.0,,129667000.0,0.0,,,,14125000.0,,14205000.0,,,,,,,1.07,6830000.0,,65778000.0,,,206415000.0,1568805000.0,1677522000.0,,,,-32057000.0,,,,,,,80006000.0,,51112000.0,,,,145000.0,,,-724000.0,0.0,,,,,,65801000.0,18273000.0,,,530000.0,,88767000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,1587000.0,-62258000.0,500000.0,,,59734000.0,193289000.0,,,,,120009000.0,54652000.0,,,,,112809000.0,1.2,378842000.0,,,,,,,,,3396000.0,,83132000.0,238646000.0,,,237544000.0,124016000.0,-6953000.0,47920000.0,,2555000.0,-84000.0,1264675000.0,,,,,,,1381830000.0,254826000.0,18947000.0,,,,83377000.0,160871000.0,80480000.0,53075000.0,,,,,,9201000.0,,,,211060000.0,,,18310000.0,50896000.0,,82000.0,16000.0,,,,,,,,11255000.0,,,,0.0,2875000.0,1742000.0,,,-6543000.0,48337000.0,45332000.0,,,,,,,,,,,58151000.0,58151000.0,,,255000.0,,,,53908000.0,-92279000.0,,,5799000.0,,,73322000.0,,146367000.0,0.0,,,,15171000.0,,14152000.0,,,,,,,1.21,6935000.0,,-74909000.0,,,204236000.0,1523128000.0,1760672000.0,,,,60314000.0,,,,,,,133861000.0,,58151000.0,,,,60000.0,,,-782000.0,77000.0,,,,,,119709000.0,20742000.0,,,530000.0,,66101000.0,,,,,,,,,,,,,,,,,,,,
