date,trailingDeferredIncomeTax,annualCapitalExpenditure,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualDilutedEPS,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualDilutedAverageShares,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingCapitalExpenditure,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyEbitda,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,quarterlyDilutedEPS,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyOperatingExpense,trailingGrossProfit,quarterlyChangeInInventory,annualRepaymentOfDebt,trailingResearchAndDevelopment,annualBasicAverageShares,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyCurrentDeferredRevenue,annualCostOfRevenue,trailingChangeInAccountPayable,annualResearchAndDevelopment,annualCapitalStock,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,annualTaxProvision,annualInventory,quarterlyTaxProvision,trailingTaxProvision,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,annualGrossProfit,quarterlyStockBasedCompensation,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,annualChangeInInventory,annualFreeCashFlow,quarterlyBasicAverageShares,quarterlyBasicEPS,annualCurrentDebt,annualNetIncome,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,trailingOtherNonCashItems,annualOperatingExpense,annualPurchaseOfBusiness,annualCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,quarterlyOperatingCashFlow,annualCashDividendsPaid,quarterlyChangeInCashSupplementalAsReported,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingPurchaseOfInvestment,annualLongTermDebt,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,trailingChangeInInventory,annualStockholdersEquity,quarterlyGoodwill,quarterlyCostOfRevenue,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,annualCommonStockIssuance,annualGoodwill,annualRetainedEarnings,quarterlyInventory,annualStockBasedCompensation,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyCashAndCashEquivalents,trailingOperatingIncome,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualChangeInAccountPayable,annualAccountsPayable,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCashDividendsPaid,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualBasicEPS,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualCurrentLiabilities,quarterlyDilutedAverageShares,annualNetPPE,quarterlyBeginningCashPosition,annualOperatingIncome,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,annualGrossPPE,quarterlyInterestExpense,annualCashAndCashEquivalents,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,annualIncomeTaxPayable,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,trailingPretaxIncome,annualInvestmentsAndAdvances,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,trailingDilutedAverageShares,trailingBasicEPS,trailingCommonStockIssuance,trailingBasicAverageShares,trailingChangesInAccountReceivables,trailingDilutedEPS
1998-06-30,,,,,,,,,3067000000.0,-334000000.0,399000000.0,,199000000.0,-44000000.0,,,,,,,,,,,,,,,,1426000000.0,,,156000000.0,,15000000.0,,369000000.0,,-67000000.0,0.345,40000000.0,,,,264000000.0,,6000000.0,,,,,,,,,,,199000000.0,,,1126000000.0,,1981000000.0,,,24000000.0,,752000000.0,,1664000000.0,1917000000.0,81000000.0,,,,,,,5000000.0,,-71000000.0,,105000000.0,1635000000.0,,,,154000000.0,0.3475,,,,-1403000000.0,,,,,,749000000.0,,55000000.0,,-8000000.0,,,53000000.0,53000000.0,,,,,,,65000000.0,,,634000000.0,,,,,,,384000000.0,1266000000.0,,,975000000.0,,,,,,767000000.0,,1168000000.0,,,,,-6000000.0,,,40000000.0,,,40000000.0,,,,,,-11000000.0,,,,,,51000000.0,,,,,155200000.0,,48000000.0,,,,120000000.0,,93000000.0,,,,18000000.0,,,,,4528000000.0,53000000.0,191000000.0,,,2547000000.0,,4000000.0,308000000.0,3043000000.0,-16000000.0,,,,,,
1998-09-30,,,,,,,,,3055000000.0,-330000000.0,408000000.0,,193000000.0,16000000.0,,,,,,,,,,,,,,,,1298000000.0,,,105000000.0,,-14000000.0,,307000000.0,,-61000000.0,-0.715,63000000.0,,,,252000000.0,,-31000000.0,,,,,,,,,,,191000000.0,,,1182000000.0,,1967000000.0,,,-35000000.0,,628000000.0,,1641000000.0,1989000000.0,-143000000.0,,,,,,,-4000000.0,,-45000000.0,,55000000.0,1525000000.0,,,,154000000.0,-0.715,,,,-1414000000.0,,,,,,787000000.0,,88000000.0,,23000000.0,,,-110000000.0,-110000000.0,,,,,,,61000000.0,,,698000000.0,,,,,,,384000000.0,1218000000.0,,,930000000.0,,,,,,781000000.0,,1202000000.0,,,,,-181000000.0,,,63000000.0,,,63000000.0,,,,,,-12000000.0,,,,,,50000000.0,,,,,154000000.0,,40000000.0,,,,120000000.0,,76000000.0,,,,17000000.0,,,,,4528000000.0,-110000000.0,248000000.0,,,2561000000.0,,3000000.0,288000000.0,3171000000.0,43000000.0,,,,,,
1998-12-31,,-271000000.0,71000000.0,-3000000.0,,-65000000.0,,,3095000000.0,-377000000.0,340000000.0,-0.1375,274000000.0,65000000.0,,,-1424000000.0,787000000.0,152727273.0,,,,,280000000.0,-14000000.0,,1876000000.0,,,1272000000.0,-21000000.0,,119000000.0,13000000.0,-1000000.0,11000000.0,325000000.0,,-70000000.0,,38000000.0,,628000000.0,-11000000.0,257000000.0,,53000000.0,,,152727273.0,,6266000000.0,,4925000000.0,,255000000.0,120000000.0,195000000.0,,,1071000000.0,,1876000000.0,4000000.0,731000000.0,11000000.0,,648000000.0,,1671000000.0,2137000000.0,42000000.0,1341000000.0,,2666000000.0,10000000.0,274000000.0,-21000000.0,-62000000.0,,-72000000.0,,68000000.0,1606000000.0,3208000000.0,-26000000.0,0.0,,,90000000.0,-21000000.0,,-1424000000.0,49000000.0,,1042000000.0,,,1000000000.0,,107000000.0,-46000000.0,-25000000.0,-752000000.0,-6000000.0,29000000.0,29000000.0,,,4542000000.0,,,,62000000.0,,1137000000.0,13000000.0,,,,,,1272000000.0,384000000.0,1281000000.0,199000000.0,,833000000.0,628000000.0,,,384000000.0,648000000.0,731000000.0,,1137000000.0,,,,,-7000000.0,,833000000.0,38000000.0,,271000000.0,38000000.0,,,340000000.0,,2137000000.0,-11000000.0,331000000.0,,471000000.0,38000000.0,,51000000.0,-0.1375,,38000000.0,1071000000.0,,1671000000.0,63000000.0,299000000.0,498000000.0,,120000000.0,-234000000.0,90000000.0,1000000000.0,-20000000.0,3095000000.0,19000000.0,38000000.0,,,,4542000000.0,29000000.0,331000000.0,,,2666000000.0,-377000000.0,5000000.0,280000000.0,3208000000.0,35000000.0,,,,,,
1999-03-31,,,,,,,,,3119000000.0,-372000000.0,381000000.0,,283000000.0,-43000000.0,,,,,,,,,,,,,,,,1295000000.0,,,125000000.0,,-20000000.0,,301000000.0,,-46000000.0,0.1575,45000000.0,,,,232000000.0,,-2000000.0,,,,,,,,,,,178000000.0,,,1113000000.0,,2023000000.0,,,10000000.0,,660000000.0,,1655000000.0,2216000000.0,36000000.0,,,,,,,21000000.0,,-37000000.0,,69000000.0,1505000000.0,,,,154000000.0,0.1575,,,,-1464000000.0,,,,,,1003000000.0,,32000000.0,,7000000.0,,,24000000.0,24000000.0,,,,,,,54000000.0,,,684000000.0,,,,,,,380000000.0,1204000000.0,,,962000000.0,,,,,,733000000.0,,1213000000.0,,,,,-14000000.0,,,45000000.0,,,45000000.0,,,,,,-12000000.0,,,,,,56000000.0,,,,,154000000.0,,38000000.0,,,,121000000.0,,48000000.0,,,,19000000.0,,,,,4691000000.0,24000000.0,339000000.0,,,2668000000.0,,-1000000.0,294000000.0,3329000000.0,-5000000.0,,,,,,
1999-06-30,,,,,,,,,3095000000.0,-375000000.0,415000000.0,,274000000.0,41000000.0,,,,,,,,,,,,,,,,1327000000.0,,,169000000.0,,-15000000.0,,371000000.0,,-45000000.0,0.375,67000000.0,,,,260000000.0,,-26000000.0,,,,,,,,,,,200000000.0,,,1246000000.0,,2116000000.0,,,25000000.0,,707000000.0,,1626000000.0,2126000000.0,84000000.0,,,,,,,-84000000.0,,-43000000.0,,111000000.0,1667000000.0,,,,154000000.0,0.3775,,,,-1469000000.0,,,,,,1008000000.0,,151000000.0,,22000000.0,,,58000000.0,58000000.0,,,,,,,60000000.0,,,751000000.0,,,,,,,380000000.0,1296000000.0,,,1015000000.0,,,,,,760000000.0,,1118000000.0,,,,,-8000000.0,,,67000000.0,,,67000000.0,,,,,,-11000000.0,,,,,,58000000.0,,,,,154800000.0,,45000000.0,,,,121000000.0,,80000000.0,,,,19000000.0,,,,,4770000000.0,58000000.0,345000000.0,,,2654000000.0,,-2000000.0,303000000.0,3372000000.0,108000000.0,,,,,,
1999-09-30,,,,-20000000.0,,,,,3120000000.0,-374000000.0,453000000.0,,279000000.0,-112000000.0,,,,,,,,,,,,,,,,1342000000.0,,,160000000.0,,1000000.0,,361000000.0,,-34000000.0,0.3375,60000000.0,,,,259000000.0,,-42000000.0,,,,,,,,,,,192000000.0,,,1295000000.0,,2242000000.0,,,19000000.0,,748000000.0,,1616000000.0,2169000000.0,73000000.0,,,,,,,40000000.0,,-41000000.0,,102000000.0,1631000000.0,,,,153200000.0,0.3425,,,,-1504000000.0,,,,,,1003000000.0,,-13000000.0,,-7000000.0,,,53000000.0,53000000.0,,,,,,,67000000.0,,,728000000.0,,,,,,,377000000.0,1270000000.0,,,1104000000.0,,,,,,799000000.0,,1166000000.0,,,,,-11000000.0,,,60000000.0,,,60000000.0,,,,,,-12000000.0,,,,,,58000000.0,,,,,155600000.0,,67000000.0,,,,120000000.0,,114000000.0,,,,18000000.0,,,,,4878000000.0,53000000.0,354000000.0,,,2636000000.0,,-8000000.0,289000000.0,3464000000.0,-54000000.0,,,,,,
1999-12-31,,-215000000.0,75000000.0,-4000000.0,,-31000000.0,,,3120000000.0,-307000000.0,411000000.0,1.0325,293000000.0,-14000000.0,,,-1490000000.0,781000000.0,154963680.0,,,,,274000000.0,-34000000.0,,2180000000.0,,,1429000000.0,160000000.0,,171000000.0,40000000.0,4000000.0,-11000000.0,385000000.0,,-41000000.0,,74000000.0,,740000000.0,36000000.0,275000000.0,,10000000.0,,,153846154.0,,6639000000.0,,5221000000.0,,245000000.0,121000000.0,211000000.0,,,1314000000.0,,2180000000.0,55000000.0,787000000.0,1000000.0,,760000000.0,,1630000000.0,1880000000.0,28000000.0,1418000000.0,,2517000000.0,-128000000.0,293000000.0,160000000.0,-82000000.0,,-94000000.0,,110000000.0,1836000000.0,3194000000.0,-60000000.0,92000000.0,,,123000000.0,160000000.0,,-1490000000.0,38000000.0,,1026000000.0,,,788000000.0,,137000000.0,-47000000.0,14000000.0,-166000000.0,221000000.0,25000000.0,25000000.0,,,4697000000.0,,,,64000000.0,,1092000000.0,40000000.0,,,,,,1429000000.0,364000000.0,1451000000.0,233000000.0,,1026000000.0,740000000.0,,,364000000.0,760000000.0,787000000.0,,1092000000.0,,,,,-63000000.0,,1026000000.0,74000000.0,,307000000.0,74000000.0,,,411000000.0,,1880000000.0,-12000000.0,249000000.0,,-105000000.0,74000000.0,,61000000.0,1.04,,74000000.0,1314000000.0,,1630000000.0,60000000.0,392000000.0,625000000.0,,121000000.0,-96000000.0,123000000.0,788000000.0,-30000000.0,3120000000.0,19000000.0,74000000.0,,,,4697000000.0,25000000.0,249000000.0,,,2517000000.0,-307000000.0,0.0,274000000.0,3194000000.0,43000000.0,,,,,,
2000-03-31,,,,-16000000.0,,,,,3150000000.0,-318000000.0,523000000.0,,283000000.0,-88000000.0,,,,,,,,,,,,,,,,1444000000.0,,,139000000.0,,-18000000.0,,335000000.0,,-77000000.0,0.2725,68000000.0,,,,253000000.0,,-42000000.0,,,,,,,,,,,194000000.0,,,1372000000.0,,2350000000.0,,,17000000.0,,790000000.0,,1617000000.0,2021000000.0,62000000.0,,,,,,,62000000.0,,-31000000.0,,82000000.0,1648000000.0,,,,152800000.0,0.2725,,,,-1533000000.0,,,,,,794000000.0,,9000000.0,,-6000000.0,,,42000000.0,42000000.0,,,,,,,59000000.0,,,774000000.0,,,,,,,362000000.0,1313000000.0,,,1159000000.0,,,,,,840000000.0,,1227000000.0,,,,,-1000000.0,,,68000000.0,,,68000000.0,,,,,,-12000000.0,,,,,,57000000.0,,,,,153200000.0,,74000000.0,,,,122000000.0,,75000000.0,,,,19000000.0,,,,,4915000000.0,42000000.0,251000000.0,,,2565000000.0,,2000000.0,335000000.0,3393000000.0,-22000000.0,,,,,,
2000-06-30,,,,0.0,,,,,3144000000.0,-349000000.0,463000000.0,,294000000.0,-68000000.0,,,,,,,,,,,,,,,,1461000000.0,,,162000000.0,,-18000000.0,,351000000.0,,-62000000.0,0.405,74000000.0,,,,249000000.0,,4000000.0,,,,,,,,,,,190000000.0,,,1310000000.0,,2328000000.0,,,22000000.0,,839000000.0,,1602000000.0,2043000000.0,86000000.0,,,,,,,19000000.0,,-53000000.0,,102000000.0,1769000000.0,,,,150617284.0,0.405,,,,-1542000000.0,,,,,,788000000.0,,50000000.0,,6000000.0,,,61000000.0,61000000.0,,,,,,,59000000.0,,,770000000.0,,,,,,,359000000.0,1418000000.0,,,1138000000.0,,,,,,822000000.0,,1255000000.0,,,,,5000000.0,,,74000000.0,,,74000000.0,,,,,,-13000000.0,,,,,,60000000.0,,,,,150617284.0,,68000000.0,,,,121000000.0,,77000000.0,,,,21000000.0,,,,,4893000000.0,61000000.0,258000000.0,,,2565000000.0,,-1000000.0,346000000.0,3353000000.0,-3000000.0,,,,,,
2000-09-30,,,,0.0,,,,,3150000000.0,-363000000.0,417000000.0,,292000000.0,-62000000.0,,,,,,,,,,,,,,,,1459000000.0,,,116000000.0,,-40000000.0,,310000000.0,,-99000000.0,0.165,94000000.0,,,,257000000.0,,10000000.0,,,,,,,,,,,195000000.0,,,1232000000.0,,2280000000.0,,,9000000.0,,851000000.0,,1595000000.0,2115000000.0,39000000.0,,,,,,,105000000.0,,-46000000.0,,53000000.0,1572000000.0,,,,151515152.0,0.165,,,,-1555000000.0,,,,,,802000000.0,,15000000.0,,20000000.0,,,25000000.0,25000000.0,,,,,,,62000000.0,,,681000000.0,,,,,,,360000000.0,1262000000.0,,,1097000000.0,,,,,,797000000.0,,1313000000.0,,,,,8000000.0,,,94000000.0,,,94000000.0,,,,,,-12000000.0,,,,,,63000000.0,,,,,151515152.0,,74000000.0,,,,122000000.0,,134000000.0,,,,22000000.0,,,,,4874000000.0,25000000.0,264000000.0,,,2594000000.0,,-2000000.0,375000000.0,3347000000.0,-31000000.0,,,,,,
2000-12-31,,-228000000.0,86000000.0,0.0,,2000000.0,,,3196000000.0,-351000000.0,388000000.0,0.05,274000000.0,215000000.0,,,-1598000000.0,776000000.0,160000000.0,,,,,338000000.0,-16000000.0,,1830000000.0,,,1336000000.0,8000000.0,,62000000.0,11000000.0,23000000.0,-5000000.0,263000000.0,,-74000000.0,,62000000.0,,660000000.0,-12000000.0,261000000.0,,37000000.0,,,160000000.0,,6597000000.0,,5338000000.0,,244000000.0,122000000.0,197000000.0,,,1223000000.0,,1830000000.0,-19000000.0,770000000.0,-67000000.0,,718000000.0,,1598000000.0,1869000000.0,-184000000.0,1259000000.0,,2670000000.0,-3000000.0,274000000.0,8000000.0,-272000000.0,,-98000000.0,,2000000.0,1608000000.0,3092000000.0,9000000.0,160000000.0,,,164000000.0,8000000.0,,-1598000000.0,74000000.0,,1020000000.0,,,837000000.0,,314000000.0,-50000000.0,-32000000.0,-312000000.0,3000000.0,-120000000.0,-120000000.0,,,4500000000.0,,,,64000000.0,,1032000000.0,11000000.0,,,,,,1336000000.0,354000000.0,1345000000.0,240000000.0,,724000000.0,660000000.0,,,354000000.0,718000000.0,770000000.0,,1032000000.0,,,,,-162000000.0,,724000000.0,62000000.0,,388000000.0,62000000.0,,,388000000.0,,1869000000.0,-13000000.0,380000000.0,,-86000000.0,62000000.0,,60000000.0,0.05,,62000000.0,1223000000.0,,1598000000.0,94000000.0,239000000.0,479000000.0,,122000000.0,-150000000.0,164000000.0,837000000.0,-53000000.0,3196000000.0,24000000.0,62000000.0,,,,4500000000.0,-120000000.0,380000000.0,,,2670000000.0,-351000000.0,-4000000.0,338000000.0,3092000000.0,216000000.0,,,,,,
2001-03-31,,,,,,,,,3234000000.0,-370000000.0,439000000.0,,280000000.0,22000000.0,,,,,,,,,,,,,,,,1272000000.0,,,55000000.0,,-22000000.0,,232000000.0,,-83000000.0,-0.17,94000000.0,,,,236000000.0,,-3000000.0,,,,,,,,,,,183000000.0,,,1155000000.0,,1906000000.0,,,-7000000.0,,680000000.0,,1600000000.0,2090000000.0,-29000000.0,,,,,,,72000000.0,,-62000000.0,,-4000000.0,1349000000.0,,,,152800000.0,-0.17,,,,-1634000000.0,,,,,,835000000.0,,43000000.0,,32000000.0,,,-26000000.0,-26000000.0,,,,,,,53000000.0,,,682000000.0,,,,,,,351000000.0,1117000000.0,,,773000000.0,,,,,,759000000.0,,1255000000.0,,,,,-2000000.0,,,94000000.0,,,94000000.0,,,,,,-12000000.0,,,,,,59000000.0,,,,,152800000.0,,62000000.0,,,,121000000.0,,34000000.0,,,,23000000.0,,,,,4595000000.0,-26000000.0,381000000.0,,,2689000000.0,,-8000000.0,357000000.0,3245000000.0,-19000000.0,,,,,,
2001-06-30,,,,,,,,,3056000000.0,-376000000.0,430000000.0,,278000000.0,-86000000.0,,,,,,,,,,,,,,,,1171000000.0,,,87000000.0,,4000000.0,,269000000.0,,65000000.0,-0.535,104000000.0,,,,241000000.0,,40000000.0,,,,,,,,,,,183000000.0,,,1150000000.0,,1942000000.0,,,-39000000.0,,586000000.0,,1434000000.0,2049000000.0,-117000000.0,,,,,,,-68000000.0,,-60000000.0,,28000000.0,1461000000.0,,,,153271028.0,-0.535,,,,-1622000000.0,,,,,,842000000.0,,14000000.0,,10000000.0,,,-82000000.0,-82000000.0,,,,,,,58000000.0,,,690000000.0,,,,,,,348000000.0,1192000000.0,,,849000000.0,,,,,,711000000.0,,915000000.0,,,,,-122000000.0,,,104000000.0,,,104000000.0,,,,,,-13000000.0,,,,,,59000000.0,,,,,153271028.0,,94000000.0,,,,121000000.0,,30000000.0,,,,23000000.0,,,,,4452000000.0,-82000000.0,378000000.0,,,2510000000.0,,-2000000.0,350000000.0,3199000000.0,-46000000.0,,,,,,
2001-09-30,,,,,,,,,3065000000.0,-359000000.0,423000000.0,,319000000.0,-17000000.0,,,,,,,,,,,,,,,,1182000000.0,,,82000000.0,,-3000000.0,,255000000.0,,-7000000.0,0.02,115000000.0,,,,230000000.0,,-29000000.0,,,,,,,,,,,177000000.0,,,1117000000.0,,1955000000.0,,,2000000.0,,577000000.0,,1416000000.0,2048000000.0,15000000.0,,,,,,,18000000.0,,-36000000.0,,25000000.0,1408000000.0,,,,150000000.0,0.02,,,,-1649000000.0,,,,,,837000000.0,,0.0,,11000000.0,,,3000000.0,3000000.0,,,,,,,53000000.0,,,632000000.0,,-1000000.0,,,,,345000000.0,1153000000.0,,,778000000.0,,,,,,743000000.0,,920000000.0,,,,,5000000.0,,,115000000.0,,,115000000.0,,,,,,-12000000.0,,,,,,57000000.0,,,,,150000000.0,,104000000.0,,,,121000000.0,,62000000.0,,,,15000000.0,,,,,4428000000.0,3000000.0,376000000.0,,,2473000000.0,,0.0,336000000.0,3165000000.0,-36000000.0,,,,,,
2001-12-31,,-206000000.0,76000000.0,,,2000000.0,,,3008000000.0,-505000000.0,366000000.0,-0.665,199000000.0,37000000.0,,,-1603000000.0,728000000.0,153383459.0,,,,,341000000.0,,,1635000000.0,,,1025000000.0,-102000000.0,,80000000.0,9000000.0,-23000000.0,-11000000.0,265000000.0,,-61000000.0,,92000000.0,,565000000.0,30000000.0,241000000.0,,59000000.0,,,153383459.0,,5681000000.0,,4660000000.0,,220000000.0,121000000.0,185000000.0,,,970000000.0,,1635000000.0,-42000000.0,688000000.0,2000000.0,,567000000.0,,1405000000.0,2257000000.0,13000000.0,1021000000.0,,2700000000.0,-44000000.0,199000000.0,-102000000.0,-49000000.0,,-48000000.0,,24000000.0,1463000000.0,3227000000.0,67000000.0,-62000000.0,,,30000000.0,-102000000.0,,-1603000000.0,62000000.0,,948000000.0,,,1051000000.0,,87000000.0,-50000000.0,-23000000.0,-86000000.0,-118000000.0,3000000.0,3000000.0,,,4335000000.0,,,,56000000.0,,915000000.0,9000000.0,,0.0,,,,1025000000.0,343000000.0,1198000000.0,231000000.0,,656000000.0,565000000.0,,291000000.0,343000000.0,567000000.0,688000000.0,,915000000.0,,,,,4000000.0,,656000000.0,92000000.0,,144000000.0,92000000.0,,,366000000.0,,2257000000.0,-13000000.0,611000000.0,,-27000000.0,92000000.0,,56000000.0,-0.665,,92000000.0,970000000.0,,1405000000.0,115000000.0,73000000.0,304000000.0,,121000000.0,-115000000.0,30000000.0,1051000000.0,-44000000.0,3008000000.0,15000000.0,92000000.0,,,,4335000000.0,3000000.0,611000000.0,,,2700000000.0,-505000000.0,-1000000.0,341000000.0,3227000000.0,39000000.0,,,,,,
2002-03-31,,,,-12000000.0,,,,,2980000000.0,-502000000.0,433000000.0,,199000000.0,-68000000.0,,,,,,,,,,,,,,,,988000000.0,,,38000000.0,,-6000000.0,,226000000.0,,-22000000.0,-0.1875,93000000.0,,,,242000000.0,,-31000000.0,,,,,,,,,,,186000000.0,,,1190000000.0,,1742000000.0,,,-9000000.0,,525000000.0,,1368000000.0,2128000000.0,-38000000.0,,,,,,,67000000.0,,-18000000.0,,-16000000.0,1333000000.0,,,,154666667.0,-0.1875,,,,-1612000000.0,,,,,,1053000000.0,,-43000000.0,,1000000.0,,,-29000000.0,-29000000.0,,,,,,,56000000.0,,,0.0,,,,,,,,1107000000.0,,,742000000.0,522000000.0,,,,,708000000.0,,784000000.0,,,,,1000000.0,,,93000000.0,,,93000000.0,,,,,,,,,,,,54000000.0,,,,,154666667.0,,92000000.0,,,,121000000.0,,235000000.0,,,,14000000.0,,,,,4391000000.0,-29000000.0,527000000.0,,,2649000000.0,,-1000000.0,332000000.0,3318000000.0,-61000000.0,,,,,,
2002-06-30,,,,-13000000.0,,,,,2959000000.0,-464000000.0,498000000.0,,221000000.0,5000000.0,,,,,,,,,,,,,,,,1026000000.0,,,87000000.0,,1000000.0,,274000000.0,,-14000000.0,0.0825,101000000.0,,,,241000000.0,,-7000000.0,,,,,,,,,,,186000000.0,,,1290000000.0,,1886000000.0,,,6000000.0,,526000000.0,,1345000000.0,2130000000.0,29000000.0,,,,,,,-47000000.0,,-16000000.0,,33000000.0,1458000000.0,,,,157575758.0,0.0825,,,,-1614000000.0,,,,,,1050000000.0,,67000000.0,,8000000.0,,,13000000.0,13000000.0,,,,,,,55000000.0,,,0.0,,,,,,,,1184000000.0,,,843000000.0,590000000.0,,,,,721000000.0,,789000000.0,,,,,13000000.0,,,101000000.0,,,101000000.0,,,,,,,,,,,,54000000.0,,,,,157575758.0,,93000000.0,,,,121000000.0,,202000000.0,,,,17000000.0,,,,,4533000000.0,13000000.0,443000000.0,,,2647000000.0,,2000000.0,437000000.0,3420000000.0,51000000.0,,,,,,
2002-09-30,,,,,,,,,2942000000.0,-456000000.0,536000000.0,,228000000.0,-88000000.0,,,,,,,,,,,,,,,,1052000000.0,,,121000000.0,,-26000000.0,,310000000.0,,2000000.0,0.24,101000000.0,,,,245000000.0,,28000000.0,,,,,,,,,,,192000000.0,,,1351000000.0,,2031000000.0,,,15000000.0,,553000000.0,,1312000000.0,2128000000.0,63000000.0,,,,,,,-9000000.0,,-20000000.0,,65000000.0,1648000000.0,,,,151456311.0,0.2575,,,,-1630000000.0,,,,,,1042000000.0,,8000000.0,,0.0,,,39000000.0,39000000.0,,,,,,,53000000.0,,,0.0,,,,,,,344000000.0,1338000000.0,,,1006000000.0,609000000.0,,,,,696000000.0,,795000000.0,,,,,13000000.0,,,101000000.0,,,101000000.0,,,,,,,,,,,,56000000.0,,,,,162500000.0,,101000000.0,,,,121000000.0,,206000000.0,,,,15000000.0,,,,,4619000000.0,39000000.0,96000000.0,,,2588000000.0,,-13000000.0,414000000.0,3479000000.0,-12000000.0,,,,,,
