date,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualGrossPPE,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,quarterlyBasicAverageShares,annualBeginningCashPosition,quarterlyChangeInInventory,quarterlySaleOfInvestment,annualInterestExpense,annualSellingGeneralAndAdministration,trailingRepurchaseOfCapitalStock,quarterlyOperatingExpense,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,trailingDeferredIncomeTax,annualOtherIncomeExpense,annualCapitalExpenditure,quarterlyBeginningCashPosition,annualTotalNonCurrentAssets,trailingCapitalExpenditure,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingGrossProfit,quarterlyStockholdersEquity,trailingInterestExpense,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualStockBasedCompensation,annualChangeInInventory,quarterlyEbitda,annualInventory,trailingTaxProvision,quarterlyTaxProvision,trailingChangeInInventory,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyDilutedEPS,trailingResearchAndDevelopment,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualTotalRevenue,trailingOtherNonCashItems,annualCostOfRevenue,annualCapitalStock,annualCurrentDebt,annualNetOtherFinancingCharges,annualFreeCashFlow,annualAccumulatedDepreciation,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyResearchAndDevelopment,trailingSellingGeneralAndAdministration,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,annualOperatingExpense,trailingNetIncomeContinuousOperations,trailingCostOfRevenue,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyIncomeTaxPayable,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,trailingBeginningCashPosition,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,annualRetainedEarnings,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyGoodwill,trailingPretaxIncome,annualNetIncome,annualNetOtherInvestingChanges,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualBasicAverageShares,annualGoodwill,quarterlyCostOfRevenue,annualPretaxIncome,annualCommonStockIssuance,quarterlyNetIncome,quarterlyDepreciationAndAmortization,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,trailingChangeInWorkingCapital,annualAccountsPayable,trailingInvestingCashFlow,annualBasicEPS,trailingChangeInAccountPayable,annualOtherNonCashItems,trailingTotalRevenue,annualOtherCurrentAssets,annualStockholdersEquity,quarterlySellingGeneralAndAdministration,annualLongTermDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualDepreciationAndAmortization,quarterlyDilutedAverageShares,trailingStockBasedCompensation,annualTaxProvision,annualTotalAssets,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,trailingEndCashPosition,annualCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,quarterlyInventory,annualCurrentLiabilities,annualCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,quarterlyCurrentDebt,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,quarterlyChangeInAccountPayable,trailingOperatingIncome,annualIncomeTaxPayable,annualSaleOfInvestment,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicEPS,annualChangeInAccountPayable,annualOperatingCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualEbitda,annualOtherNonCurrentAssets,annualNetPPE,annualCurrentAssets,annualDilutedEPS,annualDilutedAverageShares,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,annualInvestmentsAndAdvances,trailingNetOtherFinancingCharges,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualChangesInAccountReceivables,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
1993-12-31,,-28900000.0,33400000.0,,,,,,,214520000.0,,-28700000.0,,,,,176500000.0,230300000.0,67700000.0,,,,,,0.0,,,,135300000.0,,856200000.0,,,,533900000.0,,,76700000.0,,,20900000.0,,-276200000.0,,,2900000.0,0.0375,,,,,,,,,,,,,51500000.0,,,,824000000.0,-38800000.0,,,,5500000.0,,,,,-17500000.0,53800000.0,222400000.0,-44500000.0,28800000.0,,-28000000.0,,3900000.0,370800000.0,,,,810100000.0,296400000.0,455600000.0,,,,1586700000.0,1131100000.0,,,,,216900000.0,,-62500000.0,11300000.0,69700000.0,,,,,,140500000.0,,,30600000.0,22900000.0,,,30600000.0,,,,,,,,,,153600000.0,,434100000.0,,,214520000.0,,,,0.0,2400000.0,,,,143000000.0,,,147500000.0,,135300000.0,4700000.0,6300000.0,,100000.0,,,,,,30600000.0,-46800000.0,-24500000.0,,464200000.0,,133000000.0,,730500000.0,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-31,,-122000000.0,30100000.0,,,,,,,213360000.0,,-400000.0,,,,,205600000.0,294600000.0,68900000.0,,,,,,0.0,,,,114300000.0,,876600000.0,,,,545500000.0,,,113700000.0,,,33900000.0,,-276200000.0,,,200000.0,0.06,,,,,,,,,,,,,83400000.0,,,,849200000.0,-17800000.0,,,,1900000.0,,,,,-9600000.0,89000000.0,253500000.0,137700000.0,-28900000.0,,-109500000.0,,4500000.0,481900000.0,,,,821700000.0,504200000.0,575200000.0,,,,1807300000.0,1232100000.0,,,,,216200000.0,,-21000000.0,-38500000.0,62500000.0,,,,,,187300000.0,,,49500000.0,24700000.0,,,49500000.0,,,,,,,,,,180900000.0,,426500000.0,,,213360000.0,,,,0.0,-1300000.0,,,,149000000.0,,,147800000.0,,114300000.0,4400000.0,181800000.0,,-100000.0,,,,,,49500000.0,-129900000.0,-24100000.0,,555500000.0,,131100000.0,,930700000.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-06-30,44800000.0,-1800000.0,32700000.0,212100000.0,277700000.0,626200000.0,,,63300000.0,,71200000.0,42700000.0,,18400000.0,690700000.0,,206500000.0,306700000.0,97700000.0,,,,-900000.0,-56600000.0,0.0,1193300000.0,,,115900000.0,,909400000.0,,,-171500000.0,532600000.0,,5700000.0,123700000.0,105900000.0,,32700000.0,,-93600000.0,,180000000.0,2600000.0,,,,,1836900000.0,,726300000.0,,400000.0,0.0,210200000.0,-93600000.0,,86300000.0,1110600000.0,,16000000.0,876800000.0,0.0,,,,,-17600000.0,784800000.0,,,-18700000.0,100200000.0,277700000.0,-164200000.0,181800000.0,,92400000.0,,-200000.0,534400000.0,,788200000.0,,626200000.0,375800000.0,504300000.0,133000000.0,,876800000.0,1697600000.0,1193300000.0,,,212100000.0,-5300000.0,216100000.0,,1600000.0,163100000.0,63300000.0,-97100000.0,,,215200000.0,,227700000.0,306600000.0,9800000.0,53600000.0,23500000.0,-50600000.0,325800000.0,53600000.0,,97700000.0,,0.985,,,,32700000.0,909400000.0,183000000.0,216100000.0,412400000.0,0.0,94100000.0,,,126600000.0,1697600000.0,0.0,-8700000.0,,,,105900000.0,375800000.0,115900000.0,133000000.0,,115900000.0,5300000.0,400000.0,412400000.0,0.0,,,,,,53600000.0,-16000000.0,-24000000.0,115900000.0,520000000.0,520000000.0,140700000.0,-99900000.0,788200000.0,,,266800000.0,,419900000.0,140700000.0,532600000.0,504300000.0,0.985,215200000.0,,,,,,,,,,,,,,,,,,,,,,,,
1994-09-30,,-9100000.0,29700000.0,,,,,,,854528000.0,,-7200000.0,,,,,195900000.0,291600000.0,88800000.0,,,,,,115900000.0,,,,151900000.0,,939500000.0,,,,530100000.0,,,121000000.0,,,37200000.0,,-332100000.0,,,3300000.0,0.0625,,,,,,,,,,,,,90400000.0,,,,904700000.0,,10100000.0,,,,,,,,-11200000.0,95700000.0,230500000.0,-47100000.0,121400000.0,,37900000.0,,3900000.0,476400000.0,,,,862200000.0,340500000.0,486500000.0,,,,1693700000.0,1207200000.0,,,,,216300000.0,,36000000.0,110200000.0,66100000.0,,,,,,184800000.0,,,53200000.0,25300000.0,,,53200000.0,,,,,,,,,,160500000.0,,413700000.0,,,854528000.0,,,,151900000.0,-400000.0,,,,114200000.0,,,131300000.0,,151900000.0,4900000.0,21200000.0,,0.0,,,,,,53200000.0,-38300000.0,-25600000.0,,529500000.0,,147600000.0,,754200000.0,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-31,,-9000000.0,30500000.0,,,,,,,852384000.0,,-42900000.0,,,,,196800000.0,256600000.0,78800000.0,,,,,,151900000.0,,,,134400000.0,,888000000.0,,,,530100000.0,,,85900000.0,,,22700000.0,,-346600000.0,,,1200000.0,0.04,,,,,,,,,,,,,56800000.0,,,,912300000.0,,10800000.0,,,,,,,,-17600000.0,59800000.0,195300000.0,23400000.0,-8800000.0,,-79700000.0,,1500000.0,414500000.0,,,,876700000.0,367500000.0,500600000.0,,,,1699600000.0,1199000000.0,,,,,216000000.0,,-17600000.0,-26400000.0,99500000.0,,,,,,157900000.0,,,34100000.0,26100000.0,,,34100000.0,,,,,,,,,,159900000.0,,444100000.0,,,852384000.0,,,,134400000.0,2200000.0,,,,157400000.0,,,128600000.0,,134400000.0,5200000.0,93400000.0,,-100000.0,,,,,,34100000.0,-32200000.0,-25700000.0,,525600000.0,,143300000.0,,811600000.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-31,,-6100000.0,31600000.0,,,,,,,849328000.0,,-3500000.0,,,,,206500000.0,301700000.0,90800000.0,,,,,,134400000.0,,,,92900000.0,,938900000.0,,,,519000000.0,,,123800000.0,,,36200000.0,,-347000000.0,,,2600000.0,0.065,,,,,,,,,,,,,90200000.0,,,,939000000.0,-2500000.0,10700000.0,,,,,,,,-10700000.0,95200000.0,230300000.0,-34400000.0,32300000.0,,-52200000.0,,3600000.0,499100000.0,,,,866000000.0,405400000.0,556900000.0,,,,1789200000.0,1232300000.0,,,,,304900000.0,,-41400000.0,21600000.0,10500000.0,,,,,,197400000.0,,,54000000.0,28600000.0,,,54000000.0,,,,,,,,,,167200000.0,,444900000.0,,,849328000.0,,,,92900000.0,2300000.0,,,,162700000.0,,,129500000.0,,92900000.0,7200000.0,84300000.0,,200000.0,,,,,,54000000.0,-39300000.0,-25500000.0,,564500000.0,,148800000.0,,850300000.0,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-30,21400000.0,-30200000.0,30000000.0,200800000.0,240800000.0,889900000.0,,,85200000.0,,115900000.0,41900000.0,,25100000.0,688100000.0,,237600000.0,346100000.0,122800000.0,,,,4000000.0,-62900000.0,92900000.0,1306400000.0,,,137300000.0,,943900000.0,,,-63100000.0,525000000.0,,-11700000.0,132400000.0,121100000.0,,41000000.0,,-364900000.0,,200800000.0,3700000.0,,,,,1984200000.0,,788300000.0,,115700000.0,100000.0,227900000.0,-364900000.0,,100500000.0,1195900000.0,,15400000.0,971400000.0,-49100000.0,13100000.0,,44800000.0,,-36700000.0,836800000.0,,,-23400000.0,108500000.0,240800000.0,-5000000.0,145900000.0,,57300000.0,,6400000.0,594300000.0,,962800000.0,,889900000.0,479300000.0,600300000.0,145200000.0,,971400000.0,1906700000.0,1306400000.0,,,200800000.0,-54400000.0,253100000.0,,44400000.0,122500000.0,85200000.0,-102300000.0,,,212588000.0,,248200000.0,337900000.0,10800000.0,59500000.0,23900000.0,-206300000.0,359100000.0,59500000.0,,122800000.0,,0.945,,-100000.0,,30000000.0,943900000.0,200600000.0,253100000.0,483500000.0,137300000.0,103900000.0,,,137100000.0,1906700000.0,137300000.0,-100000.0,,,,121100000.0,479300000.0,137300000.0,145200000.0,,137300000.0,7800000.0,115700000.0,483500000.0,0.0,,,,,,59500000.0,-96500000.0,-25500000.0,137300000.0,592800000.0,592800000.0,188600000.0,-78300000.0,962800000.0,,,290800000.0,,463000000.0,188600000.0,525000000.0,600300000.0,0.945,852080000.0,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-30,,-15800000.0,28700000.0,,,,,,,837664000.0,,-3900000.0,,,,,207800000.0,313700000.0,99200000.0,,,,,,137300000.0,,,,127800000.0,,956900000.0,,,,533200000.0,,,132400000.0,,,39800000.0,,-379900000.0,,,2600000.0,0.07,,,,,,,,,,,,,98600000.0,,,,1001000000.0,-18800000.0,10200000.0,,,,,,,,-12200000.0,105900000.0,250400000.0,-91700000.0,168100000.0,,74900000.0,,3300000.0,518500000.0,,,,913100000.0,426300000.0,503300000.0,,,,1857300000.0,1354000000.0,,,,,253400000.0,,-9500000.0,155900000.0,79600000.0,,,,,,204800000.0,,,58800000.0,26500000.0,,,58800000.0,,,,,,,,,,171100000.0,,474100000.0,,,837664000.0,,,,127800000.0,600000.0,,,,128500000.0,,,141100000.0,,127800000.0,7800000.0,76700000.0,,0.0,,,,,,58800000.0,-86000000.0,-27800000.0,,604600000.0,,216200000.0,,900400000.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-31,,-6300000.0,27800000.0,,,,,,,833424000.0,,-29600000.0,,,,,209400000.0,282800000.0,89500000.0,,,,,,127800000.0,,,,105900000.0,,916400000.0,,,,533200000.0,,,102600000.0,,,25700000.0,,-395000000.0,,,-300000.0,0.0475,,,,,,,,,,,,,63600000.0,,,,1011200000.0,-31400000.0,11200000.0,,,,,,,,-18500000.0,73400000.0,199700000.0,28800000.0,-23000000.0,,-98000000.0,,0.0,466800000.0,,,,928200000.0,458100000.0,511600000.0,,,,1859200000.0,1347600000.0,,,,,330500000.0,,-22000000.0,-41500000.0,17200000.0,,,,,,184000000.0,,,37900000.0,29200000.0,,,37900000.0,,,,,,,,,,169000000.0,,484700000.0,,,833424000.0,,,,105900000.0,-2200000.0,,,,157500000.0,,,137000000.0,,105900000.0,7600000.0,168900000.0,,0.0,,,,,,37900000.0,-27700000.0,-27700000.0,,599900000.0,,214500000.0,,942800000.0,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-31,,-146400000.0,35900000.0,,,,,,,828272000.0,,-9600000.0,,,,,228300000.0,339500000.0,122900000.0,,,,,,105900000.0,,,,88400000.0,,919600000.0,,,,540400000.0,,,146200000.0,,,40400000.0,,-416000000.0,,,11700000.0,0.0725,,,,,,,,,,,,,100000000.0,,,,1041100000.0,-32700000.0,11100000.0,,,,,,,,-23000000.0,111200000.0,234700000.0,172100000.0,47200000.0,,-45100000.0,,1000000.0,560100000.0,,,,956400000.0,651900000.0,620700000.0,,,,2180600000.0,1559900000.0,,,,,458800000.0,,-17400000.0,24200000.0,17200000.0,,,,,,220600000.0,,,59600000.0,35000000.0,,,59600000.0,,,,,,,,,,182200000.0,,609100000.0,,,828272000.0,,,,88400000.0,-400000.0,,,,175600000.0,,,133100000.0,,88400000.0,10800000.0,294300000.0,,-100000.0,,,,,,59600000.0,-236700000.0,-27600000.0,,673800000.0,,345700000.0,,1261000000.0,0.0725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-30,-46500000.0,121100000.0,29100000.0,222100000.0,275500000.0,961200000.0,,,117500000.0,,137300000.0,38000000.0,,38300000.0,749800000.0,,266500000.0,391100000.0,155400000.0,,,,-6400000.0,-84800000.0,88400000.0,1605100000.0,,,90800000.0,,932800000.0,,,-158500000.0,551400000.0,,-5100000.0,150400000.0,138800000.0,,42400000.0,,-409800000.0,,222100000.0,100000.0,,,,,2217800000.0,,890700000.0,,193000000.0,-100000.0,321900000.0,-409800000.0,,108200000.0,1327100000.0,,2000000.0,1078800000.0,-15200000.0,13300000.0,,45800000.0,,50000000.0,912100000.0,,,-31100000.0,124600000.0,275500000.0,-267700000.0,214400000.0,,118200000.0,,-2300000.0,672400000.0,,1246100000.0,,961200000.0,623900000.0,573800000.0,148400000.0,,1078800000.0,2178900000.0,1605100000.0,,,222100000.0,-47400000.0,356300000.0,,2400000.0,183300000.0,117500000.0,-110400000.0,,,207740000.0,,281300000.0,370400000.0,14100000.0,65800000.0,25800000.0,-294700000.0,415000000.0,65800000.0,,155400000.0,,1.07,,,,29100000.0,932800000.0,227400000.0,356300000.0,622200000.0,90800000.0,116500000.0,,,148300000.0,2178900000.0,90800000.0,-4300000.0,,,,138800000.0,623900000.0,90800000.0,148400000.0,,90800000.0,12200000.0,193000000.0,622200000.0,0.0,,,,,,65800000.0,55700000.0,-27300000.0,90800000.0,704700000.0,704700000.0,349000000.0,-98100000.0,1246100000.0,,,406700000.0,,531500000.0,349000000.0,551400000.0,573800000.0,1.07,833120000.0,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-30,,-17100000.0,32000000.0,,,,,,,824736000.0,,-8300000.0,,,,,242800000.0,360100000.0,126800000.0,,,,,,90800000.0,,,,116800000.0,,975900000.0,,,,557500000.0,,,144000000.0,,,43300000.0,,-431600000.0,,,7100000.0,0.08,,,,,,,,,,,,,108800000.0,,,,1114800000.0,,10500000.0,,,100000.0,,,,,-23000000.0,117300000.0,318000000.0,-34100000.0,121800000.0,,23400000.0,,800000.0,590800000.0,,,,989100000.0,629300000.0,571400000.0,,,,2225200000.0,1653800000.0,,,,,355600000.0,,25900000.0,98800000.0,120100000.0,,,,,,230700000.0,,,65500000.0,26700000.0,,,65500000.0,,,,,,,,,,205600000.0,,620000000.0,,,824736000.0,,,,116800000.0,2000000.0,,,,147400000.0,,,144300000.0,,116800000.0,10500000.0,184500000.0,,0.0,,,,,,65500000.0,-61800000.0,-29900000.0,,717800000.0,,378500000.0,,1249300000.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-31,,-6300000.0,49400000.0,,,,,,,826960000.0,,-33500000.0,,,,,245900000.0,327700000.0,116900000.0,,,,,,116800000.0,,,,80900000.0,,998800000.0,,,,569200000.0,,,114900000.0,,,29000000.0,,-448400000.0,,,2900000.0,0.0525,,,,,,,,,,,,,72900000.0,,,,1128700000.0,,11500000.0,,,0.0,,,,,-14400000.0,81800000.0,348100000.0,397200000.0,16900000.0,,-61400000.0,,1300000.0,530200000.0,,,,1017600000.0,648900000.0,622200000.0,,,,2711100000.0,2088900000.0,,,,,793400000.0,,-35800000.0,2500000.0,121800000.0,,,,,,202500000.0,,,43900000.0,33100000.0,,,43900000.0,,,,,,,,,,201300000.0,,1063400000.0,,,826960000.0,,,,80900000.0,3000000.0,,,,189900000.0,,,148200000.0,,80900000.0,11700000.0,183900000.0,,100000.0,,,,,,43900000.0,-449900000.0,-30000000.0,,1140300000.0,,379400000.0,,1712300000.0,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-31,,-36500000.0,44400000.0,,,,,,,827840000.0,,-11300000.0,,,,,264400000.0,393800000.0,143500000.0,,,,,,80900000.0,,,,113700000.0,,1024900000.0,,,,574400000.0,,,161900000.0,,,44200000.0,,-47400000.0,,,19700000.0,0.0775,,,,,,,,,,,,,109800000.0,,,,1162600000.0,-23700000.0,12000000.0,,,0.0,,,,,-18800000.0,129400000.0,349700000.0,74900000.0,20800000.0,,-71700000.0,,2300000.0,649200000.0,,,,621800000.0,682500000.0,758600000.0,,,,2882500000.0,2123900000.0,,,,,907600000.0,,32800000.0,2000000.0,109700000.0,,,,,,255400000.0,,,65600000.0,32500000.0,,,65600000.0,,,,,,,,,,219900000.0,,1175100000.0,,,842368000.0,,,,113700000.0,-2600000.0,,,,201200000.0,,,157800000.0,,113700000.0,17000000.0,189300000.0,,0.0,,,,,,65600000.0,-62900000.0,-30100000.0,,1151700000.0,,397800000.0,,1857600000.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-30,10200000.0,-423600000.0,45200000.0,249400000.0,375800000.0,1045400000.0,,,112700000.0,,90800000.0,28800000.0,,55600000.0,892300000.0,,316000000.0,453900000.0,143400000.0,,,,5300000.0,-95200000.0,113700000.0,2104500000.0,,,101000000.0,,1036000000.0,,,220800000.0,570600000.0,,-24300000.0,172000000.0,170300000.0,,50100000.0,,-474800000.0,,249400000.0,-5200000.0,,,,,2532700000.0,,997100000.0,,373500000.0,100000.0,266900000.0,-474800000.0,,124500000.0,1535600000.0,,2100000.0,1207500000.0,-18600000.0,16400000.0,,50500000.0,0.0,-12000000.0,1069200000.0,,,-39000000.0,137900000.0,375800000.0,-217200000.0,202600000.0,,97700000.0,,-2300000.0,762500000.0,,1742000000.0,,1045400000.0,892700000.0,673500000.0,170700000.0,,1207500000.0,2778000000.0,2104500000.0,,,249400000.0,-483500000.0,565900000.0,,-12700000.0,163600000.0,112700000.0,-120000000.0,,,413168000.0,,308600000.0,416000000.0,24500000.0,74400000.0,34100000.0,-572600000.0,466400000.0,74400000.0,,143400000.0,,0.6025,,100000.0,,45200000.0,1036000000.0,265500000.0,565900000.0,849300000.0,0.0,126400000.0,,,166600000.0,2778000000.0,0.0,2900000.0,,,,170300000.0,892700000.0,101000000.0,170700000.0,,101000000.0,16400000.0,373500000.0,849300000.0,0.0,,,,,,74400000.0,2000000.0,-30000000.0,101000000.0,1187000000.0,1187000000.0,346900000.0,-54100000.0,1742000000.0,,,362100000.0,,592800000.0,346900000.0,570600000.0,673500000.0,0.6025,842720000.0,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,,-72800000.0,38100000.0,,,,,,,206670000.0,,-16300000.0,,,,,270200000.0,406400000.0,140800000.0,,,,,,101000000.0,,,,87400000.0,,1074900000.0,,,,573600000.0,,,172900000.0,,,47500000.0,,-474800000.0,,,8700000.0,0.18,,,,,,,,,,,,,121900000.0,,,,1249400000.0,-4800000.0,11600000.0,,,,,,,,-18400000.0,136200000.0,313200000.0,26700000.0,49700000.0,,-54000000.0,,2200000.0,649300000.0,,,,1048400000.0,695400000.0,645700000.0,,,,2807200000.0,2161500000.0,,,,,756300000.0,,-13700000.0,31300000.0,119100000.0,,,,,,242900000.0,,,74400000.0,36700000.0,,,74400000.0,,,,,,,,,,221900000.0,,1036900000.0,,,206670000.0,,,,0.0,1400000.0,,,,186600000.0,,,161500000.0,,87400000.0,15500000.0,241400000.0,,-100000.0,,,,,,74400000.0,-90100000.0,-32900000.0,,1206400000.0,,381500000.0,,1732300000.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-31,,-55800000.0,64000000.0,,,,,,,206806000.0,,-32400000.0,,,,,264500000.0,361900000.0,116800000.0,,,,,,0.0,,,,50900000.0,,996400000.0,,,,570800000.0,,,125700000.0,,,31600000.0,,-500200000.0,,,,0.12,,,,,,,,,,,,,81100000.0,,,,1267800000.0,-33300000.0,13000000.0,,,,,,,,-21300000.0,97400000.0,273500000.0,39600000.0,500000.0,,-84900000.0,,700000.0,591800000.0,,,,1071000000.0,800900000.0,680100000.0,,,,2831700000.0,2151600000.0,,,,,702200000.0,,-36400000.0,-20800000.0,176800000.0,,,,,,229900000.0,,,49500000.0,28300000.0,,,49500000.0,,,,,,,,,,223200000.0,,1034400000.0,,,206806000.0,,,,0.0,3100000.0,,,,219700000.0,,,155400000.0,,50900000.0,19400000.0,410600000.0,,100000.0,,,,,,49500000.0,-76500000.0,-33100000.0,,1204200000.0,,376600000.0,,1835300000.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-03-31,,-20100000.0,59200000.0,,,,,,,207764000.0,,-16200000.0,,,,,280700000.0,421200000.0,131800000.0,,,,,,0.0,,,,75500000.0,,1045400000.0,,,,570300000.0,,,171400000.0,,,48400000.0,,-473900000.0,,,,0.18,,,,,,,,,,,,,124300000.0,,,,1315100000.0,-9300000.0,13600000.0,,,,,,,,-16800000.0,140500000.0,287500000.0,33600000.0,26000000.0,,-93000000.0,,19800000.0,680500000.0,,,,1044200000.0,881500000.0,818300000.0,,,,2975900000.0,2157600000.0,,,,,703600000.0,,24600000.0,9200000.0,179100000.0,,,,,,259300000.0,,,75900000.0,30900000.0,,,75900000.0,,,,,,,,,,236200000.0,,1049000000.0,,,207764000.0,,,,0.0,-700000.0,,,,237200000.0,,,166300000.0,,75500000.0,15400000.0,462200000.0,,0.0,,,,,,75900000.0,-35000000.0,-33100000.0,,1219100000.0,,368200000.0,,1930500000.0,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-06-30,-11400000.0,75400000.0,68600000.0,298000000.0,300600000.0,1208700000.0,,,203100000.0,,101000000.0,26000000.0,,69700000.0,954700000.0,,332800000.0,497000000.0,154300000.0,,,,3500000.0,-247400000.0,0.0,2231300000.0,,,89700000.0,,1085200000.0,,,-13800000.0,596300000.0,,-38900000.0,205900000.0,211900000.0,,46400000.0,,-612400000.0,,298000000.0,38100000.0,,,,,2741300000.0,,1054900000.0,,770100000.0,0.0,65300000.0,-612400000.0,,144600000.0,1686400000.0,,32200000.0,1382900000.0,-35900000.0,17800000.0,,56000000.0,,-157700000.0,1148300000.0,,,-190900000.0,164200000.0,300600000.0,-113700000.0,236500000.0,,74200000.0,,9500000.0,819700000.0,,1944800000.0,,1208700000.0,1225000000.0,798700000.0,200400000.0,,1382900000.0,3030000000.0,2231300000.0,,,298000000.0,-73300000.0,316300000.0,,14100000.0,45600000.0,203100000.0,-132400000.0,,,207014000.0,,322700000.0,472000000.0,62600000.0,98200000.0,41700000.0,-310200000.0,538100000.0,98200000.0,,154300000.0,,1.44,,-100000.0,,68600000.0,1085200000.0,273300000.0,316300000.0,719800000.0,0.0,137600000.0,,,174000000.0,3030000000.0,0.0,-300000.0,,,,211900000.0,1225000000.0,89700000.0,200400000.0,,89700000.0,19400000.0,770100000.0,719800000.0,0.0,,,,,,98200000.0,-108600000.0,-33300000.0,89700000.0,1240500000.0,1240500000.0,394500000.0,-83300000.0,1944800000.0,,,312700000.0,,675700000.0,394500000.0,596300000.0,798700000.0,1.41,211270000.0,,,,,,,,,,,,,,,,,,,,,,,,
