date,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,quarterlyOperatingCashFlow,annualCashDividendsPaid,trailingSaleOfInvestment,annualPretaxIncome,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,trailingCashDividendsPaid,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyBasicAverageShares,quarterlyGoodwill,annualCurrentLiabilities,trailingChangeInInventory,annualStockholdersEquity,quarterlyAccountsReceivable,annualGoodwill,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,annualRetainedEarnings,quarterlyOtherIncomeExpense,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyCurrentDeferredRevenue,annualPurchaseOfInvestment,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,trailingOperatingIncome,annualAccountsPayable,annualOperatingIncome,quarterlyOperatingExpense,trailingTotalRevenue,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,annualEndCashPosition,trailingRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,annualEbitda,quarterlyBeginningCashPosition,annualNetPPE,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingNetOtherInvestingChanges,annualOtherIncomeExpense,quarterlyCapitalStock,quarterlyDilutedEPS,annualCashAndCashEquivalents,annualGrossPPE,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,quarterlyChangesInAccountReceivables,annualInvestmentsAndAdvances,trailingPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualBasicEPS,quarterlySaleOfInvestment,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,annualInterestExpense,annualBasicAverageShares,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualCurrentAssets,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTaxProvision,quarterlyChangeInAccountPayable,trailingInterestExpense,trailingChangesInAccountReceivables,quarterlyChangeInInventory,quarterlyGrossProfit,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,trailingChangeInAccountPayable,trailingGrossProfit,annualTotalRevenue,annualCostOfRevenue,annualCapitalStock,quarterlyBasicEPS,annualDilutedAverageShares,quarterlySellingGeneralAndAdministration,quarterlyPretaxIncome,trailingCostOfRevenue,annualFreeCashFlow,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyRepaymentOfDebt,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTaxProvision,quarterlyNetPPE,trailingTaxProvision,annualInventory,annualGrossProfit,annualChangeInWorkingCapital,annualOtherCurrentAssets,quarterlyOtherShortTermInvestments,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyTotalRevenue,annualDilutedEPS,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,annualChangeInInventory,quarterlyOperatingIncome,trailingNetIncome,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,trailingOtherNonCashItems,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualOperatingExpense,trailingSellingGeneralAndAdministration,trailingBasicAverageShares,quarterlyStockBasedCompensation,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,annualStockBasedCompensation,trailingResearchAndDevelopment,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares
,,1956247450,-7051063140.0,1956247450,,-4609785960.0,,20390953280.0,5851639870.0,425821780.0,,,,7408692820.0,10103796150.0,,8930892030.0,,,10164411350.0,6153200490.0,,2083647500.0,23749035360.0,,39028611900.0,15230326690.0,2083647500.0,,,88311800260.0,-7097282230.0,,,5851639870.0,4752231680.0,34384729890.0,,15230326690.0,,7408692820.0,,-137141890.0,,23364128840.0,,16997259770.0,,10528102550.0,19327156520.0,,,1669191070.0,1669191070.0,4956807980.0,21973010.0,972116270.0,,,3984691710.0,,,25747821580.0,,44311984270.0,3984691710.0,4956807980.0,,1916955700.0,4005149340.0,,3984691710.0,93454999980.0,4290040780.0,10103796150.0,243976180.0,,,58290607080.0,,,,,88311800260.0,1956247450,8500524110.0,,,47113164200.0,6013027840.0,4.975665,,,-7832999220.0,,,,,462948590.0,1852475632.0,,93454999980.0,1513106930.0,-1156234940.0,,,-49143015710.0,,,,10528102550.0,6013027840.0,8500524110.0,3649792730.0,30021193180.0,,,,,9217298850.0,,39028611900.0,8930892030.0,-46588849320,-672071030.0,,,,10568260120.0,,,,,,,2651915000.0,,,,86888100750.0,57489728750.0,4005149340.0,,1852475632.0,,,,9164260550.0,,,23749035360.0,30021193180.0,,34384729890.0,23364128840.0,,44311984270.0,,4752231680.0,29398372000.0,-1024396880.0,1513106930.0,972116270.0,58290607080.0,,20972094910,4.975665,,,-953174020.0,-46588849320,,9217298850.0,47113164200.0,4290040780.0,,1332776710.0,,,-49143015710.0,9217298850.0,,10071215480.0,,,,,,,,,,,,,,
,,2582532000,,2582532000,,,,,,,,,,,,,,,,,,1836827693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.659781,,,,,,,,,,,,,,2582532000,,,,,,,,,,,,,1838252317.0,,,,,,,,,,,,,,,,,,,,,,,,,,21059987040,,,,,,,,,,,,,,,,,,,0.659781,,,,,,,,,,,,,,,,,,,,,,,21059987040,,,,,21059987040,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2427598220,,2427598220,,,,,,,,,,,10353861550.0,,9965268530.0,,,,,1836827693.0,2186020430.0,,,,13387251170.0,,,13862280280.0,,,,,6426560230.0,4935722370.0,,246010410.0,,,7079632910.0,,,,,,,,,,2542107570.0,,,1776003080.0,,,,,,,,,,,,6367458630.0,9680103310.0,,,4004872170.0,0.659943,,,9060275280.0,,,774230960.0,,61380705450.0,,,,,94928989920.0,2427598220,9773188330.0,,,52635884960.0,,,,,,,,,1838252317.0,,,,96763355830.0,1285459800.0,,,,,,,,9750286460.0,12301998040.0,,,,,,,,,,40225287730.0,,6313528420,,,,,,,,,,7203007500.0,,,,,,,,,0.659943,,888740310.0,4919469430.0,,,,,28775830270.0,33548284470.0,,29610640370.0,23860054690.0,2335990740.0,45995820200.0,,,,,,3312644680.0,,,21065287780,,,,,4660899930,,,,,,,,,-50767535630.0,,,,,,,,,,,,,,,,,
,,2578833600,,2578833600,,,,,,,,,,,,,,,,,,1834152904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.405955,,,,,,,,,,,,,,2578833600,,,,,,,,,,,,,1834152904.0,,,,,,,,,,,,,,,,,,,,,,,,,,22981752150,,,,,,,,,,,,,,,,,,,1.405955,,,,,,,,,,,,,,,,,,,,,,,22981752150,,,,,22981752150,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2591563830,-20128912760.0,2591563830,,-4590527910.0,,20059639890.0,5479415430.0,895746220.0,,,,11347719150.0,11567197550.0,,10668021980.0,,,-736624380.0,7039769680.0,,2118652430.0,30290762680.0,,40491707190.0,15633720780.0,2118652430.0,,,101619870940.0,2913575760.0,,,5479415430.0,5507536100.0,34664555670.0,,15633720780.0,,11347719150.0,,-4973929240.0,,28394332130.0,,15541128330.0,,11109722260.0,18897776110.0,,,2221532930.0,2221532930.0,5030856450.0,,2913575760.0,,,2117280690.0,,,26145364400.0,,50215972050.0,2117280690.0,5030856450.0,,2073385010.0,4011653630.0,,2117280690.0,102403820350.0,8513018440.0,11567197550.0,-930725590.0,,,67752296210.0,,,,,101619870940.0,2591563830,11278446280.0,,,58685094810.0,7824404960.0,5.475167,,,-10609723030.0,,,,,4690664930.0,1831310945.0,,102403820350.0,2620709270.0,-966390830.0,,,-52187848300.0,,,,11109722260.0,7824404960.0,11278446280.0,3805892630.0,33867574730.0,,,,,10026733530.0,,40491707190.0,10668021980.0,-46228984610,-304526280.0,,,,9233867810.0,,,,,,,-1873796840.0,,,,88222086360.0,58270829330.0,4011653630.0,,1831310945.0,,,,4931405300.0,,,30290762680.0,33867574730.0,,34664555670.0,28394332130.0,,50215972050.0,,5507536100.0,29951257030.0,-1668721710.0,2620709270.0,2913575760.0,67752296210.0,,23095325640,5.475167,,,-1118653970.0,-46228984610,,10026733530.0,58685094810.0,8513018440.0,,3991077530.0,,,-52187848300.0,10026733530.0,,11053480920.0,,,,,,,,,,,,,,
,,3595000000,,3321000000,4759000000.0,,,,,,,,,,,227000000.0,,,,,,1826550000.0,,,,,,,,20359000000.0,,,,,,,,529000000.0,,,,,,,,,,,,,1947000000.0,,,,,,,-199000000.0,1744000000.0,,,,,,,,,,,,1.66,,,,,,99000000.0,,,,,,,,3321000000,,0.0,2293000000.0,,,,,,,,,,1826550000.0,,,,,,,-1253000000.0,,,,,,,,,,,,,,,,,,,8652000000,,0.0,,-4250000000.0,,,,,,8124000000.0,,,,,,,,,1.66,,,6607000000.0,,,-1784000000.0,,,,-629000000.0,,,3012000000.0,,,,,,,,,2966000000.0,28483000000,,,-2466000000.0,,6177000000,,,,,,,-141000000.0,,,,,,,,,,,,,,,,,,,
,,3632000000,,3437000000,5191000000.0,,,,,,,,,,3512000000.0,-823000000.0,3275000000.0,,,,,,,,,,23064000000.0,,,17207000000.0,,,6871000000.0,,4974000000.0,6213000000.0,,493000000.0,,,10466000000.0,,,,,,,,,,4414000000.0,,,4797000000.0,,,,-2352000000.0,,,,,,,,1518000000.0,4276000000.0,,,4005000000.0,,,,10857000000.0,,,2654000000.0,,72656000000.0,,,,,109044000000.0,3437000000,3301000000.0,-607000000.0,898000000.0,65155000000.0,,,,,,,,,,,,2204000000.0,,1532000000.0,,103000000.0,,,,,,18354000000.0,,,,,,,,,,,41207000000.0,,11199000000,,-5300000000.0,,-5233000000.0,,,,,,10138000000.0,,,,,,,,,,,,6102000000.0,,,67000000.0,,36678000000.0,36388000000.0,-2703000000.0,43580000000.0,28477000000.0,2470000000.0,53032000000.0,,,,,,2758000000.0,,-2894000000.0,27345000000,,,-4293000000.0,,5724000000,,,,,,,-907000000.0,,,,,,,,,,,,,,,,,,,
,,2941000000,,2941000000,5733000000.0,,,,,,,,,,,-900000000.0,,,,,,1817850000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21885000000.0,,,,,,,-3116000000.0,,,,,,,,,,,,,1.62,,,,,,,,,,,,,,2941000000,,-68000000.0,2621000000.0,,,,,,,,,,1824555126.0,,,,,,,,,,,,,,,,,,,,,,,,,,8188000000,,1719000000.0,,-1935000000.0,,,,,,,,,,,,,,,1.62,,,,,,-359000000.0,,,,,,,,,,,,,,,,,28161000000,,,-3112000000.0,,6276000000,,,,,,,-4901000000.0,,,,,,,,,,,,,,,,,,,
,,-874000000,-16958000000.0,-141000000,6118000000.0,-5207000000.0,,19250000000.0,5742000000.0,655000000.0,,,1949000000.0,13929000000.0,2538000000.0,1321000000.0,4319000000.0,,,1609000000.0,,,3553000000.0,35351000000.0,,44436000000.0,22222000000.0,3553000000.0,,,116590000000.0,-5025000000.0,5881000000.0,,5742000000.0,6082000000.0,8825000000.0,,22222000000.0,,13929000000.0,,-537000000.0,,32729000000.0,,21801000000.0,,20515000000.0,18868000000.0,-51587000000.0,,7484000000.0,7484000000.0,5175000000.0,,3236000000.0,460000000.0,,1939000000.0,,,18868000000.0,,55833000000.0,1939000000.0,5175000000.0,,822000000.0,4005000000.0,,1939000000.0,112190000000.0,6908000000.0,2538000000.0,651000000.0,,,79462000000.0,,,5881000000.0,,116590000000.0,-874000000,3799000000.0,302000000.0,1427000000.0,68080000000.0,,5.46,,,-14562000000.0,,,,,8198000000.0,1834600000.0,1949000000.0,112190000000.0,2349000000.0,-818000000.0,,,-56357000000.0,,,,20515000000.0,,3799000000.0,4004000000.0,37128000000.0,,,,,10011000000.0,,44436000000.0,4319000000.0,12785000000,20000000.0,122000000.0,,-5540000000.0,9692000000.0,,,,,,-2794000000.0,-175000000.0,,,,87256000000.0,76408000000.0,4005000000.0,,1834600000.0,,,,7239000000.0,-1558000000.0,,35351000000.0,37128000000.0,,8825000000.0,32729000000.0,,55833000000.0,,6082000000.0,32460000000.0,2212000000.0,2349000000.0,3236000000.0,79462000000.0,,25285000000,5.46,,-4691000000.0,-801000000.0,464000000,,10011000000.0,68080000000.0,6908000000.0,,2114000000.0,924000000.0,-3634000000.0,-56357000000.0,10011000000.0,,68388000000.0,,,,,,,,,,,,,,
,,2110000000,,1904000000,5443000000.0,,,,,,,,,,-12434000000.0,-94000000.0,0.0,,,,,1811200000.0,,,,,16723000000.0,,,17973000000.0,,,6015000000.0,,,4533000000.0,,144000000.0,,,,,,,,,,,,,2161000000.0,,,8487000000.0,,,,-2000000.0,2078000000.0,,,,,,,0.0,3034000000.0,,,,0.98,,,,,,30000000.0,,44244000000.0,,,,,68534000000.0,1904000000,-31846000000.0,0.0,4223000000.0,16528000000.0,,,,,,,,,1811200000.0,,,,,0.0,,1167000000.0,,,,,,11563000000.0,,,,,,,,,,,48919000000.0,,6289000000,,0.0,,-3259000000.0,,,,,,6128000000.0,,,,,,,,,0.98,,,4081000000.0,,,-2039000000.0,,28012000000.0,24290000000.0,-2380000000.0,,-11484000000.0,1971000000.0,61588000000.0,,,,,,3034000000.0,,1886000000.0,24101000000,,,-1220000000.0,,3967000000,,,,,,,-2280000000.0,,,,,,,,,,,,,,,,,,,
,,4648000000,,5323000000,4507000000.0,,,,,,,,,,3102000000.0,-502000000.0,3863000000.0,,,,,,,,,,22222000000.0,,,19561000000.0,,,5881000000.0,,5784000000.0,6082000000.0,,809000000.0,,,13929000000.0,,,,,,,,,,4269000000.0,,,7697000000.0,,,,-2773000000.0,,,,,,,,1939000000.0,1939000000.0,,,4005000000.0,,,,6908000000.0,,,2723000000.0,,80024000000.0,,,,,116673000000.0,5323000000,4279000000.0,-383000000.0,-1032000000.0,68163000000.0,,,,,,,,,,,,1949000000.0,118127000000.0,5106000000.0,,-2317000000.0,,,,,,20515000000.0,,,,,,,,,,,48510000000.0,,13562000000,,-6546000000.0,,-6224000000.0,,,,,,12134000000.0,,,,,,,,,,,1087000000.0,8628000000.0,,,322000000.0,,34895000000.0,36649000000.0,-952000000.0,8825000000.0,33268000000.0,3511000000.0,59255000000.0,,,,,,,,-1684000000.0,31695000000,,,-5539000000.0,,7865000000,,,,,,,1232000000.0,,-58872000000.0,,,,,,,,,,,,,,,,,
,,1489000000,,1240000000,-295000000.0,,,,,,,,,,3463000000.0,401000000.0,552000000.0,,,,,1823529412.0,,,,,14013000000.0,,,14207000000.0,,,6187000000.0,,,5659000000.0,,107000000.0,,,,,,,,,,,,,1964000000.0,,,8201000000.0,,,,-95000000.0,,,,,,1518000000.0,,,,,,,0.64,,,20540000000.0,,,,,77706000000.0,,,,,98596000000.0,1240000000,1783000000.0,383000000.0,-3337000000.0,49571000000.0,,,,,,,,,1823529412.0,,,,,0.0,,1577000000.0,,,,,,10584000000.0,,,,,,,,,,,45334000000.0,,5370000000,,4248000000.0,1919000000.0,463000000.0,,,,,,5268000000.0,,,,,,,,,0.68,,,3236000000.0,,,,,45132000000.0,20890000000.0,,,4439000000.0,1747000000.0,61535000000.0,,,,,,,,-1273000000.0,19475000000,,,-3042000000.0,,3304000000,,,,,,,235000000.0,,,,,,,,,,,,,,,,,,,
,,678000000,-10254000000.0,391000000,1481000000.0,-4516000000.0,,12073000000.0,4907000000.0,3383000000.0,,,1291000000.0,18064000000.0,2756000000.0,-136000000.0,1856000000.0,,,-948000000.0,,,4410000000.0,30488000000.0,,46073000000.0,20348000000.0,4410000000.0,,12547000000.0,117529000000.0,-1183000000.0,6244000000.0,,4907000000.0,5495000000.0,4367000000.0,-3000000.0,20348000000.0,,18064000000.0,,-232000000.0,,36990000000.0,,11136000000.0,,19174000000.0,12000000000.0,7442000000.0,,7059000000.0,7059000000.0,1608000000.0,9000000.0,,-1646000000.0,,1608000000.0,,,28387000000.0,1919000000.0,63177000000.0,1608000000.0,1608000000.0,,624000000.0,4005000000.0,,1608000000.0,122566000000.0,6736000000.0,2756000000.0,-12235000000.0,,,86400000000.0,,,6244000000.0,,117529000000.0,391000000,5364000000.0,-508000000.0,9619000000.0,67478000000.0,,2.42,,,-1395000000.0,,,,,6501000000.0,1804545455.0,1291000000.0,122566000000.0,1655000000.0,,-2196000000.0,,-62801000000.0,,,,19174000000.0,,5364000000.0,4181000000.0,31129000000.0,,,,,4367000000.0,,46073000000.0,1856000000.0,12203000000,-517000000.0,-15040000000.0,1608000000.0,-1234000000.0,6756000000.0,,,,,9814000000.0,-4933000000.0,-331000000.0,,,,84345000000.0,58351000000.0,4005000000.0,,1804545455.0,,2326000000.0,,9741000000.0,,,30488000000.0,31129000000.0,,4367000000.0,36990000000.0,1648000000.0,59765000000.0,,5495000000.0,25994000000.0,-1769000000.0,1655000000.0,,86400000000.0,123000000.0,22361000000,2.42,,8138000000.0,52000000.0,2372000000,,4367000000.0,67478000000.0,6736000000.0,,1939000000.0,-370000000.0,-25000000.0,-62801000000.0,5317000000.0,,13994000000.0,,,,,,,,,,,,,,
,,2959000000,,2547000000,4185000000.0,,,,,,,,,,,373000000.0,,,,,,1811250000.0,,,,,,,,20103000000.0,,,,,,,,460000000.0,,,,,,,,,,,,,3243000000.0,,,,,,,,,,,,,1549000000.0,,,,,,,1.4,,,,,,3397000000.0,-41000000.0,,,-601000000.0,,,,2547000000,,-2000000.0,1310000000.0,,,,473000000.0,,,,,,1811250000.0,,,,,,,-1729000000.0,2887000000.0,,,,,,,,,,,,,,,,,,11367000000,,-734000000.0,1922000000.0,-3152000000.0,,-1222000000.0,,,-270000000.0,8909000000.0,,,,,,,,,1.4,,1119000000.0,5846000000.0,,,,,,,-308000000.0,,,2887000000.0,,,,,,,,,213000000.0,29012000000,,,-2875000000.0,,5666000000,,,,,,,-632000000.0,,,,,,,,,,,,,,,,,,,
,,1399000000,,1499000000,4954000000.0,,,,,,,,,,2560000000.0,-306000000.0,1794000000.0,,,,,,,,,,15493000000.0,,,12363000000.0,,,8053000000.0,,5455000000.0,6641000000.0,,-119000000.0,,,18402000000.0,,,,,,,,,,3382000000.0,,,11479000000.0,,,,,,,,,,1922000000.0,,1675000000.0,2011000000.0,,,4005000000.0,,,,6749000000.0,,,533000000.0,-795000000.0,95423000000.0,,687000000.0,,,128813000000.0,1499000000,4711000000.0,-351000000.0,722000000.0,71438000000.0,,,577000000.0,,,,,,,,,1508000000.0,70951000000.0,1338000000.0,,1842000000.0,,,,,,11536000000.0,,,,,,,,,,,53379000000.0,,6245000000,,95000000.0,1675000000.0,-3475000000.0,,,,,-920000000.0,6868000000.0,,,,,,,,,,,1080000000.0,3377000000.0,,,,,33155000000.0,33390000000.0,-839000000.0,44323000000.0,38283000000.0,1978000000.0,67477000000.0,,,,,,336000000.0,,547000000.0,19231000000,,,-4232000000.0,,3486000000,,,,,,,-1882000000.0,,-3474000000.0,,,,,,,,,,,,,,,,,
,,2181000000,,1724000000,2409000000.0,,,,,,,,,,2287000000.0,-163000000.0,1437000000.0,,4000000.0,,,1795833333.0,,,,,,,,15708000000.0,,,7521000000.0,,5159000000.0,6797000000.0,,405000000.0,,,19694000000.0,,,,,,,,,,3160000000.0,,,11466000000.0,,,,-1811000000.0,,,,,,1675000000.0,,1512000000.0,1835000000.0,,,4005000000.0,0.96,,,7197000000.0,,,1429000000.0,-84000000.0,93023000000.0,,331000000.0,,,125418000000.0,1724000000,2769000000.0,-1000000.0,-442000000.0,71302000000.0,,,50000000.0,,,,,,1811250000.0,,,1619000000.0,,2364000000.0,,-1798000000.0,2160000000.0,,,,,20395000000.0,48662000000.0,,,,,,,,,,49870000000.0,,7839000000,,104000000.0,1512000000.0,-2814000000.0,,-971000000.0,,,-243000000.0,7207000000.0,,,,,,,,,0.96,,1091000000.0,4341000000.0,,,-102000000.0,,32580000000.0,32395000000.0,,5770000000.0,38722000000.0,2160000000.0,64583000000.0,,,,,,323000000.0,,-176000000.0,22915000000,,,-2851000000.0,,4047000000,,,,,,,282000000.0,,,,,,,,,,,,,,,,,,,
,,844000000,-12965000000.0,548000000,3146000000.0,-4136000000.0,,16540000000.0,5923000000.0,583000000.0,,,1512000000.0,20305000000.0,2232000000.0,37000000.0,1620000000.0,,17000000.0,850000000.0,,,4175000000.0,34773000000.0,,51206000000.0,23636000000.0,4175000000.0,,20961000000.0,131785000000.0,-1827000000.0,6090000000.0,,5924000000.0,6589000000.0,6318000000.0,377000000.0,23555000000.0,,20305000000.0,,-317000000.0,,41284000000.0,2772000000.0,14694000000.0,,22488000000.0,16095000000.0,4546000000.0,,6997000000.0,6997000000.0,1929000000.0,37000000.0,380000000.0,0.0,,1549000000.0,,,32891000000.0,1512000000.0,67133000000.0,1549000000.0,1549000000.0,,1027000000.0,4005000000.0,,1549000000.0,,7478000000.0,2374000000.0,238000000.0,1354000000.0,-105000000.0,96949000000.0,,-2335000000.0,7613000000.0,,131860000000.0,548000000,4064000000.0,-160000000.0,-766000000.0,76132000000.0,,3.48,-22000000.0,,-13870000000.0,,9157000000.0,,,6772000000.0,1811250000.0,1515000000.0,,1350000000.0,,-35000000.0,2132000000.0,,,,-1842000000.0,22575000000.0,,6163000000.0,4785000000.0,34881000000.0,,,,,6318000000.0,,51206000000.0,1639000000.0,7381000000,-514000000.0,347000000.0,1549000000.0,-3524000000.0,9157000000.0,2794000000.0,,,283000000.0,7360000000.0,-3327000000.0,-59000000.0,,,,99316000000.0,68972000000.0,4005000000.0,,1811250000.0,1495000000.0,2976000000.0,,824000000.0,-41000000.0,,34847000000.0,34911000000.0,-2585000000.0,55768000000.0,41285000000.0,2132000000.0,67404000000.0,,6583000000.0,30344000000.0,-1726000000.0,1410000000.0,,96904000000.0,187000000.0,28321000000,3.48,,-3912000000.0,-1150000000.0,2814000000,,6318000000.0,76057000000.0,7478000000.0,,1608000000.0,405000000.0,-143000000.0,,7383000000.0,,14249000000.0,,,,,,,,,,,,,,
,,2419000000,,2222000000,4554000000.0,,,,,,,,,,2232000000.0,837000000.0,1620000000.0,,,,,1811200000.0,,,,,23636000000.0,,,17051000000.0,,,7613000000.0,,5924000000.0,6589000000.0,,77000000.0,,,20305000000.0,,,,,,,,,,3229000000.0,,,11172000000.0,,,,,,,,,,1608000000.0,,1549000000.0,1931000000.0,,,0.0,1.22,,,7478000000.0,,,1422000000.0,-39000000.0,96949000000.0,,-2724000000.0,,,131860000000.0,2222000000,2541000000.0,0.0,1775000000.0,76132000000.0,,,834000000.0,,,,,,1811200000.0,,,1515000000.0,,1350000000.0,,-370000000.0,2408000000.0,,,,,22575000000.0,,,,,,,,,,,51206000000.0,,8433000000,,-514000000.0,2445000000.0,-2295000000.0,,1801000000.0,,,-120000000.0,8038000000.0,,,,,,,,,1.22,,1045000000.0,4827000000.0,,,,,34847000000.0,34911000000.0,-2198000000.0,55768000000.0,41285000000.0,2408000000.0,67404000000.0,,,,,,382000000.0,,7000000.0,25089000000,,,-2779000000.0,,4809000000,,,,,,,-1471000000.0,,,,,,,,,,,,,,,,,,,
,,1397000000,,1254000000,4042000000.0,,,,,,,,,,2576000000.0,-912000000.0,1480000000.0,,,,,1811300000.0,,,,,15277000000.0,,,17792000000.0,,,7657000000.0,,5803000000.0,6911000000.0,,-245000000.0,,,22021000000.0,,,,,,,,,,3090000000.0,,,10891000000.0,,,,,,,,,,2445000000.0,,1474000000.0,1834000000.0,,,4005000000.0,0.7,,,5573000000.0,,,68000000.0,-107000000.0,97301000000.0,,4435000000.0,,,130679000000.0,1254000000,2850000000.0,-2189000000.0,206000000.0,74975000000.0,,,-773000000.0,,,,,,1811300000.0,,,2100000000.0,140073000000.0,2453000000.0,,8000000.0,2925000000.0,,,,,11293000000.0,49890000000.0,,,,,,,,,,50942000000.0,,5820000000,,582000000.0,1474000000.0,-4265000000.0,,-3307000000.0,,,-727000000.0,6678000000.0,,,,,,,,,0.7,,1057000000.0,3719000000.0,,,,,31697000000.0,33378000000.0,1141000000.0,3801000000.0,43278000000.0,2322000000.0,67162000000.0,,,,,,360000000.0,,230000000.0,24470000000,,,-3836000000.0,,3588000000,,,,,,,-592000000.0,,-72911000000.0,,,,,,,,,,,,,,,,,
,,1825000000,,1770000000,2609000000.0,,,,,,,,,,3015000000.0,67000000.0,1998000000.0,,2000000.0,,,1806122449.0,,,,,,,,18524000000.0,,,8014000000.0,,5645000000.0,8159000000.0,,159000000.0,,,23272000000.0,,,,,,,,,,3107000000.0,,,10858000000.0,,,,-1884000000.0,,,,,,1474000000.0,,1541000000.0,1843000000.0,,,4005000000.0,0.98,,,6610000000.0,,,2149000000.0,-106000000.0,100781000000.0,,-551000000.0,,,137371000000.0,1770000000,2644000000.0,0.0,-320000000.0,79715000000.0,,,106000000.0,,,,,,1811350000.0,,,2585000000.0,,3138000000.0,,-2082000000.0,2483000000.0,,,,,21668000000.0,52007000000.0,,,,,,,,,,52946000000.0,,8402000000,,216000000.0,1541000000.0,-2524000000.0,,21000000.0,,,-945000000.0,7645000000.0,,,,,,,,,0.98,,1162000000.0,4308000000.0,,,,,34953000000.0,36590000000.0,,5571000000.0,44762000000.0,2483000000.0,70314000000.0,,,,,,302000000.0,,478000000.0,26169000000,,,-2929000000.0,,4538000000,,,,,,,-62000000.0,,,,,,,,,,,,,,,,,,,
