date,quarterlyGoodwill,trailingNetIncome,annualRetainedEarnings,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualNonCurrentDeferredRevenue,annualNetIncome,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,quarterlyDilutedEPS,annualChangeInWorkingCapital,annualPretaxIncome,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualCashDividendsPaid,annualGoodwill,quarterlyCostOfRevenue,annualOtherShortTermInvestments,quarterlyAccountsReceivable,annualInvestingCashFlow,quarterlyNetIncome,annualCommonStockIssuance,quarterlyNetIncomeContinuousOperations,trailingInvestingCashFlow,annualAccountsPayable,annualOperatingIncome,annualOtherCurrentAssets,annualAccountsReceivable,trailingResearchAndDevelopment,annualTotalRevenue,annualStockholdersEquity,trailingPurchaseOfInvestment,quarterlyLongTermDebt,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualPurchaseOfInvestment,annualLongTermDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualDilutedAverageShares,annualEndCashPosition,annualTaxProvision,annualTotalAssets,trailingSaleOfInvestment,annualDepreciationAndAmortization,quarterlyInventory,quarterlyEndCashPosition,quarterlyPurchaseOfInvestment,quarterlyInvestingCashFlow,annualCurrentLiabilities,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherFinancingCharges,quarterlyCurrentDebt,annualDilutedEPS,quarterlyNetIncomeCommonStockholders,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOperatingIncome,annualSaleOfInvestment,annualBasicEPS,quarterlyCashDividendsPaid,trailingEndCashPosition,annualOtherNonCurrentAssets,annualOtherIntangibleAssets,annualNetPPE,quarterlyOtherIntangibleAssets,annualOperatingCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,annualCurrentAssets,quarterlyOtherNonCurrentAssets,annualCashAndCashEquivalents,trailingPretaxIncome,annualNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyOtherCurrentAssets,trailingNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,annualBeginningCashPosition,annualEbitda,annualOtherNonCurrentLiabilities,annualInterestExpense,quarterlySaleOfInvestment,annualNetIncomeCommonStockholders,quarterlyOperatingExpense,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,annualCapitalExpenditure,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyCapitalStock,trailingGrossProfit,trailingRepaymentOfDebt,annualCapitalStock,quarterlyBeginningCashPosition,quarterlyBasicAverageShares,annualRepaymentOfDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyBasicEPS,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingInterestExpense,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,quarterlyNetPPE,quarterlyEbitda,trailingTaxProvision,quarterlyTaxProvision,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualPurchaseOfBusiness,annualBasicAverageShares,annualCurrentDebt,annualInventory,annualGrossProfit,quarterlyPretaxIncome,annualOperatingExpense,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,quarterlyCurrentAssets,annualFreeCashFlow,quarterlyPurchaseOfBusiness,annualResearchAndDevelopment,quarterlyRetainedEarnings,trailingOperatingExpense,quarterlyResearchAndDevelopment,quarterlyOtherCurrentLiabilities,annualCostOfRevenue,trailingNetIncomeContinuousOperations,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,trailingCostOfRevenue,quarterlyCapitalExpenditure,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,quarterlyOperatingIncome,quarterlyGrossPPE,annualChangeInInventory,quarterlyTotalRevenue,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualStockBasedCompensation,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,quarterlyCashFlowFromContinuingFinancingActivities,annualAccumulatedDepreciation,annualCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,trailingDilutedAverageShares,quarterlyStockBasedCompensation,quarterlyCurrentDeferredRevenue,trailingCommonStockIssuance,quarterlyOperatingCashFlow,trailingStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,annualCurrentAccruedExpenses,quarterlyOtherNonCashItems,quarterlyChangesInAccountReceivables,trailingPurchaseOfBusiness,annualDeferredIncomeTax,trailingOperatingCashFlow,annualInvestmentsAndAdvances,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherIncomeExpense,quarterlyDeferredIncomeTax,trailingChangesInAccountReceivables,trailingChangeInWorkingCapital,quarterlyAccumulatedDepreciation,trailingChangeInInventory,quarterlyInvestmentsAndAdvances,quarterlyChangeInInventory,annualChangesInAccountReceivables,annualGainsLossesNotAffectingRetainedEarnings,trailingBasicEPS,annualChangeInAccountPayable,quarterlyChangeInAccountPayable,trailingOtherIncomeExpense,quarterlyCurrentAccruedExpenses,annualOtherIncomeExpense,trailingChangeInAccountPayable,annualIncomeTaxPayable,quarterlyIncomeTaxPayable,annualCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyDepreciationAndAmortization,annualRepurchaseOfCapitalStock,trailingDeferredIncomeTax,trailingDepreciationAndAmortization,trailingOtherNonCashItems,trailingRepurchaseOfCapitalStock
1970-01-01 00:00:01.356912000,27190345.05,,-10128085821.53,165228060580.82,101777902130.14,,-9559164008.83,,,-3599053874.95,,-1793952420.35,-7397345347.85,2084205251.35,7990930631.45,-2382464854.29,27190345.05,18447795452.82,,8690406623.64,-9250557819.02,-3156371136.58,1200000.0,-2884592029.47,,14694747157.1,-5974464486.18,204919028.27,8690406623.64,,72056802569.35,25136886168.71,,77968156660.59,,1484316261.78,-522154397.22,77968156660.59,83625614268.14,10169323414.0,46336793690.67,740096115.89,165228060580.82,,3810622879.72,2998547239.87,46336793690.67,-338313796.38,-3496986270.31,39904925005.6,1039623447.98,46836248424.81,589750852.99,5253236786.38,-0.94,-3156371136.58,83625614268.14,,2191505925.88,-0.94,-504964897.53,,89363537.73,3051137705.44,80252391471.58,3051137705.44,-5299280702.84,123530539273.74,,63450158450.68,89363537.73,46836248424.81,,189200.52,46836248424.81,-625931158.53,80252391471.58,204919028.27,,,46962724849.2,-1200646014.63,2084205251.35,2386076453.5,438602221.93,-9559164008.83,1563361534.9,101777902130.14,5180294445.19,-11390806747.05,,46836248424.81,-96698570.8,14694747157.1,10216274357.0,,,10216274357.0,38345863059.22,,-24307373334.48,2437746610.61,25136886168.71,-5607810308.18,,9269818607.0,,,-12598225.87,523897806.76,80252391471.58,-1583759023.26,,261209558.23,-8137441463.74,0.0,2382753610.26,,10169323414.0,5253236786.38,2998547239.87,-385232696.71,-2623382471.24,5589231789.47,39904925005.6,,63450158450.68,-16690087449.89,,,-10128085821.53,,,9269818607.0,72442035266.06,,,,,-3652455159.01,,2437746610.61,-1660060105.7,80252391471.58,748524123.61,18351096882.02,,123530539273.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,29280658.16,,,172195273845.29,103757812183.82,,,,,-6251055982.17,-0.19,,,1551075251.4,3548867661.13,,,15297897816.55,,9199846548.1,,-1987964541.9,,-1712750180.97,,,,,,,,,,87999023553.1,,1232509328.66,,,93131108640.14,,,,,,,2912627751.91,49885661351.8,-208253027.08,-2981627788.13,,525312930.01,50100627767.38,8118338.81,4645083607.02,,-1987964541.9,,,,,-501668952.65,,,,,3136869196.94,,132280474443.94,10462971273.0,,105149322.18,,,,,,,176439467.17,,,,,,,357078645.12,,1282511062.16,,,,,50100627767.38,-63483160.35,14880648854.43,10216274357.0,,,,46336793690.67,10462971273.0,,2458949571.17,23047571952.79,-3510740109.32,-0.19,,,,20669.49,,82201128121.56,-1051728868.16,,135708382.8,,69204196.21,,,,,,,-1577041798.17,,39149365803.8,,68437461661.47,,,,-12116050363.43,,,9454370866.57,,,,,,-3278877180.58,,,-1345994222.51,82201128121.56,,15234414656.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,29280658.14,,,167221301901.42,95633018369.27,,,,,-3184310246.01,,,,1360757084.62,5507853565.66,,,15293183935.32,,4986247071.87,,997960757.36,,2819245282.67,,,,,,,,,,73588689870.51,,1040908276.78,,,78427751819.98,,,,,,,2835466979.93,55393514917.46,136899493.98,4832124519.19,,1032248213.56,55555423090.47,-42886534.05,3265733565.8,,997960757.36,,,,,-1033667064.72,,,,,2792669225.71,,125963303104.49,,,117283067.66,,,,,,,157629196.11,,,,,,,359791260.18,,1077467064.18,,,,,55555423090.47,-323125144.01,11744084110.95,10216274357.0,,,,49885661351.8,,,2378678272.95,23484844339.31,-4751501115.93,,,,,-2832772.4,,80828217603.01,4583182859.54,,731689363.31,,0.0,,,,,,,3550934645.98,,47535551284.51,,71588283532.15,,,,-11118089606.07,,,24511274034.22,,,,,,-2754947734.84,,,-1400592208.19,80828217603.01,,14970058791.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,29280658.16,,,166500536360.41,105051039873.82,,,,,-1561090106.04,-0.1,,,1371812282.73,-7031159953.72,,,15227490990.11,,5295664030.75,,-1043659196.41,,-737407661.94,,,,,,,,,,71517412353.85,,988577561.26,,,76375440604.4,,,,,,,2833748232.71,48362354963.74,-8522064646.37,-5509804042.54,,391310616.73,48603640307.07,-347094829.06,3717411000.0,,-1043659196.41,,,,,-842572184.01,,,,,2782602108.99,,126858929555.69,10436591964.0,,134301877.06,,,,,,,151621356.55,,,,,,,154987428.2,,1019407504.91,,,,,48603640307.07,651085683.38,11757474742.35,10216274357.0,,,,55393514917.46,10436591964.0,,2402272583.9,22356411112.16,-4153875500.83,-0.1,,,,-716.6,,81782143016.24,-208482756.81,,137614288.4,,31571043.57,,,,,,,-599793373.54,,50483488951.29,,61449496486.59,,,,-12161748802.48,,,25714835252.07,,,,,,-1740734347.39,,,-368321821.53,81782143016.24,,15878576673.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,2809409.13,,-10106995126.21,161925810787.5,97101810094.83,,235469909.18,,,-1948270219.46,,-2496565243.78,3743731995.7,1253092884.91,-180464118.9,-3132904736.64,2809409.13,15606965315.58,,4327752661.37,833409939.1,2269132890.13,103264143.21,2510334267.21,,10954953642.59,-4127465915.47,4304926720.72,4327752661.37,,61934136540.26,24222584617.99,,67752292361.47,,1218000845.56,-11757060783.9,67752292361.47,71690614792.5,11773495459.0,48206390248.56,864310288.73,161925810787.5,,3967651222.21,2645522539.87,48206390248.56,-3163642604.43,4492717250.58,48121389251.51,1923284754.05,49063321228.98,25526599.26,2765570100.0,0.02,2269132890.13,71690614792.5,,8279418174.53,0.02,-754996535.26,,322305778.04,2493963617.81,81044324481.41,2493963617.81,-2338126275.39,119812004044.01,,64824000692.67,322305778.04,49063321228.98,,-619516185.65,49063321228.98,1845097154.17,81044324481.41,4304926720.72,,,46361293094.39,10761741549.12,1253092884.91,3050358331.21,7407560841.03,235469909.18,1256678766.92,97101810094.83,4479996012.26,-10606600278.29,,49063321228.98,244121103.68,10954953642.59,10216274357.0,,,10216274357.0,48362354963.74,,-17558559560.85,2067624278.54,24222584617.99,-5142442834.77,,26241321216.36,,,-616703366.14,-356336425.04,81044324481.41,4292917275.48,,-140701745.78,2879421706.97,2488903.43,2893662796.29,-199313558.96,11773495459.0,2765570100.0,2645522539.87,508598482.7,2369632521.43,4636064398.17,48121389251.51,,64824000692.67,-12944726553.68,,,-10106995126.21,,,26241321216.36,61425538057.56,,,,,-2832041015.48,,2067624278.54,-1012557663.24,81044324481.41,272958766.69,15851086419.26,,119812004044.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,2809409.16,,,160465182086.76,99471281391.89,,,,,-2304699770.78,-0.18,,,1059130235.59,-122950233.36,,,13475527603.91,,4516007724.25,,-1880148936.01,,-1625401748.49,,,,,,,,,,67637110954.26,,947144207.46,,,71387360406.43,,,,,,,2638529695.48,48083440015.27,-1712800972.6,817453182.25,,777213107.3,48994496193.91,-43224208.56,354563000.0,,-1880148936.01,,,,,-482554631.35,,,,,2479209444.5,,119638191595.13,10445271867.0,,617996911.01,,,,,,,243458539.99,,,,,,,4209157791.71,,966712880.01,,,,,48994496193.91,732982081.98,11463434170.61,10216274357.0,,,,48206390248.63,10445271867.0,,2080740426.32,22560133803.64,-4816630819.52,-0.18,,,,209157791.71,,81300145531.44,-724510802.16,,123677839.03,,25500000.0,,,,,,,-1501723909.46,,48250831188.7,,60993900694.87,,,,-11987144062.22,,,28979138720.03,,,,,,-2176362796.66,,,-233730798.03,81300145531.44,,14208509685.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,2809409.13,,,151164435353.91,100218449421.25,,,,6080639.96,-628758927.22,,,,818998978.2,-10241067897.34,,,14609165878.97,,4919270955.26,,-396582978.28,,-48328158.79,,,,,,,,,,70197723911.67,,1033877584.14,,,73740371350.13,,,,,,,2635799906.33,37842372117.86,-5704431970.9,-1375114423.09,,635584662.49,38165074689.6,-46933493.41,190000000.0,,-396582978.28,,,,,-956922097.4,,,,,2460934841.64,,110631077712.86,,,537964268.77,,,,,,,851025064.66,,,,,,,5521601186.62,,1054471658.6,,,,,38158994049.64,1122706917.4,12007395815.51,10216274357.0,,,,48083440015.27,,,2125909816.0,22145261319.22,-17011785791.27,,,,,936230470.12,,81810703984.85,756370842.82,,169114339.12,,0.0,,,,,,,120786180.33,,36890706362.73,,50945985932.66,,,,-12383727040.5,,,17232043563.33,,,,,,-2156021942.69,,,68235258.8,81810703984.85,,15731872796.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,2809409.13,,,154256975758.57,98985837920.41,,,,,1306217375.7,0.16,,,801043456.98,4354854905.31,,,15579745740.79,,4902925491.24,,1622425731.24,,1971470604.62,,,,,,,,,,69995651416.7,,1054020159.3,,,73680222809.13,,,,,,,2559736103.61,42197227023.17,-2916605.56,-622563142.67,,588740671.56,43065355270.07,280201643.98,2651000000.0,,1622425731.24,,,,,-658411436.8,,,,,2410725088.33,,111990790623.09,10140160820.0,,504945222.42,,,,,,,954906592.31,,,,,,,652099381.9,,1078222311.53,,,,,43065355270.07,1906945460.38,11011874359.47,10216274357.0,,,,37842372117.86,10140160820.0,,2098496171.61,23708163880.31,-3409468576.06,0.16,,,,-568975515.5,,80932280930.06,2654353089.3,,94141813.12,,0.0,,,,,,,2065612417.74,,38310567813.96,,55271137838.16,,,,-10761301309.26,,,17189070258.67,,,,,,-1688411271.23,,,828723148.85,80932280930.06,,17486691201.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,2809409.13,,-9744466500.32,148820394026.43,97977118824.93,220007533.82,362528625.89,,,570592759.63,,-115923014.69,507287007.74,605424609.16,-2491702764.86,-2755983309.37,2809409.13,16187779354.69,,3611567084.87,-779660901.67,1016834808.94,25500000.0,1253080546.33,,9981790140.86,150031676.82,831076704.61,3611567084.87,,64374456245.65,24379162248.53,,66947437822.37,,1247713177.5,-7826030443.1,66947437822.37,70463769454.09,9063215647.0,39705524258.31,-1043534235.93,148820394026.43,,4110947052.67,2199829657.09,39705524258.31,-405880894.04,400563481.84,35398666811.46,877561890.32,40572435031.56,-460326099.76,3127600000.0,0.04,1016834808.94,70463769454.09,,11603942002.41,0.04,-658095143.82,,606735217.09,2379104477.18,79742419528.0,2379104477.18,5901317459.94,105862436265.55,,50843275201.5,606735217.09,40572435031.56,,42079179.91,40572435031.56,-8500865990.25,79742419528.0,831076704.61,,,48206390248.56,7368573845.59,605424609.16,2750339785.18,1221083642.18,362528625.89,1272799140.33,97977118824.93,4282755128.4,-6957966022.61,,40572435031.56,759603207.53,9981790140.86,10216274357.0,,,10216274357.0,42197227023.17,,-31942679203.23,551558048.68,24379162248.53,-6704794016.38,,16114847034.95,,,-3574588.09,-270282157.75,79742419528.0,700174209.45,,-1430468227.2,1550821243.67,0.0,2894404846.09,,9063215647.0,3127600000.0,2199829657.09,4522237667.29,-177387680.87,4372205990.47,35398666811.46,,50843275201.5,-1056648562.67,,,-9744466500.32,,,16114847034.95,59852218578.36,,,220007533.82,,-937170012.03,,551558048.68,-513195932.8,79742419528.0,721196596.65,16947382562.22,,105862436265.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,2809409.13,,,146106987127.56,97383871682.3,,,,,495368697.54,-0.1,,,462895030.18,-2112786096.56,,,14018492468.73,,3711257007.43,,-1029091376.56,,-728903157.86,,,,,,,,,,64191876797.99,,939395765.14,,,67567558639.83,,,,,,,2043833082.38,37592738161.75,-200000000.0,-484217162.44,,585780464.48,38460291560.81,-46760003.24,1225233800.0,,-1029091376.56,,,,,-469861037.63,,,,,2323794781.38,,103957126247.77,10290913766.0,,655431563.04,,,,,,,994480499.17,,,,,,,40375628.46,,956377984.96,,,,,38460291560.81,816297946.33,10689596854.64,10216274357.0,,,,39705524258.31,10290913766.0,,569667825.54,23327738717.1,-8530834504.42,-0.1,,,,-12897550.87,,78844540425.98,-43094584.91,,100028108.47,,,,,,,,,-628875049.39,,36389567607.94,,48723115445.26,,,,-10773557876.88,,,18700881500.54,,,,219231467.75,,-613424413.02,,,-140080038.63,78844540425.98,,14834790415.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,2809409.13,,,155204994940.26,98897624344.94,,,,11757278.81,1229004164.71,,,,416204674.88,6348327598.74,,,14740070060.13,,4335439418.67,,2925759063.61,,3283614433.99,,,,,,,,,,69165598234.66,,888750141.85,,,72459746362.31,,,,,,,1983980313.93,43941065760.49,0.0,-3001934086.48,,671898057.1,44819851334.68,267039455.02,1222974400.0,,2925759063.61,,,,,-602210371.73,,,,,2315920197.05,,109840873386.75,,,428235396.9,,,,,,,1232115309.57,,,,,,,350787556.58,,907860935.65,,,,,44808094055.87,397260203.24,11425637366.85,10216274357.0,,,,37592738161.75,,,576500895.77,26166286332.93,-6542469958.53,,,,,16610230.77,,81012587159.89,4107580591.02,,152068099.93,,,,,,,,,3435682533.92,,37381127024.44,,56307370595.32,,,,-7847798813.27,,,18539780178.08,,,,219343240.36,,-3500869161.69,,,-510600732.41,81012587159.89,,15137330263.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,2809409.13,,,152494801585.58,100910625195.35,,,,,-1357079258.17,-0.17,,,334988995.23,-4264215273.91,,,13927624969.38,,4427455015.18,,-1708448915.79,,-1392932865.52,,,,,,,,,,69972920954.8,,985708860.74,,,72603552167.14,,,,,,,1766196482.01,39676850486.58,-287212836.56,-376132713.46,,872514829.37,39997923817.31,-26517804.58,2760027200.0,,-1708448915.79,,,,,-850804662.92,,,,,2317498261.68,,108499489880.94,10049699505.0,,398629733.39,,,,,,,1568220060.21,,,,,,,522798921.09,,1004519525.08,,,,,39997923817.31,208496459.74,10490803433.53,10216274357.0,,,,43941065760.49,10049699505.0,,606358842.04,24471209010.7,-8439516605.42,-0.17,,,,562099259.73,,82939588055.73,-386192636.63,,134225399.52,,157140.0,,,,,,,-1258707466.0,,35895937713.8,,51584176390.23,,,,-9556247729.06,,,16207577864.98,,,,210356549.61,,-1180281466.52,,,-796023065.34,82939588055.73,,14136121429.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,2809409.13,,-9461075395.56,148193148754.95,106341503579.43,208229939.37,283391104.76,,,-931079802.4,,626796687.99,1755804836.57,286009396.04,-6986316095.22,-2581071188.78,2809409.13,12422039986.1,,3501076296.37,-6949266943.29,95172333.5,271509480.1,629725235.44,,8763195299.03,-1978788604.75,960887002.13,3501076296.37,,57489919045.77,24653325636.11,,74543045728.91,,1470627775.66,-3325506079.11,74543045728.91,77108981158.29,9446370159.0,32690534391.36,-35698809.48,148193148754.95,,4190419848.47,1469230883.75,32690534391.36,-2838293242.55,-3086982980.91,26146656893.6,684860764.62,33015271236.46,-175734796.16,2867943556.55,0.03,95172333.5,77108981158.29,,2582624714.08,0.03,-658195116.5,,431022914.01,2313338776.33,84564011522.4,2313338776.33,6663680638.95,103255638051.89,,41851645175.52,431022914.01,33015271236.46,,568054243.54,33015271236.46,-7014989866.95,84564011522.4,960887002.13,,,39705524258.31,8428469031.92,286009396.04,2482244346.88,1668662607.95,283391104.76,1491721720.49,106341503579.43,4284482543.39,-7227466837.27,,33015271236.46,959636952.12,8763195299.03,10216274357.0,,,10216274357.0,39676850486.58,,-34165347830.06,572675640.38,24653325636.11,-10652526761.69,,8807550231.55,,,2242303.91,18026851.04,84564011522.4,892565582.66,,-422020417.4,1791503646.05,-14912120.62,1783152238.39,,9446370159.0,2867943556.55,1469230883.75,2381691561.43,207704818.04,4360480166.18,26146656893.6,,41851645175.52,-563786198.32,,,-9461075395.56,,,8807550231.55,55108227484.34,,,208229939.37,,-1932891796.04,,572675640.38,-532084768.37,84564011522.4,578466141.7,13381676938.22,,103255638051.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,2809409.13,,,115859278857.27,71072030362.45,,,,,-2678348843.81,-0.44,,,68887199.46,900434128.55,,,14884601213.53,,5301845822.56,,-4483790086.13,,-4369802795.31,,,,,,,,,,46741057669.66,,1009982789.15,,,48360037706.44,,,,,,,1081595276.86,34513689309.99,-317401000.0,9550444028.0,,650024313.75,34797853416.17,-8552435398.28,4534813156.55,,-4483790086.13,,,,,-586782291.88,,,,,2147721729.54,,74389325391.37,10190432014.0,,164194164.57,,,,,,,709572807.51,,,,,,,289990895.72,,1025470603.48,,,,,34797853416.17,-275799390.4,10986283306.06,10216274357.0,,,,33613255181.44,10190432014.0,,507820929.94,22538364879.41,-13613852940.27,-0.44,,,,425526787.63,,47050704593.4,-3590478832.01,,129299649.55,,56416887.66,,,,,,,-4240503145.76,,26029287684.93,,44787248494.82,,,,-13613324766.69,,,2925820581.21,,,,201096923.08,,-2100784781.59,,,-1301269993.88,47050704593.4,,14608801823.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,2809409.13,,,117840342356.27,71888464979.47,,,,,-43111278.2,,,,60634852.19,264610496.09,,,17787232657.96,,4808694036.26,,-2725386422.54,,-2425796063.94,,,,,,,,,,48185743752.8,,772753759.45,,,49786998085.97,,,,,,,1294326932.53,34771086983.46,-339206130.8,-2146711263.51,,411581022.29,35063289889.74,135569434.28,4705349156.55,,-2725386422.54,,,,,-467858998.75,,,,,2131314878.0,,78627358814.27,,,10655641.17,,,,,,,600633404.38,,,,,,,598802312.67,,787848071.28,,,,,35063289889.74,-1454826098.75,13713225846.6,10216274357.0,,,,34513689309.99,,,522286451.11,20304056022.49,-1708679851.81,,,,,3988247.66,,47746209866.12,-1861461905.98,,152753135.67,,-232924.66,,,,,,,-2273042928.27,,28840360728.3,,45951877376.8,,,,-16329532266.58,,,4843679049.92,,,,200090375.08,,-664663778.53,,,-2242674170.03,47746209866.12,,16332406559.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,2809409.13,,,120827217612.97,73473017123.73,,,,,-1728384365.42,-0.19,,,65016908.32,-868340355.05,,,19485508388.77,,5594698883.28,,-2010950687.04,,-1800934490.2,,,,,,,,,,47816494046.58,,949875030.49,,,49313076469.32,,,,,,,1329384015.8,34056649648.6,-318888564.98,-1173439340.52,,457738219.16,34442988068.55,-48427224.76,5691475156.55,,-2010950687.04,,,,,-381728650.58,,,,,2113764596.02,,83450053761.62,10583950984.0,,14963678.51,,,,,,,654564144.17,,,,,,,79325436.94,,958312466.97,,,,,34442988068.55,-552229439.86,16039983994.96,10216274357.0,,,,34771086983.46,10583950984.0,,537991576.31,18500176196.31,-1895800359.9,-0.19,,,,-27311.27,,48025908835.24,-1256625795.22,,86570475.82,,1116463.21,,,,,,,-1714364014.38,,34136977292.3,,47354200489.24,,,,-18253873265.79,,,6593092178.4,,,,214742515.92,,-1102142906.19,,,-1510541906.83,48025908835.24,,18933278948.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,15545423.59,,-19252568657.84,119652733482.28,74290267806.51,221676489.16,-9906003612.8,,,517719689.29,,5114878608.87,-8588441736.09,89403918.9,-2005275761.23,-2399361181.85,15545423.59,19708458093.03,,5931743755.38,4986406299.84,-685876417.09,57871370.23,-504698829.72,,16798261521.0,-5025941044.13,711577768.49,5931743755.38,,71160180860.47,18323295777.8,,47105354750.67,,1462865083.65,-1675532622.53,47105354750.67,48603252346.15,10212374859.0,32188572012.16,512790443.08,119652733482.28,,2710106737.8,1564690161.94,32188572012.16,-700036926.75,-1243887124.13,33500612249.81,432992430.95,32512220160.09,-41860478.82,3246917262.89,-0.97,-685876417.09,48603252346.15,,1517794379.28,-0.97,-962991240.64,,156711005.24,2102595216.7,48419777963.58,2102595216.7,1519532177.96,82103864595.96,,45362465675.77,156711005.24,32512220160.09,,647160633.98,32512220160.09,-1708571491.64,48419777963.58,711577768.49,,,33897143503.8,-3900668490.76,89403918.9,1977666507.53,549675733.95,-9906003612.8,1548690409.58,74290267806.51,4195476662.74,-5451656976.1,,32512220160.09,1577235436.19,16798261521.0,10216274357.0,,,10216274357.0,34056649648.6,,-22344126396.94,522242268.44,18323295777.8,-5125793244.96,,6725343846.62,,,217672909.96,-8507153667.58,48419777963.58,72460783.27,,144167182.04,-9101232179.17,570944.02,709270041.0,,10212374859.0,3246917262.89,1564690161.94,-705619492.82,-360531647.68,4320321551.31,33500612249.81,,45362465675.77,-3932124798.14,,,-19252568657.84,,,6725343846.62,71865800353.29,,,221676489.16,,-1584065509.79,,522242268.44,28545026.61,48419777963.58,-24613151.26,21285693529.22,,82103864595.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
