,trailingDeferredIncomeTax,trailingCapitalExpenditure,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,trailingInterestExpense,annualAccumulatedDepreciation,trailingBeginningCashPosition,annualSellingGeneralAndAdministration,quarterlyChangeInWorkingCapital,annualOtherNonCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangesInAccountReceivables,annualDilutedAverageShares,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingOperatingExpense,quarterlyStockBasedCompensation,trailingNetIncomeCommonStockholders,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyEbitda,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualDilutedEPS,trailingChangesInAccountReceivables,quarterlyInvestingCashFlow,annualBasicAverageShares,annualInterestExpense,quarterlyEndCashPosition,annualRepaymentOfDebt,quarterlyDilutedEPS,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyGrossProfit,annualTotalRevenue,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,annualInventory,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,annualChangeInWorkingCapital,quarterlyPretaxIncome,trailingCostOfRevenue,quarterlyNetPPE,annualOtherCurrentAssets,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicAverageShares,quarterlyOperatingIncome,annualChangeInInventory,trailingTaxProvision,quarterlyTotalRevenue,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,annualCashDividendsPaid,annualCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,annualOperatingExpense,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualCostOfRevenue,quarterlyBasicEPS,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyCommonStockIssuance,trailingChangeInInventory,quarterlyCostOfRevenue,annualCurrentLiabilities,trailingNetOtherInvestingChanges,quarterlyAccountsReceivable,annualRetainedEarnings,trailingStockBasedCompensation,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualGoodwill,annualCommonStockIssuance,annualStockBasedCompensation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualCapitalStock,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyOtherIncomeExpense,annualAccountsReceivable,trailingOperatingCashFlow,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyDilutedAverageShares,trailingGrossProfit,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,quarterlyCashAndCashEquivalents,annualAccountsPayable,trailingOperatingIncome,annualOtherIntangibleAssets,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,annualEndCashPosition,annualEbitda,trailingTotalRevenue,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOperatingIncome,trailingRepaymentOfDebt,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,annualGrossPPE,annualCashAndCashEquivalents,quarterlyChangesInAccountReceivables,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,annualInvestmentsAndAdvances,trailingPretaxIncome,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,annualOtherNonCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlySaleOfInvestment,trailingRepurchaseOfCapitalStock,annualSaleOfInvestment,quarterlyOtherShortTermInvestments,trailingPurchaseOfBusiness,trailingDilutedEPS,annualChangeInAccountPayable,trailingBasicEPS,trailingResearchAndDevelopment,trailingDepreciationAndAmortization,trailingCommonStockIssuance,quarterlyChangeInAccountPayable,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1388448000,,,-122700000.0,,1287000000.0,11000000.0,-200000.0,17300000.0,-3400000.0,109400000.0,,-609700000.0,,100400000.0,18100000.0,77600000.0,,34500000.0,-71700000.0,33420000.0,,577400000.0,,1000000.0,,0.0,59500000.0,2200000.0,76800000.0,103100000.0,554200000.0,253700000.0,,129800000.0,3.88,,-37400000.0,33403000.0,17900000.0,159600000.0,-3900000.0,1.73,26700000.0,53700000.0,107000000.0,1129600000.0,56500000.0,827400000.0,2300000.0,286000000.0,257600000.0,577400000.0,26700000.0,,850600000.0,43300000.0,180700000.0,593000000.0,,-1000000.0,21000000.0,78800000.0,,677300000.0,17300000.0,452500000.0,20400000.0,-39600000.0,130800000.0,-19900000.0,33477000.0,80300000.0,45700000.0,,387400000.0,130800000.0,115600000.0,3900000.0,-609700000.0,100100000.0,-73100000.0,56500000.0,,100400000.0,,0.0,843600000.0,1.73,96200000.0,,39900000.0,35700000.0,58400000.0,58400000.0,-106100000.0,78400000.0,,1404800000.0,,474700000.0,554200000.0,253700000.0,8400000.0,,,,280400000.0,257600000.0,,211900000.0,452500000.0,,76800000.0,23600000.0,23600000.0,,5100000.0,78400000.0,180700000.0,474700000.0,,400000.0,,,3200000.0,211900000.0,,,593000000.0,238300000.0,33487000.0,,677300000.0,159600000.0,3.89,159600000.0,109400000.0,,72500000.0,-18200000.0,159600000.0,,-66400000.0,400000.0,159600000.0,265000000.0,,6400000.0,123900000.0,185600000.0,,16600000.0,,,3900000.0,1287000000.0,159600000.0,-116900000.0,4700000.0,,,,,11000000.0,850600000.0,174100000.0,1404800000.0,58000000.0,77600000.0,72500000.0,827400000.0,39900000.0,34500000.0,-700000.0,56600000.0,,,,,,,,,,,,,,,,,,,,,,
1396224000,,,,,1293800000.0,6400000.0,,13700000.0,3000000.0,69500000.0,,,,,84200000.0,,,19500000.0,,,,,,1200000.0,,,,11600000.0,,88500000.0,572300000.0,,,,,,-13400000.0,,,283400000.0,,1.49,25300000.0,85000000.0,92300000.0,,68000000.0,,3700000.0,,218200000.0,556200000.0,25300000.0,,,,,588700000.0,,-900000.0,,65700000.0,,676200000.0,,482500000.0,15500000.0,-25000000.0,,-19200000.0,33502000.0,67000000.0,,,422000000.0,,,,-617600000.0,,,,,,,,,1.49,160700000.0,,37100000.0,123800000.0,50200000.0,50200000.0,,,,,,,,214300000.0,,,,,329700000.0,,,158400000.0,,,70400000.0,,,,,77800000.0,94100000.0,473800000.0,,,,,3100000.0,,,,,,33520000.0,,,283400000.0,,283400000.0,,,,-20200000.0,,,,400000.0,,,,,159600000.0,,,,,,3900000.0,,,47200000.0,4400000.0,,,,,,806900000.0,,1379200000.0,49800000.0,76100000.0,70700000.0,823000000.0,,,-200000.0,135700000.0,,,,,,,,,,,,,,,,,,,,,,
1404086400,,,,,1332500000.0,700000.0,,27900000.0,-700000.0,66300000.0,,,,,-25800000.0,,,38600000.0,,,,,,1500000.0,,,,200000.0,,25100000.0,574200000.0,,,,,,-109900000.0,,,304000000.0,,-0.02,24100000.0,-62200000.0,37500000.0,,70400000.0,,1100000.0,,212400000.0,599000000.0,24100000.0,,,,,754600000.0,,-99500000.0,,1800000.0,,691900000.0,,461600000.0,2500000.0,-24000000.0,,123900000.0,33549000.0,13400000.0,,,186600000.0,,,,-640600000.0,,,,,,,,,-0.02,1100000.0,,38700000.0,20600000.0,-700000.0,-700000.0,,,,,,,,208500000.0,,,,,149100000.0,,,100700000.0,,,71100000.0,73800000.0,,,,91500000.0,159800000.0,624400000.0,,,,,-7100000.0,,,,,,33549000.0,,,304000000.0,,304000000.0,,,,-20200000.0,,,,400000.0,,,,,283400000.0,,,,,,3900000.0,,,60700000.0,4500000.0,,,,,,967000000.0,,1541200000.0,-700000.0,61600000.0,114900000.0,942200000.0,,,-8700000.0,-22900000.0,,,,,,,,,,,,,,,,,,,,,,
1412035200,,,,,1332700000.0,12300000.0,,19600000.0,10700000.0,75900000.0,,,,,-76100000.0,,,10000000.0,,,,,,1000000.0,,,,10700000.0,,146100000.0,616000000.0,,,,,,-24200000.0,,,220000000.0,,2.6,26800000.0,-60900000.0,149800000.0,,0.0,,7700000.0,,170200000.0,610900000.0,26800000.0,,,,,760300000.0,-400000.0,-1000000.0,,120600000.0,,691300000.0,,529200000.0,32700000.0,-34500000.0,,-20400000.0,33575000.0,123000000.0,,,240500000.0,,,,-641400000.0,,,,,,,,,2.6,-32100000.0,,36200000.0,-84000000.0,87900000.0,87900000.0,,,,,,,,166300000.0,,,,,90700000.0,,,145300000.0,,,78100000.0,71000000.0,,,,100600000.0,217800000.0,623500000.0,,,,,3100000.0,,,,,,33601000.0,,,220000000.0,,220000000.0,,,,-20200000.0,,,,400000.0,,,,,304000000.0,,,,,,3900000.0,,,-43900000.0,5500000.0,,,,,,930500000.0,,1546500000.0,87400000.0,63300000.0,110000000.0,935600000.0,,,-900000.0,-66600000.0,,,,,,,,,,,,,,,,,,,,,,
1419984000,,,-125200000.0,,1327300000.0,44400000.0,3600000.0,14200000.0,-9400000.0,97600000.0,,-626400000.0,,110400000.0,18700000.0,58900000.0,,-15500000.0,-4400000.0,33581000.0,,702700000.0,,1200000.0,,-9800000.0,107200000.0,0.0,91800000.0,130200000.0,653600000.0,233800000.0,,216400000.0,6.44,,-41700000.0,33557000.0,20100000.0,266800000.0,-102400000.0,2.38,34200000.0,16200000.0,141800000.0,1282500000.0,0.0,934400000.0,1400000.0,421400000.0,237700000.0,702700000.0,34200000.0,,983600000.0,73900000.0,199000000.0,745900000.0,0.0,-1000000.0,1000000.0,103700000.0,,700900000.0,14200000.0,589500000.0,23200000.0,-41700000.0,217900000.0,-19700000.0,33600000.0,107600000.0,-21900000.0,,433400000.0,217900000.0,117700000.0,3900000.0,-626400000.0,159600000.0,-80700000.0,0.0,,110400000.0,,-86500000.0,861100000.0,2.38,113200000.0,,34500000.0,46800000.0,80500000.0,80500000.0,-189200000.0,88900000.0,,1637200000.0,,622500000.0,653600000.0,233800000.0,13900000.0,,,,291600000.0,237700000.0,,213000000.0,589500000.0,,91800000.0,68500000.0,68500000.0,,4900000.0,88900000.0,199000000.0,622500000.0,,400000.0,,,1800000.0,213000000.0,,,745900000.0,242900000.0,33617000.0,,700900000.0,266800000.0,6.45,266800000.0,97600000.0,,106100000.0,-20100000.0,266800000.0,,64600000.0,400000.0,266800000.0,389900000.0,,900000.0,220000000.0,311000000.0,,22500000.0,,,3900000.0,1327300000.0,266800000.0,-68400000.0,5700000.0,,,,,44400000.0,983600000.0,291800000.0,1637200000.0,79800000.0,58900000.0,106100000.0,934400000.0,34500000.0,-15500000.0,0.0,71500000.0,,,,,,,,,,,,,,,,,,,,,,
1427760000,,,,,1318000000.0,11200000.0,,13100000.0,4500000.0,70500000.0,,,,,35200000.0,,,-65000000.0,,,,,,1600000.0,,,,0.0,,107300000.0,646100000.0,,,,,,-41700000.0,,,313800000.0,,1.79,28500000.0,42400000.0,113200000.0,,,,1400000.0,,165400000.0,630600000.0,28500000.0,,,,,740000000.0,,-900000.0,,82800000.0,,699600000.0,,627700000.0,22200000.0,-41700000.0,,-21100000.0,33626000.0,84700000.0,,,393000000.0,,,,-618400000.0,,,,,,,,,1.79,122400000.0,,33400000.0,47000000.0,60600000.0,60600000.0,,,,,,,,161500000.0,,,,,279800000.0,,,143600000.0,,,79800000.0,63100000.0,,,,85100000.0,151400000.0,621500000.0,,,,,3500000.0,,,,,,33649000.0,,,313800000.0,,313800000.0,,,,-22400000.0,,,,400000.0,,,,,266800000.0,,,,,,3900000.0,,,65000000.0,5400000.0,,,,,,905400000.0,,1551500000.0,60300000.0,59100000.0,99100000.0,920900000.0,,,100000.0,80700000.0,,,,,,,,,,,,,,,,,,,,,,
1435622400,,,,,1378700000.0,800000.0,,15600000.0,-1800000.0,63600000.0,,,,,-43600000.0,,,-53000000.0,,,,,,1700000.0,,,,-500000.0,,44300000.0,650800000.0,,,,,,-48600000.0,,,233700000.0,,0.39,26600000.0,-71700000.0,50600000.0,,,,1200000.0,,140100000.0,571000000.0,26600000.0,,,,,739400000.0,,-1000000.0,,19900000.0,,736500000.0,,618500000.0,6700000.0,-48100000.0,,-23200000.0,33682000.0,24000000.0,,,183700000.0,,,,-642200000.0,,,,,,,,,0.39,-10200000.0,,33300000.0,-80100000.0,13200000.0,13200000.0,,,,,,,,136200000.0,,,,,133100000.0,,,90500000.0,,,71800000.0,64100000.0,,,,85500000.0,224300000.0,620600000.0,,,,,1200000.0,,,,,,33701000.0,,,233700000.0,,233700000.0,,,,-22200000.0,,,,400000.0,,,,,313800000.0,,,,,,3900000.0,,,53800000.0,5300000.0,,,,,,879500000.0,,1530300000.0,13000000.0,59800000.0,98900000.0,959300000.0,,,0.0,-58300000.0,,,,,,,,,,,,,,,,,,,,,,
1443571200,,,,,1399500000.0,5500000.0,,19900000.0,-1500000.0,77900000.0,,,,,-64700000.0,,,-90200000.0,,,,,,1600000.0,,,,-400000.0,,64700000.0,620000000.0,,,,,,-65000000.0,,,119100000.0,,0.8,27200000.0,-48900000.0,68000000.0,,,,900000.0,,176000000.0,554200000.0,27200000.0,,,,,732700000.0,0.0,-1000000.0,,39700000.0,,762900000.0,,623100000.0,12700000.0,-64600000.0,,-23200000.0,33696000.0,40800000.0,,,232700000.0,,,,-636600000.0,,,,,,,,,0.8,-17100000.0,,31400000.0,-114600000.0,27000000.0,27000000.0,,,,,,,,172100000.0,,,,,164700000.0,,,138100000.0,,,88700000.0,60000000.0,,,,81700000.0,268700000.0,619600000.0,,,,,4300000.0,,,,,,33708000.0,,,119100000.0,,119100000.0,,,,-22400000.0,,,,400000.0,,,,,233700000.0,,,,,,3900000.0,,,-48700000.0,5400000.0,,,,,,908700000.0,,1528700000.0,26900000.0,58000000.0,93600000.0,974500000.0,,,0.0,-81700000.0,,,,,,,,,,,,,,,,,,,,,,
1451520000,,,-217600000.0,,1435300000.0,14800000.0,-100000.0,30800000.0,-1300000.0,80700000.0,,-634600000.0,,108700000.0,-37900000.0,56100000.0,,-108300000.0,59000000.0,33692000.0,,512300000.0,,1200000.0,,500000.0,-208400000.0,-500000.0,70400000.0,98000000.0,639700000.0,165900000.0,,158200000.0,4.69,,-180100000.0,33677000.0,21500000.0,58400000.0,-49400000.0,1.72,26400000.0,-12300000.0,98300000.0,1098700000.0,,1116600000.0,1900000.0,330100000.0,170800000.0,512300000.0,26400000.0,,989200000.0,55300000.0,275300000.0,818400000.0,-116400000.0,-46500000.0,-111000000.0,72100000.0,,800700000.0,30800000.0,659100000.0,13700000.0,-63200000.0,159200000.0,81700000.0,33701000.0,71900000.0,-90500000.0,,289300000.0,159200000.0,-79700000.0,4900000.0,-634600000.0,266800000.0,-89400000.0,,,108700000.0,,-116400000.0,768600000.0,1.72,42800000.0,,25000000.0,-60700000.0,58400000.0,58400000.0,-335400000.0,71300000.0,,1628900000.0,,722100000.0,639700000.0,165900000.0,5400000.0,,,,191000000.0,170800000.0,,147800000.0,659100000.0,,70400000.0,58100000.0,58100000.0,,6100000.0,71300000.0,275300000.0,722100000.0,-116400000.0,400000.0,116400000.0,,5600000.0,147800000.0,,,818400000.0,137900000.0,33714000.0,,800700000.0,58400000.0,4.7,58400000.0,80700000.0,,85300000.0,-22400000.0,58400000.0,,14200000.0,400000.0,58400000.0,314300000.0,,14600000.0,119100000.0,221400000.0,,-1400000.0,,,4900000.0,1435300000.0,58400000.0,-11100000.0,5400000.0,,,116400000.0,,14800000.0,989200000.0,214500000.0,1628900000.0,58000000.0,56100000.0,85300000.0,1116600000.0,25000000.0,-108300000.0,400000.0,-20400000.0,,,,,,,,,,,,,,,,,,,,,,
1459382400,,,,,1525200000.0,10500000.0,,28700000.0,-1100000.0,48700000.0,,,,,25300000.0,,,-73600000.0,,,,,,1100000.0,,,,-700000.0,,95400000.0,702200000.0,,,,,,-44500000.0,,,85200000.0,,1.46,28300000.0,66700000.0,102600000.0,,,,-1900000.0,,136100000.0,459800000.0,28300000.0,,,,,813600000.0,,-36700000.0,,69700000.0,,865100000.0,,685200000.0,20000000.0,-43800000.0,,-28700000.0,33746000.0,74300000.0,,,345700000.0,,,,-660100000.0,,,,,,,,,1.47,92600000.0,,27400000.0,26800000.0,49700000.0,49700000.0,,,,,,,,131200000.0,,,,,243100000.0,,,134800000.0,,,72000000.0,61800000.0,,,,73700000.0,211100000.0,712500000.0,,,121400000.0,,1200000.0,,,,,,33748000.0,,,85200000.0,,85200000.0,,,,-23500000.0,,,,400000.0,,,,,58400000.0,,,,,,4900000.0,,,15000000.0,5800000.0,,,,,,949700000.0,,1651900000.0,49500000.0,55500000.0,88300000.0,1192100000.0,,,-100000.0,48800000.0,,,,,,,,,,,,,,,,,,,,,,
1467244800,,,,,1560900000.0,0.0,,30900000.0,-3000000.0,54500000.0,,,,,27800000.0,,,-75600000.0,,,,,,1500000.0,,,,-800000.0,,33900000.0,684400000.0,,,,,,-56500000.0,,,92700000.0,,0.18,25800000.0,-30900000.0,41300000.0,,,,1600000.0,,128100000.0,436400000.0,25800000.0,,,,,844100000.0,,-517200000.0,,7300000.0,,890500000.0,,667900000.0,1000000.0,-51000000.0,,6700000.0,33784000.0,15500000.0,,,169500000.0,,,,-670400000.0,,,,,,,,,0.18,57300000.0,,26700000.0,7500000.0,6300000.0,6300000.0,,,,,,,,124100000.0,,,,,128200000.0,,,71900000.0,,,69600000.0,61400000.0,,,,71200000.0,240900000.0,746200000.0,,,124100000.0,,-2600000.0,,,,,,33787000.0,,,92700000.0,,92700000.0,,,,-23600000.0,,,,400000.0,,,,,85200000.0,,,,,,4000000.0,,,63200000.0,5600000.0,,,,,,972200000.0,,1656600000.0,6200000.0,57200000.0,87000000.0,1220200000.0,,,-5100000.0,6300000.0,,,,,,,,,,,,,,,,,,,,,,
1475193600,,,,,1592100000.0,,,40900000.0,-400000.0,52200000.0,,,,,-76400000.0,,,-79600000.0,,,,,,1200000.0,,,,-1400000.0,,39400000.0,667300000.0,,,,,,-55300000.0,,,432200000.0,,0.27,25700000.0,-32700000.0,45200000.0,,,,1100000.0,,134300000.0,860800000.0,25700000.0,,,,,1300800000.0,0.0,-68000000.0,,12200000.0,,907600000.0,,653500000.0,3100000.0,-53900000.0,,437700000.0,33786000.0,19500000.0,,,179600000.0,,,,-684500000.0,,,,,,,,,0.27,-42800000.0,,26600000.0,339500000.0,9100000.0,9100000.0,,,,,,,,125800000.0,,,,,134400000.0,,,115100000.0,,,73600000.0,60600000.0,,,,70100000.0,272600000.0,1204100000.0,,,127500000.0,,-1900000.0,,,,,,33789000.0,,,432200000.0,,432200000.0,,,,-23400000.0,,,,400000.0,,,,,92700000.0,,,,0.0,,8500000.0,,,-44600000.0,5400000.0,,,,,,1435100000.0,,2102400000.0,9000000.0,60700000.0,85200000.0,1241600000.0,,,-2300000.0,-96700000.0,,,,,,,,,,,,,,,,,,,,,,
1483142400,,,-182200000.0,,1768700000.0,4400000.0,-11300000.0,36100000.0,-6800000.0,100800000.0,,-676400000.0,,124900000.0,-8400000.0,64500000.0,,-104900000.0,-76900000.0,33780000.0,,715000000.0,,1100000.0,,-8700000.0,19000000.0,-300000.0,136600000.0,153000000.0,717100000.0,230600000.0,,161900000.0,4.79,,-311500000.0,33776000.0,34100000.0,77400000.0,-818500000.0,2.87,45100000.0,62000000.0,110400000.0,1138000000.0,,1751500000.0,5000000.0,299500000.0,372000000.0,715000000.0,45100000.0,,1749400000.0,34600000.0,280600000.0,1377400000.0,-277700000.0,-196600000.0,-31700000.0,108100000.0,,1092300000.0,36100000.0,727500000.0,10500000.0,-33500000.0,162700000.0,-101100000.0,33788000.0,65300000.0,65100000.0,,443200000.0,162700000.0,-14900000.0,130200000.0,-676400000.0,58400000.0,-94100000.0,,,124900000.0,,-282400000.0,838500000.0,2.88,60200000.0,,51800000.0,-354800000.0,97600000.0,97600000.0,-467800000.0,130800000.0,,2466500000.0,,1194800000.0,717100000.0,230600000.0,6500000.0,,,,332800000.0,372000000.0,,320900000.0,727500000.0,,136600000.0,412200000.0,412200000.0,,4900000.0,130800000.0,280600000.0,1194800000.0,-4700000.0,400000.0,24900000.0,,60100000.0,320900000.0,,,1377400000.0,167300000.0,33793000.0,,1092300000.0,77400000.0,4.79,77400000.0,100800000.0,,157600000.0,-23600000.0,77400000.0,,314600000.0,400000.0,77400000.0,321700000.0,,56800000.0,432200000.0,174600000.0,,-3200000.0,0.0,,130200000.0,1768700000.0,77400000.0,-110500000.0,17300000.0,,,24900000.0,,4400000.0,1749400000.0,197300000.0,2466500000.0,97100000.0,64500000.0,157600000.0,1751500000.0,51800000.0,-104900000.0,-1200000.0,26700000.0,,,,,,,,,,,,,,,,,,,,,,
1490918400,,,,,1811000000.0,2300000.0,,35200000.0,-1200000.0,74300000.0,,,,,77200000.0,,,-90500000.0,,,,,,1300000.0,,,,-1300000.0,,69900000.0,730100000.0,,,,,,-22300000.0,,,48900000.0,,0.63,40200000.0,44400000.0,81600000.0,,,,-3900000.0,,297100000.0,548100000.0,40200000.0,,,,,1296100000.0,,-123000000.0,,27800000.0,,1109400000.0,,724600000.0,6300000.0,-21000000.0,,-130100000.0,33802000.0,41400000.0,,,387800000.0,,,,-701600000.0,,,,,,,,,0.63,123300000.0,,49400000.0,-28500000.0,21500000.0,21500000.0,,,,,,,,180600000.0,,,,,306200000.0,,,226300000.0,,,104000000.0,417200000.0,,,,131800000.0,237700000.0,1114900000.0,,,24100000.0,,100000.0,,,,,,33803000.0,,,48900000.0,,48900000.0,,,,-24400000.0,,,,400000.0,,,,,77400000.0,,,,,,116500000.0,,,97900000.0,13700000.0,,,,,,1593200000.0,,2323300000.0,21400000.0,69100000.0,155400000.0,1775200000.0,,,-12100000.0,102300000.0,,,,,,,,,,,,,,,,,,,,,,
1498780800,,,,,1851300000.0,200000.0,,41400000.0,600000.0,80700000.0,,,,,-7800000.0,,,-97400000.0,,,,,,1200000.0,,,,-1400000.0,,32400000.0,693700000.0,,,,,,-36000000.0,,,33900000.0,,-0.19,38900000.0,-51300000.0,44900000.0,,,,4500000.0,,254000000.0,539500000.0,38900000.0,,,,,1350200000.0,,-58800000.0,,-7900000.0,,1116800000.0,,693700000.0,-1500000.0,-34600000.0,,-400000.0,33823000.0,6000000.0,,,228000000.0,,,,-734500000.0,,,,,,,,,-0.19,19900000.0,,47000000.0,-15000000.0,-6400000.0,-6400000.0,,,,,,,,171200000.0,,,,,183100000.0,,,176300000.0,,,90300000.0,403200000.0,,,,130400000.0,287900000.0,1172800000.0,,,24100000.0,,-1600000.0,,,,,,33823000.0,,,33900000.0,,33900000.0,,,,-24500000.0,,,,400000.0,,,,,48900000.0,,,,,,82800000.0,,,47200000.0,12300000.0,,,,,,1604200000.0,,2297900000.0,-6500000.0,64500000.0,149800000.0,1758400000.0,,,100000.0,-14700000.0,,,,,,,,,,,,,,,,,,,,,,
1506729600,,,,,1914300000.0,0.0,,47400000.0,-11300000.0,94600000.0,,,,,-68300000.0,,,-52000000.0,,,,,,1300000.0,,,,-1100000.0,,65700000.0,748000000.0,,,,,,-26500000.0,,,39100000.0,,0.94,44700000.0,-42100000.0,76100000.0,,,,-2500000.0,,251000000.0,632100000.0,44700000.0,,,,,1447800000.0,0.0,-51700000.0,,19500000.0,,1140000000.0,,701300000.0,-12500000.0,-25400000.0,,47800000.0,33825000.0,31400000.0,,,290700000.0,,,,-774300000.0,,,,,,,,,0.94,-16500000.0,,49900000.0,5200000.0,32000000.0,32000000.0,,,,,,,,195600000.0,,,,,214600000.0,,,209600000.0,,,101000000.0,421600000.0,,,,123700000.0,336000000.0,1274200000.0,,,24700000.0,,1600000.0,,,,,,33825000.0,,,39100000.0,,39100000.0,,,,-24400000.0,,,,400000.0,,,,,33900000.0,,,,0.0,,55400000.0,,,-28500000.0,13500000.0,,,,,,1698800000.0,,2446800000.0,31800000.0,77500000.0,150900000.0,1814700000.0,,,-600000.0,-41900000.0,,,,,,,,,,,,,,,,,,,,,,
1514678400,,,-114100000.0,,1934400000.0,25900000.0,-16500000.0,66500000.0,-4600000.0,123500000.0,,-796300000.0,,167400000.0,-8000000.0,122200000.0,,-77900000.0,-22700000.0,33820000.0,,737500000.0,,1200000.0,,-14900000.0,-40800000.0,-1100000.0,86500000.0,109800000.0,694600000.0,235900000.0,,42200000.0,1.25,,-34200000.0,33819000.0,52900000.0,36600000.0,-355800000.0,-0.13,43600000.0,43100000.0,124000000.0,1364400000.0,,1833500000.0,3100000.0,326600000.0,268000000.0,737500000.0,43600000.0,,1876400000.0,60000000.0,289900000.0,1608400000.0,,-122300000.0,-6900000.0,63300000.0,,1138100000.0,66500000.0,672500000.0,67700000.0,-33100000.0,42700000.0,9300000.0,33828000.0,80400000.0,-5900000.0,,457900000.0,42700000.0,32800000.0,32100000.0,-796300000.0,77400000.0,-97500000.0,,,167400000.0,,,1037800000.0,-0.13,20200000.0,,151000000.0,-2500000.0,-4400000.0,-4400000.0,-119000000.0,127000000.0,,2571000000.0,,1330400000.0,694600000.0,235900000.0,1200000.0,,,,333900000.0,268000000.0,,344500000.0,672500000.0,,86500000.0,405000000.0,405000000.0,,5000000.0,127000000.0,289900000.0,1330400000.0,,400000.0,24600000.0,,-3700000.0,344500000.0,,,1608400000.0,146900000.0,33828000.0,,1138100000.0,36600000.0,1.25,36600000.0,123500000.0,,143600000.0,-24200000.0,36600000.0,,-73400000.0,400000.0,36600000.0,277800000.0,,-3600000.0,39100000.0,159200000.0,,-4900000.0,,,32100000.0,1934400000.0,36600000.0,-139300000.0,13400000.0,,,24600000.0,,25900000.0,1876400000.0,102700000.0,2571000000.0,-4600000.0,122200000.0,143600000.0,1833500000.0,151000000.0,-77900000.0,-2300000.0,-12900000.0,,,,,,,,,,,,,,,,,,,,,,
