date,trailingChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyDilutedAverageShares,annualInterestExpense,quarterlyOtherIntangibleAssets,annualRepaymentOfDebt,annualBeginningCashPosition,quarterlyOperatingExpense,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,quarterlyCurrentDeferredRevenue,trailingCapitalExpenditure,annualCapitalExpenditure,trailingGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,quarterlySaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,trailingInterestExpense,quarterlyCapitalStock,annualBasicEPS,annualSellingGeneralAndAdministration,quarterlyRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,annualNetOtherFinancingCharges,quarterlyEbitda,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyOperatingIncome,trailingTaxProvision,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,annualCurrentDebt,quarterlyAccumulatedDepreciation,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualCurrentDeferredRevenue,annualCapitalStock,annualCostOfRevenue,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyOperatingCashFlow,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyIncomeTaxPayable,annualBasicAverageShares,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualNonCurrentDeferredTaxesLiabilities,quarterlyDilutedEPS,trailingCashDividendsPaid,annualInventory,annualAccumulatedDepreciation,trailingBeginningCashPosition,trailingNetIncome,quarterlyNonCurrentDeferredRevenue,quarterlyPurchaseOfBusiness,trailingNetIncomeContinuousOperations,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyOtherCurrentLiabilities,quarterlyNetPPE,quarterlyPretaxIncome,annualChangesInAccountReceivables,quarterlyRetainedEarnings,quarterlyTaxProvision,trailingOperatingExpense,annualNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyCostOfRevenue,trailingNetOtherInvestingChanges,quarterlyAccountsReceivable,annualRetainedEarnings,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,trailingPretaxIncome,annualNetIncome,annualGoodwill,annualPretaxIncome,annualCommonStockIssuance,quarterlyTotalAssets,annualFreeCashFlow,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,quarterlyFreeCashFlow,annualAccountsReceivable,annualTotalRevenue,annualPurchaseOfInvestment,annualAccountsPayable,trailingInvestingCashFlow,trailingOperatingIncome,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyDepreciationAndAmortization,annualTaxProvision,annualNonCurrentDeferredRevenue,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualLongTermDebt,annualStockholdersEquity,annualOtherNonCashItems,trailingTotalRevenue,annualOtherCurrentAssets,annualOperatingIncome,annualDepreciationAndAmortization,annualCashAndCashEquivalents,annualCurrentLiabilities,quarterlyCurrentDebt,annualCurrentAccruedExpenses,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyInvestingCashFlow,quarterlyBasicAverageShares,annualDilutedAverageShares,quarterlyEndCashPosition,quarterlyBasicEPS,quarterlyNetIncomeCommonStockholders,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyGrossProfit,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,annualNetPPE,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualDilutedEPS,annualOtherNonCurrentAssets,annualEbitda,annualCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyRepurchaseOfCapitalStock,trailingChangesInAccountReceivables,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable,annualResearchAndDevelopment,annualStockBasedCompensation,annualDeferredIncomeTax,quarterlyChangeInInventory,quarterlyCommonStockIssuance,trailingSaleOfInvestment,trailingPurchaseOfBusiness,trailingRepurchaseOfCapitalStock,quarterlyStockBasedCompensation,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingDilutedEPS,trailingBasicEPS,trailingDilutedAverageShares,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingDeferredIncomeTax,quarterlyChangesInAccountReceivables,quarterlyChangeInWorkingCapital,trailingChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyResearchAndDevelopment,trailingBasicAverageShares,quarterlyChangeInAccountPayable,quarterlyOtherNonCashItems
,,237577510000.0,,-873655000.0,279440323.0,50882929000.0,35549000.0,1180512000.0,,7736186000.0,10168285000.0,-89894385000.0,9426437000.0,22607764327.0,989357000.0,,,,-16788659000.0,,8766169000.0,8670015000.0,220998536000.0,,69648000.0,147455000.0,25767999000.0,,14055383000.0,0.08,4762438000.0,-18775046936.0,-570973000.0,872768000.0,13517823664.0,,-6237058371.0,1181440000.0,-7848592000.0,2039484593.0,,-1807503000.0,2048459742.0,,,33125727093.0,69377605000.0,-97271765000.0,,22500842000.0,,14055383000.0,101688306000.0,,-5416783000.0,5975884243.0,31248444000.0,,274446427000.0,96597620000.0,36417338000.0,,14055383000.0,,197858121000.0,1993155000.0,,,7525621000.0,-59609509000.0,,,,-444797374.0,,533905000.0,,35549000.0,177174662000.0,-122240960.0,-4194500000.0,19582024000.0,164017429.0,,415765000.0,96154000.0,8469503024.0,,14814480000.0,19582024000.0,230283000.0,13890179000.0,,1180512000.0,13890179000.0,2050367000.0,0.0,257415874000.0,4160496000.0,-2927214000.0,220998536000.0,-570973000.0,97699791000.0,-261174128.0,15377843000.0,132936750000.0,-310000000.0,25767999000.0,,,989357000.0,-229877760.0,2675654530.0,-286258389.0,-21664831000.0,,868927000.0,,257415874000.0,101260501000.0,8552782000.0,97699791000.0,50882929000.0,482344000.0,,147455000.0,8747602000.0,11995170000.0,8670015000.0,96597620000.0,69377605000.0,230283000.0,2161725553.0,0.0,,,15889179000.0,,197858121000.0,,3333443000.0,-7240204273.0,,14055383000.0,8552782000.0,,-229877760.0,1993155000.0,7525621000.0,-2619754182.0,15889179000.0,24656224069.0,,-175158149.0,101260501000.0,20949155000.0,4155406000.0,177968001000.0,,96154000.0,8766169000.0,10168285000.0,0.08,2540104000.0,21781723000.0,36417338000.0,-600000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14572832.0,51479811227.0,,,,,10302153935.0,,,2913840420.0,,,69452030.0,,,,10559826993.0,10464387422.0,,,,530800583.0,11260659479.0,,14055383440.0,,,-18178814507.0,-221847828.0,,8552782233.0,,-4282817998.0,,,4078956841.0,,,1559945792.0,,,34261272913.0,,,,,,,,,,8013011569.0,,,176379554025.0,87420399222.0,37952189407.0,,,,,,,,,,,,,-144767160.0,,,,5265802142.0,176379554025.0,1646247077.0,,13258095919.0,485180206.0,,,95439571.0,29787486701.0,,14687715275.0,,1186794272.0,13535903586.0,,,,,,257893982664.0,,,219941793257.0,,105895595936.0,3730193571.0,,,,,,,2243247412.0,919359110.0,712093348.0,1161066871.0,,130845394.0,,,,110524723455.0,,,,,,,,,,,56990629208.0,,2301864370.0,-81355140.0,,,,,197945122677.0,,2929669778.0,-4492316498.0,,,10386146965.0,,919359110.0,1804970699.0,7923125363.0,5071950833.0,15919821142.0,4473786212.0,,2388165655.0,,,,,-2235749850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,52123574000.0,,,,,10196993000.0,,,8350835580.0,,,,,,,13631325000.0,13535111000.0,,,,44213000.0,23348702000.0,,14055383000.0,,,,-335080000.0,,10386146965.0,,,,,4063512553.0,,,5950981208.0,,,32919200087.0,,,,,,,,,,4741906431.0,,,,88836441000.0,41136351000.0,,,,,,,,,,,,,,,,,263667000.0,176729831000.0,1800472923.0,,21001120000.0,509462794.0,,,96214000.0,18617383299.0,,13490239000.0,,212362000.0,14115133000.0,,,,,,261411222000.0,,,220274871000.0,,107774505000.0,9024724429.0,,,,,,,1029271000.0,1202603890.0,1550743652.0,1291010129.0,,,,,,111547955000.0,,,,,,,,,,,63104827000.0,,2263039630.0,,,,,,200384396000.0,,2414273000.0,-2525106502.0,,,13394474000.0,,1202603890.0,1946631000.0,8086976000.0,,16291751000.0,14301816788.0,,-1964510655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,54002322589.0,,,,,10395686772.0,,,2920176764.0,,,,,,,12246894542.0,12156886407.0,,,,302623516.0,8008848441.0,,14055383440.0,,,,43348970.0,,13394474000.0,,,,,5604327941.0,,,3343295237.0,,,32936493951.0,,,,,,,,,,8578724263.0,,,,84663745376.0,35953805784.0,,,,,,,,,,,,,,,,,25664698102.0,177978690550.0,3400002630.0,,15746699151.0,991447320.0,,,90008135.0,26673021950.0,,12838813284.0,,12799824365.0,13781995332.0,,,,,,256902163559.0,,,220948357775.0,,104377917880.0,-1786992166.0,,,,,,,2433611383.0,1986112328.0,744305285.0,2408555310.0,,,,,,109457515125.0,,,,,,,,,,,37930367214.0,,2204325311.0,,,,,,194121260501.0,,1259396052.0,-3444653009.0,,,12063996352.0,,1986112328.0,1845993602.0,7313815827.0,,16655186537.0,6263472001.0,,2261032704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,288188448000.0,,1952605000.0,-192367826.0,56130134000.0,1967467000.0,5512454000.0,,8897097000.0,6422685000.0,-108316273000.0,8552782000.0,15245081442.0,129928000.0,,990355000.0,,-15555996000.0,,10599140000.0,10505387000.0,223014111000.0,,-9816900000.0,55268000.0,7354260000.0,,14055383000.0,0.39,5112484000.0,-30107658657.0,7049517000.0,641540000.0,12063996352.0,,-5241894571.0,6366415000.0,509098000.0,4017828355.0,,479071000.0,10133950597.0,,,33177652127.0,71948542000.0,-106877638000.0,,24565100000.0,990355000.0,14055383000.0,92444619000.0,,-1096622000.0,5594439737.0,41522040000.0,,288188448000.0,93594320000.0,36086261000.0,788623000.0,14055383000.0,,193140030000.0,2011729000.0,,,7022384000.0,-106877638000.0,,,1021650000.0,-4280840.0,,-175854000.0,,1967467000.0,181310810000.0,1864226437.0,303586000.0,17306157000.0,493663314.0,,164791000.0,93753000.0,7798620088.0,,14953794000.0,17306157000.0,1036201000.0,14417543000.0,,5512454000.0,14417543000.0,8876785000.0,0.0,259100372000.0,11372086000.0,-702867000.0,223014111000.0,7049517000.0,95449512000.0,352545166.0,14953794000.0,133966659000.0,-500000000.0,7354260000.0,,,129928000.0,1317884353.0,3095024722.0,1370563123.0,-15309604000.0,,2510370000.0,1021650000.0,259100372000.0,99545710000.0,10505387000.0,95449512000.0,56130134000.0,8721695000.0,,55268000.0,16956940000.0,11254163000.0,10505387000.0,93594320000.0,71948542000.0,1036201000.0,2153601918.0,324022091.0,,,17649593000.0,788623000.0,193140030000.0,,587144000.0,-4847527991.0,,14055383000.0,10505387000.0,,1317884353.0,2011729000.0,7022384000.0,-8775564233.0,17649593000.0,25379032039.0,,-6291524242.0,99545710000.0,26928082000.0,-3222999000.0,181310810000.0,7145091412.0,93753000.0,10599140000.0,6422685000.0,0.39,587144000.0,29028045000.0,36086261000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,17463096.0,57926813102.0,,,,,10269782405.0,,,2859806605.0,,,,,,,11113842061.0,11113842061.0,,105298706.0,,118315522.0,8559728413.0,,14055383440.0,,,-15854191591.0,-260338817.0,,10505387385.0,,-3406256029.0,,,6299592107.0,,,4332163897.0,,,32136095981.0,,,,,,,,,,10491749914.0,,,,88613554820.0,35566306771.0,,,,,,,,,,,,,-9432279.0,,,,36114934853.0,176958809535.0,4365757493.0,,19704386502.0,1075503054.0,,,,24944125479.0,,13911857271.0,,1040539474.0,13641214816.0,,,,,,256171934739.0,,,220605627968.0,,94234600038.0,7085493885.0,,,,,,,2516407471.0,2553658195.0,778597216.0,3290254439.0,,,,,,99288022376.0,,,,,,,,,,,32399201580.0,,1933834614.0,-78783840.0,,,,,187901577196.0,,1216783838.0,-3346864240.0,,,10994821652.0,,2553658195.0,1785121374.0,7439614742.0,319683662.0,17747649870.0,7191970502.0,,1967428210.0,,,,,-1887627519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,57817146000.0,,,,,6201991000.0,,,10545290395.0,,,,,,,15621406000.0,15621406000.0,,,,49453000.0,9893943000.0,,14055383000.0,,,,6421147000.0,,10994821652.0,,,,,6698042893.0,,,7983154103.0,,,31926233019.0,,,,,,,,,,10088716086.0,,,180776485000.0,96177170000.0,39215652000.0,,,,,,,,,,,,1031799000.0,,,,,71140000.0,180776485000.0,4682985507.0,,19976709000.0,1212558946.0,,,0.0,13397788521.0,,13104594000.0,,203869000.0,13870400000.0,,,,,,262514602000.0,,,223298950000.0,,93821827000.0,13494972115.0,,,,,,,81014000.0,3069081805.0,1701538784.0,3470426561.0,,,,,,97425855000.0,,,,,,,,,,,68293545000.0,,2015057386.0,,,,,,193603025000.0,,552258000.0,-3892278760.0,,,15621406000.0,,3069081805.0,1966932000.0,6544903000.0,,19484684000.0,18528444498.0,,-1368973210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60613893306.0,,,,,10171009560.0,,,3453976061.0,,,,,,,10387169148.0,10387169148.0,,,,91434503.0,9059421313.0,,14055383440.0,,,,-609807732.0,,15621406000.0,,,,,7467696290.0,,,5658588006.0,,,35175588506.0,,,,,,,,,,11228445287.0,,,,85754766628.0,31864875578.0,,,,,,,,,,,,,,,,,25994294703.0,179748356296.0,5580404597.0,,23346541699.0,1537906494.0,,,,26063024439.0,,12477691349.0,,1394440248.0,12748663830.0,,,,,,255668125034.0,,,223803249456.0,,92999579790.0,606535368.0,,,,,,,2505095764.0,3292052522.0,890700871.0,4042498103.0,,,,,,97682224050.0,,,,,,,,,,,37859346270.0,,1887291693.0,,,,,,183436990678.0,,1059566091.0,-4693458292.0,,,10310471575.0,,3292052522.0,1748848102.0,6112856097.0,,19242004763.0,9112564067.0,,1809108284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,301870773000.0,,-1163715000.0,474135783.0,62450665000.0,2286605000.0,10426024000.0,,7787472000.0,6225935000.0,-88758368000.0,10505387000.0,17235797255.0,85305000.0,,705938000.0,,-17697329000.0,,9307184000.0,9307184000.0,228045849000.0,,-22240088000.0,649398000.0,12277872000.0,,14055383000.0,0.74,5762884000.0,-24856556798.0,6268211000.0,928399000.0,10310471575.0,,-7075419081.0,12900018000.0,-79831000.0,4551620148.0,,517837000.0,9080449984.0,,,33551102739.0,71559676000.0,-115964307000.0,,26960670000.0,705938000.0,14055383000.0,82761166000.0,,-2017853000.0,8430517713.0,51071709000.0,,301870773000.0,98978845000.0,34186911000.0,783816000.0,14055383000.0,,187039786000.0,2032417000.0,,,6469026000.0,-115964307000.0,,,1203607000.0,-1976202522.0,,6777910000.0,,2286605000.0,185906466000.0,2430510862.0,-846214000.0,24780003000.0,680166787.0,,140725000.0,0.0,7234855500.0,,14812913000.0,24780003000.0,1248987000.0,12758031000.0,,10426024000.0,12758031000.0,17422689000.0,,262232760000.0,22542100000.0,-2951631000.0,228045849000.0,6268211000.0,84240221000.0,1355098632.0,14812913000.0,133832875000.0,-200000000.0,12277872000.0,,,85305000.0,1239350496.0,3508935077.0,1750344075.0,-19054250000.0,,4522671000.0,1203607000.0,262232760000.0,88060941000.0,9341672000.0,84240221000.0,62450665000.0,7616749000.0,,649398000.0,24111039000.0,11545515000.0,9307184000.0,98978845000.0,71559676000.0,1248987000.0,2121109286.0,1909761652.0,,,19789858000.0,783816000.0,187039786000.0,102784000.0,659752000.0,-7121648708.0,,14055383000.0,9341672000.0,,1239350496.0,2032417000.0,6469026000.0,-8574982224.0,19789858000.0,26316247239.0,,-4699552836.0,88060941000.0,40239429000.0,4598219000.0,185906466000.0,6131202609.0,0.0,9307184000.0,6225935000.0,0.74,659752000.0,36755676000.0,34186911000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14415982.0,65743668887.0,,,,,10447124970.0,,,2863739197.0,,,,,,,9233213841.0,9233213841.0,,384702400.0,,85331080.0,10139628293.0,,14055383440.0,,,-13084400649.0,-419886448.0,,9341672995.0,,-3360284837.0,,,8446980695.0,,,5253364501.0,,,32825134731.0,,,,,,,,,,7036594905.0,,,20994005656.0,93015874973.0,32783087278.0,,,,,,,,,,,,,,,,,10589700574.0,182185407890.0,6065717706.0,,28352404684.0,1501964418.0,,,,24708031033.0,,14038854605.0,,1252628108.0,12434969568.0,,,,,,259747520520.0,,,226964433242.0,,82710993081.0,3676310068.0,,,,,,,2671971134.0,3682793355.0,770316025.0,4563753288.0,,534043007.0,,,,87551875813.0,,,,,,,,,,,60555744712.0,,1847219982.0,-82179000.0,,,,,180567750786.0,,1300447314.0,-2510998752.0,,,8996766647.0,,3682793355.0,1825018919.0,6259910283.0,55195200.0,19728137761.0,8117103698.0,,2659573187.0,,,,,-1992209907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,64368873000.0,,,,,6362556000.0,,,8647131803.0,,,,,,,11660154000.0,11660154000.0,,,,67644000.0,10007677000.0,,14055383000.0,,,,6759243000.0,,8996766647.0,,,,,7324637312.0,,,9164554499.0,,,31780386269.0,,,,,,,,,,9211894095.0,,,186932575000.0,102319640000.0,34837631000.0,,,,,,,,,,,,1253932000.0,,,,,55213000.0,186932575000.0,5444951294.0,,26247328000.0,1587389582.0,,,0.0,13968699967.0,,12655006000.0,,199526000.0,13090776000.0,,,,,,265576860000.0,,,230739229000.0,,79714485000.0,12572178932.0,,,,,,,88282000.0,3125578645.0,1881342975.0,3857561712.0,,,,,,84563612000.0,,,,,,,,,,,72345597000.0,,1879686018.0,,,,,,186883252000.0,,754089000.0,-4103873248.0,,,11660154000.0,,3125578645.0,2052316000.0,6690458000.0,,20226953000.0,17811686302.0,,-1920733187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,66794158448.0,,,,,10293718309.0,,,2495001992.0,,,93296105.0,,,,9380936158.0,9380936158.0,,,,145918378.0,7620857022.0,,14055383440.0,,,,,,11660154000.0,,,,,7162246643.0,,,5241971462.0,,,30021976140.0,,,,,,,,,,7817957441.0,,,,90511292474.0,29894419201.0,,,,,,,,,,,,,,,,,15834308073.0,185793139186.0,5307949430.0,,29322957351.0,1290934363.0,,,,22285002686.0,,10645507670.0,,1333787725.0,12199639412.0,,,,,,261839336095.0,,,231944916894.0,,85173298022.0,-5338832162.0,,,,,,,3470398830.0,3293174051.0,870683097.0,4017015067.0,,,,,,90786191540.0,,,,,,,,,,,54525335984.0,,1854297213.0,,,,,,181297484014.0,,1530942492.0,-5421674173.0,,,9079680463.0,,3293174051.0,1791216562.0,6740811822.0,,20924383721.0,7736973454.0,,1920275181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,320805822000.0,,2896695000.0,60423261.0,70129491000.0,3082981000.0,10757317000.0,,7814114000.0,6095723000.0,-94119153000.0,9341672000.0,17809360125.0,441595000.0,,649431000.0,,-20358316000.0,,12238367000.0,12238367000.0,237306484000.0,,-10894180000.0,261135000.0,11685285000.0,,14420383000.0,0.76,6259588000.0,-29830609891.0,6001530000.0,1429502000.0,9079680463.0,,-7201526397.0,13562372000.0,-400045000.0,4574637160.0,,-195853000.0,8887437293.0,,,29846872733.0,74187003000.0,-127472921000.0,,26443546000.0,649431000.0,14420383000.0,73688667000.0,,-284868000.0,9253620559.0,51718188000.0,,320805822000.0,104846121000.0,37865284000.0,751349000.0,14085800000.0,,190389062000.0,1810755000.0,,,6702274000.0,-127472921000.0,,,1022625000.0,-266868000.0,,-226180000.0,,3082981000.0,193332901000.0,2312036053.0,466878000.0,30085379000.0,1089670336.0,,32516000.0,0.0,3150075315.0,,14087378000.0,30085379000.0,1229487000.0,11725555000.0,,10757317000.0,11725555000.0,19049580000.0,2453986000.0,275171768000.0,12961751000.0,-5341046000.0,237306484000.0,6001530000.0,80363993000.0,2052094162.0,14087378000.0,125406855000.0,0.0,11685285000.0,,,441595000.0,761767318.0,3992745645.0,1222365717.0,-19470813000.0,,5487208000.0,1022625000.0,275171768000.0,85542941000.0,12238367000.0,80363993000.0,70129491000.0,7436735000.0,,17648000.0,25274642000.0,11879280000.0,12238367000.0,104846121000.0,74187003000.0,1229487000.0,2262601107.0,219144000.0,,,21960287000.0,751349000.0,190389062000.0,0.0,850390000.0,-7434266827.0,,14085800000.0,12238367000.0,,761767318.0,1810755000.0,6702274000.0,-5554088088.0,21960287000.0,26696797418.0,,-4472350133.0,85542941000.0,33320067000.0,-1417668000.0,193332901000.0,5941580875.0,0.0,12238367000.0,6095723000.0,0.76,850390000.0,38742974000.0,37865284000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14171203.0,70364642335.0,,,,,11414083238.0,,,2865222067.0,,,235299095.0,,,,9282019247.0,9282019247.0,,126403984.0,,458556330.0,9232789902.0,,14420383440.0,,,-18242402394.0,-1032891469.0,,13021415678.0,,-5870356705.0,,,10145124493.0,,,7747069158.0,,,34277583268.0,,,,,,,,,,11396872288.0,,,26976256110.0,107793390844.0,34122517093.0,,,,,,,,,,,,2521253353.0,-6514393200.0,,,,19313863785.0,213041309882.0,8234712916.0,,35351104091.0,2005037555.0,,,,23665292043.0,,14118133856.0,,1290001447.0,10794188067.0,,,,,,294379004095.0,,,260256487002.0,,93235454808.0,5526515583.0,,,,,,,1571715227.0,5034088983.0,922131342.0,6229675361.0,,,,,,99528145793.0,,,,,,,,,,,61710595147.0,,1910411577.0,0.0,,,,,207321536637.0,,1489828922.0,-12235216570.0,,,8949288473.0,,5034088983.0,1618686621.0,6615851956.0,441969970.0,22247374637.0,10612291225.0,,2398055335.0,,,,,-2854395405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-302806187.0,74741088000.0,,,,,6516003000.0,,,11922630933.0,,,,,,,9992121000.0,9992121000.0,,,,80000000.0,11030738000.0,,14420383000.0,,,-30993237606.0,6737252000.0,,8949288473.0,,-5484479295.0,,,8461731507.0,,,9765642842.0,,,31027888732.0,,,,,,,,,,12651375712.0,,,223659260000.0,123893775000.0,34334103000.0,,,,,,,,,,,,1618009000.0,-2373488800.0,,,,734223000.0,223659260000.0,6284374084.0,,32612736000.0,1542318445.0,,,0.0,9339614957.0,,12338030000.0,,328576000.0,12719023000.0,,,,,,305630652000.0,,,271296549000.0,,83463509000.0,7166896417.0,,,,,,,99649000.0,3916695017.0,2314608658.0,4742055639.0,,,,,,89870151000.0,,,,,,,,,,,88082747000.0,,2177357423.0,,,,,,213763926000.0,,936302000.0,-8169732430.0,,,9992121000.0,,3916695017.0,2832699000.0,6054347000.0,-2920391565.0,24194200000.0,21688273775.0,,-1387589335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-131395889.0,74569062758.0,,,,,12257662979.0,,,2942773602.0,,,,,,,9827522018.0,9827522018.0,,,,491959506.0,7530064795.0,,14420383440.0,,,-24509997807.0,495535582.0,,9992121000.0,,-6580909763.0,,,8853214064.0,,,6664319044.0,,,31943846855.0,,,,,,,,,,11504299885.0,,,25272681562.0,116748945684.0,30931810574.0,,,,,,,,,,,,,-783048957.0,,,,25307150333.0,215432815579.0,6736654968.0,,37072553327.0,1615166151.0,,,,22336754209.0,,11389399957.0,,1242588487.0,10760445875.0,,,,,,297296701887.0,,,266364891313.0,,83501630305.0,4923390122.0,,,,,,,3287376359.0,4176176808.0,963682398.0,5121488817.0,,,,,,89893907183.0,,,,,,,,,,,68337610140.0,,2116559096.0,,,,,,206642852867.0,,1427313369.0,-7450732748.0,,,9733210024.0,,4176176808.0,2573333076.0,5701531620.0,-8223674019.0,25380666878.0,9607092646.0,,2188895020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227986836000.0,,-4760117000.0,1138548889.0,84141948000.0,4043437000.0,13651933000.0,,7945734000.0,5776622000.0,-98400674000.0,12238367000.0,22729970635.0,3122455000.0,,472886000.0,,-24327330000.0,,7478250000.0,7478250000.0,275300951000.0,,-14140659000.0,139468000.0,9403088000.0,,15200383000.0,0.94,7751551000.0,-24655036193.0,6812191000.0,1600135000.0,9733210024.0,,-6391584237.0,17259107000.0,-2533061000.0,3410071942.0,,2106821000.0,8133661489.0,,,30497794099.0,93063061000.0,-154564785000.0,,32240931000.0,472886000.0,15200383000.0,67521016000.0,,-9777662000.0,6810160115.0,61383857000.0,,382551621000.0,123836633000.0,33565403000.0,1054246000.0,14485383000.0,,207172665000.0,2494143000.0,,,5422732000.0,-154564785000.0,,,1257877000.0,-106731043.0,,1013467000.0,,3524131000.0,227986836000.0,1427316262.0,-175429000.0,37313885000.0,471985371.0,,43778000.0,0.0,-365838025.0,,14401665000.0,37313885000.0,1039211000.0,11677182000.0,,13651933000.0,11677182000.0,22958050000.0,4684314000.0,308866354000.0,18035378000.0,-5535655000.0,275300951000.0,6812191000.0,77289345000.0,418575878.0,14401665000.0,128904873000.0,0.0,9403088000.0,,,961312000.0,417180291.0,5142723050.0,955330891.0,-33015012000.0,,5698943000.0,1257877000.0,308866354000.0,83336032000.0,7478250000.0,77289345000.0,84141948000.0,7695679000.0,,139468000.0,29142926000.0,14717613000.0,7537813000.0,123836633000.0,93063061000.0,1039211000.0,1982755680.0,,,,24823055000.0,1054246000.0,207172665000.0,0.0,867944000.0,-5159330252.0,,14485383000.0,7478250000.0,,417180291.0,2494143000.0,5422732000.0,-6593080422.0,24823055000.0,30863632124.0,,-4884312547.0,83336032000.0,42362708000.0,-2932761000.0,227986836000.0,8187853441.0,0.0,7537813000.0,5325446000.0,0.94,4378997000.0,45315416000.0,33565403000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
