date,annualChangeInWorkingCapital,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualDilutedAverageShares,quarterlyRetainedEarnings,annualFreeCashFlow,annualCommonStockIssuance,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGoodwill,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,trailingFreeCashFlow,trailingCommonStockIssuance,annualTotalRevenue,annualNetOtherInvestingChanges,trailingChangeInAccountPayable,annualRetainedEarnings,annualCashDividendsPaid,annualCurrentDeferredRevenue,annualPretaxIncome,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualLongTermDebt,annualOtherCurrentAssets,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualTaxProvision,annualTotalAssets,annualNetIncome,quarterlyDilutedEPS,annualCurrentDebt,annualEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualDilutedEPS,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingTaxProvision,annualAccountsPayable,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualBasicAverageShares,quarterlyNetOtherFinancingCharges,annualOtherNonCashItems,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,annualIncomeTaxPayable,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualCurrentAccruedExpenses,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherIncomeExpense,quarterlyBasicAverageShares,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyOtherNonCurrentAssets,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingPretaxIncome,annualCurrentAssets,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualOtherNonCurrentAssets,quarterlyAccountsReceivable,quarterlyCashDividendsPaid,annualNetPPE,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,annualOtherIntangibleAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,annualCurrentLiabilities,annualRepaymentOfDebt,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualChangeInCashSupplementalAsReported,trailingGrossProfit,quarterlyOperatingExpense,annualOtherCurrentLiabilities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,quarterlyStockholdersEquity,annualBeginningCashPosition,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,quarterlyChangesInAccountReceivables,annualTotalNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,annualOtherIncomeExpense,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashCashEquivalentsAndMarketableSecurities,annualSellingGeneralAndAdministration,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualGrossPPE,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,quarterlyAccountsPayable,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,annualInvestingCashFlow,trailingSellingGeneralAndAdministration,annualOperatingExpense,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,trailingStockBasedCompensation,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,trailingDeferredIncomeTax,quarterlyCapitalExpenditure,annualCapitalExpenditure,annualChangesInAccountReceivables,quarterlyOtherCurrentLiabilities,annualCapitalStock,quarterlyTaxProvision,annualGoodwill,trailingCashDividendsPaid,trailingNetIncome,trailingCostOfRevenue,annualStockBasedCompensation,trailingBeginningCashPosition,annualInterestExpense,quarterlyEbitda,annualBasicEPS,annualNetOtherFinancingCharges,annualGrossProfit,quarterlyPretaxIncome,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyNetPPE,trailingOperatingExpense,quarterlyOtherNonCashItems,annualAccumulatedDepreciation,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,quarterlyStockBasedCompensation,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInInventory,quarterlyInventory,quarterlyOtherShortTermInvestments,annualInventory,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingResearchAndDevelopment,annualChangeInInventory,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.765072000,,14100000.0,,,,132300000.0,,,12600000.0,,250600000.0,,151000000.0,,,,,,,,,,22500000.0,,,,,7300000.0,,,,,0.0725,,,104800000.0,355400000.0,,-4600000.0,,,2400000.0,,,,,,0.0,,163600000.0,,,,,,36600000.0,,,,,7300000.0,7300000.0,200000.0,100689655.0,,,50400000.0,,,,,,,0.0,-8300000.0,,,,,236000000.0,,,,,,,,,,,,0.0,,,,,,24700000.0,,,0.0725,2400000.0,,,191800000.0,,,,27600000.0,,,,,,,,,,21100000.0,,21100000.0,,,,,,,,11900000.0,,,25500000.0,,,10900000.0,104200000.0,,,,,,,272600000.0,,20500000.0,,-49800000.0,-3800000.0,,-6400000.0,,,125500000.0,,4900000.0,,,,,,,,14300000.0,,,,12200000.0,,,54400000.0,,,,3600000.0,8400000.0,100689655.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.772934400,,-6800000.0,,,,139300000.0,,,12500000.0,,262400000.0,,156300000.0,,,,,,,,,,24600000.0,,,,,7300000.0,,,,,0.0725,,,106200000.0,368600000.0,,-300000.0,,,3600000.0,,,,,,-100000.0,,168800000.0,,,,,,39300000.0,,,,,7300000.0,7300000.0,200000.0,100689655.0,,,51800000.0,,,,,,,0.0,-4400000.0,,,,,224500000.0,,,,,,,,,,,,0.0,,,,,,27300000.0,,,0.0725,300000.0,,,199800000.0,,,,27200000.0,,,,,,,-100000.0,,,13900000.0,,13900000.0,,100000.0,,,,,,12000000.0,,,36300000.0,,,-13700000.0,104200000.0,,,,,,,263800000.0,,-2800000.0,,-49800000.0,-400000.0,,-4000000.0,,,120000000.0,,4800000.0,,,,,,,,15600000.0,,,,12100000.0,,,54400000.0,,,,200000.0,-7200000.0,100689655.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.780883200,-8600000.0,43700000.0,,304000000.0,100689655.0,136200000.0,17000000.0,6800000.0,42600000.0,,367500000.0,,261400000.0,,,1165800000.0,-45000000.0,,136200000.0,,,31400000.0,40000000.0,,25000000.0,30900000.0,1013400000.0,-3100000.0,,12600000.0,504400000.0,18800000.0,,9200000.0,0.0,136900000.0,504400000.0,0.1875,4100000.0,31800000.0,,2900000.0,,93100000.0,,17600000.0,100266667.0,100000.0,20100000.0,304000000.0,,,18700000.0,,,39100000.0,,,200400000.0,,-3100000.0,-3100000.0,-1400000.0,,11000000.0,45600000.0,38300000.0,25000000.0,,,367500000.0,,,0.0,-41000000.0,38300000.0,,,60000000.0,329700000.0,18800000.0,,38600000.0,42600000.0,41300000.0,,261400000.0,,42800000.0,17600000.0,,0.0,,38600000.0,,25100000.0,,42900000.0,159100000.0,45600000.0,,-45200000.0,,,200400000.0,20500000.0,,34400000.0,30900000.0,,,,136900000.0,,,1200000.0,-500000.0,,45600000.0,,45600000.0,109600000.0,,,9200000.0,118100000.0,,,-3800000.0,,,93100000.0,,,24200000.0,118100000.0,-51100000.0,,120600000.0,,,,368800000.0,18800000.0,45200000.0,-900000.0,-58100000.0,27300000.0,,-1500000.0,-24300000.0,,159100000.0,,-2100000.0,,,,,,,,-900000.0,0.1875,0.0,152400000.0,-5200000.0,,,60000000.0,,,-58100000.0,2500000.0,31700000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.788832000,,-11100000.0,,,,143500000.0,,,32000000.0,,330300000.0,,230100000.0,,,,,,,,,,31700000.0,,,,,7300000.0,,,,,0.0725,,,138500000.0,468800000.0,,-700000.0,,,3600000.0,,,,17000000.0,,-200000.0,,262100000.0,,,,,,47400000.0,,,,,7300000.0,7300000.0,-100000.0,100689655.0,,,41400000.0,15000000.0,,,,,,0.0,-6000000.0,,,,,365000000.0,,,,,,,,,,,,45600000.0,,38300000.0,,,,35300000.0,,,0.0725,-3000000.0,,,206700000.0,,,,33000000.0,,,,,,,,,,22100000.0,,22100000.0,,,,10400000.0,,,,12100000.0,,,65300000.0,,300000.0,-19900000.0,119900000.0,,,,,,,412400000.0,,-8800000.0,,-61100000.0,-8700000.0,,-2300000.0,,,154400000.0,,4800000.0,,,,,,,,15700000.0,,,,12100000.0,,,58800000.0,,-100000.0,,200000.0,-23400000.0,100689655.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.796608000,,-600000.0,,,,150900000.0,,,26800000.0,,347200000.0,,243100000.0,,,,,,,,,,33800000.0,,,,,7600000.0,,,,,0.075,,,141100000.0,488300000.0,,-2000000.0,,,3500000.0,,,,16800000.0,,-200000.0,,269900000.0,,,,,,49300000.0,,,,,7600000.0,7600000.0,500000.0,101333333.0,,,44100000.0,10000000.0,,,,,,0.0,-4100000.0,,,,,347400000.0,,,,,,,,,,,,0.0,,38200000.0,,,,37300000.0,,,0.075,600000.0,,,218400000.0,,,,33600000.0,,,,,,,,,,21700000.0,,21700000.0,,,,14400000.0,,,,12000000.0,,,58900000.0,,,-8200000.0,123100000.0,,,,,,,396700000.0,,2300000.0,,-64300000.0,1300000.0,,-2900000.0,,,169800000.0,,5000000.0,,,,,,,,15500000.0,,,,12600000.0,,,58800000.0,,-100000.0,,3000000.0,-500000.0,101333333.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.804470400,,600000.0,,,,159200000.0,,,40200000.0,,359400000.0,,254100000.0,,,,,,,,,,35500000.0,,,,,8400000.0,,,,,0.0825,,,161800000.0,521200000.0,,100000.0,,,4100000.0,,,,22100000.0,,-200000.0,,294300000.0,,,,,,53700000.0,,,,,8400000.0,8400000.0,-200000.0,101818182.0,,,45300000.0,18100000.0,,,,,,0.0,-24400000.0,,,,,390900000.0,,,,,,,,,,,,0.0,,37800000.0,,,,39600000.0,,,0.0825,-1500000.0,,,226900000.0,,,,34300000.0,,,,,,,-100000.0,,,30100000.0,,30100000.0,,,,15800000.0,,,,14100000.0,,,69900000.0,,,12100000.0,145200000.0,,,,,,,444600000.0,,23500000.0,,-66500000.0,9300000.0,,-22900000.0,,,168400000.0,,5500000.0,,,,,,,,18200000.0,,,,13900000.0,,,78700000.0,,300000.0,,200000.0,8400000.0,101818182.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.812419200,-9200000.0,3400000.0,,295100000.0,101417323.0,168200000.0,-7700000.0,6500000.0,39800000.0,,368600000.0,,255300000.0,,,1723100000.0,-3200000.0,,168200000.0,,,53300000.0,35500000.0,,17800000.0,37400000.0,1519600000.0,8900000.0,,21100000.0,533900000.0,32200000.0,,16600000.0,0.0,165300000.0,533900000.0,0.3175,-400000.0,52700000.0,,3000000.0,,63800000.0,,22000000.0,101417323.0,700000.0,-5200000.0,295100000.0,,,100000.0,,,53200000.0,,,238800000.0,,8900000.0,8900000.0,300000.0,,14200000.0,39100000.0,43300000.0,17800000.0,,,368600000.0,,,0.0,-10500000.0,43300000.0,,,80100000.0,416200000.0,32200000.0,,41900000.0,39800000.0,32000000.0,,255300000.0,,66900000.0,22000000.0,,0.0,,41900000.0,,-6500000.0,,38500000.0,174900000.0,39100000.0,,700000.0,,,238800000.0,45600000.0,,6600000.0,37400000.0,,,,165300000.0,,,0.0,700000.0,,39100000.0,,39100000.0,136600000.0,,,16600000.0,149000000.0,,,14700000.0,,,63800000.0,,,6800000.0,149000000.0,-45000000.0,,150800000.0,,,,469400000.0,32200000.0,15000000.0,-3000000.0,-68900000.0,4700000.0,,-11600000.0,-39700000.0,,174900000.0,,5900000.0,,,,,,,,17700000.0,0.3175,100000.0,203500000.0,14800000.0,,,80100000.0,,-5300000.0,-68900000.0,3100000.0,9000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.820368000,,23200000.0,,,,177700000.0,,,39600000.0,,381100000.0,,261000000.0,,,,,,,,,,34000000.0,,,,,9600000.0,,,,,0.0925,,,167800000.0,548900000.0,,,,,3900000.0,,,,22100000.0,,100000.0,,300600000.0,,,,,,53200000.0,,,,,9600000.0,9600000.0,500000.0,103783784.0,,,45500000.0,17500000.0,,,,,,0.0,-7500000.0,,,,,417900000.0,,,,,,,,,,,,39100000.0,,41300000.0,,,,37900000.0,,,0.0925,-2400000.0,,,248300000.0,,,,39200000.0,,,,,,,,,,59500000.0,,59500000.0,,,,15400000.0,,,,15300000.0,,,66500000.0,,-800000.0,15700000.0,153700000.0,,,,,,,471100000.0,,28300000.0,,-72700000.0,-400000.0,,-5100000.0,,,179100000.0,,6300000.0,,,,,,,,19200000.0,,,,15900000.0,,,81000000.0,,-100000.0,,300000.0,20400000.0,103783784.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.828230400,,6600000.0,,,,187100000.0,,,58000000.0,,390100000.0,,258800000.0,,,,,,,,,,36500000.0,,,,,9900000.0,,,,,0.095,,,188600000.0,578700000.0,,,,,4000000.0,,,,21700000.0,,-100000.0,,316800000.0,,,,,,56700000.0,,,,,9900000.0,9900000.0,200000.0,104210526.0,,,65800000.0,36300000.0,,,,,,0.0,-25500000.0,,,,,430300000.0,,,,,,,,,,,,0.0,,41000000.0,,,,40500000.0,,,0.095,-20600000.0,,,261900000.0,,,,40100000.0,,,,,,,,,,69300000.0,,69300000.0,,,,15900000.0,,,,16200000.0,,,73900000.0,,-700000.0,-1600000.0,156900000.0,,,,,,,487000000.0,,11500000.0,,-75100000.0,23900000.0,,-4900000.0,,,169000000.0,,6500000.0,,,,,,,,20200000.0,,,,16400000.0,,,81800000.0,,-100000.0,,4400000.0,9800000.0,104210526.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.836092800,,17200000.0,,,,197300000.0,,,59100000.0,,394800000.0,,251300000.0,,,,,,,,,,36700000.0,,,,,10400000.0,,,,,0.1,,,188600000.0,583400000.0,,,,,4500000.0,,,,23200000.0,,1600000.0,,310400000.0,,,,,,57800000.0,,,,,10400000.0,10400000.0,500000.0,104000000.0,,,66800000.0,35900000.0,,,,,,0.0,-3900000.0,,,,,379000000.0,,,,,,,,,,,,0.0,,40800000.0,,,,41200000.0,,,0.1,-800000.0,,,273000000.0,,,,42000000.0,,,,,,,,,,79900000.0,,79900000.0,,,,8500000.0,,,,16600000.0,,,60700000.0,,-2100000.0,7600000.0,156100000.0,,,,,,,436800000.0,,20400000.0,,-75100000.0,-6100000.0,,-3200000.0,,,182100000.0,,6800000.0,,,,,,,,21100000.0,,,,17200000.0,,,81000000.0,,,,500000.0,10600000.0,104000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.844041600,400000.0,-9400000.0,,289100000.0,103652174.0,207600000.0,37600000.0,8300000.0,61000000.0,,383600000.0,,228100000.0,,,1799000000.0,-2600000.0,,207600000.0,,,66900000.0,36300000.0,,36300000.0,44000000.0,1573600000.0,10600000.0,,26500000.0,572500000.0,40400000.0,,700000.0,0.0,188900000.0,572500000.0,0.39,,64600000.0,,4900000.0,,60800000.0,,24700000.0,103589744.0,100000.0,-3500000.0,289100000.0,-3600000.0,,300000.0,,,57600000.0,,,283400000.0,,10600000.0,10600000.0,1000000.0,,17300000.0,62900000.0,69400000.0,36300000.0,,,383600000.0,,,0.0,-3100000.0,69400000.0,,,79000000.0,346400000.0,40400000.0,,40500000.0,61000000.0,54300000.0,,228100000.0,,81900000.0,24700000.0,,0.0,,40500000.0,,23700000.0,,41200000.0,166600000.0,62900000.0,,21200000.0,,,283400000.0,39100000.0,,9600000.0,44000000.0,,,,188900000.0,,,200000.0,2200000.0,,62900000.0,,62900000.0,143500000.0,,,700000.0,162500000.0,,,16400000.0,,,60800000.0,,,-21300000.0,162500000.0,-40000000.0,,160800000.0,,,,404000000.0,40400000.0,-5900000.0,-21700000.0,-83500000.0,-7800000.0,,-3500000.0,-16700000.0,,166600000.0,,7000000.0,,,,,,,,21300000.0,0.39,1700000.0,225400000.0,17600000.0,,,79000000.0,,,-83500000.0,3100000.0,-17100000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.851990400,,18600000.0,,,,217600000.0,,,60900000.0,,380100000.0,,218400000.0,,,,,,,,,,36500000.0,,,,,10900000.0,,,,,0.105,,,193900000.0,574000000.0,,,,,4600000.0,,,,24100000.0,,-400000.0,,279300000.0,,,,,,58000000.0,,,,,10900000.0,10900000.0,1000000.0,103809524.0,,,74300000.0,36800000.0,,,,,,0.0,-4400000.0,,,,,375600000.0,,,,,,,,,,,,62900000.0,,40600000.0,,,,41100000.0,,,0.105,-4000000.0,,,294700000.0,,,,41100000.0,,,,,,,3000000.0,,,79800000.0,,79800000.0,,,,1500000.0,,,,16900000.0,,,48700000.0,,,6600000.0,162500000.0,,,,,,,433600000.0,,22000000.0,,-83500000.0,-1000000.0,,-3400000.0,,,168200000.0,,7100000.0,,,,,,,,21500000.0,,,,18000000.0,,-1500000.0,79000000.0,,100000.0,,300000.0,16900000.0,103809524.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.859766400,,21700000.0,,,,226900000.0,,,62900000.0,,420600000.0,,251400000.0,,,,,,,,,,37300000.0,,,,,11400000.0,,,,,0.11,,,197200000.0,617800000.0,,,,,4400000.0,,,,27800000.0,,100000.0,,314300000.0,,,,,,59400000.0,,,,,11400000.0,11400000.0,1100000.0,103636364.0,,,72100000.0,35100000.0,,,,,,0.0,-6400000.0,,,,,378300000.0,,,,,,,,,,,,0.0,,42000000.0,,,,41700000.0,,,0.11,-700000.0,,,303500000.0,,,,43500000.0,,,,,,,600000.0,,,100300000.0,,100300000.0,,,,2500000.0,,,,17700000.0,,,48800000.0,,,12600000.0,166200000.0,,,,,,,437700000.0,,28000000.0,,-83100000.0,-100000.0,,-6300000.0,,,200100000.0,,7500000.0,,,,,,,,22100000.0,,,,18900000.0,,-4500000.0,83100000.0,,100000.0,,4700000.0,20600000.0,103636364.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.867628800,,8900000.0,,,,238800000.0,,,62400000.0,,440200000.0,,273100000.0,,,,,,,,,,38400000.0,,,,,12000000.0,,,,,0.115,,,210600000.0,650800000.0,,,,,4800000.0,,,,28500000.0,,0.0,,335500000.0,,,,,,61800000.0,,,,,12000000.0,12000000.0,1300000.0,102127660.0,,,73300000.0,33900000.0,,,,,,0.0,-37900000.0,,,,,368400000.0,,,,,,,,,,,,0.0,,48000000.0,,,,43200000.0,,,0.1175,-5700000.0,,,315300000.0,,,,63400000.0,,,,,,,0.0,,,80300000.0,,80300000.0,,,,2900000.0,,,,18600000.0,,,44400000.0,,,2900000.0,172800000.0,,,,,,,430200000.0,,19400000.0,,-83500000.0,-1400000.0,,-10500000.0,,,225800000.0,,7800000.0,,,,,,,,23400000.0,,,,19800000.0,,-1300000.0,89300000.0,,-300000.0,,900000.0,-20000000.0,104347826.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.875577600,-18200000.0,-33300000.0,,414400000.0,104222222.0,249800000.0,15900000.0,,88700000.0,,503900000.0,,325700000.0,,,1780600000.0,-22700000.0,,249800000.0,,,77500000.0,48100000.0,,54100000.0,65800000.0,1528100000.0,12600000.0,,30600000.0,744200000.0,46900000.0,,1400000.0,0.0,240300000.0,744200000.0,0.45,1700000.0,73500000.0,,5000000.0,,109100000.0,,34600000.0,104222222.0,11300000.0,-2900000.0,414400000.0,-12100000.0,,900000.0,,,73200000.0,,,324300000.0,,12600000.0,12600000.0,600000.0,,18800000.0,56000000.0,71500000.0,54100000.0,,,503900000.0,,,0.0,-20800000.0,71500000.0,,,93400000.0,405800000.0,46900000.0,,75400000.0,88700000.0,43900000.0,,325700000.0,,92300000.0,34600000.0,,0.0,,75400000.0,,-6900000.0,,53100000.0,215200000.0,56000000.0,,-12300000.0,,,324300000.0,62900000.0,,20300000.0,65800000.0,,,,240300000.0,,,-2700000.0,3900000.0,,56000000.0,,56000000.0,160200000.0,,,1400000.0,184400000.0,,,20100000.0,,,109100000.0,,,-40300000.0,184400000.0,-69500000.0,,179000000.0,,,,479000000.0,46900000.0,-25500000.0,-20000000.0,-91000000.0,22800000.0,,-7800000.0,-28000000.0,,215200000.0,,8100000.0,,,,,,,,25100000.0,0.45,11000000.0,252500000.0,20700000.0,,-4800000.0,93400000.0,,-2800000.0,-91000000.0,,-24400000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.883526400,,8100000.0,,,,262600000.0,,,89300000.0,,513300000.0,,331200000.0,,,,,,,,,,45300000.0,,,,,12800000.0,,,,,0.1225,,,245500000.0,758800000.0,,-4200000.0,,,5100000.0,,,,35900000.0,,1500000.0,,420500000.0,,,,,,70700000.0,,,,,12800000.0,12800000.0,800000.0,102400000.0,,,75100000.0,53400000.0,,,,,,0.0,-12400000.0,,,,,435700000.0,,,,,,,,,,,,56000000.0,,75000000.0,,,,50400000.0,,,0.125,-500000.0,,,332900000.0,,,,66800000.0,,,,,,,,,,56100000.0,,56100000.0,,,,500000.0,,,,20300000.0,,,116500000.0,,,-2100000.0,190800000.0,,,,,,,506400000.0,,15800000.0,,-95400000.0,-3600000.0,,-7700000.0,,,214200000.0,,8200000.0,,,,,,,,25400000.0,,,,21000000.0,,-4300000.0,95400000.0,,,,100000.0,100000.0,104489796.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.891302400,,14200000.0,,,,273600000.0,,,84400000.0,,526200000.0,,335600000.0,,,,,,,,,,47300000.0,,,,,13300000.0,,,,,0.1275,,,248000000.0,774200000.0,,-200000.0,,,6100000.0,,,,32600000.0,,-3300000.0,,420000000.0,,,,,,75100000.0,,,,,13300000.0,13300000.0,100000.0,102307692.0,,,76900000.0,51800000.0,,,,,,0.0,-9700000.0,,,,,449700000.0,,,,,,,,,,,,0.0,,73800000.0,,,,53400000.0,,,0.13,-1900000.0,,,348700000.0,,,,74900000.0,,,,,,,,,,67900000.0,,67900000.0,,,,,,,,21700000.0,,,93400000.0,,,3500000.0,191300000.0,,,,,,,524800000.0,,22100000.0,,-94000000.0,900000.0,,-7900000.0,,,242200000.0,,8500000.0,,,,,,,,27800000.0,,,,21800000.0,,-800000.0,97300000.0,,,,5500000.0,11800000.0,104313725.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,,1600000.0,,,,287400000.0,,,84900000.0,,519000000.0,,333600000.0,,,,,,,,,,44900000.0,,,,,13900000.0,,,,,0.1325,,,262500000.0,781500000.0,,-1700000.0,,,6700000.0,,,,32400000.0,,-100000.0,,418500000.0,,,,,,74000000.0,,,,,13900000.0,13900000.0,300000.0,102962963.0,,,80100000.0,52500000.0,,,,,,0.0,-15500000.0,,,,,451000000.0,,,,,,,,,,,,0.0,,73500000.0,,,,51600000.0,,,0.135,100000.0,,,357200000.0,,,,70400000.0,,,,,,,3900000.0,,,67200000.0,,67200000.0,,,,900000.0,,,,22400000.0,,,80900000.0,,1500000.0,-2700000.0,202900000.0,,,,,,,525000000.0,,19400000.0,,-94000000.0,-4600000.0,,-17800000.0,,,251800000.0,,8900000.0,,,,,,,,29100000.0,,,,22800000.0,,-7000000.0,108900000.0,,0.0,,1700000.0,-700000.0,104905660.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,26800000.0,20300000.0,,429800000.0,104615385.0,300300000.0,44200000.0,,61500000.0,,566000000.0,,368300000.0,,,2101100000.0,5300000.0,,300300000.0,,,88800000.0,46500000.0,,26200000.0,69900000.0,1807600000.0,14400000.0,,34400000.0,807500000.0,54400000.0,,200000.0,0.0,241500000.0,807500000.0,0.52,700000.0,86500000.0,,5100000.0,,101800000.0,,35300000.0,102641509.0,3600000.0,,429800000.0,-18000000.0,,10000000.0,,,73600000.0,,,371400000.0,,14400000.0,14400000.0,1100000.0,,23000000.0,101300000.0,63700000.0,26200000.0,,,566000000.0,,,0.0,28000000.0,63700000.0,,,100600000.0,471300000.0,54400000.0,,77200000.0,61500000.0,90500000.0,,368300000.0,,109500000.0,35300000.0,,0.0,,77200000.0,,45300000.0,,51600000.0,266300000.0,101300000.0,,7600000.0,,,371400000.0,56000000.0,,-35400000.0,69900000.0,,,,241500000.0,,,5800000.0,2300000.0,,101300000.0,,101300000.0,184000000.0,,,200000.0,201500000.0,,,22000000.0,,,101800000.0,,-5600000.0,28100000.0,201500000.0,-9600000.0,,207000000.0,,,,544900000.0,54400000.0,33200000.0,-5400000.0,-100900000.0,-28100000.0,,-12900000.0,-46300000.0,,266300000.0,,8800000.0,,,,,,,,27100000.0,0.53,1700000.0,293500000.0,23200000.0,-5100000.0,-5900000.0,100600000.0,,,-100900000.0,,34100000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,,3800000.0,,,,314900000.0,,,57600000.0,,568600000.0,,365500000.0,,,,,,,,,,45200000.0,,,,,15200000.0,,,,,0.145,,,246200000.0,814800000.0,,-100000.0,,,6000000.0,,,,34000000.0,,-100000.0,,423100000.0,,,,,,74300000.0,,,,,15200000.0,15200000.0,1000000.0,103050847.0,,,65000000.0,23600000.0,,,,,,0.0,700000.0,,,,,480900000.0,,,,,,,,,,,,101300000.0,,74900000.0,,,,51200000.0,,,0.1475,-4300000.0,,,385200000.0,,,,54700000.0,,,,,,,16400000.0,,,114200000.0,,114200000.0,,100000.0,,300000.0,,,,23100000.0,,,111100000.0,,,-6100000.0,211400000.0,,,,,,,555200000.0,,15100000.0,,-105100000.0,-1900000.0,,-11300000.0,,,254100000.0,,8900000.0,,,,,,,,29100000.0,,,,24100000.0,,,106300000.0,,,,500000.0,12800000.0,104827586.0,,,,,,,,,,,,,,,,,,,,,
