,trailingRepaymentOfDebt,annualEbitda,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,quarterlyBeginningCashPosition,annualNetPPE,quarterlyCapitalStock,annualOtherIncomeExpense,trailingGrossProfit,annualOtherCurrentLiabilities,quarterlyBasicAverageShares,trailingNetIncomeCommonStockholders,quarterlyPretaxIncome,annualChangeInCashSupplementalAsReported,quarterlyPurchaseOfBusiness,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,annualCashCashEquivalentsAndMarketableSecurities,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,annualGrossPPE,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualTotalNonCurrentAssets,quarterlyCurrentDebt,quarterlyInterestExpense,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyNonCurrentDeferredRevenue,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,annualNetIncomeContinuousOperations,trailingOtherNonCashItems,quarterlyCommonStockIssuance,trailingOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyTotalRevenue,quarterlyOperatingCashFlow,trailingNetOtherFinancingCharges,quarterlyDilutedEPS,annualInvestingCashFlow,quarterlyCapitalExpenditure,annualCapitalExpenditure,quarterlyOperatingIncome,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,quarterlyGrossPPE,trailingCashDividendsPaid,quarterlyTaxProvision,annualChangesInAccountReceivables,annualInterestExpense,trailingBeginningCashPosition,trailingCostOfRevenue,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,quarterlyNetPPE,annualCapitalStock,annualTotalRevenue,annualDeferredIncomeTax,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,annualStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,annualGoodwill,annualNetOtherFinancingCharges,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyRetainedEarnings,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualOperatingIncome,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,trailingNetIncome,trailingCommonStockIssuance,quarterlyGoodwill,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualBasicAverageShares,annualEndCashPosition,annualNetIncome,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyTotalAssets,annualNonCurrentDeferredRevenue,annualCashDividendsPaid,trailingTotalRevenue,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualCostOfRevenue,trailingPurchaseOfInvestment,annualOtherCurrentAssets,annualBasicEPS,annualAccountsPayable,trailingInvestingCashFlow,trailingOperatingIncome,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,trailingEndCashPosition,annualPretaxIncome,quarterlyDepreciationAndAmortization,quarterlyDilutedAverageShares,annualRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualSellingGeneralAndAdministration,annualDilutedAverageShares,annualOtherNonCashItems,annualOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualCashAndCashEquivalents,quarterlyBasicEPS,trailingSaleOfInvestment,annualTaxProvision,quarterlyOtherIncomeExpense,annualAccountsReceivable,annualCurrentAssets,trailingOperatingCashFlow,quarterlyLongTermDebt,annualChangeInAccountPayable,annualDilutedEPS,annualNetIncomeCommonStockholders,annualOperatingCashFlow,annualCurrentLiabilities,quarterlyOperatingExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyEndCashPosition,annualOtherIntangibleAssets,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyCashDividendsPaid,quarterlyCostOfRevenue,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,annualInventory,annualCurrentAccruedExpenses,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualCurrentDeferredRevenue,annualNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyResearchAndDevelopment,quarterlyCurrentAccruedExpenses,trailingCapitalExpenditure,trailingBasicAverageShares,trailingBasicEPS,annualOtherShortTermInvestments,trailingDeferredIncomeTax,trailingNetOtherInvestingChanges,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualChangeInInventory,quarterlyOtherShortTermInvestments,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingTaxProvision,trailingChangeInAccountPayable
1246320000,,,,,24669000.0,,275857034.0,,,,74695604.0,,,,,0.0,1961978046.0,,,0.0,-120025000.0,-607944304.0,,126791658.0,126791658.0,,,,13142000.0,,2069120567.0,25639609.0,,,11408000.0,,113005911.0,20818000.0,,,,,,76949000.0,,-54399076.0,,,,310869000.0,,,116460975.0,63600000.0,,-0.23,,-46587000.0,,41922394.0,,,4189885257.0,,,,,,,0.0,,3581940953.0,,,,-7202000.0,962000.0,71765395.0,,102123000.0,,,,,,45548000.0,,-240417000.0,,17013000.0,,,,9292269.0,223856000.0,,,,,2182127000.0,,,,,,,-17179989.0,,4256159985.0,,,,11097000.0,,,,,,,,,-4981000.0,4032304000.0,,,,29417000.0,74695604.0,,,2227674379.0,44647000.0,,100913789.0,-1289000.0,,,,,,,338106506.0,,-12299490.0,-11285315.0,,-0.23,,,23843840.0,,,,,,,,,,58991395.0,,126792000.0,,-38426000.0,,69076112.0,,-42606000.0,15547186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254268800,,,,,126792000.0,,275859762.0,,,,80088020.0,,,,,0.0,1832796929.0,,,0.0,-69480000.0,-632406943.0,,173798229.0,173798229.0,,,,31824000.0,,2108344714.0,27920400.0,,,10660543.0,,,-11653000.0,,,,,,-7065000.0,,-64969460.0,,,,1000.0,,,133742008.0,59460000.0,,-1.05,,-27609000.0,,55068579.0,,,4420960249.0,,,,,,,0.0,,3788553306.0,,,,13225000.0,1446000.0,84869559.0,,47006000.0,,,,,,161320875.0,,-361529894.0,,31851000.0,,,,12150947.0,236070178.0,,,,,2108344714.0,,,,,,,-84092421.0,,4170982572.0,,,,17192200.0,,,,,,,,,-9604000.0,3934912394.0,,,,29329000.0,80088020.0,,,2269665589.0,39377571.0,,117163972.0,-1311000.0,,,,,,,333620000.0,,-79763183.0,-79173630.0,,-1.05,,,-104827144.0,,,,105092665.0,,,,,,62095393.0,,173798000.0,,-5389000.0,,35931011.0,,-42787000.0,16578036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262217600,,300222186.0,16523690.0,-422971000.0,173798000.0,3309530893.0,275815000.0,-84240197.0,,0.0,,,,77944000.0,,0.0,1875167000.0,99477017.0,,0.0,-230437000.0,-622163000.0,21533000.0,99477000.0,99477000.0,,3931694130.0,,160579000.0,3635742790.0,,26298000.0,,,10007000.0,-5846000.0,,-22254000.0,,,-622163237.0,,239873637.0,-241263000.0,,-49973000.0,,-36553749.0,,34928000.0,,,118135000.0,31009000.0,,,45729000.0,-22700000.0,-142989000.0,38475000.0,-161647000.0,,3933778000.0,,,-2995000.0,109238549.0,,,0.0,-28709000.0,3311615000.0,275815393.0,489232283.0,,6854000.0,1223000.0,68239000.0,423171382.0,-74321000.0,4668000.0,,,-7526000.0,,1931267000.0,-32035000.0,-373345000.0,-49973134.0,8309000.0,0.0,183297745.0,-373345394.0,16808000.0,217393000.0,,,,,99145000.0,3973806514.0,2030412117.0,83194000.0,99477000.0,-36704048.0,1886380298.0,25331000.0,,3973806000.0,,-183942000.0,,10628000.0,1886380000.0,66060901.0,,62293263.0,-0.74,,,,-1946000.0,3756413000.0,50873000.0,,,29764000.0,,,,2030412000.0,50203000.0,326211897.0,100212000.0,-3604000.0,,1875167343.0,54135929.0,83194000.0,23161000.0,50203000.0,326212000.0,116112000.0,32207000.0,30250000.0,99477017.0,,,,22871000.0,40871064.0,338063724.0,,1886380000.0,,-0.74,-56379212.0,193862000.0,1985525196.0,61737000.0,44886921.0,99477000.0,10007000.0,135933000.0,345800000.0,40871000.0,217427000.0,-42630000.0,17923000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269993600,,,,,99477000.0,,275815842.0,,,,82459800.0,,,,,0.0,1845687100.0,,,0.0,0.0,-646236266.0,,119537735.0,119537735.0,,,,30633000.0,,1886528130.0,29128681.0,,,9360545.0,7819000.0,,-14967000.0,,,,,,-44090000.0,,-55674029.0,,,,,,,124368285.0,44708000.0,,0.15,,-7473000.0,,44158379.0,,,3919413105.0,,,,,,,0.0,,3273176839.0,,,,10641000.0,1595000.0,75489305.0,,20061000.0,,,,,,50332069.0,,-398698631.0,,37235000.0,,,,13735295.0,227662204.0,,,,,1970869811.0,,,,,,,12368970.0,,3933396512.0,,,,16053313.0,,,,,,,,,-3717000.0,3705734308.0,,,,31333000.0,82459800.0,,,2021201880.0,31248347.0,,106719377.0,-1249000.0,,,,,,,333963338.0,,11585232.0,17287761.0,,0.15,,,447282.0,,,,,,,,,,62560998.0,,119538000.0,,19443000.0,,31231969.0,,-44176000.0,17648908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277856000,,,,,119538000.0,,275818579.0,,,,84401875.0,,12030000.0,,,0.0,1805384420.0,,,0.0,-132411000.0,-672342415.0,,106433016.0,106433016.0,,,,83468000.0,,2015247012.0,31275000.0,,,8784164.0,-2401000.0,,8259000.0,,,,,,84125000.0,,-73949691.0,,,,,,,121600208.0,41116000.0,,0.08,,-15510000.0,,42629738.0,,,3933716112.0,,,,,,,0.0,,3261373697.0,,,,-13347000.0,1604000.0,74128752.0,,-13105000.0,,,,,,43903112.0,,-429797758.0,,25606000.0,,,,14638316.0,216565595.0,,,,,2114055717.0,,,,,,,6752150.0,,4023125722.0,,,,15624160.0,,,,,,,,,-206304000.0,3806560127.0,,,,31499000.0,84401875.0,,,2157958829.0,28873544.0,,104321206.0,-1200000.0,,,,,,,449413480.0,,12972345.0,11670941.0,,0.08,,,804684.0,,,,5059000.0,,,,,,61691468.0,,106433000.0,,-138346000.0,,31878347.0,,-43256000.0,17279002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,,,,,106433000.0,,275818671.0,,,,82372750.0,,14614908.0,,,0.0,1770574889.0,,,0.0,-130695000.0,-695431568.0,,38837536.0,38837536.0,,,,145000.0,,2002918876.0,32653000.0,,,9721761.0,-4987000.0,,-10178000.0,,,,,,-63688000.0,,-83243454.0,,,,0.0,,,121985773.0,45591000.0,,0.12,,-27864000.0,,44263009.0,,,3967627570.0,,851602.0,,,,,0.0,,3272196002.0,,,,10703000.0,1613000.0,74738866.0,,-67595000.0,,,,,,16007262.0,,-457372648.0,,17727000.0,,,,14369556.0,156282963.0,,,,,2147400728.0,,,,,,,9884730.0,,3993673818.0,,,,16007262.0,,,,,,,,,-21779000.0,3837390855.0,,,,30477000.0,82372750.0,,,2163407990.0,34452230.0,,104575393.0,-1230000.0,,,,,,,462778071.0,,15864920.0,14803521.0,,0.12,,,2560477.0,,,,,,,,,,60312384.0,,38838000.0,,-49498000.0,,37011877.0,,-43263000.0,17410380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293753600,,298914067.0,17472544.0,-510951000.0,38838000.0,3288275772.0,275819000.0,-28446017.0,,0.0,,,,-77017000.0,,0.0,1701435000.0,22460118.0,,0.0,-247845000.0,-700878000.0,99477000.0,22460000.0,22460000.0,,3989153786.0,,24062000.0,3833415900.0,,33964000.0,,,18219000.0,-1728000.0,,-11273000.0,,,-700878014.0,,241248483.0,-10575000.0,,-80885000.0,,8566760.0,,0.0,,,120067000.0,9793000.0,,,-183997000.0,-39611000.0,-90458000.0,45804000.0,-34228000.0,,3989154000.0,,,-1297000.0,125286514.0,,,0.0,-231847000.0,3288276000.0,275818869.0,486806353.0,,31341000.0,1803000.0,50467000.0,416431763.0,-16378000.0,6615000.0,,,-5427000.0,,2111941000.0,-28159000.0,-531505000.0,-80885436.0,-29818000.0,0.0,175183280.0,-531504340.0,13580000.0,140232000.0,,,,,101047000.0,3973648016.0,2212988273.0,76614410.0,22460000.0,12013723.0,2094469325.0,-36667000.0,,3973648000.0,,-172517000.0,,17472000.0,2094469000.0,70374590.0,,0.0,-0.1,,,,-47000.0,3833416000.0,50750000.0,,21451000.0,30624000.0,,,,2212988000.0,35164000.0,428592272.0,99358000.0,-1748000.0,,1701434869.0,56324460.0,76614410.0,39183000.0,35163886.0,428592000.0,123933000.0,-31296000.0,-31748000.0,22460118.0,,,,-30909000.0,36599785.0,140232116.0,,2094469000.0,-449000.0,-0.1,-7661441.0,141208000.0,2195515729.0,53554000.0,17472544.0,22460000.0,18219347.0,-15596000.0,0.0,36600000.0,138308000.0,-41822000.0,20709000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301529600,,,,,22460000.0,,275898950.0,,,,109270000.0,,10851000.0,,,51000.0,1870749803.0,,,0.0,-347937000.0,-729133039.0,,65763934.0,65763934.0,,,,17700000.0,,1922471007.0,31466000.0,,,17401475.0,7253000.0,,-15824000.0,,,,,,422000.0,,-78523610.0,,,,215984000.0,,,127114536.0,49487000.0,,0.02,,-13135000.0,,40971857.0,,,4000941581.0,,,,,,,0.0,,3271808542.0,,,,1293000.0,2501000.0,76161652.0,,43304000.0,,,,,,17280185.0,,-565950005.0,,36352000.0,,,,16953186.0,175107181.0,,,,,2041901903.0,,,,,,,2185400.0,,3991171559.0,,,,17280185.0,,,,,,,,,-11221000.0,3816064378.0,,,,35190000.0,109270000.0,,-17924000.0,2059182088.0,55981957.0,,107539117.0,-292000.0,,,,,,,408237590.0,,8126825.0,7104191.0,,0.02,,,-744694.0,,,,1922471000.0,,,,,,66567260.0,,65764000.0,,-6605000.0,,26597447.0,,-43162000.0,19575419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,,,,,65764000.0,,275899053.0,,,,91863971.0,,16249000.0,,,47000.0,1847600628.0,,,0.0,-131916000.0,-755377852.0,,18407958.0,18407958.0,,,,142409000.0,,1970145262.0,31150000.0,,,18320254.0,-2090000.0,,-12285000.0,,,,,,-31701000.0,,-76161784.0,,,,1481000.0,,,128380840.0,53420000.0,,0.14,,-24346000.0,,46669275.0,,,4076710069.0,,,,,,,0.0,,3321332217.0,,,,431000.0,2509000.0,78725792.0,,-47356000.0,,,,,,19833459.0,,-596897259.0,,29074000.0,,,,15176919.0,129407469.0,,,,,2091761575.0,,,,,,,12860956.0,,4020289853.0,,,,19833459.0,,,,,,,,,-187185000.0,3890882384.0,,,,32057000.0,91863971.0,,704000.0,2111595034.0,62758324.0,,110520145.0,-341000.0,,,,,,,425559311.0,,18936969.0,17779747.0,,0.14,,,143100.0,,,,1970145000.0,,,,,,63850870.0,,18408000.0,,-69075000.0,,27301005.0,,-46886000.0,17860695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,,,,,18408000.0,,275899132.0,,,,94560111.0,,7537000.0,,,36000.0,1836196060.0,,,0.0,-17370000.0,-769829481.0,,21194919.0,21194919.0,,,,16786000.0,,2050339771.0,31481000.0,,,26855144.0,-2186000.0,,19748000.0,,,,,,885000.0,,-73799958.0,,,,18000.0,,,125747110.0,81933000.0,,0.09,,-90343000.0,,47049946.0,,,4151330343.0,,,,,,,13694628.0,,3381500862.0,,,,-4928000.0,2353000.0,80216098.0,,2787000.0,,,,,,19240687.0,,-629627824.0,,-8410000.0,,,,11671170.0,134696129.0,,,,,2178907059.0,,,,,,,8510410.0,,4095619278.0,,,,32934000.0,,,,,,,,,-6510000.0,3960923149.0,,,,33271000.0,94560111.0,,11979000.0,2198147746.0,36418908.0,,107646037.0,82000.0,,,,,,,446142842.0,,12361887.0,13429201.0,,0.09,,,-8644844.0,,,,2050340000.0,,,,,,60596091.0,,21195000.0,,-80031000.0,,29243238.0,,-46918000.0,18101073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325289600,,306408602.0,33078000.0,-635379000.0,21195000.0,3310292702.0,275899000.0,-11628714.0,,12698370.0,,,4717000.0,-5659000.0,,91000.0,1808355000.0,17451775.0,,0.0,-138156000.0,-791619000.0,17061000.0,11402000.0,11402000.0,,4101912191.0,,115920000.0,3847970179.0,,31988000.0,,,27054000.0,-9251000.0,101862000.0,-27293000.0,,,-791619489.0,,253512056.0,-115175000.0,,-71429000.0,,48648853.0,,14000.0,,,120727000.0,32793000.0,,,-77723000.0,-24874000.0,-152698000.0,44848000.0,-145569000.0,,4101912000.0,,,-6274000.0,123645013.0,,,0.0,-218065000.0,3310293000.0,275899219.0,500417199.0,,1068000.0,2461000.0,69943000.0,427791629.0,-4394000.0,9824000.0,,,-735000.0,,2015555000.0,-35654000.0,-662735000.0,-71429366.0,7919000.0,225000.0,174279573.0,-662734624.0,12316000.0,139101000.0,,,,,101862000.0,3987070753.0,2117417189.0,90557677.0,11402000.0,51370351.0,1982440312.0,8139000.0,,3987071000.0,,-183878000.0,,33078000.0,1982440000.0,72625570.0,,0.0,0.35,101862000.0,,,-13149000.0,3847970000.0,64935000.0,,39006000.0,33238000.0,,-14000.0,-12651000.0,2117417000.0,31824000.0,408595700.0,103207000.0,-184000.0,,1808355099.0,56117152.0,90557677.0,-2136000.0,31823588.0,408595000.0,133756000.0,9572000.0,13058000.0,17451775.0,,,,-8783000.0,37732816.0,139100574.0,,1982440000.0,-17892000.0,0.35,31695187.0,217633000.0,2097001093.0,58359000.0,20416096.0,11402000.0,27054214.0,77988000.0,217497000.0,37733000.0,292815000.0,-46912000.0,17520000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333152000,,,,,11402000.0,,325899000.0,,,,89706000.0,,17358000.0,,,29000.0,1832530000.0,,,0.0,-345700000.0,-813187000.0,,27115000.0,27115000.0,,,,37100000.0,,2023358000.0,28958000.0,,,25937000.0,-7913000.0,,-19346000.0,,,,,,-8814000.0,,-69083000.0,,,,339000.0,,,127389000.0,43206000.0,,0.14,,-32352000.0,,42954000.0,,,4123590000.0,,0.0,,,,,59000.0,,3310403000.0,,,,1477000.0,2447000.0,75795000.0,,15713000.0,,-248129000.0,,,,32026000.0,,-690845000.0,,10854000.0,,,,16122000.0,149367000.0,,,,,2128236000.0,,,,,,,13181000.0,,4004876000.0,,,,32026000.0,,,,,,,,,-23456000.0,3855509000.0,,,,32929000.0,89706000.0,,-8526000.0,2160262000.0,28731000.0,,108795000.0,-249000.0,,,,,,,419344000.0,,20324000.0,27118000.0,,0.14,,,6328000.0,,,,2023358000.0,,,,,,65841000.0,,27115000.0,,-18679000.0,,42338000.0,,-41525000.0,18594000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,,,,,27115000.0,,325899000.0,,,,89785000.0,,-1866000.0,,,48000.0,1802396000.0,,,0.0,-36906000.0,-834681000.0,,23030000.0,23030000.0,,,,35707000.0,,2063299000.0,28377000.0,,,26835000.0,4829000.0,,-1331000.0,,,,,,-17999000.0,,-66731000.0,,,,0.0,,,129767000.0,68065000.0,,0.06,,-47989000.0,,50484000.0,,,4141199000.0,,0.0,,,,,73000.0,,3306518000.0,,,,-404000.0,2456000.0,59556000.0,,-4085000.0,,0.0,,,,32900000.0,,-726444000.0,,20076000.0,,,,14020000.0,141585000.0,,,,,2175367000.0,,,,,,,5697000.0,,4025866000.0,,,,32900000.0,,,,,,,,,-41917000.0,3884281000.0,,,,33133000.0,89785000.0,,2133000.0,2208267000.0,32150000.0,,111961000.0,2050000.0,,,,,,,447181000.0,,8938000.0,11093000.0,,0.06,,,-23973000.0,,,,2063299000.0,,,,,,61477000.0,,23030000.0,,-54151000.0,,37681000.0,,-48079000.0,17806000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,,,,,23030000.0,,325904000.0,,,,89928000.0,,14381000.0,,,53000.0,1799337000.0,,,0.0,-330560000.0,-768301000.0,,21350000.0,21350000.0,,,,285791000.0,,1821412000.0,27462000.0,,,35581000.0,8124000.0,,22144000.0,,,,,,-274655000.0,,-64378000.0,,,,21677000.0,,,120013000.0,84783000.0,,0.42,,-95224000.0,,42862000.0,,,3831175000.0,,,,,,,86000.0,,3062874000.0,,,,767000.0,2429000.0,73017000.0,,-1680000.0,,-75000000.0,,,,32559000.0,,-756114000.0,,-10441000.0,,,,15641000.0,128157000.0,,,,,1950981000.0,,,,,,,11637000.0,,3797974000.0,,,,32559000.0,,,,,,,,,-2428000.0,3669817000.0,,,,30155000.0,89928000.0,,24127000.0,1983540000.0,29992000.0,,103624000.0,-563000.0,,,,,,,473229000.0,,19784000.0,19569000.0,,0.42,,,6422000.0,,,,1821412000.0,,,,,,60762000.0,,21350000.0,,188192000.0,,28220000.0,,-47328000.0,16389000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,,289246000.0,38471000.0,-820968000.0,21350000.0,3127163000.0,325904000.0,-47646000.0,,76000.0,90059139.0,,-45257000.0,10947000.0,,-682000.0,1730765000.0,22349000.0,,69506000.0,-107802000.0,-782749000.0,11402000.0,22349000.0,22349000.0,,3909912000.0,,-340521000.0,3724295000.0,,18225000.0,,,42459000.0,-4942000.0,127109000.0,-6158000.0,,,-782749000.0,18146000.0,208978000.0,51577000.0,-66663000.0,-57715000.0,,2663000.0,,-136000.0,,,122002000.0,61161000.0,,-0.412829,3623000.0,-145049000.0,-320614000.0,27265000.0,-249891000.0,,3909912000.0,,,98000.0,104312000.0,,,76000.0,-17930000.0,3127163000.0,325904000.0,496920000.0,13727000.0,12988000.0,2474000.0,58763000.0,371416000.0,999000.0,9806000.0,0.0,,-3493000.0,,1980438000.0,-4691000.0,-834810000.0,-57715000.0,236726000.0,-552000.0,162438000.0,-834810000.0,15917000.0,129163000.0,,,,,127109000.0,3853458000.0,2107547000.0,90059139.0,22349000.0,25867000.0,,-37179000.0,,3853458000.0,18146000.0,-188081000.0,,38471000.0,1941891000.0,125504000.0,,69506000.0,-0.073996,127109000.0,,,49871000.0,3724295000.0,257215000.0,,2663000.0,30579000.0,90307000.0,-323129000.0,-6740000.0,2107547000.0,18811000.0,466356000.0,91632000.0,-4731000.0,,1730765000.0,61700000.0,90059139.0,14828000.0,18811000.0,466356000.0,126796000.0,-45257000.0,-31913000.0,22349000.0,-0.412829,,13224000.0,-45189000.0,76591000.0,129163000.0,,1941891000.0,10994000.0,-0.074171,-6664000.0,257215000.0,127109000.0,64367000.0,1980438000.0,22349000.0,42459000.0,-111739000.0,21880000.0,76591000.0,18077000.0,-51149000.0,30370000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364688000,,,,,22349000.0,,325914000.0,,,,91063584.0,,21134000.0,,-4060000.0,4024000.0,1762794000.0,,,0.0,-64059000.0,-808699000.0,,28492000.0,28492000.0,,,,2019000.0,,,25916000.0,,,40391000.0,-2593000.0,121120000.0,-28172000.0,,,,14618000.0,,-11141000.0,,-51983000.0,,,,51642000.0,,,126088000.0,39305000.0,,0.170804,,-30371000.0,,42019000.0,,,3952996000.0,,0.0,,,,,0.0,,3144297000.0,,,,4166000.0,3024000.0,74783000.0,,53000.0,,0.0,,,,1964571000.0,,-860832000.0,,39305000.0,,,,17975000.0,124211000.0,,,,,121120000.0,,,,,,,15554000.0,,3861387000.0,,,,34128000.0,,,,,,,,,-7039000.0,3737176000.0,,,,32254000.0,91063584.0,,-19026000.0,2085691000.0,27500000.0,,94281000.0,-2684000.0,,,,,,,456782000.0,,21134000.0,20820000.0,,0.170804,,,6947000.0,,,,1930443000.0,,,,,,52262000.0,,22402000.0,,-28111000.0,,75992000.0,,-41290000.0,31807000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,,,,,22402000.0,,325923000.0,,,,91914018.0,,23373000.0,,-4000000.0,2001000.0,1823618000.0,,,0.0,-78183000.0,-823601000.0,,64497000.0,64497000.0,,,,8613000.0,,,25699000.0,,,41331000.0,-347000.0,131181000.0,-2169000.0,,,,14229000.0,,-39658000.0,,-31319000.0,,,,46670000.0,,,125842000.0,64771000.0,,0.346672,,-75256000.0,,45180000.0,,,3943469000.0,,0.0,,,,,0.0,,3119868000.0,,,,3060000.0,3135000.0,77110000.0,,36741000.0,,0.0,,,,1932690000.0,,-871266000.0,,64771000.0,,,,14966000.0,171042000.0,,,,,131181000.0,,,,,,,31864000.0,,3899903000.0,,,,40566000.0,,,,,,,,,-8640000.0,3728861000.0,,,,31874000.0,91914018.0,,1740000.0,2063871000.0,46458000.0,,93656000.0,-874000.0,,,,,,,453063000.0,,23373000.0,37129000.0,,0.346672,,,5974000.0,,,,1892124000.0,,,,,,48476000.0,,59143000.0,,11628000.0,,72082000.0,,-47271000.0,32186000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,,,,,59143000.0,,325923000.0,,,,91958007.0,,23890000.0,,-2784000.0,-10000.0,1824666000.0,,,0.0,-32549000.0,-835447000.0,,67990000.0,67990000.0,,,,2100000.0,,,24725000.0,,,39134000.0,-3110000.0,147087000.0,29797000.0,,,,22454000.0,,-78972000.0,,-28430000.0,,,,1475000.0,,,122110000.0,96486000.0,,0.380587,,-83468000.0,,42415000.0,,,3960390000.0,,0.0,,,,,0.0,,3124943000.0,,,,4062000.0,3068000.0,75599000.0,,3559000.0,,0.0,,,,1912371000.0,,-878753000.0,,96486000.0,,,,15001000.0,178526000.0,,,,,147087000.0,,,,,,,34998000.0,,3896553000.0,,,,47934000.0,,,,,,,,,-2116000.0,3718027000.0,,,,32846000.0,92186000.0,,25423000.0,2059458000.0,44467000.0,,91517000.0,-134000.0,,,,,,,439930000.0,,23890000.0,40264000.0,,0.380587,,,8225000.0,,,,1864437000.0,,,,,,49102000.0,,62702000.0,,-13955000.0,,73801000.0,,-52764000.0,30593000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
