date,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentLiabilities,annualAccountsReceivable,annualCashDividendsPaid,trailingPurchaseOfInvestment,quarterlyOperatingCashFlow,annualLongTermDebt,annualGoodwill,annualTotalAssets,annualPretaxIncome,trailingCashDividendsPaid,trailingNetIncome,trailingInvestingCashFlow,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualOtherNonCashItems,annualStockholdersEquity,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicEPS,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyOtherIncomeExpense,annualCommonStockIssuance,trailingSaleOfInvestment,annualRetainedEarnings,annualStockBasedCompensation,quarterlyGoodwill,quarterlyInventory,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualTotalRevenue,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingTotalRevenue,trailingOtherIncomeExpense,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualCashFlowFromContinuingFinancingActivities,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualOtherIntangibleAssets,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,annualOperatingIncome,quarterlyCapitalStock,annualAccountsPayable,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualCurrentLiabilities,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualNetPPE,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyNetOtherFinancingCharges,annualNetOtherInvestingChanges,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,annualBasicEPS,annualInvestmentsAndAdvances,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,trailingPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,quarterlyOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualCurrentAssets,annualChangesInAccountReceivables,annualBeginningCashPosition,quarterlyChangeInInventory,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingInterestExpense,trailingBeginningCashPosition,annualInterestExpense,quarterlyGrossPPE,trailingChangesInAccountReceivables,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,annualDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualGrossPPE,trailingCapitalExpenditure,annualOtherNonCurrentAssets,trailingChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyChangeInAccountPayable,annualNetOtherFinancingCharges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyNetOtherInvestingChanges,trailingRepurchaseOfCapitalStock,annualDilutedEPS,annualCurrentAccruedExpenses,annualDilutedAverageShares,annualChangeInCashSupplementalAsReported,quarterlyGrossProfit,quarterlyOperatingExpense,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,quarterlyCurrentDeferredRevenue,trailingGrossProfit,annualOtherCurrentAssets,annualCapitalStock,trailingCostOfRevenue,annualCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,annualCurrentDebt,trailingFreeCashFlow,annualTaxProvision,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyPurchaseOfBusiness,quarterlyBasicAverageShares,quarterlyEbitda,quarterlyTaxProvision,annualGrossProfit,quarterlyPretaxIncome,annualInventory,quarterlyRetainedEarnings,trailingChangeInInventory,trailingTaxProvision,quarterlyNetPPE,quarterlyStockBasedCompensation,annualBasicAverageShares,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,annualPurchaseOfBusiness,quarterlyOperatingIncome,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,trailingNetIncomeContinuousOperations,trailingOtherNonCashItems,trailingPurchaseOfBusiness,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualFreeCashFlow,annualChangeInInventory,annualNetIncome,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingSellingGeneralAndAdministration,trailingChangeInAccountPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedEPS,trailingRepaymentOfDebt,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
1970-01-01 00:00:01.049068800,,14900000.0,19500000.0,111800000.0,,,,35700000.0,,,,,,,,,15000000.0,,,152500000.0,410500000.0,0.37,,,233300000.0,309700000.0,,-1400000.0,,,,,,254500000.0,,21700000.0,21700000.0,,,,298700000.0,,69900000.0,,,,,,,21700000.0,,,-19500000.0,,,,13000000.0,-17500000.0,,,600000.0,,,40000000.0,,,54900000.0,,,,5200000.0,30700000.0,,,0.0,,,,,,,417200000.0,804500000.0,1419300000.0,,670500000.0,59800000.0,75300000.0,,,,,3700000.0,18700000.0,,,,,703800000.0,,0.36,,,,-29800000.0,88000000.0,,0.0,,,,,,,748800000.0,,,,,,54900000.0,-2800000.0,1000000.0,,,,,,109700000.0,75900000.0,,,,,,,,,,,74800000.0,,,,,614800000.0,260000000.0,,58648649.0,46800000.0,7600000.0,,29300000.0,,555900000.0,,,312000000.0,,,,700000.0,1500000.0,,,33800000.0,,-18000000.0,-5000000.0,,,,,419400000.0,2100000.0,,,,,,-391800000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,,35100000.0,19600000.0,112900000.0,,,,54500000.0,,,,,,,,,15000000.0,,,155100000.0,411600000.0,0.41,,,252100000.0,333600000.0,,-2900000.0,,,,,,228100000.0,,24200000.0,24200000.0,,,,298700000.0,,105000000.0,,,,,,,24200000.0,,,-19600000.0,,,,13400000.0,-25000000.0,,,600000.0,,,54900000.0,,,90000000.0,,,,5100000.0,47200000.0,,,0.0,,,,,,,414200000.0,795200000.0,1436700000.0,,674600000.0,59900000.0,76000000.0,,,,,26900000.0,24300000.0,,,,,696800000.0,,0.4,,,,-23200000.0,88300000.0,,0.0,,,,,,,762100000.0,,,,,,90000000.0,-900000.0,7100000.0,,,,,,115700000.0,79800000.0,,,,,,,,,,,75000000.0,,,,,641500000.0,263000000.0,,59024390.0,49300000.0,8500000.0,,32700000.0,,560500000.0,,,305000000.0,,,,3300000.0,1100000.0,,,35900000.0,,-18500000.0,-7300000.0,,,,,449300000.0,12400000.0,,,,,,-391800000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,,85400000.0,19700000.0,119600000.0,,,,99600000.0,,,,,,,,,15000000.0,,,172500000.0,418400000.0,0.57,,,255500000.0,329100000.0,,1000000.0,,,,,,211300000.0,,34400000.0,34400000.0,,,,298800000.0,,190400000.0,,,,,,,34400000.0,,,-19600000.0,,,,13200000.0,-12700000.0,,,600000.0,,,90000000.0,,,175400000.0,,,,5200000.0,94900000.0,,,0.0,,,,,,,409400000.0,781800000.0,1489900000.0,,707200000.0,60700000.0,74700000.0,,,,,19400000.0,13600000.0,,,,,689500000.0,,0.57,,,,-25400000.0,96600000.0,,0.0,,,,,,,782700000.0,,,,,,175400000.0,-1800000.0,2000000.0,,,,,,128200000.0,77300000.0,,,,,,,,,,,77500000.0,,,,,708100000.0,288800000.0,,60350877.0,64100000.0,12100000.0,,46500000.0,,575200000.0,,,297700000.0,,,,-400000.0,7200000.0,,,50900000.0,,-12400000.0,-4700000.0,,,,,457300000.0,42200000.0,,,,,,-391800000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,-71300000.0,45400000.0,54800000.0,82500000.0,227100000.0,-78400000.0,,53800000.0,298800000.0,,1499400000.0,155500000.0,,,,,,11000000.0,829700000.0,130000000.0,381300000.0,,52600000.0,,227100000.0,316800000.0,82300000.0,800000.0,26500000.0,,590100000.0,,,207900000.0,-5600000.0,34700000.0,34700000.0,,,1770700000.0,298800000.0,,220800000.0,,381300000.0,,,,220800000.0,34700000.0,,-57200000.0,-19700000.0,,414200000.0,,13000000.0,-16100000.0,,171900000.0,600000.0,103600000.0,-1500000.0,175400000.0,288400000.0,243600000.0,220800000.0,295800000.0,224500000.0,82500000.0,5100000.0,43200000.0,,220800000.0,0.0,9600000.0,,,1.93,,220800000.0,414200000.0,790100000.0,1499400000.0,,669700000.0,,80100000.0,-10700000.0,709300000.0,,40000000.0,2900000.0,25700000.0,,,,20600000.0,718200000.0,,,303900000.0,12400000.0,-422400000.0,-10700000.0,103600000.0,,0.0,-5300000.0,,718200000.0,,80100000.0,,829700000.0,54800000.0,115100000.0,,,0.0,220800000.0,-100000.0,-500000.0,,1.91,130000000.0,60100000.0,180800000.0,127800000.0,76500000.0,,-27600000.0,,,,,0.0,600000.0,,1289200000.0,76600000.0,,,,40400000.0,709300000.0,288400000.0,,,64300000.0,12200000.0,481500000.0,46900000.0,207900000.0,590100000.0,,,295800000.0,,59637306.0,790100000.0,7400000.0,16700000.0,58900000.0,,51300000.0,,-8300000.0,-10600000.0,,,,669700000.0,444600000.0,2200000.0,-600000.0,,216000000.0,52900000.0,115100000.0,-422400000.0,,115100000.0,309600000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,,1600000.0,19900000.0,82900000.0,,,,25200000.0,,,,,,,,,,,,173000000.0,381800000.0,0.56,,,267100000.0,332500000.0,,-1200000.0,,,,,,214600000.0,,34000000.0,34000000.0,,,,298900000.0,,222400000.0,,,,,,,34000000.0,,,-19900000.0,,,,13100000.0,-17900000.0,,,600000.0,,,220800000.0,,,222400000.0,,,,5100000.0,18400000.0,,,0.0,,,,,,,413800000.0,782400000.0,1537500000.0,,690400000.0,61200000.0,79200000.0,,,,,-6900000.0,18100000.0,,,,,711800000.0,,0.56,,,,-9500000.0,115700000.0,-2400000.0,0.0,,,,,,,847100000.0,,,,,,222400000.0,-5000000.0,1600000.0,,,,,,132700000.0,81600000.0,,,,,,,,,,,80400000.0,,,,,755100000.0,308600000.0,,60714286.0,64200000.0,13200000.0,,47200000.0,,604000000.0,,,289400000.0,,,,900000.0,3700000.0,,,51100000.0,,-18600000.0,-6800000.0,,,,,465200000.0,-23300000.0,,,,,,-422400000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,39500000.0,20000000.0,82700000.0,,,,54400000.0,,,,,,,,,,,,178700000.0,381600000.0,0.52,,,285300000.0,362700000.0,,-9000000.0,,,,,,222400000.0,,31400000.0,31400000.0,,,,298900000.0,,261900000.0,,,,,,,31400000.0,,,-19900000.0,,,,12600000.0,-9600000.0,,,600000.0,,,222400000.0,,,261900000.0,,,,5100000.0,46300000.0,,,0.0,,,,,,,407000000.0,760200000.0,1582500000.0,,713800000.0,61600000.0,77100000.0,,,,,-8600000.0,10900000.0,,,,,698500000.0,,0.51,,,,-11200000.0,133500000.0,-400000.0,0.0,,,,,,,868700000.0,,,,,,261900000.0,-4300000.0,2500000.0,,,,,,140200000.0,92700000.0,,,,,,,,,,,83200000.0,,,,,822300000.0,332200000.0,,60384615.0,60100000.0,11500000.0,,42900000.0,,615500000.0,,,276100000.0,,,,,9700000.0,,,47500000.0,,-10600000.0,-8100000.0,,,,,502900000.0,3500000.0,,,,,,-422400000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,,48800000.0,20100000.0,83300000.0,,,,66000000.0,,,,,,,,,17200000.0,,,209500000.0,382300000.0,0.68,,,297300000.0,377700000.0,,200000.0,,,,,,212400000.0,,41500000.0,41500000.0,,,,299000000.0,,327900000.0,,,,,,,41500000.0,,,-20000000.0,,,,11800000.0,-6800000.0,,,600000.0,,,261900000.0,,,310700000.0,,,,5200000.0,54900000.0,,,0.0,,,,,,,412300000.0,737700000.0,1628800000.0,,732800000.0,61900000.0,60700000.0,,,,,10000000.0,6400000.0,,,,,687100000.0,,0.67,,,,-11800000.0,120900000.0,-2000000.0,0.0,,,,,,,896000000.0,,,,,,310700000.0,-2700000.0,8800000.0,,,,,,147400000.0,85500000.0,,,,,,,,,,,83600000.0,,,,,891100000.0,350500000.0,,61029412.0,73700000.0,17300000.0,,58800000.0,,636900000.0,,,264700000.0,,,,,7500000.0,,,61900000.0,,-14500000.0,-11100000.0,,,,,525100000.0,14000000.0,100000.0,,,,,-422400000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,-415000000.0,-68200000.0,20200000.0,89700000.0,288500000.0,-79900000.0,,39400000.0,199100000.0,,1642400000.0,197300000.0,,,,,215600000.0,5500000.0,944300000.0,157100000.0,288800000.0,,48900000.0,,288500000.0,358200000.0,329000000.0,-1300000.0,30500000.0,,664500000.0,,,216100000.0,-108700000.0,47800000.0,47800000.0,,,1993000000.0,199100000.0,,341500000.0,,288800000.0,,,,125900000.0,47800000.0,,-55600000.0,-20100000.0,215600000.0,422500000.0,,11400000.0,-380700000.0,,212600000.0,600000.0,132100000.0,-10100000.0,310700000.0,409300000.0,185000000.0,125900000.0,261800000.0,261500000.0,89700000.0,5200000.0,26300000.0,99900000.0,125900000.0,0.0,5700000.0,,,2.55,,341500000.0,422500000.0,750000000.0,1642400000.0,,698100000.0,,65700000.0,-1500000.0,892400000.0,,104200000.0,-3600000.0,293600000.0,,,,20600000.0,717800000.0,,,333900000.0,17100000.0,-456000000.0,-1500000.0,132100000.0,-1400000.0,0.0,-6200000.0,,717800000.0,,65700000.0,,944300000.0,20200000.0,154700000.0,,,0.0,125900000.0,-96700000.0,-7200000.0,,2.51,157100000.0,61600000.0,21700000.0,141600000.0,89500000.0,,-39100000.0,,,,,0.0,600000.0,,1431100000.0,86700000.0,,99900000.0,,42600000.0,892400000.0,409300000.0,,,63500000.0,600000.0,561900000.0,48400000.0,216100000.0,664500000.0,,,261800000.0,,60666667.0,750000000.0,,9600000.0,-48000000.0,,52100000.0,,-11900000.0,-13100000.0,,,,698100000.0,499800000.0,-42200000.0,16400000.0,,145900000.0,-9100000.0,154700000.0,-456000000.0,,154700000.0,349300000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,,-7700000.0,20300000.0,90100000.0,,,,-1400000.0,,,,,,,,,198200000.0,,,144200000.0,289200000.0,0.47,,,299700000.0,350900000.0,,500000.0,,,,,,232300000.0,,28800000.0,28800000.0,,,,199100000.0,,316400000.0,,,,,,,28800000.0,,,-20200000.0,,,,12000000.0,-69000000.0,,,600000.0,,,125900000.0,,,118200000.0,,,,5100000.0,-14400000.0,100000000.0,,0.0,,,,,,,424600000.0,750100000.0,1643200000.0,,678100000.0,62700000.0,64000000.0,,,,,-13900000.0,87900000.0,,,,,717500000.0,,0.46,,,,-4200000.0,124400000.0,,0.0,,,,,,,965100000.0,,,,,,118200000.0,1900000.0,0.0,,,,,,136700000.0,94300000.0,,,,,,,,,,,92400000.0,,,,,893100000.0,388900000.0,,61276596.0,54400000.0,10900000.0,,39700000.0,,673000000.0,,,261500000.0,,,,,12300000.0,,,42400000.0,,-7900000.0,-13000000.0,,,,,487600000.0,-42200000.0,,,,,,-456000000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,,61700000.0,20000000.0,94400000.0,,,,52700000.0,,,,,,,,,127200000.0,,,147700000.0,293500000.0,0.58,,,300900000.0,377400000.0,,2200000.0,,,,,,229600000.0,,35700000.0,35700000.0,,,,199100000.0,,307100000.0,,,,,,,35700000.0,,,-20300000.0,,,,12400000.0,-44100000.0,,,600000.0,,,118200000.0,,,179900000.0,,,,5000000.0,37100000.0,100000000.0,,0.0,,,,,,,436700000.0,744900000.0,1626700000.0,,690700000.0,61900000.0,48200000.0,,,,,2200000.0,131200000.0,,,,,716000000.0,,0.58,,,,-7300000.0,129500000.0,,0.0,,,,,,,936000000.0,,,,,,179900000.0,72900000.0,2900000.0,,,,,,143100000.0,90200000.0,,,,,,,,,,,88000000.0,,,,,881800000.0,397200000.0,,61000000.0,65300000.0,14400000.0,,50100000.0,,688700000.0,,,260000000.0,,,,,2400000.0,,,52900000.0,,-63400000.0,-15600000.0,,,,,520500000.0,0.0,,,,,,-456000000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,,-12800000.0,20000000.0,96300000.0,,,,78800000.0,,,,,,,,,101300000.0,,,171300000.0,295500000.0,0.8,,,341200000.0,396900000.0,,1300000.0,,,,,,224900000.0,,48500000.0,48500000.0,,,,199200000.0,,268400000.0,,,,,,,48500000.0,,,-20000000.0,,,,12300000.0,-87300000.0,,,600000.0,,,179900000.0,,,167100000.0,,,,5300000.0,60800000.0,108100000.0,,6800000.0,,,,,,,477600000.0,823400000.0,1696900000.0,,740800000.0,61500000.0,79700000.0,,,,,10200000.0,-216300000.0,,,,,722100000.0,,0.79,,,,-7700000.0,145900000.0,-13600000.0,0.0,,,,,,,956100000.0,,,,,,167100000.0,-69700000.0,299600000.0,,,,,,164200000.0,90900000.0,,,,,,,,,,,89900000.0,,,,,873500000.0,445300000.0,,60700000.0,85600000.0,21800000.0,,70300000.0,,716000000.0,,,266100000.0,,,,,4900000.0,,,73300000.0,,-21900000.0,-18000000.0,,,,,561100000.0,19400000.0,1600000.0,,,,,-456000000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,-238600000.0,-70500000.0,20200000.0,109200000.0,310400000.0,-80600000.0,,54000000.0,199200000.0,,1667000000.0,215700000.0,,,,,121300000.0,-21000000.0,998100000.0,151200000.0,308400000.0,,50400000.0,,310400000.0,384700000.0,319700000.0,-3800000.0,32800000.0,,749100000.0,,,237100000.0,-30400000.0,52100000.0,52100000.0,,,2104900000.0,199200000.0,,231900000.0,,308400000.0,,,,110600000.0,52100000.0,,-182100000.0,-20100000.0,121300000.0,500300000.0,,13700000.0,-38200000.0,,226800000.0,600000.0,159500000.0,-2100000.0,167100000.0,360500000.0,184100000.0,110600000.0,267800000.0,277200000.0,109200000.0,3900000.0,27200000.0,29600000.0,110600000.0,0.0,1600000.0,,,2.71,,231900000.0,500300000.0,846900000.0,1667000000.0,,668900000.0,,78800000.0,-18800000.0,820100000.0,,139900000.0,-11700000.0,316900000.0,,,,19300000.0,721000000.0,,,357900000.0,6400000.0,-453200000.0,-18800000.0,159500000.0,-3600000.0,0.0,-62700000.0,,721000000.0,,78800000.0,,998100000.0,20200000.0,165100000.0,,,0.0,110600000.0,-35500000.0,-300900000.0,,2.67,151200000.0,61800000.0,-29300000.0,151000000.0,92800000.0,,-73400000.0,,,,,0.0,600000.0,,1509900000.0,87700000.0,,29600000.0,,50600000.0,820100000.0,360500000.0,,,71900000.0,3500000.0,595000000.0,55600000.0,237100000.0,749100000.0,,,267800000.0,,61000000.0,846900000.0,,13200000.0,-14000000.0,,58200000.0,,-88900000.0,-26800000.0,,,,668900000.0,535700000.0,8800000.0,3400000.0,,110700000.0,-13200000.0,165100000.0,-453200000.0,,165100000.0,368200000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,,-46900000.0,20000000.0,111400000.0,,,,16500000.0,,,,,,,,,106300000.0,,,160600000.0,310600000.0,0.66,,,355800000.0,414500000.0,,-1200000.0,,,,,351400000.0,259300000.0,,39700000.0,39700000.0,,,,199200000.0,,170000000.0,,,,,,,39700000.0,,,-20200000.0,,,,12900000.0,-58200000.0,,,600000.0,,,110600000.0,,,63700000.0,,,,1900000.0,-700000.0,20300000.0,,1100000.0,,,,,,,151200000.0,860300000.0,1691200000.0,,697000000.0,61200000.0,85400000.0,,,,,-22200000.0,66300000.0,,,,,272300000.0,,0.65,,,,-11300000.0,185500000.0,-32900000.0,0.0,,,,,,,994200000.0,,,,,,63700000.0,-8500000.0,600000.0,,,,,,158500000.0,100600000.0,,,,,,,,,,,99100000.0,,,,,830900000.0,386400000.0,,60500000.0,70800000.0,16600000.0,,56300000.0,,768700000.0,,,272300000.0,,,,,6100000.0,,,57900000.0,,-55000000.0,-17200000.0,,,,,573000000.0,-37800000.0,-1000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,-10200000.0,20100000.0,113400000.0,,,,37100000.0,,,,,,,,,21300000.0,,,165500000.0,312700000.0,0.68,,,377100000.0,437500000.0,,-900000.0,,,,,413800000.0,306100000.0,,41600000.0,41600000.0,,,,199300000.0,,74800000.0,,,,,,,41600000.0,,,-19900000.0,,,,14000000.0,-44200000.0,,,600000.0,,,63700000.0,,,53500000.0,,,,2200000.0,15800000.0,8800000.0,,-1100000.0,,,,,,,180300000.0,951000000.0,1754000000.0,,720400000.0,61600000.0,58600000.0,,,,,-36100000.0,156300000.0,,,,,751500000.0,,0.67,,,,-6600000.0,213300000.0,-9600000.0,0.0,,,,,,,1033600000.0,,,,,,53500000.0,-26500000.0,700000.0,,,,,,165700000.0,104300000.0,,,,,,,,,,,102900000.0,,,,,803000000.0,407700000.0,,60700000.0,75400000.0,18100000.0,,59700000.0,,790200000.0,,,298300000.0,,,,,17400000.0,,,61400000.0,,-25000000.0,-21300000.0,,,,,603200000.0,-20300000.0,-1000000.0,,,,,-453200000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,,1400000.0,19900000.0,120200000.0,,,,29300000.0,,,,,,,,,,,,187400000.0,319500000.0,0.79,,,411200000.0,468100000.0,,-2300000.0,,,,,419900000.0,341600000.0,,47600000.0,47600000.0,,,,199300000.0,,54900000.0,,,,,,,47600000.0,,,-20100000.0,,,,14300000.0,-15300000.0,,,600000.0,,,53500000.0,,,54900000.0,,,,3100000.0,700000.0,13900000.0,,3800000.0,,,,,,,180100000.0,946400000.0,1791100000.0,,752900000.0,61100000.0,35400000.0,,,,,-35700000.0,60000000.0,,,,,764200000.0,,0.78,,,,-1600000.0,212200000.0,-31900000.0,0.0,,,,,,,1038200000.0,,,,,,54900000.0,17700000.0,1000000.0,,,,,,180900000.0,108000000.0,,,,,,,,,,,107300000.0,,,,,844700000.0,433400000.0,,60300000.0,87200000.0,20600000.0,,68200000.0,,818000000.0,,,311000000.0,,,,-1000000.0,1000000.0,,,72900000.0,,-42300000.0,-28600000.0,,,,,649000000.0,-38900000.0,7400000.0,,,,,-453200000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,-153600000.0,-9600000.0,19900000.0,132400000.0,354300000.0,-80100000.0,,57000000.0,199300000.0,436700000.0,1751500000.0,221500000.0,,,,,35900000.0,8900000.0,1015500000.0,177600000.0,353700000.0,,55400000.0,,354300000.0,437400000.0,317400000.0,-5000000.0,38500000.0,,827400000.0,,436700000.0,338200000.0,-66700000.0,29200000.0,29200000.0,,,2414300000.0,199300000.0,22000000.0,81200000.0,,353700000.0,,,,45300000.0,29200000.0,,-139600000.0,-19900000.0,35900000.0,181600000.0,,14200000.0,-35900000.0,,233900000.0,600000.0,163900000.0,-9400000.0,54900000.0,382300000.0,139900000.0,45300000.0,318500000.0,289300000.0,132400000.0,8200000.0,37300000.0,20900000.0,45300000.0,2200000.0,1400000.0,,,2.62,,81200000.0,181600000.0,937100000.0,1751500000.0,,736000000.0,,300000.0,-32400000.0,814400000.0,,110600000.0,7700000.0,34800000.0,,,,15400000.0,789700000.0,,,415600000.0,11400000.0,-471200000.0,-32400000.0,163900000.0,-20700000.0,0.0,-95100000.0,,789700000.0,,300000.0,,1015500000.0,19900000.0,158100000.0,,,6000000.0,45300000.0,-49400000.0,-900000.0,,2.59,177600000.0,61100000.0,-65300000.0,151600000.0,109900000.0,,-86800000.0,,,,,0.0,600000.0,,1757500000.0,106200000.0,,20900000.0,,63400000.0,814400000.0,382300000.0,,,55900000.0,8100000.0,656800000.0,37300000.0,338200000.0,827400000.0,,,318500000.0,,60400000.0,937100000.0,4500000.0,14000000.0,-97400000.0,,41700000.0,,-17300000.0,-19700000.0,,,,736000000.0,589000000.0,-400000.0,6000000.0,22000000.0,53100000.0,-86300000.0,158100000.0,-471200000.0,,158100000.0,422900000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,19200000.0,19700000.0,172300000.0,,,,33600000.0,,,,,,,,,22400000.0,,,161700000.0,371700000.0,0.7,,,399200000.0,452700000.0,,-200000.0,,,,,438600000.0,318100000.0,,41700000.0,41700000.0,,,,199400000.0,,86900000.0,,,,,,,41700000.0,,,-19900000.0,,,,14900000.0,-13800000.0,,,600000.0,,,45300000.0,,,64500000.0,,,,4400000.0,12900000.0,76000000.0,,1200000.0,,,,,,,194000000.0,971800000.0,1824100000.0,,804700000.0,60400000.0,14000000.0,,,,,20900000.0,13500000.0,,,,,796400000.0,,0.69,,,,-30200000.0,175600000.0,-31500000.0,0.0,,,,,,,1019400000.0,,,,,,64500000.0,-22800000.0,1000000.0,,,,,,173000000.0,109100000.0,,,,,,,,,,,109100000.0,,,,,852300000.0,433000000.0,,59700000.0,78800000.0,17600000.0,,59300000.0,,854000000.0,,,325200000.0,,,,-13100000.0,3200000.0,,,63900000.0,,8200000.0,-20700000.0,,,,,625700000.0,-9100000.0,-800000.0,,,,,-471200000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,-4700000.0,19700000.0,174700000.0,,,,105800000.0,,,,,,,,,9400000.0,,,168700000.0,374100000.0,0.9,,,389900000.0,453500000.0,,1200000.0,,,,,442400000.0,316400000.0,,53300000.0,53300000.0,,,,199400000.0,,69200000.0,,,,,,,53300000.0,,,-19700000.0,,,,15000000.0,-15700000.0,,,600000.0,,,64500000.0,,,59800000.0,,,,4200000.0,93500000.0,16600000.0,,3700000.0,,,,,,,193600000.0,986400000.0,1808700000.0,,768400000.0,60200000.0,27100000.0,,,,,2500000.0,15700000.0,,,,,794500000.0,,0.89,,,,-22400000.0,189300000.0,-57200000.0,0.0,,,,,,,1040300000.0,,,,,,59800000.0,-9400000.0,2900000.0,,,,,,187300000.0,109300000.0,,,,,,,,,,,109300000.0,,,,,822300000.0,394300000.0,,59400000.0,93000000.0,21700000.0,,75000000.0,,887600000.0,,,323300000.0,,,,-1000000.0,30500000.0,,,78000000.0,,-102100000.0,-12300000.0,,,,,640800000.0,39300000.0,-1100000.0,,,,,-471200000.0,,,,,,,,,,,,,,,,
