date,annualAccumulatedDepreciation,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGrossProfit,quarterlyRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualOtherNonCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,trailingCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyBasicEPS,annualCurrentAssets,trailingDeferredIncomeTax,annualCashAndCashEquivalents,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyGrossPPE,trailingInterestExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualCurrentAccruedExpenses,quarterlyChangeInInventory,quarterlyStockBasedCompensation,annualTotalRevenue,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,annualInterestExpense,annualNetOtherFinancingCharges,trailingChangesInAccountReceivables,quarterlyCashDividendsPaid,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,annualFreeCashFlow,annualGrossProfit,quarterlyPretaxIncome,quarterlyOperatingExpense,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,trailingNetIncomeCommonStockholders,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGoodwill,quarterlyRepaymentOfDebt,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,quarterlyCurrentAssets,trailingTaxProvision,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,annualCostOfRevenue,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyDilutedAverageShares,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,annualCurrentDebt,annualBasicEPS,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualDilutedAverageShares,trailingOtherNonCashItems,trailingInvestingCashFlow,quarterlyOtherNonCurrentAssets,annualOtherNonCashItems,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,annualLongTermDebt,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,trailingStockBasedCompensation,trailingPurchaseOfBusiness,annualInvestingCashFlow,annualNonCurrentDeferredTaxesLiabilities,annualDepreciationAndAmortization,annualChangeInInventory,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualGoodwill,annualStockBasedCompensation,quarterlyTaxProvision,quarterlyOtherIncomeExpense,quarterlyInventory,annualRetainedEarnings,quarterlyNetPPE,annualInventory,annualCurrentLiabilities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyLongTermDebt,annualCapitalStock,annualDilutedEPS,trailingNetOtherInvestingChanges,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyDilutedEPS,quarterlyChangeInCashSupplementalAsReported,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualSaleOfInvestment,annualBasicAverageShares,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,trailingGrossProfit,trailingChangeInWorkingCapital,annualNetPPE,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOperatingIncome,trailingRepaymentOfDebt,annualAccountsPayable,annualRepaymentOfDebt,annualEbitda,annualOperatingCashFlow,quarterlyCapitalStock,annualGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyBasicAverageShares,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyTotalNonCurrentAssets,trailingPretaxIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyFreeCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherNonCurrentLiabilities,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,trailingOperatingIncome,trailingOtherIncomeExpense,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyPurchaseOfInvestment,annualPretaxIncome,quarterlySaleOfInvestment,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,quarterlyOtherShortTermInvestments,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.867628800,,,,3481000000.0,,,,,800000000.0,,,,,,12242000000.0,,,,0.62,,,,,,,,5187000000,,823000000,16121000000.0,,-486000000.0,,,1136000000,,,,,183000000.0,,,,,,,,-13000000.0,,4882000000.0,,,,688000000.0,2658000000.0,,,,,,2345000000.0,8801000000.0,,,,172000000.0,,,-143000000.0,2660000000.0,4756000000.0,,987000000.0,,-5644000000.0,,,,,664516129.0,2201000000.0,,,,412000000,,,,,2998000000.0,,-352000000.0,,,,296000000.0,282000000.0,412000000,,,,,,,,,,,,276000000.0,35000000.0,457000000.0,,10477000000.0,,,2201000000.0,1593000000.0,,7381000000.0,,,,,,0.62,92000000.0,,1706000000.0,,,,,,313000000.0,,3696000000.0,,,,,,,,,,,,,,,,,,,664516129.0,,,21927000000.0,412000000,17171000000.0,,,,-70000000.0,109000000.0,,267000000.0,109000000.0,,,125000000.0,309000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.875577600,,,,2936000000.0,-47000000.0,,,,790000000.0,,,,,,13352000000.0,,,,0.16,,,,,,,,4612000000,,353000000,16500000000.0,,-1925000000.0,,,672000000,,,,,944000000.0,,,,,,,,-13000000.0,,4965000000.0,,,,150000000.0,2583000000.0,,,,,,2264000000.0,8871000000.0,,,,-123000000.0,,,-1527000000.0,2643000000.0,4359000000.0,,984000000.0,,-5894000000.0,,,,,606250000.0,2016000000.0,,,,97000000,,,,,4414000000.0,,-408000000.0,,,,1113000000.0,731000000.0,91000000,,,,,,,,,,,,59000000.0,-45000000.0,458000000.0,,10606000000.0,,,2016000000.0,1721000000.0,,8693000000.0,,,,,,0.16,-81000000.0,,1676000000.0,,,,,,310000000.0,,3744000000.0,,,,,,,,,,,,,,,,,,,606250000.0,,,23123000000.0,97000000,18764000000.0,,,,323000000.0,28000000.0,,132000000.0,28000000.0,,,125000000.0,1126000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.883526400,-16254000000.0,,7631000000.0,,-317000000.0,,,92000000.0,929000000.0,-1422000000.0,-1082000000.0,,1077000000.0,,13916000000.0,17648000000.0,,182000000.0,,4423000000.0,,110000000.0,,,0.0,,4374000000,,-816000000,26484000000.0,,-67000000.0,,-3000000.0,-59000000,1712000000.0,,,18819000000.0,410000000.0,11143000000.0,,-305000000.0,-163000000.0,493000000.0,-42000000.0,,,,3659000000.0,,61000000.0,,-1165000000.0,10128000000.0,17579000000.0,-1640000000.0,807000000.0,,,1034000000.0,7250000000.0,11143000000.0,,,-8000000.0,13916000000.0,206000000.0,715000000.0,2773000000.0,4423000000.0,,807000000.0,-305000000.0,-16254000000.0,,,-411000000.0,113000000.0,,1867000000.0,,132000000.0,-0.46,-1293000000,2751000000.0,663043478.0,,,1077000000.0,1922000000.0,-315000000.0,-74000000.0,9276000000.0,7250000000.0,243000000.0,-94000000.0,-749000000,,,-2746000000.0,,1238000000.0,25000000.0,,22002000000.0,,,,-416000000.0,-192000000.0,452000000.0,3659000000.0,10230000000.0,452000000.0,2773000000.0,,0.0,,9276000000.0,6000000.0,-0.46,,2522000000.0,,,82000000.0,,,1712000000.0,2522000000.0,,663043478.0,110000000.0,315000000.0,3521000000.0,3521000000.0,,,10230000000.0,-140000000.0,,1171000000.0,,929000000.0,-318000000.0,2851000000.0,1483000000.0,6000000.0,92000000.0,,-1051000000.0,0.0,110000000.0,1260000000.0,,,,22002000000.0,-1293000000,17579000000.0,,,26484000000.0,-409000000.0,110000000.0,1867000000.0,132000000.0,110000000.0,,,132000000.0,-1099000000.0,,388000000.0,,2751000000.0,0.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.891302400,,,,3215000000.0,,,,,862000000.0,,,,,,13314000000.0,,,,0.31,,,,,,,,4901000000,,550000000,16441000000.0,,-277000000.0,,,859000000,,,,,435000000.0,,,,,,,,-13000000.0,,3843000000.0,,,,381000000.0,2665000000.0,,,,,,2356000000.0,7493000000.0,,,,-417000000.0,,,101000000.0,2673000000.0,4025000000.0,,859000000.0,,-6189000000.0,,,,,635483871.0,1893000000.0,,,,197000000,,,,,3845000000.0,,-382000000.0,,,,-393000000.0,688000000.0,219000000,,,,,,,,,,,,162000000.0,4000000.0,463000000.0,,10252000000.0,,,,1569000000.0,,8748000000.0,,,,,,0.31,18000000.0,,1686000000.0,,,,,,309000000.0,,3508000000.0,,,,,110000000.0,,,,,,,,,,,,,,635483871.0,,,21630000000.0,197000000,17605000000.0,,,,306000000.0,128000000.0,,242000000.0,128000000.0,,,153000000.0,-380000000.0,-39000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,,,,3101000000.0,,,,,727000000.0,,,,,,12638000000.0,,,,0.12,,,,,,,,4781000000,,452000000,16814000000.0,,188000000.0,,,763000000,,,,,428000000.0,,,,,,,,-13000000.0,,3908000000.0,,,,291000000.0,2649000000.0,,,,,,2338000000.0,7580000000.0,,,,-639000000.0,,,14000000.0,5019000000.0,4046000000.0,,1132000000.0,,-6442000000.0,,,,,650000000.0,1926000000.0,,,,78000000,,,,,3225000000.0,,-400000000.0,,,,-610000000.0,319000000.0,173000000,,,,,,,,,,,,118000000.0,2000000.0,462000000.0,,10372000000.0,,,,1623000000.0,,5693000000.0,,,,,,0.12,-103000000.0,,1680000000.0,,,,,,311000000.0,,3405000000.0,,,,,,,,,,,,,,,,,,,650000000.0,,,21048000000.0,78000000,17002000000.0,,,,-81000000.0,25000000.0,,2669000000.0,25000000.0,,,145000000.0,-597000000.0,-68000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,,,,2935000000.0,,,,,745000000.0,,,,,,11474000000.0,,,,0.22,,,,,,,,4579000000,,354000000,16006000000.0,,1117000000.0,,,666000000,,,,,-400000000.0,,,,,,,,-13000000.0,,4041000000.0,,,,394000000.0,2581000000.0,,,,,,2269000000.0,7705000000.0,,,,-1518000000.0,,,697000000.0,4193000000.0,4097000000.0,,1121000000.0,,-6280000000.0,,,,,663636364.0,1910000000.0,,,,146000000,,,,,3141000000.0,,-303000000.0,,,,-1527000000.0,560000000.0,163000000,,,,,,,,,,,,231000000.0,-166000000.0,444000000.0,,9726000000.0,,,,1977000000.0,,5371000000.0,,,,,,0.22,150000000.0,,1644000000.0,,,,,,312000000.0,,3044000000.0,,,,,,,,,,,,,,,,,,,663636364.0,,,20008000000.0,146000000,15911000000.0,,,,257000000.0,175000000.0,,1471000000.0,175000000.0,,,142000000.0,-1514000000.0,-162000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,-6195000000.0,,7811000000.0,,,,,80000000.0,784000000.0,-1255000000.0,,,318000000.0,,11083000000.0,16858000000.0,,532000000.0,,3863000000.0,,297000000.0,,,,,4420000000,,467000000,15644000000.0,,-58000000.0,,187000000.0,1324000000,1707000000.0,,,18681000000.0,1119000000.0,7524000000.0,,379000000.0,,561000000.0,-49000000.0,,,,3986000000.0,,661000000.0,,15000000.0,8963000000.0,15566000000.0,-1445000000.0,887000000.0,,,848000000.0,7581000000.0,7524000000.0,,,2427000000.0,11083000000.0,549000000.0,-138000000.0,3559000000.0,3863000000.0,,887000000.0,379000000.0,-6195000000.0,,,-215000000.0,110000000.0,,1839000000.0,,1068000000.0,0.59,-42000000,2889000000.0,642372881.0,,,318000000.0,1582000000.0,-170000000.0,-294000000.0,5685000000.0,7581000000.0,-169000000.0,349000000.0,-23000000,,,970000000.0,,1247000000.0,-39000000.0,,19429000000.0,,,,38000000.0,-89000000.0,434000000.0,3986000000.0,9449000000.0,434000000.0,3559000000.0,,0.0,,5685000000.0,6000000.0,0.59,,2096000000.0,,,122000000.0,,,1707000000.0,2096000000.0,,642372881.0,297000000.0,315000000.0,2910000000.0,2910000000.0,,,9449000000.0,-111000000.0,,1823000000.0,,784000000.0,-2661000000.0,3612000000.0,1916000000.0,6000000.0,80000000.0,,674000000.0,0.0,297000000.0,-2699000000.0,,,,19429000000.0,-42000000,15566000000.0,,,15644000000.0,179000000.0,297000000.0,1839000000.0,1068000000.0,297000000.0,,,121000000.0,2442000000.0,-25000000.0,1081000000.0,,2889000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,,,,3041000000.0,-408000000.0,331000000.0,,,748000000.0,,,,,,10546000000.0,,,,0.5,,,,,,,,4655000000,,547000000,15410000000.0,,810000000.0,586000000.0,,843000000,,,,,-240000000.0,,,,,,,,-13000000.0,,4295000000.0,,,,570000000.0,2494000000.0,,,,,,2198000000.0,7479000000.0,,,,-1428000000.0,,,64000000.0,3192000000.0,4234000000.0,,979000000.0,,-6261000000.0,,,,,644000000.0,1788000000.0,,,,322000000,,,,,2599000000.0,,-301000000.0,,,,-833000000.0,312000000.0,322000000,,,,,,,,,,,,248000000.0,-78000000.0,419000000.0,,9149000000.0,,,,1681000000.0,,5566000000.0,,,,,,0.5,289000000.0,,1614000000.0,,,,,,296000000.0,,2815000000.0,,,,,297000000.0,,,,,,,,,,,,,,644000000.0,,,18797000000.0,322000000,14563000000.0,,,,11000000.0,586000000.0,,763000000.0,586000000.0,,,111000000.0,-820000000.0,,,541000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,,,,2681000000.0,-1500000000.0,-372000000.0,,,629000000.0,,,,,,10448000000.0,,,,0.18,,,,,,,,4161000000,,398000000,13764000000.0,,572000000.0,83000000.0,,676000000,,,,,258000000.0,,,,,,,,-11000000.0,,4391000000.0,,,,220000000.0,2283000000.0,,,,,,2005000000.0,5434000000.0,,,,326000000.0,,,836000000.0,3027000000.0,3384000000.0,,941000000.0,,-5536000000.0,,,,,588888889.0,1703000000.0,,,,106000000,,,,,2515000000.0,,-389000000.0,,,,-1164000000.0,89000000.0,106000000,,,,,,,,,,,,114000000.0,-46000000.0,370000000.0,,8228000000.0,,,,1456000000.0,,5718000000.0,,,,,,0.18,-503000000.0,,1480000000.0,,,,,,278000000.0,,2523000000.0,,,,,586000000.0,,,,,,,,,,,,,,588888889.0,,,16650000000.0,106000000,13266000000.0,,,,-300000000.0,83000000.0,,942000000.0,83000000.0,,,118000000.0,-1153000000.0,,,7000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,,,,2548000000.0,3000000.0,,,,608000000.0,,,,,,10350000000.0,,,,0.25,,,,,,,,3899000000,,385000000,13955000000.0,,-198000000.0,124000000.0,,647000000,,,,,1674000000.0,,,,,,,,-11000000.0,,4518000000.0,,,,234000000.0,2163000000.0,,,,,,1901000000.0,5509000000.0,,,,-165000000.0,,,-883000000.0,3149000000.0,3515000000.0,,1002000000.0,,-5650000000.0,,,,,575000000.0,1679000000.0,,,,138000000,,,,,2326000000.0,,-246000000.0,,,,-166000000.0,405000000.0,138000000,,,,,,,,,,,,96000000.0,-16000000.0,367000000.0,,8305000000.0,,,,1531000000.0,,5522000000.0,,,,,,0.24,41000000.0,,1351000000.0,,,,,,262000000.0,,2481000000.0,,,,,83000000.0,,,,,,,6000000.0,,,,,,,552000000.0,,,16627000000.0,138000000,13112000000.0,,,,159000000.0,124000000.0,,1010000000.0,124000000.0,,,122000000.0,-155000000.0,,,9000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,-5594000000.0,,6749000000.0,,,,,53000000.0,657000000.0,-1287000000.0,,,368000000.0,,10505000000.0,14786000000.0,,657000000.0,,3597000000.0,,190000000.0,,,,,3942000000,-305000000.0,541000000,14084000000.0,,-259000000.0,190000000.0,-107000000.0,1019000000,1515000000.0,,,16657000000.0,-528000000.0,7173000000.0,,657000000.0,,471000000.0,164000000.0,,,,4599000000.0,,-64000000.0,,203000000.0,7846000000.0,13288000000.0,-1692000000.0,973000000.0,,,645000000.0,5617000000.0,7173000000.0,,,-305000000.0,10505000000.0,570000000.0,825000000.0,3332000000.0,3597000000.0,,973000000.0,657000000.0,-5594000000.0,,,0.0,297000000.0,,1889000000.0,,1160000000.0,1.12,91000000,2111000000.0,591891892.0,,,368000000.0,1164000000.0,-351000000.0,,5284000000.0,5617000000.0,-92000000.0,417000000.0,91000000,,,925000000.0,,1094000000.0,-119000000.0,,16885000000.0,,,,112000000.0,-176000000.0,383000000.0,4599000000.0,8490000000.0,383000000.0,3332000000.0,,0.0,,5284000000.0,6000000.0,1.11,,1873000000.0,,,66000000.0,,,1515000000.0,1873000000.0,,586607143.0,190000000.0,258000000.0,2319000000.0,2319000000.0,,,8490000000.0,-116000000.0,124000000.0,1871000000.0,,657000000.0,-1572000000.0,3185000000.0,1223000000.0,6000000.0,53000000.0,,842000000.0,0.0,190000000.0,-2255000000.0,,,,16885000000.0,91000000,13288000000.0,,,14084000000.0,66000000.0,190000000.0,1889000000.0,1160000000.0,190000000.0,,,120000000.0,2292000000.0,,1227000000.0,,2111000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,,,,,-242000000.0,,,61000000.0,632000000.0,,,,,,10281000000.0,,,,0.53,,,,,,,,4271000000,-601000000.0,650000000,14273000000.0,,-300000000.0,133000000.0,,906000000,,,,,478000000.0,,,,,,,,-11000000.0,,4883000000.0,-18000000.0,,,492000000.0,3621000000.0,,,,,,1661000000.0,5690000000.0,7486000000.0,,,-607000000.0,,,-26000000.0,2795000000.0,3409000000.0,,923000000.0,,-5724000000.0,,,,,573054000.0,1715000000.0,,,,296000000,2123000000.0,,,,392000000.0,,-272000000.0,,,,-186000000.0,429000000.0,322000000,,,,,,,,,,,,196000000.0,-13000000.0,377000000.0,,8549000000.0,,,,0.0,,5771000000.0,,,,,,0.52,-57000000.0,,,1444000000.0,1976000000.0,,,,256000000.0,,2257000000.0,,,,,190000000.0,,,,,,,6000000.0,,,,,,,563239000.0,,,16730000000.0,296000000,13321000000.0,,,,157000000.0,133000000.0,,719000000.0,133000000.0,,,119000000.0,-526000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,,,,,-13000000.0,,,43000000.0,603000000.0,,,,,,11574000000.0,,,,-0.49,,,,,,,,4133000000,-320000000.0,-193000000,14817000000.0,,-485000000.0,292000000.0,,72000000,,,,,591000000.0,,,,,,,,-11000000.0,,4600000000.0,-272000000.0,,,-711000000.0,4326000000.0,,,,,,1645000000.0,5379000000.0,7943000000.0,,,-253000000.0,,,-50000000.0,3631000000.0,4038000000.0,,1211000000.0,,-5984000000.0,,,,,554759000.0,1667000000.0,,,,-272000000,2092000000.0,,,,388000000.0,,-314000000.0,,,,380000000.0,264000000.0,-301000000,,,,,,,,,,,,-98000000.0,-12000000.0,389000000.0,,8833000000.0,,,,0.0,,6276000000.0,,,,,,-0.49,159000000.0,,,2337000000.0,2046000000.0,,,,265000000.0,,2341000000.0,,,,,133000000.0,,,,,,,6000000.0,,,,,,,554759000.0,,,17692000000.0,-272000000,13654000000.0,,,,-50000000.0,292000000.0,,691000000.0,292000000.0,,,136000000.0,549000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,,,,,-145000000.0,,,38000000.0,614000000.0,,,,,,11399000000.0,,,,0.31,,,,,,,,4093000000,-386000000.0,482000000,14772000000.0,,-198000000.0,180000000.0,,756000000,,,,,376000000.0,,,,,,,,-12000000.0,,4763000000.0,-48000000.0,,,293000000.0,3611000000.0,,,,,,1650000000.0,5406000000.0,7097000000.0,,,-850000000.0,,,74000000.0,4302000000.0,3949000000.0,,1184000000.0,,-5987000000.0,,,,,566470000.0,1671000000.0,,,,174000000,2072000000.0,,,,389000000.0,,-274000000.0,,,,-335000000.0,421000000.0,200000000,,,,,,,,,,,,119000000.0,-16000000.0,383000000.0,,8785000000.0,,,,0.0,,5426000000.0,,,,,,0.31,-112000000.0,,,2254000000.0,2044000000.0,,,,257000000.0,,2312000000.0,,,,,292000000.0,,,,,,,6000000.0,,,,,,,553642000.0,,,17507000000.0,174000000,13558000000.0,,,,147000000.0,180000000.0,,1434000000.0,180000000.0,,,147000000.0,-756000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,-5810000000.0,,6639000000.0,,,,,52000000.0,693000000.0,-1155000000.0,,,330000000.0,,12591000000.0,15449000000.0,,219000000.0,,4453000000.0,,314000000.0,,,,,4173000000,-428000000.0,282000000,14290000000.0,,-104000000.0,314000000.0,124000000.0,637000000,2327000000.0,,,16670000000.0,585000000.0,8450000000.0,,219000000.0,,559000000.0,-537000000.0,,-10000000.0,,4339000000.0,-12000000.0,392000000.0,,101000000.0,3891000000.0,13115000000.0,-1735000000.0,1335000000.0,,,1683000000.0,4405000000.0,8450000000.0,,,-348000000.0,12591000000.0,297000000.0,-13000000.0,4141000000.0,4453000000.0,,1335000000.0,219000000.0,-5810000000.0,,,-350000000.0,190000000.0,,2819000000.0,-44000000.0,1121000000.0,0.39,21000000,2150000000.0,561538462.0,,,330000000.0,2030000000.0,-295000000.0,,5631000000.0,4405000000.0,-195000000.0,433000000.0,-60000000,,,-1087000000.0,,1033000000.0,90000000.0,,17568000000.0,,,,80000000.0,-21000000.0,396000000.0,4339000000.0,8480000000.0,396000000.0,4141000000.0,,0.0,,5631000000.0,5000000.0,0.39,,2211000000.0,,,134000000.0,,,2327000000.0,2211000000.0,,561538462.0,314000000.0,255000000.0,2155000000.0,2155000000.0,,,8480000000.0,-62000000.0,180000000.0,1221000000.0,,693000000.0,-2058000000.0,2371000000.0,1547000000.0,5000000.0,52000000.0,,-15000000.0,0.0,314000000.0,-336000000.0,,,,17568000000.0,21000000,13115000000.0,,,14290000000.0,138000000.0,314000000.0,2819000000.0,1121000000.0,314000000.0,,,157000000.0,196000000.0,,516000000.0,,2150000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,,,,,-218000000.0,,,8000000.0,691000000.0,,,,,,12461000000.0,,,,0.6,,,,,,,,4501000000,-694000000.0,728000000,14388000000.0,,-242000000.0,188000000.0,,985000000,,,,,549000000.0,,,,,,,,-11000000.0,,4478000000.0,0.0,,,542000000.0,3773000000.0,,,,,,1782000000.0,4499000000.0,9372000000.0,,,-666000000.0,,,5000000.0,3089000000.0,4425000000.0,,1428000000.0,,-5943000000.0,,,,,554818000.0,2946000000.0,,,,326000000,2123000000.0,,,,433000000.0,,-273000000.0,,,,-322000000.0,438000000.0,356000000,,,,,,,,,,,,216000000.0,-14000000.0,397000000.0,,8445000000.0,,,,0.0,,6426000000.0,,,,,,0.59,-126000000.0,,,2168000000.0,2412000000.0,,,,257000000.0,,2117000000.0,,,,,314000000.0,,,,,,,5000000.0,,,,,,,541381000.0,,,17543000000.0,326000000,13118000000.0,,,,165000000.0,188000000.0,,230000000.0,188000000.0,,,142000000.0,73000000.0,-41000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,,,,,-393000000.0,,,37000000.0,673000000.0,,,,,,12423000000.0,,,,0.49,,,,,,,,4476000000,-117000000.0,612000000,14695000000.0,,-592000000.0,124000000.0,,874000000,,,,,138000000.0,,,,,,,,-11000000.0,,4813000000.0,-94000000.0,,,891000000.0,3864000000.0,,,,,,1822000000.0,4861000000.0,9470000000.0,,,-554000000.0,,,-24000000.0,2953000000.0,4379000000.0,,1413000000.0,,-6130000000.0,,,,,545815000.0,2313000000.0,,,,263000000,2360000000.0,,,,406000000.0,,-318000000.0,,,,-18000000.0,546000000.0,234000000,,,,,,,,,,,,168000000.0,-13000000.0,405000000.0,,8565000000.0,,,,0.0,,6857000000.0,,,,,,0.48,-64000000.0,,,2062000000.0,2364000000.0,,,,262000000.0,,2170000000.0,,,,,188000000.0,,,,,,,5000000.0,,,,,,,531617000.0,,,17880000000.0,263000000,13501000000.0,,,,228000000.0,124000000.0,,218000000.0,124000000.0,,,139000000.0,-310000000.0,-181000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,,,,,-458000000.0,,,-19000000.0,680000000.0,,,,,,11979000000.0,,,,0.5,,,,,,,,4438000000,-354000000.0,610000000,14984000000.0,,56000000.0,74000000.0,,882000000,,,,,-320000000.0,,,,,,,,-10000000.0,,4922000000.0,0.0,,,423000000.0,3828000000.0,,,,,,1808000000.0,4915000000.0,9166000000.0,,,-160000000.0,,,2000000.0,2813000000.0,4241000000.0,,1034000000.0,,-6280000000.0,,,,,529491000.0,2354000000.0,,,,256000000,2106000000.0,,,,414000000.0,,-371000000.0,,,,57000000.0,-163000000.0,289000000,,,,,,,,,,,,167000000.0,-17000000.0,402000000.0,,8704000000.0,,,,0.0,,6312000000.0,,,,,,0.48,-50000000.0,,,1338000000.0,2398000000.0,,,,255000000.0,,2032000000.0,,,,,124000000.0,,,,,,,5000000.0,,,,,,,513873000.0,,,17497000000.0,256000000,13256000000.0,,,,-534000000.0,74000000.0,,795000000.0,74000000.0,,,137000000.0,685000000.0,74000000.0,,,,,,,,,,,,,,,,,,,,,,,
