date,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyInvestmentsAndAdvances,annualOtherNonCashItems,annualDilutedEPS,annualDepreciationAndAmortization,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualChangeInInventory,annualStockholdersEquity,trailingSaleOfInvestment,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualBasicAverageShares,quarterlyTaxProvision,quarterlyNetPPE,annualRetainedEarnings,annualInventory,quarterlyOtherCurrentLiabilities,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualAccountsReceivable,annualPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualOperatingCashFlow,quarterlyOperatingExpense,annualCapitalStock,annualCurrentLiabilities,trailingChangeInInventory,annualOtherIntangibleAssets,annualStockBasedCompensation,annualGoodwill,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualEbitda,annualRepaymentOfDebt,trailingNetOtherInvestingChanges,annualOtherIncomeExpense,trailingGrossProfit,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,annualOtherCurrentLiabilities,annualOperatingIncome,trailingTotalRevenue,annualNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,annualEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,annualNonCurrentDeferredRevenue,annualDilutedAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingPurchaseOfInvestment,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,annualAccountsPayable,trailingOtherIncomeExpense,trailingInvestingCashFlow,trailingOperatingIncome,annualGrossPPE,quarterlyCurrentDebt,quarterlyBasicAverageShares,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyBasicEPS,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,trailingEndCashPosition,annualPretaxIncome,annualInvestmentsAndAdvances,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,annualSellingGeneralAndAdministration,quarterlyNonCurrentDeferredRevenue,annualAccumulatedDepreciation,trailingNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualCapitalExpenditure,annualCurrentAccruedExpenses,quarterlyOperatingIncome,quarterlyGrossPPE,trailingInterestExpense,annualTaxProvision,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualCurrentAssets,annualChangeInCashSupplementalAsReported,annualTotalRevenue,annualResearchAndDevelopment,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyEbitda,annualInterestExpense,annualCommonStockIssuance,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyDilutedEPS,quarterlyOtherShortTermInvestments,annualBasicEPS,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyPretaxIncome,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingNetIncome,quarterlyGoodwill,annualTotalAssets,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyDilutedAverageShares,annualNetIncome,quarterlyOtherCurrentAssets,annualCurrentDebt,quarterlyAccumulatedDepreciation,trailingTaxProvision,annualCashDividendsPaid,annualBeginningCashPosition,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualOtherCurrentAssets,annualCurrentDeferredRevenue,annualCostOfRevenue,trailingDepreciationAndAmortization,annualFreeCashFlow,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,trailingCashDividendsPaid,trailingDilutedAverageShares,quarterlyRepurchaseOfCapitalStock,quarterlyStockBasedCompensation,quarterlyPurchaseOfBusiness,trailingNetOtherFinancingCharges,quarterlyNetOtherFinancingCharges,trailingBasicEPS,quarterlyRepaymentOfDebt,trailingCommonStockIssuance,quarterlyDeferredIncomeTax,annualIncomeTaxPayable,trailingChangeInAccountPayable,quarterlyOtherNonCashItems,trailingDeferredIncomeTax,quarterlyChangeInInventory,quarterlyNetOtherInvestingChanges,quarterlyResearchAndDevelopment,trailingBasicAverageShares,quarterlyChangesInAccountReceivables,trailingResearchAndDevelopment,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyChangeInCashSupplementalAsReported,quarterlyCashDividendsPaid,trailingChangesInAccountReceivables,quarterlyOperatingCashFlow,quarterlyInvestingCashFlow,quarterlyFreeCashFlow,quarterlySaleOfInvestment,trailingPurchaseOfBusiness,trailingDilutedEPS,quarterlyBeginningCashPosition
2014-06-30,18246000000.0,2922000000.0,,-1151000000.0,11033000000.0,7629000000.0,48.27,13516000000.0,-37813000000.0,,,-3761000000.0,170977000000.0,,,909000000.0,609000000.0,,162769000000.0,144126000000.0,26758000000.0,503000000.0,26758000000.0,18246000000.0,,,22429000000.0,-281000000.0,101000000.0,23419000000.0,43975000000.0,,29084000000.0,38994000000.0,,1882000000.0,267000000.0,644000000.0,,237000000.0,22429000000.0,2772000000.0,,,60495000000.0,-4704000000.0,,-4069000000.0,,162769000000.0,22462000000.0,29084000000.0,503000000.0,49925000000.0,,-335000000.0,37575000000.0,,,38021000000.0,,280264000000.0,293000000.0,620800000.0,37575000000.0,,37155000000.0,,,16111000000.0,,,,261256000000.0,3016000000.0,,17000000.0,,,182893000000.0,1882000000.0,,45113000000.0,11033000000.0,16111000000.0,,,39886000000.0,293000000.0,-98487000000.0,,2922000000.0,50018000000.0,22462000000.0,,30417000000.0,,105495000000.0,,37155000000.0,-38779000000.0,2772000000.0,,261256000000.0,,14696000000.0,,866000000.0,97371000000.0,7526000000.0,202683000000.0,,-14146000000.0,29580000000.0,66501000000.0,801000000.0,,1866000000.0,,420000000.0,-369000000.0,105495000000.0,144126000000.0,66501000000.0,1345000000.0,99943000000.0,182893000000.0,,420000000.0,48.57,,170977000000.0,,97371000000.0,,,,644000000.0,280264000000.0,,38994000000.0,,29580000000.0,1419000000.0,3016000000.0,-98487000000.0,,,30555000000.0,17000000.0,23419000000.0,1419000000.0,101000000.0,102740000000.0,,5196000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,,3021000000.0,,,11492000000.0,,,,,,,,,,,,,,179749000000.0,,,32202000000.0,24389000000.0,21900000000.0,,,,,,32386000000.0,,,,,,,,,,,26560000000.0,,,,,,,,,,,29158000000.0,,,,,,,,,,300696000000.0,,,45440000000.0,,44577000000.0,,,,,,,,3453000000.0,,,,,199006000000.0,1669000000.0,,,,,,,,317000000.0,,,,,24230000000.0,,,,112532000000.0,,,,,,179749000000.0,,,,,,,,,,,,,,,,,,,155295000000.0,76877000000.0,,,,,863000000.0,,,183988000000.0,,101690000000.0,,,,575000000.0,,,35655000000.0,,,426000000.0,,,,,,11000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,22570000000.0,1791000000.0,,-588000000.0,12696000000.0,56344000000.0,48.7,13567000000.0,-42085000000.0,,,3764000000.0,191610000000.0,,,13065000000.0,610100000.0,,197799000000.0,161078000000.0,23141000000.0,213000000.0,23141000000.0,22570000000.0,,,29973000000.0,-224000000.0,397000000.0,39269000000.0,40936000000.0,,29228000000.0,41342000000.0,,1703000000.0,501000000.0,590000000.0,,264000000.0,21194000000.0,1901000000.0,,,47823000000.0,-3943000000.0,,135000000.0,,197799000000.0,25999000000.0,29228000000.0,37692000000.0,46414000000.0,,-42235000000.0,48453000000.0,,,53032000000.0,,323599000000.0,425000000.0,610200000.0,48453000000.0,,48329000000.0,,,12888000000.0,,,,197799000000.0,3650000000.0,,8000000.0,,,216921000000.0,1703000000.0,,45593000000.0,11870000000.0,12888000000.0,,,28137000000.0,425000000.0,-107645000000.0,,2617000000.0,45116000000.0,25999000000.0,,31162000000.0,,127116000000.0,,48329000000.0,-45106000000.0,1901000000.0,,305444000000.0,,14431000000.0,,1573000000.0,106678000000.0,15011000000.0,185266000000.0,,,29716000000.0,85774000000.0,-633000000.0,,2230000000.0,,124000000.0,-365000000.0,127116000000.0,161078000000.0,85774000000.0,5439000000.0,91530000000.0,216921000000.0,,124000000.0,48.71,,191610000000.0,,106678000000.0,,,,590000000.0,323599000000.0,,41342000000.0,,29716000000.0,89000000.0,3650000000.0,-107645000000.0,,,38021000000.0,8000000.0,39269000000.0,89000000.0,397000000.0,93736000000.0,,40936000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,3193000000.0,,,15088000000.0,,,,,,,,,,,,,,234790000000.0,,,37389000000.0,24667000000.0,26372000000.0,,,,,,66343000000.0,,,,,,,,,,,31659000000.0,,,,,,,,,,,29282000000.0,,,,,,,,,,378225000000.0,,,62664000000.0,,61581000000.0,,,,,,,,3054000000.0,,,,,258962000000.0,2434000000.0,,,,,,,,517000000.0,,,,,44208000000.0,,,,161717000000.0,,,,,,234790000000.0,,,,,,,,,,,,,,,,,,,162546000000.0,121274000000.0,,,,,1083000000.0,,,211341000000.0,,119263000000.0,,,,511000000.0,,,40443000000.0,,,273000000.0,,,,,,977000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,23691000000.0,2772000000.0,,-548000000.0,14061000000.0,52356000000.0,21.66,16367000000.0,-71034000000.0,,,1125000000.0,206997000000.0,,,29178000000.0,610700000.0,,259065000000.0,164917000000.0,23798000000.0,855000000.0,23798000000.0,23691000000.0,,,30913000000.0,-223000000.0,170000000.0,78015000000.0,33935000000.0,,29282000000.0,41602000000.0,,2211000000.0,123000000.0,469000000.0,,171000000.0,20569000000.0,1899000000.0,,,26058000000.0,-6489000000.0,,-11313000000.0,,259065000000.0,15439000000.0,29282000000.0,39466000000.0,35552000000.0,,-71055000000.0,52358000000.0,,,52180000000.0,,390714000000.0,631000000.0,610700000.0,50027000000.0,,49985000000.0,,,12178000000.0,,,,259065000000.0,2136000000.0,,2844000000.0,,,282581000000.0,2211000000.0,,23718000000.0,13118000000.0,12178000000.0,,,23911000000.0,631000000.0,-136596000000.0,,3715000000.0,49703000000.0,15439000000.0,,15027000000.0,,178296000000.0,,52316000000.0,-70409000000.0,1899000000.0,,395661000000.0,,8691000000.0,,3052000000.0,108133000000.0,-852000000.0,172942000000.0,,,13225000000.0,136694000000.0,-1860000000.0,,2340000000.0,54000000.0,42000000.0,-1296000000.0,178296000000.0,164917000000.0,136694000000.0,2317000000.0,85255000000.0,282581000000.0,,42000000.0,21.66,,206997000000.0,,108133000000.0,,,,469000000.0,390714000000.0,,41602000000.0,,13225000000.0,1064000000.0,2136000000.0,-136596000000.0,,,53032000000.0,2844000000.0,78015000000.0,1064000000.0,170000000.0,87687000000.0,,33935000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,,4527000000.0,,,12024000000.0,,,,,,,,,,,,,,272296000000.0,,,34341000000.0,24261000000.0,25483000000.0,,,,,,74707000000.0,,,,,,,,,,,28471000000.0,,,,,,,,,,,29282000000.0,,,,,,,,,,377017000000.0,,,26327000000.0,,25813000000.0,,,,,,,,2374000000.0,,,,,295201000000.0,2428000000.0,,,,,,,,715000000.0,,,,,10550000000.0,,,,166431000000.0,,,,,,272296000000.0,,,,,,,,,,,,,,,,,,,167944000000.0,129716000000.0,,,,,514000000.0,,,205135000000.0,,81816000000.0,,,,,,,36715000000.0,,,905000000.0,,,,,,621000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,25860000000.0,-279970000000.0,,-444000000.0,12800000000.0,44069000000.0,33.27,16204000000.0,-56677000000.0,,,-3214000000.0,211711000000.0,,,8547000000.0,610700000.0,,289507000000.0,176714000000.0,25374000000.0,740000000.0,25374000000.0,25860000000.0,,,30179000000.0,-96000000.0,282000000.0,74312000000.0,28480000000.0,,29282000000.0,52173000000.0,,2361000000.0,463000000.0,,,28000000.0,20824000000.0,2220000000.0,,,33273000000.0,-3774000000.0,,-1746000000.0,,289507000000.0,8356000000.0,29282000000.0,42332000000.0,33451000000.0,,-57021000000.0,30382000000.0,,,29323000000.0,,398939000000.0,910000000.0,612400000.0,30382000000.0,,27643000000.0,,,11941000000.0,,,,289507000000.0,9841000000.0,,733000000.0,,,310985000000.0,2361000000.0,,30008000000.0,11813000000.0,11941000000.0,,,30822000000.0,910000000.0,-139985000000.0,,3600000000.0,51316000000.0,8356000000.0,,21513000000.0,,181705000000.0,,27643000000.0,-60343000000.0,2220000000.0,,429492000000.0,,8495000000.0,,-346000000.0,87954000000.0,-22857000000.0,172407000000.0,,-9964000000.0,20374000000.0,129532000000.0,1393000000.0,,3265000000.0,0.0,2739000000.0,-989000000.0,181705000000.0,176714000000.0,129532000000.0,-5837000000.0,84767000000.0,310985000000.0,,2739000000.0,33.36,,211711000000.0,,87954000000.0,,,,,398939000000.0,,52173000000.0,,20374000000.0,4984000000.0,9841000000.0,-139985000000.0,,,52180000000.0,733000000.0,74312000000.0,4984000000.0,282000000.0,87640000000.0,,28480000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,,3857000000.0,,,9679000000.0,,,,,,,,,,,,,,301730000000.0,,,37071000000.0,28903000000.0,27312000000.0,,,,,,78675000000.0,,,,,,,,,,,32996000000.0,,,,,,,,,,,29282000000.0,,,,,,,,,,406877000000.0,,,19389000000.0,,14455000000.0,,,,,,,,17444000000.0,,,,,321647000000.0,2355000000.0,,,,,,,,879000000.0,,,,,5003000000.0,,,,189955000000.0,,,,,,301730000000.0,,,,,,,,,,,,,,,,,,,179306000000.0,135440000000.0,,,,,4934000000.0,,,210950000000.0,,85230000000.0,,,,,,,54515000000.0,,,1904000000.0,,,,,,475000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,25908000000.0,5888000000.0,,-164000000.0,11942000000.0,42877000000.0,14.18,16425000000.0,-53979000000.0,,,-3413000000.0,222985000000.0,,,14387000000.0,612200000.0,,332818000000.0,184352000000.0,29364000000.0,1962000000.0,29364000000.0,25908000000.0,,,33031000000.0,-124000000.0,220000000.0,89411000000.0,26354000000.0,,15775000000.0,59956000000.0,,,3776000000.0,,,114000000.0,23543000000.0,3062000000.0,,,19463000000.0,-11806000000.0,,-8469000000.0,,332818000000.0,22858000000.0,15775000000.0,45158000000.0,26216000000.0,,-55971000000.0,16684000000.0,,,17039000000.0,,439235000000.0,879000000.0,615900000.0,16769000000.0,,15148000000.0,,,13510000000.0,,,,332818000000.0,14798000000.0,,133000000.0,,,357978000000.0,,,15704000000.0,10991000000.0,13510000000.0,,,37394000000.0,879000000.0,-160879000000.0,,5888000000.0,62214000000.0,22858000000.0,,10146000000.0,,210627000000.0,,15148000000.0,-53384000000.0,3062000000.0,,493697000000.0,,5558000000.0,,-2789000000.0,81257000000.0,-12284000000.0,181461000000.0,,,8729000000.0,150671000000.0,2441000000.0,,3759000000.0,,1536000000.0,-725000000.0,210627000000.0,184352000000.0,150671000000.0,-3451000000.0,88430000000.0,357978000000.0,,1621000000.0,14.26,,222985000000.0,,81257000000.0,,,,,439235000000.0,,59956000000.0,,8729000000.0,85000000.0,14798000000.0,-160879000000.0,,,29323000000.0,133000000.0,96691000000.0,85000000.0,220000000.0,93031000000.0,,26354000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,,7223000000.0,,,10961000000.0,,,,,,,,,,,,,,365559000000.0,,,40827000000.0,31203000000.0,28773000000.0,,,,,,114013000000.0,,,,,,,,,,,30515000000.0,,,,,,,,,,,9888000000.0,,,,,,,,,,472461000000.0,,,18478000000.0,,15876000000.0,,,,,,,,10349000000.0,,,,,392129000000.0,,,,,,,,,850000000.0,,,,,30320000000.0,,,,230223000000.0,,,,,,365559000000.0,,,,,,,,,,,,,,,,,,,195789000000.0,179047000000.0,,,,,2602000000.0,,,235997000000.0,,80332000000.0,,,,,,,51176000000.0,,,,,,,,,433000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,27586000000.0,,,,11114000000.0,,,,,,,,219910000000.0,,,,,,361313000000.0,181706000000.0,29646000000.0,1253000000.0,29646000000.0,27586000000.0,,,22784000000.0,,210000000.0,127350000000.0,,,9888000000.0,49098000000.0,,,,,,,22784000000.0,3340000000.0,,,,,,,,361313000000.0,28316000000.0,9888000000.0,1253000000.0,,,,16507000000.0,,,,,469968000000.0,924000000.0,,16507000000.0,,15877000000.0,,,15749000000.0,,,,546518000000.0,3841000000.0,,1440000000.0,,,391953000000.0,,,,11114000000.0,15749000000.0,,,,924000000.0,-185205000000.0,,,,28316000000.0,,,,244173000000.0,,15877000000.0,,3340000000.0,,546518000000.0,,,,,78015000000.0,,,,,,195075000000.0,,,,,630000000.0,,244173000000.0,181706000000.0,195075000000.0,,,391953000000.0,,630000000.0,,,219910000000.0,,78015000000.0,,,,,469968000000.0,,49098000000.0,,,,3841000000.0,-185205000000.0,,,,1440000000.0,127350000000.0,,210000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
