date,annualOperatingIncome,trailingFreeCashFlow,annualAccountsPayable,annualResearchAndDevelopment,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,trailingChangeInAccountPayable,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,annualChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualTaxProvision,annualOtherCurrentAssets,quarterlyRetainedEarnings,trailingCostOfRevenue,quarterlyBasicAverageShares,trailingTotalRevenue,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,trailingTaxProvision,annualNetIncomeContinuousOperations,trailingEndCashPosition,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualPretaxIncome,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,quarterlyDilutedEPS,quarterlyFreeCashFlow,annualCostOfRevenue,quarterlyTotalAssets,annualFreeCashFlow,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualNetIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualOtherNonCashItems,annualTotalAssets,annualCurrentAssets,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyDilutedAverageShares,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyChangeInInventory,annualSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyGrossProfit,quarterlyInventory,quarterlyEndCashPosition,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyChangeInAccountPayable,annualBasicEPS,quarterlyOperatingExpense,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,annualTotalNonCurrentAssets,annualOperatingCashFlow,quarterlyCurrentDeferredRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOtherIntangibleAssets,annualGrossProfit,annualBasicAverageShares,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,annualEbitda,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,quarterlyNetPPE,quarterlyPretaxIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualDilutedEPS,annualIncomeTaxPayable,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOtherIntangibleAssets,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,annualInvestingCashFlow,trailingOperatingExpense,trailingInvestingCashFlow,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyGrossPPE,trailingCapitalExpenditure,annualPurchaseOfInvestment,annualDilutedAverageShares,trailingDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingInterestExpense,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncome,quarterlyBasicEPS,annualNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualChangesInAccountReceivables,trailingChangeInInventory,trailingStockBasedCompensation,annualOtherCurrentLiabilities,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualInventory,trailingChangeInWorkingCapital,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualCapitalStock,annualGoodwill,annualStockBasedCompensation,trailingResearchAndDevelopment,trailingBasicAverageShares,annualInvestmentsAndAdvances,quarterlyOtherShortTermInvestments,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingCommonStockIssuance,annualOtherShortTermInvestments,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingDilutedAverageShares
1970-01-01 00:00:00.765072000,,,,,,,265900000.0,548500000.0,-4600000.0,,-400000.0,17700000.0,,72100000.0,,564200000.0,,,,,,184200000.0,,71851852.0,,,389300000.0,,,,,,,,830100000.0,,0.13,-8800000.0,,1209700000.0,,9700000.0,,,,661200000.0,11100000.0,,,135600000.0,11100000.0,,,,,,,,34100000.0,273100000.0,,,,,-142000000.0,,74615385.0,,,,,379600000.0,-15400000.0,,7700000.0,420900000.0,-156300000.0,,,116200000.0,241300000.0,0.0,,,1000000.0,,,89800000.0,,,,,,,,27400000.0,27400000.0,,,,,10300000.0,,,,34900000.0,,7800000.0,374300000.0,18900000.0,,,,,-15000000.0,,,4600000.0,167300000.0,8400000.0,117800000.0,-322200000.0,,,,,,169100000.0,,0.0,,,,,,,700000.0,,,696500000.0,,,,,,17100000.0,6200000.0,,,,,-22100000.0,,,,,,26400000.0,163700000.0,,0.135,,-100000.0,,97600000.0,,,,,,,,2500000.0,,44100000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.772934400,,,,,,,263600000.0,545300000.0,-4700000.0,,100000.0,15700000.0,,71200000.0,,556100000.0,,,,,,191300000.0,,71724138.0,,,391900000.0,,,,,,,,819700000.0,,0.14,700000.0,,1213700000.0,,10400000.0,,,,668400000.0,11800000.0,,,139600000.0,11800000.0,,,,,,,,30000000.0,278700000.0,,,,,6500000.0,,74285714.0,,,,,394000000.0,-12500000.0,,8400000.0,408100000.0,-17300000.0,,,113200000.0,253700000.0,0.0,,,100000.0,,,86900000.0,,,,,,,,17600000.0,17600000.0,,,,,0.0,,,,35700000.0,,7500000.0,383900000.0,19300000.0,,,,,-22900000.0,,,3200000.0,-20600000.0,7100000.0,114800000.0,-335200000.0,,,,,,169700000.0,,2300000.0,,,,,,,,,,719100000.0,,,,,,-9800000.0,23600000.0,,,,,-4200000.0,,,,,,26300000.0,162500000.0,,0.145,,200000.0,,97900000.0,,,,,,,,-800000.0,,42000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.780883200,,,,,,,276100000.0,567800000.0,-4600000.0,,-900000.0,19100000.0,,72500000.0,,564700000.0,,,,,,200700000.0,,72941176.0,,-2900000.0,426100000.0,,,,,,,,840800000.0,,0.16,-800000.0,,1250200000.0,,12400000.0,,,,682400000.0,13800000.0,,,137900000.0,13800000.0,,,,,,,,29800000.0,305900000.0,,,,,400000.0,,77500000.0,,,,,409400000.0,-1200000.0,,9100000.0,417700000.0,-23400000.0,,,120200000.0,253100000.0,0.0,,,800000.0,,,91600000.0,,,,,,,,20500000.0,20500000.0,,,,,0.0,,,,39600000.0,,8700000.0,392800000.0,22500000.0,,,,,-20900000.0,,,2500000.0,7700000.0,6800000.0,117400000.0,-352500000.0,,,,,,172200000.0,,4000000.0,,,,,,,,,,745300000.0,,,,,,2900000.0,20100000.0,,,,,-12400000.0,,,,,,28600000.0,174500000.0,,0.17,,500000.0,,99100000.0,,,,,,,,600000.0,,47700000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.788832000,117500000.0,,116000000.0,12100000.0,1649200000.0,,285700000.0,569200000.0,-4600000.0,,-600000.0,11600000.0,563800000.0,63400000.0,,563800000.0,32700000.0,849500000.0,-13800000.0,35500000.0,37700000.0,213700000.0,,,,-6500000.0,441900000.0,,53600000.0,,32700000.0,-146200000.0,89100000.0,5800000.0,849500000.0,,,27300000.0,1176200000.0,1281500000.0,18400000.0,15600000.0,,53600000.0,-18500000.0,712300000.0,16900000.0,130300000.0,279300000.0,132600000.0,16900000.0,,,-1800000.0,1281500000.0,569200000.0,408500000.0,432000000.0,37700000.0,318500000.0,,48200000.0,,64100000.0,-11100000.0,,,,,285700000.0,213700000.0,432000000.0,9400000.0,4500000.0,22700000.0,408500000.0,-47000000.0,,3000000.0,123400000.0,243700000.0,32700000.0,,,3700000.0,,1.31,87100000.0,,5000000.0,411000000.0,712300000.0,111100000.0,,32700000.0,32700000.0,32700000.0,171000000.0,473000000.0,36844000.0,,0.0,,181600000.0,144700000.0,40900000.0,,11500000.0,411000000.0,28400000.0,,764400000.0,-19700000.0,,-33900000.0,,,5800000.0,-9700000.0,11600000.0,130300000.0,-353400000.0,1.26,,132600000.0,,10300000.0,171000000.0,,1600000.0,-92700000.0,,9000000.0,-244000000.0,,,,,355500000.0,764400000.0,,-9600000.0,42080000.0,,,12200000.0,61200000.0,-353400000.0,,,,24900000.0,,,22700000.0,,,36300000.0,163900000.0,,,,8400000.0,,116000000.0,,,,163900000.0,,,7900000.0,700000.0,22400000.0,47900000.0,243700000.0,,33400000.0,,,40900000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.796608000,,,,,,,302600000.0,630600000.0,-5000000.0,,-200000.0,18000000.0,,77900000.0,,602000000.0,,,,,,224300000.0,,36632940.0,,-1000000.0,459300000.0,,,,,,,,904600000.0,,0.18,-30300000.0,,1360500000.0,,14100000.0,,,,729900000.0,15400000.0,,,140800000.0,15400000.0,,,,,,,,37900000.0,331700000.0,,,,,4800000.0,,36632940.0,,,,,455900000.0,-36500000.0,,22300000.0,438900000.0,-12500000.0,,,127600000.0,280200000.0,0.0,,,2700000.0,,,95900000.0,,,,,,,,25200000.0,25200000.0,,,,,32700000.0,,,,42600000.0,,10500000.0,418000000.0,25900000.0,,,,,-16300000.0,,,4000000.0,17300000.0,8500000.0,131700000.0,-366800000.0,,,,,,180200000.0,,0.0,,,,,,,,,,784800000.0,,,,,,-7500000.0,-14000000.0,,,,,-46400000.0,,,,,,31700000.0,184800000.0,,0.19,,-800000.0,,113800000.0,,,,,,,,4600000.0,,49700000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.804470400,,,,,,,255300000.0,668300000.0,-5000000.0,,100000.0,5700000.0,,72300000.0,,389800000.0,,,,,,248000000.0,,74520548.0,,300000.0,338200000.0,,,,,,,,645100000.0,,0.335,-3200000.0,,1128600000.0,,27200000.0,,,,460300000.0,13300000.0,,,120500000.0,28500000.0,,,,,,,,38800000.0,230500000.0,,,,,-4800000.0,,81194030.0,,,,,483500000.0,-15200000.0,,22900000.0,246400000.0,195700000.0,,,107700000.0,244700000.0,0.0,,,15200000.0,,,81100000.0,,,,,,,,32300000.0,32300000.0,,,,,0.0,,,,43400000.0,,9200000.0,240000000.0,22500000.0,,,,,-6300000.0,,,4500000.0,-192600000.0,4100000.0,42700000.0,-167500000.0,,,,,,177600000.0,,4200000.0,,,,,,,,,,407500000.0,,,,,,7100000.0,3100000.0,,,,,-14200000.0,,,,,,26600000.0,174700000.0,,0.365,,200000.0,,76100000.0,,,,,,,,-1800000.0,,35400000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.812419200,,,,,,,248000000.0,653000000.0,-5600000.0,,0.0,12100000.0,,69800000.0,,374400000.0,,,,,,258000000.0,,73684211.0,,-4800000.0,353300000.0,,,,,,,,622400000.0,,0.18,1900000.0,,1113100000.0,,14000000.0,,,,460100000.0,15300000.0,,,123400000.0,15300000.0,,,,,,,,36000000.0,246400000.0,,,,,0.0,,77777778.0,,,,,490700000.0,18800000.0,,8600000.0,242400000.0,-11800000.0,,,106900000.0,226000000.0,0.0,,,100000.0,,,78800000.0,,,,,,,,26600000.0,26600000.0,,,,,0.0,,,,44700000.0,,10200000.0,239900000.0,25500000.0,,,,,-13300000.0,,,2400000.0,-4500000.0,2700000.0,46700000.0,-176300000.0,,,,,,173500000.0,,2000000.0,,,,,,,,,,416200000.0,,,,,,-5700000.0,15200000.0,,,,,8200000.0,,,,,,28100000.0,169300000.0,,0.19,,900000.0,,76300000.0,,,,,,,,400000.0,,40200000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.820368000,116300000.0,,90800000.0,13400000.0,1402900000.0,,396800000.0,647200000.0,-4300000.0,,-16500000.0,13100000.0,352900000.0,62700000.0,,352900000.0,0.0,749700000.0,-9600000.0,41200000.0,35400000.0,271200000.0,,,,-7600000.0,377500000.0,,60500000.0,,36600000.0,-16600000.0,101700000.0,139700000.0,749700000.0,,,38500000.0,947600000.0,1252500000.0,6900000.0,16800000.0,,77200000.0,-19900000.0,605300000.0,18000000.0,56200000.0,276700000.0,133000000.0,18000000.0,,,-16600000.0,1252500000.0,647200000.0,219800000.0,502800000.0,35400000.0,256100000.0,,72000000.0,,48900000.0,-16600000.0,,,,,396800000.0,271200000.0,502800000.0,23600000.0,6100000.0,100000.0,219800000.0,-42700000.0,,4200000.0,121400000.0,212700000.0,0.0,,,7400000.0,,1.93,89200000.0,,7300000.0,266700000.0,605300000.0,70700000.0,,36600000.0,36600000.0,36600000.0,282400000.0,455300000.0,37300000.0,,0.0,,165200000.0,-188800000.0,44500000.0,,12200000.0,266700000.0,30200000.0,,452100000.0,-9300000.0,,-27900000.0,,,139700000.0,-9000000.0,9400000.0,56200000.0,-185400000.0,1.81,,133000000.0,,32700000.0,282400000.0,,100000.0,-63800000.0,,5700000.0,128700000.0,,,,,339000000.0,452100000.0,,-13100000.0,42380000.0,,,10100000.0,66400000.0,-185400000.0,,,,42800000.0,,,100000.0,,,32200000.0,166300000.0,,,,5400000.0,,90800000.0,,,,166300000.0,,,6300000.0,1000000.0,4000000.0,45300000.0,212700000.0,,21900000.0,,,44500000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.828230400,,,,,,,284700000.0,600100000.0,-5900000.0,,,14600000.0,,82100000.0,,399200000.0,,,,,,282100000.0,,37394754.0,,-1500000.0,366300000.0,,,,,,,,683900000.0,,0.19,-25300000.0,,1201400000.0,,15200000.0,,,,601300000.0,16500000.0,,,135400000.0,16500000.0,,,,,,,,36900000.0,237000000.0,,,,,-126900000.0,,37394754.0,,,,,517500000.0,-35000000.0,,-200000.0,264000000.0,-37800000.0,,,129300000.0,248100000.0,0.0,,,700000.0,,,96700000.0,,,,,,,,28000000.0,28000000.0,,,,,36600000.0,,,,43700000.0,,11500000.0,264400000.0,28000000.0,,,,,-9400000.0,,,13500000.0,44300000.0,5300000.0,56800000.0,-196800000.0,,,,,,280100000.0,,1100000.0,,,,,,,,,,461200000.0,,,,,,-8600000.0,-15900000.0,,,,,-46600000.0,,,,,,32600000.0,166900000.0,,0.205,,-400000.0,,104300000.0,,,,,,,,3900000.0,,47200000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.836092800,,,,,,,284400000.0,629600000.0,-6000000.0,,,14900000.0,,73600000.0,,437800000.0,,,,,,293400000.0,,75238095.0,,-1700000.0,362900000.0,,,,,,,,722200000.0,,0.2,-50800000.0,,1251300000.0,,15800000.0,,,,621700000.0,17100000.0,,,139100000.0,17100000.0,,,,,,,,42200000.0,241500000.0,,,,,116700000.0,,79000000.0,,,,,529100000.0,-18900000.0,,1100000.0,297600000.0,-46100000.0,,,121400000.0,281200000.0,0.0,,,-100000.0,,,88500000.0,,,,,,,,23000000.0,23000000.0,,,,,0.0,,,,44200000.0,,11100000.0,268800000.0,28200000.0,,,,,-61100000.0,,,12500000.0,28800000.0,4600000.0,69100000.0,-207500000.0,,,,,,283800000.0,,-1200000.0,,,,,,,,,,476300000.0,,,,,,-5000000.0,10300000.0,,,,,-22600000.0,,,,,,32900000.0,173300000.0,,0.21,,900000.0,,98600000.0,,,,,,,,2300000.0,,47800000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.844041600,,,,,,,313800000.0,654400000.0,-5900000.0,,,14900000.0,,80400000.0,,422800000.0,,,,,,306300000.0,,75217391.0,,-2600000.0,411000000.0,,,,,,,,736600000.0,,0.215,63400000.0,,1280900000.0,,17300000.0,,,,626500000.0,18600000.0,,,142700000.0,18600000.0,,,,,,,,47800000.0,280100000.0,,,,,-47700000.0,,80465116.0,,,,,544300000.0,14400000.0,,3600000.0,276500000.0,-19300000.0,,,130900000.0,266700000.0,0.0,,,100000.0,,,95300000.0,,,,,,,,34600000.0,34600000.0,,,,,0.0,,,,44500000.0,,12500000.0,274400000.0,31100000.0,,,,,31000000.0,,,39100000.0,-4300000.0,4600000.0,71900000.0,-218100000.0,,,,,,280200000.0,,3100000.0,,,,,,,,,,492500000.0,,,,,,11600000.0,32400000.0,,,,,-3800000.0,,,,,,35600000.0,177900000.0,,0.23,,2700000.0,,96800000.0,,,,,,,,-1800000.0,,50500000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.851990400,142900000.0,,98100000.0,15500000.0,1567100000.0,,301600000.0,614300000.0,-5900000.0,,,15100000.0,423500000.0,74500000.0,,423500000.0,0.0,725100000.0,-32800000.0,50100000.0,35500000.0,322800000.0,,,,-10200000.0,426900000.0,,74500000.0,,23000000.0,-130000000.0,124600000.0,32900000.0,725100000.0,,,-32400000.0,1038600000.0,1289000000.0,-45100000.0,21200000.0,,74500000.0,-23700000.0,674700000.0,22300000.0,77500000.0,310600000.0,143600000.0,22300000.0,,,,1289000000.0,614300000.0,279900000.0,563900000.0,35500000.0,280000000.0,,69600000.0,,59500000.0,-72100000.0,,,,,301600000.0,322800000.0,563900000.0,23200000.0,6300000.0,,279900000.0,-83300000.0,,6500000.0,146900000.0,256700000.0,0.0,,,1200000.0,,1.83,105100000.0,,1200000.0,298800000.0,674700000.0,101700000.0,,23000000.0,23000000.0,23000000.0,298400000.0,528500000.0,37949000.0,,0.0,,202400000.0,65600000.0,47600000.0,,15000000.0,298800000.0,37300000.0,,525900000.0,-16300000.0,,-107300000.0,,,32900000.0,-3200000.0,5700000.0,77500000.0,-227100000.0,1.73,,143600000.0,,36600000.0,298400000.0,,3700000.0,-146800000.0,,500000.0,-186500000.0,,,,,385600000.0,525900000.0,,-16000000.0,42752000.0,,,-11700000.0,74900000.0,-227100000.0,,,,40200000.0,,,,,,41800000.0,170600000.0,,,,-2700000.0,,98100000.0,,,,170600000.0,,,6700000.0,2100000.0,-13700000.0,56900000.0,256700000.0,,19500000.0,,,47600000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.859766400,,,,,,,319000000.0,655700000.0,-6300000.0,,,17300000.0,,88500000.0,,446100000.0,,,,,,336000000.0,,37863963.0,,,411100000.0,,,,,,,,765100000.0,,0.225,-44100000.0,,1339700000.0,,18200000.0,,,,684000000.0,19400000.0,,,144700000.0,19400000.0,,,,,,,,37400000.0,267900000.0,,,,,0.0,,37863963.0,,,,,574600000.0,-14100000.0,,,301400000.0,-39400000.0,,,143200000.0,268900000.0,0.0,,,200000.0,,,105800000.0,,,,,,,,17300000.0,17300000.0,,,,,23000000.0,,,,48000000.0,,12900000.0,305000000.0,32300000.0,,,,,-39400000.0,,,44900000.0,35800000.0,5300000.0,80900000.0,-238900000.0,,,,,,298100000.0,,0.0,,,,,,,,,,543900000.0,,,,,,-5700000.0,-4700000.0,,,,,-42100000.0,,,,,,37400000.0,171400000.0,,0.24,,700000.0,,102700000.0,,,,,,,,3800000.0,,54700000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.867628800,,,,,,,305000000.0,692200000.0,-6400000.0,,,17500000.0,,90400000.0,,492700000.0,,,,,,350200000.0,,75686275.0,,,422300000.0,,,,,,,,797700000.0,,0.235,-8300000.0,,1390000000.0,,19300000.0,,,,697800000.0,20500000.0,,,144200000.0,20500000.0,,,,,,,,37800000.0,275900000.0,,,,,-24100000.0,,82127660.0,,,,,592300000.0,-26600000.0,,,348500000.0,-30800000.0,,,146400000.0,293000000.0,0.0,,,100000.0,,,107900000.0,,,,,,,,28600000.0,28600000.0,,,,,0.0,,,,48400000.0,,13100000.0,314200000.0,33600000.0,,,,,-6700000.0,,,37900000.0,41500000.0,5000000.0,91400000.0,-251500000.0,,,,,,292200000.0,,0.0,,,,,,,,,,565700000.0,,,,,,11300000.0,-1600000.0,,,,,-39000000.0,,,,,,38500000.0,163900000.0,,0.255,,-800000.0,,103200000.0,,,,,,,,1500000.0,,56000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.875577600,,,,,,,364000000.0,792300000.0,-6300000.0,,-100000.0,16600000.0,,99500000.0,,642300000.0,,,,,,366200000.0,,76363636.0,,,482100000.0,,,,,,,,1006300000.0,,0.255,25100000.0,,1609400000.0,,21000000.0,,,,817100000.0,22200000.0,,,174200000.0,22200000.0,,,,,,,,38600000.0,323200000.0,,,,,-188000000.0,,82352941.0,,,,,603100000.0,-9800000.0,,,468100000.0,-148700000.0,,,158900000.0,331500000.0,0.0,,,0.0,,,116100000.0,,,,,,,,25000000.0,25000000.0,,,,,0.0,,,,60300000.0,,14500000.0,327200000.0,36700000.0,,,,,-9800000.0,,,34300000.0,113600000.0,6100000.0,33900000.0,-262500000.0,,,,,,456000000.0,,400000.0,,,,,,,,,,589700000.0,,,,,,-3500000.0,34900000.0,,,,,2900000.0,,,,,,42800000.0,196900000.0,,0.275,,-800000.0,,132800000.0,,,,,,,,,,59400000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.883526400,169900000.0,,152600000.0,21300000.0,1839100000.0,,392200000.0,705400000.0,-6400000.0,,-200000.0,16400000.0,450100000.0,78700000.0,,450100000.0,0.0,842300000.0,-24200000.0,66800000.0,35500000.0,389400000.0,,,,,523600000.0,,91600000.0,,34300000.0,-203500000.0,158400000.0,34700000.0,842300000.0,,,67700000.0,1223000000.0,1472900000.0,40400000.0,28200000.0,,91600000.0,-25400000.0,767500000.0,29500000.0,44600000.0,357100000.0,155600000.0,29500000.0,,,-100000.0,1472900000.0,705400000.0,294500000.0,630600000.0,35500000.0,356100000.0,,86700000.0,,67800000.0,6200000.0,,,,,392200000.0,389400000.0,630600000.0,28100000.0,48700000.0,,294500000.0,96600000.0,,5500000.0,167500000.0,266400000.0,0.0,,,10800000.0,,2.28,116400000.0,,10800000.0,293600000.0,767500000.0,117900000.0,,34300000.0,34300000.0,34300000.0,429300000.0,616100000.0,37989000.0,,0.0,,237700000.0,25300000.0,53400000.0,,26200000.0,293600000.0,55700000.0,,528400000.0,-22400000.0,,-21600000.0,,,34700000.0,-165600000.0,6200000.0,44600000.0,-234800000.0,2.11,,155600000.0,,23000000.0,429300000.0,,2400000.0,-77500000.0,,-11300000.0,-122300000.0,,,2000000.0,,446200000.0,528400000.0,,-2000000.0,43067000.0,,,9300000.0,89300000.0,-234800000.0,,,,54000000.0,,,,,,51100000.0,204900000.0,,,,-10400000.0,,152600000.0,,,,204900000.0,,,8100000.0,,11400000.0,67500000.0,266400000.0,,22300000.0,,,53400000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.891302400,,,,,,,332400000.0,728900000.0,-6900000.0,,-10800000.0,18500000.0,,100900000.0,,502500000.0,,,,,,406300000.0,,38319608.0,,,465000000.0,,,,,,,,834900000.0,,0.27,-54000000.0,,1484300000.0,,22500000.0,,,,755400000.0,23700000.0,,,154200000.0,23700000.0,,,,,,,,36200000.0,301600000.0,,,,,0.0,,38319608.0,,,,,649400000.0,-6000000.0,,,348300000.0,-4600000.0,,,163400000.0,271800000.0,0.0,,,-100000.0,,,119400000.0,,,,,,,,25600000.0,25600000.0,,,,,34300000.0,,,,58800000.0,,14800000.0,283300000.0,38500000.0,,,,,-4600000.0,,,29100000.0,42900000.0,5400000.0,48900000.0,-247600000.0,,,,,,423200000.0,,900000.0,,,,,,,,,,530900000.0,,,,,,-8800000.0,-49400000.0,,,,,-81000000.0,,,,,,44000000.0,183400000.0,,0.295,,200000.0,,119900000.0,,,,,,,,1200000.0,,62500000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,,,,,,,339100000.0,727100000.0,-7000000.0,,,18400000.0,,101700000.0,,475900000.0,,,,,,423900000.0,,77333333.0,,,471800000.0,,,,,,,,815000000.0,,0.28,22300000.0,,1481000000.0,,23200000.0,,,,753900000.0,24400000.0,,,153300000.0,24400000.0,,,,,,,,36000000.0,307000000.0,,,,,700000.0,,82857143.0,,,,,666000000.0,-9900000.0,,,322600000.0,-13200000.0,,,164800000.0,282900000.0,0.0,,,0.0,,,120100000.0,,,,,,,,35300000.0,35300000.0,,,,,0.0,,,,51600000.0,,14700000.0,281600000.0,39100000.0,,,,,-26900000.0,,,40000000.0,-19800000.0,5600000.0,46700000.0,-260400000.0,,,,,,425600000.0,,1100000.0,,,,,,,,,,542000000.0,,,,,,9800000.0,49200000.0,,,,,-3000000.0,,,,,,44700000.0,175500000.0,,0.3,,-1400000.0,,123600000.0,,,,,,,,1200000.0,,63100000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,,,,,,,381000000.0,730300000.0,-6900000.0,,,15100000.0,,101000000.0,,444800000.0,,,,,,442800000.0,,76875000.0,,,476800000.0,,,,,,,,825800000.0,,0.3,24800000.0,,1505300000.0,,24600000.0,,,,775000000.0,25800000.0,,,161800000.0,25800000.0,,,,,,,,36200000.0,314100000.0,,,,,0.0,,82000000.0,,,,,679500000.0,-4600000.0,,,283000000.0,-16200000.0,,,162700000.0,290800000.0,0.0,,,100000.0,,,116100000.0,,,,,,,,33800000.0,33800000.0,,,,,0.0,,,,54500000.0,,15300000.0,287100000.0,41100000.0,,,,,-16200000.0,,,76100000.0,-24300000.0,5600000.0,52800000.0,-276400000.0,,,,,,435100000.0,,3700000.0,,,,,,,,,,563500000.0,,,,,-9800000.0,-1500000.0,41000000.0,,,,,15600000.0,,,,,,46600000.0,190100000.0,,0.32,,200000.0,,114800000.0,,,,,,,,,,61700000.0,,,,,,,,,,,,,,,,,,,,,,
