date,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyDilutedEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAssets,trailingNetIncome,quarterlyGoodwill,annualTotalAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualNetOtherInvestingChanges,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,trailingTotalRevenue,annualLongTermDebt,annualPretaxIncome,annualCostOfRevenue,annualOtherCurrentAssets,annualCurrentDebt,annualNetIncome,annualOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualEndCashPosition,annualDilutedAverageShares,quarterlyTotalAssets,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingInvestingCashFlow,annualAccountsPayable,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualStockholdersEquity,annualOtherNonCashItems,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,trailingRepurchaseOfCapitalStock,quarterlyInventory,quarterlyOtherIncomeExpense,annualTaxProvision,annualDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,annualCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,annualBasicAverageShares,trailingChangeInAccountPayable,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyChangeInInventory,annualOtherIntangibleAssets,annualCommonStockIssuance,annualOtherNonCurrentAssets,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualNetPPE,quarterlyCashDividendsPaid,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualChangeInAccountPayable,annualOperatingCashFlow,annualNetIncomeCommonStockholders,annualCurrentLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualEbitda,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,annualOtherCurrentLiabilities,trailingNetIncomeCommonStockholders,quarterlyDilutedAverageShares,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,annualBeginningCashPosition,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherIntangibleAssets,annualTotalNonCurrentAssets,annualOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualGrossPPE,quarterlySaleOfInvestment,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyBasicAverageShares,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfBusiness,annualChangeInInventory,annualOperatingExpense,trailingStockBasedCompensation,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,annualCashFlowFromContinuingFinancingActivities,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,annualInvestingCashFlow,quarterlyCapitalExpenditure,annualCapitalExpenditure,annualDilutedEPS,trailingCostOfRevenue,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,annualCapitalStock,annualTotalRevenue,trailingChangesInAccountReceivables,trailingCashDividendsPaid,quarterlyTaxProvision,annualInterestExpense,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyPretaxIncome,annualStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,quarterlyNetPPE,quarterlyEbitda,annualGoodwill,trailingOperatingExpense,annualNetOtherFinancingCharges,quarterlyOtherNonCashItems,annualInventory,quarterlyStockBasedCompensation,annualDeferredIncomeTax,trailingChangeInInventory,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingOtherIncomeExpense,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
1994-06-30,,,30900000.0,,273200000.0,0.3,274100000.0,381800000.0,,,,,231300000.0,,,,,,52800000.0,59900000.0,,,,,,,,,15300000.0,,,,827700000.0,,445900000.0,,,9200000.0,,,,-4900000.0,,,,505400000.0,,,91200000.0,0.0,,179700000.0,0.0,,,36000000.0,15300000.0,15300000.0,,,,20100000.0,,,,,194100000.0,62800000.0,,,,,0.0,-23600000.0,,-6000000.0,158300000.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,51000000.0,322300000.0,,46400000.0,,46400000.0,,,40000000.0,,0.3,,109900000.0,,,,,,,78100000.0,,,4200000.0,,-1500000.0,28400000.0,,,,300000.0,51000000.0,25000000.0,,137400000.0,,,,,,,519000000.0,,,49600000.0,,249500000.0,,-219000000.0,,-18700000.0,,,,15800000.0,,,,,,8900000.0,,,,24200000.0,,0.0,300000000.0,38400000.0,,,,,,,,,,24500000.0,,,,,,,,,,,,,,,,,,,,,
1994-09-30,-21600000.0,,-53600000.0,,273800000.0,,244100000.0,327800000.0,,,763700000.0,,192200000.0,,0.0,436300000.0,,273800000.0,49100000.0,54600000.0,,172200000.0,81100000.0,580400000.0,33000000.0,25300000.0,50900000.0,109100000.0,6600000.0,,0.0,52262000.0,763700000.0,-24100000.0,435900000.0,-59400000.0,,6500000.0,,,127800000.0,100000.0,,327400000.0,,436300000.0,,-14100000.0,82400000.0,-200000.0,,156100000.0,-12100000.0,30200000.0,36400000.0,32400000.0,6600000.0,6600000.0,43400000.0,,327800000.0,17300000.0,,,52262000.0,,172200000.0,55600000.0,,147800000.0,600000.0,32400000.0,0.0,98100000.0,255700000.0,-6000000.0,140200000.0,,,,,61600000.0,50900000.0,192200000.0,244100000.0,145500000.0,54600000.0,,0.0,,,0.0,,,43400000.0,0.975,39100000.0,,,327400000.0,32100000.0,43400000.0,11400000.0,43400000.0,,,33000000.0,,,,147800000.0,435900000.0,-12100000.0,,,428400000.0,,25300000.0,,204000000.0,4200000.0,,-112800000.0,26800000.0,,,50900000.0,100000.0,,2800000.0,,127800000.0,17300000.0,,-5100000.0,240400000.0,,,428400000.0,-65600000.0,,11700000.0,,222600000.0,,-172700000.0,36000000.0,-65300000.0,-121000000.0,0.975,,39100000.0,-6800000.0,,929900000.0,,,3900000.0,15900000.0,,,10500000.0,,0.0,255700000.0,33300000.0,,,-200000.0,,156100000.0,,-4900000.0,,-172700000.0,-2900000.0,349500000.0,,,,,,,,,,,,,,,,,,,,
1994-12-31,,,-39400000.0,,303100000.0,0.69,243000000.0,332100000.0,,,,,174800000.0,,,,,,42200000.0,54700000.0,,,,,,,,,35600000.0,,,,766600000.0,,434500000.0,,,,,,,,,,,417800000.0,,,65300000.0,400000.0,,155200000.0,49600000.0,,,37200000.0,35600000.0,35600000.0,,,,17200000.0,,,,,171100000.0,42200000.0,,,,,0.0,32600000.0,,-6300000.0,122400000.0,,,,,,,,,,,,43400000.0,,,0.0,,,,,,,51594203.0,348800000.0,,55700000.0,,55700000.0,,,30800000.0,,0.69,,143400000.0,,,,,,200000.0,44000000.0,,,4000000.0,,9900000.0,23100000.0,,,,,51594203.0,,,115100000.0,,,,,,,432200000.0,,,-30200000.0,,187700000.0,,-178300000.0,,-9200000.0,,,,15700000.0,,,,,,33100000.0,,,,68700000.0,,-1800000.0,253900000.0,23100000.0,,,,-65800000.0,,,,,,12300000.0,,,,,,,,,,,,,,,,,,,,,
1995-03-31,,,-900000.0,,310500000.0,0.26,244900000.0,320000000.0,,,,,163100000.0,,,,,,41800000.0,55900000.0,,,,,,,,,13600000.0,,,,764700000.0,,444700000.0,,,,,,,,,,,408000000.0,,,67100000.0,-300000.0,,162100000.0,100000.0,,,40200000.0,13600000.0,13600000.0,,,,20500000.0,,,,,168500000.0,41800000.0,,,,,0.0,-10000000.0,,-6200000.0,124700000.0,,,,,,,,,,,,0.0,,,-3000000.0,,,,,,,52307692.0,356700000.0,,21900000.0,,21900000.0,,,33800000.0,,0.26,,146200000.0,,,,,,,31100000.0,,,4000000.0,,-27600000.0,25300000.0,,,,,52307692.0,,,119800000.0,,,,,,,445500000.0,,,3800000.0,,191800000.0,,-187200000.0,,-4700000.0,,,,12200000.0,,,,,,7800000.0,,,,21400000.0,,0.0,258300000.0,25300000.0,,,,-9800000.0,,,,,,-33800000.0,,,,,,,,,,,,,,,,,,,,,
1995-06-30,,,18400000.0,,318800000.0,0.28,234600000.0,334200000.0,,,,,187000000.0,,,,,,42000000.0,57800000.0,,,,,,,,,14600000.0,,,,789400000.0,,455200000.0,,,,,,,-2300000.0,,,,421600000.0,,,68500000.0,0.0,,170500000.0,100000.0,,,42100000.0,14600000.0,14600000.0,,,,20700000.0,,,,,156100000.0,42000000.0,,,,,0.0,-26500000.0,,-6300000.0,139000000.0,,,,,,,,,,,,0.0,,,-9700000.0,,,,,,,52142857.0,367800000.0,,16900000.0,,16900000.0,,,33900000.0,,0.28,,145800000.0,,,,,,,38600000.0,,,3700000.0,,-11500000.0,26500000.0,,,,100000.0,52142857.0,,,130000000.0,,,,,,,459700000.0,,,32900000.0,,207500000.0,,-192400000.0,,-14500000.0,,,,18400000.0,,,,,,8300000.0,,,,22900000.0,,0.0,267300000.0,26500000.0,,,,18300000.0,,,,,,-5100000.0,,,,,,,,,,,,,,,,,,,,,
1995-09-30,-31600000.0,,2400000.0,,314900000.0,,232500000.0,326400000.0,,,776900000.0,,182600000.0,,-12400000.0,415100000.0,,314900000.0,45900000.0,57300000.0,,160700000.0,114600000.0,483600000.0,32900000.0,28200000.0,66100000.0,102900000.0,2300000.0,,0.0,52122000.0,776900000.0,-25000000.0,450500000.0,-19500000.0,,,,,121900000.0,-200000.0,,361800000.0,,415100000.0,,-1800000.0,108300000.0,-100000.0,,179000000.0,-22800000.0,48500000.0,34600000.0,42100000.0,2300000.0,2300000.0,8700000.0,,326400000.0,14500000.0,,,52122000.0,,160700000.0,80500000.0,,148700000.0,1200000.0,42100000.0,0.0,-12400000.0,259700000.0,-6200000.0,97600000.0,,,,,23100000.0,66100000.0,182600000.0,232500000.0,137500000.0,57300000.0,,0.0,,,300000.0,,,8700000.0,1.27,32500000.0,,,361800000.0,-34700000.0,8700000.0,43400000.0,8700000.0,,,32900000.0,,,,148700000.0,450500000.0,26800000.0,,,447400000.0,,28200000.0,,171900000.0,3400000.0,,-12400000.0,27800000.0,,,66100000.0,-200000.0,,,,121900000.0,14500000.0,,-11100000.0,206500000.0,,,447400000.0,-41600000.0,,16600000.0,,205900000.0,,-187700000.0,-16300000.0,-14200000.0,-42600000.0,1.27,,32500000.0,-4600000.0,,793000000.0,,,-700000.0,15100000.0,,,1600000.0,,0.0,259700000.0,27800000.0,,,0.0,,179000000.0,,-5900000.0,,-187700000.0,-8100000.0,309400000.0,,,,,,,,,,,,,,,,,,,,
1995-12-31,,,2800000.0,,321800000.0,0.26,242200000.0,315900000.0,,,,,159800000.0,,,,,,42000000.0,57800000.0,,,,,,,,,13500000.0,,,,766900000.0,,451000000.0,,,,,,,,,,,402000000.0,,,66900000.0,300000.0,,177300000.0,100000.0,,,42500000.0,13500000.0,13500000.0,,,,14400000.0,,,,,170000000.0,42000000.0,,,,,0.0,-10400000.0,,-6500000.0,126500000.0,,,,,,,,,,,,8700000.0,,,0.0,,,,,,,51923077.0,364900000.0,,6800000.0,,6800000.0,,,33700000.0,,0.26,,147300000.0,,,,,,,21300000.0,,,3900000.0,,-4700000.0,24900000.0,,,,,51923077.0,,,113100000.0,,,,,,,455900000.0,,,13200000.0,,193400000.0,,-194700000.0,,-10400000.0,,,,25400000.0,,,,,,7600000.0,,,,21100000.0,,-800000.0,261200000.0,24900000.0,,,,-300000.0,,,,,,-1900000.0,,,,,,,,,,,,,,,,,,,,,
1996-03-31,,,8400000.0,,329900000.0,0.28,266600000.0,319700000.0,,,,,148600000.0,,,,,,42000000.0,58300000.0,,,,,,,,,14500000.0,,,,775900000.0,,456200000.0,,,,,,,,,,,415200000.0,,,67800000.0,-300000.0,,169900000.0,0.0,,,46200000.0,14500000.0,14500000.0,,,,14400000.0,,,,,193900000.0,42000000.0,,,,,0.0,-15400000.0,,-6500000.0,132200000.0,,,,,,,,,,,,0.0,,,-3900000.0,,,,,,,51785714.0,360700000.0,,3500000.0,,3500000.0,,,38400000.0,,0.28,,146400000.0,,,,,,,7700000.0,,,3500000.0,,-7700000.0,25800000.0,,,,,51785714.0,,,118400000.0,,,,,,,464800000.0,,,19900000.0,,200000000.0,,-201200000.0,,-11500000.0,,,,22500000.0,,,,,,7800000.0,,,,22300000.0,,-12400000.0,263600000.0,25800000.0,,,,5400000.0,,,,,,-3300000.0,,,,,,,,,,,,,,,,,,,,,
1996-06-30,,,16400000.0,,339200000.0,0.31,266100000.0,318300000.0,,,,,155000000.0,,,,,,39900000.0,58500000.0,,,,,,,,,15700000.0,,,,782800000.0,,464500000.0,,,,,,,,,,,421100000.0,,,67900000.0,0.0,,164400000.0,-100000.0,,,49700000.0,15700000.0,15700000.0,,,,14300000.0,,,,,193300000.0,39900000.0,,,,,0.0,-15200000.0,,-6400000.0,132900000.0,,,,,,,,,,,,0.0,,,-3000000.0,,,,,,,50645161.0,361700000.0,,4700000.0,,4700000.0,,,41700000.0,,0.31,,145300000.0,,,,,,,9300000.0,,,4100000.0,,-12300000.0,28000000.0,,,,200000.0,50645161.0,,,120900000.0,,,,,,,477600000.0,,,28600000.0,,200800000.0,,-208100000.0,,-12200000.0,,,,24800000.0,,,,,,8100000.0,,,,23800000.0,,-6800000.0,269500000.0,28000000.0,,,,12800000.0,,,,,,1200000.0,,,,,,,,,,,,,,,,,,,,,
1996-09-30,15600000.0,,4700000.0,,333300000.0,,267300000.0,324600000.0,,,780500000.0,,162200000.0,,-600000.0,429500000.0,,333300000.0,40300000.0,57600000.0,,196900000.0,68600000.0,499800000.0,41100000.0,8700000.0,44200000.0,108900000.0,400000.0,,0.0,51596000.0,780500000.0,-25800000.0,455900000.0,32300000.0,,,,,127600000.0,,,351000000.0,,429500000.0,,-27600000.0,103900000.0,100000.0,,174200000.0,-25100000.0,24400000.0,33500000.0,45900000.0,400000.0,400000.0,3400000.0,,324600000.0,12800000.0,,,51596000.0,,196900000.0,73800000.0,,141500000.0,1600000.0,45900000.0,0.0,-20600000.0,268500000.0,-6400000.0,108200000.0,,,,,91300000.0,44200000.0,162200000.0,267300000.0,142400000.0,57600000.0,,0.0,,,6300000.0,,,3400000.0,0.855,25900000.0,,,351000000.0,-5300000.0,3400000.0,8700000.0,3400000.0,,,41100000.0,,,,141500000.0,455900000.0,-25000000.0,,,479800000.0,,8700000.0,,164200000.0,3800000.0,,-10300000.0,30100000.0,,,44200000.0,0.0,,,,127600000.0,12800000.0,,4900000.0,197700000.0,,,479800000.0,-35000000.0,,29600000.0,,212100000.0,,-211300000.0,-61600000.0,-24900000.0,-59000000.0,0.855,,25900000.0,-2700000.0,,806400000.0,,,800000.0,15300000.0,,,1200000.0,,-7600000.0,268500000.0,30100000.0,,,100000.0,,174200000.0,,-1700000.0,,-211300000.0,-1300000.0,306600000.0,,,,,,,,,,,,,,,,,,,,
1996-12-31,,,-1100000.0,,340600000.0,0.27,278900000.0,328600000.0,,,,,150900000.0,,,,,,41000000.0,57200000.0,,,,,,,,,13900000.0,,,,789600000.0,,461000000.0,,,,,,,,,,,429800000.0,,,65900000.0,0.0,,184700000.0,0.0,,,46000000.0,13900000.0,13900000.0,,,,12800000.0,,,,,208900000.0,41000000.0,,,,,0.0,-13000000.0,,-6600000.0,127600000.0,,,,,,,,,,,,3400000.0,,,300000.0,,,,,,,51481481.0,359800000.0,,6700000.0,,6700000.0,,,35100000.0,,0.27,,140400000.0,,,,,,,7200000.0,,,3700000.0,,4200000.0,24900000.0,,,,300000.0,51481481.0,,,114000000.0,,,,,,,494100000.0,,,12200000.0,,193500000.0,,-219500000.0,,-13300000.0,,,,29700000.0,,,,,,7300000.0,,,,21200000.0,,,274600000.0,24900000.0,,,,-1700000.0,,,,,,3300000.0,,,,,,,,,,,,,,,,,,,,,
1997-03-31,,,-3000000.0,,349600000.0,0.3,337000000.0,334200000.0,,,,,142800000.0,,,,,,38600000.0,59900000.0,,,,,,,,,15600000.0,,,,843000000.0,,508800000.0,,,,,,,,,,,479800000.0,,,66500000.0,-100000.0,,176800000.0,-100000.0,,,49900000.0,15600000.0,15600000.0,,,,12700000.0,,,,,264400000.0,38600000.0,,,,,0.0,-63500000.0,,-6600000.0,138300000.0,,,,,,,,,,,,0.0,,,-47600000.0,,,,,,,52000000.0,363200000.0,,5800000.0,,5800000.0,,,37100000.0,,0.31,,176700000.0,,,,,,,6800000.0,,,4000000.0,,49600000.0,27900000.0,,,,1200000.0,50322581.0,,,107000000.0,,,,,,,502100000.0,,,12900000.0,,204800000.0,,-219900000.0,,-15900000.0,,,,29000000.0,,,,,,8200000.0,,,,23800000.0,,,282200000.0,27900000.0,,,,-2700000.0,,,,,,-900000.0,,,,,,,,,,,,,,,,,,,,,
1997-06-30,,,2500000.0,,359700000.0,0.33,336200000.0,330800000.0,,,,,144000000.0,,,,,,39700000.0,58800000.0,,,,,,,,,16700000.0,,,,852500000.0,,521700000.0,,,,,,,,,,,480200000.0,,,69400000.0,0.0,,175500000.0,0.0,,,54700000.0,16700000.0,16700000.0,,,,12700000.0,,,,,264700000.0,39700000.0,,,,,0.0,-24800000.0,,-6700000.0,140300000.0,,,,,,,,,,,,0.0,,,-2700000.0,,,,,,,50606061.0,372300000.0,,100000.0,,100000.0,,,38700000.0,,0.33,,173600000.0,,,,,,,6100000.0,,,4700000.0,,-5500000.0,29700000.0,,,,1500000.0,50606061.0,,,104300000.0,,,,,,,520900000.0,,,24600000.0,,209700000.0,,-227500000.0,,-22100000.0,,,,33600000.0,,,,,,8300000.0,,,,25000000.0,,,293400000.0,29700000.0,,,,7800000.0,,,,,,-5700000.0,,,,,,,,,,,,,,,,,,,,,
1997-09-30,-15300000.0,,19700000.0,,371400000.0,,328700000.0,342200000.0,,,887700000.0,,178500000.0,,-50500000.0,507200000.0,,371400000.0,48100000.0,58600000.0,,252500000.0,90400000.0,513800000.0,38000000.0,12900000.0,64700000.0,107200000.0,18400000.0,,0.0,51444444.0,887700000.0,-26500000.0,545500000.0,18100000.0,,,,,135500000.0,,,380500000.0,100000.0,507200000.0,,-5800000.0,110100000.0,100000.0,,185600000.0,0.0,25700000.0,37300000.0,55200000.0,18400000.0,18400000.0,1300000.0,,342200000.0,17600000.0,,,51026000.0,,252500000.0,85400000.0,,181300000.0,8100000.0,55200000.0,0.0,-28000000.0,309000000.0,-6600000.0,107600000.0,,,,,91600000.0,64700000.0,178500000.0,328700000.0,144500000.0,58600000.0,,0.0,,,-500000.0,,,1300000.0,1.27,30100000.0,,,380500000.0,-2100000.0,1300000.0,3400000.0,1300000.0,,,38000000.0,,,,181300000.0,545500000.0,0.0,,,536100000.0,,12900000.0,,167400000.0,4400000.0,,-12700000.0,24700000.0,,,64700000.0,5100000.0,,,,135500000.0,17600000.0,,-8500000.0,204700000.0,,,536100000.0,35600000.0,,41900000.0,,217700000.0,,-227100000.0,-129300000.0,-22200000.0,-73500000.0,1.27,,30100000.0,-5700000.0,,825700000.0,,,1900000.0,16800000.0,,,20300000.0,,,309000000.0,24700000.0,,,0.0,-3300000.0,185600000.0,,4800000.0,,-227100000.0,1200000.0,311900000.0,,,,,,,,,,,,,,,,,,,,
1997-12-31,,,-10200000.0,,380000000.0,0.3,358100000.0,342000000.0,,,,,152900000.0,,,,,,43600000.0,57900000.0,,,,,,,,,15300000.0,,,,889500000.0,,547500000.0,,,,,,,,,,,511000000.0,,,71900000.0,0.0,,191900000.0,0.0,,,56100000.0,15300000.0,15300000.0,,,,17600000.0,,,,,282600000.0,43600000.0,,,,,0.0,-15100000.0,,-6800000.0,137000000.0,,,,,,,,,,,,1300000.0,,,-300000.0,,,,,,,51000000.0,378500000.0,,1700000.0,,1700000.0,,,37800000.0,,0.3,,179300000.0,,,,,,,6700000.0,,,5000000.0,,11000000.0,28300000.0,,,,700000.0,51000000.0,,,119400000.0,,,,,,,547900000.0,,,4600000.0,,208900000.0,,-235800000.0,,-14800000.0,,,,26800000.0,,,,,,8000000.0,,,,23300000.0,,-6800000.0,312100000.0,28300000.0,,,,,,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,
1998-03-31,,,-22800000.0,,390500000.0,0.33,358200000.0,347900000.0,,,,,170900000.0,,,,,,40800000.0,58300000.0,,,,,,,,,17400000.0,,,,923800000.0,,575900000.0,,,,,,,,,,,529100000.0,,,72400000.0,6100000.0,,185300000.0,100000.0,,,58300000.0,17400000.0,17400000.0,,,,17500000.0,,,,,282400000.0,40800000.0,,,,,0.0,-42500000.0,,-6700000.0,132600000.0,,,,,,,,,,,,0.0,,,-3300000.0,,,,,,,52727273.0,394700000.0,,1700000.0,,1700000.0,,,41100000.0,,0.34,,192000000.0,,,,,,,33600000.0,,,5500000.0,,26100000.0,31600000.0,,,,6900000.0,51176471.0,,,110300000.0,,,,,,,575700000.0,,,16400000.0,,205000000.0,,-250100000.0,,-39200000.0,,,,27000000.0,,,,,,8800000.0,,,,26200000.0,,-800000.0,325600000.0,31600000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
1998-06-30,,,-600000.0,,402900000.0,0.37,357300000.0,354800000.0,,,,,196300000.0,,,,,,40300000.0,57300000.0,,,,,,,,,19200000.0,,,,954100000.0,,599300000.0,,,,,,,,,,,553600000.0,,,75000000.0,-1900000.0,,184300000.0,0.0,,,59900000.0,19200000.0,19200000.0,,,,17500000.0,,,,,282500000.0,40300000.0,,,,,0.0,-38700000.0,,-6900000.0,139500000.0,,,,,,,,,,,,0.0,,,-2700000.0,,,,,,,51891892.0,400500000.0,,4700000.0,,4700000.0,,,44100000.0,,0.37,,198700000.0,,,,,,,48500000.0,,,5600000.0,,6200000.0,34700000.0,,,,4600000.0,51891892.0,,,116000000.0,,,,,,,597900000.0,,,35400000.0,,214500000.0,,-257200000.0,,-36000000.0,,,,31800000.0,,,,,,9900000.0,,,,29100000.0,,-6500000.0,340700000.0,34700000.0,,,,16200000.0,,,,,,2900000.0,,,,,,,,,,,,,,,,,,,,,
1998-09-30,-27700000.0,,-7100000.0,,416900000.0,,375800000.0,357800000.0,,,991200000.0,,209800000.0,,100000.0,585600000.0,,416900000.0,47100000.0,58700000.0,,291600000.0,107600000.0,511800000.0,37300000.0,49700000.0,72600000.0,128900000.0,20800000.0,,0.0,51837000.0,991200000.0,-27100000.0,633400000.0,-40700000.0,,,,,122300000.0,,,405600000.0,200000.0,585600000.0,,-21800000.0,125700000.0,-100000.0,,197100000.0,-200000.0,35000000.0,44200000.0,60800000.0,20800000.0,20800000.0,1600000.0,,357800000.0,25500000.0,,,51155000.0,,291600000.0,91300000.0,,217000000.0,13600000.0,60800000.0,0.0,-37600000.0,355600000.0,-6700000.0,102700000.0,,,,,94100000.0,72600000.0,209800000.0,375800000.0,173100000.0,58700000.0,,0.0,,,6400000.0,,,1600000.0,1.42,37800000.0,,,405600000.0,400000.0,1600000.0,1300000.0,1600000.0,,,37300000.0,,,,217000000.0,633400000.0,-100000.0,,,625600000.0,,49700000.0,,171900000.0,5100000.0,,-3700000.0,34400000.0,,,72600000.0,1400000.0,,,,122300000.0,25500000.0,,-5700000.0,216100000.0,,,625600000.0,39600000.0,,37700000.0,,228400000.0,,-270000000.0,-133900000.0,-44800000.0,-134800000.0,1.4,,37800000.0,-5900000.0,,856800000.0,,,8300000.0,21200000.0,,,29100000.0,,-7700000.0,355600000.0,34400000.0,,,-100000.0,-4400000.0,197100000.0,,8100000.0,,-270000000.0,-3000000.0,345000000.0,,,,,,,,,,,,,,,,,,,,
1998-12-31,,,3100000.0,,427100000.0,0.33,374500000.0,364200000.0,,,,,208800000.0,,,,,,44500000.0,57800000.0,,,,,,,,,16900000.0,,,,995900000.0,,631700000.0,,,,,,,,,,,583300000.0,,,75700000.0,0.0,,204900000.0,100000.0,,,60900000.0,16900000.0,16900000.0,,,,25400000.0,,,,,291300000.0,44500000.0,,,,,0.0,-11100000.0,,-6800000.0,141800000.0,,,,,,,,,,,,1600000.0,,,100000.0,,,,,,,51212121.0,412600000.0,,400000.0,,400000.0,,,39800000.0,,0.33,,217100000.0,,,,,,,56400000.0,,,5800000.0,,-4500000.0,31200000.0,,,,2200000.0,51212121.0,,,112500000.0,,,,,,,635300000.0,,,14300000.0,,217500000.0,,-281600000.0,,-11200000.0,,,,39900000.0,,,,,,8600000.0,,,,25500000.0,,-6400000.0,353700000.0,31200000.0,,,,,,,,,,-1200000.0,,,,,,,,,,,,,,,,,,,,,
1999-03-31,,,-15800000.0,,439300000.0,0.37,454100000.0,382800000.0,,,,,181500000.0,,,,,,41200000.0,56400000.0,,,,,,,,,19000000.0,,,,1041200000.0,,658400000.0,,,,,,,,,,,635600000.0,,,76100000.0,-100000.0,,202100000.0,0.0,,,65600000.0,19000000.0,19000000.0,,,,25300000.0,,,,,372400000.0,41200000.0,,,,,0.0,-35500000.0,,-6700000.0,143800000.0,,,,,,,,,,,,0.0,,,-2000000.0,,,,,,,51351351.0,405600000.0,,8800000.0,,8800000.0,,,44600000.0,,0.38,,235000000.0,,,,,,,26600000.0,,,6100000.0,,26400000.0,34900000.0,,,,300000.0,50000000.0,,,112500000.0,,,,,,,638500000.0,,,17700000.0,,219900000.0,,-280700000.0,,-33500000.0,,,,42400000.0,,,,,,9800000.0,,,,28800000.0,,-15800000.0,357800000.0,34900000.0,,,,,,,,,,8400000.0,,,,,,,,,,,,,,,,,,,,,
