date,annualPretaxIncome,trailingPretaxIncome,trailingCashDividendsPaid,annualAccountsReceivable,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,annualTotalAssets,quarterlyTotalAssets,trailingNetIncome,annualGoodwill,quarterlyTotalNonCurrentAssets,annualLongTermDebt,annualNetIncome,annualCashDividendsPaid,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,trailingNetOtherInvestingChanges,quarterlyBasicEPS,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,annualOtherNonCashItems,annualSaleOfInvestment,annualCommonStockIssuance,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualInvestingCashFlow,quarterlyGoodwill,annualDepreciationAndAmortization,annualTotalRevenue,trailingStockBasedCompensation,trailingChangeInAccountPayable,annualPurchaseOfInvestment,quarterlySellingGeneralAndAdministration,annualRetainedEarnings,annualEndCashPosition,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualCashFlowFromContinuingFinancingActivities,quarterlyNetIncomeCommonStockholders,quarterlyOtherIncomeExpense,quarterlyDilutedAverageShares,trailingOperatingIncome,quarterlyEndCashPosition,quarterlyInventory,quarterlyInvestingCashFlow,trailingTotalRevenue,trailingOtherIncomeExpense,quarterlyCashDividendsPaid,annualNetPPE,quarterlyPurchaseOfInvestment,annualOperatingIncome,annualOtherIntangibleAssets,annualOtherIncomeExpense,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,annualChangeInAccountPayable,quarterlyInterestExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentLiabilities,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,annualEbitda,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualNetOtherInvestingChanges,annualBasicEPS,annualCashAndCashEquivalents,quarterlyChangeInInventory,trailingBeginningCashPosition,annualInterestExpense,annualBeginningCashPosition,trailingChangesInAccountReceivables,annualCurrentAssets,annualDilutedAverageShares,quarterlyOtherCurrentAssets,annualChangesInAccountReceivables,annualDeferredIncomeTax,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualOtherNonCurrentAssets,trailingCapitalExpenditure,quarterlyChangesInAccountReceivables,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualGrossPPE,annualSellingGeneralAndAdministration,quarterlyBeginningCashPosition,quarterlyDilutedEPS,trailingRepaymentOfDebt,annualRepaymentOfDebt,quarterlyCapitalStock,annualDilutedEPS,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,trailingGrossProfit,quarterlyOperatingExpense,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,annualTaxProvision,annualCostOfRevenue,quarterlyTaxProvision,annualCapitalStock,annualBasicAverageShares,annualStockBasedCompensation,quarterlyNetPPE,annualCurrentDebt,trailingCostOfRevenue,quarterlyStockBasedCompensation,trailingChangeInInventory,quarterlyEbitda,annualTotalNonCurrentAssets,annualNetOtherFinancingCharges,annualOtherCurrentAssets,trailingDepreciationAndAmortization,annualInventory,trailingTaxProvision,quarterlyCommonStockIssuance,quarterlyOtherNonCashItems,annualGrossProfit,trailingPurchaseOfBusiness,quarterlyBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,trailingNetIncomeContinuousOperations,annualChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyRetainedEarnings,annualFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualChangeInInventory,quarterlyCurrentAssets,quarterlyTotalRevenue,annualOperatingExpense,trailingFreeCashFlow,quarterlyGrossPPE,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingInterestExpense,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingDeferredIncomeTax,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyCurrentDeferredRevenue,trailingPurchaseOfInvestment,trailingOtherNonCashItems,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
1970-01-01 00:00:01.325289600,198700000.0,,,321000000.0,704000000.0,0.0,2080500000.0,2080500000.0,,396700000.0,1237000000.0,704000000.0,172600000.0,-11100000.0,543600000.0,321000000.0,144600000.0,,,,123300000.0,-217900000.0,0.0,,172600000.0,140000000.0,,588300000.0,1049800000.0,12300000.0,12300000.0,-422500000.0,396700000.0,57500000.0,2863500000.0,,,,154700000.0,-84900000.0,191900000.0,,,163900000.0,12300000.0,-1100000.0,,,191900000.0,245200000.0,-508200000.0,,,-3600000.0,393600000.0,,233000000.0,342500000.0,-600000.0,,3000000.0,15100000.0,,191900000.0,72500000.0,191900000.0,294800000.0,13800000.0,8500000.0,1049800000.0,442400000.0,0.0,95400000.0,-73600000.0,289900000.0,1492200000.0,31300000.0,123300000.0,342500000.0,0.0,-1300000.0,191900000.0,0.0,1.87,191900000.0,26600000.0,,33700000.0,378100000.0,,843500000.0,94300000.0,85400000.0,5400000.0,3600000.0,,,172600000.0,,95400000.0,,75000000.0,-874300000.0,-21000000.0,1267900000.0,381700000.0,409800000.0,,,-42900000.0,1200000.0,1.83,,96800000.0,-45400000.0,-1300000.0,294800000.0,-54100000.0,,136600000.0,,0.0,118000000.0,,144600000.0,588300000.0,-186200000.0,-874300000.0,-22900000.0,26100000.0,2400800000.0,-61700000.0,1200000.0,92200000.0,5400000.0,393600000.0,3000000.0,,1400000.0,,-25800000.0,1237000000.0,-900000.0,85400000.0,,245200000.0,,,12300000.0,462700000.0,,,1492200000.0,,-23500000.0,-39800000.0,-84900000.0,18400000.0,,-508400000.0,-486600000.0,-49400000.0,-31900000.0,73400000.0,,442400000.0,4700000.0,843500000.0,640400000.0,229700000.0,,1267900000.0,172600000.0,-22000000.0,53300000.0,237600000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,,,,703400000.0,0.0,,2128600000.0,,,1230600000.0,,,,640400000.0,403600000.0,107500000.0,,0.23,,121200000.0,-5600000.0,,,,,,,1046400000.0,20200000.0,20200000.0,,393300000.0,,,,,,96100000.0,,,,,,20200000.0,-1100000.0,90700000.0,,186300000.0,253600000.0,11000000.0,,,-3600000.0,,,,,,,3000000.0,17700000.0,,186300000.0,,186300000.0,,,12300000.0,,,8100000.0,95400000.0,,,1514900000.0,-28000000.0,,338700000.0,,,,,,,-7500000.0,,,,,,,54500000.0,,,,,,,,,-80200000.0,,-1400000.0,,,191900000.0,0.22,,,,,,140600000.0,61000000.0,,358000000.0,,,95700000.0,,,0.0,,,611300000.0,,-889000000.0,-800000.0,,,11300000.0,,,,393200000.0,,,2000000.0,,61500000.0,,,,,,,,20200000.0,,,89100000.0,,,,44900000.0,,,,,0.0,31500000.0,900000.0,-61100000.0,,468500000.0,,898000000.0,781000000.0,,,1282200000.0,,-7900000.0,-20100000.0,2300000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,,,,702800000.0,0.0,,2144200000.0,,,1216500000.0,,,,637300000.0,405700000.0,134700000.0,,0.28,,134200000.0,23000000.0,,,,,,,1049800000.0,24600000.0,24600000.0,,394200000.0,,,,,,101600000.0,,,,,,24600000.0,-1200000.0,90700000.0,,209300000.0,257300000.0,-8800000.0,,,-4400000.0,,,,,,,3000000.0,17900000.0,,209300000.0,,209300000.0,,,12400000.0,,,-5700000.0,97600000.0,,,1537500000.0,43600000.0,,335200000.0,,,,,,,-7900000.0,,,,,,,55400000.0,,,,,,,,,-7900000.0,,-14500000.0,,,186300000.0,0.27,,,,,,154700000.0,-4000000.0,,350000000.0,,,101600000.0,,,0.0,,,604300000.0,,-895700000.0,-700000.0,,,14900000.0,,,,379300000.0,,,3000000.0,,69800000.0,,,,,,,,24600000.0,,,89100000.0,,,,53100000.0,,,,,0.0,39500000.0,10400000.0,-3600000.0,,487700000.0,,927700000.0,792000000.0,,,1275000000.0,,-8800000.0,52400000.0,-18900000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,,,,702200000.0,0.0,,2156100000.0,,,1225100000.0,,,,597500000.0,374700000.0,141000000.0,,0.27,,148800000.0,39400000.0,,,,,,,1056100000.0,24000000.0,24000000.0,,398000000.0,,,,,,92300000.0,,,,,,24000000.0,-400000.0,90200000.0,,248700000.0,256200000.0,-16300000.0,,,-4500000.0,,,,,,,3000000.0,17200000.0,,248700000.0,,248700000.0,,,12400000.0,,,0.0,114100000.0,,,1524400000.0,38300000.0,,332300000.0,,,,,,,2100000.0,,,,,,,51400000.0,,,,,,,,,33800000.0,,0.0,,,209300000.0,0.27,,,,,,142700000.0,-27300000.0,,324300000.0,,,92300000.0,,,0.0,,,629300000.0,,-908900000.0,-800000.0,,,13600000.0,,,,380700000.0,,,2800000.0,,67200000.0,,,,,,,,24000000.0,,,88800000.0,,,,50400000.0,,,,,0.0,37600000.0,3700000.0,6900000.0,,468300000.0,,931000000.0,740200000.0,,,1289600000.0,,-16300000.0,54600000.0,0.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,113000000.0,,,322600000.0,703100000.0,18600000.0,2128000000.0,2128000000.0,,405500000.0,1261100000.0,703100000.0,71900000.0,-16900000.0,553100000.0,322600000.0,8000000.0,,0.03,,14900000.0,-38700000.0,,,10400000.0,,,629100000.0,1036800000.0,3000000.0,3100000.0,-72300000.0,405500000.0,69800000.0,2992600000.0,,,,130500000.0,-13000000.0,210000000.0,31700000.0,,-17500000.0,3100000.0,22800000.0,90500000.0,,210000000.0,252600000.0,-58200000.0,,,-4400000.0,407500000.0,,143700000.0,340000000.0,20100000.0,,3800000.0,17000000.0,,210000000.0,106900000.0,210000000.0,311400000.0,13800000.0,13700000.0,1036800000.0,459800000.0,0.0,108100000.0,-15900000.0,213500000.0,1496600000.0,-4400000.0,14900000.0,340000000.0,,-11100000.0,210000000.0,0.0,0.81,210000000.0,10600000.0,,50800000.0,191900000.0,,866900000.0,89800000.0,81700000.0,3400000.0,13400000.0,,,71900000.0,,108100000.0,,57700000.0,-918600000.0,0.0,1326100000.0,420600000.0,248700000.0,0.03,,-3000000.0,1200000.0,0.8,,126200000.0,-15900000.0,-11100000.0,311400000.0,-57400000.0,,130900000.0,,18600000.0,-24400000.0,,8000000.0,629100000.0,18100000.0,-918600000.0,-700000.0,41200000.0,2428300000.0,1400000.0,1200000.0,89100000.0,10400000.0,407500000.0,3800000.0,,2600000.0,,15000000.0,1261100000.0,2400000.0,81700000.0,,252600000.0,,,2600000.0,564300000.0,,89200000.0,1496600000.0,,-35400000.0,-4700000.0,-13000000.0,49500000.0,31700000.0,-33800000.0,-33800000.0,4400000.0,-1600000.0,22400000.0,,459800000.0,-2700000.0,866900000.0,679300000.0,420600000.0,,1326100000.0,71800000.0,-24400000.0,20000000.0,-900000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,,,,1047600000.0,18600000.0,,2903500000.0,,,1732700000.0,,,,638800000.0,526100000.0,134300000.0,,0.17,,232600000.0,-41100000.0,,,,,,,1425100000.0,11000000.0,15300000.0,,544000000.0,,,,,,121900000.0,,,,,,15300000.0,-9100000.0,92800000.0,,168900000.0,353500000.0,-248700000.0,,,-4500000.0,,,,,,,7900000.0,19900000.0,,168900000.0,,168900000.0,,,15600000.0,,,-13000000.0,136100000.0,,,2029600000.0,-104400000.0,,381000000.0,,,,,,,11400000.0,,,,,,,80300000.0,,,,,,,,,-76200000.0,,-20800000.0,,,210000000.0,0.16,,,,,,162300000.0,49200000.0,,443700000.0,,,121900000.0,,,0.0,,,871800000.0,,-745100000.0,-307000000.0,,,4700000.0,,,,671600000.0,,,7000000.0,,60300000.0,,,,,,,,7000000.0,,,91700000.0,,,,40400000.0,,,,,-259900000.0,15700000.0,,-144100000.0,,604500000.0,,1170800000.0,801100000.0,,,1416700000.0,,-12900000.0,-91500000.0,299300000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,,,,1022500000.0,0.0,,3073400000.0,,,1718000000.0,,,,833900000.0,521500000.0,257500000.0,,1.85,,102200000.0,223500000.0,,,,,,,1396100000.0,38300000.0,180900000.0,,549500000.0,,,,,,123000000.0,,,137300000.0,,,180900000.0,-1200000.0,99100000.0,,392400000.0,367900000.0,236700000.0,,,-5400000.0,,,,,,,8700000.0,25900000.0,,392400000.0,,392400000.0,,,,,,0.0,137700000.0,,,2077700000.0,52500000.0,,376100000.0,,,,,,,-15300000.0,,,,,,,73600000.0,,,,,,,,,5600000.0,,-50400000.0,,,168900000.0,1.83,,,,,,203700000.0,-33700000.0,,415400000.0,,,123000000.0,,,-13800000.0,,,993900000.0,,-763600000.0,-107500000.0,,,24600000.0,,,,654700000.0,,,3100000.0,,106600000.0,,,,,,,,3100000.0,,,97700000.0,,,,80700000.0,,,,,500000.0,62900000.0,,80300000.0,,681600000.0,,1355400000.0,1037600000.0,,,1418300000.0,,-13800000.0,66300000.0,-79600000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,,,,977800000.0,0.0,,2943100000.0,,,1710800000.0,,,,827600000.0,505000000.0,185400000.0,,0.24,,109300000.0,-69600000.0,,,,,,,1351300000.0,23000000.0,23000000.0,,555600000.0,,,,,,119700000.0,,,140700000.0,,,23000000.0,-6800000.0,98100000.0,,322800000.0,341500000.0,-14500000.0,,,-5800000.0,,,,,,,9900000.0,25500000.0,,322800000.0,,322800000.0,,,,,,-4600000.0,139600000.0,,,1946500000.0,5300000.0,,371200000.0,,,,,,,25400000.0,,,,,,,63400000.0,,,,,,,,,19800000.0,,-24500000.0,,,392400000.0,0.24,,,,,,181300000.0,-18300000.0,,399900000.0,,,119700000.0,,,0.0,,,994600000.0,,-789900000.0,-44700000.0,,,15800000.0,,,,644400000.0,,,3100000.0,,87100000.0,,,,,,,,3100000.0,,,96700000.0,,,,61600000.0,,,,,0.0,38800000.0,,-41400000.0,,595200000.0,,1232700000.0,1008900000.0,,,1434300000.0,,-15100000.0,20400000.0,-76500000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,151000000.0,,,428000000.0,976200000.0,12000000.0,2944100000.0,2944100000.0,,559000000.0,1690500000.0,976200000.0,243800000.0,-21500000.0,808700000.0,428000000.0,16200000.0,,0.26,,36400000.0,42400000.0,,,16500000.0,,,976800000.0,1356700000.0,20600000.0,24600000.0,-60100000.0,559000000.0,109800000.0,3771200000.0,,,,93000000.0,211600000.0,365200000.0,133800000.0,,104800000.0,24600000.0,27000000.0,97200000.0,,365200000.0,342500000.0,-33600000.0,,,-5800000.0,646200000.0,,204600000.0,365800000.0,9900000.0,,12700000.0,38500000.0,,365200000.0,109000000.0,365200000.0,386900000.0,-16600000.0,,1356700000.0,608900000.0,0.0,119500000.0,-131600000.0,314400000.0,1965600000.0,79200000.0,36400000.0,365800000.0,,-14800000.0,365200000.0,0.0,2.55,365200000.0,-1100000.0,,,210000000.0,,1253600000.0,96500000.0,117900000.0,26900000.0,12900000.0,,,243800000.0,,119500000.0,,77700000.0,-800900000.0,-35900000.0,1447100000.0,457600000.0,322800000.0,0.25,,-460800000.0,1200000.0,2.53,,114900000.0,-13800000.0,-14800000.0,386900000.0,-76400000.0,,93000000.0,,12000000.0,0.0,,16200000.0,976800000.0,155200000.0,-800900000.0,-1600000.0,58100000.0,3109000000.0,13000000.0,1200000.0,95500000.0,16500000.0,646200000.0,12700000.0,,3300000.0,,60400000.0,1690500000.0,-17600000.0,117900000.0,,342500000.0,,,3300000.0,662200000.0,,95700000.0,1965600000.0,,-38300000.0,21900000.0,211600000.0,32600000.0,133800000.0,-259400000.0,0.0,33600000.0,,66900000.0,,608900000.0,20400000.0,1253600000.0,923600000.0,457600000.0,,1447100000.0,92900000.0,-34600000.0,113800000.0,-38400000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,,,,968100000.0,0.0,,2858200000.0,,,1688100000.0,,,,814100000.0,507500000.0,131100000.0,,0.31,,181100000.0,-126900000.0,,,,,,,1335100000.0,29200000.0,29400000.0,,568700000.0,,,,,,131800000.0,,,122100000.0,,,29400000.0,-1000000.0,95700000.0,,238300000.0,333000000.0,9300000.0,,,-7600000.0,,,,,,,12800000.0,32800000.0,,238300000.0,,238300000.0,,,,,,0.0,127200000.0,,,1909100000.0,-92400000.0,,361000000.0,,,,,,,5900000.0,,,,,,,91300000.0,,,,,,,,,-81700000.0,,-51000000.0,,,365200000.0,0.31,,,,,,188200000.0,43200000.0,,430100000.0,,,131800000.0,,,0.0,,,947600000.0,,-829300000.0,-28900000.0,,,10700000.0,,,,631200000.0,,,3800000.0,,89200000.0,,,,,,,,3800000.0,,,94500000.0,,,,56400000.0,,,,,0.0,39900000.0,,-140900000.0,,574000000.0,,1170100000.0,1002300000.0,,,1460500000.0,,-17500000.0,-74900000.0,-61200000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,,,,967900000.0,0.0,,2846700000.0,,,1667100000.0,,,,821000000.0,501300000.0,170800000.0,,0.34,,182400000.0,23200000.0,,,,,,,1327700000.0,30700000.0,31700000.0,,568900000.0,,,,,,135100000.0,,,113700000.0,,,31700000.0,-400000.0,94300000.0,,261500000.0,315700000.0,-20000000.0,,,-7500000.0,,,,,,,12700000.0,39400000.0,,261500000.0,,261500000.0,,,,,,0.0,132000000.0,,,1933700000.0,98200000.0,,353900000.0,,,,,,,17500000.0,,,,,,,100500000.0,,,,,,,,,7700000.0,,-68900000.0,,,238300000.0,0.34,,,,,,184500000.0,-7300000.0,,422500000.0,,,135100000.0,,,0.0,,,911700000.0,,-839600000.0,0.0,,,2600000.0,,,,612300000.0,,,6300000.0,,88800000.0,,,,,,,,6300000.0,,,93000000.0,,,,49400000.0,,,,,0.0,33300000.0,,42200000.0,,606000000.0,,1179000000.0,1005500000.0,,,1451900000.0,,-20500000.0,118700000.0,-75500000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,,,,965800000.0,0.0,,2755800000.0,,,1638900000.0,,,,775800000.0,459000000.0,153800000.0,,0.36,,180800000.0,2100000.0,,,,,,,1312900000.0,32300000.0,32700000.0,,568400000.0,,,,,,119000000.0,,,104200000.0,,,32700000.0,-1800000.0,93100000.0,,263600000.0,305600000.0,-21800000.0,,,-7400000.0,,,,,,,13100000.0,26700000.0,,263600000.0,,263600000.0,,,15400000.0,,,0.0,125100000.0,,,1887800000.0,65300000.0,,349800000.0,,,,,,,6900000.0,,,,,,,88700000.0,,,,,,,,,36100000.0,,-55100000.0,,,261500000.0,0.35,,,,,,182600000.0,-9600000.0,,408000000.0,,,119000000.0,,,0.0,,,866700000.0,,-835200000.0,0.0,,,14100000.0,,,,595600000.0,,,1300000.0,,90300000.0,,,,,,,,1300000.0,,,91800000.0,,,,63600000.0,,,,,0.0,46400000.0,,27800000.0,,574900000.0,,1116900000.0,958400000.0,,,1430800000.0,,-22700000.0,88000000.0,-61200000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,88400000.0,,,396800000.0,962000000.0,8900000.0,2711200000.0,2711200000.0,,590600000.0,1668500000.0,962000000.0,79200000.0,-29900000.0,716700000.0,396800000.0,16100000.0,,-0.16,,45300000.0,-25000000.0,,,14200000.0,,,776300000.0,1332800000.0,-15000000.0,-14600000.0,-111800000.0,590600000.0,123900000.0,3835500000.0,,,,166900000.0,259700000.0,238600000.0,88800000.0,,-218400000.0,-14600000.0,-1300000.0,90100000.0,,238600000.0,309000000.0,-79300000.0,,,-7400000.0,596700000.0,,155100000.0,362700000.0,-4500000.0,,61800000.0,25000000.0,,238600000.0,208400000.0,238600000.0,365900000.0,-15200000.0,,1332800000.0,601200000.0,0.0,118500000.0,-233200000.0,279000000.0,1934000000.0,44500000.0,45300000.0,362700000.0,,-42300000.0,238600000.0,0.0,0.86,238600000.0,-1900000.0,,,365200000.0,,1042700000.0,93500000.0,98300000.0,24400000.0,-45200000.0,,,79200000.0,,118500000.0,,62300000.0,-838900000.0,-58200000.0,1435600000.0,552800000.0,263600000.0,-0.16,,-130800000.0,1200000.0,0.85,,152600000.0,-41500000.0,-42300000.0,365900000.0,-92800000.0,,166900000.0,,8900000.0,0.0,,16100000.0,776300000.0,-126600000.0,-838900000.0,-101900000.0,11200000.0,3127600000.0,-16200000.0,1200000.0,92300000.0,14200000.0,596700000.0,61800000.0,,2800000.0,,10700000.0,1668500000.0,0.0,98300000.0,,309000000.0,,,2800000.0,707900000.0,,90100000.0,1934000000.0,,37900000.0,-14300000.0,259700000.0,115600000.0,88800000.0,-47200000.0,-47200000.0,-31200000.0,,108800000.0,,601200000.0,28400000.0,1042700000.0,869300000.0,552800000.0,,1435600000.0,77200000.0,-32100000.0,76600000.0,-20500000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,,,,1049200000.0,0.0,,2688900000.0,,,1635800000.0,,,,703300000.0,445000000.0,110800000.0,,0.34,,155100000.0,-12200000.0,,,,,,,1375000000.0,30200000.0,30200000.0,,591700000.0,,,,,,99700000.0,,,92800000.0,,,30200000.0,-700000.0,90100000.0,,226400000.0,297900000.0,-14000000.0,,,-9000000.0,,,,,,,61900000.0,25100000.0,,226400000.0,,226400000.0,,,16100000.0,,,3800000.0,110200000.0,,,1929800000.0,-72900000.0,,355800000.0,,,,,,,7400000.0,,,,,,,83800000.0,,,,,,,,,-55800000.0,,-19600000.0,,,238600000.0,0.34,,,,,,169800000.0,22200000.0,,382100000.0,,,99700000.0,,,0.0,,,758200000.0,,-844300000.0,-187400000.0,,,23100000.0,,,,578100000.0,,,1900000.0,,95200000.0,,,,,,,,1900000.0,,,89200000.0,,,,70100000.0,,,,,,53300000.0,,-115000000.0,,554800000.0,,1053100000.0,873100000.0,,,1422400000.0,,-15100000.0,-57800000.0,62500000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,,,996400000.0,0.0,,2692700000.0,,,1639800000.0,,,,701400000.0,431700000.0,136500000.0,,0.75,,155600000.0,10400000.0,,,,,,,1297600000.0,67000000.0,66800000.0,,591800000.0,,,,,,105400000.0,,,70900000.0,,,66800000.0,-700000.0,89800000.0,,236800000.0,300900000.0,-23200000.0,,,-8900000.0,,,,,,,61800000.0,25000000.0,,236800000.0,,236800000.0,,,16200000.0,,,0.0,115300000.0,,,1892800000.0,93700000.0,,350900000.0,,,,,,,-2200000.0,,,,,,,83500000.0,,,,,,,,,15000000.0,,-23200000.0,,,226400000.0,0.74,,,,,,185700000.0,13300000.0,,396900000.0,,,105400000.0,,,0.0,,,798800000.0,,-864900000.0,-293800000.0,,,-3600000.0,,,,581800000.0,,,2300000.0,,105300000.0,,,,,,,,2300000.0,,,88900000.0,,,,80300000.0,,,,,,63400000.0,,23400000.0,,595200000.0,,1052900000.0,887100000.0,,,1446700000.0,,-24000000.0,117700000.0,-84600000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,,,,1038000000.0,0.0,,2637400000.0,,,1625400000.0,,,,672500000.0,407300000.0,125200000.0,,0.51,,150800000.0,-1100000.0,,,,,,,1326800000.0,44500000.0,44500000.0,,591000000.0,,,,,,99900000.0,,,68400000.0,,,44500000.0,-1600000.0,88400000.0,,235700000.0,285900000.0,-22500000.0,,,-8900000.0,,,,,,,61800000.0,39800000.0,,235700000.0,,235700000.0,,,16200000.0,,,0.0,114300000.0,,,1888400000.0,46200000.0,,345600000.0,,,,,,,13700000.0,,,,,,,82800000.0,,,,,,,,,22300000.0,,-75000000.0,,,236800000.0,0.5,,,,,,169100000.0,-20500000.0,,374600000.0,,,99900000.0,,,0.0,,,747900000.0,,-882100000.0,-224500000.0,,,6900000.0,,,,574500000.0,,,1800000.0,,109000000.0,,,,,,,,1800000.0,,,87500000.0,,,,69200000.0,,,,,,51400000.0,,-17500000.0,,561600000.0,,1011700000.0,841600000.0,,,1456600000.0,,-22500000.0,68700000.0,-42200000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,167700000.0,,,347000000.0,1128000000.0,8600000.0,2595100000.0,2595100000.0,,597700000.0,1634300000.0,1128000000.0,144600000.0,-35700000.0,618900000.0,347000000.0,12100000.0,,0.04,,21100000.0,44100000.0,,,9100000.0,,,704200000.0,1391800000.0,3000000.0,3100000.0,-106500000.0,597700000.0,115700000.0,3377600000.0,,,,125600000.0,367100000.0,279800000.0,33800000.0,,-70400000.0,3100000.0,-16100000.0,86600000.0,,279800000.0,287000000.0,-46800000.0,,,-8900000.0,583500000.0,,250900000.0,344600000.0,-19100000.0,,18600000.0,25800000.0,,279800000.0,227200000.0,279800000.0,351600000.0,-8300000.0,15600000.0,1391800000.0,498100000.0,-19400000.0,108500000.0,-156100000.0,366600000.0,1889900000.0,69000000.0,21100000.0,344600000.0,,-71300000.0,279800000.0,0.0,1.65,279800000.0,2500000.0,,64100000.0,238600000.0,,960800000.0,88700000.0,47000000.0,42600000.0,-27400000.0,,,144600000.0,,108500000.0,,61100000.0,-886400000.0,-38300000.0,1469900000.0,430600000.0,235700000.0,0.04,,-1302100000.0,1200000.0,1.63,,156900000.0,-23300000.0,-71300000.0,351600000.0,-91200000.0,,125600000.0,,8600000.0,0.0,,12100000.0,704200000.0,41200000.0,-886400000.0,-596400000.0,23000000.0,2696100000.0,-3400000.0,1200000.0,87800000.0,9100000.0,583500000.0,18600000.0,,3100000.0,,57100000.0,1634300000.0,-19400000.0,47000000.0,,287000000.0,,,3100000.0,681500000.0,,85800000.0,1889900000.0,,-31300000.0,31300000.0,367100000.0,136000000.0,33800000.0,-18300000.0,,-400000.0,,77800000.0,,498100000.0,21400000.0,960800000.0,775800000.0,430600000.0,,1469900000.0,144700000.0,-29600000.0,98600000.0,-6100000.0,,,,,,,,,,,,,,,,,,,,,
