date,quarterlyNetIncomeContinuousOperations,trailingInvestingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualInvestingCashFlow,quarterlyNetIncome,quarterlyOperatingCashFlow,trailingPurchaseOfBusiness,trailingCashDividendsPaid,annualOtherNonCashItems,annualTotalAssets,trailingNetIncome,quarterlyOtherCurrentLiabilities,annualStockholdersEquity,annualNonCurrentDeferredRevenue,annualLongTermDebt,annualBasicAverageShares,trailingStockBasedCompensation,quarterlyCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyAccountsReceivable,quarterlyCommonStockIssuance,quarterlyCostOfRevenue,trailingNetOtherInvestingChanges,annualInventory,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualBasicEPS,annualSaleOfInvestment,quarterlyLongTermDebt,quarterlyDilutedAverageShares,annualCommonStockIssuance,annualCapitalStock,annualGoodwill,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualAccountsReceivable,annualStockBasedCompensation,quarterlyInventory,trailingGrossProfit,annualOperatingIncome,annualOtherIncomeExpense,annualAccountsPayable,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualNetPPE,quarterlyCashDividendsPaid,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCapitalStock,quarterlyBeginningCashPosition,annualEndCashPosition,trailingRepaymentOfDebt,quarterlyBasicEPS,annualCashFlowFromContinuingFinancingActivities,annualEbitda,trailingTotalRevenue,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyChangesInAccountReceivables,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyCurrentDebt,trailingEndCashPosition,trailingPretaxIncome,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,annualDilutedAverageShares,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,quarterlyTotalAssets,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,quarterlySaleOfInvestment,annualCapitalExpenditure,trailingOperatingExpense,trailingCapitalExpenditure,quarterlyGrossPPE,annualOtherNonCurrentAssets,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,annualAccumulatedDepreciation,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,annualRepurchaseOfCapitalStock,quarterlyBasicAverageShares,quarterlyChangeInWorkingCapital,trailingInterestExpense,annualCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangesInAccountReceivables,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyStockBasedCompensation,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyEbitda,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyChangeInAccountPayable,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyOperatingExpense,annualTotalNonCurrentAssets,trailingCommonStockIssuance,trailingFreeCashFlow,quarterlyCurrentDeferredRevenue,quarterlyCurrentLiabilities,quarterlyCurrentAssets,trailingChangeInAccountPayable,quarterlyOtherNonCashItems,annualGrossProfit,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,quarterlyDilutedEPS,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,annualChangeInWorkingCapital,annualOtherCurrentAssets,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyTotalRevenue,annualChangeInInventory,trailingTaxProvision,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualFreeCashFlow,annualPurchaseOfBusiness,annualCostOfRevenue,annualBeginningCashPosition,trailingOtherNonCashItems,annualCashDividendsPaid,annualNetIncome,trailingChangeInInventory,quarterlyDeferredIncomeTax,annualIncomeTaxPayable,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualNonCurrentDeferredTaxesLiabilities,quarterlyResearchAndDevelopment,annualDeferredIncomeTax,trailingBasicAverageShares,trailingSaleOfInvestment,trailingBasicEPS,annualRetainedEarnings,annualOtherShortTermInvestments,trailingDeferredIncomeTax,quarterlyChangeInInventory,trailingPurchaseOfInvestment,quarterlyOtherShortTermInvestments,quarterlyIncomeTaxPayable,trailingDilutedEPS,quarterlyRetainedEarnings,trailingDilutedAverageShares,trailingResearchAndDevelopment
1970-01-01 00:00:01.285804800,16259000.0,,,-2100000.0,12534000.0,,16259000.0,20943000.0,,,,,,1042000.0,,,,,,3029000.0,,49109000.0,,21319000.0,0.0,13632000.0,,,,25513000.0,,,332564000.0,44158000.0,,,,570000.0,,,,,,,,,,706000.0,,,-21336000.0,,,706000.0,,7237000.0,,,,2806000.0,,,0.295,,,,,,1769000.0,,8417000.0,157000000.0,,,,,0.0,1784000.0,13087000.0,,,523636000.0,,,110226000.0,,17376000.0,634584000.0,,611438000.0,,-14654000.0,,,,,546782000.0,,,,,0.0,,,,,44158000.0,-3290000.0,,,,5786000.0,-11825000.0,,0.0,,,,,,0.0,,31989000.0,,,0.0,-510000.0,,,,-53000.0,706000.0,,32917000.0,8745000.0,,,,11681000.0,178538000.0,23146000.0,,431000.0,,1508000.0,345098000.0,,0.295,,,,,3514000.0,76000.0,,16335000.0,424806000.0,46549000.0,,,-3567000.0,,,24172000.0,-22990000.0,,-121976000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,18473000.0,,0.0,-303000.0,10809000.0,-60629000.0,18473000.0,37039000.0,,,-600000.0,643273000.0,,1262000.0,0.0,,491648000.0,44158000.0,,9507000.0,31444000.0,49109000.0,30682000.0,22508000.0,0.0,12760000.0,,,,25437000.0,1.06,0.0,491648000.0,,0.0,,49109000.0,815000.0,,22508000.0,,,,90749000.0,2410000.0,10238000.0,182097000.0,403000.0,103168000.0,434950000.0,-21778000.0,-10026000.0,403000.0,403000.0,108489000.0,8644000.0,502457000.0,2487000.0,,706000.0,403000.0,,,-44644000.0,123848000.0,,,563716000.0,-1189000.0,,8491000.0,,,,403000.0,0.0,0.0,1602000.0,15048000.0,25437000.0,1.06,533901000.0,59165000.0,44158000.0,108489000.0,10809000.0,-15536000.0,643273000.0,,619587000.0,,100913000.0,,-60629000.0,,,563716000.0,1602000.0,38401000.0,,7719000.0,-428000.0,-128766000.0,,,-2704000.0,,10002000.0,,23686000.0,,10238000.0,-10026000.0,-3741000.0,0.0,46717000.0,,1262000.0,,-58054000.0,0.0,,35688000.0,9507000.0,-2105000.0,0.0,3369000.0,34001000.0,-113000000.0,,-17049000.0,403000.0,,36609000.0,10379000.0,619587000.0,,,10437000.0,31444000.0,23686000.0,,444000.0,129150000.0,1735000.0,502457000.0,,,533901000.0,296000.0,10057000.0,0.0,,80000.0,,18553000.0,434950000.0,49369000.0,,,-52575000.0,,58869000.0,26230000.0,-20293000.0,,-128766000.0,10437000.0,42539000.0,,52947000.0,2508000.0,,-84426000.0,58869000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,15169000.0,,,1099000.0,9511000.0,,15169000.0,15222000.0,,,,,,1079000.0,,,,,,3279000.0,,49109000.0,,23475000.0,,12796000.0,,,,25802000.0,,,514733000.0,44158000.0,,,,728000.0,,,,,,,,,,1502000.0,,,-22205000.0,,,1502000.0,,7640000.0,,,,403000.0,,,0.265,,,,,,-967000.0,,8549000.0,,,,,,,4440000.0,11607000.0,,,548260000.0,,,106753000.0,,3747000.0,652150000.0,,626627000.0,,-3044000.0,,,,,575152000.0,,,,,-399000.0,,,,,44158000.0,-7892000.0,,,,10325000.0,-8743000.0,,0.0,,,,,,0.0,,31586000.0,,,0.0,-356000.0,,,,-11475000.0,1502000.0,,32221000.0,9003000.0,,,,9333000.0,24016000.0,25523000.0,,670000.0,,1363000.0,524244000.0,-7000000.0,0.265,,,,,0.0,228000.0,,15397000.0,440523000.0,45017000.0,,,-11475000.0,,,23218000.0,-2648000.0,,-134629000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,19013000.0,,,-100000.0,9164000.0,,19013000.0,31067000.0,,,,,,956000.0,,,,,,7521000.0,,49109000.0,,18756000.0,,14366000.0,,,,25519000.0,,,518818000.0,44158000.0,,,,467000.0,,,,,,,,,,1402000.0,,,-22657000.0,,,1402000.0,,7713000.0,,,,1502000.0,,,0.345,,,,,,4719000.0,,8724000.0,,,,,,,4325000.0,15166000.0,,,551204000.0,,,105016000.0,,19642000.0,651151000.0,,629955000.0,,-105000.0,,,,,586577000.0,,,,,-980000.0,,,,,44158000.0,3648000.0,,,,7115000.0,-8472000.0,,0.0,,,,,,0.0,,35468000.0,,,0.0,-2767000.0,,,,-11425000.0,1402000.0,,36574000.0,9286000.0,,,,5319000.0,23222000.0,21196000.0,,410000.0,,1573000.0,527982000.0,-30000000.0,0.345,,,,,0.0,18000.0,,19031000.0,445986000.0,50940000.0,,,-11425000.0,,,27288000.0,-19742000.0,,-140591000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,16744000.0,,,400000.0,8144000.0,,16744000.0,16357000.0,,,,,,1138000.0,,,,,,1540000.0,,49109000.0,,23821000.0,,14689000.0,,,,25348000.0,,,534902000.0,44158000.0,,,,661000.0,,,,,,,,,,1802000.0,,,-23101000.0,,,1802000.0,,7733000.0,,,,1402000.0,,,0.29,,,,,,-5065000.0,,8828000.0,,,,,,,4101000.0,12735000.0,,,562727000.0,,,103280000.0,,7764000.0,657703000.0,,630435000.0,,-1000.0,,,,,595170000.0,,,,,-262000.0,,,,,44158000.0,-9702000.0,,,,7683000.0,-7378000.0,,0.0,,,,,,0.0,,33228000.0,,,0.0,568000.0,,,,-8593000.0,1802000.0,,34579000.0,9745000.0,,,,6520000.0,19681000.0,27268000.0,,554000.0,,2012000.0,543046000.0,-13000000.0,0.29,,,,,0.0,-77000.0,,16667000.0,448597000.0,49268000.0,,,-8593000.0,,,24834000.0,-7364000.0,,-146573000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,27071000.0,,,1467000.0,4000000.0,-39337000.0,27071000.0,30473000.0,,,75035000.0,966956000.0,,1777000.0,0.0,,605888000.0,45672000.0,,8280000.0,27691000.0,256498000.0,33150000.0,34071000.0,,20351000.0,,,,25302000.0,1.34,,605888000.0,,75815000.0,,256498000.0,713000.0,,34071000.0,,,,111621000.0,2569000.0,11406000.0,213549000.0,3269000.0,93119000.0,536425000.0,-23543000.0,-6464000.0,3269000.0,3269000.0,101543000.0,10064000.0,609888000.0,642000.0,,1802000.0,3269000.0,,,-50916000.0,147340000.0,,,691170000.0,-10249000.0,,9858000.0,,,,3269000.0,0.0,,7204000.0,21720000.0,25302000.0,1.34,637579000.0,78231000.0,45672000.0,101543000.0,4000000.0,22629000.0,966956000.0,,926972000.0,,5666000.0,,-39337000.0,,,691170000.0,7204000.0,39726000.0,,6576000.0,0.0,-154745000.0,,,-1641000.0,,-3301000.0,,39984000.0,,11406000.0,-6464000.0,-11562000.0,0.0,61228000.0,,1777000.0,,2516000.0,0.0,,47058000.0,8280000.0,2866000.0,0.0,3197000.0,35959000.0,-154100000.0,,-7844000.0,3269000.0,,47973000.0,11692000.0,926972000.0,,,4032000.0,27691000.0,39984000.0,,23252000.0,151347000.0,1628000.0,609888000.0,-104100000.0,,637579000.0,234000.0,-17247000.0,0.0,,65000.0,,27136000.0,536425000.0,68324000.0,,,-7844000.0,,77997000.0,36281000.0,-21162000.0,,-154745000.0,4032000.0,53782000.0,,62202000.0,403000.0,,-91506000.0,77997000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,21979000.0,,,9133000.0,4635000.0,,21979000.0,28223000.0,,,,,,1893000.0,,,,,,1808000.0,,256498000.0,,34784000.0,,16988000.0,,,,25382000.0,,,597956000.0,54722000.0,,,,-1765000.0,,,,,,,,,,12402000.0,,,-29716000.0,,,12402000.0,,10264000.0,,,,3269000.0,,,0.3,,,,,,-1176000.0,,10405000.0,27239000.0,,,,,,7319000.0,16472000.0,,,651365000.0,,,99806000.0,,21896000.0,972838000.0,,923249000.0,,-853000.0,,,,,697449000.0,,,,,-1283000.0,,,,,54722000.0,-7764000.0,,,,12593000.0,-5544000.0,,0.0,,,,,,0.0,,42723000.0,,,0.0,433000.0,,,,-6327000.0,12402000.0,,46527000.0,12303000.0,,,,3440000.0,48774000.0,49589000.0,,2882000.0,,2039000.0,602591000.0,-311661000.0,0.3,,,,,,75000.0,,22054000.0,534244000.0,63515000.0,,,-6327000.0,,,34224000.0,-12763000.0,,-163205000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,23162000.0,,,-8186000.0,6195000.0,,23162000.0,45277000.0,,,,,,2581000.0,,,,,,9655000.0,,256498000.0,,30169000.0,,17923000.0,,,,25427000.0,,,613195000.0,54722000.0,,,,411000.0,,,,,,,,,,4216000.0,,,-30261000.0,,,4216000.0,,9132000.0,,,,12402000.0,,,0.315,,,,,,4615000.0,,11324000.0,,,,,,,9360000.0,17245000.0,,,646834000.0,,,98070000.0,,39596000.0,959698000.0,,921903000.0,,-2032000.0,,,,,700698000.0,,,,,-3250000.0,,,,,54722000.0,10718000.0,,,,9695000.0,-5779000.0,,0.0,,,,,,0.0,,43693000.0,,,0.0,-1616000.0,,,,-5681000.0,4216000.0,,45769000.0,11619000.0,,,,3603000.0,27444000.0,37795000.0,,1623000.0,,2487000.0,619390000.0,-75239000.0,0.315,,,,,,75000.0,,23237000.0,532548000.0,63692000.0,,,-5681000.0,,,34150000.0,-47782000.0,,-168150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,24929000.0,,,-5323000.0,19988000.0,,24493000.0,29827000.0,,,,,,2489000.0,,,,,,2506000.0,,256498000.0,,42832000.0,,21324000.0,,,,25179000.0,,,874434000.0,56536000.0,,,,877000.0,,,,,,,,,,1993000.0,,,-31086000.0,,,1993000.0,,20503000.0,,,,4216000.0,,,0.34,,,,,,-8076000.0,,12540000.0,,,,,,,9021000.0,19194000.0,,,925040000.0,,,96333000.0,,9748000.0,1379773000.0,,1330635000.0,,-244599000.0,,,,,1133652000.0,,,,,-386000.0,,,,,56536000.0,-13075000.0,,,,11303000.0,-5886000.0,,0.0,,,,,,0.0,,58109000.0,,,0.0,-6747000.0,,,,-20079000.0,1993000.0,,51172000.0,14443000.0,,,,9280000.0,30618000.0,49138000.0,,1911000.0,,1399000.0,894422000.0,-163000000.0,0.34,,,,,,137000.0,,25066000.0,943604000.0,72496000.0,,,-20079000.0,,,36729000.0,-15071000.0,,-190048000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,26328000.0,,,3244000.0,29336000.0,-42861000.0,20318000.0,58084000.0,,,13536000.0,1394110000.0,,1905000.0,0.0,11494000.0,864674000.0,55696000.0,,10226000.0,35750000.0,256498000.0,57461000.0,38720000.0,,85348000.0,,,,25041000.0,1.29,,864674000.0,,0.0,,256498000.0,872000.0,,38720000.0,,,,138263000.0,395000.0,12030000.0,292560000.0,5237000.0,161411000.0,960535000.0,-292636000.0,-4279000.0,5237000.0,5237000.0,94596000.0,17562000.0,905504000.0,-9003000.0,,1993000.0,5237000.0,,,-119682000.0,188457000.0,,,1164391000.0,640000.0,,5251000.0,,,,5237000.0,0.0,,9864000.0,18792000.0,25041000.0,1.29,941254000.0,91476000.0,55696000.0,94596000.0,29336000.0,47310000.0,1394110000.0,,1346534000.0,,260905000.0,,-42861000.0,,,1164391000.0,9864000.0,7594000.0,,7594000.0,0.0,-203856000.0,,11494000.0,-4919000.0,,9168000.0,,47576000.0,,12030000.0,-4279000.0,-3997000.0,0.0,71702000.0,,1905000.0,,13421000.0,0.0,,49225000.0,10226000.0,-1132000.0,0.0,-1073000.0,39520000.0,-626235000.0,,-10774000.0,5237000.0,,223000.0,-38230000.0,1346534000.0,,,8901000.0,35750000.0,47576000.0,,7120000.0,145857000.0,1669000.0,905504000.0,-76335000.0,,941254000.0,371000.0,-953000.0,0.0,,84000.0,,26412000.0,960535000.0,85571000.0,,,-10774000.0,,91105000.0,38453000.0,-44066000.0,,-203856000.0,8901000.0,118550000.0,0.0,146703000.0,6369000.0,,-383699000.0,89952000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,21289000.0,,,12956000.0,30141000.0,,18399000.0,30879000.0,,,,,,2421000.0,,,,,,2366000.0,,256498000.0,,37128000.0,73444000.0,40019000.0,,,,25011000.0,,,811913000.0,56990000.0,,,,2679000.0,,,,,,,,,,18193000.0,,,-32709000.0,,,18193000.0,,14154000.0,,,,5237000.0,,,0.21,,,,,,1053000.0,,10981000.0,,,,,,,9101000.0,12168000.0,,,884004000.0,,,92860000.0,,24234000.0,1398186000.0,,1339390000.0,,1225000.0,2481000.0,,,,1169605000.0,,,,,-2719000.0,,,15469000.0,,56990000.0,-5428000.0,,,,12346000.0,-2868000.0,,0.0,,,,,,2481000.0,,46480000.0,,,0.0,-1808000.0,,,,-4164000.0,18193000.0,,34279000.0,3232000.0,,,,6627000.0,26481000.0,58796000.0,,2856000.0,,3232000.0,857523000.0,-110000000.0,0.21,,,,,,56000.0,,21345000.0,955920000.0,74298000.0,,,-6645000.0,,,31047000.0,-13759000.0,,-213685000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,21297000.0,,,-9477000.0,30485000.0,,20167000.0,51323000.0,,,,,,2042000.0,,,,,,10314000.0,,256498000.0,,36121000.0,0.0,39665000.0,,,,24882000.0,,,799152000.0,58657000.0,,,,746000.0,,,,,,,,,,8716000.0,,,-34710000.0,,,8716000.0,,15127000.0,,,,18193000.0,,,0.23,,,,,,1523000.0,,11629000.0,,,,,,,10925000.0,13487000.0,,,885544000.0,,,91123000.0,,40744000.0,1386711000.0,,1337560000.0,,-1976000.0,0.0,,,,1180105000.0,,,,,-535000.0,,,17581000.0,,58657000.0,13501000.0,,,,13720000.0,545000.0,,0.0,,,,,,0.0,,48397000.0,,,0.0,1290000.0,,,,-10579000.0,8716000.0,,35620000.0,3100000.0,,,,8601000.0,38326000.0,49151000.0,,1269000.0,,3100000.0,847218000.0,-110500000.0,0.23,,,,,,344000.0,,21641000.0,954132000.0,75285000.0,,,-10579000.0,,,32520000.0,-50221000.0,,-225973000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,23057000.0,,,2504000.0,32167000.0,,21885000.0,45486000.0,,,,,,2408000.0,,,,,,2280000.0,,256498000.0,,35876000.0,0.0,41135000.0,,,,24966000.0,,,809391000.0,58657000.0,,,,737000.0,,,,,,,,,,11220000.0,,,-35597000.0,,,11220000.0,,19449000.0,,,,8716000.0,,,0.25,,,,,,-385000.0,,11816000.0,,,,,,,9523000.0,14757000.0,,,896718000.0,,,89386000.0,,29171000.0,1382372000.0,,1330937000.0,,-624000.0,0.0,,,,1189090000.0,,,,,-446000.0,,,19835000.0,,58657000.0,1582000.0,,,,13001000.0,-552000.0,,0.0,,,,,,0.0,,54362000.0,,,0.0,1339000.0,,,,-16315000.0,11220000.0,,36588000.0,2415000.0,,,,12427000.0,35325000.0,51435000.0,,1323000.0,,2415000.0,861393000.0,-92000000.0,0.25,,,,,,40000.0,,23097000.0,950564000.0,77723000.0,,,-16315000.0,,,34173000.0,-26667000.0,,-238526000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,20438000.0,,,-4868000.0,34709000.0,-49070000.0,18998000.0,55392000.0,,,7333000.0,1382508000.0,,1845000.0,0.0,21669000.0,807630000.0,58246000.0,,10239000.0,51566000.0,256498000.0,65423000.0,34736000.0,0.0,44048000.0,,,,24741000.0,0.88,300000.0,807630000.0,,73444000.0,,256498000.0,535000.0,,34736000.0,,,,128566000.0,4697000.0,22898000.0,305182000.0,6352000.0,183080000.0,957814000.0,-36470000.0,-144000.0,6352000.0,6352000.0,87650000.0,16693000.0,864008000.0,3365000.0,,11220000.0,6352000.0,,,-132895000.0,195043000.0,,,1210913000.0,-126000.0,,10345000.0,,,,6352000.0,2731000.0,,10843000.0,11513000.0,24741000.0,0.88,915574000.0,86414000.0,58246000.0,87650000.0,34709000.0,36830000.0,1382508000.0,,1337546000.0,,-1844000.0,250000.0,-52101000.0,,,1210913000.0,10843000.0,11749000.0,,11749000.0,-1934000.0,-253099000.0,,21669000.0,-5634000.0,,16398000.0,,44962000.0,,22898000.0,-144000.0,2065000.0,0.0,51926000.0,,1845000.0,,-3219000.0,250000.0,,47369000.0,10239000.0,1115000.0,0.0,2544000.0,43206000.0,-368600000.0,,-18012000.0,6352000.0,,33828000.0,3002000.0,1337546000.0,,,13981000.0,51566000.0,44962000.0,,1885000.0,140315000.0,3002000.0,864008000.0,-56100000.0,,915574000.0,333000.0,26053000.0,0.0,,-107000.0,,20331000.0,957814000.0,77876000.0,,,-18562000.0,,86081000.0,30826000.0,-42248000.0,,-253099000.0,13981000.0,130979000.0,,164867000.0,5237000.0,,-139486000.0,79449000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,27780000.0,,,-1473000.0,35565000.0,,24143000.0,39016000.0,,,,,,2149000.0,,,,,,1776000.0,,256498000.0,,34425000.0,0.0,38400000.0,,,,24701000.0,,,833790000.0,58657000.0,,,,-7147000.0,,,,,,,,,,4879000.0,,,-37342000.0,,,4879000.0,,15588000.0,,,,6352000.0,,,0.27,,,,,,-302000.0,,9741000.0,,,,,,,10067000.0,16142000.0,,,923154000.0,,,85913000.0,,18412000.0,1378731000.0,,1335928000.0,,-759000.0,40000.0,,,,1224306000.0,,,,,-336000.0,,,23939000.0,,58657000.0,-12930000.0,,,,15753000.0,-49000.0,,0.0,,,,,,40000.0,,53184000.0,,,0.0,2568000.0,,,,-20564000.0,4879000.0,,48604000.0,3151000.0,,,,6854000.0,29860000.0,42803000.0,,901000.0,,3151000.0,893294000.0,-402788000.0,0.27,,,,,,75000.0,,27855000.0,958749000.0,87004000.0,,,-20604000.0,,,45453000.0,-19925000.0,,-265557000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,24450000.0,,,1187000.0,36707000.0,,23034000.0,53347000.0,,,,,,2998000.0,,,,,,6688000.0,,256498000.0,,34359000.0,0.0,40449000.0,,,,24637000.0,,,839253000.0,58657000.0,,,,774000.0,,,,,,,,,,6066000.0,,,-38235000.0,,,6066000.0,,15882000.0,,,,4879000.0,,,0.25,,,,,,-1144000.0,,8329000.0,,,,,,,8797000.0,14641000.0,,,945833000.0,,,84177000.0,,35377000.0,1384744000.0,,1340573000.0,,-1250000.0,65000.0,,,,1245660000.0,,,,,-70000.0,,,25640000.0,,58657000.0,12048000.0,,,,17706000.0,-795000.0,,0.0,,,,,,65000.0,,48689000.0,,,0.0,-1288000.0,,,,-17905000.0,6066000.0,,34549000.0,2516000.0,,,,12327000.0,44233000.0,44171000.0,,967000.0,,2516000.0,901600000.0,-50500000.0,0.25,,,,,,28000.0,,24478000.0,966464000.0,74998000.0,,,-17970000.0,,,32033000.0,-34255000.0,,-279196000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,31189000.0,,,-4399000.0,38456000.0,,29680000.0,44290000.0,,,,,,2862000.0,,,,,,1823000.0,,256498000.0,,35972000.0,0.0,40939000.0,,,,24579000.0,,,851416000.0,58657000.0,,,,891000.0,,,,,,,,,,1667000.0,,,-39103000.0,,,1667000.0,,15483000.0,,,,6066000.0,,,0.35,,,,,,746000.0,,8585000.0,,,,,,,9034000.0,20740000.0,,,956814000.0,,,82440000.0,,24551000.0,1386169000.0,,1344111000.0,,-1247000.0,58000.0,,,,1263389000.0,,,,,-658000.0,,,26432000.0,,58657000.0,-3514000.0,,,,15085000.0,314000.0,,0.0,,,,,,58000.0,,55299000.0,,,0.0,-672000.0,,,,-19681000.0,1667000.0,,41191000.0,2266000.0,,,,14271000.0,40510000.0,42058000.0,,1132000.0,,2266000.0,916304000.0,-49500000.0,0.35,,,,,,42000.0,,31231000.0,971560000.0,82130000.0,,,-19739000.0,,,38925000.0,-29008000.0,,-291829000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,30394000.0,,,1163000.0,44938000.0,-79696000.0,28668000.0,49987000.0,,,5195000.0,1401555000.0,,4571000.0,0.0,29392000.0,867579000.0,58657000.0,,6615000.0,44202000.0,256498000.0,62166000.0,40129000.0,0.0,47179000.0,,,,24478000.0,1.2,263000.0,867579000.0,,0.0,,256498000.0,874000.0,,40129000.0,,,,154754000.0,-4608000.0,17881000.0,332545000.0,2830000.0,186640000.0,980479000.0,-39990000.0,-46000.0,2830000.0,2830000.0,80703000.0,15213000.0,941909000.0,2469000.0,,1667000.0,2830000.0,,,-110466000.0,210044000.0,,,1280479000.0,-976000.0,,6462000.0,,,,2830000.0,263000.0,,12055000.0,19335000.0,24478000.0,1.2,986111000.0,114048000.0,58657000.0,80703000.0,44938000.0,28341000.0,1401555000.0,,1354213000.0,,-775000.0,100000.0,-79959000.0,,,1280479000.0,12055000.0,10824000.0,,10824000.0,-2513000.0,-300000000.0,,29392000.0,-3577000.0,,2185000.0,,47342000.0,,17881000.0,-46000.0,-1676000.0,0.0,70858000.0,,4571000.0,,-4031000.0,100000.0,,52159000.0,6615000.0,-3522000.0,0.0,1861000.0,33830000.0,-590488000.0,,-21546000.0,2830000.0,,41234000.0,2891000.0,1354213000.0,,,12432000.0,44202000.0,47342000.0,,2195000.0,165578000.0,2891000.0,941909000.0,-87700000.0,,986111000.0,235000.0,-2211000.0,0.0,,90000.0,,30484000.0,980479000.0,88413000.0,,,-21646000.0,,113813000.0,38343000.0,-27278000.0,,-300000000.0,12432000.0,106681000.0,,166967000.0,6352000.0,,-154670000.0,105525000.0,,,,,,,,,,,,,,,,,,,,,,
