date,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualCommonStockIssuance,annualFreeCashFlow,annualOtherShortTermInvestments,quarterlyCurrentAssets,annualAccountsPayable,quarterlyDepreciationAndAmortization,quarterlyOtherNonCashItems,annualTotalLiabilitiesNetMinorityInterest,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,annualEndCashPosition,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,annualOtherCurrentAssets,trailingTotalRevenue,annualOperatingIncome,quarterlyRetainedEarnings,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualCashAndCashEquivalents,trailingEndCashPosition,quarterlyTotalRevenue,annualNetOtherInvestingChanges,trailingTaxProvision,quarterlyPurchaseOfInvestment,trailingPretaxIncome,annualCurrentDeferredRevenue,annualCashDividendsPaid,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,annualPretaxIncome,annualNetIncomeContinuousOperations,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualCostOfRevenue,quarterlyFreeCashFlow,annualNetIncome,quarterlyNetIncome,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualStockholdersEquity,quarterlyDilutedEPS,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualCurrentAssets,quarterlyOtherCurrentAssets,annualLongTermDebt,annualRepurchaseOfCapitalStock,quarterlyCurrentAccruedExpenses,annualRetainedEarnings,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyCostOfRevenue,quarterlyInvestingCashFlow,trailingNetIncomeCommonStockholders,annualTotalAssets,annualTaxProvision,annualDepreciationAndAmortization,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,quarterlyGoodwill,quarterlyLongTermDebt,trailingChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyChangeInInventory,quarterlyInventory,quarterlyGrossProfit,annualTotalNonCurrentAssets,quarterlyOperatingExpense,annualGrossProfit,quarterlyPretaxIncome,annualOtherIncomeExpense,quarterlyPurchaseOfBusiness,trailingGrossProfit,quarterlyOtherIntangibleAssets,annualNetPPE,annualOperatingCashFlow,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyCapitalStock,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyNetPPE,trailingRepaymentOfDebt,quarterlyTaxProvision,annualBasicAverageShares,quarterlyChangesInAccountReceivables,annualChangeInInventory,annualGrossPPE,trailingChangeInCashSupplementalAsReported,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualBasicEPS,quarterlyOtherNonCurrentAssets,quarterlyDilutedAverageShares,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualOperatingExpense,trailingInvestingCashFlow,annualIncomeTaxPayable,annualNonCurrentDeferredTaxesLiabilities,annualAccumulatedDepreciation,trailingDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,annualInvestingCashFlow,annualChangesInAccountReceivables,trailingNetIncomeContinuousOperations,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyBasicEPS,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,quarterlyAccountsPayable,trailingOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyStockBasedCompensation,trailingStockBasedCompensation,annualStockBasedCompensation,annualGoodwill,annualInventory,annualCashFlowFromContinuingFinancingActivities,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualInterestExpense,annualPurchaseOfInvestment,annualDilutedEPS,annualDilutedAverageShares,trailingChangesInAccountReceivables,annualRepaymentOfDebt,annualTotalRevenue,annualCapitalStock,trailingChangeInWorkingCapital,trailingChangeInInventory,annualResearchAndDevelopment,quarterlyResearchAndDevelopment,annualSaleOfInvestment,trailingBasicAverageShares,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualInvestmentsAndAdvances
2003-06-30,1784994000.0,,,-51585000.0,,,,1734122000.0,,98861000.0,,,,,440391000.0,,1047525000.0,379660000.0,,,,,,,2806242000.0,3357642000.0,,,,1190478000.0,,,,,,,2832519000.0,,,,,5091764000.0,142035000.0,,140189000.0,,142035000.0,,,142035000.0,,0.37,430856000.0,,,0.0,,,300691000.0,,-56020000.0,931100000.0,,,94820000.0,499700000.0,-86622000.0,,,,,2259245000.0,,,421277000.0,,195392000.0,,,,,7213000.0,,-46364000.0,427097000.0,690778000.0,,462653000.0,,225452000.0,,,,1780336000.0,,,,,96053000.0,,205853000.0,,94820000.0,94820000.0,431886000.0,,83417000.0,,,,,,,-27360000.0,112177000.0,,2673000.0,,-96000.0,-633985000.0,-88717000.0,,1145420000.0,382548000.0,,,,,1065871000.0,,,,,,,,,,,167549000.0,0.0,,,,,,,228125000.0,,-1233000.0,1062952000.0,,-80411000.0,0.375,21616000.0,194000.0,,,309174000.0,,-109618000.0,326986000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,1931779000.0,,,-51644000.0,,,,1973472000.0,,158010000.0,,,,,493581000.0,,807228000.0,381048000.0,,,,,,,3044894000.0,3279455000.0,,,,1622606000.0,,,,,,,2739007000.0,,,,,5252927000.0,290296000.0,,502740000.0,,290296000.0,,,290296000.0,,0.755,443217000.0,,,0.0,,,427109000.0,,-37896000.0,1138344000.0,,,199113000.0,653902000.0,-79329000.0,,,,,2513920000.0,,,168553000.0,,195458000.0,,,,,16012000.0,,72277000.0,354465000.0,968704000.0,,505890000.0,,460788000.0,,,,1772156000.0,,,,,94820000.0,,205854000.0,,199113000.0,199113000.0,433071000.0,,170492000.0,,,,,,,-41491000.0,46371000.0,,2026000.0,,-90000.0,-643328000.0,-360416000.0,,1074228000.0,384110000.0,,,,,1076399000.0,,,,,,,,,,,544231000.0,0.0,,,,,,,462814000.0,,104293000.0,1181309000.0,,87033000.0,0.76,9510000.0,-151000.0,,,276990000.0,,-104318000.0,620824000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,1993734000.0,,-87437000.0,-51623000.0,79162000.0,1267361000.0,,2256152000.0,306157000.0,84826000.0,,2837017000.0,843283000.0,,419113000.0,,843283000.0,,695591000.0,,362946000.0,0.0,,1137374000.0,3153195000.0,3137916000.0,,695591000.0,,1168230000.0,-246194000.0,,,,,-206543000.0,2837017000.0,25955000.0,1130277000.0,687811000.0,,5394068000.0,159924000.0,2006465000.0,529455000.0,687650000.0,159924000.0,967611000.0,1739743000.0,217271000.0,2557051000.0,,642409000.0,-12468000.0,2256152000.0,0.0,389000.0,-216356000.0,473108000.0,3153195000.0,-105888000.0,956439000.0,1993734000.0,473108000.0,695591000.0,476393000.0,241419000.0,,5394068000.0,442466000.0,403179000.0,2557051000.0,687650000.0,,389000.0,,200485000.0,,,,956439000.0,138863000.0,,,301187000.0,691837000.0,3137916000.0,308729000.0,2821392000.0,383389000.0,171525000.0,,,1702977000.0,467328000.0,1382345000.0,695591000.0,1702977000.0,199113000.0,,205854000.0,1540553000.0,695591000.0,695591000.0,467328000.0,,166118000.0,380969529.0,,,1131426000.0,,,-32983000.0,25955000.0,,-281000.0,,-98000.0,-664098000.0,-314017000.0,1.805,967611000.0,,,642409000.0,,58186000.0,1131426000.0,,-114984000.0,,1684018000.0,,,200485000.0,-664098000.0,,,562438000.0,-113282000.0,-50017000.0,137809000.0,,,,,383108000.0,,496478000.0,1188514000.0,,326695000.0,,40357000.0,-53468000.0,,,306157000.0,,-87437000.0,467934000.0,637405000.0,-408000.0,,,,,301187000.0,-896864000.0,1188514000.0,,7097000.0,,1.79,384162011.0,,,4827857000.0,205854000.0,,,,,,,,,,,,,,,,,
2004-03-31,1551065000.0,,,-57394000.0,,,,1808687000.0,,61876000.0,2865000.0,,,,413398000.0,,808324000.0,381162000.0,,,,,,,3171480000.0,3093277000.0,,,,911575000.0,,,,,,,2359389000.0,,,,,4901964000.0,75679000.0,,-170326000.0,,75679000.0,,,76266000.0,,0.195,637880000.0,,,0.0,,,265647000.0,,-40144000.0,722524000.0,,,403949000.0,378068000.0,-11933000.0,,,,,2542575000.0,,,385000.0,,170059000.0,641536000.0,,,,0.0,,-47683000.0,316034000.0,533507000.0,,442459000.0,,89311000.0,,,,1660556000.0,,,,,695591000.0,,205854000.0,,403949000.0,403949000.0,457612000.0,,13045000.0,,,,,,,-17428000.0,5523000.0,,1737000.0,,-85000.0,-654598000.0,-125988000.0,,975109000.0,386980000.0,,,,,1112210000.0,,,,,,,,,,,-152898000.0,-117880000.0,,,,,,,91048000.0,,-291642000.0,381055000.0,,-294184000.0,0.2,70428000.0,-5764000.0,,,257304000.0,,-75981000.0,152924000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,1700856000.0,,,-56907000.0,,,,2038725000.0,,102191000.0,,,,,456697000.0,,809109000.0,379180000.0,,,,,,,3280199000.0,3077016000.0,,,,1230297000.0,,,,,,,2509965000.0,,,,,5115741000.0,165626000.0,,159513000.0,,165626000.0,,,165626000.0,,0.43,638413000.0,,,0.0,,,329632000.0,,-71390000.0,947927000.0,,,383578000.0,478774000.0,-97704000.0,,,,,2605776000.0,,,380000.0,,170316000.0,654080000.0,,,,0.0,,-41680000.0,357354000.0,751523000.0,,486463000.0,,262899000.0,,,,1654819000.0,,,,,403949000.0,,205854000.0,,383578000.0,383578000.0,452484000.0,,97273000.0,,,,,,,-21600000.0,4398000.0,,2161000.0,,-81000.0,-657083000.0,-101026000.0,,969713000.0,385214000.0,,,,,1109567000.0,,,,,,,,,,,181113000.0,-105145000.0,,,,,,,265060000.0,,-20371000.0,436721000.0,,-84835000.0,0.435,61743000.0,-4634000.0,,,276025000.0,,-93256000.0,367251000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,1978401000.0,,,-56837000.0,,,,2323505000.0,,144375000.0,,,,,525436000.0,,833676000.0,378760000.0,,,,,,,3493482000.0,3358575000.0,,,,1695911000.0,,,,,,,2812077000.0,,,,,5682080000.0,324481000.0,,473509000.0,,324481000.0,,,324481000.0,,0.845,651941000.0,,,0.0,,,485621000.0,,-59093000.0,1232330000.0,,,423763000.0,622198000.0,-404717000.0,,,,,2870003000.0,,,375000.0,,181360000.0,659408000.0,,,,0.0,,46353000.0,310641000.0,1073713000.0,,556797000.0,,515049000.0,,,,1958741000.0,,,,,383578000.0,,205854000.0,,423763000.0,423763000.0,486919000.0,,190568000.0,,,,,,,-51482000.0,5278000.0,,1867000.0,,-73000.0,-677731000.0,-80451000.0,,912915000.0,384112000.0,,,,,1164650000.0,,,,,,,,,,,524991000.0,-46063000.0,,,,,,,516916000.0,,40185000.0,561110000.0,,58558000.0,0.855,22527000.0,-6176000.0,,,266984000.0,,-25155000.0,661291000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,1968662000.0,,-52286000.0,-57028000.0,218791000.0,924469000.0,,2447830000.0,318301000.0,84271000.0,,2878476000.0,909814000.0,,509025000.0,,909814000.0,,680623000.0,,-102198000.0,0.0,,1174690000.0,3680852000.0,3415159000.0,,680623000.0,,1412755000.0,-248383000.0,,,,719948000.0,-228166000.0,2878476000.0,4613000.0,1168905000.0,756410000.0,,5862989000.0,190037000.0,2046645000.0,461773000.0,755823000.0,190037000.0,948608000.0,1904556000.0,190037000.0,2984513000.0,,677220000.0,9338000.0,2447830000.0,0.0,513000.0,-409350000.0,536882000.0,3680852000.0,-77756000.0,1051438000.0,1968662000.0,536882000.0,680623000.0,567605000.0,-132360000.0,,5862989000.0,412495000.0,392713000.0,2984513000.0,755823000.0,,513000.0,,232081000.0,719948000.0,,,1051438000.0,0.0,,,300459000.0,845150000.0,3415159000.0,543484000.0,3203893000.0,301646000.0,0.0,,,1953485000.0,513066000.0,1063472000.0,680623000.0,1953485000.0,423763000.0,,205855000.0,1567403000.0,680623000.0,680623000.0,513066000.0,,111609000.0,379810553.0,,,1195792000.0,,,-48493000.0,4613000.0,,20000.0,,-63000.0,-682726000.0,-134280000.0,1.99,948608000.0,,,677220000.0,,695591000.0,1195792000.0,,-139003000.0,,2029203000.0,,,232081000.0,-682726000.0,,,510266000.0,-140262000.0,,-646714000.0,,,,,301666000.0,,256860000.0,388918000.0,,218263000.0,,64093000.0,,,,318301000.0,,-52286000.0,385937000.0,-14968000.0,-302000.0,,,,,300459000.0,-441745000.0,388918000.0,,5785000.0,,1.96,385623980.0,,,5250538000.0,205855000.0,,,,,,,,,,,,,,,,,
2005-03-31,1811250000.0,,,-62842000.0,,,,2016053000.0,,58336000.0,-183000.0,,,,439473000.0,,900170000.0,378830000.0,,,,,,,3697107000.0,3438539000.0,,,,1029006000.0,,,,,,,2711420000.0,,,,,5454592000.0,78735000.0,,-1627000.0,,78735000.0,,,78735000.0,,0.205,666291000.0,,,0.0,,,302723000.0,,-50239000.0,868390000.0,,,361099000.0,430727000.0,-63024000.0,,,,,2743172000.0,,,357000.0,,233522000.0,750807000.0,,,,0.0,,-78403000.0,378464000.0,598279000.0,,472605000.0,,124976000.0,,,,1959359000.0,,,,,680623000.0,,205855000.0,,361099000.0,361099000.0,503917000.0,,46241000.0,,,,,,,-17481000.0,3064000.0,,698000.0,,-55000.0,-699566000.0,-269172000.0,,975263000.0,386600000.0,,,,,1203483000.0,,,,,,,,,,,15854000.0,-249256000.0,,,,,,,125674000.0,,-319524000.0,481113000.0,,-126657000.0,0.21,44713000.0,28000.0,,,273543000.0,,-50627000.0,184010000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,2345764000.0,,,-59940000.0,,,,2216826000.0,,93320000.0,,,,,529719000.0,,1007194000.0,373534000.0,,,,,,,3751498000.0,3947960000.0,,,,1456277000.0,,,,,,,3352958000.0,,,,,6164786000.0,194970000.0,,186890000.0,,194970000.0,,,194970000.0,,0.51,685104000.0,,,0.0,,,366009000.0,,-65629000.0,1121069000.0,,,245895000.0,574441000.0,-528602000.0,,,,,2811828000.0,,,350000.0,,321740000.0,796920000.0,,,,0.0,,-28365000.0,433879000.0,881836000.0,,567863000.0,,310461000.0,,,,2457964000.0,,,,,361099000.0,,411709000.0,,245895000.0,245895000.0,514638000.0,,115491000.0,,,,,,,-26345000.0,389205000.0,,3512000.0,,-40000.0,-729964000.0,213656000.0,,975358000.0,380047000.0,,,,,1244602000.0,,,,,,,,,,,213235000.0,-134667000.0,,,,,,,313973000.0,,-115204000.0,508108000.0,,-76861000.0,0.52,35568000.0,-5893000.0,,,285522000.0,,-83483000.0,407293000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,2175920000.0,,,-61420000.0,,,,2582082000.0,,137999000.0,,,,,613104000.0,,1017655000.0,373552000.0,,,,,,,4071577000.0,3775080000.0,,,,1977041000.0,,,,,,,3193575000.0,,,,,6357162000.0,381289000.0,,639323000.0,,381289000.0,,,381289000.0,,1.0,695738000.0,,,0.0,,,531181000.0,,-72557000.0,1361530000.0,,,466635000.0,722003000.0,3632000.0,,,,,3163587000.0,,,345000.0,,321572000.0,816794000.0,,,,6758000.0,,64816000.0,369228000.0,1255038000.0,,645083000.0,,607147000.0,,,,2360119000.0,,,,,245895000.0,,411709000.0,,466635000.0,466635000.0,513330000.0,,225858000.0,,,,,,,-28858000.0,4106000.0,,2808000.0,,-53000.0,-752918000.0,-452363000.0,,901631000.0,381163000.0,,,,,1266248000.0,,,,,,,,,,,668181000.0,-60365000.0,,,,,,,609955000.0,,220740000.0,560771000.0,,135910000.0,1.02,52013000.0,-185000.0,,,263068000.0,,-75157000.0,747954000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,2224826000.0,,-96818000.0,-61846000.0,192764000.0,1439658000.0,,2590939000.0,336285000.0,95606000.0,,3282660000.0,1057834000.0,,590099000.0,,1057834000.0,,748787000.0,,305647000.0,0.0,,1365164000.0,4199210000.0,3804869000.0,,748787000.0,,1541318000.0,-274251000.0,,,,853253000.0,-246048000.0,3282660000.0,2947000.0,1359962000.0,844306000.0,,6395808000.0,189312000.0,2316334000.0,615072000.0,844306000.0,189312000.0,926148000.0,2172395000.0,189312000.0,3113148000.0,,739480000.0,,2590939000.0,0.0,339000.0,-677659000.0,614906000.0,4199210000.0,-85826000.0,1114291000.0,2224826000.0,614906000.0,748787000.0,589163000.0,-136996000.0,,6395808000.0,515656000.0,385261000.0,3113148000.0,844306000.0,,339000.0,,318015000.0,853253000.0,,,1114291000.0,-5522000.0,,32468000.0,335278000.0,952155000.0,3804869000.0,636593000.0,3687308000.0,317378000.0,1236000.0,,,2351971000.0,526750000.0,1559890000.0,748787000.0,2351971000.0,466635000.0,,411709000.0,1750425000.0,748787000.0,748787000.0,526750000.0,,128066000.0,375247111.0,,-9484000.0,1299511000.0,,,-47548000.0,2947000.0,,-1816000.0,,-21000.0,-772761000.0,-235910000.0,2.25,926148000.0,,,739480000.0,,680623000.0,1299511000.0,,-120232000.0,,2322144000.0,,,318015000.0,-772761000.0,,,662620000.0,-233371000.0,,-724990000.0,,,,,315562000.0,,282152000.0,417435000.0,,373255000.0,,60470000.0,,,,336285000.0,,-96818000.0,411168000.0,68164000.0,-169000.0,,,,,335278000.0,-743789000.0,417435000.0,,5202000.0,,2.21,382038914.0,,,6003642000.0,411709000.0,,,,,,,,,,,,,,,,,
2006-03-31,2343682000.0,,,-66326000.0,,,,1848966000.0,,62010000.0,,,,,504030000.0,,980461000.0,367456000.0,,,,,,,4207104000.0,3804523000.0,,,,1140679000.0,,,,,,,3324143000.0,,,,,5653489000.0,74220000.0,,-31913000.0,,74220000.0,,,74220000.0,,0.2,686732000.0,,,0.0,,,330690000.0,,-64523000.0,879837000.0,,,179738000.0,481485000.0,-63914000.0,,,,,2329346000.0,,,333000.0,,293396000.0,866223000.0,,,,0.0,,-35149000.0,370533000.0,659194000.0,,543520000.0,,118183000.0,,,,2337227000.0,,,,,748787000.0,,411709000.0,,179738000.0,179738000.0,506834000.0,,43963000.0,,,,,,,-11648000.0,2881000.0,,,,22394000.0,-790763000.0,-485263000.0,,960462000.0,377333000.0,,,,,1297597000.0,,,,,,,,,,,-20265000.0,-525715000.0,,,,,,,115674000.0,,-569049000.0,863927000.0,,-188556000.0,0.2,84459000.0,-21715000.0,,,279961000.0,,-79071000.0,177684000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,2789439000.0,,,-65534000.0,,,,2137188000.0,,93462000.0,,,,,540241000.0,,986905000.0,355783000.0,,,,,,,4362531000.0,3798242000.0,,,,1527543000.0,,,,,,,3776344000.0,,,,,5935430000.0,220961000.0,,293001000.0,,220961000.0,,,220961000.0,,0.6,697331000.0,,,0.0,,,413269000.0,,-71254000.0,1117453000.0,,,211053000.0,586476000.0,-92646000.0,,,,,2159086000.0,,1654645000.0,327000.0,,289247000.0,892508000.0,,,,0.0,,-18292000.0,389425000.0,941067000.0,,580664000.0,,351848000.0,,,,675827000.0,,,,,179738000.0,,411709000.0,,211053000.0,211053000.0,501736000.0,,130887000.0,,,,,,,-20528000.0,681257000.0,,8555000.0,,4000000.0,-816463000.0,-186416000.0,,966034000.0,365507000.0,,,,,1318199000.0,,,,,,,,,,,313529000.0,-833607000.0,,,,,,,360403000.0,,31315000.0,508131000.0,,-16347000.0,0.62,30352000.0,-14830000.0,,,294274000.0,,-72677000.0,453865000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,2543345000.0,,,-64165000.0,,,,2379909000.0,,142324000.0,35714000.0,,,,625079000.0,,982712000.0,351139000.0,,,,,,,4680639000.0,3751974000.0,,,,1992570000.0,,,,,,,3526057000.0,,,,,6131883000.0,382273000.0,,632891000.0,,382273000.0,,,382273000.0,,1.06,703959000.0,,,0.0,,,570872000.0,,-69015000.0,1314502000.0,,,309711000.0,712257000.0,-102528000.0,,,,,2605826000.0,,1660808000.0,318000.0,,278435000.0,883590000.0,,,,0.0,,49583000.0,346456000.0,1280313000.0,,664084000.0,,608714000.0,,,,668907000.0,,,,,211053000.0,,411709000.0,,309711000.0,309711000.0,500297000.0,,226441000.0,,,,,,,-24622000.0,235080000.0,,7515000.0,,10323000.0,-830815000.0,-454206000.0,,921962000.0,360935000.0,,,,,1331112000.0,,,,,,,,,,,657513000.0,-27447000.0,,,,,,,616229000.0,,98658000.0,550776000.0,,104541000.0,1.09,73269000.0,-11974000.0,,,303027000.0,,-66725000.0,758553000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,2468016000.0,,-115212000.0,-64298000.0,262856000.0,1082923000.0,,2257938000.0,372471000.0,92196000.0,33899000.0,3363272000.0,895256000.0,,618500000.0,,895256000.0,,353498000.0,,165040000.0,0.0,,1418454000.0,4821118000.0,3784952000.0,,353498000.0,,1594346000.0,0.0,,,,983210000.0,-260323000.0,3363272000.0,2367000.0,1404823000.0,882231000.0,,6042890000.0,204777000.0,2387247000.0,188944000.0,882231000.0,204777000.0,409964000.0,2287850000.0,204777000.0,2679618000.0,,744229000.0,158654000.0,2257938000.0,0.0,314000.0,-1540126000.0,657233000.0,4821118000.0,204792000.0,1237321000.0,2468016000.0,657233000.0,353498000.0,607029000.0,-168392000.0,,6042890000.0,522592000.0,389992000.0,2679618000.0,882231000.0,1671479000.0,314000.0,,150713000.0,983210000.0,,,1237321000.0,0.0,,25477000.0,322172000.0,987317000.0,3784952000.0,661169000.0,3867891000.0,326078000.0,0.0,,,1161290000.0,542219000.0,1509304000.0,353498000.0,1161290000.0,309711000.0,,411709000.0,1808446000.0,353498000.0,353498000.0,542219000.0,,121301000.0,357178543.0,,21619000.0,1397541000.0,,,-369583000.0,2367000.0,,70000.0,,21537000.0,-855322000.0,-354059000.0,2.47,409964000.0,,,744229000.0,,748787000.0,1397541000.0,,-426381000.0,,2449437000.0,,,150713000.0,-855322000.0,,,558527000.0,-153357000.0,-86613000.0,-427480000.0,,,,,326148000.0,,43787000.0,452735000.0,,265402000.0,,74776000.0,-38094000.0,,,372471000.0,,-115212000.0,418344000.0,-395289000.0,58254000.0,,,,1671479000.0,322172000.0,-1479944000.0,452735000.0,,13631000.0,,2.4,367596250.0,,,6255138000.0,411709000.0,,,,,,,,,,,,,,,,,
2007-03-31,3024613000.0,,,-72759000.0,,,,2141679000.0,,68614000.0,36145000.0,,,,536643000.0,,877613000.0,351215000.0,,,,,,,4887023000.0,3736125000.0,,,,1296418000.0,,,,,,,3902226000.0,,,,,5877804000.0,143838000.0,,103693000.0,,143838000.0,,,143838000.0,,0.4,766202000.0,,,0.0,,,387922000.0,,-57409000.0,966828000.0,,,429631000.0,504382000.0,-27362000.0,,,,,1975578000.0,,1629850000.0,307000.0,,111104000.0,977994000.0,,,,17305000.0,,-61945000.0,385158000.0,792036000.0,,559855000.0,,230977000.0,,,,638939000.0,,,,,353498000.0,,411709000.0,,429631000.0,429631000.0,535045000.0,,87139000.0,,,,,,,-25033000.0,607151000.0,,1204000.0,,13024000.0,-874959000.0,-26094000.0,,932291000.0,361497000.0,,,,,1410004000.0,,,,,,,,,,,128726000.0,-611057000.0,,,,,,,232181000.0,,76133000.0,725095000.0,,-67239000.0,0.41,39921000.0,-39012000.0,,,326451000.0,,-113760000.0,300795000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,3502092000.0,,,-69567000.0,,,,2446314000.0,,97108000.0,36260000.0,,,,587687000.0,,845661000.0,340183000.0,,,,,,,5093409000.0,3793131000.0,,,,1718179000.0,,,,,,,4347753000.0,,,,,6239445000.0,277078000.0,,193598000.0,,277078000.0,,,277078000.0,,0.79,753757000.0,,,0.0,,,617602000.0,,-75237000.0,1296150000.0,,,358082000.0,634801000.0,-181390000.0,,,,,1891692000.0,,1669192000.0,300000.0,,91604000.0,1025536000.0,,,,0.0,,-37002000.0,430194000.0,1083378000.0,,627953000.0,,443326000.0,,,,637487000.0,,,,,429631000.0,,411709000.0,,358082000.0,358082000.0,569708000.0,,166248000.0,,,,,,,-66207000.0,994193000.0,,12099000.0,,18994000.0,-906232000.0,-156597000.0,,916744000.0,350298000.0,,,,,1475940000.0,,,,,,,,,,,259805000.0,-567230000.0,,,,,,,455425000.0,,-71549000.0,502388000.0,,-128066000.0,0.81,74171000.0,-21689000.0,,,362373000.0,,-106827000.0,552533000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,3935871000.0,,,-68647000.0,,,,2691847000.0,,148386000.0,30010000.0,,,,644545000.0,,858920000.0,330249000.0,,,,,,,5478248000.0,3832849000.0,,,,2187996000.0,,,,,,,4794791000.0,,,,,6524696000.0,452018000.0,,622674000.0,,452018000.0,,,452018000.0,,1.34,774323000.0,,,0.0,,,631395000.0,,-76893000.0,1505783000.0,,,452531000.0,766891000.0,-181510000.0,,,,,1729905000.0,,1698206000.0,292000.0,,84305000.0,1004984000.0,,,,0.0,,57031000.0,379520000.0,1421105000.0,,682453000.0,,723229000.0,,,,652290000.0,,,,,358082000.0,,411709000.0,,452531000.0,452531000.0,609398000.0,,271211000.0,,,,,,,-65696000.0,1330992000.0,,15423000.0,,2419000.0,-930747000.0,-423461000.0,,872955000.0,337733000.0,,,,,1540145000.0,,,,,,,,,,,688370000.0,-711636000.0,,,,,,,738652000.0,,94449000.0,607720000.0,,65167000.0,1.37,17612000.0,-7555000.0,,,360780000.0,,-89775000.0,887038000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
