date,annualGrossPPE,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,trailingChangesInAccountReceivables,quarterlyChangeInInventory,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,annualBeginningCashPosition,trailingGrossProfit,quarterlyBasicAverageShares,trailingOtherIncomeExpense,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualCapitalExpenditure,quarterlyOtherIntangibleAssets,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,annualTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,annualOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyCapitalStock,quarterlyTotalRevenue,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,quarterlyEbitda,trailingChangeInInventory,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyOperatingIncome,annualStockBasedCompensation,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualOperatingExpense,annualTotalRevenue,quarterlyOtherNonCashItems,quarterlyDilutedEPS,annualCapitalStock,annualDeferredIncomeTax,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyPurchaseOfBusiness,annualInterestExpense,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,quarterlyRetainedEarnings,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,annualInventory,trailingNetIncomeContinuousOperations,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherCurrentLiabilities,trailingOperatingExpense,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,annualBasicAverageShares,quarterlyGoodwill,quarterlyCostOfRevenue,trailingNetIncome,annualGoodwill,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,annualNetIncome,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualRetainedEarnings,annualAccountsReceivable,quarterlyFreeCashFlow,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,trailingInvestingCashFlow,annualAccountsPayable,annualCostOfRevenue,trailingOperatingIncome,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualCashDividendsPaid,trailingSaleOfInvestment,annualFreeCashFlow,trailingCommonStockIssuance,annualPretaxIncome,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,annualEndCashPosition,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,annualLongTermDebt,annualBasicEPS,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,annualOtherCurrentAssets,annualOtherNonCashItems,annualDepreciationAndAmortization,annualDilutedAverageShares,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingEndCashPosition,annualInvestmentsAndAdvances,annualTaxProvision,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyNonCurrentDeferredTaxesLiabilities,annualCurrentAccruedExpenses,quarterlyInventory,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,trailingChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyBasicEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,quarterlyOperatingExpense,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualDilutedEPS,annualEbitda,annualCurrentAssets,annualNetPPE,trailingNetOtherInvestingChanges,trailingSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingRepurchaseOfCapitalStock,trailingDilutedEPS
2010-03-31,,,,,,15902175000.0,-223592000.0,43402000.0,,133971000.0,,,,,823000000.0,,,189445000.0,,,,621357000.0,-255562000.0,,,,1229108000.0,-78540000.0,,,,339050000.0,689722000.0,339050000.0,,4832461000.0,4157000000.0,,-1054040000.0,18973000.0,,1312000000.0,,,,922000000.0,,,,,-1444000.0,,,-19371351000.0,,,,,-123899000.0,0.6,,,-350672000.0,738960000.0,,747000000.0,,,,,74508000.0,,59369747000.0,5515903000.0,5220131000.0,107374000.0,,-200386000.0,,,,,8021810000.0,236000000.0,,39998396000.0,,,,,950961000.0,,,147345000.0,,47359914000.0,,,2680000000.0,,,410275000.0,998672000.0,,,,,52580045000.0,,,,-315080000.0,18097952000.0,,,,,,,511000000.0,,,511000000.0,0.0,,,,,,,,,421568000.0,,,31161967000.0,823000000.0,,,1217546000.0,,,,,,,2013563000.0,,-1000.0,222000000.0,,339050000.0,-1088188000.0,,,,-99951000.0,495000000.0,0.0,1477000000.0,-100000.0,7331065000.0,,2111740000.0,47000000.0,,,2068938000.0,0.6,36677870000.0,337014000.0,,,,555000000.0,,,,,,-375338000.0,,,,,,,,,,,,,,,,
2010-06-30,,,,,,16240289000.0,150903000.0,,,-68561000.0,,,,,828000000.0,,,299116000.0,,,,361173000.0,-498742000.0,,,,1282523000.0,-74460000.0,,,,266278000.0,339050000.0,266278000.0,,4155676000.0,4207000000.0,,-881676000.0,4836000.0,,1360000000.0,,,,951000000.0,,,,,198578000.0,,,-19647708000.0,,,,,-75983000.0,0.62,,,-72772000.0,676002000.0,,774000000.0,,,,,25664000.0,,60278202000.0,5935450000.0,5524262000.0,107944000.0,,-271496000.0,,,,,8156346000.0,248000000.0,,40630494000.0,,,,,1119835000.0,,,194102000.0,,47850228000.0,,,2675000000.0,,,623604000.0,1533654000.0,,,,,53374490000.0,,,,-205674000.0,18134554000.0,,,,,,,526000000.0,,,526000000.0,,,,,,,,,,446015000.0,,,31198751000.0,828000000.0,,,2977379000.0,,,,,,,2396103000.0,,-515911000.0,219000000.0,,266278000.0,-947352000.0,,,,47860000.0,510000000.0,3179669000.0,1532000000.0,-12543000.0,6966880000.0,,2188425000.0,42000000.0,,,1956008000.0,0.62,37134201000.0,,,,,581000000.0,,,,,,-392065000.0,,,,,,,,,,,,,,,,
2010-09-30,,,,,,16962276000.0,-21823000.0,,,143727000.0,,,,,836000000.0,,,183039000.0,,,,433433000.0,-1117181000.0,,,,1160993000.0,-71747000.0,,,,1258735000.0,266278000.0,1258735000.0,,4195666000.0,5320000000.0,,-958096000.0,4498000.0,,1928000000.0,,,,1459000000.0,,,,,-148738000.0,,,-19947881000.0,,,,,-6821000.0,0.98,,,992457000.0,2111639000.0,,1276000000.0,,,,,77995000.0,,61147590000.0,5994412000.0,6609452000.0,357544000.0,,366852000.0,,,,,8594861000.0,442000000.0,,41199709000.0,,,,,1012367000.0,,,269018000.0,,48285328000.0,,,3199000000.0,,,773257000.0,1697072000.0,,,,,54894780000.0,,,,1153543000.0,18198225000.0,,,,,,,834000000.0,,,834000000.0,,,,,,,,,,508928000.0,,,31938092000.0,836000000.0,,,3248552000.0,,,,,,,2331992000.0,,-179955000.0,225000000.0,,1258735000.0,-970444000.0,,,,-30227000.0,817000000.0,3110683000.0,2121000000.0,-311072000.0,7308252000.0,,2031136000.0,42000000.0,,,2042255000.0,0.98,37932504000.0,,,,,662000000.0,,,,,,-395466000.0,,,,,,,,,,,,,,,,
2010-12-31,62176000000.0,,1975000000.0,775000000.0,1257000000.0,16909000000.0,-63488000.0,,,-104137000.0,-2966000000.0,-243000000.0,690000000.0,,,,,1357400000.0,-4086000000.0,,,629000000.0,-1094515000.0,,,,1275000000.0,-70000000.0,49149000000.0,,159000000.0,447000000.0,1258735000.0,447000000.0,,4926000000.0,3771352000.0,,-1192188000.0,4693000.0,,953565000.0,,-33000000.0,105000000.0,470440000.0,33000000.0,,22000000.0,2598000000.0,-26396000.0,,,-20174000000.0,2040000000.0,332000000.0,2382000000.0,17456000000.0,-2297000.0,,4926000000.0,1038000000.0,-812013000.0,464399000.0,,270365000.0,,,,895000000.0,8000000.0,,62176000000.0,6472000000.0,5883000000.0,465138000.0,8298000000.0,46030000.0,-20174000000.0,,,,8366000000.0,100890000.0,,42002000000.0,2135000000.0,,6184000000.0,-59000000.0,775000000.0,,,161535000.0,-158000000.0,49149000000.0,833333333.0,,1553948000.0,,,419000000.0,1140000000.0,55032000000.0,38123000000.0,,2040000000.0,55032000000.0,,8366000000.0,1140000000.0,-727789000.0,18154000000.0,-2059000000.0,-70000000.0,,1275000000.0,11272000000.0,,169475000.0,3802000000.0,-4256000000.0,169475000.0,,,-1561000000.0,,-95000000.0,,3066000000.0,,8000000.0,454489000.0,447000000.0,,31651000000.0,,18154000000.0,2.37,1257000000.0,,629000000.0,-209000000.0,1831000000.0,833333333.0,447000000.0,2598000000.0,6472000000.0,-1363133000.0,228711000.0,16909000000.0,447000000.0,-1250016000.0,,2271000000.0,1026000000.0,86318000.0,153060000.0,0.0,2217404000.0,290715000.0,8298000000.0,419000000.0,2135000000.0,19693000.0,,,2271000000.0,,38123000000.0,332000000.0,31651000000.0,3991000000.0,4000000.0,1746964000.0,,447000000.0,772000000.0,2029000000.0,,-398131000.0,0.0,0.0,2.37,5474000000.0,5883000000.0,42002000000.0,,,,,,,,,,
2011-03-31,,,,,,17172000000.0,192000000.0,,,-42000000.0,,,,,848000000.0,,,924000000.0,,,,622000000.0,-824000000.0,,,,1315000000.0,-66000000.0,,,,410000000.0,447000000.0,410000000.0,,4955000000.0,4012000000.0,,-1086000000.0,21000000.0,,1309000000.0,,,,854000000.0,,,,,-151000000.0,,,-20384000000.0,,,,,-51000000.0,0.5,,,-37000000.0,998000000.0,,669000000.0,,,,,13000000.0,,63018000000.0,6037000000.0,5240000000.0,174000000.0,,-74000000.0,,,,,8404000000.0,231000000.0,,42634000000.0,,,,,709000000.0,,,193000000.0,,49779000000.0,,,2520000000.0,,,449000000.0,1024000000.0,,,,,55019000000.0,,,,-88000000.0,18133000000.0,,,,,,,438000000.0,,,438000000.0,,,,,,,,,,501000000.0,,,31810000000.0,848000000.0,,,1283000000.0,,,,,,,2678000000.0,,-928000000.0,222000000.0,,410000000.0,-884000000.0,,,,-108000000.0,422000000.0,67000000.0,1492000000.0,-2000000.0,8431000000.0,,2178000000.0,37000000.0,,,2266000000.0,0.5,37847000000.0,333000000.0,,,,638000000.0,,,,,,-401000000.0,,,,,,,,,,,,,,,,
2011-06-30,,,,,,17689000000.0,-143000000.0,,,123000000.0,,,,,857652680.0,,,477000000.0,,,,604000000.0,-680000000.0,,,,1423000000.0,-62000000.0,,,,437000000.0,410000000.0,437000000.0,,4998000000.0,4521000000.0,,-1040000000.0,6000000.0,,1596000000.0,,,,1135000000.0,,,,,-184000000.0,,,-20657000000.0,,,,,-25000000.0,0.703082,,,27000000.0,1391000000.0,,968000000.0,,,,,13000000.0,,63870000000.0,5699000000.0,5502000000.0,253000000.0,,54000000.0,,,,,8605000000.0,349000000.0,,43213000000.0,,,,,629000000.0,,,289000000.0,,50521000000.0,,,2730000000.0,,,423000000.0,1275000000.0,,,,,56023000000.0,,,,351000000.0,18554000000.0,,,,,,,619000000.0,,,619000000.0,,,,,,,,,,510000000.0,,,32635000000.0,857652680.0,,,1300000000.0,,,,,,,2211000000.0,,-477000000.0,199000000.0,,437000000.0,-1180000000.0,,,,166000000.0,603000000.0,66000000.0,1791000000.0,-2000000.0,8884000000.0,,2067000000.0,32000000.0,,,2232000000.0,0.703082,38334000000.0,337000000.0,,,,656000000.0,,,,,,-418000000.0,,,,,,,,,,,,,,,,
2011-09-30,,,,,,18340000000.0,151000000.0,,,148000000.0,,,,,861928103.0,,,541000000.0,,,,651000000.0,-1643000000.0,,,,1355000000.0,-81000000.0,,,,1516000000.0,437000000.0,1516000000.0,,5019000000.0,5428000000.0,,-989000000.0,8000000.0,,2124000000.0,,,,1652000000.0,,,,,-296000000.0,,,-20891000000.0,,,,,-26000000.0,1.062734,,,1079000000.0,2209000000.0,,1476000000.0,,,,,46000000.0,,64631000000.0,5657000000.0,6495000000.0,487000000.0,,251000000.0,,,,,9116000000.0,543000000.0,,43740000000.0,,,,,623000000.0,,,138000000.0,,50848000000.0,,,3106000000.0,,,436000000.0,1401000000.0,,,,,57343000000.0,,,,1220000000.0,18733000000.0,,,,,,,933000000.0,,,933000000.0,,,,,,,,,,519000000.0,,,33346000000.0,861928103.0,,,1307000000.0,,,,,,,2028000000.0,,-541000000.0,217000000.0,,1516000000.0,-834000000.0,,,,-213000000.0,916000000.0,57000000.0,2322000000.0,-2000000.0,9415000000.0,,1930000000.0,41000000.0,,,2056000000.0,1.062734,39003000000.0,340000000.0,,,,670000000.0,,,,,,-423000000.0,,,,,,,,,,,,,,,,
2011-12-31,66109000000.0,,2203000000.0,760000000.0,1321000000.0,18285000000.0,122000000.0,,,-351000000.0,-3170000000.0,868000000.0,447000000.0,,,,,248000000.0,-4525000000.0,,,588000000.0,-23000000.0,,,0.0,1553000000.0,-111000000.0,52995000000.0,,113000000.0,1315000000.0,1516000000.0,1315000000.0,,5035000000.0,3696000000.0,,-1410000000.0,7000000.0,,1110000000.0,,-458000000.0,-122000000.0,589000000.0,42000000.0,,-852000000.0,2576000000.0,-221000000.0,,,-21154000000.0,2268000000.0,347000000.0,2618000000.0,17657000000.0,-36000000.0,,5035000000.0,1155000000.0,-201000000.0,1305000000.0,,373000000.0,,,,857000000.0,13000000.0,,66109000000.0,6577000000.0,6272000000.0,241000000.0,9644000000.0,342000000.0,-21154000000.0,,,,8968000000.0,96000000.0,,44955000000.0,2270000000.0,,6849000000.0,573000000.0,760000000.0,,,103000000.0,322000000.0,52995000000.0,857000000.0,,1353000000.0,,,431000000.0,1074000000.0,59267000000.0,40982000000.0,,2268000000.0,59267000000.0,,8968000000.0,1074000000.0,-105000000.0,18647000000.0,-2195000000.0,-111000000.0,,1553000000.0,10808000000.0,,277000000.0,4231000000.0,-4183000000.0,277000000.0,,,-1666000000.0,,1378000000.0,,3487000000.0,,13000000.0,518000000.0,1315000000.0,,34405000000.0,,18647000000.0,2.57,1321000000.0,,588000000.0,-138000000.0,2048000000.0,857000000.0,1315000000.0,2576000000.0,6577000000.0,-249000000.0,219000000.0,18285000000.0,1315000000.0,-1285000000.0,,2118000000.0,1219000000.0,150000000.0,261000000.0,55000000.0,2343000000.0,-452000000.0,9644000000.0,431000000.0,2270000000.0,3000000.0,,,2118000000.0,,40982000000.0,347000000.0,34405000000.0,5903000000.0,-5000000.0,1754000000.0,,1315000000.0,723000000.0,2190000000.0,,-424000000.0,,55000000.0,2.57,6061000000.0,6272000000.0,44955000000.0,,,,,,,,,,
2012-03-31,,,,,,18406000000.0,-196000000.0,,,-218000000.0,,,,,868690126.0,,,334000000.0,,,,492000000.0,-827000000.0,,,,1262000000.0,-105000000.0,,,,1044000000.0,1315000000.0,1044000000.0,,5053000000.0,3604000000.0,,-1231000000.0,25000000.0,,1236000000.0,,,,766000000.0,,,,,588000000.0,,,-21327000000.0,,,,,-29000000.0,0.423626,,,-271000000.0,568000000.0,,584000000.0,,,,,51000000.0,,67128000000.0,6317000000.0,6041000000.0,104000000.0,,-461000000.0,,,,,8926000000.0,200000000.0,,45801000000.0,,,,,915000000.0,,,116000000.0,,53833000000.0,,,2172000000.0,,,453000000.0,936000000.0,,,,,59874000000.0,,,,-663000000.0,19051000000.0,,,,,,,384000000.0,,,384000000.0,,,,,,,,,,529000000.0,,,35151000000.0,868690126.0,,,1341000000.0,,,,,,,2910000000.0,,-336000000.0,211000000.0,,1044000000.0,-1427000000.0,,,,-136000000.0,368000000.0,54000000.0,1432000000.0,1000000.0,9872000000.0,,2483000000.0,29000000.0,,,2194000000.0,0.423626,41468000000.0,358000000.0,,,,666000000.0,,,,,,-426000000.0,,,,,,,,,,,,,,,,
2012-06-30,,,,,,18831000000.0,-239000000.0,,,-87000000.0,,,,,874796883.0,,,240000000.0,,,,455000000.0,-898000000.0,,,,1253000000.0,-112000000.0,,,,659000000.0,1044000000.0,659000000.0,,5084000000.0,4181000000.0,,-1125000000.0,10000000.0,,1633000000.0,,,,1143000000.0,,,,,-210000000.0,,,-21616000000.0,,,,,-7000000.0,0.712165,,,-385000000.0,1189000000.0,,968000000.0,,,,,17000000.0,,68129000000.0,6088000000.0,6373000000.0,223000000.0,,-208000000.0,,,,,9122000000.0,329000000.0,,46513000000.0,,,,,897000000.0,,,200000000.0,,54524000000.0,,,2384000000.0,,,441000000.0,1164000000.0,,,,,60897000000.0,,,,64000000.0,19459000000.0,,,,,,,639000000.0,,,639000000.0,,,,,,,,,,535000000.0,,,35978000000.0,874796883.0,,,1385000000.0,,,,,,,2528000000.0,,-240000000.0,220000000.0,,659000000.0,-1364000000.0,,,,-31000000.0,623000000.0,53000000.0,1797000000.0,18000000.0,10272000000.0,,2591000000.0,45000000.0,,,2155000000.0,0.712165,42066000000.0,363000000.0,,,,654000000.0,,,,,,-443000000.0,,,,,,,,,,,,,,,,
2012-09-30,,,,,,19346000000.0,235000000.0,,,73000000.0,,,,,874105516.0,,,182000000.0,,,,377000000.0,-894000000.0,,,,1280000000.0,-112000000.0,,,,1256000000.0,659000000.0,1256000000.0,,5093000000.0,5049000000.0,,-1202000000.0,10000000.0,,2229000000.0,,,,1740000000.0,,,,,-723000000.0,,,-21906000000.0,,,,,69000000.0,1.11657,,,597000000.0,2287000000.0,,1562000000.0,,,,,65000000.0,,69180000000.0,6569000000.0,6696000000.0,318000000.0,,294000000.0,,,,,9670000000.0,569000000.0,,47274000000.0,,,,,820000000.0,,,65000000.0,,55267000000.0,,,2623000000.0,,,455000000.0,1369000000.0,,,,,61963000000.0,,,,1085000000.0,18955000000.0,,,,,,,993000000.0,,,993000000.0,,,,,,,,,,538000000.0,,,36048000000.0,874105516.0,,,1409000000.0,,,,,,,2768000000.0,,-182000000.0,218000000.0,,1256000000.0,-967000000.0,,,,-73000000.0,976000000.0,0.0,2426000000.0,11000000.0,10692000000.0,,2530000000.0,40000000.0,,,2159000000.0,1.11657,42617000000.0,366000000.0,,,,686000000.0,,,,,,-447000000.0,,,,,,,,,,,,,,,,
2012-12-31,70570000000.0,,2350000000.0,817000000.0,1194000000.0,18672000000.0,-156000000.0,391000000.0,,-188000000.0,-3199000000.0,-687000000.0,1315000000.0,,868000000.0,,,287000000.0,-4809000000.0,,,402000000.0,-580000000.0,,,19000000.0,1387000000.0,-123000000.0,56987000000.0,,124000000.0,628000000.0,1256000000.0,628000000.0,,4764000000.0,3703000000.0,,-1251000000.0,10000000.0,,1297000000.0,,169000000.0,-420000000.0,814000000.0,55000000.0,,-417000000.0,3137000000.0,-72000000.0,,,-21964000000.0,2415000000.0,370000000.0,2701000000.0,16537000000.0,-120000000.0,0.441244,4764000000.0,1096000000.0,-628000000.0,854000000.0,-345000000.0,635000000.0,,,,859000000.0,7000000.0,,70570000000.0,7014000000.0,6162000000.0,451000000.0,11043000000.0,47000000.0,-21964000000.0,,,,9626000000.0,236000000.0,234000000.0,48606000000.0,2819000000.0,,7145000000.0,-328000000.0,817000000.0,,,16000000.0,-356000000.0,56987000000.0,868000000.0,,2213000000.0,,,237000000.0,961000000.0,63149000000.0,43770000000.0,,2415000000.0,63149000000.0,,9626000000.0,961000000.0,-397000000.0,19274000000.0,-1046000000.0,-123000000.0,,1387000000.0,9392000000.0,,399000000.0,4444000000.0,-5168000000.0,399000000.0,0.0,,-1758000000.0,,89000000.0,,3749000000.0,,7000000.0,543000000.0,628000000.0,,36756000000.0,868000000.0,19274000000.0,2.707373,1194000000.0,,402000000.0,-87000000.0,2145000000.0,868000000.0,628000000.0,3137000000.0,7014000000.0,-288000000.0,210000000.0,18672000000.0,628000000.0,-1410000000.0,,1973000000.0,1334000000.0,151000000.0,383000000.0,442000000.0,1490000000.0,139000000.0,11043000000.0,237000000.0,2819000000.0,25000000.0,,,1973000000.0,0.441244,43770000000.0,370000000.0,36756000000.0,4898000000.0,-89000000.0,676000000.0,,628000000.0,397000000.0,1043000000.0,,-442000000.0,-430000000.0,442000000.0,2.707373,6395000000.0,6162000000.0,48606000000.0,,,,,,,,,,
2013-03-31,,,,,,18412000000.0,-81000000.0,29000000.0,,88000000.0,,,,,870390537.0,,,261000000.0,,,,341000000.0,-656000000.0,,,,1369000000.0,-119000000.0,,,,515000000.0,628000000.0,515000000.0,,4775000000.0,3897000000.0,,-1197000000.0,26000000.0,,805000000.0,,,,325000000.0,,,,,429000000.0,,,-22219000000.0,,,,,-103000000.0,0.093062,,,-113000000.0,737000000.0,-18000000.0,128000000.0,,,,,38000000.0,,71123000000.0,6439000000.0,5932000000.0,-92000000.0,,-342000000.0,,,,,9281000000.0,31000000.0,,48904000000.0,,,,,763000000.0,,,42000000.0,,57342000000.0,,,2331000000.0,,,249000000.0,1011000000.0,,,,,63274000000.0,,,,-460000000.0,20223000000.0,,,,,,,97000000.0,,,97000000.0,,,,,,,,,,568000000.0,,,37716000000.0,870390537.0,,,1220000000.0,,,,,,,3063000000.0,,-262000000.0,211000000.0,,515000000.0,-1279000000.0,,,,-47000000.0,81000000.0,447000000.0,1566000000.0,0.0,10995000000.0,,2723000000.0,14000000.0,,,2013000000.0,0.093062,44155000000.0,376000000.0,,,,1241000000.0,,,,,,-442000000.0,,,,,,,,,,,,,,,,
2013-06-30,,,,,,18415000000.0,51000000.0,-354000000.0,,127000000.0,,,,,873903083.0,,,285000000.0,,,,331000000.0,-136000000.0,,,,1467000000.0,-114000000.0,,,,424000000.0,515000000.0,424000000.0,,4792000000.0,4246000000.0,,-1400000000.0,11000000.0,,1162000000.0,,,,640000000.0,,,,,49000000.0,,,-22533000000.0,,,,,48000000.0,0.339855,,,-91000000.0,1210000000.0,0.0,471000000.0,,,,,91000000.0,,72069000000.0,7346000000.0,6001000000.0,34000000.0,,-232000000.0,,,,,9135000000.0,158000000.0,,49536000000.0,,,,,736000000.0,,,119000000.0,,57960000000.0,,,2448000000.0,,,251000000.0,1164000000.0,,,,,63961000000.0,,,,-190000000.0,19943000000.0,,,,,,,313000000.0,,,313000000.0,0.0,,,,,,,,,572000000.0,,,37444000000.0,873903083.0,,,1243000000.0,,,,,,,3672000000.0,,-286000000.0,215000000.0,,424000000.0,-1350000000.0,,,,-5000000.0,297000000.0,438000000.0,1798000000.0,65000000.0,11086000000.0,,2573000000.0,46000000.0,,,2005000000.0,0.339855,44790000000.0,378000000.0,,,,1158000000.0,,,,,,-460000000.0,,,,,,,,,,,,,,,,
2013-09-30,,,,,,19153000000.0,-92000000.0,-82000000.0,,286000000.0,,,,,881740546.0,,,196000000.0,,,,317000000.0,-1045000000.0,,,,1281000000.0,-111000000.0,,,,682000000.0,424000000.0,682000000.0,,4822000000.0,5017000000.0,,-1381000000.0,11000000.0,,2019000000.0,,,,1491000000.0,,,,,-733000000.0,,,-22821000000.0,,,,,-20000000.0,0.966271,,,258000000.0,2464000000.0,-1000000.0,1337000000.0,,,,,87000000.0,,73241000000.0,5704000000.0,5785000000.0,321000000.0,,470000000.0,,,,,9543000000.0,468000000.0,,50420000000.0,,,,,668000000.0,,,318000000.0,,58912000000.0,,,2653000000.0,,,262000000.0,1292000000.0,,,,,64697000000.0,,,,1083000000.0,21053000000.0,,,,,,,869000000.0,,,869000000.0,0.0,,,,,,,,,585000000.0,,,39084000000.0,881740546.0,,,1278000000.0,,,,,,,2057000000.0,,-196000000.0,202000000.0,,682000000.0,-1473000000.0,,,,-88000000.0,852000000.0,437000000.0,2364000000.0,-1000000.0,11313000000.0,,2308000000.0,48000000.0,,,2055000000.0,0.966271,44788000000.0,377000000.0,,,,873000000.0,,,,,,-461000000.0,,,,,,,,,,,,,,,,
2013-12-31,74485000000.0,,1644000000.0,589000000.0,1270000000.0,19383000000.0,-155000000.0,254000000.0,,-50000000.0,-2830000000.0,31000000.0,628000000.0,,887300000.0,,,242000000.0,-5463000000.0,,,334000000.0,-993000000.0,,,11000000.0,1376000000.0,-75000000.0,58947000000.0,,120000000.0,659000000.0,682000000.0,659000000.0,,4836000000.0,3927000000.0,,-1485000000.0,11000000.0,,1298000000.0,,9000000.0,451000000.0,788000000.0,59000000.0,,-324000000.0,1922000000.0,-69000000.0,,,-23059000000.0,1710000000.0,380000000.0,4015000000.0,17087000000.0,-33000000.0,0.466584,4836000000.0,798000000.0,-23000000.0,1686000000.0,-1000000.0,623000000.0,,,,824000000.0,13000000.0,,74485000000.0,5536000000.0,5599000000.0,535000000.0,11731000000.0,133000000.0,-23059000000.0,,,,9510000000.0,192000000.0,-153000000.0,51426000000.0,2298000000.0,,7259000000.0,29000000.0,589000000.0,,,216000000.0,-277000000.0,58947000000.0,887300000.0,,2396000000.0,,,251000000.0,1027000000.0,64546000000.0,44407000000.0,,1710000000.0,64546000000.0,,9510000000.0,1027000000.0,201000000.0,21344000000.0,-986000000.0,-75000000.0,,1376000000.0,9828000000.0,,431000000.0,3244000000.0,-5742000000.0,431000000.0,11000000.0,,-1828000000.0,,634000000.0,,2559000000.0,,13000000.0,573000000.0,659000000.0,,38871000000.0,887300000.0,21344000000.0,1.852812,1270000000.0,,334000000.0,-108000000.0,2298000000.0,887300000.0,659000000.0,1922000000.0,5536000000.0,-242000000.0,196000000.0,19383000000.0,659000000.0,-1640000000.0,,2130000000.0,849000000.0,212000000.0,414000000.0,432000000.0,1531000000.0,-5000000.0,11731000000.0,251000000.0,2298000000.0,26000000.0,,,2130000000.0,0.466584,44407000000.0,380000000.0,38871000000.0,6097000000.0,72000000.0,743000000.0,,659000000.0,695000000.0,984000000.0,,-465000000.0,-20000000.0,432000000.0,1.852812,5284000000.0,5599000000.0,51426000000.0,,,,,,,,,,
