date,quarterlyEbitda,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,quarterlyStockBasedCompensation,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualCashAndCashEquivalents,annualTaxProvision,trailingEndCashPosition,quarterlyTotalRevenue,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualCurrentDeferredRevenue,trailingResearchAndDevelopment,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetIncomeContinuousOperations,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualTotalRevenue,annualCostOfRevenue,annualCurrentDebt,quarterlyGrossProfit,annualOtherNonCurrentAssets,quarterlyGrossPPE,trailingOperatingExpense,trailingFreeCashFlow,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyIncomeTaxPayable,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualOperatingExpense,annualResearchAndDevelopment,quarterlyBasicEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualTotalLiabilitiesNetMinorityInterest,annualDeferredIncomeTax,annualChangeInAccountPayable,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualChangesInAccountReceivables,trailingCostOfRevenue,trailingBeginningCashPosition,trailingNetIncomeContinuousOperations,annualCurrentAssets,quarterlyOperatingIncome,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualRepurchaseOfCapitalStock,quarterlyRetainedEarnings,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,trailingNetIncome,annualTotalAssets,quarterlyCostOfRevenue,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyLongTermDebt,annualBeginningCashPosition,annualAccountsReceivable,quarterlyChangeInInventory,annualNetIncome,annualTotalNonCurrentAssets,annualFreeCashFlow,annualSellingGeneralAndAdministration,annualBasicEPS,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,annualOtherNonCashItems,quarterlyRepaymentOfDebt,annualOtherCurrentAssets,quarterlyDilutedAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualLongTermDebt,quarterlyOtherCurrentAssets,annualChangeInInventory,annualCurrentLiabilities,annualStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCapitalExpenditure,quarterlyInterestExpense,annualInventory,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyDilutedEPS,quarterlyCurrentDeferredRevenue,quarterlyOtherIncomeExpense,annualCapitalStock,annualPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,quarterlyInventory,trailingOtherIncomeExpense,quarterlyOperatingExpense,annualGrossProfit,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualNetPPE,annualSaleOfInvestment,annualOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,annualDilutedAverageShares,annualDilutedEPS,quarterlyCommonStockIssuance,annualEbitda,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyNetPPE,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,annualGoodwill,trailingChangeInCashSupplementalAsReported,trailingPretaxIncome,annualGrossPPE,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualRepaymentOfDebt,quarterlyBasicAverageShares,annualInterestExpense,annualPurchaseOfInvestment,quarterlyFreeCashFlow,annualPretaxIncome,annualBasicAverageShares,quarterlyTotalAssets,annualOtherNonCurrentLiabilities,annualOtherIncomeExpense,annualCapitalExpenditure,quarterlyOtherIntangibleAssets,trailingGrossProfit,annualIncomeTaxPayable,trailingInvestingCashFlow,annualAccountsPayable,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,annualInvestingCashFlow,quarterlyBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,annualEndCashPosition,quarterlyCashAndCashEquivalents,annualOperatingIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,quarterlyAccountsPayable,trailingBasicAverageShares,trailingCommonStockIssuance,trailingPurchaseOfBusiness,annualCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingInterestExpense,trailingChangesInAccountReceivables,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashDividendsPaid,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,trailingChangeInInventory,annualNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingNetOtherFinancingCharges,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDeferredIncomeTax,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares
1970-01-01 00:00:01.333152000,28891000.0,,,4863000.0,-37995000.0,224361000.0,,,,135079000.0,-28190000.0,,,,147414000.0,,,20984000.0,,-3641000.0,,,,100760000.0,,,,,,,665000.0,385496000.0,,,135828000.0,,,0.26,,20865000.0,,,,,-2524000.0,,,,,,28006000.0,16018000.0,,-18981000.0,4726000.0,,-97170000.0,94441000.0,135827000.0,3000.0,66538000.0,,,34319000.0,,,523022000.0,,,,,-4030000.0,,,,,,61343000.0,20984000.0,20984000.0,,,,,,81856000.0,11586000.0,,33219000.0,,,,,,,-12559000.0,1000000.0,,6248000.0,,16804000.0,,2908000.0,0.26,54650000.0,0.0,,,-1408000.0,13434000.0,,72754000.0,,,,,,,,-16314000.0,15424000.0,4023000.0,10526000.0,,,10180000.0,,6210000.0,27194000.0,62912000.0,,-2398000.0,284940000.0,,,,,,,,79235000.0,,,2865000.0,,,670436000.0,,,,48876000.0,,,,,3899000.0,2751000.0,,240675000.0,240379000.0,8000.0,,224361000.0,,193000.0,,14640000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,36881000.0,,,5279000.0,-18915000.0,262799000.0,,,,145626000.0,-15667000.0,,,,157868000.0,,,28492000.0,,1687000.0,,,,108800000.0,,,,,,,714000.0,435135000.0,,,143836000.0,,,0.35,,28921000.0,,,,,0.0,,,,,,36012000.0,20752000.0,,1100000.0,4502000.0,,-68680000.0,102149000.0,135827000.0,2720000.0,69207000.0,,,36826000.0,,,586295000.0,,,,,-1191000.0,,,,,,61239000.0,28492000.0,28492000.0,,,,,,82954000.0,14032000.0,,33634000.0,,,,,,,-13219000.0,,,30035000.0,,20475000.0,,2765000.0,0.34,59403000.0,0.0,,,16526000.0,14623000.0,,72788000.0,,,,,,,,38438000.0,27331000.0,1178000.0,10680000.0,,,13509000.0,,8061000.0,36553000.0,72207000.0,,-9415000.0,309028000.0,,,,,,,,80384000.0,,,14112000.0,,,744163000.0,,,,47901000.0,,,,,4252000.0,7251000.0,,224361000.0,283551000.0,8000.0,,262799000.0,,-340000.0,,15226000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,30034000.0,,,5362000.0,-8738000.0,304907000.0,,,,136496000.0,-10005000.0,,,,165999000.0,,,24321000.0,,-1934000.0,,,,100350000.0,,,,,,,461000.0,484246000.0,,,151688000.0,,,0.3,,194000.0,,,,,-7272000.0,,,,,,29168000.0,23142000.0,,3183000.0,3937000.0,,-74429000.0,105902000.0,111162000.0,-387000.0,71949000.0,,,36146000.0,,,626830000.0,,,,,-514000.0,,,,,,60364000.0,24321000.0,24321000.0,,,,,,83906000.0,14311000.0,,33594000.0,,,,,,,-5707000.0,,,10536000.0,,20802000.0,,2700000.0,0.29,65324000.0,-25218000.0,,,1303000.0,15137000.0,,71182000.0,,,,0.0,,,,42108000.0,40265000.0,1564000.0,9952000.0,,,16505000.0,,4494000.0,28815000.0,75248000.0,,-3647000.0,308583000.0,,,,,,,,81437000.0,,,34558000.0,,,792829000.0,,,,46817000.0,,,,,4393000.0,7361000.0,,262799000.0,328049000.0,8000.0,,304907000.0,,-19000.0,,14415000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,29832000.0,74247000.0,15081000.0,5979000.0,-12652000.0,306386000.0,306386000.0,25605000.0,,142840000.0,-13649000.0,,65239000.0,,174995000.0,58691000.0,,9559000.0,21252000.0,3882000.0,560041000.0,143653000.0,,106478000.0,3454000.0,165126000.0,,,42327000.0,28485000.0,572000.0,485793000.0,203000.0,,159035000.0,294205000.0,42869000.0,0.12,15960000.0,-47991000.0,174995000.0,17783000.0,-6000.0,-85935000.0,-37407000.0,-9138000.0,,,,485793000.0,28997000.0,28485000.0,-3383000.0,11315000.0,4618000.0,-47203000.0,-89626000.0,98992000.0,99236000.0,10000.0,74247000.0,,756312000.0,36362000.0,,58691000.0,581317000.0,-89626000.0,,240675000.0,98992000.0,17000.0,58691000.0,270519000.0,95445000.0,247881000.0,0.73,64935000.0,9559000.0,9559000.0,15960000.0,581317000.0,1989000.0,,35233000.0,82981000.0,15960000.0,,35233000.0,-5718000.0,159035000.0,21483000.0,10205000.0,17811000.0,,-6848000.0,,15122000.0,-36614000.0,-85935000.0,21252000.0,,3454000.0,0.12,65239000.0,-11926000.0,8000.0,0.0,-1340000.0,15122000.0,,77481000.0,416388000.0,45777000.0,334871000.0,0.0,79191000.0,25198000.0,133778000.0,1479000.0,50758000.0,0.0,11711000.0,83040000.0,0.71,2133000.0,125638000.0,6840000.0,16399000.0,79191000.0,65711000.0,6322000.0,270519000.0,99236000.0,,,165126000.0,0.0,2346000.0,,81043000.0,,-67511000.0,43910000.0,84296000.0,80528000.0,756312000.0,15960000.0,-36591000.0,-38333000.0,45777000.0,,572000.0,,19549000.0,5267000.0,7835000.0,-78300000.0,304907000.0,334871000.0,8000.0,306386000.0,306386000.0,122183000.0,203000.0,,19549000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,28938000.0,,,6410000.0,-3445000.0,328745000.0,,,,153580000.0,-3282000.0,,,,165127000.0,,,-41983000.0,,1611000.0,,,,112849000.0,,,,,,,595000.0,527331000.0,,,143855000.0,,,-0.52,,-10000.0,,,,,-2438000.0,,,,,,28938000.0,37975000.0,,-17952000.0,931000.0,,-133375000.0,108672000.0,58543000.0,1079000.0,64635000.0,,,40731000.0,,,561118000.0,,,,,-320000.0,,,,,,72629000.0,-41983000.0,-41983000.0,21272000.0,,,,,81248000.0,21272000.0,,35989000.0,,,,,,,-5608000.0,,,15423000.0,,10680000.0,,3174000.0,-0.52,59472000.0,-67013000.0,,,4593000.0,15442000.0,,83911000.0,,,,,,,,22359000.0,10418000.0,0.0,11282000.0,,,13268000.0,,2920000.0,-39063000.0,72672000.0,,-9240000.0,198914000.0,,,,,,,,81248000.0,,,4810000.0,,,726245000.0,,,,25429000.0,,,,,4944000.0,4366000.0,,306386000.0,366720000.0,8000.0,,328745000.0,,151000.0,,19748000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,41746000.0,,,7265000.0,-140327000.0,164497000.0,,,,163828000.0,-147524000.0,,,,183696000.0,,,29320000.0,,-1561000.0,,,,123691000.0,,,,,,,1444000.0,442093000.0,,,160654000.0,,,0.36,,-3000.0,,,,,-92670000.0,,,,,,37901000.0,113933000.0,,15017000.0,5341000.0,,-172868000.0,112367000.0,61713000.0,-164000.0,59172000.0,,,40137000.0,,,520198000.0,,,,,-261000.0,,,,,,74874000.0,29320000.0,29320000.0,23042000.0,,,,,82149000.0,23042000.0,,0.0,,,,,,,-3781000.0,,,-77319000.0,,62885000.0,,4674000.0,0.36,65376000.0,-335000.0,,,7491000.0,15704000.0,,85790000.0,,,,,,,,-164248000.0,53308000.0,0.0,10916000.0,,,7860000.0,,8246000.0,37566000.0,76932000.0,,1673000.0,261801000.0,,,,,,,,80576000.0,,,49527000.0,,,703894000.0,,,,24975000.0,,,,,3845000.0,18794000.0,,328745000.0,278430000.0,8000.0,,164497000.0,,-44000.0,,25537000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,45322000.0,,,7590000.0,-56217000.0,175839000.0,,,,164506000.0,-63184000.0,,,,183522000.0,,,34537000.0,,-368000.0,,,,125090000.0,,,,,,,1317000.0,482259000.0,,,163268000.0,,,0.43,,1072000.0,,,,,3000.0,,,,,,41464000.0,147740000.0,,5148000.0,8229000.0,,-138332000.0,109179000.0,61745000.0,-3262000.0,59335000.0,,,39416000.0,,,575684000.0,,,,,1048000.0,,,,,,72711000.0,34537000.0,34537000.0,20254000.0,,,,,81848000.0,20254000.0,,0.0,,,,,,,-5783000.0,,,12994000.0,,76836000.0,,8630000.0,0.42,70397000.0,449000.0,,,5828000.0,14662000.0,,83626000.0,,,,0.0,,,,11342000.0,55138000.0,0.0,10915000.0,,,7163000.0,,7376000.0,41913000.0,76552000.0,,1631000.0,276947000.0,,,,,,,,79967000.0,,,49355000.0,,,759206000.0,,,,24362000.0,,,,,3858000.0,16012000.0,,164497000.0,323579000.0,8000.0,,175839000.0,,332000.0,,23072000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,57100000.0,67057000.0,22740000.0,5173000.0,-10745000.0,242953000.0,242953000.0,28844000.0,,178292000.0,-89927000.0,,77275000.0,,198177000.0,64295000.0,,42421000.0,101978000.0,132000.0,660206000.0,162100000.0,,136476000.0,8622000.0,181249000.0,,,34196000.0,127040000.0,1205000.0,544676000.0,294000.0,,175338000.0,336881000.0,44083000.0,,22839000.0,-81000.0,198177000.0,21204000.0,-186000.0,-105506000.0,-2000.0,-11981000.0,,,,544676000.0,52922000.0,127040000.0,13162000.0,10949000.0,6703000.0,-95107000.0,-95910000.0,113250000.0,61623000.0,-64000.0,67057000.0,,832147000.0,41816000.0,,64295000.0,633970000.0,-95910000.0,,306386000.0,113250000.0,691000.0,64295000.0,287471000.0,166564000.0,292798000.0,0.8,72584000.0,42421000.0,42421000.0,22839000.0,633970000.0,4142000.0,,0.0,,22839000.0,,0.0,1158000.0,175338000.0,26438000.0,-38171000.0,16825000.0,,-4240000.0,,13968000.0,10731000.0,-105506000.0,101978000.0,,8622000.0,,77275000.0,-1073000.0,8000.0,-7652000.0,4828000.0,13968000.0,,83554000.0,498106000.0,23739000.0,369993000.0,0.0,75743000.0,122658000.0,185976000.0,67114000.0,67112000.0,0.0,10970000.0,82589000.0,0.78,5905000.0,178050000.0,10302000.0,52723000.0,75743000.0,-63433000.0,-6045000.0,287471000.0,61623000.0,,,181249000.0,0.0,-2411000.0,,,,-303917000.0,62872000.0,93139000.0,80551000.0,832147000.0,22839000.0,-68086000.0,-19412000.0,23739000.0,,1205000.0,,20482000.0,4178000.0,83486000.0,-210734000.0,175839000.0,369993000.0,8000.0,242953000.0,242953000.0,161225000.0,294000.0,,20482000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,41804000.0,,,9132000.0,-99347000.0,182766000.0,,,,180646000.0,-157919000.0,,,,188888000.0,,,32444000.0,,265000.0,,,,137251000.0,,,,,,,408000.0,550174000.0,,,170855000.0,,,0.4,,1977000.0,,,,,0.0,,,,,,41804000.0,181674000.0,,-29537000.0,12769000.0,,-63465000.0,126183000.0,61751000.0,-133000.0,71349000.0,,,43395000.0,,,696753000.0,,,,,-1870000.0,,,,,,82067000.0,32444000.0,32444000.0,18033000.0,,,,,82817000.0,18033000.0,,0.0,,,,,,,-4996000.0,,,21061000.0,,140932000.0,,8315000.0,0.39,81000000.0,601000.0,,,9115000.0,15840000.0,,95447000.0,,,,,,,,-60187000.0,17993000.0,0.0,13380000.0,,,11946000.0,,9961000.0,42405000.0,79093000.0,,-13939000.0,335467000.0,,,,,,,,81120000.0,,,12997000.0,,,885641000.0,,,,22637000.0,,,,,4776000.0,63701000.0,,242953000.0,364440000.0,8000.0,,182766000.0,,442000.0,,18506000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,48732000.0,,,10306000.0,-18236000.0,167471000.0,,,,192531000.0,-74259000.0,,,,209637000.0,,,35600000.0,,-274000.0,,,,145476000.0,,,,,,,2248000.0,554512000.0,,,187113000.0,,,0.44,,3118000.0,,,,,-49000000.0,,,,,,48732000.0,198059000.0,,14218000.0,4727000.0,,-67606000.0,131028000.0,61807000.0,0.0,81049000.0,,,47055000.0,,,675796000.0,,,,,2725000.0,,,,,,83455000.0,35600000.0,35600000.0,22524000.0,,,,,82341000.0,22524000.0,,0.0,,,,,,,-4964000.0,,,-66928000.0,,137148000.0,,8210000.0,0.43,85125000.0,-93000.0,,,-18604000.0,13115000.0,,96744000.0,,,,,,,,-15295000.0,69730000.0,0.0,13289000.0,,,676000.0,,13039000.0,48639000.0,81312000.0,,-7468000.0,330921000.0,,,,,,,,81027000.0,,,64766000.0,,,885433000.0,,,,21988000.0,,,,,4354000.0,60987000.0,,182766000.0,365530000.0,8000.0,,167471000.0,,508000.0,,20939000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,55886000.0,,,9910000.0,-53790000.0,180676000.0,,,,189876000.0,-118433000.0,,,,225833000.0,,,38247000.0,,3797000.0,,,,145054000.0,,,,,,,3949000.0,615672000.0,,,198560000.0,,,0.47,,2273000.0,,,,,-28417000.0,,,,,,51547000.0,244820000.0,,12154000.0,3374000.0,,-53135000.0,130047000.0,61589000.0,-49000.0,66708000.0,,,44822000.0,,,722456000.0,,,,,-2888000.0,,,,,,80653000.0,38247000.0,38247000.0,27273000.0,,,,,82014000.0,27273000.0,,0.0,,,,,,,-6997000.0,,,-1051000.0,,136017000.0,,7513000.0,0.47,87443000.0,-1999000.0,,,22615000.0,15983000.0,,93507000.0,,,,0.0,,,,13205000.0,67571000.0,0.0,12854000.0,,,4751000.0,,11301000.0,49548000.0,86447000.0,,-3523000.0,332617000.0,,,,,,,,80629000.0,,,60574000.0,,,948289000.0,,,,21337000.0,,,,,4339000.0,71689000.0,,167471000.0,425496000.0,8000.0,,180676000.0,,60000.0,,30053000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,55880000.0,71513000.0,13785000.0,10475000.0,-30254000.0,199871000.0,199871000.0,44537000.0,,198600000.0,-86541000.0,,90684000.0,,235226000.0,145832000.0,,39541000.0,147892000.0,-901000.0,761653000.0,183210000.0,,150662000.0,7665000.0,197927000.0,,,18028000.0,254787000.0,2027000.0,657160000.0,-140000.0,,201811000.0,384867000.0,52799000.0,,33415000.0,2738000.0,235226000.0,25481000.0,2887000.0,-107802000.0,-20816000.0,-27229000.0,,,,657160000.0,51493000.0,254787000.0,9194000.0,12359000.0,4611000.0,-98233000.0,-30507000.0,129751000.0,61369000.0,-1000.0,71513000.0,,987997000.0,47938000.0,,145832000.0,752771000.0,-30507000.0,,242953000.0,129751000.0,34000.0,145832000.0,330837000.0,202807000.0,332068000.0,1.81,85893000.0,39541000.0,39541000.0,2932000.0,752771000.0,10106000.0,,0.0,,33415000.0,,0.0,-1999000.0,201811000.0,39823000.0,-66420000.0,17856000.0,,-7135000.0,,15928000.0,-19502000.0,-107802000.0,147892000.0,,7665000.0,,90684000.0,-1716000.0,8000.0,0.0,659000.0,15928000.0,,99169000.0,578443000.0,20687000.0,454658000.0,0.0,90125000.0,259800000.0,226899000.0,19195000.0,71605000.0,0.0,13276000.0,82283000.0,1.77,655000.0,211432000.0,10236000.0,49777000.0,90125000.0,-43082000.0,-2299000.0,330837000.0,61369000.0,,,197927000.0,0.0,-183000.0,,,,-437152000.0,64470000.0,190369000.0,80754000.0,987997000.0,2932000.0,-3207000.0,-24092000.0,20687000.0,,2027000.0,,28983000.0,4387000.0,63423000.0,-201627000.0,180676000.0,454658000.0,8000.0,199871000.0,199871000.0,193576000.0,-140000.0,,28983000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,53232000.0,,,11648000.0,-36661000.0,189978000.0,,,,198086000.0,-113508000.0,,,,234871000.0,,,36177000.0,,1871000.0,,,,151090000.0,,,,,,,4290000.0,657312000.0,,,200575000.0,,,0.45,,2614000.0,,,,,-1781000.0,,,,,,48924000.0,254823000.0,,-14614000.0,291000.0,,4179000.0,138159000.0,61237000.0,46000.0,65823000.0,,,46996000.0,,,793534000.0,,,,,1334000.0,,,,,,88281000.0,36177000.0,36177000.0,2465000.0,,,,,81824000.0,34296000.0,,0.0,,,,,,,-15612000.0,,,-7097000.0,,168171000.0,,7254000.0,0.44,93868000.0,-1452000.0,,,-9868000.0,14572000.0,,102166000.0,,,,,,,,-9893000.0,35645000.0,0.0,13885000.0,,,4552000.0,,11295000.0,47472000.0,99764000.0,,-12233000.0,371093000.0,,,,,,,,80459000.0,,,20033000.0,,,1028405000.0,,,,20037000.0,,,,,4308000.0,92413000.0,,199871000.0,444801000.0,8000.0,,189978000.0,,-106000.0,,28574000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,42325000.0,,,12826000.0,-23661000.0,161753000.0,,,,209488000.0,-81891000.0,,,,258780000.0,,,31350000.0,,3031000.0,,,,158634000.0,,,,,,,1939000.0,657906000.0,,,222925000.0,,,0.39,,3548000.0,,,,,-49000000.0,,,,,,42325000.0,276789000.0,,12308000.0,6000.0,,-5826000.0,146466000.0,61203000.0,0.0,91992000.0,,,50854000.0,,,769801000.0,,,,,-1844000.0,,,,,,100625000.0,31350000.0,31350000.0,35855000.0,,,,,81394000.0,35855000.0,,0.0,,,,,,,-10560000.0,,,-67830000.0,,158161000.0,,7881000.0,0.39,101420000.0,174000.0,,,-20314000.0,16415000.0,,116309000.0,,,,,,,,-28225000.0,62940000.0,0.0,15684000.0,,,1484000.0,,11149000.0,42499000.0,108029000.0,,-10671000.0,370675000.0,,,,,,,,80257000.0,,,52380000.0,,,1028581000.0,,,,19387000.0,,,,,4330000.0,68790000.0,,189978000.0,438542000.0,8000.0,,161753000.0,,-187000.0,,29513000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,38046000.0,,,14661000.0,-32303000.0,174040000.0,,,,207636000.0,-111539000.0,,,,281303000.0,,,27616000.0,,-494000.0,,,,157576000.0,,,,,,,2400000.0,711733000.0,,,244511000.0,,,0.35,,3090000.0,,,,,-39822000.0,,,,,,38046000.0,310715000.0,,8923000.0,3720000.0,,-11890000.0,148395000.0,60978000.0,0.0,95914000.0,,,50060000.0,,,798259000.0,,,,,-2523000.0,,,,,,101751000.0,27616000.0,27616000.0,36792000.0,,,,,81092000.0,36792000.0,,0.0,,,,,,,-10491000.0,,,-14028000.0,,145246000.0,,7588000.0,0.34,115998000.0,-1568000.0,,,21271000.0,18939000.0,,119530000.0,,,,,,,,12287000.0,60057000.0,0.0,17779000.0,,,4523000.0,,8862000.0,36478000.0,120738000.0,,-4219000.0,367829000.0,,,,,,,,79808000.0,,,49566000.0,,,1079562000.0,,,,18737000.0,,,,,4503000.0,89727000.0,,161753000.0,484755000.0,8000.0,,174040000.0,,25000.0,,32599000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,64202000.0,83846000.0,-10320000.0,13808000.0,-73736000.0,167714000.0,167714000.0,42081000.0,,230276000.0,-140154000.0,,129553000.0,,310707000.0,144020000.0,,48877000.0,151370000.0,3167000.0,845486000.0,205376000.0,,172810000.0,8202000.0,254510000.0,,,11325000.0,359581000.0,2646000.0,732010000.0,-980000.0,,271672000.0,451476000.0,61237000.0,,39035000.0,4547000.0,310707000.0,-1200000.0,7575000.0,-118037000.0,-11188000.0,-40775000.0,,,,732010000.0,59339000.0,359581000.0,20827000.0,14210000.0,-5217000.0,-101791000.0,27391000.0,158550000.0,61074000.0,0.0,83846000.0,,1158633000.0,57466000.0,,144020000.0,847926000.0,27391000.0,,199871000.0,158550000.0,-530000.0,144020000.0,426623000.0,184546000.0,390239000.0,1.8,99582000.0,48877000.0,48877000.0,1523000.0,847926000.0,13799000.0,,0.0,,39035000.0,,0.0,-3563000.0,271672000.0,52943000.0,-100786000.0,18004000.0,,-16788000.0,,19465000.0,-11831000.0,-118037000.0,151370000.0,,8202000.0,,129553000.0,313000.0,8000.0,,-1409000.0,19465000.0,,113471000.0,640110000.0,18088000.0,527295000.0,,136473000.0,334136000.0,237997000.0,-6326000.0,79355000.0,0.0,13889000.0,81521000.0,1.77,766000.0,206638000.0,10775000.0,59652000.0,136473000.0,-32157000.0,-13652000.0,426623000.0,61074000.0,,,254510000.0,0.0,46000.0,,,,-447092000.0,62567000.0,186101000.0,79998000.0,1158633000.0,1523000.0,-2533000.0,-53451000.0,18088000.0,,2646000.0,,48188000.0,4863000.0,83206000.0,-166361000.0,174040000.0,527295000.0,8000.0,167714000.0,167714000.0,188634000.0,-980000.0,,48188000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,58126000.0,,,12524000.0,-35316000.0,154418000.0,,,,238720000.0,-143926000.0,,,,315530000.0,,,40546000.0,,447000.0,,,,180627000.0,,,,,,,1793000.0,783003000.0,,,274750000.0,,,0.51,,3754000.0,,,,,0.0,,,,,,53334000.0,393660000.0,,-23961000.0,1107000.0,,67937000.0,178000000.0,61168000.0,0.0,76020000.0,,,58093000.0,,,892030000.0,,,,,-3155000.0,,,,,,112210000.0,40546000.0,40546000.0,1511000.0,,,,,81320000.0,40780000.0,,0.0,,,,,,,-20207000.0,,,-9106000.0,,132690000.0,,7705000.0,0.5,145769000.0,-427000.0,,,-14490000.0,22618000.0,,127293000.0,,,,,,,,-13296000.0,30680000.0,0.0,15083000.0,,,5384000.0,,12361000.0,52907000.0,148029000.0,,-20839000.0,424557000.0,,,,,,,,79831000.0,,,10473000.0,,,1207560000.0,,,,17438000.0,,,,,4792000.0,128817000.0,,167714000.0,548078000.0,8000.0,,154418000.0,,22000.0,,43601000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
