date,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualPurchaseOfInvestment,trailingInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,trailingPretaxIncome,trailingCashDividendsPaid,quarterlyOtherCurrentLiabilities,annualTotalAssets,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,annualStockholdersEquity,annualNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyGoodwill,quarterlyCostOfRevenue,trailingChangeInInventory,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualInventory,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualRetainedEarnings,quarterlyBasicEPS,annualCurrentLiabilities,quarterlyLongTermDebt,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyBasicAverageShares,annualAccountsReceivable,trailingOperatingCashFlow,annualGoodwill,annualSaleOfInvestment,annualCapitalStock,annualCommonStockIssuance,quarterlyInventory,annualStockBasedCompensation,annualNetPPE,annualOtherIncomeExpense,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOperatingIncome,trailingGrossProfit,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualTotalRevenue,quarterlyDepreciationAndAmortization,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualChangeInAccountPayable,annualAccountsPayable,annualDilutedEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBeginningCashPosition,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,trailingTotalRevenue,quarterlyDilutedAverageShares,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualBasicEPS,annualGrossPPE,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualPretaxIncome,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualIncomeTaxPayable,quarterlyTotalAssets,trailingOperatingIncome,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyTotalNonCurrentAssets,trailingOperatingExpense,trailingSellingGeneralAndAdministration,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualDeferredIncomeTax,annualOperatingExpense,trailingCapitalExpenditure,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualAccumulatedDepreciation,trailingDeferredIncomeTax,annualCapitalExpenditure,annualSellingGeneralAndAdministration,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyDilutedEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyOtherCurrentAssets,quarterlyNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,quarterlyStockBasedCompensation,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyEbitda,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,annualInterestExpense,quarterlyChangeInInventory,annualRepaymentOfDebt,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyEndCashPosition,annualDilutedAverageShares,quarterlyChangeInAccountPayable,quarterlyOperatingExpense,annualTotalNonCurrentAssets,quarterlyCurrentLiabilities,trailingCommonStockIssuance,quarterlyCurrentAssets,trailingFreeCashFlow,quarterlyOtherNonCashItems,annualOtherCurrentAssets,trailingChangeInAccountPayable,quarterlySellingGeneralAndAdministration,annualGrossProfit,quarterlyRepaymentOfDebt,annualChangeInWorkingCapital,annualBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyTaxProvision,quarterlyRetainedEarnings,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualChangeInInventory,trailingDepreciationAndAmortization,annualOtherNonCashItems,trailingTaxProvision,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,annualPurchaseOfBusiness,annualCostOfRevenue,annualFreeCashFlow,annualNetIncome,annualCurrentDebt,annualCashDividendsPaid,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,annualInvestmentsAndAdvances,trailingNetOtherFinancingCharges,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingOtherIncomeExpense,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,annualChangesInAccountReceivables,trailingDilutedAverageShares,quarterlyPurchaseOfBusiness,annualCurrentDeferredRevenue,trailingInterestExpense,trailingBasicEPS
2000-09-30,1123000,1123000,,,,-22713000.0,-3577000.0,881000.0,,,,33693000.0,,,,,,,,130361000.0,,,0.0,,,,96000.0,,,0.008125,,95969000.0,,,138215385.0,,,,,,,266761000.0,,,,,,,,,,,,2590000.0,9189000.0,,9189000.0,,,,,12766000.0,,,70000.0,,,,138215385.0,,,,3327000.0,1725000.0,,,,,,,3739000.0,0.0,226270000.0,-25939000.0,,375529000.0,,,,1123000,83823000.0,,,,,,,,,,122519000.0,,,,,,,,3619000,0.008125,,92400000.0,-26431000.0,8880000.0,,,,,,,6209000,0.0,,,149259000.0,,,,-15344000.0,,-3203000.0,,45117000.0,9189000.0,,,41498000.0,,129420000.0,,291706000.0,,,,,38908000.0,,,,,,,771000.0,106261000.0,,1894000.0,80084000.0,96850000.0,175478000,,,,,,22339000.0,-3226000.0,-42435000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,5696000,5696000,-16724000.0,,,35992000.0,-44000.0,808000.0,62950000.0,,,39784000.0,332296000.0,,,155036000.0,,,,147635000.0,,9889000.0,0.0,,7683000.0,222535000.0,81000.0,,111957000.0,,113502000.0,62950000.0,,,,7683000.0,,,,70000.0,341000.0,222535000.0,,80488000.0,0.0,,,33983000.0,,,,9145000.0,759037000.0,2672000.0,9145000.0,10173000.0,9145000.0,,70294000.0,0.116875,63758000.0,9189000.0,43872000.0,,70000.0,8705000.0,9145000.0,,,,,,3424000.0,2050000.0,,0.116875,125343000.0,0.0,9145000.0,27596000.0,4575000.0,0.0,177260000.0,32672000.0,,332296000.0,,,808000.0,5696000,85063000.0,,,,,4575000.0,-3258000.0,166424000.0,,,125343000.0,-44855000.0,,-17358000.0,156535000.0,247233000.0,,,11640000,,,70294000.0,30891000.0,7870000.0,,,,,16390000.0,39784000.0,14312000,0.0,0.0,,155036000.0,2154000.0,,6387000.0,44226000.0,,-3195000.0,,56101000.0,9145000.0,140235294.0,,44461000.0,85063000.0,113502000.0,,247233000.0,,,7870000.0,,41789000.0,200407000.0,,-12607000.0,140235294.0,177260000.0,11206000.0,3894000.0,111957000.0,,9590000.0,80488000.0,63758000.0,203736000,-15210000.0,,,,16390000.0,-32841000.0,-3320000.0,-44855000.0,6991000.0,,558630000.0,-7185000.0,16390000.0,3424000.0,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-31,-1849000,-1849000,,,,-1030000.0,5127000.0,2439000.0,,,,0.0,,,,,,,,120422000.0,,,0.0,31136000.0,6410000.0,,94000.0,,,-0.013125,,71097000.0,,,140876190.0,,,,,,,269243000.0,,,,,,,,,,,,2707000.0,14272000.0,,14272000.0,,,,,9145000.0,,,70000.0,,,,140876190.0,,,,3424000.0,1517000.0,,,,,,,3492000.0,0.0,229596000.0,-3351000.0,,381176000.0,,,,-1849000,84620000.0,,,,,,,,,,124871000.0,,,,,,,,-1565000,-0.013125,-1701000.0,117288000.0,-1787000.0,0.0,,,,,,,1142000,0.0,,,151580000.0,,,,-46708000.0,,-2084000.0,,42095000.0,14272000.0,,,43660000.0,,156060000.0,,296556000.0,,,,,40953000.0,,,,,,,-1233000.0,110108000.0,,-3082000.0,80016000.0,73536000.0,162517000,,,,,,8241000.0,-2321000.0,-44855000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,15644000,15644000,,,,40540000.0,-4582000.0,2298000.0,,,,8022000.0,,,,,,,,195697000.0,,,2173000.0,34790000.0,6565000.0,,87000.0,,,0.11125,,22809000.0,,,140620225.0,,,,,,,251507000.0,,,,,,,,,,,,2831000.0,9690000.0,,9690000.0,,,,,14272000.0,,,70000.0,,,,142218182.0,,,,3424000.0,1065000.0,,,,,,,3258000.0,2529000.0,190188000.0,38082000.0,,357628000.0,,,,15644000,83687000.0,,,,,,,,,,129749000.0,,,,,,,,23455000,0.11,-1572000.0,111961000.0,24243000.0,0.0,,,,,,,26286000,0.0,,,167440000.0,,,,17736000.0,,-2122000.0,,71793000.0,9690000.0,,,48338000.0,,162409000.0,,273941000.0,,,,,45507000.0,,,,,,,8919000.0,125752000.0,,24563000.0,79317000.0,27779000.0,267490000,,,,,,-43000000.0,-2458000.0,-50432000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,2425000,2425000,,,,-13609000.0,4379000.0,4726000.0,,,,8522000.0,,,,,,,,145463000.0,,,0.0,33181000.0,4500000.0,,137000.0,,,0.0175,,45072000.0,,,138571429.0,,,,,,,253238000.0,,,,,,,,,,,,2816000.0,14069000.0,,14069000.0,,,,,9690000.0,,,70000.0,,,,143703704.0,,,,2421000.0,1021000.0,,,,,,,1608000.0,0.0,196602000.0,-18430000.0,,365607000.0,,,,2425000,83985000.0,,,,,,,,,,134439000.0,,,,,,,,4933000,0.016875,-2569000.0,95865000.0,-18832000.0,0.0,,,,,,,7749000,1462000.0,,,169005000.0,,,,-1731000.0,,-3340000.0,,53972000.0,14069000.0,,,49039000.0,,144201000.0,,281622000.0,,,,,46223000.0,,,,,,,1487000.0,128177000.0,,3912000.0,81265000.0,52401000.0,199435000,,,,,,21328000.0,-4821000.0,-53174000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,9554000,9554000,-10695000.0,,,20904000.0,-5142000.0,4376000.0,20654000.0,,,3111000.0,338482000.0,,,181296000.0,,,,159873000.0,,11254000.0,0.0,42943000.0,6516000.0,221979000.0,1590000.0,,137731000.0,,129653000.0,20654000.0,,,,6516000.0,,,,71000.0,1908000.0,221979000.0,,81988000.0,2173000.0,-1422000.0,,38847000.0,,,,8927000.0,849799000.0,2900000.0,8927000.0,46805000.0,8927000.0,,80974000.0,0.178125,27533000.0,14069000.0,50101000.0,,71000.0,-36329000.0,8927000.0,,,,,,2451000.0,891000.0,,0.1825,137996000.0,1498000.0,8927000.0,36526000.0,1791000.0,-2529000.0,157186000.0,16935000.0,,338482000.0,,,4376000.0,9554000,86520000.0,,,,,1791000.0,-5667000.0,189497000.0,,,137996000.0,-56008000.0,,-13569000.0,178243000.0,251962000.0,,,12024000,,-1422000.0,80974000.0,14053000.0,0.0,,,,,25774000.0,3111000.0,14924000,36000.0,0.0,,181296000.0,-218000.0,42943000.0,4494000.0,31259000.0,,-3149000.0,,60484000.0,8927000.0,144696140.0,,48460000.0,86520000.0,129653000.0,,251962000.0,,,0.0,,45560000.0,228344000.0,,17677000.0,141227397.0,157186000.0,10752000.0,1579000.0,137731000.0,,11133000.0,81988000.0,27533000.0,220357000,556000.0,,,,25774000.0,-22898000.0,-3969000.0,-56008000.0,9145000.0,,621455000.0,33236000.0,25774000.0,2451000.0,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-31,-4010000,-4010000,,,,-573000.0,5839000.0,3672000.0,,,,42000.0,,,,,,,,141831000.0,,,0.0,35037000.0,6486000.0,,2020000.0,,,-0.007031,,63001000.0,,,572544000.0,,,,,,,290008000.0,,,,,,,,,,,,3093000.0,14766000.0,,14766000.0,,,,,8927000.0,,,72000.0,,,,572544000.0,,,,2451000.0,1067000.0,,,,,,,1827000.0,0.0,266911000.0,-38451000.0,,446547000.0,,,,-4010000,113591000.0,,,,,,,,,,168296000.0,,,,,,,,-5401000,-0.007031,-1092000.0,160108000.0,-425000.0,4430000.0,,192000.0,,,,,-2308000,0.0,,,179636000.0,,,,-68029000.0,,-37878000.0,,51979000.0,14766000.0,,,57380000.0,,197812000.0,,332956000.0,,,,,54287000.0,,,,,,,-2458000.0,133721000.0,,-6468000.0,109215000.0,69099000.0,193810000,,,,,,44290000.0,-37878000.0,-59081000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-30,17346000,17346000,,,,69718000.0,845000.0,3997000.0,,,,6175000.0,,,,,,,,283657000.0,,,0.0,50682000.0,11198000.0,,892000.0,,,0.12,,4465000.0,,,144550000.0,,,,,,,328500000.0,,,,,,,,,,,,4457000.0,15611000.0,,15611000.0,,,,,14766000.0,,,72000.0,,,,157690909.0,,,,2451000.0,1148000.0,,,,,,,1839000.0,0.0,298011000.0,58277000.0,,496792000.0,,,,17346000,123258000.0,,,,,,,,,,182059000.0,,,,,,,,29125000,0.11,-1180000.0,227718000.0,46988000.0,4331000.0,,-54000.0,,,,,33582000,0.0,,,198781000.0,,,,-38492000.0,,-11152000.0,,108391000.0,15611000.0,,,79266000.0,,287200000.0,,373534000.0,,,,,74809000.0,,,,,,,10631000.0,151067000.0,,27977000.0,118816000.0,10811000.0,392048000,,,,,,-57721000.0,-11441000.0,-63243000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,7801000,7801000,,,,-72482000.0,-1355000.0,3975000.0,,,,0.0,,,,,,,,212196000.0,,,0.0,51031000.0,2687000.0,,871000.0,,,0.05375,,80895000.0,,,145134884.0,,,,,,,333388000.0,,,,,,,,,,,,4557000.0,14256000.0,,14256000.0,,,,,15611000.0,,,145000.0,,,,160020513.0,,,,2451000.0,1257000.0,,,,,,,2396000.0,0.0,287641000.0,-80186000.0,,495596000.0,,,,7801000,128385000.0,,,,,,,,,,190266000.0,,,,,,,,13312000,0.04875,-1153000.0,146844000.0,-83409000.0,4261000.0,,-409000.0,,,,,17869000,0.0,,,207955000.0,,,,-4888000.0,,-6096000.0,,84019000.0,14256000.0,,,70707000.0,,200500000.0,,367211000.0,,,,,66150000.0,,,,,,,4254000.0,158868000.0,,12055000.0,122978000.0,87141000.0,296215000,,,,,,77223000.0,-7704000.0,-67288000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,17633000,17633000,-62620000.0,,,49994000.0,-483000.0,1952000.0,36937000.0,,,4800000.0,458919000.0,1584000.0,,227848000.0,,,,230119000.0,,16457000.0,0.0,66302000.0,102000.0,289253000.0,1052000.0,,176501000.0,,188435000.0,36937000.0,,1584000.0,,102000.0,,,,146000.0,4835000.0,289253000.0,,123545000.0,0.0,-973000.0,,65440000.0,,,,13773000.0,1209990000.0,4350000.0,13773000.0,46657000.0,13773000.0,,114851000.0,0.24625,42636000.0,14256000.0,81897000.0,,146000.0,20809000.0,13773000.0,,,,,,2482000.0,1235000.0,,0.26875,193498000.0,0.0,13773000.0,60733000.0,3104000.0,0.0,231071000.0,40473000.0,,458919000.0,,,1952000.0,17633000,126649000.0,,,,,3104000.0,-3932000.0,276747000.0,,,193498000.0,-69953000.0,,-66544000.0,260290000.0,332270000.0,,,28404000,,-973000.0,114851000.0,30233000.0,3779000.0,,-3661000.0,,,38770000.0,4800000.0,32754000,0.0,0.0,,227848000.0,4846000.0,66302000.0,4707000.0,44135000.0,,-7494000.0,,97798000.0,13773000.0,157441624.0,,69394000.0,126649000.0,188435000.0,,332270000.0,,,3779000.0,,65044000.0,342187000.0,,-6613000.0,144260465.0,231071000.0,21963000.0,9536000.0,176501000.0,,27169000.0,123545000.0,42636000.0,327917000,-67274000.0,,,,38770000.0,-42983000.0,-9521000.0,-69953000.0,8927000.0,,867803000.0,-19887000.0,38770000.0,2482000.0,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,125000,2013000,,,,-4563000.0,11454000.0,2262000.0,,,,51450000.0,,,,,,,,192963000.0,,,0.0,,,,1678000.0,,,0.000625,,57859000.0,,1584000.0,292928000.0,,,,,,,366811000.0,,,,,,,,,,,,4454000.0,25227000.0,,25227000.0,,,,,13773000.0,,,147000.0,,,,317728000.0,,,,2482000.0,1010000.0,,,,,,,3096000.0,0.0,326254000.0,-11906000.0,,557207000.0,,,,125000,129041000.0,,,,,,,,,,199514000.0,,,,,,,,4205000,0.000625,-613000.0,208539000.0,-11841000.0,3774000.0,,203000.0,,,,,8659000,0.0,,,230953000.0,,,,-80611000.0,,-6498000.0,,80797000.0,25227000.0,,,76592000.0,,262471000.0,,428166000.0,,,,,72138000.0,,,,,,,1182000.0,176626000.0,,3195000.0,125945000.0,63783000.0,273760000,,,,,,22515000.0,-7343000.0,-73569000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,27387000,27387000,,,,42807000.0,-7395000.0,2346000.0,,,,5845000.0,,,,,,,,313099000.0,,,0.0,55765000.0,,,2941000.0,,,0.185,,12270000.0,,1584000.0,148037838.0,,,,,,,355161000.0,,,,,,,,,,,,4750000.0,17832000.0,,17832000.0,,,,,25227000.0,,,149000.0,,,,159924088.0,,,,2482000.0,941000.0,,,,,,,2635000.0,-170000.0,272282000.0,33754000.0,,536149000.0,,,,27387000,133298000.0,,,,,,,,,,208090000.0,,,,,,,,44186000,0.17125,-409000.0,189997000.0,8522000.0,2949000.0,,119000.0,,,,,48936000,0.0,,,263867000.0,,,,11650000.0,,-7469000.0,,136292000.0,17832000.0,,,92106000.0,,254089000.0,,402851000.0,,,,,87356000.0,,,,,,,15858000.0,204013000.0,,43245000.0,130663000.0,18193000.0,449391000,,,,,,-42733000.0,-9053000.0,-77427000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,12129000,12129000,,,,1931000.0,13071000.0,5066000.0,,,,319000.0,,,,,,,,251971000.0,,,0.0,60218000.0,,,511000.0,,,0.0825,,44997000.0,,1584000.0,147018182.0,,,,,,,374849000.0,,,,,,,,,,,,5165000.0,30903000.0,,30903000.0,,,,,17832000.0,,,298000.0,,,,161720000.0,,,,2485000.0,805000.0,,,,,,,4323000.0,170000.0,312161000.0,-20815000.0,,589386000.0,,,,12129000,151704000.0,,,,,,,,,,229109000.0,,,,,,,,19993000,0.075,-124000.0,195599000.0,-16264000.0,2611000.0,,168000.0,,,,,25158000,0.0,,,277225000.0,,,,-19688000.0,,-22001000.0,,109233000.0,30903000.0,,,89240000.0,,258621000.0,,437682000.0,,,,,84075000.0,,,,,,,7059000.0,216142000.0,,19188000.0,147381000.0,53540000.0,361204000,,,,,,33141000.0,-22746000.0,-81728000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,16860000,16860000,-41583000.0,,,21873000.0,-10923000.0,4909000.0,19403000.0,,,339000.0,536209000.0,8879000.0,,295384000.0,,,,265952000.0,,19758000.0,0.0,73924000.0,,324518000.0,644000.0,,233002000.0,,205827000.0,19403000.0,,8879000.0,,,,,,299000.0,5774000.0,324518000.0,,148591000.0,0.0,,,96927000.0,,,,19980000.0,1472885000.0,5389000.0,19980000.0,62048000.0,19980000.0,,131564000.0,0.35,34998000.0,30903000.0,116685000.0,,299000.0,-14258000.0,19980000.0,,,,,,,688000.0,,0.38,232471000.0,0.0,19980000.0,93483000.0,4292000.0,0.0,240825000.0,12893000.0,,536209000.0,,,4909000.0,16860000,152883000.0,,,,,4292000.0,7122000.0,351973000.0,,,232471000.0,-83880000.0,,-48122000.0,332215000.0,383326000.0,,,28543000,,,131564000.0,-5502000.0,3636000.0,,6632000.0,,,56501000.0,339000.0,33932000,0.0,0.0,,295384000.0,6207000.0,73924000.0,3444000.0,50331000.0,,-5615000.0,,122578000.0,19980000.0,161431429.0,,94035000.0,152883000.0,205827000.0,,383326000.0,,,3636000.0,,88646000.0,448900000.0,,-25085000.0,148686842.0,240825000.0,35094000.0,10995000.0,233002000.0,,27855000.0,148591000.0,34998000.0,388530000,-38318000.0,,,,58389000.0,-27181000.0,-8980000.0,-83880000.0,13773000.0,,1023985000.0,13926000.0,56501000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,3821000,3821000,,,,27559000.0,4086000.0,5588000.0,,,,0.0,,,,,,,,231385000.0,,,0.0,65821000.0,,,4588000.0,,,0.025,,15961000.0,,8879000.0,151328000.0,,,,,,,402115000.0,,,,,,,,,,,,5803000.0,24066000.0,,24066000.0,,,,,19980000.0,,,305000.0,,,,167248000.0,,,,339000.0,381000.0,,,,,,,4202000.0,0.0,329471000.0,1575000.0,,639989000.0,,,,3821000,172260000.0,,,,,,,,,,257172000.0,,,,,,,,6475000,0.0225,,231165000.0,11404000.0,3058000.0,,,,,,,12278000,0.0,,,310518000.0,,,,,,-24530000.0,,99169000.0,24066000.0,,,92694000.0,,297325000.0,,467729000.0,,,,,86891000.0,,,,,,,2273000.0,236823000.0,,6094000.0,168058000.0,32146000.0,330554000,,,,,,1057000.0,-25984000.0,-89114000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,31376000,31376000,,,,67038000.0,42355000.0,5528000.0,,,,5542000.0,,,,,,,,365376000.0,,,0.0,79620000.0,,,1262000.0,,,0.205,,,,8879000.0,153053659.0,,,,,,,407050000.0,,,,,,,,,,,,6114000.0,66421000.0,,66421000.0,,,,,24066000.0,,,306000.0,,,,167338667.0,,,,339000.0,190000.0,,,,,,,4234000.0,0.0,339270000.0,56179000.0,,683715000.0,,,,31376000,176798000.0,,,,,,,,,,267477000.0,,,,,,,,49823000,0.1875,,237732000.0,28959000.0,2472000.0,,,,,,,55937000,0.0,,,344445000.0,,,,,,-9896000.0,,160543000.0,66421000.0,,,110720000.0,,323233000.0,,506917000.0,,,,,104606000.0,,,,,,,18257000.0,268199000.0,,49633000.0,172564000.0,16037000.0,525919000,,,,,,-14787000.0,-10859000.0,-94913000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,7952000,7952000,,,,-69483000.0,-42933000.0,8008000.0,,,,0.0,,,,,,,,306808000.0,,,0.0,84421000.0,,,524000.0,,,0.0525,,44153000.0,,2916000.0,151466667.0,,,,,,,435007000.0,,,,,,,,,,,,6269000.0,23488000.0,,23488000.0,,,,,66421000.0,,,306000.0,,,,167410526.0,,,,532000.0,171000.0,,,,,,,5945000.0,0.0,341146000.0,-87834000.0,,694194000.0,,,,7952000,190201000.0,,,,,,,,,,282385000.0,,,,,,,,12660000,0.0475,,199264000.0,-79683000.0,2877000.0,,,,,,,18929000,0.0,,,353048000.0,,,,-27957000.0,,-17984000.0,,119576000.0,23488000.0,,,106916000.0,,284217000.0,,503993000.0,,,,,100647000.0,,,,,,,4537000.0,276151000.0,,12489000.0,184256000.0,56929000.0,426384000,,,,,,44534000.0,-18351000.0,-98129000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,20920000,20920000,-87347000.0,,,51952000.0,5453000.0,25851000.0,32279000.0,,,0.0,678485000.0,5710000.0,,370584000.0,,,,310587000.0,,27186000.0,0.0,92764000.0,,385127000.0,467000.0,,292678000.0,,241596000.0,32279000.0,,5710000.0,,,,,,306000.0,6841000.0,385127000.0,,213634000.0,0.0,,,101546000.0,,,,28941000.0,1738843000.0,9000000.0,28941000.0,77066000.0,28941000.0,,147950000.0,0.3925,66305000.0,23488000.0,128732000.0,,306000.0,19242000.0,28941000.0,,,,,,882000.0,698000.0,,0.42,326581000.0,0.0,28941000.0,100106000.0,6446000.0,0.0,307901000.0,15833000.0,,678485000.0,,,25851000.0,20920000,220080000.0,,,,,6446000.0,-4642000.0,423141000.0,,,326581000.0,-112947000.0,,-91313000.0,395955000.0,458405000.0,,,32588000,,,147950000.0,15665000.0,2272000.0,,-296000.0,,,64069000.0,0.0,41588000,0.0,0.0,,370584000.0,8961000.0,92764000.0,1440000.0,49880000.0,,-34937000.0,,145399000.0,28941000.0,163233121.0,,112811000.0,220080000.0,241596000.0,,458405000.0,,,2272000.0,,103811000.0,524687000.0,,-23655000.0,152545238.0,307901000.0,36037000.0,10970000.0,292678000.0,,31890000.0,213634000.0,66305000.0,455986000,-60609000.0,,5802000.0,,64069000.0,-11562000.0,-36119000.0,-112947000.0,19980000.0,,1214156000.0,-14247000.0,64069000.0,882000.0,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,684000,684000,,,,-704000.0,8949000.0,27542000.0,,,,0.0,,,,,,,,265132000.0,,,0.0,74314000.0,,,4069000.0,,,0.005,,44000000.0,,5564000.0,154332000.0,,,,,,,501121000.0,,,,,,,,,,,,7646000.0,37890000.0,,37890000.0,,,,,28941000.0,,,311000.0,,,,163656000.0,,,,1132000.0,677000.0,,,,,,,4340000.0,0.0,423396000.0,-7410000.0,,805196000.0,,,,684000,217919000.0,,,,,,,,,,333349000.0,,,,,,,,1750000,0.005,,267920000.0,-18225000.0,1704000.0,,-892000.0,,,,,9396000,0.0,,,381800000.0,,,,,,-5879000.0,,112071000.0,37890000.0,,,110321000.0,,343366000.0,,587277000.0,,3752000.0,,,102675000.0,,,,,,,389000.0,293362000.0,,1073000.0,213579000.0,80030000.0,377203000,,,,,,15532000.0,-6706000.0,-119770000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,35754000,35754000,,,,89660000.0,28468000.0,31053000.0,,,,11197000.0,,,,,,,,423479000.0,,,0.0,89999000.0,,,1448000.0,,,0.23,,,,4645000.0,155452174.0,,,,,,,474194000.0,,,,,,,,,,,,8065000.0,66358000.0,,66358000.0,,,,,37890000.0,,,313000.0,,,,164386207.0,,,,1148000.0,224000.0,,,,,,,4117000.0,0.0,394874000.0,70204000.0,,814709000.0,,,,35754000,228888000.0,,,,,,,,,,351762000.0,,,,,,,,56308000,0.2175,,253927000.0,50706000.0,968000.0,,-1976000.0,,,,,64373000,0.0,,,419835000.0,,,,,,-18354000.0,,189756000.0,66358000.0,,,133448000.0,,356271000.0,,585821000.0,,,,,125383000.0,,,,,,,20330000.0,329116000.0,,56084000.0,224771000.0,38603000.0,613235000,,,,,,-42838000.0,-19456000.0,-126991000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
