date,quarterlyDilutedAverageShares,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,trailingNetIncomeContinuousOperations,annualBasicEPS,annualInvestmentsAndAdvances,quarterlyAccountsPayable,quarterlyGrossProfit,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyDeferredIncomeTax,annualCurrentAccruedExpenses,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,trailingNetOtherFinancingCharges,annualOperatingExpense,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,annualCashAndCashEquivalents,annualCapitalExpenditure,annualChangesInAccountReceivables,annualInterestExpense,quarterlyChangeInInventory,annualCurrentAssets,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,quarterlyEndCashPosition,trailingCostOfRevenue,trailingBeginningCashPosition,annualNetOtherFinancingCharges,trailingOperatingExpense,annualOtherNonCurrentAssets,quarterlyCashDividendsPaid,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,quarterlyEbitda,annualOtherShortTermInvestments,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,annualChangeInAccountPayable,quarterlyStockBasedCompensation,annualChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyBasicEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyCurrentLiabilities,quarterlyGoodwill,trailingCommonStockIssuance,quarterlyCurrentAssets,quarterlyOperatingExpense,quarterlyNetOtherInvestingChanges,trailingFreeCashFlow,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,quarterlyStockholdersEquity,annualRetainedEarnings,annualDilutedAverageShares,annualCurrentDeferredRevenue,annualCashDividendsPaid,annualBeginningCashPosition,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualOtherCurrentAssets,annualTaxProvision,annualCostOfRevenue,quarterlyOtherCurrentAssets,annualNetIncome,annualTotalAssets,annualDilutedEPS,quarterlyRepaymentOfDebt,annualCurrentDebt,annualTotalNonCurrentAssets,trailingTaxProvision,annualSellingGeneralAndAdministration,trailingDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualOtherNonCashItems,annualPurchaseOfBusiness,quarterlyInvestmentsAndAdvances,annualIncomeTaxPayable,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,annualStockholdersEquity,trailingPurchaseOfBusiness,quarterlyNetIncome,annualInvestingCashFlow,quarterlyInventory,quarterlyNetIncomeContinuousOperations,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,annualChangeInInventory,trailingStockBasedCompensation,annualDepreciationAndAmortization,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,trailingCashDividendsPaid,quarterlyOtherCurrentLiabilities,quarterlyTaxProvision,annualCapitalStock,annualGoodwill,quarterlyBasicAverageShares,quarterlyNetPPE,annualStockBasedCompensation,trailingNetIncome,quarterlyAccountsReceivable,quarterlyCostOfRevenue,trailingChangeInInventory,annualNetPPE,quarterlyCurrentAccruedExpenses,annualOtherIntangibleAssets,annualOperatingCashFlow,annualInventory,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualCurrentLiabilities,annualEbitda,annualRepaymentOfDebt,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyCapitalStock,quarterlyFreeCashFlow,quarterlyBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,annualOtherCurrentLiabilities,annualCashCashEquivalentsAndMarketableSecurities,annualTotalRevenue,trailingPretaxIncome,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,trailingPurchaseOfInvestment,annualPretaxIncome,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualNonCurrentDeferredRevenue,trailingOtherIncomeExpense,trailingTotalRevenue,annualEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingIncome,quarterlySaleOfInvestment,annualOtherIncomeExpense,trailingEndCashPosition,annualBasicAverageShares,quarterlyDepreciationAndAmortization,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyDilutedEPS,trailingCashFlowFromContinuingFinancingActivities,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCurrentDebt,trailingBasicAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.309392000,794117647.0,1174000000,,27466000000.0,,,,4442000000.0,2422000000.0,,5000000.0,,279000000.0,90000000.0,,,,,,,9086000000,,,,,,,-47000000.0,,-90000000.0,,3548000000.0,,,,,,-266000000.0,,,,1432000000,,6000000.0,,,,42000000.0,,,16085000000.0,,1.03,15355000000.0,1100000000.0,,-1000000.0,12111000000.0,11492000000.0,,17386000000.0,1248000000.0,27000000.0,,,,,12072000000.0,,,,,,1248000000.0,,,,,545000000.0,,,,7000000.0,,,,,,6493000000.0,,17000000.0,,,516000000.0,,,,,,810000000.0,,4197000000.0,796000000,22000000.0,,,,,1138000000.0,,,2076000000.0,-596000000.0,-165000000.0,6790000000.0,661000000.0,,,,182000000.0,304000000.0,,,785000000.0,4718000000.0,,,,6664000000.0,,,6555000000.0,,,,,,99000000.0,472000000.0,,,,,,,958000000.0,973000000.0,3076000000.0,,2347000000.0,,,,,,,,,,,,,,810000000.0,,,,,22264000000.0,39650000000.0,,-65000000.0,,-536000000.0,,114000000.0,,,,236000000.0,3548000000.0,,1.02,,,3548000000.0,96000000.0,,,932000000.0,,,,,,,
1970-01-01 00:00:01.317340800,786900000.0,962000000,,27678000000.0,,,,4570000000.0,2265000000.0,,148000000.0,,105000000.0,39000000.0,,,,,,,9298000000,,,,,,,-51000000.0,,187000000.0,,3885000000.0,,,,,,-266000000.0,,-505000000.0,,1209000000,,160000000.0,,,,38000000.0,,,16686000000.0,,1.11,14819000000.0,893000000.0,,-619000000.0,12859000000.0,11645000000.0,,17044000000.0,1303000000.0,9000000.0,,,,,11662000000.0,,,,,,1303000000.0,,,,,607000000.0,,,,0.0,,,,,,6048000000.0,,1000000.0,,,465000000.0,,,,,,862000000.0,,4369000000.0,686000000,-6000000.0,,,,,661000000.0,,,2134000000.0,-385000000.0,-177000000.0,6880000000.0,505000000.0,,,,0.0,207000000.0,,,778200000.0,4725000000.0,,,7316000000.0,7033000000.0,,,7014000000.0,,,,,607000000.0,32000000.0,337000000.0,,,,,,,958000000.0,484000000.0,3548000000.0,,2376000000.0,,,,,,,,,,,,,,862000000.0,,,,,22401000000.0,39445000000.0,,-93000000.0,,-1122000000.0,,112000000.0,,,,226000000.0,3885000000.0,,1.1,,,3885000000.0,90000000.0,,,1275000000.0,,,,,,,
1970-01-01 00:00:01.325289600,784300000.0,-578000000,-1085000000.0,28906000000.0,,2.65,494000000.0,4738000000.0,1038000000.0,,305000000.0,,162000000.0,-528000000.0,6863000000.0,,13723000000.0,,5399000000.0,,9473000000,1865000000.0,,3698000000.0,-798000000.0,-316000000.0,376000000.0,130000000.0,16134000000.0,-724000000.0,,3698000000.0,,,42000000.0,,4386000000.0,-295000000.0,-331000000.0,-76000000.0,2067000000.0,-313000000,484000000.0,184000000.0,16631000000.0,-8919000000.0,527000000.0,39000000.0,-128000000.0,28906000000.0,16083000000.0,304000000.0,-0.4,16631000000.0,-657000000.0,2035000000.0,-346000000.0,12275000000.0,11858000000.0,,16134000000.0,1616000000.0,-43000000.0,,,,,10806000000.0,16083000000.0,791600000.0,,-1091000000.0,2650000000.0,1616000000.0,6881000000.0,0.0,417000000.0,28556000000.0,0.0,2067000000.0,39808000000.0,2.61,-535000000.0,674000000.0,23674000000.0,,5399000000.0,,7657000000.0,,11000000.0,469000000.0,-973000000.0,494000000.0,,354000000.0,676000000.0,10806000000.0,,-310000000.0,-611000000.0,4264000000.0,-307000000,56000000.0,,-310000000.0,,957000000.0,1477000000.0,-380000000.0,-8919000000.0,4386000000.0,-919000000.0,-332000000.0,6881000000.0,676000000.0,,6673000000.0,,0.0,-350000000.0,958000000.0,11858000000.0,774700000.0,4804000000.0,168000000.0,,6673000000.0,8435000000.0,,4804000000.0,6863000000.0,2477000000.0,2833000000.0,4264000000.0,,484000000.0,72000000.0,-187000000.0,7973000000.0,12275000000.0,3615000000.0,-974000000.0,,,958000000.0,1145000000.0,3885000000.0,7657000000.0,2477000000.0,-1444000000.0,,0.0,4182000000.0,36529000000.0,,24000000.0,1048000000.0,,2282000000.0,,-1114000000.0,,-310000000.0,,,,3698000000.0,23674000000.0,39808000000.0,,-58000000.0,,-1444000000.0,2574000000.0,66000000.0,26000000.0,,780800000.0,253000000.0,3698000000.0,,-0.4,,13723000000.0,4182000000.0,91000000.0,4738000000.0,,674000000.0,,,,,,,
1970-01-01 00:00:01.333152000,788100000.0,1196000000,,28528000000.0,,,,4535000000.0,2427000000.0,,-786000000.0,,-203000000.0,132000000.0,,,,,,,9307000000,,,,,,,-108000000.0,,-122000000.0,,3988000000.0,,,,,,-291000000.0,,,,1441000000,,11000000.0,,,,51000000.0,,,16613000000.0,,1.06,15862000000.0,1122000000.0,,-1000000.0,12666000000.0,11910000000.0,,16553000000.0,1231000000.0,22000000.0,,,,,11743000000.0,,,,,,1231000000.0,,,,,501000000.0,,,,0.0,,,,,,7486000000.0,,12000000.0,,,533000000.0,,,,,,823000000.0,,4368000000.0,825000000,1000000.0,,,,,196000000.0,,,2079000000.0,169000000.0,-152000000.0,6269000000.0,707000000.0,,,,0.0,297000000.0,,,777300000.0,4814000000.0,,,6723000000.0,6880000000.0,,,6499000000.0,,,,,,90000000.0,290000000.0,,,,,,,958000000.0,44000000.0,3698000000.0,,2420000000.0,,,,,,,,,,,,,,823000000.0,,,,,23817000000.0,40370000000.0,,-84000000.0,,-1182000000.0,,92000000.0,,,,230000000.0,3988000000.0,,1.04,,,3988000000.0,89000000.0,,,1632000000.0,,,,,,,
1970-01-01 00:00:01.341014400,790500000.0,1287000000,,28091000000.0,,,,4547000000.0,2513000000.0,,127000000.0,,12000000.0,57000000.0,,,,,,,9435000000,,,,,,,30000000.0,,-421000000.0,,4221000000.0,,,,,,-291000000.0,,,,1535000000,,-85000000.0,,,,40000000.0,,,17222000000.0,,1.15,15279000000.0,1223000000.0,,-63000000.0,12812000000.0,11837000000.0,,16644000000.0,1226000000.0,-81000000.0,,,,,11993000000.0,,,,,,1226000000.0,,,,,562000000.0,,,,0.0,,,,,,6891000000.0,,4000000.0,,,566000000.0,,,,,,902000000.0,,4117000000.0,905000000,9000000.0,,,,,973000000.0,,,1903000000.0,-217000000.0,-200000000.0,6342000000.0,681000000.0,,,,0.0,318000000.0,,,781400000.0,4735000000.0,,,7475000000.0,6922000000.0,,,6632000000.0,,,,,,26000000.0,233000000.0,,,,,,,958000000.0,773000000.0,3988000000.0,,2325000000.0,,,,,,,,,,,,,,902000000.0,,,,,23530000000.0,40174000000.0,,-161000000.0,,-1637000000.0,,66000000.0,,,,225000000.0,4221000000.0,,1.14,,,4221000000.0,87000000.0,,,1633000000.0,,,,,,,
1970-01-01 00:00:01.348963200,792500000.0,1296000000,,27855000000.0,,,,4518000000.0,2534000000.0,,-184000000.0,,-29000000.0,130000000.0,,,,,,,9342000000,,,,,,,25000000.0,,-322000000.0,,4760000000.0,,,,,,-298000000.0,,0.0,,1538000000,,117000000.0,,,,40000000.0,,,17877000000.0,,1.21,15142000000.0,1224000000.0,,2000000.0,12713000000.0,11916000000.0,,17746000000.0,1238000000.0,17000000.0,,,,,13132000000.0,,,,,,1238000000.0,,,,,711000000.0,,,,0.0,,,,,,6726000000.0,,12000000.0,,,600000000.0,,,,,,950000000.0,,4314000000.0,946000000,2000000.0,,,,,999000000.0,,,1935000000.0,-220000000.0,-234000000.0,6391000000.0,679000000.0,,,,0.0,278000000.0,,,783600000.0,4830000000.0,,,6734000000.0,6808000000.0,,,6597000000.0,,,,,,63000000.0,539000000.0,,,,,,,958000000.0,765000000.0,4221000000.0,,2281000000.0,,,,,,,,,,,,,,950000000.0,,,,,23328000000.0,41074000000.0,,-237000000.0,,-1294000000.0,,129000000.0,,,,226000000.0,4760000000.0,,1.2,,,4760000000.0,88000000.0,,,1598000000.0,,,,,,,
1970-01-01 00:00:01.356912000,796400000.0,377000000,-317000000.0,28788000000.0,,3.74,623000000.0,4736000000.0,1900000000.0,47000000.0,385000000.0,,207000000.0,-235000000.0,7208000000.0,,14212000000.0,,5218000000.0,548000000.0,9581000000,2931000000.0,,4634000000.0,-884000000.0,-119000000.0,351000000.0,78000000.0,17598000000.0,-563000000.0,,4634000000.0,,,56000000.0,,1205000000.0,-331000000.0,84000000.0,-317000000.0,2926000000.0,638000000,631000000.0,-290000000.0,15743000000.0,-9211000000.0,-13000000.0,39000000.0,-458000000.0,28788000000.0,17799000000.0,342000000.0,0.32,15743000000.0,306000000.0,2633000000.0,-376000000.0,13045000000.0,12425000000.0,,17598000000.0,1523000000.0,53000000.0,,,2127000000.0,,13065000000.0,17799000000.0,791900000.0,2127000000.0,-1211000000.0,3698000000.0,1523000000.0,6395000000.0,631000000.0,944000000.0,28291000000.0,631000000.0,2926000000.0,41853000000.0,3.69,-1000000.0,1101000000.0,24255000000.0,,5218000000.0,,7205000000.0,,28000000.0,-1135000000.0,-438000000.0,623000000.0,548000000.0,559000000.0,628000000.0,13065000000.0,,251000000.0,-1428000000.0,4235000000.0,255000000,16000000.0,,25000000.0,,926000000.0,1349000000.0,-702000000.0,-9211000000.0,1205000000.0,-938000000.0,-298000000.0,6395000000.0,628000000.0,,7429000000.0,,480000000.0,51000000.0,958000000.0,12425000000.0,787200000.0,5001000000.0,170000000.0,,7429000000.0,7681000000.0,,5001000000.0,7208000000.0,2449000000.0,3517000000.0,4235000000.0,,631000000.0,163000000.0,-126000000.0,9374000000.0,13045000000.0,5152000000.0,-1000000.0,,,958000000.0,1051000000.0,4760000000.0,7205000000.0,2449000000.0,-1339000000.0,,480000000.0,4634000000.0,37665000000.0,,11000000.0,936000000.0,,3875000000.0,,-1206000000.0,,251000000.0,47000000.0,,,4634000000.0,24255000000.0,41853000000.0,41000000.0,-220000000.0,,-1339000000.0,4156000000.0,272000000.0,70000000.0,,782400000.0,245000000.0,4634000000.0,,0.32,,14212000000.0,4634000000.0,87000000.0,4736000000.0,,1101000000.0,,,,,,,
1970-01-01 00:00:01.364688000,797100000.0,1316000000,,28267000000.0,,,,4444000000.0,2545000000.0,,-757000000.0,,-295000000.0,27000000.0,,,,,,,9328000000,,,,,,,-51000000.0,,-311000000.0,,4539000000.0,,,,,,-322000000.0,,-139000000.0,,1592000000,,-174000000.0,,,,54000000.0,,,18442000000.0,,1.23,15156000000.0,1260000000.0,,-122000000.0,13111000000.0,12386000000.0,,17681000000.0,1229000000.0,-33000000.0,,,,,13533000000.0,,,,,,1229000000.0,,,,,588000000.0,,,,-600000000.0,,,,,,7196000000.0,,24000000.0,,,738000000.0,,,,,,966000000.0,,4297000000.0,969000000,28000000.0,,,,,341000000.0,,,1167000000.0,-58000000.0,-148000000.0,5787000000.0,683000000.0,,,,0.0,291000000.0,,,785800000.0,4948000000.0,,,7585000000.0,6783000000.0,,,6755000000.0,,,,,588000000.0,164000000.0,-95000000.0,,,,,,,958000000.0,193000000.0,4634000000.0,,2384000000.0,,,,,,,,,,,,,,966000000.0,,,,,24119000000.0,41800000000.0,-142000000.0,-174000000.0,,-1656000000.0,,166000000.0,,,,248000000.0,4539000000.0,,1.21,,,4539000000.0,84000000.0,,,1912000000.0,,,,,,,
1970-01-01 00:00:01.372550400,798100000.0,1385000000,,28308000000.0,,,,4718000000.0,2666000000.0,,66000000.0,,265000000.0,158000000.0,,,,,,,9693000000,,,,,,,15000000.0,,-552000000.0,,4549000000.0,,,,,,-343000000.0,,-463000000.0,,1656000000,,-171000000.0,,,,37000000.0,,,19135000000.0,,1.3,14828000000.0,1329000000.0,,-338000000.0,13480000000.0,12640000000.0,,17849000000.0,1281000000.0,52000000.0,,,,,13777000000.0,,,,,,1281000000.0,,,,,680000000.0,,,,-1000000.0,,,,,,6935000000.0,,57000000.0,,,756000000.0,,,,,,1021000000.0,,4295000000.0,1022000000,9000000.0,,,,,1256000000.0,,,1172000000.0,-592000000.0,-196000000.0,5779000000.0,643000000.0,,,,0.0,307000000.0,,,787600000.0,4997000000.0,,,7342000000.0,7027000000.0,,,6839000000.0,,,,,,139000000.0,10000000.0,,,,,,,958000000.0,1060000000.0,4539000000.0,,2393000000.0,,,,,,,,,,,,,,1021000000.0,,,,,24317000000.0,42166000000.0,-53000000.0,-286000000.0,,-1767000000.0,,210000000.0,,,,247000000.0,4549000000.0,,1.28,,,4549000000.0,80000000.0,,,1923000000.0,,,,,,,
1970-01-01 00:00:01.380499200,797100000.0,1463000000,,29333000000.0,,,,4791000000.0,2705000000.0,,-267000000.0,,-2000000.0,72000000.0,,,,,,,9647000000,,,,,,,-58000000.0,,-691000000.0,,5499000000.0,,,,,,-330000000.0,,-167000000.0,,1709000000,,29000000.0,,,,38000000.0,,,19796000000.0,,1.26,14670000000.0,1384000000.0,,-603000000.0,14663000000.0,13230000000.0,,19304000000.0,1242000000.0,85000000.0,,,,,15073000000.0,,,,,,1242000000.0,,,,,693000000.0,,,,-3000000.0,,,,,,7006000000.0,,48000000.0,,,830000000.0,,,,,,990000000.0,,4455000000.0,1007000000,1000000.0,,,,,1070000000.0,,,1235000000.0,517000000.0,-203000000.0,5789000000.0,719000000.0,,,,0.0,377000000.0,,,786300000.0,5107000000.0,,,7950000000.0,6942000000.0,,,7053000000.0,,,,,,59000000.0,950000000.0,,,,,,,958000000.0,867000000.0,4549000000.0,,2590000000.0,,,,,,,,,,,,,,990000000.0,,,,,25102000000.0,44406000000.0,-187000000.0,-243000000.0,,-1211000000.0,,272000000.0,,,,245000000.0,5499000000.0,,1.24,,,5499000000.0,80000000.0,,,2819000000.0,,,,,,,
1970-01-01 00:00:01.388448000,797000000.0,1337000000,-1073000000.0,27856000000.0,,4.99,393000000.0,5174000000.0,2775000000.0,44000000.0,364000000.0,,384000000.0,5000000.0,7016000000.0,,14617000000.0,,5190000000.0,240000000.0,10387000000,3962000000.0,,6422000000.0,-947000000.0,-365000000.0,327000000.0,135000000.0,21164000000.0,-405000000.0,,6422000000.0,,,160000000.0,,2077000000.0,-358000000.0,262000000.0,-304000000.0,3924000000.0,1771000000,,226000000.0,13638000000.0,-9339000000.0,352000000.0,41000000.0,-594000000.0,27856000000.0,20383000000.0,447000000.0,1.2,13638000000.0,1439000000.0,3388000000.0,-70000000.0,14218000000.0,13046000000.0,,21164000000.0,1438000000.0,97000000.0,,,2172000000.0,,17579000000.0,20383000000.0,797300000.0,2172000000.0,-1353000000.0,4634000000.0,1438000000.0,6801000000.0,1671000000.0,1450000000.0,28364000000.0,1671000000.0,3924000000.0,45435000000.0,4.92,-3000000.0,2028000000.0,24271000000.0,,5190000000.0,,4884000000.0,,31000000.0,-90000000.0,-1133000000.0,393000000.0,240000000.0,1122000000.0,804000000.0,17579000000.0,,947000000.0,-1959000000.0,4293000000.0,964000000,185000000.0,,41000000.0,,989000000.0,1668000000.0,-1220000000.0,-9339000000.0,2077000000.0,-300000000.0,-400000000.0,6801000000.0,804000000.0,,7929000000.0,,461000000.0,475000000.0,958000000.0,13046000000.0,785900000.0,5278000000.0,170000000.0,,7929000000.0,7612000000.0,,5278000000.0,7016000000.0,2514000000.0,4335000000.0,4293000000.0,,,85000000.0,923000000.0,10691000000.0,14218000000.0,6728000000.0,-607000000.0,,,958000000.0,1268000000.0,5499000000.0,4884000000.0,2514000000.0,818000000.0,,461000000.0,6422000000.0,39055000000.0,,201000000.0,1788000000.0,,5412000000.0,,-433000000.0,,947000000.0,44000000.0,,,6422000000.0,24271000000.0,45435000000.0,17000000.0,-517000000.0,,818000000.0,5501000000.0,474000000.0,238000000.0,,786400000.0,249000000.0,6422000000.0,,1.19,,14617000000.0,6422000000.0,83000000.0,5174000000.0,,2028000000.0,,,,,,,
1970-01-01 00:00:01.396224000,796400000.0,1373000000,,27734000000.0,,,,5133000000.0,2712000000.0,,-466000000.0,,-41000000.0,2000000.0,,,,,,,9679000000,,,,,,,-115000000.0,,-345000000.0,,6672000000.0,,,,,,-363000000.0,,-320000000.0,,1728000000,,29000000.0,,,,52000000.0,,,21039000000.0,,1.3,13381000000.0,1411000000.0,,0.0,14353000000.0,13028000000.0,,21531000000.0,1339000000.0,61000000.0,,,,,17927000000.0,,,,,,1339000000.0,,,,,1531000000.0,,,,-602000000.0,,,,,,4646000000.0,,30000000.0,,,465000000.0,,,,,,1017000000.0,,4407000000.0,1036000000,95000000.0,,,,,688000000.0,,,2223000000.0,-48000000.0,-192000000.0,6804000000.0,757000000.0,,,,0.0,375000000.0,,,784900000.0,5284000000.0,,,7732000000.0,6967000000.0,,,6668000000.0,,,,,,92000000.0,250000000.0,,,,,,,958000000.0,496000000.0,6422000000.0,,2445000000.0,,,,,,,,,,,,,,1017000000.0,,,,,24246000000.0,45777000000.0,-154000000.0,-631000000.0,,748000000.0,,410000000.0,,,,238000000.0,6672000000.0,,1.28,,,6672000000.0,79000000.0,,,2552000000.0,,,,,,,
1970-01-01 00:00:01.404086400,795400000.0,1582000000,,27779000000.0,,,,5276000000.0,2957000000.0,,-197000000.0,,141000000.0,66000000.0,,,,,,,10253000000,,,,,,,-107000000.0,,-860000000.0,,6582000000.0,,,,,,-373000000.0,,-231000000.0,,1836000000,,150000000.0,,,,50000000.0,,,21773000000.0,,1.4,13455000000.0,1523000000.0,,-2000000.0,14324000000.0,13049000000.0,,22453000000.0,1375000000.0,-74000000.0,,,,,18696000000.0,,,,,,1375000000.0,,,,,2207000000.0,,,,-4000000.0,,,,,,4654000000.0,,19000000.0,,,488000000.0,,,,,,1099000000.0,,4511000000.0,1126000000,-4000000.0,,,,,1341000000.0,,,2304000000.0,-646000000.0,-229000000.0,6839000000.0,795000000.0,,,,0.0,397000000.0,,,784500000.0,5316000000.0,,,7949000000.0,7296000000.0,,,6643000000.0,,,,,,69000000.0,-90000000.0,,,,,,,958000000.0,1112000000.0,6672000000.0,,2378000000.0,,,,,,,,,,,,,,1099000000.0,,,,,24143000000.0,46596000000.0,-271000000.0,-1093000000.0,,837000000.0,,533000000.0,,,,233000000.0,6582000000.0,,1.38,,,6582000000.0,80000000.0,,,2405000000.0,,,,,,,
1970-01-01 00:00:01.412035200,795000000.0,1636000000,,27118000000.0,,,,5212000000.0,2980000000.0,,39000000.0,,54000000.0,187000000.0,,,,,,,10108000000,,,,,,,-57000000.0,,-434000000.0,,6428000000.0,,,,,,-365000000.0,,-138000000.0,,1884000000,,-357000000.0,,,,41000000.0,,,22576000000.0,,1.49,13171000000.0,1580000000.0,,-2000000.0,13947000000.0,12923000000.0,,22358000000.0,1344000000.0,-96000000.0,,,,,18937000000.0,,,,,,1344000000.0,,,,,2336000000.0,,,,-1000000.0,,,,,,4361000000.0,,15000000.0,,,447000000.0,,,,,,1167000000.0,,4485000000.0,1192000000,-3000000.0,,,,,1233000000.0,,,2315000000.0,-809000000.0,-259000000.0,6760000000.0,891000000.0,,,,0.0,388000000.0,,,784500000.0,5189000000.0,,,8021000000.0,7128000000.0,,,6606000000.0,,,,,,45000000.0,-154000000.0,,,,,,,958000000.0,974000000.0,6582000000.0,,2288000000.0,,,,,,,,,,,,,,1167000000.0,,,,,23823000000.0,46181000000.0,-104000000.0,-1415000000.0,,281000000.0,,1181000000.0,,,,227000000.0,6428000000.0,,1.47,,,6428000000.0,77000000.0,,,2129000000.0,,,,,,,
1970-01-01 00:00:01.419984000,794100000.0,1240000000,-924000000.0,27667000000.0,,5.4,465000000.0,5365000000.0,2700000000.0,93000000.0,860000000.0,,153000000.0,-123000000.0,6771000000.0,,14502000000.0,,5518000000.0,261000000.0,10266000000,4329000000.0,,6959000000.0,-1094000000.0,-172000000.0,318000000.0,79000000.0,22191000000.0,-237000000.0,,6959000000.0,,,100000000.0,,1558000000.0,-409000000.0,132000000.0,-235000000.0,4239000000.0,1612000000,,-248000000.0,12894000000.0,-9119000000.0,307000000.0,44000000.0,236000000.0,27667000000.0,23115000000.0,265000000.0,1.22,12894000000.0,1304000000.0,3930000000.0,0.0,14773000000.0,12788000000.0,,22191000000.0,1460000000.0,-61000000.0,,,2094000000.0,,17784000000.0,23115000000.0,795200000.0,2094000000.0,-1510000000.0,6422000000.0,1460000000.0,6046000000.0,2145000000.0,1489000000.0,28957000000.0,2145000000.0,4239000000.0,45451000000.0,5.33,-2000000.0,2637000000.0,23260000000.0,,5518000000.0,,5482000000.0,,36000000.0,-426000000.0,-4000000.0,465000000.0,261000000.0,3288000000.0,236000000.0,17784000000.0,,956000000.0,-1876000000.0,4405000000.0,975000000,146000000.0,,-200000000.0,,924000000.0,1762000000.0,-4074000000.0,-9119000000.0,1558000000.0,-769000000.0,-414000000.0,6046000000.0,236000000.0,,7960000000.0,,352000000.0,329000000.0,958000000.0,12788000000.0,783800000.0,5383000000.0,187000000.0,,7960000000.0,7566000000.0,,5383000000.0,6771000000.0,2208000000.0,5024000000.0,4405000000.0,,,59000000.0,531000000.0,11349000000.0,14773000000.0,7060000000.0,-609000000.0,,,958000000.0,1348000000.0,6428000000.0,5482000000.0,2208000000.0,-1459000000.0,,352000000.0,6959000000.0,40306000000.0,,-170000000.0,537000000.0,,5818000000.0,,-2272000000.0,,956000000.0,93000000.0,,,6959000000.0,23260000000.0,45451000000.0,357000000.0,-935000000.0,,-1459000000.0,5831000000.0,1164000000.0,305000000.0,,784400000.0,226000000.0,6959000000.0,,1.2,,14502000000.0,6959000000.0,82000000.0,5365000000.0,,2637000000.0,,,,,,,
